
[00:00:00.000 --> 00:00:05.600]  感謝主讓我們有機會一齊來思想上帝的說話
[00:11:30.400 --> 00:11:34.400]  不會一出生就沒有人的形象
[00:11:34.400 --> 00:11:36.400]  一定是當耶穌被人鞭打之後
[00:11:36.400 --> 00:11:39.400]  才會不似人形
[00:11:39.400 --> 00:11:43.400]  我們繼續看《二賽亞書》五十三章七節
[00:11:43.400 --> 00:11:46.400]  他受迫害受虐待
[00:11:46.400 --> 00:11:50.400]  但他一言不發
[00:11:50.400 --> 00:11:52.400]  當耶穌受審的時候
[00:11:52.400 --> 00:11:55.400]  祂很少答辯
[00:11:55.400 --> 00:11:59.400]  我們看看《約翰福音》十九章九至十節怎樣說
[00:11:59.400 --> 00:12:02.400]  但是耶穌沒有回答
[00:12:02.400 --> 00:12:04.400]  比拉多對他說
[00:12:04.400 --> 00:12:06.400]  你不回答我嗎?
[00:12:06.400 --> 00:12:10.400]  你要知道我有權釋放你
[00:12:10.400 --> 00:12:12.400]  也有權把你釘十字架
[00:12:12.400 --> 00:12:17.400]  不答辯不是認罪
[00:12:17.400 --> 00:12:20.400]  更加不是犯罪
[00:12:20.400 --> 00:12:24.400]  當然更加不能夠由於他不答辯就判他死刑
[00:12:24.400 --> 00:12:28.400]  這裡又應驗了預言
[00:12:28.400 --> 00:12:31.400]  我們繼續看《二賽亞書》五十三章九節
[00:12:31.400 --> 00:12:35.400]  人還使他與惡人同悅
[00:12:35.400 --> 00:12:37.400]  與才主同慕
[00:12:37.400 --> 00:12:43.400]  這句話看起來大家覺不覺得有點矛盾
[00:12:43.400 --> 00:12:45.400]  耶穌是一個人
[00:12:45.400 --> 00:12:47.400]  他怎樣撞兩次
[00:12:47.400 --> 00:12:50.400]  又與惡人同悅又與才主同慕
[00:12:50.400 --> 00:12:54.400]  難道兩種人都有?
[00:12:54.400 --> 00:12:58.400]  我相信我的解釋就是這樣
[00:12:58.400 --> 00:13:02.400]  耶穌不是單獨一個人被釘十字架
[00:13:02.400 --> 00:13:05.400]  還有兩個邪惡人和祂一起被釘
[00:13:05.400 --> 00:13:09.400]  在路加福音二十三章三十九節
[00:13:09.400 --> 00:13:12.400]  兩個跟他同釘的囚犯
[00:13:12.400 --> 00:13:18.400]  剛才說過十字架刑罰是用來給犯了重罪的人
[00:13:18.400 --> 00:13:24.400]  那兩個同釘十字架的人就一定是邪惡人
[00:13:24.400 --> 00:13:28.400]  既然是邪惡人在十字架上死了之後
[00:13:28.400 --> 00:13:31.400]  你們可以猜一猜
[00:13:31.400 --> 00:13:37.400]  羅馬兵會不會將他們的屍首拿下來埋葬呢?
[00:13:37.400 --> 00:13:41.400]  是不會的
[00:13:41.400 --> 00:13:47.400]  那些惡人死了之後還要留在十字架上
[00:13:47.400 --> 00:13:50.400]  給人看作為一種警戒
[00:13:50.400 --> 00:13:55.400]  使其他人不敢反叛羅馬
[00:13:55.400 --> 00:13:57.400]  過一段日子之後
[00:13:57.400 --> 00:14:02.400]  就會被人拿來當垃圾丟入亂葬崗
[00:14:02.400 --> 00:14:09.400]  因此十字架可以說是死人的葬身之地
[00:14:09.400 --> 00:14:12.400]  但耶穌的屍首有點不同
[00:14:12.400 --> 00:14:16.400]  有一位猶太人的財主在耶穌死那一日
[00:14:16.400 --> 00:14:20.400]  就向彼拉多要求將耶穌的屍首領去
[00:14:20.400 --> 00:14:23.400]  放在自己的墓穴裡
[00:14:23.400 --> 00:14:29.400]  我們看看約翰福音19:41-42怎麼說
[00:14:29.400 --> 00:14:34.400]  在耶穌被釘十字架的地方有一個園子
[00:14:34.400 --> 00:14:38.400]  裡面有一個沒有葬過人的新墓穴
[00:14:38.400 --> 00:14:42.400]  因為那天正是猶太人的預備日
[00:14:42.400 --> 00:14:44.400]  那墓穴又近
[00:14:44.400 --> 00:14:48.400]  他們就把耶穌葬在那裡
[00:14:48.400 --> 00:14:52.400]  相信這只是一個臨時性的安排
[00:14:52.400 --> 00:14:56.400]  因為根據馬太福音27:46的記載
[00:14:56.400 --> 00:15:03.400]  耶穌死的時候大概是那天下午三點鐘
[00:15:03.400 --> 00:15:08.400]  耶穌死那天是逾月節的前一天
[00:15:08.400 --> 00:15:11.400]  所以叫做「預備日」
[00:15:11.400 --> 00:15:14.400]  按照猶太人的慣例
[00:15:14.400 --> 00:15:18.400]  逾月節一到他們就要安息
[00:15:18.400 --> 00:15:20.400]  不能夠做事
[00:15:20.400 --> 00:15:24.400]  因此「預備日」就要將一切準備妥當
[00:15:24.400 --> 00:15:27.400]  不過猶太人的日子
[00:15:27.400 --> 00:15:30.400]  計日子的方法是從日落開始計
[00:15:30.400 --> 00:15:33.400]  如果當時的天氣
[00:15:33.400 --> 00:15:36.400]  日落大概是五六點鐘的話
[00:15:36.400 --> 00:15:40.400]  他們要將耶穌的屍首從十字架上拿下來
[00:15:40.400 --> 00:15:43.400]  又要用香料包好
[00:15:43.400 --> 00:15:46.400]  他們大約只有兩三個小時
[00:15:46.400 --> 00:15:49.400]  就要做好這一切的事
[00:15:49.400 --> 00:15:53.400]  因此他們才將耶穌的屍首
[00:15:53.400 --> 00:15:56.400]  放在財主的墓穴
[00:15:56.400 --> 00:15:59.400]  所以就同時應驗了
[00:15:59.400 --> 00:16:03.400]  「人還是他,與惡人同穴,與財主同墓」
[00:16:03.400 --> 00:16:05.400]  這句的寓言
[00:16:05.400 --> 00:16:08.400]  講到這裡的時候
[00:16:08.400 --> 00:16:10.400]  有沒有人想過耶穌的身體
[00:16:10.400 --> 00:16:15.400]  為什麼要被放在一個獨立的墓穴裡面呢?
[00:16:15.400 --> 00:16:20.400]  從來沒有撞過人,沒有其他屍首的墓穴裡面呢?
[00:16:20.400 --> 00:16:23.400]  以賽克的寓言沒有解釋
[00:16:23.400 --> 00:16:26.400]  福音書也沒有解釋
[00:16:26.400 --> 00:16:31.400]  我估計上帝這樣的安排
[00:16:31.400 --> 00:16:34.400]  最少有一個非常重要的原因
[00:16:34.400 --> 00:16:39.400]  就是為了耶穌的復活而設計的
[00:16:39.400 --> 00:16:44.400]  我們知道人類很難相信死人會復活
[00:16:44.400 --> 00:16:47.400]  古今中外都沒有例外
[00:16:47.400 --> 00:16:50.400]  都是一樣,不肯相信死人會復活
[00:16:50.400 --> 00:16:52.400]  假如耶穌的屍體
[00:16:52.400 --> 00:16:56.400]  不是被放在一個獨立的墓穴裡面
[00:16:56.400 --> 00:16:59.400]  並且還有羅馬兵看守的話
[00:16:59.400 --> 00:17:01.400]  猶太人一定會說
[00:17:01.400 --> 00:17:05.400]  你亂說話,在亂葬崗裡面少了一條屍
[00:17:05.400 --> 00:17:08.400]  絕對不能夠確定是耶穌的屍體
[00:17:08.400 --> 00:17:11.400]  更加不能夠相信耶穌復活
[00:17:11.400 --> 00:17:16.400]  上帝知道這些理由是不容易辯駁的
[00:17:16.400 --> 00:17:20.400]  就特別特意安排耶穌的屍首
[00:17:20.400 --> 00:17:22.400]  是獨立安放在一個
[00:17:22.400 --> 00:17:27.400]  從來沒有其他屍體用過的墓穴
[00:17:27.400 --> 00:17:29.400]  這是上帝的智慧
[00:17:29.400 --> 00:17:33.400]  使空了的墳墓成為最好的物證
[00:17:33.400 --> 00:17:36.400]  證明耶穌真的復活了
[00:17:36.400 --> 00:17:39.400]  以至墳墓是空的
[00:17:39.400 --> 00:17:42.400]  其實先知耳塞亞也有預言
[00:17:42.400 --> 00:17:44.400]  耶穌是會復活的
[00:17:44.400 --> 00:17:48.400]  不過並不明顯他沒有用復活這個字眼
[00:17:48.400 --> 00:17:52.400]  我們看看耳塞亞書13:10
[00:17:52.400 --> 00:17:55.400]  他必看見後裔
[00:17:55.400 --> 00:17:58.400]  他的年日必延長久
[00:17:58.400 --> 00:18:00.400]  假如耶穌死後沒有復活的話
[00:18:00.400 --> 00:18:03.400]  這句話就很難解釋了
[00:18:03.400 --> 00:18:06.400]  死人怎可以看到自己的後裔
[00:18:06.400 --> 00:18:09.400]  而且還有長久的年日
[00:18:09.400 --> 00:18:15.400]  所以這句話可以說暗示了耶穌的復活
[00:18:15.400 --> 00:18:21.400]  看過耶穌的死是怎樣應驗了預言之後
[00:18:21.400 --> 00:18:23.400]  現在我要和大家思想
[00:18:23.400 --> 00:18:26.400]  耶穌的死和我們的關係
[00:18:26.400 --> 00:18:29.400]  耳塞亞先知的預言當中
[00:18:29.400 --> 00:18:33.400]  其實有很多次講明耶穌為什麼要死
[00:18:33.400 --> 00:18:37.400]  在53章5節、6節、8節、10節和12節
[00:18:37.400 --> 00:18:41.400]  講了幾次耶穌死的真正原因
[00:18:41.400 --> 00:18:44.400]  祂為我們過犯受害
[00:18:44.400 --> 00:18:48.400]  使我們眾人的罪孽都歸在祂身上
[00:18:48.400 --> 00:18:50.400]  為我百姓的罪過
[00:18:50.400 --> 00:18:52.400]  祂被帶到死裡
[00:18:52.400 --> 00:18:55.400]  祂卻擔當多人的罪
[00:18:55.400 --> 00:18:58.400]  為他們的過犯代價
[00:18:58.400 --> 00:19:03.400]  這些經文比較看到耶穌的死是為了上帝的子民
[00:19:03.400 --> 00:19:06.400]  經文中的「我們」是指猶太人
[00:19:06.400 --> 00:19:09.400]  猶太人違背了和上帝所立的約
[00:19:09.400 --> 00:19:11.400]  當然是有罪
[00:19:11.400 --> 00:19:13.400]  那非猶太人呢?
[00:19:13.400 --> 00:19:15.400]  包括我們華人有沒有罪呢?
[00:19:15.400 --> 00:19:18.400]  我們就要看罪的定義是什麼
[00:19:18.400 --> 00:19:21.400]  羅馬書3章23節提到
[00:19:21.400 --> 00:19:23.400]  人人都犯罪
[00:19:23.400 --> 00:19:26.400]  愧欠了上帝的榮耀
[00:19:26.400 --> 00:19:29.400]  上帝的榮耀是什麼呢?
[00:19:29.400 --> 00:19:34.400]  上帝做人本來是要人活出上帝的聖潔
[00:19:34.400 --> 00:19:35.400]  活得良善
[00:19:35.400 --> 00:19:37.400]  活得高尚
[00:19:37.400 --> 00:19:40.400]  活出人性裡面的神聖
[00:19:40.400 --> 00:19:42.400]  懂得去愛上帝
[00:19:42.400 --> 00:19:44.400]  愛別人
[00:19:44.400 --> 00:19:45.400]  很可惜
[00:19:45.400 --> 00:19:48.400]  我們如果從整個世界去看
[00:19:48.400 --> 00:19:51.400]  很多地方的人都信了回教
[00:19:51.400 --> 00:19:53.400]  回教徒欺壓女性
[00:19:53.400 --> 00:19:55.400]  貶低女性的尊嚴
[00:19:55.400 --> 00:19:58.400]  迫害信其他宗教的人
[00:19:58.400 --> 00:20:03.400]  如果是信佛教的
[00:20:03.400 --> 00:20:05.400]  都有很多國家信佛教的
[00:20:05.400 --> 00:20:09.400]  佛教的人一般都是自高自大
[00:20:09.400 --> 00:20:11.400]  他們一定要靠自己
[00:20:11.400 --> 00:20:13.400]  要潛心修佛性
[00:20:13.400 --> 00:20:14.400]  以成正果
[00:20:14.400 --> 00:20:19.400]  而不肯謙卑地去倚靠上帝
[00:20:19.400 --> 00:20:24.400]  所以他們和不信上帝的人是一樣
[00:20:24.400 --> 00:20:27.400]  他們拒絕承認上帝
[00:20:27.400 --> 00:20:30.400]  如果我們已經為人父母或別人的子女
[00:20:30.400 --> 00:20:32.400]  試想一想
[00:20:32.400 --> 00:20:34.400]  如果子女對父母說
[00:20:34.400 --> 00:20:36.400]  你們不是我的父母
[00:20:36.400 --> 00:20:37.400]  我是猴子
[00:20:37.400 --> 00:20:38.400]  猴子變化過來的
[00:20:38.400 --> 00:20:39.400]  進化來的
[00:20:39.400 --> 00:20:42.400]  猴子才是我父母
[00:20:42.400 --> 00:20:47.400]  如果說這種話的人是神之正常的話
[00:20:47.400 --> 00:20:50.400]  他就犯了五逆父母的罪
[00:20:50.400 --> 00:20:53.400]  同不同意嗎?
[00:20:53.400 --> 00:20:56.400]  因此所有人都是罪人
[00:20:56.400 --> 00:21:00.400]  我們都虧欠了上帝的榮耀
[00:21:00.400 --> 00:21:02.400]  但不用怕
[00:21:02.400 --> 00:21:06.400]  因為耶穌的死亦救了世人
[00:21:06.400 --> 00:21:18.400]  而在羅馬書五章七至八節就這樣說
[00:21:18.400 --> 00:21:20.400]  為二人死是罕有的
[00:21:20.400 --> 00:21:24.400]  為好人死或有人這樣做
[00:21:24.400 --> 00:21:28.400]  但上帝對我們顯示了無比的愛
[00:21:28.400 --> 00:21:31.400]  當我們還是罪人的時候
[00:21:31.400 --> 00:21:34.400]  基督已經為我們死了
[00:21:34.400 --> 00:21:39.400]  因此耶穌的死與我們每一個人都有關係
[00:21:39.400 --> 00:21:43.400]  耶穌死了擔當了我們應受的懲罰
[00:21:43.400 --> 00:21:45.400]  如果耶穌沒有死
[00:21:45.400 --> 00:21:47.400]  我們每個人都要死
[00:21:47.400 --> 00:21:49.400]  死後還要去地獄受苦
[00:21:49.400 --> 00:21:51.400]  但如今耶穌已經死了
[00:21:51.400 --> 00:21:54.400]  上帝為我們受了苦
[00:21:54.400 --> 00:21:57.400]  如果我們接受這份恩典
[00:21:57.400 --> 00:22:00.400]  我們就可以成為上帝的兒女
[00:22:00.400 --> 00:22:03.400]  我們就可以得到永生
[00:22:03.400 --> 00:22:06.400]  永遠活在上帝的天堂裏
[00:22:06.400 --> 00:22:10.400]  我們所信的上帝
[00:22:10.400 --> 00:22:12.400]  不只是一位創造的上帝
[00:22:12.400 --> 00:22:14.400]  大能的靠身
[00:22:14.400 --> 00:22:15.400]  歷史的主宰
[00:22:15.400 --> 00:22:19.400]  還是一位受苦的上帝
[00:22:19.400 --> 00:22:21.400]  活在世上
[00:22:21.400 --> 00:22:24.400]  我們是會遇到各樣的痛苦
[00:22:24.400 --> 00:22:27.400]  因為這個世界不是伊甸園
[00:22:27.400 --> 00:22:29.400]  不是天堂
[00:22:29.400 --> 00:22:32.400]  但上帝是明白我們的痛苦
[00:22:32.400 --> 00:22:34.400]  明白我們的感受
[00:22:34.400 --> 00:22:36.400]  我們所信的上帝不是高高在上
[00:22:36.400 --> 00:22:39.400]  不食人間煙火的上帝
[00:22:39.400 --> 00:22:41.400]  主耶穌成為了肉身
[00:22:41.400 --> 00:22:43.400]  來到這個世界
[00:22:43.400 --> 00:22:47.400]  被人歧視、打破、侮辱、冤屈
[00:22:47.400 --> 00:22:51.400]  最後還被釘在十字架上而死
[00:22:51.400 --> 00:22:54.400]  故此當我們遇到苦難的時候
[00:22:54.400 --> 00:22:58.400]  我們真的要轉眼望耶穌
[00:22:58.400 --> 00:23:04.400]  他是最能夠了解我們的痛苦的
[00:23:04.400 --> 00:23:06.400]  未信主的朋友
[00:23:06.400 --> 00:23:08.400]  我鼓勵你
[00:23:08.400 --> 00:23:11.400]  如果你對基督教的信仰
[00:23:11.400 --> 00:23:14.400]  有興趣、有疑惑
[00:23:14.400 --> 00:23:15.400]  你跟我說
[00:23:15.400 --> 00:23:19.400]  我安排時間來跟你個別輔導
[00:23:19.400 --> 00:23:21.400]  已經信主的弟兄姊妹
[00:23:21.400 --> 00:23:24.400]  我們已經接受了上帝的救恩
[00:23:24.400 --> 00:23:27.400]  經歷了上帝帶領我們的人生
[00:23:27.400 --> 00:23:30.400]  我們是自覺有福氣的人
[00:23:30.400 --> 00:23:33.400]  我們有沒有依靠上帝的恩典過日子
[00:23:33.400 --> 00:23:37.400]  時時去跟人分享這個寶貴的救恩訊息
[00:23:37.400 --> 00:23:41.400]  和盡力支持教會的工作
[00:23:41.400 --> 00:23:45.400]  主耶穌已經為我們受苦
