
[00:00:00.000 --> 00:00:02.520]  好 今天我會繼續跟各位來講
[00:05:31.000 --> 00:05:35.920]  但縱然不是為野獸準備
[00:05:35.920 --> 00:05:38.920]  但野獸還懂得專精神
[00:05:38.920 --> 00:05:44.200]  神為選民預備有水有糧食
[00:05:44.200 --> 00:05:47.120]  他們還不懂得專精神
[00:05:47.120 --> 00:05:49.760]  所以我希望我們今天繼續來
[00:05:49.760 --> 00:05:52.160]  實際上我真懂得專精神的話
[00:05:52.160 --> 00:05:55.280]  我們是以以色列人的敬拜引以為戒
[00:05:55.280 --> 00:05:59.000]  然後我們是從聖地做買賣的人引以為戒
[00:05:59.000 --> 00:06:00.760]  然後盼望我們都能夠做一個
[00:06:00.760 --> 00:06:05.360]  真正懂得專精神的子民或是選民
[00:06:05.360 --> 00:06:09.880]  上次我們是講到從以色列人的敬拜引以為戒
[00:06:09.880 --> 00:06:10.960]  有兩個重點
[00:06:10.960 --> 00:06:13.440]  就是說神真物
[00:06:13.440 --> 00:06:16.240]  我們表裡不一的生命
[00:06:16.240 --> 00:06:18.760]  這就是以色列人當時的那種生命
[00:06:18.760 --> 00:06:22.920]  神會厭煩神不喜悅
[00:06:22.920 --> 00:06:26.040]  所以在當中以色列雅書第一章已經講到
[00:06:26.040 --> 00:06:27.480]  如果你看到的時候就說
[00:06:27.480 --> 00:06:29.720]  他們做罪孽
[00:06:29.720 --> 00:06:32.960]  他們的宣召大會是神所征務的
[00:06:32.960 --> 00:06:34.480]  他們犯罪
[00:06:34.480 --> 00:06:39.600]  他們又以為他們去做那個守那個嚴肅會
[00:06:39.600 --> 00:06:41.480]  他們好像到神面前的限制
[00:06:41.480 --> 00:06:43.960]  他們去守那些規矩的時候
[00:06:43.960 --> 00:06:47.680]  但其實神很清楚告訴他們說
[00:06:47.680 --> 00:06:50.720]  我心裡恨誤你們做這些事情
[00:06:50.720 --> 00:06:56.080]  是因為他們是一個表裡不一的對神的敬拜
[00:06:56.080 --> 00:06:58.280]  他們根本就不是專精神
[00:06:58.280 --> 00:06:59.840]  他們又犯罪
[00:06:59.840 --> 00:07:02.040]  又來到聖殿裡面
[00:07:02.040 --> 00:07:04.760]  或者說在神面前去獻祭
[00:07:04.760 --> 00:07:08.840]  其實他們只是一個空洞的生命
[00:07:08.840 --> 00:07:12.240]  我說這是一個包裝的生命
[00:07:12.240 --> 00:07:13.840]  只有外表
[00:07:13.840 --> 00:07:17.320]  他們生命裡面都是充滿那種罪孽
[00:07:17.320 --> 00:07:23.320]  另外就是說神要敗壞那種自我膨脹的敬拜
[00:07:23.320 --> 00:07:25.280]  以色列雅書他們的敬拜以你為介
[00:07:25.280 --> 00:07:28.440]  第一個是我們不要向他們表裡不一
[00:07:28.440 --> 00:07:31.120]  第二個就是說這種自我膨脹的敬拜
[00:07:31.120 --> 00:07:35.120]  就是說他們是那種目中無神
[00:07:35.120 --> 00:07:38.960]  他們沒有把神看上
[00:07:38.960 --> 00:07:42.320]  或者說他們根本不覺得神在他們當中
[00:07:42.320 --> 00:07:45.240]  他們是目中無神
[00:07:45.240 --> 00:07:49.480]  廣東話就是說他們當神無道
[00:07:49.480 --> 00:07:52.240]  他們根本不以為神會在我們當中
[00:07:52.240 --> 00:07:54.840]  他以為神只是高高在上
[00:07:54.840 --> 00:07:56.520]  以色列雅書是講到什麼呢
[00:07:56.520 --> 00:08:01.440]  他們以為神只是古時的神
[00:08:01.440 --> 00:08:05.840]  神以前可以帶領他們出埃及過紅海
[00:08:05.840 --> 00:08:07.600]  然後過越丹河
[00:08:07.600 --> 00:08:10.520]  神好像以前行了不少的神蹟
[00:08:10.520 --> 00:08:15.760]  為他們預備很多的在曠野當中的需要
[00:08:15.760 --> 00:08:18.880]  但他們都說這是古時的神
[00:08:18.880 --> 00:08:21.280]  跟我現在沒什麼關係
[00:08:21.280 --> 00:08:23.480]  他們因此不尊重神
[00:08:23.480 --> 00:08:24.640]  目中無神
[00:08:24.640 --> 00:08:27.640]  這是一種屬靈的自我膨脹
[00:08:27.640 --> 00:08:29.640]  這是我上次就跟各位講到
[00:08:29.640 --> 00:08:33.040]  這個我們要以以色列人作為我們的
[00:08:33.040 --> 00:08:35.720]  以你為介
[00:08:35.720 --> 00:08:39.640]  他們這個問題就有點像巴比倫
[00:08:39.640 --> 00:08:41.960]  這是以色列書四十三章講到
[00:08:41.960 --> 00:08:45.560]  巴比倫他們就是那種自誇的一個民族
[00:08:45.560 --> 00:08:49.880]  他們以為他們是當時最強盛的一個大國
[00:08:49.880 --> 00:08:53.920]  如果大家有聽過舊約的時候
[00:08:53.920 --> 00:08:56.640]  巴比倫當時真的是一個很厲害的
[00:08:56.640 --> 00:08:58.640]  很強大的國家
[00:08:58.640 --> 00:09:00.880]  但他們在神面前
[00:09:00.880 --> 00:09:03.440]  其實他們只是好像坐著
[00:09:03.440 --> 00:09:06.120]  以色列書四十三章另外一個翻譯本
[00:09:06.120 --> 00:09:10.320]  就是說他們是坐著自誇的船
[00:09:10.320 --> 00:09:12.920]  但這艘自誇的船就是怎麼樣
[00:09:12.920 --> 00:09:15.400]  就是像難民船一樣
[00:09:15.400 --> 00:09:17.600]  最後他們那種自我膨脹
[00:09:17.600 --> 00:09:19.080]  他們的自誇
[00:09:19.080 --> 00:09:22.200]  其實最後他們成為難民
[00:09:22.200 --> 00:09:24.680]  他們只是一個逃難的難民
[00:09:24.680 --> 00:09:27.520]  他們在神面前那種自我膨脹
[00:09:27.520 --> 00:09:28.880]  目中無神的
[00:09:28.880 --> 00:09:31.480]  以色列人就像這些巴比倫人
[00:09:31.480 --> 00:09:34.040]  結果最後他們那個自誇的船
[00:09:34.040 --> 00:09:35.960]  就是要逃難
[00:09:35.960 --> 00:09:40.120]  所以我們要以以色列人那種敬拜引以為戒
[00:09:40.120 --> 00:09:44.040]  我們不要做一個表裡不一的信徒
[00:09:44.040 --> 00:09:46.000]  也不要目中無神
[00:09:46.000 --> 00:09:47.880]  不要在我們的生命當中
[00:09:47.880 --> 00:09:53.160]  有那種屬靈自我膨脹的那種生命
[00:09:53.160 --> 00:09:54.840]  上次我講到就是說
[00:09:54.840 --> 00:09:58.080]  我們也要以聖殿做買賣的人引以為戒
[00:09:58.080 --> 00:10:01.960]  因為這裡在四十三章這個翻譯本說
[00:10:01.960 --> 00:10:08.680]  你的官長污染了我的聖手
[00:10:08.680 --> 00:10:12.120]  這個我就想跟各位從新月的時候
[00:10:12.120 --> 00:10:15.320]  耶穌他在聖殿裡面
[00:10:15.320 --> 00:10:19.560]  遇到那群在聖殿裡做買賣的人的時候
[00:10:19.560 --> 00:10:21.720]  他耶穌做了什麼事情
[00:10:21.720 --> 00:10:24.200]  所以你的官長污染了聖手
[00:10:24.200 --> 00:10:26.360]  就像在新月的時候
[00:10:26.360 --> 00:10:28.880]  耶穌進了神的殿
[00:10:28.880 --> 00:10:31.600]  看到他這些做買賣的人
[00:10:31.600 --> 00:10:33.720]  好這個就是我今天第二個重點
[00:10:33.720 --> 00:10:34.840]  想跟各位來講的
[00:10:34.840 --> 00:10:38.440]  這個是耶穌進了殿的時候那種狀況
[00:10:38.440 --> 00:10:39.800]  我們一起來讀一段經文
[00:10:39.800 --> 00:10:41.160]  他其實是引用了
[00:10:41.160 --> 00:10:43.320]  以下亞書的其中一節的經文
[00:10:43.320 --> 00:10:44.600]  我們先讀一節
[00:10:44.600 --> 00:10:48.000]  那個在馬上21章的十二到十六節的
[00:10:48.000 --> 00:10:49.400]  這一段的經文
[00:10:49.400 --> 00:10:50.640]  看到的我們一起來讀
[00:10:50.640 --> 00:10:52.000]  預備來
[00:10:52.000 --> 00:10:54.400]  耶穌進了神的殿
[00:10:54.400 --> 00:10:57.880]  趕出殿裡一切做買賣的人
[00:10:57.880 --> 00:11:01.480]  推倒兌換銀錢之人的桌子
[00:11:01.480 --> 00:11:04.440]  和賣鴿子之人的凳子
[00:11:04.440 --> 00:11:05.800]  對他們說
[00:11:05.800 --> 00:11:07.600]  經上記者說
[00:11:07.600 --> 00:11:10.760]  我的殿必稱為禱告的殿
[00:11:10.760 --> 00:11:14.160]  你們倒使它成為賊窩呢
[00:11:14.160 --> 00:11:17.080]  在殿裡有瞎子 瘸子
[00:11:17.080 --> 00:11:19.080]  到耶穌跟前
[00:11:19.080 --> 00:11:22.600]  他就鋸好了他們
[00:11:22.600 --> 00:11:27.760]  祀師長和文士看見耶穌所行的騎士
[00:11:27.760 --> 00:11:31.440]  又見小孩子在殿裡喊著說
[00:11:31.440 --> 00:11:34.800]  和薩納歸於大衛的幾宣
[00:11:34.800 --> 00:11:36.560]  奏聖老祿
[00:11:36.560 --> 00:11:37.880]  對他說
[00:11:37.880 --> 00:11:39.680]  這是人所說的
[00:11:39.680 --> 00:11:41.400]  你聽見了嗎
[00:11:41.400 --> 00:11:42.480]  耶穌說
[00:11:42.480 --> 00:11:43.320]  是的
[00:11:43.320 --> 00:11:44.560]  經上說
[00:11:44.560 --> 00:11:47.680]  你從嬰孩和赤奶的口中
[00:11:47.680 --> 00:11:50.080]  完全的讚美的話
[00:11:50.080 --> 00:11:53.320]  你們沒有念過嗎
[00:11:53.320 --> 00:11:57.120]  如果你可以回去再看
[00:11:57.120 --> 00:11:59.640]  這段在福音書當中記載
[00:11:59.640 --> 00:12:01.120]  耶穌見到耶路撒冷的時候
[00:12:01.120 --> 00:12:02.760]  就發現那個聖殿
[00:12:02.760 --> 00:12:05.080]  已經不像以前的聖殿
[00:12:05.080 --> 00:12:07.240]  聖殿是用來敬拜神
[00:12:07.240 --> 00:12:09.080]  來獻祭的一個地方
[00:12:09.080 --> 00:12:11.960]  但這個聖殿變成做買賣的
[00:12:11.960 --> 00:12:15.160]  這是因為人污染了聖殿
[00:12:15.160 --> 00:12:17.840]  人不尊重神
[00:12:17.840 --> 00:12:19.440]  不尊重神的殿
[00:12:19.440 --> 00:12:21.240]  這個不單只是不尊重
[00:12:21.240 --> 00:12:23.120]  這點還是怎麼樣
[00:12:23.120 --> 00:12:27.120]  人利用了聖殿
[00:12:27.120 --> 00:12:28.800]  這個比那個不尊重
[00:12:28.800 --> 00:12:33.720]  更進一步有那種錯誤的行動
[00:12:33.720 --> 00:12:35.760]  他們不單止不尊重
[00:12:35.760 --> 00:12:39.040]  他們更是利用了神的殿
[00:12:39.040 --> 00:12:40.720]  利用了神
[00:12:40.720 --> 00:12:43.520]  所以他們這個在我們今天
[00:12:43.520 --> 00:12:47.520]  我們作為教會的一份子的話
[00:12:47.520 --> 00:12:49.080]  我們更要小心
[00:12:49.080 --> 00:12:50.040]  我們要小心
[00:12:50.040 --> 00:12:54.000]  我們不要讓教會被利用
[00:12:54.000 --> 00:12:57.800]  教會不是我們可以利用的一個地方
[00:12:57.800 --> 00:12:59.400]  一個群體
[00:12:59.400 --> 00:13:01.240]  而且我們利用教會
[00:13:01.240 --> 00:13:03.880]  就像這些群官長
[00:13:03.880 --> 00:13:05.840]  他們污染了聖殿
[00:13:05.840 --> 00:13:07.120]  利用了聖殿
[00:13:07.120 --> 00:13:08.680]  利用了神
[00:13:08.680 --> 00:13:11.360]  所以這就是我們要很小心的
[00:13:11.360 --> 00:13:14.840]  在以塞亞書的56章
[00:13:14.840 --> 00:13:15.560]  我剛才講到
[00:13:15.560 --> 00:13:16.600]  如果大家有印象
[00:13:16.600 --> 00:13:18.000]  剛才我們所讀的
[00:13:18.000 --> 00:13:20.760]  就是說我被領他們到我的聖山
[00:13:20.760 --> 00:13:24.720]  使他們在禱告我的殿中喜樂
[00:13:24.720 --> 00:13:26.760]  他們的繁祭和平安祭
[00:13:26.760 --> 00:13:29.680]  在我壇上必蒙越
[00:13:29.680 --> 00:13:32.200]  因我的殿怎麼樣
[00:13:32.200 --> 00:13:36.160]  必稱為萬民禱告的殿
[00:13:36.160 --> 00:13:40.480]  這就是一個神很清楚在以塞亞先知
[00:13:40.480 --> 00:13:42.360]  他宣告說
[00:13:42.360 --> 00:13:45.360]  神的殿就是稱為萬民禱告的殿
[00:13:45.360 --> 00:13:49.360]  這是以色列人他們從小就知道的
[00:13:49.360 --> 00:13:51.360]  不是到了新約的時候
[00:13:51.360 --> 00:13:52.760]  好像沒有那些
[00:13:52.760 --> 00:13:54.240]  可能是以色列人他們不知道
[00:13:54.240 --> 00:13:56.080]  那是祭司長不知道
[00:13:56.080 --> 00:13:58.520]  其實祭司長我們是更要知道
[00:13:58.520 --> 00:14:00.120]  更知道
[00:14:00.120 --> 00:14:03.440]  其實他們就把神禱告戰美的殿
[00:14:03.440 --> 00:14:08.880]  成為一個利用那個地方做買賣
[00:14:08.880 --> 00:14:11.560]  做他們想做的事情
[00:14:11.560 --> 00:14:16.160]  所以這個就是我們要以猶太人
[00:14:16.160 --> 00:14:21.080]  他們以聖殿作為我們的警戒
[00:14:21.080 --> 00:14:22.960]  回到我們今天我想問
[00:14:22.960 --> 00:14:25.440]  我們作為今天的基督徒
[00:14:25.440 --> 00:14:29.520]  我們有想過我們來教會
[00:14:29.520 --> 00:14:31.200]  這是我們個人的反思
[00:14:31.200 --> 00:14:33.280]  然後我們就到教會的反思
[00:14:33.280 --> 00:14:35.080]  我們講到我們真的是要
[00:14:35.080 --> 00:14:37.600]  懂得專重神 專敬神的話
[00:14:37.600 --> 00:14:41.120]  我們也一起來參與教會的崇拜的聚會
[00:14:41.120 --> 00:14:44.240]  其實參與其他聚會應該也是這樣子
[00:14:44.240 --> 00:14:46.600]  我有沒有想過我真的是
[00:14:46.600 --> 00:14:52.120]  專從敬畏我們的神嗎
[00:14:52.120 --> 00:14:54.320]  這個回到我的題目了
[00:14:54.320 --> 00:14:56.800]  這個大概就是從以色列人身上
[00:14:56.800 --> 00:14:58.880]  從猶太人身上我們就講到
[00:14:58.880 --> 00:15:02.960]  我到底是用了怎樣的生命來敬拜神
[00:15:02.960 --> 00:15:07.200]  我是不是一個帶著專從敬畏神的心
[00:15:07.200 --> 00:15:09.680]  謙卑感恩的心
[00:15:09.680 --> 00:15:13.680]  我是不是表裡一致
[00:15:13.680 --> 00:15:18.320]  我是不是真的是看到神就在我們當中
[00:15:18.320 --> 00:15:21.600]  不會是目中無神
[00:15:21.600 --> 00:15:23.200]  所以這個是我們要反省
[00:15:23.200 --> 00:15:25.840]  我們的基督徒的生命
[00:15:25.840 --> 00:15:28.080]  我們帶著一個怎麼樣的心態
[00:15:28.080 --> 00:15:29.360]  來到教會
[00:15:29.360 --> 00:15:31.440]  其實從我們參與崇拜
[00:15:31.440 --> 00:15:34.120]  就是一個很好的去反省
[00:15:34.120 --> 00:15:38.360]  去反省我們真的怎麼樣去來專從
[00:15:38.360 --> 00:15:42.480]  專重我們的神
[00:15:42.480 --> 00:15:46.120]  好 講一個我最近聽到的一個例子
[00:15:46.120 --> 00:15:48.280]  這是一個真人真事
[00:15:48.280 --> 00:15:49.480]  在一個
[00:15:49.480 --> 00:15:50.880]  尤其在一個
[00:15:50.880 --> 00:15:52.920]  算是一個小組裡面
[00:15:52.920 --> 00:15:54.880]  那個有一位太太
[00:15:54.880 --> 00:15:57.200]  她在當中分享
[00:15:57.200 --> 00:15:58.680]  他們是想什麼呢
[00:15:58.680 --> 00:16:02.080]  就是說這個是她
[00:16:02.080 --> 00:16:04.720]  她跟她先生都是基督徒
[00:16:04.720 --> 00:16:07.480]  她先生在教會裡面有服侍
[00:16:07.480 --> 00:16:11.320]  她說有時候她就有點是
[00:16:11.320 --> 00:16:12.600]  怎麼樣說
[00:16:12.600 --> 00:16:16.320]  有點是很掙扎還是怎麼樣
[00:16:16.320 --> 00:16:18.680]  就是說她每個禮拜天
[00:16:18.680 --> 00:16:20.560]  教會的人都很忙
[00:16:20.560 --> 00:16:22.040]  在禮拜天當中
[00:16:22.040 --> 00:16:24.560]  她的丈夫在教會有服侍
[00:16:24.560 --> 00:16:27.960]  所以禮拜天下午都會開會
[00:16:27.960 --> 00:16:29.480]  她就有點投訴
[00:16:29.480 --> 00:16:31.680]  就是說她真的是很麻煩
[00:16:31.680 --> 00:16:34.000]  就是說要約她的先生
[00:16:34.000 --> 00:16:36.360]  在禮拜天晚上跟他們的家人
[00:16:36.360 --> 00:16:38.200]  有吃飯的時間
[00:16:38.200 --> 00:16:39.160]  到哪裡吃飯
[00:16:39.160 --> 00:16:40.400]  幾點鐘吃飯
[00:16:40.400 --> 00:16:44.400]  她就說她先生在教會裡面
[00:16:44.400 --> 00:16:45.840]  如果是開會的時候
[00:16:45.840 --> 00:16:47.600]  她先生是怎麼樣呢
[00:16:47.600 --> 00:16:51.640]  就會把她的手機關掉
[00:16:51.640 --> 00:16:52.800]  她的關掉是怎麼樣呢
[00:16:52.800 --> 00:16:56.560]  就是說不但只是轉到靜音
[00:16:56.560 --> 00:16:58.480]  她真的是不會看手機
[00:16:58.480 --> 00:17:01.000]  她就說她每次要跟她約
[00:17:01.000 --> 00:17:02.720]  每個禮拜天晚上跟家人吃飯
[00:17:02.720 --> 00:17:04.520]  要幾點鐘在哪裡
[00:17:04.520 --> 00:17:08.440]  她都剛剛沒有讀她的信息
[00:17:08.440 --> 00:17:10.000]  我不曉得你在教會
[00:17:10.000 --> 00:17:11.080]  有沒有開會的經驗
[00:17:11.080 --> 00:17:13.480]  或者說你在外面公司開會的時候
[00:17:13.480 --> 00:17:16.040]  你會把手機關掉嗎
[00:17:16.040 --> 00:17:19.480]  你會真的很專心去開會嗎
[00:17:19.480 --> 00:17:20.080]  我不曉得
[00:17:20.080 --> 00:17:22.040]  我猜我自己在開會的時候
[00:17:22.040 --> 00:17:23.520]  有時候也會看看手機
[00:17:23.520 --> 00:17:25.960]  到底有什麼新的信息
[00:17:25.960 --> 00:17:28.440]  那個太太就有點是投訴
[00:17:28.440 --> 00:17:30.840]  她的丈夫太專心了
[00:17:30.840 --> 00:17:34.640]  她開會也不看手機
[00:17:34.640 --> 00:17:36.200]  那要約她吃飯的時候
[00:17:36.200 --> 00:17:39.120]  就有點是要到最後一分鐘
[00:17:39.120 --> 00:17:40.360]  她才收到
[00:17:40.360 --> 00:17:43.040]  不曉得她來還是不來
[00:17:43.040 --> 00:17:44.240]  我就想到
[00:17:44.240 --> 00:17:46.840]  其實我們開會還好
[00:17:46.840 --> 00:17:50.080]  我不曉得你在崇拜的時候是怎麼樣
[00:17:50.080 --> 00:17:52.520]  你有看過在崇拜的時候
[00:17:52.520 --> 00:17:54.120]  你自己不要看別人
[00:17:54.120 --> 00:17:56.720]  你自己有看手機嗎
[00:17:56.720 --> 00:17:58.040]  你會在崇拜的時候
[00:17:58.040 --> 00:18:01.280]  會把手機真的是不看
[00:18:01.280 --> 00:18:03.720]  放在口袋裡面還是放怎麼樣
[00:18:03.720 --> 00:18:06.360]  我不曉得你是怎麼樣的狀態
[00:18:06.360 --> 00:18:07.720]  有些人我們看到
[00:18:07.720 --> 00:18:09.880]  他在崇拜的時候看手機
[00:18:09.880 --> 00:18:10.880]  當然好的話
[00:18:10.880 --> 00:18:13.480]  這偵探是手機裡面有聖經
[00:18:13.480 --> 00:18:15.200]  他只是看聖經而已
[00:18:15.200 --> 00:18:16.400]  我希望真的
[00:18:16.400 --> 00:18:18.040]  有些他們要做筆記的話
[00:18:18.040 --> 00:18:20.320]  他也是馬上直接寫在那個平板
[00:18:20.320 --> 00:18:21.880]  或者說手機裡面
[00:18:21.880 --> 00:18:24.040]  我盼望也是真的
[00:18:24.040 --> 00:18:26.240]  但我就覺得
[00:18:26.240 --> 00:18:28.120]  那位先生他開會是這樣子
[00:18:28.120 --> 00:18:30.360]  他崇拜更不會看手機
[00:18:30.360 --> 00:18:31.680]  他太太說
[00:18:31.680 --> 00:18:33.120]  所以我覺得這個真的是
[00:18:33.120 --> 00:18:36.040]  現代很少有人是這樣
[00:18:36.040 --> 00:18:37.280]  但我就是
[00:18:37.280 --> 00:18:40.600]  相信這就是對神那種尊重
[00:18:40.600 --> 00:18:42.280]  他真的是很看重
[00:18:42.280 --> 00:18:43.400]  在教會裡面的服飾
[00:18:43.400 --> 00:18:45.400]  跟弟兄姊妹要開會
[00:18:45.400 --> 00:18:46.880]  要討論的事情
[00:18:46.880 --> 00:18:49.920]  他真的是很專心
[00:18:49.920 --> 00:18:52.680]  他更在他的崇拜的時候是這樣子
[00:18:52.680 --> 00:18:54.360]  我相信這是我們
[00:18:54.360 --> 00:18:56.560]  值得我們去好好的反思
[00:18:56.560 --> 00:18:58.040]  到底我們會不會
[00:18:58.040 --> 00:18:59.960]  真的現代人說
[00:18:59.960 --> 00:19:01.680]  我們很喜歡做什麼
[00:19:01.680 --> 00:19:04.280]  你知道現代人的工作是怎麼樣的
[00:19:04.280 --> 00:19:06.360]  我們有一個叫 Slasher
