
[00:00:00.000 --> 00:00:02.820]  今日同大家分享嘅一個題目就係
[00:04:25.520 --> 00:04:26.520]  沒有他行不行?
[00:04:26.520 --> 00:04:29.520]  沒有他不行的
[00:04:29.520 --> 00:04:30.520]  逃避行不行?
[00:04:30.520 --> 00:04:33.520]  逃避他都會照出的
[00:04:33.520 --> 00:04:34.520]  但我們說
[00:04:34.520 --> 00:04:38.520]  今日我們追求的是甚麼富足呢?
[00:04:38.520 --> 00:04:40.520]  在聖經裏面有沒有說
[00:04:40.520 --> 00:04:42.520]  富足的人有禍了
[00:04:42.520 --> 00:04:46.520]  因為你們富足是沒有的
[00:04:46.520 --> 00:04:49.520]  當時主耶穌和十二門徒
[00:04:49.520 --> 00:04:53.520]  他們去到各城各鄉傳道的時候
[00:04:53.520 --> 00:04:56.520]  有很多有錢人跟著
[00:04:56.520 --> 00:04:59.520]  有很多供應十二門徒和耶穌的人
[00:04:59.520 --> 00:05:04.520]  他們供應主耶穌的需要
[00:05:04.520 --> 00:05:06.520]  甚至是最後晚餐
[00:05:06.520 --> 00:05:08.520]  都在馬河樓上
[00:05:08.520 --> 00:05:14.520]  都是馬河的地方和提供的舒適的環境
[00:05:14.520 --> 00:05:18.520]  聖經裏面沒有定到富足人
[00:05:18.520 --> 00:05:21.520]  或者是有錢人是罪
[00:05:21.520 --> 00:05:23.520]  是沒有的
[00:05:23.520 --> 00:05:28.520]  但是貪婪就是罪了
[00:05:28.520 --> 00:05:29.520]  貪婪就是罪了
[00:05:29.520 --> 00:05:33.520]  貪財乃萬惡之根
[00:05:33.520 --> 00:05:36.520]  是聖經裏面所說的
[00:05:36.520 --> 00:05:39.520]  所以我們要小心
[00:05:39.520 --> 00:05:41.520]  因為要富足而貪婪
[00:05:41.520 --> 00:05:45.520]  所以我們說我們追求甚麼富足
[00:05:45.520 --> 00:05:48.520]  和怎樣追求富足
[00:05:48.520 --> 00:05:52.520]  今日我們要探討
[00:05:52.520 --> 00:05:55.520]  當然在我們的社會
[00:05:55.520 --> 00:05:57.520]  在我們的世界
[00:05:57.520 --> 00:06:01.520]  常常用我們的身間來判斷
[00:06:01.520 --> 00:06:05.520]  我們是屬於哪一個類別的
[00:06:05.520 --> 00:06:07.520]  或者哪一個階層的
[00:06:07.520 --> 00:06:12.520]  福布斯2016年世界富豪的排行榜
[00:06:12.520 --> 00:06:15.520]  眾望所歸比喻蓋茨
[00:06:15.520 --> 00:06:19.520]  他是全球最富有的人
[00:06:19.520 --> 00:06:21.520]  然後一直排下去
[00:06:21.520 --> 00:06:23.520]  去到幾百之後
[00:06:23.520 --> 00:06:28.520]  我們看到原來香港人也有
[00:06:28.520 --> 00:06:30.520]  台灣人也有
[00:06:30.520 --> 00:06:36.520]  是這樣的
[00:06:36.520 --> 00:06:42.520]  他們被公認為是最有錢的人
[00:06:42.520 --> 00:06:45.520]  當然在我們中間
[00:06:45.520 --> 00:06:48.520]  有隱藏了的
[00:06:48.520 --> 00:06:50.520]  有隱藏了的
[00:06:50.520 --> 00:06:53.520]  或者是陳先生、吳先生
[00:06:53.520 --> 00:06:55.520]  我就是這樣說的
[00:06:55.520 --> 00:07:01.520]  但我們知道原來他們表面上是富足
[00:07:01.520 --> 00:07:02.520]  很有錢
[00:07:02.520 --> 00:07:06.520]  但原來有其他人可能比他們更有錢
[00:07:06.520 --> 00:07:08.520]  但我們的世界就是這樣
[00:07:08.520 --> 00:07:12.520]  用你的身家來判斷
[00:07:12.520 --> 00:07:15.520]  這邊是百萬富翁
[00:07:15.520 --> 00:07:17.520]  中間這兩行是千萬富翁
[00:07:17.520 --> 00:07:20.520]  知不知道最近的統計
[00:07:20.520 --> 00:07:26.520]  說香港千萬富翁升到5.9萬人
[00:07:26.520 --> 00:07:29.520]  5.9萬人是千萬富翁
[00:07:29.520 --> 00:07:32.520]  我們只有七百多萬人
[00:07:32.520 --> 00:07:34.520]  那邊是億萬富翁
[00:07:34.520 --> 00:07:36.520]  說漏了
[00:07:36.520 --> 00:07:38.520]  百萬富翁呢
[00:07:38.520 --> 00:07:40.520]  多了
[00:07:40.520 --> 00:07:41.520]  根據調查
[00:07:41.520 --> 00:07:43.520]  在灣仔這個地區出入的
[00:07:43.520 --> 00:07:45.520]  無論是工作、住
[00:07:45.520 --> 00:07:51.520]  或者多數經過灣仔的人
[00:07:51.520 --> 00:07:56.520]  百萬富翁人數最多
[00:07:56.520 --> 00:07:59.520]  你是不是在灣仔居住、工作、出入
[00:07:59.520 --> 00:08:03.520]  在九龍城
[00:08:03.520 --> 00:08:06.520]  原來這樣來分析
[00:08:06.520 --> 00:08:07.520]  你喜歡也好,不喜歡也好
[00:08:07.520 --> 00:08:11.520]  我們被判斷為千萬富翁、百萬富翁
[00:08:11.520 --> 00:08:17.520]  或者是億萬富翁
[00:08:17.520 --> 00:08:20.520]  我想問大家
[00:08:20.520 --> 00:08:21.520]  你知道的
[00:08:21.520 --> 00:08:28.520]  全世界有哪個國家是最窮的?
[00:08:28.520 --> 00:08:34.520]  哪個國家?
[00:08:34.520 --> 00:08:36.520]  已經說了
[00:08:36.520 --> 00:08:39.520]  是不是這個?
[00:08:39.520 --> 00:08:42.520]  非洲
[00:08:42.520 --> 00:08:46.520]  是世界第二個大的州
[00:08:46.520 --> 00:08:48.520]  非洲是最窮的
[00:08:48.520 --> 00:08:49.520]  你沒看到新聞嗎?
[00:08:49.520 --> 00:08:50.520]  沒看到電視機呼籲嗎?
[00:08:50.520 --> 00:08:52.520]  沒看到街邊的攤檔嗎?
[00:08:52.520 --> 00:08:54.520]  叫你捐錢
[00:08:54.520 --> 00:08:57.520]  還有幫助去供養
[00:08:57.520 --> 00:08:58.520]  告訴你
[00:08:58.520 --> 00:09:01.520]  每天非洲有多少兒童
[00:09:01.520 --> 00:09:03.520]  因為缺食
[00:09:03.520 --> 00:09:04.520]  缺清潔的水
[00:09:04.520 --> 00:09:07.520]  所以他們喪命
[00:09:07.520 --> 00:09:10.520]  他們是最窮的嗎?
[00:09:10.520 --> 00:09:12.520]  其實他們不應該是最窮的
[00:09:12.520 --> 00:09:13.520]  為什麼這樣說?
[00:09:13.520 --> 00:09:19.520]  是因為遠自所羅門王的時代
[00:09:19.520 --> 00:09:21.520]  南方女王也是非洲來的
[00:09:21.520 --> 00:09:26.520]  帶著金銀寶石前往探望所羅門王
[00:09:26.520 --> 00:09:27.520]  是很豐富的
[00:09:27.520 --> 00:09:28.520]  為什麼?
[00:09:28.520 --> 00:09:32.520]  因為他們有很多天然的礦藏
[00:09:32.520 --> 00:09:33.520]  裡面包括什麼?
[00:09:33.520 --> 00:09:42.520]  有石油、有天然氣、有鐵、有銳、有鋼、有鎢、有鋅、銅、鋁、鋅、石
[00:09:42.520 --> 00:09:45.520]  很多礦藏的
[00:09:45.520 --> 00:09:48.520]  但是為什麼他們這麼窮?
[00:09:48.520 --> 00:09:52.520]  有人說他們因為部族太多
[00:09:52.520 --> 00:09:54.520]  以及處於部族的狀態
[00:09:54.520 --> 00:09:57.520]  所以經常打鬥起來
[00:09:57.520 --> 00:09:59.520]  由老至亂
[00:09:59.520 --> 00:10:00.520]  不是拿著機關槍
[00:10:00.520 --> 00:10:04.520]  就是拿著開山刀
[00:10:04.520 --> 00:10:07.520]  所以就爭
[00:10:07.520 --> 00:10:11.520]  爭到就有
[00:10:11.520 --> 00:10:16.520]  他們80%的礦產
[00:10:16.520 --> 00:10:18.520]  或者是他們的收入
[00:10:18.520 --> 00:10:20.520]  每一年收到的
[00:10:20.520 --> 00:10:22.520]  因為這些天然資源
[00:10:22.520 --> 00:10:24.520]  收到的收入
[00:10:24.520 --> 00:10:29.520]  80%是用來抵債的利息
[00:10:29.520 --> 00:10:34.520]  債務的利息是他們收入的80%
[00:10:34.520 --> 00:10:39.520]  以及有些去了瑞士銀行戶口
[00:10:39.520 --> 00:10:42.520]  你明白什麼意思嗎?
[00:10:42.520 --> 00:10:44.520]  因為貪污
[00:10:44.520 --> 00:10:47.520]  因為被人剝削貪污
[00:10:47.520 --> 00:10:50.520]  所以就去了瑞士戶口查不到
[00:10:50.520 --> 00:10:54.520]  我們說,是不是真的?
[00:10:54.520 --> 00:10:56.520]  還有其他分析
[00:10:56.520 --> 00:10:59.520]  就是說殖民地遺留下來的
[00:10:59.520 --> 00:11:01.520]  不恰當的國界
[00:11:01.520 --> 00:11:03.520]  或者是沒有什麼保障
[00:11:03.520 --> 00:11:07.520]  國家的生產的利息
[00:11:07.520 --> 00:11:10.520]  就是入不敷支
[00:11:10.520 --> 00:11:12.520]  或者其他的原因
[00:11:12.520 --> 00:11:13.520]  因為愛滋病
[00:11:13.520 --> 00:11:17.520]  但是最大的原因
[00:11:17.520 --> 00:11:19.520]  就是抵債
[00:11:19.520 --> 00:11:21.520]  去了瑞士銀行戶口
[00:11:21.520 --> 00:11:24.520]  貪婪
[00:11:24.520 --> 00:11:29.520]  財富令人更加貪婪
[00:11:29.520 --> 00:11:34.520]  財富令人身不由己
[00:11:34.520 --> 00:11:37.520]  剛才我們看的圖像裡面
[00:11:37.520 --> 00:11:40.520]  其中一位大行今年的富豪榜
[00:11:40.520 --> 00:11:43.520]  第225位的郭台銘先生
[00:11:43.520 --> 00:11:45.520]  在2005年
[00:11:45.520 --> 00:11:47.520]  其實他是台灣的首富
[00:11:47.520 --> 00:11:49.520]  台灣的首富
[00:11:49.520 --> 00:11:51.520]  當時最有錢的是他
[00:11:51.520 --> 00:11:53.520]  在台灣
[00:11:53.520 --> 00:11:55.520]  他有一次
[00:11:55.520 --> 00:11:57.520]  他說到
[00:11:57.520 --> 00:11:59.520]  他自己說
[00:11:59.520 --> 00:12:01.520]  我真是窮
[00:12:01.520 --> 00:12:03.520]  我真是很窮
[00:12:03.520 --> 00:12:05.520]  首富都說窮
[00:12:05.520 --> 00:12:07.520]  他為什麼窮呢?
[00:12:07.520 --> 00:12:10.520]  他說因為當我媽媽離開世界的時候
[00:12:10.520 --> 00:12:12.520]  我還在飛機上
[00:12:12.520 --> 00:12:14.520]  能夠見她一面
[00:12:14.520 --> 00:12:16.520]  都沒有可能
[00:12:16.520 --> 00:12:18.520]  當他前妻離開世界的時候
[00:12:18.520 --> 00:12:20.520]  他才感受到
[00:12:20.520 --> 00:12:22.520]  家庭溫暖的可貴
[00:12:22.520 --> 00:12:24.520]  還有就是
[00:12:24.520 --> 00:12:28.520]  吃一餐家庭的普通便飯
[00:12:28.520 --> 00:12:30.520]  原來對他來說
[00:12:30.520 --> 00:12:32.520]  那個意義是更大的
[00:12:32.520 --> 00:12:36.520]  家庭樞紐人物離開世界的時候
[00:12:36.520 --> 00:12:38.520]  他自己的起居飲食亂七八糟
[00:12:38.520 --> 00:12:42.520]  購置衣服原來都是由他前任太太來負責
[00:12:42.520 --> 00:12:44.520]  他說窮
[00:12:44.520 --> 00:12:46.520]  是因為
[00:12:46.520 --> 00:12:49.520]  財富令他身不由己
[00:12:49.520 --> 00:12:52.520]  財富令他失去了家庭溫暖
[00:12:52.520 --> 00:12:58.520]  財富令他失去了親情
[00:12:58.520 --> 00:13:03.520]  財富更令人失去人性
[00:13:03.520 --> 00:13:06.520]  德國有一位婦人
[00:13:06.520 --> 00:13:09.520]  她媽媽離開世界
[00:13:09.520 --> 00:13:11.520]  她自己走去殮房
[00:13:11.520 --> 00:13:13.520]  提取遺體
[00:13:13.520 --> 00:13:15.520]  一般來說我們說
[00:13:15.520 --> 00:13:17.520]  當然是找殯儀公司
[00:13:17.520 --> 00:13:19.520]  但是這位婦人
[00:13:19.520 --> 00:13:21.520]  她因為省錢
[00:13:21.520 --> 00:13:23.520]  她就將她媽媽的遺體
[00:13:23.520 --> 00:13:25.520]  放在自己的私家車
[00:13:25.520 --> 00:13:27.520]  左手邊
[00:13:27.520 --> 00:13:29.520]  我們看的左手邊
[00:13:29.520 --> 00:13:33.520]  車去墳場安葬
[00:13:33.520 --> 00:13:35.520]  接著被截停
[00:13:35.520 --> 00:13:37.520]  有人舉報她
[00:13:37.520 --> 00:13:39.520]  她說我想省錢
[00:13:39.520 --> 00:13:41.520]  何必麻煩人
[00:13:41.520 --> 00:13:43.520]  但我們看到
[00:13:43.520 --> 00:13:45.520]  令人失去本性
[00:13:45.520 --> 00:13:47.520]  為了財富
[00:13:47.520 --> 00:13:49.520]  為了省錢
[00:13:49.520 --> 00:13:55.520]  我們為了錢
[00:13:55.520 --> 00:13:57.520]  很多人都說
[00:13:57.520 --> 00:13:59.520]  我賺錢讓價
[00:13:59.520 --> 00:14:01.520]  連飯都沒得開
[00:14:01.520 --> 00:14:03.520]  信什麼耶穌
[00:14:03.520 --> 00:14:05.520]  我要開工賺錢
[00:14:05.520 --> 00:14:07.520]  所以崇拜聚會
[00:14:07.520 --> 00:14:09.520]  我都省了
[00:14:09.520 --> 00:14:11.520]  或者成了一班
[00:14:11.520 --> 00:14:13.520]  我都省了
[00:14:15.520 --> 00:14:17.520]  我們看到
[00:14:17.520 --> 00:14:19.520]  失去了教會生活
[00:14:19.520 --> 00:14:23.520]  失去了與神親近的機會
[00:14:23.520 --> 00:14:25.520]  是何等可惜
[00:14:25.520 --> 00:14:27.520]  主耶穌說過
[00:14:27.520 --> 00:14:29.520]  你們要謹慎自守
[00:14:29.520 --> 00:14:31.520]  免去一切的貪心
[00:14:31.520 --> 00:14:33.520]  因為人的生命不在乎
[00:14:33.520 --> 00:14:35.520]  家道豐富
[00:14:35.520 --> 00:14:39.520]  說這番話的時候
[00:14:39.520 --> 00:14:41.520]  是有一個家庭來到耶穌面前
[00:14:43.520 --> 00:14:45.520]  主耶穌夫子
[00:14:45.520 --> 00:14:47.520]  幫我們來評一評
[00:14:47.520 --> 00:14:49.520]  我們要分家產
[00:14:49.520 --> 00:14:51.520]  我有哥哥
[00:14:51.520 --> 00:14:53.520]  我有弟弟和我
[00:14:53.520 --> 00:14:55.520]  怎樣來平均分呢
[00:14:55.520 --> 00:14:57.520]  主耶穌說
[00:14:57.520 --> 00:14:59.520]  你們要謹慎自守
[00:14:59.520 --> 00:15:01.520]  免去一切的貪心
[00:15:01.520 --> 00:15:03.520]  因為人的生命不在乎
[00:15:03.520 --> 00:15:05.520]  家道豐富
[00:15:05.520 --> 00:15:07.520]  主耶穌來到
[00:15:07.520 --> 00:15:09.520]  是要叫人得生命
[00:15:09.520 --> 00:15:11.520]  並且得更豐盛的生命
[00:15:11.520 --> 00:15:13.520]  我們追求的富足
[00:15:13.520 --> 00:15:15.520]  是否屬天的富足
[00:15:15.520 --> 00:15:19.520]  當我們說
[00:15:19.520 --> 00:15:21.520]  兩者兼得
[00:15:21.520 --> 00:15:23.520]  可不可以
[00:15:23.520 --> 00:15:27.520]  我們就陷在
[00:15:27.520 --> 00:15:29.520]  侍奉主
[00:15:29.520 --> 00:15:31.520]  又侍奉馬門的陷阱
[00:15:31.520 --> 00:15:37.520]  法蘭西斯
[00:15:37.520 --> 00:15:39.520]  有一次和他的同伴
[00:15:39.520 --> 00:15:41.520]  馬錫歐
[00:15:41.520 --> 00:15:43.520]  去到法國一個小城鎮
[00:15:43.520 --> 00:15:45.520]  來去傳道
[00:15:45.520 --> 00:15:49.520]  馬錫歐是一個身形高大
[00:15:49.520 --> 00:15:51.520]  容貌俊美
[00:15:51.520 --> 00:15:53.520]  我們叫高大威猛
[00:15:53.520 --> 00:15:57.520]  法蘭西斯個子短小
[00:15:57.520 --> 00:16:01.520]  容貌憔悴
[00:16:01.520 --> 00:16:03.520]  我們叫其貌不揚
[00:16:03.520 --> 00:16:05.520]  他們分別去到不同的街道
[00:16:05.520 --> 00:16:07.520]  來去傳道
[00:16:07.520 --> 00:16:09.520]  有愛心的捐獻
[00:16:09.520 --> 00:16:11.520]  食物
[00:16:11.520 --> 00:16:13.520]  他們約定好
[00:16:13.520 --> 00:16:15.520]  在郊外的地方來會合
[00:16:15.520 --> 00:16:17.520]  當他們會合的時候
[00:16:17.520 --> 00:16:19.520]  馬錫歐拿著的食物
[00:16:19.520 --> 00:16:21.520]  就是這麼多
[00:16:21.520 --> 00:16:23.520]  有菜,有肉,有麵包
[00:16:23.520 --> 00:16:27.520]  法蘭西斯拿著的
[00:16:27.520 --> 00:16:29.520]  就是這麼多
[00:16:29.520 --> 00:16:31.520]  好像冷飯菜汁
[00:16:31.520 --> 00:16:33.520]  所以大家
[00:16:33.520 --> 00:16:35.520]  一起會合的時候
[00:16:35.520 --> 00:16:37.520]  多和少
[00:16:37.520 --> 00:16:39.520]  我們很明顯在這裡
[00:16:39.520 --> 00:16:45.520]  法蘭西斯望一望馬錫歐
[00:16:45.520 --> 00:16:47.520]  他好像面帶藍色
[00:16:47.520 --> 00:16:49.520]  大家一起放下食物
[00:16:49.520 --> 00:16:51.520]  然後法蘭西斯就說
[00:16:51.520 --> 00:16:53.520]  今天我們得到的
[00:16:53.520 --> 00:16:55.520]  是何等的財寶
[00:16:55.520 --> 00:16:57.520]  我們今天得到的
[00:16:57.520 --> 00:16:59.520]  就是何等的供應
[00:16:59.520 --> 00:17:01.520]  神是多恩待我們
[00:17:01.520 --> 00:17:03.520]  比我們更豐富
[00:17:05.520 --> 00:17:07.520]  他的同伴
[00:17:07.520 --> 00:17:09.520]  就說
[00:17:09.520 --> 00:17:11.520]  弟兄
[00:17:11.520 --> 00:17:13.520]  這豈不是
[00:17:13.520 --> 00:17:15.520]  一點食物
[00:17:15.520 --> 00:17:17.520]  一點點食物
[00:17:17.520 --> 00:17:19.520]  財甚麼寶
[00:17:19.520 --> 00:17:21.520]  沒有瓦遮頭
[00:17:21.520 --> 00:17:25.520]  沒有桌子,沒有桌布
[00:17:25.520 --> 00:17:27.520]  沒有兩張椅子
[00:17:27.520 --> 00:17:29.520]  沒有碟,沒有碗
[00:17:29.520 --> 00:17:31.520]  沒有刀,沒有叉,沒有杯
[00:17:31.520 --> 00:17:33.520]  沒有人服侍
[00:17:35.520 --> 00:17:37.520]  有甚麼好
[00:17:37.520 --> 00:17:43.520]  法蘭西斯說
[00:17:43.520 --> 00:17:45.520]  你看不看到我們放下食物的石頭
[00:17:45.520 --> 00:17:47.520]  有多大
[00:17:47.520 --> 00:17:49.520]  你聽不聽到
[00:17:49.520 --> 00:17:51.520]  流水中的聲音
[00:17:51.520 --> 00:17:55.520]  成為伴餐的音樂
[00:17:55.520 --> 00:17:57.520]  還有
[00:17:57.520 --> 00:17:59.520]  這些水源
[00:17:59.520 --> 00:18:01.520]  用之不盡的時候
[00:18:01.520 --> 00:18:03.520]  這些豈不是神的供應
[00:18:03.520 --> 00:18:05.520]  這些豈不是神的賞賜
[00:18:05.520 --> 00:18:09.520]  這些豈不是從神而來
[00:18:09.520 --> 00:18:13.520]  我們很多時候
[00:18:13.520 --> 00:18:15.520]  看到多
[00:18:15.520 --> 00:18:17.520]  少
[00:18:17.520 --> 00:18:19.520]  我們習慣了這樣的生活
[00:18:19.520 --> 00:18:23.520]  如果我們不認清楚
[00:18:23.520 --> 00:18:25.520]  甚麼是真富足的時候
[00:18:25.520 --> 00:18:29.520]  我們以追求財富
[00:18:29.520 --> 00:18:31.520]  為我們人生的目標的時候
[00:18:31.520 --> 00:18:33.520]  不止息的苦難
[00:18:33.520 --> 00:18:35.520]  就臨到我們身上
[00:18:35.520 --> 00:18:43.520]  你富足的人
[00:18:43.520 --> 00:18:45.520]  有和了
[00:18:45.520 --> 00:18:47.520]  患難要臨到你身上
[00:18:47.520 --> 00:18:49.520]  原來是這樣的意思
[00:18:49.520 --> 00:18:51.520]  我們追求的富足
[00:18:51.520 --> 00:18:53.520]  是甚麼富足呢
[00:18:53.520 --> 00:18:55.520]  神給我們有
[00:18:55.520 --> 00:18:57.520]  物質上的富足
[00:18:57.520 --> 00:18:59.520]  是神給我們的供應恩典
[00:18:59.520 --> 00:19:01.520]  但我們要追求
[00:19:01.520 --> 00:19:03.520]  真的富足就是
[00:19:03.520 --> 00:19:05.520]  在主耶穌基督裡面
[00:19:05.520 --> 00:19:07.520]  這份真的豐盛
[00:19:07.520 --> 00:19:11.520]  當我們認不清的時候
[00:19:11.520 --> 00:19:13.520]  不止息的苦難
[00:19:13.520 --> 00:19:15.520]  就在我們身上來發生
[00:19:15.520 --> 00:19:19.520]  身不由己
[00:19:19.520 --> 00:19:21.520]  失去人性
[00:19:21.520 --> 00:19:23.520]  等等
[00:19:23.520 --> 00:19:25.520]  就臨到我們身上
[00:19:29.520 --> 00:19:31.520]  富足的正反而
[00:19:31.520 --> 00:19:33.520]  在經文裡說
[00:19:33.520 --> 00:19:35.520]  你們的財物壞了
[00:19:35.520 --> 00:19:37.520]  當時時有的富足人
[00:19:37.520 --> 00:19:39.520]  你們的財物壞了
[00:19:39.520 --> 00:19:41.520]  衣服也被蟲子咬了
[00:19:41.520 --> 00:19:43.520]  你們的金銀都長了瘦
[00:19:43.520 --> 00:19:45.520]  那瘦要證明你們的不是
[00:19:45.520 --> 00:19:47.520]  又吃你們的肉
[00:19:47.520 --> 00:19:49.520]  如同火燒你們在這末世
[00:19:49.520 --> 00:19:51.520]  只知積贊錢財
[00:19:51.520 --> 00:19:53.520]  意思就是
