
[00:00:00.000 --> 00:00:02.000]  領志會平安
[00:02:02.000 --> 00:02:03.000]  慢慢由抄寫開始
[00:02:03.000 --> 00:02:06.000]  他們變成了很多的解經家
[00:02:06.000 --> 00:02:08.000]  所以在聖經裡面有另一些描述
[00:02:08.000 --> 00:02:11.000]  可能就是說他們是律法師、解經家
[00:02:11.000 --> 00:02:13.000]  甚至有人覺得他們是律法的監護人
[00:02:13.000 --> 00:02:15.000]  因為當他慢慢熟悉律法
[00:02:15.000 --> 00:02:17.000]  去教導律法、解釋律法的時候
[00:02:17.000 --> 00:02:20.000]  他就很認真地對每一條律法去理解
[00:02:20.000 --> 00:02:23.000]  甚至成為了律法監護人的角色
[00:02:23.000 --> 00:02:26.000]  去持守著律法
[00:02:26.000 --> 00:02:28.000]  聖經裡面有一個很特別的描述
[00:02:28.000 --> 00:02:30.000]  就是當這個民事
[00:02:30.000 --> 00:02:33.000]  他聽到耶穌和其他人辯論的時候
[00:02:33.000 --> 00:02:35.000]  在第28節說
[00:02:35.000 --> 00:02:38.000]  他們「曉得耶穌回答的好」
[00:02:38.000 --> 00:02:40.000]  這個描述很特別的
[00:02:40.000 --> 00:02:43.000]  「曉得耶穌回答的好」
[00:02:43.000 --> 00:02:44.000]  耶穌當然厲害了
[00:02:44.000 --> 00:02:46.000]  耶穌說了很多的教訓
[00:02:46.000 --> 00:02:48.000]  當然精彩豐富
[00:02:48.000 --> 00:02:50.000]  但是這裡刻意在說民事
[00:02:50.000 --> 00:02:52.000]  「曉得耶穌回答的好」
[00:02:52.000 --> 00:02:54.000]  就是民事都認同耶穌
[00:02:54.000 --> 00:02:56.000]  說你也不錯
[00:02:56.000 --> 00:02:58.000]  背後就是在表達這個民事
[00:02:58.000 --> 00:03:00.000]  可能覺得自己有力量
[00:03:00.000 --> 00:03:01.000]  有能力
[00:03:01.000 --> 00:03:04.000]  或者有資格去評一下
[00:03:04.000 --> 00:03:06.000]  去評論一下
[00:03:06.000 --> 00:03:08.000]  當然我們有時候聽完
[00:03:08.000 --> 00:03:10.000]  很多人不同的分享講道
[00:03:10.000 --> 00:03:12.000]  或者分享這些資訊的時候
[00:03:12.000 --> 00:03:14.000]  我們也會評論一下
[00:03:14.000 --> 00:03:16.000]  但是當耶穌的分享
[00:03:16.000 --> 00:03:18.000]  和耶穌的表達
[00:03:18.000 --> 00:03:19.000]  都有一個這樣的評論
[00:03:19.000 --> 00:03:20.000]  你說得好啊
[00:03:20.000 --> 00:03:22.000]  你想像一下這個民事
[00:03:22.000 --> 00:03:24.000]  都有一點點
[00:03:24.000 --> 00:03:25.000]  那個人覺得自己
[00:03:25.000 --> 00:03:26.000]  我也認識很多
[00:03:26.000 --> 00:03:28.000]  覺得耶穌也跟我差不多
[00:03:28.000 --> 00:03:29.000]  甚至他認識的
[00:03:29.000 --> 00:03:30.000]  說的也挺好
[00:03:30.000 --> 00:03:31.000]  所以他也對
[00:03:31.000 --> 00:03:32.000]  他也好
[00:03:32.000 --> 00:03:34.000]  都有一點點自我
[00:03:34.000 --> 00:03:36.000]  甚至自傲的地方在這裡
[00:03:36.000 --> 00:03:37.000]  但是這個描述就正正告訴我們
[00:03:37.000 --> 00:03:39.000]  他是認同耶穌的
[00:03:39.000 --> 00:03:41.000]  他是覺得耶穌說的話
[00:03:41.000 --> 00:03:42.000]  他是覺得不錯
[00:03:42.000 --> 00:03:44.000]  所以他才繼續去問
[00:03:44.000 --> 00:03:46.000]  這些重要的問題
[00:03:46.000 --> 00:03:48.000]  他的問題是問什麼呢
[00:03:48.000 --> 00:03:49.000]  他的問題就是問
[00:03:49.000 --> 00:03:52.000]  《誡命》中哪一條是要緊的
[00:03:52.000 --> 00:03:54.000]  這個問題在某一方面
[00:03:54.000 --> 00:03:55.000]  是用這樣的方式去描述
[00:03:55.000 --> 00:03:57.000]  就是他們問耶穌
[00:03:57.000 --> 00:03:59.000]  哪一條是要緊的
[00:03:59.000 --> 00:04:00.000]  《某一方》有同樣的描述
[00:04:00.000 --> 00:04:01.000]  我們可以看看
[00:04:01.000 --> 00:04:02.000]  《某一方》第二十二章
[00:04:02.000 --> 00:04:03.000]  三十四到四十節
[00:04:03.000 --> 00:04:05.000]  有這樣的描述
[00:04:05.000 --> 00:04:07.000]  但是賽人聽見耶穌
[00:04:07.000 --> 00:04:09.000]  堵住了撒都哥人的嘴
[00:04:09.000 --> 00:04:11.000]  他們就聚集了
[00:04:11.000 --> 00:04:12.000]  他們聚集
[00:04:12.000 --> 00:04:14.000]  內中就有一個人是律法師
[00:04:14.000 --> 00:04:16.000]  要試探耶穌就問他
[00:04:16.000 --> 00:04:18.000]  父子律法上的《誡命》
[00:04:18.000 --> 00:04:20.000]  哪一條是最大的
[00:04:20.000 --> 00:04:23.000]  接著耶穌就跟他說
[00:04:23.000 --> 00:04:24.000]  你要盡心盡性
[00:04:24.000 --> 00:04:26.000]  盡意愛你的上帝
[00:04:26.000 --> 00:04:28.000]  這個是《誡命》中的第一
[00:04:28.000 --> 00:04:29.000]  且是最大的
[00:04:29.000 --> 00:04:31.000]  其次亦都相仿
[00:04:31.000 --> 00:04:33.000]  就是要愛人如己
[00:04:33.000 --> 00:04:34.000]  這兩條《誡命》就是
[00:04:34.000 --> 00:04:37.000]  律法和先知一切道理的總綱
[00:04:37.000 --> 00:04:39.000]  這個是馬太的描述
[00:04:39.000 --> 00:04:40.000]  看看馬太的描述
[00:04:40.000 --> 00:04:41.000]  很有趣的
[00:04:41.000 --> 00:04:44.000]  當時講得很有趣的地方
[00:04:44.000 --> 00:04:46.000]  就是有些律法師
[00:04:46.000 --> 00:04:49.000]  他們見到有法利塞人
[00:04:49.000 --> 00:04:51.000]  聽到耶穌堵住了撒都哥人的嘴
[00:04:51.000 --> 00:04:52.000]  三批人
[00:04:52.000 --> 00:04:53.000]  有律法師
[00:04:53.000 --> 00:04:54.000]  有法利塞人
[00:04:54.000 --> 00:04:55.000]  有撒都哥人
[00:04:55.000 --> 00:04:56.000]  他們聚集
[00:04:56.000 --> 00:04:57.000]  他們商討
[00:04:57.000 --> 00:04:58.000]  不是突然間
[00:04:58.000 --> 00:04:59.000]  無端端見到耶穌
[00:04:59.000 --> 00:05:00.000]  耶穌說
[00:05:00.000 --> 00:05:01.000]  我問問你
[00:05:01.000 --> 00:05:02.000]  不是
[00:05:02.000 --> 00:05:03.000]  是他們商討
[00:05:03.000 --> 00:05:04.000]  他們研究
[00:05:04.000 --> 00:05:06.000]  接著就找一個律法師
[00:05:06.000 --> 00:05:07.000]  出來問耶穌
[00:05:07.000 --> 00:05:08.000]  是不是
[00:05:08.000 --> 00:05:09.000]  情況是這樣的
[00:05:09.000 --> 00:05:11.000]  所以他們是研究商討之後
[00:05:11.000 --> 00:05:13.000]  就派一個人來問耶穌
[00:05:13.000 --> 00:05:17.000]  馬太講的是試探耶穌
[00:05:17.000 --> 00:05:21.000]  到底他們試探耶穌些什麼呢
[00:05:21.000 --> 00:05:22.000]  《社經》裡面經常講
[00:05:22.000 --> 00:05:24.000]  那些人來到耶穌前去試探
[00:05:24.000 --> 00:05:25.000]  問耶穌這個問題
[00:05:25.000 --> 00:05:26.000]  這個問題也挺好
[00:05:26.000 --> 00:05:28.000]  《誡命》裡面哪一條最大呢
[00:05:28.000 --> 00:05:29.000]  試探耶穌些什麼呢
[00:05:29.000 --> 00:05:31.000]  可能這條問題
[00:05:31.000 --> 00:05:32.000]  當時
[00:05:32.000 --> 00:05:34.000]  他們也會討論的
[00:05:34.000 --> 00:05:36.000]  或者當時有一個很重要的狀況
[00:05:36.000 --> 00:05:37.000]  就是為什麼問這個問題
[00:05:37.000 --> 00:05:38.000]  期望得到什麼答案呢
[00:05:38.000 --> 00:05:41.000]  試探那個點在哪裡呢
[00:05:41.000 --> 00:05:44.000]  相信當他要問哪一條最大的時候
[00:05:44.000 --> 00:05:46.000]  其實就是很想放在耶穌那個陷阱
[00:05:46.000 --> 00:05:48.000]  就是你答了這條最大
[00:05:48.000 --> 00:05:49.000]  那就是其他那些沒那麼大
[00:05:49.000 --> 00:05:50.000]  或者小一點
[00:05:50.000 --> 00:05:52.000]  因為當時文化裡面
[00:05:52.000 --> 00:05:54.000]  其實律法每一條都那麼重要
[00:05:54.000 --> 00:05:55.000]  那些律法師覺得
[00:05:55.000 --> 00:05:57.000]  怎麼會覺得這條大一點
[00:05:57.000 --> 00:05:59.000]  就是那條沒那麼重要
[00:05:59.000 --> 00:06:01.000]  這個可能是第一個試探的點
[00:06:01.000 --> 00:06:02.000]  希望指出耶穌
[00:06:02.000 --> 00:06:03.000]  你輕看律法
[00:06:03.000 --> 00:06:05.000]  你看少了律法
[00:06:05.000 --> 00:06:07.000]  當然我們知道耶穌不是輕看律法
[00:06:07.000 --> 00:06:08.000]  耶穌來到也說清楚
[00:06:08.000 --> 00:06:11.000]  他們是要承傳律法的
[00:06:11.000 --> 00:06:13.000]  另外當他要問哪條最大的時候
[00:06:13.000 --> 00:06:15.000]  其實這條的誡命
[00:06:15.000 --> 00:06:16.000]  就是很明顯
[00:06:16.000 --> 00:06:17.000]  他們是很想比較
[00:06:17.000 --> 00:06:20.000]  比較哪些誡命大一點小一點
[00:06:20.000 --> 00:06:22.000]  那耶穌的答案其實是怎麼來的
[00:06:22.000 --> 00:06:23.000]  怎麼比較得到的呢
[00:06:23.000 --> 00:06:24.000]  耶穌的答案其實是在舊約
[00:06:24.000 --> 00:06:27.000]  生命記六章四到九節來的
[00:06:27.000 --> 00:06:29.000]  生命記六章四到九節是這樣說的
[00:06:29.000 --> 00:06:30.000]  他說以色列啊
[00:06:30.000 --> 00:06:31.000]  你要聽
[00:06:31.000 --> 00:06:34.000]  饒和我們的上帝是獨一的主
[00:06:34.000 --> 00:06:36.000]  你要盡心盡性盡力愛饒和
[00:06:36.000 --> 00:06:38.000]  你的上帝
[00:06:38.000 --> 00:06:39.000]  其實很熟悉的
[00:06:39.000 --> 00:06:41.000]  大家剛才在崇拜開始的時候聽了
[00:06:41.000 --> 00:06:43.000]  因為孫召的經文主席幫我們讀了
[00:06:43.000 --> 00:06:44.000]  就是這個內容
[00:06:44.000 --> 00:06:45.000]  我今天所吩咐你的話
[00:06:45.000 --> 00:06:46.000]  要記在心上面
[00:06:46.000 --> 00:06:48.000]  都要殷勤教訓你的兒女
[00:06:48.000 --> 00:06:50.000]  無論你坐在家裡面
[00:06:50.000 --> 00:06:51.000]  走在路上面
[00:06:51.000 --> 00:06:52.000]  躺下起來
[00:06:52.000 --> 00:06:53.000]  都要談論
[00:06:53.000 --> 00:06:55.000]  都要戴在手上面為記號
[00:06:55.000 --> 00:06:57.000]  戴在額上為經文
[00:06:57.000 --> 00:06:59.000]  又要寫在你的房屋的門窗上面
[00:06:59.000 --> 00:07:01.000]  並且你的城門上面
[00:07:01.000 --> 00:07:04.000]  其實這一段的內容
[00:07:04.000 --> 00:07:09.000]  猶太人是非常非常非常熟悉
[00:07:09.000 --> 00:07:11.000]  相信從當時開始到今時今日
[00:07:11.000 --> 00:07:13.000]  都仍然是這麼熟悉的經文
[00:07:13.000 --> 00:07:16.000]  今時今日猶太人每天在他禱告的時候
[00:07:16.000 --> 00:07:18.000]  他們都會提到這段經文
[00:07:18.000 --> 00:07:19.000]  甚至很多次
[00:07:19.000 --> 00:07:21.000]  這段經文是說你要聽
[00:07:21.000 --> 00:07:22.000]  第一句就是你要聽
[00:07:22.000 --> 00:07:23.000]  所以叫Shema
[00:07:23.000 --> 00:07:24.000]  所以你跟猶太人聊
[00:07:24.000 --> 00:07:25.000]  他們知道了
[00:07:25.000 --> 00:07:27.000]  他們禱告最重要的就是Shema
[00:07:27.000 --> 00:07:28.000]  就是你要聽
[00:07:28.000 --> 00:07:29.000]  你要聽
[00:07:29.000 --> 00:07:30.000]  你要聽
[00:07:30.000 --> 00:07:31.000]  是每天他們用的經文
[00:07:31.000 --> 00:07:32.000]  還有的
[00:07:32.000 --> 00:07:35.000]  他們有些經卷盒紮在手上
[00:07:35.000 --> 00:07:36.000]  額頭上面
[00:07:36.000 --> 00:07:38.000]  那些叫做Tafini
[00:07:38.000 --> 00:07:40.000]  是一些放一些經卷在那裡
[00:07:40.000 --> 00:07:41.000]  讓他們記得
[00:07:41.000 --> 00:07:42.000]  就是放在額頭
[00:07:42.000 --> 00:07:43.000]  放在手上面
[00:07:43.000 --> 00:07:45.000]  另外還有一些在門窗上面
[00:07:45.000 --> 00:07:46.000]  一些經文盒
[00:07:46.000 --> 00:07:48.000]  那些叫做Medusa
[00:07:48.000 --> 00:07:49.000]  那些就是盒子
[00:07:49.000 --> 00:07:51.000]  放在門窗上面
[00:07:51.000 --> 00:07:54.000]  所以你去到以色列地等等
[00:07:54.000 --> 00:07:55.000]  你叫那些猶太人
[00:07:55.000 --> 00:07:56.000]  他們那些門上面
[00:07:56.000 --> 00:07:57.000]  有一些盒子
[00:07:57.000 --> 00:07:58.000]  無論你家裡
[00:07:58.000 --> 00:07:59.000]  甚至是餐廳那些都會放
[00:07:59.000 --> 00:08:01.000]  就放一些經文在裡面
[00:08:01.000 --> 00:08:02.000]  其實就是這段經文
[00:08:02.000 --> 00:08:05.000]  就是說要在手上面做記號
[00:08:05.000 --> 00:08:06.000]  額上為經文
[00:08:06.000 --> 00:08:07.000]  在門窗上面做記號
[00:08:07.000 --> 00:08:09.000]  所以要聽
[00:08:09.000 --> 00:08:11.000]  所以猶太人其實今時今日
[00:08:11.000 --> 00:08:13.000]  仍然每天都在禱告當中
[00:08:13.000 --> 00:08:14.000]  提醒大家要聽
[00:08:14.000 --> 00:08:16.000]  要專心
[00:08:16.000 --> 00:08:18.000]  要在上帝這位獨一的主
[00:08:18.000 --> 00:08:20.000]  用盡心盡性
[00:08:20.000 --> 00:08:22.000]  盡力去愛他
[00:08:22.000 --> 00:08:23.000]  所以我相信當時
[00:08:23.000 --> 00:08:24.000]  耶穌答這個答案
[00:08:24.000 --> 00:08:27.000]  是一個很大路
[00:08:27.000 --> 00:08:28.000]  也是大家都聽過
[00:08:28.000 --> 00:08:30.000]  甚至應該是一個
[00:08:30.000 --> 00:08:32.000]  很合適很準確
[00:08:32.000 --> 00:08:33.000]  他們覺得很合適
[00:08:33.000 --> 00:08:35.000]  是大家都會提的答案
[00:08:35.000 --> 00:08:36.000]  耶穌在這個答案裡面
[00:08:36.000 --> 00:08:37.000]  還加多一個答案
[00:08:37.000 --> 00:08:40.000]  就是《利未記》十九章十八節裡面提的
[00:08:40.000 --> 00:08:42.000]  《利未記》十九章十八節這樣說
[00:08:42.000 --> 00:08:43.000]  不可報仇
[00:08:43.000 --> 00:08:45.000]  也不可埋怨你本國的子民
[00:08:45.000 --> 00:08:47.000]  卻要愛人如己
[00:08:47.000 --> 00:08:49.000]  我是耶和華
[00:08:49.000 --> 00:08:51.000]  所以耶穌把這兩段經文
[00:08:51.000 --> 00:08:52.000]  放在一起
[00:08:52.000 --> 00:08:53.000]  平排地描述
[00:08:53.000 --> 00:08:54.000]  要盡心盡性
[00:08:54.000 --> 00:08:57.000]  盡力愛耶和華獨一的上帝
[00:08:57.000 --> 00:08:59.000]  並且要愛人如己
[00:08:59.000 --> 00:09:01.000]  頂多我又想清楚了
[00:09:01.000 --> 00:09:02.000]  當這個律法師
[00:09:02.000 --> 00:09:04.000]  這個民事走來問耶穌
[00:09:04.000 --> 00:09:05.000]  哪一條最大
[00:09:05.000 --> 00:09:07.000]  或者哪一條最重要
[00:09:07.000 --> 00:09:08.000]  在某一方面就說
[00:09:08.000 --> 00:09:10.000]  第一要的是愛上帝
[00:09:10.000 --> 00:09:11.000]  接著就要愛人
[00:09:11.000 --> 00:09:12.000]  好像很清楚
[00:09:12.000 --> 00:09:13.000]  最重要是愛上帝
[00:09:13.000 --> 00:09:14.000]  接著就是愛人
[00:09:14.000 --> 00:09:16.000]  但是剛才某一方面你也看到
[00:09:16.000 --> 00:09:18.000]  其實說的是兩件事
[00:09:18.000 --> 00:09:19.000]  而且是相仿
[00:09:19.000 --> 00:09:20.000]  就是愛人和愛上帝
[00:09:20.000 --> 00:09:21.000]  是一樣的
[00:09:21.000 --> 00:09:22.000]  是一起的
[00:09:22.000 --> 00:09:24.000]  那究竟是一條誡命
[00:09:24.000 --> 00:09:27.000]  還是兩條誡命呢
[00:09:27.000 --> 00:09:29.000]  當然在耶穌這個描述裡面
[00:09:29.000 --> 00:09:31.000]  我們知道其實它是說二合一
[00:09:31.000 --> 00:09:32.000]  當你愛人的時候
[00:09:32.000 --> 00:09:34.000]  就是展示愛上帝
[00:09:34.000 --> 00:09:36.000]  當你是一個愛上帝的人的時候
[00:09:36.000 --> 00:09:37.000]  你自然會愛人的
[00:09:37.000 --> 00:09:38.000]  明白我吧
[00:09:38.000 --> 00:09:40.000]  當你愛上帝
[00:09:40.000 --> 00:09:41.000]  你當然會愛身邊的人
[00:09:41.000 --> 00:09:42.000]  上帝給你這麼多愛
[00:09:42.000 --> 00:09:43.000]  你就愛身邊的人
[00:09:43.000 --> 00:09:45.000]  將上帝的愛去分享
[00:09:45.000 --> 00:09:46.000]  當你能夠去愛人的時候
[00:09:46.000 --> 00:09:48.000]  就展現到你愛上帝了
[00:09:48.000 --> 00:09:49.000]  所以你說我愛上帝
[00:09:49.000 --> 00:09:50.000]  不過我不愛人
[00:09:50.000 --> 00:09:51.000]  其實是不行的
[00:09:51.000 --> 00:09:52.000]  所以耶穌身上
[00:09:52.000 --> 00:09:53.000]  這是一件事
[00:09:53.000 --> 00:09:55.000]  當然也是最重要
[00:09:55.000 --> 00:09:57.000]  當然上帝在先而人
[00:09:57.000 --> 00:10:00.000]  就是一個展現的描述
[00:10:00.000 --> 00:10:02.000]  當耶穌答完這個答案之後
[00:10:02.000 --> 00:10:05.000]  那個文章跟耶穌怎麼說呢
[00:10:05.000 --> 00:10:08.000]  馬可福音12章32節
[00:10:08.000 --> 00:10:09.000]  那個文章就跟耶穌說了
[00:10:09.000 --> 00:10:12.000]  夫子上帝是一位實在不楚
[00:10:12.000 --> 00:10:13.000]  除了他以外
[00:10:13.000 --> 00:10:15.000]  就再無別的上帝
[00:10:15.000 --> 00:10:17.000]  並且盡心盡志盡力愛他
[00:10:17.000 --> 00:10:19.000]  又愛人如己
[00:10:19.000 --> 00:10:21.000]  就比一切繁祭
[00:10:21.000 --> 00:10:24.000]  和各樣的祭祀好得多了
[00:10:24.000 --> 00:10:28.000]  這個文士又來一次讚賞耶穌
[00:10:28.000 --> 00:10:29.000]  去認同耶穌
[00:10:29.000 --> 00:10:30.000]  他說老師啊
[00:10:30.000 --> 00:10:31.000]  夫子就是老師
[00:10:31.000 --> 00:10:34.000]  上帝是一個真的對
[00:10:34.000 --> 00:10:37.000]  又一次認同耶穌對
[00:10:37.000 --> 00:10:38.000]  我經常想
[00:10:38.000 --> 00:10:40.000]  這個人不斷認同耶穌對
[00:10:40.000 --> 00:10:42.000]  其實期望是怎樣的呢
[00:10:42.000 --> 00:10:44.000]  你記得是請教
[00:10:44.000 --> 00:10:45.000]  你想像一下
[00:10:45.000 --> 00:10:46.000]  你在學校你是老師
[00:10:46.000 --> 00:10:47.000]  當中也有很多老師
[00:10:47.000 --> 00:10:49.000]  有個同學走來跟你說
[00:10:49.000 --> 00:10:50.000]  老師為什麼
[00:10:50.000 --> 00:10:51.000]  你解釋完學生就說
[00:10:51.000 --> 00:10:53.000]  你真的對
[00:10:53.000 --> 00:10:55.000]  我當然對
[00:10:55.000 --> 00:10:56.000]  我是老師
[00:10:56.000 --> 00:10:59.000]  老師你真的說得好
[00:10:59.000 --> 00:11:00.000]  那是什麼意思
[00:11:00.000 --> 00:11:02.000]  老師你說的話我聽得好
[00:11:02.000 --> 00:11:03.000]  甚至你老師說的話
[00:11:03.000 --> 00:11:04.000]  其實跟我想的一樣
[00:11:04.000 --> 00:11:06.000]  其實都是在稱讚自己
[00:11:06.000 --> 00:11:07.000]  甚至說我有些更厲害的
[00:11:07.000 --> 00:11:08.000]  你說得好
[00:11:08.000 --> 00:11:09.000]  不過其實還有的
[00:11:09.000 --> 00:11:11.000]  在這裡你見到這個文士就是這樣
[00:11:11.000 --> 00:11:12.000]  他還欺騙他
[00:11:12.000 --> 00:11:14.000]  他說你真的說得對
[00:11:14.000 --> 00:11:15.000]  說得好
[00:11:15.000 --> 00:11:16.000]  實在對
[00:11:16.000 --> 00:11:17.000]  除了上帝之外
[00:11:17.000 --> 00:11:18.000]  沒有別的上帝
[00:11:18.000 --> 00:11:19.000]  所以要盡心愛他
[00:11:19.000 --> 00:11:22.000]  這樣比一切的繁祭
[00:11:22.000 --> 00:11:25.000]  以及各樣的祭祀都好
[00:11:25.000 --> 00:11:28.000]  加多了一個描述
[00:11:28.000 --> 00:11:29.000]  加了一個例子
[00:11:29.000 --> 00:11:31.000]  加了一個深化的描述
[00:11:31.000 --> 00:11:33.000]  比那些祭祀更加好
[00:11:33.000 --> 00:11:34.000]  這個也是聖經裡面
[00:11:34.000 --> 00:11:35.000]  舊約說的
[00:11:35.000 --> 00:11:36.000]  是不是
[00:11:36.000 --> 00:11:37.000]  聖經裡面說到
[00:11:37.000 --> 00:11:38.000]  聽命聖於憲制
[00:11:38.000 --> 00:11:39.000]  舊約也說到
[00:11:39.000 --> 00:11:42.000]  我們要怎樣去愛上帝
[00:11:42.000 --> 00:11:43.000]  比其他的更美好
[00:11:43.000 --> 00:11:45.000]  所以他就將當時
[00:11:45.000 --> 00:11:47.000]  他們憲制這種表達
[00:11:47.000 --> 00:11:48.000]  放進去
[00:11:48.000 --> 00:11:50.000]  拼成一個深化的描述
[00:11:50.000 --> 00:11:52.000]  很有趣
[00:11:52.000 --> 00:11:53.000]  這個好像很謙卑
[00:11:53.000 --> 00:11:54.000]  做學生
[00:11:54.000 --> 00:11:55.000]  來問老師
[00:11:55.000 --> 00:11:56.000]  找耶穌的民事
[00:11:56.000 --> 00:11:57.000]  跟耶穌說
[00:11:57.000 --> 00:12:00.000]  你真的答對了
[00:12:00.000 --> 00:12:01.000]  耶穌的答案是怎樣呢
[00:12:01.000 --> 00:12:04.000]  耶穌見他回答的有智慧
[00:12:04.000 --> 00:12:05.000]  第34節
[00:12:05.000 --> 00:12:07.000]  耶穌見到他有智慧
[00:12:07.000 --> 00:12:09.000]  耶穌也覺得他不錯
[00:12:09.000 --> 00:12:10.000]  就跟他說
[00:12:10.000 --> 00:12:14.000]  你理想的有個不遠
[00:12:14.000 --> 00:12:15.000]  說完這句話之後
[00:12:15.000 --> 00:12:16.000]  聖經裡面是這樣描述的
[00:12:16.000 --> 00:12:18.000]  從此以後
[00:12:18.000 --> 00:12:21.000]  沒有人再敢問他什麼了
[00:12:21.000 --> 00:12:22.000]  首先我們回到這句話
[00:12:22.000 --> 00:12:24.000]  耶穌說你離上帝的個不遠
[00:12:24.000 --> 00:12:26.000]  是一個什麼描述呢
[00:12:26.000 --> 00:12:28.000]  到底耶穌是不是在讚他呢
[00:12:28.000 --> 00:12:30.000]  丁子梅你期不期望
[00:12:30.000 --> 00:12:31.000]  如果有一天
[00:12:31.000 --> 00:12:32.000]  上帝說
[00:12:32.000 --> 00:12:34.000]  你離上帝有個不遠
[00:12:34.000 --> 00:12:36.000]  你開不開心
[00:12:36.000 --> 00:12:37.000]  開不開心
[00:12:37.000 --> 00:12:38.000]  開心啊
[00:12:38.000 --> 00:12:39.000]  近啊
[00:12:39.000 --> 00:12:40.000]  很好啊
[00:12:40.000 --> 00:12:41.000]  上帝讚賞你
[00:12:41.000 --> 00:12:42.000]  是不是真的讚賞你呢
[00:12:42.000 --> 00:12:43.000]  這句話
[00:12:43.000 --> 00:12:44.000]  我這樣問
[00:12:44.000 --> 00:12:45.000]  當然是想你想想
[00:12:45.000 --> 00:12:47.000]  因為後面很特別
[00:12:47.000 --> 00:12:48.000]  耶穌說完這句話之後
[00:12:48.000 --> 00:12:49.000]  後面的人
[00:12:49.000 --> 00:12:51.000]  聖經裡面說什麼呢
[00:12:51.000 --> 00:12:52.000]  從此以後
[00:12:52.000 --> 00:12:55.000]  沒有人再敢問耶穌任何東西
[00:12:55.000 --> 00:12:57.000]  這麼有趣
[00:12:57.000 --> 00:12:58.000]  如果耶穌讚賞
[00:12:58.000 --> 00:12:59.000]  那很好
[00:12:59.000 --> 00:13:00.000]  接著這個民事又覺得
[00:13:00.000 --> 00:13:02.000]  我得了很大的讚賞
[00:13:02.000 --> 00:13:03.000]  那應該這個民事
[00:13:03.000 --> 00:13:04.000]  就很威風地告訴別人
