
[00:00:00.000 --> 00:00:02.400]  今天是復活節主日
[00:01:50.120 --> 00:01:52.120]  在第三天
[00:01:52.120 --> 00:01:54.120]  有一群跟從耶穌的婦女
[00:01:54.120 --> 00:01:56.120]  去到耶穌的墳墓前面
[00:01:56.120 --> 00:02:00.120]  但他們發現
[00:02:00.120 --> 00:02:02.120]  封住墓穴的石頭
[00:02:02.120 --> 00:02:04.120]  被拿開了
[00:02:04.120 --> 00:02:06.120]  他們看到有主的使者
[00:02:06.120 --> 00:02:08.120]  顯現
[00:02:08.120 --> 00:02:10.120]  而且他們聽到
[00:02:10.120 --> 00:02:12.120]  耶穌已經復活了
[00:02:12.120 --> 00:02:14.120]  這個消息
[00:02:14.120 --> 00:02:16.120]  主的使者
[00:02:16.120 --> 00:02:18.120]  這群天使,吩咐
[00:02:18.120 --> 00:02:20.120]  這群婦女,他們要去告訴門徒
[00:02:20.120 --> 00:02:22.120]  告訴他們
[00:02:22.120 --> 00:02:24.120]  耶穌已經復活了
[00:02:24.120 --> 00:02:26.120]  當他們跑去找耶穌的時候
[00:02:26.120 --> 00:02:28.120]  在路上就遇見
[00:02:28.120 --> 00:02:30.120]  復活的耶穌
[00:02:30.120 --> 00:02:32.120]  耶穌真的復活了
[00:02:32.120 --> 00:02:34.120]  弟兄姊妹
[00:02:34.120 --> 00:02:36.120]  對你來說有什麼關係?
[00:02:36.120 --> 00:02:44.120]  弟兄姊妹
[00:02:44.120 --> 00:02:46.120]  耶穌基督復活
[00:02:46.120 --> 00:02:48.120]  和你有什麼關係呢?
[00:02:50.120 --> 00:02:52.120]  想一想
[00:02:52.120 --> 00:03:00.120]  好
[00:03:00.120 --> 00:03:02.120]  蔡太第一個
[00:03:02.120 --> 00:03:04.120]  賜給我們新的生命
[00:03:04.120 --> 00:03:06.120]  賜給我們新的生命
[00:03:06.120 --> 00:03:08.120]  好,還有呢?
[00:03:08.120 --> 00:03:10.120]  這邊
[00:03:10.120 --> 00:03:12.120]  這個
[00:03:12.120 --> 00:03:16.120]  會想到
[00:03:16.120 --> 00:03:18.120]  耶穌為我扔十字架
[00:03:18.120 --> 00:03:20.120]  為我們贖罪
[00:03:20.120 --> 00:03:22.120]  耶穌死和我們有什麼關係呢?
[00:03:22.120 --> 00:03:28.120]  耶穌死和你有什麼關係?
[00:03:28.120 --> 00:03:30.120]  為我們贖罪
[00:03:30.120 --> 00:03:32.120]  為我們贖罪
[00:03:32.120 --> 00:03:34.120]  好,還有呢?
[00:03:34.120 --> 00:03:36.120]  是不是很害怕?
[00:03:36.120 --> 00:03:38.120]  好像老師問
[00:03:38.120 --> 00:03:44.120]  賜給我們有盼望
[00:03:44.120 --> 00:03:46.120]  賜給我們有盼望
[00:03:46.120 --> 00:03:48.120]  還有沒有?
[00:03:48.120 --> 00:03:52.120]  平安和喜樂
[00:03:52.120 --> 00:03:54.120]  平安和喜樂
[00:03:54.120 --> 00:03:56.120]  還有沒有呢?
[00:03:56.120 --> 00:03:58.120]  勝過死亡
[00:03:58.120 --> 00:04:00.120]  勝過死亡
[00:04:00.120 --> 00:04:02.120]  好
[00:04:02.120 --> 00:04:04.120]  耶穌基督復活
[00:04:04.120 --> 00:04:06.120]  和我們有什麼關係呢?
[00:04:06.120 --> 00:04:08.120]  這就是我們今天要看聖經
[00:04:08.120 --> 00:04:10.120]  很想神告訴我們
[00:04:10.120 --> 00:04:12.120]  我們今天
[00:04:12.120 --> 00:04:14.120]  信耶穌的人
[00:04:14.120 --> 00:04:16.120]  耶穌基督死而復活
[00:04:16.120 --> 00:04:18.120]  和我們有什麼關係呢?
[00:04:18.120 --> 00:04:20.120]  我們一起
[00:04:20.120 --> 00:04:22.120]  低頭再有個禱告
[00:04:22.120 --> 00:04:28.120]  天父求你
[00:04:28.120 --> 00:04:30.120]  今天幫助我們去明白
[00:04:30.120 --> 00:04:32.120]  神祢自己的說話
[00:04:32.120 --> 00:04:34.120]  叫我們真的能夠
[00:04:34.120 --> 00:04:36.120]  得著力量,得著喜樂
[00:04:36.120 --> 00:04:38.120]  得著盼望,叫我們知道
[00:04:38.120 --> 00:04:40.120]  不單止是我們頭腦知道
[00:04:40.120 --> 00:04:42.120]  耶穌基督復活
[00:04:42.120 --> 00:04:44.120]  而是讓我們在生活上
[00:04:44.120 --> 00:04:46.120]  在我們生命裡真的經歷得到
[00:04:46.120 --> 00:04:48.120]  求主你親自
[00:04:48.120 --> 00:04:50.120]  向我們說話,禱告奉耶穌基督
[00:04:50.120 --> 00:04:52.120]  成名求,阿們
[00:04:52.120 --> 00:04:54.120]  大家好,今天我們來看看
[00:04:54.120 --> 00:04:56.120]  耶穌基督復活當時
[00:04:56.120 --> 00:04:58.120]  對這一群人
[00:04:58.120 --> 00:05:00.120]  當時環境有婦女,有冰釘
[00:05:00.120 --> 00:05:02.120]  有一群門徒
[00:05:02.120 --> 00:05:04.120]  他們親自接觸到耶穌基督復活
[00:05:04.120 --> 00:05:06.120]  對他們來說有什麼關係呢?
[00:05:06.120 --> 00:05:08.120]  第一點
[00:05:08.120 --> 00:05:10.120]  在這裡說到
[00:05:10.120 --> 00:05:12.120]  有幾樣東西,我們再讀
[00:05:12.120 --> 00:05:14.120]  第一至第六節,預備,1,2,3
[00:05:40.120 --> 00:06:02.120]  (聖經)
[00:06:02.120 --> 00:06:06.120]  下一頁
[00:06:06.120 --> 00:06:08.120]  快去告訴他的門徒,說他從死裡復活了
[00:06:08.120 --> 00:06:10.120]  並且在你們
[00:06:10.120 --> 00:06:12.120]  已先往加里尼去
[00:06:12.120 --> 00:06:14.120]  在那裡你們要見他,看啊
[00:06:14.120 --> 00:06:16.120]  我已經告訴你們了
[00:06:16.120 --> 00:06:18.120]  婦女們就急忙離開墳墓
[00:06:18.120 --> 00:06:20.120]  又害怕又大大地歡喜
[00:06:20.120 --> 00:06:22.120]  跑去要報給他的門徒
[00:06:22.120 --> 00:06:24.120]  忽然,耶穌遇見他們
[00:06:24.120 --> 00:06:26.120]  說,願你們平安
[00:06:26.120 --> 00:06:28.120]  他們就上前
[00:06:28.120 --> 00:06:30.120]  抱著他的腳拜他
[00:06:30.120 --> 00:06:32.120]  耶穌對他們說
[00:06:32.120 --> 00:06:34.120]  不要害怕
[00:06:34.120 --> 00:06:36.120]  你們去告訴我的弟兄
[00:06:36.120 --> 00:06:38.120]  叫他們往加里尼去
[00:06:38.120 --> 00:06:40.120]  在那裡必見我
[00:06:40.120 --> 00:06:42.120]  所以今天第一在這裡
[00:06:42.120 --> 00:06:44.120]  耶穌基督復活對當時的人來說
[00:06:44.120 --> 00:06:46.120]  有什麼關係呢?
[00:06:46.120 --> 00:06:48.120]  第一點就是不要害怕
[00:06:48.120 --> 00:06:50.120]  不要害怕
[00:06:50.120 --> 00:06:52.120]  這群婦女原本很傷心
[00:06:52.120 --> 00:06:54.120]  因為他們所愛的主耶穌基督
[00:06:54.120 --> 00:06:56.120]  死了
[00:06:56.120 --> 00:06:58.120]  所以我們看到這群婦女
[00:06:58.120 --> 00:07:00.120]  很不開心
[00:07:00.120 --> 00:07:02.120]  但當他們在這裡記錄
[00:07:02.120 --> 00:07:04.120]  他們見到主耶穌的時候
[00:07:04.120 --> 00:07:06.120]  很歡喜,很興奮
[00:07:06.120 --> 00:07:08.120]  很雀躍
[00:07:08.120 --> 00:07:10.120]  立即跑去耶穌那裡
[00:07:10.120 --> 00:07:12.120]  抱著耶穌的腳
[00:07:12.120 --> 00:07:14.120]  這是代表尊重
[00:07:14.120 --> 00:07:16.120]  好愛的意思
[00:07:16.120 --> 00:07:18.120]  主耶穌基督
[00:07:18.120 --> 00:07:20.120]  從死裡復活
[00:07:20.120 --> 00:07:22.120]  而且第一時間
[00:07:22.120 --> 00:07:24.120]  向這些婦女顯現
[00:07:24.120 --> 00:07:26.120]  看到嗎?這群婦女這麼愛慕耶穌
[00:07:26.120 --> 00:07:28.120]  對耶穌不離不棄的時候
[00:07:28.120 --> 00:07:30.120]  耶穌多愛錫他們
[00:07:30.120 --> 00:07:32.120]  第一時間,多有福氣
[00:07:32.120 --> 00:07:34.120]  第一時間向這些婦女顯現
[00:07:34.120 --> 00:07:36.120]  其中有莫大拉的瑪利亞
[00:07:36.120 --> 00:07:38.120]  耶穌這樣說
[00:07:38.120 --> 00:07:40.120]  願你們平安
[00:07:40.120 --> 00:07:42.120]  天使的使者
[00:07:42.120 --> 00:07:44.120]  都叫他們不要害怕
[00:07:44.120 --> 00:07:46.120]  願你們平安
[00:07:46.120 --> 00:07:48.120]  願你們平安是什麼意思呢?
[00:07:48.120 --> 00:07:50.120]  就是當時以前那些希臘人
[00:07:50.120 --> 00:07:52.120]  見到面的時候
[00:07:52.120 --> 00:07:54.120]  彼此問候,就好像我們今天
[00:07:54.120 --> 00:07:56.120]  Hi, Good day, 你好嗎?
[00:07:56.120 --> 00:07:58.120]  這樣的意思
[00:07:58.120 --> 00:08:00.120]  他們一開口就是平安
[00:08:00.120 --> 00:08:02.120]  你好啊,希望你平安
[00:08:02.120 --> 00:08:04.120]  願你平安
[00:08:04.120 --> 00:08:06.120]  平安
[00:08:06.120 --> 00:08:08.120]  你平安嗎?
[00:08:08.120 --> 00:08:10.120]  耶穌使人
[00:08:10.120 --> 00:08:12.120]  不再害怕死亡
[00:08:12.120 --> 00:08:14.120]  和罪惡
[00:08:14.120 --> 00:08:16.120]  因為耶穌基督本身已經戰勝了
[00:08:16.120 --> 00:08:18.120]  死亡
[00:08:18.120 --> 00:08:20.120]  耶穌是一個活著的神
[00:08:20.120 --> 00:08:22.120]  Living God
[00:08:22.120 --> 00:08:24.120]  祂不是死了就算的神
[00:08:24.120 --> 00:08:26.120]  祂是死了之後復活的
[00:08:26.120 --> 00:08:28.120]  以至到今時今日
[00:08:28.120 --> 00:08:30.120]  祂也是復活的主
[00:08:30.120 --> 00:08:32.120]  祂也是永遠活著的
[00:08:32.120 --> 00:08:34.120]  和我們在一起
[00:08:34.120 --> 00:08:36.120]  所以今天
[00:08:36.120 --> 00:08:38.120]  你的生活有沒有平安呢?
[00:08:38.120 --> 00:08:40.120]  在你人生裡,你的生命裡
[00:08:40.120 --> 00:08:42.120]  你害怕什麼?
[00:08:42.120 --> 00:08:46.120]  平安和你的害怕
[00:08:46.120 --> 00:08:48.120]  這兩個問題其實是有直接關連的
[00:08:48.120 --> 00:08:50.120]  你心裡害怕
[00:08:50.120 --> 00:08:52.120]  你就很容易失去平安
[00:08:52.120 --> 00:08:54.120]  如果你不害怕的時候
[00:08:54.120 --> 00:08:56.120]  你的心裡就有很大的平安
[00:08:56.120 --> 00:08:58.120]  我們通常會害怕什麼呢?
[00:08:58.120 --> 00:09:02.120]  我們信耶穌的人
[00:09:02.120 --> 00:09:04.120]  我經常說我們
[00:09:04.120 --> 00:09:06.120]  百無禁忌
[00:09:06.120 --> 00:09:08.120]  害怕什麼呢?
[00:09:08.120 --> 00:09:10.120]  可能人越大
[00:09:10.120 --> 00:09:12.120]  機器壞
[00:09:12.120 --> 00:09:14.120]  害怕自己的身體不好
[00:09:14.120 --> 00:09:16.120]  年紀大的時候就要用很多錢
[00:09:16.120 --> 00:09:18.120]  買很多藥補補自己的身體
[00:09:18.120 --> 00:09:20.120]  當自己年紀漸漸大的時候
[00:09:20.120 --> 00:09:22.120]  身邊自己的親人
[00:09:22.120 --> 00:09:24.120]  朋友
[00:09:24.120 --> 00:09:26.120]  一個一個離開這個世界
[00:09:26.120 --> 00:09:28.120]  有時想想
[00:09:28.120 --> 00:09:30.120]  什麼時候到自己呢?
[00:09:30.120 --> 00:09:32.120]  我們會害怕這些東西
[00:09:32.120 --> 00:09:34.120]  有時越害怕的時候
[00:09:34.120 --> 00:09:36.120]  心裡就越害怕
[00:09:36.120 --> 00:09:38.120]  害怕
[00:09:38.120 --> 00:09:40.120]  有時我們會害怕
[00:09:40.120 --> 00:09:42.120]  失去一些東西
[00:09:42.120 --> 00:09:44.120]  失去什麼呢?
[00:09:44.120 --> 00:09:46.120]  就是我們現在擁有的東西
[00:09:46.120 --> 00:09:48.120]  我們會害怕失去
[00:09:48.120 --> 00:09:50.120]  很有趣
[00:09:50.120 --> 00:09:52.120]  一個窮的人他知道自己窮
[00:09:52.120 --> 00:09:54.120]  他不會害怕自己窮
[00:09:54.120 --> 00:09:56.120]  因為已經在窮
[00:09:56.120 --> 00:09:58.120]  但是一個很有錢的人
[00:09:58.120 --> 00:10:00.120]  擁有的人
[00:10:00.120 --> 00:10:02.120]  很多物質的人
[00:10:02.120 --> 00:10:06.120]  他會害怕這些東西
[00:10:06.120 --> 00:10:08.120]  擋不住
[00:10:08.120 --> 00:10:10.120]  有一天會失去
[00:10:10.120 --> 00:10:12.120]  害怕
[00:10:12.120 --> 00:10:14.120]  你曾經擁有你就更加害怕
[00:10:14.120 --> 00:10:16.120]  人們經常說
[00:10:16.120 --> 00:10:18.120]  不在乎天長地久
[00:10:18.120 --> 00:10:20.120]  只在乎曾經擁有
[00:10:20.120 --> 00:10:22.120]  當然不是
[00:10:22.120 --> 00:10:24.120]  當你沒有的時候
[00:10:24.120 --> 00:10:26.120]  你就會很不開心
[00:10:26.120 --> 00:10:28.120]  所以我們會很害怕
[00:10:28.120 --> 00:10:30.120]  擁有的時候很害怕會失去
[00:10:30.120 --> 00:10:32.120]  害怕什麼呢?
[00:10:32.120 --> 00:10:34.120]  有時我們人從小到大成長
[00:10:34.120 --> 00:10:36.120]  我們會害怕別人不接受我們
[00:10:36.120 --> 00:10:38.120]  排斥我們
[00:10:38.120 --> 00:10:40.120]  不喜歡我們
[00:10:40.120 --> 00:10:42.120]  所以我們很想做很多東西
[00:10:42.120 --> 00:10:44.120]  令到身邊的人喜歡我們
[00:10:44.120 --> 00:10:46.120]  討人喜歡
[00:10:46.120 --> 00:10:48.120]  其實這個對於我們基督徒來說
[00:10:48.120 --> 00:10:50.120]  是一個很大的引誘試探
[00:10:50.120 --> 00:10:52.120]  特別是年輕的弟兄姊妹
[00:10:52.120 --> 00:10:54.120]  我們很習慣
[00:10:54.120 --> 00:10:56.120]  在Facebook
[00:10:56.120 --> 00:10:58.120]  Instagram 網上的平台
[00:10:58.120 --> 00:11:00.120]  我們知道如何表現自己
[00:11:00.120 --> 00:11:02.120]  做些什麼會騙到很多人
[00:11:02.120 --> 00:11:04.120]  給你一個Like
[00:11:04.120 --> 00:11:06.120]  但在我們生活上
[00:11:06.120 --> 00:11:08.120]  我們會否很容易
[00:11:08.120 --> 00:11:10.120]  身不由己不自主地
[00:11:10.120 --> 00:11:12.120]  我們也很想別人
[00:11:12.120 --> 00:11:14.120]  喜歡我們做這些事
[00:11:14.120 --> 00:11:16.120]  很有趣
[00:11:16.120 --> 00:11:18.120]  有時我們手指不斷碰電話
[00:11:18.120 --> 00:11:20.120]  誰有回應我?
[00:11:20.120 --> 00:11:22.120]  誰有Like我?
[00:11:22.120 --> 00:11:24.120]  這些事很多時候
[00:11:24.120 --> 00:11:26.120]  很容易不自覺地在我們心裡發生
[00:11:26.120 --> 00:11:28.120]  我們從小到大
[00:11:28.120 --> 00:11:30.120]  也會這樣
[00:11:30.120 --> 00:11:32.120]  甚至有時因為很靠近
[00:11:32.120 --> 00:11:34.120]  我們身邊的親人
[00:11:34.120 --> 00:11:36.120]  我們的朋友
[00:11:36.120 --> 00:11:38.120]  常常和他相處的時候
[00:11:38.120 --> 00:11:40.120]  他不喜歡我,我很想他喜歡我
[00:11:40.120 --> 00:11:42.120]  很想他對我好一點
[00:11:42.120 --> 00:11:44.120]  比起我很想耶穌對我好一點
[00:11:44.120 --> 00:11:46.120]  更加靠近
[00:11:46.120 --> 00:11:48.120]  好像有時耶穌很遠
[00:11:48.120 --> 00:11:50.120]  身邊的人對我好
[00:11:50.120 --> 00:11:52.120]  已經更加重要
[00:11:52.120 --> 00:11:54.120]  但有句說話
[00:11:54.120 --> 00:11:58.120]  被人稱讚
[00:11:58.120 --> 00:12:00.120]  不是屬小的
[00:12:00.120 --> 00:12:02.120]  留意
[00:12:02.120 --> 00:12:04.120]  被人稱讚不是屬小的
[00:12:04.120 --> 00:12:06.120]  但如果我們的生命
[00:12:06.120 --> 00:12:08.120]  常常只是注意
[00:12:08.120 --> 00:12:10.120]  常常聚焦在我們很想得到別人稱讚
[00:12:10.120 --> 00:12:12.120]  而為了得到別人
[00:12:12.120 --> 00:12:14.120]  讚賞而生活的時候
[00:12:14.120 --> 00:12:16.120]  我們常常很想這樣取悅別人的時候
[00:12:16.120 --> 00:12:18.120]  而我們
[00:12:18.120 --> 00:12:20.120]  不去完成神的旨意
[00:12:20.120 --> 00:12:22.120]  我們不去遵行神的心意
[00:12:22.120 --> 00:12:24.120]  來獲取我們人生最大的滿足
[00:12:24.120 --> 00:12:26.120]  最大的快樂
[00:12:26.120 --> 00:12:28.120]  這才是屬小
[00:12:28.120 --> 00:12:34.120]  我們有時太害怕
[00:12:34.120 --> 00:12:36.120]  別人不喜歡我們
[00:12:36.120 --> 00:12:38.120]  所以心裡常常因為別人的反應
[00:12:38.120 --> 00:12:40.120]  而不平安
[00:12:40.120 --> 00:12:42.120]  這是什麼?
[00:12:42.120 --> 00:12:44.120]  是心死
[00:12:44.120 --> 00:12:46.120]  心裡沒有希望
[00:12:46.120 --> 00:12:48.120]  中國人有一句說話
[00:12:48.120 --> 00:12:50.120]  哀莫大於心死
[00:12:50.120 --> 00:12:52.120]  對人的失望
[00:12:52.120 --> 00:12:54.120]  對自己的失去信心
[00:12:54.120 --> 00:12:56.120]  甚至你對這個世界不滿意
[00:12:56.120 --> 00:12:58.120]  你遇到的事情
[00:12:58.120 --> 00:13:00.120]  你覺得很困難
[00:13:00.120 --> 00:13:02.120]  你沒力氣不想再向前走
[00:13:02.120 --> 00:13:04.120]  不想再堅持
[00:13:04.120 --> 00:13:06.120]  聖經裡
[00:13:06.120 --> 00:13:08.120]  當這兩個婦人
[00:13:08.120 --> 00:13:10.120]  他們很傷心很失望
[00:13:10.120 --> 00:13:12.120]  他們失去了耶穌
[00:13:12.120 --> 00:13:14.120]  你留意一下
[00:13:14.120 --> 00:13:16.120]  這兩個婦人在馬利亞聖經裡
[00:13:16.120 --> 00:13:18.120]  常常記載著
[00:13:18.120 --> 00:13:20.120]  當耶穌被釘在十字架的時候
[00:13:20.120 --> 00:13:22.120]  他們在哪裡?
[00:13:22.120 --> 00:13:24.120]  在十字架旁邊附近
[00:13:24.120 --> 00:13:26.120]  比起那一群門徒更加近
[00:13:26.120 --> 00:13:28.120]  門徒已經四散走了很遠
[00:13:28.120 --> 00:13:30.120]  不認耶穌
[00:13:30.120 --> 00:13:32.120]  但是這兩個馬利亞
[00:13:32.120 --> 00:13:34.120]  在耶穌十字架下方附近
[00:13:34.120 --> 00:13:36.120]  一直陪伴著
[00:13:36.120 --> 00:13:38.120]  看著耶穌而難過
[00:13:38.120 --> 00:13:40.120]  當耶穌的屍體
[00:13:40.120 --> 00:13:42.120]  送到墳墓安葬的時候
[00:13:42.120 --> 00:13:44.120]  被石頭封住的時候
[00:13:44.120 --> 00:13:46.120]  這兩個婦女在現場
[00:13:46.120 --> 00:13:48.120]  守候著
[00:13:48.120 --> 00:13:50.120]  看著
[00:13:50.120 --> 00:13:52.120]  安葬第三天
[00:13:52.120 --> 00:13:54.120]  這群婦女很傷心
[00:13:54.120 --> 00:13:56.120]  一早就走到墳墓
[00:13:56.120 --> 00:13:58.120]  因為他們的心掛念耶穌
[00:13:58.120 --> 00:14:04.120]  就是這樣
[00:14:04.120 --> 00:14:06.120]  在墓裡
[00:14:06.120 --> 00:14:08.120]  他們看見神蹟
[00:14:08.120 --> 00:14:10.120]  天使顯現
[00:14:10.120 --> 00:14:12.120]  推開了石頭
[00:14:12.120 --> 00:14:14.120]  耶穌的屍體不見了
[00:14:14.120 --> 00:14:16.120]  當然害怕
[00:14:16.120 --> 00:14:18.120]  沒有了自己心愛的耶穌
[00:14:18.120 --> 00:14:20.120]  害怕
[00:14:20.120 --> 00:14:22.120]  但是天使保證他們
[00:14:22.120 --> 00:14:24.120]  不要害怕
[00:14:24.120 --> 00:14:26.120]  不要害怕
[00:14:26.120 --> 00:14:28.120]  於是他們急著
[00:14:28.120 --> 00:14:30.120]  聽天使說
[00:14:30.120 --> 00:14:32.120]  去找這群門徒
[00:14:32.120 --> 00:14:34.120]  在沿路沿途上
[00:14:34.120 --> 00:14:36.120]  看見耶穌
[00:14:36.120 --> 00:14:38.120]  耶穌再一次
[00:14:38.120 --> 00:14:40.120]  勉勵他們
[00:14:40.120 --> 00:14:42.120]  願你們平安不要害怕
[00:14:42.120 --> 00:14:44.120]  有時也很害怕
[00:14:44.120 --> 00:14:46.120]  當耶穌基督被釘在十字架
[00:14:46.120 --> 00:14:48.120]  死了之後
[00:14:48.120 --> 00:14:50.120]  我們一向所認定的救主
[00:14:50.120 --> 00:14:52.120]  我們的盼望好像沒有了的時候
[00:14:52.120 --> 00:14:54.120]  心裡很害怕
[00:14:54.120 --> 00:14:56.120]  但是耶穌再一次復活
[00:14:56.120 --> 00:14:58.120]  肯定他的能力勝過死亡
[00:14:58.120 --> 00:15:00.120]  有什麼可以難倒耶穌呢
[00:15:00.120 --> 00:15:02.120]  沒有
[00:15:02.120 --> 00:15:04.120]  保羅說感謝神
[00:15:04.120 --> 00:15:06.120]  他使我們直著我們的主耶穌基督已經得勝
[00:15:06.120 --> 00:15:08.120]  已經勝利了
[00:15:08.120 --> 00:15:10.120]  保羅告訴我們
[00:15:10.120 --> 00:15:12.120]  我們不再需要害怕
[00:15:12.120 --> 00:15:14.120]  不再需要害怕失去
[00:15:14.120 --> 00:15:16.120]  不再需要害怕死亡
[00:15:16.120 --> 00:15:18.120]  因為我們有耶穌基督
[00:15:18.120 --> 00:15:20.120]  復活的主在我們生命當中
[00:15:20.120 --> 00:15:22.120]  已經勝過一切
[00:15:22.120 --> 00:15:24.120]  所以耶穌的復活給我們有盼望
[00:15:24.120 --> 00:15:26.120]  有平安有喜樂
[00:15:26.120 --> 00:15:28.120]  弟兄姊妹
[00:15:28.120 --> 00:15:30.120]  你的心裡面
[00:15:30.120 --> 00:15:32.120]  現在這一刻
[00:15:32.120 --> 00:15:34.120]  還害怕什麼呢
[00:15:34.120 --> 00:15:36.120]  愛裡面
[00:15:36.120 --> 00:15:38.120]  沒有懼怕
[00:15:38.120 --> 00:15:40.120]  我聽過有一個弟兄
[00:15:40.120 --> 00:15:42.120]  分享
[00:15:42.120 --> 00:15:44.120]  這個弟兄很大膽
[00:15:44.120 --> 00:15:46.120]  他說我什麼都不怕
[00:15:46.120 --> 00:15:48.120]  但是有一樣東西
[00:15:48.120 --> 00:15:50.120]  他怕的
[00:15:50.120 --> 00:15:52.120]  一個大男人
[00:15:52.120 --> 00:15:54.120]  很厲害很厲害的什麼都不怕
[00:15:54.120 --> 00:15:56.120]  有一樣東西怕
[00:15:56.120 --> 00:15:58.120]  他說他怕他自己
[00:15:58.120 --> 00:16:00.120]  他不是怕老婆
[00:16:00.120 --> 00:16:02.120]  他怕他自己
[00:16:02.120 --> 00:16:04.120]  他怕他自己為什麼
[00:16:04.120 --> 00:16:06.120]  他說我怕我自己
[00:16:06.120 --> 00:16:08.120]  太過自我太過自大
[00:16:08.120 --> 00:16:10.120]  有時看自己太過重要
[00:16:10.120 --> 00:16:12.120]  所以
[00:16:12.120 --> 00:16:14.120]  他經常祈禱求神
[00:16:14.120 --> 00:16:16.120]  不要給他那麼多選擇
[00:16:16.120 --> 00:16:18.120]  簡單一點
[00:16:18.120 --> 00:16:20.120]  讓他不用選擇
[00:16:20.120 --> 00:16:22.120]  簡單簡單一心一意跟著耶穌去走
[00:16:22.120 --> 00:16:24.120]  當我們跟著復活的主的時候
[00:16:24.120 --> 00:16:26.120]  我們沒有懼怕
[00:16:26.120 --> 00:16:28.120]  只有平安
[00:16:28.120 --> 00:16:30.120]  所以今天復活的主給我們的一個訊息就是
[00:16:30.120 --> 00:16:32.120]  我們不再需要懼怕
[00:16:32.120 --> 00:16:34.120]  因為神很厲害的
[00:16:34.120 --> 00:16:36.120]  任何的困難任何的東西
[00:16:36.120 --> 00:16:38.120]  都不能夠難了他困難到他
[00:16:38.120 --> 00:16:40.120]  今天我們相信他跟從他的時候
[00:16:40.120 --> 00:16:42.120]  我們還有什麼要怕呢
[00:16:42.120 --> 00:16:44.120]  平安
[00:16:44.120 --> 00:16:46.120]  在我們的心裡面
[00:16:46.120 --> 00:16:48.120]  這個平安不是世界給到我們
[00:16:48.120 --> 00:16:50.120]  不是錢不是物質給到我們
[00:16:50.120 --> 00:16:52.120]  唯有在耶穌
[00:16:52.120 --> 00:16:54.120]  跟我們一起的時候
[00:16:54.120 --> 00:16:56.120]  我們才能夠有平安
[00:16:56.120 --> 00:16:58.120]  第二點
[00:16:58.120 --> 00:17:00.120]  耶穌基督復活
