
[00:00:00.000 --> 00:00:02.000]  丙姐妹,聖誕平安!
[00:07:36.000 --> 00:07:38.000]  照得他很不舒服
[00:07:38.000 --> 00:07:40.000]  整個人腐倒在地
[00:07:40.000 --> 00:07:42.000]  倒下
[00:07:42.000 --> 00:07:46.000]  同行的人怕說不出話來
[00:07:46.000 --> 00:07:50.000]  然後三天都看不到東西
[00:07:50.000 --> 00:07:52.000]  也不吃也不喝
[00:07:52.000 --> 00:07:56.000]  這是不是不安呢?
[00:07:56.000 --> 00:07:59.000]  你想想本來義氣風發的保羅
[00:07:59.000 --> 00:08:01.000]  被耶穌的光照
[00:08:01.000 --> 00:08:04.000]  整個驅逐了
[00:08:04.000 --> 00:08:08.000]  其實開了燈
[00:08:08.000 --> 00:08:11.000]  在陽光的底下
[00:08:11.000 --> 00:08:14.000]  人會有安全感
[00:08:14.000 --> 00:08:16.000]  但是
[00:08:16.000 --> 00:08:19.000]  如果你想做一些別人不知道的事
[00:08:19.000 --> 00:08:22.000]  或者不想被人知道的事
[00:08:22.000 --> 00:08:24.000]  你會覺得受威脅
[00:08:24.000 --> 00:08:26.000]  所以在大廈外牆裝修的時候
[00:08:26.000 --> 00:08:28.000]  一定會打大燈
[00:08:28.000 --> 00:08:32.000]  照著棚架
[00:08:32.000 --> 00:08:33.000]  如果黑漆漆的時候
[00:08:33.000 --> 00:08:37.000]  你就很放心有人爬上去
[00:08:37.000 --> 00:08:42.000]  今天我們怕不怕耶穌光照我們呢?
[00:08:42.000 --> 00:08:44.000]  你很奇怪地問
[00:08:44.000 --> 00:08:46.000]  我們是基督徒
[00:08:46.000 --> 00:08:47.000]  我們信耶穌很久了
[00:08:47.000 --> 00:08:49.000]  我們有了侍奉
[00:08:49.000 --> 00:08:53.000]  怎會怕耶穌的光照呢?
[00:08:53.000 --> 00:08:55.000]  但你想想是不是呢?
[00:08:55.000 --> 00:08:57.000]  別人我沒資格說
[00:08:57.000 --> 00:08:59.000]  我說回我自己
[00:08:59.000 --> 00:09:02.000]  其實我初中的時候糊里糊塗地缺了字
[00:09:02.000 --> 00:09:04.000]  混入了教會
[00:09:04.000 --> 00:09:08.000]  其實只是享受和朋友的關係
[00:09:08.000 --> 00:09:10.000]  雖然中二那年
[00:09:10.000 --> 00:09:13.000]  有過上帝答應祈禱的那種恩典
[00:09:13.000 --> 00:09:18.000]  但其實還沒正式把心一橫地去跟神
[00:09:18.000 --> 00:09:22.000]  和耶穌沒有什麼關係
[00:09:22.000 --> 00:09:24.000]  但是逢星期六、日
[00:09:24.000 --> 00:09:27.000]  差不多整天都在教會
[00:09:27.000 --> 00:09:29.000]  早上主學
[00:09:29.000 --> 00:09:31.000]  中午崇拜
[00:09:31.000 --> 00:09:33.000]  下午唱詩
[00:09:33.000 --> 00:09:36.000]  五隻都是侍奉
[00:09:36.000 --> 00:09:43.000]  不過聚會完結,去玩的時候才是主菜
[00:09:43.000 --> 00:09:45.000]  中四的時候洗禮
[00:09:45.000 --> 00:09:49.000]  導師執事都覺得我很棒
[00:09:49.000 --> 00:09:51.000]  其實說真的
[00:09:51.000 --> 00:09:53.000]  在教會混了這麼久
[00:09:53.000 --> 00:09:56.000]  要說一些政治正確
[00:09:56.000 --> 00:10:01.000]  所謂的贖名說話有多難呢?
[00:10:01.000 --> 00:10:04.000]  這樣其實可以玩下去
[00:10:04.000 --> 00:10:07.000]  雖然自己裡面有很多掙扎
[00:10:07.000 --> 00:10:11.000]  只要自己看事情做人都很有問題
[00:10:11.000 --> 00:10:16.000]  但是你不去鬥它,不去碰它就OK
[00:10:16.000 --> 00:10:19.000]  仍然可以一樣地生活
[00:10:19.000 --> 00:10:22.000]  在教會裡面很開心
[00:10:22.000 --> 00:10:25.000]  有些朋友可以落腳
[00:10:25.000 --> 00:10:27.000]  很充實
[00:10:27.000 --> 00:10:33.000]  大學的時代其實是我人生最低的時候
[00:10:33.000 --> 00:10:36.000]  感情出了問題
[00:10:36.000 --> 00:10:38.000]  加上自己搬出來住
[00:10:38.000 --> 00:10:41.000]  其實覺得做什麼都可以
[00:10:41.000 --> 00:10:43.000]  可以很放縱
[00:10:43.000 --> 00:10:45.000]  可以很隨意
[00:10:45.000 --> 00:10:50.000]  再加上做了德國學的基督徒這麼多年
[00:10:50.000 --> 00:10:53.000]  說真的
[00:10:53.000 --> 00:10:55.000]  自己都很累
[00:10:55.000 --> 00:10:58.000]  開始有點受不了自己
[00:10:58.000 --> 00:11:00.000]  為什麼這麼假
[00:11:00.000 --> 00:11:04.000]  說的和做的是兩套
[00:11:04.000 --> 00:11:08.000]  再下去的時候真的怕自己人格分裂
[00:11:08.000 --> 00:11:10.000]  結果怎樣?
[00:11:10.000 --> 00:11:13.000]  索性不回教會
[00:11:13.000 --> 00:11:15.000]  連朋友都不用見
[00:11:15.000 --> 00:11:18.000]  給自己一個重新開始
[00:11:18.000 --> 00:11:21.000]  這段時間
[00:11:21.000 --> 00:11:24.000]  我最近在哲學、政治
[00:11:24.000 --> 00:11:26.000]  還跟了一些學術界的大師
[00:11:26.000 --> 00:11:28.000]  拜他做老師
[00:11:28.000 --> 00:11:30.000]  很喜歡學到很多東西
[00:11:30.000 --> 00:11:32.000]  應該很開心
[00:11:32.000 --> 00:11:38.000]  但總是覺得裡面很虛
[00:11:38.000 --> 00:11:41.000]  不喜歡自己
[00:11:41.000 --> 00:11:44.000]  其實很感恩
[00:11:44.000 --> 00:11:46.000]  感恩什麼?
[00:11:46.000 --> 00:11:49.000]  我還有知覺
[00:11:49.000 --> 00:11:53.000]  我覺得這樣下去會死定
[00:11:53.000 --> 00:11:57.000]  但最奇怪是什麼呢?
[00:11:57.000 --> 00:12:02.000]  第一,我自己竟然在做夢的時候
[00:12:02.000 --> 00:12:05.000]  在夢裡向神祈禱認罪
[00:12:05.000 --> 00:12:08.000]  整個紮醒,衣服都濕了
[00:12:08.000 --> 00:12:13.000]  我知道是神做事
[00:12:13.000 --> 00:12:16.000]  其實剪剪剪的細節不多說
[00:12:16.000 --> 00:12:19.000]  後來我們來了窩福
[00:12:19.000 --> 00:12:22.000]  是神撿我回來
[00:12:22.000 --> 00:12:29.000]  其實當人生的黑暗面在上帝面前曝光
[00:12:29.000 --> 00:12:32.000]  被耶穌光照的時候
[00:12:32.000 --> 00:12:35.000]  是很不爽的
[00:12:35.000 --> 00:12:39.000]  因為你要被迫面對自己的醜陋
[00:12:39.000 --> 00:12:42.000]  被迫看到自己不堪
[00:12:42.000 --> 00:12:45.000]  你會很不舒服、很不安
[00:12:45.000 --> 00:12:48.000]  是不是?
[00:12:48.000 --> 00:12:53.000]  但你覺得不舒服反而是好
[00:12:53.000 --> 00:12:57.000]  覺得沒什麼才可怕
[00:12:57.000 --> 00:13:00.000]  什麼叫信耶穌?
[00:13:00.000 --> 00:13:04.000]  剛才看到,凡接納祂的是什麼?
[00:13:04.000 --> 00:13:06.000]  信祂的明人
[00:13:06.000 --> 00:13:09.000]  祂就像權柄在祂的兒女
[00:13:09.000 --> 00:13:12.000]  兒女的身份是神賜的
[00:13:12.000 --> 00:13:15.000]  不是我們自己說祂是我爸爸
[00:13:15.000 --> 00:13:17.000]  就是了
[00:13:17.000 --> 00:13:20.000]  如果說我不認識你
[00:13:20.000 --> 00:13:22.000]  基督徒是不能認證的
[00:13:22.000 --> 00:13:27.000]  有,我有水禮證、有窩福卡、有轉會證
[00:13:27.000 --> 00:13:30.000]  洗禮、有侍奉
[00:13:30.000 --> 00:13:33.000]  還不是基督徒?
[00:13:33.000 --> 00:13:36.000]  有時候我自己也以為是這樣
[00:13:36.000 --> 00:13:39.000]  當我讀《馬太福音》第七章的時候
[00:13:39.000 --> 00:13:41.000]  我讀到毛骨悚然
[00:13:41.000 --> 00:13:44.000]  第七章說什麼?
[00:13:44.000 --> 00:13:47.000]  《馬太福音》第七章
[00:13:47.000 --> 00:13:49.000]  耶穌說
[00:13:49.000 --> 00:13:53.000]  不是每一個稱呼我主呀、主呀的人都能夠進天國
[00:13:53.000 --> 00:13:57.000]  唯有
[00:13:57.000 --> 00:13:59.000]  唯一的標準
[00:13:59.000 --> 00:14:03.000]  進行我父子義的人才能夠進去
[00:14:03.000 --> 00:14:07.000]  在那天必有許多人對我說主呀、主呀
[00:14:07.000 --> 00:14:10.000]  我不是奉祢的名傳道、奉祢的名趕鬼
[00:14:10.000 --> 00:14:12.000]  奉祢的名很多義能嗎?
[00:14:12.000 --> 00:14:15.000]  耶穌說我要跟他們說
[00:14:15.000 --> 00:14:17.000]  我從來不認識你們
[00:14:17.000 --> 00:14:23.000]  你們這些作惡的人,讓我走開
[00:14:23.000 --> 00:14:28.000]  耶穌不是說有些人、一小撮人
[00:14:28.000 --> 00:14:30.000]  而是耶穌說什麼?
[00:14:30.000 --> 00:14:33.000]  有許多人
[00:14:33.000 --> 00:14:36.000]  驚不驚訝?
[00:14:36.000 --> 00:14:37.000]  這些是什麼人呀?
[00:14:37.000 --> 00:14:43.000]  這些人是奉耶穌的名傳道的
[00:14:43.000 --> 00:14:44.000]  可能我有出三幅
[00:14:44.000 --> 00:14:45.000]  可能我有講報道會
[00:14:45.000 --> 00:14:49.000]  可能我去傳福音
[00:14:49.000 --> 00:14:51.000]  奉耶穌的名趕鬼
[00:14:51.000 --> 00:14:53.000]  奉耶穌的名行很多義能
[00:14:53.000 --> 00:14:55.000]  什麼人你想想
[00:14:55.000 --> 00:14:56.000]  其實還未好
[00:14:56.000 --> 00:14:58.000]  最可怕
[00:14:58.000 --> 00:14:59.000]  耶穌說
[00:14:59.000 --> 00:15:03.000]  耶穌不單止說我不認識你們
[00:15:03.000 --> 00:15:05.000]  還說什麼?
[00:15:05.000 --> 00:15:08.000]  是作惡的人
[00:15:08.000 --> 00:15:12.000]  你說奉耶穌的名傳道、趕鬼
[00:15:12.000 --> 00:15:15.000]  行很多義能是作惡?
[00:15:15.000 --> 00:15:18.000]  是的
[00:15:18.000 --> 00:15:20.000]  一個不屬於神的人
[00:15:20.000 --> 00:15:22.000]  從來跟耶穌沒有關係的人
[00:15:22.000 --> 00:15:24.000]  他現在奉耶穌的名
[00:15:24.000 --> 00:15:28.000]  掛著十字架、招搖撞騙
[00:15:28.000 --> 00:15:31.000]  你說是不是作惡?
[00:15:31.000 --> 00:15:35.000]  當我回頭,跪下
[00:15:35.000 --> 00:15:37.000]  向神祈禱認罪
[00:15:37.000 --> 00:15:39.000]  回到神那裡
[00:15:39.000 --> 00:15:41.000]  我想起我自己
[00:15:41.000 --> 00:15:43.000]  當我還掛著基督徒的名
[00:15:43.000 --> 00:15:45.000]  在玩耍的時候
[00:15:45.000 --> 00:15:47.000]  有人因為見到我相信
[00:15:47.000 --> 00:15:50.000]  他的樣子而跌倒的時候
[00:15:50.000 --> 00:15:52.000]  他就不相信
[00:15:52.000 --> 00:15:54.000]  我真的是作惡
[00:15:54.000 --> 00:15:57.000]  我很大罪
[00:15:57.000 --> 00:16:01.000]  我想起也一額汗
[00:16:01.000 --> 00:16:07.000]  我就切切地在神面前祈禱
[00:16:07.000 --> 00:16:11.000]  誰知道自己不是那堆人裡的一分子
[00:16:11.000 --> 00:16:12.000]  耶穌怎麼說?
[00:16:12.000 --> 00:16:13.000]  祂說
[00:16:13.000 --> 00:16:19.000]  唯有遵行我天父旨意的人才能進去
[00:16:19.000 --> 00:16:20.000]  那你說
[00:16:20.000 --> 00:16:23.000]  那不是行為主義?
[00:16:23.000 --> 00:16:26.000]  又說忍信清義?
[00:16:26.000 --> 00:16:28.000]  為什麼遵行父旨意
[00:16:28.000 --> 00:16:35.000]  是唯一分別是屬神的人的一個標準呢?
[00:16:35.000 --> 00:16:37.000]  是不是很奇怪?
[00:16:37.000 --> 00:16:41.000]  或者說一個不太切合的例子
[00:16:41.000 --> 00:16:43.000]  如果一隻狗狗坐在那裡
[00:16:43.000 --> 00:16:45.000]  任何人走過去都會挑釁牠
[00:16:45.000 --> 00:16:47.000]  叫牠走走跟我來
[00:16:47.000 --> 00:16:48.000]  牠不理會的
[00:16:48.000 --> 00:16:50.000]  唯一一個叫我來
[00:16:50.000 --> 00:16:51.000]  牠就來了
[00:16:51.000 --> 00:16:56.000]  那你說誰是牠的主人呢?
[00:16:56.000 --> 00:16:58.000]  我不是說我們是狗
[00:16:58.000 --> 00:17:00.000]  但是我發覺
[00:17:00.000 --> 00:17:01.000]  人都一樣
[00:17:01.000 --> 00:17:03.000]  是不是?
[00:17:03.000 --> 00:17:05.000]  你聽誰的指令
[00:17:05.000 --> 00:17:08.000]  那個就是你的主人
[00:17:08.000 --> 00:17:11.000]  這個不難理解
[00:17:11.000 --> 00:17:13.000]  唯有遵行父旨意的人
[00:17:13.000 --> 00:17:15.000]  才是屬於神的人
[00:17:15.000 --> 00:17:18.000]  才是和耶穌有關係
[00:17:18.000 --> 00:17:19.000]  否則耶穌說
[00:17:19.000 --> 00:17:21.000]  我不認識你
[00:17:21.000 --> 00:17:24.000]  不單說不認識你
[00:17:24.000 --> 00:17:30.000]  你還掛著我的名字招搖撞騙
[00:17:30.000 --> 00:17:33.000]  是不是作惡?
[00:17:33.000 --> 00:17:35.000]  耶穌降生的時候
[00:17:35.000 --> 00:17:37.000]  知不知道宣告什麼?
[00:17:37.000 --> 00:17:39.000]  在至高之處
[00:17:39.000 --> 00:17:42.000]  榮耀歸於神
[00:17:42.000 --> 00:17:43.000]  在地上
[00:17:43.000 --> 00:17:48.000]  平安歸於他所喜悅的人
[00:17:48.000 --> 00:17:50.000]  我就問
[00:17:50.000 --> 00:17:54.000]  哪些是神所喜悅的人?
[00:17:54.000 --> 00:17:56.000]  很明顯
[00:17:56.000 --> 00:18:00.000]  就是遵行父旨意的人
[00:18:00.000 --> 00:18:04.000]  那些才是神所喜悅的人
[00:18:04.000 --> 00:18:07.000]  今天我們慶祝聖誕
[00:18:07.000 --> 00:18:11.000]  來到神的面前去敬拜
[00:18:11.000 --> 00:18:12.000]  你想想
[00:18:12.000 --> 00:18:16.000]  希律王也說自己要去敬拜
[00:18:16.000 --> 00:18:21.000]  但心裡充滿不安和恐懼
[00:18:21.000 --> 00:18:25.000]  其實假意的敬拜
[00:18:25.000 --> 00:18:32.000]  是一種罪惡
[00:18:32.000 --> 00:18:34.000]  我們在上帝面前去想一想
[00:18:34.000 --> 00:18:38.000]  在神面前去攤開自己
[00:18:38.000 --> 00:18:42.000]  讓耶穌的光照亮我們整個生命
[00:18:42.000 --> 00:18:47.000]  包括我們收得很密實的黑暗面
[00:18:47.000 --> 00:18:49.000]  如果有什麼虛假
[00:18:49.000 --> 00:18:52.000]  有什麼得罪神的地方
[00:18:52.000 --> 00:18:55.000]  我們有沒有勇氣
[00:18:55.000 --> 00:18:59.000]  在神面前去寬恕和赦免呢?
[00:18:59.000 --> 00:19:03.000]  我們慶祝聖誕節
[00:19:03.000 --> 00:19:07.000]  如果慶祝聖誕回來講道
[00:19:07.000 --> 00:19:08.000]  只是每年重溫一次
[00:19:08.000 --> 00:19:11.000]  一個我們熟悉的故事
[00:19:11.000 --> 00:19:15.000]  我就問有什麼意思?
[00:19:15.000 --> 00:19:18.000]  在忙到踢腳的生活裡
[00:19:18.000 --> 00:19:23.000]  聖誕節可否給我們一點提醒
[00:19:23.000 --> 00:19:28.000]  其實耶穌早已來到這個世界
[00:19:28.000 --> 00:19:30.000]  而且一直在這裡
[00:19:30.000 --> 00:19:33.000]  祂和我們同在
[00:19:33.000 --> 00:19:38.000]  但平日我們是否顧著自己的功課
[00:19:38.000 --> 00:19:44.000]  工作、兒女的考試、自己的生意
[00:19:44.000 --> 00:19:47.000]  幫祂去採祂呢?
[00:19:47.000 --> 00:19:50.000]  祂已經來了
[00:19:50.000 --> 00:19:53.000]  平安已經來到這個世界
[00:19:53.000 --> 00:19:56.000]  但我們是否當祂沒有到呢?
[00:19:56.000 --> 00:19:59.000]  耶穌的降生、犧牲流血
[00:19:59.000 --> 00:20:02.000]  是否能給我們一個假期
[00:20:02.000 --> 00:20:04.000]  一個節慶
[00:20:04.000 --> 00:20:07.000]  一個宗教活動呢?
[00:20:07.000 --> 00:20:12.000]  耶穌降生
[00:20:12.000 --> 00:20:17.000]  祂的平安已經覆蓋全地
[00:20:17.000 --> 00:20:21.000]  地上的平安
[00:20:21.000 --> 00:20:23.000]  不是很遙遠的
[00:20:23.000 --> 00:20:29.000]  不是將來死了之後才有永生、有平安
[00:20:29.000 --> 00:20:32.000]  神給我們的平安是即時
[00:20:32.000 --> 00:20:34.000]  here and now, down to earth
[00:20:34.000 --> 00:20:40.000]  在地上,我們就有平安
[00:20:40.000 --> 00:20:46.000]  這麼說,全人類都應該已經在平安之下
[00:20:46.000 --> 00:20:48.000]  在平安之下
[00:20:48.000 --> 00:20:54.000]  但今天仍然有很多人被很多東西綁住
[00:20:54.000 --> 00:20:57.000]  被自己的罪纏累
[00:20:57.000 --> 00:21:00.000]  活在不安之中
[00:21:00.000 --> 00:21:03.000]  就算你相信了耶穌
[00:21:03.000 --> 00:21:05.000]  你可能也像我以前一樣
[00:21:05.000 --> 00:21:08.000]  我希望不是
[00:21:08.000 --> 00:21:10.000]  因為耶穌說
[00:21:10.000 --> 00:21:12.000]  引導滅亡的門是闊的
[00:21:12.000 --> 00:21:13.000]  路是大的
[00:21:13.000 --> 00:21:16.000]  進去的人也多
[00:21:16.000 --> 00:21:18.000]  所以你明白為什麼耶穌說
[00:21:18.000 --> 00:21:25.000]  到那天有許多的人說這番話
[00:21:25.000 --> 00:21:31.000]  人總喜歡選擇同行對抗
[00:21:31.000 --> 00:21:34.000]  去拒絕上帝
[00:21:34.000 --> 00:21:38.000]  但願我們都是做神所起的人
[00:21:38.000 --> 00:21:41.000]  謙卑跪在祂的主權面前
[00:21:41.000 --> 00:21:42.000]  行祂的心意
[00:21:42.000 --> 00:21:49.000]  去承受神本來預了給我們的平安
[00:21:49.000 --> 00:21:52.000]  新年快到了
[00:21:52.000 --> 00:21:54.000]  你願不願意跟自己說
[00:21:54.000 --> 00:21:57.000]  今年要滴起心肝
[00:21:57.000 --> 00:22:02.000]  好好認真去研讀上帝的說話
[00:22:02.000 --> 00:22:04.000]  對神的說話敏感
