
[00:00:00.000 --> 00:00:02.000]  各位兄弟姐妹們午安
[00:05:42.000 --> 00:05:47.000]  這奧秘就是有一部分以色列人士硬心的
[00:05:47.000 --> 00:05:50.000]  到外邦人的數目天滿了
[00:05:50.000 --> 00:05:53.000]  以色列全家都要得救
[00:05:53.000 --> 00:05:55.000]  如經上所記
[00:05:55.000 --> 00:05:58.000]  必有一位救主從錫安出來
[00:05:58.000 --> 00:06:02.000]  要消滅那國家一切不乾不凈
[00:06:02.000 --> 00:06:06.000]  這就是我與他們所立的約
[00:06:06.000 --> 00:06:10.000]  那時我要除去他們的罪
[00:06:10.000 --> 00:06:15.000]  我先來說奧秘這個字
[00:06:15.000 --> 00:06:19.000]  奧秘我們很正常的理解是秘密
[00:06:19.000 --> 00:06:23.000]  不過奧秘比秘密更加深水
[00:06:23.000 --> 00:06:25.000]  不容易理解
[00:06:25.000 --> 00:06:29.000]  或者我用一個例子來說這兩個分別
[00:06:29.000 --> 00:06:32.000]  秘密我們可以想像是一個盒
[00:06:32.000 --> 00:06:34.000]  鎖住的盒
[00:06:34.000 --> 00:06:35.000]  這個盒打開之後
[00:06:35.000 --> 00:06:38.000]  你就知道裡面的是什麼
[00:06:38.000 --> 00:06:42.000]  而奧秘就像一片浩瀚的海洋
[00:06:42.000 --> 00:06:44.000]  你和我都看到
[00:06:44.000 --> 00:06:48.000]  但是它的深度、闊度和裡面的內容
[00:06:48.000 --> 00:06:51.000]  我們永遠都探索不盡
[00:06:51.000 --> 00:06:57.000]  甚至在它面前我們深存敬畏
[00:06:57.000 --> 00:06:59.000]  而保羅口中的奧秘
[00:06:59.000 --> 00:07:03.000]  就是第25節到26節上的內容
[00:07:03.000 --> 00:07:05.000]  外邦人的數目天滿了
[00:07:05.000 --> 00:07:08.000]  以色列全家都要得救
[00:07:08.000 --> 00:07:10.000]  在保羅的領袖裡
[00:07:10.000 --> 00:07:13.000]  上帝的救贖計劃既有以色列人
[00:07:13.000 --> 00:07:15.000]  也有外邦人
[00:07:15.000 --> 00:07:19.000]  而按照這句話的文法來鋪排來看
[00:07:19.000 --> 00:07:21.000]  我們可以留到有一個字
[00:07:21.000 --> 00:07:23.000]  等到這個字
[00:07:23.000 --> 00:07:26.000]  等到這個字具有一個標記的意義
[00:07:26.000 --> 00:07:31.000]  就是說當這個外邦人信主的數目達標了
[00:07:31.000 --> 00:07:34.000]  以色列全家就得救了
[00:07:34.000 --> 00:07:37.000]  而這個全以色列在保羅心裡
[00:07:37.000 --> 00:07:39.000]  是指血統上的以色列人
[00:07:39.000 --> 00:07:43.000]  並不是屬靈上的教會的弟兄姊妹
[00:07:43.000 --> 00:07:45.000]  就稱為以色列人
[00:07:45.000 --> 00:07:49.000]  我們可以在第26節的下半段看到
[00:07:49.000 --> 00:07:53.000]  保羅引用了以塞亞書59章20節來強調
[00:07:53.000 --> 00:07:57.000]  他對以色列全家的理解是什麼
[00:07:57.000 --> 00:07:59.000]  是雅各家
[00:07:59.000 --> 00:08:02.000]  雅各就是以色列
[00:08:02.000 --> 00:08:06.000]  這樣外邦人信主的數目天滿了
[00:08:06.000 --> 00:08:08.000]  又是一回什麼事呢
[00:08:08.000 --> 00:08:10.000]  是奧比
[00:08:10.000 --> 00:08:12.000]  即是牧師
[00:08:12.000 --> 00:08:16.000]  是一個我們知道有指標
[00:08:16.000 --> 00:08:19.000]  不過沒有具體數字
[00:08:19.000 --> 00:08:21.000]  意思就是這裡
[00:08:21.000 --> 00:08:25.000]  這樣對以色列人和外邦人又有什麼意義呢
[00:08:25.000 --> 00:08:26.000]  絕對有意義
[00:08:26.000 --> 00:08:30.000]  外邦人還有很多人還沒有相信耶穌
[00:08:30.000 --> 00:08:35.000]  他們的心和硬心的以色列人其實都一樣
[00:08:35.000 --> 00:08:37.000]  都是還沒有信耶穌
[00:08:37.000 --> 00:08:40.000]  在耶穌基督的救贖裡面
[00:08:40.000 --> 00:08:44.000]  他們仍然是門外的一群人
[00:08:44.000 --> 00:08:45.000]  所以
[00:08:45.000 --> 00:08:49.000]  使徒保羅在迦太書第一章的一至二節
[00:08:49.000 --> 00:08:52.000]  和使徒行傳的26章14至18節裡面
[00:08:52.000 --> 00:08:55.000]  他分別說出了
[00:08:55.000 --> 00:09:00.000]  宣告了為什麼他向外邦人傳福音的理由
[00:09:00.000 --> 00:09:05.000]  他這個即使是主耶穌給他的
[00:09:05.000 --> 00:09:08.000]  他是在主耶穌裡面領受
[00:09:08.000 --> 00:09:10.000]  這是他的責任
[00:09:10.000 --> 00:09:14.000]  因為耶穌的差遣是基督給他的使命
[00:09:14.000 --> 00:09:16.000]  所以他做的
[00:09:16.000 --> 00:09:19.000]  如果你細心留意一下保羅的生命故事
[00:09:19.000 --> 00:09:21.000]  心路歷程
[00:09:21.000 --> 00:09:24.000]  他最初不是很願意
[00:09:24.000 --> 00:09:28.000]  很想向外邦人傳福音的
[00:09:28.000 --> 00:09:31.000]  因為他著緊的是自己的同胞
[00:09:31.000 --> 00:09:34.000]  他著緊的是以色列人
[00:09:34.000 --> 00:09:38.000]  但是隨著侍奉的經歷久了
[00:09:38.000 --> 00:09:40.000]  體會多了
[00:09:40.000 --> 00:09:43.000]  他更加清楚地看到這份上帝的心意
[00:09:43.000 --> 00:09:47.000]  這份以色列人歸主也是上帝在意的
[00:09:47.000 --> 00:09:49.000]  著緊的
[00:09:49.000 --> 00:09:52.000]  在外邦人歸主的奧秘上
[00:09:52.000 --> 00:09:56.000]  他一步一步地了解多了
[00:09:56.000 --> 00:10:01.000]  上帝的心意的確令他意想不到
[00:10:01.000 --> 00:10:03.000]  拍案驚奇
[00:10:03.000 --> 00:10:06.000]  既然外邦人歸主的意義這麼大
[00:10:06.000 --> 00:10:08.000]  對於我們來說又會是怎樣呢?
[00:10:08.000 --> 00:10:13.000]  或者無論從過去到未來的日子
[00:10:13.000 --> 00:10:15.000]  這個奧秘的數目
[00:10:15.000 --> 00:10:17.000]  外邦人的數目天換了
[00:10:17.000 --> 00:10:20.000]  我們仍然是一個未知數
[00:10:20.000 --> 00:10:21.000]  我們不知道的
[00:10:21.000 --> 00:10:24.000]  但是可不可以換個角度去看呢?
[00:10:24.000 --> 00:10:29.000]  這個數目不單止是一個數字上的概念
[00:10:29.000 --> 00:10:30.000]  達標的數字
[00:10:30.000 --> 00:10:32.000]  達標的指示
[00:10:32.000 --> 00:10:35.000]  縱使這個數目是一個未知數
[00:10:35.000 --> 00:10:38.000]  但是我們可不可以用另一個理解呢?
[00:10:38.000 --> 00:10:43.000]  它是一個上帝的恩典和憐憫的標記
[00:10:43.000 --> 00:10:47.000]  這個數目所標示的是什麼呢?
[00:10:47.000 --> 00:10:50.000]  是上帝向世上所有人的宣告
[00:10:50.000 --> 00:10:53.000]  這個恩典你和我也有份的
[00:10:53.000 --> 00:10:56.000]  這個恩典會臨到所有的人
[00:10:56.000 --> 00:10:59.000]  你身邊的人的
[00:10:59.000 --> 00:11:04.000]  這樣我們知道這個上帝的心意
[00:11:04.000 --> 00:11:08.000]  我們又怎樣來回應呢?
[00:11:08.000 --> 00:11:11.000]  我們這群在某個程度同樣
[00:11:11.000 --> 00:11:14.000]  在保羅眼中是一群得救的外邦人
[00:11:14.000 --> 00:11:17.000]  帶著有這個恩典的認識之下
[00:11:17.000 --> 00:11:21.000]  怎樣來回應這個外邦人的數目天換了呢?
[00:11:21.000 --> 00:11:27.000]  這個指標對我們來說是什麼一回事呢?
[00:11:27.000 --> 00:11:30.000]  或者我們停一停在這裡想一想
[00:11:30.000 --> 00:11:36.000]  這個指標同樣會不會相似於
[00:11:36.000 --> 00:11:41.000]  主耶穌在大使命跟我們所說的呢?
[00:11:41.000 --> 00:11:44.000]  又考考你們了
[00:11:44.000 --> 00:11:48.000]  記不記得主耶穌的大使命大概是怎樣的呢?
[00:11:48.000 --> 00:11:51.000]  又背書了
[00:11:51.000 --> 00:11:58.000]  所以你們要去使萬民作我的門徒
[00:11:58.000 --> 00:12:03.000]  奉父子聖靈的名給他們施洗
[00:12:03.000 --> 00:12:08.000]  凡我所吩咐你們的都教導他們遵守
[00:12:08.000 --> 00:12:14.000]  看那我天天與你們同在直到世代的終結
[00:12:14.000 --> 00:12:20.000]  不單止有要求還有應許
[00:12:20.000 --> 00:12:23.000]  上帝與我們一起去
[00:12:23.000 --> 00:12:27.000]  是一起去傳福音不是推你去就算了
[00:12:27.000 --> 00:12:32.000]  是否一份很大的祝福、很大的禮物呢?
[00:12:32.000 --> 00:12:37.000]  與以色列人全家歸主
[00:12:37.000 --> 00:12:43.000]  與外邦人的數目天換是否相輔相成呢?
[00:12:43.000 --> 00:12:48.000]  上帝的心意既在乎外邦人又在乎以色列人
[00:12:48.000 --> 00:12:52.000]  背後是在乎所有人
[00:12:52.000 --> 00:12:56.000]  所以這個數目既是因典同時是一份呼召
[00:12:56.000 --> 00:13:01.000]  由上帝而來的呼召擺在保羅的心裡
[00:13:01.000 --> 00:13:04.000]  不知道有沒有擺在你心裡呢?
[00:13:04.000 --> 00:13:07.000]  保羅在解開奧秘的一部分之後
[00:13:07.000 --> 00:13:11.000]  他進一步在二十八至三十頁書裡
[00:13:11.000 --> 00:13:14.000]  為奧秘做了一個延伸的結論
[00:13:14.000 --> 00:13:17.000]  那個結論就是上帝的憐憫
[00:13:17.000 --> 00:13:22.000]  我們一起來讀二十八至三十二節的內容
[00:13:22.000 --> 00:13:23.000]  預備起
[00:13:23.000 --> 00:13:28.000]  就福音來說:他們為你們的緣故是仇敵
[00:13:28.000 --> 00:13:34.000]  就簡選來說:他們因列祖的緣故是蒙礙的
[00:13:34.000 --> 00:13:38.000]  因為神的恩賜和選召是不會撤回的
[00:13:38.000 --> 00:13:41.000]  你們從前不信服神
[00:13:41.000 --> 00:13:43.000]  如今因他們的不信服
[00:13:43.000 --> 00:13:46.000]  你們都蒙了憐憫
[00:13:46.000 --> 00:13:50.000]  同樣,他們現在也是不信服
[00:13:50.000 --> 00:13:54.000]  叫他們因著司給你們的憐憫
[00:13:54.000 --> 00:13:57.000]  現在也就蒙憐憫
[00:13:57.000 --> 00:14:01.000]  因為神把眾人都圈在不信服中
[00:14:01.000 --> 00:14:05.000]  為的是要憐憫眾人
[00:14:05.000 --> 00:14:10.000]  我們在這個段落裡先來看第二十八節
[00:14:10.000 --> 00:14:19.000]  就福音來說,在希臘文裡「就」這個字可以比較直接清晰一點
[00:14:19.000 --> 00:14:20.000]  就是「照著」
[00:14:20.000 --> 00:14:27.000]  照著福音,他們是你們的敵人
[00:14:27.000 --> 00:14:29.000]  是什麼意思呢?
[00:14:29.000 --> 00:14:35.000]  他們是指外邦人還是以色列人呢?
[00:14:35.000 --> 00:14:37.000]  是以色列人
[00:14:37.000 --> 00:14:41.000]  就福音來說,他們為你們的緣故是仇敵
[00:14:41.000 --> 00:14:47.000]  因為外邦人信主,以色列人非常不安
[00:14:47.000 --> 00:14:56.000]  但是照著簡選,以色列人是祖先的時候就已經蒙上帝所憐愛
[00:14:56.000 --> 00:15:01.000]  換言之,保羅就將以色列人和外邦人在現在這一刻
[00:15:01.000 --> 00:15:06.000]  在福音的規範框架裡做一個理解
[00:15:06.000 --> 00:15:14.000]  簡選和福音,兩件事怎麼來理解呢?
[00:15:14.000 --> 00:15:22.000]  在這一句話裡的鋪排,從文法來說,是一個對比並存的關係句
[00:15:22.000 --> 00:15:27.000]  就福音來說,他們是你們的緣故,是仇敵
[00:15:27.000 --> 00:15:32.000]  就簡選來說,他們因列祖的緣故,是蒙連外
[00:15:32.000 --> 00:15:35.000]  有原因,有結果
[00:15:35.000 --> 00:15:37.000]  那怎麼理解呢?
[00:15:37.000 --> 00:15:40.000]  在英文文法裡,有時候我們會這樣說
[00:15:40.000 --> 00:15:43.000]  On the one hand, do do do do
[00:15:43.000 --> 00:15:45.000]  On the other hand, do do do do
[00:15:45.000 --> 00:15:49.000]  所以我們可以看到,保羅是告訴教會
[00:15:49.000 --> 00:15:52.000]  一方面,以色列人在拒絕福音
[00:15:52.000 --> 00:15:56.000]  而另一方面,以色列人仍然是蒙上帝的眷愛
[00:15:56.000 --> 00:16:01.000]  以色列人在這個關係句裡,仍然是一個主角
[00:16:01.000 --> 00:16:04.000]  在上帝的救贖計劃裡
[00:16:04.000 --> 00:16:09.000]  以色列人並不讓我們這群外邦人落後
[00:16:09.000 --> 00:16:14.000]  我們可以再次從保羅的角度來思想
[00:16:14.000 --> 00:16:18.000]  從上帝救贖計劃的時間線來看
[00:16:18.000 --> 00:16:24.000]  福音、耶穌基督的十字架和簡選、上帝的納約
[00:16:24.000 --> 00:16:27.000]  好似乎是兩回事
[00:16:27.000 --> 00:16:32.000]  但是我們再次回想保羅怎麼去理解的時候
[00:16:32.000 --> 00:16:35.000]  他是看到一個很精妙的心意
[00:16:35.000 --> 00:16:38.000]  他看到上帝的心意來整合出
[00:16:38.000 --> 00:16:42.000]  上帝從先祖到如今的整個救贖計劃
[00:16:42.000 --> 00:16:46.000]  我們繼續來看二十九節至三十二節
[00:16:46.000 --> 00:16:52.000]  保羅在二十九節裡先為上帝的決定做了定位
[00:16:52.000 --> 00:16:54.000]  二十九節這麼說
[00:16:54.000 --> 00:16:58.000]  因為神的恩賜和選照是不會撤回的
[00:16:58.000 --> 00:17:04.000]  不會撤回這個字的希臘文也可以理解為「不後悔」的意思
[00:17:04.000 --> 00:17:08.000]  而且這個字在運用上有它的獨特性
[00:17:08.000 --> 00:17:10.000]  我細心去了解一下
[00:17:10.000 --> 00:17:12.000]  用一些工具來看過
[00:17:12.000 --> 00:17:18.000]  在新約聖經這個字「不後悔」的字只出現了兩次
[00:17:18.000 --> 00:17:22.000]  這個字的運用形容在上帝的救贖決定是信實的
[00:17:22.000 --> 00:17:25.000]  是不會出現後悔的
[00:17:25.000 --> 00:17:31.000]  雖然人性是充滿了「薄役」、「反叛」、「反反覆覆」
[00:17:31.000 --> 00:17:36.000]  但是其實情況就好像從前的我們
[00:17:36.000 --> 00:17:41.000]  這群外邦人又或者如今的以色列人
[00:17:41.000 --> 00:17:46.000]  他們仍然在上帝眼中都是「薄役」的
[00:17:46.000 --> 00:17:48.000]  不相信上帝的
[00:17:48.000 --> 00:17:50.000]  不信服上帝的
[00:17:50.000 --> 00:17:55.000]  而在這個保羅在討論上帝的信實的前提上
[00:17:55.000 --> 00:18:01.000]  保羅就用了一個「圈在」這個字來連結著他的想法
[00:18:01.000 --> 00:18:04.000]  三十二節是這樣說的
[00:18:04.000 --> 00:18:09.000]  「因為神把眾人都圈在不信服中,為的是要憐憫眾人。」
[00:18:09.000 --> 00:18:13.000]  「圈在」這個字的意思是困在一起
[00:18:13.000 --> 00:18:15.000]  困起來
[00:18:15.000 --> 00:18:21.000]  在什麼時候我們會被困在一起呢?
[00:18:21.000 --> 00:18:25.000]  歸類,或者有時候我們不聽話
[00:18:25.000 --> 00:18:31.000]  從語境上來看,保羅看到的全人類都被「圈」來克制
[00:18:31.000 --> 00:18:37.000]  控制著,捆綁著,身不由己,無一例外
[00:18:37.000 --> 00:18:41.000]  所以三十至三十二節裡「不信服」
[00:18:41.000 --> 00:18:45.000]  是整個論證上帝信實的重心
[00:18:45.000 --> 00:18:47.000]  所有人都不信服
[00:18:47.000 --> 00:18:51.000]  罪的狀態就是不信服上帝
[00:18:51.000 --> 00:18:55.000]  這句話含有一個很重的審判意味
[00:18:55.000 --> 00:18:58.000]  還記不記得保羅怎麼看罪?
[00:18:58.000 --> 00:19:00.000]  罪的功架就是死亡
[00:19:00.000 --> 00:19:04.000]  這是保羅一開宗明義所說的事實
[00:19:04.000 --> 00:19:08.000]  然而面對上帝的審判,唯一的出路
[00:19:08.000 --> 00:19:11.000]  卻是一個出自上帝的憐憫
[00:19:11.000 --> 00:19:14.000]  即是說我們無能為力
[00:19:14.000 --> 00:19:17.000]  從主權來看,上帝的審判是公義的
[00:19:17.000 --> 00:19:22.000]  從憐憫來看,上帝的救贖是恩典,是慈愛
[00:19:22.000 --> 00:19:26.000]  我們可以從三十至三十一節裡看到
[00:19:26.000 --> 00:19:29.000]  在人類不信服之中
[00:19:29.000 --> 00:19:34.000]  上帝仍然不離不棄那份情懷
[00:19:34.000 --> 00:19:40.000]  保羅深深地明白到人類靈性上的絕望
[00:19:40.000 --> 00:19:43.000]  內裡的那份醜陋污穢
[00:19:43.000 --> 00:19:47.000]  只能夠在耶穌基督的審上得到希望
[00:19:47.000 --> 00:19:50.000]  得到改變的力量
[00:19:50.000 --> 00:19:54.000]  在舊恩歷史中,上帝沒有偏待人
[00:19:54.000 --> 00:19:59.000]  上帝在人類的救贖計劃中
[00:19:59.000 --> 00:20:06.000]  仍然自奉了一個很重要的恩順清義的得救原則
[00:20:06.000 --> 00:20:10.000]  從創世以來始終如一
[00:20:10.000 --> 00:20:13.000]  恩順清義
[00:20:13.000 --> 00:20:14.000]  還記不記得
[00:20:14.000 --> 00:20:20.000]  司徒保羅在《羅馬書》怎樣形容世上的人的前景?
[00:20:20.000 --> 00:20:23.000]  《羅馬書》第三章二十三節是這樣說的
[00:20:23.000 --> 00:20:28.000]  因為世人都犯了罪,規決了上帝的榮耀
[00:20:28.000 --> 00:20:30.000]  如今卻蒙上帝的恩典
[00:20:30.000 --> 00:20:33.000]  藉著在基督耶穌裡的救贖
[00:20:33.000 --> 00:20:36.000]  就白白地得稱為義
[00:20:36.000 --> 00:20:39.000]  第三章二十三、二十四節這兩節經文
[00:20:39.000 --> 00:20:43.000]  正正就是反映了上帝的救贖
[00:20:43.000 --> 00:20:48.000]  來到耶穌基督身上的完整性、圓滿性
[00:20:48.000 --> 00:20:51.000]  這也是保羅內心裡的感動
[00:20:51.000 --> 00:20:53.000]  是他心底裡的確信
[00:20:53.000 --> 00:20:56.000]  在這個奇妙又偉大的救贖計劃裡
[00:20:56.000 --> 00:21:03.000]  他透過和耶穌基督的相遇來改變他的人生
[00:21:03.000 --> 00:21:07.000]  他看到上帝沒有放棄以色列人
[00:21:07.000 --> 00:21:10.000]  也沒有放棄任何一個人
[00:21:10.000 --> 00:21:14.000]  他更加看到耶穌基督的真實奇妙
[00:21:14.000 --> 00:21:20.000]  在耶穌基督的復活上完成了上帝的救贖計劃
[00:21:20.000 --> 00:21:23.000]  在他的體會、在他心底裡
[00:21:23.000 --> 00:21:27.000]  他是充滿感激、充滿讚歎
[00:21:27.000 --> 00:21:32.000]  我們先來總結以上一段的內容
[00:21:32.000 --> 00:21:35.000]  二十八節至三十一節二節裡的內容
[00:21:35.000 --> 00:21:38.000]  他講了以色列人不信服
[00:21:38.000 --> 00:21:40.000]  外邦人也不信服
[00:21:40.000 --> 00:21:42.000]  但是他們因為上帝的憐憫
[00:21:42.000 --> 00:21:45.000]  而仍然有得救的盼望
[00:21:45.000 --> 00:21:49.000]  因信稱義是得救的把握
[00:21:49.000 --> 00:21:51.000]  是出於上帝的恩典
[00:21:51.000 --> 00:21:54.000]  也是上帝的憐憫
[00:21:54.000 --> 00:21:56.000]  對於人類
[00:21:56.000 --> 00:22:00.000]  無論你是外邦人或者以色列人
[00:22:00.000 --> 00:22:03.000]  在福音、在耶穌基督面前
[00:22:03.000 --> 00:22:07.000]  只有信祂和不信祂的人
[00:22:07.000 --> 00:22:09.000]  或者我們進一步來說
[00:22:09.000 --> 00:22:14.000]  我們這群信上帝的基督徒
[00:22:14.000 --> 00:22:17.000]  我們可以再想多一點
[00:22:17.000 --> 00:22:19.000]  我們是一些什麼樣的人呢?
[00:22:19.000 --> 00:22:22.000]  在耶穌基督面前
[00:22:22.000 --> 00:22:24.000]  我們是蒙恩
[00:22:24.000 --> 00:22:28.000]  不過是一個蒙恩的罪人而已
[00:22:28.000 --> 00:22:32.000]  沒有什麼值得誇獎自己有多好
[00:22:32.000 --> 00:22:35.000]  面對耶穌基督的恩典
[00:22:35.000 --> 00:22:40.000]  你會怎樣去看自己呢?
[00:22:40.000 --> 00:22:44.000]  保羅在這一刻
[00:22:44.000 --> 00:22:48.000]  隨著他一直去論證、論述
[00:22:48.000 --> 00:22:52.000]  上帝的憐憫恩典的時候
[00:22:52.000 --> 00:22:57.000]  他跟著法治心底有一份重贊
[00:22:57.000 --> 00:23:01.000]  就是三十三至三十六節這段結束語
[00:23:01.000 --> 00:23:05.000]  有讓我們一起來讀這幾節經文嗎?
[00:23:05.000 --> 00:23:07.000]  三十三節,預備起
[00:23:07.000 --> 00:23:12.000]  「甚在神的豐富,自慰和知識,
[00:23:12.000 --> 00:23:14.000]  祂的判斷何其難測,
[00:23:14.000 --> 00:23:17.000]  祂的足跡何其難尋,
[00:23:17.000 --> 00:23:21.000]  誰知道主的心,誰作過祂的謀使,
[00:23:21.000 --> 00:23:25.000]  誰先給了祂,使祂後來償還呢?
[00:23:25.000 --> 00:23:28.000]  因為萬有都是本於祂,
[00:23:28.000 --> 00:23:30.000]  倚靠祂,歸於祂,
[00:23:30.000 --> 00:23:35.000]  願榮耀歸給祂,直到永遠。阿們。」
[00:23:35.000 --> 00:23:38.000]  不知道你讀這幾句聖經的時候
[00:23:38.000 --> 00:23:41.000]  有什麼感受?
[00:23:41.000 --> 00:23:43.000]  這幾節聖經裡面充滿了
[00:23:43.000 --> 00:23:47.000]  仕途保羅對舊約聖經神學的一份心得
[00:23:47.000 --> 00:23:51.000]  是他對上帝的深刻認識一局的演繹
[00:23:51.000 --> 00:23:54.000]  三十三至三十五節裡面的內容
