
[00:00:00.000 --> 00:00:08.000]  頂尖妹,早安!大家好!
[00:04:44.000 --> 00:04:47.000]  是智慧的靈
[00:04:47.000 --> 00:04:52.000]  能夠領受這個恩典
[00:04:52.000 --> 00:04:56.000]  就是清義以及聖靈
[00:04:56.000 --> 00:05:03.000]  我們的人生不單可以得到改變
[00:05:03.000 --> 00:05:10.000]  而且我們會有一個榮耀的盼望
[00:05:10.000 --> 00:05:16.000]  這個就是新約的執事
[00:05:16.000 --> 00:05:24.000]  這個執事就是將福音帶給世界的人
[00:05:24.000 --> 00:05:30.000]  保羅什麼時候領受這個執事呢?
[00:05:30.000 --> 00:05:34.000]  我們看《試堂傳》就看到
[00:05:34.000 --> 00:05:37.000]  他是在大馬式路上
[00:05:37.000 --> 00:05:42.000]  當復活的主向他顯現的時候
[00:05:42.000 --> 00:05:45.000]  所託付給他的
[00:05:45.000 --> 00:05:51.000]  他那個時候就領受了這個新約的執事
[00:05:51.000 --> 00:05:53.000]  因為主耶穌跟他說
[00:05:53.000 --> 00:05:56.000]  我差你到他們那裡去
[00:05:56.000 --> 00:05:58.000]  就是去那些外邦人當中
[00:05:58.000 --> 00:06:03.000]  要叫他們的眼睛得開
[00:06:03.000 --> 00:06:06.000]  從黑暗中歸向光明
[00:06:06.000 --> 00:06:10.000]  從撒旦的權下歸向神
[00:06:10.000 --> 00:06:14.000]  又因信我得蒙赦罪
[00:06:14.000 --> 00:06:19.000]  和一切誠盛的人同得基督
[00:06:19.000 --> 00:06:24.000]  這個是《試堂傳》二十六章十八節
[00:06:24.000 --> 00:06:28.000]  就給我們找到答案
[00:06:28.000 --> 00:06:31.000]  保羅所說的美好的象
[00:06:31.000 --> 00:06:33.000]  他已經打過
[00:06:33.000 --> 00:06:36.000]  這個美好的象是什麼象呢?
[00:06:36.000 --> 00:06:39.000]  就是當他為主而活
[00:06:39.000 --> 00:06:42.000]  傳揚這個福音的時候
[00:06:42.000 --> 00:06:45.000]  他所必定會遇到的
[00:06:45.000 --> 00:06:48.000]  這個屬靈的征戰
[00:06:48.000 --> 00:06:52.000]  這個是他打的象
[00:06:52.000 --> 00:06:55.000]  這個道是什麼道呢?
[00:06:55.000 --> 00:06:59.000]  就是他在《試堂傳》所記載的
[00:06:59.000 --> 00:07:03.000]  他四次的傳福音的旅程
[00:07:03.000 --> 00:07:05.000]  這個就是他的象
[00:07:05.000 --> 00:07:08.000]  是他的路徑
[00:07:08.000 --> 00:07:13.000]  另外所信的道是什麼道呢?
[00:07:13.000 --> 00:07:19.000]  這個道就是福音真理的道
[00:07:19.000 --> 00:07:24.000]  這個是保羅領袖的職份
[00:07:24.000 --> 00:07:27.000]  其實頂主妹
[00:07:27.000 --> 00:07:33.000]  你和我都有份這方面
[00:07:33.000 --> 00:07:37.000]  當我們信靠主
[00:07:37.000 --> 00:07:39.000]  靠著祂補血
[00:07:39.000 --> 00:07:42.000]  得蒙救贖的時候
[00:07:42.000 --> 00:07:46.000]  這個約都是和我們納的
[00:07:46.000 --> 00:07:51.000]  我們有份這個約的好處、祝福
[00:07:51.000 --> 00:07:59.000]  同時我們也有份這個約的即時
[00:07:59.000 --> 00:08:05.000]  我們每個人都有榮耀
[00:08:05.000 --> 00:08:14.000]  可以去傳揚這個新約帶來的福音
[00:08:14.000 --> 00:08:20.000]  我們都有份這個即時
[00:08:20.000 --> 00:08:26.000]  問題就是我們怎樣可以像保羅一樣
[00:08:26.000 --> 00:08:30.000]  完成這個即時呢?
[00:08:30.000 --> 00:08:34.000]  我們如果要能夠完成
[00:08:34.000 --> 00:08:39.000]  我們都要繼續從保羅那裡去學習
[00:08:39.000 --> 00:08:42.000]  他怎樣能夠完成呢?
[00:08:42.000 --> 00:08:46.000]  其實在哥林多後書我們讀的經文裏面
[00:08:46.000 --> 00:08:48.000]  剛才讀的經文裏面
[00:08:48.000 --> 00:08:51.000]  他已經提示給我們
[00:08:51.000 --> 00:09:02.000]  他能夠完成這個即時的原因和辦法
[00:09:02.000 --> 00:09:04.000]  在哥林多後書第四章
[00:09:04.000 --> 00:09:08.000]  剛才主席和我們讀的經文裏面
[00:09:08.000 --> 00:09:18.000]  保羅在第五節開始
[00:09:18.000 --> 00:09:20.000]  我和大家讀
[00:09:20.000 --> 00:09:23.000]  我們原不是傳自己
[00:09:23.000 --> 00:09:26.000]  乃是傳基督耶穌為主
[00:09:26.000 --> 00:09:30.000]  並且自己因耶穌作你們的僕人
[00:09:30.000 --> 00:09:33.000]  那吩咐光從黑暗裏照出來的神
[00:09:33.000 --> 00:09:36.000]  已經照在我們心裏面
[00:09:36.000 --> 00:09:40.000]  叫我們得知神榮耀福音的光
[00:09:40.000 --> 00:09:44.000]  顯在耶穌基督的面上
[00:09:44.000 --> 00:09:46.000]  第七節他說
[00:09:46.000 --> 00:09:49.000]  我們有這寶貝放在雅氣裏
[00:09:49.000 --> 00:09:54.000]  要顯明這莫大的能力是出於神
[00:09:54.000 --> 00:09:57.000]  不是出於我們
[00:09:57.000 --> 00:10:00.000]  在第七節裏
[00:10:00.000 --> 00:10:05.000]  保羅形容自己是雅氣
[00:10:05.000 --> 00:10:11.000]  保羅很清楚深深知道
[00:10:11.000 --> 00:10:13.000]  憑著他自己
[00:10:13.000 --> 00:10:17.000]  他是不能夠承擔這個即時
[00:10:17.000 --> 00:10:22.000]  因為他好像雅氣一樣
[00:10:22.000 --> 00:10:25.000]  雅氣是怎樣的呢?
[00:10:25.000 --> 00:10:27.000]  很卑微的
[00:10:27.000 --> 00:10:30.000]  很卑微的
[00:10:30.000 --> 00:10:32.000]  不是很值錢的
[00:10:32.000 --> 00:10:39.000]  而雅氣特別的特性就是很脆弱
[00:10:39.000 --> 00:10:43.000]  保羅形容自己好像雅氣一樣
[00:10:43.000 --> 00:10:48.000]  而他之所以能夠承擔這個新約的即時
[00:10:48.000 --> 00:10:55.000]  是由於在雅氣裏面的這個寶貝
[00:10:55.000 --> 00:10:57.000]  而這個寶貝是甚麼呢?
[00:10:57.000 --> 00:11:00.000]  就是剛才四章四節所說給我們聽的
[00:11:00.000 --> 00:11:05.000]  就是基督榮耀的福音
[00:11:05.000 --> 00:11:08.000]  這是一個雅氣
[00:11:08.000 --> 00:11:15.000]  為甚麼基督榮耀的福音是一個大能?
[00:11:15.000 --> 00:11:18.000]  基督榮耀的福音是一個大能
[00:11:18.000 --> 00:11:20.000]  保羅自己是雅氣
[00:11:20.000 --> 00:11:27.000]  這個榮耀福音為甚麼能夠帶給保羅
[00:11:27.000 --> 00:11:30.000]  使他能夠承擔這個即時呢?
[00:11:30.000 --> 00:11:34.000]  因為保羅在一章十六節裏
[00:11:34.000 --> 00:11:36.000]  他講到這個福音
[00:11:36.000 --> 00:11:41.000]  他說這個福音本是神的大能
[00:11:41.000 --> 00:11:45.000]  要救一切傷心
[00:11:45.000 --> 00:11:50.000]  所以保羅講到自己是雅氣
[00:11:50.000 --> 00:11:55.000]  但是雅氣裏面有這個寶貝
[00:11:55.000 --> 00:11:57.000]  他因著這個寶貝
[00:11:57.000 --> 00:12:01.000]  他能夠承擔這個積分
[00:12:01.000 --> 00:12:07.000]  接下來就是四章第八第九節
[00:12:07.000 --> 00:12:11.000]  保羅進一步形容這兩方面
[00:12:11.000 --> 00:12:17.000]  形容他自己的軟弱和神的大能
[00:12:17.000 --> 00:12:25.000]  他在這裏用了四個對比去形容這些
[00:12:25.000 --> 00:12:29.000]  我讀給大家聽,第八節
[00:12:29.000 --> 00:12:33.000]  我們四面受敵卻不被困住
[00:12:33.000 --> 00:12:37.000]  心裏作難卻不至失望
[00:12:37.000 --> 00:12:40.000]  遭逼迫卻不被凋棄
[00:12:40.000 --> 00:12:46.000]  打倒了卻不至死亡
[00:12:46.000 --> 00:12:48.000]  這四個對比
[00:12:48.000 --> 00:12:51.000]  前面那四項
[00:12:51.000 --> 00:12:56.000]  是形容保羅的軟弱
[00:12:56.000 --> 00:13:00.000]  形容他的苦難和軟弱
[00:13:00.000 --> 00:13:01.000]  保羅是怎樣呢?
[00:13:01.000 --> 00:13:03.000]  他是四面受敵
[00:13:03.000 --> 00:13:05.000]  心裏作難
[00:13:05.000 --> 00:13:09.000]  遭逼迫
[00:13:09.000 --> 00:13:13.000]  被打倒
[00:13:13.000 --> 00:13:16.000]  這個是形容他自己所經歷的
[00:13:16.000 --> 00:13:19.000]  在這個全福音的旅程裏面
[00:13:19.000 --> 00:13:22.000]  他經歷的那些苦難
[00:13:22.000 --> 00:13:25.000]  和他自己本身的軟弱
[00:13:25.000 --> 00:13:29.000]  而後面那四句
[00:13:29.000 --> 00:13:31.000]  他不被困住
[00:13:31.000 --> 00:13:34.000]  他不至失望
[00:13:34.000 --> 00:13:36.000]  他不被凋棄
[00:13:36.000 --> 00:13:38.000]  他不至死亡
[00:13:38.000 --> 00:13:44.000]  這個是形容神所顯的大能在他身上
[00:13:44.000 --> 00:13:47.000]  拯救他
[00:13:47.000 --> 00:13:51.000]  這裏讓我們看到
[00:13:51.000 --> 00:13:56.000]  保羅本身他一點都沒有惡化
[00:13:56.000 --> 00:14:01.000]  他是很清楚知道自己的軟弱
[00:14:01.000 --> 00:14:04.000]  但是透過神的大能
[00:14:04.000 --> 00:14:12.000]  他得以完成這個積分
[00:14:12.000 --> 00:14:16.000]  但是我們繼續看下去的時候
[00:14:16.000 --> 00:14:19.000]  第十節那裏
[00:14:19.000 --> 00:14:20.000]  就帶給我們
[00:14:20.000 --> 00:14:23.000]  第十和第十一節
[00:14:23.000 --> 00:14:26.000]  就帶給我們
[00:14:26.000 --> 00:14:29.000]  四個對比之外的
[00:14:29.000 --> 00:14:33.000]  第五個對比
[00:14:33.000 --> 00:14:36.000]  這第五個對比
[00:14:36.000 --> 00:14:38.000]  是說什麼呢?
[00:14:38.000 --> 00:14:40.000]  就是說
[00:14:40.000 --> 00:14:42.000]  耶穌的死
[00:14:42.000 --> 00:14:45.000]  以及耶穌的生
[00:14:45.000 --> 00:14:48.000]  第十節那裏告訴我們
[00:14:48.000 --> 00:14:52.000]  身上常帶著耶穌的死
[00:14:52.000 --> 00:14:55.000]  使耶穌的生也顯明在我們身上
[00:14:55.000 --> 00:14:57.000]  因為我們這活著的人
[00:14:57.000 --> 00:15:00.000]  是常為耶穌被交於死地
[00:15:00.000 --> 00:15:02.000]  使耶穌的生
[00:15:02.000 --> 00:15:05.000]  也在我們這個必死的身上
[00:15:05.000 --> 00:15:08.000]  顯明出來
[00:15:08.000 --> 00:15:17.000]  所以這個是第五個對比裏面所說的
[00:15:17.000 --> 00:15:22.000]  頂主當你讀這段經文的時候
[00:15:22.000 --> 00:15:25.000]  不知道你會不會
[00:15:25.000 --> 00:15:29.000]  看到的時候很明白
[00:15:29.000 --> 00:15:31.000]  不明白不單止不明白
[00:15:31.000 --> 00:15:37.000]  和好像有些驚訝的地方
[00:15:37.000 --> 00:15:39.000]  覺得這段經文是
[00:15:39.000 --> 00:15:42.000]  真的不容易解釋的
[00:15:42.000 --> 00:15:43.000]  為什麼?
[00:15:43.000 --> 00:15:45.000]  問題就是說
[00:15:45.000 --> 00:15:47.000]  保羅這裏
[00:15:47.000 --> 00:15:51.000]  他是將前面那四個對比
[00:15:51.000 --> 00:15:53.000]  和這個第五個對比
[00:15:53.000 --> 00:15:58.000]  是認同為一樣的
[00:15:58.000 --> 00:16:01.000]  他說前面那些四面受敵
[00:16:01.000 --> 00:16:02.000]  心裏作難
[00:16:02.000 --> 00:16:05.000]  遭逼迫打倒了
[00:16:05.000 --> 00:16:14.000]  形容為是保羅與耶穌同死的經歷
[00:16:14.000 --> 00:16:18.000]  而後面那四句後面那四道
[00:16:18.000 --> 00:16:22.000]  就是不被困住
[00:16:22.000 --> 00:16:29.000]  這裏說到不被困住
[00:16:29.000 --> 00:16:31.000]  不知失望
[00:16:31.000 --> 00:16:32.000]  不被凋棄
[00:16:32.000 --> 00:16:34.000]  不知死亡
[00:16:34.000 --> 00:16:36.000]  保羅形容這些
[00:16:36.000 --> 00:16:42.000]  是與耶穌同活的經歷
[00:16:42.000 --> 00:16:47.000]  頂主在這裏帶給我們一個難處
[00:16:47.000 --> 00:16:55.000]  就是保羅怎能將兩件事認同為一樣
[00:16:55.000 --> 00:16:59.000]  他怎能這樣做
[00:16:59.000 --> 00:17:03.000]  我們接著看下面的時候
[00:17:03.000 --> 00:17:10.000]  我們會看到軟弱和死亡
[00:17:10.000 --> 00:17:13.000]  這些我們大家都看到
[00:17:13.000 --> 00:17:16.000]  是屬於負面方面的
[00:17:16.000 --> 00:17:18.000]  負面
[00:17:18.000 --> 00:17:19.000]  negative
[00:17:19.000 --> 00:17:23.000]  是我們大家都認為是不好的
[00:17:23.000 --> 00:17:26.000]  我們是不想遇到的
[00:17:26.000 --> 00:17:30.000]  但當保羅在聖靈的啟示下
[00:17:30.000 --> 00:17:36.000]  將這些認同為耶穌死的經歷的時候
[00:17:36.000 --> 00:17:39.000]  與耶穌同死的經歷的時候
[00:17:39.000 --> 00:17:44.000]  保羅就給予軟弱和死亡
[00:17:44.000 --> 00:17:51.000]  一種正面的意義和作用
[00:17:51.000 --> 00:17:54.000]  要明白這一點
[00:17:54.000 --> 00:18:01.000]  我們就需要明白苦難的作用
[00:18:01.000 --> 00:18:08.000]  苦難在我們身上有什麼作用
[00:18:08.000 --> 00:18:14.000]  這裡所說的苦難包括什麼呢?
[00:18:14.000 --> 00:18:20.000]  包括他所經歷的軟弱
[00:18:20.000 --> 00:18:29.000]  以及他所經歷的臨死的經歷
[00:18:29.000 --> 00:18:36.000]  所以前面四章八節九節
[00:18:36.000 --> 00:18:42.000]  就形容到他自己的軟弱
[00:18:42.000 --> 00:18:45.000]  除了這方面之外
[00:18:45.000 --> 00:18:52.000]  保羅在哥倫多後書十二章七至十節
[00:18:52.000 --> 00:19:02.000]  他就指出他一種特別的軟弱
[00:19:02.000 --> 00:19:07.000]  那段經文其實大家都很熟悉
[00:19:07.000 --> 00:19:12.000]  保羅向我們透露
[00:19:12.000 --> 00:19:18.000]  透露他身上有一根柱子
[00:19:18.000 --> 00:19:24.000]  神讓撒旦的差役攻擊保羅
[00:19:24.000 --> 00:19:28.000]  將一根柱子放在他身上
[00:19:28.000 --> 00:19:30.000]  加在他身上
[00:19:30.000 --> 00:19:34.000]  使保羅覺得非常痛苦
[00:19:34.000 --> 00:19:39.000]  以至他三次來求告主
[00:19:39.000 --> 00:19:45.000]  求神將這根柱子拿開
[00:19:45.000 --> 00:19:50.000]  但主沒有應允他這個祈求
[00:19:50.000 --> 00:19:57.000]  但卻是應許他的恩典救保羅用
[00:19:57.000 --> 00:20:05.000]  好讓神的能力能夠在人的軟弱上顯得完全
[00:20:05.000 --> 00:20:08.000]  這段經文大家都很熟悉
[00:20:08.000 --> 00:20:12.000]  而神這樣做是有目的的
[00:20:12.000 --> 00:20:20.000]  是為了避免保羅因他三重天樂園的經歷
[00:20:20.000 --> 00:20:24.000]  以及所得的啟示甚大
[00:20:24.000 --> 00:20:35.000]  以致他會驕傲,他會自誇
[00:20:35.000 --> 00:20:42.000]  所以神容許撒旦的差役攻擊他
[00:20:42.000 --> 00:20:46.000]  加一根柱子在他身上
[00:20:46.000 --> 00:20:55.000]  透過這樣,保羅很清楚認識到自己的無助和軟弱的時候
[00:20:55.000 --> 00:21:00.000]  他學習到一個很重要的功課
[00:21:00.000 --> 00:21:06.000]  就是以自己的軟弱胯後
[00:21:06.000 --> 00:21:11.000]  好叫基督的能力能夠浮給他
[00:21:11.000 --> 00:21:15.000]  以致他什麼時候軟弱的時候
[00:21:15.000 --> 00:21:19.000]  他什麼時候就剛強
[00:21:19.000 --> 00:21:26.000]  這裡和剛才第四章所說的
[00:21:26.000 --> 00:21:35.000]  他在傳道的過程中所經歷的各方面的軟弱是一致的
[00:21:35.000 --> 00:21:43.000]  讓他學習到原來軟弱也有它的作用
[00:21:43.000 --> 00:21:47.000]  一樣我們很不容易不想遇到的東西
[00:21:47.000 --> 00:21:51.000]  原來可以成為他的祝福
[00:21:51.000 --> 00:21:59.000]  就叫他能夠謙卑下來去依靠神
[00:21:59.000 --> 00:22:08.000]  不單止軟弱,保羅的苦難也包括死亡在內
[00:22:08.000 --> 00:22:15.000]  就是他所經歷的一些死亡的經歷
[00:22:15.000 --> 00:22:22.000]  保羅在他的身上,他傳福音的旅程
[00:22:22.000 --> 00:22:24.000]  他時時經歷到這些
[00:22:24.000 --> 00:22:29.000]  所以他說身上帶著耶穌的死
[00:22:29.000 --> 00:22:32.000]  他有很多死亡的經歷
[00:22:32.000 --> 00:22:44.000]  特別他在哥倫多後書一章第八第九節指出一次很突出的經歷
[00:22:44.000 --> 00:22:47.000]  哥倫多後書一章第八第九節
[00:22:47.000 --> 00:22:49.000]  他向我們透露
[00:22:49.000 --> 00:22:52.000]  他說什麼呢?
[00:22:52.000 --> 00:22:57.000]  他說弟兄們,我不願意你們不知道
[00:22:57.000 --> 00:23:01.000]  我們從前在亞西亞遭遇苦難
[00:23:01.000 --> 00:23:05.000]  被壓太重,力不能升
[00:23:05.000 --> 00:23:09.000]  甚至連活命的指望都絕了
[00:23:09.000 --> 00:23:15.000]  自己心裡也斷定必死
[00:23:15.000 --> 00:23:20.000]  這是保羅在亞西亞傳福音的時候
[00:23:20.000 --> 00:23:28.000]  所遇到的一個很突出的臨死的經歷
[00:23:28.000 --> 00:23:35.000]  在這個經歷裡,他很清楚知道
[00:23:35.000 --> 00:23:37.000]  用我們的俗話說
[00:23:37.000 --> 00:23:42.000]  這次死定了
[00:23:42.000 --> 00:23:48.000]  到一個絕望的地步
[00:23:48.000 --> 00:23:54.000]  問題是,原來在這樣的經歷裡
[00:23:54.000 --> 00:23:57.000]  他接著才學到一個很重要的功課
[00:23:57.000 --> 00:24:03.000]  就是他下面所說的
[00:24:03.000 --> 00:24:07.000]  叫我們不依靠自己
[00:24:07.000 --> 00:24:12.000]  只靠叫死人復活的神
[00:24:12.000 --> 00:24:15.000]  透過這個臨死的經歷
[00:24:15.000 --> 00:24:23.000]  他就學到去依靠那位叫死人復活的神
[00:24:23.000 --> 00:24:28.000]  在絕望裡仍有希望
[00:24:28.000 --> 00:24:32.000]  然後他就說
[00:24:32.000 --> 00:24:36.000]  他曾救我們脫離極大的死亡
[00:24:36.000 --> 00:24:38.000]  現在仍要救我們
[00:24:38.000 --> 00:24:45.000]  並且我們指望他將來還要救我們
[00:24:45.000 --> 00:24:51.000]  保羅經歷神這個復活的大能
[00:24:51.000 --> 00:24:58.000]  就是他能夠勝過這些死亡的經歷
[00:24:58.000 --> 00:25:01.000]  所以靖子妹
[00:25:01.000 --> 00:25:06.000]  保羅向我們分享這些經歷
[00:25:06.000 --> 00:25:11.000]  讓我們學到一些很重要的功課
[00:25:11.000 --> 00:25:16.000]  在神的大能裡,他的恩慈裡
[00:25:16.000 --> 00:25:19.000]  一些好不好的東西
[00:25:19.000 --> 00:25:26.000]  包括腐爛、軟弱和臨死的經歷
[00:25:26.000 --> 00:25:29.000]  原來這些神都用得著
[00:25:29.000 --> 00:25:32.000]  能夠成為我們的祝福
[00:25:32.000 --> 00:25:37.000]  教我們學到一些很寶貴的功課
[00:25:37.000 --> 00:25:40.000]  所以我們最後就說到
[00:25:40.000 --> 00:25:45.000]  神的恩典和權能
[00:25:45.000 --> 00:25:51.000]  死亡本來絕對是負面的
[00:25:51.000 --> 00:25:53.000]  為什麼呢?
[00:25:53.000 --> 00:26:05.000]  因為死亡是人犯罪所有的功架
[00:26:05.000 --> 00:26:10.000]  人因為怕死的緣故
[00:26:10.000 --> 00:26:16.000]  一生處在一種奴役之下
[00:26:16.000 --> 00:26:21.000]  這是希伯來書2章15節所說
[00:26:21.000 --> 00:26:26.000]  人會因為怕死
[00:26:26.000 --> 00:26:30.000]  而願意做一些沒有其他的原因
[00:26:30.000 --> 00:26:37.000]  能夠強迫他去做的事
[00:26:37.000 --> 00:26:40.000]  以蒙神拯救的人
[00:26:40.000 --> 00:26:46.000]  因為身體還未得熟
[00:26:46.000 --> 00:26:52.000]  所以我們要研究面對死亡
[00:26:52.000 --> 00:26:54.000]  但這不等於說
[00:26:54.000 --> 00:26:58.000]  神還未有統治萬有
[00:26:58.000 --> 00:27:02.000]  包括死亡在內
[00:27:02.000 --> 00:27:07.000]  他藉著耶穌基督從死人中復活
[00:27:07.000 --> 00:27:13.000]  已經決定性地打敗了死亡
[00:27:13.000 --> 00:27:15.000]  掌管了他
[00:27:15.000 --> 00:27:24.000]  並且強迫死亡扮演耶穌的死的角色
[00:27:24.000 --> 00:27:29.000]  使信徒藉著與主同死
[00:27:29.000 --> 00:27:36.000]  得以與主同活
[00:27:36.000 --> 00:27:41.000]  保羅已經走完了他應該走的路
[00:27:41.000 --> 00:27:49.000]  完成了神所交付給他的新約的即時
[00:27:49.000 --> 00:27:59.000]  但我們還未有,我們還在路上
[00:27:59.000 --> 00:28:03.000]  我們的外體,如保羅所說
[00:28:03.000 --> 00:28:09.000]  都是在敗壞的過程中
[00:28:09.000 --> 00:28:17.000]  使我們會越來越更加軟弱
[00:28:17.000 --> 00:28:20.000]  照我自己的年齡來說
[00:28:20.000 --> 00:28:28.000]  死亡也不再像以前那麼遙遠
[00:28:28.000 --> 00:28:30.000]  惡者就是魔鬼
[00:28:30.000 --> 00:28:32.000]  在這個時候
[00:28:32.000 --> 00:28:39.000]  會因為我們身體的軟弱衰弱
[00:28:39.000 --> 00:28:43.000]  可能會來攻擊我們
[00:28:43.000 --> 00:28:48.000]  它會使我們覺得前途一片黑暗
[00:28:48.000 --> 00:28:51.000]  毫無希望
[00:28:51.000 --> 00:28:54.000]  在魔鬼攻擊的時候
[00:28:54.000 --> 00:28:57.000]  我們會有這樣的經歷
[00:28:57.000 --> 00:29:00.000]  在這樣的情況下
[00:29:00.000 --> 00:29:04.000]  我們要謹慎警醒
[00:29:04.000 --> 00:29:11.000]  堅信主耶穌的恩是夠我們用
[00:29:11.000 --> 00:29:16.000]  在神的恩典和權能底下
[00:29:16.000 --> 00:29:19.000]  死亡不再是一個奏助
[00:29:19.000 --> 00:29:22.000]  而是祝福
[00:29:22.000 --> 00:29:24.000]  因為雙腳死
[00:29:24.000 --> 00:29:28.000]  我們可以從保羅所說的
[00:29:28.000 --> 00:29:31.000]  我們這個罪身,流氓書六章六節
[00:29:31.000 --> 00:29:34.000]  和我們這個死的身體
[00:29:34.000 --> 00:29:36.000]  流氓書七章十二十四節
[00:29:36.000 --> 00:29:40.000]  我們的身體是一個罪身
[00:29:40.000 --> 00:29:44.000]  一個必死的身體
[00:29:44.000 --> 00:29:50.000]  但是透過耶穌基督所成就的救恩
[00:29:50.000 --> 00:29:53.000]  我們是怎樣呢?
[00:29:53.000 --> 00:29:57.000]  我們有一天是得以脫離
[00:29:57.000 --> 00:30:01.000]  這個罪身和死的身體
[00:30:01.000 --> 00:30:06.000]  能夠與主同在
[00:30:06.000 --> 00:30:10.000]  我們可以像保羅所說的
[00:30:10.000 --> 00:30:14.000]  這是再好不過的
[00:30:14.000 --> 00:30:21.000]  我們會回到主耶穌那裡
[00:30:21.000 --> 00:30:25.000]  等候祂再來的時候
[00:30:25.000 --> 00:30:30.000]  我們這個身體就得贖了
[00:30:30.000 --> 00:30:32.000]  結束的時候
[00:30:32.000 --> 00:30:37.000]  我們用保羅在流氓書十五章十三節的奇緣
[00:30:37.000 --> 00:30:40.000]  開始勉勵
[00:30:40.000 --> 00:30:45.000]  靠著神的恩典和權能
[00:30:45.000 --> 00:30:49.000]  我們可以完成主託付給我們的
[00:30:49.000 --> 00:30:52.000]  這個新約的接事
[00:30:52.000 --> 00:30:54.000]  流氓書十五章十三節
[00:30:54.000 --> 00:30:56.000]  保羅的奇緣
[00:30:56.000 --> 00:30:59.000]  但願使人有盼望的神
[00:30:59.000 --> 00:31:03.000]  因信將諸般喜樂平安
[00:31:03.000 --> 00:31:05.000]  充滿你們的心
[00:31:05.000 --> 00:31:09.000]  使你藉著聖靈的能力大能
[00:31:09.000 --> 00:31:12.000]  大有盼望
