
[00:00:00.000 --> 00:00:03.900]  今天很想和你們分享愛
[00:03:18.020 --> 00:03:20.740]  她已經感受到那份愛
[00:03:20.740 --> 00:03:23.020]  還有兩個就是服務的行動
[00:03:23.020 --> 00:03:25.020]  就是Act of Service
[00:03:25.020 --> 00:03:26.940]  你為她去做一些事情
[00:03:26.940 --> 00:03:30.100]  這個我想是大部分男士最強的
[00:03:30.100 --> 00:03:32.100]  我們通常表達愛意
[00:03:32.100 --> 00:03:34.540]  就很少會說
[00:03:34.540 --> 00:03:35.580]  又不知道你喜歡什麼
[00:03:35.580 --> 00:03:36.620]  所以不會買禮物
[00:03:36.620 --> 00:03:38.300]  永遠幫你做一些事情
[00:03:38.300 --> 00:03:40.220]  我記得我以前小時候
[00:03:40.220 --> 00:03:42.380]  不是講男女朋友那種愛
[00:03:42.380 --> 00:03:45.060]  譬如我有時候覺得朋友很friend
[00:03:45.060 --> 00:03:46.340]  我會怎樣對待他呢?
[00:03:46.340 --> 00:03:48.220]  我會幫他洗車的
[00:03:48.220 --> 00:03:50.420]  是的,反正我們以前
[00:03:50.420 --> 00:03:52.260]  加拿大的房子很大
[00:03:52.260 --> 00:03:53.460]  每個人都有車
[00:03:53.460 --> 00:03:54.420]  但是每個人
[00:03:54.420 --> 00:03:55.540]  就是一洗車
[00:03:55.540 --> 00:03:57.260]  香港的車就永遠都很乾淨
[00:03:57.260 --> 00:04:00.260]  那邊的車永遠可以在那邊寫字的
[00:04:00.260 --> 00:04:02.420]  我洗開車就會問朋友
[00:04:02.420 --> 00:04:03.340]  洗不洗?
[00:04:03.340 --> 00:04:04.740]  你那輛骯髒嗎?
[00:04:04.740 --> 00:04:06.460]  骯髒就拿過來
[00:04:06.460 --> 00:04:08.620]  趕快幫你洗完它
[00:04:08.620 --> 00:04:10.020]  Act of Service
[00:04:10.020 --> 00:04:12.340]  最後那個是Physical Touch
[00:04:12.340 --> 00:04:15.460]  可能有些人喜歡擁抱
[00:04:15.460 --> 00:04:16.740]  拍拍肩膀
[00:04:16.740 --> 00:04:20.660]  其實一個擁抱勝過千言萬語
[00:04:20.660 --> 00:04:23.140]  可能對於很多人都是這樣的
[00:04:23.140 --> 00:04:26.020]  但是我們那天討論這件事
[00:04:26.020 --> 00:04:29.060]  是在講我們怎樣去表達愛
[00:04:29.060 --> 00:04:33.140]  或者我們表達愛可以透過什麼方式
[00:04:33.140 --> 00:04:35.060]  什麼media去表達愛
[00:04:35.060 --> 00:04:37.300]  但是今天要跟大家讀那段經文
[00:04:37.300 --> 00:04:41.940]  講的是愛的四個特質
[00:04:41.940 --> 00:04:43.940]  可能你未必猜到
[00:04:43.940 --> 00:04:45.140]  其實剛才聖經
[00:04:45.140 --> 00:04:47.380]  耶穌答愛倫如己
[00:04:47.380 --> 00:04:48.740]  這四個字
[00:04:48.740 --> 00:04:51.860]  你知不知道是來自舊約的?
[00:04:51.860 --> 00:04:55.060]  你知不知道來自舊約哪一本書?
[00:04:55.060 --> 00:04:56.980]  你還沒記因為你看
[00:04:56.980 --> 00:04:58.260]  寫在這裡
[00:04:58.260 --> 00:05:00.660]  不過有些人記得的
[00:05:00.660 --> 00:05:02.740]  你還沒記舊約第十九章
[00:05:02.740 --> 00:05:03.460]  很有趣的
[00:05:03.460 --> 00:05:05.220]  如果你有機會回去看一下
[00:05:05.220 --> 00:05:07.860]  一段很practical的經文
[00:05:07.860 --> 00:05:10.180]  他只是告訴你很多do's and don'ts
[00:05:10.180 --> 00:05:11.380]  有些事要做
[00:05:11.380 --> 00:05:12.660]  有些事不應該做
[00:05:12.660 --> 00:05:14.820]  但是其實中間有八節
[00:05:14.820 --> 00:05:17.780]  特別是講怎樣去愛身邊的人
[00:05:17.780 --> 00:05:18.900]  如同自己
[00:05:18.900 --> 00:05:21.300]  我們今天就嘗試看這八節的經文
[00:05:21.300 --> 00:05:23.140]  好,請弟兄姊妹先讀這兩節
[00:05:23.140 --> 00:05:24.420]  預備,一、二、三
[00:05:24.420 --> 00:05:26.420]  願主保護我周到
[00:05:26.420 --> 00:05:28.020]  不可欺騙
[00:05:28.020 --> 00:05:30.180]  也不可彼此說謊
[00:05:30.180 --> 00:05:33.060]  不可依仗我的名義駕駛
[00:05:33.060 --> 00:05:35.060]  只要你順利而平
[00:05:35.060 --> 00:05:36.820]  我自也無憾
[00:05:36.820 --> 00:05:39.220]  這裡講的很簡單
[00:05:39.220 --> 00:05:40.660]  就是信任
[00:05:40.660 --> 00:05:42.180]  就是誠信
[00:05:42.180 --> 00:05:44.180]  或者不要貪心
[00:05:44.180 --> 00:05:47.860]  他講的內容是人與人日常之間的相處
[00:05:47.860 --> 00:05:49.860]  你不要貪別人的東西
[00:05:49.860 --> 00:05:52.660]  你有沒有偷過隔壁的東西
[00:05:52.660 --> 00:05:54.100]  小時候可能會
[00:05:54.100 --> 00:05:56.980]  如果讀書的時候可能偷了別人的筆盒
[00:05:56.980 --> 00:05:57.780]  間尺
[00:05:57.780 --> 00:05:59.540]  可能偷了別人的電話
[00:05:59.540 --> 00:06:02.100]  我不知道,我只是舉個例子
[00:06:02.100 --> 00:06:03.940]  但是為什麼他這樣講呢
[00:06:03.940 --> 00:06:05.860]  他這裡講的是日常生活
[00:06:05.860 --> 00:06:10.500]  我們很多時候與人都會有很多不誠實的表達
[00:06:10.500 --> 00:06:12.180]  特別是英文ESV
[00:06:12.180 --> 00:06:14.180]  當他講的不可欺騙
[00:06:14.180 --> 00:06:16.180]  是講 deal falsely
[00:06:16.180 --> 00:06:18.180]  是在講做生意
[00:06:18.180 --> 00:06:20.180]  做一些交易的時候
[00:06:20.180 --> 00:06:22.180]  利用一個不準的稱
[00:06:22.180 --> 00:06:23.300]  去欺騙他
[00:06:23.300 --> 00:06:25.860]  是在講這樣的情況
[00:06:25.860 --> 00:06:28.820]  為什麼他講著講著又會弄到他起勢呢
[00:06:28.820 --> 00:06:31.300]  我很想解一解通一段聖經給你聽
[00:06:31.300 --> 00:06:32.900]  為什麼他說會起勢呢
[00:06:32.900 --> 00:06:34.020]  原來當時
[00:06:34.020 --> 00:06:37.220]  當你有時候真的拿了別人的牛
[00:06:37.220 --> 00:06:38.340]  拿了別人的牛
[00:06:38.340 --> 00:06:40.900]  或者拿了別人的一些用品
[00:06:40.900 --> 00:06:45.140]  你就要上去一些報官
[00:06:45.140 --> 00:06:45.940]  簡單一點
[00:06:45.940 --> 00:06:48.420]  去到長老面前去定奪
[00:06:48.420 --> 00:06:50.420]  他怎麼知道誰是誰呢
[00:06:50.420 --> 00:06:51.460]  就是你起勢
[00:06:51.460 --> 00:06:53.460]  你起勢說是你的
[00:06:53.460 --> 00:06:55.460]  而旁邊那個不願意
[00:06:55.460 --> 00:06:59.860]  那就是願意起勢的那個就是真的了
[00:06:59.860 --> 00:07:01.460]  所以他說有很多時候
[00:07:01.460 --> 00:07:04.180]  那些人為了貪旁邊的人的東西
[00:07:04.180 --> 00:07:06.180]  他是會起假勢的
[00:07:06.180 --> 00:07:07.780]  簡單一點就是這樣
[00:07:07.780 --> 00:07:09.220]  誠信的問題
[00:07:09.220 --> 00:07:12.900]  誠信對於人和人之間的關係重不重要呢
[00:07:12.900 --> 00:07:14.420]  重要
[00:07:14.420 --> 00:07:18.020]  你猜不猜得到這幅圖畫表達的是什麼呢
[00:07:18.020 --> 00:07:22.420]  是的,我在新聞圖片裡找出來的
[00:07:22.420 --> 00:07:25.700]  至上年12月10日
[00:07:25.700 --> 00:07:31.220]  這個沙中線紅磡站開始刮那些鋼筋
[00:07:31.220 --> 00:07:33.700]  還有那些螺絲有沒有上實的時候
[00:07:33.700 --> 00:07:39.860]  直到早兩天前的公佈是115條的抽驗裡面
[00:07:39.860 --> 00:07:42.660]  有38條是不達標的
[00:07:42.660 --> 00:07:47.780]  不達標的比例高到33%
[00:07:47.780 --> 00:07:50.340]  誠信
[00:07:50.340 --> 00:07:54.180]  如果你想一想一家公司它沒有誠信
[00:07:54.180 --> 00:07:58.180]  或者它告訴你那些東西其實是次貨
[00:07:58.180 --> 00:08:00.580]  它告訴你百分之百做足
[00:08:00.580 --> 00:08:03.460]  其實只是做了6成7的你收不收貨
[00:08:03.460 --> 00:08:06.420]  這麼說你未必懂得回答
[00:08:06.420 --> 00:08:08.980]  如果我答應你給你1萬元一個月
[00:08:08.980 --> 00:08:11.540]  但最終出6千7你願意嗎
[00:08:11.540 --> 00:08:12.740]  你明白嗎
[00:08:12.740 --> 00:08:17.540]  其實誠信在社會裡面是很重要很重要的一件事
[00:08:17.540 --> 00:08:20.100]  在人和人關係裡面也是很重要
[00:08:20.100 --> 00:08:25.380]  曾經有一個哈佛的社會學家
[00:08:25.380 --> 00:08:27.140]  他說過一句話
[00:08:27.140 --> 00:08:31.140]  他說誠信是讓社會可以進步
[00:08:31.140 --> 00:08:33.700]  當一個人願意信任
[00:08:33.700 --> 00:08:36.260]  當那些人是值得信任的時候
[00:08:36.260 --> 00:08:40.100]  人和人之間的交往互動就會增加
[00:08:40.100 --> 00:08:42.660]  商業和經濟效益
[00:08:42.660 --> 00:08:47.300]  商業和社交的交易成本就會越來越低
[00:08:47.300 --> 00:08:48.420]  說的是什麼呢
[00:08:48.420 --> 00:08:49.940]  如果我當我相信你
[00:08:49.940 --> 00:08:51.860]  其實大家會省下很多口水
[00:08:51.860 --> 00:08:53.380]  你明白嗎
[00:08:53.380 --> 00:08:55.460]  如果大家中間有一個trust的時候
[00:08:55.460 --> 00:08:57.380]  你是願意
[00:08:57.380 --> 00:08:59.300]  其實它沒有什麼證據
[00:08:59.300 --> 00:09:01.060]  但我不需要證據
[00:09:01.060 --> 00:09:02.500]  因為我認識你
[00:09:02.500 --> 00:09:04.420]  因為你是一個有誠信的人
[00:09:04.420 --> 00:09:06.900]  如果沒有誠信的時候
[00:09:06.900 --> 00:09:08.100]  你講多少句
[00:09:08.100 --> 00:09:11.940]  他都可以覺得你是假的
[00:09:11.940 --> 00:09:13.620]  你可能騙我
[00:09:13.620 --> 00:09:15.780]  你可能在作一個謊言
[00:09:15.780 --> 00:09:17.460]  那我要做很多事情
[00:09:17.460 --> 00:09:19.620]  去看你那個是不是謊言
[00:09:19.620 --> 00:09:21.540]  其實成本就會增加
[00:09:21.540 --> 00:09:23.860]  說的是人和人關係其實也一樣
[00:09:23.860 --> 00:09:25.620]  甚至乎在小組
[00:09:25.620 --> 00:09:28.980]  在我們基督徒團體裡面的關係
[00:09:28.980 --> 00:09:32.500]  其實也是極之相似
[00:09:32.500 --> 00:09:36.980]  你是不是一個講得出做得到的人
[00:09:36.980 --> 00:09:39.220]  你有沒有誠信呢
[00:09:39.220 --> 00:09:42.100]  其實怎樣看到一個人有沒有誠信呢
[00:09:42.100 --> 00:09:43.700]  在小組裡面我經常看
[00:09:43.700 --> 00:09:46.420]  有沒有一些人說來又不來
[00:09:46.420 --> 00:09:49.300]  講過又不算數
[00:09:49.300 --> 00:09:52.980]  你值不值得身邊的人信任呢
[00:09:52.980 --> 00:09:54.580]  聖經說原來這些東西
[00:09:54.580 --> 00:09:58.180]  是幫助我們建立一個很緊密的群體
[00:09:58.180 --> 00:10:00.180]  一個很強的community(社群)
[00:10:00.180 --> 00:10:03.620]  你是不是一個口是心非的人
[00:10:03.620 --> 00:10:04.580]  很坦白說
[00:10:04.580 --> 00:10:05.540]  我自己在這裡看
[00:10:05.540 --> 00:10:08.420]  教會很多時候的傷痕
[00:10:08.420 --> 00:10:11.860]  是來自口是心非
[00:10:11.860 --> 00:10:14.420]  其實我跟你交往
[00:10:14.420 --> 00:10:16.580]  面對面的時候沒有什麼
[00:10:16.580 --> 00:10:20.100]  但轉過頭來你跟其他人講的話
[00:10:20.100 --> 00:10:22.420]  是第二個版本
[00:10:22.420 --> 00:10:24.660]  傷不傷啊這些
[00:10:24.660 --> 00:10:28.180]  嘩,我聽到有滴血
[00:10:28.180 --> 00:10:32.340]  有滴血在你的位置滲出來
[00:10:32.340 --> 00:10:33.780]  有一句這樣的說話
[00:10:33.780 --> 00:10:34.980]  我不知道你有沒有聽過
[00:10:34.980 --> 00:10:36.580]  他在講trust
[00:10:36.580 --> 00:10:38.580]  it takes years to build
[00:10:38.580 --> 00:10:40.340]  and seconds to break
[00:10:40.340 --> 00:10:43.060]  在講的是信任這件事
[00:10:43.060 --> 00:10:46.340]  要用很多的年日才能建立
[00:10:46.340 --> 00:10:48.020]  但你要粉碎它嗎
[00:10:48.020 --> 00:10:49.860]  幾秒就可以了
[00:10:49.860 --> 00:10:52.900]  你知不知道還有第三句
[00:10:52.900 --> 00:10:54.100]  沒聽過嗎
[00:10:54.100 --> 00:10:59.220]  and forever to rebuild
[00:10:59.220 --> 00:11:03.060]  你這一生想修補一個破壞了的關係
[00:11:03.060 --> 00:11:04.340]  其實是很難的
[00:11:04.340 --> 00:11:05.380]  當然我這樣講
[00:11:05.380 --> 00:11:08.420]  我不是說反正都破壞了就算了吧
[00:11:08.420 --> 00:11:10.260]  反正你說修補也很困難
[00:11:10.260 --> 00:11:13.460]  但我很想你珍惜在你的群體裡面
[00:11:13.460 --> 00:11:15.300]  我們有誠信
[00:11:15.300 --> 00:11:17.780]  我們有那份trust(信任)
[00:11:17.780 --> 00:11:19.380]  因為真的很不容易
[00:11:19.380 --> 00:11:22.580]  如果當那份信任破裂了
[00:11:22.580 --> 00:11:25.780]  其實有時候真的很難重建
[00:11:25.780 --> 00:11:27.060]  好了,第二個
[00:11:27.060 --> 00:11:29.380]  今天要講四個,所以快一點
[00:11:29.380 --> 00:11:31.380]  請你們讀,預備,1,2,3
[00:11:51.380 --> 00:11:53.940]  這裡說的是另一個關係
[00:11:53.940 --> 00:11:55.860]  這個關係有層次
[00:11:55.860 --> 00:11:57.940]  你看到有高和低
[00:11:57.940 --> 00:12:00.980]  因為說的是出糧,說的是有老闆
[00:12:00.980 --> 00:12:02.900]  他說不要欺壓你的鄰舍
[00:12:02.900 --> 00:12:05.860]  欺壓你的鄰舍包括就是
[00:12:05.860 --> 00:12:09.460]  你將他的僱工的錢留在你那裡過夜
[00:12:09.460 --> 00:12:13.060]  不留在你那裡過夜留到早晨
[00:12:13.060 --> 00:12:14.580]  ESV的翻譯
[00:12:14.580 --> 00:12:19.300]  這個偷渡是翻譯rob,搶
[00:12:19.300 --> 00:12:23.380]  不是偷,是明目張膽地搶
[00:12:23.380 --> 00:12:26.980]  我們今天也經歷了很多
[00:12:26.980 --> 00:12:30.100]  明明你做了很多事
[00:12:30.100 --> 00:12:32.900]  卻得不到應有的回報
[00:12:32.900 --> 00:12:34.980]  我不是鼓勵你去
[00:12:34.980 --> 00:12:37.780]  你明白我說什麼了,不解釋了
[00:12:37.780 --> 00:12:38.980]  我想講的就是
[00:12:38.980 --> 00:12:42.740]  這裡為什麼他會說僱工的錢不可留在你那裡過夜
[00:12:42.740 --> 00:12:45.060]  不要留到第二天
[00:12:45.060 --> 00:12:47.300]  如果你記得當時的社會
[00:12:47.300 --> 00:12:48.820]  其實是每天出糧的
[00:12:48.820 --> 00:12:51.700]  你早上上班到你離開的時候
[00:12:51.700 --> 00:12:53.940]  他就要給你當天的工資
[00:12:53.940 --> 00:12:56.900]  因為當時的人其實跟我們今天不一樣
[00:12:56.900 --> 00:12:58.420]  今天可能你的戶口
[00:12:58.420 --> 00:13:00.900]  我不知道你的戶口有多少錢,你自己想想
[00:13:00.900 --> 00:13:06.260]  你想想你每個月的糧有多少萬或者多少千
[00:13:06.260 --> 00:13:09.860]  你想想你有多少月的儲備在這裡
[00:13:09.860 --> 00:13:11.860]  你明白嗎?如果我一萬元一個月
[00:13:11.860 --> 00:13:13.620]  但我有十萬元積蓄
[00:13:13.620 --> 00:13:16.900]  即是我接下來的十個月就算沒有工作
[00:13:16.900 --> 00:13:19.220]  理論上我是能夠生活的
[00:13:19.220 --> 00:13:22.580]  不過當你到了最後那幾個月
[00:13:22.580 --> 00:13:24.180]  你開始害怕了
[00:13:24.180 --> 00:13:25.780]  開始見底了
[00:13:25.780 --> 00:13:27.300]  銀行的數目字
[00:13:27.300 --> 00:13:29.620]  那些零越來越少了
[00:13:29.620 --> 00:13:31.220]  你會很緊張
[00:13:31.220 --> 00:13:34.180]  但這段經文講的當時的社會不是這樣的
[00:13:34.180 --> 00:13:35.460]  那些人不懂得存錢
[00:13:35.460 --> 00:13:41.060]  或者他們真的沒有閒錢去存
[00:13:41.060 --> 00:13:44.580]  他們每天出糧就是應付他當天的需要
[00:13:44.580 --> 00:13:46.740]  曾經有一段經文這麼說
[00:13:46.740 --> 00:13:49.940]  在《新命記》二十四章十五節
[00:13:49.940 --> 00:13:54.820]  他說要當日給他工錢不可等到日落
[00:13:54.820 --> 00:13:59.300]  因為他困苦需要靠工錢過活
[00:13:59.300 --> 00:14:02.900]  免得他因你的緣故就求告誰
[00:14:02.900 --> 00:14:05.460]  又說罪就歸你
[00:14:05.460 --> 00:14:09.380]  弟兄姊妹有沒有經歷過被人拖糧
[00:14:09.380 --> 00:14:12.820]  沒有,我很想問Samuel今天不在這裡
[00:14:12.820 --> 00:14:19.380]  我覺得Samuel Kwang是最慘的,常常被人拖債
[00:14:19.380 --> 00:14:21.140]  在這裡嗎?在哪裡?
[00:14:21.140 --> 00:14:23.460]  有沒有被人拖債?
[00:14:23.460 --> 00:14:24.980]  沒有?那就好了
[00:14:24.980 --> 00:14:29.540]  經文教我們,如果有人拖你債你要怎樣做?
[00:14:29.540 --> 00:14:31.380]  對了,不要報警
[00:14:31.380 --> 00:14:32.820]  報警也沒用的
[00:14:32.820 --> 00:14:34.980]  不是沒用,沒那麼快有用的
[00:14:34.980 --> 00:14:36.900]  你求告別人
[00:14:36.900 --> 00:14:38.260]  那怎麼辦?
[00:14:38.260 --> 00:14:40.580]  罪就歸他了
[00:14:40.580 --> 00:14:45.060]  很有趣的,聖經這樣說,我們就這樣祈禱
[00:14:45.060 --> 00:14:51.300]  我又很想說一下在我們現在香港的社會到底是怎樣呢?
[00:14:51.300 --> 00:14:53.060]  我都覺得
[00:14:53.060 --> 00:14:56.580]  挺能夠應用在我們現在的社會
[00:14:56.580 --> 00:15:02.340]  上年的三月,當財政預算宣佈加碼
[00:15:02.340 --> 00:15:07.140]  保留十圍,人人最少有四千的時候
[00:15:07.140 --> 00:15:12.900]  等了十個月,來到2019年的一月
[00:15:12.900 --> 00:15:16.260]  你才可以拿那份,是不是紫色的?
[00:15:16.260 --> 00:15:19.300]  紫色那份東西
[00:15:19.300 --> 00:15:23.540]  拿都拿不到,是吧?
[00:15:23.540 --> 00:15:27.380]  其實不用那麼,因為你有證
[00:15:27.380 --> 00:15:30.340]  你明白嗎?討論就在這裡
[00:15:30.340 --> 00:15:34.980]  其實如果他真的派,當每人四千
[00:15:34.980 --> 00:15:38.580]  有些已經代了,退差餉,退稅那些已經代了
[00:15:38.580 --> 00:15:40.500]  這些是遲了的
[00:15:40.500 --> 00:15:45.220]  而根據他的估計是有二百萬人會受惠
[00:15:45.220 --> 00:15:49.380]  但是他印了是一百萬封
[00:15:49.380 --> 00:15:51.140]  還要沒得上網申請
[00:15:51.140 --> 00:15:54.500]  你明白嗎?當所有東西加起來,你去看的時候
[00:15:54.500 --> 00:15:59.060]  其實你覺得是有些問題
[00:15:59.060 --> 00:16:03.700]  如果面對這樣,我們又根據這段經文,我們應該怎樣?
[00:16:03.700 --> 00:16:08.660]  是啊,求高惹禍,罪就不知歸誰了
[00:16:08.660 --> 00:16:10.260]  OK?
[00:16:10.260 --> 00:16:13.940]  但這段經文說的是我們要準時發工資
[00:16:13.940 --> 00:16:18.100]  不是,說的是我們不要剝削
[00:16:18.100 --> 00:16:25.140]  不要欺壓身邊有困難,或者一些弱勢社群
[00:16:25.140 --> 00:16:27.700]  經文他再說,不可以咒罵農民
[00:16:27.700 --> 00:16:31.300]  也不可以將半腳石放在盲人面前
[00:16:31.300 --> 00:16:35.460]  因為那班人是沒有能力反抗
[00:16:35.460 --> 00:16:41.700]  在一個地位懸殊的時候,你欺負他
[00:16:41.700 --> 00:16:45.300]  神說,他看到了
[00:16:45.300 --> 00:16:47.780]  你欺負他,他出不了聲
[00:16:47.780 --> 00:16:50.100]  他沒有辦法反擊
[00:16:50.100 --> 00:16:54.420]  但是,上帝看到了
[00:16:54.420 --> 00:16:56.980]  不好意思,今天比較多新聞
[00:16:56.980 --> 00:17:01.220]  但因為我一直預備這篇講章,這些新聞就浮出
[00:17:01.220 --> 00:17:06.420]  同樣在2019年,即今年1月的時候
[00:17:06.420 --> 00:17:13.220]  長者頌援上條新領稅數由60至65歲
[00:17:13.220 --> 00:17:16.660]  即是說有一大班年紀的人
[00:17:16.660 --> 00:17:20.900]  如果他申請頌援,他會拿少千多元
[00:17:20.900 --> 00:17:23.380]  我自己讀這段經文,我的感覺就是
[00:17:23.380 --> 00:17:26.820]  他是不是其中一個咒罵農民
[00:17:26.820 --> 00:17:30.740]  或者將半腳石放在盲人面前
[00:17:30.740 --> 00:17:34.100]  或者我可不可以加多半句
[00:17:34.100 --> 00:17:42.580]  他將一個重擔加在一個長者身上
[00:17:42.580 --> 00:17:48.420]  我有時想,當我們面對的社會不是我們理想中那麼好
[00:17:48.420 --> 00:17:53.940]  但在我們自己的群體,我們會不會可以做好一點呢
[00:17:53.940 --> 00:17:58.820]  我們有沒有欺負我們小組的組員呢
[00:17:58.820 --> 00:18:02.980]  很容易的,例如我們小時候說的欺凌
[00:18:02.980 --> 00:18:07.780]  例如小學、中學,將書包扔在街上
[00:18:07.780 --> 00:18:11.940]  或者把他們的衣服脫光,在廁所毒打他們
[00:18:11.940 --> 00:18:14.180]  可能你們在想的是這些
[00:18:14.180 --> 00:18:19.300]  但我想現在你們長大了,在小組,在教會的層面是不會這樣做的
[00:18:19.300 --> 00:18:24.420]  但可能我們在情緒上,或者關懷上
[00:18:24.420 --> 00:18:30.180]  我們也在欺負一些不起眼的弟兄姊妹
[00:18:30.180 --> 00:18:34.660]  他們也不會發聲的,隨便他們吧
[00:18:34.660 --> 00:18:40.420]  他們也不會有怨言的,對他們差一點
[00:18:40.420 --> 00:18:43.620]  這個不行的,你對他們差一點,他們會懟你的
[00:18:43.620 --> 00:18:47.780]  我們心裡面這樣說,你不會這樣說出來的
[00:18:47.780 --> 00:18:50.420]  但我們內心會這樣表達
[00:18:50.420 --> 00:18:57.060]  聖經怎麼說呢?或者聖經的提醒就是我們要敬畏上帝
[00:18:57.060 --> 00:19:00.660]  你可能不怕他,可能他真的不會反擊
[00:19:00.660 --> 00:19:03.460]  但你怕的話,要怕上帝
[00:19:03.460 --> 00:19:10.100]  有一句話叫做「人在造,神在看」
[00:19:10.100 --> 00:19:13.780]  早一個多月,還是兩個月前,港道說過一句話
[00:19:13.780 --> 00:19:16.980]  就是「身冤在我,我必報應」
[00:19:16.980 --> 00:19:20.740]  真的,所以當我們有時候面對在教會
[00:19:20.740 --> 00:19:26.980]  其實有弟兄姊妹是弱勢,你自己怎樣去定義,你自己去想
[00:19:26.980 --> 00:19:30.900]  但我們是否真的一樣這樣對他們,一樣這樣愛他們呢?
[00:19:30.900 --> 00:19:34.980]  還是我們對他們是輕輕差一點
[00:19:34.980 --> 00:19:40.420]  或者覺得是少了這個人,其實也沒什麼所謂
[00:19:40.420 --> 00:19:43.220]  這個是上帝給我們第二個提醒
[00:19:43.220 --> 00:19:45.860]  第三個提醒,請你讀
[00:19:45.860 --> 00:19:47.940]  「你們審判的時候……」
[00:19:47.940 --> 00:20:07.060]  (廣東話)
[00:20:07.060 --> 00:20:11.220]  好,這段經文突然間好像把環境轉了
[00:20:11.220 --> 00:20:16.020]  由一個社區轉了去一個法庭
