
[00:00:00.000 --> 00:00:02.000]  各位靈智媒平安
[00:02:09.000 --> 00:02:12.000]  因為永恆的上帝祂拯救我們
[00:02:12.000 --> 00:02:16.000]  並且應許祂與我們同在
[00:02:16.000 --> 00:02:19.000]  當我們想到神與人同在的時候
[00:02:19.000 --> 00:02:23.000]  或者我們都會覺得好像很習慣的一個信念
[00:02:23.000 --> 00:02:25.000]  但是當你小心在想的時候
[00:02:25.000 --> 00:02:29.000]  你會體會是一件極其偉大
[00:02:29.000 --> 00:02:34.000]  極大的恩典的神的應許
[00:02:34.000 --> 00:02:38.000]  你記得當五順節的時候
[00:02:38.000 --> 00:02:43.000]  知道彼得向著德大群人宣告一件事情
[00:02:43.000 --> 00:02:47.000]  只能轉第二章 其中的三十八節大家會熟悉
[00:02:47.000 --> 00:02:53.000]  他說你們各人要悔改 奉主耶穌的名受洗
[00:02:53.000 --> 00:03:00.000]  叫你們的罪得赦 就必領受所賜的聖靈
[00:03:00.000 --> 00:03:03.000]  信靠耶穌的人 聖經清楚應許
[00:03:03.000 --> 00:03:06.000]  第一 你的罪會得到赦免
[00:03:06.000 --> 00:03:12.000]  第二 世妹賜下聖靈在你生命當中
[00:03:12.000 --> 00:03:16.000]  神也藉著聖靈永遠與你同在
[00:03:16.000 --> 00:03:19.000]  一個極其偉大的應許
[00:03:19.000 --> 00:03:24.000]  在聖經裡面一開始在新約的時候就宣告出來
[00:03:24.000 --> 00:03:27.000]  當我們領受神的同在的時候
[00:03:27.000 --> 00:03:31.000]  你會發覺很多時候在聖經裡面都不斷地鼓勵我們
[00:03:31.000 --> 00:03:33.000]  無論舊約新約都是這樣說
[00:03:33.000 --> 00:03:40.000]  你們要剛強壯膽 信靠神的人要放心
[00:03:40.000 --> 00:03:44.000]  在一切事裡面不要害怕 不要驚慌
[00:03:44.000 --> 00:03:48.000]  但是當說到不要害怕 不要驚慌的時候
[00:03:48.000 --> 00:03:53.000]  總會提出一個原因 也是最重要的原因
[00:03:53.000 --> 00:03:57.000]  聖經說 因為我與你同在
[00:03:57.000 --> 00:04:01.000]  大家一定記得神和約書亞所說的話
[00:04:01.000 --> 00:04:04.000]  很清楚地告訴他 不要驚慌 不要害怕
[00:04:04.000 --> 00:04:07.000]  因為我與你同在
[00:04:07.000 --> 00:04:10.000]  當神與我們同在的時候
[00:04:10.000 --> 00:04:14.000]  聖經告訴我們 我們就可以放膽
[00:04:14.000 --> 00:04:17.000]  面對生活很多不同的衝擊挑戰
[00:04:17.000 --> 00:04:21.000]  來堅定跟隨神
[00:04:21.000 --> 00:04:25.000]  當然有些時候我們面對著一些難處
[00:04:25.000 --> 00:04:28.000]  我們都會覺得害怕
[00:04:28.000 --> 00:04:32.000]  剛剛聽到有電視節目有癌症的事情
[00:04:32.000 --> 00:04:34.000]  進醫院做手術
[00:04:34.000 --> 00:04:39.000]  很自然在這些處境當中會有害怕 會有擔心
[00:04:39.000 --> 00:04:42.000]  但是有些時候我們害怕
[00:04:42.000 --> 00:04:45.000]  不是因為神離開了我們
[00:04:45.000 --> 00:04:48.000]  而是因為我們忘記了
[00:04:48.000 --> 00:04:53.000]  或者沒有留意到 原來他與我們同在
[00:04:53.000 --> 00:04:55.000]  我想回到一件生活上的小事
[00:04:55.000 --> 00:04:59.000]  就是有一次我跟太太出去散步
[00:04:59.000 --> 00:05:03.000]  一路走的時候 發覺前面那個地方
[00:05:03.000 --> 00:05:05.000]  陽光很猛烈
[00:05:05.000 --> 00:05:09.000]  我馬上打算拿太陽眼鏡出來戴上
[00:05:09.000 --> 00:05:11.000]  一路摸 四處摸
[00:05:11.000 --> 00:05:14.000]  忘記帶出來
[00:05:14.000 --> 00:05:18.000]  我跟太太說 忘記帶太陽眼鏡
[00:05:18.000 --> 00:05:20.000]  太太看著我
[00:05:20.000 --> 00:05:23.000]  你不是帶著嗎
[00:05:23.000 --> 00:05:26.000]  我摸一摸 是的 帶在身上
[00:05:26.000 --> 00:05:29.000]  但是自己以為自己忘記帶
[00:05:29.000 --> 00:05:32.000]  因此很害怕前面陽光很猛烈
[00:05:32.000 --> 00:05:35.000]  沒有太陽眼鏡
[00:05:35.000 --> 00:05:37.000]  這本書說到
[00:05:37.000 --> 00:05:43.000]  神與你的距離其實是比你想像中近
[00:05:43.000 --> 00:05:47.000]  God is closer than you think
[00:05:47.000 --> 00:05:50.000]  但是為什麼很多時候我們覺得神好像很遠
[00:05:50.000 --> 00:05:55.000]  一個簡單的原因就是因為我們分了心
[00:05:55.000 --> 00:05:58.000]  有其他的事情令我們分了心
[00:05:58.000 --> 00:06:01.000]  或者憂慮的事情令我們的心轉向其他
[00:06:01.000 --> 00:06:04.000]  因此我們沒有留意到
[00:06:04.000 --> 00:06:09.000]  或者不察覺到神其實與你同在
[00:06:09.000 --> 00:06:12.000]  頂直到我們今天讀到詩篇四十八篇的時候
[00:06:12.000 --> 00:06:15.000]  你佛性已經不斷重複這樣說
[00:06:15.000 --> 00:06:20.000]  說到神在神的城中
[00:06:20.000 --> 00:06:22.000]  祂永遠與我們同在
[00:06:22.000 --> 00:06:25.000]  在過程裡面要常常記得
[00:06:25.000 --> 00:06:28.000]  要記得 要留意到
[00:06:28.000 --> 00:06:30.000]  這位神沒有離開你
[00:06:30.000 --> 00:06:33.000]  以前你可以面對一切困難的時候
[00:06:33.000 --> 00:06:38.000]  心仍然可以剛強 仍然可以不害怕
[00:06:38.000 --> 00:06:40.000]  詩篇四十八篇
[00:06:40.000 --> 00:06:43.000]  我們知道是荷拉後裔的詩篇
[00:06:43.000 --> 00:06:45.000]  也是聖經裡面 詩篇裡面
[00:06:45.000 --> 00:06:48.000]  五篇的石庵之歌的其中一篇
[00:06:48.000 --> 00:06:51.000]  一路說到石庵城
[00:06:51.000 --> 00:06:53.000]  石庵城大家都知道
[00:06:53.000 --> 00:06:55.000]  其實指的是耶路撒冷城
[00:06:55.000 --> 00:06:59.000]  但當聖經用石庵來說耶路撒冷的時候
[00:06:59.000 --> 00:07:02.000]  特別是強調這個石庵城
[00:07:02.000 --> 00:07:06.000]  耶路撒冷城是堅固的堡壘
[00:07:06.000 --> 00:07:10.000]  用石庵特別強調這個意思
[00:07:10.000 --> 00:07:12.000]  所以當你讀到聖經的時候
[00:07:12.000 --> 00:07:14.000]  你發覺聖經裡面提到耶路撒冷城
[00:07:14.000 --> 00:07:18.000]  是長久是聖殿所在的地方
[00:07:18.000 --> 00:07:23.000]  也都意味著神顯明祂同在的地方
[00:07:23.000 --> 00:07:26.000]  是表達神的同在
[00:07:26.000 --> 00:07:28.000]  大家讀聖經的時候都會留意到
[00:07:28.000 --> 00:07:32.000]  聖經很多時候是會用一些當時的事物
[00:07:32.000 --> 00:07:36.000]  來講述將來一些更偉大的事情
[00:07:36.000 --> 00:07:39.000]  譬如當聖經說到
[00:07:39.000 --> 00:07:41.000]  在以色列人出埃及的時候
[00:07:41.000 --> 00:07:46.000]  他們要用羔羊的血來塗他們的門
[00:07:46.000 --> 00:07:49.000]  看到有雨節的羔羊
[00:07:49.000 --> 00:07:51.000]  但當你在讀聖經的時候
[00:07:51.000 --> 00:07:53.000]  你知道不單單說當時的羔羊
[00:07:53.000 --> 00:07:58.000]  更指向耶穌基督是我們的代屬羔羊
[00:07:58.000 --> 00:08:02.000]  當時的事情也都指向一個更偉大
[00:08:02.000 --> 00:08:04.000]  更重要的將來的事情
[00:08:04.000 --> 00:08:08.000]  請提到舊約裡面有很多的大祭司
[00:08:08.000 --> 00:08:10.000]  但當那個大祭司的時候
[00:08:10.000 --> 00:08:12.000]  你一邊讀聖經就發覺
[00:08:12.000 --> 00:08:15.000]  不單單說舊約的很多的祭司
[00:08:15.000 --> 00:08:18.000]  更加指向主耶穌基督
[00:08:18.000 --> 00:08:22.000]  是天上永恆的大祭司
[00:08:22.000 --> 00:08:26.000]  能夠帶領我們到天父的面前
[00:08:26.000 --> 00:08:29.000]  當聖經裡面提到耶路撒冷城
[00:08:29.000 --> 00:08:32.000]  提到城的聖殿
[00:08:32.000 --> 00:08:35.000]  你發覺不單單說當時的耶路撒冷
[00:08:35.000 --> 00:08:38.000]  也都是指向在新約裡面
[00:08:38.000 --> 00:08:40.000]  每一個屬主的人
[00:08:40.000 --> 00:08:43.000]  你和我是神的殿
[00:08:43.000 --> 00:08:47.000]  教會是神的殿
[00:08:47.000 --> 00:08:49.000]  因此你一定會記得聖經裡面
[00:08:49.000 --> 00:08:52.000]  有一句很熟悉的經文講述道
[00:08:52.000 --> 00:08:56.000]  聖經說 豈不知你們是神的殿
[00:08:56.000 --> 00:09:01.000]  神的靈住在你們裡頭嗎
[00:09:01.000 --> 00:09:03.000]  大家不要忘記
[00:09:03.000 --> 00:09:05.000]  你是神的殿
[00:09:05.000 --> 00:09:07.000]  神的靈住在你們裡面
[00:09:07.000 --> 00:09:10.000]  當然聖經再繼續指向將來
[00:09:10.000 --> 00:09:15.000]  聖殿也是指向天上的耶路撒冷城
[00:09:15.000 --> 00:09:17.000]  當我們讀到啟示錄的時候
[00:09:17.000 --> 00:09:19.000]  這段經文很清楚地說到
[00:09:19.000 --> 00:09:22.000]  將來我們會見到一個新天新地
[00:09:22.000 --> 00:09:25.000]  先前的天地過去了
[00:09:25.000 --> 00:09:27.000]  海也不再有了
[00:09:27.000 --> 00:09:29.000]  我們會看見聖城
[00:09:29.000 --> 00:09:34.000]  新耶路撒冷由神那裡從天而降
[00:09:34.000 --> 00:09:36.000]  然後聖經就說
[00:09:36.000 --> 00:09:38.000]  神的帳幕在人間
[00:09:38.000 --> 00:09:41.000]  這個帳幕代表著神的同在
[00:09:41.000 --> 00:09:43.000]  祂與人同住
[00:09:43.000 --> 00:09:45.000]  要作祂們的指紋
[00:09:45.000 --> 00:09:48.000]  神要親自與祂們同在
[00:09:48.000 --> 00:09:53.000]  再重複說 作祂們的神
[00:09:53.000 --> 00:09:56.000]  在我們每一個基督徒的生命裡
[00:09:56.000 --> 00:09:57.000]  都會體會到
[00:09:57.000 --> 00:10:01.000]  有些時候好像不太覺得神和我們一起
[00:10:01.000 --> 00:10:04.000]  有時候有很多我們剛才所說的原因
[00:10:04.000 --> 00:10:05.000]  人事
[00:10:05.000 --> 00:10:07.000]  但是聖經一直在說
[00:10:07.000 --> 00:10:09.000]  當我們在永恆的天家裡
[00:10:09.000 --> 00:10:10.000]  新天新地裡
[00:10:10.000 --> 00:10:15.000]  要經歷神與我們完全的同在
[00:10:15.000 --> 00:10:18.000]  因此天堂最核心的意思
[00:10:18.000 --> 00:10:21.000]  不單單說環境和地方
[00:10:21.000 --> 00:10:26.000]  更是說神與你同在
[00:10:26.000 --> 00:10:29.000]  而且已經說到地獄
[00:10:29.000 --> 00:10:32.000]  帖索羅里加後書第一章提及到
[00:10:32.000 --> 00:10:34.000]  地獄最核心的意思
[00:10:34.000 --> 00:10:39.000]  就是人完全與神隔絕的意思
[00:10:39.000 --> 00:10:41.000]  接著你看到啟掃經文的時候
[00:10:41.000 --> 00:10:43.000]  你知道一直在說聖經裡的
[00:10:43.000 --> 00:10:45.000]  耶路撒冷城 石庵城
[00:10:45.000 --> 00:10:47.000]  然後一直指向神
[00:10:47.000 --> 00:10:51.000]  最終要成全對我們完全的祝福
[00:10:51.000 --> 00:10:53.000]  下面經文再繼續說
[00:10:53.000 --> 00:10:57.000]  在城裡竟然是沒有聖殿
[00:10:57.000 --> 00:10:59.000]  是不是神沒有與我們同在呢
[00:10:59.000 --> 00:11:01.000]  但是聖經其實在說
[00:11:01.000 --> 00:11:05.000]  整個聖城就是聖殿
[00:11:05.000 --> 00:11:09.000]  也都意味著上帝與我們完全的同在
[00:11:09.000 --> 00:11:12.000]  在聖城裡不需要日月光照
[00:11:12.000 --> 00:11:15.000]  因為神自己的榮耀光照
[00:11:15.000 --> 00:11:19.000]  而神的高揚是神的燈
[00:11:19.000 --> 00:11:23.000]  整個聖城每一部分
[00:11:23.000 --> 00:11:26.000]  完全被神來充滿
[00:11:26.000 --> 00:11:28.000]  因此你和我要經歷
[00:11:28.000 --> 00:11:31.000]  神與我們完全的同在
[00:11:31.000 --> 00:11:33.000]  各位電視節目
[00:11:33.000 --> 00:11:36.000]  我們今天會說到耶路撒冷城
[00:11:36.000 --> 00:11:38.000]  說到今天的教會等等
[00:11:38.000 --> 00:11:41.000]  但我們會想到聖經這地方
[00:11:41.000 --> 00:11:43.000]  不斷地說給我們知道
[00:11:43.000 --> 00:11:45.000]  在我們的將來
[00:11:45.000 --> 00:11:47.000]  上帝應許的與我們
[00:11:47.000 --> 00:11:49.000]  一個完全的同在
[00:11:49.000 --> 00:11:52.000]  而今天我們在地上的生命
[00:11:52.000 --> 00:11:53.000]  在教會裡面
[00:11:53.000 --> 00:11:56.000]  會先嘗到神的同在
[00:11:56.000 --> 00:11:57.000]  但是我們期待
[00:11:57.000 --> 00:11:59.000]  等候著神自己
[00:11:59.000 --> 00:12:03.000]  給我們完全的同在
[00:12:03.000 --> 00:12:07.000]  我們試試看回聖經的四十八篇
[00:12:07.000 --> 00:12:09.000]  首先我們思想一件事情
[00:12:09.000 --> 00:12:11.000]  聖經裡面有一句話說
[00:12:11.000 --> 00:12:15.000]  自顯為 甚至顯為避難所
[00:12:15.000 --> 00:12:18.000]  很特別講述到一位上帝
[00:12:18.000 --> 00:12:20.000]  他將他自己顯明出來
[00:12:20.000 --> 00:12:22.000]  主動地顯明
[00:12:22.000 --> 00:12:24.000]  他是我們的避難所
[00:12:24.000 --> 00:12:28.000]  也都意味著他與我們同在
[00:12:28.000 --> 00:12:31.000]  在聖經的第一到第三節
[00:12:31.000 --> 00:12:32.000]  當你讀的時候你會發覺
[00:12:32.000 --> 00:12:34.000]  裡面很清楚講述這位上帝
[00:12:34.000 --> 00:12:38.000]  是極其偉大的上帝
[00:12:38.000 --> 00:12:39.000]  因此提到
[00:12:39.000 --> 00:12:42.000]  他的城是神的城
[00:12:42.000 --> 00:12:44.000]  The city of God
[00:12:44.000 --> 00:12:47.000]  是大君王的城
[00:12:47.000 --> 00:12:49.000]  是超越地上一切的王權的
[00:12:49.000 --> 00:12:52.000]  大君王他的城
[00:12:52.000 --> 00:12:55.000]  聖山是他的聖山
[00:12:55.000 --> 00:12:57.000]  因此不斷地講述一件事情
[00:12:57.000 --> 00:12:59.000]  這位偉大的上帝
[00:12:59.000 --> 00:13:03.000]  他是城裡面的王
[00:13:03.000 --> 00:13:07.000]  而這個城也完全是屬於他的
[00:13:07.000 --> 00:13:10.000]  弟兄姊妹不要忘記
[00:13:10.000 --> 00:13:13.000]  你是屬於這位上帝的
[00:13:13.000 --> 00:13:15.000]  神住在你的裡面
[00:13:15.000 --> 00:13:18.000]  他進入你的生命當中
[00:13:18.000 --> 00:13:20.000]  我們是屬於他的
[00:13:20.000 --> 00:13:24.000]  請提到在北面居高華美
[00:13:24.000 --> 00:13:27.000]  北面不一定是在講方向
[00:13:27.000 --> 00:13:29.000]  這是在舊約的時代
[00:13:29.000 --> 00:13:31.000]  很多時候有一種傳統的表達
[00:13:31.000 --> 00:13:35.000]  是指全地各處的意思
[00:13:35.000 --> 00:13:37.000]  也都在講這位上帝
[00:13:37.000 --> 00:13:39.000]  他的城是超越一切
[00:13:39.000 --> 00:13:43.000]  超過一切居高華美
[00:13:43.000 --> 00:13:45.000]  因此不單是猶太人
[00:13:45.000 --> 00:13:46.000]  他們會起源
[00:13:46.000 --> 00:13:49.000]  全世界的人因為聖城
[00:13:49.000 --> 00:13:51.000]  因為神與人同在
[00:13:51.000 --> 00:13:55.000]  他們都蒙福 他們都會起源
[00:13:55.000 --> 00:13:59.000]  尤其是神在城的宮殿中
[00:13:59.000 --> 00:14:02.000]  自顯為避難所
[00:14:02.000 --> 00:14:07.000]  神在他自己的同在的聖城裡面
[00:14:07.000 --> 00:14:09.000]  在他的殿當中
[00:14:09.000 --> 00:14:13.000]  是主動地將自己彰顯出來
[00:14:13.000 --> 00:14:15.000]  這裡所講的自顯
[00:14:15.000 --> 00:14:17.000]  包含了一個含意
[00:14:17.000 --> 00:14:20.000]  就是你和我可以經歷到的
[00:14:20.000 --> 00:14:24.000]  一種的體會 一種的認識
[00:14:24.000 --> 00:14:26.000]  是神自己主動地向我們
[00:14:26.000 --> 00:14:28.000]  不斷地顯明
[00:14:28.000 --> 00:14:31.000]  他是我們的避難所
[00:14:31.000 --> 00:14:33.000]  是我們的堡壘
[00:14:33.000 --> 00:14:36.000]  是我們的同在
[00:14:36.000 --> 00:14:39.000]  當我們讀到《聖經》的時候
[00:14:39.000 --> 00:14:41.000]  第一時間會留意
[00:14:41.000 --> 00:14:45.000]  幾次你遇到生活上的艱難
[00:14:45.000 --> 00:14:48.000]  有一些衝擊來到的時候
[00:14:48.000 --> 00:14:51.000]  你要記得在那些時候
[00:14:51.000 --> 00:14:53.000]  放心地依靠神
[00:14:53.000 --> 00:14:56.000]  因為神會讓你去經歷到
[00:14:56.000 --> 00:14:58.000]  祂與你同在
[00:14:58.000 --> 00:15:02.000]  讓你知道祂是你的避難所
[00:15:02.000 --> 00:15:04.000]  有些頂尖妹就說
[00:15:04.000 --> 00:15:06.000]  很多時候都體會到
[00:15:06.000 --> 00:15:07.000]  幾時經歷困難
[00:15:07.000 --> 00:15:12.000]  就幾時經歷神的恩典
[00:15:12.000 --> 00:15:13.000]  在困難當中
[00:15:13.000 --> 00:15:15.000]  更加讓我們去體會到
[00:15:15.000 --> 00:15:18.000]  上帝在一切的情況之下
[00:15:18.000 --> 00:15:21.000]  特別是我們遇到苦難的時候
[00:15:21.000 --> 00:15:24.000]  向我們顯明祂自己
[00:15:24.000 --> 00:15:26.000]  事實上這位上帝
[00:15:26.000 --> 00:15:28.000]  他是主動的
[00:15:28.000 --> 00:15:29.000]  他是很渴望的
[00:15:29.000 --> 00:15:31.000]  讓我們能夠認識他
[00:15:31.000 --> 00:15:36.000]  不會忘記他是與我們同在
[00:15:36.000 --> 00:15:38.000]  我看到一位姊妹寫她的見證
[00:15:38.000 --> 00:15:39.000]  一位姊妹說出
[00:15:39.000 --> 00:15:42.000]  她自己在美國的一位姊妹
[00:15:42.000 --> 00:15:45.000]  她本身在當地一間
[00:15:45.000 --> 00:15:49.000]  很著名的大企業工作
[00:15:49.000 --> 00:15:52.000]  上頭將一個很重要的項目
[00:15:52.000 --> 00:15:53.000]  交給她
[00:15:53.000 --> 00:15:56.000]  這個項目非常之大
[00:15:56.000 --> 00:15:57.000]  也是全公司
[00:15:57.000 --> 00:16:00.000]  很多的同事都會留意著
[00:16:00.000 --> 00:16:01.000]  而這位姊妹
[00:16:01.000 --> 00:16:05.000]  她要直接向總裁負責交代
[00:16:05.000 --> 00:16:06.000]  表達出一件事情
[00:16:06.000 --> 00:16:08.000]  是全公司都很重視的事情
[00:16:08.000 --> 00:16:09.000]  但是交給她的時候
[00:16:09.000 --> 00:16:12.000]  工作時間很短很緊促
[00:16:12.000 --> 00:16:14.000]  要她能夠完成
[00:16:14.000 --> 00:16:16.000]  而且不單止時間短
[00:16:16.000 --> 00:16:18.000]  更大的壓力就是
[00:16:18.000 --> 00:16:21.000]  她一班跟她一起共事的同事
[00:16:21.000 --> 00:16:24.000]  大家意見上上都不合
[00:16:24.000 --> 00:16:25.000]  很多事情談完之後
[00:16:25.000 --> 00:16:27.000]  就會很快大家又反對
[00:16:27.000 --> 00:16:29.000]  又會再推翻
[00:16:29.000 --> 00:16:32.000]  因此她感覺極大的壓力
[00:16:32.000 --> 00:16:33.000]  而她自己就說
[00:16:33.000 --> 00:16:36.000]  那段時間多次自己情緒崩潰
[00:16:36.000 --> 00:16:39.000]  無緣無故就會大哭
[00:16:39.000 --> 00:16:44.000]  有一次她說她情緒很低落
[00:16:44.000 --> 00:16:48.000]  沒有地方躲進公司的洗手間
[00:16:48.000 --> 00:16:51.000]  那個地方她覺得比較安全
[00:16:51.000 --> 00:16:52.000]  躲進去的時候
[00:16:52.000 --> 00:16:55.000]  她就忍不住就大聲哭
[00:16:55.000 --> 00:16:58.000]  一邊嚎哭一邊哭的時候
[00:16:58.000 --> 00:17:00.000]  一邊哭的時候
[00:17:00.000 --> 00:17:02.000]  突然間她心裡面
[00:17:02.000 --> 00:17:05.000]  很清楚聽到聲音
[00:17:05.000 --> 00:17:07.000]  因為姐妹聽到
[00:17:07.000 --> 00:17:09.000]  或者說了一個吩咐
[00:17:09.000 --> 00:17:13.000]  告訴她安靜
[00:17:13.000 --> 00:17:17.000]  要知道我是神
[00:17:17.000 --> 00:17:18.000]  不是一次
[00:17:18.000 --> 00:17:23.000]  是兩次重複地鼓勵她
[00:17:23.000 --> 00:17:27.000]  安靜要知道我是神
[00:17:27.000 --> 00:17:31.000]  因為姐妹感覺到很震動
[00:17:31.000 --> 00:17:33.000]  但是經過那次之後
[00:17:33.000 --> 00:17:37.000]  她發覺她不再崩潰
[00:17:37.000 --> 00:17:40.000]  她發覺她可以更加去專注
[00:17:40.000 --> 00:17:43.000]  神很真實的同在
[00:17:43.000 --> 00:17:44.000]  經過那次之後
[00:17:44.000 --> 00:17:47.000]  她體會到在她最低沉的時候
[00:17:47.000 --> 00:17:49.000]  在她最興奮的時候
[00:17:49.000 --> 00:17:51.000]  無論什麼情況之下
[00:17:51.000 --> 00:17:53.000]  神都與她同在
[00:17:53.000 --> 00:17:54.000]  但是經過那次之後
[00:17:54.000 --> 00:17:58.000]  她更加專注在神的同在那裡
[00:17:58.000 --> 00:18:00.000]  而她發覺她自己內心出現一個
[00:18:00.000 --> 00:18:04.000]  她稱為安靜的中心
[00:18:04.000 --> 00:18:06.000]  the center of peace
[00:18:06.000 --> 00:18:07.000]  在她裡面
[00:18:07.000 --> 00:18:09.000]  讓她內心很多時候
[00:18:09.000 --> 00:18:11.000]  一有一些衝擊的時候
[00:18:11.000 --> 00:18:13.000]  她轉回回向那個
[00:18:13.000 --> 00:18:16.000]  內心的安靜的中心
[00:18:16.000 --> 00:18:19.000]  她就有力量繼續這樣工作
[00:18:19.000 --> 00:18:23.000]  之後她完成一個很重要的項目
[00:18:23.000 --> 00:18:27.000]  期間不再崩潰
[00:18:27.000 --> 00:18:28.000]  我想回到我自己
[00:18:28.000 --> 00:18:32.000]  很多時候有一些自己的掙扎的時候
[00:18:32.000 --> 00:18:34.000]  在我自己祈禱的時候
[00:18:34.000 --> 00:18:37.000]  都很自然向神來祈禱一件事情
[00:18:37.000 --> 00:18:38.000]  我跟神說
[00:18:38.000 --> 00:18:40.000]  神你是我的盆石
[00:18:40.000 --> 00:18:42.000]  你是我永久的盆石
[00:18:42.000 --> 00:18:45.000]  是我永遠的依靠
[00:18:45.000 --> 00:18:47.000]  很多時候都不期然地說
[00:18:47.000 --> 00:18:49.000]  因為我很多時候都會想到
[00:18:49.000 --> 00:18:52.000]  就算是很多情況之下
[00:18:52.000 --> 00:18:53.000]  周圍好像發現了
[00:18:53.000 --> 00:18:55.000]  很多叫我不安的事情
[00:18:55.000 --> 00:18:57.000]  令我搖擺不定
[00:18:57.000 --> 00:19:00.000]  但是我只要站在盆石上面
[00:19:00.000 --> 00:19:04.000]  我就能夠站立得住
[00:19:04.000 --> 00:19:06.000]  各位頂智媒不要忘記
[00:19:06.000 --> 00:19:07.000]  在你生命當中
[00:19:07.000 --> 00:19:11.000]  有主作為你的盆石
[00:19:11.000 --> 00:19:12.000]  你站在其上
[00:19:12.000 --> 00:19:15.000]  你永不搖動
[00:19:15.000 --> 00:19:17.000]  在你遇到事情的時候
[00:19:17.000 --> 00:19:21.000]  記得專注在神的同在裡面
[00:19:21.000 --> 00:19:23.000]  去經歷
[00:19:23.000 --> 00:19:25.000]  祂是向你顯明
[00:19:25.000 --> 00:19:28.000]  祂是與你同在的上帝
[00:19:28.000 --> 00:19:31.000]  我們再看下一段經文裡面
[00:19:31.000 --> 00:19:34.000]  剛才我們提到留意神的同在
[00:19:34.000 --> 00:19:35.000]  但你留心
[00:19:35.000 --> 00:19:37.000]  聖經再繼續提醒我們
[00:19:37.000 --> 00:19:39.000]  留在神的同在裡面
[00:19:39.000 --> 00:19:40.000]  留意到了
[00:19:40.000 --> 00:19:42.000]  但可能走開了
[00:19:42.000 --> 00:19:43.000]  但你留心
[00:19:43.000 --> 00:19:44.000]  一切情況之下
[00:19:44.000 --> 00:19:49.000]  總要留在神的同在裡面
[00:19:49.000 --> 00:19:52.000]  在聖經下的經文裡面有提到
[00:19:52.000 --> 00:19:54.000]  當時有很多國家的聯軍
[00:19:54.000 --> 00:19:57.000]  來攻打約魯撒冷城
[00:19:57.000 --> 00:19:59.000]  他們實力很強大
[00:19:59.000 --> 00:20:01.000]  但面對神的聖城的時候
[00:20:01.000 --> 00:20:03.000]  他們白宮不入
