
[00:00:00.000 --> 00:00:04.000]  請大家翻開路加坊的第一章
[00:02:06.000 --> 00:02:09.000]  在我們的生命範圍裡面
[00:02:09.000 --> 00:02:13.000]  神往往都要有些使命給我們承擔
[00:02:13.000 --> 00:02:17.000]  但是我們怎樣覺得這個有大有難的使命
[00:02:17.000 --> 00:02:22.000]  能夠可以作出一個很獨特的回應呢
[00:02:22.000 --> 00:02:24.000]  當然每一次的使命來到
[00:02:24.000 --> 00:02:26.000]  每一次一些事情來到
[00:02:26.000 --> 00:02:28.000]  對我們都是一些掙扎
[00:02:28.000 --> 00:02:30.000]  無論一些事情你要改變自己
[00:02:30.000 --> 00:02:32.000]  或者改變環境
[00:02:32.000 --> 00:02:35.000]  或者是一些事情和你做法
[00:02:35.000 --> 00:02:37.000]  和以前的一些改變
[00:02:37.000 --> 00:02:38.000]  我們都發覺到
[00:02:38.000 --> 00:02:41.000]  對我們來說都充滿掙扎的
[00:02:41.000 --> 00:02:44.000]  所以今天我和大家去分享的題目就是
[00:02:44.000 --> 00:02:46.000]  承擔使命的掙扎
[00:02:46.000 --> 00:02:48.000]  我們看看瑪利亞裡面
[00:02:48.000 --> 00:02:52.000]  她看到這件使命給她很大的掙扎
[00:02:52.000 --> 00:02:56.000]  但怎樣去突破這些掙扎
[00:02:56.000 --> 00:03:01.000]  能夠去成就神給她生命的使命
[00:03:01.000 --> 00:03:06.000]  首先你會看到她要突破她的情緒上的掙扎
[00:03:06.000 --> 00:03:07.000]  第28、29節
[00:03:07.000 --> 00:03:09.000]  我用和合本修訂版這樣說
[00:03:09.000 --> 00:03:11.000]  天使就跟她這樣說
[00:03:11.000 --> 00:03:14.000]  蒙大恩的女子你好
[00:03:14.000 --> 00:03:16.000]  主跟你同在
[00:03:16.000 --> 00:03:19.000]  瑪利亞聽到這句話就很驚慌
[00:03:19.000 --> 00:03:20.000]  就反覆思考
[00:03:20.000 --> 00:03:23.000]  這個問候是什麼意思呢?
[00:03:23.000 --> 00:03:26.000]  你看到這個情景你相信
[00:03:26.000 --> 00:03:30.000]  一句話令到瑪利亞的腳都顫抖了
[00:03:30.000 --> 00:03:31.000]  第一
[00:03:31.000 --> 00:03:34.000]  天使不是常常見到的
[00:03:34.000 --> 00:03:37.000]  突然有一個天使
[00:03:37.000 --> 00:03:39.000]  可能不是人的形態
[00:03:39.000 --> 00:03:40.000]  有些聲音
[00:03:40.000 --> 00:03:42.000]  你不要說什麼形態都好
[00:03:42.000 --> 00:03:44.000]  一些聲音突然間在你面前出現
[00:03:44.000 --> 00:03:45.000]  接著就說
[00:03:45.000 --> 00:03:47.000]  蒙大恩的女子
[00:03:47.000 --> 00:03:49.000]  問候你好
[00:03:49.000 --> 00:03:51.000]  神跟你同在
[00:03:51.000 --> 00:03:53.000]  如果我們聽到這些說話
[00:03:53.000 --> 00:03:54.000]  跟你說
[00:03:54.000 --> 00:03:55.000]  蒙恩的人
[00:03:55.000 --> 00:03:56.000]  你有福的人
[00:03:56.000 --> 00:03:58.000]  神跟你同在
[00:03:58.000 --> 00:03:59.000]  她會開心的
[00:03:59.000 --> 00:04:00.000]  我們握手彼此
[00:04:00.000 --> 00:04:02.000]  是民安的
[00:04:02.000 --> 00:04:05.000]  但為什麼瑪利亞會這麼害怕呢?
[00:04:05.000 --> 00:04:07.000]  不單是因為天使說的話
[00:04:07.000 --> 00:04:12.000]  她突然對一個小女孩說一句
[00:04:12.000 --> 00:04:15.000]  你是特別蒙神賜福的人
[00:04:15.000 --> 00:04:17.000]  一聽到就知道不是小事
[00:04:17.000 --> 00:04:18.000]  一聽到就知道
[00:04:18.000 --> 00:04:21.000]  當然有些好東西是預備給她一份
[00:04:21.000 --> 00:04:24.000]  不過是不簡單的事情
[00:04:24.000 --> 00:04:25.000]  瑪利亞都很醒目
[00:04:25.000 --> 00:04:29.000]  都知道這些不是尋常的事情
[00:04:29.000 --> 00:04:31.000]  所以一般的問候
[00:04:31.000 --> 00:04:32.000]  我們很接受
[00:04:32.000 --> 00:04:34.000]  但是這個問候不是這麼簡單
[00:04:34.000 --> 00:04:36.000]  蒙大恩的女子
[00:04:36.000 --> 00:04:37.000]  是很特別的
[00:04:37.000 --> 00:04:38.000]  她說
[00:04:38.000 --> 00:04:40.000]  蒙主特別賜福的人
[00:04:40.000 --> 00:04:42.000]  蒙主特別賜福給你
[00:04:42.000 --> 00:04:44.000]  一聽到蒙主特別賜福
[00:04:44.000 --> 00:04:47.000]  聽了當然有些事情發生
[00:04:47.000 --> 00:04:48.000]  賜福什麼給你呢?
[00:04:48.000 --> 00:04:50.000]  當然有事情發生
[00:04:50.000 --> 00:04:53.000]  瑪利亞已經很驚惶
[00:04:53.000 --> 00:04:56.000]  聽到這些說話就很驚惶
[00:04:56.000 --> 00:04:57.000]  很驚惶
[00:04:57.000 --> 00:04:58.000]  她很快就想到
[00:04:58.000 --> 00:05:00.000]  一定有些事情要去做
[00:05:00.000 --> 00:05:03.000]  然後又可以突破自己
[00:05:03.000 --> 00:05:05.000]  得到一些福氣
[00:05:05.000 --> 00:05:07.000]  我的反應就在情緒上
[00:05:07.000 --> 00:05:08.000]  很驚惶
[00:05:08.000 --> 00:05:11.000]  很混亂
[00:05:11.000 --> 00:05:15.000]  慢慢就進入一個很憂慮的狀態
[00:05:15.000 --> 00:05:17.000]  所以在聖經裡面
[00:05:17.000 --> 00:05:19.000]  希臘文本身是驚惶
[00:05:19.000 --> 00:05:20.000]  意思就是說
[00:05:20.000 --> 00:05:22.000]  已經進入一個很混亂的狀態
[00:05:22.000 --> 00:05:24.000]  都不知道怎麼辦
[00:05:24.000 --> 00:05:27.000]  已經不知道怎樣應對
[00:05:27.000 --> 00:05:31.000]  為什麼驚惶呢?
[00:05:31.000 --> 00:05:33.000]  我想你也會想到
[00:05:33.000 --> 00:05:35.000]  突然有事情找你做的時候
[00:05:35.000 --> 00:05:36.000]  找我做?
[00:05:36.000 --> 00:05:37.000]  不要吧
[00:05:37.000 --> 00:05:38.000]  你馬上就想到不好
[00:05:38.000 --> 00:05:40.000]  想到我不適合做
[00:05:40.000 --> 00:05:42.000]  想到我不配
[00:05:42.000 --> 00:05:43.000]  不行的
[00:05:43.000 --> 00:05:45.000]  我沒有這個能力
[00:05:45.000 --> 00:05:47.000]  總之在驚惶的時候
[00:05:47.000 --> 00:05:49.000]  我們突然說話很多
[00:05:49.000 --> 00:05:51.000]  說了很多連串的事情
[00:05:51.000 --> 00:05:52.000]  不行不行
[00:05:52.000 --> 00:05:54.000]  當然有很多事情說出來
[00:05:54.000 --> 00:05:55.000]  推推推
[00:05:55.000 --> 00:05:57.000]  瑪利亞也是這樣的情況
[00:05:57.000 --> 00:06:01.000]  她感受到自己很不配
[00:06:01.000 --> 00:06:05.000]  不配究竟神在我十幾歲的女孩身上
[00:06:05.000 --> 00:06:07.000]  要成就祂的計劃
[00:06:07.000 --> 00:06:09.000]  一定不簡單的事情
[00:06:09.000 --> 00:06:11.000]  為什麼會找我呢?
[00:06:11.000 --> 00:06:13.000]  為什麼會選擇到我呢?
[00:06:13.000 --> 00:06:15.000]  有種不配
[00:06:15.000 --> 00:06:16.000]  不是我的
[00:06:16.000 --> 00:06:18.000]  退後的一個狀態
[00:06:18.000 --> 00:06:21.000]  當然也覺得自己不適合
[00:06:21.000 --> 00:06:22.000]  其他人呢
[00:06:22.000 --> 00:06:24.000]  我不是很特別
[00:06:24.000 --> 00:06:26.000]  我只是一個村裡的小女孩
[00:06:26.000 --> 00:06:28.000]  沒有一個很特別的人
[00:06:28.000 --> 00:06:30.000]  為什麼會找到我呢?
[00:06:30.000 --> 00:06:32.000]  再想想
[00:06:32.000 --> 00:06:33.000]  好吧
[00:06:33.000 --> 00:06:35.000]  不找你也找其他人
[00:06:35.000 --> 00:06:36.000]  總有一個人要做的
[00:06:36.000 --> 00:06:38.000]  有人做了你也會想
[00:06:38.000 --> 00:06:41.000]  為什麼要我接受這個挑戰呢?
[00:06:41.000 --> 00:06:43.000]  如果我接受這個挑戰的時候
[00:06:43.000 --> 00:06:45.000]  我就會有很多的恐懼出現了
[00:06:45.000 --> 00:06:46.000]  你經常想
[00:06:46.000 --> 00:06:47.000]  如果我要負責
[00:06:47.000 --> 00:06:49.000]  肩負這個責任的時候
[00:06:49.000 --> 00:06:51.000]  做得不好怎麼辦?
[00:06:51.000 --> 00:06:52.000]  會被人笑的
[00:06:52.000 --> 00:06:55.000]  或者不好就會被人說的
[00:06:55.000 --> 00:06:57.000]  可能吃力不討好
[00:06:57.000 --> 00:07:00.000]  可能甚至會影響自己
[00:07:00.000 --> 00:07:01.000]  影響家人
[00:07:01.000 --> 00:07:02.000]  等等的事情
[00:07:02.000 --> 00:07:03.000]  他也不知道是什麼事情
[00:07:03.000 --> 00:07:05.000]  但是他心裡很驚慌
[00:07:05.000 --> 00:07:08.000]  可能發生很多事情
[00:07:08.000 --> 00:07:09.000]  是要轉變的
[00:07:09.000 --> 00:07:10.000]  可能很多事情
[00:07:10.000 --> 00:07:12.000]  是要離開我現在很有安全感的地方
[00:07:12.000 --> 00:07:13.000]  等等等等
[00:07:13.000 --> 00:07:15.000]  我怎麼能夠應付這麼多事情呢?
[00:07:15.000 --> 00:07:18.000]  這個就是當時他情緒上
[00:07:18.000 --> 00:07:20.000]  有這樣的掙扎在裡面
[00:07:20.000 --> 00:07:22.000]  沒錯
[00:07:22.000 --> 00:07:23.000]  我們也會這樣
[00:07:23.000 --> 00:07:25.000]  我們也還沒聽清楚什麼事情
[00:07:25.000 --> 00:07:28.000]  很多時候我們也會有這樣的感覺
[00:07:28.000 --> 00:07:29.000]  如果遇到一些事情
[00:07:29.000 --> 00:07:30.000]  找你幫幫忙
[00:07:30.000 --> 00:07:31.000]  你還沒聽清楚
[00:07:31.000 --> 00:07:32.000]  幫什麼你都
[00:07:32.000 --> 00:07:33.000]  不行的
[00:07:33.000 --> 00:07:34.000]  我不行的
[00:07:34.000 --> 00:07:36.000]  情緒的反應很大
[00:07:36.000 --> 00:07:37.000]  但是
[00:07:37.000 --> 00:07:39.000]  情緒反應是正常的
[00:07:39.000 --> 00:07:40.000]  因為每個人都有情緒
[00:07:40.000 --> 00:07:42.000]  如果你的情緒沒有反應
[00:07:42.000 --> 00:07:44.000]  反而沒那麼正常
[00:07:44.000 --> 00:07:47.000]  如果你在晚上走在街上
[00:07:47.000 --> 00:07:48.000]  你不會有一種恐怖
[00:07:48.000 --> 00:07:50.000]  害怕的情緒
[00:07:50.000 --> 00:07:52.000]  那你真的不怕死
[00:07:52.000 --> 00:07:54.000]  晚上走在街上
[00:07:54.000 --> 00:07:57.000]  就沒有危險的意識感
[00:07:57.000 --> 00:08:00.000]  就沒有提高警覺
[00:08:00.000 --> 00:08:02.000]  那就不太好了
[00:08:02.000 --> 00:08:04.000]  是正常的情緒反應
[00:08:04.000 --> 00:08:05.000]  但是情緒反應之後
[00:08:05.000 --> 00:08:06.000]  你慢慢靜下來
[00:08:06.000 --> 00:08:07.000]  也要想一下
[00:08:07.000 --> 00:08:09.000]  為什麼會有這樣的反應
[00:08:09.000 --> 00:08:10.000]  聖經立刻說
[00:08:10.000 --> 00:08:15.000]  瑪利亞很懂得反覆思考文後
[00:08:15.000 --> 00:08:16.000]  她反應完之後
[00:08:16.000 --> 00:08:19.000]  不是說立刻不理睬了
[00:08:19.000 --> 00:08:21.000]  她不是好像一聽到一些事情
[00:08:21.000 --> 00:08:22.000]  說不中聽
[00:08:22.000 --> 00:08:23.000]  立刻掩著耳朵
[00:08:23.000 --> 00:08:24.000]  說不關我的事
[00:08:24.000 --> 00:08:25.000]  立刻彈開
[00:08:25.000 --> 00:08:27.000]  立刻掉頭走
[00:08:27.000 --> 00:08:28.000]  她沒有
[00:08:28.000 --> 00:08:32.000]  她反而情緒當然有掙扎
[00:08:32.000 --> 00:08:36.000]  但是她如何去平復自己的情緒呢
[00:08:36.000 --> 00:08:38.000]  去反覆思想
[00:08:38.000 --> 00:08:40.000]  這個文後是什麼意思呢
[00:08:40.000 --> 00:08:41.000]  想一下
[00:08:41.000 --> 00:08:44.000]  究竟是什麼意思
[00:08:44.000 --> 00:08:47.000]  免得跟著情緒走
[00:08:47.000 --> 00:08:50.000]  反覆思想有這樣的意思
[00:08:50.000 --> 00:08:51.000]  聖經裡面說
[00:08:51.000 --> 00:08:54.000]  好像一些河流
[00:08:54.000 --> 00:08:58.000]  不同的河流流入海裡
[00:08:58.000 --> 00:09:00.000]  匯集在海裡
[00:09:00.000 --> 00:09:02.000]  就是說百感交集
[00:09:02.000 --> 00:09:06.000]  很多事情又想正面又負面
[00:09:06.000 --> 00:09:09.000]  很多思緒都出來了
[00:09:09.000 --> 00:09:11.000]  但是怎樣這些思緒
[00:09:11.000 --> 00:09:14.000]  慢慢去整理一個圖畫
[00:09:14.000 --> 00:09:17.000]  整理一個真正的意義在裡面
[00:09:17.000 --> 00:09:18.000]  要做這些事情
[00:09:18.000 --> 00:09:21.000]  很多時候我們很多情緒
[00:09:21.000 --> 00:09:23.000]  很多不同的東西
[00:09:23.000 --> 00:09:25.000]  想了就會想到一邊
[00:09:25.000 --> 00:09:27.000]  但是瑪利亞沒有這樣
[00:09:27.000 --> 00:09:28.000]  她慢慢去整理
[00:09:28.000 --> 00:09:30.000]  慢慢去思考
[00:09:30.000 --> 00:09:33.000]  慢慢去問為什麼
[00:09:33.000 --> 00:09:36.000]  思考不到就問為什麼
[00:09:36.000 --> 00:09:39.000]  究竟是什麼意思呢
[00:09:39.000 --> 00:09:44.000]  當她對於文後已經疑惑的時候
[00:09:44.000 --> 00:09:47.000]  加巴列就繼續和她解釋
[00:09:47.000 --> 00:09:50.000]  所以看到其實今天我們信徒
[00:09:50.000 --> 00:09:52.000]  有時我們遇到一些情況
[00:09:52.000 --> 00:09:54.000]  我們都可能未必馬上接受到
[00:09:54.000 --> 00:09:56.000]  但是我們都要學習問一下為什麼
[00:09:56.000 --> 00:09:58.000]  最好的問是向誰問呢
[00:09:58.000 --> 00:10:00.000]  當然是向我們天父問
[00:10:00.000 --> 00:10:03.000]  將我們本身這種的感受
[00:10:03.000 --> 00:10:06.000]  你就很坦誠地跟天父說
[00:10:06.000 --> 00:10:08.000]  我就覺得很不開心這件事發生
[00:10:08.000 --> 00:10:10.000]  我覺得這件事令到我很驚惶
[00:10:10.000 --> 00:10:11.000]  我就跟天父說
[00:10:11.000 --> 00:10:14.000]  我覺得這件事令到我都不知道怎麼辦
[00:10:14.000 --> 00:10:16.000]  六神無主等等
[00:10:16.000 --> 00:10:17.000]  都跟天父說
[00:10:17.000 --> 00:10:20.000]  一個最好的方法跟天父說
[00:10:20.000 --> 00:10:22.000]  神是帶領你的神
[00:10:22.000 --> 00:10:25.000]  神的靈是會幫助我們的
[00:10:25.000 --> 00:10:29.000]  是會讓我們更加了解
[00:10:29.000 --> 00:10:31.000]  這些事情發生的意思
[00:10:31.000 --> 00:10:33.000]  更加或者我們當中
[00:10:33.000 --> 00:10:34.000]  為什麼在中間呢
[00:10:34.000 --> 00:10:35.000]  是什麼意義呢
[00:10:35.000 --> 00:10:37.000]  神是會幫助我們理解的
[00:10:37.000 --> 00:10:39.000]  這個是瑪利亞學習了
[00:10:39.000 --> 00:10:43.000]  安靜下來自己去尋求理解
[00:10:43.000 --> 00:10:44.000]  當然尋求理解的時候
[00:10:44.000 --> 00:10:48.000]  有些事情都沒有辦法形成所有的明白
[00:10:48.000 --> 00:10:51.000]  所以第二方面
[00:10:51.000 --> 00:10:55.000]  除了突破了情緒上的掙扎之外
[00:10:55.000 --> 00:10:58.000]  就要去突破了思想上的掙扎
[00:10:58.000 --> 00:11:02.000]  在聖經裡面第三十到三十四節
[00:11:02.000 --> 00:11:09.000]  於是伽伯尼啟許了一個疑問
[00:11:09.000 --> 00:11:12.000]  我問候你都很害怕
[00:11:12.000 --> 00:11:15.000]  伽伯尼就慢慢告訴瑪利亞
[00:11:15.000 --> 00:11:16.000]  發生什麼事了
[00:11:16.000 --> 00:11:18.000]  大家都知道什麼事了
[00:11:18.000 --> 00:11:22.000]  因為瑪利亞是一個童貞女
[00:11:22.000 --> 00:11:24.000]  她還沒有出嫁
[00:11:24.000 --> 00:11:28.000]  但是神要她被聖靈去感恩
[00:11:28.000 --> 00:11:32.000]  能夠去懷胎尼塞亞
[00:11:32.000 --> 00:11:35.000]  生出來就是主耶穌基督
[00:11:35.000 --> 00:11:37.000]  這個世人的救主
[00:11:37.000 --> 00:11:40.000]  瑪利亞當然明白
[00:11:40.000 --> 00:11:42.000]  尼塞亞她都知道
[00:11:42.000 --> 00:11:44.000]  不過她從沒想過
[00:11:44.000 --> 00:11:47.000]  尼塞亞可能會從一個人的母腹裡面
[00:11:47.000 --> 00:11:51.000]  誕生出來或者降生在地上
[00:11:51.000 --> 00:11:54.000]  但同時間瑪利亞更加不會明白
[00:11:54.000 --> 00:11:59.000]  一個未婚的少女
[00:11:59.000 --> 00:12:03.000]  能夠去懷孕生子
[00:12:03.000 --> 00:12:04.000]  在當時的社會
[00:12:04.000 --> 00:12:06.000]  在當時的家庭
[00:12:06.000 --> 00:12:09.000]  都很難去接受的事情
[00:12:09.000 --> 00:12:12.000]  以及這些事情怎樣可以發生呢
[00:12:12.000 --> 00:12:14.000]  很多的問號
[00:12:14.000 --> 00:12:16.000]  很多的疑問就出現了
[00:12:16.000 --> 00:12:18.000]  這個用她的思想
[00:12:18.000 --> 00:12:22.000]  都沒有辦法完全理解到
[00:12:22.000 --> 00:12:24.000]  因為已經超越了
[00:12:24.000 --> 00:12:27.000]  人的思想範圍裡面
[00:12:27.000 --> 00:12:33.000]  所以瑪利亞在當時有一個思想上的掙扎
[00:12:33.000 --> 00:12:36.000]  但是她雖然是這樣
[00:12:36.000 --> 00:12:39.000]  她也不是說這些是荒謬的事情
[00:12:39.000 --> 00:12:41.000]  我不聽
[00:12:41.000 --> 00:12:43.000]  但是你看到她的回應都很好
[00:12:43.000 --> 00:12:45.000]  第三十四節是怎樣說的
[00:12:45.000 --> 00:12:47.000]  我們一起讀
[00:12:47.000 --> 00:12:55.000]  我未有出嫁
[00:12:55.000 --> 00:12:57.000]  怎麼會有這些事情發生呢
[00:12:57.000 --> 00:13:00.000]  她都用思想去想
[00:13:00.000 --> 00:13:03.000]  怎樣可以發生這些事情
[00:13:03.000 --> 00:13:07.000]  人情在實際上
[00:13:07.000 --> 00:13:09.000]  都不可能發生的事情
[00:13:09.000 --> 00:13:12.000]  是怎樣可以的呢
[00:13:12.000 --> 00:13:14.000]  當她體會到神呼召她
[00:13:14.000 --> 00:13:17.000]  一件前所未聞的事情
[00:13:17.000 --> 00:13:20.000]  心裡面真的有很多的疑惑
[00:13:20.000 --> 00:13:22.000]  事實上我們都會的
[00:13:22.000 --> 00:13:23.000]  當我們有時候
[00:13:23.000 --> 00:13:25.000]  可能你住一段時間
[00:13:25.000 --> 00:13:29.000]  你都可能在聖經讀聖經的時候
[00:13:29.000 --> 00:13:30.000]  我相信你讀聖經
[00:13:30.000 --> 00:13:33.000]  都會被神感動你去做這些事情
[00:13:33.000 --> 00:13:35.000]  但是很快我們就會
[00:13:35.000 --> 00:13:36.000]  都不會吧
[00:13:36.000 --> 00:13:38.000]  我們做不到的了
[00:13:38.000 --> 00:13:40.000]  或者怎麼可能呢
[00:13:40.000 --> 00:13:41.000]  等等等等
[00:13:41.000 --> 00:13:44.000]  甚至改變自己的脾氣
[00:13:44.000 --> 00:13:47.000]  甚至改變自己的
[00:13:47.000 --> 00:13:50.000]  一種生活的方法
[00:13:50.000 --> 00:13:52.000]  或者要去傳福音
[00:13:52.000 --> 00:13:54.000]  或者去服侍人等等
[00:13:54.000 --> 00:13:55.000]  已經做不到
[00:13:55.000 --> 00:13:56.000]  我們沒有這樣的能力
[00:13:56.000 --> 00:13:58.000]  於是我們就放在一邊
[00:13:58.000 --> 00:14:01.000]  實際上我們一路讀聖經
[00:14:01.000 --> 00:14:03.000]  一路神的靈會感動我們
[00:14:03.000 --> 00:14:06.000]  我相信我們在不同的情況
[00:14:06.000 --> 00:14:08.000]  你的靈修的生活也好
[00:14:08.000 --> 00:14:09.000]  你讀經也好
[00:14:09.000 --> 00:14:10.000]  你聽道也好
[00:14:10.000 --> 00:14:12.000]  甚至你自己團契
[00:14:12.000 --> 00:14:14.000]  一些炒聖經也好
[00:14:14.000 --> 00:14:16.000]  你可能都會曾經
[00:14:16.000 --> 00:14:18.000]  受到神的說話去感動你
[00:14:18.000 --> 00:14:22.000]  不過我們可能很快就放棄
[00:14:22.000 --> 00:14:24.000]  這種我們思想想不到的事情
[00:14:24.000 --> 00:14:27.000]  這些不是我們思想的範圍裡面
[00:14:27.000 --> 00:14:29.000]  這些是別人的範圍
[00:14:29.000 --> 00:14:31.000]  這些是別人的想法
[00:14:31.000 --> 00:14:33.000]  但是瑪利亞會問
[00:14:33.000 --> 00:14:34.000]  怎樣會發生呢
[00:14:34.000 --> 00:14:36.000]  繼續會追問下去
[00:14:36.000 --> 00:14:38.000]  她不是逃避
[00:14:38.000 --> 00:14:39.000]  繼續追問
[00:14:39.000 --> 00:14:41.000]  怎樣會發生呢
[00:14:41.000 --> 00:14:46.000]  當然加伯利繼續跟她說下去
[00:14:46.000 --> 00:14:49.000]  但是我們看到思想上的掙扎
[00:14:49.000 --> 00:14:51.000]  有時候發生的事情
[00:14:51.000 --> 00:14:52.000]  沒錯
[00:14:52.000 --> 00:14:53.000]  是在我們頭腦
[00:14:53.000 --> 00:14:55.000]  超越了頭腦裡面的認知
[00:14:55.000 --> 00:14:57.000]  神很多奇妙的作為
[00:14:57.000 --> 00:14:59.000]  是超越了我們頭腦裡面
[00:14:59.000 --> 00:15:00.000]  所能想像的
[00:15:00.000 --> 00:15:03.000]  但是往往神就要我們這樣做
[00:15:03.000 --> 00:15:05.000]  一種這樣的經歷
[00:15:05.000 --> 00:15:07.000]  神很多時候要我們這樣去
[00:15:07.000 --> 00:15:09.000]  透過神的靈
[00:15:09.000 --> 00:15:11.000]  能夠讓我們心靈裡面
[00:15:11.000 --> 00:15:14.000]  去經歷到這樣的體會
[00:15:14.000 --> 00:15:15.000]  因為你才發覺
[00:15:15.000 --> 00:15:18.000]  原來我們真的是與神同工
[00:15:18.000 --> 00:15:20.000]  原來我們真的是靠著神
[00:15:20.000 --> 00:15:22.000]  才能夠去成就這些事情
[00:15:22.000 --> 00:15:26.000]  記得在二十多年前
[00:15:26.000 --> 00:15:30.000]  教會就猜派
[00:15:30.000 --> 00:15:32.000]  我和一些弟兄就參加
[00:15:32.000 --> 00:15:37.000]  在台北舉行的一個東南亞浸信會青年大會
[00:15:37.000 --> 00:15:42.000]  青年大會就東南亞的一些華人一起參加
[00:15:42.000 --> 00:15:47.000]  去到尾聲我們有一個街頭報道
[00:15:47.000 --> 00:15:54.000]  在街頭報道當地和一些浸信教會
[00:15:54.000 --> 00:15:57.000]  有些是原居民的教會
[00:15:57.000 --> 00:15:59.000]  即是台灣的山地人
[00:15:59.000 --> 00:16:01.000]  原住民的教會
[00:16:01.000 --> 00:16:03.000]  他們唱詩唱歌很活潑
[00:16:03.000 --> 00:16:11.000]  他們在街頭就會拿起卡拉OK的裝置
[00:16:11.000 --> 00:16:13.000]  去播放一些歌
[00:16:13.000 --> 00:16:14.000]  然後唱詩
[00:16:14.000 --> 00:16:15.000]  然後有舞蹈
[00:16:15.000 --> 00:16:20.000]  然後我們其他人就在一個火車站
[00:16:20.000 --> 00:16:21.000]  不是台北車站
[00:16:21.000 --> 00:16:23.000]  是另一個比較小的車站
[00:16:23.000 --> 00:16:26.000]  在車站裡面就吸引了一些人去聽
[00:16:26.000 --> 00:16:28.000]  車站都挺好的
[00:16:28.000 --> 00:16:29.000]  很多座位
[00:16:29.000 --> 00:16:32.000]  有些人坐在那裡聽
[00:16:32.000 --> 00:16:35.000]  我們就去做個人報道
[00:16:35.000 --> 00:16:40.000]  我記得當時我隔壁有一個叔叔
[00:16:40.000 --> 00:16:41.000]  就好像我一樣
[00:16:41.000 --> 00:16:44.000]  以前我年輕一點就叫叔叔
[00:16:44.000 --> 00:16:49.000]  我想他也未必相信耶穌
[00:16:49.000 --> 00:16:52.000]  只是休息一下
[00:16:52.000 --> 00:16:54.000]  當然是聽一下聽一下
[00:16:54.000 --> 00:16:55.000]  說明是做報道
[00:16:55.000 --> 00:16:57.000]  當然是試一下做報道
[00:16:57.000 --> 00:16:59.000]  你不知道怎麼知道
[00:16:59.000 --> 00:17:01.000]  我就跟他傳福音
[00:17:01.000 --> 00:17:02.000]  講給他聽
[00:17:02.000 --> 00:17:04.000]  拿著一本小書
[00:17:04.000 --> 00:17:06.000]  講完他就相信耶穌
[00:17:06.000 --> 00:17:07.000]  很感謝主
[00:17:07.000 --> 00:17:10.000]  原來神的聖靈都感動他
[00:17:10.000 --> 00:17:11.000]  相信了耶穌
[00:17:11.000 --> 00:17:15.000]  將資料交給教會繼續跟進
[00:17:15.000 --> 00:17:17.000]  我想說的不是這件事
[00:17:17.000 --> 00:17:19.000]  我想說一個經歷之後
[00:17:19.000 --> 00:17:23.000]  我發覺跟弟兄一起去參與
[00:17:23.000 --> 00:17:26.000]  街頭報道挺好的
[00:17:26.000 --> 00:17:28.000]  我們尖鎮都沒有
