
[00:00:00.000 --> 00:00:03.720]  因為今天我們開始一個系列是講到敬拜的
[00:01:19.180 --> 00:01:21.800]  我完了之後我和我太太說
[00:01:21.800 --> 00:01:23.880]  這張票值得買
[00:01:23.880 --> 00:01:25.720]  因為是我買的
[00:01:25.720 --> 00:01:28.720]  所以我們兩個拍拖去看完之後
[00:01:28.720 --> 00:01:35.160]  現場的實體氣氛是多麼的不同
[00:01:35.160 --> 00:01:37.460]  你在教會的崇拜也是一樣
[00:01:37.460 --> 00:01:41.860]  剛才你唱詩歌讚美上帝的時候
[00:01:41.860 --> 00:01:44.100]  你有沒有留意聽到其他人唱
[00:01:44.100 --> 00:01:45.100]  是不是
[00:01:45.100 --> 00:01:46.260]  有吧
[00:01:46.260 --> 00:01:48.100]  那些 YouTube 聽不到的
[00:01:48.100 --> 00:01:48.480]  是不是
[00:01:48.480 --> 00:01:49.700]  當然我明白
[00:01:49.700 --> 00:01:53.440]  我們有一些直播和看 YouTube 的大兄姐妹
[00:01:53.440 --> 00:01:54.780]  可能在西加哥以外
[00:01:54.780 --> 00:01:56.280]  可能你找不到教會等等
[00:01:56.280 --> 00:01:58.380]  我們非常歡迎你
[00:01:58.380 --> 00:02:02.120]  但實體是不能夠取代
[00:02:02.120 --> 00:02:03.660]  實體不能夠取代
[00:02:03.660 --> 00:02:04.720]  什麼叫做敬拜呢
[00:02:04.720 --> 00:02:07.120]  敬拜 worship 這個字
[00:02:07.120 --> 00:02:11.500]  其實是一個很老的很舊的英文字
[00:02:11.500 --> 00:02:14.200]  worthship
[00:02:14.200 --> 00:02:19.040]  大概主後十幾世紀才開始有一個這樣的字
[00:02:19.040 --> 00:02:19.800]  其實是什麼意思呢
[00:02:19.800 --> 00:02:23.480]  就是說值得的意思
[00:02:23.480 --> 00:02:24.680]  worth
[00:02:24.680 --> 00:02:26.480]  我們說是不是 worth
[00:02:26.480 --> 00:02:27.980]  是不是 worth my time
[00:02:27.980 --> 00:02:29.540]  是不是值得我的時間
[00:02:29.540 --> 00:02:30.580]  有沒有這樣的尊貴
[00:02:30.580 --> 00:02:33.080]  有沒有這樣的佩德
[00:02:33.080 --> 00:02:35.080]  我們就在說一種價值
[00:02:35.080 --> 00:02:37.780]  無論是一個物件的價值
[00:02:37.780 --> 00:02:41.160]  LV 手袋為什麼要二千元
[00:02:41.160 --> 00:02:42.360]  哪值呢
[00:02:42.360 --> 00:02:44.060]  我們就會這樣
[00:02:44.060 --> 00:02:45.420]  或者一個人
[00:02:45.420 --> 00:02:47.440]  我們值不值花時間給你
[00:02:47.440 --> 00:02:48.400]  一個這樣的人
[00:02:48.400 --> 00:02:50.440]  我們值不值花時間給你
[00:02:50.440 --> 00:02:53.140]  說價值 worth
[00:02:53.140 --> 00:02:55.200]  所以聖經裡面有沒有舊約或者新約
[00:02:55.200 --> 00:02:59.440]  譬如這裡其中一個的例子
[00:02:59.440 --> 00:03:00.940]  啟示錄最後那本書
[00:03:00.940 --> 00:03:02.640]  它說我們的主我們的上帝
[00:03:02.640 --> 00:03:04.980]  你是配得
[00:03:04.980 --> 00:03:06.880]  You have the worth
[00:03:06.880 --> 00:03:09.120]  榮耀尊貴權柄
[00:03:09.120 --> 00:03:11.060]  因為你創造了萬物
[00:03:11.060 --> 00:03:14.200]  萬物是因你的旨意而被創造的
[00:03:14.200 --> 00:03:16.120]  你是 worth
[00:03:16.120 --> 00:03:18.060]  worth my time
[00:03:18.060 --> 00:03:19.360]  值得我的時間
[00:03:19.360 --> 00:03:20.600]  值得我的精神
[00:03:20.600 --> 00:03:24.840]  來將榮耀尊貴權柄歸給上帝的
[00:03:24.840 --> 00:03:26.340]  所以一個敬拜
[00:03:26.340 --> 00:03:28.240]  真正的敬拜應該問什麼
[00:03:28.240 --> 00:03:32.940]  不是問今天那個音樂做得怎麼樣
[00:03:32.940 --> 00:03:35.520]  不是問那個氣氛做得怎麼樣
[00:03:35.520 --> 00:03:37.180]  別人給了我什麼
[00:03:37.180 --> 00:03:40.980]  真正的敬拜是你給的 worth
[00:03:40.980 --> 00:03:42.560]  你見到上帝有這樣的價值
[00:03:42.560 --> 00:03:46.360]  所以你發出你的祈禱
[00:03:46.360 --> 00:03:49.160]  發出你的思覺你的讚頌
[00:03:49.160 --> 00:03:50.500]  去讚美上帝
[00:03:50.500 --> 00:03:53.300]  這個就是敬拜
[00:03:53.300 --> 00:03:56.860]  在詩篇裡面有很多上帝是配得
[00:03:56.860 --> 00:04:00.300]  這種說話就是在講敬拜
[00:04:00.300 --> 00:04:02.940]  這次我們去看詩篇第八篇
[00:04:02.940 --> 00:04:04.180]  我有三點
[00:04:04.180 --> 00:04:07.240]  詩篇第八篇講到上帝的 worth
[00:04:07.240 --> 00:04:09.180]  他的價值
[00:04:09.180 --> 00:04:12.420]  接著就講到我們作為人的價值
[00:04:12.420 --> 00:04:13.560]  然後告訴我們
[00:04:13.560 --> 00:04:16.260]  我們到底應該做什麼
[00:04:16.260 --> 00:04:18.760]  跟上帝有什麼合作
[00:04:18.760 --> 00:04:20.360]  跟上帝有什麼
[00:04:20.360 --> 00:04:23.440]  在他的計劃工作裡面我們能夠參與的
[00:04:23.440 --> 00:04:26.040]  這就是詩篇第八篇
[00:04:26.040 --> 00:04:28.340]  詩篇第八篇第一節
[00:04:28.340 --> 00:04:29.400]  耶和華說我不得主
[00:04:29.400 --> 00:04:31.900]  你的名在全地何其美
[00:04:31.900 --> 00:04:35.780]  你將你的榮耀彰顯於天
[00:04:35.780 --> 00:04:37.840]  這是大衛所寫的詩篇
[00:04:37.840 --> 00:04:40.680]  就是說他見到大自然
[00:04:40.680 --> 00:04:43.220]  見到天空大地的時候
[00:04:43.220 --> 00:04:44.380]  他就忍不住
[00:04:44.380 --> 00:04:49.320]  他就發出了一個讚美的聲音
[00:04:49.320 --> 00:04:51.000]  他說耶和華 我們的主
[00:04:51.000 --> 00:04:53.520]  你是最高之主
[00:04:53.520 --> 00:04:56.100]  你的名字或者你的權能
[00:04:56.100 --> 00:05:00.100]  在全地不是只是大
[00:05:00.100 --> 00:05:01.540]  是美
[00:05:01.540 --> 00:05:03.640]  是beautiful
[00:05:03.640 --> 00:05:06.800]  漂亮
[00:05:06.800 --> 00:05:10.280]  你將你的榮耀彰顯於天
[00:05:10.280 --> 00:05:12.240]  見到天 見到地的時候
[00:05:12.240 --> 00:05:13.640]  就不禁他講出
[00:05:13.640 --> 00:05:16.080]  How majestic
[00:05:16.080 --> 00:05:18.220]  多麼尊貴這件事
[00:05:18.220 --> 00:05:21.180]  是很美好的東西
[00:05:21.180 --> 00:05:23.620]  大衛有這樣的反應
[00:05:23.620 --> 00:05:25.320]  我相信我們擔高頭
[00:05:25.320 --> 00:05:27.020]  不要只是看電話
[00:05:27.020 --> 00:05:29.200]  我們都應該有這樣的反應
[00:05:29.200 --> 00:05:32.240]  上個星期大家有誰去看日蝕
[00:05:32.240 --> 00:05:33.840]  有啊
[00:05:33.840 --> 00:05:36.800]  每個人都去看日蝕
[00:05:36.800 --> 00:05:38.040]  很多人看完日蝕
[00:05:38.040 --> 00:05:42.140]  那個心裡面想到的
[00:05:42.140 --> 00:05:43.240]  或者感覺到的
[00:05:43.240 --> 00:05:45.340]  就是那種震撼
[00:05:45.340 --> 00:05:47.280]  那種impact
[00:05:47.280 --> 00:05:51.680]  見到那個宇宙是多麼偉大
[00:05:51.680 --> 00:05:52.780]  你知道一個日蝕
[00:05:52.780 --> 00:05:55.080]  一個全日蝕我們能夠見到嗎
[00:05:55.080 --> 00:05:58.100]  是一個很精心的創造設計
[00:05:58.100 --> 00:05:59.300]  fine tune了
[00:05:59.300 --> 00:06:01.600]  我們才能夠看到
[00:06:01.600 --> 00:06:06.160]  不然我們就不能夠欣賞到
[00:06:06.160 --> 00:06:08.500]  見到這個宇宙多麼浩瀚的時候
[00:06:08.500 --> 00:06:11.100]  我們應該做All in wonder
[00:06:11.100 --> 00:06:15.400]  這個其實就是敬拜應該有的spirit
[00:06:15.400 --> 00:06:16.280]  今天你走進來
[00:06:16.280 --> 00:06:18.000]  去敬拜我們的主
[00:06:18.000 --> 00:06:19.080]  我們的上帝
[00:06:19.080 --> 00:06:20.180]  對象是他
[00:06:20.180 --> 00:06:21.520]  敬拜的對象是上帝
[00:06:21.520 --> 00:06:23.180]  這位創天造地的主
[00:06:23.180 --> 00:06:28.880]  我們應該要重新找回那種All in wonder
[00:06:28.880 --> 00:06:30.020]  上個星期
[00:06:30.020 --> 00:06:33.600]  在那個全日蝕的軌跡上面
[00:06:33.600 --> 00:06:34.320]  軌道上面
[00:06:34.320 --> 00:06:36.360]  大概從德州開始
[00:06:36.360 --> 00:06:40.700]  一直到美國東北的角頭
[00:06:40.700 --> 00:06:42.300]  整個軌道裡面
[00:06:42.300 --> 00:06:45.300]  你估計大概有四百萬人
[00:06:45.300 --> 00:06:46.800]  他們不是住在那個軌道那裡
[00:06:46.800 --> 00:06:50.280]  住在那個軌道已經有三千一百萬人
[00:06:50.280 --> 00:06:51.240]  住在那個軌道那裡
[00:06:51.240 --> 00:06:54.020]  可以從那裡看得到
[00:06:54.020 --> 00:06:56.480]  有四百萬人
[00:06:56.480 --> 00:06:57.580]  他們不是住在那個軌道
[00:06:57.580 --> 00:06:59.780]  駕車走到那個軌道那裡
[00:06:59.780 --> 00:07:00.820]  就是為了看什麼
[00:07:00.820 --> 00:07:02.120]  就是看那個全日蝕
[00:07:02.120 --> 00:07:04.960]  中間我們也有不少
[00:07:04.960 --> 00:07:06.460]  特意在那裡駕車
[00:07:06.460 --> 00:07:09.020]  駕車幾個小時走到那裡
[00:07:09.020 --> 00:07:13.800]  就是看那個日蝕
[00:07:13.800 --> 00:07:16.600]  你想想香港有多少人口
[00:07:16.600 --> 00:07:18.900]  七百萬 八百萬
[00:07:18.900 --> 00:07:21.940]  香港人口突然間沒了一半
[00:07:21.940 --> 00:07:22.940]  去了哪裡
[00:07:22.940 --> 00:07:25.820]  走了那個軌道
[00:07:25.820 --> 00:07:27.380]  那個Path to Telly
[00:07:27.380 --> 00:07:29.820]  那個就是看那個日蝕
[00:07:29.820 --> 00:07:31.420]  大家看過我的一個短片
[00:07:31.420 --> 00:07:32.360]  我就想起
[00:07:32.360 --> 00:07:34.060]  當我看這個日蝕的時候
[00:07:34.060 --> 00:07:36.020]  就想起我在天台那裡看
[00:07:36.020 --> 00:07:37.220]  我就想起這本書
[00:07:37.220 --> 00:07:38.860]  叫做Privileged Planet
[00:07:38.860 --> 00:07:41.860]  就是一個獨一無二一個
[00:07:41.860 --> 00:07:44.560]  怎麼說 恩寵的地球
[00:07:44.560 --> 00:07:47.240]  上帝所恩寵的地球
[00:07:47.240 --> 00:07:51.740]  一個得天獨厚的地球
[00:07:51.740 --> 00:07:53.140]  一位科學家
[00:07:53.140 --> 00:07:55.840]  兩位科學家寫了一本書
[00:07:55.840 --> 00:07:58.120]  他就爭論一個idea
[00:07:58.120 --> 00:08:00.320]  你可以不贊成那個idea
[00:08:00.320 --> 00:08:03.220]  你覺得可能是circular的idea
[00:08:03.220 --> 00:08:04.380]  anyway
[00:08:04.380 --> 00:08:06.520]  他就說我們的地球
[00:08:06.520 --> 00:08:09.160]  其實是一個最好
[00:08:09.160 --> 00:08:11.160]  以及最optimized
[00:08:11.160 --> 00:08:13.360]  讓我們能夠有科學的發言
[00:08:13.360 --> 00:08:18.660]  能夠觀察到宇宙的近和遠的地方
[00:08:18.660 --> 00:08:21.000]  我們現在站立坐在那裡的地方
[00:08:21.000 --> 00:08:24.600]  就是原來上帝設計到一個地步
[00:08:24.600 --> 00:08:26.100]  以致我們能夠在那裡
[00:08:26.100 --> 00:08:30.180]  有科技的定律的發言
[00:08:30.180 --> 00:08:32.680]  然後可以使用這些科技的定律
[00:08:32.680 --> 00:08:34.120]  去應用在我們生活裡面
[00:08:34.120 --> 00:08:35.920]  你今天拿著手機
[00:08:35.920 --> 00:08:38.280]  今天我們有享受的科技
[00:08:38.280 --> 00:08:39.520]  是怎樣來的
[00:08:39.520 --> 00:08:42.220]  歷世歷代的人能夠去discover
[00:08:42.220 --> 00:08:47.200]  能夠去發現這個世界的奇妙
[00:08:47.200 --> 00:08:48.460]  在哪裡發現
[00:08:48.460 --> 00:08:49.660]  就是在這條船
[00:08:49.660 --> 00:08:52.800]  就是在這個地球的裡面
[00:08:52.800 --> 00:08:55.740]  所以我們看見那個日蝕的時候
[00:08:55.740 --> 00:09:01.340]  你知道它是多麼精密的一個宇宙
[00:09:01.340 --> 00:09:03.780]  有沒有玩過高爾夫球
[00:09:03.780 --> 00:09:05.140]  有誰玩過
[00:09:05.140 --> 00:09:07.320]  我曾經試過玩過一次
[00:09:07.320 --> 00:09:08.380]  玩過一次
[00:09:08.380 --> 00:09:10.020]  那個人怎樣教我等等
[00:09:10.020 --> 00:09:12.180]  他就說sweet spot
[00:09:12.180 --> 00:09:13.520]  你搖那支東西的時候
[00:09:13.520 --> 00:09:14.260]  有個sweet spot
[00:09:14.260 --> 00:09:16.800]  BOOM 這樣他就去了那個位置
[00:09:16.800 --> 00:09:18.760]  我搖來搖去都搖不到
[00:09:18.760 --> 00:09:19.560]  所以我還是不要了
[00:09:19.560 --> 00:09:23.560]  我還是做回教會比較好
[00:09:23.560 --> 00:09:24.360]  就是那個sweet spot
[00:09:24.360 --> 00:09:26.260]  我們就在那個sweet spot
[00:09:26.260 --> 00:09:28.400]  我能夠見到宇宙的奇妙
[00:09:28.400 --> 00:09:30.380]  你的名在全地
[00:09:30.380 --> 00:09:32.540]  是何其美
[00:09:32.540 --> 00:09:37.140]  How majestic is your name
[00:09:37.140 --> 00:09:40.580]  in all the earth
[00:09:40.580 --> 00:09:41.480]  然後大衛說什麼
[00:09:41.480 --> 00:09:43.720]  你因仇敵的緣故
[00:09:43.720 --> 00:09:47.060]  在孩童和吃奶的口中建立能力
[00:09:47.060 --> 00:09:50.060]  使仇敵和報仇的閉口無言
[00:09:50.060 --> 00:09:53.400]  這一節是比較難的
[00:09:53.400 --> 00:09:54.400]  其實什麼意思呢
[00:09:54.400 --> 00:09:56.140]  說到孩童
[00:09:56.140 --> 00:09:57.300]  說到小孩子
[00:09:57.300 --> 00:09:58.760]  吃奶的
[00:09:58.760 --> 00:09:59.900]  在聖經文化裡面
[00:09:59.900 --> 00:10:00.800]  不同我們的文化
[00:10:00.800 --> 00:10:03.840]  我們今天聽見小孩子
[00:10:03.840 --> 00:10:04.840]  當然聽見小孩子哭
[00:10:04.840 --> 00:10:07.840]  我覺得很煩
[00:10:07.840 --> 00:10:10.740]  不是說他
[00:10:10.740 --> 00:10:13.240]  因為當我聽見小孩子的時候
[00:10:13.240 --> 00:10:15.220]  我們覺得很可愛
[00:10:15.220 --> 00:10:16.560]  很可愛
[00:10:16.560 --> 00:10:18.780]  但其實古代的文化不是這樣的
[00:10:18.780 --> 00:10:20.320]  古代文化見到baby的時候
[00:10:20.320 --> 00:10:21.520]  見到小孩子的時候
[00:10:21.520 --> 00:10:24.060]  就是見到他們無能
[00:10:24.060 --> 00:10:26.520]  他們確實是一些無能之輩
[00:10:26.520 --> 00:10:29.260]  powerless
[00:10:29.260 --> 00:10:30.140]  人真的很無能
[00:10:30.140 --> 00:10:32.460]  特別是小孩子你看見
[00:10:32.460 --> 00:10:34.460]  就算今天也是
[00:10:34.460 --> 00:10:36.900]  由他出生到他長大
[00:10:36.900 --> 00:10:38.300]  整個的過程
[00:10:38.300 --> 00:10:40.400]  你都要給他很多能量
[00:10:40.400 --> 00:10:42.520]  給他很多照顧
[00:10:42.520 --> 00:10:45.080]  還有很多的錢給他
[00:10:45.080 --> 00:10:45.880]  對嗎
[00:10:45.880 --> 00:10:47.080]  我的兒子已經很大了
[00:10:47.080 --> 00:10:48.880]  二十歲有多
[00:10:48.880 --> 00:10:51.820]  不斷給錢
[00:10:51.820 --> 00:10:53.580]  是多麼無能
[00:10:53.580 --> 00:10:55.620]  他很無能
[00:10:55.620 --> 00:10:57.360]  我幫他找數等等
[00:10:57.360 --> 00:10:59.600]  特別古代聖經文化就是這樣
[00:10:59.600 --> 00:11:00.820]  因為你要餵他
[00:11:00.820 --> 00:11:02.760]  要幫他換屎片換尿片
[00:11:02.760 --> 00:11:06.700]  他根本是沒有能力自己去生存的
[00:11:06.700 --> 00:11:08.540]  人類真的很奇怪
[00:11:08.540 --> 00:11:13.340]  我太太經常
[00:11:13.340 --> 00:11:14.540]  有時候星期六早上
[00:11:14.540 --> 00:11:16.940]  她就播放在電視看一個Show
[00:11:16.940 --> 00:11:20.040]  就是講那些自然界的東西
[00:11:20.040 --> 00:11:23.180]  就是有些人去保育
[00:11:23.180 --> 00:11:26.360]  或者去護理大自然
[00:11:26.360 --> 00:11:28.460]  救回動物等等
[00:11:28.460 --> 00:11:30.160]  很奇怪所有動物一出生之後
[00:11:30.160 --> 00:11:32.600]  他們自己可以搞定
[00:11:32.600 --> 00:11:34.060]  通常都自己搞定
[00:11:34.060 --> 00:11:35.660]  人呢就不是
[00:11:35.660 --> 00:11:37.360]  人是搞不定的
[00:11:37.360 --> 00:11:40.160]  很老也可以搞不定
[00:11:40.160 --> 00:11:42.200]  這就是大衛所講的
[00:11:42.200 --> 00:11:45.140]  他說孩童和吃奶的是沒有能力的
[00:11:45.140 --> 00:11:46.580]  但是誰給能力
[00:11:46.580 --> 00:11:48.440]  或者應該怎麼說
[00:11:48.440 --> 00:11:51.940]  更好的翻譯應該是建立了保障
[00:11:51.940 --> 00:11:53.580]  就是那些無能的人
[00:11:53.580 --> 00:11:55.960]  覺得自己生命裡面的能力
[00:11:55.960 --> 00:11:57.560]  是非常有限的
[00:11:57.560 --> 00:11:59.260]  我們是有限的人
[00:11:59.260 --> 00:12:02.500]  我們的能力是非常有限制的
[00:12:02.500 --> 00:12:03.800]  所以我們要依靠上帝
[00:12:03.800 --> 00:12:06.860]  上帝就成為我們的保障
[00:12:06.860 --> 00:12:09.260]  這裡講到上帝很偉大
[00:12:09.260 --> 00:12:10.740]  講到我們多麼無能
[00:12:10.740 --> 00:12:11.560]  但是同樣呢
[00:12:11.560 --> 00:12:13.200]  我們經歷到上帝
[00:12:13.200 --> 00:12:16.640]  給我們這些以謙卑來的人
[00:12:16.640 --> 00:12:18.340]  有保障 有能力
[00:12:18.340 --> 00:12:21.180]  這一班就是那些能夠親近上帝
[00:12:21.180 --> 00:12:23.740]  能夠了解上帝的權能的人
[00:12:23.740 --> 00:12:24.740]  詩篇第八篇
[00:12:24.740 --> 00:12:29.140]  我們兩個禮拜前聽謝霆博士
[00:12:29.140 --> 00:12:31.620]  他那些研究
[00:12:31.620 --> 00:12:33.720]  我們就說有一種進路
[00:12:33.720 --> 00:12:35.220]  現在叫做新的進路
[00:12:35.220 --> 00:12:35.860]  其實都不新
[00:12:35.860 --> 00:12:36.820]  二十多年來
[00:12:36.820 --> 00:12:38.820]  二十多三十年了
[00:12:38.820 --> 00:12:39.700]  新的進路
[00:12:39.700 --> 00:12:42.000]  就是看詩篇的時候不可以看一篇
[00:12:42.000 --> 00:12:44.300]  你要看旁邊附近左右
[00:12:44.300 --> 00:12:47.140]  第七篇 第九篇等等的詩篇
[00:12:47.140 --> 00:12:48.440]  看看他有什麼說的
[00:12:48.440 --> 00:12:50.440]  詩篇第八篇
[00:12:50.440 --> 00:12:53.580]  大家知道詩篇一百五十篇
[00:12:53.580 --> 00:12:55.480]  由兩篇開始的
[00:12:55.480 --> 00:12:58.220]  第一篇 第二篇是悼論
[00:12:58.220 --> 00:13:02.560]  然後呢 三至七篇就是大衛之師
[00:13:02.560 --> 00:13:06.960]  三至七篇都是大衛的哀歌
[00:13:06.960 --> 00:13:09.160]  因為他是一個無能之輩
[00:13:09.160 --> 00:13:12.660]  他就祈求上帝去幫助他
[00:13:12.660 --> 00:13:17.040]  因為他沒有能力去打贏他的仇敵
[00:13:17.040 --> 00:13:19.040]  仇敵就追殺他等等
[00:13:19.040 --> 00:13:20.440]  三至七篇都是講這件事
[00:13:20.440 --> 00:13:23.500]  但是大衛這位的君主
[00:13:23.500 --> 00:13:24.900]  仇高之君
[00:13:24.900 --> 00:13:26.080]  他仍然是依靠上帝
[00:13:26.080 --> 00:13:28.480]  他知道上帝才能夠給他權能
[00:13:28.480 --> 00:13:29.980]  開到路給他
[00:13:29.980 --> 00:13:32.720]  他就去祈禱 祈求他
[00:13:32.720 --> 00:13:34.420]  然後他就經歷上帝
[00:13:34.420 --> 00:13:37.220]  給他生命裡面的逆轉
[00:13:37.220 --> 00:13:38.860]  然後九至十四篇
[00:13:38.860 --> 00:13:41.720]  又回去講一些哀歌
[00:13:41.720 --> 00:13:43.520]  一些哀歌
[00:13:43.520 --> 00:13:45.060]  就是講到詩人
[00:13:45.060 --> 00:13:46.440]  講到以色列人
[00:13:46.440 --> 00:13:47.860]  那些信靠上帝的人
[00:13:47.860 --> 00:13:49.740]  他們願意去謙卑他們自己
[00:13:49.740 --> 00:13:51.740]  知道自己的能力不是從自己來的
[00:13:51.740 --> 00:13:53.580]  他們依靠上帝
[00:13:53.580 --> 00:13:55.900]  以致他們能夠經歷上帝的大衛
[00:13:55.900 --> 00:13:58.840]  第八篇就夾在中間
[00:13:58.840 --> 00:14:00.640]  第八篇告訴我們
[00:14:00.640 --> 00:14:01.940]  當我們見到上帝的大能
[00:14:01.940 --> 00:14:03.640]  見到大自然的時候
[00:14:03.640 --> 00:14:05.420]  天地的浩瀚
[00:14:05.420 --> 00:14:08.360]  我們就是all struck
[00:14:08.360 --> 00:14:10.020]  驚訝
[00:14:10.020 --> 00:14:11.860]  我們會震撼
[00:14:11.860 --> 00:14:16.800]  震撼於上帝自己的權能裡面
[00:14:16.800 --> 00:14:20.740]  同時我們也謙卑我們自己
[00:14:20.740 --> 00:14:23.000]  你看見日蝕也好
[00:14:23.000 --> 00:14:25.600]  看見宇宙的偉大也好
[00:14:25.600 --> 00:14:30.040]  應該是看見我們自己的渺小
[00:14:30.040 --> 00:14:34.340]  看見我們自己太多軟弱的地方
[00:14:34.340 --> 00:14:38.220]  我們是很多不能的
[00:14:38.220 --> 00:14:40.020]  我五十有多
[00:14:40.020 --> 00:14:41.360]  我五十有多
[00:14:41.360 --> 00:14:44.220]  就是我三個禮拜前
[00:14:44.220 --> 00:14:46.360]  我突然間背痛很嚴重
[00:14:46.360 --> 00:14:47.560]  我摸了back pain
[00:14:47.560 --> 00:14:49.020]  我都不知道發生什麼事
[00:14:49.020 --> 00:14:51.660]  我都不是那麼勤力做事
[00:14:51.660 --> 00:14:54.240]  很痛 痛了一個多禮拜
[00:14:54.240 --> 00:14:56.340]  我貼那些strumpus
[00:14:56.340 --> 00:15:00.600]  貼到我的皮都癢了
[00:15:00.600 --> 00:15:02.840]  出了疹
[00:15:02.840 --> 00:15:03.440]  我五十有多
[00:15:03.440 --> 00:15:04.840]  我自己心想
[00:15:04.840 --> 00:15:06.540]  五十有多的人
[00:15:06.540 --> 00:15:09.240]  我的身材也算是這樣
[00:15:09.240 --> 00:15:10.620]  我覺得已經很fit
[00:15:10.620 --> 00:15:12.980]  五十有多的人
[00:15:12.980 --> 00:15:13.880]  很wonder
[00:15:13.880 --> 00:15:16.480]  很驚訝
[00:15:16.480 --> 00:15:17.520]  我自己心想
[00:15:17.520 --> 00:15:19.020]  為什麼會背痛呢
[00:15:19.020 --> 00:15:20.520]  令我很煩
[00:15:20.520 --> 00:15:23.160]  很煩 因為我做不了事
[00:15:23.160 --> 00:15:26.140]  我唯一的結論是什麼
[00:15:26.140 --> 00:15:27.960]  我唯一的結論就是
[00:15:27.960 --> 00:15:31.700]  老了
[00:15:31.700 --> 00:15:33.080]  還沒這麼快吧
[00:15:33.080 --> 00:15:36.640]  搓過來吧 還沒這麼快
[00:15:36.640 --> 00:15:37.980]  但是你知道
[00:15:37.980 --> 00:15:38.980]  我了解的是什麼
[00:15:38.980 --> 00:15:40.680]  上帝給我們的健康
[00:15:40.680 --> 00:15:41.620]  上帝給我們的能力
[00:15:41.620 --> 00:15:43.680]  不是從我自己來的
[00:15:43.680 --> 00:15:46.460]  有一個這樣的認同的時候
[00:15:46.460 --> 00:15:47.720]  你就發現
[00:15:47.720 --> 00:15:51.760]  上帝才是值得我們的讚美
[00:15:51.760 --> 00:15:53.160]  上帝才是值得我們
[00:15:53.160 --> 00:15:56.560]  把權能榮耀尊貴的歸給他
[00:15:56.560 --> 00:15:58.560]  如果不是他給能力給我
[00:15:58.560 --> 00:16:00.540]  不是他給能力給你
[00:16:00.540 --> 00:16:02.200]  我們怎麼賺錢
[00:16:02.200 --> 00:16:04.400]  我們怎麼能夠生活
[00:16:04.400 --> 00:16:06.340]  健康是從他而來的
[00:16:06.340 --> 00:16:07.440]  是吧
[00:16:07.440 --> 00:16:08.740]  你多著重健康都好
[00:16:08.740 --> 00:16:10.340]  我告訴你 我很著重健康
[00:16:10.340 --> 00:16:10.720]  是吧
[00:16:10.720 --> 00:16:14.080]  有眼睛 你看
[00:16:14.080 --> 00:16:17.680]  但是最終給力量給我的
[00:16:17.680 --> 00:16:19.860]  不是我自己
[00:16:19.860 --> 00:16:22.260]  我們本身就是脆弱的人
[00:16:22.260 --> 00:16:25.200]  上帝才是我們保障和權能
[00:16:25.200 --> 00:16:26.460]  所以這段視頻一開始
