
[00:00:00.000 --> 00:00:03.220]  所以我們感謝神的恩典
[00:01:37.460 --> 00:01:38.580]  你覺不覺得我
[00:01:38.580 --> 00:01:39.980]  我幾乎鞠躬盡瘁
[00:01:39.980 --> 00:01:41.420]  死而後已
[00:01:41.420 --> 00:01:43.540]  很少放的
[00:01:43.540 --> 00:01:46.020]  不要妒忌
[00:01:46.020 --> 00:01:47.420]  很少放
[00:01:47.420 --> 00:01:48.660]  就這樣說
[00:01:48.660 --> 00:01:49.260]  我回去
[00:01:49.260 --> 00:01:51.060]  我女兒正在考A級
[00:01:51.060 --> 00:01:52.420]  我正在考A級
[00:01:52.420 --> 00:01:54.580]  其實她將會讀大學
[00:01:54.580 --> 00:01:56.140]  其實讀大學的話
[00:01:56.140 --> 00:01:57.700]  很貴的
[00:01:57.700 --> 00:01:59.540]  英國讀大學
[00:01:59.540 --> 00:02:01.820]  是傾家蕩產的
[00:02:01.820 --> 00:02:05.020]  你的樣子好像覺得很少錢
[00:02:05.020 --> 00:02:07.020]  你的樣子全部都覺得很少錢
[00:02:07.020 --> 00:02:07.740]  對於我來說
[00:02:07.740 --> 00:02:10.060]  傾家蕩產
[00:02:10.060 --> 00:02:12.060]  我心裡面覺得傾家蕩產
[00:02:12.060 --> 00:02:12.980]  妹又讀大學
[00:02:12.980 --> 00:02:13.780]  哥又讀大學
[00:02:13.780 --> 00:02:14.820]  傾家蕩產
[00:02:14.820 --> 00:02:15.700]  我死定了
[00:02:15.700 --> 00:02:17.220]  不過我再想多一步
[00:02:17.220 --> 00:02:19.220]  我馬上豁然開朗
[00:02:19.220 --> 00:02:21.020]  你是否想她不讀
[00:02:21.020 --> 00:02:22.020]  是否考得差一點
[00:02:22.020 --> 00:02:24.020]  就讓你不用傾家蕩產
[00:02:24.020 --> 00:02:24.940]  只剩下很多錢
[00:02:24.940 --> 00:02:26.580]  你是否想這樣
[00:02:26.580 --> 00:02:27.820]  我想完之後就說
[00:02:27.820 --> 00:02:29.820]  豁然開朗
[00:02:29.820 --> 00:02:31.100]  可以嗎
[00:02:31.100 --> 00:02:31.980]  感受到嗎
[00:02:31.980 --> 00:02:33.300]  馬上開朗了
[00:02:33.300 --> 00:02:35.460]  我寧願傾家蕩產
[00:02:35.460 --> 00:02:36.980]  她傾家蕩產比她更好
[00:02:36.980 --> 00:02:37.500]  爹地
[00:02:37.500 --> 00:02:38.460]  你既然傾家蕩產
[00:02:38.460 --> 00:02:39.500]  我幫你
[00:02:39.500 --> 00:02:40.700]  我考差一點
[00:02:40.700 --> 00:02:41.700]  入不到U
[00:02:41.700 --> 00:02:43.100]  你安樂了
[00:02:43.100 --> 00:02:43.900]  不用
[00:02:43.900 --> 00:02:44.900]  千萬不要想這些
[00:02:44.900 --> 00:02:45.700]  可以嗎
[00:02:45.700 --> 00:02:47.980]  哪樣比較重要
[00:02:47.980 --> 00:02:48.740]  比較重要
[00:02:48.740 --> 00:02:49.660]  先走
[00:02:49.660 --> 00:02:51.620]  其他沒有那麼重要
[00:02:51.620 --> 00:02:52.340]  有就好
[00:02:52.340 --> 00:02:53.500]  沒有就無所謂
[00:02:53.500 --> 00:02:55.300]  因為天父總包底
[00:02:55.300 --> 00:02:56.380]  我記住
[00:02:56.380 --> 00:02:57.420]  天父總包底
[00:02:57.420 --> 00:02:58.020]  可以嗎
[00:02:58.020 --> 00:02:59.500]  今天跟隔壁的說
[00:02:59.500 --> 00:03:01.700]  天父總包底
[00:03:01.700 --> 00:03:03.140]  天父是包底的
[00:03:03.140 --> 00:03:04.020]  知道嗎
[00:03:04.020 --> 00:03:05.260]  天父包你底
[00:03:05.260 --> 00:03:06.300]  所以我怕甚麼
[00:03:06.300 --> 00:03:07.100]  做甚麼事
[00:03:07.100 --> 00:03:08.260]  我們應該無關
[00:03:08.260 --> 00:03:09.340]  天父包底
[00:03:09.340 --> 00:03:10.740]  回看聖經
[00:03:10.740 --> 00:03:11.740]  聖經說甚麼
[00:03:11.740 --> 00:03:12.940]  「過了些日子」
[00:03:12.940 --> 00:03:15.100]  「保羅對巴拿巴說」
[00:03:15.100 --> 00:03:18.700]  「我們可以回到從前宣傳主導的國城」
[00:03:18.700 --> 00:03:20.700]  「看望弟兄警方如何」
[00:03:20.700 --> 00:03:22.220]  「過了些甚麼日子」
[00:03:22.220 --> 00:03:23.500]  「原來保羅和巴拿巴」
[00:03:23.500 --> 00:03:25.260]  「第一次福音旅程去了哪裡」
[00:03:25.260 --> 00:03:27.020]  「去了很多地方傳福音」
[00:03:27.020 --> 00:03:28.620]  「然後建立教會」
[00:03:28.620 --> 00:03:30.020]  「建立教會」
[00:03:30.020 --> 00:03:34.420]  「這個也是保羅按照主的心意」
[00:03:34.420 --> 00:03:36.060]  「這個最重要的事」
[00:03:36.060 --> 00:03:37.820]  「我們那個不是廉價福音」
[00:03:37.820 --> 00:03:41.060]  「所以我們要付出沉重代價」
[00:03:41.060 --> 00:03:43.540]  「其實他們去傳福音是很多代價的」
[00:03:43.540 --> 00:03:46.060]  「如果你看保羅書上說」
[00:03:46.060 --> 00:03:48.060]  「又有沉船的危險」
[00:03:48.060 --> 00:03:48.860]  「又有風浪的危險」
[00:03:48.860 --> 00:03:49.980]  「又有盜賊的危險」
[00:03:49.980 --> 00:03:50.860]  「各樣危險」
[00:03:50.860 --> 00:03:52.220]  「去完一次旅程之後」
[00:03:52.220 --> 00:03:53.460]  「帶了一些人信主」
[00:03:53.460 --> 00:03:55.140]  「不是就這樣就算了」
[00:03:55.140 --> 00:03:56.500]  「他很希望他們甚麼」
[00:03:56.500 --> 00:03:58.260]  「希望他們可以得到建立」
[00:03:58.260 --> 00:04:01.380]  「所以他們要看望弟兄警方如何」
[00:04:01.380 --> 00:04:02.620]  「又說回頭」
[00:04:02.620 --> 00:04:05.700]  「其實那些情況是挺困難的」
[00:04:05.700 --> 00:04:08.100]  「傳完福音就有很多外邦人信主」
[00:04:08.100 --> 00:04:09.860]  「外邦人信主又有問題」
[00:04:09.860 --> 00:04:11.980]  「一大堆會湧出來的」
[00:04:11.980 --> 00:04:13.020]  「有甚麼問題」
[00:04:13.020 --> 00:04:15.140]  「原本主要是猶太人信主」
[00:04:15.140 --> 00:04:16.060]  「他們就守律法」
[00:04:16.060 --> 00:04:18.140]  「平時都守開的就繼續守」
[00:04:18.140 --> 00:04:20.620]  「但那麼多外邦人信主守不守律法」
[00:04:20.620 --> 00:04:22.500]  「守又守多少」
[00:04:22.500 --> 00:04:23.580]  「哪些不用守」
[00:04:23.580 --> 00:04:25.100]  「於是又煩一輪」
[00:04:25.100 --> 00:04:26.940]  「就去耶路撒冷大公會議」
[00:04:26.940 --> 00:04:28.380]  「然後又派保羅回去」
[00:04:28.380 --> 00:04:29.900]  「告訴安提哥教會」
[00:04:29.900 --> 00:04:31.500]  「哪些要守哪些不用守」
[00:04:31.500 --> 00:04:32.420]  「哪些要守」
[00:04:32.420 --> 00:04:37.700]  「淫亂和那些偶像就要守」
[00:04:37.700 --> 00:04:38.980]  「其他的可以不守」
[00:04:38.980 --> 00:04:39.860]  「可以嗎」
[00:04:39.860 --> 00:04:41.580]  「於是又派他回去」
[00:04:41.580 --> 00:04:44.220]  「過了些日子就過了些日子」
[00:04:44.220 --> 00:04:45.020]  「過了一段時間」
[00:04:45.020 --> 00:04:46.140]  「又說回頭」
[00:04:46.140 --> 00:04:47.260]  「剛才所說的」
[00:04:47.260 --> 00:04:50.100]  「問題不是很多嗎」
[00:04:50.100 --> 00:04:52.860]  「很多問題」
[00:04:52.860 --> 00:04:55.860]  「難道你想沒有外邦人信主」
[00:04:55.860 --> 00:04:57.780]  「外邦人信主就有很多問題」
[00:04:57.780 --> 00:04:58.660]  「正常是吧」
[00:04:58.660 --> 00:04:59.540]  「有問題」
[00:04:59.540 --> 00:05:00.540]  「沒有問題」
[00:05:00.540 --> 00:05:02.020]  「沒有問題才有問題」
[00:05:02.020 --> 00:05:02.740]  「可以嗎」
[00:05:02.740 --> 00:05:03.420]  「我們感謝神」
[00:05:03.420 --> 00:05:04.980]  「因為神會包底」
[00:05:04.980 --> 00:05:07.140]  「於是就派他們回去」
[00:05:07.140 --> 00:05:09.740]  「把問題的答案解答完之後」
[00:05:09.740 --> 00:05:12.380]  「又準備第二次福音旅程」
[00:05:12.380 --> 00:05:13.620]  「要做栽培了」
[00:05:13.620 --> 00:05:14.780]  「這裡說到栽培」
[00:05:14.780 --> 00:05:16.100]  「還想多說一件事情」
[00:05:16.100 --> 00:05:18.220]  「他們看望弟兄警方如何」
[00:05:18.220 --> 00:05:19.820]  「其實他們已經做了一些事情」
[00:05:19.820 --> 00:05:20.780]  「要跟進的」
[00:05:20.780 --> 00:05:22.620]  「其實成立完教會之後」
[00:05:22.620 --> 00:05:26.340]  「在《少林寺傳》第十四章二十三節」
[00:05:26.340 --> 00:05:28.740]  「選立了長老禁食禱告」
[00:05:28.740 --> 00:05:30.540]  「即是說他們走之前」
[00:05:30.540 --> 00:05:31.900]  「已經解決了」
[00:05:31.900 --> 00:05:34.780]  「在各個傳福音據點之後」
[00:05:34.780 --> 00:05:37.700]  「不過都要看看弟兄警方如何」
[00:05:37.700 --> 00:05:39.340]  「報導完之後」
[00:05:39.340 --> 00:05:41.060]  「問題就有很多出現」
[00:05:41.060 --> 00:05:42.260]  「不過又說回」
[00:05:42.260 --> 00:05:44.580]  「我們近年需要面對的問題」
[00:05:44.580 --> 00:05:46.820]  「究竟如何傳福音呢」
[00:05:46.820 --> 00:05:48.500]  「因為二零二七年」
[00:05:48.500 --> 00:05:50.020]  「可能我們報告宣傳」
[00:05:50.020 --> 00:05:51.940]  「叫你去那些動員大會」
[00:05:51.940 --> 00:05:53.660]  「下個星期好像就是了」
[00:05:53.660 --> 00:05:55.900]  「我們又會搞福音盛會」
[00:05:55.900 --> 00:05:59.100]  「二零二七年在哪裏搞」
[00:05:59.100 --> 00:06:01.540]  「香港搞大型報道聚會」
[00:06:01.540 --> 00:06:02.980]  「最先的時候」
[00:06:02.980 --> 00:06:07.540]  「我們計劃是想去啟德的」
[00:06:07.540 --> 00:06:08.900]  「去啟德」
[00:06:08.900 --> 00:06:09.940]  「厲害嗎」
[00:06:09.940 --> 00:06:11.180]  「想起都厲害」
[00:06:11.180 --> 00:06:12.260]  「不過太厲害」
[00:06:12.260 --> 00:06:13.980]  「不是我們沒有錢給」
[00:06:13.980 --> 00:06:15.420]  「其實我估我們都籌到的」
[00:06:15.420 --> 00:06:16.300]  「如果要去啟德」
[00:06:16.300 --> 00:06:18.020]  「不過覺得未必一定會」
[00:06:18.020 --> 00:06:19.260]  「預訂到場」
[00:06:19.260 --> 00:06:20.540]  「因為很多人跟你爭」
[00:06:20.540 --> 00:06:22.700]  「你估不估得每個星期都有傳播會」
[00:06:22.700 --> 00:06:23.740]  「我開頭想」
[00:06:23.740 --> 00:06:25.380]  「我以為那裏是用來養草的」
[00:06:25.380 --> 00:06:26.500]  「原來不是」
[00:06:26.500 --> 00:06:27.620]  「那麼多人」
[00:06:27.620 --> 00:06:29.460]  「每個星期都差不多滿了」
[00:06:29.460 --> 00:06:31.460]  「還有些明星我都不認識」
[00:06:31.460 --> 00:06:34.860]  「那些國內又有來又有甚麼來」
[00:06:34.860 --> 00:06:36.300]  「我真是背」
[00:06:36.300 --> 00:06:37.820]  「其實一半認識的」
[00:06:37.820 --> 00:06:39.020]  「是那些林憶蓮認識的」
[00:06:39.020 --> 00:06:40.060]  「其他那些不認識的」
[00:06:40.060 --> 00:06:43.180]  「但原來都爆了幾場」
[00:06:43.180 --> 00:06:45.500]  「所以估計」
[00:06:45.500 --> 00:06:48.300]  「你爭到的機會不是很確定」
[00:06:48.300 --> 00:06:49.140]  「機會不高」
[00:06:49.140 --> 00:06:52.180]  「所以哪裏比較高機會」
[00:06:52.180 --> 00:06:53.660]  「大球場蘇廣寶那個」
[00:06:53.660 --> 00:06:54.380]  「沒有人要」
[00:06:54.380 --> 00:06:55.700]  「不不不都有人要」
[00:06:55.700 --> 00:06:56.460]  「我們要」
[00:06:56.460 --> 00:06:58.140]  「所以基本上都很穩陣」
[00:06:58.140 --> 00:06:59.980]  「但政府未批了說可以的」
[00:06:59.980 --> 00:07:01.660]  「但我們估都沒有人跟你爭」
[00:07:01.660 --> 00:07:03.420]  「所以都很穩陣」
[00:07:03.420 --> 00:07:05.820]  「11月出2027年」
[00:07:05.820 --> 00:07:06.820]  「不過又說回頭」
[00:07:06.820 --> 00:07:08.980]  「近年不知道你有沒有感覺」
[00:07:08.980 --> 00:07:11.980]  「爭論是否要大型報道會」
[00:07:11.980 --> 00:07:13.740]  「爭論得很厲害」
[00:07:13.740 --> 00:07:16.100]  「日夜爭論都有」
[00:07:16.100 --> 00:07:19.620]  「就說這個成效不高」
[00:07:19.620 --> 00:07:22.180]  「又跟進不到」
[00:07:22.180 --> 00:07:23.700]  「其實我覺得」
[00:07:23.700 --> 00:07:26.780]  「這裏聖經都有提到一樣東西」
[00:07:26.780 --> 00:07:28.420]  「我都覺得很想跟你看」
[00:07:28.420 --> 00:07:29.620]  「我繼續講下去」
[00:07:29.620 --> 00:07:31.140]  「我跳下去再看」
[00:07:31.140 --> 00:07:32.460]  「我讀一段經文」
[00:07:32.460 --> 00:07:33.860]  「經文是這樣說的」
[00:07:33.860 --> 00:07:35.060]  「過了些日子」
[00:07:35.060 --> 00:07:36.340]  「保羅對巴拿巴說」
[00:07:36.340 --> 00:07:39.700]  「我們可以回到從前宣傳主導的國城」
[00:07:39.700 --> 00:07:41.940]  「看望弟兄警方如何」
[00:07:41.940 --> 00:07:45.260]  「巴拿巴帶著馬可坐船往居比路去」
[00:07:45.260 --> 00:07:47.540]  「保羅揀選西拉也出去」
[00:07:47.540 --> 00:07:50.780]  「蒙弟兄們把他交在主的恩中」
[00:07:50.780 --> 00:07:53.180]  「他就走遍敘利亞、基尼加」
[00:07:53.180 --> 00:07:54.940]  「堅固宗教會」
[00:07:54.940 --> 00:07:57.980]  「我這樣讀你覺不得順」
[00:07:57.980 --> 00:07:59.860]  「是否都幾順」
[00:07:59.860 --> 00:08:01.300]  「聽不聽得到很順」
[00:08:01.300 --> 00:08:02.100]  「聽完我讀」
[00:08:02.100 --> 00:08:04.060]  「感覺都沒有違和感」
[00:08:04.060 --> 00:08:05.100]  「你閉上眼聽」
[00:08:05.100 --> 00:08:06.500]  「我當然沒有誣陷你我那篇聖經」
[00:08:06.500 --> 00:08:07.980]  「就很順」
[00:08:07.980 --> 00:08:10.060]  「大家有否留意到」
[00:08:10.060 --> 00:08:14.340]  「留意到甚麼」
[00:08:14.340 --> 00:08:16.820]  「沒了兩節」
[00:08:16.820 --> 00:08:18.820]  「沒了三十七、三十八」
[00:08:18.820 --> 00:08:20.820]  「我希望你退回PowerPoint」
[00:08:20.820 --> 00:08:23.940]  「退回前面讀經那裏」
[00:08:23.940 --> 00:08:24.980]  「三十八節」
[00:08:24.980 --> 00:08:26.940]  「剛才我沒有讀到哪裏呢」
[00:08:26.940 --> 00:08:28.380]  「就是巴拿巴有意」
[00:08:28.380 --> 00:08:32.060]  「帶稱呼馬可的約翰同去」
[00:08:32.060 --> 00:08:33.860]  「但保羅因為馬可從前」
[00:08:33.860 --> 00:08:35.340]  「在龐菲利亞離開他們」
[00:08:35.340 --> 00:08:36.220]  「不和他們作供」
[00:08:36.220 --> 00:08:38.220]  「就以為不可帶他去」
[00:08:38.220 --> 00:08:39.340]  「三十九」
[00:08:39.340 --> 00:08:41.180]  「於是二人起了爭論」
[00:08:41.180 --> 00:08:42.300]  「彼此分開」
[00:08:42.300 --> 00:08:43.860]  「我跟著才讀巴拿巴」
[00:08:43.860 --> 00:08:44.500]  「明白」
[00:08:44.500 --> 00:08:46.940]  「剛才那裏我跳過了」
[00:08:46.940 --> 00:08:47.780]  「那裏沒有讀」
[00:08:47.780 --> 00:08:49.420]  「但順的」
[00:08:49.420 --> 00:08:51.060]  「如果我作聖經的話」
[00:08:51.060 --> 00:08:52.220]  「我就不作在那裏了」
[00:08:52.220 --> 00:08:55.020]  「我就照我剛才的版本讀就可以了」
[00:08:55.020 --> 00:08:55.980]  「但我現在呢」
[00:08:55.980 --> 00:08:58.820]  「但仕途行轉著者」
[00:08:58.820 --> 00:08:59.900]  「就不是這樣寫」
[00:08:59.900 --> 00:09:00.980]  「他加了這裏」
[00:09:00.980 --> 00:09:01.700]  「不是加進去」
[00:09:01.700 --> 00:09:04.540]  「他放了這件事件進去」
[00:09:04.540 --> 00:09:06.780]  「可加可不加對於我來說」
[00:09:06.780 --> 00:09:07.980]  「可以嗎」
[00:09:07.980 --> 00:09:10.500]  「不加這件事是順的」
[00:09:10.500 --> 00:09:12.620]  「但加了是他的意圖」
[00:09:12.620 --> 00:09:13.740]  「可不可以」
[00:09:13.740 --> 00:09:14.340]  「明不明白我」
[00:09:14.340 --> 00:09:17.300]  「感不感受到我想說的問題」
[00:09:17.300 --> 00:09:18.820]  「這件事是可以說的」
[00:09:18.820 --> 00:09:19.460]  「不過這樣說」
[00:09:19.460 --> 00:09:21.220]  「重點是甚麼呢」
[00:09:21.220 --> 00:09:22.580]  「重點呢」
[00:09:22.580 --> 00:09:24.540]  「就是原來教會是不介意」
[00:09:24.540 --> 00:09:26.460]  「將我們的爭論」
[00:09:26.460 --> 00:09:27.620]  「我們的起了爭論」
[00:09:27.620 --> 00:09:30.100]  「和彼此分開告訴你」
[00:09:30.100 --> 00:09:31.420]  「我們不需要擺一些」
[00:09:31.420 --> 00:09:33.620]  「矛盾在地氈底的」
[00:09:33.620 --> 00:09:35.460]  「OK的擺出來」
[00:09:35.460 --> 00:09:36.860]  「但我一會兒再說」
[00:09:36.860 --> 00:09:39.060]  「我再引申我剛才說的」
[00:09:39.060 --> 00:09:40.860]  「最近很多人罵你」
[00:09:40.860 --> 00:09:44.300]  「報道會是否應該這樣做」
[00:09:44.300 --> 00:09:45.700]  「我覺得都OK的」
[00:09:45.700 --> 00:09:47.980]  「百花齊放是很OK的」
[00:09:47.980 --> 00:09:50.020]  「應該個人報道」
[00:09:50.020 --> 00:09:51.540]  「個人報道都幾好」
[00:09:51.540 --> 00:09:52.940]  「我們其實香港有個機構」
[00:09:52.940 --> 00:09:54.300]  「叫做街報」
[00:09:54.300 --> 00:09:55.420]  「有聽過嗎」
[00:09:55.420 --> 00:09:57.180]  「街頭報道」
[00:09:57.180 --> 00:09:59.620]  「那個是」
[00:09:59.620 --> 00:10:01.540]  「剛剛回到天父那裏那個」
[00:10:01.540 --> 00:10:03.420]  「柳振平牧師」
[00:10:03.420 --> 00:10:04.900]  「柳振平牧師」
[00:10:04.900 --> 00:10:06.900]  「走遍那麼多地鐵站」
[00:10:06.900 --> 00:10:08.900]  「他是新鮮事出」
[00:10:08.900 --> 00:10:10.700]  「最熱心就是柳振平牧師」
[00:10:10.700 --> 00:10:11.980]  「我都覺得佩服」
[00:10:11.980 --> 00:10:13.700]  「他每個地鐵站」
[00:10:13.700 --> 00:10:15.500]  「早上他選擇上班時段」
[00:10:15.500 --> 00:10:16.940]  「在那裏喊咪高峰」
[00:10:16.940 --> 00:10:18.100]  「即是街頭報道」
[00:10:18.100 --> 00:10:19.740]  「走遍那麼多個地鐵站」
[00:10:19.740 --> 00:10:21.020]  「非常之厲害」
[00:10:21.020 --> 00:10:22.100]  「這隻都幾好」
[00:10:22.100 --> 00:10:23.420]  「如果你覺得大型報道」
[00:10:23.420 --> 00:10:24.980]  「這隻夠小型」
[00:10:24.980 --> 00:10:26.540]  「走遍各街頭」
[00:10:26.540 --> 00:10:28.620]  「但亦都有些人不是很喜歡的」
[00:10:28.620 --> 00:10:30.220]  「有些人批評他是甚麼呢」
[00:10:30.220 --> 00:10:31.580]  「就覺得這隻報道方法」
[00:10:31.580 --> 00:10:33.340]  「比較cheap cheap的」
[00:10:33.340 --> 00:10:35.420]  「即是在那裏走來走去」
[00:10:35.420 --> 00:10:36.780]  「真是大減價」
[00:10:36.780 --> 00:10:37.340]  「即是那些呢」
[00:10:37.340 --> 00:10:40.100]  「他說太像那些」
[00:10:40.100 --> 00:10:41.980]  「即是形象不太好」
[00:10:41.980 --> 00:10:44.980]  「這隻街頭報道」
[00:10:44.980 --> 00:10:47.140]  OK 既然是這樣
[00:10:47.140 --> 00:10:48.780]  「友誼報道來」
[00:10:48.780 --> 00:10:50.580]  「即是我們不如友誼報道」
[00:10:50.580 --> 00:10:51.580]  「但我們都幾流行」
[00:10:51.580 --> 00:10:53.180]  「叫你回來帶些朋友回來」
[00:10:53.180 --> 00:10:55.340]  「我們教會友誼報道」
[00:10:55.340 --> 00:10:58.620]  「即是我們有搞這樣搞那樣活動」
[00:10:58.620 --> 00:11:00.700]  「叫你回來」
[00:11:00.700 --> 00:11:02.900]  「沒有人說了吧」
[00:11:02.900 --> 00:11:04.660]  「導遊」
[00:11:04.660 --> 00:11:07.460]  「這隻會影響友誼的」
[00:11:07.460 --> 00:11:08.620]  「我們太hard sell」
[00:11:08.620 --> 00:11:10.420]  「迫人回來教會搞這些」
[00:11:10.420 --> 00:11:12.860]  「我們其實要professional些」
[00:11:12.860 --> 00:11:14.580]  「即是如果你說那些」
[00:11:14.580 --> 00:11:16.660]  「我們又要搞又分不上水準」
[00:11:16.660 --> 00:11:18.980]  「我們教會有時都未夠水準」
[00:11:18.980 --> 00:11:20.700]  「那些東西又要去那些」
[00:11:20.700 --> 00:11:22.900]  「如果要跑步又要去專門跑步」
[00:11:22.900 --> 00:11:24.340]  「去那些搞甚麼講座」
[00:11:24.340 --> 00:11:25.860]  「去那些專門的」
[00:11:25.860 --> 00:11:27.500]  「還有我們監人來的話」
[00:11:27.500 --> 00:11:29.660]  「就很hard sell」
[00:11:29.660 --> 00:11:31.180]  「總之就不是很好」
[00:11:31.180 --> 00:11:32.300]  「原本有友誼」
[00:11:32.300 --> 00:11:33.820]  「都搞到那些友誼沒有了」
[00:11:33.820 --> 00:11:35.300]  「那不是更壞嗎」
[00:11:35.300 --> 00:11:36.420]  「有聽過嗎」
[00:11:36.420 --> 00:11:38.220]  「我也有聽過有人這樣說」
[00:11:38.220 --> 00:11:40.100]  「真是混亂」
[00:11:40.100 --> 00:11:41.220]  「那即是怎樣」
[00:11:41.220 --> 00:11:42.500]  「那即是怎樣」
[00:11:42.500 --> 00:11:44.220]  「吓」
[00:11:44.220 --> 00:11:47.060]  「甚麼都不要搞」
[00:11:47.060 --> 00:11:48.500]  「我真是暈了」
[00:11:48.500 --> 00:11:49.620]  「最不好就是這樣」
[00:11:49.620 --> 00:11:50.660]  「甚麼都不搞」
[00:11:50.660 --> 00:11:54.060]  「其實我的看法是甚麼呢」
[00:11:54.060 --> 00:11:55.860]  「希望你體諒」
[00:11:55.860 --> 00:11:57.660]  「我的看法是各有各搞」
[00:11:57.660 --> 00:11:58.900]  「你喜歡搞甚麼就搞甚麼」
[00:11:58.900 --> 00:12:00.980]  「但是務要全盜」
[00:12:00.980 --> 00:12:02.660]  「無論得是不得是」
[00:12:02.660 --> 00:12:05.140]  「這是主給我們的使命」
[00:12:05.140 --> 00:12:06.700]  「你說這隻不好」
[00:12:06.700 --> 00:12:08.820]  「但是我想逐個逐個講」
[00:12:08.820 --> 00:12:10.260]  「尤其是最後那隻」
[00:12:10.260 --> 00:12:12.540]  「你說我們hard sell」
[00:12:12.540 --> 00:12:14.020]  「不是很好」
[00:12:14.020 --> 00:12:15.580]  「你看教會」
[00:12:15.580 --> 00:12:16.780]  「我們太古城堂」
[00:12:16.780 --> 00:12:18.300]  「很長時間都未到」
[00:12:18.300 --> 00:12:20.420]  「你怕都怕別的樣子」
[00:12:20.420 --> 00:12:23.140]  「你擔心你不夠努力」
[00:12:23.140 --> 00:12:24.620]  「叫人回來教會好過」
[00:12:24.620 --> 00:12:27.220]  「你何時我們這隻教會會甚麼呢」
[00:12:27.220 --> 00:12:28.700]  「就是會hard sell」
[00:12:28.700 --> 00:12:30.020]  「所以我又講回頭」
[00:12:30.020 --> 00:12:31.060]  「各有各困難」
[00:12:31.060 --> 00:12:32.980]  「但不是彼此祝福」
[00:12:32.980 --> 00:12:35.020]  「其實這裏都是實踐這件事」
[00:12:35.020 --> 00:12:37.860]  「於是二人雖然起了爭論」
[00:12:37.860 --> 00:12:39.220]  「彼此分開」
[00:12:39.220 --> 00:12:42.380]  「不過到最後他們有沒有傳福音」
[00:12:42.380 --> 00:12:44.180]  「照傳」
[00:12:44.180 --> 00:12:46.060]  「照跟著神的心意」
[00:12:46.060 --> 00:12:48.860]  「保羅就選了阿西拉」
