
[00:00:00.000 --> 00:00:03.000]  我們回到《馬太福音》第十六章
[00:06:31.000 --> 00:06:35.000]  創世紀是一個關於生和死的故事
[00:06:35.000 --> 00:06:38.000]  上帝創造子祖亞當夏娃
[00:06:38.000 --> 00:06:39.000]  賜予他們生命
[00:06:39.000 --> 00:06:41.000]  身負亞當夏娃
[00:06:41.000 --> 00:06:42.000]  你一定不可以吃
[00:06:42.000 --> 00:06:45.000]  分別善惡樹上的果子
[00:06:45.000 --> 00:06:50.000]  因為吃的那天必定死
[00:06:50.000 --> 00:06:52.000]  受的就是那條蛇
[00:06:52.000 --> 00:06:54.000]  它跟夏娃說
[00:06:54.000 --> 00:06:56.000]  你一定不用死
[00:06:56.000 --> 00:07:00.000]  結果亞當夏娃吃了這個果
[00:07:00.000 --> 00:07:02.000]  就真的死了
[00:07:02.000 --> 00:07:03.000]  而這個死
[00:07:03.000 --> 00:07:08.000]  就是人神之間的關係永遠的隔絕
[00:07:08.000 --> 00:07:12.000]  人怎麼可以重新得到生命呢
[00:07:12.000 --> 00:07:14.000]  神的兒子降世
[00:07:14.000 --> 00:07:16.000]  他的使命就是要藉著死
[00:07:16.000 --> 00:07:18.000]  付上救贖的代價
[00:07:18.000 --> 00:07:20.000]  他叫人得生
[00:07:20.000 --> 00:07:22.000]  耶穌的召命就是要他死
[00:07:22.000 --> 00:07:25.000]  且死在十字架上
[00:07:25.000 --> 00:07:27.000]  今天我們看十字架
[00:07:27.000 --> 00:07:29.000]  可能是閃閃發光
[00:07:29.000 --> 00:07:32.000]  鑲滿珠寶的首飾
[00:07:32.000 --> 00:07:34.000]  可能是時尚
[00:07:34.000 --> 00:07:40.000]  有人把十字架當成神秘宗教的標誌
[00:07:40.000 --> 00:07:44.000]  但當我們細心回到第一世紀的巴勒斯坦
[00:07:44.000 --> 00:07:48.000]  我們就知道十字架是一件很醜陋
[00:07:48.000 --> 00:07:52.000]  甚至是一個很殘酷至死的事情
[00:07:52.000 --> 00:07:55.000]  因為十字架是一個凝聚
[00:07:55.000 --> 00:07:57.000]  可怕的鐵釘
[00:07:57.000 --> 00:07:59.000]  會將人的血肉撕破
[00:07:59.000 --> 00:08:03.000]  令那個人痛苦而死
[00:08:03.000 --> 00:08:06.000]  耶穌的召命是要他死
[00:08:06.000 --> 00:08:08.000]  如果耶穌不死
[00:08:08.000 --> 00:08:10.000]  我們就不能得生
[00:08:10.000 --> 00:08:12.000]  耶穌基督是神的羔羊
[00:08:12.000 --> 00:08:15.000]  是除去世人罪孽的那一位
[00:08:15.000 --> 00:08:17.000]  是神預備的祭身
[00:08:17.000 --> 00:08:19.000]  為成就人神之間的復和
[00:08:19.000 --> 00:08:21.000]  這個使命
[00:08:21.000 --> 00:08:25.000]  神兒子耶穌基督甘願成為神的祭身
[00:08:25.000 --> 00:08:28.000]  死在十字架上
[00:08:28.000 --> 00:08:30.000]  神兒子耶穌基督的召命
[00:08:30.000 --> 00:08:33.000]  是要藉著死叫人得生
[00:08:33.000 --> 00:08:35.000]  我們就問
[00:08:35.000 --> 00:08:38.000]  我們跟從主的人又如何
[00:08:38.000 --> 00:08:41.000]  今天神的兒子耶穌基督吩咐我們
[00:08:41.000 --> 00:08:43.000]  若有人要得生命
[00:08:43.000 --> 00:08:46.000]  就要先喪失生命
[00:08:46.000 --> 00:08:48.000]  主說若有人要跟從我
[00:08:48.000 --> 00:08:50.000]  就要捨己
[00:08:50.000 --> 00:08:53.000]  背起自己的十字架來跟從我
[00:08:53.000 --> 00:08:55.000]  要跟從耶穌
[00:08:55.000 --> 00:08:58.000]  就要捨命背十架
[00:08:58.000 --> 00:09:01.000]  這樣才是跟著他
[00:09:01.000 --> 00:09:03.000]  我們要捨己
[00:09:03.000 --> 00:09:04.000]  要死
[00:09:04.000 --> 00:09:06.000]  因為這是耶穌的吩咐
[00:09:06.000 --> 00:09:08.000]  不單止耶穌經歷捨己
[00:09:08.000 --> 00:09:10.000]  背十架為全人類死
[00:09:10.000 --> 00:09:13.000]  他甚至吩咐跟從他的人
[00:09:13.000 --> 00:09:15.000]  都要學他一樣捨己
[00:09:15.000 --> 00:09:17.000]  一樣要去死
[00:09:17.000 --> 00:09:20.000]  我就會問
[00:09:20.000 --> 00:09:24.000]  捨己究竟是什麼意思呢
[00:09:24.000 --> 00:09:26.000]  是不是好像英文日本所說
[00:09:26.000 --> 00:09:28.000]  self-denial
[00:09:28.000 --> 00:09:30.000]  我們就是要不斷去憎自己
[00:09:30.000 --> 00:09:33.000]  不斷否定自己
[00:09:33.000 --> 00:09:35.000]  不斷去捨棄自己
[00:09:35.000 --> 00:09:37.000]  甚至失去自己
[00:09:37.000 --> 00:09:39.000]  有人說保羅說
[00:09:39.000 --> 00:09:42.000]  我已經跟基督同釘十字架
[00:09:42.000 --> 00:09:45.000]  現在活著的不再是我
[00:09:45.000 --> 00:09:48.000]  乃是基督在我裏面活著
[00:09:48.000 --> 00:09:52.000]  既然我已經跟基督同釘十字架
[00:09:52.000 --> 00:09:55.000]  現在活著的不再是我
[00:09:55.000 --> 00:09:58.000]  那就意味我失去了自己
[00:09:58.000 --> 00:10:02.000]  失去了我的思想意志情感
[00:10:02.000 --> 00:10:04.000]  是不是真的這樣呢
[00:10:04.000 --> 00:10:06.000]  如果是的話
[00:10:06.000 --> 00:10:09.000]  那究竟我是誰呢
[00:10:09.000 --> 00:10:11.000]  有人說保羅說
[00:10:11.000 --> 00:10:13.000]  我如今在肉身活著
[00:10:13.000 --> 00:10:17.000]  是因信神的兒子而活
[00:10:17.000 --> 00:10:22.000]  我又好像彷彿活生生在肉身裏面活著
[00:10:22.000 --> 00:10:25.000]  到底作為基督徒的我
[00:10:25.000 --> 00:10:27.000]  還存不存在呢
[00:10:27.000 --> 00:10:29.000]  如果我還是存在的話
[00:10:29.000 --> 00:10:31.000]  是不是就像一個機械人一樣
[00:10:31.000 --> 00:10:33.000]  別人給我甚麼命令
[00:10:33.000 --> 00:10:36.000]  我會很被動地去做呢
[00:10:36.000 --> 00:10:38.000]  有聽過有人問
[00:10:38.000 --> 00:10:41.000]  聖經裏面說主所愛的門徒
[00:10:41.000 --> 00:10:42.000]  志徒約翰
[00:10:42.000 --> 00:10:44.000]  他在《約翰一書》裏面寫過
[00:10:44.000 --> 00:10:46.000]  他說主為我們寫命
[00:10:46.000 --> 00:10:48.000]  我們從此就知道何為愛
[00:10:48.000 --> 00:10:51.000]  我們也當為弟兄寫命
[00:10:51.000 --> 00:10:54.000]  寫命就是捨棄
[00:10:54.000 --> 00:10:55.000]  我們就是要為別人
[00:10:55.000 --> 00:10:58.000]  甘心放下自己的意見喜好利益
[00:10:58.000 --> 00:11:00.000]  甚至連命都給了他
[00:11:00.000 --> 00:11:02.000]  如果是這樣的話
[00:11:02.000 --> 00:11:06.000]  我是否只是為別人的喜愛而活呢
[00:11:06.000 --> 00:11:08.000]  我是否變成一個沒有立場的人
[00:11:08.000 --> 00:11:10.000]  但如果別人的立場
[00:11:10.000 --> 00:11:12.000]  別人的意見有錯誤的話
[00:11:12.000 --> 00:11:14.000]  而我又放棄自己的立場
[00:11:14.000 --> 00:11:16.000]  我是否助紂為虐
[00:11:16.000 --> 00:11:20.000]  沒有了是非對錯標準之分呢
[00:11:20.000 --> 00:11:22.000]  如果我堅持我的看法
[00:11:22.000 --> 00:11:24.000]  我是否還沒有放下自己
[00:11:24.000 --> 00:11:26.000]  沒有遵照志徒約翰
[00:11:26.000 --> 00:11:29.000]  為弟兄寫命這個教導呢
[00:11:29.000 --> 00:11:31.000]  現在現代心理學
[00:11:31.000 --> 00:11:34.000]  經常說我們要自我實現
[00:11:34.000 --> 00:11:38.000]  寫記好像不太合聽
[00:11:38.000 --> 00:11:42.000]  究竟哪個才是對的呢
[00:11:42.000 --> 00:11:44.000]  這樣說好像很抽象
[00:11:44.000 --> 00:11:47.000]  或者我試試舉一個例子
[00:11:47.000 --> 00:11:49.000]  如果我是一隻小肥羊
[00:11:49.000 --> 00:11:52.000]  我在一個草場上跳跳共
[00:11:52.000 --> 00:11:53.000]  走來走去
[00:11:53.000 --> 00:11:54.000]  生活得快快樂樂
[00:11:54.000 --> 00:11:56.000]  我喜歡去哪就去哪
[00:11:56.000 --> 00:11:58.000]  喜歡做什麼就做什麼
[00:11:58.000 --> 00:12:00.000]  接著我認識了耶穌
[00:12:00.000 --> 00:12:02.000]  耶穌說你想跟著我
[00:12:02.000 --> 00:12:03.000]  你就要寫記了
[00:12:03.000 --> 00:12:04.000]  你要背十家
[00:12:04.000 --> 00:12:06.000]  這樣才是跟著我
[00:12:06.000 --> 00:12:08.000]  你知不知道神已經選了我
[00:12:08.000 --> 00:12:11.000]  我最終會為你們這群羊
[00:12:11.000 --> 00:12:13.000]  全部都要死
[00:12:13.000 --> 00:12:15.000]  我最終要為你們這群羊死
[00:12:15.000 --> 00:12:17.000]  我要成為一個祭身
[00:12:17.000 --> 00:12:19.000]  獻在神的壇面前
[00:12:19.000 --> 00:12:21.000]  為的就是要你們這群羊
[00:12:21.000 --> 00:12:23.000]  全部得身
[00:12:23.000 --> 00:12:25.000]  聽了這個吩咐
[00:12:25.000 --> 00:12:27.000]  我是一隻小肥羊
[00:12:27.000 --> 00:12:29.000]  我要怎樣做呢
[00:12:29.000 --> 00:12:32.000]  是不是像字面那樣解釋
[00:12:32.000 --> 00:12:36.000]  將自己變成一隻死羊
[00:12:36.000 --> 00:12:38.000]  獻在神的壇前
[00:12:38.000 --> 00:12:40.000]  這樣叫做寫記
[00:12:40.000 --> 00:12:42.000]  這樣才叫做跟耶穌呢
[00:12:42.000 --> 00:12:44.000]  如果不是的話
[00:12:44.000 --> 00:12:46.000]  那又是怎樣呢
[00:12:46.000 --> 00:12:48.000]  如果我要變成一隻死羊
[00:12:48.000 --> 00:12:50.000]  在神的壇面前
[00:12:50.000 --> 00:12:52.000]  才叫做跟耶穌的話
[00:12:52.000 --> 00:12:54.000]  那我是不是要爬一聲
[00:12:54.000 --> 00:12:55.000]  馬上坐在牆上
[00:12:55.000 --> 00:12:57.000]  又或者像笨豬跳懸崖一樣
[00:12:57.000 --> 00:13:00.000]  自己搞定自己呢
[00:13:00.000 --> 00:13:02.000]  如果不是自己搞定自己的話
[00:13:02.000 --> 00:13:04.000]  那是不是要找人幫忙
[00:13:04.000 --> 00:13:06.000]  自己衝到老虎那裡
[00:13:06.000 --> 00:13:08.000]  正所謂送羊入虎口
[00:13:08.000 --> 00:13:10.000]  被牠咬死呢
[00:13:10.000 --> 00:13:13.000]  但是想著想著
[00:13:13.000 --> 00:13:15.000]  神說耶穌基督
[00:13:15.000 --> 00:13:17.000]  只有祂
[00:13:17.000 --> 00:13:19.000]  才是神所揀選
[00:13:19.000 --> 00:13:21.000]  耶穌基督才是用來
[00:13:21.000 --> 00:13:23.000]  做贖罪祭的羊羔
[00:13:23.000 --> 00:13:25.000]  神說因為耶穌基督
[00:13:25.000 --> 00:13:27.000]  才是沒有斑點
[00:13:27.000 --> 00:13:29.000]  只有祂
[00:13:29.000 --> 00:13:31.000]  才是完美無瑕
[00:13:31.000 --> 00:13:33.000]  我將自己變成一隻死羊
[00:13:33.000 --> 00:13:35.000]  神要那麼多死羊
[00:13:35.000 --> 00:13:37.000]  來做什麼呢
[00:13:37.000 --> 00:13:39.000]  那
[00:13:39.000 --> 00:13:41.000]  耶穌叫我們寫記
[00:13:41.000 --> 00:13:43.000]  杯十架
[00:13:43.000 --> 00:13:45.000]  究竟是什麼意思
[00:13:45.000 --> 00:13:47.000]  如果耶穌說的死
[00:13:47.000 --> 00:13:49.000]  不是從字面上解釋
[00:13:49.000 --> 00:13:51.000]  那究竟耶穌要我們寫記杯十架
[00:13:51.000 --> 00:13:53.000]  是怎樣的死呢
[00:13:53.000 --> 00:13:55.000]  我嘗試和大家
[00:13:55.000 --> 00:13:57.000]  用兩個層面
[00:13:57.000 --> 00:13:59.000]  去理解十字架的精神
[00:13:59.000 --> 00:14:03.000]  十字架的精神第一樣就是
[00:14:03.000 --> 00:14:05.000]  十字架代表一個生命的氣絕
[00:14:05.000 --> 00:14:09.000]  剛才我們所說
[00:14:09.000 --> 00:14:11.000]  十字架在古代是一個刑具
[00:14:11.000 --> 00:14:13.000]  是一種將人殺死的刑具
[00:14:13.000 --> 00:14:15.000]  當人身上插著
[00:14:15.000 --> 00:14:17.000]  十字架的牌
[00:14:17.000 --> 00:14:19.000]  代表的就是
[00:14:19.000 --> 00:14:21.000]  十字架是一個死囚
[00:14:21.000 --> 00:14:23.000]  我已經沒有生命的主權
[00:14:23.000 --> 00:14:25.000]  對一個死囚來說
[00:14:25.000 --> 00:14:27.000]  我今晚就要死了
[00:14:27.000 --> 00:14:29.000]  我還會不會想
[00:14:29.000 --> 00:14:31.000]  吃什麼呢 穿什麼呢
[00:14:31.000 --> 00:14:33.000]  我還會不會想
[00:14:33.000 --> 00:14:35.000]  我的年度計劃應該怎樣寫呢
[00:14:35.000 --> 00:14:37.000]  我還會不會想
[00:14:37.000 --> 00:14:39.000]  做什麼工作會好呢
[00:14:39.000 --> 00:14:41.000]  我想一定不會
[00:14:41.000 --> 00:14:43.000]  第二
[00:14:43.000 --> 00:14:45.000]  十字架除了代表生命的氣絕
[00:14:45.000 --> 00:14:47.000]  同時也代表了釘十字架的人
[00:14:47.000 --> 00:14:49.000]  他的身份
[00:14:49.000 --> 00:14:51.000]  也都被人氣絕
[00:14:51.000 --> 00:14:53.000]  我們很多時候看電視
[00:14:53.000 --> 00:14:55.000]  我們見到古代的犯人
[00:14:55.000 --> 00:14:57.000]  雙手被綁住
[00:14:57.000 --> 00:14:59.000]  身上插著牌
[00:14:59.000 --> 00:15:01.000]  牌上寫著他犯的罪
[00:15:01.000 --> 00:15:03.000]  我們見到很多人
[00:15:03.000 --> 00:15:05.000]  見到這個犯人
[00:15:05.000 --> 00:15:07.000]  要麼就指指點點
[00:15:07.000 --> 00:15:09.000]  要麼就破口大罵 吐口水
[00:15:09.000 --> 00:15:11.000]  人人見到這個犯人
[00:15:11.000 --> 00:15:13.000]  都當他是瘟神
[00:15:13.000 --> 00:15:15.000]  走都走不及
[00:15:15.000 --> 00:15:17.000]  背起十字架的同時
[00:15:17.000 --> 00:15:19.000]  說的是無論這個人
[00:15:19.000 --> 00:15:21.000]  以前多麼風光 多麼了不起
[00:15:21.000 --> 00:15:23.000]  多麼有錢
[00:15:23.000 --> 00:15:25.000]  或者他是什麼身份
[00:15:25.000 --> 00:15:27.000]  世界都會跟你說再見
[00:15:27.000 --> 00:15:29.000]  世界都會跟你
[00:15:29.000 --> 00:15:31.000]  say goodbye
[00:15:31.000 --> 00:15:33.000]  當背起這個十字架的時候
[00:15:33.000 --> 00:15:35.000]  我們也都不可以
[00:15:35.000 --> 00:15:37.000]  不跟這個世界說再見
[00:15:37.000 --> 00:15:39.000]  生命的氣絕
[00:15:39.000 --> 00:15:41.000]  身份的氣絕
[00:15:41.000 --> 00:15:43.000]  身份的氣絕
[00:15:43.000 --> 00:15:45.000]  從這裡我知道
[00:15:45.000 --> 00:15:47.000]  捨己 背十架 跟從主
[00:15:47.000 --> 00:15:49.000]  絕對不是照字面的意思
[00:15:49.000 --> 00:15:51.000]  叫我們每年要在以色列
[00:15:51.000 --> 00:15:53.000]  背起一個八幾斤重的十字架
[00:15:53.000 --> 00:15:55.000]  走向耶路撒冷
[00:15:55.000 --> 00:15:57.000]  弄到自己全身血 這樣才叫跟隨主
[00:15:57.000 --> 00:15:59.000]  神不是要
[00:15:59.000 --> 00:16:01.000]  一些那麼外在的東西
[00:16:01.000 --> 00:16:03.000]  背十架 捨己
[00:16:03.000 --> 00:16:05.000]  說的是我們的心是怎樣
[00:16:05.000 --> 00:16:07.000]  他說的是一種的精神
[00:16:07.000 --> 00:16:09.000]  一種的姿態
[00:16:09.000 --> 00:16:11.000]  捨己背十架的是
[00:16:11.000 --> 00:16:13.000]  我們要當自己
[00:16:13.000 --> 00:16:15.000]  是一個死囚的心態
[00:16:15.000 --> 00:16:17.000]  去跟從我們的主
[00:16:17.000 --> 00:16:19.000]  我們要放棄我們的主權
[00:16:19.000 --> 00:16:21.000]  給主說了算
[00:16:21.000 --> 00:16:23.000]  捨己背十架
[00:16:23.000 --> 00:16:25.000]  也都同時是我們要跟世界
[00:16:25.000 --> 00:16:27.000]  說再見的一種心態
[00:16:27.000 --> 00:16:29.000]  捨己的死
[00:16:29.000 --> 00:16:31.000]  就是要讓主耶穌
[00:16:31.000 --> 00:16:33.000]  坐在生命的駕駛室上
[00:16:33.000 --> 00:16:35.000]  由祂說了算
[00:16:35.000 --> 00:16:37.000]  同時我們要為
[00:16:37.000 --> 00:16:39.000]  神的緣故
[00:16:39.000 --> 00:16:41.000]  和世界一切
[00:16:41.000 --> 00:16:43.000]  原本影響我們的價值觀
[00:16:43.000 --> 00:16:45.000]  喜好 或者我們個人身份
[00:16:45.000 --> 00:16:47.000]  背後所帶來的虛榮
[00:16:47.000 --> 00:16:49.000]  說再見
[00:16:49.000 --> 00:16:51.000]  基督教信仰的
[00:16:51.000 --> 00:16:53.000]  慧導者
[00:16:53.000 --> 00:16:55.000]  也是著名懺悔錄的
[00:16:55.000 --> 00:16:57.000]  作者奧古斯丁
[00:16:57.000 --> 00:16:59.000]  他在一個信主之前
[00:16:59.000 --> 00:17:01.000]  生活非常之糜爛
[00:17:01.000 --> 00:17:03.000]  他那種放蕩淫亂
[00:17:03.000 --> 00:17:05.000]  連不信的人看到
[00:17:05.000 --> 00:17:07.000]  都眼突突
[00:17:07.000 --> 00:17:09.000]  媽媽看到他這樣的狀況
[00:17:09.000 --> 00:17:11.000]  就勸奧古斯丁
[00:17:11.000 --> 00:17:13.000]  一起離開這個家鄉
[00:17:13.000 --> 00:17:15.000]  但是這個兒子
[00:17:15.000 --> 00:17:17.000]  反而騙了媽媽
[00:17:17.000 --> 00:17:19.000]  他留下痛錫他的媽媽
[00:17:19.000 --> 00:17:21.000]  在碼頭上自己跳上
[00:17:21.000 --> 00:17:23.000]  羅馬的船
[00:17:23.000 --> 00:17:25.000]  然後繼續尋找他的刺激快樂
[00:17:25.000 --> 00:17:27.000]  其後奧古斯丁
[00:17:27.000 --> 00:17:29.000]  在羅馬信了主
[00:17:29.000 --> 00:17:31.000]  他的生命改變
[00:17:31.000 --> 00:17:33.000]  他蒙召回到他的家鄉
[00:17:33.000 --> 00:17:35.000]  他決心拋棄
[00:17:35.000 --> 00:17:37.000]  以前那種的糜爛生活
[00:17:37.000 --> 00:17:39.000]  專心去侍奉上帝
[00:17:39.000 --> 00:17:41.000]  但是當船
[00:17:41.000 --> 00:17:43.000]  接近碼頭的時候
[00:17:43.000 --> 00:17:45.000]  奧古斯丁遇上
[00:17:45.000 --> 00:17:47.000]  他第一個的試驗
[00:17:47.000 --> 00:17:49.000]  一個從前
