
[00:00:00.000 --> 00:00:05.680]  我們今天回到《馬學福音》第十一章第十二節到二十六節
[00:11:57.480 --> 00:11:59.600]  曾經有作者在福音書那邊
[00:11:59.600 --> 00:12:03.600]  去描述這個聖殿所用的希律文
[00:12:03.600 --> 00:12:06.120]  他是用聖殿山
[00:12:06.120 --> 00:12:07.440]  多了一個山
[00:12:07.440 --> 00:12:09.840]  即是說範圍是闊了很多
[00:12:09.840 --> 00:12:11.120]  所以我們看聖經
[00:12:11.120 --> 00:12:12.120]  看聖殿
[00:12:12.120 --> 00:12:14.120]  有時為何聖殿山呢
[00:12:14.120 --> 00:12:16.680]  就是因為範圍在大希律
[00:12:16.680 --> 00:12:17.920]  在主前二十年
[00:12:17.920 --> 00:12:20.240]  去到主後大概五十多年
[00:12:20.240 --> 00:12:22.480]  才真的將它完全做好
[00:12:22.480 --> 00:12:23.400]  不過很可惜
[00:12:23.400 --> 00:12:24.960]  主後七十年又沒有了
[00:12:24.960 --> 00:12:27.920]  今天你和我連第二個聖殿都看不到
[00:12:27.920 --> 00:12:29.360]  所以我們只能信聖經
[00:12:29.360 --> 00:12:30.760]  說甚麼我們就信甚麼
[00:12:30.760 --> 00:12:32.960]  你跟鄰居說聖經說甚麼我們就信甚麼
[00:12:32.960 --> 00:12:33.840]  我們未見過
[00:12:33.840 --> 00:12:35.080]  究竟是否第二個聖殿
[00:12:35.080 --> 00:12:37.320]  宰了第二個聖殿我們不知道
[00:12:37.320 --> 00:12:38.680]  不過
[00:12:38.680 --> 00:12:40.720]  耶穌進入外院
[00:12:40.720 --> 00:12:43.840]  祂就做了三件事
[00:12:43.840 --> 00:12:44.720]  聖經說
[00:12:44.720 --> 00:12:46.640]  耶穌去到聖殿山那邊
[00:12:46.640 --> 00:12:47.800]  祂做了三件事
[00:12:47.800 --> 00:12:48.560]  第一
[00:12:48.560 --> 00:12:53.840]  祂推倒了所有的宰燭的桌子
[00:12:53.840 --> 00:12:54.960]  第二
[00:12:54.960 --> 00:12:59.680]  祂推倒了所有坐在椅子上買甲子的人
[00:12:59.680 --> 00:13:00.800]  第三
[00:13:00.800 --> 00:13:04.680]  走來走去的人都趕走了
[00:13:04.680 --> 00:13:08.680]  在外院走來走去也不行
[00:13:08.680 --> 00:13:09.440]  其實
[00:13:09.440 --> 00:13:10.560]  以前我認識一個牧師
[00:13:10.560 --> 00:13:12.240]  這個牧師是很出名的牧師
[00:13:12.240 --> 00:13:14.000]  這個牧師叫唐崇維牧師
[00:13:14.000 --> 00:13:15.160]  大家認不認識他
[00:13:15.160 --> 00:13:16.720]  唐崇維牧師
[00:13:16.720 --> 00:13:20.400]  我讀大學時已經聽過
[00:13:20.400 --> 00:13:21.920]  他真的很厲害
[00:13:21.920 --> 00:13:23.760]  去到一個地步他真的好像耶穌
[00:13:23.760 --> 00:13:25.000]  他在講道的時候
[00:13:25.000 --> 00:13:26.880]  他不讓人走來走去
[00:13:26.880 --> 00:13:27.880]  如果你去廁所
[00:13:27.880 --> 00:13:28.400]  坐下
[00:13:28.400 --> 00:13:29.200]  去哪裡
[00:13:29.200 --> 00:13:29.880]  去廁所不准去
[00:13:29.880 --> 00:13:30.360]  坐下
[00:13:30.360 --> 00:13:32.240]  他講完才讓你去廁所
[00:13:32.240 --> 00:13:34.080]  所以今天我們同福堂已經很好
[00:13:34.080 --> 00:13:35.920]  要多謝這個牧師這麼好
[00:13:35.920 --> 00:13:37.760]  讓你去廁所
[00:13:37.760 --> 00:13:39.920]  唐崇維真是好像耶穌
[00:13:39.920 --> 00:13:41.840]  在外院走來走去都不讓
[00:13:41.840 --> 00:13:42.960]  不讓你走來走去
[00:13:42.960 --> 00:13:44.760]  所以唐崇維做了耶穌所做的事
[00:13:44.760 --> 00:13:46.040]  我們不可以不服他
[00:13:46.040 --> 00:13:47.480]  廁所都不讓你去
[00:13:47.480 --> 00:13:48.880]  真的很厲害
[00:13:48.880 --> 00:13:50.440]  有時候會想
[00:13:50.440 --> 00:13:53.840]  為什麼耶穌會這麼憤怒
[00:13:53.840 --> 00:13:56.200]  用我們來說好像很憤怒
[00:13:56.200 --> 00:13:58.120]  為什麼他要潔淨聖殿
[00:13:58.120 --> 00:13:59.680]  因為第一
[00:13:59.680 --> 00:14:01.960]  為什麼要推倒所有
[00:14:01.960 --> 00:14:04.680]  兌換銀幣的那張桌子
[00:14:04.680 --> 00:14:05.520]  第一姐妹
[00:14:05.520 --> 00:14:07.080]  今天如果我們去外國
[00:14:07.080 --> 00:14:08.920]  你一定要去找換店
[00:14:08.920 --> 00:14:11.480]  去換外幣
[00:14:11.480 --> 00:14:12.920]  如果去到明洞
[00:14:12.920 --> 00:14:14.240]  忽然間花光那些韓幣
[00:14:14.240 --> 00:14:17.640]  你去明洞找換店
[00:14:17.640 --> 00:14:20.400]  去換韓幣去花錢
[00:14:20.400 --> 00:14:24.640]  換銀幣其實很普遍的事
[00:14:24.640 --> 00:14:26.400]  但另一方面我們要問
[00:14:26.400 --> 00:14:30.320]  為什麼猶太人在羅馬的政權底下
[00:14:30.320 --> 00:14:33.840]  他們去到聖殿的時候要換銀幣
[00:14:33.840 --> 00:14:37.400]  原來那時候已經是一國兩制
[00:14:37.400 --> 00:14:38.520]  已經是一國兩制
[00:14:38.520 --> 00:14:39.640]  有兩種銀幣
[00:14:39.640 --> 00:14:41.920]  一種就是羅馬人所住的銀幣
[00:14:41.920 --> 00:14:42.840]  羅馬人所住的銀幣
[00:14:42.840 --> 00:14:45.600]  是有凱撒像在上面的
[00:14:45.600 --> 00:14:47.160]  凱撒像沒什麼特別
[00:14:47.160 --> 00:14:50.640]  我們以前殖民地的大餅
[00:14:50.640 --> 00:14:52.760]  都有誰的樣子在上面
[00:14:52.760 --> 00:14:53.720]  英女皇是不是
[00:14:53.720 --> 00:14:55.600]  很簡單的英女皇是不是
[00:14:55.600 --> 00:14:58.000]  有一個銀幣上面有個像有什麼問題
[00:14:58.000 --> 00:14:58.880]  但問題就是
[00:14:58.880 --> 00:15:01.680]  原來當時羅馬的政權底下
[00:15:01.680 --> 00:15:05.160]  羅馬的皇帝是推崇皇帝的敬拜
[00:15:05.160 --> 00:15:07.560]  就是說每一個皇帝死了之後
[00:15:07.560 --> 00:15:08.760]  都會幫他建一個廟
[00:15:08.760 --> 00:15:11.840]  很多皇帝廟是敬拜皇帝
