
[00:00:00.000 --> 00:00:02.000]  (主席)Hello,大家好
[00:05:56.000 --> 00:05:59.000]  或是地上各種走獸的模樣
[00:05:59.000 --> 00:06:02.000]  或是胸中各樣有翅膀的飛鳥的模樣
[00:06:02.000 --> 00:06:03.000]  請
[00:06:19.000 --> 00:06:21.000]  就算天上的黑暗
[00:06:21.000 --> 00:06:24.000]  不受任何人的對待貪污
[00:06:24.000 --> 00:06:26.000]  或是監獄
[00:06:26.000 --> 00:06:28.000]  但社會是上主的職責
[00:06:28.000 --> 00:06:32.000]  分派合乎他們的壓迫
[00:06:32.000 --> 00:06:35.000]  你們卻是上主所取的
[00:06:35.000 --> 00:06:38.000]  他把你們從埃及從鐵路裡領出來
[00:06:38.000 --> 00:06:41.000]  為要使你們作地產業的子民
[00:06:41.000 --> 00:06:43.000]  就像今天這樣
[00:06:43.000 --> 00:06:45.000]  你們自己謹慎
[00:06:45.000 --> 00:06:46.000]  你們要自己謹慎
[00:06:46.000 --> 00:06:48.000]  免得忘記上主你們的神
[00:06:48.000 --> 00:06:50.000]  與你們所立的約
[00:06:50.000 --> 00:06:52.000]  為自己做偶像
[00:06:52.000 --> 00:06:53.000]  就是上主你的神
[00:06:53.000 --> 00:06:56.000]  所吩咐所禁止的任何形象
[00:06:56.000 --> 00:06:57.000]  請
[00:07:16.000 --> 00:07:22.000]  主席
[00:07:22.000 --> 00:07:25.000]  今天我要叫天地向你們作見證
[00:07:25.000 --> 00:07:30.000]  你們在你們過約旦河去佔領的地上
[00:07:30.000 --> 00:07:32.000]  一定會迅速滅亡
[00:07:32.000 --> 00:07:34.000]  你們在那地上的日子
[00:07:34.000 --> 00:07:35.000]  必不長久
[00:07:35.000 --> 00:07:37.000]  一定會被滅絕
[00:07:37.000 --> 00:07:40.000]  上主必將你們分散在萬民之中
[00:07:40.000 --> 00:07:42.000]  你們剩餘的人
[00:07:42.000 --> 00:07:46.000]  在上主驅趕你們去的列國那裡
[00:07:46.000 --> 00:07:48.000]  必寥寥可數
[00:08:13.000 --> 00:08:18.000]  其實這個都很典型的
[00:08:18.000 --> 00:08:22.000]  在《生命記》裡面所寫的風格都是這樣
[00:08:22.000 --> 00:08:23.000]  重重複複
[00:08:23.000 --> 00:08:24.000]  講完一次就講一次
[00:08:24.000 --> 00:08:26.000]  或者將一個的訊息
[00:08:26.000 --> 00:08:28.000]  將它發很多次
[00:08:28.000 --> 00:08:30.000]  用不同的角度講一次
[00:08:30.000 --> 00:08:32.000]  都是這樣
[00:08:32.000 --> 00:08:33.000]  很簡單
[00:08:33.000 --> 00:08:35.000]  其實都不需要很多的解釋
[00:08:35.000 --> 00:08:38.000]  波西為什麼不容許一班以色列人
[00:08:38.000 --> 00:08:40.000]  在進入迦南地之後
[00:08:40.000 --> 00:08:42.000]  可以跟隨那裡的風俗
[00:08:42.000 --> 00:08:43.000]  入鄉隨俗
[00:08:43.000 --> 00:08:44.000]  沒有
[00:08:44.000 --> 00:08:46.000]  因為這裡反覆提及
[00:08:46.000 --> 00:08:51.000]  恐怕以色列人會跟隨迦南人的風俗
[00:08:51.000 --> 00:08:52.000]  學壞
[00:08:52.000 --> 00:08:53.000]  敗壞自己
[00:08:53.000 --> 00:08:55.000]  然後製造很多的
[00:08:55.000 --> 00:08:57.000]  模造很多的偶像
[00:08:57.000 --> 00:08:59.000]  作為神去敬拜
[00:08:59.000 --> 00:09:01.000]  以致上帝是法奴
[00:09:01.000 --> 00:09:03.000]  最終就會滅絕
[00:09:03.000 --> 00:09:08.000]  無法只在應許的地方長久居住
[00:09:08.000 --> 00:09:10.000]  然後被驅散
[00:09:10.000 --> 00:09:12.000]  分散去到不同的列國
[00:09:12.000 --> 00:09:13.000]  就再次
[00:09:13.000 --> 00:09:14.000]  本來帶你出來
[00:09:14.000 --> 00:09:16.000]  就從圍爐之間
[00:09:16.000 --> 00:09:17.000]  埃及帶你出來
[00:09:17.000 --> 00:09:18.000]  讓你得自由
[00:09:18.000 --> 00:09:20.000]  然後你因為不聽話
[00:09:20.000 --> 00:09:22.000]  然後你又再被驅散
[00:09:22.000 --> 00:09:24.000]  又再次成為奴隸
[00:09:24.000 --> 00:09:27.000]  這些都是大家反反覆覆
[00:09:27.000 --> 00:09:30.000]  將會在生命記裡面聽到的訊息
[00:09:30.000 --> 00:09:33.000]  可見這個是作為上一代
[00:09:33.000 --> 00:09:35.000]  上一輩的摩西
[00:09:35.000 --> 00:09:38.000]  新一代的以色列人一個很嚴正
[00:09:38.000 --> 00:09:41.000]  非常嚴厲的一個提醒
[00:09:41.000 --> 00:09:43.000]  語重心長的一個提醒
[00:09:43.000 --> 00:09:46.000]  我剛才說
[00:09:46.000 --> 00:09:48.000]  我入鄉隨俗
[00:09:48.000 --> 00:09:50.000]  一般來說都是一件好的事
[00:09:50.000 --> 00:09:55.000]  也是一件尊重當地人的一個表現
[00:09:55.000 --> 00:09:58.000]  也是說你是在表達一種友善
[00:09:58.000 --> 00:10:02.000]  你願意在那裡跟別人
[00:10:02.000 --> 00:10:04.000]  用對方的語言
[00:10:04.000 --> 00:10:06.000]  風俗跟他們相處的話
[00:10:06.000 --> 00:10:08.000]  其實是一個友善的表達
[00:10:08.000 --> 00:10:09.000]  也都這樣
[00:10:09.000 --> 00:10:13.000]  令到大家的相處都會融洽一點
[00:10:13.000 --> 00:10:15.000]  好像剛才我舉那些很多
[00:10:15.000 --> 00:10:18.000]  外地人來到香港去落腳那些的例子
[00:10:18.000 --> 00:10:19.000]  都是不同程度
[00:10:19.000 --> 00:10:22.000]  他們在這裡做的都是入鄉隨俗
[00:10:22.000 --> 00:10:24.000]  他們是會受歡迎的
[00:10:24.000 --> 00:10:26.000]  所以有些在裡面
[00:10:26.000 --> 00:10:29.000]  靠他們在香港的生活
[00:10:29.000 --> 00:10:32.000]  做YouTuber都會有足夠的收入
[00:10:33.000 --> 00:10:35.000]  這會為他們帶來好處
[00:10:35.000 --> 00:10:37.000]  其實是想深一層
[00:10:37.000 --> 00:10:41.000]  這是一個好的賣點
[00:10:41.000 --> 00:10:44.000]  就算說回我們昔日
[00:10:44.000 --> 00:10:47.000]  在清代的時候
[00:10:47.000 --> 00:10:51.000]  當外國的宣教士來到中國
[00:10:51.000 --> 00:10:54.000]  要進入中國內地傳福音的時候
[00:10:54.000 --> 00:10:57.000]  那些我們叫內地會的宣教士
[00:10:57.000 --> 00:10:59.000]  其實都是在做同樣的事
[00:10:59.000 --> 00:11:01.000]  大家可能都見過一些照片
[00:11:01.000 --> 00:11:03.000]  包括大德生
[00:11:03.000 --> 00:11:05.000]  或者是內地會的宣教士
[00:11:05.000 --> 00:11:07.000]  都是這樣的模樣
[00:11:07.000 --> 00:11:09.000]  不單只是穿著華服
[00:11:09.000 --> 00:11:11.000]  戴著薄帽
[00:11:11.000 --> 00:11:17.000]  你看見女的穿著長衣服等等
[00:11:17.000 --> 00:11:20.000]  都是一個這樣的裝束
[00:11:20.000 --> 00:11:24.000]  甚至他們去到哪個省
[00:11:24.000 --> 00:11:28.000]  學那裡的地方的方言
[00:11:28.000 --> 00:11:30.000]  不只是學國語這麼簡單
[00:11:30.000 --> 00:11:32.000]  不只是學華語這麼簡單
[00:11:32.000 --> 00:11:34.000]  是去到學那裡的方言
[00:11:34.000 --> 00:11:39.000]  甚至激烈到要留邊的男人
[00:11:39.000 --> 00:11:42.000]  很明顯他們是一個完全
[00:11:42.000 --> 00:11:46.000]  徹底地要進入中國文化當中
[00:11:46.000 --> 00:11:48.000]  意思是百姓會很尊重
[00:11:48.000 --> 00:11:51.000]  和很認同他們
[00:11:51.000 --> 00:11:54.000]  之所以說如果你要去到一個地方
[00:11:54.000 --> 00:11:57.000]  而不選擇去入鄉隨俗的話
[00:11:57.000 --> 00:11:59.000]  其實不是很發善
[00:11:59.000 --> 00:12:03.000]  甚至可能會令人覺得你很傲慢
[00:12:03.000 --> 00:12:05.000]  你覺得我的東西不好嗎
[00:12:05.000 --> 00:12:07.000]  為什麼你只是保留著你的圖片
[00:12:07.000 --> 00:12:09.000]  可能會令人覺得很傲慢
[00:12:09.000 --> 00:12:14.000]  不過這個正正和聖經所教導的不同
[00:12:14.000 --> 00:12:18.000]  聖經強調上帝的子民是要分別為聖
[00:12:18.000 --> 00:12:23.000]  分別為聖和列國的人是要不同的
[00:12:23.000 --> 00:12:25.000]  以色列文出來說
[00:12:25.000 --> 00:12:28.000]  上帝產業的子民
[00:12:28.000 --> 00:12:30.000]  是要和世俗分開的
[00:12:30.000 --> 00:12:32.000]  不是混在一起的
[00:12:32.000 --> 00:12:36.000]  所以回到我們今天的處境
[00:12:36.000 --> 00:12:37.000]  去到今時今日
[00:12:37.000 --> 00:12:41.000]  這件事又是可以怎樣去實踐出來呢
[00:12:41.000 --> 00:12:45.000]  又或者是應該那條界線是怎樣去定呢
[00:12:45.000 --> 00:12:47.000]  或者如果是仍然有界線的話
[00:12:47.000 --> 00:12:50.000]  那條界線是不是還是那麼明顯呢
[00:12:50.000 --> 00:12:52.000]  我們作為基督徒
[00:12:52.000 --> 00:12:56.000]  其實一直都在問這些類似的問題
[00:12:56.000 --> 00:13:00.000]  即是我們會面對那條界線的時候
[00:13:00.000 --> 00:13:03.000]  我們會受到很多的挑戰
[00:13:03.000 --> 00:13:07.000]  究竟摩西在生命的裏面
[00:13:07.000 --> 00:13:10.000]  給一班後輩的吩咐提醒
[00:13:10.000 --> 00:13:13.000]  又可以怎樣在今日
[00:13:13.000 --> 00:13:16.000]  在我們裏面可以展現出來呢
[00:13:16.000 --> 00:13:19.000]  我想和大家分享
[00:13:19.000 --> 00:13:21.000]  在經文裏面提到
[00:13:21.000 --> 00:13:23.000]  其實跟隨上帝的人
[00:13:23.000 --> 00:13:29.000]  在世上其實一直都會恆常地遭遇兩股張力
[00:13:29.000 --> 00:13:32.000]  我今天就很想講這兩股張力
[00:13:32.000 --> 00:13:35.000]  這股張力我相信是在摩西的時代
[00:13:35.000 --> 00:13:37.000]  在耶穌的時代
[00:13:37.000 --> 00:13:39.000]  甚至去到今日的時代
[00:13:39.000 --> 00:13:41.000]  我們都仍然要面對
[00:13:41.000 --> 00:13:45.000]  當我們要和世俗有這個分別為勝分出來的時候
[00:13:45.000 --> 00:13:49.000]  怎樣都是有這樣的張力走出來的
[00:13:49.000 --> 00:13:52.000]  第一個張力就是我們會有養學養
[00:13:52.000 --> 00:13:54.000]  有養學養
[00:13:54.000 --> 00:13:57.000]  剛才的經文其實講了很多次
[00:13:57.000 --> 00:14:00.000]  其實是將十界裏面的第二界
[00:14:00.000 --> 00:14:04.000]  不可以為自己做偶像
[00:14:04.000 --> 00:14:07.000]  空中地上地面下那些水那些
[00:14:07.000 --> 00:14:09.000]  其實是將這節的經文
[00:14:09.000 --> 00:14:11.000]  其實是將它擴張了
[00:14:11.000 --> 00:14:12.000]  擴張地來寫
[00:14:12.000 --> 00:14:14.000]  再舉很多的例子出來
[00:14:14.000 --> 00:14:18.000]  講明我們不可以做任何的形象出來
[00:14:18.000 --> 00:14:21.000]  當是神去敬拜
[00:14:21.000 --> 00:14:24.000]  這個很有趣
[00:14:24.000 --> 00:14:27.000]  即是和當時的文化
[00:14:27.000 --> 00:14:30.000]  當地的文化和加拿大的文化是完全的不同
[00:14:30.000 --> 00:14:33.000]  甚至和他們出來的那個埃及的文化
[00:14:33.000 --> 00:14:35.000]  亦都是不同的
[00:14:35.000 --> 00:14:39.000]  剛才講到在經文的開頭
[00:14:39.000 --> 00:14:46.000]  摩西去荷列山上領受上帝的律法的時候
[00:14:46.000 --> 00:14:48.000]  經文會告訴我們
[00:14:48.000 --> 00:14:52.000]  神在荷列山顯現的日子
[00:14:52.000 --> 00:14:55.000]  以色列人都是不見樣的
[00:14:55.000 --> 00:14:56.000]  都不見樣的
[00:14:56.000 --> 00:14:58.000]  只是聽到聲音
[00:14:58.000 --> 00:15:01.000]  他不會顯明有任何的形象
[00:15:01.000 --> 00:15:05.000]  讓以色列人可以描述出來
[00:15:05.000 --> 00:15:06.000]  可以繪畫出來
[00:15:06.000 --> 00:15:08.000]  甚至用來做個帽子
[00:15:08.000 --> 00:15:09.000]  做個像都沒有
[00:15:09.000 --> 00:15:10.000]  完全沒有這些
[00:15:10.000 --> 00:15:13.000]  所以有些學者去這樣形容
[00:15:13.000 --> 00:15:16.000]  他們認為耶和華的信仰
[00:15:16.000 --> 00:15:20.000]  即是我們跟隨猶太教傳下來的信仰
[00:15:20.000 --> 00:15:23.000]  是一個很著重聽覺的文化
[00:15:23.000 --> 00:15:25.000]  不是一個視覺的文化
[00:15:25.000 --> 00:15:27.000]  不知道大家是否認同
[00:15:27.000 --> 00:15:28.000]  他的理由就是
[00:15:28.000 --> 00:15:33.000]  因為神只是很想我們聽從
[00:15:33.000 --> 00:15:36.000]  我們用耳去聽上帝的說話
[00:15:36.000 --> 00:15:40.000]  用耳去聽覺去領受上帝的律法
[00:15:40.000 --> 00:15:45.000]  而不是我們要有很多視覺上的偶像
[00:15:45.000 --> 00:15:49.000]  或是有很多視覺的對象去膜拜
[00:15:49.000 --> 00:15:50.000]  重點就是
[00:15:50.000 --> 00:15:56.000]  人是否能夠聽從上帝的吩咐去做
[00:15:56.000 --> 00:15:58.000]  所以敬拜神的人
[00:15:58.000 --> 00:16:01.000]  神是要求他們要
[00:16:01.000 --> 00:16:03.000]  他們活出來的生命
[00:16:03.000 --> 00:16:05.000]  跟周圍的人不一樣
[00:16:05.000 --> 00:16:07.000]  那種分別就在這個地方
[00:16:07.000 --> 00:16:11.000]  不是在他們弄出來的像
[00:16:11.000 --> 00:16:14.000]  或是顯現出來的外表
[00:16:14.000 --> 00:16:16.000]  有什麼特別的不同
[00:16:16.000 --> 00:16:21.000]  重要的是他們是否願意去聽神的話
[00:16:21.000 --> 00:16:23.000]  我想這個想法
[00:16:23.000 --> 00:16:26.000]  我再深一層想下去的時候
[00:16:26.000 --> 00:16:28.000]  其實我覺得挺相似
[00:16:28.000 --> 00:16:30.000]  在基督教信仰裏
[00:16:30.000 --> 00:16:33.000]  其實一直貫徹著這種精神
[00:16:33.000 --> 00:16:36.000]  和大家回到一個場景
[00:16:36.000 --> 00:16:38.000]  在耶穌的時代
[00:16:38.000 --> 00:16:39.000]  方書裏
[00:16:39.000 --> 00:16:40.000]  大家可能記得
[00:16:40.000 --> 00:16:43.000]  耶穌登山變像那一幕
[00:16:43.000 --> 00:16:46.000]  耶穌登山變像那一幕
[00:16:46.000 --> 00:16:52.000]  當有耶穌和摩沙希利亞一起顯現的時候
[00:16:52.000 --> 00:16:53.000]  彼得想做什麼
[00:16:53.000 --> 00:16:57.000]  大家記不記得
[00:16:57.000 --> 00:16:59.000]  少林踏棚大師
[00:16:59.000 --> 00:17:00.000]  踏三座棚
[00:17:00.000 --> 00:17:01.000]  每人起一座
[00:17:01.000 --> 00:17:05.000]  讓我們可以凝固了這個景象
[00:17:05.000 --> 00:17:08.000]  我相信因為他當時沒有手機
[00:17:08.000 --> 00:17:10.000]  如果彼得當年有手機
[00:17:10.000 --> 00:17:14.000]  他一定會很想拍下那個場景
[00:17:14.000 --> 00:17:16.000]  對彼得來說
[00:17:16.000 --> 00:17:20.000]  他看到這個景象對他來說是很神聖
[00:17:20.000 --> 00:17:24.000]  他只想凝固了這個景象
[00:17:24.000 --> 00:17:26.000]  所以他說踏三座棚
[00:17:26.000 --> 00:17:29.000]  大家保持著這個景象
[00:17:29.000 --> 00:17:32.000]  不過其實這個登山變像裏面
[00:17:32.000 --> 00:17:36.000]  最重要的是天父跟著說那幾句話
[00:17:36.000 --> 00:17:37.000]  天父說那幾句話
[00:17:37.000 --> 00:17:39.000]  大家在屏幕上看到
[00:17:39.000 --> 00:17:40.000]  這是我的愛子
[00:17:40.000 --> 00:17:42.000]  我喜愛他
[00:17:42.000 --> 00:17:45.000]  你們要聽從他
[00:17:45.000 --> 00:17:46.000]  也是的
[00:17:46.000 --> 00:17:50.000]  不是要著重看那幾個棚
[00:17:50.000 --> 00:17:52.000]  或者看我們幾個變得多光
[00:17:52.000 --> 00:17:55.000]  你是要聽從這位耶穌
[00:17:55.000 --> 00:17:57.000]  也是要聽從
[00:17:57.000 --> 00:18:00.000]  是這樣的貫徹
[00:18:00.000 --> 00:18:03.000]  我們是要聽從那個訊息
[00:18:03.000 --> 00:18:08.000]  不過這個就是張力所在
[00:18:08.000 --> 00:18:11.000]  因為眼前的景象
[00:18:11.000 --> 00:18:14.000]  很容易被我們更加側重
[00:18:14.000 --> 00:18:16.000]  我都去找一找
[00:18:16.000 --> 00:18:19.000]  究竟人是會喜歡用視覺多些
[00:18:19.000 --> 00:18:21.000]  還是用聽覺多些
[00:18:21.000 --> 00:18:23.000]  我不知道大家有沒有專家
[00:18:23.000 --> 00:18:24.000]  我問那些AI
[00:18:24.000 --> 00:18:25.000]  AI就告訴我
[00:18:25.000 --> 00:18:29.000]  人是會容易傾向更多是用視覺
[00:18:29.000 --> 00:18:35.000]  去捕捉很多周圍環境的資訊
[00:18:35.000 --> 00:18:37.000]  我不知道是不是一個真實的狀況
[00:18:37.000 --> 00:18:39.000]  但怎樣也好
[00:18:39.000 --> 00:18:41.000]  起碼對我的經驗來說
[00:18:41.000 --> 00:18:44.000]  很容易會側重我們看見的東西
[00:18:44.000 --> 00:18:46.000]  我們眼見的東西
[00:18:46.000 --> 00:18:48.000]  可能我們會相信視覺
[00:18:48.000 --> 00:18:52.000]  多於相信我們的聽覺
[00:18:52.000 --> 00:18:55.000]  對當年的以色列人來說
[00:18:55.000 --> 00:18:59.000]  他們看到迦南地那裡的人的風俗
[00:18:59.000 --> 00:19:02.000]  當他們拜那些神子
[00:19:02.000 --> 00:19:03.000]  那些偶像
[00:19:03.000 --> 00:19:09.000]  無論是來自於一些風調雨順
[00:19:09.000 --> 00:19:13.000]  又或者是一些保他們四景平安等等
[00:19:13.000 --> 00:19:15.000]  這些功能的偶像
[00:19:15.000 --> 00:19:20.000]  他們被這樣的情況吸引了
[00:19:20.000 --> 00:19:22.000]  他們就去跟隨
[00:19:22.000 --> 00:19:25.000]  按照很多不同的生物
[00:19:25.000 --> 00:19:28.000]  甚至天上的星獸等等的情況
[00:19:28.000 --> 00:19:32.000]  那個模樣去敬拜
[00:19:33.000 --> 00:19:35.000]  這個不只是一個
[00:19:35.000 --> 00:19:36.000]  對他們來說
[00:19:36.000 --> 00:19:37.000]  眼見的東西
[00:19:37.000 --> 00:19:40.000]  不只是一個屬靈對他們的影響
[00:19:40.000 --> 00:19:42.000]  也引申了很多東西
[00:19:42.000 --> 00:19:47.000]  引申了他們對上帝管治的反應
[00:19:47.000 --> 00:19:50.000]  又跟大家跳到另一個場景
[00:19:50.000 --> 00:19:55.000]  當以色列人看到
[00:19:55.000 --> 00:20:00.000]  周圍被非利人壓制的時候
[00:20:00.000 --> 00:20:03.000]  他們是城邦
[00:20:03.000 --> 00:20:07.000]  只不過每個城邦都有一個王去管治
[00:20:07.000 --> 00:20:11.000]  非利人這樣做可以
[00:20:11.000 --> 00:20:13.000]  不如我們這樣做
[00:20:13.000 --> 00:20:14.000]  他們也是這樣
[00:20:14.000 --> 00:20:16.000]  希望有養學養
[00:20:16.000 --> 00:20:19.000]  撒姆爾記上第八章告訴我們
[00:20:19.000 --> 00:20:24.000]  這群以色列人的領袖
[00:20:24.000 --> 00:20:28.000]  對當時的士司撒姆爾說
[00:20:28.000 --> 00:20:31.000]  你老了,你的兒子不行
[00:20:31.000 --> 00:20:34.000]  現在求你為我們立一個王
[00:20:34.000 --> 00:20:35.000]  治理我們
[00:20:35.000 --> 00:20:37.000]  最重要是最後一句
[00:20:37.000 --> 00:20:39.000]  好像列國一樣
[00:20:39.000 --> 00:20:41.000]  有養學養
[00:20:41.000 --> 00:20:43.000]  周圍的人是這樣做
[00:20:43.000 --> 00:20:45.000]  我們也要這樣做
[00:20:45.000 --> 00:20:46.000]  看到是這樣
[00:20:46.000 --> 00:20:47.000]  他們這樣
[00:20:47.000 --> 00:20:49.000]  那我們就跟著做
[00:20:49.000 --> 00:20:52.000]  如果是這樣的話
[00:20:52.000 --> 00:20:54.000]  可能到了我們今天
[00:20:54.000 --> 00:20:55.000]  這種傾向
[00:20:55.000 --> 00:20:58.000]  仍然會對我們帶來一些影響
[00:20:58.000 --> 00:21:03.000]  我們很容易被眼前的所見吸引
[00:21:03.000 --> 00:21:07.000]  以致我們有機會去到一個
[00:21:07.000 --> 00:21:09.000]  有養學養的狀態
[00:21:09.000 --> 00:21:12.000]  哪些是神科
[00:21:12.000 --> 00:21:14.000]  我們就要跟著那些科目去選
