
[00:00:00.000 --> 00:00:01.620]  第二節我們又一齊讀聖經
[00:01:40.920 --> 00:01:45.520]  各樣的財物 食物 穀等等
[00:01:45.520 --> 00:01:48.200]  墨紙這些擺在裡面
[00:01:48.200 --> 00:01:49.300]  就是由以色列人建的
[00:01:49.300 --> 00:01:54.520]  以色列人就建了兩個積貨城
[00:01:54.520 --> 00:01:56.400]  城裡面叫做積貨城
[00:01:56.400 --> 00:01:59.000]  其中一個就叫做蘭塞
[00:01:59.000 --> 00:02:01.800]  以色列人從蘭塞起行
[00:02:01.800 --> 00:02:05.900]  他們就不只是住在蘭塞一個地方
[00:02:05.900 --> 00:02:09.520]  他們很多是住在戈山
[00:02:09.520 --> 00:02:11.720]  一個很大很肥沃
[00:02:11.720 --> 00:02:14.300]  是成為埃及最漂亮的地方
[00:02:14.300 --> 00:02:16.360]  他們就集合了
[00:02:16.360 --> 00:02:19.900]  於是他們就一起去到蘭塞
[00:02:19.900 --> 00:02:21.300]  然後出發了
[00:02:21.300 --> 00:02:25.700]  蘭塞是Romesus
[00:02:25.700 --> 00:02:27.900]  Romesus大家會知道
[00:02:27.900 --> 00:02:32.760]  在埃及有一個王很出名的
[00:02:32.760 --> 00:02:36.160]  就叫做蘭塞二世Romesus第二
[00:02:36.160 --> 00:02:37.760]  可能就用他這個名字
[00:02:37.760 --> 00:02:39.500]  因為他爸爸就是第一
[00:02:39.500 --> 00:02:40.700]  Romesus
[00:02:40.700 --> 00:02:46.760]  如果你在瀏覽器那裡看
[00:02:46.760 --> 00:02:50.660]  蘭塞都會看到他的樣子
[00:02:50.660 --> 00:02:54.800]  甚至有人在木乃伊那裡找到
[00:02:54.800 --> 00:02:57.160]  是看到他的骨頭
[00:02:57.160 --> 00:02:59.500]  因此由他的骨頭
[00:02:59.500 --> 00:03:02.560]  可以做回他的圓形的樣子
[00:03:02.560 --> 00:03:04.160]  大概是怎樣
[00:03:04.160 --> 00:03:07.160]  如果你在谷歌的圖都找到的
[00:03:07.160 --> 00:03:08.160]  Romesus
[00:03:08.160 --> 00:03:11.000]  Romesus是太陽之子的意思
[00:03:11.000 --> 00:03:13.100]  他們很尊敬太陽的
[00:03:13.100 --> 00:03:14.400]  不過沒用的
[00:03:14.400 --> 00:03:17.160]  黑暗之災三日熄你燈
[00:03:17.160 --> 00:03:18.960]  看你太陽之子是什麼
[00:03:18.960 --> 00:03:21.660]  唯獨以色列地方有亮光
[00:03:21.660 --> 00:03:22.660]  真厲害
[00:03:22.660 --> 00:03:26.400]  他們由蘭塞起行往疏閣
[00:03:26.400 --> 00:03:28.660]  疏閣在聖經裡面有兩個疏閣
[00:03:28.660 --> 00:03:30.560]  起碼兩個
[00:03:30.560 --> 00:03:31.660]  一個就在埃及
[00:03:31.660 --> 00:03:35.600]  另一個就在以色列地的北端
[00:03:35.600 --> 00:03:44.000]  就是瓦割跟他的哥哥以素相認的時候
[00:03:44.000 --> 00:03:45.700]  就在那附近
[00:03:45.700 --> 00:03:46.900]  瓦剝渡口
[00:03:46.900 --> 00:03:52.000]  然後以素先行自行回以東
[00:03:52.000 --> 00:03:57.400]  然後瓦割說我們這些年紀輕
[00:03:57.400 --> 00:03:59.500]  正在乳養嬰兒
[00:03:59.500 --> 00:04:01.400]  還有那些牛羊都小
[00:04:01.400 --> 00:04:02.560]  那些女人又多
[00:04:02.560 --> 00:04:04.000]  不走得這麼快的
[00:04:04.000 --> 00:04:05.100]  你們先走
[00:04:05.100 --> 00:04:06.500]  我們跟著來跟著來
[00:04:06.500 --> 00:04:08.100]  他一看見哥哥走了
[00:04:08.100 --> 00:04:11.600]  他馬上調頭去了疏閣
[00:04:11.600 --> 00:04:12.700]  那裡有一個疏閣
[00:04:12.700 --> 00:04:15.200]  疏閣的意思就是貨攤
[00:04:15.200 --> 00:04:16.600]  或者叫帳篷
[00:04:16.600 --> 00:04:20.900]  就好像我們今天那些叫做嘉年華
[00:04:20.900 --> 00:04:22.400]  一個Booth這樣
[00:04:22.400 --> 00:04:24.600]  可能當地有很多貨攤
[00:04:24.600 --> 00:04:26.000]  很多人去那裡
[00:04:26.000 --> 00:04:29.600]  他們由蘭塞起行去疏閣
[00:04:29.600 --> 00:04:32.000]  疏閣是C字頭
[00:04:32.000 --> 00:04:33.500]  其實C是讀S的
[00:04:33.500 --> 00:04:35.600]  Sukkot
[00:04:35.600 --> 00:04:37.300]  就是疏閣
[00:04:37.300 --> 00:04:38.600]  就去那裡
[00:04:38.600 --> 00:04:40.400]  那裡有多少人起行
[00:04:40.400 --> 00:04:41.800]  除了婦人孩子
[00:04:41.800 --> 00:04:45.200]  暴行的男人約有六十萬
[00:04:45.200 --> 00:04:46.600]  哇
[00:04:46.600 --> 00:04:49.300]  今天要看的第一點就是
[00:04:49.300 --> 00:04:50.200]  厲不厲害
[00:04:50.200 --> 00:04:52.300]  男人有六十萬
[00:04:52.300 --> 00:04:56.600]  於是你說以色列人出一級有多少人
[00:04:56.600 --> 00:04:58.300]  男人有六十萬
[00:04:58.300 --> 00:05:01.200]  一個男人當他有太太
[00:05:01.200 --> 00:05:03.700]  一兩個子女
[00:05:03.700 --> 00:05:06.000]  那就是說
[00:05:06.000 --> 00:05:09.000]  有一個男人背後可能是
[00:05:09.000 --> 00:05:12.000]  總數是四個或者五個人
[00:05:12.000 --> 00:05:13.600]  如果是母親
[00:05:13.600 --> 00:05:14.200]  明白嗎
[00:05:14.200 --> 00:05:16.000]  爸爸就當成是男人
[00:05:16.000 --> 00:05:17.900]  所以譬如一個男人
[00:05:17.900 --> 00:05:19.200]  有他太太
[00:05:19.200 --> 00:05:20.900]  有兩個子女
[00:05:20.900 --> 00:05:21.600]  這樣
[00:05:21.600 --> 00:05:24.000]  所以有四五個人
[00:05:24.000 --> 00:05:27.000]  你見到如果有六十萬個男人
[00:05:27.000 --> 00:05:30.100]  那就是說大概浩浩蕩蕩
[00:05:30.100 --> 00:05:34.500]  那裡可能有近二百萬人
[00:05:34.500 --> 00:05:36.500]  這個真是大數目了
[00:05:36.500 --> 00:05:39.700]  二百萬人一起離開
[00:05:39.700 --> 00:05:43.000]  所以你可以明白
[00:05:43.000 --> 00:05:48.500]  為什麼法律上是不想讓他們走的
[00:05:48.500 --> 00:05:52.700]  因為這二百萬人是免費的勞工
[00:05:52.700 --> 00:05:54.700]  是不需要給人工的
[00:05:54.700 --> 00:05:56.900]  只是給他們飯吃就可以了
[00:05:56.900 --> 00:05:58.900]  還要交多少磚頭
[00:05:58.900 --> 00:06:01.200]  要建多少個城牆
[00:06:01.200 --> 00:06:02.400]  哇
[00:06:02.400 --> 00:06:04.900]  二百萬人
[00:06:04.900 --> 00:06:07.300]  怎麼會讓他們走呢
[00:06:07.300 --> 00:06:12.000]  又怕他會背叛自己作亂
[00:06:12.000 --> 00:06:15.400]  但又不捨得這二百萬的勞力
[00:06:15.400 --> 00:06:16.300]  勞動力
[00:06:16.300 --> 00:06:16.900]  那怎麼辦
[00:06:16.900 --> 00:06:18.100]  真是不知道怎麼辦
[00:06:18.100 --> 00:06:20.100]  所以不讓他們走
[00:06:20.100 --> 00:06:22.100]  但到最後還是讓他們走
[00:06:22.100 --> 00:06:24.300]  快點走 快點走 快點走
[00:06:24.300 --> 00:06:25.100]  二百萬人
[00:06:25.100 --> 00:06:28.900]  第一 看到上帝的能力多麼豪大
[00:06:28.900 --> 00:06:34.600]  那你們也知道為什麼摩西會太推手不肯帶
[00:06:34.600 --> 00:06:37.900]  二百萬人怎麼帶啊
[00:06:37.900 --> 00:06:39.500]  不要說二百萬
[00:06:39.500 --> 00:06:44.900]  兩百個人在今天帶他去旅行
[00:06:44.900 --> 00:06:47.900]  我們教會二百人去旅行
[00:06:47.900 --> 00:06:50.500]  旅遊巴四輛
[00:06:50.500 --> 00:06:52.300]  在哪裡集合
[00:06:52.300 --> 00:06:56.900]  哇 城裡人誰上第一號車誰上四號車
[00:06:56.900 --> 00:06:59.000]  這個又說還沒上完廁所
[00:06:59.000 --> 00:07:01.700]  那個又說婆婆還沒到
[00:07:01.700 --> 00:07:04.100]  哎呀 你真是暈不下來
[00:07:04.100 --> 00:07:07.500]  二百萬人去到中間吃飯 什麼酒樓
[00:07:07.500 --> 00:07:09.600]  哇
[00:07:09.600 --> 00:07:11.200]  頭都赤了
[00:07:11.200 --> 00:07:13.200]  有些又不知道怎麼辦
[00:07:13.200 --> 00:07:14.700]  又不知道找哪一輛車
[00:07:14.700 --> 00:07:17.200]  哎呀 這個中暑 那個見暈
[00:07:17.200 --> 00:07:18.200]  總之呢
[00:07:18.200 --> 00:07:20.900]  哎 二百人都搞不定
[00:07:20.900 --> 00:07:22.900]  還有今天有手機
[00:07:22.900 --> 00:07:25.100]  二百萬人出來
[00:07:25.100 --> 00:07:26.800]  沒有手機 沒有WhatsApp
[00:07:26.800 --> 00:07:30.300]  沒有通訊 怎樣通知啊
[00:07:30.300 --> 00:07:32.200]  大聲 公都不夠大聲
[00:07:32.200 --> 00:07:34.400]  所以呢 很艱難的
[00:07:34.400 --> 00:07:36.900]  如果我是摩西 我都不敢帶
[00:07:36.900 --> 00:07:40.600]  好了 第一 看到上帝的大能
[00:07:40.600 --> 00:07:42.100]  就要帶這幫人走
[00:07:42.100 --> 00:07:44.000]  看到摩西的痛苦
[00:07:44.000 --> 00:07:48.600]  好了 由太陽之子的城開始起身行了
[00:07:48.600 --> 00:07:50.100]  好 先看看地圖
[00:07:50.100 --> 00:07:55.300]  這個地圖我都是在谷歌剪出來的
[00:07:55.300 --> 00:07:57.800]  以免說我侵權了
[00:07:57.800 --> 00:08:00.400]  我就貼了一些重要的地方上去
[00:08:00.400 --> 00:08:02.100]  大家可以看到
[00:08:02.100 --> 00:08:05.700]  這個地方 埃及
[00:08:05.700 --> 00:08:08.600]  這個地中海來的 埃及
[00:08:08.600 --> 00:08:10.800]  這個地方呢
[00:08:10.800 --> 00:08:13.800]  就是西賴抗野了
[00:08:13.800 --> 00:08:18.500]  北的叫舒爾抗野
[00:08:18.500 --> 00:08:21.100]  好了 這個叫西賴抗野
[00:08:21.100 --> 00:08:23.200]  或者叫西賴半島
[00:08:23.200 --> 00:08:24.700]  紅海呢 下低上來
[00:08:24.700 --> 00:08:26.000]  紅海去到北呢
[00:08:26.000 --> 00:08:28.400]  是分成兩條的
[00:08:28.400 --> 00:08:30.000]  好了 然後呢
[00:08:30.000 --> 00:08:32.500]  就過來這個加底斯的抗野
[00:08:32.500 --> 00:08:35.200]  再進去就是希伯倫耶路撒冷
[00:08:35.200 --> 00:08:39.600]  其實如果由這裏蘭塞起行
[00:08:39.600 --> 00:08:41.600]  走到這裏呢
[00:08:41.600 --> 00:08:43.300]  很近而已
[00:08:43.300 --> 00:08:45.300]  但是他們卻在抗野那裏
[00:08:45.300 --> 00:08:47.500]  漂流四十年
[00:08:47.500 --> 00:08:51.000]  這個是下次有機會再說的
[00:08:51.000 --> 00:08:54.600]  就是說聖堅是說他們由蘭塞起行
[00:08:54.600 --> 00:08:58.000]  這個是以色列人出埃及到迦南的旅程
[00:08:58.000 --> 00:09:01.000]  第一步就是在蘭塞
[00:09:01.000 --> 00:09:03.100]  Mremesis 起行
[00:09:03.100 --> 00:09:06.000]  另一個蘭塞是一個
[00:09:06.000 --> 00:09:09.700]  埃及人逼他們要他們起的積貨城
[00:09:09.700 --> 00:09:10.600]  第一個
[00:09:10.600 --> 00:09:12.800]  另一個叫比東
[00:09:12.800 --> 00:09:14.000]  比東
[00:09:14.000 --> 00:09:16.300]  比東也是另一個積貨城
[00:09:16.300 --> 00:09:19.800]  他們兩個都是由以色列人
[00:09:19.800 --> 00:09:21.600]  做奴隸起的
[00:09:21.600 --> 00:09:23.300]  這裏是尼羅河
[00:09:23.300 --> 00:09:25.400]  由南向北流
[00:09:25.400 --> 00:09:27.600]  流入地中海
[00:09:27.600 --> 00:09:29.800]  通常一去到平原
[00:09:29.800 --> 00:09:33.800]  河就會分開變成尼羅河三角洲
[00:09:33.800 --> 00:09:34.800]  這裏
[00:09:34.800 --> 00:09:37.800]  這個三角洲是Delta
[00:09:37.800 --> 00:09:41.800]  這個尼羅河三角洲
[00:09:41.800 --> 00:09:43.600]  很肥沃
[00:09:43.600 --> 00:09:47.800]  而且每一年會有水浸
[00:09:47.800 --> 00:09:51.000]  一有水浸就好了
[00:09:51.000 --> 00:09:53.000]  水浸泛濫就好了
[00:09:53.000 --> 00:09:54.200]  浸過所有地
[00:09:54.200 --> 00:09:55.700]  流走水乾了之後
[00:09:55.700 --> 00:09:57.400]  很肥沃
[00:09:57.400 --> 00:10:00.900]  這塊地就叫做戈山
[00:10:00.900 --> 00:10:03.500]  戈山為什麼以色列人的奴隸
[00:10:03.500 --> 00:10:06.100]  聚集在戈山最美的地呢?
[00:10:06.100 --> 00:10:09.100]  原因就是很久之前
[00:10:09.100 --> 00:10:12.300]  就是約瑟的時代
[00:10:12.300 --> 00:10:15.000]  以色列人一家人去到
[00:10:15.000 --> 00:10:18.600]  當時的法老就很器重約瑟
[00:10:18.600 --> 00:10:20.300]  就說我家人來了
[00:10:20.300 --> 00:10:22.400]  你隨便選一塊地
[00:10:22.400 --> 00:10:25.600]  選我們埃及最美的地給他們住
[00:10:25.600 --> 00:10:28.100]  所以他們是住在戈山的
[00:10:28.100 --> 00:10:32.700]  但是現在後來有不認識約瑟的新王起來
[00:10:32.700 --> 00:10:34.100]  就開始逼迫他們了
[00:10:34.100 --> 00:10:35.800]  就要他們做奴隸了
[00:10:35.800 --> 00:10:38.200]  所以建的城都是他們住的地方附近
[00:10:38.200 --> 00:10:40.100]  蘭塞和比東
[00:10:40.100 --> 00:10:42.400]  由蘭塞起行往疏閣
[00:10:42.400 --> 00:10:44.600]  就到這裡了
[00:10:44.600 --> 00:10:46.900]  然後再走比哈希陸
[00:10:46.900 --> 00:10:50.300]  就在這個狹窄的位置過紅海
[00:10:50.300 --> 00:10:51.500]  就進入到這裡了
[00:10:51.500 --> 00:10:55.500]  因為這個派兵追他們
[00:10:55.500 --> 00:10:56.500]  追到這裡
[00:10:56.500 --> 00:10:58.700]  比哈希陸他們就過海了
[00:10:58.700 --> 00:11:00.600]  大概是這樣的
[00:11:00.600 --> 00:11:02.100]  一路繼續走
[00:11:02.100 --> 00:11:04.000]  就在輸野抗議一路走的時間
[00:11:04.000 --> 00:11:05.700]  去到西冷半島附近
[00:11:05.700 --> 00:11:09.700]  就經過一個很苦的泉水
[00:11:09.700 --> 00:11:11.900]  又叫做馬拉的苦水
[00:11:11.900 --> 00:11:13.900]  然後下一個就是以林
[00:11:13.900 --> 00:11:16.300]  哇! 這些水很甜啊
[00:11:16.300 --> 00:11:18.100]  我想給大家知道
[00:11:18.100 --> 00:11:19.900]  蘭塞和疏閣
[00:11:19.900 --> 00:11:22.100]  第一個站、第二個站、第三個站
[00:11:22.100 --> 00:11:24.100]  就是比哈希陸過海了
[00:11:24.100 --> 00:11:25.500]  大家知道了
[00:11:25.500 --> 00:11:28.000]  然後這條路這樣走了很久
[00:11:28.000 --> 00:11:29.000]  繞一圈
[00:11:29.000 --> 00:11:32.000]  然後才進入到加南地
[00:11:32.000 --> 00:11:34.000]  好了
[00:11:34.000 --> 00:11:36.400]  第38節挺有趣的
[00:11:36.400 --> 00:11:39.400]  又有許多閒雜人
[00:11:39.400 --> 00:11:44.000]  並有羊群、牛群和他們一同上去
[00:11:44.000 --> 00:11:46.500]  他們60萬男人
[00:11:46.500 --> 00:11:49.900]  於是我就推測他們近200萬人
[00:11:49.900 --> 00:11:53.900]  連同婦女和小孩
[00:11:53.900 --> 00:11:55.800]  還有無數牛羊
[00:11:55.800 --> 00:11:59.700]  因為他們就拿了別人的牛羊、衣服
[00:11:59.700 --> 00:12:02.600]  那些金器等等都拿走了
[00:12:02.600 --> 00:12:04.500]  我就說「給你,給你,給你」
[00:12:04.500 --> 00:12:06.800]  這都是神的工作
[00:12:06.800 --> 00:12:09.600]  「讓他們快點走,快點走」
[00:12:09.600 --> 00:12:11.100]  「快點走,快點走」
[00:12:11.100 --> 00:12:15.200]  有許多閒雜人一同
[00:12:15.200 --> 00:12:16.600]  一起上去
[00:12:16.600 --> 00:12:17.600]  上去哪裏呢?
[00:12:17.600 --> 00:12:20.200]  上去英去之地
[00:12:20.200 --> 00:12:22.100]  哇! 他們聽到
[00:12:22.100 --> 00:12:23.600]  他們走啊?
[00:12:23.600 --> 00:12:25.800]  就說「皇上,放他們走啊」
[00:12:25.800 --> 00:12:27.500]  「法律王,放他們走啊」
[00:12:27.500 --> 00:12:29.400]  然後看到十個災
[00:12:29.400 --> 00:12:33.500]  這幫人跟著耶和華神真厲害
[00:12:33.500 --> 00:12:35.600]  我們也跟著他了
[00:12:35.600 --> 00:12:38.200]  埃及那些神全部都不行
[00:12:38.200 --> 00:12:39.500]  我們也跟著他
[00:12:39.500 --> 00:12:41.800]  跟著他就有上帝保護
[00:12:41.800 --> 00:12:44.100]  有耶和華保護
[00:12:44.100 --> 00:12:48.000]  有許多閒雜人就跟著他了
[00:12:48.000 --> 00:12:51.100]  那麼「閒雜」這個中文翻譯呢
[00:12:51.100 --> 00:12:52.800]  Arab, Arab
[00:12:52.800 --> 00:12:57.300]  Arab這個字其實是「混雜」
[00:12:57.300 --> 00:13:00.900]  「混雜」和「違善」的意思
[00:13:00.900 --> 00:13:02.000]  甚麼是「混雜」呢?
[00:13:02.000 --> 00:13:06.100]  其實Arab這個字是「違善」的意思
[00:13:06.100 --> 00:13:07.700]  「違善」就是說
[00:13:07.700 --> 00:13:10.900]  那些布不是有打直的線
[00:13:10.900 --> 00:13:13.200]  有打橫的線的嗎?
[00:13:13.200 --> 00:13:18.000]  那好像我們叫「橫維直經」
[00:13:18.000 --> 00:13:22.800]  譬如世界上我們定這個地點
[00:13:22.800 --> 00:13:24.400]  經緯度是多少?
[00:13:24.400 --> 00:13:25.900]  「經」就是指直的
[00:13:25.900 --> 00:13:27.100]  然後「緯度」是橫的
[00:13:27.100 --> 00:13:29.500]  啊! 加上那一點
[00:13:29.500 --> 00:13:31.700]  那麼「違善」是打橫的
[00:13:31.700 --> 00:13:33.500]  「經」線是打直的
[00:13:33.500 --> 00:13:35.500]  於是「違善」是指
[00:13:35.500 --> 00:13:39.700]  又有許多違善和牛羊和我們一起
[00:13:39.700 --> 00:13:41.000]  甚麼意思呢?
[00:13:41.000 --> 00:13:43.800]  即是本來我們看東西就是這樣看的
[00:13:43.800 --> 00:13:44.700]  那麼有很多人
[00:13:44.700 --> 00:13:45.700]  甚麼人? 甚麼人?
[00:13:45.700 --> 00:13:46.900]  甚麼人? 甚麼人? 甚麼人?
[00:13:46.900 --> 00:13:51.200]  啊! 怎麼知道有些其他的人呢?
[00:13:51.200 --> 00:13:52.200]  所以呢
[00:13:52.200 --> 00:13:53.800]  就是打橫的
[00:13:53.800 --> 00:13:55.900]  應該是誰? 誰? 誰?
[00:13:55.900 --> 00:13:57.000]  我們是以色列人
[00:13:57.000 --> 00:13:58.700]  以色列人 以色列人
[00:13:58.700 --> 00:14:00.200]  來了一個不是以色列人
[00:14:00.200 --> 00:14:01.200]  是他的朋友
[00:14:01.200 --> 00:14:03.100]  哎! 這個是他的朋友
[00:14:03.100 --> 00:14:03.900]  啊! 一路數下來
[00:14:03.900 --> 00:14:04.700]  啊! 這個是他的朋友
[00:14:04.700 --> 00:14:06.500]  啊! 這個是他的隔壁屋
[00:14:06.500 --> 00:14:07.300]  所以呢
[00:14:07.300 --> 00:14:08.500]  就是這樣數下來
[00:14:08.500 --> 00:14:09.700]  然後打橫
[00:14:09.700 --> 00:14:12.900]  所以是這個數數的概念
[00:14:12.900 --> 00:14:14.800]  或者計算的概念
[00:14:14.800 --> 00:14:20.300]  很多和以色列人有關係的人
[00:14:20.300 --> 00:14:21.800]  隔壁屋啦
[00:14:21.800 --> 00:14:24.900]  喂! 喂! 今夜我們要離開了
[00:14:24.900 --> 00:14:26.900]  我們正在吃雨節
[00:14:26.900 --> 00:14:30.400]  我們就會有些血這樣擦在門眉門腔上
[00:14:30.400 --> 00:14:32.100]  你會不會都查?
[00:14:32.100 --> 00:14:34.300]  什麼事? 我們是埃及人
[00:14:34.300 --> 00:14:35.200]  哎呀! 你查吧
[00:14:35.200 --> 00:14:37.900]  要不然這個滅長子之災
[00:14:37.900 --> 00:14:40.700]  你的長子就沒命了
[00:14:40.700 --> 00:14:41.400]  這樣嗎?
[00:14:41.400 --> 00:14:42.500]  那寧可信其有
[00:14:42.500 --> 00:14:43.300]  不可信其無
[00:14:43.300 --> 00:14:44.800]  我也查吧
[00:14:44.800 --> 00:14:47.400]  哎! 查了真的沒事
[00:14:47.400 --> 00:14:49.900]  所以有些埃及人都會相信
[00:14:49.900 --> 00:14:51.800]  哇! 真的厲害
[00:14:51.800 --> 00:14:52.800]  我看了九個災
[00:14:52.800 --> 00:14:55.100]  現在經過第十個殺長子之災
[00:14:55.100 --> 00:14:56.700]  而這些血就保護了我
[00:14:56.700 --> 00:14:58.000]  過了餘月
[00:14:58.000 --> 00:14:59.400]  哎呀! 接著他說
[00:14:59.400 --> 00:15:00.900]  好啊! 那我們走吧
[00:15:00.900 --> 00:15:03.100]  你走不走啊?
[00:15:03.100 --> 00:15:04.400]  我們雖然隔壁屋
[00:15:04.400 --> 00:15:06.300]  我不是以色列人
[00:15:06.300 --> 00:15:07.000]  我是埃及人
[00:15:07.000 --> 00:15:07.700]  不過都在一起
[00:15:07.700 --> 00:15:08.500]  我都跟著你了
[00:15:08.500 --> 00:15:09.200]  可能是這樣
[00:15:09.200 --> 00:15:10.700]  很多懷疑線
[00:15:10.700 --> 00:15:11.500]  就是這樣送我來
[00:15:11.500 --> 00:15:12.600]  啊! 這個是朋友
[00:15:12.600 --> 00:15:13.300]  這個是同事
[00:15:13.300 --> 00:15:15.100]  啊! 這個是他隔壁屋
[00:15:15.100 --> 00:15:17.800]  這樣就跟著來了
[00:15:17.800 --> 00:15:19.600]  有很多牛群羊在一起
[00:15:19.600 --> 00:15:21.800]  上去 神鷹去的地方
[00:15:21.800 --> 00:15:24.600]  上去 Allah 是上去
[00:15:24.600 --> 00:15:26.800]  為什麼叫上去呢?
[00:15:26.800 --> 00:15:28.900]  為什麼不叫下去呢?
[00:15:28.900 --> 00:15:30.300]  其實是向南走的
[00:15:30.300 --> 00:15:31.500]  為什麼不叫上去呢?
[00:15:31.500 --> 00:15:34.800]  因為好像我們香港人這樣
[00:15:34.800 --> 00:15:36.100]  很有趣的
[00:15:36.100 --> 00:15:37.100]  中環
[00:15:37.100 --> 00:15:38.800]  香港島的中環
[00:15:38.800 --> 00:15:41.600]  是一個很重要的地方
[00:15:41.600 --> 00:15:42.700]  所以說你去哪裡啊?
[00:15:42.700 --> 00:15:45.200]  我上中環這樣的
[00:15:45.200 --> 00:15:46.300]  你去哪裡啊?
[00:15:46.300 --> 00:15:48.700]  我下筲箕灣
[00:15:48.700 --> 00:15:50.600]  我下西環
[00:15:50.600 --> 00:15:52.500]  上中環
[00:15:52.500 --> 00:15:54.100]  為什麼不是下中環
[00:15:54.100 --> 00:15:55.900]  上筲箕灣的呢?
[00:15:55.900 --> 00:15:59.000]  因為覺得中環比較重要
[00:15:59.000 --> 00:16:01.500]  其他地方沒有那麼重要
[00:16:01.500 --> 00:16:03.900]  那麼我們上去神鷹去之地
[00:16:03.900 --> 00:16:06.700]  哇! 所以是上去的 Allah
[00:16:06.700 --> 00:16:07.800]  好了
[00:16:07.800 --> 00:16:11.000]  他們用埃及帶出來的生麵
[00:16:11.000 --> 00:16:13.200]  烤成無餃餅
[00:16:13.200 --> 00:16:16.300]  為什麼用生麵烤無餃餅呢?
[00:16:16.300 --> 00:16:17.600]  生麵就是說
[00:16:17.600 --> 00:16:20.400]  那些麵粉搓了
[00:16:20.400 --> 00:16:25.000]  就一團未落發粉
[00:16:25.000 --> 00:16:25.900]  這樣啊
[00:16:25.900 --> 00:16:26.700]  就烤成無餃餅
[00:16:26.700 --> 00:16:27.600]  為什麼呢?
[00:16:27.600 --> 00:16:31.500]  因為生麵原沒有發起
[00:16:31.500 --> 00:16:34.000]  因為他們被催逼離開埃及
[00:16:34.000 --> 00:16:35.300]  不能擔言
[00:16:35.300 --> 00:16:38.400]  也沒有為自己預備什麼食物
[00:16:38.400 --> 00:16:40.900]  所以他們一出埃及之後肚子餓
[00:16:40.900 --> 00:16:43.400]  原來早些經文是說什麼呢?
[00:16:43.400 --> 00:16:45.300]  他們就說走啊走啊走啊
[00:16:45.300 --> 00:16:47.300]  半夜就趕他們走了
[00:16:47.300 --> 00:16:48.700]  個人拿著東西
[00:16:48.700 --> 00:16:52.600]  他們將他們的麵本來是晚上吃
[00:16:52.600 --> 00:16:55.500]  可能臨睡前就搓好了
[00:16:55.500 --> 00:16:58.500]  有芫荽落了去或者之類的
[00:16:58.500 --> 00:17:00.900]  或者未落
[00:17:00.900 --> 00:17:01.600]  走了
[00:17:01.600 --> 00:17:04.600]  就馬上用盤子將那些麵粉扔下去
[00:17:04.600 --> 00:17:06.100]  那一疊麵扔下去
[00:17:06.100 --> 00:17:07.900]  就用衣服包著
