
[00:00:00.000 --> 00:00:02.660]  我很喜歡聖誕節
[00:02:38.400 --> 00:02:40.400]  你看到天使對牧人說
[00:02:40.400 --> 00:02:44.400]  你去到那裏見到有個鷹鞋包著布
[00:02:44.400 --> 00:02:47.400]  臥在馬槽裏面的那個就是
[00:02:47.400 --> 00:02:49.400]  即是說牧人到的時候
[00:02:49.400 --> 00:02:52.400]  就見到馬槽有隻牛或者馬
[00:02:52.400 --> 00:02:54.400]  有個鷹鞋在裏面
[00:02:54.400 --> 00:02:57.400]  但是剛才我們看馬太福音
[00:02:57.400 --> 00:02:58.400]  博士來到那裏怎樣?
[00:02:58.400 --> 00:03:00.400]  第二章第十節說
[00:03:00.400 --> 00:03:05.400]  他的博士盡量防止看見小孩子和他的母親
[00:03:05.400 --> 00:03:07.400]  已經有個防止在那裏
[00:03:07.400 --> 00:03:09.400]  而且他不是用鷹鞋包著布
[00:03:09.400 --> 00:03:12.400]  有個小孩子就大了一點點
[00:03:12.400 --> 00:03:16.400]  那牧師大多少?
[00:03:16.400 --> 00:03:17.400]  不知道的
[00:03:17.400 --> 00:03:21.400]  那些解經家說大約是半年到一年半
[00:03:21.400 --> 00:03:22.400]  你想一下
[00:03:22.400 --> 00:03:24.400]  希律說要殺那些小孩子
[00:03:24.400 --> 00:03:26.400]  幾多歲以下?
[00:03:26.400 --> 00:03:27.400]  兩歲以下
[00:03:27.400 --> 00:03:28.400]  如果他剛出生就不用了
[00:03:28.400 --> 00:03:30.400]  兩個月以下就可以了
[00:03:30.400 --> 00:03:36.400]  所以答案應該是
[00:03:36.400 --> 00:03:39.400]  博士是給牧人遲一點
[00:03:39.400 --> 00:03:41.400]  遲多少個月我們不知道
[00:03:41.400 --> 00:03:46.400]  這個可能BSF和生命之道合謀都沒有教到
[00:03:46.400 --> 00:03:47.400]  這一點也不一定
[00:03:47.400 --> 00:03:48.400]  或者有教到
[00:03:48.400 --> 00:03:49.400]  不過你沒有聽到
[00:03:49.400 --> 00:03:56.400]  東方博士這個歷史事蹟其實很特別
[00:03:56.400 --> 00:03:57.400]  我經常都想
[00:03:57.400 --> 00:03:59.400]  為什麼博士要安排
[00:03:59.400 --> 00:04:00.400]  為什麼博士要來呢?
[00:04:00.400 --> 00:04:02.400]  為什麼上帝要叫他來呢?
[00:04:02.400 --> 00:04:04.400]  而且他來的時候已經很多個月以後
[00:04:04.400 --> 00:04:06.400]  有什麼意思?
[00:04:06.400 --> 00:04:08.400]  上帝藉著這個事蹟
[00:04:08.400 --> 00:04:10.400]  要向人類表達出什麼意思呢?
[00:04:10.400 --> 00:04:13.400]  今天我要和大家一起看看
[00:04:13.400 --> 00:04:16.400]  博士來朝這個歷史故事
[00:04:16.400 --> 00:04:20.400]  看看上帝今天要對你和我講些什麼
[00:04:20.400 --> 00:04:25.400]  首先我們要了解一下當時的社會背景
[00:04:25.400 --> 00:04:28.400]  特別是這個故事裡面的重要人物
[00:04:28.400 --> 00:04:29.400]  有什麼重要人物呢?
[00:04:29.400 --> 00:04:31.400]  第一個就是希律
[00:04:31.400 --> 00:04:36.400]  希律大帝出生在公元前73年
[00:04:36.400 --> 00:04:42.400]  他30多歲就被羅馬皇帝冊封成為猶太的王
[00:04:42.400 --> 00:04:45.400]  他是一個非常能幹的政治家
[00:04:45.400 --> 00:04:50.400]  事實上他是當代唯一能夠將巴勒斯坦統治得很好的
[00:04:50.400 --> 00:04:52.400]  因為當時經常打架
[00:04:52.400 --> 00:04:57.400]  在他在位的幾十年就平靜安穩
[00:04:57.400 --> 00:05:00.400]  所以誰想做維穩工作就要找希律
[00:05:00.400 --> 00:05:04.400]  所以羅馬政府就很信任他
[00:05:04.400 --> 00:05:08.400]  而他和羅馬的君王一代又一代的君王
[00:05:08.400 --> 00:05:11.400]  都保持良好的關係
[00:05:11.400 --> 00:05:13.400]  希律不單止能幹
[00:05:13.400 --> 00:05:15.400]  他有時候可以很慷慨
[00:05:15.400 --> 00:05:17.400]  有一次猶太地發生大饑荒
[00:05:17.400 --> 00:05:20.400]  他將自己的金拿出來用掉
[00:05:20.400 --> 00:05:22.400]  來買糧食給百姓
[00:05:22.400 --> 00:05:24.400]  這個真的不能說
[00:05:24.400 --> 00:05:26.400]  希律很喜歡建築
[00:05:26.400 --> 00:05:29.400]  如果他不做皇帝就應該做建築師
[00:05:29.400 --> 00:05:34.400]  譬如他在聖殿重建聖殿
[00:05:34.400 --> 00:05:36.400]  做了幾十年
[00:05:36.400 --> 00:05:38.400]  美輪美奐的聖殿
[00:05:38.400 --> 00:05:42.400]  還有蓋薩尼亞的海港也是他建造
[00:05:42.400 --> 00:05:44.400]  從沒有變成有
[00:05:44.400 --> 00:05:47.400]  所以羅馬政府的駐軍和政府總部
[00:05:47.400 --> 00:05:49.400]  都在蓋薩尼亞
[00:05:49.400 --> 00:05:52.400]  但是希律有一個很大的問題
[00:05:52.400 --> 00:05:54.400]  就是他性格猜疑
[00:05:54.400 --> 00:05:56.400]  而且殘暴不仁
[00:05:56.400 --> 00:05:59.400]  他晚年有個怪病
[00:05:59.400 --> 00:06:03.400]  令到他這種猜疑的性格變本加厲
[00:06:03.400 --> 00:06:07.400]  他曾經殺了很多猶太人的拉比老師
[00:06:07.400 --> 00:06:10.400]  連自己其中一個太太都殺了
[00:06:10.400 --> 00:06:12.400]  還有三個兒子都被他殺了
[00:06:12.400 --> 00:06:15.400]  所以他要殺伯利恆的男嬰
[00:06:15.400 --> 00:06:17.400]  一點都不奇怪
[00:06:17.400 --> 00:06:20.400]  不過當時的伯利恆的人口
[00:06:20.400 --> 00:06:22.400]  應該不夠一千人
[00:06:22.400 --> 00:06:25.400]  所以兩歲以下的男嬰
[00:06:25.400 --> 00:06:27.400]  大約十多二十個
[00:06:27.400 --> 00:06:31.400]  所以當時的人權不是很彰顯
[00:06:31.400 --> 00:06:34.400]  殺了之後歷史都沒有記載
[00:06:34.400 --> 00:06:36.400]  這個就是希律
[00:06:36.400 --> 00:06:39.400]  第二種人我們要看一看
[00:06:39.400 --> 00:06:41.400]  就是那種文士祭師
[00:06:41.400 --> 00:06:43.400]  在馬太福音第二章第三節說
[00:06:43.400 --> 00:06:46.400]  希律王聽見了就心裡不安
[00:06:46.400 --> 00:06:50.400]  耶路撒冷合城的人也都不安
[00:06:50.400 --> 00:06:53.400]  所指合城的不是所有的居民
[00:06:53.400 --> 00:06:55.400]  因為當時還沒有WhatsApp
[00:06:55.400 --> 00:06:57.400]  就不能夠這麼快傳承知道
[00:06:57.400 --> 00:06:59.400]  博士來了
[00:06:59.400 --> 00:07:01.400]  合城是指甚麼呢
[00:07:01.400 --> 00:07:03.400]  就是指那些文士祭師
[00:07:03.400 --> 00:07:06.400]  和那些上流社會和希律一起
[00:07:06.400 --> 00:07:09.400]  很親密的相處的人
[00:07:09.400 --> 00:07:11.400]  他們知道希律的性格
[00:07:11.400 --> 00:07:13.400]  動一動就殺人
[00:07:13.400 --> 00:07:15.400]  所謂伴君如伴虎
[00:07:15.400 --> 00:07:17.400]  所以希律不開心的時候
[00:07:17.400 --> 00:07:19.400]  他們都不開心
[00:07:19.400 --> 00:07:21.400]  所以這裡說希律心裡不安
[00:07:21.400 --> 00:07:25.400]  合城那幫富有的人家
[00:07:25.400 --> 00:07:29.400]  都不安定
[00:07:29.400 --> 00:07:32.400]  如果你研究過當時的社會情況
[00:07:32.400 --> 00:07:34.400]  你就知道2000年前的耶路撒冷
[00:07:34.400 --> 00:07:37.400]  其實是相當繁盛的
[00:07:37.400 --> 00:07:40.400]  在羅馬政府強而有力的統治之下
[00:07:40.400 --> 00:07:44.400]  整個地中海沿岸都享受太平
[00:07:44.400 --> 00:07:49.400]  這種太平是幾百年以來都沒有試過
[00:07:49.400 --> 00:07:51.400]  因為那時候經常打來打去
[00:07:51.400 --> 00:07:53.400]  但羅馬統治之後
[00:07:53.400 --> 00:07:55.400]  鐵腕政策全部太平
[00:07:55.400 --> 00:07:59.400]  歷史上稱為羅馬和平
[00:07:59.400 --> 00:08:01.400]  Pax Romana
[00:08:01.400 --> 00:08:03.400]  耶路撒冷的上流社會
[00:08:03.400 --> 00:08:07.400]  在這種和平穩定的生活裡面
[00:08:07.400 --> 00:08:09.400]  他們可謂江湖生平
[00:08:09.400 --> 00:08:11.400]  如果你看歷史
[00:08:11.400 --> 00:08:13.400]  你會發現他們生活很好
[00:08:13.400 --> 00:08:15.400]  他們很廣泛排場
[00:08:15.400 --> 00:08:17.400]  他們要吃甚麼
[00:08:17.400 --> 00:08:19.400]  要買甚麼飲酒設備
[00:08:19.400 --> 00:08:21.400]  他們請甚麼人
[00:08:21.400 --> 00:08:22.400]  要怎樣請
[00:08:22.400 --> 00:08:24.400]  人家請你你要怎樣回覆
[00:08:24.400 --> 00:08:28.400]  那種排場講究很厲害
[00:08:28.400 --> 00:08:35.400]  這就是當時耶路撒冷那種上流社會的情況
[00:08:35.400 --> 00:08:39.400]  在這麼舒適穩定的環境裡面
[00:08:39.400 --> 00:08:43.400]  突然間有幾個東方博士來
[00:08:43.400 --> 00:08:47.400]  令到這班人心理震盪
[00:08:47.400 --> 00:08:49.400]  因為希律妒忌
[00:08:49.400 --> 00:08:51.400]  希律動不動就很麻煩
[00:08:51.400 --> 00:08:56.400]  所以對民事、祭司和上流社會來說
[00:08:56.400 --> 00:08:58.400]  這個博士是不受歡迎
[00:08:58.400 --> 00:09:04.400]  這就是當時的民事、祭司和那種上流社會的人
[00:09:04.400 --> 00:09:07.400]  第三種人我們要講的就是東方博士
[00:09:07.400 --> 00:09:09.400]  我們再考考大家
[00:09:09.400 --> 00:09:13.400]  有多少個東方博士來
[00:09:13.400 --> 00:09:15.400]  幾個
[00:09:15.400 --> 00:09:16.400]  有人說三個
[00:09:16.400 --> 00:09:17.400]  你怎知道是三個
[00:09:17.400 --> 00:09:18.400]  聖經有講嗎
[00:09:18.400 --> 00:09:20.400]  聖經沒有講過幾個
[00:09:20.400 --> 00:09:22.400]  你說牧師黃金、乳香、煤藥
[00:09:22.400 --> 00:09:23.400]  一個就是三個
[00:09:23.400 --> 00:09:26.400]  黃金太重可以兩個一起抬
[00:09:26.400 --> 00:09:28.400]  聖經有幾個就不知道是多少個
[00:09:28.400 --> 00:09:30.400]  你說三個我都不會說你錯
[00:09:30.400 --> 00:09:32.400]  我又問你
[00:09:32.400 --> 00:09:33.400]  這些博士是從哪裏來的
[00:09:33.400 --> 00:09:34.400]  東方是哪裏來的
[00:09:34.400 --> 00:09:35.400]  東方這麼大
[00:09:35.400 --> 00:09:38.400]  會不會有可能是從中國來的
[00:09:38.400 --> 00:09:39.400]  有可能
[00:09:39.400 --> 00:09:40.400]  但是我不知道
[00:09:40.400 --> 00:09:42.400]  多數都不是
[00:09:42.400 --> 00:09:44.400]  有沒有可能是從印度來的
[00:09:44.400 --> 00:09:45.400]  有可能
[00:09:45.400 --> 00:09:46.400]  我不知道
[00:09:46.400 --> 00:09:47.400]  多數都不是
[00:09:47.400 --> 00:09:48.400]  多數在哪裏呢
[00:09:48.400 --> 00:09:49.400]  多數可能是從巴比倫來的
[00:09:49.400 --> 00:09:50.400]  為什麼呢
[00:09:50.400 --> 00:09:51.400]  第一
[00:09:51.400 --> 00:09:54.400]  因為黃金、乳香、煤藥
[00:09:54.400 --> 00:09:58.400]  是當時中東
[00:09:58.400 --> 00:10:00.400]  用來做朝貢軍王用
[00:10:00.400 --> 00:10:02.400]  我們中國黃金是全世界都用
[00:10:02.400 --> 00:10:03.400]  但是乳香、煤藥
[00:10:03.400 --> 00:10:06.400]  好像我看中國的典籍都不是記載很多
[00:10:06.400 --> 00:10:10.400]  這個博士
[00:10:10.400 --> 00:10:14.400]  當他是從巴比倫來的
[00:10:14.400 --> 00:10:16.400]  他就看到一顆星
[00:10:16.400 --> 00:10:18.400]  就算是和那顆星
[00:10:18.400 --> 00:10:19.400]  給木人看的
[00:10:19.400 --> 00:10:21.400]  但是他們就要開始研究
[00:10:21.400 --> 00:10:24.400]  因為巴比倫曾經抓過很多猶太人去那裏住
[00:10:24.400 --> 00:10:25.400]  老了他們去
[00:10:25.400 --> 00:10:27.400]  有猶太人在那裏住
[00:10:27.400 --> 00:10:28.400]  可能他會問猶太人
[00:10:28.400 --> 00:10:30.400]  大家一起看看
[00:10:30.400 --> 00:10:32.400]  這個是不是猶太的王
[00:10:32.400 --> 00:10:34.400]  有些猶太的書在那裏
[00:10:34.400 --> 00:10:37.400]  這幾個博士研究之後
[00:10:37.400 --> 00:10:38.400]  我現在想
[00:10:38.400 --> 00:10:40.400]  他們就決定起行
[00:10:40.400 --> 00:10:41.400]  買些什麼呢
[00:10:41.400 --> 00:10:42.400]  買些黃金、乳香、煤藥
[00:10:42.400 --> 00:10:43.400]  又買些駱駝
[00:10:43.400 --> 00:10:46.400]  弄得來都可能一兩個月
[00:10:46.400 --> 00:10:48.400]  他們做事沒有你這麼快
[00:10:48.400 --> 00:10:50.400]  慢慢駱駝就走著走著
[00:10:50.400 --> 00:10:52.400]  走到猶太地都差不多
[00:10:52.400 --> 00:10:56.400]  可能起碼半年
[00:10:56.400 --> 00:10:58.400]  好了
[00:10:58.400 --> 00:11:00.400]  我們第一站去到哪裡
[00:11:00.400 --> 00:11:01.400]  去到猶太
[00:11:01.400 --> 00:11:02.400]  當然去耶路撒冷
[00:11:02.400 --> 00:11:07.400]  耶路撒冷是一個富有華麗的都市
[00:11:07.400 --> 00:11:08.400]  皇帝當然在那裏出
[00:11:08.400 --> 00:11:10.400]  你現在找特首都去中環
[00:11:10.400 --> 00:11:12.400]  就不會去沙頭角
[00:11:12.400 --> 00:11:16.400]  我去到耶路撒冷發現
[00:11:16.400 --> 00:11:18.400]  文少說不是在那裏
[00:11:18.400 --> 00:11:21.400]  是一個小村鎮叫做伯利恆
[00:11:21.400 --> 00:11:24.400]  我們要欣賞這班博士
[00:11:24.400 --> 00:11:27.400]  他們在耶路撒冷這麼漂亮的聖殿
[00:11:27.400 --> 00:11:28.400]  這麼大的皇宮
[00:11:28.400 --> 00:11:30.400]  這麼多有錢人
[00:11:30.400 --> 00:11:32.400]  看到皇帝不是在那裏出
[00:11:32.400 --> 00:11:34.400]  在一個窮的鄉鎮出
[00:11:34.400 --> 00:11:35.400]  他們有信心
[00:11:35.400 --> 00:11:38.400]  他們就背向耶路撒冷
[00:11:38.400 --> 00:11:41.400]  對著伯利恆去
[00:11:41.400 --> 00:11:46.400]  我們欣賞他對聖經的尊重和信服
[00:11:46.400 --> 00:11:48.400]  我剛才提到黃金、乳香、木藥
[00:11:48.400 --> 00:11:52.400]  是當時中東貢獻給皇帝的很貴重的禮物
[00:11:52.400 --> 00:11:56.400]  有些解經家附加上屬靈的意義
[00:11:56.400 --> 00:11:58.400]  他說黃金就獻給皇帝
[00:11:58.400 --> 00:12:00.400]  乳香就是祭祀獻給神
[00:12:00.400 --> 00:12:03.400]  木藥就是為耶穌基督埋葬之用
[00:12:03.400 --> 00:12:05.400]  有沒有錯也沒有錯
[00:12:05.400 --> 00:12:10.400]  但是如果有些人不是這樣解釋
[00:12:10.400 --> 00:12:12.400]  說這個是很貴重的禮物
[00:12:12.400 --> 00:12:14.400]  也沒有錯
[00:12:14.400 --> 00:12:17.400]  無論如何他又帶了一些很貴重的禮物
[00:12:17.400 --> 00:12:20.400]  來送給耶穌基督
[00:12:20.400 --> 00:12:23.400]  這個就是東方的博士
[00:12:23.400 --> 00:12:31.400]  最後我們就來到約瑟和馬尼亞耶穌的家人
[00:12:31.400 --> 00:12:33.400]  我又考大家多一個問題
[00:12:33.400 --> 00:12:34.400]  這是最後一次考你的
[00:12:34.400 --> 00:12:36.400]  否則你下次不會崇拜
[00:12:36.400 --> 00:12:39.400]  約瑟和馬尼亞拿了一些禮物
[00:12:39.400 --> 00:12:41.400]  之後拿了去哪裏呢?
[00:12:41.400 --> 00:12:44.400]  是放在銀行的保險箱
[00:12:44.400 --> 00:12:47.400]  還是走到那裏帶回去呢?
[00:12:47.400 --> 00:12:49.400]  我估計他是賣了它
[00:12:49.400 --> 00:12:51.400]  為什麼賣了它?
[00:12:51.400 --> 00:12:53.400]  因為他要趕快去埃及
[00:12:53.400 --> 00:12:54.400]  他沒有錢的
[00:12:54.400 --> 00:12:55.400]  他很窮的
[00:12:55.400 --> 00:12:57.400]  穆斯林怎麼知道他窮呢?
[00:12:57.400 --> 00:12:58.400]  我有證據的
[00:12:58.400 --> 00:13:01.400]  在《醫書直說》我們看看證據在哪裏
[00:13:01.400 --> 00:13:07.400]  在《路加福音》第二章21到24節
[00:13:07.400 --> 00:13:09.400]  說到耶穌滿了八天
[00:13:09.400 --> 00:13:12.400]  祂的父母就會行國禮
[00:13:12.400 --> 00:13:17.400]  他們過了不久就帶了一個孩子上耶路撒冷去
[00:13:17.400 --> 00:13:21.400]  把他獻給主 又要照主的律法上所說
[00:13:21.400 --> 00:13:23.400]  或用一對班溝
[00:13:23.400 --> 00:13:27.400]  或用兩隻雛鴿 即是乳鴿獻祭
[00:13:27.400 --> 00:13:30.400]  其實律法上所說
[00:13:30.400 --> 00:13:33.400]  是指利未記十二章
[00:13:33.400 --> 00:13:35.400]  它說如果你在這樣的禮儀
[00:13:35.400 --> 00:13:37.400]  就應該去吃一隻羊羔
[00:13:37.400 --> 00:13:40.400]  如果你沒有錢就去吃一隻乳鴿
[00:13:40.400 --> 00:13:43.400]  那羊羔貴還是乳鴿貴?
[00:13:43.400 --> 00:13:45.400]  羊羔貴是吧?
[00:13:45.400 --> 00:13:47.400]  去吃一隻乳鴿也要二十多元
[00:13:47.400 --> 00:13:50.400]  羊羔不知多少錢
[00:13:50.400 --> 00:13:53.400]  可以看到他沒有錢
[00:13:53.400 --> 00:13:56.400]  牧師說他是專業人才 技術人才
[00:13:56.400 --> 00:13:59.400]  現在的裝修工很多錢
[00:13:59.400 --> 00:14:01.400]  一尺就一千元
[00:14:01.400 --> 00:14:05.400]  所以我到現在搬進來六年都沒有裝修過
[00:14:05.400 --> 00:14:07.400]  有幾個弟兄姊妹裝修過
[00:14:07.400 --> 00:14:09.400]  現在越來越貴
[00:14:09.400 --> 00:14:10.400]  他很好賺
[00:14:10.400 --> 00:14:14.400]  那時候的社會沒有中產
[00:14:14.400 --> 00:14:15.400]  沒有中產
[00:14:15.400 --> 00:14:19.400]  上流社會就是那些地主、商家或者做官
[00:14:19.400 --> 00:14:22.400]  然後那些全部都是貧窮的人
[00:14:22.400 --> 00:14:25.400]  玉瑟可以說是一個窮中產
[00:14:25.400 --> 00:14:27.400]  因為大家都是窮
[00:14:27.400 --> 00:14:28.400]  他沒有錢
[00:14:28.400 --> 00:14:31.400]  我想那些博士來找他
[00:14:31.400 --> 00:14:33.400]  送這麼好的東西給他
[00:14:33.400 --> 00:14:36.400]  然後上帝用夢中向博士顯現
[00:14:36.400 --> 00:14:37.400]  走了
[00:14:37.400 --> 00:14:38.400]  去另一條路走
[00:14:38.400 --> 00:14:40.400]  上帝用夢中向玉瑟顯現
[00:14:40.400 --> 00:14:41.400]  起來
[00:14:41.400 --> 00:14:43.400]  帶著孩子到母親去埃及
[00:14:43.400 --> 00:14:45.400]  說要去埃及賺錢
[00:14:45.400 --> 00:14:46.400]  還不知道住多久
[00:14:46.400 --> 00:14:47.400]  有黃金、玉香、末藥
[00:14:47.400 --> 00:14:49.400]  賣了他
[00:14:49.400 --> 00:14:50.400]  這樣就對了
[00:14:50.400 --> 00:14:51.400]  這是我的估計
[00:14:51.400 --> 00:14:52.400]  也不只是我的估計
[00:14:52.400 --> 00:14:55.400]  因為其實我講道都不是亂估的
[00:14:55.400 --> 00:14:58.400]  我是看過不少解經書
[00:14:58.400 --> 00:15:02.400]  其他有不少的解經者都可以這樣解
[00:15:02.400 --> 00:15:04.400]  這些是賣了他的
[00:15:04.400 --> 00:15:06.400]  原來讀神學這麼有趣
[00:15:06.400 --> 00:15:07.400]  事實上是的
[00:15:07.400 --> 00:15:09.400]  你有空就讀一兩科
[00:15:09.400 --> 00:15:13.400]  這裏就講了所有人物
[00:15:13.400 --> 00:15:17.400]  現在我們就講究竟這個故事
[00:15:17.400 --> 00:15:19.400]  對你和我有什麼提示
[00:15:19.400 --> 00:15:20.400]  有五樣提示
[00:15:20.400 --> 00:15:22.400]  五樣記不得了
[00:15:22.400 --> 00:15:23.400]  牧師我只記三樣
[00:15:23.400 --> 00:15:25.400]  你試試今次聖誕節
[00:15:25.400 --> 00:15:27.400]  試試記多兩樣
[00:15:27.400 --> 00:15:28.400]  第一
[00:15:28.400 --> 00:15:34.400]  耶穌是猶太的王
[00:15:34.400 --> 00:15:36.400]  耶穌是猶太人的王
[00:15:36.400 --> 00:15:38.400]  這就是提示
[00:15:38.400 --> 00:15:40.400]  在第二章第二節
[00:15:40.400 --> 00:15:41.400]  那些博士說
[00:15:41.400 --> 00:15:44.400]  那生下來作猶太人的王在那裡
[00:15:44.400 --> 00:15:47.400]  我們在東方看見他的星
[00:15:47.400 --> 00:15:49.400]  特來拜他
[00:15:49.400 --> 00:15:52.400]  上帝在舊約多次的應許以色列
[00:15:52.400 --> 00:15:53.400]  要賜給他一個王
[00:15:53.400 --> 00:15:55.400]  一個救贖主
[00:15:55.400 --> 00:15:59.400]  耶穌的降生就成就了上帝對猶太人的應許
[00:15:59.400 --> 00:16:03.400]  我們的上帝是守信實的上帝
[00:16:03.400 --> 00:16:04.400]  他應許了他的東西
[00:16:04.400 --> 00:16:05.400]  他必定成就
[00:16:05.400 --> 00:16:06.400]  他應許你的
[00:16:06.400 --> 00:16:07.400]  他都成就
[00:16:07.400 --> 00:16:10.400]  我們如果看舊約的聖經
[00:16:10.400 --> 00:16:13.400]  比如撒加利亞書第九章九節就講得很清楚
[00:16:13.400 --> 00:16:14.400]  他說
[00:16:14.400 --> 00:16:16.400]  錫安的民應該大大喜樂
[00:16:16.400 --> 00:16:19.400]  耶路撒冷的民應該歡呼
[00:16:19.400 --> 00:16:21.400]  看那你的王來到你們這裡
[00:16:21.400 --> 00:16:24.400]  他是公義的並且施行拯救
[00:16:24.400 --> 00:16:26.400]  謙謙和和的騎著一隻驢子
[00:16:26.400 --> 00:16:31.400]  事實上耶穌基督真的騎著一隻驢子進耶路撒冷
[00:16:31.400 --> 00:16:33.400]  我們第二節的聖經
[00:16:33.400 --> 00:16:35.400]  在尼加書五章二節
[00:16:35.400 --> 00:16:38.400]  巴里行以發他
[00:16:38.400 --> 00:16:40.400]  你在猶大諸城中為小
[00:16:40.400 --> 00:16:42.400]  將來必有一位從里那裡出來
[00:16:42.400 --> 00:16:45.400]  在以色列中為我作掌權的
[00:16:45.400 --> 00:16:49.400]  他的根源從耿古從太初就有
[00:16:49.400 --> 00:16:52.400]  原來這個猶太人的王是上帝自己來
[00:16:52.400 --> 00:16:55.400]  他的根源從耿古太初就有
[00:16:55.400 --> 00:16:59.400]  這個就是第一個提示
[00:16:59.400 --> 00:17:01.400]  耶穌基督是猶太人的王
[00:17:01.400 --> 00:17:03.400]  不過他不單止是猶太人的王
[00:17:03.400 --> 00:17:08.400]  他也是普世的救贖主
[00:17:08.400 --> 00:17:17.400]  在馬太福音第二章有一節是很特別的
[00:17:17.400 --> 00:17:19.400]  就是希律
[00:17:19.400 --> 00:17:23.400]  希律召齊那些文士和祭司
[00:17:23.400 --> 00:17:25.400]  他說什麼呢?
[00:17:25.400 --> 00:17:29.400]  他說基督當生在何處
[00:17:29.400 --> 00:17:31.400]  這個基督這兩個字是希律說的
[00:17:31.400 --> 00:17:33.400]  很震撼
[00:17:33.400 --> 00:17:35.400]  希律為什麼說基督呢?
[00:17:35.400 --> 00:17:36.400]  他想殺了他
[00:17:36.400 --> 00:17:39.400]  新約的基督等於舊約的尼塞亞
[00:17:39.400 --> 00:17:42.400]  因為基督這個名詞是希臘文
[00:17:42.400 --> 00:17:43.400]  新約是希臘文寫的
[00:17:43.400 --> 00:17:46.400]  舊約希伯來文是尼塞亞
[00:17:46.400 --> 00:17:48.400]  兩個是同一個字
[00:17:48.400 --> 00:17:53.400]  猶太人的期待
[00:17:53.400 --> 00:17:56.400]  就是由尼塞亞來救贖他們
[00:17:56.400 --> 00:17:58.400]  脫離羅馬的統治
[00:17:58.400 --> 00:18:01.400]  讓他們成為一個獨立繁榮的國家
[00:18:01.400 --> 00:18:03.400]  但是他搞錯了
