
[00:00:00.000 --> 00:00:02.280]  鼎志媒主內平安
[00:02:07.520 --> 00:02:10.640]  或者我們也聽過
[00:02:10.640 --> 00:02:11.880]  香港也有一個例子
[00:02:11.880 --> 00:02:13.700]  就是原本一個黑社會的大佬
[00:02:13.700 --> 00:02:15.020]  黑黑霸霸的
[00:02:15.020 --> 00:02:17.000]  後來他轉變了
[00:02:17.000 --> 00:02:19.140]  成為一個傳道人
[00:02:19.140 --> 00:02:20.620]  我想你也聽過,是不是?
[00:02:20.920 --> 00:02:23.700]  又或者一個愛財如命的人
[00:02:23.700 --> 00:02:26.940]  他有一天變成了一個樂善好施
[00:02:26.940 --> 00:02:28.940]  很肯幫助人的人
[00:02:28.940 --> 00:02:31.540]  或者不用說這麼遠
[00:02:31.540 --> 00:02:35.860]  我相信在座很多弟兄姊妹都經歷過
[00:02:35.860 --> 00:02:38.660]  由很不喜歡看聖經
[00:02:38.660 --> 00:02:40.020]  轉到有一天
[00:02:40.020 --> 00:02:42.020]  他生命裡面有一個突變
[00:02:42.020 --> 00:02:43.040]  一個推邊
[00:02:43.040 --> 00:02:46.060]  他變得很熱愛聖經
[00:02:46.060 --> 00:02:47.820]  常常去研讀
[00:02:47.820 --> 00:02:52.140]  並且晝夜思想努力去實踐
[00:02:52.140 --> 00:02:54.180]  又或者
[00:02:54.180 --> 00:02:56.860]  我也見過一些弟兄姊妹
[00:02:56.860 --> 00:02:59.800]  他原本本性是很內向的
[00:02:59.800 --> 00:03:01.380]  很怕說話的
[00:03:01.380 --> 00:03:02.700]  很怕醜的
[00:03:02.700 --> 00:03:05.720]  很怕在人面前去多說一句話的
[00:03:05.720 --> 00:03:07.940]  但是因著神的緣故
[00:03:07.940 --> 00:03:10.340]  因著神的能力去改變他
[00:03:10.340 --> 00:03:15.020]  所以他今天能夠見到任何陌生人
[00:03:15.020 --> 00:03:18.780]  都完全沒有害怕
[00:03:18.780 --> 00:03:22.620]  去不斷跟這些陌生人傳福音
[00:03:22.620 --> 00:03:28.180]  我覺得這些都是推邊生命的一些故事
[00:03:28.180 --> 00:03:32.860]  在《士騰傳》裡面也記載了一個生命推邊的故事
[00:03:32.860 --> 00:03:37.620]  而保羅就是生命推邊故事的主角
[00:03:37.620 --> 00:03:40.540]  認識保羅的人都知道
[00:03:40.540 --> 00:03:42.860]  原先他是迫害基督徒的人
[00:03:42.860 --> 00:03:47.180]  但是後來他卻是一生盡心傳揚基督
[00:03:47.180 --> 00:03:49.420]  他甘願為主作供
[00:03:49.420 --> 00:03:52.380]  甘願受盡各樣各樣的痛苦
[00:03:52.380 --> 00:03:55.660]  而保羅所寫的十三封的書信
[00:03:55.660 --> 00:03:57.580]  更加是新約聖經裡面
[00:03:57.580 --> 00:04:00.180]  很重要很重要的一部分
[00:04:00.180 --> 00:04:04.660]  今天我們一起來看看保羅推邊的記載
[00:04:04.660 --> 00:04:10.300]  請我們打開《士騰傳》第九章一到十三節
[00:04:11.380 --> 00:04:14.180]  我鼓勵大家一起打開教會的聖經
[00:04:14.180 --> 00:04:19.180]  在新約的部分173年
[00:04:19.180 --> 00:04:22.340]  找到的我們一起回讀
[00:04:22.340 --> 00:04:28.740]  是《士騰傳》第九章一到第九節
[00:04:28.740 --> 00:04:29.860]  請
[00:04:29.860 --> 00:04:34.740]  蘇羅仍然向主的門徒口吐威嚇
[00:04:34.740 --> 00:04:36.260]  兇殺的話
[00:04:36.260 --> 00:04:38.340]  去見大祭司
[00:04:38.340 --> 00:04:42.100]  求聞書給大馬式的國會堂
[00:04:42.100 --> 00:04:45.460]  若是找著信奉這道的人
[00:04:45.460 --> 00:04:51.700]  無論男女都准他捆綁帶到耶路撒冷
[00:04:51.700 --> 00:04:55.780]  蘇羅行路將到大馬式
[00:04:55.780 --> 00:04:58.580]  忽然從天上發光
[00:04:58.580 --> 00:05:00.820]  四面照著他
[00:05:00.820 --> 00:05:03.300]  他就撲倒在地
[00:05:03.300 --> 00:05:06.020]  聽見有聲音對他說
[00:05:06.020 --> 00:05:10.260]  蘇羅,蘇羅,你為什麼逼迫我?
[00:05:10.260 --> 00:05:13.540]  他說:主啊,你是誰?
[00:05:13.540 --> 00:05:18.100]  主說:我就是你所逼迫的耶穌
[00:05:18.100 --> 00:05:20.420]  起來,進城去
[00:05:20.420 --> 00:05:22.820]  你所當作的事
[00:05:22.820 --> 00:05:25.460]  別有人告訴你
[00:05:25.460 --> 00:05:28.180]  同行的人站在那裡
[00:05:28.180 --> 00:05:30.180]  說不出話來
[00:05:30.180 --> 00:05:33.540]  聽見聲音卻看不見人
[00:05:33.540 --> 00:05:36.740]  蘇羅從地上起來
[00:05:36.740 --> 00:05:38.500]  睜開眼睛
[00:05:38.500 --> 00:05:41.220]  竟不能看見什麼
[00:05:41.220 --> 00:05:43.460]  有人拉他的手
[00:05:43.460 --> 00:05:46.180]  令他進了大馬式
[00:05:46.180 --> 00:05:48.580]  三日不能看見
[00:05:48.580 --> 00:05:51.620]  也不吃,也不喝
[00:05:51.620 --> 00:05:55.300]  保羅在改名以前叫做蘇羅
[00:05:55.300 --> 00:05:59.460]  在第九章記載之前他是怎樣一個人呢?
[00:05:59.460 --> 00:06:03.780]  保羅在《士堂傳》第一次出現
[00:06:03.780 --> 00:06:08.420]  是在史提反被石頭打的現場
[00:06:08.420 --> 00:06:12.100]  經文這樣記載在《士堂傳》第七章五十八節
[00:06:12.100 --> 00:06:14.180]  他說把他推到城外
[00:06:14.180 --> 00:06:16.420]  用石頭打他
[00:06:16.420 --> 00:06:25.060]  作見證的人把衣裳放在一個少年人名叫蘇羅的腳前
[00:06:25.060 --> 00:06:27.300]  經文繼續記載
[00:06:27.300 --> 00:06:30.900]  到最後史提反被石頭打死
[00:06:30.900 --> 00:06:32.900]  他為主殉道
[00:06:32.900 --> 00:06:36.020]  而他被打死的那一刻
[00:06:36.020 --> 00:06:39.300]  保羅也在場
[00:06:39.300 --> 00:06:41.060]  那裡怎樣去形容呢?
[00:06:41.060 --> 00:06:44.660]  蘇羅也喜悅他被害
[00:06:44.660 --> 00:06:46.820]  他就是史提反
[00:06:46.820 --> 00:06:48.180]  新普入譯本說
[00:06:48.180 --> 00:06:50.420]  蘇羅也目睹了這事
[00:06:50.420 --> 00:06:56.500]  他也完全贊同處死史提反
[00:06:56.500 --> 00:06:59.300]  從以上的經文我們會明白
[00:06:59.300 --> 00:07:02.020]  蘇羅是一個反基督的人
[00:07:02.020 --> 00:07:04.420]  正如他後來怎樣去形容自己
[00:07:04.420 --> 00:07:11.220]  他說從前我自己以為應當多方攻擊拿撒勒人耶穌的名
[00:07:11.220 --> 00:07:15.460]  記載在《士堂傳》第二十六章第九節
[00:07:15.460 --> 00:07:21.060]  其實大家所讀的經文第九章一到第九節的時候都講到了
[00:07:21.060 --> 00:07:23.380]  他開始去迫害信徒
[00:07:23.380 --> 00:07:25.700]  保羅去到大祭司那裡
[00:07:25.700 --> 00:07:28.260]  意思就是去到權力的核心那裡
[00:07:28.260 --> 00:07:32.980]  拿正式的文件來迫害使徒
[00:07:32.980 --> 00:07:34.900]  用回今天的說法
[00:07:34.900 --> 00:07:36.820]  就是他拿正牌
[00:07:36.820 --> 00:07:40.900]  他拿正牌來迫害那些信徒
[00:07:40.900 --> 00:07:43.620]  他不單止迫害教會的領袖
[00:07:43.620 --> 00:07:48.180]  他的迫害更是延伸到所有的基督徒
[00:07:48.180 --> 00:07:51.300]  不分男女
[00:07:51.300 --> 00:07:53.860]  大馬式
[00:07:53.860 --> 00:07:56.180]  保羅為什麼要去到大馬式呢
[00:07:56.180 --> 00:07:59.460]  或者說當時的訴羅為什麼要去到大馬式呢
[00:07:59.460 --> 00:08:04.100]  大馬式是一個城市離開耶路撒冷135里
[00:08:04.100 --> 00:08:07.300]  是一個充滿了樹木很美的一個平原
[00:08:07.300 --> 00:08:10.500]  一個很闊綽的城市
[00:08:10.500 --> 00:08:11.780]  那你說牧師啊
[00:08:11.780 --> 00:08:14.100]  訴羅是不是想去那裡度假啊
[00:08:14.100 --> 00:08:15.860]  這麼美的地方
[00:08:15.860 --> 00:08:16.900]  不是
[00:08:16.900 --> 00:08:20.740]  是因為那裡有很多猶太人居住
[00:08:20.740 --> 00:08:24.340]  也有很多猶太人的會堂
[00:08:24.340 --> 00:08:27.460]  正元第九章一開始的時候他是怎樣
[00:08:27.460 --> 00:08:32.900]  他是去各會堂去找那些信奉基督的人
[00:08:32.900 --> 00:08:34.980]  正好這麼多人聚集
[00:08:34.980 --> 00:08:37.380]  正好這麼多會堂
[00:08:37.380 --> 00:08:39.940]  他就去那裡拿正牌
[00:08:39.940 --> 00:08:42.980]  就去那裡捉拿更多
[00:08:42.980 --> 00:08:48.020]  迫害更多的基督徒
[00:08:48.020 --> 00:08:53.780]  正當訴羅心裡盤算著一個大計的時候
[00:08:53.780 --> 00:08:59.220]  正當他走到大馬式的路上
[00:08:59.220 --> 00:09:02.260]  他就遇到神
[00:09:02.260 --> 00:09:07.620]  神親自向他顯現
[00:09:07.620 --> 00:09:09.220]  經文這樣描述
[00:09:09.220 --> 00:09:11.780]  他說天上有光
[00:09:11.780 --> 00:09:15.380]  又聽到聲音對他說話
[00:09:15.380 --> 00:09:17.060]  這個光
[00:09:17.060 --> 00:09:18.900]  為什麼用光來形容
[00:09:18.900 --> 00:09:23.140]  為什麼神用光來向他出現
[00:09:23.140 --> 00:09:27.460]  這個不像晚上開一盞很光的燈照著
[00:09:27.460 --> 00:09:28.980]  為什麼我會這樣說呢
[00:09:28.980 --> 00:09:31.860]  因為從其他聖經的記載我們知道
[00:09:31.860 --> 00:09:35.380]  榮光是表示神臨在的意思
[00:09:35.380 --> 00:09:38.980]  或者我們一起讀《耳塞書》第60章第二節
[00:09:38.980 --> 00:09:40.100]  請
[00:09:40.100 --> 00:09:40.900]  看啊
[00:09:40.900 --> 00:09:42.900]  黑暗遮蓋大地
[00:09:42.900 --> 00:09:45.140]  幽暗遮蓋萬民
[00:09:45.140 --> 00:09:48.580]  耶和華卻要顯現照耀你
[00:09:48.580 --> 00:09:52.100]  祂的榮耀要現在你身上
[00:09:52.100 --> 00:09:54.820]  光不是就這樣開一盞燈的光
[00:09:54.820 --> 00:09:58.580]  光不像太陽、日光的光
[00:09:58.580 --> 00:10:00.500]  而是神的榮光
[00:10:00.500 --> 00:10:03.940]  表示神親自向保羅
[00:10:03.940 --> 00:10:07.140]  當時的訴羅顯現
[00:10:07.140 --> 00:10:10.980]  然後訴羅就撲倒在地上
[00:10:10.980 --> 00:10:11.860]  牧師啊
[00:10:11.860 --> 00:10:18.340]  他可能太殘忍了,一個不小心踢到石頭,可能滑倒了
[00:10:18.340 --> 00:10:20.180]  撲倒的意思是什麼呢
[00:10:20.180 --> 00:10:24.020]  又或者我們可以從《耳塞書》一章28節看到
[00:10:24.020 --> 00:10:28.020]  下雨的日子,雲中紅的形狀怎樣
[00:10:28.020 --> 00:10:30.740]  周圍光輝的形狀也是怎樣
[00:10:30.740 --> 00:10:35.060]  這就是耶和華榮耀的形象
[00:10:35.060 --> 00:10:39.620]  我一看見就俯伏在地
[00:10:39.620 --> 00:10:43.380]  又聽見一位說話的聲音
[00:10:43.380 --> 00:10:45.940]  聖經裡面很多的記載都講到
[00:10:45.940 --> 00:10:48.020]  人與人相遇的時候
[00:10:48.020 --> 00:10:53.780]  人唯一可以做的就是撲倒、俯伏在地上
[00:10:53.780 --> 00:10:57.700]  因著神親自的臨在保羅的生命裡面
[00:10:57.700 --> 00:11:03.620]  保羅就全然的降伏在神的面前
[00:11:03.620 --> 00:11:06.980]  正如保羅在《加勒太書》一章第十二節
[00:11:06.980 --> 00:11:10.340]  那裡他講述經歷的時候
[00:11:10.340 --> 00:11:12.900]  因為我不是從人領受的
[00:11:12.900 --> 00:11:15.700]  也不是人教導我的
[00:11:15.700 --> 00:11:20.340]  乃是從耶穌基督啟示來的
[00:11:20.340 --> 00:11:27.460]  這是神親自向保羅、向訴羅一個親自的啟示
[00:11:27.460 --> 00:11:29.620]  所以你剛才讀的那段經文
[00:11:29.620 --> 00:11:31.940]  同行的人是怎樣的
[00:11:31.940 --> 00:11:34.820]  同行的人站在那裡說不出話來
[00:11:34.820 --> 00:11:37.940]  聽見聲音卻看不見人
[00:11:37.940 --> 00:11:39.140]  什麼都看不見
[00:11:39.140 --> 00:11:40.820]  只聽到可能嗡嗡聲
[00:11:40.820 --> 00:11:45.460]  只聽到聲音又不明白聲音裡面在說什麼
[00:11:45.460 --> 00:11:46.900]  因為這個意象
[00:11:46.900 --> 00:11:55.620]  神臨在是要親自單獨向訴羅清楚告訴他
[00:11:55.620 --> 00:12:00.420]  就好像舊約的神臨在雷聲裡面
[00:12:00.420 --> 00:12:03.460]  向人顯現
[00:12:03.460 --> 00:12:07.780]  接著神就問訴羅
[00:12:07.780 --> 00:12:14.820]  祂說:你為什麼逼迫我?
[00:12:14.820 --> 00:12:19.620]  你為什麼逼迫我?
[00:12:19.620 --> 00:12:23.380]  這個不是問訴羅做了什麼
[00:12:23.380 --> 00:12:25.620]  神沒有說:訴羅,你知道嗎?
[00:12:25.620 --> 00:12:28.740]  你前兩天迫害了多少信徒?
[00:12:28.740 --> 00:12:33.140]  訴羅,你現在究竟去大馬式是做什麼?
[00:12:33.140 --> 00:12:35.220]  這個問題很特別
[00:12:35.220 --> 00:12:38.100]  不是問你做了什麼訴羅
[00:12:38.100 --> 00:12:43.780]  而是問你為什麼迫害我?
[00:12:43.780 --> 00:12:47.620]  這個不單止是一個行為上的問題
[00:12:47.620 --> 00:12:53.700]  其實這是一個神與人關係上的問題
[00:12:53.700 --> 00:12:55.940]  舉個例,我問一下國良傳道
[00:12:55.940 --> 00:12:59.860]  哎呀,你為什麼這樣對我?
[00:12:59.860 --> 00:13:02.580]  意思不是你做了什麼去這樣對我
[00:13:02.580 --> 00:13:04.180]  而是我們一起同工
[00:13:04.180 --> 00:13:05.940]  為什麼你這樣對我?
[00:13:05.940 --> 00:13:06.660]  是不是?
[00:13:06.660 --> 00:13:09.140]  是在說一個關係上的問題
[00:13:09.140 --> 00:13:10.820]  為什麼你會做出這樣的事?
[00:13:10.820 --> 00:13:12.740]  是在說在這樣的關係裡面
[00:13:12.740 --> 00:13:16.180]  你為什麼要這樣對我?
[00:13:16.180 --> 00:13:18.900]  神直接問訴羅一個問題
[00:13:18.900 --> 00:13:23.140]  為什麼你要這樣對我?
[00:13:23.140 --> 00:13:24.500]  為什麼這樣說呢?
[00:13:24.500 --> 00:13:28.260]  因為耶穌基督在路加福音第十章十六節這樣去形容
[00:13:28.260 --> 00:13:34.100]  聽從你們的就是聽從我,棄絕你們的就是棄絕我
[00:13:34.100 --> 00:13:40.340]  棄絕我的就是棄絕那差我來的
[00:13:40.340 --> 00:13:45.460]  意思就是說當訴羅在逼迫信徒的時候
[00:13:45.460 --> 00:13:50.340]  其實他就直接在逼迫誰?
[00:13:50.340 --> 00:13:55.860]  在逼迫主耶穌,在逼迫神
[00:13:55.860 --> 00:14:01.300]  頂姐妹,當我看一節這麼簡單的話
[00:14:01.300 --> 00:14:04.820]  你為什麼逼迫我的時候
[00:14:04.820 --> 00:14:08.420]  我就想到我們今天是不是
[00:14:08.420 --> 00:14:11.860]  只是著重我們的信徒的行為
[00:14:11.860 --> 00:14:14.980]  我們只是很留心我們侍奉的投入
[00:14:14.980 --> 00:14:20.260]  我們又很珍惜肢體之間團結的甜蜜
[00:14:20.260 --> 00:14:29.060]  但是,但是我們忽略了跟神建立一個緊密的關係
[00:14:29.060 --> 00:14:32.580]  不要誤會我,我不是說信徒的行為不重要
[00:14:32.580 --> 00:14:34.580]  我不是說侍奉的投入不重要
[00:14:34.580 --> 00:14:38.180]  我不是說肢體之間甜蜜的相交不重要
[00:14:38.180 --> 00:14:41.700]  但是請不要忘記
[00:14:41.700 --> 00:14:45.540]  我們跟神建立一個緊密的關係
[00:14:45.540 --> 00:14:50.180]  跟神的契合是更加的重要
[00:14:50.180 --> 00:14:53.860]  我不希望有一天神來問你
[00:14:53.860 --> 00:14:58.900]  誰誰,你為什麼逼迫我?
[00:14:58.900 --> 00:15:04.820]  你為什麼逼迫我?
[00:15:04.820 --> 00:15:12.180]  神接著就頒命令叫索羅,起來進城去
[00:15:12.180 --> 00:15:16.820]  我相信神臨在每一個人的生命裡面
[00:15:16.820 --> 00:15:21.940]  相遇的經歷都不一樣,每個都不同
[00:15:21.940 --> 00:15:24.500]  但我相信有一樣東西是相同的
[00:15:24.500 --> 00:15:29.380]  是神首先親自主動的介入我們生命裡面
[00:15:29.380 --> 00:15:33.700]  而這個親自的主動好像來到我們生命裡面
[00:15:33.700 --> 00:15:36.660]  去搞動我們,去挑釁我們
[00:15:36.660 --> 00:15:40.660]  我用一個英文,去disturb我們的生命
[00:15:40.660 --> 00:15:47.700]  令我們不安的,令我們很想去改變
[00:15:47.700 --> 00:15:52.500]  大家所熟悉的宣教士戴德生牧師
[00:15:52.500 --> 00:15:55.300]  有一本書叫《戴德生與瑪利亞》
[00:15:55.300 --> 00:15:59.620]  瑪利亞是他的太太,他這樣去形容
[00:15:59.620 --> 00:16:04.100]  他說他在一個宗教美好濃厚的家庭裡面長大
[00:16:04.100 --> 00:16:06.820]  父母親都是虔誠的信徒
[00:16:06.820 --> 00:16:09.780]  所以自幼他已經去勤讀聖經
[00:16:09.780 --> 00:16:13.860]  又祈禱,有一個很好的屬靈的生命
[00:16:13.860 --> 00:16:17.460]  但可惜的,隨著年紀的漸長
[00:16:17.460 --> 00:16:19.860]  他對信仰開始冷淡
[00:16:19.860 --> 00:16:24.820]  甚至他覺得他的靈性方面是破產
[00:16:24.820 --> 00:16:30.100]  有一天,他萬不經意地在家裡拿起一本福音的小冊子
[00:16:30.100 --> 00:16:33.700]  在那裡掀一掀,突然間看到一句話
[00:16:33.700 --> 00:16:40.820]  這句話好像電光一樣擊中他的心靈
[00:16:40.820 --> 00:16:45.860]  這句話說:基督死在十字架
[00:16:45.860 --> 00:16:52.660]  已經替你償付了一切的罪債
[00:16:52.660 --> 00:16:54.740]  基督已經死在十字架
[00:16:54.740 --> 00:17:00.900]  並且為你償付了一切的罪債
[00:17:00.900 --> 00:17:05.940]  在那一刻,他生命帶來一個蛻變
[00:17:05.940 --> 00:17:09.060]  開始他生命的蛻變
[00:17:09.060 --> 00:17:14.020]  從此之後,他因著神親自的臨在
[00:17:14.020 --> 00:17:17.220]  親自的擊倒
[00:17:17.220 --> 00:17:20.260]  加上他願意的降服
[00:17:20.260 --> 00:17:22.340]  他努力改過
[00:17:22.340 --> 00:17:25.380]  專心讀經、祈禱
[00:17:25.380 --> 00:17:28.980]  最後神託付他一個很重要的責任
[00:17:28.980 --> 00:17:31.460]  一條很難走的道路
[00:17:31.460 --> 00:17:35.540]  就是去到中國來宣教
[00:17:35.540 --> 00:17:38.260]  但是感謝主
[00:17:38.260 --> 00:17:42.260]  因著他成為內地會的創辦人
[00:17:42.260 --> 00:17:45.060]  因著他的後人很多代
[00:17:45.060 --> 00:17:49.220]  都仍然去為中國人的靈魂
[00:17:49.220 --> 00:17:53.620]  來付上自己的生命
[00:17:53.620 --> 00:17:57.380]  因著一個人生命的蛻變
[00:17:57.380 --> 00:18:00.500]  因著一個人不再像那條蟲一樣
[00:18:00.500 --> 00:18:05.300]  繼續走在那條蟲的路上
[00:18:05.300 --> 00:18:07.940]  因著一個人願意在蟲的生命
[00:18:07.940 --> 00:18:09.700]  去到生命的某一點
[00:18:09.700 --> 00:18:13.460]  用屍體來捆著自己
[00:18:13.460 --> 00:18:14.900]  去繞著自己
[00:18:14.900 --> 00:18:18.180]  讓生命有所改變
[00:18:18.180 --> 00:18:22.900]  生命就出現蛻變
[00:18:22.900 --> 00:18:24.580]  兄弟姐妹
[00:18:24.580 --> 00:18:26.500]  我不知道在這一刻
[00:18:26.500 --> 00:18:28.420]  或者在近期
[00:18:28.420 --> 00:18:31.940]  你在什麼掙扎裡面
[00:18:31.940 --> 00:18:35.460]  我不知道你是不是心裡有很多大計盤算著
[00:18:35.460 --> 00:18:37.940]  有你要去的大馬骰
[00:18:37.940 --> 00:18:42.500]  你只是在走去大馬骰的路上
[00:18:42.500 --> 00:18:44.500]  如果是這樣的時候
[00:18:44.500 --> 00:18:48.020]  我鼓勵你開放你的心
[00:18:48.020 --> 00:18:51.220]  求神進到你的生命裡面
[00:18:51.220 --> 00:18:52.900]  在生命的這一刻裡面
[00:18:52.900 --> 00:18:55.300]  不要再作一條蟲
[00:18:55.300 --> 00:18:58.500]  而是進到一個蛻變
[00:18:58.500 --> 00:19:00.900]  一個新的階段裡面
[00:19:00.900 --> 00:19:03.460]  讓神去掌管你的生命
[00:19:03.460 --> 00:19:05.620]  讓神親自去擊打你
[00:19:05.620 --> 00:19:07.620]  去擊倒你
[00:19:07.620 --> 00:19:09.620]  並且你願意
[00:19:09.620 --> 00:19:13.060]  甘心樂意地
[00:19:13.060 --> 00:19:14.660]  開放你的生命
[00:19:14.660 --> 00:19:18.420]  讓神親自去搞動
[00:19:18.420 --> 00:19:19.540]  去挑釁你
[00:19:19.540 --> 00:19:22.660]  去妨礙你
[00:19:22.660 --> 00:19:25.780]  我希望你放下自己
[00:19:25.780 --> 00:19:28.100]  學習降伏
[00:19:28.100 --> 00:19:31.460]  聽命於神
[00:19:31.460 --> 00:19:34.100]  接著經文去記述
[00:19:34.100 --> 00:19:35.460]  第九章八到九節
[00:19:35.460 --> 00:19:36.180]  那裡說
[00:19:36.180 --> 00:19:38.580]  蘇羅從地上起來
[00:19:38.580 --> 00:19:40.180]  睜開眼睛
[00:19:40.180 --> 00:19:42.740]  竟不能看見什麼
[00:19:42.740 --> 00:19:44.740]  有人拉他的手
[00:19:44.740 --> 00:19:48.420]  領他進入大馬骰
[00:19:48.420 --> 00:19:50.260]  三日不能看見
[00:19:50.260 --> 00:19:54.020]  也不吃也不喝
[00:19:54.020 --> 00:19:56.100]  蘇羅按照神的吩咐
[00:19:56.100 --> 00:19:58.900]  起身就跟著進城
[00:19:58.900 --> 00:20:00.900]  沒有任何的推遲
[00:20:00.900 --> 00:20:05.140]  完全按照神的心意
[00:20:05.140 --> 00:20:08.020]  在那裡他突然間看不到東西
[00:20:08.020 --> 00:20:11.540]  他突然間失去了自我照顧的能力
[00:20:11.540 --> 00:20:15.460]  原本他是滿心大計要進到大馬骰的
[00:20:15.460 --> 00:20:16.660]  今天
[00:20:16.660 --> 00:20:19.060]  他卻需要人去扶著他
[00:20:19.060 --> 00:20:20.900]  去帶領著他
[00:20:20.900 --> 00:20:23.780]  去到大馬骰
[00:20:23.780 --> 00:20:25.460]  我相信在那一刻
[00:20:25.460 --> 00:20:27.540]  神讓蘇羅很清楚看到
[00:20:27.540 --> 00:20:28.660]  人的能力
[00:20:28.660 --> 00:20:30.660]  原來就是這麼有限
[00:20:30.660 --> 00:20:31.700]  人的能力
[00:20:31.700 --> 00:20:33.860]  原來可以在一息之間
[00:20:33.860 --> 00:20:34.580]  是
[00:20:34.580 --> 00:20:38.740]  瞪然就會消失
[00:20:38.740 --> 00:20:40.260]  經文描述保羅
[00:20:40.260 --> 00:20:44.660]  三日不吃不喝
[00:20:44.660 --> 00:20:47.380]  經文沒有解釋為什麼
[00:20:47.380 --> 00:20:49.140]  是不是沒有解釋
[00:20:49.140 --> 00:20:50.580]  牧師
[00:20:50.580 --> 00:20:51.940]  如果被你瞎了
[00:20:51.940 --> 00:20:54.420]  你也沒心情吃東西了
[00:20:54.420 --> 00:20:55.940]  哪裡還有胃口
[00:20:55.940 --> 00:20:58.820]  又不知道自己什麼時候可以看東西
[00:20:58.820 --> 00:21:01.620]  被你也沒心情了
[00:21:01.620 --> 00:21:04.180]  我想我們可以這樣去理解
[00:21:04.180 --> 00:21:05.220]  真的
[00:21:05.220 --> 00:21:07.540]  原本很有大計
[00:21:07.540 --> 00:21:09.060]  現在有人扶著你
[00:21:09.060 --> 00:21:12.340]  好像自己完全失去能力
[00:21:12.340 --> 00:21:16.100]  是不是這個意思
[00:21:16.100 --> 00:21:18.500]  為什麼又不吃
[00:21:18.500 --> 00:21:20.740]  又不喝東西
[00:21:20.740 --> 00:21:21.700]  其實
[00:21:21.700 --> 00:21:23.780]  聖經裡面當說到
[00:21:23.780 --> 00:21:26.260]  不吃不喝東西的時候
[00:21:26.260 --> 00:21:29.860]  我們去形容它叫做禁食
[00:21:29.860 --> 00:21:31.700]  在禁食的行動裡面
[00:21:31.700 --> 00:21:32.740]  去表示
