
[00:00:00.000 --> 00:00:10.000]  我今天跟大家來看的經文在《生命紀》的第六章,第一節到第九節,第一節到第九節。
[00:09:41.000 --> 00:09:46.000]  今天我們還要申請,來在學校裡面禱告,
[00:09:46.000 --> 00:09:51.000]  我們現在在法院當中不能夠顯露出十誡架,
[00:09:51.000 --> 00:10:01.000]  我們在當中也沒有辦法把十誡當中列在我們這個條文的裡面,成為我們法律當中的這個標準。
[00:10:01.000 --> 00:10:07.000]  所以很可惜的,今天有太多人,包括基督徒,都誤解了十誡的重要性。
[00:10:07.000 --> 00:10:14.000]  今天你要教養培育下一代,你有多少時候提到十誡中的精神?
[00:10:14.000 --> 00:10:18.000]  有多少時候談到愛神愛人的重要性?
[00:10:18.000 --> 00:10:22.000]  同時間這個世界常常給了我們一些的隱憂,
[00:10:22.000 --> 00:10:29.000]  讓我們用作別的方法來代替十誡的律例跟教導。
[00:10:29.000 --> 00:10:34.000]  在這個過程裡面,大家都曉得,今天有許多人,
[00:10:34.000 --> 00:10:42.000]  他以他們的行為標準來決定怎麼樣教小孩子,
[00:10:42.000 --> 00:10:48.000]  弗洛勒如何把他們小孩子的經驗歸類在十誡的裡面。
[00:10:48.000 --> 00:10:54.000]  有一個美國的作家叫做James Patterson,他寫了一本書,
[00:10:54.000 --> 00:10:58.000]  他說要上美國說明真理的那一天,
[00:10:58.000 --> 00:11:05.000]  他很驚奇的發現到美國人的生活裡面今天的面貌是如何。
[00:11:05.000 --> 00:11:13.000]  他採訪的裡面發覺到有71%接受問卷調查的人說,
[00:11:13.000 --> 00:11:17.000]  他說偷東西沒有什麼大問題。
[00:11:17.000 --> 00:11:28.000]  有50%的人說,我開車也同時間喝酒,
[00:11:28.000 --> 00:11:35.000]  若是我能夠控制的話,這個不是你能夠控制我的自由。
[00:11:35.000 --> 00:11:44.000]  有93%的人說,他說所有道德的事情沒有外在的標準,
[00:11:44.000 --> 00:11:48.000]  是透過我自己的分辨力來決定。
[00:11:48.000 --> 00:11:52.000]  意思就是說,我覺得偷是對的話,偷就是對。
[00:11:52.000 --> 00:11:59.000]  我覺得吸毒的是正當的,這個就是正當。
[00:11:59.000 --> 00:12:03.000]  所以這本書洩露了一個事情,
[00:12:03.000 --> 00:12:08.000]  就是今天我們的社會裡面已經走到一個沒有標準,
[00:12:08.000 --> 00:12:10.000]  也沒有真理的範圍裡面。
[00:12:10.000 --> 00:12:15.000]  若是今天我們這一代要進到應許之地做父母的,
[00:12:15.000 --> 00:12:22.000]  做爸爸的,若是我們也不慎重於教導實踐這個精神,
[00:12:22.000 --> 00:12:24.000]  就是愛神愛人,
[00:12:24.000 --> 00:12:29.000]  明白我們人的經驗要連上在神的這個真理的標準裡面,
[00:12:29.000 --> 00:12:36.000]  可悲的就是下一代你會失去了這一群人。
[00:12:36.000 --> 00:12:43.000]  前兩個禮拜我請了一位姊妹跟我訂了一本書,
[00:12:43.000 --> 00:12:46.000]  這本書叫做《十字架》,
[00:12:46.000 --> 00:12:49.000]  裡面講的是一個日本的作家,
[00:12:49.000 --> 00:12:52.000]  他寫了一本書,
[00:12:52.000 --> 00:13:02.000]  這本書的內容是發生在1989年在日本的一個高中,
[00:13:02.000 --> 00:13:04.000]  裡面講的是什麼?
[00:13:04.000 --> 00:13:09.000]  就講到這個高中裡面有一個膽子很小的學生,
[00:13:09.000 --> 00:13:15.000]  結果就在學校裡面受到這個叫做淩罷的事情,
[00:13:15.000 --> 00:13:19.000]  就是一些學生欺負你,
[00:13:19.000 --> 00:13:21.000]  那麼就記載到這個事情,
[00:13:21.000 --> 00:13:27.000]  就如何讓這個小孩子求生求死都不能,
[00:13:27.000 --> 00:13:31.000]  到最後的時候自殺寫了一本遺書,
[00:13:31.000 --> 00:13:34.000]  就震動了整個日本的教育界,
[00:13:34.000 --> 00:13:39.000]  那裡面所講到就是有兩個的學生到小學一年級的時候,
[00:13:39.000 --> 00:13:42.000]  就是因為家庭當中的扭曲,
[00:13:42.000 --> 00:13:45.000]  所以他要洩露他的這種憤怒,
[00:13:45.000 --> 00:13:50.000]  就以這種淩罷的這種的行為來欺負這個弱小,
[00:13:50.000 --> 00:13:53.000]  就從一年班到三年班兩年的當中,
[00:13:53.000 --> 00:14:01.000]  這個可憐的人就受到這一群這兩個的學生的欺凌,
[00:14:01.000 --> 00:14:04.000]  到最後的時候受不住,
[00:14:04.000 --> 00:14:10.000]  自己在家裡面在樹上掛吊起來就寫了一個遺書,
[00:14:10.000 --> 00:14:14.000]  就向著三群人說出他的心事,
[00:14:14.000 --> 00:14:17.000]  第一個他說對不起父母,
[00:14:17.000 --> 00:14:20.000]  第二個就是我恨你這些凌弱我的人,
[00:14:20.000 --> 00:14:25.000]  第三個對他的一個女同學說謝謝她,
[00:14:25.000 --> 00:14:28.000]  對她在生活當中的照顧。
[00:14:28.000 --> 00:14:31.000]  後來這本書得獎了,
[00:14:31.000 --> 00:14:33.000]  所以大家有興趣去台灣訂,
[00:14:33.000 --> 00:14:35.000]  翻譯成為中文,
[00:14:35.000 --> 00:14:38.000]  我看到前面那個部分我覺得很塵埃,
[00:14:38.000 --> 00:14:41.000]  我說在這個學校裡面,
[00:14:41.000 --> 00:14:47.000]  為什麼學生的教育的範圍沒有神的範圍,
[00:14:47.000 --> 00:14:49.000]  沒有絕對標準,
[00:14:49.000 --> 00:14:50.000]  沒有真理,
[00:14:50.000 --> 00:14:51.000]  沒有和平,
[00:14:51.000 --> 00:14:53.000]  沒有公理,
[00:14:53.000 --> 00:14:59.000]  導致了這個家庭失去了一個良好的小孩子。
[00:14:59.000 --> 00:15:02.000]  今天同樣的基督教的家庭裡面,
[00:15:02.000 --> 00:15:05.000]  我們多少時候是透過時代雜誌,
[00:15:05.000 --> 00:15:10.000]  CNN的新聞來教養我們的小孩子,
[00:15:10.000 --> 00:15:12.000]  到底標準在什麼地方,
[00:15:12.000 --> 00:15:14.000]  真理在什麼地方,
[00:15:14.000 --> 00:15:18.000]  他們學習的到最後的時候結論是什麼。
[00:15:18.000 --> 00:15:26.000]  今天我們用了我們的自己的經驗來代替了神,
[00:15:26.000 --> 00:15:28.000]  代替了神的啟示,
[00:15:28.000 --> 00:15:34.000]  我們把我們傻眼的這個視野放在小孩子的裡面,
[00:15:34.000 --> 00:15:40.000]  難怪小孩子就在我們的培育當中產生了很多錯誤的決定,
[00:15:40.000 --> 00:15:45.000]  以致到今天我們成為一個傷痛的人。
[00:15:45.000 --> 00:15:52.000]  我記得我第一個牧羊的教會裡面就有一個弟兄,
[00:15:52.000 --> 00:15:55.000]  這個弟兄因為生活很艱苦,
[00:15:55.000 --> 00:15:57.000]  所以從結婚以後,
[00:15:57.000 --> 00:16:00.000]  他心裡面就傳授著這種的態度,
[00:16:00.000 --> 00:16:02.000]  說我要教小孩子,
[00:16:02.000 --> 00:16:03.000]  第一個要教他的是,
[00:16:03.000 --> 00:16:07.000]  小孩子你不能不有一個好的職業,
[00:16:07.000 --> 00:16:09.000]  所以對他的眼光來說,
[00:16:09.000 --> 00:16:13.000]  最好的職業就是醫生跟牙醫,
[00:16:13.000 --> 00:16:15.000]  剛好他有兩個兒子。
[00:16:15.000 --> 00:16:17.000]  從小的時候,
[00:16:17.000 --> 00:16:21.000]  他就以這種的眼光來教他的小孩子,
[00:16:21.000 --> 00:16:22.000]  他說別的都不重要,
[00:16:22.000 --> 00:16:25.000]  就是你不要跟我一樣這樣苦,
[00:16:25.000 --> 00:16:29.000]  所以你需要有一個好的職業,
[00:16:29.000 --> 00:16:32.000]  從小的時候就開始這樣子來訓練他們,
[00:16:32.000 --> 00:16:37.000]  忘記了原來小兒子那個時候需要的是關係,
[00:16:37.000 --> 00:16:38.000]  是肯定,
[00:16:38.000 --> 00:16:41.000]  是真理的這個基礎。
[00:16:41.000 --> 00:16:43.000]  結果在過了二十幾年以後,
[00:16:43.000 --> 00:16:45.000]  小孩子成材了,
[00:16:45.000 --> 00:16:47.000]  一個當了醫生,
[00:16:47.000 --> 00:16:49.000]  另外一個因做壓力的緣故,
[00:16:49.000 --> 00:16:53.000]  沒有辦法滿足他父親的期待,
[00:16:53.000 --> 00:16:55.000]  後來淪落,
[00:16:55.000 --> 00:16:57.000]  離開了家庭,
[00:16:57.000 --> 00:16:58.000]  後來結婚的時候,
[00:16:58.000 --> 00:17:01.000]  也不跟他的父親來說他結婚,
[00:17:01.000 --> 00:17:03.000]  到了現在,
[00:17:03.000 --> 00:17:05.000]  這個七十多歲的信徒,
[00:17:05.000 --> 00:17:07.000]  很哀嘆的來說,
[00:17:07.000 --> 00:17:09.000]  現在小孩子回家,
[00:17:09.000 --> 00:17:11.000]  不會找他,
[00:17:11.000 --> 00:17:13.000]  只會找他媽媽,
[00:17:13.000 --> 00:17:19.000]  因為他從來沒有跟小孩子建立一個實在愛的關係。
[00:17:19.000 --> 00:17:21.000]  你知道嗎?
[00:17:21.000 --> 00:17:28.000]  若是我們今天對人生的目標跟意向都有偏差,
[00:17:28.000 --> 00:17:30.000]  何方是我們下一代?
[00:17:30.000 --> 00:17:35.000]  為什麼我們今天還這樣子堅持我們的經驗,
[00:17:35.000 --> 00:17:41.000]  以我們的經驗來代替神話語的標準?
[00:17:41.000 --> 00:17:42.000]  到最後的時候,
[00:17:42.000 --> 00:17:49.000]  產生的是一個不蒙在應許地的應許的下一代。
[00:17:49.000 --> 00:17:53.000]  這個是我們的塵埃。
[00:17:53.000 --> 00:17:55.000]  有些人這樣說,
[00:17:55.000 --> 00:17:58.000]  他說時節太多了,我不能遵守,
[00:17:58.000 --> 00:18:03.000]  所以借做這個藉口來催遲神的律法。
[00:18:03.000 --> 00:18:05.000]  其實聖經的話語很簡單,
[00:18:05.000 --> 00:18:10.000]  把所有關乎我們生命境前的事情都告訴了我們,
[00:18:10.000 --> 00:18:13.000]  只要求我們做些什麼事情?
[00:18:13.000 --> 00:18:19.000]  教訓他們神的誡命律例典章,
[00:18:19.000 --> 00:18:23.000]  他們就可以承受地上的產業,
[00:18:23.000 --> 00:18:26.000]  能夠在當中長久得恩福。
[00:18:26.000 --> 00:18:28.000]  其實難嗎?
[00:18:28.000 --> 00:18:29.000]  不難。
[00:18:29.000 --> 00:18:35.000]  今天我們不能夠遵行神的誡命跟其中的精神,
[00:18:35.000 --> 00:18:38.000]  是因為我們沒有尊敬神話語的主權,
[00:18:38.000 --> 00:18:41.000]  這個是大問題,
[00:18:41.000 --> 00:18:43.000]  不是多與小的問題,
[00:18:43.000 --> 00:18:46.000]  是是否接受神的權威的問題。
[00:18:46.000 --> 00:18:48.000]  在古老的時代,
[00:18:48.000 --> 00:18:52.000]  當一個人要到了另外一個國家去的時候,
[00:18:52.000 --> 00:18:56.000]  在路口還沒有進到這個國界的裡面,
[00:18:56.000 --> 00:19:00.000]  他們通常都會刻一個石碑,
[00:19:00.000 --> 00:19:02.000]  這個石碑蠻大的,
[00:19:02.000 --> 00:19:06.000]  那麼你說這個石碑裡面記載的是什麼東西?
[00:19:06.000 --> 00:19:08.000]  你沒有辦法猜想,
[00:19:08.000 --> 00:19:15.000]  在中東的巴比倫的治理的時候,
[00:19:15.000 --> 00:19:19.000]  凡進到他國家裡面就有一個很大的石碑,
[00:19:19.000 --> 00:19:20.000]  路人一定會看到,
[00:19:20.000 --> 00:19:22.000]  裡面記載的是什麼?
[00:19:22.000 --> 00:19:32.000]  就記載到巴比倫的獵王在審判治理人間的事情中的判斷,
[00:19:32.000 --> 00:19:34.000]  比方說你偷了一個人的錢,
[00:19:34.000 --> 00:19:36.000]  罰你多少錢?
[00:19:36.000 --> 00:19:37.000]  刑罰是什麼?
[00:19:37.000 --> 00:19:40.000]  當你在當中殺人的時候是怎麼樣?
[00:19:40.000 --> 00:19:46.000]  所以任何一個進到他國家的人,路人,
[00:19:46.000 --> 00:19:48.000]  都一定會看到這個名牌,
[00:19:48.000 --> 00:19:53.000]  這個石碑當中所記載的這些所謂的法律中的決定,
[00:19:53.000 --> 00:19:56.000]  就成為他們的見解,
[00:19:56.000 --> 00:19:59.000]  意思是說你要進到這個國家你要小心,
[00:19:59.000 --> 00:20:01.000]  你若是走到這個地方去的時候,
[00:20:01.000 --> 00:20:03.000]  你會遭遇這個問題,
[00:20:03.000 --> 00:20:06.000]  在亞洲裡面有一個國家,
[00:20:06.000 --> 00:20:10.000]  是一個非常需要你們注意的地方,
[00:20:10.000 --> 00:20:15.000]  這個地方就是馬來西亞跟新加坡,
[00:20:15.000 --> 00:20:18.000]  新加坡進去的時候小心,
[00:20:18.000 --> 00:20:20.000]  你不要做垃圾蟲,
[00:20:20.000 --> 00:20:23.000]  罰你是很昂貴的一件事,
[00:20:23.000 --> 00:20:26.000]  到了馬來西亞你千萬不要吸毒,
[00:20:26.000 --> 00:20:29.000]  帶毒也不行,
[00:20:29.000 --> 00:20:31.000]  因為他們按照他們的規矩,
[00:20:31.000 --> 00:20:36.000]  販毒、吸毒是個相當嚴重的事,
[00:20:36.000 --> 00:20:40.000]  所以後來前幾年不是有一個美國人進去嗎?
[00:20:40.000 --> 00:20:43.000]  結果找到他有這個吸毒,
[00:20:43.000 --> 00:20:46.000]  結果就鞭了他39下,
[00:20:46.000 --> 00:20:48.000]  我相信他後來到了美國以後,
[00:20:48.000 --> 00:20:51.000]  不用美國的官員幫助他戒毒,
[00:20:51.000 --> 00:20:53.000]  他都曉得什麼叫戒毒,
[00:20:53.000 --> 00:20:57.000]  鞭打。
[00:20:57.000 --> 00:20:58.000]  親愛的弟兄姊妹,
[00:20:58.000 --> 00:21:03.000]  今天我們遵行神的律例典章,
[00:21:03.000 --> 00:21:06.000]  乃是因為我們尊敬了神的全能,
[00:21:06.000 --> 00:21:11.000]  也深深地相信神的治理對我們來說是人生的好處,
[00:21:11.000 --> 00:21:13.000]  所以今天,
[00:21:13.000 --> 00:21:16.000]  不管我生活在什麼自由的世界裡面,
[00:21:16.000 --> 00:21:18.000]  千萬不要忘記,
[00:21:18.000 --> 00:21:20.000]  神的律例典章,
[00:21:20.000 --> 00:21:24.000]  是為了要我們在地上可以得活長久,
[00:21:24.000 --> 00:21:27.000]  並且能夠把這個教導下一代,
[00:21:27.000 --> 00:21:31.000]  可以成為下一代真正的主婦。
[00:21:31.000 --> 00:21:33.000]  那麼我們唯一一個方法,
[00:21:33.000 --> 00:21:36.000]  把正確的事情教導下一代的,
[00:21:36.000 --> 00:21:38.000]  就是透過我們做父親。
[00:21:38.000 --> 00:21:45.000]  所以聖命紀第六章為什麼摩西特別地把這些人聚集在他們面前,
[00:21:45.000 --> 00:21:50.000]  這是要他們透過他們的生活,
[00:21:50.000 --> 00:21:52.000]  他們的經歷,
[00:21:52.000 --> 00:21:54.000]  他們的言行,
[00:21:54.000 --> 00:21:57.000]  來教導下一代。
[00:21:57.000 --> 00:22:03.000]  我們看一下聖命紀的第六章第七節,
[00:22:03.000 --> 00:22:10.000]  這裡說,吩咐當中的做男的,做父親的,
[00:22:10.000 --> 00:22:13.000]  叫他們以殷勤教訓你的兒女,
[00:22:13.000 --> 00:22:19.000]  無論你在家裡,行在路上,躺下,起來,都要談論。
[00:22:19.000 --> 00:22:23.000]  第八節,也繼續清楚地說,
[00:22:23.000 --> 00:22:27.000]  你要繫在手中為記號,戴在耳上為經文。
[00:22:27.000 --> 00:22:30.000]  所以今天的猶太人,他們真的按照這個傳統,
[00:22:30.000 --> 00:22:35.000]  傳統的猶太人真的頭上戴了,戴了十戒。
[00:22:35.000 --> 00:22:38.000]  然後他們手出上了這個邊條,
[00:22:38.000 --> 00:22:43.000]  每一個邊條是說明了他們是怎麼樣繫在神的裡面。
[00:22:43.000 --> 00:22:45.000]  所以一個猶太人出去的時候,
[00:22:45.000 --> 00:22:48.000]  他們繫在那一邊還要在當中禱告,
[00:22:48.000 --> 00:22:51.000]  說繫了一下,再繫一下,
[00:22:51.000 --> 00:22:55.000]  這代表一次又一次地把他心帶到神的誡命的裡面。
[00:22:55.000 --> 00:22:59.000]  所以他們真的是謹守來遵行。
[00:22:59.000 --> 00:23:01.000]  難怪在猶太的社會當中,
[00:23:01.000 --> 00:23:04.000]  經過了王國的這樣多的年,
[00:23:04.000 --> 00:23:13.000]  他們的文化,他們當中的文化的精神還沒有消散,
[00:23:13.000 --> 00:23:18.000]  是因為他們以神作為他們生活當中的中心,
[00:23:18.000 --> 00:23:22.000]  以神的話語作為他們生活當中的標準,
[00:23:22.000 --> 00:23:25.000]  所以神的確是顧念他們,
[00:23:25.000 --> 00:23:31.000]  直到現在猶太人跟中國人都一樣的聰明。
[00:23:31.000 --> 00:23:38.000]  猶太人的聰明是因為他們敬畏遵守耶華的律例,
[00:23:38.000 --> 00:23:42.000]  中國人的聰明是因為經驗。
[00:23:42.000 --> 00:23:44.000]  所以我們如何透過做父親的責任,
[00:23:44.000 --> 00:23:50.000]  能夠幫助我們的小孩子能夠領略這個教訓的重要,
[00:23:50.000 --> 00:23:54.000]  我們就必須要以身體做教導,
[00:23:54.000 --> 00:23:57.000]  而不是用言行來做見證。
[00:23:57.000 --> 00:23:59.000]  所以這裡給我們一個提示,
[00:23:59.000 --> 00:24:02.000]  剛才念到的第七節、第八節,
[00:24:02.000 --> 00:24:04.000]  這個原理很簡單,
[00:24:04.000 --> 00:24:08.000]  就是讓這個小孩子飽和在這個神的話語的當中,
[00:24:08.000 --> 00:24:12.000]  就是他去了某一個地方,去了另外一個地方去,
[00:24:12.000 --> 00:24:16.000]  他是天天都能夠想做這個事情,沒有別的。
[00:24:16.000 --> 00:24:19.000]  這個叫做saturation policy,
[00:24:19.000 --> 00:24:20.000]  所以你叫小孩子很簡單,
[00:24:20.000 --> 00:24:22.000]  你重複重複叫他,
[00:24:22.000 --> 00:24:24.000]  在工作的地方叫他,
[00:24:24.000 --> 00:24:25.000]  在野外的地方叫他,
[00:24:25.000 --> 00:24:27.000]  在躺臥的地方叫他,
[00:24:27.000 --> 00:24:28.000]  在吃飯的地方叫他,
[00:24:28.000 --> 00:24:30.000]  在看電視的地方叫他,
[00:24:30.000 --> 00:24:33.000]  在他睡覺之前為他禱告的時候教導他,
[00:24:33.000 --> 00:24:37.000]  早晚這個小孩子就在你的教導的當中,
[00:24:37.000 --> 00:24:40.000]  接受了神的教訓。
[00:24:40.000 --> 00:24:41.000]  今天很可惜,
[00:24:41.000 --> 00:24:44.000]  我們允許了太多小孩子在家裡面,
[00:24:44.000 --> 00:24:48.000]  給世界飽和了我們。
[00:24:48.000 --> 00:24:51.000]  他們現在學的東西從哪裡學呢?
[00:24:51.000 --> 00:24:52.000]  我告訴你,
[00:24:52.000 --> 00:24:55.000]  不是從聖經來學,
[00:24:55.000 --> 00:24:58.000]  今天學的東西是從同學來學的。
[00:24:58.000 --> 00:25:01.000]  今天因為所謂的social network,
[00:25:01.000 --> 00:25:03.000]  社群的媒介,
[00:25:03.000 --> 00:25:06.000]  他們傳遞的消息給我們更快,
[00:25:06.000 --> 00:25:11.000]  而且他們進到我們視野的範圍,
[00:25:11.000 --> 00:25:14.000]  抓住我們眼球的方法給我們更明亮更快。
[00:25:14.000 --> 00:25:17.000]  所以今天我們教養小孩子的當中,
[00:25:17.000 --> 00:25:22.000]  若是沒有用盡量讓他們食宿的飽和的機會的話,
