
[00:00:00.000 --> 00:00:02.000]  各位電視機會早上好
[00:01:33.640 --> 00:01:36.240]  但我們教會大約有三百多人左右
[00:01:36.240 --> 00:01:38.600]  所以仍然有些人沒有回團契的
[00:01:38.600 --> 00:01:39.840]  特別是哪些人呢
[00:01:39.840 --> 00:01:42.400]  在我們城青區裡面
[00:01:42.400 --> 00:01:44.840]  就是三十至五十五歲的群體裡面
[00:01:44.840 --> 00:01:46.960]  有六十人都沒有回團契
[00:01:46.960 --> 00:01:50.800]  今天講完行道可能鼓勵到大家
[00:01:50.800 --> 00:01:51.920]  多點回團契
[00:01:51.920 --> 00:01:57.440]  和有回團契的人都思想一下團契有沒有可以做得更好的地方
[00:01:57.440 --> 00:02:00.080]  我們一起先有個禱告
[00:02:00.080 --> 00:02:04.720]  慈悲愛天父多謝你讓我們今天能夠回來教會去崇拜
[00:02:04.720 --> 00:02:07.560]  在崇拜的領域當中
[00:02:07.560 --> 00:02:11.840]  我們是向上帝獻上我們的重贊
[00:02:11.840 --> 00:02:14.640]  建立我們和上帝之間的關係
[00:02:14.640 --> 00:02:18.000]  而上帝也都在教會裡面安排了團契
[00:02:18.000 --> 00:02:23.040]  讓我們人與人之間能夠一起有機會去互相聯繫
[00:02:23.040 --> 00:02:26.480]  去發展人與人之間緊密的關係
[00:02:26.480 --> 00:02:28.960]  當我們今天去思想團契意義的時候
[00:02:28.960 --> 00:02:32.720]  求聖靈你開開我們眾人的心幫助我們
[00:02:32.720 --> 00:02:35.360]  讓我們都被聖靈的話語所觸動
[00:02:35.360 --> 00:02:39.640]  又願意去思想自己回團契的生活
[00:02:39.640 --> 00:02:41.240]  又更加願意
[00:02:41.240 --> 00:02:42.920]  如果沒有回團契的
[00:02:42.920 --> 00:02:46.480]  都願意開始嘗試去接觸團契
[00:02:46.480 --> 00:02:49.080]  求上帝你的靈打開我的口
[00:02:49.080 --> 00:02:52.440]  讓我能夠分解上帝你的話語
[00:02:52.440 --> 00:02:55.200]  又願上帝你的靈打開弟子們的心
[00:02:55.200 --> 00:02:57.640]  以致我們能夠聆聽神的說話
[00:02:57.640 --> 00:02:59.600]  我們要將今天的時間交上
[00:02:59.600 --> 00:03:00.400]  求你帶領
[00:03:00.400 --> 00:03:01.720]  奉耶穌基督明求
[00:03:01.720 --> 00:03:02.440]  阿門
[00:03:02.440 --> 00:03:05.280]  不知道大家認不認識這個字
[00:03:05.280 --> 00:03:06.920]  英文不認識
[00:03:06.920 --> 00:03:08.840]  即使你認識英文也未必會認識
[00:03:08.840 --> 00:03:10.080]  因為這個不是英文
[00:03:10.080 --> 00:03:11.120]  這個是希臘文
[00:03:11.120 --> 00:03:13.040]  Kononia
[00:03:13.040 --> 00:03:15.160]  因為新約聖經是由希臘文寫的
[00:03:15.160 --> 00:03:16.880]  所以我們要看團契的意思
[00:03:16.880 --> 00:03:17.960]  就看希臘文
[00:03:17.960 --> 00:03:19.680]  Kononia是一個字
[00:03:19.680 --> 00:03:24.240]  Kononia是一個字在新約聖經裡面出現了19次
[00:03:24.240 --> 00:03:26.040]  如果看回希臘文的字典
[00:03:26.040 --> 00:03:27.000]  怎樣解釋呢
[00:03:27.000 --> 00:03:29.080]  它的解釋是一個群體
[00:03:29.080 --> 00:03:31.160]  一群人聚集在一起
[00:03:31.160 --> 00:03:34.680]  有他們的群體生活
[00:03:34.680 --> 00:03:38.160]  在當時如果將這個字應用在一些商業機構裡面
[00:03:38.160 --> 00:03:39.480]  就好像說
[00:03:39.480 --> 00:03:41.200]  我和他們是一個生意的夥伴
[00:03:41.200 --> 00:03:42.600]  我相信有些人都做過生意
[00:03:42.600 --> 00:03:44.560]  或者在公司亂做事
[00:03:44.560 --> 00:03:47.240]  公司之間的夥伴關係
[00:03:47.240 --> 00:03:48.760]  就叫做Kononia
[00:03:48.760 --> 00:03:51.760]  所以如果有一天A公司和B公司說
[00:03:51.760 --> 00:03:55.080]  我們現在不再和你有Kononia了
[00:03:55.080 --> 00:03:56.800]  即是說A和B公司
[00:03:56.800 --> 00:03:59.800]  就再沒有一個合作生意的夥伴了
[00:03:59.800 --> 00:04:02.280]  就是不和你做生意了
[00:04:02.280 --> 00:04:04.040]  如果應用在婚姻關係裡面
[00:04:04.040 --> 00:04:05.800]  代表兩個人結合
[00:04:05.800 --> 00:04:07.720]  有一個很Kononia的關係
[00:04:07.720 --> 00:04:08.960]  是很親密的
[00:04:08.960 --> 00:04:10.320]  是共同生活的
[00:04:10.320 --> 00:04:11.680]  彼此共享
[00:04:11.680 --> 00:04:13.560]  兩個二人成為一體
[00:04:13.560 --> 00:04:15.840]  一起分享他們未來的生活
[00:04:15.840 --> 00:04:18.800]  就是一個婚姻的狀態Kononia
[00:04:18.800 --> 00:04:21.800]  而Kononia也可以用在人和神之間的關係
[00:04:21.800 --> 00:04:23.360]  是代表一個最親密的
[00:04:23.360 --> 00:04:24.600]  人和神之間
[00:04:24.600 --> 00:04:26.480]  身心靈的契合
[00:04:26.480 --> 00:04:27.880]  代表著我們和神是一個
[00:04:27.880 --> 00:04:30.560]  非常親密和結連的關係
[00:04:30.560 --> 00:04:31.560]  所以總括來說
[00:04:31.560 --> 00:04:34.280]  Kononia可以用在人和神之間
[00:04:34.280 --> 00:04:36.760]  也可以用在人和人之間的關係裡面
[00:04:36.760 --> 00:04:39.080]  而且是一個夥伴親密的關係
[00:04:39.080 --> 00:04:40.320]  好像手和腳
[00:04:40.320 --> 00:04:43.320]  手足情義這麼深的一個關係裡面
[00:04:43.320 --> 00:04:45.680]  而且在這個關係當中
[00:04:45.680 --> 00:04:49.120]  大家彼此都要同心協力
[00:04:49.120 --> 00:04:52.640]  去獲取大家一起有一個得益
[00:04:52.640 --> 00:04:53.600]  一起有得著
[00:04:53.600 --> 00:04:56.600]  一起能夠有一個
[00:04:56.600 --> 00:04:58.880]  正面的關係的建立
[00:04:58.880 --> 00:05:01.400]  和大家彼此都有盡益
[00:05:01.400 --> 00:05:03.880]  這就是Kononia的意思
[00:05:03.880 --> 00:05:05.480]  知道了這個意思之後
[00:05:05.480 --> 00:05:07.400]  我們看回聖經裡面
[00:05:07.400 --> 00:05:09.600]  總共這個字出現了19次
[00:05:09.600 --> 00:05:12.000]  大致上可以分為三個類型
[00:05:12.000 --> 00:05:13.080]  第一個類型
[00:05:13.080 --> 00:05:16.120]  就是代表大家分享所有
[00:05:16.120 --> 00:05:18.120]  在羅馬書十五章二十六節
[00:05:18.120 --> 00:05:19.000]  請大家多讀一下
[00:05:19.000 --> 00:05:20.240]  一二三
[00:05:20.240 --> 00:05:23.080]  因為馬其頓和瓦干瓦人
[00:05:23.080 --> 00:05:25.600]  樂意奏出一些捐款
[00:05:25.600 --> 00:05:28.760]  給耶路撒冷聖徒中的窮人
[00:05:28.760 --> 00:05:31.640]  Kononia這個字在這句裡面出現在哪裡呢?
[00:05:31.640 --> 00:05:32.960]  就在捐款那裡
[00:05:32.960 --> 00:05:33.680]  很有趣的
[00:05:33.680 --> 00:05:35.280]  剛才又說關係
[00:05:35.280 --> 00:05:37.360]  團契
[00:05:37.360 --> 00:05:38.680]  生意夥伴
[00:05:38.680 --> 00:05:39.880]  為什麼用了捐款呢?
[00:05:39.880 --> 00:05:43.040]  其實就是說當時馬其頓和瓦干瓦人
[00:05:43.040 --> 00:05:45.040]  他們是外邦的教會
[00:05:45.040 --> 00:05:47.120]  比較富裕的
[00:05:47.120 --> 00:05:49.760]  而當時耶路撒冷教會是比較貧窮的
[00:05:49.760 --> 00:05:54.040]  所以他們樂意將捐款捐給比較貧窮的教會
[00:05:54.040 --> 00:05:55.720]  去分享他們的資源
[00:05:55.720 --> 00:05:58.120]  所以其實在Kononia裡面
[00:05:58.120 --> 00:06:00.560]  就是分享一些你有的資源
[00:06:00.560 --> 00:06:01.840]  大家一起共享
[00:06:01.840 --> 00:06:04.240]  不單是金錢上
[00:06:04.240 --> 00:06:05.840]  也包括物質上
[00:06:05.840 --> 00:06:07.200]  精神上
[00:06:07.200 --> 00:06:09.000]  在事公的領域上
[00:06:09.000 --> 00:06:10.720]  所以我們經常都說
[00:06:10.720 --> 00:06:14.240]  我們是要同心合意希望福音的同心合意
[00:06:14.240 --> 00:06:15.520]  一起分享
[00:06:15.520 --> 00:06:18.880]  我們一起將上帝的福音傳播
[00:06:18.880 --> 00:06:20.400]  這也是一個分享的意思
[00:06:20.400 --> 00:06:25.240]  又令我想起一會兒我們有奉獻
[00:06:25.240 --> 00:06:27.640]  其實奉獻也是將我們所有的
[00:06:27.640 --> 00:06:29.480]  大家在教會裡面一起分享
[00:06:29.480 --> 00:06:31.000]  以致我們可以在教會裡面
[00:06:31.000 --> 00:06:31.760]  不同的資源裡面
[00:06:31.760 --> 00:06:33.960]  都用到大家一起分享出來的資源
[00:06:33.960 --> 00:06:36.240]  這也是一個Kononia的意思在裡面
[00:06:36.240 --> 00:06:39.440]  第二個是代表彼此結連於基督
[00:06:39.440 --> 00:06:42.200]  我們讀一樣一書一章三字
[00:06:42.200 --> 00:06:46.760]  「我們把所看見所聽見的傳揚給你們」
[00:06:46.760 --> 00:06:59.360]  這裡帶出一件事就是
[00:06:59.360 --> 00:07:01.600]  原來我們有團契
[00:07:01.600 --> 00:07:04.200]  團契就是Kononia的一個字
[00:07:04.200 --> 00:07:05.480]  團契這個
[00:07:05.480 --> 00:07:07.280]  為什麼我們能夠一起團契
[00:07:07.280 --> 00:07:11.040]  就是因為我們和耶穌基督和天父
[00:07:11.040 --> 00:07:12.440]  一起有團契
[00:07:12.440 --> 00:07:16.080]  這個團契原來不只是我們弟兄姐妹之間
[00:07:16.080 --> 00:07:17.680]  在耶穌基督的愛裡面
[00:07:17.680 --> 00:07:20.640]  在天父的保守之下
[00:07:20.640 --> 00:07:22.920]  我們一起連結成為一個團契
[00:07:22.920 --> 00:07:25.040]  這個就是Kononia的意思
[00:07:25.040 --> 00:07:27.400]  連結於基督的團契
[00:07:27.400 --> 00:07:31.360]  第三個是一起共同參與信仰生活
[00:07:31.360 --> 00:07:34.240]  在使徒行傳二章四十二至四十七節
[00:07:34.240 --> 00:07:36.520]  我們會詳細看看這段經文
[00:07:36.520 --> 00:07:39.400]  我們一起再讀這段經文
[00:07:39.400 --> 00:07:40.400]  使徒行傳二章
[00:07:40.400 --> 00:07:42.280]  我們由四十一節開始讀到四十七節
[00:07:42.280 --> 00:07:43.800]  準備,一、二、三
[00:07:43.800 --> 00:07:47.400]  「於是領受他話的人都受了浸
[00:07:47.400 --> 00:07:50.440]  那一天門徒約天了三千人
[00:07:50.440 --> 00:07:54.840]  他們都專注於使徒的教導和彼此的權契
[00:07:54.840 --> 00:07:56.920]  抹餅和祈禱
[00:07:56.920 --> 00:07:59.080]  眾人都心存敬畏
[00:07:59.080 --> 00:08:02.280]  使徒們又行了許多奇事神蹟
[00:08:02.280 --> 00:08:04.640]  信的人都聚在一處
[00:08:04.640 --> 00:08:08.440]  凡物公用又賣了田產和家業
[00:08:08.440 --> 00:08:11.800]  照每一個人所需要的分給他們
[00:08:11.800 --> 00:08:13.960]  他們天天同心合意
[00:08:13.960 --> 00:08:16.640]  行徹地在聖殿裡敬拜
[00:08:16.640 --> 00:08:18.440]  且在家中抹餅
[00:08:18.440 --> 00:08:21.320]  傳著歡喜坦誠的心用法
[00:08:21.320 --> 00:08:22.480]  讚美神
[00:08:22.480 --> 00:08:24.720]  得全體百姓的喜愛
[00:08:24.720 --> 00:08:28.640]  主張得救的人天天加給他們」
[00:08:28.640 --> 00:08:30.200]  這段經文我相信大家都很熟悉
[00:08:30.200 --> 00:08:31.920]  使徒行傳的第二章
[00:08:31.920 --> 00:08:34.960]  回到第一章到第二章這段階段
[00:08:34.960 --> 00:08:37.880]  耶穌已經復活了
[00:08:37.880 --> 00:08:40.240]  在門徒當中顯現了四十天
[00:08:40.240 --> 00:08:43.640]  而且已經升天了
[00:08:43.640 --> 00:08:49.640]  門徒在當中貧切地禱告、祈求
[00:08:49.640 --> 00:08:52.600]  跟著祂們應該怎麼做呢?
[00:08:52.600 --> 00:08:55.880]  而到了五旬節那天
[00:08:55.880 --> 00:08:59.080]  聖靈降臨在宋史學當中
[00:08:59.080 --> 00:09:02.520]  甚至乎有很多人能夠說出別國的說話
[00:09:02.520 --> 00:09:03.800]  說謊言
[00:09:03.800 --> 00:09:07.320]  大家都很震撼、很疑惑的時候
[00:09:07.320 --> 00:09:09.200]  大使徒彼得終於出現了
[00:09:09.200 --> 00:09:12.000]  他就說了一篇法人心聖的道
[00:09:12.000 --> 00:09:14.360]  令很多人都認識到
[00:09:14.360 --> 00:09:18.080]  原來那位被釘上十字架的主耶穌
[00:09:18.080 --> 00:09:20.760]  就是聖經所應許的尼塞亞
[00:09:20.760 --> 00:09:22.280]  所以當天
[00:09:22.280 --> 00:09:23.240]  在四十一節說
[00:09:23.240 --> 00:09:26.720]  領受了彼得所分享上帝的道的時候
[00:09:26.720 --> 00:09:29.080]  很多人都很願意受浸
[00:09:29.080 --> 00:09:29.960]  那一天
[00:09:29.960 --> 00:09:32.440]  哇!門徒多了三千人
[00:09:32.440 --> 00:09:35.040]  這個三千人的群體
[00:09:35.040 --> 00:09:38.920]  就成為了一個新的特別的群體
[00:09:38.920 --> 00:09:40.560]  他們是怎麼生活的呢?
[00:09:40.560 --> 00:09:42.040]  在四十二節說
[00:09:42.040 --> 00:09:44.520]  他們專注使徒的教導
[00:09:44.520 --> 00:09:45.720]  彼此團契
[00:09:45.720 --> 00:09:47.640]  這個團契就是Colonia一個字
[00:09:47.640 --> 00:09:49.240]  他們是怎麼團契的呢?
[00:09:49.240 --> 00:09:50.760]  抹頂和祈禱
[00:09:50.760 --> 00:09:52.040]  其實不是一個新事
[00:09:52.040 --> 00:09:54.360]  因為當時猶太的教徒
[00:09:54.360 --> 00:09:57.360]  平時都會抹頂和祈禱
[00:09:57.360 --> 00:09:59.680]  但是他們心存敬畏的心
[00:09:59.680 --> 00:10:02.000]  使徒們又行了很多神蹟
[00:10:02.000 --> 00:10:04.040]  而最特別的是他們有什麼不同了呢?
[00:10:04.040 --> 00:10:05.520]  在第四十四節說
[00:10:05.520 --> 00:10:07.120]  信的人都聚在一起
[00:10:07.120 --> 00:10:08.440]  他們一起生活
[00:10:08.440 --> 00:10:09.640]  繁脈共融
[00:10:09.640 --> 00:10:11.400]  就像我們剛才分享Colonia
[00:10:11.400 --> 00:10:12.400]  第一個意思是
[00:10:12.400 --> 00:10:14.520]  一起分享所有的資源
[00:10:14.520 --> 00:10:15.720]  到了四十五節說
[00:10:15.720 --> 00:10:17.360]  賣了田產和家業
[00:10:17.360 --> 00:10:19.680]  照每一個人所需要的分給他們
[00:10:19.680 --> 00:10:22.840]  有些人說這裡像共產
[00:10:22.840 --> 00:10:26.000]  但他們的意思是將一些比較富裕的人
[00:10:26.000 --> 00:10:28.360]  他們願意幫助一些比較貧窮的人
[00:10:28.360 --> 00:10:30.200]  所以他們賣掉他們的田產
[00:10:30.200 --> 00:10:32.360]  去幫助一些缺乏的
[00:10:32.360 --> 00:10:33.400]  願意去分享
[00:10:33.400 --> 00:10:35.160]  他們不計較
[00:10:35.160 --> 00:10:36.800]  而且在四十六節
[00:10:36.800 --> 00:10:38.520]  他們仍然在聖殿裡敬拜
[00:10:38.520 --> 00:10:40.040]  平時都是這樣
[00:10:40.040 --> 00:10:41.960]  在家中抹餅平時都是這樣
[00:10:41.960 --> 00:10:43.240]  但不同的是
[00:10:43.240 --> 00:10:45.680]  他們同心合意
[00:10:45.680 --> 00:10:48.000]  存著歡喜坦然的心
[00:10:48.000 --> 00:10:49.480]  有他們的敬拜生活
[00:10:49.480 --> 00:10:51.600]  有他們的家庭生活
[00:10:51.600 --> 00:10:54.160]  就是這樣很自然地
[00:10:54.160 --> 00:10:55.800]  帶著一個喜樂的心
[00:10:55.800 --> 00:10:57.320]  一起生活
[00:10:57.320 --> 00:10:59.160]  共享他們的資源
[00:10:59.160 --> 00:11:00.960]  彼此互相的幫助
[00:11:00.960 --> 00:11:02.320]  讚美神
[00:11:02.320 --> 00:11:06.440]  這個群體的生活就得著全體百姓的喜愛
[00:11:06.440 --> 00:11:08.000]  主就將得救的人
[00:11:08.000 --> 00:11:11.360]  天天加給他們
[00:11:11.360 --> 00:11:14.000]  為什麼他們的生活夠吸引力呢?
[00:11:14.000 --> 00:11:16.360]  他們沒有搞山峰步道訓練
[00:11:16.360 --> 00:11:20.040]  又沒有搞什麼路直路彎步道大會
[00:11:20.040 --> 00:11:23.200]  但是有很多人被吸引
[00:11:23.200 --> 00:11:29.240]  要進入基督的信仰群體當中
[00:11:29.240 --> 00:11:32.880]  因為這群人願意悔改受浸
[00:11:32.880 --> 00:11:34.720]  他們就多了一個身份
[00:11:34.720 --> 00:11:36.120]  就是一個基督徒的身份
[00:11:36.120 --> 00:11:38.240]  一個跟基督的人的身份
[00:11:38.240 --> 00:11:40.240]  成為了一個基督的群體
[00:11:40.240 --> 00:11:42.440]  而他們很願意一起生活
[00:11:42.440 --> 00:11:43.640]  彼此分享大家
[00:11:43.640 --> 00:11:45.040]  無論是物質上
[00:11:45.040 --> 00:11:47.640]  或者在其他幫手上
[00:11:47.640 --> 00:11:49.000]  不分你我
[00:11:49.000 --> 00:11:50.840]  大家都很喜樂
[00:11:50.840 --> 00:11:51.960]  很平安
[00:11:51.960 --> 00:11:53.040]  無私
[00:11:53.040 --> 00:11:54.960]  共愛的一個生活
[00:11:54.960 --> 00:11:56.120]  很吸引人
[00:11:56.120 --> 00:11:58.000]  我相信如果有一個人有困難的話
[00:11:58.000 --> 00:12:01.000]  譬如可能剛剛
[00:12:01.000 --> 00:12:03.600]  另外一個瑪麗亞要生孩子
[00:12:03.600 --> 00:12:05.680]  可能其他人就會幫她照顧
[00:12:05.680 --> 00:12:07.440]  給她有湯水喝
[00:12:07.440 --> 00:12:09.000]  還有照顧她
[00:12:09.000 --> 00:12:09.960]  生了之後
[00:12:09.960 --> 00:12:11.920]  又會幫她照顧孩子
[00:12:11.920 --> 00:12:14.000]  有一個可能突然間
[00:12:14.000 --> 00:12:15.440]  工業意外
[00:12:15.440 --> 00:12:17.040]  弄傷了手腳
[00:12:17.040 --> 00:12:20.320]  其他家庭就會幫她照顧孩子
[00:12:20.320 --> 00:12:23.320]  或者幫輕她經濟上的困難
[00:12:23.320 --> 00:12:25.280]  就是這樣彼此互相幫助
[00:12:25.280 --> 00:12:26.440]  這個教會
[00:12:26.440 --> 00:12:28.000]  這個群體生活
[00:12:28.000 --> 00:12:32.800]  就很自然地吸引很多人願意加入這個群體
[00:12:32.800 --> 00:12:35.200]  我還記得我們土浸十多年前
[00:12:35.200 --> 00:12:37.640]  我們有一個姐妹患上了血癌
[00:12:37.640 --> 00:12:39.120]  二十多歲
[00:12:39.120 --> 00:12:42.720]  當時有一個團體很悉心地幫助一個姐妹
[00:12:42.720 --> 00:12:43.800]  因為你知道患了血癌
[00:12:43.800 --> 00:12:45.000]  做化療的時候
[00:12:45.000 --> 00:12:46.000]  都要很小心
[00:12:46.000 --> 00:12:46.920]  很容易受感染
[00:12:46.920 --> 00:12:49.760]  因為會打散她很多抗體
[00:12:49.760 --> 00:12:52.160]  去擊殺那些癌細胞
[00:12:52.160 --> 00:12:54.000]  所以她不能夠回家住
[00:12:54.000 --> 00:12:56.000]  因為家裡的環境可能不太理想
[00:12:56.000 --> 00:12:59.960]  這個團體不僅是平日去探望她
[00:12:59.960 --> 00:13:01.840]  送飯給她吃
[00:13:01.840 --> 00:13:03.920]  還有幫她出去的時候
[00:13:03.920 --> 00:13:05.640]  幫她找房子去租
[00:13:05.640 --> 00:13:06.640]  她需要傢俬
[00:13:06.640 --> 00:13:08.240]  大家一起去問一下
[00:13:08.240 --> 00:13:10.920]  有沒有人有舊傢俬可以彼此分享
[00:13:10.920 --> 00:13:12.560]  又幫她大掃除她的房子
[00:13:12.560 --> 00:13:13.760]  清潔她的地方
[00:13:13.760 --> 00:13:16.440]  添置需要的日用品
[00:13:16.440 --> 00:13:19.760]  我覺得當時這個團體真是一個真正的
[00:13:19.760 --> 00:13:22.240]  Colonial 的團體
[00:13:22.240 --> 00:13:23.520]  我又記得
[00:13:23.520 --> 00:13:26.000]  近期教會都有很多不同的事
[00:13:26.000 --> 00:13:27.520]  有人結婚
[00:13:27.520 --> 00:13:29.440]  我們弟兄姊妹
[00:13:29.440 --> 00:13:30.560]  名字都說明了
[00:13:30.560 --> 00:13:31.120]  大家都知道
[00:13:31.120 --> 00:13:32.400]  阿振文、阿Sara
[00:13:32.400 --> 00:13:35.280]  他們在我們教會的禮堂行婚禮
[00:13:35.280 --> 00:13:37.440]  當他們籌備婚禮到結婚那天
[00:13:37.440 --> 00:13:39.480]  我真的體會到我們教會好像一個
[00:13:39.480 --> 00:13:41.240]  熟齡的大家庭
[00:13:41.240 --> 00:13:44.920]  大家都很願意去祝福這對新人
[00:13:44.920 --> 00:13:46.200]  送上他們的禮物
[00:13:46.200 --> 00:13:47.760]  送上他們的服飾
[00:13:47.760 --> 00:13:50.440]  有些人幫忙去佈置禮堂
[00:13:50.440 --> 00:13:51.800]  幫他們籌備婚禮
[00:13:51.800 --> 00:13:53.040]  大家願意
[00:13:53.040 --> 00:13:55.160]  很多食物的奉獻在外面
[00:13:55.160 --> 00:13:58.480]  大家有很多的東西吃
[00:13:58.480 --> 00:14:01.760]  這種大家的共同的參與
[00:14:01.760 --> 00:14:03.520]  去共整個婚文
[00:14:03.520 --> 00:14:05.640]  未感動到新郎新娘
[00:14:05.640 --> 00:14:09.200]  才感動到我
[00:14:09.200 --> 00:14:12.000]  我還記得在婚禮之後
[00:14:12.000 --> 00:14:14.440]  當時其實因為利紅、Sara
[00:14:14.440 --> 00:14:16.360]  她都是做託管的
[00:14:16.360 --> 00:14:17.400]  都接了很多街坊
[00:14:17.400 --> 00:14:21.000]  都請了一些街坊上來參觀婚禮
[00:14:21.000 --> 00:14:22.200]  上個星期六
[00:14:22.200 --> 00:14:25.040]  團契結束後我就出去吃宵夜
[00:14:25.040 --> 00:14:27.120]  在香港仔魚蛋粉
[00:14:27.120 --> 00:14:28.280]  我們附近有兩間
[00:14:28.280 --> 00:14:29.800]  我不說哪一間
[00:14:29.800 --> 00:14:35.480]  當時有個夥計是阿嬸來的
[00:14:35.480 --> 00:14:36.440]  認得我
[00:14:36.440 --> 00:14:40.520]  哎呀 你就是婚禮的牧師
[00:14:40.520 --> 00:14:43.480]  你們教會真是很感動的
[00:14:43.480 --> 00:14:46.440]  你們教會像一家人一樣
[00:14:46.440 --> 00:14:48.160]  我也很感謝他欣賞我們
[00:14:48.160 --> 00:14:50.680]  他在老闆娘面前讚我們教會
[00:14:50.680 --> 00:14:53.120]  老闆娘當時在切西瓜
[00:14:53.120 --> 00:14:56.000]  請我們吃西瓜
[00:14:56.000 --> 00:14:57.400]  所以看到原來
[00:14:57.400 --> 00:14:59.040]  當我們教會
[00:14:59.040 --> 00:15:02.200]  能夠走出一個共同的群體
[00:15:02.200 --> 00:15:04.680]  彼此像一家人一樣生活的時候
[00:15:04.680 --> 00:15:06.560]  很自然
[00:15:06.560 --> 00:15:08.560]  就走出了上帝的真理
[00:15:08.560 --> 00:15:10.240]  因為耶穌給我們一條生命制
[00:15:10.240 --> 00:15:11.040]  要什麼?
[00:15:11.040 --> 00:15:12.840]  要我們彼此相愛
[00:15:12.840 --> 00:15:14.160]  當我們彼此相愛的時候
[00:15:14.160 --> 00:15:18.000]  眾人就認出我們是主的門徒
[00:15:18.000 --> 00:15:20.000]  而這份愛就吸引人
[00:15:20.000 --> 00:15:21.760]  回到教會當中
[00:15:21.760 --> 00:15:24.800]  願意投入在這個教會團契裏面
[00:15:24.800 --> 00:15:25.720]  所以第一個
[00:15:25.720 --> 00:15:27.320]  Colonia給我們看到的
[00:15:27.320 --> 00:15:28.840]  原來我們是一個群體
[00:15:28.840 --> 00:15:30.800]  是彼此生活的群體
[00:15:30.800 --> 00:15:32.480]  Community
[00:15:32.480 --> 00:15:34.280]  第二個我想說的C
[00:15:34.280 --> 00:15:35.480]  第一個C是Community
[00:15:35.480 --> 00:15:37.720]  第二個是Connecting
[00:15:37.720 --> 00:15:39.120]  結連
[00:15:39.120 --> 00:15:43.240]  Colonia也帶出了我們結連著的群體
[00:15:43.240 --> 00:15:44.520]  我揀選了
[00:15:44.520 --> 00:15:46.920]  哥倫多前書十章十六至十七節
[00:15:46.920 --> 00:15:48.120]  我請大家一起幫我讀
[00:15:48.120 --> 00:15:49.640]  一、二、三
[00:15:49.640 --> 00:15:51.560]  我們所築藉的餅
[00:15:51.560 --> 00:15:54.720]  豈不是同領基督的血嗎?
[00:15:54.720 --> 00:15:56.440]  我們所抹開的餅
[00:15:56.440 --> 00:15:59.280]  豈不是同領基督的身體嗎?
[00:15:59.280 --> 00:16:01.360]  因為餅是一體
[00:16:01.360 --> 00:16:04.360]  我們同享一個餅
[00:16:04.360 --> 00:16:07.520]  我們同享一個餅
[00:16:07.520 --> 00:16:09.880]  我相信這段經文大家都很熟悉
