
[00:00:00.000 --> 00:00:03.120]  我們在開始之前一起低頭禱告
[00:04:31.240 --> 00:04:32.600]  降在陰間
[00:04:32.600 --> 00:04:35.040]  第三天從死人中復活
[00:04:35.040 --> 00:04:35.880]  聖天
[00:04:35.880 --> 00:04:36.760]  在在全能
[00:04:36.760 --> 00:04:38.480]  負上帝的右邊
[00:04:38.480 --> 00:04:40.520]  將來必從那裡降臨
[00:04:40.520 --> 00:04:42.520]  審判活人死人
[00:04:42.520 --> 00:04:43.760]  我信聖靈
[00:04:43.760 --> 00:04:45.960]  我信聖兒公之教會
[00:04:45.960 --> 00:04:47.840]  我信聖徒相通
[00:04:47.840 --> 00:04:49.800]  我信罪得赦免
[00:04:49.800 --> 00:04:51.440]  我信身體復活
[00:04:51.440 --> 00:04:52.880]  我信永生
[00:04:52.880 --> 00:04:53.560]  下門
[00:04:53.560 --> 00:04:55.720]  好了 試一下
[00:04:55.720 --> 00:04:57.000]  我信上帝
[00:04:57.000 --> 00:04:58.200]  全能的父
[00:04:58.200 --> 00:05:00.240]  創造天地的主
[00:05:00.240 --> 00:05:02.520]  我信我主耶穌基督
[00:05:02.520 --> 00:05:04.400]  上帝的獨生子
[00:05:04.400 --> 00:05:05.880]  因聖靈感恩
[00:05:05.880 --> 00:05:08.560]  由童貞女瑪利亞所生
[00:05:08.560 --> 00:05:11.680]  在本丟比拉多手下受難
[00:05:11.680 --> 00:05:13.240]  被釘十字架
[00:05:13.240 --> 00:05:15.040]  受死埋葬
[00:05:15.040 --> 00:05:16.440]  降下陰間
[00:05:16.440 --> 00:05:19.400]  第三天從死人中復活
[00:05:19.400 --> 00:05:20.440]  聖天
[00:05:20.440 --> 00:05:21.440]  在在全能
[00:05:21.440 --> 00:05:23.560]  負上帝的右邊
[00:05:23.560 --> 00:05:25.680]  將來必從那裡降臨
[00:05:25.680 --> 00:05:27.920]  審判活人死人
[00:05:27.920 --> 00:05:29.240]  我信聖靈
[00:05:29.240 --> 00:05:31.560]  我信聖兒公之教會
[00:05:31.560 --> 00:05:33.320]  我信聖徒相通
[00:05:33.320 --> 00:05:35.160]  我信罪得赦免
[00:05:35.160 --> 00:05:36.800]  我信身體復活
[00:05:36.800 --> 00:05:38.440]  我信永生
[00:05:38.440 --> 00:05:39.640]  下門
[00:05:39.640 --> 00:05:43.320]  好了 我相信大家都
[00:05:43.320 --> 00:05:45.320]  即使你不能夠完全背誦
[00:05:45.320 --> 00:05:47.520]  其實你也掌握了很多
[00:05:47.520 --> 00:05:50.080]  希望你如果有些時間
[00:05:50.080 --> 00:05:51.280]  可以繼續溫習一下
[00:05:51.280 --> 00:05:52.680]  也是一個對我們
[00:05:52.680 --> 00:05:54.280]  知道自己信什麼
[00:05:54.280 --> 00:05:57.040]  是一個很好的練習
[00:05:57.040 --> 00:06:00.800]  今天我們說完最後那部分
[00:06:00.800 --> 00:06:03.120]  說到今天會說三句
[00:06:03.120 --> 00:06:04.560]  我信罪得赦免
[00:06:04.560 --> 00:06:06.120]  我信身體復活
[00:06:06.120 --> 00:06:08.320]  我信永生
[00:06:08.320 --> 00:06:09.360]  第一句話就是
[00:06:09.360 --> 00:06:12.400]  我信罪得赦免
[00:06:12.400 --> 00:06:16.280]  對於很多人去理解
[00:06:16.280 --> 00:06:18.480]  去認識基督教的時候
[00:06:18.480 --> 00:06:20.360]  都會知道
[00:06:20.360 --> 00:06:23.520]  我們常常是說罪的問題
[00:06:23.520 --> 00:06:24.480]  是不是
[00:06:24.480 --> 00:06:25.680]  不同的宗教信仰
[00:06:25.680 --> 00:06:29.680]  它們有它們不同的關注
[00:06:29.680 --> 00:06:31.600]  有些可能是關注你
[00:06:31.600 --> 00:06:34.640]  怎樣可以開心一點
[00:06:34.640 --> 00:06:35.600]  有些是關注你
[00:06:35.600 --> 00:06:38.040]  怎樣可以脫離這個世界的苦難
[00:06:38.040 --> 00:06:39.440]  有些是關注
[00:06:39.440 --> 00:06:44.960]  怎樣可以積到一些福氣
[00:06:44.960 --> 00:06:48.320]  可以做事如意亨通
[00:06:48.320 --> 00:06:51.680]  不同的信仰有不同的關注
[00:06:51.680 --> 00:06:53.720]  但是我們的信仰
[00:06:53.720 --> 00:06:57.040]  其中一個很重要的關注
[00:06:57.040 --> 00:07:00.640]  就是罪的問題
[00:07:00.640 --> 00:07:03.160]  耶穌基督說他來到世間
[00:07:03.160 --> 00:07:07.120]  是要解決罪的問題
[00:07:07.120 --> 00:07:12.360]  而罪為什麼成為我們信仰的關注
[00:07:12.360 --> 00:07:13.960]  這麼重要的
[00:07:13.960 --> 00:07:18.120]  要經常都提著的呢
[00:07:18.120 --> 00:07:20.320]  就是因為罪
[00:07:20.320 --> 00:07:26.160]  是令到我們跟神的關係決裂了
[00:07:26.160 --> 00:07:27.360]  我們人生在世
[00:07:27.360 --> 00:07:28.640]  有很多不同的關注
[00:07:28.640 --> 00:07:29.920]  你的衣食住行
[00:07:29.920 --> 00:07:31.600]  你的生活起居
[00:07:31.600 --> 00:07:33.760]  很多東西其實我們都很煩心的
[00:07:33.760 --> 00:07:34.600]  是不是
[00:07:34.600 --> 00:07:36.320]  大家都明白
[00:07:36.320 --> 00:07:38.560]  但是有一樣東西
[00:07:38.560 --> 00:07:40.760]  我們要明白到
[00:07:40.760 --> 00:07:43.280]  最煩心的東西
[00:07:43.280 --> 00:07:45.920]  未必是最重要的東西
[00:07:45.920 --> 00:07:47.120]  有時候可能你最煩心
[00:07:47.120 --> 00:07:48.080]  可能舉例來講
[00:07:48.080 --> 00:07:50.840]  你早上開車上班
[00:07:50.840 --> 00:07:52.080]  就塞車
[00:07:52.080 --> 00:07:53.680]  你很煩很心急
[00:07:53.680 --> 00:07:55.720]  什麼時候才到
[00:07:55.720 --> 00:07:56.840]  可能令到你很煩
[00:07:56.840 --> 00:07:59.880]  令到你心情很煩躁
[00:07:59.880 --> 00:08:01.920]  那天你遲到也好
[00:08:01.920 --> 00:08:03.160]  準時也好
[00:08:03.160 --> 00:08:06.440]  那個不是最重要的
[00:08:06.440 --> 00:08:09.080]  有些東西比較遙遠的
[00:08:09.080 --> 00:08:10.720]  可能你就沒什麼去想了
[00:08:10.720 --> 00:08:15.040]  譬如你未有家庭的
[00:08:15.040 --> 00:08:18.280]  計劃一下將來的配偶會是怎樣
[00:08:18.280 --> 00:08:19.280]  或者有家庭的
[00:08:19.280 --> 00:08:20.840]  什麼時候要有小孩
[00:08:20.840 --> 00:08:25.680]  那些你不會天天很煩的
[00:08:25.680 --> 00:08:28.800]  但是那些東西是很重要的
[00:08:28.800 --> 00:08:32.400]  似乎有些東西天天煩著你
[00:08:32.400 --> 00:08:34.920]  佔了你很多心靈的
[00:08:34.920 --> 00:08:36.880]  未必是最重要的東西
[00:08:36.880 --> 00:08:39.040]  而最重要的東西
[00:08:39.040 --> 00:08:43.600]  也都未必是常常放在你面前的東西
[00:08:43.600 --> 00:08:45.120]  這個是事實
[00:08:45.120 --> 00:08:47.120]  當你這樣去想的時候
[00:08:47.120 --> 00:08:50.800]  其實罪這個問題
[00:08:50.800 --> 00:08:54.560]  當然不同的人有不同的經歷
[00:08:54.560 --> 00:08:57.640]  有些人可能天天在罪惡當中捆綁的
[00:08:57.640 --> 00:08:59.840]  他當然可能很想解脫的時候
[00:08:59.840 --> 00:09:03.240]  他可能這個就是他很煩心的也很近的東西
[00:09:03.240 --> 00:09:05.400]  但是有些人不是的
[00:09:05.400 --> 00:09:08.880]  是不是代表罪就不是重要呢
[00:09:08.880 --> 00:09:10.880]  當然就不是了
[00:09:10.880 --> 00:09:16.000]  而我們的信仰其中一個重點
[00:09:16.000 --> 00:09:17.520]  為什麼經常都會說罪呢
[00:09:17.520 --> 00:09:19.560]  因為我們的信仰是說到
[00:09:19.560 --> 00:09:22.680]  我們是與神相交
[00:09:22.680 --> 00:09:24.760]  《兩一書》說得很清楚
[00:09:24.760 --> 00:09:27.560]  「難道起初原有的生命之道
[00:09:27.560 --> 00:09:31.960]  就是我們所聽見 所看見 親眼看過 親手摸過的
[00:09:31.960 --> 00:09:33.640]  這生命已經顯現出來
[00:09:33.640 --> 00:09:36.600]  我們也看見過 現在又再見證
[00:09:36.600 --> 00:09:38.320]  將原已父同在
[00:09:38.320 --> 00:09:42.200]  顯現於我們永遠的生命傳給你們
[00:09:42.200 --> 00:09:44.240]  神就是光在他毫無黑暗
[00:09:44.240 --> 00:09:46.160]  這是我們從主所聽見
[00:09:46.160 --> 00:09:47.760]  又報給你們的信息
[00:09:47.760 --> 00:09:50.080]  我們若是與神相交
[00:09:50.080 --> 00:09:51.400]  卻仍在黑暗旅行
[00:09:51.400 --> 00:09:53.240]  就是說謊話不幸真理了
[00:09:53.240 --> 00:09:54.960]  我們若在光明中行
[00:09:54.960 --> 00:09:58.040]  如同神在光明中就彼此相交
[00:09:58.040 --> 00:09:59.680]  他兒子耶穌的血
[00:09:59.680 --> 00:10:03.200]  也洗淨我們一切的罪」
[00:10:03.200 --> 00:10:05.880]  這個就說得很清楚
[00:10:05.880 --> 00:10:08.360]  我們為什麼經常都說罪呢
[00:10:08.360 --> 00:10:12.240]  不是我們想專門說一些挑起負面的東西
[00:10:12.240 --> 00:10:14.000]  好像要嚇人一樣
[00:10:14.000 --> 00:10:15.320]  然後有些人就說
[00:10:15.320 --> 00:10:16.520]  所以你只是靠嚇而已
[00:10:16.520 --> 00:10:17.320]  又說我有罪
[00:10:17.320 --> 00:10:19.800]  然後又說我會落地獄諸如此類
[00:10:19.800 --> 00:10:23.440]  重點不是說一些負面的東西
[00:10:23.440 --> 00:10:25.760]  來挑起負面的情緒
[00:10:25.760 --> 00:10:27.560]  或者要嚇你
[00:10:27.560 --> 00:10:31.920]  重點是因為我們有更好的東西
[00:10:31.920 --> 00:10:38.600]  我們信神的人是可以與神相交的
[00:10:38.600 --> 00:10:41.040]  我們的主在約翰福說
[00:10:41.040 --> 00:10:43.680]  「起初原有的生命之道」
[00:10:43.680 --> 00:10:45.760]  起初原有的生命之道
[00:10:45.760 --> 00:10:47.520]  太初有道 道與神
[00:10:47.520 --> 00:10:54.040]  同在起初的道 生命的源頭 一切的起始
[00:10:54.040 --> 00:10:56.280]  那位創造宇宙萬物的主
[00:10:56.280 --> 00:10:59.080]  已經顯現在我們中間
[00:10:59.080 --> 00:11:00.600]  而他告訴我們
[00:11:00.600 --> 00:11:02.360]  我們可以與祂相交
[00:11:02.360 --> 00:11:03.840]  我們可以與祂一起
[00:11:03.840 --> 00:11:07.080]  我們可以與祂有團契
[00:11:07.080 --> 00:11:11.440]  有彼此親密的關係
[00:11:11.440 --> 00:11:18.560]  就是因為這種關係就成為了我們的關注
[00:11:18.560 --> 00:11:23.080]  就是因為這個關注就提出了
[00:11:23.080 --> 00:11:25.560]  我們有些東西需要去解決
[00:11:25.560 --> 00:11:30.280]  就是罪的問題 我們是需要去解決
[00:11:30.280 --> 00:11:31.680]  因為這裡說得很清楚
[00:11:31.680 --> 00:11:37.320]  他說 我們的神就是光
[00:11:37.320 --> 00:11:39.160]  我們如果與祂相交
[00:11:39.160 --> 00:11:42.080]  就不能夠在黑暗裏面
[00:11:42.080 --> 00:11:44.480]  罪的問題不是特地我們要撩起出來說
[00:11:44.480 --> 00:11:46.040]  不是特地我們要去嚇人
[00:11:46.040 --> 00:11:49.160]  而是我們大家都知道
[00:11:49.160 --> 00:11:51.680]  我們大家都清楚
[00:11:51.680 --> 00:11:58.000]  好像罪的性情是根深蒂固直根在我裏面
[00:11:58.000 --> 00:12:03.000]  有一種的自私是深切到入骨的
[00:12:03.000 --> 00:12:07.840]  去到最後我仍然都是關顧著自己
[00:12:07.840 --> 00:12:11.080]  有一種的思想
[00:12:11.080 --> 00:12:14.200]  即使我是想很多好東西的時候
[00:12:14.200 --> 00:12:18.160]  但是都有我原來的同在
[00:12:18.160 --> 00:12:19.520]  立志為善由得我
[00:12:19.520 --> 00:12:21.720]  只是行出來由不得我
[00:12:21.720 --> 00:12:23.480]  我想做很多好的東西
[00:12:23.480 --> 00:12:27.200]  但是我有時候也沒有能力去做
[00:12:27.200 --> 00:12:29.320]  即使我有多無私的
[00:12:29.320 --> 00:12:31.320]  有時候去做一些行為
[00:12:31.320 --> 00:12:35.200]  但是我都存在有自己的私心
[00:12:35.200 --> 00:12:41.840]  罪好像一種蠶食我們的病毒
[00:12:41.840 --> 00:12:44.120]  已經入骨的一樣
[00:12:44.120 --> 00:12:46.120]  正正就是因為這種病毒
[00:12:46.120 --> 00:12:49.160]  導致我們沒有辦法與神相交
[00:12:49.160 --> 00:12:51.360]  因為神在光明之中
[00:12:51.360 --> 00:12:54.640]  而正是神在光明之中
[00:12:54.640 --> 00:12:57.200]  我們要與祂相交的時候
[00:12:57.200 --> 00:13:01.600]  祂就為我們解決了一個出路
[00:13:01.600 --> 00:13:06.080]  就是我們可以得到赦免
[00:13:06.080 --> 00:13:08.400]  整個信仰的內容
[00:13:08.400 --> 00:13:11.400]  我們可以得到赦免
[00:13:11.400 --> 00:13:14.640]  很多時候有些人有一種錯誤的觀念
[00:13:14.640 --> 00:13:18.040]  以為罪得赦免就好像拿入場券一樣
[00:13:18.040 --> 00:13:20.920]  拿入場券其實最終
[00:13:20.920 --> 00:13:24.480]  都是想去一個地方想進去
[00:13:24.480 --> 00:13:27.560]  進去了就可以了
[00:13:27.560 --> 00:13:29.040]  很多人有這樣的觀念
[00:13:29.040 --> 00:13:32.640]  所以罪得赦免就好像拿了一張天堂入場券
[00:13:32.640 --> 00:13:35.440]  罪得赦免就是一個天堂入場券
[00:13:35.440 --> 00:13:37.440]  但我告訴你其實罪得赦免
[00:13:37.440 --> 00:13:43.640]  原來重點不是關於上天堂的入場券
[00:13:43.640 --> 00:13:49.000]  罪得赦免是在今生我們要與神相交
[00:13:49.000 --> 00:13:53.640]  在永恆我們都要與神相交
[00:13:53.640 --> 00:13:56.040]  入場券的觀念
[00:13:56.040 --> 00:13:58.800]  拿一次就代穩就可以了
[00:13:58.800 --> 00:14:01.680]  不用天天拿的
[00:14:01.680 --> 00:14:03.600]  譬如你想去迪士尼
[00:14:03.600 --> 00:14:07.160]  你買迪士尼入場券代穩就可以了
[00:14:07.160 --> 00:14:09.480]  你不用天天買的
[00:14:09.480 --> 00:14:12.360]  但是罪得赦免你要明白
[00:14:12.360 --> 00:14:18.400]  是我們不斷地經歷主耶穌的赦免
[00:14:18.400 --> 00:14:22.040]  我們今生不斷都要與神相交
[00:14:22.040 --> 00:14:24.400]  也是不斷地經歷赦免
[00:14:24.400 --> 00:14:27.960]  在永恆那裡當然我們是得到赦免
[00:14:27.960 --> 00:14:30.520]  以致在永恆當中
[00:14:30.520 --> 00:14:32.680]  是一個無罪的地方
[00:14:32.680 --> 00:14:35.760]  我們是與永恆相交
[00:14:35.760 --> 00:14:39.680]  所以罪得赦免的條件
[00:14:39.680 --> 00:14:42.240]  就不是一次過搞定的
[00:14:42.240 --> 00:14:43.840]  所以聖經說
[00:14:43.840 --> 00:14:45.960]  「我們若認自己的罪神是信實的
[00:14:45.960 --> 00:14:47.840]  是公義的必要赦免我們的罪
[00:14:47.840 --> 00:14:50.600]  洗淨我們一切的不義」
[00:14:50.600 --> 00:14:53.280]  這是一個時式來講
[00:14:53.280 --> 00:14:57.440]  是一個不斷進行式的
[00:14:57.440 --> 00:14:59.440]  我們若認自己的罪
[00:14:59.440 --> 00:15:02.240]  不是認一次罪
[00:15:02.240 --> 00:15:04.320]  所以有些人的觀念錯誤
[00:15:04.320 --> 00:15:05.160]  就去想
[00:15:05.160 --> 00:15:10.000]  「我信耶穌 我赦免了以前的罪」
[00:15:10.000 --> 00:15:14.280]  特別是受浸那一刻就洗掉所有罪
[00:15:14.280 --> 00:15:15.840]  所以有些人就想
[00:15:15.840 --> 00:15:18.320]  「我遲些才受浸 是不是」
[00:15:18.320 --> 00:15:22.800]  因為我等於你洗廁所 舉例來講
[00:15:22.800 --> 00:15:26.560]  你洗完 用完又會髒
[00:15:26.560 --> 00:15:27.720]  用完又髒 經常都要洗
[00:15:27.720 --> 00:15:33.320]  不如等有朋友來探訪的時候才洗
[00:15:33.320 --> 00:15:35.600]  最近那天 前一天才洗
[00:15:35.600 --> 00:15:37.000]  還要不要一早洗
[00:15:37.000 --> 00:15:37.800]  因為一早洗完
[00:15:37.800 --> 00:15:39.920]  然後用兩天又髒了
[00:15:39.920 --> 00:15:43.280]  他來之前又見髒又不好
[00:15:43.280 --> 00:15:44.760]  又要再洗 不好
[00:15:44.760 --> 00:15:46.800]  那就等到最後才洗
[00:15:46.800 --> 00:15:49.160]  所以有些人就有個觀念
[00:15:49.160 --> 00:15:51.080]  罪得赦免 受浸
[00:15:51.080 --> 00:15:55.800]  最後才洗 等到最後才洗
[00:15:55.800 --> 00:15:59.480]  那當然就不是這樣
[00:15:59.480 --> 00:16:00.800]  如果你想洗澡
[00:16:00.800 --> 00:16:03.120]  我想就比較貼切一點
[00:16:03.120 --> 00:16:05.040]  洗澡 你就說
[00:16:05.040 --> 00:16:08.480]  洗完又髒 洗完又髒 是不是
[00:16:08.480 --> 00:16:10.040]  那你說不如這樣吧
[00:16:10.040 --> 00:16:11.600]  一世人洗一次
[00:16:11.600 --> 00:16:15.760]  臨最後才洗
[00:16:15.760 --> 00:16:17.600]  那你的觀念當然錯了
[00:16:17.600 --> 00:16:20.720]  因為洗澡是衛生 是不是
[00:16:20.720 --> 00:16:22.160]  衛生來講
[00:16:22.160 --> 00:16:23.760]  當然你天天洗
[00:16:23.760 --> 00:16:26.560]  因為你不洗的時候就會有病
[00:16:26.560 --> 00:16:29.400]  有皮膚病諸如此類
[00:16:29.400 --> 00:16:32.000]  其實罪得赦免的觀念
[00:16:32.000 --> 00:16:33.600]  其實就是這樣
[00:16:33.600 --> 00:16:37.120]  我們是不斷的需要認自己的罪
[00:16:37.120 --> 00:16:41.000]  而不斷的去得到赦免
[00:16:41.000 --> 00:16:47.200]  而因為我們是不斷的與神相交
[00:16:47.200 --> 00:16:50.280]  戴眼鏡的人就會明白的
[00:16:50.280 --> 00:16:53.640]  你說戴眼鏡是不是都會髒 是不是
[00:16:53.640 --> 00:16:56.160]  那不如一年才洗一次
[00:16:56.160 --> 00:16:58.680]  大掃除那樣才拿出來洗
[00:16:58.680 --> 00:17:00.360]  如果你戴過眼鏡
[00:17:00.360 --> 00:17:02.200]  有人這樣跟你說
[00:17:02.200 --> 00:17:03.640]  你傻傻的嗎
[00:17:03.640 --> 00:17:04.600]  眼鏡天天戴
[00:17:04.600 --> 00:17:05.400]  那當然天天洗
[00:17:05.400 --> 00:17:08.600]  不然很髒就馬上遮蓋了 是不是
[00:17:08.600 --> 00:17:09.680]  同樣都是一樣的
[00:17:09.680 --> 00:17:13.480]  其實我們是不斷的
[00:17:13.480 --> 00:17:14.840]  即使我們是信了耶穌
[00:17:14.840 --> 00:17:18.040]  這裡說我們是要認自己的罪
[00:17:18.040 --> 00:17:21.400]  有人如果說自己是無罪
[00:17:21.400 --> 00:17:25.160]  變成自己真理也不在我們心裏面了
