
[00:00:00.000 --> 00:00:05.380]  以色列書第43章從15到第19節
[00:02:45.580 --> 00:02:48.540]  是現在的B動詞就是I am
[00:02:48.540 --> 00:02:50.460]  相當於I am
[00:02:50.460 --> 00:02:53.260]  所以當你還記得在初愛基基的時候
[00:02:53.260 --> 00:02:55.900]  摩西問神說你是什麼名字
[00:02:55.900 --> 00:02:58.780]  好讓我能夠告訴以色列百姓呢
[00:02:58.780 --> 00:03:02.220]  神的回答在英文裡面I am that I am
[00:03:02.220 --> 00:03:03.580]  我就是我
[00:03:03.580 --> 00:03:07.340]  中文翻譯的更好一點叫我是自有擁有
[00:03:07.340 --> 00:03:10.540]  從古到今永遠存在的神
[00:03:10.540 --> 00:03:12.860]  自由擁有I am that I am
[00:03:12.860 --> 00:03:17.180]  換句話說我們的神永遠是一位現在的神
[00:03:17.180 --> 00:03:20.460]  祂永遠是I am永遠是現在式
[00:03:20.460 --> 00:03:23.020]  我們的神是一位現在的神
[00:03:23.020 --> 00:03:27.580]  跟你旁邊說我們的神是現在的神
[00:03:27.580 --> 00:03:28.780]  在我們的信仰生活當中
[00:03:28.780 --> 00:03:31.820]  我們常常以為我們的神是過去的神不是嗎
[00:03:31.820 --> 00:03:33.900]  當我們讀聖經的時候講到我們的神是
[00:03:33.900 --> 00:03:36.220]  亞伯拉罕以撒雅各的神
[00:03:36.220 --> 00:03:38.460]  那些人物都是過去的人物
[00:03:38.460 --> 00:03:41.180]  當你讀到聖經講到這麼許多偉大的神跡
[00:03:41.180 --> 00:03:42.460]  偉大奇妙的事情
[00:03:42.460 --> 00:03:46.220]  但畢竟那都是過去的神跡
[00:03:46.220 --> 00:03:49.740]  我們也常常以為我們的神是一位將來的神
[00:03:49.740 --> 00:03:52.060]  我們看見主有一天要再來
[00:03:52.060 --> 00:03:54.140]  要接我們回到天家去
[00:03:54.140 --> 00:03:57.100]  脫離這樣一個苦難的世界
[00:03:57.100 --> 00:04:00.780]  我們常常以為我們的神是過去的神是將來的神
[00:04:00.780 --> 00:04:02.380]  但現在呢
[00:04:02.380 --> 00:04:05.180]  我們卡在現在的光景當中
[00:04:05.180 --> 00:04:08.140]  那這個信仰對我們有什麼幫助呢
[00:04:08.140 --> 00:04:09.340]  但事實上弟兄姐妹
[00:04:09.340 --> 00:04:11.820]  今天我們的神不但是為過去的神
[00:04:11.820 --> 00:04:13.260]  不但是為將來的神
[00:04:13.260 --> 00:04:15.260]  他的名字告訴我們
[00:04:15.260 --> 00:04:19.180]  他就是一位現在的神
[00:04:19.180 --> 00:04:23.020]  他要帶給我們現在的幫助
[00:04:23.020 --> 00:04:25.420]  就好像在耶穌基督從死裡復活以後
[00:04:25.420 --> 00:04:27.740]  你還記得有兩位門徒
[00:04:27.740 --> 00:04:30.940]  他們在走向以馬務斯的道路
[00:04:30.940 --> 00:04:33.020]  聖經說他們一邊走的時候
[00:04:33.020 --> 00:04:35.580]  他們看到一面帶著愁容
[00:04:35.580 --> 00:04:36.860]  很愁苦
[00:04:36.860 --> 00:04:37.820]  為什麼愁苦
[00:04:37.820 --> 00:04:39.900]  因為耶穌死了
[00:04:39.900 --> 00:04:41.980]  而且埋葬
[00:04:41.980 --> 00:04:45.820]  而現在又是身體不見了
[00:04:45.820 --> 00:04:48.060]  人家說是被人偷走
[00:04:48.060 --> 00:04:50.060]  所以他們不知道耶穌在哪裡
[00:04:50.060 --> 00:04:53.980]  滿面愁容走向以馬務斯的道路
[00:04:53.980 --> 00:04:57.900]  復活的耶穌看見他們就走向他們
[00:04:57.900 --> 00:05:01.100]  他們看見耶穌竟然沒有認出耶穌
[00:05:01.100 --> 00:05:02.940]  我常常講為什麼沒有認出耶穌
[00:05:02.940 --> 00:05:05.020]  因為你心中很愁苦
[00:05:05.020 --> 00:05:07.100]  當你心中很愁苦就是這樣
[00:05:07.100 --> 00:05:08.060]  你愁苦到一個地步
[00:05:08.060 --> 00:05:09.340]  你根本不知道你旁邊的是誰
[00:05:09.340 --> 00:05:12.780]  你就想到你心中很愁苦
[00:05:12.780 --> 00:05:15.500]  他還看見你自己的愁苦
[00:05:15.500 --> 00:05:17.660]  看不見神的存在
[00:05:17.660 --> 00:05:18.780]  所以耶穌問他們
[00:05:18.780 --> 00:05:20.860]  你們在談論什麼事
[00:05:20.860 --> 00:05:22.860]  像山洪爆發出來
[00:05:22.860 --> 00:05:24.620]  你不知道什麼事情
[00:05:24.620 --> 00:05:26.940]  你還不知道這兩天在耶穌上發生的事情
[00:05:26.940 --> 00:05:29.820]  他們就會把耶穌怎麼樣死的事情告訴他
[00:05:29.820 --> 00:05:33.420]  這件事,那些事,這些事,那些事
[00:05:33.420 --> 00:05:35.900]  重要的是我們人不就是如此嗎
[00:05:35.900 --> 00:05:39.740]  我們人常常就是注重在事情上
[00:05:39.740 --> 00:05:43.580]  我們就是常常看重發生在我們身上的事情
[00:05:43.580 --> 00:05:46.060]  這些事情,那些事情
[00:05:46.060 --> 00:05:48.220]  我們心中喝得很愁苦
[00:05:48.220 --> 00:05:49.500]  在教會裡面也是一樣
[00:05:49.500 --> 00:05:50.620]  我們常常在教會裡面
[00:05:50.620 --> 00:05:53.820]  常常大家聽聽,說說,說說,聽聽
[00:05:53.820 --> 00:05:54.700]  說說聽聽什麼
[00:05:54.700 --> 00:05:56.700]  這些事,你不知道這些事發生
[00:05:56.700 --> 00:05:58.380]  你不知道這些事發生嗎
[00:05:58.380 --> 00:06:00.700]  我們常常就這些事,那些事
[00:06:00.700 --> 00:06:05.660]  我們人常常眼目就是看重在這些事情上
[00:06:05.660 --> 00:06:09.980]  卻沒有看見一個更大的事情正在發生
[00:06:09.980 --> 00:06:11.260]  什麼是更大的事情
[00:06:11.260 --> 00:06:14.060]  就是主耶穌已經復活了
[00:06:14.060 --> 00:06:17.100]  祂正在與我們同在
[00:06:17.100 --> 00:06:18.460]  祂正在掌權
[00:06:18.460 --> 00:06:20.060]  祂正在工作
[00:06:20.060 --> 00:06:22.300]  多少是我們的眼目非常的狹窄
[00:06:22.300 --> 00:06:24.380]  我們只看見這些事情
[00:06:24.380 --> 00:06:26.460]  發生在我們周圍的事情
[00:06:26.460 --> 00:06:27.900]  看見我們的環境
[00:06:27.900 --> 00:06:29.820]  卻沒有看見我們的神
[00:06:29.820 --> 00:06:32.140]  祂正在工作
[00:06:32.140 --> 00:06:33.180]  Amen
[00:06:33.180 --> 00:06:35.820]  祂正在與我們同在
[00:06:35.820 --> 00:06:37.580]  祂仍然在掌權
[00:06:37.580 --> 00:06:40.140]  祂是你現在的幫助
[00:06:40.140 --> 00:06:42.060]  無論你現在的光景如何
[00:06:42.060 --> 00:06:45.660]  無論你現在遇到的環境是如何
[00:06:45.660 --> 00:06:49.020]  不要容許你的心落入愁苦當中
[00:06:49.020 --> 00:06:51.100]  不要像那兩個門徒
[00:06:51.100 --> 00:06:54.220]  不要容許你的心落入愁苦
[00:06:54.220 --> 00:06:56.140]  舉目來仰望神吧
[00:06:56.140 --> 00:06:58.700]  祂仍然與你同在
[00:06:58.700 --> 00:07:00.860]  祂沒有離開你
[00:07:00.860 --> 00:07:01.740]  Amen
[00:07:01.740 --> 00:07:03.580]  祂是你現在的幫助
[00:07:03.580 --> 00:07:07.500]  跟你們說祂是你現在的幫助
[00:07:07.500 --> 00:07:09.180]  第二個在十五節裡面講到
[00:07:09.180 --> 00:07:10.220]  祂不但是耶和華
[00:07:10.220 --> 00:07:13.340]  而且祂是我們的聖者
[00:07:13.340 --> 00:07:16.540]  換句話說我們的神是聖潔的神
[00:07:16.540 --> 00:07:18.700]  彼得前書第一章十五節告訴我們說
[00:07:18.700 --> 00:07:20.780]  那遭你們的祭祀聖潔的
[00:07:20.780 --> 00:07:23.420]  你們在一切所行的事情上要怎麼樣
[00:07:23.420 --> 00:07:25.100]  也要聖潔
[00:07:25.100 --> 00:07:29.500]  換句話說今天神在我們身上的工作
[00:07:29.500 --> 00:07:32.540]  有一個至宗的心意
[00:07:32.540 --> 00:07:36.540]  這個心意很可惜不是叫我們發大財
[00:07:36.540 --> 00:07:38.860]  雖然我們很希望發大財
[00:07:38.860 --> 00:07:40.220]  但是很抱歉
[00:07:40.220 --> 00:07:42.700]  神在我們身上至宗的心意
[00:07:42.700 --> 00:07:44.380]  不是叫我們發財
[00:07:44.380 --> 00:07:47.420]  卻是叫我們成為聖潔
[00:07:47.420 --> 00:07:48.460]  Amen
[00:07:48.460 --> 00:07:50.780]  換句話說神在我們身上
[00:07:50.780 --> 00:07:53.180]  最重要的不是要應允我們的禱告
[00:07:53.180 --> 00:07:56.380]  我們常常只關心神垂不垂聽我們禱告
[00:07:56.380 --> 00:07:57.900]  但是我要老實跟你說
[00:07:57.900 --> 00:08:01.180]  其實神不大關心要怎麼應允你的禱告
[00:08:01.180 --> 00:08:04.380]  神更關心祂的旨意怎麼成就在你身上
[00:08:04.380 --> 00:08:05.340]  Amen
[00:08:05.340 --> 00:08:07.100]  這是更重要一件事情
[00:08:07.100 --> 00:08:09.260]  我們感覺神所看重的跟我們所看重的
[00:08:09.260 --> 00:08:10.860]  常常不大一樣
[00:08:10.860 --> 00:08:13.980]  但神的確在我們身當中是要帶領我們
[00:08:13.980 --> 00:08:17.340]  至宗讓我們的生命更加成熟長大
[00:08:17.340 --> 00:08:19.820]  像祂的樣式一樣
[00:08:19.820 --> 00:08:21.100]  你知道在我們一生當中
[00:08:21.100 --> 00:08:24.460]  神常常用不同的方式來帶領我們
[00:08:24.460 --> 00:08:27.980]  就好像我們看見我們的孩子在長大一樣
[00:08:27.980 --> 00:08:30.940]  你看見當孩子在成長的過程當中
[00:08:30.940 --> 00:08:35.100]  父母跟兒女的關係是不斷在改變
[00:08:35.100 --> 00:08:37.820]  不是說父母就不愛孩子
[00:08:37.820 --> 00:08:39.020]  還是很愛
[00:08:39.020 --> 00:08:41.660]  但是關係不一樣
[00:08:41.660 --> 00:08:43.260]  對一個嬰孩來講
[00:08:43.260 --> 00:08:45.180]  你對他沒什麼要求
[00:08:45.180 --> 00:08:46.060]  對一個嬰孩來講
[00:08:46.060 --> 00:08:47.660]  只要他不哭不鬧
[00:08:47.660 --> 00:08:49.100]  是不是乖孩子
[00:08:49.100 --> 00:08:50.540]  乖呀
[00:08:50.540 --> 00:08:52.300]  愛得出去
[00:08:52.300 --> 00:08:53.260]  乖孩子
[00:08:53.260 --> 00:08:55.020]  只要不哭不鬧就可以
[00:08:55.020 --> 00:08:57.660]  你對他沒有什麼期望
[00:08:57.660 --> 00:09:00.300]  可是孩子慢慢長大就不一樣了
[00:09:00.300 --> 00:09:02.620]  孩子長大你要他幫忙做家事
[00:09:02.620 --> 00:09:03.500]  不是嗎
[00:09:03.500 --> 00:09:05.100]  洗碗倒垃圾
[00:09:05.100 --> 00:09:06.780]  不想去也得去
[00:09:06.780 --> 00:09:07.820]  難道你不愛他了嗎
[00:09:07.820 --> 00:09:09.020]  沒有
[00:09:09.020 --> 00:09:10.700]  但是關係不同
[00:09:10.700 --> 00:09:12.300]  你要他照顧自己
[00:09:12.300 --> 00:09:15.420]  總不能十歲的還媽媽替你洗澡吧
[00:09:15.420 --> 00:09:17.980]  總不能十歲的媽媽還要玩飛機遊戲
[00:09:17.980 --> 00:09:18.940]  餵你吃飯
[00:09:18.940 --> 00:09:21.740]  飛機來了張開嘴
[00:09:21.740 --> 00:09:25.980]  十歲了
[00:09:25.980 --> 00:09:28.780]  你希望他分辨好歹不是嗎
[00:09:28.780 --> 00:09:32.540]  你不會在每一件事情都答應他的要求了
[00:09:32.540 --> 00:09:35.580]  他做錯事情你要開始處罰他了
[00:09:35.580 --> 00:09:38.460]  他要承擔那個後果了
[00:09:38.460 --> 00:09:40.780]  所以難怪孩子在長大的過程當中
[00:09:40.780 --> 00:09:44.060]  父母跟孩子的關係越來越緊張
[00:09:44.060 --> 00:09:44.700]  為什麼緊張
[00:09:44.700 --> 00:09:49.020]  因為有要求了有期望了
[00:09:49.020 --> 00:09:51.420]  同樣的當你來靠近神的時候
[00:09:51.420 --> 00:09:53.500]  你也不覺得常常越來越緊張嗎
[00:09:53.500 --> 00:09:55.580]  你跟神之間
[00:09:55.580 --> 00:09:57.980]  好像神對你要求越來越多嗎
[00:09:57.980 --> 00:09:58.860]  不是嗎
[00:09:58.860 --> 00:10:01.740]  好像你責任越來越大嗎
[00:10:01.740 --> 00:10:02.940]  有時候你覺得初信
[00:10:02.940 --> 00:10:04.220]  剛剛信主的時候好像
[00:10:04.220 --> 00:10:06.860]  你怎麼禱告神怎麼垂聽也沒這種感覺
[00:10:06.860 --> 00:10:10.700]  現在神都不大聽的樣子
[00:10:10.700 --> 00:10:11.980]  其實不是神沒有聽
[00:10:11.980 --> 00:10:16.140]  神聽了只不過你們的關係不大一樣了
[00:10:16.140 --> 00:10:17.500]  關係不同了
[00:10:17.500 --> 00:10:21.260]  神在你身上的工作也不大一樣了
[00:10:21.260 --> 00:10:22.700]  就像我一樣
[00:10:22.700 --> 00:10:26.140]  我以前做平信徒的時候好自由好高興
[00:10:26.140 --> 00:10:27.260]  愛去哪裡就去哪裡
[00:10:27.260 --> 00:10:29.340]  愛幹什麼就幹什麼
[00:10:29.340 --> 00:10:30.940]  但自從做了牧師之後呢
[00:10:30.940 --> 00:10:33.100]  在我們中間做牧師師母就知道
[00:10:33.100 --> 00:10:34.380]  不一樣了
[00:10:34.380 --> 00:10:37.580]  你不再能夠愛幹什麼就幹什麼
[00:10:37.580 --> 00:10:38.700]  你不能說愛去哪裡就去哪裡
[00:10:38.700 --> 00:10:42.700]  不可以了你是牧師了
[00:10:42.700 --> 00:10:46.380]  現在做了主任牧師更糟糕了
[00:10:46.380 --> 00:10:50.220]  責任重大教會越大責任更大你知道嗎
[00:10:50.220 --> 00:10:51.820]  多少眼睛在看著你
[00:10:51.820 --> 00:10:54.620]  所以那上次窮兵牧師在暗牧的時候
[00:10:54.620 --> 00:10:57.420]  我特別對他說你是活在鯨魚缸里的
[00:10:57.420 --> 00:10:58.380]  真的
[00:10:58.380 --> 00:11:00.540]  我們做牧師就住在鯨魚缸里
[00:11:00.540 --> 00:11:02.780]  你所有的心思意念行為
[00:11:02.780 --> 00:11:07.980]  連動機都被人放大十倍以上我告訴你
[00:11:07.980 --> 00:11:09.100]  不但做主任牧師
[00:11:09.100 --> 00:11:12.620]  現在還做電視牧師更糟糕
[00:11:12.620 --> 00:11:15.020]  不但在台北機場在北京機場
[00:11:15.020 --> 00:11:17.580]  連在日本機場羅馬機場
[00:11:17.580 --> 00:11:23.420]  在澳門廉價市場買東西都被人家認出來
[00:11:23.420 --> 00:11:26.380]  無處可躲
[00:11:26.380 --> 00:11:29.900]  真是不自由到極點
[00:11:29.900 --> 00:11:32.700]  那你說要怎麼你就不乾了嗎
[00:11:32.700 --> 00:11:35.500]  你就不繼續跟隨神了嗎
[00:11:35.500 --> 00:11:36.620]  不會
[00:11:36.620 --> 00:11:41.020]  你知道這是一個成長自然的過程嗎
[00:11:41.020 --> 00:11:43.260]  神正在塑造你
[00:11:43.260 --> 00:11:45.180]  神正在鍛鍊你
[00:11:45.180 --> 00:11:48.380]  神要使你成熟使你長大
[00:11:48.380 --> 00:11:52.700]  而成熟其中一個現象就你開始要承擔著
[00:11:52.700 --> 00:11:53.980]  我怎麼知道你成熟
[00:11:53.980 --> 00:11:56.460]  你開始能夠承擔責任的時候
[00:11:56.460 --> 00:11:58.700]  我知道你開始長大了
[00:11:58.700 --> 00:12:01.420]  神是要有時候在我們身上塑造我們
[00:12:01.420 --> 00:12:03.980]  有的時候是有些東西我們不是太高興的
[00:12:03.980 --> 00:12:06.060]  有時候覺得好像我們很害怕的
[00:12:06.060 --> 00:12:07.020]  很恐懼的
[00:12:07.020 --> 00:12:09.900]  但神實在在鍛鍊我們塑造我們
[00:12:09.900 --> 00:12:12.780]  讓我們能夠成熟長大
[00:12:12.780 --> 00:12:15.820]  我看見很多的信徒常常就後退了
[00:12:15.820 --> 00:12:18.300]  因為這樣的緣故好像要退後了
[00:12:18.300 --> 00:12:20.940]  就不敢再向前不敢再跟隨了
[00:12:20.940 --> 00:12:24.540]  你要明白當神的手在你身上工作的時候
[00:12:24.540 --> 00:12:26.620]  雖然有時候你覺得好像不是太快樂
[00:12:26.620 --> 00:12:31.260]  可是我告訴你神正在帶領你要進入一個新的階段
[00:12:31.260 --> 00:12:35.900]  神要帶領你進入屬靈另一個階段當中
[00:12:35.900 --> 00:12:37.180]  不要後退
[00:12:37.180 --> 00:12:38.540]  不要害怕
[00:12:38.540 --> 00:12:42.780]  你要持續快跑跟隨你的神
[00:12:42.780 --> 00:12:44.940]  所以說你若來親近神
[00:12:44.940 --> 00:12:47.660]  神就必親近你
[00:12:47.660 --> 00:12:49.500]  這是神的應許
[00:12:49.500 --> 00:12:51.100]  千萬不要後退
[00:12:51.100 --> 00:12:52.940]  祂是你的聖者
[00:12:52.940 --> 00:12:56.780]  在一生當中要訓練你塑造你
[00:12:56.780 --> 00:13:00.780]  直到你成為主的樣式
[00:13:00.780 --> 00:13:03.020]  第三在十五節裡面講到
[00:13:03.020 --> 00:13:07.660]  他不但是耶和華不但是我們聖者而是創造以色列的
[00:13:07.660 --> 00:13:10.780]  這裡所講的以色列不只是指的肉身的以色列
[00:13:10.780 --> 00:13:14.140]  其實今天我們就是屬靈的以色列人
[00:13:14.140 --> 00:13:16.460]  換句話說神是創造我們的神
[00:13:16.460 --> 00:13:21.180]  神也是在我們一生當中帶領我們慈愛的天父
[00:13:21.180 --> 00:13:23.980]  實際上說他是陶匠我們是泥土
[00:13:23.980 --> 00:13:28.300]  換句話說神在我們身上是有計劃的
[00:13:28.300 --> 00:13:32.220]  跟你們說神在你身上是有計劃的
[00:13:32.220 --> 00:13:35.340]  無論今天你的處境是如何
[00:13:35.340 --> 00:13:37.980]  讓我告訴你你沒有生錯地方
[00:13:37.980 --> 00:13:40.140]  你沒有處錯環境
[00:13:40.140 --> 00:13:43.100]  神的手正在你身上工作
[00:13:43.100 --> 00:13:47.660]  我常喜歡說他的眼目從來沒有偏離過你
[00:13:47.660 --> 00:13:51.020]  他的膀背也從來沒有縮短過
[00:13:51.020 --> 00:13:53.900]  他仍然是你慈愛的天父
[00:13:53.900 --> 00:13:56.620]  他定睛要在你身上帶領你
[00:13:56.620 --> 00:13:59.020]  就在你現在的處境上
[00:13:59.020 --> 00:14:02.940]  他仍然顧念你的需要
[00:14:02.940 --> 00:14:05.580]  你可知道在你一生當中
[00:14:05.580 --> 00:14:08.860]  你能夠知道你有慈愛的天父
[00:14:08.860 --> 00:14:12.940]  這是多麼寶貴多麼幸福的事情嗎
[00:14:12.940 --> 00:14:17.820]  你不再需要活在憂慮跟恐懼當中
[00:14:17.820 --> 00:14:21.020]  我看見今天很多的信徒不明白這個真理
[00:14:21.020 --> 00:14:23.500]  常常容許魔鬼撒旦
[00:14:23.500 --> 00:14:26.940]  借著生活一點點的小事情
[00:14:26.940 --> 00:14:31.660]  就奪取我們心中的平安跟喜樂
[00:14:31.660 --> 00:14:35.420]  我還記得有一個故事講的兩只小麻雀
[00:14:35.420 --> 00:14:39.100]  他們看見下面的人類在那裡忙忙碌碌
[00:14:39.100 --> 00:14:41.020]  憂慮煩惱
[00:14:41.020 --> 00:14:42.620]  他們就開始對話
[00:14:42.620 --> 00:14:44.380]  一隻麻雀問另一隻麻雀說
[00:14:44.380 --> 00:14:46.620]  你看下面的人類為什麼在那裡
[00:14:46.620 --> 00:14:49.580]  這麼憂慮煩惱忙忙碌碌
[00:14:49.580 --> 00:14:50.700]  另外一隻麻雀回答說
[00:14:50.700 --> 00:14:51.820]  我也不知道
[00:14:51.820 --> 00:14:53.340]  可能是他們沒有像我們一樣
[00:14:53.340 --> 00:14:57.900]  有慈愛的天父吧
[00:14:57.900 --> 00:14:59.100]  我聽說姐妹你要知道
[00:14:59.100 --> 00:15:01.820]  今天你是屬於主的人
[00:15:01.820 --> 00:15:03.900]  只要你是屬於主的人
[00:15:03.900 --> 00:15:07.500]  請你不要活得像一個沒有神的人一樣
[00:15:07.500 --> 00:15:09.100]  你是有神的人
[00:15:09.100 --> 00:15:12.060]  你是有慈愛天父的人
[00:15:12.060 --> 00:15:16.380]  跟你媽說你是有慈愛天父的
[00:15:16.380 --> 00:15:19.580]  我很喜歡印度信心神學院的Dr.Koshi
[00:15:19.580 --> 00:15:22.700]  每次他來都一定講這件事情
[00:15:22.700 --> 00:15:25.100]  他今天神知道你
[00:15:25.100 --> 00:15:26.380]  他認識你
[00:15:26.380 --> 00:15:28.380]  他明白你的需要
[00:15:28.380 --> 00:15:31.260]  他不但知道你需要什麼
[00:15:31.260 --> 00:15:33.900]  他知道你什麼時候需要
[00:15:33.900 --> 00:15:36.540]  他更知道你需要多少
[00:15:36.540 --> 00:15:38.380]  他知道你需要什麼
[00:15:38.380 --> 00:15:39.340]  你需要什麼
[00:15:39.340 --> 00:15:40.860]  你需要多少
[00:15:40.860 --> 00:15:42.540]  我喜歡
[00:15:42.540 --> 00:15:44.780]  我們的神他知道
[00:15:44.780 --> 00:15:47.340]  他會供應我們一切的需要
[00:15:47.340 --> 00:15:50.700]  他是我們慈愛的天父
[00:15:50.700 --> 00:15:53.260]  菲利比書第四章第六節第七節
[00:15:53.260 --> 00:15:55.180]  裡面講到應當一無掛慮
[00:15:55.180 --> 00:15:56.220]  我們一同來念吧
[00:15:56.220 --> 00:15:57.980]  應當一無掛慮
[00:15:57.980 --> 00:16:01.420]  只要凡事皆的禱告祈求感謝
[00:16:01.420 --> 00:16:03.740]  將你們所要的告訴神
[00:16:03.740 --> 00:16:06.540]  神所賜出人意外的平安
[00:16:06.540 --> 00:16:10.140]  必在基督耶穌里保守你們的心懷
[00:16:10.140 --> 00:16:12.300]  這裡講到應當一無掛慮
[00:16:12.300 --> 00:16:14.220]  只要凡事皆的什麼
[00:16:14.220 --> 00:16:16.540]  禱告祈求感謝
[00:16:16.540 --> 00:16:17.740]  將你們什麼
[00:16:17.740 --> 00:16:19.820]  所要的
[00:16:19.820 --> 00:16:22.460]  把所要的告訴神
[00:16:22.460 --> 00:16:23.900]  神知道
[00:16:23.900 --> 00:16:25.980]  神也按照他完美的旨意
[00:16:25.980 --> 00:16:28.700]  他要親自來運行來工作
[00:16:28.700 --> 00:16:31.820]  我喜歡一個英文本的翻譯
[00:16:31.820 --> 00:16:32.940]  他翻譯得更好
[00:16:32.940 --> 00:16:33.180]  他說
[00:16:33.180 --> 00:16:34.780]  Worry about nothing
[00:16:34.780 --> 00:16:36.860]  But pray about everything
[00:16:36.860 --> 00:16:38.220]  哇 so simple
[00:16:38.220 --> 00:16:39.260]  一無掛慮
[00:16:39.260 --> 00:16:41.260]  凡事祈求
[00:16:41.260 --> 00:16:43.420]  不要把這件事情放在你心中
[00:16:43.420 --> 00:16:44.780]  讓你憂慮煩惱
[00:16:44.780 --> 00:16:46.300]  只要借著禱告
[00:16:46.300 --> 00:16:48.860]  把你心中一切的憂慮
[00:16:48.860 --> 00:16:50.940]  帶到神的面前來
[00:16:50.940 --> 00:16:53.580]  因為知道神是顧念你的神
[00:16:53.580 --> 00:16:55.340]  他是創造你的神
[00:16:55.340 --> 00:16:57.420]  他是你慈愛的天父
[00:16:57.420 --> 00:16:58.700]  Amen
[00:16:58.700 --> 00:17:00.220]  第四我們看見
[00:17:00.220 --> 00:17:01.580]  他也是我們的君王
[00:17:01.580 --> 00:17:02.460]  十五節講到
[00:17:02.460 --> 00:17:05.020]  他更是我們的君王
[00:17:05.020 --> 00:17:06.540]  君王是代表什麼
[00:17:06.540 --> 00:17:10.140]  君王是代表他是有主權的
[00:17:10.140 --> 00:17:13.660]  一個君王是有權利來調度他的兵的
[00:17:13.660 --> 00:17:15.260]  無論這個兵要去哪裡
[00:17:15.260 --> 00:17:17.020]  他有權來要調度
[00:17:17.020 --> 00:17:19.420]  也就像一個下棋的人一樣
