
[00:00:00.000 --> 00:00:03.680]  下星期六就是年初一
[00:04:29.000 --> 00:04:32.160]  其實那些石頭在底層
[00:04:32.160 --> 00:04:34.960]  大約長十五米
[00:04:34.960 --> 00:04:37.680]  高大約三米
[00:04:37.680 --> 00:04:40.000]  但是有多寬其實不太清楚
[00:04:40.000 --> 00:04:43.000]  不過估計每一塊基礎
[00:04:43.000 --> 00:04:45.000]  即是石頭的基礎
[00:04:45.000 --> 00:04:46.680]  每一個重量
[00:04:46.680 --> 00:04:50.480]  大約是四百二十至六百噸
[00:04:50.480 --> 00:04:53.160]  是很厲害的
[00:04:53.160 --> 00:04:54.520]  但耶穌怎麼說呢
[00:04:54.520 --> 00:04:58.280]  耶穌是一個很反高潮的回應
[00:04:58.280 --> 00:05:00.320]  你覺得這個建築物很宏偉
[00:05:00.320 --> 00:05:02.040]  很壯觀是不是
[00:05:02.040 --> 00:05:03.640]  但是他說將來
[00:05:03.640 --> 00:05:05.840]  沒有一個石頭在這塊石頭上面
[00:05:05.840 --> 00:05:08.880]  是不被拆毀的
[00:05:08.880 --> 00:05:10.880]  是會全部倒塌的
[00:05:10.880 --> 00:05:15.000]  其實這個預言是什麼時候實現的呢
[00:05:15.000 --> 00:05:18.040]  這個預言是在耶穌
[00:05:18.040 --> 00:05:21.360]  公元七十年的時候就應驗了
[00:05:21.360 --> 00:05:24.040]  其實這個聖殿是第二個聖殿來的
[00:05:24.040 --> 00:05:28.560]  第一個聖殿就是在公元前586年的時候
[00:05:28.560 --> 00:05:33.480]  是當巴比倫的皇帝尼布甲尼撒
[00:05:33.480 --> 00:05:37.000]  滅了以色列的時候拆了聖殿
[00:05:37.000 --> 00:05:40.240]  然後將那些猶太人擄到巴比倫那裡
[00:05:40.240 --> 00:05:46.520]  去到波斯王的古烈二世就滅了巴比倫
[00:05:46.520 --> 00:05:50.160]  將猶太人放回他們的故鄉重建聖殿
[00:05:50.160 --> 00:05:52.680]  其實這個第二個聖殿
[00:05:52.680 --> 00:05:57.240]  是在公元前的516年建成的
[00:05:57.240 --> 00:05:58.680]  到耶穌再去的時候
[00:05:58.680 --> 00:06:02.160]  他就說將來就會倒塌了
[00:06:02.160 --> 00:06:06.520]  而這件事情就是在公元七十年
[00:06:06.520 --> 00:06:13.840]  就是當羅馬帝國的將軍提督攻陷了耶路撒冷的時候
[00:06:13.840 --> 00:06:17.280]  其實這個第二個聖殿也是被毀的
[00:06:17.280 --> 00:06:18.920]  我們看第三第四節很特別
[00:06:18.920 --> 00:06:23.280]  就是當耶穌去到橄欖山的時候
[00:06:23.280 --> 00:06:25.080]  面對著那個聖殿
[00:06:25.080 --> 00:06:27.480]  當然這幅圖畫你看到那個金塔
[00:06:27.480 --> 00:06:31.080]  不,是金頂
[00:06:31.080 --> 00:06:33.840]  那個金頂的建築物就不是聖殿了
[00:06:33.840 --> 00:06:39.120]  因為現在那個是回教寺
[00:06:39.120 --> 00:06:43.480]  那個地方其實也是在橄欖山看過去的時候
[00:06:43.480 --> 00:06:45.560]  大家覺得很重要的時候
[00:06:45.560 --> 00:06:47.000]  那些門徒就問
[00:06:47.000 --> 00:06:48.520]  剛才你說的那些預言
[00:06:48.520 --> 00:06:50.600]  會倒塌那個是什麼時候發生的
[00:06:50.600 --> 00:06:53.040]  有什麼徵兆
[00:06:53.040 --> 00:06:57.600]  耶穌就開始在第六節開始
[00:06:57.600 --> 00:06:59.280]  就一直說下去
[00:06:59.280 --> 00:07:00.520]  兩個問題
[00:07:00.520 --> 00:07:03.040]  就是什麼時候發生
[00:07:03.040 --> 00:07:06.000]  發生的時候有什麼徵兆
[00:07:06.000 --> 00:07:08.280]  耶穌是先回答第二個問題
[00:07:08.280 --> 00:07:09.920]  如果從第六節一直看下去
[00:07:09.920 --> 00:07:10.840]  看到二十二節
[00:07:10.840 --> 00:07:12.920]  甚至二十三節一直看下去
[00:07:12.920 --> 00:07:16.160]  祂是說那些情景的徵兆是怎樣呢
[00:07:16.160 --> 00:07:17.720]  就是有些人會冒我的名字
[00:07:17.720 --> 00:07:18.600]  說我是基督
[00:07:18.600 --> 00:07:22.120]  我就是那個舊世的尼采亞
[00:07:22.120 --> 00:07:23.120]  接著祂就說
[00:07:23.120 --> 00:07:25.800]  你會看到打仗的
[00:07:25.800 --> 00:07:26.840]  民要攻打民
[00:07:26.840 --> 00:07:27.960]  國要攻打國
[00:07:27.960 --> 00:07:28.720]  有地震
[00:07:28.720 --> 00:07:29.920]  有饑荒
[00:07:29.920 --> 00:07:31.360]  然後信徒怎樣
[00:07:31.360 --> 00:07:37.080]  你會被交到這個議會裡面
[00:07:37.080 --> 00:07:39.440]  在公堂裡面受鞭打
[00:07:39.440 --> 00:07:41.120]  然後為我的緣故
[00:07:41.120 --> 00:07:43.360]  在統治者君王
[00:07:43.360 --> 00:07:44.520]  在政客面前
[00:07:44.520 --> 00:07:46.360]  要為我做見證
[00:07:46.360 --> 00:07:47.720]  然後十二節就說
[00:07:47.720 --> 00:07:49.440]  兄弟要將兄弟
[00:07:49.440 --> 00:07:52.480]  父親要將兒女置於死地
[00:07:52.480 --> 00:07:55.760]  兒女就要起來與父母為敵
[00:07:55.760 --> 00:07:57.040]  害死他們
[00:07:57.040 --> 00:07:58.520]  這個不只是說反叛
[00:07:58.520 --> 00:08:00.400]  簡直是害命
[00:08:00.400 --> 00:08:01.480]  十三節就說
[00:08:01.480 --> 00:08:04.120]  你們要為我的緣故被憎恨
[00:08:04.120 --> 00:08:05.800]  不過祂有個註腳
[00:08:05.800 --> 00:08:08.880]  就說忍耐到底的必然得救
[00:08:08.880 --> 00:08:10.120]  你要堅持到底
[00:08:10.120 --> 00:08:11.280]  堅忍到底
[00:08:11.280 --> 00:08:12.320]  去到最後祂說
[00:08:12.320 --> 00:08:13.440]  會有假先知
[00:08:13.440 --> 00:08:14.600]  有假基督
[00:08:14.600 --> 00:08:15.880]  他們要起來
[00:08:15.880 --> 00:08:17.600]  做很多神跡歧視
[00:08:17.600 --> 00:08:19.560]  目的是要迷惑人
[00:08:19.560 --> 00:08:22.120]  連選民都要被迷惑
[00:08:22.120 --> 00:08:23.440]  十四節說到
[00:08:23.440 --> 00:08:28.200]  施行毀滅會褻瀆的那些褻瀆者
[00:08:28.200 --> 00:08:29.840]  是會站在不應該站的地方
[00:08:29.840 --> 00:08:30.800]  即是說
[00:08:30.800 --> 00:08:32.760]  有一些敵基督出現
[00:08:32.760 --> 00:08:34.400]  是褻瀆神
[00:08:34.400 --> 00:08:36.000]  一個神聖的地方
[00:08:36.000 --> 00:08:36.800]  如果你看
[00:08:36.800 --> 00:08:40.160]  《貼撒羅利加後書2章》
[00:08:40.160 --> 00:08:41.760]  三至五節都說
[00:08:41.760 --> 00:08:45.320]  不要讓任何人用法子欺騙你們
[00:08:45.320 --> 00:08:47.080]  祂說將來是怎樣呢
[00:08:47.080 --> 00:08:50.760]  有抵擋者抬高自己
[00:08:50.760 --> 00:08:53.400]  然後超過一切的神明
[00:08:53.400 --> 00:08:57.960]  甚至坐在上帝的殿裏
[00:08:57.960 --> 00:08:59.520]  自稱為上帝
[00:08:59.520 --> 00:09:03.440]  在《貼撒羅利加後書》裏也預言了
[00:09:03.440 --> 00:09:06.160]  如果我們總結這個先兆
[00:09:06.160 --> 00:09:11.920]  我會用四個字去做一個總結
[00:09:11.920 --> 00:09:14.120]  你猜是什麼
[00:09:14.120 --> 00:09:16.360]  是天災人禍
[00:09:16.360 --> 00:09:18.720]  我們經常說天災人禍
[00:09:18.720 --> 00:09:21.920]  天災包括地震、饑荒
[00:09:21.920 --> 00:09:24.160]  有打仗是人禍
[00:09:24.160 --> 00:09:26.360]  被迫害、被鞭打
[00:09:26.360 --> 00:09:28.560]  有些假的宗教來迷惑人
[00:09:28.560 --> 00:09:31.680]  目的就是要讓人離開上帝
[00:09:31.680 --> 00:09:35.400]  很多時候基督徒聽到這些預言
[00:09:35.400 --> 00:09:37.240]  有些先兆
[00:09:37.240 --> 00:09:38.800]  我們都會很好奇
[00:09:38.800 --> 00:09:40.040]  我們經常說
[00:09:40.040 --> 00:09:41.000]  基督出現了
[00:09:41.000 --> 00:09:42.000]  是不是那個
[00:09:42.000 --> 00:09:44.040]  最近有地震了
[00:09:44.040 --> 00:09:45.320]  是不是末日到了
[00:09:45.320 --> 00:09:47.120]  最近有什麼發生了
[00:09:47.120 --> 00:09:48.040]  是不是時候到了
[00:09:48.040 --> 00:09:49.480]  基督再來了
[00:09:49.480 --> 00:09:51.400]  以往有些團體也說
[00:09:51.400 --> 00:09:54.240]  我們現在要上山迎接基督再回來
[00:09:54.240 --> 00:09:55.400]  因為末日到了
[00:09:55.400 --> 00:09:57.120]  什麼時候什麼時候
[00:09:57.120 --> 00:09:59.240]  那個時候是2000年
[00:09:59.240 --> 00:09:59.960]  我不知道你有沒有印象
[00:09:59.960 --> 00:10:00.800]  2000年
[00:10:00.800 --> 00:10:01.600]  日子到了
[00:10:01.600 --> 00:10:03.240]  就是2000年
[00:10:03.240 --> 00:10:04.760]  臨時、零分就到了
[00:10:04.760 --> 00:10:06.800]  就去等基督回來
[00:10:06.800 --> 00:10:07.920]  我不知道
[00:10:07.920 --> 00:10:12.160]  2020年會不會2月20日的2點20分就會發生呢
[00:10:12.160 --> 00:10:15.560]  很多人都會這樣去預計
[00:10:15.560 --> 00:10:17.640]  究竟這些應驗有什麼意思
[00:10:17.640 --> 00:10:19.000]  這些預兆有什麼意思
[00:10:19.000 --> 00:10:21.400]  我不知道你會不會覺得這些預兆
[00:10:21.400 --> 00:10:23.360]  其實還有沒有一些還沒有發生
[00:10:23.360 --> 00:10:25.040]  我最近看
[00:10:25.040 --> 00:10:28.920]  如果連香港最近1月5日
[00:10:28.920 --> 00:10:31.120]  也有一個3.5級的地震
[00:10:31.120 --> 00:10:32.600]  連香港也有地震
[00:10:32.600 --> 00:10:35.880]  澳洲有地獄式的山火
[00:10:35.880 --> 00:10:38.320]  菲律賓有火山爆發
[00:10:38.320 --> 00:10:39.440]  最近發生
[00:10:39.440 --> 00:10:40.960]  我看非洲的國家
[00:10:40.960 --> 00:10:42.360]  或者一些落後
[00:10:42.360 --> 00:10:43.480]  或者北韓的國家
[00:10:43.480 --> 00:10:46.400]  長期都有饑荒
[00:10:46.400 --> 00:10:48.280]  世界大戰也有兩次
[00:10:48.280 --> 00:10:50.560]  我看原來現在每個人都在說
[00:10:50.560 --> 00:10:52.880]  什麼時候第三次世界大戰
[00:10:52.880 --> 00:10:54.640]  其實門徒受迫害
[00:10:54.640 --> 00:10:57.840]  由第一世紀的早期教會
[00:10:57.840 --> 00:10:59.880]  其實都已經在發生
[00:10:59.880 --> 00:11:00.880]  我不知道你會不會覺得
[00:11:00.880 --> 00:11:04.520]  其實所有這些剛才列出來的先兆
[00:11:04.520 --> 00:11:08.320]  已經重複又重複在發生
[00:11:08.320 --> 00:11:10.400]  我們知道其實主很快就會到
[00:11:10.400 --> 00:11:11.600]  第七節八節
[00:11:11.600 --> 00:11:13.280]  祂說
[00:11:13.280 --> 00:11:15.160]  這些事只是開始
[00:11:15.160 --> 00:11:16.440]  不是終結
[00:11:16.440 --> 00:11:17.560]  民要攻打民
[00:11:17.560 --> 00:11:18.960]  國要攻打國
[00:11:18.960 --> 00:11:21.360]  很多處的地方會有地震
[00:11:21.360 --> 00:11:21.920]  飢荒
[00:11:21.920 --> 00:11:23.320]  其實這些災難
[00:11:23.320 --> 00:11:24.440]  只不過是一個起頭
[00:11:24.440 --> 00:11:25.800]  災難這個詞很有趣
[00:11:25.800 --> 00:11:27.120]  災難這個詞
[00:11:27.120 --> 00:11:29.120]  其實它的意思直譯是
[00:11:29.120 --> 00:11:32.080]  生產那些陣痛
[00:11:32.080 --> 00:11:34.800]  這是一個比喻
[00:11:34.800 --> 00:11:36.680]  就是說陣痛是會完的
[00:11:36.680 --> 00:11:37.520]  就是一個過程
[00:11:37.520 --> 00:11:38.520]  陣痛
[00:11:38.520 --> 00:11:39.240]  開始了
[00:11:39.240 --> 00:11:40.400]  它一直發生
[00:11:40.400 --> 00:11:41.160]  久不久又發生
[00:11:41.160 --> 00:11:42.480]  久不久又發生
[00:11:42.480 --> 00:11:43.480]  但是它會終結
[00:11:43.480 --> 00:11:44.840]  它會結束的
[00:11:44.840 --> 00:11:45.640]  什麼時候會結束呢
[00:11:45.640 --> 00:11:46.680]  陣痛
[00:11:46.680 --> 00:11:47.640]  B出生之後
[00:11:47.640 --> 00:11:48.680]  它就痛完了
[00:11:48.680 --> 00:11:50.160]  陣痛就完了
[00:11:50.160 --> 00:11:50.920]  有盼望的
[00:11:50.920 --> 00:11:52.000]  它會完的
[00:11:52.000 --> 00:11:55.120]  不過是一個過程
[00:11:55.120 --> 00:11:56.840]  在這個陣痛的過程裏面
[00:11:56.840 --> 00:11:58.240]  有兩件事一定會發生
[00:11:58.240 --> 00:11:59.240]  它說
[00:11:59.240 --> 00:12:02.040]  那些先兆已經在發生了
[00:12:02.040 --> 00:12:03.560]  但是有兩件事一定會發生的
[00:12:03.560 --> 00:12:06.160]  就是福音
[00:12:06.160 --> 00:12:08.000]  必須先傳開
[00:12:08.000 --> 00:12:08.720]  就是說
[00:12:08.720 --> 00:12:12.680]  福音是會傳開的
[00:12:12.680 --> 00:12:14.520]  第二件事一定會發生的是什麼
[00:12:14.520 --> 00:12:17.160]  就是基督會榮耀降臨
[00:12:17.160 --> 00:12:19.600]  聖經怎麼形容榮耀降臨呢
[00:12:19.600 --> 00:12:20.480]  在二十六二十七節
[00:12:20.480 --> 00:12:21.400]  我們一起讀
[00:12:21.400 --> 00:12:22.360]  一二三
[00:12:22.360 --> 00:12:24.480]  那時人要看見
[00:12:24.480 --> 00:12:27.000]  人子大雀日大能力
[00:12:27.000 --> 00:12:30.160]  和榮耀加雀雲彩來到
[00:12:30.160 --> 00:12:33.080]  那時他要差遣天時
[00:12:33.080 --> 00:12:36.040]  召集他所揀選的人
[00:12:36.040 --> 00:12:39.760]  這是在說那個情景
[00:12:39.760 --> 00:12:42.680]  我們怎麼知道
[00:12:42.680 --> 00:12:44.680]  原來耶穌最後再用一個
[00:12:44.680 --> 00:12:46.240]  無花果的比喻
[00:12:46.240 --> 00:12:47.840]  就是你看到一件事發生
[00:12:47.840 --> 00:12:50.120]  它時候就到了
[00:12:50.120 --> 00:12:52.320]  然後耶穌再給你一個保證
[00:12:52.320 --> 00:12:53.480]  就是說
[00:12:53.480 --> 00:12:55.920]  我實實在在告訴你們
[00:12:55.920 --> 00:12:58.600]  這個世代還沒過去
[00:12:58.600 --> 00:13:00.800]  這些一切的事都要發生
[00:13:00.800 --> 00:13:03.760]  然後天地都要廢去也好
[00:13:03.760 --> 00:13:05.480]  天地可能也會過去
[00:13:05.480 --> 00:13:07.720]  他說我的說話絕不廢去
[00:13:07.720 --> 00:13:09.640]  就是說一定會發生
[00:13:09.640 --> 00:13:11.720]  保證會發生
[00:13:11.720 --> 00:13:12.680]  這些兆頭
[00:13:12.680 --> 00:13:17.400]  這些先兆對信徒有什麼意義呢
[00:13:17.400 --> 00:13:18.840]  我們一起讀第二十三節
[00:13:18.840 --> 00:13:20.120]  一二三
[00:13:20.120 --> 00:13:21.960]  你們要謹慎
[00:13:21.960 --> 00:13:25.600]  凡事我都預先先告訴你們了
[00:13:25.600 --> 00:13:27.600]  我對你們所說的話
[00:13:27.600 --> 00:13:29.640]  有時對眾人說的
[00:13:29.640 --> 00:13:31.440]  要謹慎
[00:13:31.440 --> 00:13:32.840]  兩節都是說同一樣東西
[00:13:32.840 --> 00:13:33.960]  你們要謹慎
[00:13:33.960 --> 00:13:35.320]  你們要謹慎
[00:13:35.320 --> 00:13:37.880]  為什麼要告訴門徒
[00:13:37.880 --> 00:13:39.720]  就是因為他們有所準備
[00:13:39.720 --> 00:13:41.000]  可以謹慎
[00:13:41.000 --> 00:13:43.920]  可以謹慎
[00:13:43.920 --> 00:13:46.360]  人很想知道未來的事
[00:13:46.360 --> 00:13:47.600]  怎麼發生
[00:13:47.600 --> 00:13:49.320]  很想趨吉避凶
[00:13:49.320 --> 00:13:51.320]  很想逢凶化吉
[00:13:51.320 --> 00:13:54.040]  很想預先知道的時候有所準備
[00:13:54.040 --> 00:13:55.960]  來避開災劫
[00:13:55.960 --> 00:13:58.640]  但耶穌就告訴門徒
[00:13:58.640 --> 00:13:59.800]  一定會發生
[00:13:59.800 --> 00:14:01.840]  災難必定會發生
[00:14:01.840 --> 00:14:04.600]  你要預備的不是避開這些災難
[00:14:04.600 --> 00:14:06.760]  你要預備的就是要謹慎
[00:14:06.760 --> 00:14:07.600]  謹慎
[00:14:07.600 --> 00:14:09.960]  謹慎什麼
[00:14:09.960 --> 00:14:12.440]  謹慎我再回來的那一天
[00:14:12.440 --> 00:14:14.280]  耶穌是要告訴門徒
[00:14:14.280 --> 00:14:15.320]  你們要謹慎
[00:14:15.320 --> 00:14:18.000]  以致你們見到這些事情發生的時候
[00:14:18.000 --> 00:14:19.320]  你們不要害怕
[00:14:19.320 --> 00:14:21.640]  你們不要信心動搖
[00:14:21.640 --> 00:14:26.320]  今天在整個十三章裡面
[00:14:26.320 --> 00:14:29.320]  我們看到很多事情其實已經在發生
[00:14:29.320 --> 00:14:31.440]  對我們有什麼提醒
[00:14:31.440 --> 00:14:35.000]  有什麼事情我們要預備呢
[00:14:35.000 --> 00:14:37.600]  第一個預備我想到的就是
[00:14:37.600 --> 00:14:41.120]  在第十三節有絕的經文
[00:14:41.120 --> 00:14:46.120]  它說唯有忍耐到底的必然得救
[00:14:46.120 --> 00:14:48.800]  其實在不同的情況裡面
[00:14:48.800 --> 00:14:50.520]  我們會聽到很多不同的聲音
[00:14:50.520 --> 00:14:52.160]  我們會聽到很多不同的人說話
[00:14:52.160 --> 00:14:53.280]  給很多意見
[00:14:53.280 --> 00:14:54.240]  很多的觀察
[00:14:54.240 --> 00:14:56.280]  很多的說話
[00:14:56.280 --> 00:15:00.880]  但是人會在這些不同的聲音裡面
[00:15:00.880 --> 00:15:04.600]  會害怕而動搖
[00:15:04.600 --> 00:15:06.080]  當我們被迷惑的時候
[00:15:06.080 --> 00:15:07.560]  我們會動搖
[00:15:07.560 --> 00:15:08.800]  有時候遇到迫害
[00:15:08.800 --> 00:15:10.880]  有時候遇到苦難的時候
[00:15:10.880 --> 00:15:15.880]  人會害怕會失去信心
[00:15:15.880 --> 00:15:16.880]  當我們看到很多事情
[00:15:16.880 --> 00:15:19.000]  好像很無奈很絕望的時候
[00:15:19.000 --> 00:15:20.440]  這裡提醒我們
[00:15:20.440 --> 00:15:23.840]  其實你預了會發生
[00:15:23.840 --> 00:15:25.480]  一點都不驚訝
[00:15:25.480 --> 00:15:27.120]  是你要預了會發生
[00:15:27.120 --> 00:15:28.880]  問題是發生的時候
[00:15:28.880 --> 00:15:30.880]  你要知道
[00:15:30.880 --> 00:15:34.280]  耶穌早就告訴你
[00:15:34.280 --> 00:15:35.920]  你要堅持到底
[00:15:35.920 --> 00:15:36.960]  因為聖經說
[00:15:36.960 --> 00:15:40.800]  唯有忍耐到底的必然得救
[00:15:40.800 --> 00:15:44.920]  2017年有一套電影叫做《沉默》
[00:15:44.920 --> 00:15:48.080]  這套電影是真人真事改編的
[00:15:48.080 --> 00:15:50.880]  故事是講述葡萄牙天主教的傳教士
[00:15:50.880 --> 00:15:52.400]  去到日本
[00:15:52.400 --> 00:15:56.640]  在日本面對一個宗教的迫害的時候
[00:15:56.640 --> 00:15:58.720]  他在那裡掙扎
[00:15:58.720 --> 00:16:02.240]  其實故事的背景是17世紀的日本
[00:16:02.240 --> 00:16:05.560]  17世紀的日本對教徒
[00:16:05.560 --> 00:16:07.360]  或者一些神職人員
[00:16:07.360 --> 00:16:12.040]  進行了一個長期的打壓和迫害
[00:16:12.040 --> 00:16:15.080]  一旦他發現你是敬拜上帝的
[00:16:15.080 --> 00:16:17.360]  他就會處於死刑
[00:16:17.360 --> 00:16:19.880]  如果你想有命的話
[00:16:19.880 --> 00:16:24.760]  當然不能說你是信教
[00:16:24.760 --> 00:16:27.920]  加上怎麼去表示你真的不相信呢
[00:16:27.920 --> 00:16:32.000]  就是他有一個淺答的聖像
[00:16:32.000 --> 00:16:39.000]  就是把上帝的聖像圖像給你淺答
[00:16:39.000 --> 00:16:46.200]  以至你宣示你是棄教或者你真的不信
[00:16:46.200 --> 00:16:48.720]  有個人問孫教士
[00:16:48.720 --> 00:16:51.720]  如果官府逼我們去踩上帝的照片
[00:16:51.720 --> 00:16:54.520]  我應該怎樣
[00:16:54.520 --> 00:17:01.280]  這個問題在電影裡有兩邊的選擇
[00:17:01.280 --> 00:17:03.600]  有姊妹看完這套電影後問我
[00:17:03.600 --> 00:17:06.720]  你會怎樣選擇
