
[00:00:00.000 --> 00:00:03.880]  今天我們繼續利希米記講道系列
[00:04:48.600 --> 00:04:53.800]  這個是他們熱心追求聖潔的一些表達
[00:04:53.800 --> 00:04:57.800]  而不是那個原因本身
[00:04:57.800 --> 00:05:01.080]  我在講尼希米記第一章的時候
[00:05:01.080 --> 00:05:03.720]  就說到曾幾何時
[00:05:03.720 --> 00:05:06.360]  很多基督教的暢銷書
[00:05:06.360 --> 00:05:08.840]  都是關於領袖學的
[00:05:08.840 --> 00:05:11.800]  尤其是流行研究尼希米
[00:05:11.800 --> 00:05:15.240]  用聖經學的角度來批判
[00:05:15.240 --> 00:05:18.280]  就會覺得有這些暢銷書
[00:05:18.280 --> 00:05:20.360]  其實很多時候是一個通病
[00:05:20.360 --> 00:05:22.600]  就是稍微牽強地
[00:05:22.600 --> 00:05:25.240]  從聖經裡面要找一些個案
[00:05:25.240 --> 00:05:28.920]  來解釋一些領導學的原則
[00:05:28.920 --> 00:05:32.120]  或者支持一些流行心理學的理論
[00:05:32.120 --> 00:05:36.520]  我本身不是反對組織理論或者心理學的
[00:05:36.520 --> 00:05:38.680]  譬如你們很多人都是讀商業的
[00:05:38.680 --> 00:05:42.040]  讀商科的都認識Peter Drucker
[00:05:42.040 --> 00:05:43.800]  都認識他的名言
[00:05:43.800 --> 00:05:47.240]  The purpose of a business is to create a customer
[00:05:47.240 --> 00:05:51.000]  企業的目的 創業的目的就是要創造一些顧客出來
[00:05:51.000 --> 00:05:53.960]  好幾位的Megachurch的創辦人
[00:05:53.960 --> 00:05:56.040]  和一些基督教的暢銷書的作者
[00:05:56.040 --> 00:05:57.400]  譬如Rick Roland
[00:05:57.400 --> 00:05:58.520]  Bill Hybel
[00:05:58.520 --> 00:05:59.560]  Bob Buford
[00:05:59.560 --> 00:06:03.000]  都可以算是他的入門弟子
[00:06:03.000 --> 00:06:05.560]  所以很實際地講
[00:06:05.560 --> 00:06:07.240]  Drucker的組織理論
[00:06:07.240 --> 00:06:10.120]  當然有它的用處
[00:06:10.120 --> 00:06:14.120]  最近我們士工學院和金燈台士工
[00:06:14.120 --> 00:06:18.760]  就做了一個網上的職場神學課程
[00:06:18.760 --> 00:06:20.760]  剛剛這個星期二
[00:06:20.760 --> 00:06:22.760]  我會輪到去講
[00:06:22.760 --> 00:06:25.640]  也會提到一點點現代組織的理論
[00:06:25.640 --> 00:06:26.360]  國語的
[00:06:26.360 --> 00:06:27.720]  不過大家聽得到的
[00:06:27.720 --> 00:06:30.280]  有時間可以歡迎參加
[00:06:30.280 --> 00:06:32.280]  不過言歸正傳
[00:06:32.280 --> 00:06:35.320]  我發現當我經常去
[00:06:35.320 --> 00:06:41.240]  和一些有管理或商業背景的神學生或傳道人
[00:06:41.240 --> 00:06:42.680]  去解釋
[00:06:42.680 --> 00:06:46.280]  怎樣講道或解經的時候
[00:06:46.280 --> 00:06:49.480]  我發現我經常要提醒一個很重要的原則
[00:06:49.480 --> 00:06:53.160]  就是我們要尊重作者的原意
[00:06:53.160 --> 00:06:55.160]  歷史家看到了甚麼
[00:06:55.160 --> 00:06:59.000]  你要討論Peter Drucker就直接引用Peter Drucker
[00:06:59.000 --> 00:07:01.960]  最好給我哪本書哪一頁
[00:07:01.960 --> 00:07:03.640]  我知道怎樣找回
[00:07:03.640 --> 00:07:07.800]  但是你小心不要用聖經的人物
[00:07:07.800 --> 00:07:10.040]  來做Peter Drucker的代言人
[00:07:10.040 --> 00:07:12.840]  用他來做他的mouthpiece
[00:07:12.840 --> 00:07:17.320]  事實上如果比較小心去研究的時候
[00:07:17.320 --> 00:07:20.920]  就會發現其實以斯拉尼希米
[00:07:20.920 --> 00:07:22.920]  作者不是真的有興趣
[00:07:22.920 --> 00:07:28.760]  將歷史寫為一個組織領導學的個案研究
[00:07:28.760 --> 00:07:32.200]  所以如果我們很生硬地解讀聖經的時候
[00:07:32.200 --> 00:07:34.200]  究竟會有甚麼結果呢
[00:07:34.200 --> 00:07:38.920]  最終很自然你就會將你自己的故事
[00:07:38.920 --> 00:07:41.800]  讀到聖經的故事裏面
[00:07:41.800 --> 00:07:44.440]  你讀到的成功故事
[00:07:44.440 --> 00:07:47.320]  不是尼希米的成功故事
[00:07:47.320 --> 00:07:51.880]  亦不是Peter Drucker的成功案例
[00:07:51.880 --> 00:07:56.280]  你讀到的是你自己的法席史
[00:07:56.280 --> 00:08:00.280]  這個故事當然聽上去對你非常有同感
[00:08:00.280 --> 00:08:03.720]  因為你已經將你自己的傳奇故事
[00:08:03.720 --> 00:08:07.480]  讀到做尼希米的經驗當中
[00:08:07.480 --> 00:08:11.160]  問題是你這樣的時候
[00:08:11.160 --> 00:08:13.800]  你會在尼希米的身上
[00:08:13.800 --> 00:08:19.800]  或者以斯拉尼希米的作者上學到甚麼呢
[00:08:19.800 --> 00:08:22.040]  反正你都出人頭地
[00:08:22.040 --> 00:08:26.200]  你還要在酒吧老闆上學到甚麼呢
[00:08:26.200 --> 00:08:28.360]  批判的說話 諷刺的說話
[00:08:28.360 --> 00:08:30.120]  要懂得點到即止
[00:08:30.120 --> 00:08:31.880]  所以正面來說
[00:08:31.880 --> 00:08:36.760]  我們究竟怎樣去知道作者的原意呢
[00:08:36.760 --> 00:08:40.440]  想問一下你 你就可以幫到你
[00:08:40.440 --> 00:08:42.440]  Tom Carlson
[00:08:42.440 --> 00:08:44.200]  你可能沒有聽過這個
[00:08:44.200 --> 00:08:46.920]  他是著名的新約旬學家
[00:08:46.920 --> 00:08:49.800]  D.A. Carlson的爸爸
[00:08:49.800 --> 00:08:53.560]  Tom Carlson是浸信會的牧師
[00:08:53.560 --> 00:08:57.160]  在加拿大做直航工作
[00:08:57.160 --> 00:08:58.920]  D.A. Carlson說
[00:08:58.920 --> 00:09:02.120]  他爸爸只是一個很平凡的牧師
[00:09:02.120 --> 00:09:06.600]  只是遵循一些最簡單的原則來解釋聖經
[00:09:06.600 --> 00:09:12.120]  但Tom給了D.A.一個很終生受用的座右銘
[00:09:12.120 --> 00:09:14.840]  A text without a context
[00:09:14.840 --> 00:09:18.920]  is a pretext for a proof text
[00:09:18.920 --> 00:09:21.720]  沒有上文下理的經文
[00:09:21.720 --> 00:09:25.080]  只會是斷章取義的藉口
[00:09:25.080 --> 00:09:28.120]  邀請大家跟我一起說一次這句說話
[00:09:28.120 --> 00:09:31.480]  A text without a context
[00:09:31.480 --> 00:09:35.400]  is a pretext for a proof text
[00:09:35.400 --> 00:09:37.880]  如果你今天甚麼都沒有學到
[00:09:37.880 --> 00:09:39.800]  你記住這句說話
[00:09:39.800 --> 00:09:41.400]  要了解作者的原意
[00:09:41.400 --> 00:09:43.640]  就切忌斷章取義
[00:09:43.640 --> 00:09:45.400]  亂抽他的說話
[00:09:45.400 --> 00:09:48.600]  你必須看看他的上文下理
[00:09:48.600 --> 00:09:50.680]  所以歷史的目的
[00:09:50.680 --> 00:09:55.080]  是解釋事情的前因後果 因果關係
[00:09:55.080 --> 00:09:58.520]  歷史學家未必是以文在道
[00:09:58.520 --> 00:10:01.240]  有故事的教訓給你
[00:10:01.240 --> 00:10:04.360]  但歷史之所以可以成為歷史
[00:10:04.360 --> 00:10:08.360]  是記住必須有一個因果邏輯
[00:10:08.360 --> 00:10:11.000]  所以如果大家容許我再問
[00:10:11.000 --> 00:10:13.160]  如果第十一章真是我說
[00:10:13.160 --> 00:10:16.520]  是一個熱心追求聖潔的表達
[00:10:16.520 --> 00:10:17.880]  是一個結果
[00:10:17.880 --> 00:10:21.320]  那原因應該在哪裏找
[00:10:21.320 --> 00:10:24.120]  前面那幾章追求邏輯
[00:10:24.120 --> 00:10:27.960]  所以就是在我們上一個星期讀到
[00:10:27.960 --> 00:10:29.960]  和今個星期寫一章
[00:10:29.960 --> 00:10:34.120]  中間那三章聖經裏面有幾個很重要的功課
[00:10:34.120 --> 00:10:38.760]  是提醒我們在這個重建聖潔子民的過程當中
[00:10:38.760 --> 00:10:40.840]  非常要重要的事情
[00:10:40.840 --> 00:10:42.840]  首先是第八章
[00:10:42.840 --> 00:10:44.920]  他們聽從聖經
[00:10:44.920 --> 00:10:46.680]  接著第九章
[00:10:46.680 --> 00:10:49.160]  他們認罪禱告
[00:10:49.160 --> 00:10:50.440]  接著在第十章
[00:10:50.440 --> 00:10:52.440]  他們互相納約
[00:10:52.440 --> 00:10:55.800]  宣誓成為一個聖約的子民
[00:10:55.800 --> 00:10:58.360]  這三件事情就是
[00:10:58.360 --> 00:11:01.880]  第十一章那幅熱心聖潔的圖畫
[00:11:01.880 --> 00:11:06.280]  所蘊含的歷史前因和背景
[00:11:06.280 --> 00:11:07.880]  聽從聖經第一件事是甚麼
[00:11:07.880 --> 00:11:08.840]  聽
[00:11:08.840 --> 00:11:10.040]  七月初一
[00:11:10.040 --> 00:11:13.000]  以斯拉祭司將律法書帶到
[00:11:13.000 --> 00:11:16.040]  聽了能明白的男女會眾面前
[00:11:16.040 --> 00:11:18.520]  以斯拉稱頌耶和華至大的神
[00:11:18.520 --> 00:11:21.000]  眾百姓都舉手高聲說
[00:11:21.000 --> 00:11:23.640]  阿們 阿們 阿們低頭
[00:11:23.640 --> 00:11:26.840]  俯伏在地敬拜耶和華
[00:11:26.840 --> 00:11:29.080]  無論用甚麼方法來聽
[00:11:29.080 --> 00:11:30.280]  在講道聽
[00:11:30.280 --> 00:11:31.720]  在靈修自己看到
[00:11:31.720 --> 00:11:33.000]  在小祖言經
[00:11:33.000 --> 00:11:36.200]  聽從聖經的第一步就是聽
[00:11:36.200 --> 00:11:39.160]  然後正如帕薩傑克
[00:11:39.160 --> 00:11:41.080]  上次已經講解了
[00:11:41.080 --> 00:11:43.960]  利希米省長以斯拉祭司文士
[00:11:43.960 --> 00:11:47.640]  和教導百姓的利美人對眾百姓說
[00:11:47.640 --> 00:11:50.040]  今日是耶和華你們神的聖日
[00:11:50.040 --> 00:11:52.360]  不要悲哀也不要哭泣
[00:11:52.360 --> 00:11:56.120]  這是因為眾百姓聽見律法書上的話
[00:11:56.120 --> 00:11:58.520]  都哭了
[00:11:58.520 --> 00:12:00.760]  不單是聽
[00:12:00.760 --> 00:12:03.560]  是哭
[00:12:03.560 --> 00:12:06.920]  聽聖經的話有時會令你心痛
[00:12:06.920 --> 00:12:09.000]  因為聖經讓你知道
[00:12:09.000 --> 00:12:12.120]  你沒有聽從到神的旨意
[00:12:12.120 --> 00:12:13.720]  可能是不知道
[00:12:13.720 --> 00:12:15.320]  可能是忘記
[00:12:15.320 --> 00:12:17.480]  可能是明知故犯
[00:12:17.480 --> 00:12:19.160]  但是無論如何
[00:12:19.160 --> 00:12:23.160]  讀聖經是會令人流眼淚
[00:12:23.160 --> 00:12:25.080]  有些人不明白這一點
[00:12:25.080 --> 00:12:28.360]  他們以為做人當然是尋求快樂
[00:12:28.360 --> 00:12:32.120]  如果讀聖經叫人為自己的罪哭泣難過
[00:12:32.120 --> 00:12:34.520]  怎會有人讀聖經
[00:12:34.520 --> 00:12:36.680]  所以這些人特別不明白
[00:12:36.680 --> 00:12:41.240]  我們這裡叫教的這門生意
[00:12:41.240 --> 00:12:45.400]  有些叫人難受的生意怎會像Peter Drucker那樣
[00:12:45.400 --> 00:12:48.440]  可以創造一個顧客出來
[00:12:48.440 --> 00:12:51.000]  所以他們誹謗
[00:12:51.000 --> 00:12:53.240]  大多數教會都是虛偽
[00:12:53.240 --> 00:12:55.160]  我們掛羊頭賣狗肉
[00:12:55.160 --> 00:13:01.240]  成功的教會怎會叫到顧客難受
[00:13:01.240 --> 00:13:04.280]  但這些人完全不明白
[00:13:04.280 --> 00:13:07.800]  教會真正的顧客是誰
[00:13:07.800 --> 00:13:10.920]  他們以為開教會就像開戲院
[00:13:10.920 --> 00:13:13.560]  人頭湧湧就成功
[00:13:13.560 --> 00:13:15.000]  我問問大家
[00:13:15.000 --> 00:13:18.760]  如果教會真的當成生意來理解
[00:13:18.760 --> 00:13:24.040]  顧客是誰
[00:13:24.040 --> 00:13:26.040]  天父
[00:13:26.040 --> 00:13:29.320]  真正的教會不是台上的人做秀
[00:13:29.320 --> 00:13:31.400]  給台下的觀眾看
[00:13:31.400 --> 00:13:35.160]  真正的教會如果說觀眾只有一個
[00:13:35.160 --> 00:13:37.080]  天上的父神
[00:13:37.080 --> 00:13:42.760]  不是以為到時候你來看戲
[00:13:42.760 --> 00:13:46.280]  其實是天上看著你
[00:13:46.280 --> 00:13:48.680]  教會最會以為人頭湧湧
[00:13:48.680 --> 00:13:50.760]  拍拍手掌就好了嗎
[00:13:50.760 --> 00:13:53.320]  很豐收嗎
[00:13:53.320 --> 00:13:57.640]  天上看來可能是慘不忍睹
[00:13:57.640 --> 00:13:58.840]  所以我認為
[00:13:58.840 --> 00:13:59.560]  弟兄姊妹
[00:13:59.560 --> 00:14:02.680]  我們不知人多說定人少
[00:14:02.680 --> 00:14:07.240]  不要為了教會人數來驕傲
[00:14:07.240 --> 00:14:10.040]  看事情不要看得太表面
[00:14:10.040 --> 00:14:13.080]  那個將兩個小錢
[00:14:13.080 --> 00:14:17.480]  放進去奉獻箱的窮寡婦
[00:14:17.480 --> 00:14:25.160]  她的服侍可能在神面前更加朦朧
[00:14:25.160 --> 00:14:27.960]  教會其實不是門生意
[00:14:27.960 --> 00:14:29.320]  如果大家想想
[00:14:29.320 --> 00:14:33.480]  如果一個生意的目的是做一個顧客
[00:14:33.480 --> 00:14:35.480]  那麼一個宗教的目的是什麼
[00:14:35.480 --> 00:14:37.800]  就是做一個神
[00:14:37.800 --> 00:14:39.320]  但你想清楚
[00:14:39.320 --> 00:14:41.160]  一個教會的目的
[00:14:41.160 --> 00:14:44.680]  是要被神創造
[00:14:44.680 --> 00:14:46.280]  是不是
[00:14:46.280 --> 00:14:50.760]  我們不是來創造一個偶像崇拜
[00:14:50.760 --> 00:14:56.440]  我們其實是想被神再改造成為神的形象
[00:14:56.440 --> 00:15:00.600]  所以教會不是一門製造偶像的生意
[00:15:00.600 --> 00:15:04.360]  不是製造一個打神的生意
[00:15:04.360 --> 00:15:09.240]  我們其實根本就不是想來到這裡
[00:15:09.240 --> 00:15:12.200]  賺神的錢
[00:15:12.200 --> 00:15:14.360]  在神面前拿好處
[00:15:14.360 --> 00:15:16.360]  為什麼
[00:15:16.360 --> 00:15:21.880]  你記不記得浪子回頭的爸爸跟他的大兒子說
[00:15:21.880 --> 00:15:24.600]  我的東西原本是你的
[00:15:24.600 --> 00:15:26.680]  你何必跟神拿好處
[00:15:26.680 --> 00:15:28.440]  好像爭家產一樣
[00:15:28.440 --> 00:15:31.640]  人家教會好就好
[00:15:31.640 --> 00:15:33.560]  最重要的是知道
[00:15:33.560 --> 00:15:35.640]  天賦的東西都是你的
[00:15:35.640 --> 00:15:39.000]  你爭什麼
[00:15:39.000 --> 00:15:42.280]  為什麼讀聖經令人心酸流淚
[00:15:42.280 --> 00:15:44.120]  我們還會讀
[00:15:44.120 --> 00:15:46.360]  因為我們不是蠢人
[00:15:46.360 --> 00:15:51.400]  只有蠢人才希望永遠不會發現自己做錯了什麼事
[00:15:51.400 --> 00:15:53.320]  以為可以繼續做
[00:15:53.320 --> 00:15:55.960]  沒有人理會他
[00:15:55.960 --> 00:15:58.280]  有一點點常性的人
[00:15:58.280 --> 00:16:00.280]  見到天災人禍
[00:16:00.280 --> 00:16:02.840]  都會嘗試了解究竟發生什麼事
[00:16:02.840 --> 00:16:04.520]  吸取教訓
[00:16:04.520 --> 00:16:06.440]  不會一錯再錯
[00:16:06.440 --> 00:16:07.880]  就是這樣
[00:16:07.880 --> 00:16:10.920]  雖然讀聖經令我們流眼淚
[00:16:10.920 --> 00:16:12.680]  我們仍然繼續讀
[00:16:12.680 --> 00:16:15.480]  仍然會聽
[00:16:15.480 --> 00:16:17.240]  認真研究聖經的時候
[00:16:17.240 --> 00:16:19.880]  往往能夠帶來新的發現
[00:16:19.880 --> 00:16:22.760]  幫助我們知道我們錯在哪裡
[00:16:22.760 --> 00:16:25.080]  次日眾百姓的俗想
[00:16:25.080 --> 00:16:28.840]  祭司和利微人都聚集到以斯拉文時那裡
[00:16:28.840 --> 00:16:31.240]  要明白律法書上的話
[00:16:31.240 --> 00:16:33.560]  他們發現律法書上寫著
[00:16:33.560 --> 00:16:36.440]  耶和華籍摩西婚婦以色列人
[00:16:36.440 --> 00:16:41.640]  要在七月的柱棚節中住在棚內
[00:16:41.640 --> 00:16:43.320]  如果你讀摩西的律法
[00:16:43.320 --> 00:16:46.280]  柱棚節其實是一個非常強調的日子
[00:16:46.280 --> 00:16:51.000]  為了要使他們每年記得他們在曠野漂流的日子
[00:16:51.000 --> 00:16:52.520]  你讀新約聖經也是
[00:16:52.520 --> 00:16:56.280]  你都會發現其實柱棚節也是一個頗重要的節期
[00:16:56.280 --> 00:16:58.600]  你知道保羅我們叫做Tenmaker
[00:16:58.600 --> 00:17:00.360]  他能夠自給自足
[00:17:00.360 --> 00:17:06.440]  去宣教開飯也是靠那些柱棚節
[00:17:06.440 --> 00:17:11.800]  但原來以色列人一直都沒有聽摩西的吩咐
[00:17:11.800 --> 00:17:15.800]  從秘魯之地歸回的全會眾就搭棚住在棚內
[00:17:15.800 --> 00:17:19.320]  從戀的兒子約書亞的時候直到這日
[00:17:19.320 --> 00:17:21.480]  以色列人沒有這樣行
[00:17:21.480 --> 00:17:23.400]  他們都大大喜樂
[00:17:23.400 --> 00:17:25.160]  從第一天直到末一天
[00:17:25.160 --> 00:17:27.960]  以斯拉天天朗讀神的律法書
[00:17:27.960 --> 00:17:32.680]  他們首節七日第八日照例有嚴肅會
[00:17:32.680 --> 00:17:34.120]  你發現自己做得不對
[00:17:34.120 --> 00:17:37.080]  怎樣?改了
[00:17:37.080 --> 00:17:40.920]  所以當人聽聖經痛心疾首
[00:17:40.920 --> 00:17:45.160]  就會回到聖經發現原來他忽略了的真理
[00:17:45.160 --> 00:17:47.800]  重新去聽從神的話語
[00:17:47.800 --> 00:17:49.080]  痛亦思痛
[00:17:49.080 --> 00:17:53.080]  創造一個改變和成長的機會
[00:17:53.080 --> 00:17:56.440]  你可以問下這個問題做一個自我檢查
[00:17:56.440 --> 00:17:59.480]  你上次讀聖經有新發現的時候
[00:17:59.480 --> 00:18:01.480]  是甚麼時候?
[00:18:01.480 --> 00:18:03.080]  如果你說沒有甚麼
[00:18:03.080 --> 00:18:04.840]  自己靈修也沒有甚麼
[00:18:04.840 --> 00:18:07.720]  來到教會也沒有甚麼新的事聽到
[00:18:07.720 --> 00:18:11.880]  你就必須要反省一下
[00:18:11.880 --> 00:18:14.120]  是真的沒有發現?新發現?
[00:18:14.120 --> 00:18:16.840]  還是你有一個先入為主的盲點
[00:18:16.840 --> 00:18:18.520]  有一個成見蒙蔽
[00:18:18.520 --> 00:18:22.200]  明明聽到都聽不到?
[00:18:22.200 --> 00:18:24.680]  你的成見可能是你的神學
[00:18:24.680 --> 00:18:26.440]  可能是你的心理學
[00:18:26.440 --> 00:18:28.440]  可能是你的個人經驗
[00:18:28.440 --> 00:18:30.200]  如果是這樣的時候
[00:18:30.200 --> 00:18:33.640]  是不是就是時候放下那個有色眼鏡
[00:18:33.640 --> 00:18:36.440]  重新開放你的心思意念
[00:18:36.440 --> 00:18:39.560]  用正確的方法來解釋聖經
[00:18:39.560 --> 00:18:43.160]  讓聖經直接向你說話
[00:18:43.160 --> 00:18:45.880]  有人說有甚麼新的
[00:18:45.880 --> 00:18:47.960]  聽從聖經我知道
[00:18:47.960 --> 00:18:50.360]  禱告我也知道
[00:18:50.360 --> 00:18:53.400]  受浸加入教會也做了
[00:18:53.400 --> 00:18:57.240]  好像那個走去耶穌面前的年輕財主一樣
[00:18:57.240 --> 00:19:00.680]  你可能說我從小就已經做這些
[00:19:00.680 --> 00:19:03.160]  還有甚麼新事物
[00:19:03.160 --> 00:19:05.400]  你真的知道?
[00:19:05.400 --> 00:19:07.640]  你看他們怎樣禱告
[00:19:07.640 --> 00:19:10.440]  二十四日以色列人聚集禁食
[00:19:10.440 --> 00:19:12.600]  他們披麻蒙灰
[00:19:12.600 --> 00:19:16.600]  以色列的後裔與所有的外邦人分別出來
[00:19:16.600 --> 00:19:21.720]  站著承認自己的罪和祖先的罪孽
[00:19:21.720 --> 00:19:23.960]  你有沒有這樣做呢?
[00:19:23.960 --> 00:19:27.640]  有沒有禁食、披麻、蒙灰
[00:19:27.640 --> 00:19:30.280]  承認你祖先的罪呢?
[00:19:30.280 --> 00:19:34.200]  再聽一下第九章禱告的內容
[00:19:34.200 --> 00:19:35.800]  打門禱告對神說
[00:19:35.800 --> 00:19:38.440]  你 唯獨你是耶和華
[00:19:38.440 --> 00:19:40.600]  你做了天和天上的天
[00:19:40.600 --> 00:19:42.360]  以及天上的萬象
[00:19:42.360 --> 00:19:44.440]  地和地上的萬物
[00:19:44.440 --> 00:19:47.400]  海和海中所有的一切的生命
[00:19:47.400 --> 00:19:49.560]  全是理想似的
[00:19:49.560 --> 00:19:51.240]  天君都敬拜你
[00:19:51.240 --> 00:19:54.760]  你是耶和華神
[00:19:54.760 --> 00:19:58.360]  他們都知道神是垂聽他們哀求的
[00:19:58.360 --> 00:20:02.440]  你曾看見我們祖先在埃及所受的困苦
[00:20:02.440 --> 00:20:05.480]  垂聽他們在紅海邊的哀求
[00:20:05.480 --> 00:20:07.800]  你降臨在西奈山
[00:20:07.800 --> 00:20:09.800]  在天上與他們說話
[00:20:09.800 --> 00:20:12.840]  賜給他們正直的典章
