
[00:00:00.000 --> 00:00:02.000]  Happy Mother's Day, 各位
[00:07:59.000 --> 00:08:01.000]  耶穌就回答了
[00:08:01.000 --> 00:08:03.000]  他說這是上帝的計劃
[00:08:03.000 --> 00:08:05.000]  上帝早在以塞亞書裡面
[00:08:05.000 --> 00:08:07.000]  已經承諾了這個王國
[00:08:07.000 --> 00:08:09.000]  現在就由我的死而復活
[00:08:09.000 --> 00:08:10.000]  我的升天 我作王
[00:08:10.000 --> 00:08:13.000]  能夠開始
[00:08:13.000 --> 00:08:14.000]  第一章第七節
[00:08:14.000 --> 00:08:16.000]  耶穌就回答門徒
[00:08:16.000 --> 00:08:20.000]  他說 付憑著自己的權力所定的日子和時間
[00:08:20.000 --> 00:08:21.000]  是你們不可以知道的
[00:08:21.000 --> 00:08:25.000]  不過 聖靈要降臨在你們身上
[00:08:25.000 --> 00:08:27.000]  你們就能夠得著能力
[00:08:27.000 --> 00:08:30.000]  並且在耶路撒冷 猶太傳地
[00:08:30.000 --> 00:08:32.000]  撒瑪利亞 直到地極
[00:08:32.000 --> 00:08:34.000]  都可以作我的見證
[00:08:34.000 --> 00:08:37.000]  在這裡告訴門徒
[00:08:37.000 --> 00:08:39.000]  你不需要計多少時候
[00:08:39.000 --> 00:08:41.000]  總之聖靈降臨的時候
[00:08:41.000 --> 00:08:43.000]  你們就開始這個計劃
[00:08:43.000 --> 00:08:44.000]  這是計劃
[00:08:44.000 --> 00:08:47.000]  就是一早已經承諾給我們的
[00:08:47.000 --> 00:08:49.000]  給我們新的神的子民
[00:08:49.000 --> 00:08:52.000]  能夠走到地極
[00:08:52.000 --> 00:08:55.000]  來作上帝的見證
[00:08:55.000 --> 00:08:57.000]  Witnesses
[00:08:57.000 --> 00:08:59.000]  這句聖經當然很熟悉
[00:08:59.000 --> 00:09:01.000]  一章第八節
[00:09:01.000 --> 00:09:03.000]  第一章 你記不到其他東西
[00:09:03.000 --> 00:09:05.000]  記到第一章第八節已經很足夠
[00:09:05.000 --> 00:09:07.000]  就是聖靈
[00:09:07.000 --> 00:09:10.000]  以塞亞講到的kingdom
[00:09:10.000 --> 00:09:12.000]  聖靈就會降臨
[00:09:12.000 --> 00:09:14.000]  然後你們就會得著能力
[00:09:14.000 --> 00:09:16.000]  然後去傳導
[00:09:16.000 --> 00:09:18.000]  去擴張上帝的國度
[00:09:18.000 --> 00:09:19.000]  由你本位開始
[00:09:19.000 --> 00:09:20.000]  耶路撒冷
[00:09:20.000 --> 00:09:21.000]  猶太傳地
[00:09:21.000 --> 00:09:22.000]  撒瑪利亞直到地極
[00:09:22.000 --> 00:09:24.000]  這一句的金句
[00:09:24.000 --> 00:09:26.000]  所謂一章第八節
[00:09:26.000 --> 00:09:27.000]  當然就是很重要
[00:09:27.000 --> 00:09:29.000]  因為整個的小行轉
[00:09:29.000 --> 00:09:32.000]  差不多就是按照這個分佈
[00:09:32.000 --> 00:09:34.000]  寫出來的
[00:09:34.000 --> 00:09:35.000]  由耶路撒冷
[00:09:35.000 --> 00:09:36.000]  他們開始第一次第七章
[00:09:36.000 --> 00:09:37.000]  Jerusalem
[00:09:37.000 --> 00:09:38.000]  然後第八章
[00:09:38.000 --> 00:09:39.000]  這個福音
[00:09:39.000 --> 00:09:41.000]  這個聖靈所帶領的群體
[00:09:41.000 --> 00:09:44.000]  他們就衝出耶路撒冷
[00:09:44.000 --> 00:09:46.000]  然後去猶太傳地
[00:09:46.000 --> 00:09:48.000]  和撒瑪利亞的地方
[00:09:48.000 --> 00:09:49.000]  直到地極
[00:09:49.000 --> 00:09:50.000]  到最後十三至二十八章
[00:09:50.000 --> 00:09:51.000]  就是講到保羅
[00:09:51.000 --> 00:09:53.000]  和他的宣教的對宮
[00:09:53.000 --> 00:09:54.000]  去到不同的地方
[00:09:54.000 --> 00:09:56.000]  最後福音去到羅馬
[00:09:56.000 --> 00:09:57.000]  第二十八章
[00:09:57.000 --> 00:10:00.000]  這個就是使徒行轉裡面有的
[00:10:00.000 --> 00:10:01.000]  所謂脈絡
[00:10:01.000 --> 00:10:03.000]  那個flow
[00:10:03.000 --> 00:10:05.000]  這些傳到地極
[00:10:05.000 --> 00:10:07.000]  將上帝的國度
[00:10:07.000 --> 00:10:09.000]  將那個power
[00:10:09.000 --> 00:10:11.000]  傳到去很遠很遠的地方
[00:10:11.000 --> 00:10:13.000]  這些不只是聖經有這麼說
[00:10:13.000 --> 00:10:16.000]  不只是當時第一代的信徒
[00:10:16.000 --> 00:10:17.000]  使徒行轉這麼說
[00:10:17.000 --> 00:10:18.000]  當時羅馬帝國
[00:10:18.000 --> 00:10:20.000]  都有這樣的用語
[00:10:20.000 --> 00:10:22.000]  羅馬帝國大家知道
[00:10:22.000 --> 00:10:23.000]  一早覆亡了
[00:10:23.000 --> 00:10:24.000]  當然
[00:10:24.000 --> 00:10:26.000]  但最近選的教宗
[00:10:26.000 --> 00:10:28.000]  不要以為是翻版了
[00:10:28.000 --> 00:10:29.000]  不是的
[00:10:29.000 --> 00:10:31.000]  羅馬帝國一早沒有了
[00:10:31.000 --> 00:10:33.000]  一早已經是歷史沉寂
[00:10:33.000 --> 00:10:34.000]  以前的羅馬帝國
[00:10:34.000 --> 00:10:36.000]  特別是當時門徒的時代
[00:10:36.000 --> 00:10:37.000]  耶穌的時代
[00:10:37.000 --> 00:10:38.000]  他們都有很多這樣的
[00:10:38.000 --> 00:10:39.000]  直到萬邦
[00:10:39.000 --> 00:10:40.000]  去到地極
[00:10:40.000 --> 00:10:42.000]  那些用語的
[00:10:42.000 --> 00:10:44.000]  譬如
[00:10:44.000 --> 00:10:46.000]  有一個叫Virgil
[00:10:46.000 --> 00:10:50.000]  他寫了一些著作等等
[00:10:50.000 --> 00:10:52.000]  這個是一個羅馬帝國
[00:10:52.000 --> 00:10:56.000]  宮廷的一個詩人
[00:10:56.000 --> 00:10:58.000]  他寫了一本書
[00:10:58.000 --> 00:11:01.000]  講到國家立國的時候的故事
[00:11:01.000 --> 00:11:03.000]  每個國家都有一個
[00:11:03.000 --> 00:11:06.000]  所謂Foundation story
[00:11:06.000 --> 00:11:07.000]  他們立國是怎樣的
[00:11:07.000 --> 00:11:08.000]  開始的時候是怎樣的
[00:11:08.000 --> 00:11:09.000]  Beginning of the Kingdom
[00:11:09.000 --> 00:11:10.000]  是怎樣的
[00:11:10.000 --> 00:11:12.000]  等於我們每逢到十一月的時候
[00:11:12.000 --> 00:11:14.000]  我們美國就會有一個
[00:11:14.000 --> 00:11:15.000]  國家的故事
[00:11:15.000 --> 00:11:17.000]  我們每個都會聽
[00:11:17.000 --> 00:11:19.000]  就是那個Thanksgiving story
[00:11:19.000 --> 00:11:21.000]  Mayflower等等
[00:11:21.000 --> 00:11:22.000]  然後我們來到的時候
[00:11:22.000 --> 00:11:23.000]  我們怎樣
[00:11:23.000 --> 00:11:24.000]  發生什麼事
[00:11:24.000 --> 00:11:25.000]  這些所謂美國
[00:11:25.000 --> 00:11:27.000]  American Kingdom
[00:11:27.000 --> 00:11:28.000]  的Foundation story
[00:11:28.000 --> 00:11:31.000]  羅馬都有它的Foundation story
[00:11:31.000 --> 00:11:35.000]  Virgil講到羅馬開始的時候
[00:11:35.000 --> 00:11:36.000]  他們京都開始擴張
[00:11:36.000 --> 00:11:38.000]  去到地中海不同的地方
[00:11:38.000 --> 00:11:39.000]  最初最初的時候
[00:11:39.000 --> 00:11:40.000]  發生什麼事
[00:11:40.000 --> 00:11:42.000]  就是神明給了羅馬的
[00:11:42.000 --> 00:11:44.000]  那些Founding fathers
[00:11:44.000 --> 00:11:46.000]  那些國父
[00:11:46.000 --> 00:11:47.000]  一個的應許
[00:11:47.000 --> 00:11:48.000]  或者一個的答應
[00:11:48.000 --> 00:11:49.000]  就是什麼
[00:11:49.000 --> 00:11:52.000]  就是Emperor without end
[00:11:52.000 --> 00:11:54.000]  Emperor without end
[00:11:54.000 --> 00:11:57.000]  給他們一個無止境的帝國
[00:11:57.000 --> 00:11:59.000]  所謂羅馬帝國就擴張到
[00:11:59.000 --> 00:12:01.000]  不同的地方
[00:12:01.000 --> 00:12:02.000]  霸佔整個歐洲
[00:12:02.000 --> 00:12:04.000]  整個地中海的世界等等
[00:12:04.000 --> 00:12:06.000]  另外一個的文獻
[00:12:06.000 --> 00:12:09.000]  就是第一個的羅馬帝王
[00:12:09.000 --> 00:12:10.000]  First Emperor
[00:12:10.000 --> 00:12:13.000]  叫做奧古士督
[00:12:13.000 --> 00:12:15.000]  他有他的威水史
[00:12:15.000 --> 00:12:16.000]  那些石碑周圍放
[00:12:16.000 --> 00:12:17.000]  然後就copy
[00:12:17.000 --> 00:12:19.000]  他又放在另外幾個地方
[00:12:19.000 --> 00:12:20.000]  就告訴別人他有多威水
[00:12:20.000 --> 00:12:21.000]  有多少功德
[00:12:21.000 --> 00:12:23.000]  他的豐功偉績是什麼
[00:12:23.000 --> 00:12:24.000]  他就說什麼呢
[00:12:24.000 --> 00:12:27.000]  他說他將世界所有萬族
[00:12:27.000 --> 00:12:31.000]  伏在羅馬帝國之下
[00:12:31.000 --> 00:12:35.000]  這個West Gaster的文獻
[00:12:35.000 --> 00:12:36.000]  或者這個石碑
[00:12:36.000 --> 00:12:39.000]  上面提到很多地中海附近
[00:12:39.000 --> 00:12:41.000]  很多不同的民族
[00:12:41.000 --> 00:12:42.000]  你數一數
[00:12:42.000 --> 00:12:44.000]  有25個種族
[00:12:44.000 --> 00:12:45.000]  這個奧古士督就說
[00:12:45.000 --> 00:12:47.000]  我將這25個種族
[00:12:47.000 --> 00:12:49.000]  大大小小的種族
[00:12:49.000 --> 00:12:51.000]  都征服了
[00:12:51.000 --> 00:12:54.000]  然後放在羅馬的權下
[00:12:54.000 --> 00:12:57.000]  這些當時中央電視台說的
[00:12:57.000 --> 00:12:59.000]  羅馬帝國
[00:12:59.000 --> 00:13:01.000]  羅馬帝王有多厲害
[00:13:01.000 --> 00:13:03.000]  其實古今中外大的國
[00:13:03.000 --> 00:13:04.000]  Great Power
[00:13:04.000 --> 00:13:07.000]  都會有這樣的宣傳
[00:13:07.000 --> 00:13:10.000]  美國你來了多久
[00:13:10.000 --> 00:13:12.000]  特別來了久一點
[00:13:12.000 --> 00:13:13.000]  我們已經聽慣了
[00:13:13.000 --> 00:13:15.000]  我們說我們是
[00:13:15.000 --> 00:13:18.000]  Leader of the free world
[00:13:18.000 --> 00:13:21.000]  所以我們令到大家有秩序
[00:13:21.000 --> 00:13:23.000]  或者令到大家沒有秩序
[00:13:23.000 --> 00:13:25.000]  都是由我們來算的
[00:13:25.000 --> 00:13:27.000]  因為我們是Leader of the free world
[00:13:27.000 --> 00:13:29.000]  這個是American Empire
[00:13:29.000 --> 00:13:31.000]  有的Propaganda
[00:13:31.000 --> 00:13:35.000]  我們有的政治宣傳
[00:13:35.000 --> 00:13:38.000]  中華民國偉大復興都有
[00:13:38.000 --> 00:13:40.000]  所以古今中外一些大的國
[00:13:40.000 --> 00:13:41.000]  都會這樣的
[00:13:41.000 --> 00:13:44.000]  羅馬帝國他想像的Kingdom
[00:13:44.000 --> 00:13:46.000]  所想像的國就是怎樣
[00:13:46.000 --> 00:13:48.000]  就好像這個地圖
[00:13:48.000 --> 00:13:49.000]  就是他們一直
[00:13:49.000 --> 00:13:52.000]  你知道地圖畫疆界是怎樣畫的
[00:13:52.000 --> 00:13:55.000]  就是他霸佔的地方就比較深色
[00:13:55.000 --> 00:13:57.000]  所以由那裡開始
[00:13:57.000 --> 00:13:58.000]  羅馬就在那裡
[00:13:58.000 --> 00:14:00.000]  然後他就向東南西北
[00:14:00.000 --> 00:14:01.000]  然後佔領不同的地方
[00:14:01.000 --> 00:14:02.000]  地中海不同的地方
[00:14:02.000 --> 00:14:05.000]  直到所謂他們的地極
[00:14:05.000 --> 00:14:08.000]  可能門徒心目中的以色列國
[00:14:08.000 --> 00:14:10.000]  Israel 2.0都是這樣的
[00:14:10.000 --> 00:14:12.000]  只不過他們的起點是在耶路撒冷
[00:14:12.000 --> 00:14:13.000]  一路這樣
[00:14:13.000 --> 00:14:15.000]  由顏色
[00:14:15.000 --> 00:14:16.000]  好像顏色圖那樣
