
[00:00:00.000 --> 00:00:03.160]  好,各位頂尖媒體,各位來賓,晚安
[00:02:46.440 --> 00:02:54.360]  其實更加是人們很自然地將他們心裏面的意見或者情緒都表達
[00:02:54.360 --> 00:02:56.840]  因為好像說了沒有人知道我是誰
[00:02:56.840 --> 00:03:00.680]  說了寫了不用付任何代價
[00:03:00.680 --> 00:03:01.760]  無論如何
[00:03:01.760 --> 00:03:05.480]  這個都不是今天我們所說的事情
[00:03:05.480 --> 00:03:07.720]  甚至在聖經時代
[00:03:07.720 --> 00:03:11.200]  公共空間某程度上都已經出現
[00:03:11.200 --> 00:03:14.120]  或者耶穌基督都嘗試用一些公共空間
[00:03:14.120 --> 00:03:16.680]  去表達他對神國的看法
[00:03:16.680 --> 00:03:17.880]  去傳揚他的福音
[00:03:17.880 --> 00:03:21.080]  以及針對當時的一些時弊
[00:03:21.080 --> 00:03:25.080]  去批評當時一些在世的人
[00:03:25.080 --> 00:03:27.800]  所以今天我想和大家去看的經文
[00:03:27.800 --> 00:03:33.120]  就是《馬達荒》第22章15至第22節
[00:03:33.120 --> 00:03:36.880]  好,我們一起去將這幾節的聖經讀一讀
[00:03:36.880 --> 00:03:38.000]  請開始
[00:03:44.120 --> 00:04:10.920]  《馬達荒》第22章15至第22節
[00:04:10.920 --> 00:04:13.120]  我們在經文看到
[00:04:13.120 --> 00:04:16.520]  其實耶穌應該去處理這個問題的地方
[00:04:16.520 --> 00:04:17.440]  是當時的聖殿
[00:04:17.440 --> 00:04:21.800]  也就是說當時猶太人最多出入的一個地方
[00:04:21.800 --> 00:04:23.120]  甚至我們相信
[00:04:23.120 --> 00:04:24.600]  那個星期應該是逾越節
[00:04:24.600 --> 00:04:28.040]  逾越節那段是猶太人最大的節期
[00:04:28.040 --> 00:04:30.960]  猶太人是從當時他們自己的家鄉
[00:04:30.960 --> 00:04:32.800]  都去到耶路撒冷去朝聖
[00:04:32.800 --> 00:04:36.080]  一年三次他們有這樣的習俗
[00:04:36.080 --> 00:04:37.480]  耶穌去到的時候
[00:04:37.480 --> 00:04:42.440]  和當時很多在位的人們是有政權的
[00:04:42.440 --> 00:04:44.360]  或者是民間一些的領袖
[00:04:44.360 --> 00:04:45.320]  很多的爭拗
[00:04:45.320 --> 00:04:47.120]  大家在聖經都知道
[00:04:47.120 --> 00:04:50.240]  而這次他們問這個問題
[00:04:50.240 --> 00:04:55.120]  其實也和我們今天所說的公共空間有關
[00:04:55.120 --> 00:04:57.360]  耶穌的回應很特別
[00:04:57.360 --> 00:04:58.560]  我當時看了經文
[00:04:58.560 --> 00:05:00.440]  但是也不能夠去
[00:05:00.440 --> 00:05:02.080]  最能夠去透徹了解到
[00:05:02.080 --> 00:05:06.520]  其實耶穌所說的答案是多麼的厲害
[00:05:06.520 --> 00:05:11.880]  譬如說首先我們要知道耶穌被問的問題
[00:05:11.880 --> 00:05:15.560]  究竟納粹被凱撒合法不合法
[00:05:15.560 --> 00:05:16.720]  或者可以不可以
[00:05:16.720 --> 00:05:18.200]  其實應該比較準確一點
[00:05:18.200 --> 00:05:19.680]  是合法不合法
[00:05:19.680 --> 00:05:21.760]  尤其是這裡所說合法不合法
[00:05:21.760 --> 00:05:23.640]  可能有兩個層面
[00:05:23.640 --> 00:05:28.480]  一方面就是當時羅馬法律的層面
[00:05:28.480 --> 00:05:30.440]  羅馬法律當然說合法
[00:05:30.440 --> 00:05:33.080]  政府去收稅很正常
[00:05:33.080 --> 00:05:35.200]  但是另一個層面是什麼
[00:05:35.200 --> 00:05:38.800]  就是猶太人摩西的律法的說法
[00:05:38.800 --> 00:05:41.640]  是否符合聖經或者我們今天的說法
[00:05:41.640 --> 00:05:45.320]  而有時我們看到當耶穌去回答這個問題
[00:05:45.320 --> 00:05:48.040]  我們就以為耶穌所說的
[00:05:48.040 --> 00:05:50.720]  是你給我看看銀上有什麼
[00:05:50.720 --> 00:05:52.000]  有凱撒的像在這裡
[00:05:52.000 --> 00:05:55.960]  於是不如就將凱撒的物歸凱撒
[00:05:55.960 --> 00:05:58.000]  神的物歸神
[00:05:58.000 --> 00:05:59.800]  那時我們也誤解了
[00:05:59.800 --> 00:06:02.240]  耶穌將現實的社會一分為二
[00:06:02.240 --> 00:06:05.840]  覺得有些事情是凱撒處理的
[00:06:05.840 --> 00:06:06.600]  就是凱撒利
[00:06:06.600 --> 00:06:07.720]  所以他有權收稅
[00:06:07.720 --> 00:06:09.400]  有權運用他的權力
[00:06:09.400 --> 00:06:12.440]  去做種種維持社會秩序的事情
[00:06:12.440 --> 00:06:13.920]  然後神的物歸神
[00:06:13.920 --> 00:06:15.240]  於是屬靈的事情
[00:06:15.240 --> 00:06:16.000]  不是世俗的事情
[00:06:16.000 --> 00:06:16.920]  我們回教會
[00:06:16.920 --> 00:06:19.960]  在當時講聖殿或者會堂
[00:06:19.960 --> 00:06:21.760]  其實耶穌不是這樣說的
[00:06:21.760 --> 00:06:23.360]  凱撒的物歸凱撒
[00:06:23.360 --> 00:06:24.480]  當然某程度上
[00:06:24.480 --> 00:06:25.880]  耶穌是在表達
[00:06:25.880 --> 00:06:28.480]  神是透過地上的政權
[00:06:28.480 --> 00:06:32.720]  賦予他們一些責任和權柄
[00:06:32.720 --> 00:06:35.200]  維持地上的社會秩序
[00:06:35.200 --> 00:06:38.360]  以及去維護法紀
[00:06:38.360 --> 00:06:39.800]  但是
[00:06:39.800 --> 00:06:42.200]  什麼是歸神的呢?
[00:06:42.200 --> 00:06:45.440]  有什麼是屬於神的呢?
[00:06:45.440 --> 00:06:46.840]  教會?
[00:06:46.840 --> 00:06:49.320]  聖殿?
[00:06:49.320 --> 00:06:51.640]  那你一會兒七點半下去吃飯
[00:06:51.640 --> 00:06:53.080]  下去樓下
[00:06:53.080 --> 00:06:55.480]  其他東西就不是歸神了
[00:06:55.480 --> 00:06:56.560]  不是
[00:06:56.560 --> 00:06:57.320]  那什麼是歸神呢?
[00:06:57.320 --> 00:06:58.440]  我想再問
[00:06:58.440 --> 00:07:00.760]  所有東西都是歸神
[00:07:00.760 --> 00:07:02.440]  其實耶穌是在表達
[00:07:02.440 --> 00:07:08.240]  無論你是贊成繳稅給當時的政府
[00:07:08.240 --> 00:07:10.120]  還是不贊成
[00:07:10.120 --> 00:07:12.160]  你怎樣去看這些政治立場
[00:07:12.160 --> 00:07:15.000]  怎樣都好
[00:07:15.000 --> 00:07:18.040]  每個人都要向神去問責
[00:07:18.040 --> 00:07:19.320]  都要被神去審判
[00:07:19.320 --> 00:07:22.480]  都要進行神的旨意
[00:07:22.480 --> 00:07:23.840]  又或者我經常忽略到
[00:07:23.840 --> 00:07:24.880]  就是我經常問大家
[00:07:24.880 --> 00:07:26.720]  究竟誰問這個問題
[00:07:26.720 --> 00:07:28.160]  其實很重要
[00:07:28.160 --> 00:07:31.920]  先講到是法理賽人和希律黨的人
[00:07:31.920 --> 00:07:33.440]  為什麼這麼重要?
[00:07:33.440 --> 00:07:35.320]  法理賽人是當時民間的領袖
[00:07:35.320 --> 00:07:38.240]  法理賽的意思是separate the ones
[00:07:38.240 --> 00:07:41.000]  他們覺得這個世界太世俗
[00:07:41.000 --> 00:07:41.600]  太污穢
[00:07:41.600 --> 00:07:42.800]  太不聖潔了
[00:07:42.800 --> 00:07:44.760]  所以我是神的僕人
[00:07:44.760 --> 00:07:46.200]  我要一個聖潔生活
[00:07:46.200 --> 00:07:49.560]  所以他們遵守摩西律法非常仔細
[00:07:49.560 --> 00:07:51.080]  以致他們覺得
[00:07:51.080 --> 00:07:53.160]  每個人都不及我這麼聖潔
[00:07:53.160 --> 00:07:54.800]  每個人都不及我這麼親近神
[00:07:54.800 --> 00:07:57.760]  每個人都不及我這麼遵守律法
[00:07:57.760 --> 00:08:01.760]  而他們覺得要繳稅給一個外邦的君王
[00:08:01.760 --> 00:08:07.080]  其實是在表示一種對君王的尊崇
[00:08:07.080 --> 00:08:10.760]  是一種拜偶像的做法
[00:08:10.760 --> 00:08:12.040]  這是他們的看法
[00:08:12.040 --> 00:08:13.880]  他們認為既然是我們唯一的神
[00:08:13.880 --> 00:08:14.440]  唯一的王
[00:08:14.440 --> 00:08:20.320]  我們就不應該去崇敬任何地上的君王
[00:08:20.320 --> 00:08:21.800]  因為這樣就是得罪神
[00:08:21.800 --> 00:08:25.440]  而繳稅是他們覺得其中一種不應該有的表現
[00:08:25.440 --> 00:08:27.160]  所以一些極端的法理賽人
[00:08:27.160 --> 00:08:30.200]  他們反對繳稅給當時的羅馬政權
[00:08:30.200 --> 00:08:32.560]  和希律的政權
[00:08:32.560 --> 00:08:34.280]  但希律黨人很明顯
[00:08:34.280 --> 00:08:36.320]  希律黨就是附和政權
[00:08:36.320 --> 00:08:39.480]  附和希律當時是羅馬政府
[00:08:39.480 --> 00:08:42.480]  透過這個法律皇帝去管治當時的猶太人
[00:08:42.480 --> 00:08:43.800]  他們以為是建制的
[00:08:43.800 --> 00:08:46.520]  當然是贊成你應該繳稅給政府
[00:08:46.520 --> 00:08:48.760]  因為神賦予權柄給這些政府
[00:08:48.760 --> 00:08:49.920]  所以你這樣做
[00:08:49.920 --> 00:08:53.520]  不單止不會抵觸我們所相信的神的律法
[00:08:53.520 --> 00:08:57.360]  甚至理所當然是你們的責任
[00:08:57.360 --> 00:08:59.640]  所以兩派人本來他們水火不容
[00:08:59.640 --> 00:09:01.640]  本來他們談判不合理
[00:09:01.640 --> 00:09:03.120]  但為了對付耶穌
[00:09:03.120 --> 00:09:05.800]  他們就找了一條他們自己經常爭論的問題
[00:09:05.800 --> 00:09:06.760]  去試耶穌
[00:09:06.760 --> 00:09:09.080]  就是納稅給凱撒
[00:09:09.080 --> 00:09:10.920]  合法不合法
[00:09:10.920 --> 00:09:13.520]  他們想如果耶穌說合法
[00:09:13.520 --> 00:09:15.920]  可以繳稅給凱撒
[00:09:15.920 --> 00:09:19.160]  那些猶太人自然就不會再信服耶穌離開他
[00:09:19.160 --> 00:09:21.640]  再嚴重一點拿石頭去扔死他
[00:09:21.640 --> 00:09:24.240]  因為覺得你在這裡叫他們排偶罪
[00:09:24.240 --> 00:09:25.560]  若果說不合法
[00:09:25.560 --> 00:09:30.800]  也容易立刻找希臘或羅馬勢力的人
[00:09:30.800 --> 00:09:33.440]  堂堂正正將耶穌捉去審
[00:09:33.440 --> 00:09:34.280]  然後將祂處決
[00:09:34.280 --> 00:09:36.840]  因為覺得你在這裡搞亂
[00:09:36.840 --> 00:09:38.040]  但耶穌所說
[00:09:38.040 --> 00:09:43.240]  無論你自己的政治立場是怎樣
[00:09:43.240 --> 00:09:44.240]  每一個人
[00:09:44.240 --> 00:09:46.600]  你所做的一切行為
[00:09:46.600 --> 00:09:48.280]  都要向神負責
[00:09:48.280 --> 00:09:50.200]  這就是耶穌所說的
[00:09:50.200 --> 00:09:52.760]  神的物是歸神的意思
[00:09:52.760 --> 00:09:54.120]  所以從某個角度來說
[00:09:54.120 --> 00:09:56.240]  本來當時也在問耶穌
[00:09:56.240 --> 00:09:57.480]  好像我們今天這樣
[00:09:57.480 --> 00:10:03.000]  你覺得你是藍還是黃
[00:10:03.000 --> 00:10:05.440]  如果在台灣是哪兩個顏色
[00:10:05.440 --> 00:10:08.240]  綠還是藍
[00:10:08.240 --> 00:10:10.520]  如果去泰國又是甚麼
[00:10:10.520 --> 00:10:11.520]  藍還是紅
[00:10:11.520 --> 00:10:12.680]  所以在不同的地方
[00:10:12.680 --> 00:10:14.120]  你記住你的衣服
[00:10:14.120 --> 00:10:15.760]  要小心穿甚麼顏色
[00:10:15.760 --> 00:10:18.400]  否則被人點錯就很麻煩
[00:10:18.400 --> 00:10:20.040]  我還記得有一次
[00:10:20.040 --> 00:10:24.560]  剛好台灣正在選總統
[00:10:24.560 --> 00:10:27.000]  電視經常播出藍或綠的圖片
[00:10:27.000 --> 00:10:28.360]  大家在打架
[00:10:28.360 --> 00:10:30.160]  突然有一天
[00:10:30.160 --> 00:10:31.560]  我回屯契有一對夫婦
[00:10:31.560 --> 00:10:34.040]  一個穿藍一個穿綠
[00:10:34.040 --> 00:10:35.040]  我就說大件事
[00:10:35.040 --> 00:10:35.880]  你們兩個吵架
[00:10:35.880 --> 00:10:37.960]  不要吵到明顯走出來
[00:10:37.960 --> 00:10:39.880]  突然之間不妥
[00:10:39.880 --> 00:10:41.200]  當然這是開玩笑的
[00:10:41.200 --> 00:10:42.680]  但原來
[00:10:42.680 --> 00:10:44.920]  當耶穌被人問到
[00:10:44.920 --> 00:10:46.280]  地上的政權
[00:10:46.280 --> 00:10:47.320]  你是負
[00:10:47.320 --> 00:10:50.120]  還是建制那一邊
[00:10:50.120 --> 00:10:53.720]  還是民間那一邊
[00:10:53.720 --> 00:10:56.640]  耶穌的回答簡單來說
[00:10:56.640 --> 00:11:00.680]  我不是在和你解答平面的政治政權
[00:11:00.680 --> 00:11:01.600]  權兵
[00:11:01.600 --> 00:11:02.520]  誰是屬於神
[00:11:02.520 --> 00:11:03.400]  誰不屬於神
[00:11:03.400 --> 00:11:04.360]  誰是神所揀選
[00:11:04.360 --> 00:11:05.320]  誰不神不揀選
[00:11:05.320 --> 00:11:07.120]  耶穌不和你說這番話
[00:11:07.120 --> 00:11:08.840]  雖然今天很多人用聖經
[00:11:08.840 --> 00:11:13.160]  用耶穌的口去附和他們的政權領袖
[00:11:13.160 --> 00:11:15.120]  但耶穌根本完全不用這一套
[00:11:15.120 --> 00:11:16.640]  耶穌所說的權兵
[00:11:16.640 --> 00:11:19.280]  是一個垂直的權兵
[00:11:19.280 --> 00:11:23.480]  就是全地的人都要向上面的主
[00:11:23.480 --> 00:11:26.120]  神去交仗
[00:11:26.120 --> 00:11:27.200]  去負責
[00:11:27.200 --> 00:11:33.920]  這就是耶穌對於政權的理解
[00:11:33.920 --> 00:11:37.600]  我們看到耶穌透過聖殿這一次的答問
[00:11:37.600 --> 00:11:41.760]  成為了一個公共空間的表達
[00:11:41.760 --> 00:11:46.760]  耶和華神才是最高的掌權者
[00:11:46.760 --> 00:11:49.400]  全部在地的人
[00:11:49.400 --> 00:11:50.600]  都要遵循祂的旨意
[00:11:50.600 --> 00:11:54.560]  無論你地上的政治立場是怎樣
[00:11:54.560 --> 00:11:56.080]  當然在這裡也很出名
[00:11:56.080 --> 00:11:58.440]  今天我們在說的話題
[00:11:58.440 --> 00:12:03.520]  林牧師很想透過改革運動五百年
[00:12:03.520 --> 00:12:05.560]  表達一些相關的題目
[00:12:05.560 --> 00:12:08.000]  於是他給了一個這麼有趣
[00:12:08.000 --> 00:12:11.320]  又不容易說的題目給我去說
[00:12:11.320 --> 00:12:14.080]  所以為何會說到這些
[00:12:14.080 --> 00:12:16.160]  你不要問為何會說到這些
[00:12:16.160 --> 00:12:17.160]  我已經回答了
[00:12:17.160 --> 00:12:23.440]  但是我們今天說到政治
[00:12:23.440 --> 00:12:24.520]  從聖經去看
[00:12:24.520 --> 00:12:29.040]  我們所說的一些用詞
[00:12:29.040 --> 00:12:31.720]  順便透過今天來澄清
[00:12:31.720 --> 00:12:34.120]  稍後我會說到甚麼叫政教分離
[00:12:34.120 --> 00:12:35.400]  少許
[00:12:35.400 --> 00:12:36.600]  不可以說太多
[00:12:36.600 --> 00:12:37.840]  我們經常用這些字眼
[00:12:37.840 --> 00:12:40.280]  以後不太明白是甚麼意思
[00:12:40.280 --> 00:12:42.960]  另一個字眼就是
[00:12:42.960 --> 00:12:43.920]  這兩個角度
[00:12:43.920 --> 00:12:45.240]  True Kingdoms
[00:12:45.240 --> 00:12:46.360]  True Kingdoms 兩個角度
[00:12:46.360 --> 00:12:48.160]  這個字或詞彙
[00:12:48.160 --> 00:12:50.280]  其實在說到聖經的政治觀
[00:12:50.280 --> 00:12:54.280]  很多時候都會引用到
[00:12:54.280 --> 00:12:57.000]  而且在不同的神學陣營
[00:12:57.000 --> 00:12:58.720]  那個理解也有些少不同
[00:12:58.720 --> 00:13:01.200]  今天我們相信似乎是說多一點
[00:13:01.200 --> 00:13:04.000]  馬丁路德對True Kingdoms的理解
[00:13:04.000 --> 00:13:04.760]  其中一段經文
[00:13:04.760 --> 00:13:06.000]  就是剛才我所讀的經文
[00:13:06.000 --> 00:13:07.600]  但當然其實牽涉經文很多
[00:13:07.600 --> 00:13:09.680]  我們今天不仔細去說這麼多
[00:13:09.680 --> 00:13:11.160]  簡單來說
[00:13:11.160 --> 00:13:13.840]  馬丁路德他去研究聖經
[00:13:13.840 --> 00:13:19.280]  認為神是賦予地上兩個架構或權柄
[00:13:19.280 --> 00:13:21.960]  去管治人類
[00:13:21.960 --> 00:13:23.560]  大家要了解
[00:13:23.560 --> 00:13:24.680]  又重溫一點
[00:13:24.680 --> 00:13:25.960]  宗教改革的起源
[00:13:25.960 --> 00:13:27.160]  很主要是馬丁路德
[00:13:27.160 --> 00:13:30.680]  他當時是一個天主教的修士
[00:13:30.680 --> 00:13:33.000]  也是一個很出色的學者
[00:13:33.000 --> 00:13:35.400]  有法律的背景等等
[00:13:35.400 --> 00:13:40.040]  他看到當時的教會售賣贖罪券
[00:13:40.040 --> 00:13:41.160]  越買得多
[00:13:41.160 --> 00:13:42.560]  你就能夠越有功德
[00:13:42.560 --> 00:13:44.880]  又越幫助死了的親人
[00:13:44.880 --> 00:13:46.240]  不用在煉獄裏面受苦
[00:13:46.240 --> 00:13:48.680]  這些都是天主教有很獨特的教義
[00:13:48.680 --> 00:13:50.360]  而基督教是沒有的
[00:13:50.360 --> 00:13:52.720]  認為人死了不一定馬上去天堂
[00:13:52.720 --> 00:13:54.600]  有些未解決的罪
[00:13:54.600 --> 00:13:55.800]  在下面的煉獄裏面
[00:13:55.800 --> 00:13:57.640]  煉啊煉啊 燒啊燒啊
[00:13:57.640 --> 00:14:00.240]  多點罪就燒久一點才上天堂
[00:14:00.240 --> 00:14:02.600]  你買贖罪券就幫助你的親人
[00:14:02.600 --> 00:14:04.600]  讓他不會受這麼久的苦難
[00:14:04.600 --> 00:14:06.680]  所以給多點錢
[00:14:06.680 --> 00:14:08.560]  因為當時的聖經
[00:14:08.560 --> 00:14:09.360]  不像今天這樣
[00:14:09.360 --> 00:14:11.800]  大家拿著App按出來
[00:14:11.800 --> 00:14:12.880]  有中文有英文
[00:14:12.880 --> 00:14:13.440]  大家看得明白
[00:14:13.440 --> 00:14:15.840]  當時是拉丁文聖經
[00:14:15.840 --> 00:14:18.800]  根本人民一般不知道聖經說什麼
[00:14:18.800 --> 00:14:20.160]  於是教廷說什麼
[00:14:20.160 --> 00:14:22.280]  他們就相信
[00:14:22.280 --> 00:14:25.320]  教廷利用當時種種的情況
[00:14:25.320 --> 00:14:27.720]  當時很長的歷史我們不說
[00:14:27.720 --> 00:14:33.440]  令當時的百姓受盡很多教會的剝削
[00:14:33.440 --> 00:14:35.640]  很多平民百姓因為這些贖罪券
[00:14:35.640 --> 00:14:37.720]  吵架這些根本是假的教義
[00:14:37.720 --> 00:14:42.000]  令到他們本身已經是不夠錢用了
[00:14:42.000 --> 00:14:45.120]  而且教會還在黑衣人那裏拿飯吃
[00:14:45.120 --> 00:14:48.080]  馬丁路德見到當時教會
[00:14:48.080 --> 00:14:49.600]  這樣去剝削窮人
[00:14:49.600 --> 00:14:51.880]  當然那些贖罪券的教義
[00:14:51.880 --> 00:14:53.360]  他也認為不對
[00:14:53.360 --> 00:14:55.760]  再加上他了解下去的時候
[00:14:55.760 --> 00:14:57.480]  他看到聖經講到的救恩
[00:14:57.480 --> 00:14:59.240]  是一個免費的救恩
[00:14:59.240 --> 00:15:01.560]  是完全是神百分之百的禮物
[00:15:01.560 --> 00:15:05.880]  不是一個要用錢買回來交易的商品
[00:15:05.880 --> 00:15:10.280]  於是這樣他就將出名的95條釘在教堂那裏
[00:15:10.280 --> 00:15:14.280]  牽動了整個改革運動
[00:15:14.280 --> 00:15:15.960]  還要繼續反省到
[00:15:15.960 --> 00:15:20.760]  究竟教會的權柄有沒有限制
[00:15:20.760 --> 00:15:25.320]  因為當時的教會厲害到有自己的軍隊
[00:15:25.320 --> 00:15:29.040]  我們最多有幾個總務在門口
[00:15:29.040 --> 00:15:33.360]  偏偏是開門
[00:15:33.360 --> 00:15:35.200]  有時叫我們不救人
[00:15:35.200 --> 00:15:36.520]  可不可以幫忙做總務
[00:15:36.520 --> 00:15:39.960]  當時是教廷有軍隊
[00:15:39.960 --> 00:15:45.000]  當時的皇帝都要買教會牌
[00:15:45.000 --> 00:15:48.280]  教會是控制了不單止有軍事勢力
[00:15:48.280 --> 00:15:50.800]  當時經濟亦都是
[00:15:50.800 --> 00:15:54.440]  某程度上反映以前耶穌時代
[00:15:54.440 --> 00:15:56.880]  猶太人聖殿的情況也是類似
[00:15:56.880 --> 00:15:58.200]  剝削百姓
[00:15:58.200 --> 00:15:59.800]  有自己的軍隊
[00:15:59.800 --> 00:16:04.480]  利用自己種種宗教的勢力
[00:16:04.480 --> 00:16:06.400]  戲弄當時很多人民
[00:16:06.400 --> 00:16:09.200]  甚至是政權
[00:16:09.200 --> 00:16:11.000]  於是馬丁魯德就想
[00:16:11.000 --> 00:16:14.600]  究竟聖經如何講到地上的權柄呢
[00:16:14.600 --> 00:16:16.920]  簡單來說他就有這個概念
[00:16:16.920 --> 00:16:17.720]  叫做兩個角度
[00:16:17.720 --> 00:16:20.800]  甚至有些人認為
[00:16:20.800 --> 00:16:22.480]  甚至馬丁魯德可以說
[00:16:22.480 --> 00:16:25.280]  是將這時的兩個政府的看法
[00:16:25.280 --> 00:16:29.760]  簡單來說就是教會和政府兩個層面
[00:16:29.760 --> 00:16:31.360]  在權力的層面
[00:16:31.360 --> 00:16:37.280]  教會的權力不是來自有軍隊
[00:16:37.280 --> 00:16:38.640]  而是來自聖道
[00:16:38.640 --> 00:16:41.280]  Word 神的說話
[00:16:41.280 --> 00:16:43.960]  透過宣講神的說話
[00:16:43.960 --> 00:16:45.640]  讓人知道神的旨意
[00:16:45.640 --> 00:16:47.280]  你要信服在神的旨意裏面
[00:16:47.280 --> 00:16:50.360]  而且最終神要去審判我們
[00:16:50.360 --> 00:16:51.600]  有沒有遵循祂的旨意
[00:16:51.600 --> 00:16:53.040]  我們每一個人都要向神問責
[00:16:53.040 --> 00:16:53.840]  正如我們剛才所說
[00:16:53.840 --> 00:16:57.080]  耶穌所說神的物要歸神一樣
[00:16:57.080 --> 00:16:59.720]  政府也有神所賦予的權力
[00:16:59.720 --> 00:17:02.040]  透過羅馬書第十三章
[00:17:02.040 --> 00:17:04.680]  保羅所說地上的政權
[00:17:04.680 --> 00:17:07.560]  不是白白地去配劍
[00:17:07.560 --> 00:17:08.920]  所以我們也用這個字
[00:17:08.920 --> 00:17:10.920]  sword 差一個英文字沒有
[00:17:10.920 --> 00:17:13.160]  就是刀劍簡單來說
[00:17:13.160 --> 00:17:17.280]  就是一些勢力一些力量
[00:17:17.280 --> 00:17:21.280]  政府能夠透過這些力量
[00:17:21.280 --> 00:17:25.160]  去維持地上的治安秩序
[00:17:25.160 --> 00:17:29.000]  所以政府的權柄用來進行一個任務
[00:17:29.000 --> 00:17:32.280]  就是維持公共秩序和警惡懲奸
[00:17:32.280 --> 00:17:35.520]  而教會的任務是透過言語和行動
[00:17:35.520 --> 00:17:36.840]  去宣揚福音
[00:17:36.840 --> 00:17:40.480]  各有各的一個做法
[00:17:40.480 --> 00:17:42.200]  這個時候我們在想
[00:17:42.200 --> 00:17:43.840]  究竟我們今天
[00:17:43.840 --> 00:17:45.840]  怎樣去理解這件事呢
[00:17:45.840 --> 00:17:46.800]  好了我們又說一下
[00:17:46.800 --> 00:17:48.720]  另外一個剛才我說大家很熟的字眼
[00:17:48.720 --> 00:17:50.360]  但是又不太明白說什麼
[00:17:50.360 --> 00:17:52.520]  就是政教的分離
[00:17:52.520 --> 00:17:54.640]  政教分離我們經常誤解了
[00:17:54.640 --> 00:17:58.520]  覺得政教即是政治
[00:17:58.520 --> 00:18:02.720]  和宗教的分離
[00:18:02.720 --> 00:18:05.120]  所以說政治的時候就不要說宗教
[00:18:05.120 --> 00:18:06.800]  說宗教就不要說政治
[00:18:06.800 --> 00:18:10.320]  教會就不應該說任何政治的東西
[00:18:10.320 --> 00:18:12.520]  政府也不應該碰教會做的事
[00:18:12.520 --> 00:18:15.320]  其實有些不是那麼對的
[00:18:15.320 --> 00:18:17.320]  因為其實在英文已經清楚一點
[00:18:17.320 --> 00:18:22.240]  英文其實不是Politics and Religion
[00:18:22.240 --> 00:18:24.600]  其實應該是什麼呢
[00:18:24.600 --> 00:18:26.760]  是Church State
[00:18:26.760 --> 00:18:29.240]  簡單來說就是政權
[00:18:29.240 --> 00:18:30.600]  政府的權柄
[00:18:30.600 --> 00:18:34.960]  和教權的分開
