
[00:00:00.000 --> 00:00:02.560]  董姐妹平安
[00:04:37.880 --> 00:04:41.440]  但普羅很快轉到軟弱上
[00:04:41.440 --> 00:04:43.200]  這個一根刺
[00:04:43.200 --> 00:04:49.240]  普羅說,他的理解是神恐怕他得到啟示而驕傲
[00:04:49.240 --> 00:04:50.320]  所以一根刺加在他身上
[00:04:50.320 --> 00:04:53.760]  這根刺是誰的工作呢?
[00:04:53.760 --> 00:04:58.680]  這個第一,肯定不是普羅自己選的
[00:04:58.680 --> 00:05:02.080]  是神為了叫他不要驕傲而做
[00:05:02.080 --> 00:05:04.240]  普羅身上這根刺是什麼來的呢?
[00:05:04.240 --> 00:05:05.640]  聖經沒有說
[00:05:05.640 --> 00:05:06.800]  會不會是骨刺呢?
[00:05:06.800 --> 00:05:08.440]  骨刺是什麼都做不到的
[00:05:08.440 --> 00:05:11.960]  我們真的加根刺,很多時候出現在我們腰骨
[00:05:11.960 --> 00:05:14.440]  現在因為我們常用的電子器材
[00:05:14.440 --> 00:05:18.120]  頸、腰,很多這些加在一根刺上
[00:05:18.120 --> 00:05:20.520]  真的很多東西什麼都做不到
[00:05:20.520 --> 00:05:22.040]  是什麼呢?沒有人知道
[00:05:22.040 --> 00:05:25.840]  但加一根刺的一定是神,不是撒旦
[00:05:25.840 --> 00:05:30.440]  因為唯有神才會擔心普羅會驕傲
[00:05:30.440 --> 00:05:33.880]  這一次我們知道作用是叫普羅能夠謙卑下來
[00:05:33.880 --> 00:05:39.160]  就好像我們人生去到一個成功、一個高峰的時候
[00:05:39.160 --> 00:05:40.120]  要什麼就有什麼
[00:05:40.120 --> 00:05:45.400]  突然間有那根刺出來的時候
[00:05:45.400 --> 00:05:49.720]  就可能叫我們要像普羅一樣謙卑下來
[00:05:49.720 --> 00:05:51.040]  慢下來
[00:05:51.040 --> 00:05:54.320]  神說要停一停下來
[00:05:54.320 --> 00:05:57.360]  沒有人知道具體那根刺是什麼
[00:05:57.360 --> 00:06:00.600]  但有人說可能是眼疾
[00:06:00.600 --> 00:06:04.440]  有可能是普羅身體其他的一些狀況
[00:06:04.440 --> 00:06:06.400]  神說是一群專門針對普羅
[00:06:06.400 --> 00:06:11.400]  他去到哪裡,跟到哪裡去針對他,去反對他的一群人
[00:06:11.400 --> 00:06:14.320]  但無論如何我們知道那根刺在普羅身上
[00:06:14.320 --> 00:06:17.240]  是長期造成他的困擾
[00:06:17.240 --> 00:06:21.800]  無論是身體的,無論可能是心靈的,精神上的
[00:06:21.800 --> 00:06:23.880]  但又不死得
[00:06:23.880 --> 00:06:31.360]  這才是最能夠令人辛苦、受不了的一些原因
[00:06:31.360 --> 00:06:37.560]  突然間會不會我們每一個人身上都有根這樣的刺來刺著我們
[00:06:37.560 --> 00:06:39.120]  可能是
[00:06:39.120 --> 00:06:40.440]  什麼是刺呢
[00:06:40.440 --> 00:06:43.760]  就是當每一次提起、聯想起
[00:06:43.760 --> 00:06:45.800]  無論我們看電視、看文章
[00:06:45.800 --> 00:06:47.720]  或者聽到身邊的人提起
[00:06:47.720 --> 00:06:50.360]  或者是身邊的人講到類同的東西的時候
[00:06:50.360 --> 00:06:51.800]  我們就會聯想起的時候
[00:06:51.800 --> 00:06:55.840]  我們心裡面就有陣陣的刺痛
[00:06:55.840 --> 00:06:58.920]  一些這樣的事情
[00:06:58.920 --> 00:07:00.960]  會不會是一些不健康的關係
[00:07:00.960 --> 00:07:02.800]  一些不可告人的秘密
[00:07:02.800 --> 00:07:04.440]  長期的病患
[00:07:04.440 --> 00:07:05.560]  婚姻的問題
[00:07:05.560 --> 00:07:07.840]  家庭裡面的問題
[00:07:07.840 --> 00:07:13.320]  因為我們生活期望太大的落差的問題
[00:07:13.320 --> 00:07:15.360]  可能你說那條不是刺來的
[00:07:15.360 --> 00:07:16.560]  是刺你
[00:07:16.560 --> 00:07:17.960]  是頂心刺你
[00:07:17.960 --> 00:07:19.680]  天天頂著我的心
[00:07:19.680 --> 00:07:22.440]  很辛苦
[00:07:22.440 --> 00:07:24.520]  我們會像普羅那樣
[00:07:24.520 --> 00:07:26.680]  求他快點拿走,改變他
[00:07:26.680 --> 00:07:27.560]  因為普羅跟我們一樣
[00:07:27.560 --> 00:07:30.280]  他說三次求神來到
[00:07:30.280 --> 00:07:31.800]  拿走那條刺
[00:07:31.800 --> 00:07:33.680]  可能你說三次那麼少
[00:07:33.680 --> 00:07:36.920]  我天天求主改變我老公
[00:07:36.920 --> 00:07:40.240]  三次可能只是一個象徵性的數字
[00:07:40.240 --> 00:07:41.560]  三次就好像普羅說
[00:07:41.560 --> 00:07:43.480]  猶太人一天禱告三次
[00:07:43.480 --> 00:07:46.400]  就是說他天天來為這件事祈禱
[00:07:46.400 --> 00:07:48.640]  求主拿走他這些刺
[00:07:48.640 --> 00:07:51.400]  或者普羅好像合法耶穌一樣
[00:07:51.400 --> 00:07:53.800]  三次的在赫西瑪利園
[00:07:53.800 --> 00:07:55.000]  耶穌說什麼
[00:07:55.000 --> 00:07:58.000]  求主拿走那個腐敗
[00:07:58.000 --> 00:08:03.200]  但是唯有順服你的旨意
[00:08:03.200 --> 00:08:06.680]  今天是開心祖十週年的紀念
[00:08:06.680 --> 00:08:12.920]  他們出版了一本感恩集
[00:08:12.920 --> 00:08:15.080]  在當中有一個爸爸
[00:08:15.080 --> 00:08:17.840]  他說到
[00:08:17.840 --> 00:08:18.880]  他其實一開始的時候
[00:08:18.880 --> 00:08:21.120]  很怕別人知道他的孩子
[00:08:21.120 --> 00:08:23.000]  去到開心祖那裡
[00:08:23.000 --> 00:08:26.400]  因為他很怕別人的眼光
[00:08:26.400 --> 00:08:30.120]  有家長有小朋友很開心
[00:08:30.120 --> 00:08:31.720]  但是有一天他發現
[00:08:31.720 --> 00:08:34.840]  他的孩子有自閉症的時候
[00:08:34.840 --> 00:08:37.840]  他落在嘴上的深淵
[00:08:37.840 --> 00:08:40.160]  淚如泉湧
[00:08:40.160 --> 00:08:42.360]  孩子患上自閉症
[00:08:42.360 --> 00:08:46.280]  會不會就是家長心中的一條刺
[00:08:46.280 --> 00:08:49.800]  而自閉症家長他們又怎麼走過去呢
[00:08:49.800 --> 00:08:54.560]  今天我們請到其中的樂熙的家長
[00:08:54.560 --> 00:08:56.880]  陳生 陳太跟我們有些分享
[00:08:56.880 --> 00:08:58.600]  我們先給他們掌聲鼓勵
[00:08:58.600 --> 00:09:09.120]  大家好 早晨
[00:09:09.120 --> 00:09:10.560]  我想你們不太認識我們
[00:09:10.560 --> 00:09:13.440]  因為我們通常都是星期六的崇拜
[00:09:13.440 --> 00:09:15.280]  我簡單介紹一下
[00:09:15.280 --> 00:09:17.200]  我叫Dora
[00:09:17.200 --> 00:09:18.880]  我先生姓陳
[00:09:18.880 --> 00:09:20.560]  你可以叫Stanley
[00:09:20.560 --> 00:09:24.000]  我小朋友叫樂熙 陳樂熙
[00:09:24.000 --> 00:09:26.560]  不要介意他掩著耳朵
[00:09:26.560 --> 00:09:28.360]  因為他有聲音敏感
[00:09:28.360 --> 00:09:31.960]  所以他很怕這些咪聲
[00:09:31.960 --> 00:09:34.640]  我想你們可以鼓勵一下他
[00:09:34.640 --> 00:09:38.560]  謝謝
[00:09:38.560 --> 00:09:39.800]  很簡單講一講
[00:09:39.800 --> 00:09:41.160]  我小朋友11歲了
[00:09:41.160 --> 00:09:43.680]  他是一個自閉症的小朋友
[00:09:43.680 --> 00:09:46.400]  其實在他半歲左右
[00:09:46.400 --> 00:09:49.360]  我們已經知道他有點事
[00:09:49.360 --> 00:09:50.880]  因為那時候他太小了
[00:09:50.880 --> 00:09:52.800]  我們都不知道是甚麼
[00:09:52.800 --> 00:09:55.720]  醫生就說他是發展遲緩
[00:09:55.720 --> 00:09:57.600]  隨著慢慢長大
[00:09:57.600 --> 00:10:00.840]  就確診了他是一個自閉症的小朋友
[00:10:00.840 --> 00:10:03.200]  他現在就讀特殊學校
[00:10:03.200 --> 00:10:05.920]  其實我們跟很多家庭一樣
[00:10:05.920 --> 00:10:08.640]  當知道小朋友有自閉症之後
[00:10:08.640 --> 00:10:12.360]  其實我們是由最初不相信 不接受
[00:10:12.360 --> 00:10:15.120]  到後期就想盡很多方法
[00:10:15.120 --> 00:10:16.880]  去想醫好他
[00:10:16.880 --> 00:10:18.440]  用「醫好」這兩個字
[00:10:18.440 --> 00:10:19.560]  想醫好他
[00:10:19.560 --> 00:10:22.480]  我們差不多坊間講得出的方法
[00:10:22.480 --> 00:10:23.600]  我們都試過
[00:10:23.600 --> 00:10:26.000]  穿著衣服 針灸
[00:10:26.000 --> 00:10:28.520]  上午上特殊學校 下午上主流學校
[00:10:28.520 --> 00:10:31.680]  有些人說可以令他社交好一點
[00:10:31.680 --> 00:10:34.920]  甚至任何我們覺得可以做的都做了
[00:10:34.920 --> 00:10:39.000]  我們最高峰期是一天走三至四趟
[00:10:39.000 --> 00:10:41.880]  他只有一天學三至四趟的東西
[00:10:41.880 --> 00:10:42.920]  你們可以想來知道
[00:10:42.920 --> 00:10:45.520]  其實我們那時候的壓力是很大
[00:10:45.520 --> 00:10:48.200]  身心都很疲累
[00:10:48.200 --> 00:10:51.080]  隨著年紀大了
[00:10:51.080 --> 00:10:53.280]  其實他越來越難照顧
[00:10:53.280 --> 00:10:56.360]  我們對他的落差都越來越大
[00:10:56.360 --> 00:11:02.280]  其實我們很多事都很無助 亦都失望
[00:11:02.280 --> 00:11:04.480]  為了照顧他
[00:11:04.480 --> 00:11:07.080]  其實我們整個家庭都陷入一個
[00:11:07.080 --> 00:11:10.120]  很緊張 拉緊的狀態裡面
[00:11:10.120 --> 00:11:11.800]  直至有一天
[00:11:11.800 --> 00:11:14.480]  我終於在公司爆了
[00:11:14.480 --> 00:11:16.240]  因為我那時候還在上班
[00:11:16.240 --> 00:11:19.200]  在公司有一天崩潰了
[00:11:19.200 --> 00:11:21.960]  整個人突然跪下 哭得很厲害
[00:11:21.960 --> 00:11:23.520]  幸好那時候我自己有一間房間
[00:11:23.520 --> 00:11:26.040]  變了沒有人看到 這些醜態
[00:11:26.040 --> 00:11:29.360]  我跟神說 我不行了
[00:11:29.360 --> 00:11:32.560]  我很累 我亦都受不了
[00:11:32.560 --> 00:11:35.160]  你可不可以治好他
[00:11:35.160 --> 00:11:38.320]  我到那一刻其實都很想神治好他
[00:11:38.320 --> 00:11:41.080]  我跟神交換了一個條件 其實很傻的
[00:11:41.080 --> 00:11:43.760]  就是如果你可以治好他的話
[00:11:43.760 --> 00:11:46.920]  我會好像哈娜那樣將他奉獻給你
[00:11:46.920 --> 00:11:48.440]  我那一刻其實真的想說
[00:11:48.440 --> 00:11:49.720]  不理你做什麼都好
[00:11:49.720 --> 00:11:52.560]  你說他去海外宣教也好 做什麼都好
[00:11:52.560 --> 00:11:54.240]  總之我將整個人奉獻給你
[00:11:54.240 --> 00:11:56.760]  但是條件就是你治好他
[00:11:56.760 --> 00:11:59.320]  當然我真心也好 假意也好
[00:11:59.320 --> 00:12:00.800]  神是知道的
[00:12:00.800 --> 00:12:02.840]  隨著日子一天一天地過
[00:12:02.840 --> 00:12:06.920]  其實我們亦都一直拉得很緊
[00:12:06.920 --> 00:12:09.560]  我們拉得很緊的時候
[00:12:09.560 --> 00:12:11.920]  其實沒有人可以說得到
[00:12:11.920 --> 00:12:15.000]  我們自己對著家人亦都不夠膽說
[00:12:15.000 --> 00:12:16.720]  因為家人一來不明白
[00:12:16.720 --> 00:12:20.120]  二來我們也擔心家人會擔心他
[00:12:20.120 --> 00:12:23.040]  我們對著自己的同事亦都不夠膽說
[00:12:23.040 --> 00:12:26.440]  因為怕說了之後他們會怎樣看我呢
[00:12:26.440 --> 00:12:29.000]  對著教會的弟兄姊妹
[00:12:29.000 --> 00:12:30.600]  我以前回另外一間教會的
[00:12:30.600 --> 00:12:32.080]  教會的弟兄姊妹的時候
[00:12:32.080 --> 00:12:33.200]  他們很有愛心
[00:12:33.200 --> 00:12:36.280]  但是其實他們不理解到我們的困難
[00:12:36.280 --> 00:12:38.280]  亦都不理解到我們遇到的事
[00:12:38.280 --> 00:12:40.680]  但是其實令我最痛心的就是
[00:12:40.680 --> 00:12:42.160]  我們回崇拜的時候
[00:12:42.160 --> 00:12:44.480]  其實樂熙也回主日學的
[00:12:44.480 --> 00:12:45.840]  她回主日學的時候
[00:12:45.840 --> 00:12:49.320]  其實因為我們那間教會是沒有自閉症小朋友
[00:12:49.320 --> 00:12:53.440]  亦都義工或者一些人是很少的
[00:12:53.440 --> 00:12:55.920]  沒有什麼特別的義工可以幫到
[00:12:55.920 --> 00:12:59.120]  所以她就是和正常的小朋友回主日學
[00:12:59.120 --> 00:13:02.000]  但是有時候我見到她在主日學裏面
[00:13:02.000 --> 00:13:03.840]  其實她是坐在一旁
[00:13:03.840 --> 00:13:06.560]  看著其他小朋友上課
[00:13:06.560 --> 00:13:08.600]  其他小朋友學神話語
[00:13:08.600 --> 00:13:12.080]  而樂熙就在一旁裏面沒有人理她
[00:13:12.080 --> 00:13:13.720]  其實那一刻我很心痛
[00:13:13.720 --> 00:13:17.000]  我見到我簡直覺得好像流血一樣
[00:13:17.000 --> 00:13:20.680]  我很明白教會其實他們很想幫
[00:13:20.680 --> 00:13:21.920]  但是因為他們沒有訓練
[00:13:21.920 --> 00:13:23.240]  他們沒有人手
[00:13:23.240 --> 00:13:24.920]  他們根本是不知道怎樣去做
[00:13:24.920 --> 00:13:27.600]  所以對他們來說最安全的方式
[00:13:27.600 --> 00:13:29.360]  就是將小朋友放在一旁
[00:13:29.360 --> 00:13:30.640]  讓他不要動
[00:13:30.640 --> 00:13:31.600]  因為怕弄傷他
[00:13:31.600 --> 00:13:33.320]  不知道怎樣和我交代
[00:13:33.320 --> 00:13:34.480]  所以我很理解
[00:13:34.480 --> 00:13:36.760]  但是同樣做一個媽媽的心腸
[00:13:36.760 --> 00:13:38.200]  就是很痛的那一刻
[00:13:38.200 --> 00:13:39.280]  覺得我問神
[00:13:39.280 --> 00:13:41.640]  我說為什麼連最基本
[00:13:41.640 --> 00:13:44.640]  讓我小朋友學習你話語的機會都沒有
[00:13:44.640 --> 00:13:46.160]  為什麼連最簡單
[00:13:46.160 --> 00:13:47.920]  他可以和小朋友一起
[00:13:47.920 --> 00:13:50.080]  教會是一個接納人的地方
[00:13:50.080 --> 00:13:52.280]  為什麼連他都不可以被接納
[00:13:52.280 --> 00:13:53.720]  我很痛
[00:13:53.720 --> 00:13:55.840]  甚至我其實專心不到崇拜
[00:13:55.840 --> 00:13:57.360]  因為我每次崇拜
[00:13:57.360 --> 00:13:59.440]  我祈禱其實第一件事就是
[00:13:59.440 --> 00:14:00.120]  神啊
[00:14:00.120 --> 00:14:02.640]  希望你那天有一個慈悲的義工
[00:14:02.640 --> 00:14:04.240]  可以來看到兒子
[00:14:04.240 --> 00:14:06.320]  讓他可以有人幫忙
[00:14:06.320 --> 00:14:07.600]  去做一些活動
[00:14:07.600 --> 00:14:08.720]  唱一首歌
[00:14:08.720 --> 00:14:11.240]  我每次崇拜都是祈禱
[00:14:11.240 --> 00:14:12.920]  根本上我專心不到
[00:14:12.920 --> 00:14:14.480]  所以很多時候
[00:14:14.480 --> 00:14:16.520]  我會靜悄悄崇拜中途
[00:14:16.520 --> 00:14:17.520]  我就走出去
[00:14:17.520 --> 00:14:18.960]  去課室去安裝我兒子
[00:14:18.960 --> 00:14:20.840]  究竟他又坐在那裡做什麼呢
[00:14:20.840 --> 00:14:22.520]  是不是又在做夢呢
[00:14:22.520 --> 00:14:24.040]  有時候上小組
[00:14:24.040 --> 00:14:25.080]  其實我都上不到
[00:14:25.080 --> 00:14:27.000]  因為每次小組
[00:14:27.000 --> 00:14:29.520]  教會安排一些活動給正常小朋友
[00:14:29.520 --> 00:14:30.560]  譬如一起玩魔術
[00:14:30.560 --> 00:14:31.680]  一起學習
[00:14:31.680 --> 00:14:34.440]  但是我的兒子永遠都是坐在一旁
[00:14:34.440 --> 00:14:36.320]  其實那一刻很痛
[00:14:36.320 --> 00:14:38.200]  直到有一天
[00:14:38.200 --> 00:14:40.360]  因為朗希媽媽
[00:14:40.360 --> 00:14:42.040]  我想有些人會認識
[00:14:42.040 --> 00:14:44.120]  她也回來開心了一段時間
[00:14:44.120 --> 00:14:47.200]  朗希是樂希的同學
[00:14:47.200 --> 00:14:48.800]  我和朗希媽媽聊天
[00:14:48.800 --> 00:14:49.840]  她跟我說
[00:14:49.840 --> 00:14:53.040]  豐盛生命堂有開心組
[00:14:53.040 --> 00:14:54.800]  是很開心的小朋友
[00:14:54.800 --> 00:14:57.640]  是專門為我們的特殊小朋友而設的
[00:14:57.640 --> 00:14:59.040]  我說我想來
[00:14:59.040 --> 00:15:01.440]  她幫我申請
[00:15:01.440 --> 00:15:03.200]  也幫我排隊
[00:15:03.200 --> 00:15:05.000]  我很感恩
[00:15:05.000 --> 00:15:07.200]  我很感恩經過了一段時間
[00:15:07.200 --> 00:15:08.920]  我終於來到開心組
[00:15:08.920 --> 00:15:11.400]  我來到開心組之後
[00:15:11.400 --> 00:15:12.960]  我感受到一件事
[00:15:12.960 --> 00:15:15.080]  我感受到
[00:15:15.080 --> 00:15:20.400]  一群肯看待特殊小朋友
[00:15:20.400 --> 00:15:23.760]  很認真的基督徒
[00:15:23.760 --> 00:15:25.200]  容許我這樣說
[00:15:25.200 --> 00:15:26.520]  因為很多地方
[00:15:26.520 --> 00:15:29.200]  其實只當這是副產品
[00:15:29.200 --> 00:15:32.640]  但是我感受到一群義工
[00:15:32.640 --> 00:15:34.560]  一群牧師
[00:15:34.560 --> 00:15:35.760]  一群導師
[00:15:35.760 --> 00:15:39.000]  他們很認真的看待我們的小朋友
[00:15:39.000 --> 00:15:42.400]  他們很認真的想教導他們神的話語
[00:15:42.400 --> 00:15:44.360]  跟他們一起相處
[00:15:44.360 --> 00:15:48.480]  我在他們身上看到他們的愛和偉心
[00:15:48.480 --> 00:15:51.400]  我相信在每一個星期六的黃昏
[00:15:51.400 --> 00:15:55.280]  你要定時定刻回來付出
[00:15:55.280 --> 00:15:58.040]  還要看著我們這些隨時會打你的小朋友
[00:15:58.040 --> 00:15:59.440]  我誇張了
[00:15:59.440 --> 00:16:00.960]  我希望不要標籤他們
[00:16:00.960 --> 00:16:03.880]  他們會發脾氣上來
[00:16:03.880 --> 00:16:05.560]  他們不懂得控制自己
[00:16:05.560 --> 00:16:07.640]  他們也控制不了自己的力度
[00:16:07.640 --> 00:16:11.240]  所以我很欣賞他們的付出
[00:16:11.240 --> 00:16:12.920]  我相信不是因為有神的愛
[00:16:12.920 --> 00:16:15.040]  還有有偉心在裏面
[00:16:15.040 --> 00:16:18.560]  絕對是不可以堅持到十週年的
[00:16:18.560 --> 00:16:23.920]  所以在這裏我也特別很想多謝教會
[00:16:23.920 --> 00:16:25.720]  多謝豐盛生命堂
[00:16:25.720 --> 00:16:27.040]  不只是義工
[00:16:27.040 --> 00:16:28.080]  不只是牧師
[00:16:28.080 --> 00:16:29.360]  是多謝各位
[00:16:29.360 --> 00:16:31.120]  因為我相信你們的付出
[00:16:31.120 --> 00:16:32.640]  和你們的包容
[00:16:32.640 --> 00:16:35.720]  令我們的小朋友有很多的機會
[00:16:35.720 --> 00:16:37.760]  剛才我想回應
[00:16:37.760 --> 00:16:39.280]  我一開始去祈禱
[00:16:39.280 --> 00:16:41.520]  求神去改變
[00:16:41.520 --> 00:16:42.880]  去治好他
[00:16:42.880 --> 00:16:46.240]  讓他可以奉獻成為神的公仁
[00:16:46.240 --> 00:16:49.800]  但我相信今天神未必是治好他
[00:16:49.800 --> 00:16:52.040]  每次說一句其實都是我的刺
[00:16:52.040 --> 00:16:53.320]  都是在痛的
[00:16:53.320 --> 00:16:57.320]  但是我相信神是利用我們一家
[00:16:57.320 --> 00:16:59.320]  怎樣去走這條路
[00:16:59.320 --> 00:17:00.840]  成為一個見證
[00:17:00.840 --> 00:17:02.880]  我相信這個見證
[00:17:02.880 --> 00:17:06.080]  不一定是要治好樂希才是一個見證
[00:17:06.080 --> 00:17:09.280]  是在我們軟弱的身上
[00:17:09.280 --> 00:17:11.120]  怎樣去榮耀到神
[00:17:11.120 --> 00:17:13.120]  多謝大家
[00:17:26.720 --> 00:17:34.720]  我相信我們每一個人都不會願意向別人顯示自己的軟弱
[00:17:34.720 --> 00:17:36.920]  有時候我們會否認
[00:17:36.920 --> 00:17:40.240]  我們會盡力去改變那件事
[00:17:40.240 --> 00:17:42.000]  因為軟弱告訴別人
[00:17:42.000 --> 00:17:44.560]  我自己不行
[00:17:44.560 --> 00:17:46.960]  但當普羅分享到他這個三重天
[00:17:46.960 --> 00:17:49.600]  這個去到樂園裏面的經驗
[00:17:49.600 --> 00:17:53.680]  可以說是很超然的
[00:17:53.680 --> 00:17:57.200]  高深一個屬靈的境界的時候
[00:17:57.200 --> 00:17:59.200]  其實當我們想深一層
[00:17:59.200 --> 00:18:03.280]  三重天確實是一個屬靈的經驗
[00:18:03.280 --> 00:18:06.520]  但一根刺呢
[00:18:06.520 --> 00:18:10.240]  一根刺會否其實都同樣的
[00:18:10.240 --> 00:18:12.840]  在我們生命裏面一個很重要
