
[00:00:00.000 --> 00:00:02.000]  主持人:大家好
[00:03:24.000 --> 00:03:27.000]  因為他沒有同學
[00:03:27.000 --> 00:03:34.000]  我們人是屬於一個要在群體生活的動物
[00:03:34.000 --> 00:03:43.000]  神創造天地的時候,是要我們有家庭
[00:03:43.000 --> 00:03:50.000]  要生兒育女,那就會有很多家庭
[00:03:50.000 --> 00:03:53.000]  所以我們不是獨居
[00:03:53.000 --> 00:03:56.000]  到我們出來工作的時候有同事
[00:03:56.000 --> 00:04:00.000]  我們教會有教會弟兄姊妹的會友
[00:04:00.000 --> 00:04:04.000]  在教會有教會的弟兄姊妹跟會友
[00:04:04.000 --> 00:04:08.000]  所以人與人之間的關係
[00:04:08.000 --> 00:04:12.000]  如果因為我們的罪性
[00:04:12.000 --> 00:04:15.000]  如果我們不找一些事情去抗衡
[00:04:15.000 --> 00:04:19.000]  人與人就會有很多紛爭
[00:04:19.000 --> 00:04:24.000]  所以我們每一個人,我們在社會裡
[00:04:24.000 --> 00:04:27.000]  一定要有一個起碼道德的標準
[00:04:27.000 --> 00:04:30.000]  所以我們每一個人在社會裡起碼有一個道德的標準
[00:04:30.000 --> 00:04:33.000]  社會也都訂立了道德標準給我們
[00:04:33.000 --> 00:04:35.000]  道德的標準在我們裡面
[00:04:35.000 --> 00:04:39.000]  有些東西我們認為是不可以接受的
[00:04:39.000 --> 00:04:42.000]  比如說有一些事情我們不可以接受
[00:04:42.000 --> 00:04:44.000]  或者甚至是犯法的
[00:04:44.000 --> 00:04:45.000]  甚至是犯法
[00:04:45.000 --> 00:04:47.000]  社會訂了一些法律
[00:04:47.000 --> 00:04:49.000]  社會訂了一些法律
[00:04:49.000 --> 00:04:50.000]  規則
[00:04:50.000 --> 00:04:52.000]  學校有校規
[00:04:52.000 --> 00:04:53.000]  學校有學規
[00:04:53.000 --> 00:04:55.000]  你回去工作的地方有工作的規矩
[00:04:55.000 --> 00:04:57.000]  在工作上也有工作的規矩
[00:04:57.000 --> 00:05:01.000]  在法律上也都有法律上的規則
[00:05:01.000 --> 00:05:03.000]  在法律上也有法律上的規則
[00:05:03.000 --> 00:05:05.000]  因為我們人與人之間
[00:05:05.000 --> 00:05:09.000]  如果連起碼道德的標準都沒有
[00:05:09.000 --> 00:05:12.000]  而我們連這些起碼的道德也沒有的話
[00:05:12.000 --> 00:05:14.000]  那這個世界一定大亂
[00:05:14.000 --> 00:05:16.000]  那這個世界就大亂了
[00:05:16.000 --> 00:05:21.000]  所以這個所謂的道德價值是很重要
[00:05:21.000 --> 00:05:23.000]  所以這個道德的價值是很重要
[00:05:23.000 --> 00:05:26.000]  聖經也提過請我們一個基督徒
[00:05:26.000 --> 00:05:28.000]  聖經也提醒我們一個基督徒
[00:05:28.000 --> 00:05:30.000]  不是說你信了主就算了
[00:05:30.000 --> 00:05:31.000]  不是說信主就算了
[00:05:31.000 --> 00:05:33.000]  沒有錯,我們因信而稱義
[00:05:33.000 --> 00:05:35.000]  這是沒有錯,我們因信稱義了
[00:05:35.000 --> 00:05:37.000]  不是靠行為去稱義
[00:05:37.000 --> 00:05:38.000]  不是靠行為去稱義
[00:05:38.000 --> 00:05:39.000]  為什麼?
[00:05:39.000 --> 00:05:41.000]  因為靠行為我們沒有一個人可以稱義
[00:05:41.000 --> 00:05:44.000]  因為靠行為我們沒有一個人可以稱義
[00:05:44.000 --> 00:05:45.000]  就因為我們有一個罪性在裡面
[00:05:45.000 --> 00:05:47.000]  因為我們有一個罪性在裡面
[00:05:47.000 --> 00:05:48.000]  但是當我們信了主耶穌之後
[00:05:48.000 --> 00:05:50.000]  當我們信主耶穌之後
[00:05:50.000 --> 00:05:52.000]  我們成為一個新造的之人
[00:05:52.000 --> 00:05:54.000]  我們成為一個新造的人
[00:05:54.000 --> 00:05:55.000]  聖經提醒我們
[00:05:55.000 --> 00:05:56.000]  聖經提醒我們
[00:05:56.000 --> 00:05:58.000]  在聖經裡面,在神的話語裡面
[00:05:58.000 --> 00:06:00.000]  在聖經裡面,在神的話語裡面
[00:06:00.000 --> 00:06:04.000]  祂要求我們一個起碼的道德上的標準
[00:06:04.000 --> 00:06:06.000]  祂要求我們有一個起碼的道德的標準
[00:06:06.000 --> 00:06:08.000]  這就是我們今天所講的德行
[00:06:08.000 --> 00:06:10.000]  這就是我們今天所講的德行
[00:06:10.000 --> 00:06:14.000]  這是一個道德的價值
[00:06:14.000 --> 00:06:16.000]  這是一個道德的價值
[00:06:16.000 --> 00:06:22.000]  是祂想我們達到一個起碼的標準
[00:06:22.000 --> 00:06:25.000]  這是祂想我們達到一個起碼的標準
[00:06:25.000 --> 00:06:26.000]  這是祂想我們達到一個起碼的標準
[00:06:26.000 --> 00:06:27.000]  那麼這些標準是什麼呢?
[00:06:27.000 --> 00:06:28.000]  那麼這些標準是什麼呢?
[00:06:28.000 --> 00:06:32.000]  其實很多跟我們中國人傳統的標準都是很有關係的
[00:06:32.000 --> 00:06:36.000]  其實很多跟我們中國人傳統的標準都是很有關係的
[00:06:36.000 --> 00:06:38.000]  譬如我們孝順父母
[00:06:38.000 --> 00:06:40.000]  譬如我們孝順父母
[00:06:40.000 --> 00:06:43.000]  我們中國人傳統都有這件事
[00:06:43.000 --> 00:06:45.000]  我們中國人傳統也有這件事
[00:06:45.000 --> 00:06:46.000]  聖經也講得很清楚
[00:06:46.000 --> 00:06:47.000]  聖經也講得很清楚
[00:06:47.000 --> 00:06:51.000]  這就是一個很基本的人與人之間的標準
[00:06:51.000 --> 00:06:54.000]  這就是一個很基本的人與人之間的標準
[00:06:54.000 --> 00:06:56.000]  大家都很同意孝順父母
[00:06:56.000 --> 00:06:58.000]  大家都很同意孝順父母
[00:06:58.000 --> 00:07:03.000]  但是我發覺越來越多人沒有以前那麼孝順父母
[00:07:03.000 --> 00:07:06.000]  但是我發覺越來越多人沒有以前那麼孝順父母
[00:07:06.000 --> 00:07:07.000]  他們說什麼原因呢?
[00:07:07.000 --> 00:07:09.000]  他們說什麼原因呢?
[00:07:09.000 --> 00:07:14.000]  因為他們是更緊張自己的朋友多於自己的父母
[00:07:14.000 --> 00:07:17.000]  他們是更緊張自己的朋友多於自己的父母
[00:07:17.000 --> 00:07:21.000]  朋友說的話比父母說的話更重要
[00:07:21.000 --> 00:07:24.000]  朋友說的話比父母說的話更重要
[00:07:24.000 --> 00:07:26.000]  因為世界越來越競爭
[00:07:26.000 --> 00:07:29.000]  因為這個世界的競爭是越來越厲害
[00:07:29.000 --> 00:07:30.000]  因為這個世界的競爭是越來越厲害
[00:07:30.000 --> 00:07:32.000]  他們覺得在世界生存是越來越難
[00:07:32.000 --> 00:07:35.000]  他們覺得在世界生存是越來越難
[00:07:35.000 --> 00:07:36.000]  他們覺得在世界生存是越來越難
[00:07:36.000 --> 00:07:37.000]  他們覺得在世界生存是越來越難
[00:07:37.000 --> 00:07:38.000]  他們覺得在世界生存是越來越難
[00:07:38.000 --> 00:07:39.000]  他們覺得在世界生存是越來越難
[00:07:39.000 --> 00:07:40.000]  他們覺得自己可以生存已經很厲害
[00:07:40.000 --> 00:07:41.000]  他們覺得自己可以生存已經很厲害
[00:07:41.000 --> 00:07:43.000]  他們沒有時間去考慮孝順父母
[00:07:43.000 --> 00:07:45.000]  他們沒有時間去考慮孝順父母
[00:07:45.000 --> 00:07:47.000]  不是他們不想這樣做
[00:07:47.000 --> 00:07:48.000]  不是他們不想這樣做
[00:07:48.000 --> 00:07:51.000]  他們知道人性的道德標準是應該要做
[00:07:51.000 --> 00:07:54.000]  他們知道人性的道德標準是應該要做
[00:07:54.000 --> 00:07:56.000]  但他們沒有時間去做
[00:07:56.000 --> 00:07:57.000]  但他們沒有時間去做
[00:07:57.000 --> 00:07:59.000]  也沒有時間去想這件事
[00:07:59.000 --> 00:08:01.000]  也沒有時間去想這件事
[00:08:01.000 --> 00:08:03.000]  道德標準比如說長幼有序
[00:08:03.000 --> 00:08:06.000]  道德標準比如說長幼有序
[00:08:06.000 --> 00:08:08.000]  學生要尊敬老師
[00:08:08.000 --> 00:08:10.000]  學生要尊敬老師
[00:08:10.000 --> 00:08:14.000]  孩子要尊重父母
[00:08:14.000 --> 00:08:16.000]  孩子要尊重父母
[00:08:16.000 --> 00:08:19.000]  中國幾千年都有這件事
[00:08:19.000 --> 00:08:21.000]  中國幾千年都有這件事
[00:08:21.000 --> 00:08:22.000]  聖經也講得很清楚
[00:08:22.000 --> 00:08:23.000]  聖經也講得很清楚
[00:08:23.000 --> 00:08:24.000]  聖經教導我們也是很清楚
[00:08:24.000 --> 00:08:25.000]  聖經教導我們也是很清楚
[00:08:25.000 --> 00:08:26.000]  但又發覺越來越沒有
[00:08:26.000 --> 00:08:27.000]  但又發覺越來越沒有
[00:08:27.000 --> 00:08:29.000]  我們所謂廣東話沒有大沒有小的人
[00:08:29.000 --> 00:08:30.000]  我們所謂廣東話沒有大沒有小的人
[00:08:30.000 --> 00:08:32.000]  但是廣東話有一句說沒大沒小
[00:08:32.000 --> 00:08:33.000]  但是廣東話有一句說沒大沒小
[00:08:33.000 --> 00:08:36.000]  我們已經不像以前那樣
[00:08:36.000 --> 00:08:38.000]  我們已經不像以前那樣
[00:08:38.000 --> 00:08:40.000]  因為以前我們的知識
[00:08:40.000 --> 00:08:42.000]  因為以前我們的知識
[00:08:42.000 --> 00:08:44.000]  很多是父母那裡傳下來的
[00:08:44.000 --> 00:08:46.000]  許多都是由父母那裡傳下來的
[00:08:46.000 --> 00:08:48.000]  因為不是每個人都會出去讀書
[00:08:48.000 --> 00:08:49.000]  因為不是每個人都會出去讀書
[00:08:49.000 --> 00:08:50.000]  不是每個人都有機會去讀書
[00:08:50.000 --> 00:08:51.000]  但現在不是了
[00:08:51.000 --> 00:08:52.000]  但現在不是了
[00:08:52.000 --> 00:08:53.000]  但現在不一樣了
[00:08:53.000 --> 00:08:54.000]  現在有沒有見過那些人不上學的
[00:08:54.000 --> 00:08:55.000]  現在有沒有見過那些人不上學的
[00:08:55.000 --> 00:08:57.000]  見到有人是沒有去上學的
[00:08:57.000 --> 00:08:58.000]  見到有人是沒有去上學的
[00:08:58.000 --> 00:08:59.000]  現在似乎就是他覺得
[00:08:59.000 --> 00:09:00.000]  現在似乎就是他覺得
[00:09:00.000 --> 00:09:03.000]  外面接觸的事物才是真實的
[00:09:03.000 --> 00:09:04.000]  外面接觸的事物才是真實的
[00:09:04.000 --> 00:09:07.000]  外面接觸的事物才是真實的
[00:09:07.000 --> 00:09:10.000]  朋友所說的才是值得相信的
[00:09:10.000 --> 00:09:12.000]  朋友所講的才是值得相信的
[00:09:12.000 --> 00:09:15.000]  而父母就已經沒有以前的影響力了
[00:09:15.000 --> 00:09:17.000]  父母已經沒有以前的影響力
[00:09:17.000 --> 00:09:20.000]  以前父親說的話你不會不聽的
[00:09:20.000 --> 00:09:22.000]  以前父親說的話你不會不聽
[00:09:22.000 --> 00:09:24.000]  以前老師說的話你都會聽的
[00:09:24.000 --> 00:09:26.000]  以前老師說的話你也會聽
[00:09:26.000 --> 00:09:27.000]  但現在不是了
[00:09:27.000 --> 00:09:28.000]  但現在不是了
[00:09:28.000 --> 00:09:31.000]  現在我們說要有獨立的思想
[00:09:31.000 --> 00:09:33.000]  現在我們要說要有獨立的思想
[00:09:33.000 --> 00:09:34.000]  現在我們覺得
[00:09:34.000 --> 00:09:37.000]  父母可能已經是過期了
[00:09:37.000 --> 00:09:38.000]  現在我們覺得
[00:09:38.000 --> 00:09:39.000]  父母可能已經是過期了
[00:09:39.000 --> 00:09:41.000]  甚至說他們已經是老土了
[00:09:41.000 --> 00:09:43.000]  甚至說他們是老土了
[00:09:43.000 --> 00:09:45.000]  我還教回爸爸媽媽
[00:09:45.000 --> 00:09:47.000]  我還可以反教導父母
[00:09:47.000 --> 00:09:49.000]  我們說老爸時代變了
[00:09:49.000 --> 00:09:50.000]  你那套不適用了
[00:09:50.000 --> 00:09:52.000]  我可以說爸爸時代已經變了
[00:09:52.000 --> 00:09:54.000]  你那一套已經變了
[00:09:54.000 --> 00:09:57.000]  基本的長幼有序已經開始沒有了
[00:09:57.000 --> 00:09:59.000]  這基本的長幼有序已經改變了
[00:09:59.000 --> 00:10:01.000]  還有其他很多很多的
[00:10:01.000 --> 00:10:03.000]  我們所謂的道德價值
[00:10:03.000 --> 00:10:05.000]  還有許多的道德價值
[00:10:05.000 --> 00:10:07.000]  例如愛護公物
[00:10:07.000 --> 00:10:08.000]  例如說愛護公物
[00:10:08.000 --> 00:10:11.000]  這個每個人都認為應該要做的
[00:10:11.000 --> 00:10:14.000]  不是每個人都認為應該要做的
[00:10:14.000 --> 00:10:15.000]  公眾的東西
[00:10:15.000 --> 00:10:17.000]  他說公眾的東西
[00:10:17.000 --> 00:10:19.000]  大家一起去分享
[00:10:19.000 --> 00:10:21.000]  大家是應該一同分享
[00:10:21.000 --> 00:10:23.000]  我們不應該去破壞
[00:10:23.000 --> 00:10:24.000]  我們不應該去破壞
[00:10:24.000 --> 00:10:25.000]  別人的東西
[00:10:25.000 --> 00:10:26.000]  別人的東西
[00:10:26.000 --> 00:10:28.000]  我們尊重是屬於別人的
[00:10:28.000 --> 00:10:30.000]  我們尊重是屬於別人的
[00:10:30.000 --> 00:10:31.000]  是公家的東西
[00:10:31.000 --> 00:10:32.000]  尊重是屬於公家的
[00:10:32.000 --> 00:10:33.000]  是公家的
[00:10:33.000 --> 00:10:35.000]  就要尊重是屬於公家的
[00:10:35.000 --> 00:10:36.000]  但不是的
[00:10:36.000 --> 00:10:38.000]  越來越多人去破壞公物
[00:10:38.000 --> 00:10:40.000]  但是越來越多人要破壞公物
[00:10:40.000 --> 00:10:42.000]  他覺得
[00:10:42.000 --> 00:10:44.000]  我自己是最大的
[00:10:44.000 --> 00:10:46.000]  他覺得我自己才是最大的
[00:10:46.000 --> 00:10:47.000]  我想做什麼就做什麼
[00:10:47.000 --> 00:10:49.000]  我喜歡做什麼就做什麼
[00:10:49.000 --> 00:10:51.000]  現在每個人都講人權
[00:10:51.000 --> 00:10:53.000]  現在什麼都是說人權
[00:10:53.000 --> 00:10:54.000]  要講自由
[00:10:54.000 --> 00:10:55.000]  說自由
[00:10:55.000 --> 00:10:56.000]  所以道德已經
[00:10:56.000 --> 00:11:00.000]  那個最基本的價值
[00:11:00.000 --> 00:11:02.000]  所以道德最基本的價值
[00:11:02.000 --> 00:11:04.000]  已經不可以限制我個人自由了
[00:11:04.000 --> 00:11:06.000]  已經不可以限制我個人自由了
[00:11:06.000 --> 00:11:08.000]  所以我就去破壞公物
[00:11:08.000 --> 00:11:10.000]  所以我就去破壞公物
[00:11:10.000 --> 00:11:11.000]  有一幅很漂亮的牆
[00:11:11.000 --> 00:11:13.000]  我就去畫上公仔
[00:11:13.000 --> 00:11:15.000]  有一幅很漂亮
[00:11:15.000 --> 00:11:16.000]  一道很漂亮的牆
[00:11:16.000 --> 00:11:18.000]  我去紓壓
[00:11:18.000 --> 00:11:20.000]  那又不是畫得漂亮
[00:11:20.000 --> 00:11:22.000]  又沒有說是畫得很漂亮
[00:11:22.000 --> 00:11:24.000]  人人個個都要欣賞你的畫
[00:11:24.000 --> 00:11:27.000]  也不是每個人都懂得去欣賞你的畫
[00:11:27.000 --> 00:11:29.000]  那些油是擦不掉的
[00:11:29.000 --> 00:11:31.000]  那些油是擦不掉的
[00:11:31.000 --> 00:11:33.000]  很多時候我們有這樣的心態
[00:11:33.000 --> 00:11:35.000]  很多時候我們有這樣的心態
[00:11:35.000 --> 00:11:37.000]  例如路不拾遺
[00:11:37.000 --> 00:11:39.000]  例如路不拾遺
[00:11:39.000 --> 00:11:41.000]  我們這些應該是很基本的
[00:11:41.000 --> 00:11:43.000]  倫理上或道德上的價值
[00:11:43.000 --> 00:11:44.000]  我們這些應該是很基本的倫理上或道德上的價值
[00:11:44.000 --> 00:11:45.000]  那是很基本的
[00:11:45.000 --> 00:11:46.000]  倫理上道德上的
[00:11:46.000 --> 00:11:47.000]  撿到的東西不屬於我
[00:11:47.000 --> 00:11:48.000]  沒理由據為己有
[00:11:48.000 --> 00:11:49.000]  沒理由據為己有
[00:11:49.000 --> 00:11:50.000]  事件到的東西不屬於我們的
[00:11:50.000 --> 00:11:51.000]  事件到的東西不屬於我們的
[00:11:51.000 --> 00:11:52.000]  但我們怎麼說
[00:11:52.000 --> 00:11:53.000]  不需要專有
[00:11:53.000 --> 00:11:54.000]  大家都會說
[00:11:54.000 --> 00:11:55.000]  大家都會說
[00:11:55.000 --> 00:11:56.000]  地上撿到的怎樣
[00:11:56.000 --> 00:11:57.000]  地上撿到的怎樣
[00:11:57.000 --> 00:11:58.000]  大家也會說
[00:11:58.000 --> 00:11:59.000]  地上撿到寶
[00:11:59.000 --> 00:12:00.000]  大家也會說
[00:12:00.000 --> 00:12:01.000]  地上撿到寶
[00:12:01.000 --> 00:12:02.000]  問天問地拿不到
[00:12:02.000 --> 00:12:03.000]  問天問地也找不到
[00:12:03.000 --> 00:12:04.000]  問天問地也找不到
[00:12:04.000 --> 00:12:05.000]  所以廣東話就有很妙的地方
[00:12:05.000 --> 00:12:06.000]  所以廣東話就有很妙的地方
[00:12:06.000 --> 00:12:07.000]  廣東話就有很妙的地方
[00:12:07.000 --> 00:12:08.000]  廣東話就有很妙的地方
[00:12:08.000 --> 00:12:09.000]  廣東話就有很妙的地方
[00:12:09.000 --> 00:12:10.000]  廣東話就有很妙的地方
[00:12:10.000 --> 00:12:11.000]  廣東話就有很妙的地方
[00:12:11.000 --> 00:12:12.000]  但是很多時候我們就變成這樣
[00:12:12.000 --> 00:12:13.000]  但是很多時候我們就變成這樣
[00:12:13.000 --> 00:12:14.000]  很多時候我們就會變成這樣
[00:12:14.000 --> 00:12:15.000]  撿到東西是我今天的好運
[00:12:15.000 --> 00:12:16.000]  撿到東西是我今天的好運
[00:12:16.000 --> 00:12:17.000]  撿到東西是我今天的好運
[00:12:17.000 --> 00:12:18.000]  今天有運行
[00:12:18.000 --> 00:12:19.000]  今天有運行
[00:12:19.000 --> 00:12:33.000]  最近撿到幾百塊很好
[00:12:50.000 --> 00:12:51.000]  今天撿到幾百塊很好
[00:12:51.000 --> 00:12:52.000]  今天撿到幾百塊很好
[00:12:52.000 --> 00:12:53.000]  今天撿到幾百塊很好
[00:12:53.000 --> 00:12:54.000]  今天撿到幾百塊很好
[00:12:54.000 --> 00:12:55.000]  今天撿到幾百塊很好
[00:12:55.000 --> 00:12:56.000]  今天撿到幾百塊很好
[00:12:56.000 --> 00:12:57.000]  今天撿到幾百塊很好
[00:12:57.000 --> 00:12:58.000]  今天撿到幾百塊很好
[00:12:58.000 --> 00:12:59.000]  今天撿到幾百塊很好
[00:12:59.000 --> 00:13:00.000]  今天撿到幾百塊很好
[00:13:00.000 --> 00:13:01.000]  今天撿到幾百塊很好
[00:13:01.000 --> 00:13:02.000]  今天撿到幾百塊很好
[00:13:02.000 --> 00:13:03.000]  今天撿到幾百塊很好
[00:13:03.000 --> 00:13:04.000]  今天撿到幾百塊很好
[00:13:04.000 --> 00:13:05.000]  今天撿到幾百塊很好
[00:13:05.000 --> 00:13:06.000]  今天撿到幾百塊很好
[00:13:06.000 --> 00:13:07.000]  今天撿到幾百塊很好
[00:13:07.000 --> 00:13:08.000]  今天撿到幾百塊很好
[00:13:08.000 --> 00:13:09.000]  今天撿到幾百塊很好
[00:13:09.000 --> 00:13:10.000]  今天撿到幾百塊很好
[00:13:10.000 --> 00:13:11.000]  今天撿到幾百塊很好
[00:13:11.000 --> 00:13:12.000]  今天撿到幾百塊很好
[00:13:19.000 --> 00:13:20.000]  今天撿到幾百塊很好
[00:13:20.000 --> 00:13:21.000]  今天撿到幾百塊很好
[00:13:21.000 --> 00:13:22.000]  今天撿到幾百塊很好
[00:13:22.000 --> 00:13:23.000]  今天撿到幾百塊很好
[00:13:23.000 --> 00:13:24.000]  今天撿到幾百塊很好
[00:13:24.000 --> 00:13:25.000]  今天撿到幾百塊很好
[00:13:25.000 --> 00:13:26.000]  今天撿到幾百塊很好
[00:13:26.000 --> 00:13:27.000]  今天撿到幾百塊很好
[00:13:27.000 --> 00:13:28.000]  今天撿到幾百塊很好
[00:13:28.000 --> 00:13:29.000]  今天撿到幾百塊很好
[00:13:29.000 --> 00:13:30.000]  今天撿到幾百塊很好
[00:13:30.000 --> 00:13:31.000]  今天撿到幾百塊很好
[00:13:31.000 --> 00:13:32.000]  今天撿到幾百塊很好
[00:13:32.000 --> 00:13:33.000]  今天撿到幾百塊很好
[00:13:33.000 --> 00:13:34.000]  今天撿到幾百塊很好
[00:13:34.000 --> 00:13:35.000]  今天撿到幾百塊很好
[00:13:35.000 --> 00:13:36.000]  今天撿到幾百塊很好
[00:13:36.000 --> 00:13:37.000]  今天撿到幾百塊很好
[00:13:37.000 --> 00:13:38.000]  今天撿到幾百塊很好
[00:13:38.000 --> 00:13:39.000]  今天撿到幾百塊很好
[00:13:39.000 --> 00:13:40.000]  今天撿到幾百塊很好
[00:13:40.000 --> 00:13:41.000]  今天撿到幾百塊很好
[00:13:49.000 --> 00:13:50.000]  今天撿到幾百塊很好
[00:13:50.000 --> 00:13:51.000]  今天撿到幾百塊很好
[00:13:51.000 --> 00:13:52.000]  今天撿到幾百塊很好
[00:13:52.000 --> 00:13:53.000]  今天撿到幾百塊很好
[00:13:53.000 --> 00:13:54.000]  今天撿到幾百塊很好
[00:13:54.000 --> 00:13:55.000]  今天撿到幾百塊很好
[00:13:55.000 --> 00:13:56.000]  今天撿到幾百塊很好
[00:13:56.000 --> 00:13:57.000]  今天撿到幾百塊很好
[00:13:57.000 --> 00:13:58.000]  今天撿到幾百塊很好
[00:13:58.000 --> 00:13:59.000]  今天撿到幾百塊很好
[00:13:59.000 --> 00:14:00.000]  今天撿到幾百塊很好
[00:14:00.000 --> 00:14:01.000]  今天撿到幾百塊很好
[00:14:01.000 --> 00:14:02.000]  今天撿到幾百塊很好
[00:14:02.000 --> 00:14:03.000]  今天撿到幾百塊很好
[00:14:03.000 --> 00:14:04.000]  今天撿到幾百塊很好
[00:14:04.000 --> 00:14:05.000]  今天撿到幾百塊很好
[00:14:05.000 --> 00:14:06.000]  今天撿到幾百塊很好
[00:14:06.000 --> 00:14:07.000]  今天撿到幾百塊很好
[00:14:07.000 --> 00:14:08.000]  今天撿到幾百塊很好
[00:14:08.000 --> 00:14:09.000]  今天撿到幾百塊很好
[00:14:09.000 --> 00:14:10.000]  今天撿到幾百塊很好
[00:14:10.000 --> 00:14:11.000]  今天撿到幾百塊很好
[00:14:19.000 --> 00:14:20.000]  今天撿到幾百塊很好
[00:14:20.000 --> 00:14:21.000]  今天撿到幾百塊很好
[00:14:21.000 --> 00:14:22.000]  今天撿到幾百塊很好
[00:14:22.000 --> 00:14:23.000]  今天撿到幾百塊很好
[00:14:23.000 --> 00:14:24.000]  今天撿到幾百塊很好
[00:14:24.000 --> 00:14:25.000]  今天撿到幾百塊很好
[00:14:25.000 --> 00:14:26.000]  今天撿到幾百塊很好
[00:14:26.000 --> 00:14:27.000]  今天撿到幾百塊很好
[00:14:27.000 --> 00:14:28.000]  今天撿到幾百塊很好
[00:14:28.000 --> 00:14:29.000]  今天撿到幾百塊很好
[00:14:29.000 --> 00:14:30.000]  今天撿到幾百塊很好
[00:14:30.000 --> 00:14:31.000]  今天撿到幾百塊很好
[00:14:31.000 --> 00:14:32.000]  今天撿到幾百塊很好
[00:14:32.000 --> 00:14:33.000]  今天撿到幾百塊很好
[00:14:33.000 --> 00:14:34.000]  今天撿到幾百塊很好
[00:14:34.000 --> 00:14:35.000]  今天撿到幾百塊很好
[00:14:35.000 --> 00:14:36.000]  今天撿到幾百塊很好
[00:14:36.000 --> 00:14:37.000]  今天撿到幾百塊很好
[00:14:37.000 --> 00:14:38.000]  今天撿到幾百塊很好
[00:14:38.000 --> 00:14:39.000]  今天撿到幾百塊很好
[00:14:39.000 --> 00:14:40.000]  今天撿到幾百塊很好
[00:14:40.000 --> 00:14:41.000]  今天撿到幾百塊很好
[00:14:49.000 --> 00:14:50.000]  今天撿到幾百塊很好
[00:14:50.000 --> 00:14:51.000]  今天撿到幾百塊很好
[00:14:51.000 --> 00:14:52.000]  今天撿到幾百塊很好
[00:14:52.000 --> 00:14:53.000]  今天撿到幾百塊很好
[00:14:53.000 --> 00:14:54.000]  今天撿到幾百塊很好
[00:14:54.000 --> 00:14:55.000]  今天撿到幾百塊很好
[00:14:55.000 --> 00:14:56.000]  今天撿到幾百塊很好
[00:14:56.000 --> 00:14:57.000]  今天撿到幾百塊很好
[00:14:57.000 --> 00:14:58.000]  今天撿到幾百塊很好
