
[00:00:00.000 --> 00:00:07.000]  丙姐妹,在七月頭有一個香港很重要的案件
[00:06:01.000 --> 00:06:04.000]  在祂面前也不至於羞愧
[00:06:04.000 --> 00:06:07.000]  你們若知道祂是公義的
[00:06:07.000 --> 00:06:09.000]  就知道凡行公義之人
[00:06:09.000 --> 00:06:11.000]  都必所生的
[00:06:11.000 --> 00:06:13.000]  好了,得
[00:06:13.000 --> 00:06:15.000]  我們一般平民百姓
[00:06:15.000 --> 00:06:18.000]  見到自己國家的領導人
[00:06:18.000 --> 00:06:20.000]  或者高官
[00:06:20.000 --> 00:06:22.000]  我們心裡也有些怯的
[00:06:22.000 --> 00:06:24.000]  可能遇到一些高官比較仁慈
[00:06:24.000 --> 00:06:26.000]  樣子比較友善的
[00:06:26.000 --> 00:06:27.000]  我們未至於害怕
[00:06:27.000 --> 00:06:29.000]  但我們絕對因為他的身份
[00:06:29.000 --> 00:06:32.000]  我們都會存有一個公公敬敬的心
[00:06:32.000 --> 00:06:34.000]  去面對他
[00:06:34.000 --> 00:06:36.000]  但如果
[00:06:36.000 --> 00:06:38.000]  我們
[00:06:38.000 --> 00:06:40.000]  是領導人的家人
[00:06:40.000 --> 00:06:42.000]  無論是兒女
[00:06:42.000 --> 00:06:43.000]  或者配偶
[00:06:43.000 --> 00:06:45.000]  雖然我們的配偶
[00:06:45.000 --> 00:06:47.000]  我們的父母是國家領導人
[00:06:47.000 --> 00:06:48.000]  高官
[00:06:48.000 --> 00:06:50.000]  我們不會像一般百姓一樣
[00:06:50.000 --> 00:06:52.000]  很害怕,會震的
[00:06:52.000 --> 00:06:54.000]  為什麼?
[00:06:54.000 --> 00:06:56.000]  因為在我面前
[00:06:56.000 --> 00:06:58.000]  沒錯,他是國家領導,是高官
[00:06:58.000 --> 00:07:00.000]  但同時也是我
[00:07:00.000 --> 00:07:02.000]  我所愛的父母
[00:07:02.000 --> 00:07:05.000]  我所親的配偶
[00:07:05.000 --> 00:07:08.000]  最近國家副總理汪洋
[00:07:08.000 --> 00:07:11.000]  在一個講座裡也說過
[00:07:11.000 --> 00:07:13.000]  我不要太完全記得
[00:07:13.000 --> 00:07:16.000]  我也不花時間去做一個研究
[00:07:16.000 --> 00:07:18.000]  不過我記得他說過
[00:07:18.000 --> 00:07:19.000]  大概意思就是說
[00:07:19.000 --> 00:07:21.000]  他雖然是國家副主席
[00:07:21.000 --> 00:07:23.000]  但回到家裡
[00:07:23.000 --> 00:07:25.000]  他都會成為一個
[00:07:25.000 --> 00:07:27.000]  會聽老婆的話
[00:07:27.000 --> 00:07:28.000]  甚至怕老婆的一個
[00:07:28.000 --> 00:07:30.000]  普通的丈夫
[00:07:30.000 --> 00:07:32.000]  這個帶出什麼呢?
[00:07:32.000 --> 00:07:35.000]  當我們面對一個至親至愛的人
[00:07:35.000 --> 00:07:38.000]  我們正常是不會懼怕的
[00:07:38.000 --> 00:07:41.000]  如果我們沒有做出一些對不起他的事情
[00:07:41.000 --> 00:07:43.000]  我們在他面前也不會
[00:07:43.000 --> 00:07:45.000]  有任何的愧疚
[00:07:45.000 --> 00:07:47.000]  或者慚愧
[00:07:47.000 --> 00:07:48.000]  兄弟姐妹
[00:07:48.000 --> 00:07:52.000]  我們不會在神面前懼怕
[00:07:52.000 --> 00:07:55.000]  不是因為神怕了我們
[00:07:55.000 --> 00:07:57.000]  所以我們就不怕他
[00:07:57.000 --> 00:07:58.000]  不是
[00:07:58.000 --> 00:08:00.000]  就好像馬英九總統
[00:08:00.000 --> 00:08:03.000]  他在人面前真的沒有面子
[00:08:03.000 --> 00:08:07.000]  總統夫人完全不給他面子
[00:08:07.000 --> 00:08:10.000]  我們之所以去到神的面前
[00:08:10.000 --> 00:08:11.000]  不懼怕
[00:08:11.000 --> 00:08:13.000]  是因為我們知道
[00:08:13.000 --> 00:08:16.000]  我們是神的兒女
[00:08:16.000 --> 00:08:20.000]  並且我們因為有做上帝喜悅的事
[00:08:20.000 --> 00:08:24.000]  我們根本在神的面前不需要懼怕
[00:08:24.000 --> 00:08:29.000]  有些姐妹很怕基督的顯現
[00:08:29.000 --> 00:08:33.000]  也不想耶穌那麼快回來
[00:08:33.000 --> 00:08:36.000]  也有人很想祂快點回來
[00:08:36.000 --> 00:08:39.000]  為什麼有截然不同的感受呢?
[00:08:39.000 --> 00:08:42.000]  其實很在於我們對上帝的認識
[00:08:42.000 --> 00:08:45.000]  很在於我們有沒有效法上帝
[00:08:45.000 --> 00:08:47.000]  有沒有做上帝喜悅的事
[00:08:47.000 --> 00:08:48.000]  如果我們有做
[00:08:48.000 --> 00:08:50.000]  我們絕對很歡迎
[00:08:50.000 --> 00:08:52.000]  上帝你何時回來
[00:08:52.000 --> 00:08:53.000]  我都不懼怕
[00:08:53.000 --> 00:08:56.000]  因為我無愧於去見你
[00:08:56.000 --> 00:08:57.000]  但如果我們未準備
[00:08:57.000 --> 00:08:59.000]  甚至我們所做的事都不見光
[00:08:59.000 --> 00:09:04.000]  我們就很怕上帝突然回來
[00:09:04.000 --> 00:09:06.000]  我們行義
[00:09:06.000 --> 00:09:12.000]  並非我們從祂而生的先決條件
[00:09:12.000 --> 00:09:16.000]  也不是從生的方法
[00:09:16.000 --> 00:09:19.000]  正如斯多德牧師所說
[00:09:19.000 --> 00:09:21.000]  顧此一個人的異行
[00:09:21.000 --> 00:09:24.000]  乃是他從生的證明
[00:09:24.000 --> 00:09:27.000]  而不是他從生的原因或條件
[00:09:27.000 --> 00:09:28.000]  意思就是說
[00:09:28.000 --> 00:09:31.000]  我們今天行義做好
[00:09:31.000 --> 00:09:34.000]  不是因為我怕我不能夠得救
[00:09:34.000 --> 00:09:36.000]  是怕我不能夠重生
[00:09:36.000 --> 00:09:38.000]  我怕如果不是這樣
[00:09:38.000 --> 00:09:41.000]  上帝會收回我的恩典
[00:09:41.000 --> 00:09:43.000]  我們之行義
[00:09:43.000 --> 00:09:45.000]  相反乃是要證明
[00:09:45.000 --> 00:09:48.000]  我是一個從生得救的人
[00:09:48.000 --> 00:09:50.000]  因為我們的上帝是公義的
[00:09:50.000 --> 00:09:55.000]  公義是上帝屬性的之一
[00:09:55.000 --> 00:09:58.000]  行公義乃是我們屬神的兒女
[00:09:58.000 --> 00:10:01.000]  應有的表現
[00:10:01.000 --> 00:10:04.000]  親愛的弟兄姊妹
[00:10:04.000 --> 00:10:06.000]  請問我們今天
[00:10:06.000 --> 00:10:08.000]  在我們日常生活裡面
[00:10:08.000 --> 00:10:10.000]  我們是否行公義
[00:10:10.000 --> 00:10:12.000]  好憐憫
[00:10:12.000 --> 00:10:14.000]  與我們的上帝同行呢?
[00:10:14.000 --> 00:10:17.000]  這是先知給我們的提醒
[00:10:17.000 --> 00:10:19.000]  如果我們說我們是基督徒
[00:10:19.000 --> 00:10:20.000]  我們是返教會
[00:10:20.000 --> 00:10:22.000]  或者我們是屬於上帝的
[00:10:22.000 --> 00:10:25.000]  而我們不行公義不行憐憫
[00:10:25.000 --> 00:10:29.000]  這不是真實
[00:10:29.000 --> 00:10:32.000]  不義之才毫無益處
[00:10:32.000 --> 00:10:36.000]  唯有公義能救人脫離死亡
[00:10:36.000 --> 00:10:40.000]  如果今早有讀經識異
[00:10:40.000 --> 00:10:43.000]  這節聖經應該你有些印象
[00:10:43.000 --> 00:10:46.000]  當我們在公義裡面
[00:10:46.000 --> 00:10:51.000]  我們就能夠脫離死亡和罪惡
[00:10:51.000 --> 00:10:53.000]  親愛的弟兄姊妹
[00:10:53.000 --> 00:10:56.000]  一個很重要的真相告訴你
[00:10:56.000 --> 00:10:58.000]  我們屬於上帝的兒女
[00:10:58.000 --> 00:11:00.000]  只要我們行公義
[00:11:00.000 --> 00:11:03.000]  我們無論上帝何時出現在我們面前
[00:11:03.000 --> 00:11:05.000]  我們何時見上帝
[00:11:05.000 --> 00:11:07.000]  我們都是無懼去到祂面前
[00:11:07.000 --> 00:11:10.000]  無愧地去到祂面前
[00:11:10.000 --> 00:11:12.000]  你有沒有這樣的信心?
[00:11:12.000 --> 00:11:13.000]  你有沒有這樣的認識
[00:11:13.000 --> 00:11:15.000]  知道這個真相?
[00:11:15.000 --> 00:11:17.000]  第二個真相告訴你
[00:11:17.000 --> 00:11:19.000]  神的兒女最終會和上帝
[00:11:19.000 --> 00:11:21.000]  和我們的救主耶穌基督
[00:11:21.000 --> 00:11:23.000]  完全的聯合
[00:11:23.000 --> 00:11:25.000]  到時我們會像祂
[00:11:25.000 --> 00:11:27.000]  到時我們會得勝一切仇敵
[00:11:27.000 --> 00:11:31.000]  請大家讀三章一節三節好嗎?
[00:11:31.000 --> 00:11:34.000]  「理看父賜給我們
[00:11:34.000 --> 00:11:36.000]  是何等的慈愛
[00:11:36.000 --> 00:11:38.000]  使我們得稱為神的兒女
[00:11:38.000 --> 00:11:41.000]  我們也真是祂的兒女
[00:11:41.000 --> 00:11:43.000]  世人所以不認識我們
[00:11:43.000 --> 00:11:46.000]  是因未曾認識祂
[00:11:46.000 --> 00:11:50.000]  親愛的我們現在是神的兒女
[00:11:50.000 --> 00:11:53.000]  將來如何還未顯明
[00:11:53.000 --> 00:11:55.000]  但我們知道主若顯現
[00:11:55.000 --> 00:11:57.000]  我們必要像祂
[00:11:57.000 --> 00:12:00.000]  因為必得見祂的真體
[00:12:00.000 --> 00:12:03.000]  凡向祂有指望的就潔淨
[00:12:03.000 --> 00:12:06.000]  像祂潔淨一樣」
[00:12:06.000 --> 00:12:09.000]  約翰用一種很感嘆的表達方式
[00:12:09.000 --> 00:12:13.000]  去告訴一個很震撼的事實
[00:12:13.000 --> 00:12:17.000]  他說我們竟然被稱為神的兒女
[00:12:17.000 --> 00:12:19.000]  不單止被稱為神的兒女
[00:12:19.000 --> 00:12:23.000]  約翰說我們實實在在是神的兒女
[00:12:25.000 --> 00:12:27.000]  如果你有幸
[00:12:27.000 --> 00:12:29.000]  不要說有幸
[00:12:29.000 --> 00:12:31.000]  神給你的恩典
[00:12:31.000 --> 00:12:35.000]  你嫁了一個很好的丈夫
[00:12:35.000 --> 00:12:36.000]  可能你也會說
[00:12:36.000 --> 00:12:38.000]  我真是幸福了
[00:12:38.000 --> 00:12:40.000]  竟然成為你的老婆
[00:12:40.000 --> 00:12:41.000]  我真是幸福了
[00:12:41.000 --> 00:12:44.000]  竟然成為你的丈夫
[00:12:44.000 --> 00:12:45.000]  這些不要緊
[00:12:45.000 --> 00:12:48.000]  或者你不會有機會說這些話
[00:12:48.000 --> 00:12:50.000]  但我很想告訴大家
[00:12:50.000 --> 00:12:53.000]  約翰告訴大家一個很震撼的真相
[00:12:53.000 --> 00:12:55.000]  或者震撼的事實
[00:12:55.000 --> 00:12:58.000]  我們竟然能夠稱為神的兒女
[00:12:58.000 --> 00:12:59.000]  丁子妹你知不知道
[00:12:59.000 --> 00:13:02.000]  這個這麼重要的事實和真相
[00:13:02.000 --> 00:13:05.000]  約翰用一個很驚訝的字來形容
[00:13:05.000 --> 00:13:08.000]  神對我們奇異的愛
[00:13:08.000 --> 00:13:10.000]  在經文裏面
[00:13:10.000 --> 00:13:12.000]  約翰三番四次地告訴我們
[00:13:12.000 --> 00:13:14.000]  我們是神的兒女
[00:13:14.000 --> 00:13:17.000]  是神的愛掌管著我們
[00:13:17.000 --> 00:13:19.000]  當我們耶穌基督再來的時候
[00:13:19.000 --> 00:13:22.000]  祂向我們顯現
[00:13:22.000 --> 00:13:23.000]  當祂顯現的時候
[00:13:23.000 --> 00:13:25.000]  我們每個屬祂的兒女
[00:13:25.000 --> 00:13:28.000]  都能夠看到上帝的真體
[00:13:28.000 --> 00:13:30.000]  祂的本相
[00:13:30.000 --> 00:13:33.000]  到時我們就和祂一個很完全的聯合
[00:13:33.000 --> 00:13:37.000]  甚至可以分享耶穌基督那份榮耀
[00:13:37.000 --> 00:13:39.000]  丁子妹
[00:13:39.000 --> 00:13:41.000]  這個真相
[00:13:41.000 --> 00:13:42.000]  你相不相信呢?
[00:13:42.000 --> 00:13:45.000]  這個事實
[00:13:45.000 --> 00:13:48.000]  你把不把握呢?
[00:13:48.000 --> 00:13:50.000]  正如保羅說
[00:13:50.000 --> 00:13:53.000]  我們既是兒女便是後製
[00:13:53.000 --> 00:13:55.000]  就是神的後製
[00:13:55.000 --> 00:13:57.000]  和基督同作後製
[00:13:57.000 --> 00:13:59.000]  如果我們和祂一同受苦
[00:13:59.000 --> 00:14:03.000]  也必和祂一同得榮耀
[00:14:03.000 --> 00:14:06.000]  我想現在的苦楚
[00:14:06.000 --> 00:14:09.000]  若比將來要顯於我們的榮耀
[00:14:09.000 --> 00:14:12.000]  就不足介意了
[00:14:12.000 --> 00:14:13.000]  丁子妹
[00:14:13.000 --> 00:14:15.000]  第二個很重要的真相
[00:14:15.000 --> 00:14:18.000]  第二個很重要的真實的事實
[00:14:18.000 --> 00:14:22.000]  就是告訴你我們會和上帝同享榮耀
[00:14:22.000 --> 00:14:24.000]  以致我們今天的苦楚
[00:14:24.000 --> 00:14:26.000]  不算什麼
[00:14:26.000 --> 00:14:32.000]  好比一個快要出嫁的準新娘一樣
[00:14:32.000 --> 00:14:35.000]  她會因為她所愛的新郎
[00:14:35.000 --> 00:14:38.000]  她必定會守身如玉
[00:14:38.000 --> 00:14:41.000]  潔身自愛
[00:14:41.000 --> 00:14:43.000]  同樣一個很重要的真相
[00:14:43.000 --> 00:14:44.000]  告訴你
[00:14:44.000 --> 00:14:49.000]  我們既然是上帝的兒女
[00:14:49.000 --> 00:14:52.000]  有一天我們會和上帝完全的聯合
[00:14:52.000 --> 00:14:54.000]  今天我們要做的
[00:14:54.000 --> 00:14:57.000]  或者要與我們一個真相配合的
[00:14:57.000 --> 00:14:59.000]  就是我們要保守自己
[00:14:59.000 --> 00:15:02.000]  在一個聖潔的裡面
[00:15:02.000 --> 00:15:03.000]  丁子妹
[00:15:03.000 --> 00:15:05.000]  你知不知道你和我
[00:15:05.000 --> 00:15:10.000]  一直相信耶穌都有一個很尊貴的身份
[00:15:10.000 --> 00:15:13.000]  可能在地上你沒有什麼地位
[00:15:13.000 --> 00:15:16.000]  在地上你也沒有什麼身份
[00:15:16.000 --> 00:15:19.000]  但你和我都在基督裡面
[00:15:19.000 --> 00:15:21.000]  擁有一個很尊貴的身份
[00:15:21.000 --> 00:15:22.000]  就是上帝的兒女
[00:15:22.000 --> 00:15:27.000]  是一個聖潔無罪上帝的兒女的身份
[00:15:27.000 --> 00:15:29.000]  你知不知道?
[00:15:29.000 --> 00:15:31.000]  如果你知道
[00:15:31.000 --> 00:15:34.000]  你自否會懷疑和忽略呢?
[00:15:34.000 --> 00:15:36.000]  這是值得我們思想的
[00:15:36.000 --> 00:15:39.000]  當我們與上帝聯合的時候
[00:15:39.000 --> 00:15:40.000]  聖經告訴我們
[00:15:40.000 --> 00:15:43.000]  我們可以得勝一切的仇敵
[00:15:43.000 --> 00:15:45.000]  因為我們的耶穌基督
[00:15:45.000 --> 00:15:46.000]  祂來到這個世界
[00:15:46.000 --> 00:15:48.000]  祂要除掉我們的罪
[00:15:48.000 --> 00:15:51.000]  也會粉碎撒旦的作為
[00:15:51.000 --> 00:15:53.000]  第三方面
[00:15:53.000 --> 00:15:57.000]  約翰告訴我們一個真相
[00:15:57.000 --> 00:15:59.000]  作為神的兒女
[00:15:59.000 --> 00:16:01.000]  我們既然從神而生
[00:16:01.000 --> 00:16:04.000]  我們是可以不犯罪的
[00:16:04.000 --> 00:16:07.000]  丁子妹在我們生活當中
[00:16:07.000 --> 00:16:08.000]  沒錯
[00:16:08.000 --> 00:16:11.000]  仍然會有罪惡
[00:16:11.000 --> 00:16:14.000]  在我們的生活當中會出現
[00:16:14.000 --> 00:16:15.000]  可以這麼說
[00:16:15.000 --> 00:16:17.000]  我們是未完全的
[00:16:17.000 --> 00:16:18.000]  我們活在這個時代裡面
[00:16:18.000 --> 00:16:19.000]  罪惡和完全
[00:16:19.000 --> 00:16:21.000]  成為我們活在這個世界
[00:16:21.000 --> 00:16:23.000]  一個很重要的張力
[00:16:23.000 --> 00:16:26.000]  但約翰很清楚告訴我們
[00:16:26.000 --> 00:16:28.000]  雖然我們心靈悅耳
[00:16:28.000 --> 00:16:29.000]  肉體軟弱
[00:16:29.000 --> 00:16:32.000]  但我們仍然要去對付罪惡
[00:16:32.000 --> 00:16:36.000]  特別我們那些自誇自己無罪的人
[00:16:36.000 --> 00:16:38.000]  約翰是很大聲
[00:16:38.000 --> 00:16:40.000]  很直接地責備他們的不是
[00:16:40.000 --> 00:16:42.000]  保羅亦在羅馬書第六章
[00:16:42.000 --> 00:16:44.000]  指出這個問題
[00:16:44.000 --> 00:16:46.000]  很多異地的信徒
[00:16:46.000 --> 00:16:49.000]  他們認為不道德的事
[00:16:49.000 --> 00:16:50.000]  不屬於上帝的事
[00:16:50.000 --> 00:16:52.000]  沒有什麼大不了
[00:16:52.000 --> 00:16:53.000]  約翰說
[00:16:53.000 --> 00:16:55.000]  我要指出你們的罪惡
[00:16:55.000 --> 00:16:57.000]  所以犯罪的
[00:16:57.000 --> 00:17:00.000]  都是有份於魔鬼的工作
[00:17:00.000 --> 00:17:02.000]  亦都是屬於魔鬼的天性
[00:17:02.000 --> 00:17:04.000]  但耶穌來到這裡
[00:17:04.000 --> 00:17:06.000]  要除掉這些罪惡
[00:17:06.000 --> 00:17:08.000]  更加會除掉我們的罪疚
[00:17:08.000 --> 00:17:10.000]  徹底消滅這些罪惡
[00:17:10.000 --> 00:17:11.000]  可以這麼說
[00:17:11.000 --> 00:17:13.000]  清義和誠信
[00:17:13.000 --> 00:17:14.000]  是屬於上帝
[00:17:14.000 --> 00:17:17.000]  或屬於耶穌所關注的事情
[00:17:17.000 --> 00:17:18.000]  因此弟子們
[00:17:18.000 --> 00:17:20.000]  既然我們屬於上帝
[00:17:20.000 --> 00:17:22.000]  我們是上帝所生的
[00:17:22.000 --> 00:17:24.000]  在我們的生命裡面
[00:17:24.000 --> 00:17:26.000]  不應該再存有一種持續
[00:17:26.000 --> 00:17:28.000]  和習慣的罪
[00:17:28.000 --> 00:17:30.000]  在我們裡面
[00:17:30.000 --> 00:17:32.000]  罪是什麼呢
[00:17:32.000 --> 00:17:34.000]  就是不法的事
[00:17:34.000 --> 00:17:37.000]  就是故意違背神的標準
[00:17:37.000 --> 00:17:40.000]  做魔鬼喜歡我們做的事
[00:17:40.000 --> 00:17:43.000]  不法是罪的本質
[00:17:43.000 --> 00:17:46.000]  不法是與上帝相違
[00:17:46.000 --> 00:17:48.000]  請姐妹
[00:17:48.000 --> 00:17:50.000]  今天我們作為神的兒女
[00:17:50.000 --> 00:17:52.000]  我們會容許罪惡
[00:17:52.000 --> 00:17:54.000]  在我們這個身份裡面
[00:17:54.000 --> 00:17:57.000]  在這個聖的身體裡面存在嗎
[00:17:57.000 --> 00:17:59.000]  坊間有很多僭建
[00:17:59.000 --> 00:18:01.000]  但在我們生命裡面
[00:18:01.000 --> 00:18:03.000]  我們沒有屬靈的僭建
[00:18:03.000 --> 00:18:05.000]  我們既然屬於上帝
[00:18:05.000 --> 00:18:08.000]  不應該有魔鬼的建築在我們裡面
[00:18:08.000 --> 00:18:10.000]  不應該有魔鬼的作為在我們裡面
[00:18:10.000 --> 00:18:13.000]  不應該有不法的事在我們裡面
[00:18:13.000 --> 00:18:14.000]  如果有
[00:18:14.000 --> 00:18:15.000]  我們的生命
[00:18:15.000 --> 00:18:18.000]  可以說是一個有僭建的生命
[00:18:18.000 --> 00:18:20.000]  有些很外顯的
[00:18:20.000 --> 00:18:22.000]  有些很隱藏的
