
[00:00:00.000 --> 00:00:02.960]  我們今天看的哥羅西書第三章
[00:10:41.600 --> 00:10:42.720]  然後他這樣說
[00:10:42.720 --> 00:10:44.560]  管理舟爺分辨明暗
[00:10:44.560 --> 00:10:47.120]  神看著是好的
[00:10:47.120 --> 00:10:51.440]  我們想一天廿四小時陽光普照
[00:10:51.440 --> 00:10:54.080]  照著我們喜歡工作
[00:10:54.080 --> 00:10:57.600]  喜歡休息就躲在角落睡覺最好
[00:10:57.600 --> 00:10:59.040]  不是的
[00:10:59.040 --> 00:11:03.360]  神看這樣是好的
[00:11:03.360 --> 00:11:06.640]  可能問題是出於我們人
[00:11:06.640 --> 00:11:10.800]  覺得我們比起其他人
[00:11:10.800 --> 00:11:12.800]  甚至比起這位主
[00:11:12.800 --> 00:11:18.720]  更加知道什麼是好的
[00:11:18.720 --> 00:11:20.000]  我們很想作主
[00:11:20.000 --> 00:11:23.440]  因為我們以為我們自己知道什麼是好的
[00:11:23.440 --> 00:11:27.120]  但我們是否比這位主清楚呢?
[00:11:27.120 --> 00:11:29.200]  不是
[00:11:29.200 --> 00:11:31.680]  我們要怎樣認識什麼是好的
[00:11:31.680 --> 00:11:33.760]  唯有回到神的話裡
[00:11:33.760 --> 00:11:35.280]  神說了給我們聽什麼是好的
[00:11:35.280 --> 00:11:38.000]  什麼是不好的
[00:11:38.000 --> 00:11:39.760]  我們回到裡面
[00:11:39.760 --> 00:11:42.000]  就好像《針研》裡面所說
[00:11:42.000 --> 00:11:44.640]  認識自聖者便是聰明
[00:11:44.640 --> 00:11:46.240]  唯有回到聖經裡面
[00:11:46.240 --> 00:11:49.360]  跟著神所看為好的去做
[00:11:49.360 --> 00:11:51.440]  才是好的
[00:11:51.440 --> 00:11:52.560]  我不知道今天
[00:11:52.560 --> 00:11:55.040]  主在你有問題的關係裡面
[00:11:55.040 --> 00:11:58.000]  可能大家都有一些問題在關係裡面
[00:11:58.000 --> 00:11:59.360]  在你有問題的關係裡面
[00:11:59.360 --> 00:12:01.040]  會不會要你做一些事情
[00:12:01.040 --> 00:12:03.840]  可能要你原諒對方
[00:12:03.840 --> 00:12:06.080]  可能要你道歉
[00:12:06.080 --> 00:12:08.320]  忍耐一下
[00:12:08.320 --> 00:12:11.040]  等一下
[00:12:11.040 --> 00:12:17.360]  可能要求救
[00:12:17.360 --> 00:12:18.760]  可能你覺得很憤怒
[00:12:18.760 --> 00:12:23.400]  但神叫你原諒
[00:12:23.400 --> 00:12:25.480]  可能你覺得很尷尬
[00:12:25.480 --> 00:12:29.360]  但主叫你去求救
[00:12:29.360 --> 00:12:32.560]  主叫你去做 你做嗎?
[00:12:32.560 --> 00:12:35.440]  主叫你做 你做嗎?
[00:12:35.440 --> 00:12:39.600]  主叫你做 你做嗎?
[00:12:39.600 --> 00:12:42.360]  我們不想
[00:12:42.360 --> 00:12:44.640]  因為我們覺得
[00:12:44.640 --> 00:12:48.880]  我們想得比祂好
[00:12:48.880 --> 00:12:51.280]  但好與不好是誰決定的?
[00:12:51.280 --> 00:12:53.440]  是主決定的
[00:12:53.440 --> 00:12:55.920]  本來是要我們在眾多人際關係裡
[00:12:55.920 --> 00:12:58.400]  將話事權放下
[00:12:58.400 --> 00:13:01.480]  放給誰?是否給對方?
[00:13:01.480 --> 00:13:04.960]  是否老公將話事權給老婆?
[00:13:04.960 --> 00:13:07.400]  一向都是
[00:13:07.400 --> 00:13:10.560]  又或者老婆將話事權給老公
[00:13:10.560 --> 00:13:13.840]  是否這樣?
[00:13:13.840 --> 00:13:15.200]  保羅不是這樣說
[00:13:15.200 --> 00:13:16.440]  他說我們要將話事權
[00:13:16.440 --> 00:13:20.280]  給這位上帝 給這位主
[00:13:20.280 --> 00:13:21.640]  保羅說的這番話
[00:13:21.640 --> 00:13:24.040]  可能跟你家裡的情況很不同
[00:13:24.040 --> 00:13:25.200]  因為在你家裡
[00:13:25.200 --> 00:13:28.640]  話事的那個不是男人
[00:13:28.640 --> 00:13:32.600]  我看到有些男士很害怕
[00:13:32.600 --> 00:13:34.600]  話事的那個不是男人
[00:13:34.600 --> 00:13:37.160]  可能是老婆
[00:13:37.160 --> 00:13:39.200]  可能是子女
[00:13:39.200 --> 00:13:41.240]  會不會是傭人?
[00:13:41.240 --> 00:13:43.440]  是否傭人在說話?
[00:13:43.440 --> 00:13:47.640]  有的 傭人可以很兇的
[00:13:47.640 --> 00:13:51.320]  但是保羅的這個教導有沒有改變?
[00:13:51.320 --> 00:13:54.040]  沒有改變
[00:13:54.040 --> 00:13:57.880]  在家裡仍然要將耶穌高舉
[00:13:57.880 --> 00:14:03.760]  耶穌才是一家之主
[00:14:03.760 --> 00:14:06.640]  所以我希望大家以後的祈禱
[00:14:06.640 --> 00:14:07.520]  不要再這樣了
[00:14:07.520 --> 00:14:10.800]  就是主啊 求祢改變我
[00:14:10.800 --> 00:14:12.120]  隔壁的那個
[00:14:12.120 --> 00:14:14.920]  不要這樣祈禱行不行?
[00:14:14.920 --> 00:14:18.000]  大家笑真的有這樣祈禱?
[00:14:18.000 --> 00:14:19.840]  不是的
[00:14:19.840 --> 00:14:21.120]  不要這樣祈禱
[00:14:21.120 --> 00:14:23.320]  要怎樣祈禱?
[00:14:23.320 --> 00:14:24.360]  可不可以跟神說
[00:14:24.360 --> 00:14:26.000]  今晚試試回去這樣祈禱
[00:14:26.000 --> 00:14:28.040]  你跟神說
[00:14:28.040 --> 00:14:36.240]  主啊 求祢成為我們一家之主
[00:14:36.240 --> 00:14:38.840]  求祢成為我們一家之主
[00:14:38.840 --> 00:14:40.640]  不是今晚
[00:14:40.640 --> 00:14:42.480]  不單止是今晚
[00:14:42.480 --> 00:14:44.480]  可不可以每一晚都宣告
[00:14:44.480 --> 00:14:47.720]  求神成為我們一家之主
[00:14:47.720 --> 00:14:50.120]  然後改變誰?
[00:14:50.120 --> 00:14:51.320]  改變我們
[00:14:51.320 --> 00:14:52.920]  不只是改變隔壁那個
[00:14:52.920 --> 00:14:54.640]  改變我們
[00:14:54.640 --> 00:14:57.440]  讓我們跟著祢的心意走
[00:14:57.440 --> 00:14:59.760]  難不難祈?
[00:14:59.760 --> 00:15:02.440]  全部字大家都懂的中文字
[00:15:02.440 --> 00:15:04.960]  但好像很難說出來
[00:15:04.960 --> 00:15:06.720]  你鼓勵一下隔壁那個
[00:15:06.720 --> 00:15:08.800]  試試今晚回去這樣祈禱
[00:15:08.800 --> 00:15:10.040]  好嗎?你鼓勵一下隔壁那個
[00:15:10.040 --> 00:15:11.840]  試試今晚回去這樣祈禱
[00:15:11.840 --> 00:15:14.240]  好嗎?
[00:15:14.240 --> 00:15:15.480]  大家都很安靜
[00:15:15.480 --> 00:15:17.320]  小聲一點
[00:15:17.320 --> 00:15:18.800]  不要讓我不知道
[00:15:18.800 --> 00:15:19.520]  鼓勵一下
[00:15:19.520 --> 00:15:20.960]  你鼓勵隔壁那個而已
[00:15:20.960 --> 00:15:22.360]  大聲一點行不行?
[00:15:22.360 --> 00:15:23.560]  鼓勵一下隔壁那個
[00:15:23.560 --> 00:15:30.480]  今晚回去試試這樣祈禱好嗎?
[00:15:30.480 --> 00:15:32.480]  我們要整天都這樣祈禱
[00:15:32.480 --> 00:15:34.400]  我們將我們的家庭交給主
[00:15:34.400 --> 00:15:35.080]  有沒有想過
[00:15:35.080 --> 00:15:37.080]  如果我們將家庭的主權交給主
[00:15:37.080 --> 00:15:42.880]  有什麼事情會發生?
[00:15:42.880 --> 00:15:45.800]  家庭會變好看的
[00:15:45.800 --> 00:15:47.520]  相信嗎?
[00:15:47.520 --> 00:15:48.760]  會變好看的
[00:15:48.760 --> 00:15:52.040]  想不想家庭變好看一點?
[00:15:52.040 --> 00:15:56.400]  不用大裝修的
[00:15:56.400 --> 00:15:58.160]  保羅在這裡除了說家庭關係
[00:15:58.160 --> 00:16:00.480]  好像我一開始所說
[00:16:00.480 --> 00:16:03.640]  我相信他還會說多一點
[00:16:03.640 --> 00:16:05.840]  因為家庭關係只是說了
[00:16:05.840 --> 00:16:08.640]  還用了很少篇幅說妻子和丈夫
[00:16:08.640 --> 00:16:11.400]  很少篇幅說了兒女和父親
[00:16:11.400 --> 00:16:12.920]  但是比較長的篇幅說了
[00:16:12.920 --> 00:16:14.920]  僕人和主人
[00:16:14.920 --> 00:16:15.720]  所以我們這樣想
[00:16:15.720 --> 00:16:18.400]  如果這裡說的主人
[00:16:18.400 --> 00:16:20.920]  不是在說地上的主人
[00:16:20.920 --> 00:16:23.480]  那即是有可能這裡說的僕人
[00:16:23.480 --> 00:16:26.640]  不是在說地上的僕人
[00:16:26.640 --> 00:16:30.520]  我們一起讀第四章第一節好嗎?
[00:16:30.520 --> 00:16:35.640]  預備起
[00:16:35.640 --> 00:16:37.120]  要公平公正
[00:16:37.120 --> 00:16:41.400]  要知道你們也有一位主在天上
[00:16:41.400 --> 00:16:42.840]  為什麼?
[00:16:42.840 --> 00:16:44.240]  在說什麼?
[00:16:44.240 --> 00:16:48.280]  這裡說主人做好一點
[00:16:48.280 --> 00:16:51.720]  因為其實你也是我們主的誰?
[00:16:51.720 --> 00:16:54.040]  奴僕而已
[00:16:54.040 --> 00:16:56.320]  有沒有想過?
[00:16:56.320 --> 00:16:59.720]  即使你做到多高的職位
[00:16:59.720 --> 00:17:03.400]  你也是我們主的奴僕而已
[00:17:03.400 --> 00:17:06.280]  有沒有想過自己是奴僕?
[00:17:06.280 --> 00:17:08.880]  每晚聽到國歌的時候
[00:17:08.880 --> 00:17:10.760]  就說不願做奴隸的人們
[00:17:10.760 --> 00:17:13.040]  但其實我們是奴僕
[00:17:13.040 --> 00:17:14.640]  我們是主的奴僕
[00:17:14.640 --> 00:17:19.040]  有沒有想過?
[00:17:19.040 --> 00:17:21.480]  沒有想過不怪大家
[00:17:21.480 --> 00:17:23.760]  但其實大家都在做這件事
[00:17:23.760 --> 00:17:29.400]  有沒有人沒試過叫耶穌做主?
[00:17:29.400 --> 00:17:30.680]  有沒有?
[00:17:30.680 --> 00:17:32.200]  有也不敢舉手
[00:17:32.200 --> 00:17:33.040]  不會的
[00:17:33.040 --> 00:17:35.240]  大家一定試過叫耶穌做主
[00:17:35.240 --> 00:17:39.360]  你叫祂做主即是你是誰?
[00:17:39.360 --> 00:17:42.000]  你叫祂做主即是你是誰?
[00:17:42.000 --> 00:17:43.280]  僕人
[00:17:43.280 --> 00:17:44.720]  有沒有想過?
[00:17:44.720 --> 00:17:45.440]  你叫祂做主
[00:17:45.440 --> 00:17:47.520]  你不覺得自己是僕人嗎?
[00:17:47.520 --> 00:17:48.000]  是不是?
[00:17:48.000 --> 00:17:48.800]  還是你叫祂做主
[00:17:48.800 --> 00:17:53.920]  你也是第二個主?
[00:17:53.920 --> 00:17:58.040]  大家記不記得自己的缺志祈禱?
[00:17:58.040 --> 00:18:01.800]  可能是三十年前吧?
[00:18:01.800 --> 00:18:03.760]  四十年前吧?
[00:18:03.760 --> 00:18:04.840]  全都忘記了
[00:18:04.840 --> 00:18:06.040]  那個缺志祈禱
[00:18:06.040 --> 00:18:07.560]  提醒一下大家
[00:18:07.560 --> 00:18:09.360]  我們一起看看缺志祈禱
[00:18:09.360 --> 00:18:10.760]  有沒有說過這些東西?
[00:18:10.760 --> 00:18:12.760]  缺志祈禱裡面
[00:18:12.760 --> 00:18:14.080]  有沒有?
[00:18:14.080 --> 00:18:15.600]  有些是呃頭
[00:18:15.600 --> 00:18:18.040]  有些是迷惘
[00:18:18.040 --> 00:18:22.360]  有些就好像沒說過一樣
[00:18:22.360 --> 00:18:24.840]  這個祈禱每天做都可以
[00:18:24.840 --> 00:18:26.520]  我們一起讀出來
[00:18:26.520 --> 00:18:30.480]  預備起
[00:18:30.480 --> 00:18:32.440]  我承認自己有罪
[00:18:32.440 --> 00:18:35.800]  我承認主耶穌你是神兒子
[00:18:35.800 --> 00:18:40.000]  並且感謝你為我的罪死復活
[00:18:40.000 --> 00:18:43.280]  我願意接受你為我的救主
[00:18:43.280 --> 00:18:45.240]  使我的罪得赦
[00:18:45.240 --> 00:18:48.400]  我願意一生跟從主耶穌
