
[00:00:00.000 --> 00:00:06.000]  今天這篇稿子應該叫做是顯淺的稿子
[00:04:20.000 --> 00:04:21.000]  和她拍幾張照呢
[00:04:21.000 --> 00:04:23.000]  希望今晚師母不會回去找我的相簿
[00:04:23.000 --> 00:04:25.000]  看你受洗的時候和哪個女生拍照
[00:04:25.000 --> 00:04:27.000]  那些已經結了婚的
[00:04:27.000 --> 00:04:28.000]  阿門的
[00:04:28.000 --> 00:04:31.000]  我記得是這些
[00:04:31.000 --> 00:04:35.000]  你說牧師在天之靈
[00:04:35.000 --> 00:04:36.000]  因為他現在回到天家了
[00:04:36.000 --> 00:04:38.000]  這位翁牧師
[00:04:38.000 --> 00:04:42.000]  不知道他在上面是在笑這位小伙子
[00:04:42.000 --> 00:04:44.000]  真是上帝憐憫
[00:04:44.000 --> 00:04:45.000]  還是怎樣呢
[00:04:45.000 --> 00:04:46.000]  我又想問弟兄姊妹
[00:04:46.000 --> 00:04:49.000]  你記得些什麼
[00:04:49.000 --> 00:04:53.000]  為什麼你受洗
[00:04:53.000 --> 00:04:56.000]  每一個宗教有很多不同的行為
[00:04:56.000 --> 00:05:00.000]  去表達我們和神明的敬崇
[00:05:00.000 --> 00:05:01.000]  或者連結
[00:05:01.000 --> 00:05:03.000]  或者溝通
[00:05:03.000 --> 00:05:04.000]  我們都會說
[00:05:04.000 --> 00:05:06.000]  祈禱就是向神溝通
[00:05:06.000 --> 00:05:08.000]  受洗就是與神連結
[00:05:08.000 --> 00:05:12.000]  都是一些關乎神的東西
[00:05:12.000 --> 00:05:15.000]  但是在洗禮裡面
[00:05:15.000 --> 00:05:17.000]  比起一個祈禱
[00:05:17.000 --> 00:05:19.000]  回一個敬拜
[00:05:19.000 --> 00:05:21.000]  是有多重的
[00:05:21.000 --> 00:05:26.000]  一種生命的決定性的意義
[00:05:26.000 --> 00:05:28.000]  尤其在新約的時候
[00:05:28.000 --> 00:05:29.000]  不同現在
[00:05:29.000 --> 00:05:30.000]  因為現在我們會受住
[00:05:30.000 --> 00:05:33.000]  香港政府公司法的管轄
[00:05:33.000 --> 00:05:35.000]  因此你受洗的時候
[00:05:35.000 --> 00:05:37.000]  你會成為什麼
[00:05:37.000 --> 00:05:39.000]  華朝的什麼
[00:05:39.000 --> 00:05:42.000]  這個不是聖經的教導
[00:05:42.000 --> 00:05:45.000]  是因為我們現在在地上成為一個組織
[00:05:45.000 --> 00:05:51.000]  我們需要配合香港政府的管理去做
[00:05:51.000 --> 00:05:55.000]  在在於香港政府之前
[00:05:55.000 --> 00:05:57.000]  本身都有一種會有的觀念
[00:05:57.000 --> 00:06:01.000]  是源於後期所發展出來的
[00:06:01.000 --> 00:06:03.000]  當時沒有這麼多
[00:06:03.000 --> 00:06:05.000]  當時你信不信耶穌
[00:06:05.000 --> 00:06:06.000]  信耶穌
[00:06:06.000 --> 00:06:08.000]  我就和你去洗
[00:06:08.000 --> 00:06:14.000]  是一個將決志信主和受洗連在一起
[00:06:14.000 --> 00:06:16.000]  是同一件事
[00:06:16.000 --> 00:06:18.000]  同一件事有很多步驟
[00:06:18.000 --> 00:06:19.000]  你煮一餐飯
[00:06:19.000 --> 00:06:20.000]  都有買餸
[00:06:20.000 --> 00:06:21.000]  整餸
[00:06:21.000 --> 00:06:22.000]  煮餸
[00:06:22.000 --> 00:06:24.000]  吃和洗
[00:06:24.000 --> 00:06:25.000]  你不會說
[00:06:25.000 --> 00:06:26.000]  我今天只負責洗碗
[00:06:26.000 --> 00:06:28.000]  我不吃了
[00:06:28.000 --> 00:06:29.000]  不會
[00:06:29.000 --> 00:06:30.000]  你只會負責吃
[00:06:30.000 --> 00:06:33.000]  不會洗碗
[00:06:33.000 --> 00:06:34.000]  你又不會說
[00:06:34.000 --> 00:06:36.000]  我今天精神不好
[00:06:36.000 --> 00:06:37.000]  你去買餸
[00:06:37.000 --> 00:06:38.000]  我負責煮
[00:06:38.000 --> 00:06:39.000]  煮完我去睡
[00:06:39.000 --> 00:06:41.000]  這個就不妥了
[00:06:41.000 --> 00:06:43.000]  決志信主和受洗
[00:06:43.000 --> 00:06:46.000]  在當時是成為一件事
[00:06:46.000 --> 00:06:47.000]  換句話說
[00:06:47.000 --> 00:06:49.000]  我不單止理解同一件事裡面
[00:06:49.000 --> 00:06:52.000]  主耶穌基督拯救我生命
[00:06:52.000 --> 00:06:56.000]  還理解這件事的另一面
[00:06:56.000 --> 00:07:01.000]  就是我瘋了去耶穌那裡
[00:07:01.000 --> 00:07:03.000]  因為經文的神話複雜
[00:07:03.000 --> 00:07:06.000]  我選幾段來將它再整理
[00:07:06.000 --> 00:07:09.000]  可能會令大家容易理解一點
[00:07:09.000 --> 00:07:11.000]  我們先看第四節
[00:07:11.000 --> 00:07:16.000]  所以我們藉著洗禮歸入死和他人同埋葬
[00:07:16.000 --> 00:07:20.000]  這一句就是我們可以留心的句子
[00:07:20.000 --> 00:07:22.000]  第四節的下半節
[00:07:22.000 --> 00:07:26.000]  原是叫我們一舉一動有新生的陽息
[00:07:26.000 --> 00:07:31.000]  像基督直著父的榮耀從死裡復活一樣
[00:07:31.000 --> 00:07:35.000]  這一句可以說是上半部比較核心的經文
[00:07:35.000 --> 00:07:37.000]  你說神學那些很複雜不明白
[00:07:37.000 --> 00:07:39.000]  我想你表面的字眼
[00:07:39.000 --> 00:07:41.000]  大概你都猜到保羅想說什麼
[00:07:41.000 --> 00:07:43.000]  他當時好像自己在
[00:07:43.000 --> 00:07:47.000]  不知是否哲學家或者喜歡思想的人都是這樣
[00:07:47.000 --> 00:07:50.000]  他會自己想一個假想對象和他聊天的樣子
[00:07:50.000 --> 00:07:54.000]  這個假想對象和他聊天是和現實有些關係
[00:07:54.000 --> 00:07:57.000]  其實當時沒有人去質詢保羅
[00:07:57.000 --> 00:08:00.000]  質詢第一節那句
[00:08:00.000 --> 00:08:03.000]  我們可不可以沒有上帝的恩典
[00:08:03.000 --> 00:08:05.000]  仍然做一個衰仔
[00:08:05.000 --> 00:08:07.000]  仍然做作奸犯科的事
[00:08:07.000 --> 00:08:10.000]  仍然是活在罪中
[00:08:10.000 --> 00:08:12.000]  我洗禮的時候
[00:08:12.000 --> 00:08:14.000]  我剛才告訴你我記得什麼
[00:08:14.000 --> 00:08:16.000]  洗完禮我就開始發現
[00:08:16.000 --> 00:08:18.000]  原來這句問題是要面對的
[00:08:18.000 --> 00:08:20.000]  因為無論你洗多少次澡
[00:08:20.000 --> 00:08:22.000]  洗多少次禮
[00:08:22.000 --> 00:08:24.000]  總之你一日未斷氣
[00:08:24.000 --> 00:08:27.000]  人生都是在罪和義的裏面
[00:08:27.000 --> 00:08:29.000]  來去掙扎求全
[00:08:29.000 --> 00:08:31.000]  即使你不信耶穌
[00:08:31.000 --> 00:08:33.000]  本身人的道德是非
[00:08:33.000 --> 00:08:35.000]  就不斷在這裏作出選擇
[00:08:35.000 --> 00:08:37.000]  原來洗了之後都是這樣
[00:08:37.000 --> 00:08:40.000]  就是我們仍然會有個罪性在裏面
[00:08:40.000 --> 00:08:42.000]  那我可不可以就說
[00:08:42.000 --> 00:08:46.000]  反正我現在都在主的恩典裏面
[00:08:46.000 --> 00:08:49.000]  我們小時候一定玩過何濟公
[00:08:49.000 --> 00:08:52.000]  那些呢
[00:08:52.000 --> 00:08:56.000]  我們用諸般的智慧令自己解封
[00:08:56.000 --> 00:08:59.000]  首先最重要是有些跑得
[00:08:59.000 --> 00:09:01.000]  有些跑得又如何
[00:09:01.000 --> 00:09:03.000]  無論如何都捉不到他
[00:09:03.000 --> 00:09:05.000]  來呀捉呀捉
[00:09:05.000 --> 00:09:06.000]  為什麼呀
[00:09:06.000 --> 00:09:07.000]  有個跑得的
[00:09:07.000 --> 00:09:08.000]  很安樂快點過來
[00:09:08.000 --> 00:09:09.000]  來呀來呀來呀捉
[00:09:09.000 --> 00:09:11.000]  我不知道你玩過這個遊戲沒有
[00:09:11.000 --> 00:09:13.000]  然後又創作其他衰仔
[00:09:13.000 --> 00:09:16.000]  發覺原來這次是最跑得那個捉我們
[00:09:16.000 --> 00:09:18.000]  即是碰一碰身體
[00:09:18.000 --> 00:09:19.000]  就為之輸了
[00:09:19.000 --> 00:09:21.000]  就輪到你去捉其他人
[00:09:21.000 --> 00:09:22.000]  你不想被人捉
[00:09:22.000 --> 00:09:24.000]  在他碰你身體之前
[00:09:24.000 --> 00:09:25.000]  你翹起雙手
[00:09:25.000 --> 00:09:27.000]  那就叫做保護了自己
[00:09:27.000 --> 00:09:28.000]  那怎樣才可以
[00:09:28.000 --> 00:09:29.000]  這樣就不能動了
[00:09:29.000 --> 00:09:30.000]  那怎樣才能動
[00:09:30.000 --> 00:09:33.000]  有一個還未這樣的人
[00:09:33.000 --> 00:09:34.000]  未被捉的人碰一碰你
[00:09:34.000 --> 00:09:35.000]  你就解封了
[00:09:35.000 --> 00:09:36.000]  於是我們就想到
[00:09:36.000 --> 00:09:39.000]  兩個撞在一起就可以了
[00:09:39.000 --> 00:09:40.000]  兩個翹起手
[00:09:40.000 --> 00:09:41.000]  撞
[00:09:41.000 --> 00:09:43.000]  解封
[00:09:43.000 --> 00:09:44.000]  又四圍走了
[00:09:44.000 --> 00:09:45.000]  是不是
[00:09:45.000 --> 00:09:48.000]  我們小時候是想很多東西的
[00:09:48.000 --> 00:09:49.000]  然後單腳都可以
[00:09:49.000 --> 00:09:50.000]  一腳叉過去
[00:09:50.000 --> 00:09:51.000]  又可以走了
[00:09:51.000 --> 00:09:53.000]  再想三步
[00:09:53.000 --> 00:09:55.000]  即是總是出很多謬招
[00:09:55.000 --> 00:09:56.000]  是不是
[00:09:56.000 --> 00:09:58.000]  我信耶穌了
[00:09:58.000 --> 00:09:59.000]  我犯罪
[00:09:59.000 --> 00:10:00.000]  哎呀
[00:10:00.000 --> 00:10:01.000]  不要緊
[00:10:01.000 --> 00:10:03.000]  我現在馬上祈禱悔改
[00:10:03.000 --> 00:10:04.000]  解封
[00:10:04.000 --> 00:10:07.000]  我又可以活在人生的燦爛笑容裏面了
[00:10:07.000 --> 00:10:08.000]  是不是
[00:10:08.000 --> 00:10:09.000]  我們會不會都是這樣呢
[00:10:09.000 --> 00:10:12.000]  保羅當時他就面對這個自己的
[00:10:12.000 --> 00:10:14.000]  可以說是自己裏面哲學想到的問題
[00:10:14.000 --> 00:10:16.000]  亦都是
[00:10:16.000 --> 00:10:19.000]  可能有很多信徒掙扎的問題
[00:10:19.000 --> 00:10:21.000]  就是我受洗之後才發現
[00:10:21.000 --> 00:10:23.000]  原來我仍然活在罪中
[00:10:23.000 --> 00:10:25.000]  那跟著我究竟內疚好
[00:10:25.000 --> 00:10:27.000]  還是求神憐憫好呢
[00:10:27.000 --> 00:10:28.000]  那些導師會怎樣教你的
[00:10:28.000 --> 00:10:29.000]  叫你
[00:10:29.000 --> 00:10:30.000]  是呀你衰呀
[00:10:30.000 --> 00:10:31.000]  你回去內疚下吧
[00:10:31.000 --> 00:10:32.000]  會不會這樣
[00:10:32.000 --> 00:10:33.000]  多數不會
[00:10:33.000 --> 00:10:34.000]  是叫你怎樣
[00:10:34.000 --> 00:10:36.000]  去到上帝面前怎樣
[00:10:36.000 --> 00:10:37.000]  認罪悔改啦
[00:10:37.000 --> 00:10:38.000]  是不是
[00:10:38.000 --> 00:10:39.000]  那認完
[00:10:39.000 --> 00:10:40.000]  咦又得罪了
[00:10:40.000 --> 00:10:41.000]  那下次又衰了
[00:10:41.000 --> 00:10:42.000]  那怎麼辦
[00:10:42.000 --> 00:10:43.000]  是不是
[00:10:43.000 --> 00:10:45.000]  那當時那些人就跟你說
[00:10:45.000 --> 00:10:46.000]  哦不要緊
[00:10:46.000 --> 00:10:47.000]  你繼續吧
[00:10:47.000 --> 00:10:49.000]  耶穌都叫我們寬恕人七十個七字
[00:10:49.000 --> 00:10:51.000]  我想耶穌應該寬恕你多一點
[00:10:51.000 --> 00:10:53.000]  當時的導師就這樣教我
[00:10:53.000 --> 00:10:55.000]  當時的導師
[00:10:55.000 --> 00:10:56.000]  保羅就說
[00:10:56.000 --> 00:10:58.000]  原來不行的
[00:10:58.000 --> 00:11:00.000]  不行的意思
[00:11:00.000 --> 00:11:03.000]  不是說我們裏面沒有了罪
[00:11:03.000 --> 00:11:05.000]  剛才的朗誦版
[00:11:05.000 --> 00:11:07.000]  他加了一點點上文下理的字
[00:11:07.000 --> 00:11:09.000]  是講得很好的
[00:11:09.000 --> 00:11:11.000]  因為他提到就是
[00:11:11.000 --> 00:11:13.000]  不要讓我們的罪性
[00:11:13.000 --> 00:11:14.000]  克制我們
[00:11:14.000 --> 00:11:15.000]  令到我們
[00:11:15.000 --> 00:11:18.000]  仿如一個死的狀況裏面
[00:11:18.000 --> 00:11:20.000]  於是保羅在第三節
[00:11:20.000 --> 00:11:21.000]  其實就是
[00:11:21.000 --> 00:11:23.000]  第三節那句的意思就是
[00:11:23.000 --> 00:11:25.000]  你還記不記得
[00:11:25.000 --> 00:11:28.000]  你當時受洗發生過什麼事呀
[00:11:28.000 --> 00:11:32.000]  原來不是我問的
[00:11:32.000 --> 00:11:33.000]  是保羅問你們的
[00:11:33.000 --> 00:11:35.000]  你還記不記得
[00:11:35.000 --> 00:11:37.000]  你受洗加入教會的時候
[00:11:37.000 --> 00:11:39.000]  發生了什麼事呀
[00:11:39.000 --> 00:11:41.000]  接著就提了
[00:11:41.000 --> 00:11:42.000]  其實是發生了什麼事呀
[00:11:42.000 --> 00:11:44.000]  發生就是第四節
[00:11:44.000 --> 00:11:47.000]  我們藉著這個禮儀
[00:11:47.000 --> 00:11:49.000]  和哪一個一起埋葬呀
[00:11:49.000 --> 00:11:51.000]  耶穌基督一起埋葬
[00:11:51.000 --> 00:11:54.000]  我們如果沒有基督教背景
[00:11:54.000 --> 00:11:56.000]  不明白為什麼我經常提死人復活
[00:11:56.000 --> 00:11:57.000]  是一件這麼光榮的事
[00:11:57.000 --> 00:11:58.000]  因為尤其年輕人
[00:11:58.000 --> 00:12:01.000]  我們現在所理解的就是打喪屍
[00:12:01.000 --> 00:12:02.000]  所有遊戲都是喪屍
[00:12:02.000 --> 00:12:03.000]  電影也有喪屍
[00:12:03.000 --> 00:12:05.000]  從死到復活應該是
[00:12:05.000 --> 00:12:06.000]  怪怪特特呀
[00:12:06.000 --> 00:12:07.000]  血肉模糊呀
[00:12:07.000 --> 00:12:08.000]  打劫都不死呀
[00:12:08.000 --> 00:12:09.000]  樣衰衰呀
[00:12:09.000 --> 00:12:11.000]  沒有自己的邏輯思維呀
[00:12:11.000 --> 00:12:12.000]  這樣的嘛
[00:12:12.000 --> 00:12:14.000]  但是這裡保羅說
[00:12:14.000 --> 00:12:15.000]  不是呀
[00:12:15.000 --> 00:12:16.000]  你還記不記得
[00:12:16.000 --> 00:12:18.000]  我們所相信的那個主
[00:12:18.000 --> 00:12:19.000]  他都是怎樣
[00:12:19.000 --> 00:12:20.000]  受洗
[00:12:20.000 --> 00:12:21.000]  盲葬降在陰間
[00:12:21.000 --> 00:12:22.000]  第三天
[00:12:22.000 --> 00:12:24.000]  從死人中復活
[00:12:24.000 --> 00:12:26.000]  而那個復活不是血肉模糊的
[00:12:26.000 --> 00:12:27.000]  不是怪怪特特的
[00:12:27.000 --> 00:12:28.000]  是升天
[00:12:28.000 --> 00:12:30.000]  坐在全能婦上的右邊
[00:12:30.000 --> 00:12:32.000]  他將要再回來
[00:12:32.000 --> 00:12:33.000]  保羅就說
[00:12:33.000 --> 00:12:35.000]  你受洗
[00:12:35.000 --> 00:12:37.000]  就像耶穌基督一樣
[00:12:37.000 --> 00:12:38.000]  當然你不會跳上天
[00:12:38.000 --> 00:12:40.000]  坐在右邊的第二第三第四
[00:12:40.000 --> 00:12:41.000]  第五第一萬
[00:12:41.000 --> 00:12:42.000]  第一億個
[00:12:42.000 --> 00:12:43.000]  不是
[00:12:43.000 --> 00:12:44.000]  你仍然在今生
[00:12:44.000 --> 00:12:45.000]  但是
[00:12:45.000 --> 00:12:47.000]  第四節的下半節
[00:12:47.000 --> 00:12:50.000]  保羅跟我們說
[00:12:50.000 --> 00:12:53.000]  復活了之後的生命是怎樣呀
[00:12:53.000 --> 00:12:54.000]  我們一起讀
[00:12:54.000 --> 00:12:57.000]  完事叫我們那一句好不好呀
[00:12:57.000 --> 00:13:01.000]  羅密書六章第四節的第二句
[00:13:01.000 --> 00:13:02.000]  一二三
[00:13:02.000 --> 00:13:05.000]  完事叫我們一舉一動
[00:13:05.000 --> 00:13:07.000]  有新生的樣式
[00:13:07.000 --> 00:13:10.000]  像基督積著父的榮耀
[00:13:10.000 --> 00:13:12.000]  從死裡復活一樣
[00:13:12.000 --> 00:13:15.000]  有時候我們都會很複雜的
[00:13:15.000 --> 00:13:17.000]  尤其我們去做報道會
[00:13:17.000 --> 00:13:18.000]  或者跟新朋友說
[00:13:18.000 --> 00:13:20.000]  如果我們發現到
[00:13:20.000 --> 00:13:22.000]  他對信耶穌滿有疑惑
[00:13:22.000 --> 00:13:23.000]  痕痕癲癲
[00:13:23.000 --> 00:13:24.000]  縮縮縮縮
[00:13:24.000 --> 00:13:25.000]  好像怕死
[00:13:25.000 --> 00:13:26.000]  就是信耶穌之後
[00:13:26.000 --> 00:13:27.000]  就要將家產奉獻了
[00:13:27.000 --> 00:13:29.000]  或者以後沒有自由去街
[00:13:29.000 --> 00:13:31.000]  看他年齡多大
[00:13:31.000 --> 00:13:33.000]  或者各樣的謬誤
[00:13:33.000 --> 00:13:34.000]  我們通常有時候
[00:13:34.000 --> 00:13:35.000]  就會這樣縮縮的
[00:13:35.000 --> 00:13:37.000]  其實信耶穌很簡單的
[00:13:37.000 --> 00:13:39.000]  信耶穌都是這樣
[00:13:39.000 --> 00:13:40.000]  沒什麼特別的
[00:13:40.000 --> 00:13:43.000]  不過我們回來教會很開心
[00:13:43.000 --> 00:13:45.000]  原來保羅說
[00:13:45.000 --> 00:13:47.000]  不是的
[00:13:47.000 --> 00:13:51.000]  不是這樣的
[00:13:51.000 --> 00:13:53.000]  所以我們傳福音的時候
[00:13:53.000 --> 00:13:56.000]  小心將福音弱化了
[00:13:56.000 --> 00:13:57.000]  是不是回來教會
[00:13:57.000 --> 00:13:59.000]  是不是很開心
[00:13:59.000 --> 00:14:00.000]  都希望是
[00:14:00.000 --> 00:14:01.000]  但是
[00:14:01.000 --> 00:14:03.000]  不只是這樣的
[00:14:03.000 --> 00:14:06.000]  不如我們說去老人的中心
[00:14:06.000 --> 00:14:07.000]  很開心的
[00:14:07.000 --> 00:14:09.000]  不如我們說去青年的中心
[00:14:09.000 --> 00:14:11.000]  很開心的
[00:14:11.000 --> 00:14:12.000]  是不是
[00:14:12.000 --> 00:14:13.000]  我們去同一個
[00:14:13.000 --> 00:14:16.000]  比華少的廚房再大一點
[00:14:16.000 --> 00:14:17.000]  好不好
[00:14:17.000 --> 00:14:18.000]  你知不知道現在
[00:14:18.000 --> 00:14:20.000]  在廚房多了一張指示
[00:14:20.000 --> 00:14:23.000]  叫大家小心什麼
[00:14:23.000 --> 00:14:25.000]  開櫃
[00:14:26.000 --> 00:14:28.000]  知不知道為什麼要小心開櫃
[00:14:28.000 --> 00:14:31.000]  很多東西在裡面
[00:14:31.000 --> 00:14:32.000]  當然不是拍電視
[00:14:32.000 --> 00:14:33.000]  其他打開都倒塌了
[00:14:33.000 --> 00:14:35.000]  真的不得了
[00:14:35.000 --> 00:14:37.000]  你知不知道裡面多了什麼
[00:14:37.000 --> 00:14:40.000]  碗
[00:14:40.000 --> 00:14:41.000]  感謝主
[00:14:41.000 --> 00:14:42.000]  你知不知道現在
[00:14:42.000 --> 00:14:44.000]  康年團契星期六
[00:14:44.000 --> 00:14:46.000]  早上聚會
[00:14:46.000 --> 00:14:48.000]  在正堂要圍兩個圈
[00:14:48.000 --> 00:14:51.000]  在這個正堂
[00:14:51.000 --> 00:14:52.000]  由頭到尾跨個圈
[00:14:52.000 --> 00:14:54.000]  裡面再要圍多一個圈
[00:14:54.000 --> 00:14:56.000]  接近七十個長者在這裡聚會
[00:14:56.000 --> 00:14:59.000]  康年團一向有個特色
[00:14:59.000 --> 00:15:01.000]  有什麼吃的
[00:15:01.000 --> 00:15:05.000]  有湯水
[00:15:05.000 --> 00:15:06.000]  不是糖水
[00:15:06.000 --> 00:15:07.000]  湯水
[00:15:07.000 --> 00:15:09.000]  有粥吃的
[00:15:09.000 --> 00:15:11.000]  於是鍋子要買大一點
[00:15:11.000 --> 00:15:14.000]  亦都感謝弟兄姊妹
[00:15:14.000 --> 00:15:15.000]  很多弟兄姊妹在家裡
[00:15:15.000 --> 00:15:17.000]  拿碗回來
[00:15:17.000 --> 00:15:19.000]  於是櫃子本來兩棟碗
[00:15:19.000 --> 00:15:20.000]  現在塞滿了碗
[00:15:20.000 --> 00:15:22.000]  一打開全部都是碗
[00:15:22.000 --> 00:15:24.000]  所以連筷子在那裡
[00:15:24.000 --> 00:15:26.000]  一打開全部都是碗
[00:15:26.000 --> 00:15:28.000]  真的不得了
[00:15:28.000 --> 00:15:31.000]  如果你跟各位長者說
[00:15:31.000 --> 00:15:32.000]  返校會開心的
[00:15:32.000 --> 00:15:33.000]  有粥吃的
