
[00:00:00.000 --> 00:00:04.400]  首先很多謝牧師有機會跟大家分享關於這個題目
[00:01:22.800 --> 00:01:25.800]  是怎樣去「懷抱」這個「希望」
[00:01:25.800 --> 00:01:29.800]  如果你看到因為我們在大學工作
[00:01:29.800 --> 00:01:31.800]  就一定要有PowerPoint才可以說話
[00:01:31.800 --> 00:01:32.800]  不要只是沉思
[00:01:32.800 --> 00:01:34.800]  就是不用PowerPoint都可以說話的
[00:01:34.800 --> 00:01:36.800]  所以我們現在沒有PowerPoint
[00:01:36.800 --> 00:01:38.800]  又沒有Power也都沒有Point
[00:01:38.800 --> 00:01:41.800]  所以我們先看一下這裡
[00:01:41.800 --> 00:01:46.800]  這個就是全世界現在自殺的情況
[00:01:46.800 --> 00:01:50.300]  有些深色的那些會比較高一點
[00:01:50.300 --> 00:01:52.800]  淺色的那些App就比較普通一點
[00:01:52.800 --> 00:01:56.800]  低一點黃色的就比較沒有那麼高
[00:01:56.800 --> 00:01:59.800]  香港其實在過往的十幾年
[00:01:59.800 --> 00:02:01.800]  其實都做了不少的工作
[00:02:01.800 --> 00:02:03.800]  我們是在淺黃色那裡
[00:02:03.800 --> 00:02:07.300]  只是說我們是delay work average
[00:02:07.300 --> 00:02:11.800]  就是在全世界的平均數之下
[00:02:11.800 --> 00:02:14.800]  香港就是在這裡
[00:02:14.800 --> 00:02:19.800]  原來全球自殺有80萬
[00:02:19.800 --> 00:02:21.800]  就是你吃完午餐
[00:02:21.800 --> 00:02:25.800]  在全世界就有一百個人去結束他們的生命
[00:02:25.800 --> 00:02:28.800]  是用他自己的方法去結束他們的生命
[00:02:28.800 --> 00:02:33.800]  還有我們在說的是15至19歲是頭號殺手
[00:02:33.800 --> 00:02:35.800]  其實香港來講的時候
[00:02:35.800 --> 00:02:39.300]  更加是15至19歲就是他的頭號殺手
[00:02:39.300 --> 00:02:42.800]  其實我們在說的是一個很大的社會問題
[00:02:42.800 --> 00:02:44.300]  是我們要去處理
[00:02:44.300 --> 00:02:48.300]  而他現在在十大那個死亡榜
[00:02:48.300 --> 00:02:49.800]  是排第七
[00:02:49.800 --> 00:02:51.300]  每一年都是這樣
[00:02:51.300 --> 00:02:54.300]  是每一年我們都有大約一千個人
[00:02:54.300 --> 00:02:56.300]  是結束他們的生命
[00:02:56.300 --> 00:02:58.800]  在世界衛生組織
[00:02:58.800 --> 00:03:01.800]  其實我剛剛昨晚7點就下飛機
[00:03:01.800 --> 00:03:03.800]  就從澳洲回來
[00:03:03.800 --> 00:03:10.300]  就在那邊講一個全世界衛生組織
[00:03:10.300 --> 00:03:12.800]  我們怎樣去處理這個精神健康問題
[00:03:12.800 --> 00:03:16.800]  但他這裡講到就是要有效的領導
[00:03:16.800 --> 00:03:18.800]  有效的治理
[00:03:18.800 --> 00:03:22.800]  還有他們講的就是2020年
[00:03:22.800 --> 00:03:25.800]  他們希望能夠達到就是說
[00:03:25.800 --> 00:03:29.800]  是能夠將現在的自殺率下降10%
[00:03:29.800 --> 00:03:32.800]  就是10%如果是八百人
[00:03:32.800 --> 00:03:34.800]  就變成大約七百個人左右
[00:03:34.800 --> 00:03:37.800]  就是他是在講一個這樣的目標
[00:03:37.800 --> 00:03:38.800]  好了
[00:03:38.800 --> 00:03:41.800]  然後香港的自殺率
[00:03:41.800 --> 00:03:42.800]  如果你看到的時候
[00:03:42.800 --> 00:03:45.800]  在2003年的時候是最高的
[00:03:45.800 --> 00:03:47.800]  是1264人
[00:03:47.800 --> 00:03:49.800]  然後在過往的十幾年的時候
[00:03:49.800 --> 00:03:51.800]  其實是一直都在下降
[00:03:51.800 --> 00:03:53.800]  還有是一個很健康
[00:03:53.800 --> 00:03:56.800]  和一個比較有鼓勵性的那一點
[00:03:56.800 --> 00:04:00.800]  如果你還記得2003年發生什麼事的時候
[00:04:00.800 --> 00:04:02.800]  我相信大家會知道
[00:04:02.800 --> 00:04:07.800]  SARS的死亡率又是很高
[00:04:07.800 --> 00:04:10.800]  那個金融海嘯所帶出來的傷害
[00:04:10.800 --> 00:04:11.800]  是十分之大
[00:04:11.800 --> 00:04:13.800]  我覺得就是那時候的事
[00:04:13.800 --> 00:04:16.800]  而我們中心是在2002年就去設立的
[00:04:16.800 --> 00:04:18.800]  我們設立
[00:04:18.800 --> 00:04:21.800]  本來都是因為那時候
[00:04:21.800 --> 00:04:23.800]  因為自殺率上升得很快
[00:04:23.800 --> 00:04:26.800]  那時候政府和馬會都覺得
[00:04:26.800 --> 00:04:28.800]  我們要做點事
[00:04:28.800 --> 00:04:29.800]  找些什麼人做事呢
[00:04:29.800 --> 00:04:31.800]  當然是找香港大學
[00:04:31.800 --> 00:04:35.800]  所以我們香港大學就接了這個通知
[00:04:35.800 --> 00:04:36.800]  接了這個通知的時候
[00:04:36.800 --> 00:04:37.800]  就很有名很有趣
[00:04:37.800 --> 00:04:39.800]  在2003年的時候
[00:04:39.800 --> 00:04:41.800]  我們就接到一個電話
[00:04:41.800 --> 00:04:44.800]  就是張永強走來這個
[00:04:44.800 --> 00:04:48.800]  習近平還叫做食物衛生福利局
[00:04:48.800 --> 00:04:51.800]  他說為什麼你2002年
[00:04:51.800 --> 00:04:54.800]  我們設立到2003年還在上升
[00:04:54.800 --> 00:04:56.800]  我說你給點時間我們做點事行不行
[00:04:56.800 --> 00:04:58.800]  所以其實習近平在2003年
[00:04:58.800 --> 00:05:00.800]  但是在2003年之後
[00:05:00.800 --> 00:05:03.800]  其實真的經過了各方朋友的努力
[00:05:03.800 --> 00:05:08.800]  還有很多人都是為了這件事情去奔走
[00:05:08.800 --> 00:05:09.800]  去工作的時候
[00:05:09.800 --> 00:05:12.800]  你真的見到有成效在改變
[00:05:12.800 --> 00:05:15.800]  但是在香港的自殺率
[00:05:15.800 --> 00:05:18.800]  其實老人家仍然是高的
[00:05:18.800 --> 00:05:20.800]  是說是above
[00:05:20.800 --> 00:05:23.800]  比普通的有兩倍這麼高
[00:05:23.800 --> 00:05:26.800]  但是我們所看到的反而還擔心的
[00:05:26.800 --> 00:05:28.800]  就是15至24歲
[00:05:28.800 --> 00:05:30.800]  就是一班年青人學生
[00:05:30.800 --> 00:05:33.800]  我一家人兩年半就要去教育
[00:05:33.800 --> 00:05:35.800]  統籌局就要去做那個
[00:05:35.800 --> 00:05:38.800]  學生逢年自殺的報告
[00:05:38.800 --> 00:05:41.800]  就要解讀那個情況是怎樣
[00:05:41.800 --> 00:05:45.800]  其實這個是大家都覺得很關心的一件事
[00:05:45.800 --> 00:05:50.800]  我們有時候說究竟香港的自殺率是高還是低
[00:05:50.800 --> 00:05:56.800]  其實我們是會比澳洲、美國都是低
[00:05:56.800 --> 00:05:59.800]  所以其實這個東西我們就不要拿金牌
[00:05:59.800 --> 00:06:02.800]  我們在這裡就可以了
[00:06:02.800 --> 00:06:06.800]  還有如果你知道香港自殺的情況
[00:06:06.800 --> 00:06:08.800]  在香港就有跳樓
[00:06:08.800 --> 00:06:12.800]  在澳洲你知不知道用的就用上吊
[00:06:12.800 --> 00:06:15.800]  在美國就用槍
[00:06:15.800 --> 00:06:19.800]  所以槍械的管制為什麼是這麼重要
[00:06:19.800 --> 00:06:22.800]  其實這個都是另外一個手段
[00:06:22.800 --> 00:06:26.800]  但是我們為什麼要講這個方法
[00:06:26.800 --> 00:06:29.800]  其實這個方法就是令我們去想一想
[00:06:29.800 --> 00:06:31.800]  有沒有一些更好的方法
[00:06:31.800 --> 00:06:33.800]  去做這個處罰的工作
[00:06:33.800 --> 00:06:36.800]  但是你說全香港80%的人都住在孤獨大廈
[00:06:36.800 --> 00:06:40.800]  那你是不是將所有東西都封了呢
[00:06:40.800 --> 00:06:42.800]  我們不是這樣講
[00:06:42.800 --> 00:06:43.800]  我們是這樣講就是
[00:06:43.800 --> 00:06:45.800]  我們是怎樣令這件事情
[00:06:45.800 --> 00:06:47.800]  不會那麼容易去接到這個方法的時候
[00:06:47.800 --> 00:06:50.800]  我們可以把握這個機緣的窗口
[00:06:50.800 --> 00:06:52.800]  去做這個防止的工作
[00:06:52.800 --> 00:06:59.800]  我們在公共衛生就有個題目
[00:06:59.800 --> 00:07:01.800]  叫做減少一個小的風險
[00:07:01.800 --> 00:07:03.800]  如果一個很大的人群
[00:07:03.800 --> 00:07:05.800]  會比較一個只是處理一個高風險
[00:07:05.800 --> 00:07:08.800]  一個小的人群是更加重要的
[00:07:08.800 --> 00:07:10.800]  這個就是Wall Street所講的
[00:07:10.800 --> 00:07:13.800]  我們希望和大家提一提
[00:07:13.800 --> 00:07:16.800]  這個是一個金字塔
[00:07:16.800 --> 00:07:18.800]  那個金字塔是什麼呢
[00:07:18.800 --> 00:07:20.800]  我們做防止自殺工作的時候
[00:07:20.800 --> 00:07:22.800]  有些是很針對性的
[00:07:22.800 --> 00:07:23.800]  什麼叫針對性呢
[00:07:23.800 --> 00:07:25.800]  就是那些人已經戒了手
[00:07:25.800 --> 00:07:26.800]  或者已經吃了藥
[00:07:26.800 --> 00:07:27.800]  進了急診室
[00:07:27.800 --> 00:07:28.800]  我們怎樣去處理他
[00:07:28.800 --> 00:07:30.800]  有些是很選擇性
[00:07:30.800 --> 00:07:31.800]  我們知道
[00:07:31.800 --> 00:07:35.800]  如果他是比較單是得寢家庭
[00:07:35.800 --> 00:07:37.800]  或者比較貧窮的家庭的時候
[00:07:37.800 --> 00:07:39.800]  他的風險是會比較高
[00:07:39.800 --> 00:07:40.800]  或者他有精神病
[00:07:40.800 --> 00:07:42.800]  或者是有抑鬱
[00:07:42.800 --> 00:07:46.800]  還有一種就是整體性
[00:07:46.800 --> 00:07:47.800]  我們怎樣去做
[00:07:47.800 --> 00:07:49.800]  所以當我們每一次
[00:07:49.800 --> 00:07:51.800]  當政府他們來和我們講的時候
[00:07:51.800 --> 00:07:52.800]  如果我有十元
[00:07:52.800 --> 00:07:54.800]  我有十元的時候
[00:07:54.800 --> 00:07:55.800]  我擺在哪裡
[00:07:55.800 --> 00:07:57.800]  是應該擺在這裡
[00:07:57.800 --> 00:07:59.800]  擺在一些所謂針對性的角度
[00:07:59.800 --> 00:08:02.800]  譬如多請幾個精神安心醫生
[00:08:02.800 --> 00:08:04.800]  多請幾個精神安護士
[00:08:04.800 --> 00:08:07.800]  還是在一些所謂叫選擇性裡面做
[00:08:07.800 --> 00:08:11.800]  特別有些所謂工人那些群體
[00:08:11.800 --> 00:08:13.800]  我們去做這個幫助
[00:08:13.800 --> 00:08:14.800]  或者在這個院內做
[00:08:14.800 --> 00:08:16.800]  就是整個都是要做
[00:08:16.800 --> 00:08:19.800]  你見到答案就是什麼
[00:08:19.800 --> 00:08:22.800]  就是如果要有效去做這件事的時候
[00:08:22.800 --> 00:08:24.800]  其實現在有很多時候
[00:08:24.800 --> 00:08:26.800]  就是當有些人跌了下來
[00:08:26.800 --> 00:08:27.800]  傷了人的時候
[00:08:27.800 --> 00:08:31.800]  政府還會給錢去做一些針對性的東西
[00:08:31.800 --> 00:08:33.800]  但是針對性的東西來說
[00:08:33.800 --> 00:08:34.800]  我們看到就是說
[00:08:34.800 --> 00:08:38.800]  其實他們的影響是很小
[00:08:38.800 --> 00:08:40.800]  其實他們接觸的人是很少
[00:08:40.800 --> 00:08:42.800]  但不是說他不應該做
[00:08:42.800 --> 00:08:43.800]  是他需要做
[00:08:43.800 --> 00:08:45.800]  大家還不要忘記
[00:08:45.800 --> 00:08:47.800]  一個選擇性和一個普遍性
[00:08:47.800 --> 00:08:48.800]  OK
[00:08:48.800 --> 00:08:50.800]  這些就是我們所謂
[00:08:50.800 --> 00:08:53.800]  根據我們的研究所
[00:08:53.800 --> 00:08:57.800]  known to be with respect 精神障礙
[00:08:57.800 --> 00:08:59.800]  有幾個自殺的個案
[00:08:59.800 --> 00:09:04.800]  負債 失業 避婚 社會支援
[00:09:04.800 --> 00:09:06.800]  和身體這個疾病
[00:09:06.800 --> 00:09:07.800]  身體疾病來說
[00:09:07.800 --> 00:09:10.800]  的確對一些人民來說
[00:09:10.800 --> 00:09:12.800]  其實是很辛苦的
[00:09:12.800 --> 00:09:15.800]  它不是說一個tornado illness
[00:09:15.800 --> 00:09:16.800]  是一個coronary illness
[00:09:16.800 --> 00:09:17.800]  是很痛苦
[00:09:17.800 --> 00:09:19.800]  或者沒有得到好的醫療的時候
[00:09:19.800 --> 00:09:22.800]  他們就選擇去做
[00:09:22.800 --> 00:09:24.800]  但是我們做防治設施工作的時候
[00:09:24.800 --> 00:09:26.800]  我們就說除了我們做個人的時候
[00:09:26.800 --> 00:09:28.800]  我們怎樣做群體的工作
[00:09:28.800 --> 00:09:30.800]  和在一個population level
[00:09:30.800 --> 00:09:32.800]  在一個三個level去做
[00:09:32.800 --> 00:09:33.800]  為什麼我這樣說呢
[00:09:33.800 --> 00:09:36.800]  有時候個人上你做不到的時候
[00:09:36.800 --> 00:09:38.800]  譬如我是單身的
[00:09:38.800 --> 00:09:44.800]  我是沒有一個好的家庭支援的時候
[00:09:44.800 --> 00:09:47.800]  你就會希望在那個群體裏面
[00:09:47.800 --> 00:09:49.800]  去empower他們
[00:09:49.800 --> 00:09:51.800]  如果群體不行的時候
[00:09:51.800 --> 00:09:54.800]  就在社區裏面去做這個工作
[00:09:54.800 --> 00:09:57.800]  所以我們是一個三層的保護
[00:09:57.800 --> 00:10:02.800]  其實在教會是扮演一個很重要的角色
[00:10:02.800 --> 00:10:04.800]  為什麼在教會打擾你的時候
[00:10:04.800 --> 00:10:06.800]  就是一些官寡老弱
[00:10:06.800 --> 00:10:07.800]  任何人都好
[00:10:07.800 --> 00:10:09.800]  只要你進來教會的時候
[00:10:09.800 --> 00:10:11.800]  如果你個人上
[00:10:11.800 --> 00:10:13.800]  同時去處理好這個關係
[00:10:13.800 --> 00:10:15.800]  在這個community裏面
[00:10:15.800 --> 00:10:17.800]  為什麼穆斯林叫你返新族
[00:10:17.800 --> 00:10:19.800]  返賊 返傳拜
[00:10:19.800 --> 00:10:20.800]  其實就是這樣
[00:10:20.800 --> 00:10:22.800]  OK next
[00:10:22.800 --> 00:10:24.800]  這個就是我們剛剛在三年前
[00:10:24.800 --> 00:10:25.800]  又出了篇文章
[00:10:25.800 --> 00:10:28.800]  就是在BMJ講金融海嘯
[00:10:28.800 --> 00:10:31.800]  我剛才都提到金融海嘯
[00:10:31.800 --> 00:10:33.800]  在2008年的時候
[00:10:33.800 --> 00:10:35.800]  因為金融海嘯全球
[00:10:35.800 --> 00:10:37.800]  根據我們的統計
[00:10:37.800 --> 00:10:39.800]  大約有五千人
[00:10:39.800 --> 00:10:42.800]  是因為金融海嘯而絕育
[00:10:42.800 --> 00:10:44.800]  就結束了他們的生活
[00:10:44.800 --> 00:10:45.800]  好了
[00:10:45.800 --> 00:10:49.800]  你看到Chris已經讀入了
[00:10:49.800 --> 00:10:51.800]  這個過輪刺殺
[00:10:51.800 --> 00:10:53.800]  在日本就很習慣
[00:10:53.800 --> 00:10:56.800]  就是做得很辛苦
[00:10:56.800 --> 00:11:00.800]  而因為這樣政府就要判人
[00:11:00.800 --> 00:11:02.800]  是要罰公司
[00:11:02.800 --> 00:11:06.800]  就是partially contribute to 他們
[00:11:06.800 --> 00:11:07.800]  所以我們知道
[00:11:07.800 --> 00:11:09.800]  在中環我有機會來這裡講話
[00:11:09.800 --> 00:11:10.800]  我就很開心
[00:11:10.800 --> 00:11:11.800]  為什麼很開心
[00:11:11.800 --> 00:11:12.800]  因為有很多是做老闆
[00:11:12.800 --> 00:11:15.800]  或者是做領導那些
[00:11:15.800 --> 00:11:17.800]  就不要捉那些下屬
[00:11:17.800 --> 00:11:18.800]  捉得那麼厲害
[00:11:18.800 --> 00:11:21.800]  是辛苦的
[00:11:21.800 --> 00:11:24.800]  請各位手下留情
[00:11:24.800 --> 00:11:27.800]  而你手下留情的時候
[00:11:27.800 --> 00:11:30.800]  其實你是在幫整個社會
[00:11:30.800 --> 00:11:33.800]  做好那個
[00:11:33.800 --> 00:11:36.800]  都不要出木屍那麼厲害
[00:11:36.800 --> 00:11:37.800]  好了
[00:11:37.800 --> 00:11:39.800]  這個就是失業的情況
[00:11:39.800 --> 00:11:41.800]  在香港我們做了一個
[00:11:41.800 --> 00:11:42.800]  spatial analysis
[00:11:42.800 --> 00:11:44.800]  就是全香港去分區
[00:11:44.800 --> 00:11:48.800]  我們發現有些區域的刺殺情況
[00:11:48.800 --> 00:11:49.800]  是特別多的
[00:11:49.800 --> 00:11:51.800]  有紅色那裡
[00:11:51.800 --> 00:11:53.800]  在香港是一個很有趣的地方
[00:11:53.800 --> 00:11:55.800]  在一個很小的地區
[00:11:55.800 --> 00:11:56.800]  都有很多轉變
[00:11:56.800 --> 00:11:58.800]  我不知道你們這邊看不看到
[00:11:58.800 --> 00:12:00.800]  如果你看不到
[00:12:00.800 --> 00:12:01.800]  不要緊
[00:12:01.800 --> 00:12:04.800]  我們會把powerpoint放在舊的那個
[00:12:04.800 --> 00:12:05.800]  我們在這裡看到
[00:12:05.800 --> 00:12:07.800]  有些紅色是特別多
[00:12:07.800 --> 00:12:09.800]  藍色是特別少
[00:12:09.800 --> 00:12:11.800]  我們為什麼要做這個
[00:12:11.800 --> 00:12:14.800]  其實就是如果我要去做地區工作的時候
[00:12:14.800 --> 00:12:16.800]  我要知道當地的情況
[00:12:16.800 --> 00:12:17.800]  以致我做的方法
[00:12:17.800 --> 00:12:20.800]  是更加有針對性和更加有效的
[00:12:20.800 --> 00:12:23.800]  所以Buffalo
[00:12:23.800 --> 00:12:27.800]  堅島就是一個藍色的地方
[00:12:27.800 --> 00:12:30.800]  所以如果你真的要去做防衛戰
[00:12:30.800 --> 00:12:32.800]  去深水埗
[00:12:32.800 --> 00:12:34.800]  去全門
[00:12:34.800 --> 00:12:35.800]  去世界級
[00:12:35.800 --> 00:12:37.800]  但是建一些inner city
[00:12:37.800 --> 00:12:41.800]  所以在深水埗和起觀塘
[00:12:41.800 --> 00:12:44.800]  都有些是modified的那些屋
[00:12:44.800 --> 00:12:46.800]  我們看到這個圖
[00:12:46.800 --> 00:12:48.800]  我想你們這邊就不會看
[00:12:48.800 --> 00:12:54.800]  我們將所有地區分開五個等別
[00:12:54.800 --> 00:12:58.800]  就是頭20%的入息地區
[00:12:58.800 --> 00:13:01.800]  和最尾20%的地區
[00:13:01.800 --> 00:13:04.800]  那個自殺率是差3.1倍
[00:13:04.800 --> 00:13:07.800]  只是說窮的地方就真是慘
[00:13:07.800 --> 00:13:08.800]  窮的地方
[00:13:08.800 --> 00:13:10.800]  所以如果我們有機會的時候
[00:13:10.800 --> 00:13:11.800]  神去祝福我們的時候
[00:13:11.800 --> 00:13:14.800]  就希望祝福更加需要的
[00:13:14.800 --> 00:13:15.800]  好了
[00:13:15.800 --> 00:13:19.800]  我相信做一個社會為本的防衛自殺工作
[00:13:19.800 --> 00:13:20.800]  有政府的支持
[00:13:20.800 --> 00:13:23.800]  有非政府組織的參與
[00:13:23.800 --> 00:13:25.800]  和社區的參與是重要的
[00:13:25.800 --> 00:13:27.800]  而講的這個社區參與
[00:13:27.800 --> 00:13:28.800]  是講教育的參與
[00:13:28.800 --> 00:13:30.800]  講的你講的我
[00:13:30.800 --> 00:13:31.800]  怎樣去參與
[00:13:31.800 --> 00:13:36.800]  我們現在已經不是講social corporate responsibility
[00:13:36.800 --> 00:13:39.800]  我們講的叫社區責任
[00:13:39.800 --> 00:13:42.800]  但現在他們是講share value
[00:13:42.800 --> 00:13:45.800]  就是說是一個共享價值
[00:13:45.800 --> 00:13:49.800]  share value是更加能夠將整個SCR
[00:13:49.800 --> 00:13:51.800]  提升到一個更高的層次
[00:13:51.800 --> 00:13:53.800]  就是我一路賺錢的時候
[00:13:53.800 --> 00:13:55.800]  我一路是幫這個社區
[00:13:55.800 --> 00:13:57.800]  其實這個東西是重要的
[00:13:57.800 --> 00:14:03.800]  如果這一張相可能會令到有些人很upset
[00:14:03.800 --> 00:14:05.800]  就是剛剛在1998年
[00:14:05.800 --> 00:14:07.800]  當有燒炭自殺的時候
[00:14:07.800 --> 00:14:08.800]  有一貫
[00:14:08.800 --> 00:14:11.800]  但在社會和民主派
[00:14:11.800 --> 00:14:15.800]  馬上有一個很大的無所不在
[00:14:15.800 --> 00:14:20.800]  而在香港、台灣和日本的時候
[00:14:20.800 --> 00:14:22.800]  你有沒有發覺在這幾年
[00:14:22.800 --> 00:14:27.800]  我們當中有五萬個因為燒炭自殺的部門
[00:14:27.800 --> 00:14:30.800]  一件事在香港發生
[00:14:30.800 --> 00:14:33.800]  就出口到西灣廣地
[00:14:33.800 --> 00:14:35.800]  就是五萬個
[00:14:35.800 --> 00:14:39.800]  還有在日本和南韓
[00:14:39.800 --> 00:14:41.800]  他們還沒有停下來
[00:14:41.800 --> 00:14:42.800]  而我們還沒有去
[00:14:42.800 --> 00:14:44.800]  所以為什麼
[00:14:44.800 --> 00:14:45.800]  這個就是
[00:14:45.800 --> 00:14:51.800]  我記得我們看到一個這樣的情況
[00:14:51.800 --> 00:14:55.800]  大家都去過長洲
[00:14:55.800 --> 00:14:58.800]  長洲就是東廷小卒那個去玩
[00:14:58.800 --> 00:15:01.800]  但是他們當區裡面
[00:15:01.800 --> 00:15:05.800]  自己就做這個防火自殺的工作
[00:15:05.800 --> 00:15:07.800]  那些警察
[00:15:07.800 --> 00:15:11.800]  如果在2003年最緊要的時候
[00:15:11.800 --> 00:15:12.800]  你進到長洲的時候
[00:15:12.800 --> 00:15:13.800]  你會有個警察
[00:15:13.800 --> 00:15:15.800]  一出渡輪的時候
[00:15:15.800 --> 00:15:16.800]  就看著你
[00:15:16.800 --> 00:15:17.800]  他不是捉賊
[00:15:17.800 --> 00:15:19.800]  他是看你這個人不是很開心
[00:15:19.800 --> 00:15:21.800]  就出了防火
[00:15:21.800 --> 00:15:25.800]  還有就是三不租
[00:15:25.800 --> 00:15:27.800]  即如果你樣子不是很開心
[00:15:27.800 --> 00:15:30.800]  你自己一個人的時候
[00:15:30.800 --> 00:15:31.800]  也不會租給你
[00:15:31.800 --> 00:15:33.800]  就算租給你也好
[00:15:33.800 --> 00:15:35.800]  如果你的樣子又是不開心的時候
[00:15:35.800 --> 00:15:38.800]  他每15分鐘都會去看你
[00:15:38.800 --> 00:15:40.800]  你有沒有節水
[00:15:40.800 --> 00:15:42.800]  有個很好的服務
[00:15:42.800 --> 00:15:44.800]  就因為他這樣做
[00:15:44.800 --> 00:15:46.800]  如果他不燒炭
[00:15:46.800 --> 00:15:47.800]  他會做其他事
[00:15:47.800 --> 00:15:48.800]  但是你會看看
[00:15:48.800 --> 00:15:50.800]  其實因為這個process
[00:15:50.800 --> 00:15:52.800]  他做了的時候
[00:15:52.800 --> 00:15:53.800]  他本來14個人
[00:15:53.800 --> 00:15:55.800]  就跌到只有2個人
[00:15:55.800 --> 00:15:57.800]  所以其實是可以做到
[00:15:57.800 --> 00:15:59.800]  他們甚至在71
[00:15:59.800 --> 00:16:01.800]  如果那個老闆知道
[00:16:01.800 --> 00:16:02.800]  你賣炭
[00:16:02.800 --> 00:16:04.800]  買啤酒
[00:16:04.800 --> 00:16:07.800]  買panadol
[00:16:07.800 --> 00:16:09.800]  但如果你買chicken wing
[00:16:09.800 --> 00:16:11.800]  和不買sauce
[00:16:11.800 --> 00:16:16.800]  就真的做到
[00:16:16.800 --> 00:16:18.800]  你就說你玩的
[00:16:18.800 --> 00:16:19.800]  不是玩的
[00:16:19.800 --> 00:16:20.800]  是真實的
[00:16:20.800 --> 00:16:22.800]  我們起傳媒
[00:16:22.800 --> 00:16:24.800]  也都做了一堆
[00:16:24.800 --> 00:16:25.800]  什麼意思呢
[00:16:25.800 --> 00:16:27.800]  就是叫所有起傳媒
[00:16:27.800 --> 00:16:28.800]  你們知道他任何人
[00:16:28.800 --> 00:16:30.800]  起傳媒的傳媒
[00:16:30.800 --> 00:16:33.800]  是所有28間的
[00:16:33.800 --> 00:16:35.800]  八家和衛康
[00:16:35.800 --> 00:16:37.800]  都把炭鎖起來
[00:16:37.800 --> 00:16:38.800]  那不好玩
[00:16:38.800 --> 00:16:40.800]  炭怎麼會鎖起來
[00:16:40.800 --> 00:16:41.800]  酒也會 煙也會
[00:16:41.800 --> 00:16:43.800]  但是我們那時候
[00:16:43.800 --> 00:16:45.800]  就威迫利誘之下
[00:16:45.800 --> 00:16:47.800]  強化了他們做不到的東西
[00:16:47.800 --> 00:16:49.800]  一年之內
[00:16:49.800 --> 00:16:53.800]  起傳媒就跌了一半
[00:16:53.800 --> 00:16:57.800]  起傳網同樣沒有跌
[00:16:57.800 --> 00:17:00.800]  所以其實整個討論
[00:17:00.800 --> 00:17:02.800]  你找到一個機會
[00:17:02.800 --> 00:17:03.800]  有一個切入點
[00:17:03.800 --> 00:17:05.800]  你就有很多opportunity
[00:17:05.800 --> 00:17:08.800]  就是說他不燒炭
[00:17:08.800 --> 00:17:09.800]  就不會跳樓
[00:17:09.800 --> 00:17:10.800]  或者不會做任何事
[00:17:10.800 --> 00:17:12.800]  但是真的情緒受到
[00:17:12.800 --> 00:17:13.800]  這些不值人的事
[00:17:13.800 --> 00:17:14.800]  他們想這個方法
[00:17:14.800 --> 00:17:15.800]  好像利用不了
[00:17:15.800 --> 00:17:17.800]  可以想到很多方法去處理問題
[00:17:17.800 --> 00:17:18.800]  但是只要你能夠
[00:17:18.800 --> 00:17:20.800]  by time
[00:17:20.800 --> 00:17:22.800]  榮耀神的工作
[00:17:22.800 --> 00:17:23.800]  榮耀你的參與
[00:17:23.800 --> 00:17:24.800]  就make the difference
[00:17:24.800 --> 00:17:25.800]  ok
[00:17:25.800 --> 00:17:27.800]  最近你都知道
[00:17:27.800 --> 00:17:30.800]  在2011年
[00:17:30.800 --> 00:17:33.800]  北區就在4個月裏面
[00:17:33.800 --> 00:17:35.800]  有6個年輕人就跳樓
