
[00:00:00.000 --> 00:00:01.640]  弟兄姊妹健康
[00:10:33.280 --> 00:10:35.200]  慢慢慢慢就變成
[00:10:35.200 --> 00:10:37.440]  教會一個非常嚴重的
[00:10:37.440 --> 00:10:40.160]  一個信仰的問題出現了
[00:10:40.160 --> 00:10:41.320]  如果你在家裡面
[00:10:41.320 --> 00:10:42.240]  你靜悄悄的
[00:10:42.240 --> 00:10:44.760]  你煮了 吃了以後沒人說你
[00:10:44.760 --> 00:10:48.000]  但是現在你又出時一些場合
[00:10:48.000 --> 00:10:49.000]  你看
[00:10:49.000 --> 00:10:50.440]  那個是陳長老
[00:10:50.440 --> 00:10:51.960]  怎麼他也坐在那邊
[00:10:51.960 --> 00:10:54.080]  跟他一起吃盤菜
[00:10:54.080 --> 00:10:55.560]  喔
[00:10:55.560 --> 00:10:57.480]  就會有人說話了
[00:10:57.480 --> 00:10:59.160]  然後就爭執了
[00:10:59.160 --> 00:11:00.760]  然後就分裂了
[00:11:00.760 --> 00:11:04.320]  跟著呢 一定是跌倒
[00:11:04.320 --> 00:11:05.520]  吃了以後回家
[00:11:05.520 --> 00:11:07.080]  心裡面就很難受
[00:11:07.080 --> 00:11:08.880]  唉呀 我今天得罪左了
[00:11:08.880 --> 00:11:10.800]  假如你天天都有這種感覺
[00:11:10.800 --> 00:11:12.640]  你很快就神經病了
[00:11:12.640 --> 00:11:15.400]  因為你都要遇到這個問題
[00:11:15.400 --> 00:11:17.240]  所以保羅就用了這個
[00:11:17.240 --> 00:11:19.760]  三個方法來回答他們
[00:11:19.760 --> 00:11:21.720]  怎麼去處理這個關於
[00:11:21.720 --> 00:11:24.600]  吃飢餓偶像的食物
[00:11:24.600 --> 00:11:25.960]  第一方面呢
[00:11:25.960 --> 00:11:28.920]  哥林多人是追求智慧的
[00:11:28.920 --> 00:11:30.080]  很有名
[00:11:30.080 --> 00:11:31.480]  希臘人嘛
[00:11:31.480 --> 00:11:34.280]  就覺得我智慧很好
[00:11:34.280 --> 00:11:36.720]  領悟力 道德的正確
[00:11:36.720 --> 00:11:38.880]  都是他們常常講的
[00:11:38.880 --> 00:11:41.120]  雖然保羅曾經說他們
[00:11:41.120 --> 00:11:42.960]  按你們的有能力的不多
[00:11:42.960 --> 00:11:45.360]  高貴的不多 智慧的也不多
[00:11:45.360 --> 00:11:48.280]  但是他們不會這樣承認的
[00:11:48.280 --> 00:11:49.960]  所以呢 他們就說
[00:11:49.960 --> 00:11:51.800]  就是吃得雷派了
[00:11:51.800 --> 00:11:53.200]  就說
[00:11:53.200 --> 00:11:56.680]  我有足夠的真理的知識的水準
[00:11:56.680 --> 00:11:59.480]  所以我覺得吃是沒問題的
[00:11:59.480 --> 00:12:00.640]  你們不吃的人
[00:12:00.640 --> 00:12:04.000]  是因為你們靈性比較弱的那一種
[00:12:04.000 --> 00:12:06.440]  所以他們就自高自大了
[00:12:06.440 --> 00:12:08.680]  隨便可以吃 沒有問題
[00:12:08.680 --> 00:12:11.400]  只要你靈性 你操練一下就可以
[00:12:11.400 --> 00:12:13.640]  你不擔心
[00:12:13.640 --> 00:12:15.840]  不單是這樣 他自己吃了以後
[00:12:15.840 --> 00:12:20.080]  還會逼迫那些不吃的人
[00:12:20.080 --> 00:12:22.360]  我們廣東話有一句就說
[00:12:22.360 --> 00:12:24.640]  什麼這麼渣的
[00:12:24.640 --> 00:12:28.760]  就 哎呀 你為什麼你的靈性這麼差
[00:12:28.760 --> 00:12:30.880]  我們信了主以後什麼都不怕
[00:12:30.880 --> 00:12:32.360]  我們是有真理的人嘛
[00:12:32.360 --> 00:12:34.840]  所以隨便吃 隨便吃
[00:12:34.840 --> 00:12:35.760]  保羅就說
[00:12:35.760 --> 00:12:37.960]  你不要以為你什麼都知道
[00:12:37.960 --> 00:12:42.200]  其實人生有很多不知道的事情
[00:12:42.200 --> 00:12:43.320]  你
[00:12:43.320 --> 00:12:45.640]  因為他們也覺得肉體不重要
[00:12:45.640 --> 00:12:48.800]  那個是二人論的影響
[00:12:48.800 --> 00:12:51.240]  但是這是一個部分的真理
[00:12:51.240 --> 00:12:53.120]  實在的我們靈性很重要
[00:12:53.120 --> 00:12:54.920]  我們永生很重要
[00:12:54.920 --> 00:12:56.640]  但是我們生活在地上的話
[00:12:56.640 --> 00:12:59.360]  我們的肉體也很重要的
[00:12:59.360 --> 00:13:01.680]  就很容易就要處理這一方
[00:13:01.680 --> 00:13:03.800]  到底我肉體犯罪是怎麼樣呢
[00:13:03.800 --> 00:13:06.560]  所以他們說沒關係
[00:13:06.560 --> 00:13:08.200]  我靈魂聖潔就可以了
[00:13:08.200 --> 00:13:09.760]  那個肉體不要管他
[00:13:09.760 --> 00:13:12.080]  所以哥林多前書第五章就講
[00:13:12.080 --> 00:13:14.880]  他們就覺得淫亂也不成問題
[00:13:14.880 --> 00:13:16.560]  應該是身體的問題嘛
[00:13:16.560 --> 00:13:18.760]  我靈性很高超就可以
[00:13:18.760 --> 00:13:21.360]  所以就變成好多罪案發生
[00:13:21.360 --> 00:13:23.640]  就是因為他們自以為
[00:13:23.640 --> 00:13:25.960]  我有很好的滋味
[00:13:25.960 --> 00:13:28.120]  我有很好的知識
[00:13:28.120 --> 00:13:31.480]  所以就沒關係
[00:13:31.480 --> 00:13:33.840]  假如是這樣的話
[00:13:33.840 --> 00:13:35.280]  沒有愛的教會
[00:13:35.280 --> 00:13:38.200]  就會變成一個叫NGO
[00:13:38.200 --> 00:13:40.520]  就中文是什麼
[00:13:40.520 --> 00:13:42.800]  Non-Government Organization
[00:13:42.800 --> 00:13:47.760]  非牟利的組織就NGO
[00:13:47.760 --> 00:13:50.440]  我也很怕那些讀完神學的
[00:13:50.440 --> 00:13:51.600]  弟兄姊妹回來
[00:13:51.600 --> 00:13:55.400]  有時候就挑戰我們傳道人的權柄
[00:13:55.400 --> 00:13:58.840]  哎呀你有沒有解錯經啊
[00:13:58.840 --> 00:13:59.960]  這樣這樣
[00:13:59.960 --> 00:14:01.760]  我不是反對你們去讀神學
[00:14:01.760 --> 00:14:03.120]  是很好的事
[00:14:03.120 --> 00:14:04.600]  但是就不要把那些
[00:14:04.600 --> 00:14:07.120]  你學到一些功夫
[00:14:07.120 --> 00:14:10.880]  我聽了某某大講員講完以後
[00:14:10.880 --> 00:14:13.920]  傳道你剛才那個講到的字
[00:14:13.920 --> 00:14:16.120]  好像有不對這樣
[00:14:16.120 --> 00:14:18.080]  這種情況不行
[00:14:18.080 --> 00:14:21.120]  保羅就說不能單靠你有的知識
[00:14:21.120 --> 00:14:24.000]  要用愛心才能造就人
[00:14:24.000 --> 00:14:25.320]  沒有愛的教會
[00:14:25.320 --> 00:14:28.320]  無論你的知識多麼豐富
[00:14:28.320 --> 00:14:30.440]  多少個神學博士
[00:14:30.440 --> 00:14:32.880]  我有個弟兄他在Houston
[00:14:32.880 --> 00:14:34.280]  墓會的
[00:14:34.280 --> 00:14:36.880]  他說我進了那個教會以後
[00:14:36.880 --> 00:14:38.440]  你知道美國這個Houston
[00:14:38.440 --> 00:14:41.920]  是一個高科技的開空中心
[00:14:41.920 --> 00:14:43.840]  他說我一看
[00:14:43.840 --> 00:14:45.320]  哎呦
[00:14:45.320 --> 00:14:49.040]  少的弟兄都三個博士學位
[00:14:49.040 --> 00:14:52.760]  我怎麼能去牧養他們啊
[00:14:52.760 --> 00:14:54.520]  這種觀念就不對了
[00:14:54.520 --> 00:14:56.760]  我們牧養是因為耶穌的愛
[00:14:56.760 --> 00:14:58.680]  耶穌的寶血接近我們
[00:14:58.680 --> 00:15:02.760]  不是因為你有多少學問
[00:15:02.760 --> 00:15:05.680]  梁家黎牧師有一次講到
[00:15:05.680 --> 00:15:07.760]  就是訓練我們一些傳道同工
[00:15:07.760 --> 00:15:09.560]  就是同學他說
[00:15:09.560 --> 00:15:11.080]  你不要以為你在教會
[00:15:11.080 --> 00:15:13.920]  拼命進修某一個學位
[00:15:13.920 --> 00:15:16.440]  拿一個博士拿兩個博士
[00:15:16.440 --> 00:15:19.280]  所以他說傳道人現在就不務正業
[00:15:19.280 --> 00:15:21.880]  就變成一個專家
[00:15:21.880 --> 00:15:23.480]  我是輔導專家
[00:15:23.480 --> 00:15:24.840]  我是某某專家
[00:15:24.840 --> 00:15:26.400]  我是心悅專家
[00:15:26.400 --> 00:15:28.840]  我是希伯萊文專家
[00:15:28.840 --> 00:15:33.320]  結果教會再也沒有牧養了
[00:15:33.320 --> 00:15:35.200]  他也講了一個案件
[00:15:35.200 --> 00:15:37.240]  就是有一個教會
[00:15:37.240 --> 00:15:40.640]  準備要擴展一個
[00:15:40.640 --> 00:15:42.560]  加一個崇拜
[00:15:42.560 --> 00:15:46.400]  結果給音樂部的那些同工反對我
[00:15:46.400 --> 00:15:49.880]  因為我們再沒有人來唱詩
[00:15:49.880 --> 00:15:51.800]  專業的同工
[00:15:51.800 --> 00:15:54.040]  梁牧師就破口大罵
[00:15:54.040 --> 00:15:55.680]  他說這些荒謬
[00:15:55.680 --> 00:15:56.800]  神的功就不可能
[00:15:56.800 --> 00:16:00.200]  因為你沒有音樂就停下來的
[00:16:00.200 --> 00:16:01.600]  所以我們要好小心
[00:16:01.600 --> 00:16:05.240]  不要以為把人專職化
[00:16:05.240 --> 00:16:07.520]  把自己提升到某一個地步
[00:16:07.520 --> 00:16:10.520]  你就可以批評很多事情
[00:16:10.520 --> 00:16:16.400]  不好 愛心才能造就人
[00:16:16.400 --> 00:16:18.640]  第二種就是良心
[00:16:18.640 --> 00:16:21.000]  就剛才也提到第二種情況
[00:16:21.000 --> 00:16:22.120]  因為在市場上
[00:16:22.120 --> 00:16:24.040]  你沒有辦法買到
[00:16:24.040 --> 00:16:27.480]  沒有寄過偶像的肉
[00:16:27.480 --> 00:16:29.160]  好啦 就開始講了
[00:16:29.160 --> 00:16:33.440]  有人從前拜慣了偶像
[00:16:33.440 --> 00:16:36.880]  其實因為從小到大
[00:16:36.880 --> 00:16:38.320]  都吃了這個食物
[00:16:38.320 --> 00:16:40.640]  都寄過偶像
[00:16:40.640 --> 00:16:42.160]  你不知道香港也有
[00:16:42.160 --> 00:16:44.280]  7月14日
[00:16:44.280 --> 00:16:46.200]  都派了一些平安米的
[00:16:46.200 --> 00:16:48.080]  我小時候也去排隊去拿的
[00:16:48.080 --> 00:16:50.600]  我媽要我去拿
[00:16:50.600 --> 00:16:52.320]  這個平安米就這樣
[00:16:52.320 --> 00:16:55.080]  吃了習慣了
[00:16:55.080 --> 00:16:56.840]  沒關係
[00:16:56.840 --> 00:16:58.320]  良心就誤會了
[00:16:58.320 --> 00:16:59.320]  就是覺得
[00:16:59.320 --> 00:17:02.440]  有一些人就軟弱了
[00:17:02.440 --> 00:17:03.760]  不吃越不行
[00:17:03.760 --> 00:17:06.160]  吃也沒辦法
[00:17:06.160 --> 00:17:07.560]  有時候我也小心
[00:17:07.560 --> 00:17:11.360]  我們有一些動作習慣了以後
[00:17:11.360 --> 00:17:15.080]  就變成一個習慣而已
[00:17:15.080 --> 00:17:18.040]  就不是一個真的心去在裡面
[00:17:18.040 --> 00:17:20.720]  為什麼這樣說呢
[00:17:20.720 --> 00:17:23.720]  我在北京有一些親戚
[00:17:23.720 --> 00:17:25.520]  他全家都姓祖
[00:17:25.520 --> 00:17:27.200]  但是你知道在國內姓祖
[00:17:27.200 --> 00:17:28.440]  講了這幾十年前
[00:17:28.440 --> 00:17:30.120]  他現在也很大
[00:17:30.120 --> 00:17:35.360]  他小時候6、7歲去讀小學
[00:17:35.360 --> 00:17:37.640]  在學校裡面吃飯的
[00:17:37.640 --> 00:17:39.200]  而且他們很榮耀
[00:17:39.200 --> 00:17:40.680]  就是綁一個紅巾
[00:17:40.680 --> 00:17:44.200]  在脖子上的一個校先隊
[00:17:44.200 --> 00:17:47.280]  但是他家裡面有先犯禱告的
[00:17:47.280 --> 00:17:50.240]  那小孩怎麼辦呢
[00:17:50.240 --> 00:17:51.760]  也沒教他
[00:17:51.760 --> 00:17:53.840]  但是他不去歇飯禱告
[00:17:53.840 --> 00:17:56.680]  心裡面有良心又不安
[00:17:56.680 --> 00:17:57.720]  他好聰明
[00:17:57.720 --> 00:17:58.680]  他每一次吃飯
[00:17:58.680 --> 00:18:01.200]  飯堂裡面一大堆人
[00:18:01.200 --> 00:18:03.280]  他就按著那個桌子
[00:18:03.280 --> 00:18:07.320]  低著頭去找東西
[00:18:07.320 --> 00:18:10.760]  找完之後他禱告完了
[00:18:10.760 --> 00:18:11.680]  他就這樣
[00:18:11.680 --> 00:18:14.880]  所以他覺得良心不安
[00:18:14.880 --> 00:18:16.360]  他怎麼樣要做一個動作
