
[00:00:00.000 --> 00:00:01.480]  我想問問弟姐妹
[00:01:58.360 --> 00:02:00.840]  他的心境是怎樣的?
[00:02:00.840 --> 00:02:03.360]  在去年我剛才提過
[00:02:03.360 --> 00:02:05.160]  我們有一班同工
[00:02:05.160 --> 00:02:06.240]  教務同工
[00:02:06.240 --> 00:02:09.640]  還有一班侍功領袖一起走過
[00:02:09.640 --> 00:02:12.560]  我們一起禱告去尋求神的心意
[00:02:12.560 --> 00:02:14.600]  在那次神再一次揭示
[00:02:14.600 --> 00:02:16.280]  祂告訴我們
[00:02:16.280 --> 00:02:20.200]  祂已經揀選了同福堂的弟兄姊妹
[00:02:20.200 --> 00:02:23.280]  要我們成為聖殿的支柱
[00:02:23.280 --> 00:02:25.640]  什麼是聖殿的支柱呢?
[00:02:25.640 --> 00:02:28.040]  聖殿就是教會
[00:02:28.040 --> 00:02:30.640]  聖殿的支柱就是教會的支柱
[00:02:30.640 --> 00:02:32.320]  但是當我們思考的時候
[00:02:32.320 --> 00:02:34.480]  這個聖殿支柱的功能
[00:02:34.480 --> 00:02:39.440]  跟我們一般想像和理解的很不同
[00:02:39.440 --> 00:02:41.400]  在聖經裡面
[00:02:41.400 --> 00:02:42.840]  在舊約的聖經裡面
[00:02:42.840 --> 00:02:46.400]  第一個正式的聖殿是什麼呢?
[00:02:46.400 --> 00:02:48.400]  就是所羅門的聖殿
[00:02:48.400 --> 00:02:50.000]  但是當我們看圖的時候
[00:02:50.000 --> 00:02:53.240]  你會發覺聖殿的支柱在哪裡呢?
[00:02:53.240 --> 00:02:55.800]  你會發覺不是在聖殿裡面
[00:02:55.800 --> 00:02:57.160]  就是說我們一般理解
[00:02:57.160 --> 00:02:59.920]  那些支柱是支撐著教會的
[00:02:59.920 --> 00:03:00.760]  但是不是的
[00:03:00.760 --> 00:03:02.720]  原來聖殿的支柱不是在教會裡面
[00:03:02.720 --> 00:03:05.640]  是在聖殿的外面
[00:03:05.640 --> 00:03:09.680]  這個瓦根和波亞斯就是那兩條支柱
[00:03:09.680 --> 00:03:12.400]  它在外面就不是我們理解的
[00:03:12.400 --> 00:03:14.440]  支撐著教會
[00:03:14.440 --> 00:03:16.200]  就是說這個支柱
[00:03:16.200 --> 00:03:17.560]  波亞斯和瓦根
[00:03:17.560 --> 00:03:19.200]  是有另外一種功能
[00:03:19.200 --> 00:03:20.320]  是什麼呢?
[00:03:20.320 --> 00:03:22.560]  原來聖殿的支柱
[00:03:22.560 --> 00:03:24.040]  是一個記號
[00:03:24.040 --> 00:03:25.360]  是一個sign
[00:03:25.360 --> 00:03:27.520]  是讓人看到這個支柱的時候
[00:03:27.520 --> 00:03:28.560]  他可以想像
[00:03:28.560 --> 00:03:30.640]  這個聖殿究竟是怎樣的呢?
[00:03:30.640 --> 00:03:32.760]  這個聖殿敬拜的神
[00:03:32.760 --> 00:03:34.320]  究竟是怎樣的呢?
[00:03:34.320 --> 00:03:36.480]  今天神也呼召我們每一位大英主媒
[00:03:36.480 --> 00:03:37.800]  成為聖殿的支柱
[00:03:37.800 --> 00:03:39.320]  成為教會的支柱
[00:03:39.320 --> 00:03:41.120]  本家說神要我們做些什麼
[00:03:41.120 --> 00:03:42.640]  呼召我們做些什麼
[00:03:42.640 --> 00:03:44.200]  就是讓我們在
[00:03:44.200 --> 00:03:46.280]  人在我們的生命裡面
[00:03:46.280 --> 00:03:47.480]  去看到
[00:03:47.480 --> 00:03:49.400]  去想像到
[00:03:49.400 --> 00:03:51.720]  一個榮耀的教會究竟是怎樣的
[00:03:51.720 --> 00:03:53.640]  充滿愛的教會是怎樣的
[00:03:53.640 --> 00:03:57.360]  我們敬拜的神是一個什麼神?
[00:03:57.360 --> 00:04:00.680]  是人的見證
[00:04:00.680 --> 00:04:03.240]  當世界所有的人
[00:04:03.240 --> 00:04:05.760]  都為了自己
[00:04:05.760 --> 00:04:07.840]  自私自利的時候
[00:04:07.840 --> 00:04:10.360]  為什麼你還不怕吃虧
[00:04:10.360 --> 00:04:11.640]  不怕吃虧
[00:04:11.640 --> 00:04:13.040]  去為人著想
[00:04:13.040 --> 00:04:14.960]  去幫助其他人呢?
[00:04:14.960 --> 00:04:16.440]  為什麼這個全世界的人
[00:04:16.440 --> 00:04:18.360]  對未來都充滿
[00:04:18.360 --> 00:04:20.960]  絕望和悲觀的時候
[00:04:20.960 --> 00:04:24.240]  你竟然對未來充滿信心呢?
[00:04:24.240 --> 00:04:25.520]  為什麼這個世界的人
[00:04:25.520 --> 00:04:26.960]  面對困難的時候
[00:04:26.960 --> 00:04:29.520]  都垂頭喪氣心灰意冷
[00:04:29.520 --> 00:04:33.360]  你反而生活得越來越有力呢?
[00:04:33.360 --> 00:04:34.920]  為什麼這個世界
[00:04:34.920 --> 00:04:36.200]  所有的人
[00:04:36.200 --> 00:04:37.920]  放假週末的時候
[00:04:37.920 --> 00:04:40.080]  情願去吃喝玩樂
[00:04:40.080 --> 00:04:43.120]  為什麼你還用時間回來教會
[00:04:43.120 --> 00:04:44.720]  敬拜神呢?
[00:04:44.720 --> 00:04:48.120]  為什麼其他人用不好的手段對付你
[00:04:48.120 --> 00:04:50.920]  你沒有用他的手段去對付他
[00:04:50.920 --> 00:04:54.000]  反而你為他祈禱呢?
[00:04:54.000 --> 00:04:56.160]  那些人會好奇
[00:04:56.160 --> 00:04:57.520]  他會想像
[00:04:57.520 --> 00:04:58.880]  這個人
[00:04:58.880 --> 00:05:00.520]  他回到教會這個群體
[00:05:00.520 --> 00:05:02.400]  究竟是什麼人來的呢?
[00:05:02.400 --> 00:05:03.360]  他所信的神
[00:05:03.360 --> 00:05:04.280]  他所敬拜的神
[00:05:04.280 --> 00:05:06.040]  究竟是什麼神呢?
[00:05:06.040 --> 00:05:07.880]  但是聖殿的支柱
[00:05:07.880 --> 00:05:08.800]  教會的支柱
[00:05:08.800 --> 00:05:10.000]  就是講的這件事
[00:05:10.000 --> 00:05:12.360]  有我們的生命表明我們的教會是怎樣
[00:05:12.360 --> 00:05:15.280]  有我們的生命表明神是怎樣
[00:05:15.280 --> 00:05:19.960]  但是我好想告訴大家一個事實
[00:05:19.960 --> 00:05:22.640]  就是我們想成為聖殿的支柱
[00:05:22.640 --> 00:05:26.360]  但是你沒有辦法自動成為聖殿的支柱
[00:05:26.360 --> 00:05:29.640]  你沒有辦法自動對證成為教會的支柱
[00:05:29.640 --> 00:05:30.480]  為什麼呢?
[00:05:30.480 --> 00:05:32.360]  因為這個世界充滿罪
[00:05:32.360 --> 00:05:34.640]  你是沒有辦法自動對焦的
[00:05:34.640 --> 00:05:36.280]  就好像我們那些拍照機
[00:05:36.280 --> 00:05:38.280]  你打算自動對焦是對不到的
[00:05:38.280 --> 00:05:39.600]  因為充滿罪
[00:05:39.600 --> 00:05:43.120]  我們是沒有辦法自動成為教會的支柱的
[00:05:43.120 --> 00:05:46.240]  我們必須要經過神的塑造
[00:05:46.240 --> 00:05:48.760]  神就是這樣去幫助我們
[00:05:48.760 --> 00:05:51.480]  神的塑造是什麼意思呢?
[00:05:51.480 --> 00:05:53.320]  神的塑造在我們人生裡面
[00:05:53.320 --> 00:05:55.920]  神會不斷地鍛鍊我們
[00:05:55.920 --> 00:05:58.640]  讓我們一步一步漸漸地
[00:05:58.640 --> 00:06:02.760]  可以成為神使用祝福人的器命
[00:06:02.760 --> 00:06:05.840]  我們一起看看啟示錄三章十二節
[00:06:05.840 --> 00:06:06.640]  我們一起讀好嗎?
[00:06:06.640 --> 00:06:07.960]  一二三
[00:06:07.960 --> 00:06:12.720]  得勝的我要叫他在我神殿中作處子
[00:06:12.720 --> 00:06:16.680]  他也必不再從那裡出去
[00:06:16.680 --> 00:06:21.200]  我又要將我神的名和我神乘的名
[00:06:21.200 --> 00:06:23.960]  這乘就是從天上
[00:06:23.960 --> 00:06:27.920]  從我神那裡降下來的耶路撒冷
[00:06:27.920 --> 00:06:33.480]  並我身的名都寫在他上面
[00:06:33.480 --> 00:06:36.360]  得勝究竟是什麼意思呢?
[00:06:36.360 --> 00:06:39.120]  得勝是在我們人生裡面
[00:06:39.120 --> 00:06:42.120]  我們有不同的際遇
[00:06:42.120 --> 00:06:43.280]  我們有順境
[00:06:43.280 --> 00:06:44.480]  我們有逆境
[00:06:44.480 --> 00:06:46.800]  我們有陽光、我們有風雨
[00:06:46.800 --> 00:06:49.040]  但是無論你遇到什麼境況
[00:06:49.040 --> 00:06:52.840]  你都憑著信心去跟隨神的指引
[00:06:52.840 --> 00:06:55.240]  神會在整個過程裡面
[00:06:55.240 --> 00:06:56.520]  使用這些環境
[00:06:56.520 --> 00:06:59.000]  一直一直去塑造我們
[00:06:59.000 --> 00:07:02.680]  讓我們的聖靈生命不斷地進步
[00:07:02.680 --> 00:07:04.400]  並且很重要
[00:07:04.400 --> 00:07:05.400]  在啟示錄裡面
[00:07:05.400 --> 00:07:06.480]  神應許我們
[00:07:06.480 --> 00:07:08.960]  當我們完成了這個塑造
[00:07:08.960 --> 00:07:10.480]  完成了這個塑造
[00:07:10.480 --> 00:07:12.840]  就是聖經裡面所說的得勝
[00:07:12.840 --> 00:07:14.880]  我們完成了這個塑造的時候
[00:07:14.880 --> 00:07:17.920]  神應許我們會得著祂的獎賞
[00:07:17.920 --> 00:07:19.880]  就是包括剛才神所寫的
[00:07:19.880 --> 00:07:21.160]  我們的身份
[00:07:21.160 --> 00:07:22.680]  有神天過的獎賞
[00:07:22.680 --> 00:07:24.720]  可以居住在神的國裡面
[00:07:24.720 --> 00:07:26.080]  丁子梅簡單來說
[00:07:26.080 --> 00:07:28.120]  神對我們的塑造
[00:07:28.120 --> 00:07:31.600]  是幫助我們脫離我們的過去
[00:07:31.600 --> 00:07:34.960]  完全地離開那些不好的過往
[00:07:34.960 --> 00:07:37.560]  讓我們人生可以跨前一步
[00:07:37.560 --> 00:07:39.840]  有一個新的一頁
[00:07:39.840 --> 00:07:41.520]  我記得
[00:07:41.520 --> 00:07:43.320]  有一個猶太人的拉比
[00:07:43.320 --> 00:07:45.480]  曾經說過一個這樣的故事
[00:07:45.480 --> 00:07:47.560]  Elan一直向前走
[00:07:47.560 --> 00:07:48.480]  一直走路
[00:07:48.480 --> 00:07:51.240]  他在尋找他的人生
[00:07:51.240 --> 00:07:54.440]  但是當他走到一條橋的時候
[00:07:54.440 --> 00:07:58.600]  突然間有一個人迎面向他走過來
[00:07:58.600 --> 00:08:01.920]  這個人身上是纏著一條繩的
[00:08:01.920 --> 00:08:03.680]  Elan看清楚
[00:08:03.680 --> 00:08:06.280]  這個人的衣著和樣貌
[00:08:06.280 --> 00:08:08.160]  竟然跟他一模一樣
[00:08:08.160 --> 00:08:10.880]  Elan也來不及去反應的時候
[00:08:10.880 --> 00:08:12.080]  這個人已經問他
[00:08:12.080 --> 00:08:13.000]  老兄
[00:08:13.000 --> 00:08:14.360]  可不可以幫幫我
[00:08:14.360 --> 00:08:16.640]  幫我解開我身上的那條繩
[00:08:16.640 --> 00:08:18.240]  其實要做的事很簡單
[00:08:18.240 --> 00:08:21.320]  只是一條繩的一端
[00:08:21.320 --> 00:08:22.360]  你拿著它
[00:08:22.360 --> 00:08:24.240]  一直向前走
[00:08:24.240 --> 00:08:25.720]  無論是什麼情況
[00:08:25.720 --> 00:08:27.960]  你千萬不要放手
[00:08:27.960 --> 00:08:29.200]  這樣就可以了
[00:08:29.200 --> 00:08:30.800]  Elan就覺得
[00:08:30.800 --> 00:08:32.160]  都是舉手之勞
[00:08:32.160 --> 00:08:33.960]  拿著繩一直走
[00:08:33.960 --> 00:08:35.680]  於是就答應了
[00:08:35.680 --> 00:08:37.080]  但是當他拿著這條繩
[00:08:37.080 --> 00:08:39.560]  一直走過了橋的時候
[00:08:39.560 --> 00:08:42.600]  突然間有股強大的拉力
[00:08:42.600 --> 00:08:44.760]  將他向後拉
[00:08:44.760 --> 00:08:46.440]  究竟發生了什麼事呢
[00:08:46.440 --> 00:08:48.600]  原來剛才那個人竟然跳下了橋
[00:08:48.600 --> 00:08:49.520]  大家可以想像
[00:08:49.520 --> 00:08:50.880]  這個人那麼重
[00:08:50.880 --> 00:08:52.480]  Elan拿著繩的另一邊
[00:08:52.480 --> 00:08:55.200]  自然有股拉力將他拉到後面
[00:08:55.200 --> 00:08:57.440]  Elan很想把他拉上來
[00:08:57.440 --> 00:08:58.800]  但是他又不夠力
[00:08:58.800 --> 00:08:59.960]  但是他很想
[00:08:59.960 --> 00:09:02.520]  不如把這條繩綁在橋邊
[00:09:02.520 --> 00:09:03.720]  讓他固定著
[00:09:03.720 --> 00:09:05.240]  這樣定著他
[00:09:05.240 --> 00:09:06.720]  但是因為拉力太大
[00:09:06.720 --> 00:09:08.560]  他沒有辦法做到
[00:09:08.560 --> 00:09:11.920]  這個人跳下了橋的人還在大喊
[00:09:11.920 --> 00:09:13.800]  你千萬不要放手
[00:09:13.800 --> 00:09:15.160]  如果你放手
[00:09:15.160 --> 00:09:16.920]  你就後悔一生
[00:09:16.920 --> 00:09:18.080]  等於如果是你
[00:09:18.080 --> 00:09:19.920]  你會怎麼做呢
[00:09:19.920 --> 00:09:21.480]  Elan就覺得
[00:09:21.480 --> 00:09:23.440]  用盡一切方法
[00:09:23.440 --> 00:09:25.480]  都沒有辦法把他拉上來
[00:09:25.480 --> 00:09:27.040]  反過來
[00:09:27.040 --> 00:09:28.320]  不是幫他拉上來
[00:09:28.320 --> 00:09:30.800]  是讓他一直這樣拉下去
[00:09:30.800 --> 00:09:32.800]  Elan想了一會
[00:09:32.800 --> 00:09:34.280]  他作出了一個決定
[00:09:34.280 --> 00:09:36.480]  大家猜到是什麼嗎
[00:09:36.480 --> 00:09:37.800]  放手
[00:09:37.800 --> 00:09:41.120]  然後繼續向前走
[00:09:41.120 --> 00:09:44.120]  等待Elan所遇見的是什麼呢
[00:09:44.120 --> 00:09:46.400]  就是我們的過去
[00:09:46.400 --> 00:09:50.000]  可能是過去的罪疚
[00:09:50.000 --> 00:09:52.680]  可能是過去的失望
[00:09:52.680 --> 00:09:55.080]  可能是過去的羞恥
[00:09:55.080 --> 00:09:57.320]  可能是過去的遺憾
[00:09:57.320 --> 00:09:59.840]  可能是過去的憤怒
[00:09:59.840 --> 00:10:02.520]  甚至是過去的懼怕
[00:10:02.520 --> 00:10:04.400]  這些很多很多的過去
[00:10:04.400 --> 00:10:05.920]  一直積累
[00:10:05.920 --> 00:10:09.240]  就慢慢成為我們人生的包袱
[00:10:09.240 --> 00:10:11.640]  大家可以想像這些包袱一直積累
[00:10:11.640 --> 00:10:13.000]  你背著背包
[00:10:13.000 --> 00:10:16.080]  那個包袱的重擔就越來越大
[00:10:16.080 --> 00:10:19.720]  如果我們不毅然決定去放手
[00:10:19.720 --> 00:10:22.880]  讓過去的真的成為過去
[00:10:22.880 --> 00:10:25.360]  這些包袱就永遠
[00:10:25.360 --> 00:10:28.040]  跟我們的生命一路纏繞不清
[00:10:28.040 --> 00:10:31.800]  繼續讓你沒有辦法向前走
[00:10:31.800 --> 00:10:33.000]  所以丁姐妹
[00:10:33.000 --> 00:10:34.160]  踏入新的一年
[00:10:34.160 --> 00:10:35.960]  我們一起邀請大家
[00:10:35.960 --> 00:10:40.400]  我們重新有一個人生的啟航
[00:10:40.400 --> 00:10:43.080]  我們登上神為我們預備的船
[00:10:43.080 --> 00:10:44.720]  就是出埃及記的
[00:10:44.720 --> 00:10:47.840]  從捆綁到自由的人生
[00:10:47.840 --> 00:10:53.040]  今年我們一起經歷出埃及釋放的過程
[00:10:53.040 --> 00:10:54.960]  這個得自由的過程
[00:10:54.960 --> 00:10:59.160]  所以今天無論你今天是屬靈的光景
[00:10:59.160 --> 00:11:02.280]  今天無論你面對什麼處境
[00:11:02.280 --> 00:11:04.480]  無論你信了耶穌多久
[00:11:04.480 --> 00:11:05.360]  我們都邀請你
[00:11:05.360 --> 00:11:06.800]  我們一起邀請你
[00:11:06.800 --> 00:11:08.440]  有一個重新的出發
[00:11:08.440 --> 00:11:10.000]  重新的啟航
[00:11:10.000 --> 00:11:11.680]  在你的航程裡面
[00:11:11.680 --> 00:11:13.000]  讓聖靈幫助你
[00:11:13.000 --> 00:11:14.560]  有耶穌基督的同在
[00:11:14.560 --> 00:11:16.160]  讓我們一起放手
[00:11:16.160 --> 00:11:18.120]  放下那些纏繞我們
[00:11:18.120 --> 00:11:21.840]  放下那些攔著我們屬靈生命成長的過去
[00:11:21.840 --> 00:11:22.680]  那些包袱
[00:11:22.680 --> 00:11:23.480]  那些重擔
[00:11:23.480 --> 00:11:24.520]  那些歷史
[00:11:24.520 --> 00:11:25.800]  讓我們重新出發
[00:11:25.800 --> 00:11:28.680]  努力的進到神的新突破裡面
[00:11:28.680 --> 00:11:29.240]  丁姐妹
[00:11:29.240 --> 00:11:31.480]  因為幫助我們的不是誰
[00:11:31.480 --> 00:11:33.320]  也不是什麼專業人士
[00:11:33.320 --> 00:11:34.360]  幫助我們的
[00:11:34.360 --> 00:11:36.480]  就是我們所信的耶穌基督
[00:11:36.480 --> 00:11:38.000]  我在這裡很想宣告
[00:11:38.000 --> 00:11:39.760]  我們在這個世界上
[00:11:39.760 --> 00:11:42.320]  沒有任何的捆綁是神釋放不了的
[00:11:42.320 --> 00:11:44.480]  在這個世界沒有任何的罪
[00:11:44.480 --> 00:11:46.280]  神是赦免不了的
[00:11:46.280 --> 00:11:48.760]  在這個世界沒有任何的傷害
[00:11:48.760 --> 00:11:50.080]  是神醫治不了的
[00:11:50.080 --> 00:11:52.560]  在這個世界也沒有任何的黑暗勢力
[00:11:52.560 --> 00:11:54.240]  是神性過不了的
[00:11:54.240 --> 00:11:56.960]  這個世界沒有任何的處境
[00:11:56.960 --> 00:11:59.640]  那些困難是神扭轉不了的
[00:11:59.640 --> 00:12:02.120]  因為我們所信的神是誰
[00:12:02.120 --> 00:12:03.440]  耶穌基督是誰
[00:12:03.440 --> 00:12:05.280]  萬王之王
[00:12:05.280 --> 00:12:06.680]  萬主之主
[00:12:06.680 --> 00:12:09.040]  對嗎?
[00:12:09.040 --> 00:12:11.600]  讓我們一起去看看
[00:12:11.600 --> 00:12:13.480]  我們說出埃及記
[00:12:13.480 --> 00:12:16.040]  出埃及記是一個歷程
[00:12:16.040 --> 00:12:21.600]  每一個人都必須經歷出埃及這個歷程
[00:12:21.600 --> 00:12:24.800]  在《出埃及記》六章五節八節的總結
[00:12:24.800 --> 00:12:26.080]  讓我們一起看看
[00:12:26.080 --> 00:12:28.400]  神帶領我們經歷這五個歷程
[00:12:28.400 --> 00:12:29.240]  我們一起先讀
[00:12:29.240 --> 00:12:31.520]  我們說出埃及記六章五節八節
[00:12:31.520 --> 00:12:32.040]  我們一起讀
[00:12:32.040 --> 00:12:33.280]  一二三
[00:12:33.280 --> 00:12:35.360]  我也聽見以色列人
[00:12:35.360 --> 00:12:38.160]  被埃及人苦待的哀聲
[00:12:38.160 --> 00:12:40.080]  我也紀念我的約
[00:12:40.080 --> 00:12:42.520]  所以你要對以色列人說
[00:12:42.520 --> 00:12:44.000]  我是耶和華
[00:12:44.000 --> 00:12:46.320]  我要用伸出來的膀臂
[00:12:46.320 --> 00:12:49.200]  重重地刑罰埃及人
[00:12:49.200 --> 00:12:52.200]  救贖你們脫離他們的重擔
[00:12:52.200 --> 00:12:54.680]  不做他們的苦工
[00:12:54.680 --> 00:12:57.360]  我要以你們為我的百姓
[00:12:57.360 --> 00:12:59.680]  我也要作你們的神
[00:12:59.680 --> 00:13:01.080]  你們要知道
[00:13:01.080 --> 00:13:02.560]  我是耶和華
[00:13:02.560 --> 00:13:03.840]  你們的神
[00:13:03.840 --> 00:13:07.520]  是救你們脫離埃及人之重擔的
[00:13:07.520 --> 00:13:10.640]  我喜誓應許給阿伯拉罕
[00:13:10.640 --> 00:13:13.280]  以殺瓦割的那地
[00:13:13.280 --> 00:13:15.400]  我要把你們領進去
[00:13:15.400 --> 00:13:18.400]  將那地賜給你們為業
[00:13:18.400 --> 00:13:20.640]  我是耶和華
[00:13:20.640 --> 00:13:23.040]  聽姐妹這個短短幾節的聖經
[00:13:23.040 --> 00:13:24.120]  它是說
[00:13:24.120 --> 00:13:25.120]  每一個以色列人
[00:13:25.120 --> 00:13:27.280]  以至整個以色列民族
[00:13:27.280 --> 00:13:31.680]  他們必須經歷出埃及的歷程
[00:13:31.680 --> 00:13:35.840]  當大家看這五個步驟的細節的時候
[00:13:35.840 --> 00:13:39.600]  你慢慢會體會神對我們人生的體貼
[00:13:39.600 --> 00:13:40.920]  祂明白我們
[00:13:40.920 --> 00:13:42.960]  我們先說黃色的字
[00:13:42.960 --> 00:13:45.200]  我也聽見以色列人
[00:13:45.200 --> 00:13:48.280]  被埃及人苦待的哀聲
[00:13:48.280 --> 00:13:49.560]  他在說什麼?
[00:13:49.560 --> 00:13:51.760]  我們的神不是神台的神
[00:13:51.760 --> 00:13:54.200]  也不是遠離我們很遠的神
[00:13:54.200 --> 00:13:58.080]  而是我們同在認同我們的神
[00:13:58.080 --> 00:14:01.560]  我們的神不只是在天上想在我們怎樣苦
[00:14:01.560 --> 00:14:02.120]  不是
[00:14:02.120 --> 00:14:05.440]  祂變成我們一樣經歷過
[00:14:05.440 --> 00:14:07.080]  明白我們的痛苦
[00:14:07.080 --> 00:14:10.960]  所以這個認同是祂親身經歷過
[00:14:10.960 --> 00:14:12.800]  祂認同我們生命的破碎
[00:14:12.800 --> 00:14:16.080]  祂認同我們生命的難處
[00:14:16.080 --> 00:14:21.360]  並且他們體會認同我們對生命的無奈
[00:14:21.360 --> 00:14:23.760]  這是神的認同第一點
[00:14:23.760 --> 00:14:24.800]  第二點
[00:14:24.800 --> 00:14:27.160]  神不只是認同和明白
[00:14:27.160 --> 00:14:29.280]  祂跟我們有一個應許
[00:14:29.280 --> 00:14:31.440]  祂跟我們有約
[00:14:31.440 --> 00:14:33.680]  所以當我們信耶穌的時候
[00:14:33.680 --> 00:14:37.400]  在聖經裡的應許是對你和我生效的
[00:14:37.400 --> 00:14:39.920]  大家不要以為聖經和你無關
[00:14:39.920 --> 00:14:42.960]  裡面的應許是和你有關的
[00:14:42.960 --> 00:14:44.640]  我們的神答應我們什麼?
[00:14:44.640 --> 00:14:46.400]  我們的神是守信的
[00:14:46.400 --> 00:14:48.200]  所以祂答應祂拯救我們
[00:14:48.200 --> 00:14:49.120]  幫助我們
[00:14:49.120 --> 00:14:50.760]  祂就一定會幫助我們
[00:14:50.760 --> 00:14:54.720]  如果你絕對相信神的守信、應許
[00:14:54.720 --> 00:14:59.080]  你就會相信神的應許在你生命裡面發生
[00:14:59.080 --> 00:15:00.880]  所以神不只是認同祂
[00:15:00.880 --> 00:15:03.480]  並且祂應許我們
[00:15:03.480 --> 00:15:04.760]  祂會幫助我們
[00:15:04.760 --> 00:15:05.520]  第三點
[00:15:05.520 --> 00:15:06.640]  神會釋放我們
[00:15:06.640 --> 00:15:09.600]  我要救贖你們脫離他們的重擔
[00:15:09.600 --> 00:15:12.280]  不做他們的苦工
[00:15:12.280 --> 00:15:14.840]  神釋放我們
[00:15:14.840 --> 00:15:17.080]  今天我們生命有什麼捆綁呢?
[00:15:17.080 --> 00:15:18.840]  我們有什麼難處呢?
[00:15:18.840 --> 00:15:21.480]  有什麼別人不知道
[00:15:21.480 --> 00:15:23.120]  你和聖靈知道
[00:15:23.120 --> 00:15:25.720]  是纏繞你很久的呢?
[00:15:25.720 --> 00:15:28.560]  今天神要宣告在二創下書六十一章
[00:15:28.560 --> 00:15:30.600]  祂要洗秘魯得釋放
[00:15:30.600 --> 00:15:33.960]  黑眼得看見秘籌的出監牢
[00:15:33.960 --> 00:15:35.800]  所以今天神是告訴你
[00:15:35.800 --> 00:15:39.400]  祂絕對肯、絕對願意、絕對有能力
[00:15:39.400 --> 00:15:42.120]  將你從過往的捆綁釋放裡面
[00:15:42.120 --> 00:15:44.360]  讓你得著自由
[00:15:44.360 --> 00:15:46.080]  這不是這個世界說的
[00:15:46.080 --> 00:15:47.320]  我喜歡怎樣的自由
[00:15:47.320 --> 00:15:48.840]  而在神裡面有自由
[00:15:48.840 --> 00:15:50.280]  不被我們的過去
[00:15:50.280 --> 00:15:52.880]  不被黑暗勢力捆綁
