
[00:00:00.000 --> 00:00:01.440]  快要過年了
[00:06:36.600 --> 00:06:39.000]  在原文裡面它出現的是
[00:06:39.000 --> 00:06:41.400]  一個未完成式
[00:06:41.400 --> 00:06:44.280]  那是一個PL的形式
[00:06:44.280 --> 00:06:46.160]  我們知道希伯來文很多的動詞
[00:06:46.160 --> 00:06:50.840]  不同的動詞形態有不同的意義
[00:06:50.840 --> 00:06:52.240]  那在這裡呢
[00:06:52.240 --> 00:06:54.040]  我們看見這個未完成式
[00:06:54.040 --> 00:06:55.400]  它代表的是
[00:06:55.400 --> 00:06:58.760]  將來一定應該
[00:06:58.760 --> 00:07:00.320]  或者是一種習慣
[00:07:00.320 --> 00:07:05.120]  也就是說神將來一定會赦免我們的罪
[00:07:05.120 --> 00:07:06.280]  那又講到
[00:07:06.280 --> 00:07:09.360]  這個是什麼樣的動詞呢
[00:07:09.360 --> 00:07:11.840]  它是一個加強形態的動詞
[00:07:11.840 --> 00:07:13.640]  就是PL的這種動詞呢
[00:07:13.640 --> 00:07:14.920]  所以我在這邊翻譯說
[00:07:14.920 --> 00:07:16.680]  祂一定會赦免
[00:07:16.680 --> 00:07:19.520]  神將來一定會赦免我們的罪
[00:07:19.520 --> 00:07:21.520]  什麼時候
[00:07:21.520 --> 00:07:23.840]  當我們認罪禱告的時候
[00:07:23.840 --> 00:07:26.040]  我們的心
[00:07:26.040 --> 00:07:27.200]  神說
[00:07:27.200 --> 00:07:28.840]  我們若認自己的罪
[00:07:28.840 --> 00:07:30.360]  祂是信實的
[00:07:30.360 --> 00:07:31.600]  是公義的
[00:07:31.600 --> 00:07:33.720]  必要赦免我們一切的罪
[00:07:33.720 --> 00:07:35.800]  洗盡我們一切的什麼
[00:07:35.800 --> 00:07:36.880]  福義
[00:07:36.880 --> 00:07:40.240]  這個經文是我們受洗班
[00:07:40.240 --> 00:07:43.040]  受洗約談一定要背的經文
[00:07:43.040 --> 00:07:48.920]  所以我們什麼時候得到神的赦免
[00:07:48.920 --> 00:07:51.080]  當我們認罪悔改的時候
[00:07:51.080 --> 00:07:52.640]  神就光照我們
[00:07:52.640 --> 00:07:54.840]  所以其實不是只是認罪
[00:07:54.840 --> 00:07:56.640]  為什麼說是將來呢
[00:07:56.640 --> 00:07:58.280]  因為當我們跟著神
[00:07:58.280 --> 00:07:59.440]  其實神在實價上
[00:07:59.440 --> 00:08:01.280]  祂所釘在實價上
[00:08:01.280 --> 00:08:03.960]  祂流的寶血早就洗盡世人的罪了
[00:08:03.960 --> 00:08:05.920]  但是一個悔改的過程
[00:08:05.920 --> 00:08:09.600]  祂是一個你要面對你的過犯
[00:08:09.600 --> 00:08:11.120]  必須要承認
[00:08:11.120 --> 00:08:12.640]  必須要坦誠
[00:08:12.640 --> 00:08:15.800]  還要有迴轉的一個對的行為
[00:08:15.800 --> 00:08:17.960]  所以認罪禱告
[00:08:17.960 --> 00:08:19.360]  這個過犯被赦免了
[00:08:19.360 --> 00:08:21.000]  不是只是講一講而已
[00:08:21.000 --> 00:08:22.840]  祂要有一個真實的行動
[00:08:22.840 --> 00:08:27.040]  就是發生在你禱告的之後的將來
[00:08:27.040 --> 00:08:27.960]  那個過程
[00:08:27.960 --> 00:08:31.600]  才是一個真實的一個赦罪的過程
[00:08:31.600 --> 00:08:34.920]  神其實在實價上早就解決我們罪的問題
[00:08:34.920 --> 00:08:38.280]  但我們必須要面對我們罪的情況
[00:08:38.280 --> 00:08:40.960]  我記得受洗的弟兄姊妹有問我說
[00:08:40.960 --> 00:08:41.880]  高牧師
[00:08:41.880 --> 00:08:43.720]  那如果我受洗之後
[00:08:43.720 --> 00:08:44.920]  還犯罪怎麼辦
[00:08:44.920 --> 00:08:47.320]  這個罪神還赦免嗎
[00:08:47.320 --> 00:08:49.280]  答案在這裡
[00:08:49.280 --> 00:08:51.000]  神一定會赦免
[00:08:51.000 --> 00:08:52.040]  他說
[00:08:52.040 --> 00:08:53.560]  至於我們的過犯
[00:08:53.560 --> 00:08:55.400]  你都要赦免
[00:08:55.400 --> 00:08:58.160]  其實神赦免我們
[00:08:58.160 --> 00:09:00.920]  祂還要讓我們享受一個福分
[00:09:00.920 --> 00:09:03.000]  我們剛剛讀了第四節裡面講到
[00:09:03.000 --> 00:09:05.240]  你所檢選使祂親近你
[00:09:05.240 --> 00:09:06.560]  住在你院中的
[00:09:06.560 --> 00:09:08.160]  這人便為有福
[00:09:08.160 --> 00:09:10.640]  你看見神給我們幾個恩典呢
[00:09:10.640 --> 00:09:12.320]  第一個是什麼
[00:09:12.320 --> 00:09:14.720]  檢選
[00:09:14.720 --> 00:09:17.360]  不是所有的人都坐在教會裡面
[00:09:17.360 --> 00:09:21.120]  不是所有的人都信靠耶穌的
[00:09:21.120 --> 00:09:22.040]  有些人在教會
[00:09:22.040 --> 00:09:24.840]  但是他還是很難相信
[00:09:24.840 --> 00:09:25.840]  他繼續聽到
[00:09:25.840 --> 00:09:27.000]  但是我相信
[00:09:27.000 --> 00:09:28.440]  你繼續聽
[00:09:28.440 --> 00:09:33.360]  總有一天你就會被上帝的話語感動
[00:09:33.360 --> 00:09:35.560]  神檢選我們
[00:09:35.560 --> 00:09:39.920]  有一個目的是我們要能夠親近祂
[00:09:39.920 --> 00:09:42.920]  要能夠住在祂的院中
[00:09:42.920 --> 00:09:45.800]  那在華人的信徒裡面常常認為說
[00:09:45.800 --> 00:09:48.000]  神檢選我們就是要受苦
[00:09:48.000 --> 00:09:51.080]  可是我今天要打開經文讓你們看
[00:09:51.080 --> 00:09:54.920]  神祂要賜福的是我們
[00:09:54.920 --> 00:09:57.920]  當然為主受苦是以後
[00:09:57.920 --> 00:10:00.680]  我們為主而活會經歷的事
[00:10:00.680 --> 00:10:03.480]  但是神本身就是一位賜福的神
[00:10:03.480 --> 00:10:05.320]  所以在我們的詩篇裡面
[00:10:05.320 --> 00:10:06.360]  我們常常看見
[00:10:06.360 --> 00:10:08.840]  詩人以神的救恩為樂
[00:10:08.840 --> 00:10:12.840]  詩人以神所賜的豐富的產物為樂
[00:10:12.840 --> 00:10:14.440]  弟兄姊妹我們呢
[00:10:14.440 --> 00:10:16.320]  我們也不要過得苦哈哈的
[00:10:16.320 --> 00:10:18.240]  基督徒不應該過得苦哈哈的
[00:10:18.240 --> 00:10:21.360]  基督徒過的是一個豐盛的生命
[00:10:21.360 --> 00:10:22.560]  因為神與我們同在
[00:10:22.560 --> 00:10:26.080]  我們每一天都可以親近那個王耶
[00:10:26.080 --> 00:10:27.840]  弟兄姊妹
[00:10:27.840 --> 00:10:29.200]  我們有何等大的權利
[00:10:29.200 --> 00:10:31.880]  每一天可以親近那個王呢
[00:10:31.880 --> 00:10:33.040]  那個愛我們的王呢
[00:10:33.040 --> 00:10:36.120]  檢選我們的王呢
[00:10:36.120 --> 00:10:39.280]  祂還要讓我們住在祂的院中
[00:10:39.280 --> 00:10:41.600]  所以你可以選擇住
[00:10:41.600 --> 00:10:43.800]  你也可以選擇不住
[00:10:43.800 --> 00:10:45.200]  當然你選擇住的時候
[00:10:45.200 --> 00:10:46.520]  你就親近祂
[00:10:46.520 --> 00:10:50.320]  就是這麼簡單
[00:10:50.320 --> 00:10:53.160]  講到聖誕節
[00:10:53.160 --> 00:10:57.080]  這個是耶穌為什麼要來呢
[00:10:57.080 --> 00:10:57.920]  耶穌來祂說
[00:10:57.920 --> 00:11:01.240]  我來不是要招義人的
[00:11:01.240 --> 00:11:03.760]  我是要招罪人的
[00:11:03.760 --> 00:11:06.240]  所以我們罪人何等的有福呢
[00:11:06.240 --> 00:11:08.440]  這些被神拯救
[00:11:08.440 --> 00:11:09.600]  被神檢選
[00:11:09.600 --> 00:11:12.160]  今天能夠坐在這裡的每一位
[00:11:12.160 --> 00:11:15.640]  都是神在創世以前
[00:11:15.640 --> 00:11:16.920]  就檢選我們
[00:11:16.920 --> 00:11:23.040]  要我們得到兒子的名分
[00:11:23.040 --> 00:11:25.320]  所以當我們的罪能夠被解決的時候
[00:11:25.320 --> 00:11:28.160]  是不是值得慶賀的時候呢
[00:11:28.160 --> 00:11:29.920]  是的
[00:11:29.920 --> 00:11:32.720]  大衛說我以神的救恩為樂
[00:11:32.720 --> 00:11:35.200]  我們今天我們裡面有一個
[00:11:35.200 --> 00:11:39.720]  第一個與世人不同的肯定是什麼呢
[00:11:39.720 --> 00:11:41.360]  就是上帝拯救我
[00:11:41.360 --> 00:11:42.560]  耶穌拯救我
[00:11:42.560 --> 00:11:45.160]  耶穌為我的罪付了代價
[00:11:45.160 --> 00:11:46.600]  只要我迴轉向祂
[00:11:46.600 --> 00:11:48.600]  我的過犯都可以赦免
[00:11:48.600 --> 00:11:50.760]  只要我迴轉歸向祂
[00:11:50.760 --> 00:11:53.560]  我的過犯就可以得到赦免
[00:11:53.560 --> 00:11:55.400]  神給我的恩典是什麼呢
[00:11:55.400 --> 00:11:56.560]  過犯得以赦免
[00:11:56.560 --> 00:11:58.880]  我們可以來到神的面前
[00:11:58.880 --> 00:12:01.920]  這是第一個在聖殿裡的歡樂
[00:12:01.920 --> 00:12:04.280]  Amen
[00:12:04.280 --> 00:12:06.440]  第二個歡樂我要講到
[00:12:06.440 --> 00:12:09.040]  有恐懼感
[00:12:09.040 --> 00:12:11.440]  我在這裡說海上的人
[00:12:11.440 --> 00:12:13.000]  他說什麼呢
[00:12:13.000 --> 00:12:15.320]  他說諸水環繞我
[00:12:15.320 --> 00:12:16.960]  幾乎淹沒我
[00:12:16.960 --> 00:12:21.920]  你們猜猜看是誰說的
[00:12:21.920 --> 00:12:23.960]  深淵圍住我
[00:12:23.960 --> 00:12:26.280]  海草纏繞我的頭
[00:12:26.280 --> 00:12:27.880]  我下到山根
[00:12:27.880 --> 00:12:30.560]  地的門將我永遠關住
[00:12:30.560 --> 00:12:32.120]  誰啊
[00:12:32.120 --> 00:12:33.640]  約拿
[00:12:33.640 --> 00:12:34.480]  可是我在想
[00:12:34.480 --> 00:12:37.120]  約拿不是在鯨魚的肚子裡面嗎
[00:12:37.120 --> 00:12:39.520]  他有下到山根嗎
[00:12:39.520 --> 00:12:41.080]  他是一種形容
[00:12:41.080 --> 00:12:43.920]  形容他在這種諸水環繞他
[00:12:43.920 --> 00:12:45.440]  幾乎要把他淹沒了
[00:12:45.440 --> 00:12:47.920]  他好像要沉到這個山的
[00:12:47.920 --> 00:12:50.040]  山在海裡面的這個山根裡面
[00:12:50.040 --> 00:12:51.160]  永遠都出不來了
[00:12:51.160 --> 00:12:55.920]  被關在那裡
[00:12:55.920 --> 00:12:57.720]  約伯聽到很多的聲音
[00:12:57.720 --> 00:12:59.400]  他在船上的時候
[00:12:59.400 --> 00:13:01.080]  就聽到很多風浪的聲音
[00:13:01.080 --> 00:13:04.960]  以至於他到船的下面去睡覺
[00:13:04.960 --> 00:13:06.320]  這個聲音
[00:13:06.320 --> 00:13:11.480]  就如同我們今天所讀的經文
[00:13:11.480 --> 00:13:15.600]  是不是有看到第六節有很多的聲音
[00:13:15.600 --> 00:13:17.680]  第六節說
[00:13:17.680 --> 00:13:19.840]  神以大能樹妖
[00:13:19.840 --> 00:13:21.840]  祂就用力量安定諸山
[00:13:21.840 --> 00:13:25.360]  使諸海的聲音怎樣呢
[00:13:25.360 --> 00:13:27.480]  和其中的波浪 波聲
[00:13:27.480 --> 00:13:29.120]  其中波浪的聲音
[00:13:29.120 --> 00:13:33.040]  並萬民的喧嘩都平靜了
[00:13:33.040 --> 00:13:35.640]  在這裡詩人用一種
[00:13:35.640 --> 00:13:37.800]  這種大自然的力量
[00:13:37.800 --> 00:13:40.040]  比如說諸山 諸海
[00:13:40.040 --> 00:13:41.640]  這種波浪的響聲
[00:13:41.640 --> 00:13:43.200]  和萬民的喧嘩
[00:13:43.200 --> 00:13:48.400]  來代表這是神百姓的仇敵
[00:13:48.400 --> 00:13:51.120]  或者是說祂所處在的一個環境
[00:13:51.120 --> 00:13:55.200]  是讓祂驚恐 是讓祂害怕的
[00:13:55.200 --> 00:13:57.240]  但是我們在第六節看見
[00:13:57.240 --> 00:13:59.840]  神 祂以大能樹妖
[00:13:59.840 --> 00:14:01.400]  什麼意思
[00:14:01.400 --> 00:14:04.000]  什麼時候我們會樹妖
[00:14:04.000 --> 00:14:07.600]  做家事的時候 是吧
[00:14:07.600 --> 00:14:11.560]  減肥的時候
[00:14:11.560 --> 00:14:12.400]  為什麼呢
[00:14:12.400 --> 00:14:14.960]  是有一個力量在那裡
[00:14:14.960 --> 00:14:16.560]  曾經約伯
[00:14:16.560 --> 00:14:18.920]  這個神也叫他 神要跟他講話
[00:14:18.920 --> 00:14:20.480]  跟他對質的時候
[00:14:20.480 --> 00:14:22.600]  神叫他說 你可以樹妖啊
[00:14:22.600 --> 00:14:23.840]  樹妖是什麼意思
[00:14:23.840 --> 00:14:25.120]  在這裡就講到說
[00:14:25.120 --> 00:14:28.360]  樹妖它其實是一個軍事行動的預備
[00:14:28.360 --> 00:14:30.760]  要打仗的時候要樹妖
[00:14:30.760 --> 00:14:33.520]  兄弟姐妹 當神要為我們樹妖是什麼意思呢
[00:14:33.520 --> 00:14:35.720]  祂要為我們征戰
[00:14:35.720 --> 00:14:37.600]  征戰的對象是誰
[00:14:37.600 --> 00:14:40.200]  那些會很多的聲音
[00:14:40.200 --> 00:14:45.000]  很多的這種讓我們驚恐的事情
[00:14:45.000 --> 00:14:47.880]  最近我們去探訪一位弟兄
[00:14:47.880 --> 00:14:50.480]  那他就是有很多的聲音
[00:14:50.480 --> 00:14:52.440]  讓他感受到非常的不舒服
[00:14:52.440 --> 00:14:54.440]  甚至是仇敵的聲音
[00:14:54.440 --> 00:14:58.280]  於是我們就帶著他唱詩歌
[00:14:58.280 --> 00:15:01.120]  然後帶著他宣告神的話語
[00:15:01.120 --> 00:15:02.560]  宣告什麼呢
[00:15:02.560 --> 00:15:05.120]  但願那位治平安的神
[00:15:05.120 --> 00:15:06.280]  那位治平安的神
[00:15:06.280 --> 00:15:09.120]  要將魔鬼仇敵踐踏在腳下啦
[00:15:09.120 --> 00:15:11.120]  他就跟我們一起宣告
[00:15:11.120 --> 00:15:15.200]  宣告幾次呢 他就露出笑容來了
[00:15:15.200 --> 00:15:17.200]  我們看見神的平安真實的
[00:15:17.200 --> 00:15:20.880]  進入到我們的弟兄的身上
[00:15:20.880 --> 00:15:24.200]  上個禮拜三我也感受到不平安
[00:15:24.200 --> 00:15:26.200]  什麼事情呢
[00:15:26.200 --> 00:15:31.680]  就是睡覺的時候突然牙齒隱隱作痛
[00:15:31.680 --> 00:15:35.960]  我的牙醫不知道今天有沒有來
[00:15:35.960 --> 00:15:38.120]  他說他要來
[00:15:38.120 --> 00:15:40.080]  我上個星期一的時候
[00:15:40.080 --> 00:15:42.080]  我就感覺牙齒痛
[00:15:42.080 --> 00:15:46.080]  蛤 一咬我看見了
[00:15:46.080 --> 00:15:49.080]  星期一的時候我就感覺牙齒痛
[00:15:49.080 --> 00:15:52.080]  哎呀 我就想說怎麼突然牙痛呢
[00:15:52.080 --> 00:15:54.080]  於是呢 那天晚上呢
[00:15:54.080 --> 00:15:57.080]  我呢 我就拿著吉他
[00:15:57.080 --> 00:15:58.480]  我在那邊唱詩歌
[00:15:58.480 --> 00:16:01.480]  邊唱詩歌邊禱告
[00:16:01.480 --> 00:16:02.080]  我唱
[00:16:02.080 --> 00:16:08.480]  當大海翻騰 波濤洶湧
[00:16:08.480 --> 00:16:13.480]  我與你展翅 暴風山空
[00:16:13.480 --> 00:16:18.480]  祝你仍作望 在洪水中
[00:16:18.480 --> 00:16:23.480]  我要安靜 知你是神
[00:16:23.480 --> 00:16:25.480]  小雪就來樓上問我
[00:16:25.480 --> 00:16:26.480]  師母就來樓上問我說
[00:16:26.480 --> 00:16:28.480]  你在樓上做什麼
[00:16:28.480 --> 00:16:31.480]  我在那裡彈吉他讚美我的神
[00:16:31.480 --> 00:16:34.480]  讚美讚美 突然我有裡面一個感動
[00:16:34.480 --> 00:16:38.480]  就是要為自己禱告 要抹油禱告
[00:16:38.480 --> 00:16:40.480]  於是我就拿了油
[00:16:40.480 --> 00:16:43.480]  開始抹在自己的頭上
[00:16:43.480 --> 00:16:45.480]  抹在自己的耳朵上面
[00:16:45.480 --> 00:16:47.480]  牙齒上面 這周圍
[00:16:47.480 --> 00:16:48.480]  然後我就睡覺了
[00:16:48.480 --> 00:16:52.480]  第二天早上 小雪就問我說
[00:16:52.480 --> 00:16:54.480]  你牙齒還痛不痛啊
[00:16:54.480 --> 00:16:57.480]  我就心裡想說 哇 太太對我真好
[00:16:57.480 --> 00:17:01.480]  她關心我 果然真的好了
[00:17:01.480 --> 00:17:03.480]  我還跟耿牧師周先生說
[00:17:03.480 --> 00:17:05.480]  昨天晚上在家裡敬拜
