
[00:00:00.000 --> 00:00:01.660]  弟兄姊妹 主佑平安
[00:08:21.200 --> 00:08:23.320]  講完「試驗」「試光」之後
[00:08:23.320 --> 00:08:25.760]  接著就講到律法的問題
[00:08:25.760 --> 00:08:26.800]  講到律法的時候
[00:08:26.800 --> 00:08:29.320]  其中有一個很重要的
[00:08:29.320 --> 00:08:31.480]  接著要講的事情
[00:08:31.480 --> 00:08:33.240]  就是第二十節
[00:08:33.240 --> 00:08:34.200]  二十節裡面
[00:08:34.200 --> 00:08:37.840]  耶穌對進行律法和先知的正義
[00:08:37.840 --> 00:08:38.880]  作出了一個定位
[00:08:38.880 --> 00:08:39.560]  這裡說什麼呢?
[00:08:39.560 --> 00:08:41.040]  當時這樣說
[00:08:41.040 --> 00:08:41.960]  「我告訴你們
[00:08:41.960 --> 00:08:44.880]  你們的義若不勝過民事和法理
[00:08:44.880 --> 00:08:45.880]  錯人的義
[00:08:45.880 --> 00:08:47.920]  絕不能進天國」
[00:08:47.920 --> 00:08:49.800]  所以當耶穌接著要講到
[00:08:49.800 --> 00:08:51.120]  怎樣能夠建立一個
[00:08:51.120 --> 00:08:52.920]  我們「試驗」「試光」的
[00:08:52.920 --> 00:08:55.040]  一種基督徒的生命的時候
[00:08:55.040 --> 00:08:56.880]  特別是從律法開始
[00:08:56.880 --> 00:08:59.760]  就是按照舊約
[00:08:59.760 --> 00:09:01.480]  摩西五經
[00:09:01.480 --> 00:09:02.680]  或者整個舊約裡面
[00:09:02.680 --> 00:09:04.800]  整個律法書裡面
[00:09:04.800 --> 00:09:06.560]  去思考的時候
[00:09:06.560 --> 00:09:08.240]  怎樣去想一想
[00:09:08.240 --> 00:09:10.360]  我們能夠實踐
[00:09:10.360 --> 00:09:13.360]  實踐那種信仰的生活呢?
[00:09:13.360 --> 00:09:14.480]  這裡說
[00:09:14.480 --> 00:09:16.400]  耶穌給門徒的要求是什麼呢?
[00:09:16.400 --> 00:09:18.320]  門徒的義
[00:09:18.320 --> 00:09:22.200]  要勝過民事和法理錯人的義
[00:09:22.200 --> 00:09:24.960]  民事和法理錯人的義
[00:09:24.960 --> 00:09:26.560]  所以當我們一路再看下去
[00:09:26.560 --> 00:09:28.440]  耶穌接著去到第21節
[00:09:28.440 --> 00:09:29.720]  開始去講解的時候
[00:09:29.720 --> 00:09:30.640]  你記得
[00:09:30.640 --> 00:09:32.440]  我們看了六個的片段
[00:09:32.440 --> 00:09:34.280]  是講什麼的呢?
[00:09:34.280 --> 00:09:35.200]  其實你會記得
[00:09:35.200 --> 00:09:37.400]  就是講到法路
[00:09:37.400 --> 00:09:38.840]  奸淫
[00:09:38.840 --> 00:09:40.200]  丘七
[00:09:40.200 --> 00:09:41.560]  喜世
[00:09:41.560 --> 00:09:42.520]  報復
[00:09:42.520 --> 00:09:44.520]  和愛與恨的問題
[00:09:44.520 --> 00:09:47.840]  如果你留心讀回這六個問題的時候
[00:09:47.840 --> 00:09:49.240]  其實都是有講到
[00:09:49.240 --> 00:09:50.640]  古人有話說
[00:09:50.640 --> 00:09:54.200]  又或者你聽過別人這樣說聖經
[00:09:54.200 --> 00:09:55.160]  他不斷說
[00:09:55.160 --> 00:09:56.200]  舊約裡面
[00:09:56.200 --> 00:09:57.320]  或者在當時裡面
[00:09:57.320 --> 00:10:00.040]  怎樣去理解聖經或者舊約呢?
[00:10:00.040 --> 00:10:02.200]  就講了六個的處境
[00:10:02.200 --> 00:10:03.400]  而這六個處境裡面
[00:10:03.400 --> 00:10:06.480]  都是引用對舊約的理解
[00:10:06.480 --> 00:10:07.880]  以至到耶穌去解釋
[00:10:07.880 --> 00:10:10.520]  這個舊約的理解不夠全面
[00:10:10.520 --> 00:10:12.840]  以至到去給一個更加全面些
[00:10:12.840 --> 00:10:13.840]  更加深入
[00:10:13.840 --> 00:10:16.960]  更加能夠活出真諦的理解
[00:10:16.960 --> 00:10:18.560]  而留意這個過程裡面
[00:10:18.560 --> 00:10:19.400]  其實
[00:10:19.400 --> 00:10:20.280]  那些學者就說
[00:10:20.280 --> 00:10:23.600]  這個其實是針對著民事的
[00:10:23.600 --> 00:10:24.400]  為什麼這樣說呢?
[00:10:24.400 --> 00:10:27.800]  因為民事就是一些抄寫聖經的人
[00:10:27.800 --> 00:10:28.600]  他抄寫聖經
[00:10:28.600 --> 00:10:29.800]  很熟讀聖經
[00:10:29.800 --> 00:10:31.600]  他很逐字逐字
[00:10:31.600 --> 00:10:33.720]  很認真去研讀
[00:10:33.720 --> 00:10:34.760]  去抄寫聖經
[00:10:34.760 --> 00:10:36.240]  不可以出錯的
[00:10:36.240 --> 00:10:38.320]  所以他們對於聖經的字
[00:10:38.320 --> 00:10:38.840]  是怎麼解釋的
[00:10:38.840 --> 00:10:40.600]  或者寫的句子怎麼解釋呢?
[00:10:40.600 --> 00:10:41.640]  很執著的
[00:10:41.640 --> 00:10:43.080]  所以耶穌也針對著
[00:10:43.080 --> 00:10:43.920]  這些這麼執著
[00:10:43.920 --> 00:10:47.040]  這些舊約聖經裡面的文字的人
[00:10:47.040 --> 00:10:49.160]  去解釋這些文字
[00:10:49.160 --> 00:10:50.920]  應該用怎樣一個新的方法
[00:10:50.920 --> 00:10:53.000]  一個全面的角度去理解
[00:10:53.000 --> 00:10:53.920]  所以你看得到
[00:10:53.920 --> 00:10:55.240]  耶穌是針對這些
[00:10:55.240 --> 00:10:56.560]  舊約裡面
[00:10:56.560 --> 00:10:57.480]  或者我們叫做
[00:10:57.480 --> 00:10:59.880]  聖經裡面的知識的概念
[00:10:59.880 --> 00:11:03.160]  去回應民事的義
[00:11:03.160 --> 00:11:04.760]  而我們怎麼能夠用
[00:11:04.760 --> 00:11:05.840]  門徒的義
[00:11:05.840 --> 00:11:07.920]  去勝過民事的義呢?
[00:11:07.920 --> 00:11:09.560]  而今天我們看的部分
[00:11:09.560 --> 00:11:10.800]  學者也說
[00:11:10.800 --> 00:11:12.080]  今天我們看的部分
[00:11:12.080 --> 00:11:14.240]  就關於施捨
[00:11:14.240 --> 00:11:15.440]  甚至乎之後說到
[00:11:15.440 --> 00:11:17.440]  禱告和禁食
[00:11:17.440 --> 00:11:20.960]  其實是針對法利賽人的
[00:11:20.960 --> 00:11:23.240]  剛才說到如果民事的情況
[00:11:23.240 --> 00:11:25.880]  就是要去解決他們對於知識上面
[00:11:25.880 --> 00:11:27.520]  怎樣去理解舊約那裡
[00:11:27.520 --> 00:11:28.840]  有些不正確
[00:11:28.840 --> 00:11:30.240]  或者偏離
[00:11:30.240 --> 00:11:32.120]  而去到法利賽人那裡
[00:11:32.120 --> 00:11:34.160]  就是講他們的心態上面
[00:11:34.160 --> 00:11:35.160]  一個就是知識
[00:11:35.160 --> 00:11:36.720]  一個就是心態上面
[00:11:36.720 --> 00:11:38.440]  而法利賽人最大的問題
[00:11:38.440 --> 00:11:40.480]  就是在心態上面
[00:11:40.480 --> 00:11:41.800]  不是他們不懂得聖經
[00:11:41.800 --> 00:11:44.080]  而是在心態上面裡面
[00:11:44.080 --> 00:11:45.680]  有一種思考方法
[00:11:45.680 --> 00:11:48.840]  以致他們成為信仰上面的障礙
[00:11:48.840 --> 00:11:52.800]  而門徒就要勝過這些心態上面的障礙
[00:11:52.800 --> 00:11:54.200]  以致他們的義
[00:11:54.200 --> 00:11:56.600]  勝過法利賽人的義
[00:11:56.600 --> 00:11:57.840]  所以在我們之後裡面
[00:11:57.840 --> 00:12:00.240]  我們發現到第六章就會看到
[00:12:00.240 --> 00:12:04.400]  耶穌說到三個很重要的信仰的生活
[00:12:04.400 --> 00:12:07.040]  包括了施捨、禱告和禁食
[00:12:07.040 --> 00:12:09.120]  這裡你也會看到
[00:12:09.120 --> 00:12:12.920]  原來在猶太的主流派別裡面
[00:12:12.920 --> 00:12:16.120]  他們就會將施捨、禱告和禁食
[00:12:16.120 --> 00:12:17.960]  當作三件事
[00:12:17.960 --> 00:12:23.080]  這三件事當作實踐個人敬虔生活的主要要求
[00:12:23.080 --> 00:12:24.600]  就是說在耶穌年代
[00:12:24.600 --> 00:12:27.400]  這三個信仰的生活
[00:12:27.400 --> 00:12:31.400]  對他們來說是一個很重要的信仰的實踐
[00:12:31.400 --> 00:12:33.680]  而這個實踐裡面能夠看到
[00:12:33.680 --> 00:12:38.520]  一個人能不能夠按照舊約裡面的要求
[00:12:38.520 --> 00:12:41.440]  去活出來的那種狀況
[00:12:41.440 --> 00:12:43.760]  而耶穌也針對他這種狀況裡面
[00:12:43.760 --> 00:12:47.920]  他們帶來的三種不正確的心態
[00:12:47.920 --> 00:12:50.120]  所以我們就會按照這個狀況
[00:12:50.120 --> 00:12:51.520]  我們嘗試去理解
[00:12:51.520 --> 00:12:56.360]  耶穌如何幫助門徒勝過法利賽人的義
[00:12:56.360 --> 00:12:57.600]  在今天讀的經文裡面
[00:12:57.600 --> 00:13:01.600]  我嘗試將它分成一個結構
[00:13:01.600 --> 00:13:03.200]  希望你能夠明白
[00:13:03.200 --> 00:13:04.880]  這個結構就是第一節
[00:13:04.880 --> 00:13:09.480]  第一節就會是一個大的隱言的概念
[00:13:09.480 --> 00:13:11.960]  而去到第二節和第三節
[00:13:11.960 --> 00:13:14.880]  就是兩個處境
[00:13:14.880 --> 00:13:17.160]  那你會怎樣看得到是兩個處境
[00:13:17.160 --> 00:13:19.160]  因為第二節你會看到
[00:13:19.160 --> 00:13:21.560]  他說「你施捨的時候」
[00:13:21.560 --> 00:13:22.560]  而去到第三節
[00:13:22.560 --> 00:13:24.560]  再一次說到「你施捨的時候」
[00:13:24.560 --> 00:13:27.480]  就說了兩個處境
[00:13:27.480 --> 00:13:28.800]  一個就是「你施捨的時候」
[00:13:28.800 --> 00:13:31.560]  另一個就是「你施捨的時候」
[00:13:31.560 --> 00:13:33.640]  說了兩個施捨的處境
[00:13:33.640 --> 00:13:35.240]  而是幫我們想一下
[00:13:35.240 --> 00:13:36.880]  法利賽人說「施捨的時候」
[00:13:36.880 --> 00:13:38.360]  究竟我們今天門徒
[00:13:38.360 --> 00:13:40.840]  如何去跨越這種施捨裡面
[00:13:40.840 --> 00:13:45.200]  那種心態上的障礙呢
[00:13:45.200 --> 00:13:49.680]  所以我們今天就按著這個經文的結構
[00:13:49.680 --> 00:13:52.720]  我們去了解一下今天的經文
[00:13:52.720 --> 00:13:53.600]  第一句就說
[00:13:53.600 --> 00:13:54.880]  你們要謹慎
[00:13:54.880 --> 00:13:58.640]  不可故意在人面前表現虔誠
[00:13:58.640 --> 00:14:00.240]  叫他們看見
[00:14:00.240 --> 00:14:01.280]  若是這樣
[00:14:01.280 --> 00:14:04.600]  就不能得你們天賦的賞賜了
[00:14:04.600 --> 00:14:06.440]  這段經文的時候
[00:14:06.440 --> 00:14:07.280]  其實我們發現
[00:14:07.280 --> 00:14:08.560]  就是這段經文裡面
[00:14:08.560 --> 00:14:11.160]  它就說你們要謹慎
[00:14:11.160 --> 00:14:13.360]  如果和諧本怎樣翻譯呢
[00:14:13.360 --> 00:14:14.400]  和諧本的翻譯就是
[00:14:14.400 --> 00:14:17.200]  你們要小心
[00:14:17.200 --> 00:14:18.880]  英文NIV的版本就是
[00:14:18.880 --> 00:14:19.920]  Be careful
[00:14:19.920 --> 00:14:21.760]  就是說你看到一開始的時候
[00:14:21.760 --> 00:14:23.440]  耶穌就很緊張
[00:14:23.440 --> 00:14:25.120]  你要留心
[00:14:25.120 --> 00:14:27.200]  留心這群人裡面的狀況
[00:14:27.200 --> 00:14:28.600]  而這群人裡面的狀況
[00:14:28.600 --> 00:14:30.200]  你是需要很認真去
[00:14:30.200 --> 00:14:32.200]  小心去面對的
[00:14:32.200 --> 00:14:33.360]  事實上這句也是在
[00:14:33.360 --> 00:14:35.960]  這六章一節原文裡面
[00:14:35.960 --> 00:14:38.120]  第一個出現的字
[00:14:38.120 --> 00:14:40.160]  你們要謹慎
[00:14:40.160 --> 00:14:42.120]  To hold the mind towards
[00:14:42.120 --> 00:14:45.480]  你hold你的mind去對著這件事
[00:14:45.480 --> 00:14:46.720]  為什麼我們要留心
[00:14:46.720 --> 00:14:48.920]  我們去對著這件事呢
[00:14:48.920 --> 00:14:50.520]  這裡說
[00:14:50.520 --> 00:14:52.320]  是什麼事情呢
[00:14:52.320 --> 00:14:55.760]  就是一些虔誠
[00:14:55.760 --> 00:14:57.480]  經文裡面說到要虔誠
[00:14:57.480 --> 00:14:58.480]  我們就會問
[00:14:58.480 --> 00:14:59.720]  為什麼做善事
[00:14:59.720 --> 00:15:01.120]  或者做一些義的事情
[00:15:01.120 --> 00:15:03.200]  都要小心呢
[00:15:03.200 --> 00:15:04.400]  因為虔誠這個字
[00:15:04.400 --> 00:15:05.720]  待會我們會解釋到
[00:15:05.720 --> 00:15:07.880]  和善事和義的關係
[00:15:07.880 --> 00:15:09.400]  或者那個意思
[00:15:09.400 --> 00:15:10.760]  但這裡我們也會問
[00:15:10.760 --> 00:15:11.840]  做善事而已
[00:15:11.840 --> 00:15:13.240]  做好事而已
[00:15:13.240 --> 00:15:14.640]  為什麼都要小心呢
[00:15:14.640 --> 00:15:16.680]  是不是小心怕被人騙呢
[00:15:16.680 --> 00:15:17.480]  留意這裡
[00:15:17.480 --> 00:15:18.800]  耶穌說的不是
[00:15:18.800 --> 00:15:20.240]  說你做善事的時候
[00:15:20.240 --> 00:15:21.240]  怎麼怕被人騙
[00:15:21.240 --> 00:15:22.040]  騙光你的錢
[00:15:22.040 --> 00:15:25.080]  不是說那個人怎麼去騙你
[00:15:25.080 --> 00:15:26.480]  而是說你怎麼去面對
[00:15:26.480 --> 00:15:29.920]  自己那個心態的小心
[00:15:29.920 --> 00:15:32.360]  所以這裡我們首先要解決就是
[00:15:32.360 --> 00:15:34.360]  虔誠是指什麼呢
[00:15:34.360 --> 00:15:35.280]  虔誠這裡說
[00:15:35.280 --> 00:15:38.520]  在原文裡面的意思
[00:15:38.520 --> 00:15:40.280]  其中一個我們看到的就是
[00:15:40.280 --> 00:15:42.280]  它的翻譯就用了
[00:15:42.280 --> 00:15:43.440]  righteousness
[00:15:43.440 --> 00:15:45.600]  righteousness就是說義
[00:15:45.600 --> 00:15:49.000]  而這個義在耶穌的年代
[00:15:49.000 --> 00:15:50.360]  特別是針對一種
[00:15:50.360 --> 00:15:52.080]  外在宗教生活上
[00:15:52.080 --> 00:15:54.280]  一些敬虔的表現
[00:15:54.280 --> 00:15:55.520]  所以剛才我們說到
[00:15:55.520 --> 00:15:57.800]  有三種很強烈
[00:15:57.800 --> 00:15:59.080]  在他們的實踐裡面
[00:15:59.080 --> 00:16:01.000]  要求的敬虔的表現
