
[00:00:00.000 --> 00:00:03.000]  今生的榮耀
[00:03:03.000 --> 00:03:06.000]  會破谷而出
[00:03:06.000 --> 00:03:09.000]  長大就結出很多的果實來
[00:03:09.000 --> 00:03:12.000]  所以你發現生命是由死而來的
[00:03:12.000 --> 00:03:15.000]  所以我們看到生命是由死而來的
[00:03:15.000 --> 00:03:18.000]  就有的生命死亡
[00:03:18.000 --> 00:03:21.000]  就有新的生命可以出來
[00:03:21.000 --> 00:03:24.000]  舊有的生命死亡了之後
[00:03:24.000 --> 00:03:27.000]  就會有新的生命出來
[00:03:27.000 --> 00:03:30.000]  所以耶穌這句話是扭轉我們對生命的看法
[00:03:30.000 --> 00:03:33.000]  所以耶穌這句話是扭轉了我們對生命的看法
[00:03:33.000 --> 00:03:36.000]  死可以引到豐收
[00:03:36.000 --> 00:03:39.000]  死可以引到豐收
[00:03:39.000 --> 00:03:42.000]  這是耶穌指自己的命
[00:03:42.000 --> 00:03:45.000]  這是耶穌指出自己的生命
[00:03:45.000 --> 00:03:48.000]  十二章三十二節
[00:03:48.000 --> 00:03:51.000]  十二章三十二節
[00:03:51.000 --> 00:03:54.000]  長大主耶穌說我若從地上被舉起來
[00:03:54.000 --> 00:03:57.000]  就要吸引萬人來歸上我
[00:03:57.000 --> 00:04:00.000]  主耶穌說我若從地上被舉起來
[00:04:00.000 --> 00:04:03.000]  就要吸引萬人來歸我
[00:04:03.000 --> 00:04:06.000]  主耶穌說我若從地上被舉起來
[00:04:06.000 --> 00:04:09.000]  就要吸引萬人來歸上我
[00:04:09.000 --> 00:04:12.000]  主耶穌說我若從地上被舉起來
[00:04:12.000 --> 00:04:15.000]  就要吸引萬人來歸上我
[00:04:15.000 --> 00:04:18.000]  主耶穌說我若從地上被舉起來
[00:04:18.000 --> 00:04:21.000]  就要吸引萬人來歸上我
[00:04:21.000 --> 00:04:24.000]  主耶穌說我若從地上被舉起來
[00:04:24.000 --> 00:04:27.000]  就要吸引萬人來歸上我
[00:04:27.000 --> 00:04:30.000]  主耶穌說我若從地上被舉起來
[00:04:30.000 --> 00:04:33.000]  就要吸引萬人來歸上我
[00:04:33.000 --> 00:04:36.000]  主耶穌說我若從地上被舉起來
[00:04:36.000 --> 00:04:39.000]  就要吸引萬人來歸上我
[00:04:39.000 --> 00:04:42.000]  主耶穌說我若從地上被舉起來
[00:04:42.000 --> 00:04:45.000]  就要吸引萬人來歸上我
[00:04:45.000 --> 00:04:48.000]  主耶穌說我若從地上被舉起來
[00:04:48.000 --> 00:04:51.000]  就要吸引萬人來歸上我
[00:04:51.000 --> 00:04:54.000]  主耶穌說我若從地上被舉起來
[00:04:54.000 --> 00:04:57.000]  就要吸引萬人來歸上我
[00:04:57.000 --> 00:05:00.000]  主耶穌說我若從地上被舉起來
[00:05:00.000 --> 00:05:03.000]  就要吸引萬人來歸上我
[00:05:03.000 --> 00:05:06.000]  主耶穌說我若從地上被舉起來
[00:05:06.000 --> 00:05:09.000]  就要吸引萬人來歸上我
[00:05:09.000 --> 00:05:12.000]  主耶穌說我若從地上被舉起來
[00:05:12.000 --> 00:05:15.000]  就要吸引萬人來歸上我
[00:05:15.000 --> 00:05:18.000]  主耶穌說我若從地上被舉起來
[00:05:18.000 --> 00:05:21.000]  就要吸引萬人來歸上我
[00:05:21.000 --> 00:05:24.000]  主耶穌說我若從地上被舉起來
[00:05:24.000 --> 00:05:27.000]  就要吸引萬人來歸上我
[00:05:27.000 --> 00:05:30.000]  主耶穌說我若從地上被舉起來
[00:05:30.000 --> 00:05:33.000]  就要吸引萬人來歸上我
[00:05:33.000 --> 00:05:36.000]  主耶穌說我若從地上被舉起來
[00:05:36.000 --> 00:05:39.000]  就要吸引萬人來歸上我
[00:05:39.000 --> 00:05:42.000]  主耶穌說我若從地上被舉起來
[00:05:42.000 --> 00:05:45.000]  就要吸引萬人來歸上我
[00:05:45.000 --> 00:05:48.000]  主耶穌說我若從地上被舉起來
[00:05:48.000 --> 00:05:51.000]  就要吸引萬人來歸上我
[00:05:51.000 --> 00:05:54.000]  主耶穌說我若從地上被舉起來
[00:05:54.000 --> 00:05:57.000]  就要吸引萬人來歸上我
[00:05:57.000 --> 00:06:00.000]  主耶穌說我若從地上被舉起來
[00:06:00.000 --> 00:06:03.000]  就要吸引萬人來歸上我
[00:06:03.000 --> 00:06:06.000]  主耶穌說我若從地上被舉起來
[00:06:06.000 --> 00:06:09.000]  就要吸引萬人來歸上我
[00:06:09.000 --> 00:06:12.000]  主耶穌說我若從地上被舉起來
[00:06:12.000 --> 00:06:15.000]  就要吸引萬人來歸上我
[00:06:15.000 --> 00:06:18.000]  主耶穌說我若從地上被舉起來
[00:06:18.000 --> 00:06:21.000]  就要吸引萬人來歸上我
[00:06:21.000 --> 00:06:24.000]  主耶穌說我若從地上被舉起來
[00:06:24.000 --> 00:06:27.000]  就要吸引萬人來歸上我
[00:06:27.000 --> 00:06:30.000]  主耶穌說我若從地上被舉起來
[00:06:30.000 --> 00:06:33.000]  就要吸引萬人來歸上我
[00:06:33.000 --> 00:06:36.000]  主耶穌說我若從地上被舉起來
[00:06:36.000 --> 00:06:39.000]  就要吸引萬人來歸上我
[00:06:39.000 --> 00:06:42.000]  主耶穌說我若從地上被舉起來
[00:06:42.000 --> 00:06:45.000]  就要吸引萬人來歸上我
[00:06:45.000 --> 00:06:48.000]  主耶穌說我若從地上被舉起來
[00:06:48.000 --> 00:06:51.000]  就要吸引萬人來歸上我
[00:06:51.000 --> 00:06:54.000]  主耶穌說我若從地上被舉起來
[00:06:54.000 --> 00:06:57.000]  就要吸引萬人來歸上我
[00:06:57.000 --> 00:07:00.000]  主耶穌說我若從地上被舉起來
[00:07:00.000 --> 00:07:03.000]  就要吸引萬人來歸上我
[00:07:03.000 --> 00:07:06.000]  主耶穌說我若從地上被舉起來
[00:07:06.000 --> 00:07:09.000]  就要吸引萬人來歸上我
[00:07:09.000 --> 00:07:12.000]  主耶穌說我若從地上被舉起來
[00:07:12.000 --> 00:07:15.000]  就要吸引萬人來歸上我
[00:07:15.000 --> 00:07:18.000]  主耶穌說我若從地上被舉起來
[00:07:18.000 --> 00:07:21.000]  就要吸引萬人來歸上我
[00:07:21.000 --> 00:07:24.000]  主耶穌說我若從地上被舉起來
[00:07:24.000 --> 00:07:27.000]  就要吸引萬人來歸上我
[00:07:27.000 --> 00:07:30.000]  主耶穌說我若從地上被舉起來
[00:07:30.000 --> 00:07:33.000]  就要吸引萬人來歸上我
[00:07:33.000 --> 00:07:36.000]  主耶穌說我若從地上被舉起來
[00:07:36.000 --> 00:07:39.000]  就要吸引萬人來歸上我
[00:07:39.000 --> 00:07:42.000]  主耶穌說我若從地上被舉起來
[00:07:42.000 --> 00:07:45.000]  就要吸引萬人來歸上我
[00:07:45.000 --> 00:07:48.000]  主耶穌說我若從地上被舉起來
[00:07:48.000 --> 00:07:51.000]  就要吸引萬人來歸上我
[00:07:51.000 --> 00:07:54.000]  主耶穌說我若從地上被舉起來
[00:07:54.000 --> 00:07:57.000]  就要吸引萬人來歸上我
[00:07:57.000 --> 00:08:00.000]  主耶穌說我若從地上被舉起來
[00:08:00.000 --> 00:08:03.000]  就要吸引萬人來歸上我
[00:08:03.000 --> 00:08:06.000]  主耶穌說我若從地上被舉起來
[00:08:06.000 --> 00:08:09.000]  就要吸引萬人來歸上我
[00:08:09.000 --> 00:08:12.000]  主耶穌說我若從地上被舉起來
[00:08:12.000 --> 00:08:15.000]  就要吸引萬人來歸上我
[00:08:15.000 --> 00:08:18.000]  主耶穌說我若從地上被舉起來
[00:08:18.000 --> 00:08:21.000]  就要吸引萬人來歸上我
[00:08:21.000 --> 00:08:24.000]  主耶穌說我若從地上被舉起來
[00:08:24.000 --> 00:08:27.000]  就要吸引萬人來歸上我
[00:08:27.000 --> 00:08:30.000]  主耶穌說我若從地上被舉起來
[00:08:30.000 --> 00:08:33.000]  就要吸引萬人來歸上我
[00:08:33.000 --> 00:08:36.000]  主耶穌說我若從地上被舉起來
[00:08:36.000 --> 00:08:39.000]  就要吸引萬人來歸上我
[00:08:39.000 --> 00:08:42.000]  主耶穌說我若從地上被舉起來
[00:08:42.000 --> 00:08:45.000]  就要吸引萬人來歸上我
[00:08:45.000 --> 00:08:48.000]  主耶穌說我若從地上被舉起來
[00:08:48.000 --> 00:08:51.000]  就要吸引萬人來歸上我
[00:08:51.000 --> 00:08:54.000]  主耶穌說我若從地上被舉起來
[00:08:54.000 --> 00:08:57.000]  就要吸引萬人來歸上我
[00:08:57.000 --> 00:09:00.000]  主耶穌說我若從地上被舉起來
[00:09:00.000 --> 00:09:03.000]  就要吸引萬人來歸上我
[00:09:03.000 --> 00:09:06.000]  主耶穌說我若從地上被舉起來
[00:09:06.000 --> 00:09:09.000]  就要吸引萬人來歸上我
[00:09:09.000 --> 00:09:12.000]  主耶穌說我若從地上被舉起來
[00:09:12.000 --> 00:09:15.000]  就要吸引萬人來歸上我
[00:09:15.000 --> 00:09:18.000]  主耶穌說我若從地上被舉起來
[00:09:18.000 --> 00:09:21.000]  就要吸引萬人來歸上我
[00:09:21.000 --> 00:09:24.000]  主耶穌說我若從地上被舉起來
[00:09:24.000 --> 00:09:27.000]  就要吸引萬人來歸上我
[00:09:27.000 --> 00:09:30.000]  主耶穌說我若從地上被舉起來
[00:09:30.000 --> 00:09:33.000]  就要吸引萬人來歸上我
[00:09:33.000 --> 00:09:36.000]  主耶穌說我若從地上被舉起來
[00:09:36.000 --> 00:09:39.000]  就要吸引萬人來歸上我
[00:09:39.000 --> 00:09:42.000]  主耶穌說我若從地上被舉起來
[00:09:42.000 --> 00:09:45.000]  就要吸引萬人來歸上我
[00:09:45.000 --> 00:09:48.000]  主耶穌說我若從地上被舉起來
[00:09:48.000 --> 00:09:51.000]  就要吸引萬人來歸上我
[00:09:51.000 --> 00:09:54.000]  主耶穌說我若從地上被舉起來
[00:09:54.000 --> 00:09:57.000]  主耶穌宣告愛惜就會失喪
[00:09:57.000 --> 00:09:59.000]  恨惡就會得到保守
[00:09:59.000 --> 00:10:01.000]  這個是很吊詭的說法
[00:10:01.000 --> 00:10:03.000]  這句話的意思是怎麼樣呢
[00:10:03.000 --> 00:10:06.000]  這句話的實意是什麼意思呢
[00:10:06.000 --> 00:10:09.000]  講到愛惜自己肉體生命的
[00:10:09.000 --> 00:10:12.000]  就必要吸喪神賜給你的生命
[00:10:12.000 --> 00:10:16.000]  這個意思是愛惜我們肉體的生命
[00:10:16.000 --> 00:10:19.000]  就會失喪神賜給我們的生命
[00:10:19.000 --> 00:10:22.000]  這兩個生命在原文是不一樣的字
[00:10:22.000 --> 00:10:24.000]  這兩個生命兩個字
[00:10:24.000 --> 00:10:27.000]  在原文是不同意思的
[00:10:27.000 --> 00:10:30.000]  是兩個不一樣的字
[00:10:30.000 --> 00:10:33.000]  就是原文那個希臘文是不一樣的
[00:10:33.000 --> 00:10:35.000]  在希臘文本身這兩個字
[00:10:35.000 --> 00:10:37.000]  它的寫法也是不同的
[00:10:37.000 --> 00:10:41.000]  所以你發現愛惜自己肉體的生命
[00:10:41.000 --> 00:10:44.000]  他們就看不到神
[00:10:44.000 --> 00:10:45.000]  所以我們看到
[00:10:45.000 --> 00:10:47.000]  如果愛惜肉體的生命
[00:10:47.000 --> 00:10:48.000]  我們就看不到神
[00:10:48.000 --> 00:10:51.000]  因為他們自我忠心自我享受
[00:10:51.000 --> 00:10:52.000]  眼中沒有神
[00:10:52.000 --> 00:10:55.000]  因為我們看到的只是自己
[00:10:55.000 --> 00:10:58.000]  自我為忠心而沒有看到神
[00:10:58.000 --> 00:11:00.000]  凡在世上為主的緣故
[00:11:00.000 --> 00:11:03.000]  捨棄或者不惜愛自己的生命
[00:11:03.000 --> 00:11:05.000]  幼體的生命享受的人
[00:11:05.000 --> 00:11:09.000]  就會被神保守生命到永生
[00:11:09.000 --> 00:11:11.000]  凡是世上為主的緣故
[00:11:11.000 --> 00:11:15.000]  捨棄或者不喜愛自己肉體享受的人
[00:11:15.000 --> 00:11:18.000]  那神就會保守他的生命到永生
[00:11:18.000 --> 00:11:20.000]  那永生是什麼意思呢
[00:11:20.000 --> 00:11:22.000]  那我們看看永生又是什麼意思呢
[00:11:22.000 --> 00:11:25.000]  對你來說永生有什麼意義呢
[00:11:25.000 --> 00:11:28.000]  對我們來說永生有什麼意義呢
[00:11:28.000 --> 00:11:30.000]  曾經有一個還沒信主的太太
[00:11:30.000 --> 00:11:33.000]  提出一個很有意思的問題
[00:11:33.000 --> 00:11:36.000]  我曾經聽過一個未信主的太太
[00:11:36.000 --> 00:11:38.000]  她講到一個很有意思的問題
[00:11:38.000 --> 00:11:41.000]  她說永生對我有什麼用呢
[00:11:41.000 --> 00:11:44.000]  她說永生對我有什麼用呢
[00:11:44.000 --> 00:11:45.000]  我剛剛離婚
[00:11:45.000 --> 00:11:48.000]  家中還有兩個幼兒要我照顧
[00:11:48.000 --> 00:11:49.000]  我剛剛離婚
[00:11:49.000 --> 00:11:52.000]  家中還有兩個幼兒要我照顧
[00:11:52.000 --> 00:11:54.000]  那我要做兩份工
[00:11:54.000 --> 00:11:56.000]  才可以勉強維持這個身子
[00:11:56.000 --> 00:11:58.000]  那我要做兩份工
[00:11:58.000 --> 00:12:00.000]  才可以維持家用
[00:12:00.000 --> 00:12:01.000]  那下班之後呢
[00:12:01.000 --> 00:12:03.000]  我要趕著煮飯煮菜
[00:12:03.000 --> 00:12:04.000]  然後做家務
[00:12:04.000 --> 00:12:05.000]  都深夜了
[00:12:05.000 --> 00:12:08.000]  我才可以歇下來休息
[00:12:08.000 --> 00:12:09.000]  那下班之後
[00:12:09.000 --> 00:12:11.000]  我就要趕著去買菜煮飯
[00:12:11.000 --> 00:12:12.000]  做家務
[00:12:12.000 --> 00:12:15.000]  到深夜才可以睡下來休息
[00:12:15.000 --> 00:12:18.000]  那第二天我又一早爬起來上班
[00:12:18.000 --> 00:12:21.000]  那第二天我又一早爬起來上班
[00:12:21.000 --> 00:12:24.000]  那這樣的生活我多十年都嫌多了
[00:12:24.000 --> 00:12:27.000]  那這樣的生活即使活十年
[00:12:27.000 --> 00:12:28.000]  我都覺得好多
[00:12:28.000 --> 00:12:31.000]  那如果你叫我永遠活下去
[00:12:31.000 --> 00:12:32.000]  我寧可不要了
[00:12:32.000 --> 00:12:34.000]  很難想像我可以捱下去
[00:12:34.000 --> 00:12:37.000]  這樣的生活如果永遠這樣活下去
[00:12:37.000 --> 00:12:38.000]  我寧可不要了
[00:12:38.000 --> 00:12:40.000]  真的很難想像我可以捱得下去
[00:12:40.000 --> 00:12:42.000]  如果永生是這樣
[00:12:42.000 --> 00:12:44.000]  永永遠遠捱下去
[00:12:44.000 --> 00:12:46.000]  我想沒有人想要
[00:12:46.000 --> 00:12:49.000]  那主耶穌所說的永生是甚麼呢
[00:12:49.000 --> 00:12:53.000]  那主耶穌所說的永生又是甚麼呢
[00:12:53.000 --> 00:12:55.000]  約翰福音五章二十四節
[00:12:55.000 --> 00:12:56.000]  我們看一下
[00:12:56.000 --> 00:12:59.000]  約翰福音五章二十四節
[00:12:59.000 --> 00:13:00.000]  我們看一下
[00:13:00.000 --> 00:13:03.000]  耶穌說我實實在在的告訴你們
[00:13:03.000 --> 00:13:05.000]  那聽我話要信
[00:13:05.000 --> 00:13:05.000]  那聽我話要信
[00:13:12.220 --> 00:13:15.880]  猜我乃者的 咒有容身 不致於定罪
[00:13:15.880 --> 00:13:18.680]  是已經出死入生了
[00:13:18.680 --> 00:13:22.220]  耶穌說 我實實在在告訴你們
[00:13:22.220 --> 00:13:25.680]  乃聽我話 又信猜我來的
[00:13:25.680 --> 00:13:28.480]  咒有永生 不致於定罪
[00:13:28.480 --> 00:13:31.220]  是已經出死入生了
[00:13:31.220 --> 00:13:34.320]  我想我們全福音常常用這諸經文
[00:13:34.320 --> 00:13:36.320]  我覺得我們全福音的時候
[00:13:36.320 --> 00:13:38.320]  經常用到的就是這句話
[00:13:38.320 --> 00:13:42.720]  這邊耶穌講到 相信祂 跟隨祂的人 咒有容身
[00:13:42.720 --> 00:13:46.560]  這裏說 耶穌說到 信祂的 又跟隨祂的人
[00:13:46.560 --> 00:13:48.060]  就會有永生
[00:13:48.060 --> 00:13:50.100]  「容身」是什麼意思呢
[00:13:50.100 --> 00:13:53.220]  那「永生」是什麼意思呢
[00:13:53.220 --> 00:13:55.300]  你看到上面它就說
[00:13:55.300 --> 00:13:58.960]  不致於定罪 是已經出死入生了
[00:13:58.960 --> 00:14:00.360]  那我們看到下面就是
[00:14:00.360 --> 00:14:03.400]  不致於定罪 已經出死入生了
[00:14:03.400 --> 00:14:06.400]  原來「永生」是不被定罪的生命
[00:14:06.400 --> 00:14:10.320]  原來「永生」就是不被定罪的生命
[00:14:10.320 --> 00:14:12.760]  可以脫離罪的生命
[00:14:12.760 --> 00:14:15.460]  也都是可以脫離罪的生命
[00:14:15.460 --> 00:14:17.800]  我們每個人都有做錯事的
[00:14:17.800 --> 00:14:20.000]  我們每個人都會有做錯事的
[00:14:20.000 --> 00:14:22.520]  如果沒有被人定你的罪
[00:14:22.520 --> 00:14:25.800]  你上班沒有被老闆說你有什麼做錯
[00:14:25.800 --> 00:14:27.060]  已經蠻好了
[00:14:27.060 --> 00:14:28.960]  那如果沒有人定我們的罪
[00:14:28.960 --> 00:14:31.900]  上班的時候老闆也都沒有執我們的錯
[00:14:31.900 --> 00:14:33.460]  那已經很開心了
[00:14:33.460 --> 00:14:38.400]  我們在家每天都好像有人定我們的罪
[00:14:38.400 --> 00:14:40.860]  但在家裡好像每天都有人定我們的罪
[00:14:40.860 --> 00:14:42.900]  你自己也定你孩子的罪
[00:14:42.900 --> 00:14:46.000]  那我們自己又是會定我們孩子的罪
[00:14:46.000 --> 00:14:48.700]  你發現家庭意見不一樣的時候
[00:14:48.700 --> 00:14:51.200]  你就很容易覺得
[00:14:51.200 --> 00:14:52.800]  你的孩子怎樣子不對
[00:14:52.800 --> 00:14:54.860]  你的朋友怎樣子不對
[00:14:54.860 --> 00:14:56.520]  如果家庭有矛盾的時候
[00:14:56.520 --> 00:14:58.000]  我們很多時候覺得
[00:14:58.000 --> 00:14:59.960]  小孩子這樣做是不對的
[00:14:59.960 --> 00:15:02.120]  我們的朋友這樣也是不對的
[00:15:02.120 --> 00:15:04.560]  我們很容易彼此定罪
[00:15:04.560 --> 00:15:06.920]  那我們就很容易彼此都定罪了
[00:15:06.920 --> 00:15:10.400]  我們活在一個彼此定罪的環境之下
[00:15:10.400 --> 00:15:14.420]  我們就會生活在一個彼此定罪的環境裡面
[00:15:14.420 --> 00:15:15.820]  都不開心
[00:15:15.820 --> 00:15:17.300]  大家都不開心
[00:15:17.300 --> 00:15:18.660]  但現在主耶穌說
[00:15:18.660 --> 00:15:21.360]  你的罪可以一筆勾銷
[00:15:21.360 --> 00:15:23.160]  但現在主耶穌說
[00:15:23.160 --> 00:15:26.360]  你的罪可以被一筆勾銷
[00:15:26.360 --> 00:15:28.760]  你不要再活在罪中
[00:15:28.760 --> 00:15:31.100]  我們不再活在罪中
[00:15:31.100 --> 00:15:34.600]  不要常常覺得慚愧後悔
[00:15:34.600 --> 00:15:38.060]  不要常常感到慚愧後悔
[00:15:38.060 --> 00:15:43.300]  只要你相信主 相信仇 赦罪
[00:15:43.300 --> 00:15:47.200]  只要你相信主 向神求赦罪
[00:15:47.200 --> 00:15:49.200]  你的罪就得赦免
[00:15:49.200 --> 00:15:51.120]  那我們的罪就得赦免
[00:15:51.120 --> 00:15:52.600]  你就有新的生命
[00:15:52.600 --> 00:15:54.600]  那我們才有新的生命
[00:15:54.600 --> 00:15:57.360]  而且這個是初始入生的生命
[00:15:57.360 --> 00:16:01.100]  而且這個是初始入生的生命
[00:16:01.100 --> 00:16:03.300]  不是說你不會死
[00:16:03.300 --> 00:16:04.760]  不是說我們不會死
[00:16:04.760 --> 00:16:06.400]  但是你不用怕死
[00:16:06.400 --> 00:16:08.600]  但是我們不需要懼怕死
[00:16:08.600 --> 00:16:10.900]  肉體的生命會死亡的
[00:16:10.900 --> 00:16:12.900]  肉體的生命是會死亡的
[00:16:12.900 --> 00:16:15.060]  但是神永遠與你同在
[00:16:15.060 --> 00:16:17.460]  但是神永遠與我們同在
[00:16:17.460 --> 00:16:19.900]  約翰福音十章十節講到
[00:16:19.900 --> 00:16:22.600]  約翰福音十章十節講到
[00:16:22.600 --> 00:16:25.360]  耶穌說我來了是要教人得生命
[00:16:25.360 --> 00:16:27.200]  並且得得更豐盛
[00:16:27.200 --> 00:16:30.800]  耶穌說我來了是要教人得生命
[00:16:30.800 --> 00:16:33.000]  並且得得更豐盛
[00:16:33.000 --> 00:16:35.100]  所以耶穌來到這個世上的目的
[00:16:35.100 --> 00:16:37.100]  就要人得著新的生命
[00:16:37.100 --> 00:16:39.600]  有平安喜樂豐盛的生命
[00:16:39.600 --> 00:16:42.200]  所以耶穌來到這個世上的目的
[00:16:42.200 --> 00:16:44.800]  就是要人得著新的生命
[00:16:44.800 --> 00:16:49.200]  是要有平安喜樂的豐盛的生命
[00:16:49.200 --> 00:16:50.600]  所以永生的意義就是
[00:16:50.600 --> 00:16:52.100]  你相信主耶穌之後
[00:16:52.100 --> 00:16:53.700]  神與你同行
[00:16:53.700 --> 00:16:55.500]  所以永生的意思就是
[00:16:55.500 --> 00:16:57.100]  我們相信耶穌之後
[00:16:57.100 --> 00:16:58.700]  耶穌與我們同行
[00:16:58.700 --> 00:17:00.300]  你可以靠著主
[00:17:00.300 --> 00:17:03.900]  勝過一切肉體的引誘
[00:17:03.900 --> 00:17:07.700]  靠著主我們可以勝過一切肉體的引誘
[00:17:07.700 --> 00:17:10.100]  你可以不再活在罪中
[00:17:10.100 --> 00:17:13.000]  那我們不再活在罪中
[00:17:13.000 --> 00:17:15.500]  雖然有死亡也不怕
[00:17:15.500 --> 00:17:16.700]  即使會死亡
[00:17:16.700 --> 00:17:17.900]  但是都不用怕
[00:17:17.900 --> 00:17:19.700]  當主耶穌再來的時候
[00:17:19.700 --> 00:17:23.300]  我們跟著主耶穌一起來復活
[00:17:23.300 --> 00:17:25.100]  當主耶穌再來的時候
[00:17:25.100 --> 00:17:28.300]  我們會跟隨主耶穌復活
[00:17:28.300 --> 00:17:33.300]  在一個新天新地的地方一起享受
[00:17:33.300 --> 00:17:35.600]  在一個新天新地的地方
[00:17:35.600 --> 00:17:38.500]  一起享受這個復活的生活
[00:17:38.500 --> 00:17:40.500]  在今天這個時代
[00:17:40.500 --> 00:17:42.900]  都充滿了不知的變化
[00:17:42.900 --> 00:17:44.500]  在今天這個時代
[00:17:44.500 --> 00:17:46.700]  充滿了不可知的變化
[00:17:46.700 --> 00:17:49.600]  世界混亂 罪惡也滿意
[00:17:49.600 --> 00:17:51.000]  世界是混亂的
[00:17:51.000 --> 00:17:52.400]  罪惡也都滿意
[00:17:52.400 --> 00:17:54.300]  人心也沒有平安
[00:17:54.300 --> 00:17:56.100]  人心也都沒有平安
[00:17:56.100 --> 00:17:58.600]  其實有神同在是更重要的
[00:17:58.600 --> 00:18:02.800]  在這個時候有神同在是很重要的
[00:18:02.800 --> 00:18:06.200]  得著永生我們就有盼望
[00:18:06.200 --> 00:18:07.400]  得著永生
[00:18:07.400 --> 00:18:09.700]  我們的生活先有盼望
[00:18:09.700 --> 00:18:11.300]  不是捱下去
[00:18:11.300 --> 00:18:13.000]  而不是捱下去
[00:18:13.000 --> 00:18:14.700]  第三點我們思想是
