
[00:00:00.000 --> 00:00:05.020]  我們仍然繼續看羅馬書第十一章
[00:02:19.100 --> 00:02:22.000]  常常為你的家人、為你的朋友禱告
[00:02:22.000 --> 00:02:24.100]  希望他們能夠早日信主
[00:02:24.100 --> 00:02:25.740]  我想也是一樣
[00:02:25.740 --> 00:02:28.140]  當我們看完第九章、第十章之後
[00:02:28.140 --> 00:02:31.140]  我們真的是知道我們是有憑有據的
[00:02:31.140 --> 00:02:34.040]  那麼我盼望今天我們看完第十一章的時候
[00:02:34.040 --> 00:02:37.100]  我們更有把握
[00:02:37.100 --> 00:02:41.200]  那麼我們現在翻到羅馬書第十章
[00:02:41.200 --> 00:02:44.440]  我們回想一下上一次我們所看到的
[00:02:44.440 --> 00:02:46.600]  特別是從第十章十八節
[00:02:46.600 --> 00:02:49.160]  一直到二十一節
[00:02:49.160 --> 00:02:51.000]  那麼在那裡他告訴我們說
[00:02:51.000 --> 00:02:54.300]  但我說人沒有聽見嗎?誠然聽見了
[00:02:54.300 --> 00:02:56.460]  他們的聲音傳遍天下
[00:02:56.460 --> 00:02:58.640]  他們的言語傳到地極
[00:02:58.640 --> 00:03:00.800]  我再說以色列人不知道嗎?
[00:03:00.800 --> 00:03:02.060]  先有摩西說
[00:03:02.060 --> 00:03:04.040]  我要用那不曾指名的
[00:03:04.040 --> 00:03:05.700]  惹動你們的憤恨
[00:03:05.700 --> 00:03:08.940]  我要用那無知的名觸動你們的怒氣
[00:03:08.940 --> 00:03:10.840]  又有以色列人放膽說
[00:03:10.840 --> 00:03:12.100]  沒有尋找我的
[00:03:12.100 --> 00:03:13.540]  我叫他們遇見
[00:03:13.540 --> 00:03:14.660]  沒有訪問我的
[00:03:14.660 --> 00:03:16.500]  我向他們顯現
[00:03:16.500 --> 00:03:18.340]  至於以色列人他說
[00:03:18.340 --> 00:03:25.000]  我整天伸手招呼那悖逆頂嘴的百姓
[00:03:25.000 --> 00:03:27.560]  我們一起禱告
[00:03:27.560 --> 00:03:29.160]  我們在天上的父神
[00:03:29.160 --> 00:03:31.160]  我們來到你的面前
[00:03:31.160 --> 00:03:37.100]  我們真的是要到你面前承認我們是不配的
[00:03:37.100 --> 00:03:43.140]  我們也要承認我們很多時候我們是悖逆的
[00:03:43.140 --> 00:03:44.560]  我們是不聽你的話的
[00:03:44.560 --> 00:03:46.560]  我們是不順服的
[00:03:46.560 --> 00:03:50.060]  很多時候我們也不知道我們要怎麼講
[00:03:50.060 --> 00:03:51.360]  只求你憐憫
[00:03:51.360 --> 00:03:52.660]  今天我們來到你面前
[00:03:52.660 --> 00:03:54.840]  讓我們存在一個謙卑的心
[00:03:54.840 --> 00:03:56.700]  讓我們看見你自己
[00:03:56.700 --> 00:04:00.100]  讓我們看見你為我們所成就的事情
[00:04:00.100 --> 00:04:00.960]  我們謝謝你
[00:04:00.960 --> 00:04:03.300]  禱告奉耶穌基督的聖名
[00:04:03.300 --> 00:04:06.860]  阿們
[00:04:06.860 --> 00:04:10.400]  我們再念一遍第十章二十一節好不好
[00:04:10.400 --> 00:04:11.700]  我們一起來念
[00:04:11.700 --> 00:04:13.940]  至於以色列人他說
[00:04:13.940 --> 00:04:18.700]  我整天伸手招呼那悖逆頂嘴的百姓
[00:04:18.700 --> 00:04:21.660]  以色列人到現在還是一樣
[00:04:21.660 --> 00:04:23.160]  那麼接著第十一章
[00:04:23.160 --> 00:04:24.800]  所以保羅也同樣的
[00:04:24.800 --> 00:04:27.860]  他今天帶我們去走過這一條路
[00:04:27.860 --> 00:04:29.960]  那麼他同樣的問了問題
[00:04:29.960 --> 00:04:33.700]  就是說神是不是真的棄絕了他的百姓呢
[00:04:33.700 --> 00:04:36.700]  神是不是真的棄絕了以色列人呢
[00:04:36.700 --> 00:04:40.160]  神是不是真的棄絕了以色列這個國家
[00:04:40.160 --> 00:04:44.300]  那麼神到了一個地步已經無跡可施了
[00:04:44.300 --> 00:04:48.200]  所以就轉向所謂的非猶太人呢
[00:04:48.200 --> 00:04:50.340]  這是我們也要想的問題
[00:04:50.340 --> 00:04:53.300]  那麼保羅接下去緊接著另外一個問題
[00:04:53.300 --> 00:04:55.400]  我想我們真的是要這樣子想
[00:04:55.400 --> 00:04:56.600]  那麼保羅他
[00:04:56.600 --> 00:04:58.700]  或者是說別人有人問
[00:04:58.700 --> 00:05:01.060]  或者是他自己這個叫rhetoric
[00:05:01.060 --> 00:05:01.960]  這個question
[00:05:01.960 --> 00:05:04.400]  他不需要聽者的答案的
[00:05:04.400 --> 00:05:06.460]  因為他自己有答案
[00:05:06.460 --> 00:05:08.240]  我想我自己是這樣看
[00:05:08.240 --> 00:05:10.460]  他說好吧既然沒有放棄
[00:05:10.460 --> 00:05:12.440]  那麼這麼長的一段時間
[00:05:12.440 --> 00:05:14.340]  這些以色列人他們不信
[00:05:14.340 --> 00:05:15.600]  那麼目的是什麼
[00:05:15.600 --> 00:05:17.060]  有些什麼作用呢
[00:05:17.060 --> 00:05:19.660]  這就是第十一章第十一節
[00:05:19.660 --> 00:05:22.260]  他所問的問題
[00:05:22.260 --> 00:05:24.900]  那麼我們今天我們都不是猶太人
[00:05:24.900 --> 00:05:26.400]  我們是非猶太人
[00:05:26.400 --> 00:05:32.100]  那麼這些事情和我們的信仰又有什麼關係呢
[00:05:32.100 --> 00:05:35.300]  那麼神到底有沒有棄絕以色列這個民族
[00:05:35.300 --> 00:05:38.100]  或者是這個國家呢
[00:05:38.100 --> 00:05:40.040]  其實在以色列這個國家裡面
[00:05:40.040 --> 00:05:42.500]  在基本上有各種不同的信仰
[00:05:42.500 --> 00:05:44.340]  他們有orthodox jews
[00:05:44.340 --> 00:05:44.900]  ok
[00:05:44.900 --> 00:05:46.400]  這個是他們遵守
[00:05:46.400 --> 00:05:49.100]  真的是誠心遵守舊約裡面的律法
[00:05:49.100 --> 00:05:52.200]  另外有的所謂的叫做messianic jews
[00:05:52.200 --> 00:05:54.800]  那麼他們相信彌賽亞的事情
[00:05:54.800 --> 00:05:57.060]  那麼也有atheist jews
[00:05:57.060 --> 00:05:59.000]  就是他們什麼都不相信
[00:05:59.000 --> 00:06:01.900]  那麼連耶和華神他們都不相信
[00:06:01.900 --> 00:06:04.040]  所以我們從外表來看
[00:06:04.040 --> 00:06:05.540]  從外表來看
[00:06:05.540 --> 00:06:07.860]  以色列這個國家或是這個民族
[00:06:07.860 --> 00:06:10.160]  他們是不相信耶穌是基督的
[00:06:10.160 --> 00:06:12.240]  我們從保羅時代我們就知道
[00:06:12.240 --> 00:06:15.360]  從主耶穌的時代我們就曉得了
[00:06:15.360 --> 00:06:17.700]  所以保羅在第十一章的時候
[00:06:17.700 --> 00:06:19.400]  他雖然問了個問題
[00:06:19.400 --> 00:06:22.700]  他說我且說神棄絕了他的百姓嗎
[00:06:22.700 --> 00:06:24.800]  保羅的回答是否定的
[00:06:24.800 --> 00:06:28.300]  他說神決定沒有棄絕他的百姓
[00:06:28.300 --> 00:06:29.900]  那麼接下去我們就看
[00:06:29.900 --> 00:06:33.000]  保羅從什麼方面來證明
[00:06:33.000 --> 00:06:36.100]  那麼第一件事情他要證明的就是在第一節
[00:06:36.100 --> 00:06:38.460]  他說因為我也是以色列人
[00:06:38.460 --> 00:06:40.160]  亞伯拉罕的後裔
[00:06:40.160 --> 00:06:41.960]  屬變亞敏之派的
[00:06:41.960 --> 00:06:45.000]  他是一個很典型的以色列人的後裔
[00:06:45.000 --> 00:06:47.760]  所以從保羅自己的經歷
[00:06:47.760 --> 00:06:49.140]  他能夠得救
[00:06:49.140 --> 00:06:50.860]  因為他在他還沒有得救以前
[00:06:50.860 --> 00:06:52.160]  他是逼迫基督徒
[00:06:52.160 --> 00:06:53.860]  他是逼迫屬於耶穌的人
[00:06:53.860 --> 00:06:56.600]  他是逼迫那些相信耶穌的人
[00:06:56.600 --> 00:06:58.340]  雖然他不知道
[00:06:58.340 --> 00:07:01.700]  一直到他去往大馬色的路上的時候
[00:07:01.700 --> 00:07:04.700]  那麼耶穌親自向他顯現
[00:07:04.700 --> 00:07:06.340]  然後耶穌問他說
[00:07:06.340 --> 00:07:10.060]  掃羅掃羅你為什麼逼迫我
[00:07:10.060 --> 00:07:13.500]  他不知道這個人是誰
[00:07:13.500 --> 00:07:15.800]  但是他之後
[00:07:15.800 --> 00:07:18.040]  他就被轉變過來
[00:07:18.040 --> 00:07:19.240]  他就得救了
[00:07:19.240 --> 00:07:23.300]  然後他又蒙召做基督耶穌的使徒
[00:07:23.300 --> 00:07:25.360]  奉派傳神的道
[00:07:25.360 --> 00:07:26.960]  傳神的福音
[00:07:26.960 --> 00:07:29.300]  所以從他自己身上他知道
[00:07:29.300 --> 00:07:33.200]  他證明了神是沒有棄絕他的同胞
[00:07:33.200 --> 00:07:35.800]  沒有棄絕他自己的選民
[00:07:35.800 --> 00:07:37.800]  這是第一件事情我們看到的
[00:07:37.800 --> 00:07:40.300]  第二件事情我們看到的一個證明
[00:07:40.300 --> 00:07:43.200]  我們就是在第二節
[00:07:43.200 --> 00:07:48.100]  他說神並沒有棄絕他預先所知道的百姓
[00:07:48.100 --> 00:07:52.860]  神沒有棄絕他預先所知道的百姓
[00:07:52.860 --> 00:07:54.160]  神為什麼沒有棄絕
[00:07:54.160 --> 00:07:55.900]  因為他預先就知道了
[00:07:55.900 --> 00:07:56.840]  我們從聖經裡面
[00:07:56.840 --> 00:07:59.640]  特別是我們在講羅馬書第八章的時候
[00:07:59.640 --> 00:08:01.700]  我們就曉得神預先所知道的
[00:08:01.700 --> 00:08:03.540]  就召他們來召他們來
[00:08:03.540 --> 00:08:07.360]  又讓他們可以成為祂的長子的樣子
[00:08:07.360 --> 00:08:10.140]  所以神的計畫是一直下來的
[00:08:10.140 --> 00:08:11.540]  那麼對保羅來講
[00:08:11.540 --> 00:08:13.900]  他知道神
[00:08:13.900 --> 00:08:15.460]  他知道以色列人
[00:08:15.460 --> 00:08:19.460]  以色列這個民族是神預先所知道的
[00:08:19.460 --> 00:08:21.860]  那麼接下去
[00:08:21.860 --> 00:08:23.940]  保羅就告訴我們說
[00:08:23.940 --> 00:08:27.700]  你們豈不曉得經上論到以利亞是怎麼說的呢
[00:08:27.700 --> 00:08:31.460]  那麼這個以利亞是在列王記上十八章十九章
[00:08:31.460 --> 00:08:33.100]  你們可以自己去看
[00:08:33.100 --> 00:08:35.400]  那麼保羅就從他那個時代
[00:08:35.400 --> 00:08:37.200]  把他拉回到舊約裡面
[00:08:37.200 --> 00:08:39.740]  去看以利亞的事情
[00:08:39.740 --> 00:08:40.940]  以利亞在舊約裡面
[00:08:40.940 --> 00:08:43.160]  其實是一個很重要的先知
[00:08:43.160 --> 00:08:47.740]  雖然在聖經裡面沒有任何一本的先知書是他的名字
[00:08:47.740 --> 00:08:49.700]  但是他是一個很重要的
[00:08:49.700 --> 00:08:52.940]  我覺得他可以算是一個大先知
[00:08:52.940 --> 00:08:54.640]  然後我們不能用這個來比
[00:08:54.640 --> 00:09:00.040]  但是我們曉得神藉著他做了很多的事情
[00:09:00.040 --> 00:09:02.860]  那麼他並沒有寫書
[00:09:02.860 --> 00:09:04.900]  因為神不要他寫
[00:09:04.900 --> 00:09:07.960]  我想就是只能這樣子
[00:09:07.960 --> 00:09:10.440]  那麼他在那個時候呢
[00:09:10.440 --> 00:09:13.060]  那個時候是亞哈做以色列的王
[00:09:13.060 --> 00:09:15.200]  那麼亞哈的太太叫耶喜別
[00:09:15.200 --> 00:09:18.200]  耶喜別是一個拜偶像
[00:09:18.200 --> 00:09:22.540]  就是巴利引進了以色列的
[00:09:22.540 --> 00:09:25.160]  那麼當時是一個很混亂的時代
[00:09:25.160 --> 00:09:28.000]  很多的百姓都去推崇巴利
[00:09:28.000 --> 00:09:30.360]  都去拜巴利拜這個偶像
[00:09:30.360 --> 00:09:37.060]  所以當以利亞面對那些450個巴利的先知的時候
[00:09:37.060 --> 00:09:38.100]  他就挑戰
[00:09:38.100 --> 00:09:40.860]  他就向這些以色列人挑戰
[00:09:40.860 --> 00:09:48.800]  他說你們三心兩意要到幾時呢
[00:09:48.800 --> 00:09:51.400]  那麼他在那個加密山上
[00:09:51.400 --> 00:09:54.640]  打敗了這個巴利的先知450個之後
[00:09:54.640 --> 00:09:57.000]  我常常覺得這個地方很有意思
[00:09:57.000 --> 00:09:59.400]  這是一票對450票
[00:09:59.400 --> 00:10:01.400]  那麼不是450票贏了
[00:10:01.400 --> 00:10:02.300]  是誰贏了
[00:10:02.300 --> 00:10:04.600]  就是那一票贏了
[00:10:04.600 --> 00:10:07.000]  那麼這是題外話
[00:10:07.000 --> 00:10:10.600]  那麼當時的以色列的王後就是耶喜別
[00:10:10.600 --> 00:10:13.200]  他就是把這個巴利拜偶像
[00:10:13.200 --> 00:10:17.760]  真的是讓以色列人敗壞
[00:10:17.760 --> 00:10:20.300]  那麼所以神在聖經裡面讓我們看見
[00:10:20.300 --> 00:10:24.260]  神真的是要懲罰這個耶喜別
[00:10:24.260 --> 00:10:28.800]  但是這個耶喜別他真的是恨透了以利亞
[00:10:28.800 --> 00:10:31.860]  所以他要追殺他
[00:10:31.860 --> 00:10:35.600]  那麼這個時候以利亞就逃到一個地方
[00:10:35.600 --> 00:10:36.500]  逃到一個山谷
[00:10:36.500 --> 00:10:42.800]  在那個地方我覺得他就是在那邊自我可憐
[00:10:42.800 --> 00:10:47.400]  這就是我們看到羅馬書11章第三節
[00:10:47.400 --> 00:10:48.400]  他說主啊
[00:10:48.400 --> 00:10:50.800]  他們殺了你的先知
[00:10:50.800 --> 00:10:52.160]  拆了你的祭壇
[00:10:52.160 --> 00:10:54.000]  只剩下我一個人
[00:10:54.000 --> 00:10:58.100]  他們還要尋索我的命
[00:10:58.100 --> 00:10:59.800]  從他看來
[00:10:59.800 --> 00:11:02.000]  整個以色列
[00:11:02.000 --> 00:11:04.300]  全地就他一個人
[00:11:04.300 --> 00:11:09.000]  但是我們看看神怎麼回答他
[00:11:09.000 --> 00:11:10.900]  在第四節
[00:11:10.900 --> 00:11:13.000]  神的回答是怎麼說的呢
[00:11:13.000 --> 00:11:15.700]  他說我為自己留下七千人
[00:11:15.700 --> 00:11:20.400]  是未曾向巴利屈膝的
[00:11:20.400 --> 00:11:23.600]  這七千人是有信心的
[00:11:23.600 --> 00:11:25.500]  不但是神保守他們的信心
[00:11:25.500 --> 00:11:27.200]  神給他們信心
[00:11:27.200 --> 00:11:29.800]  而且神也保守他們的信心
[00:11:29.800 --> 00:11:31.400]  弟兄姊妹這七千人
[00:11:31.400 --> 00:11:33.000]  神所保留的這七千人
[00:11:33.000 --> 00:11:35.400]  不是只是保留了他們的命
[00:11:35.400 --> 00:11:36.900]  好像以利亞一樣
[00:11:36.900 --> 00:11:38.900]  不是只是保留了他們的命
[00:11:38.900 --> 00:11:41.100]  他是保留了他們的信心
[00:11:41.100 --> 00:11:42.400]  在那個混亂的時代
[00:11:42.400 --> 00:11:44.900]  在那個大家都在拜偶像的時代
[00:11:44.900 --> 00:11:49.300]  這七千個人是敬拜神的
[00:11:49.300 --> 00:11:51.500]  以利亞不知道
[00:11:51.500 --> 00:11:55.600]  因為這是神為他自己預備
[00:11:55.600 --> 00:11:57.300]  所以接下去到了第五節
[00:11:57.300 --> 00:11:59.900]  保羅就說如今也是這樣
[00:11:59.900 --> 00:12:01.500]  照著簡選的恩典
[00:12:01.500 --> 00:12:05.900]  還有所留的餘數
[00:12:05.900 --> 00:12:07.800]  以利亞那個時候是怎麼樣
[00:12:07.800 --> 00:12:10.600]  神在那個時候怎麼樣做事情
[00:12:10.600 --> 00:12:11.900]  對保羅來講
[00:12:11.900 --> 00:12:16.800]  在他那個時代也是一樣的做事
[00:12:16.800 --> 00:12:18.400]  主耶穌當他在跟
[00:12:18.400 --> 00:12:20.200]  法利塞人在辯論的時候
[00:12:20.200 --> 00:12:23.600]  法利塞人就向他挑戰
[00:12:23.600 --> 00:12:25.700]  因為他說他是神
[00:12:25.700 --> 00:12:28.600]  他自己說他是從神那裡來的
[00:12:28.600 --> 00:12:29.700]  然後他就跟他們講
[00:12:29.700 --> 00:12:30.900]  他說我父做事
[00:12:30.900 --> 00:12:33.400]  直到如今我也做事
[00:12:33.400 --> 00:12:34.200]  弟兄姊妹
[00:12:34.200 --> 00:12:37.100]  神沒有停過
[00:12:37.100 --> 00:12:40.800]  從創世開始一直到主耶穌的時代
[00:12:40.800 --> 00:12:42.200]  然後再從主耶穌的時代
[00:12:42.200 --> 00:12:43.600]  一直到現在
[00:12:43.600 --> 00:12:45.700]  神都沒有停止做事過
[00:12:45.700 --> 00:12:47.600]  雖然主耶穌已經從死裡復活
[00:12:47.600 --> 00:12:48.900]  升到天上去了
[00:12:48.900 --> 00:12:54.100]  但是聖靈住在他屬他的人心裡面
[00:12:54.100 --> 00:12:56.000]  他繼續的在那邊做工
[00:12:56.000 --> 00:12:58.100]  所以主耶穌當他要回去的時候
[00:12:58.100 --> 00:12:59.500]  他就告訴他的門徒
[00:12:59.500 --> 00:13:01.800]  他說我現在做的事
[00:13:01.800 --> 00:13:08.800]  你們將來做的事比這個還要大
[00:13:08.800 --> 00:13:11.800]  雖然看起來以色列人還是沒有得救
[00:13:11.800 --> 00:13:14.500]  但是神要按照他自己的恩典
[00:13:14.500 --> 00:13:20.100]  揀選了一些餘下來的人少數的人
[00:13:20.100 --> 00:13:22.600]  這些人是信他的
[00:13:22.600 --> 00:13:24.600]  神不但賜給他們信心
[00:13:24.600 --> 00:13:27.700]  而且要保守他們的信心
[00:13:27.700 --> 00:13:29.500]  在這裡第五節的時候
[00:13:29.500 --> 00:13:31.000]  他提到了一個字
[00:13:31.000 --> 00:13:33.000]  可以說是兩個詞
[00:13:33.000 --> 00:13:35.900]  他說照著揀選的恩典
[00:13:35.900 --> 00:13:36.500]  弟兄姊妹
[00:13:36.500 --> 00:13:39.200]  揀選是憑著神的恩典
[00:13:39.200 --> 00:13:41.400]  不是出於行為
[00:13:41.400 --> 00:13:44.700]  在第九章我們也看過
[00:13:44.700 --> 00:13:47.600]  當以薩跟以斯瑪利的時候
[00:13:47.600 --> 00:13:49.700]  神揀選了以薩
[00:13:49.700 --> 00:13:52.800]  然後到了雅各跟以掃的時候
[00:13:52.800 --> 00:13:53.900]  聖經上告訴我們說
[00:13:53.900 --> 00:13:56.300]  神愛雅各不愛以掃
[00:13:56.300 --> 00:13:58.000]  但是在那裡告訴我們說
[00:13:58.000 --> 00:13:59.300]  神的揀選
[00:13:59.300 --> 00:14:03.400]  那個時候雅各跟以掃還沒有出生
[00:14:03.400 --> 00:14:05.200]  連那個行為都還沒有
[00:14:05.200 --> 00:14:07.100]  所以聖經上讓我們看見
[00:14:07.100 --> 00:14:08.800]  神的揀選
[00:14:08.800 --> 00:14:12.000]  完全是照著他自己的完善的本性
[00:14:12.000 --> 00:14:14.400]  完全是照著他自己的目的
[00:14:14.400 --> 00:14:16.000]  所以他揀選了他們
[00:14:16.000 --> 00:14:17.700]  不是因著他們的行為
[00:14:17.700 --> 00:14:18.900]  所以保羅在這裡
[00:14:18.900 --> 00:14:21.200]  就把我們從舊約再帶回來
[00:14:21.200 --> 00:14:24.600]  讓我們看見神的揀選的恩典
[00:14:24.600 --> 00:14:27.300]  神的揀選是出於他的恩典
[00:14:27.300 --> 00:14:30.500]  那麼以色列人追求他們自己的義
[00:14:30.500 --> 00:14:33.900]  想要以他們自己的行為稱義
[00:14:33.900 --> 00:14:36.400]  他們沒有得到他們所想要得的
[00:14:36.400 --> 00:14:38.900]  只有神所揀選的少數
[00:14:38.900 --> 00:14:43.000]  或者是餘數才得到了
[00:14:43.000 --> 00:14:44.500]  那麼聖經上告訴我們說
[00:14:44.500 --> 00:14:45.800]  以利亞的時代
[00:14:45.800 --> 00:14:48.800]  神為他自己育留了七千人
[00:14:48.800 --> 00:14:49.600]  我們根本不知道
[00:14:49.600 --> 00:14:51.600]  這些七千人是什麼樣的人
[00:14:51.600 --> 00:14:53.200]  聖經上從來沒有講過
[00:14:53.200 --> 00:14:55.000]  但是神就說他自己為他自己
[00:14:55.000 --> 00:14:57.000]  存留了七千人
[00:14:57.000 --> 00:14:59.300]  是不為人知的
[00:14:59.300 --> 00:15:05.300]  你們前輩當時的環境很艱難的
[00:15:05.300 --> 00:15:06.800]  所以保羅他看見了
[00:15:06.800 --> 00:15:08.400]  神在那個時候一樣
[00:15:08.400 --> 00:15:12.100]  在保羅的時代也是一樣
[00:15:12.100 --> 00:15:14.600]  所以保羅他自己知道
[00:15:14.600 --> 00:15:15.600]  雖然在那個時候
[00:15:15.600 --> 00:15:17.400]  他看見很多的猶太人
[00:15:17.400 --> 00:15:19.800]  大部分的以色列人都沒有信
[00:15:19.800 --> 00:15:22.000]  但是他心裡面很清楚的知道
[00:15:22.000 --> 00:15:25.500]  神沒有棄絕以色列這個民族
[00:15:25.500 --> 00:15:27.000]  神為他自己預備了
[00:15:27.000 --> 00:15:28.200]  留下來的一批人
[00:15:28.200 --> 00:15:29.200]  我們不知道有多少
[00:15:29.200 --> 00:15:30.600]  聖經上沒有講
[00:15:30.600 --> 00:15:31.800]  那麼現在呢
[00:15:31.800 --> 00:15:33.300]  你們前輩我們不曉得的
[00:15:33.300 --> 00:15:37.900]  說不定有上萬的有百萬的人
[00:15:37.900 --> 00:15:39.500]  主耶穌為他自己存留了
[00:15:39.500 --> 00:15:41.200]  神為他自己存留了
[00:15:41.200 --> 00:15:43.900]  在以色列這個民族的當中
[00:15:43.900 --> 00:15:46.000]  我們都不曉得的
[00:15:46.000 --> 00:15:47.200]  雖然我們現在看起來
[00:15:47.200 --> 00:15:48.400]  以色列這個國家
[00:15:48.400 --> 00:15:53.000]  好像完全是根本不信耶穌的
[00:15:53.000 --> 00:15:55.000]  但是神為他自己存留的
[00:15:55.000 --> 00:15:58.000]  以色列這個民族裡面的人
[00:15:58.000 --> 00:16:00.800]  是我們不知道的
[00:16:00.800 --> 00:16:03.900]  這是保羅他自己的印證
[00:16:03.900 --> 00:16:04.600]  那麼接下去
[00:16:04.600 --> 00:16:07.300]  從11節起一直到第24節
[00:16:07.300 --> 00:16:08.900]  這是保羅的第二個問題
[00:16:08.900 --> 00:16:09.900]  他說我且說
[00:16:09.900 --> 00:16:14.000]  他們失腳是要他們跌倒嗎
[00:16:14.000 --> 00:16:15.800]  然後他又給一個答案
[00:16:15.800 --> 00:16:20.200]  他說斷乎不是
[00:16:20.200 --> 00:16:21.700]  從我們人的想法
[00:16:21.700 --> 00:16:22.500]  我們可以想
[00:16:22.500 --> 00:16:23.500]  甚至我想保羅
[00:16:23.500 --> 00:16:25.100]  他也許可以這樣子想
[00:16:25.100 --> 00:16:26.400]  就是說哇 神啊
[00:16:26.400 --> 00:16:28.100]  祢既然這麼厲害對不對
[00:16:28.100 --> 00:16:29.200]  祢既然是全能的
[00:16:29.200 --> 00:16:30.400]  祢既然有主權的
[00:16:30.400 --> 00:16:32.000]  為什麼祢就不讓以色列
[00:16:32.000 --> 00:16:33.100]  讓猶太這個民族
[00:16:33.100 --> 00:16:37.600]  讓我的同胞都得救嗎
[00:16:37.600 --> 00:16:39.900]  不就解決問題了嗎
[00:16:39.900 --> 00:16:42.700]  讓他們全部都信了就好啦
[00:16:42.700 --> 00:16:46.800]  就不會有這麼多麻煩了嘛
[00:16:46.800 --> 00:16:47.500]  弟兄姊妹
[00:16:47.500 --> 00:16:49.600]  當我們在思想這些事情的時候
[00:16:49.600 --> 00:16:50.900]  我們就要看保羅
[00:16:50.900 --> 00:16:52.300]  他接下去他就講
[00:16:52.300 --> 00:16:53.900]  他說斷乎不是
[00:16:53.900 --> 00:16:55.500]  煩惱因他們的過失
[00:16:55.500 --> 00:16:57.400]  救恩便臨到外邦人
[00:16:57.400 --> 00:17:00.200]  要激動他們發恨 發憤
[00:17:00.200 --> 00:17:02.900]  若他們的過失為天下的富足
[00:17:02.900 --> 00:17:05.400]  他們的缺乏為外邦人的富足
[00:17:05.400 --> 00:17:08.700]  何況他們的豐滿呢
[00:17:08.700 --> 00:17:09.400]  接下去他說
[00:17:09.400 --> 00:17:11.500]  我對你們外邦人說這話
[00:17:11.500 --> 00:17:12.500]  因為我是外邦人
[00:17:12.500 --> 00:17:14.300]  外邦人就是我們這些人
[00:17:14.300 --> 00:17:15.800]  就是非猶太人
[00:17:15.800 --> 00:17:17.800]  因為我是外邦人的使徒
[00:17:17.800 --> 00:17:21.500]  所以敬重我的職分
[00:17:21.500 --> 00:17:22.400]  弟兄姊妹
[00:17:22.400 --> 00:17:26.000]  神允許以色列這個國家不信
[00:17:26.000 --> 00:17:28.500]  神允許他們到現在為止
[00:17:28.500 --> 00:17:30.100]  他們仍然不信
