
[00:00:00.000 --> 00:00:03.480]  好 不過我們就回到今天的講道
[00:01:47.680 --> 00:01:51.480]  接著那些超級使徒又會跟哥倫多人講
[00:01:51.480 --> 00:01:56.600]  為甚麼我們超級使徒可以懂得這些精妙的道理呢?
[00:01:56.600 --> 00:01:59.640]  因為我們上過天上
[00:01:59.640 --> 00:02:02.760]  可以這樣講 去見過天庭
[00:02:02.760 --> 00:02:06.680]  在這些異象之中我們見到這些深奧的道理
[00:02:06.680 --> 00:02:07.760]  保羅不懂的
[00:02:07.760 --> 00:02:09.920]  他那些沒有甚麼學識的人
[00:02:09.920 --> 00:02:11.320]  他那些是假的
[00:02:11.320 --> 00:02:16.720]  所以我們是將天上見到的秘密跟你分享
[00:02:16.720 --> 00:02:20.680]  所以既然你現在有了我超級使徒
[00:02:20.680 --> 00:02:22.040]  做你的導師
[00:02:22.040 --> 00:02:23.760]  你不用你保羅了
[00:02:23.760 --> 00:02:25.800]  可以這樣講 你怎樣支持他
[00:02:25.800 --> 00:02:27.960]  以前支持他的錢 奉獻
[00:02:27.960 --> 00:02:31.160]  你都不用給保羅了 你給我就可以了
[00:02:31.160 --> 00:02:34.280]  我就會將你的錢交給
[00:02:34.280 --> 00:02:37.520]  作為祭物獻給神 神會祝福你的
[00:02:37.520 --> 00:02:40.160]  大概超級使徒講類似的言語
[00:02:40.160 --> 00:02:42.280]  雖然我們不能夠百分百肯定
[00:02:42.280 --> 00:02:46.240]  因為我們所知的全部都是透過哥倫多後書
[00:02:46.240 --> 00:02:49.960]  去推測到底超級使徒講了些甚麼
[00:02:49.960 --> 00:02:52.080]  於是因為有了這批超級使徒
[00:02:52.080 --> 00:02:55.000]  所以保羅就面對一個難題
[00:02:55.000 --> 00:02:58.160]  保羅要為自己辯護
[00:02:58.160 --> 00:03:00.160]  他為自己辯護的原因
[00:03:00.160 --> 00:03:04.200]  不是因為他怕哥倫多人去審判他
[00:03:04.200 --> 00:03:05.880]  我們很快就會講
[00:03:05.880 --> 00:03:10.320]  保羅不是為了要討人喜悅去傳福音
[00:03:10.320 --> 00:03:12.520]  所以其實某程度來說
[00:03:12.520 --> 00:03:14.560]  哥倫多人怎樣想他
[00:03:14.560 --> 00:03:16.560]  對保羅不是一個重要的問題
[00:03:16.560 --> 00:03:17.880]  都沒有所謂
[00:03:17.880 --> 00:03:20.640]  但是從另一個角度來看又很重要
[00:03:20.640 --> 00:03:23.280]  因為如果哥倫多人
[00:03:23.280 --> 00:03:26.360]  不信任保羅這個人
[00:03:26.360 --> 00:03:28.880]  於是對保羅所說的話
[00:03:28.880 --> 00:03:30.880]  就會有很多懷疑
[00:03:30.880 --> 00:03:32.480]  我們現在都是這樣的
[00:03:32.480 --> 00:03:34.600]  你說的話 別人信不信
[00:03:34.600 --> 00:03:36.080]  很多時候就在乎那些人
[00:03:36.080 --> 00:03:39.440]  是否信得過你這個人的性格
[00:03:39.440 --> 00:03:42.400]  所以保羅就要寫哥倫多後書
[00:03:42.400 --> 00:03:45.200]  去為自己的人的身份
[00:03:45.200 --> 00:03:47.920]  或者性格 或者動機去辯護
[00:03:47.920 --> 00:03:49.160]  我保羅
[00:03:49.160 --> 00:03:50.240]  簡而言之
[00:03:50.240 --> 00:03:51.480]  今天讀的那段經文
[00:03:51.480 --> 00:03:53.480]  如果一句綜合的話
[00:03:53.480 --> 00:03:56.120]  我保羅是一個對得住天
[00:03:56.120 --> 00:03:57.560]  對得住地
[00:03:57.560 --> 00:03:58.840]  頂天立地的人
[00:03:58.840 --> 00:04:00.840]  我沒有騙你的
[00:04:00.840 --> 00:04:03.640]  所以保羅其實處於兩難之間
[00:04:03.640 --> 00:04:07.360]  一方面為了他所說的信息
[00:04:07.360 --> 00:04:09.360]  他要為自己辯護
[00:04:09.360 --> 00:04:11.360]  但另一方面他又想說
[00:04:11.360 --> 00:04:13.360]  我不是像那些超級使徒那樣
[00:04:13.360 --> 00:04:16.760]  其實我不是要你們去很佩服我
[00:04:16.760 --> 00:04:18.080]  或者覺得我很威風
[00:04:18.080 --> 00:04:21.360]  其實我保羅威不威風有甚麼重要
[00:04:21.360 --> 00:04:22.880]  不重要的
[00:04:22.880 --> 00:04:23.920]  但是
[00:04:23.920 --> 00:04:26.120]  所以變成保羅來來去去
[00:04:26.120 --> 00:04:28.600]  他既要為自己辯護
[00:04:28.600 --> 00:04:32.080]  又想說其實我真的不是想為自己辯護
[00:04:32.080 --> 00:04:34.920]  其實你怎麼想 我其實真的不是很重要
[00:04:34.920 --> 00:04:37.520]  不過我說的話你又要相信
[00:04:37.520 --> 00:04:39.520]  就是這種兩難之間
[00:04:39.520 --> 00:04:41.160]  所以哥倫多後書
[00:04:41.160 --> 00:04:46.320]  那些辯說有時反反覆覆
[00:04:46.320 --> 00:04:48.040]  都有少少複雜的
[00:04:48.040 --> 00:04:50.520]  今天這一段就是其中一段
[00:04:50.520 --> 00:04:52.520]  就是保羅辯護
[00:04:52.520 --> 00:04:55.520]  為他自己的所謂使徒的身份
[00:04:55.520 --> 00:04:59.160]  的一個辯護的核心一段
[00:04:59.160 --> 00:05:03.040]  這段經文簡而言之可以分為三部份
[00:05:03.040 --> 00:05:06.040]  五章十一到十五節
[00:05:06.040 --> 00:05:10.760]  就是保羅為他自己傳福音的動機去辯護
[00:05:10.760 --> 00:05:14.320]  十六到夜一就是強調他傳的福音
[00:05:14.320 --> 00:05:18.560]  和那些超級使徒所傳的有甚麼分別
[00:05:18.560 --> 00:05:23.560]  以至他傳的福音表示他要做一個怎樣的人
[00:05:23.560 --> 00:05:27.720]  接著最後六章一到十三節
[00:05:27.720 --> 00:05:31.400]  就說他既然要做一個福音的特使
[00:05:31.400 --> 00:05:33.400]  或者福音的使者
[00:05:33.400 --> 00:05:36.680]  和修本就譯特使 和合本就譯使者
[00:05:36.680 --> 00:05:39.640]  他就要怎樣去過活
[00:05:39.640 --> 00:05:42.200]  或者可以這麼說 福音的使者
[00:05:42.200 --> 00:05:44.600]  是要付甚麼代價的
[00:05:44.600 --> 00:05:46.600]  這是第三段所說的
[00:05:46.600 --> 00:05:51.640]  我們就希望有時間和你們說完三段的內容
[00:05:51.640 --> 00:05:54.040]  由第一段開始
[00:05:54.040 --> 00:05:57.200]  記住了 超級使徒就說保羅
[00:05:57.200 --> 00:05:58.960]  為甚麼保羅要傳福音呢?
[00:05:58.960 --> 00:06:00.960]  其實他賺錢而已
[00:06:00.960 --> 00:06:04.960]  可能保羅賺錢不是很厲害
[00:06:04.960 --> 00:06:07.760]  所以順便傳福音 賺點外快
[00:06:07.760 --> 00:06:10.320]  大家知道保羅是做皮匠的
[00:06:10.320 --> 00:06:12.800]  可能他皮匠的技巧一般般
[00:06:12.800 --> 00:06:16.960]  所以就去傳福音 賺點錢
[00:06:16.960 --> 00:06:20.280]  有人這樣 超級使徒這樣去指控保羅
[00:06:20.280 --> 00:06:23.160]  所以保羅就要說他的動機
[00:06:23.160 --> 00:06:25.840]  他傳福音不是為了錢的
[00:06:25.840 --> 00:06:27.840]  不是為了錢 那為了甚麼呢?
[00:06:27.840 --> 00:06:30.440]  他提到兩樣 他有兩樣動機
[00:06:30.440 --> 00:06:33.440]  第一個動機 由十一節開始
[00:06:33.440 --> 00:06:37.840]  「我們既知道主是可畏的 所以勸人」
[00:06:37.840 --> 00:06:40.840]  保羅第一個強調他的動機是甚麼呢?
[00:06:40.840 --> 00:06:43.960]  由於他敬畏上主
[00:06:43.960 --> 00:06:46.840]  記住可畏不是得人驚
[00:06:46.840 --> 00:06:50.560]  而是上主應該要敬畏他
[00:06:50.560 --> 00:06:56.440]  敬畏的意思是保羅承認上主是天地的主
[00:06:56.440 --> 00:06:59.320]  我保羅不過是一個凡人
[00:06:59.320 --> 00:07:02.920]  而上主是會審判世人的
[00:07:02.920 --> 00:07:05.720]  保羅要告訴哥林多人
[00:07:05.720 --> 00:07:08.200]  我保羅做甚麼呢?
[00:07:08.200 --> 00:07:09.960]  我的動機是甚麼呢?
[00:07:09.960 --> 00:07:11.880]  上主知道
[00:07:11.880 --> 00:07:14.440]  就算我騙得了你們哥林多人
[00:07:14.440 --> 00:07:16.200]  我騙不到上主
[00:07:16.200 --> 00:07:18.120]  那我騙你來做甚麼呢?
[00:07:18.120 --> 00:07:20.400]  即是騙了你 得到你的好處
[00:07:20.400 --> 00:07:23.000]  然後我要面對上主的審判
[00:07:23.000 --> 00:07:25.000]  對我沒有好處的
[00:07:25.000 --> 00:07:29.520]  保羅強調因為他知道要和上主交仗
[00:07:29.520 --> 00:07:34.080]  所以「勸人」就這樣看
[00:07:34.080 --> 00:07:36.680]  所以「勸人」是甚麼意思呢?
[00:07:36.680 --> 00:07:39.440]  其實我們待會看下去再回來
[00:07:39.440 --> 00:07:41.760]  為甚麼保羅強調用「勸人」這個字
[00:07:41.760 --> 00:07:45.200]  其實「勸人」是用一些人可以理解
[00:07:45.200 --> 00:07:48.360]  理性可以辨別的一些語言
[00:07:48.360 --> 00:07:50.360]  不過保羅未解釋「勸人」之前
[00:07:50.360 --> 00:07:51.640]  他繼續說
[00:07:51.640 --> 00:07:56.640]  我所做的每一件事上主是會審判的
[00:07:56.640 --> 00:07:58.000]  所以保羅就說
[00:07:58.000 --> 00:08:01.360]  我們 即是我保羅或者我們所有人
[00:08:01.360 --> 00:08:04.360]  在神的面前顯明
[00:08:04.360 --> 00:08:07.680]  這個就是強調我們做事的動機是顯明的
[00:08:07.680 --> 00:08:09.080]  騙不到神的
[00:08:09.080 --> 00:08:14.480]  保羅亦盼望你們哥林多人的良心
[00:08:14.480 --> 00:08:17.840]  這個良心不一定指你做了壞事
[00:08:17.840 --> 00:08:20.160]  然後覺得愧疚的那種良心
[00:08:20.160 --> 00:08:23.360]  這個良心是指一種反省的能力
[00:08:23.360 --> 00:08:24.800]  一種自省的能力
[00:08:24.800 --> 00:08:29.480]  他說希望你們哥林多人靜下來想想
[00:08:29.480 --> 00:08:33.160]  想想我保羅在你面前所說所做的事
[00:08:33.160 --> 00:08:34.600]  是否為了自己呢?
[00:08:34.600 --> 00:08:35.840]  希望你反省一下
[00:08:35.840 --> 00:08:39.280]  你也看得到我的動機不是為了自己
[00:08:39.280 --> 00:08:40.520]  十二節保羅強調
[00:08:40.520 --> 00:08:45.560]  他不是像超級使徒那樣要推薦自己
[00:08:45.560 --> 00:08:49.600]  那些憑外貌不憑內心的就是超級使徒
[00:08:49.600 --> 00:08:52.800]  然後就回到「勸人」那件事
[00:08:52.800 --> 00:08:56.920]  和十三節其實是一個整個句子
[00:08:56.920 --> 00:08:59.120]  你可以這樣說連結在一起
[00:08:59.120 --> 00:09:02.040]  「勸人」其實對比是甚麼呢?
[00:09:02.040 --> 00:09:05.840]  就是「我們若是癲狂是為神」
[00:09:05.840 --> 00:09:10.040]  這個癲狂中文是有些難解的
[00:09:10.040 --> 00:09:12.760]  是否保羅說自己癲癲的呢?
[00:09:12.760 --> 00:09:15.200]  其實原文這個希臘文這個字
[00:09:15.200 --> 00:09:18.720]  如果譯英文就可以譯成Ecstasy
[00:09:18.720 --> 00:09:20.320]  中文其實有一個翻譯
[00:09:20.320 --> 00:09:23.960]  可以譯成「出竅」或者「出神」
[00:09:23.960 --> 00:09:26.400]  就好像佛家打坐
[00:09:26.400 --> 00:09:29.600]  打坐到靈魂出去了
[00:09:29.600 --> 00:09:30.640]  見到自己的肉體
[00:09:30.640 --> 00:09:32.640]  這些叫做「靈魂出竅」
[00:09:32.640 --> 00:09:37.040]  總之古代的宗教都有這種所謂Ecstasy
[00:09:37.040 --> 00:09:40.840]  這種覺得自己好像超越了身體
[00:09:40.840 --> 00:09:44.120]  去到另一個Reality
[00:09:44.120 --> 00:09:47.720]  另一個世界裏面的那種經驗
[00:09:47.720 --> 00:09:49.640]  那保羅為甚麼會提這件事呢?
[00:09:49.640 --> 00:09:52.080]  大概就是因為那些超級仕途
[00:09:52.080 --> 00:09:54.960]  很強調他們自己有這種經驗
[00:09:54.960 --> 00:09:57.160]  保羅在哥倫多後書十一章
[00:09:57.160 --> 00:09:59.440]  我們沒有機會再去看
[00:09:59.440 --> 00:10:01.280]  不過如果你去到十一章
[00:10:01.280 --> 00:10:04.560]  保羅就會說他自己其實都有這些經驗
[00:10:04.560 --> 00:10:06.440]  這裏他就略為提一提
[00:10:06.440 --> 00:10:12.000]  保羅說如果我們有這些很特殊的經驗
[00:10:12.000 --> 00:10:17.960]  一些不能用言語去表達的出神經驗的話
[00:10:17.960 --> 00:10:19.640]  這些是為神
[00:10:19.640 --> 00:10:24.200]  其實「為」這個不是「目的」的意思
[00:10:24.200 --> 00:10:29.200]  意思是這些是我和神之間的事情
[00:10:29.200 --> 00:10:32.440]  保羅就說那些超級仕途
[00:10:32.440 --> 00:10:34.880]  他們有些所謂的超級屬靈經驗
[00:10:34.880 --> 00:10:36.680]  他們就拿這件事來誇口
[00:10:36.680 --> 00:10:39.360]  我見過天堂 去過天堂
[00:10:39.360 --> 00:10:40.480]  你有沒有去過?
[00:10:40.480 --> 00:10:42.720]  沒有 你聽我說
[00:10:42.720 --> 00:10:44.400]  保羅就想說
[00:10:44.400 --> 00:10:47.240]  就算我有這些經驗
[00:10:47.240 --> 00:10:49.400]  事實上他真的有這些經驗
[00:10:49.400 --> 00:10:52.360]  這些是我和神之間的事情
[00:10:52.360 --> 00:10:54.200]  我不是拿來炫耀的
[00:10:54.200 --> 00:10:56.480]  不是拿來告訴你
[00:10:56.480 --> 00:10:58.000]  或者壓在你上面
[00:10:58.000 --> 00:11:00.760]  或者將我抬在你上面的
[00:11:00.760 --> 00:11:02.040]  如果套用今天
[00:11:02.040 --> 00:11:05.320]  譬如一些靈恩派的弟兄姊妹說謊言
[00:11:05.320 --> 00:11:07.200]  我覺得說謊言沒有問題的
[00:11:07.200 --> 00:11:10.520]  即是你有說 說沒有也沒有問題
[00:11:10.520 --> 00:11:14.200]  不過如果有人因為他可以說謊言
[00:11:14.200 --> 00:11:17.240]  然後他就顯示自己身份高一些
[00:11:17.240 --> 00:11:18.720]  我可以說謊言
[00:11:18.720 --> 00:11:19.880]  你懂不懂說?
[00:11:19.880 --> 00:11:22.000]  你不懂說 你不夠屬靈
[00:11:22.000 --> 00:11:23.240]  如果是這樣的話
[00:11:23.240 --> 00:11:24.280]  我想保羅就會說
[00:11:24.280 --> 00:11:27.080]  這個是錯誤的態度
[00:11:27.080 --> 00:11:29.640]  即是如果我們和神交往
[00:11:29.640 --> 00:11:33.200]  有些甚麼神秘經驗也好
[00:11:33.200 --> 00:11:35.560]  這些留在我們和神之間就行了
[00:11:35.560 --> 00:11:37.800]  不需要拋出來炫耀的
[00:11:37.800 --> 00:11:39.120]  若果謹守
[00:11:39.120 --> 00:11:42.320]  其實謹守 英文就是sober mind
[00:11:42.320 --> 00:11:44.200]  即是我說話很清晰
[00:11:44.200 --> 00:11:48.000]  這就和十一節所說的勸人一樣
[00:11:48.000 --> 00:11:50.640]  但是在你為了你們
[00:11:50.640 --> 00:11:53.600]  即哥倫多人或者為了眾聖徒的緣故
[00:11:53.600 --> 00:11:55.360]  保羅就說我在人面前
[00:11:55.360 --> 00:11:58.840]  我寧願用一些人聽得明白的言語
[00:11:58.840 --> 00:12:02.520]  清清楚楚將神的道理說出來
[00:12:02.520 --> 00:12:05.720]  我的屬靈經驗不需要誇口的
[00:12:05.720 --> 00:12:07.600]  但是我說的道理
[00:12:07.600 --> 00:12:09.480]  我是希望別人聽得明白的
[00:12:09.480 --> 00:12:12.880]  所以我勸人用一種清楚
[00:12:12.880 --> 00:12:13.840]  或者謹守
[00:12:13.840 --> 00:12:14.720]  這裡不謹守
[00:12:14.720 --> 00:12:15.760]  中和合本
[00:12:15.760 --> 00:12:18.640]  一種很清楚明辨的一種語言
[00:12:18.640 --> 00:12:20.560]  和你分享的內容
[00:12:20.560 --> 00:12:22.400]  福音的內容
[00:12:22.400 --> 00:12:24.280]  保羅第一點提醒我們
[00:12:24.280 --> 00:12:26.600]  就是如果我們做甚麼事也好
[00:12:26.600 --> 00:12:27.760]  侍奉也好
[00:12:27.760 --> 00:12:31.080]  記住我們的動機一定要正確
[00:12:31.080 --> 00:12:34.000]  並且神會審視我們的
[00:12:34.000 --> 00:12:35.680]  你做甚麼侍奉也好
[00:12:35.680 --> 00:12:37.600]  譬如我太太
[00:12:37.600 --> 00:12:40.800]  有時跟一批弟兄姊妹在九龍城
[00:12:40.800 --> 00:12:43.240]  太太將街頭報道傳福音
[00:12:43.240 --> 00:12:45.200]  街頭報道傳福音是好的
[00:12:45.200 --> 00:12:47.240]  你有空去做非常好
[00:12:47.240 --> 00:12:50.240]  不過記住你做街頭報道的時候
[00:12:50.240 --> 00:12:51.920]  你是為了服侍人
[00:12:51.920 --> 00:12:54.080]  你不是為了炫耀的
[00:12:54.080 --> 00:12:56.440]  所以有些人街頭報道
[00:12:56.440 --> 00:12:58.720]  如果動機是為了可以跟別人誇口
[00:12:58.720 --> 00:13:01.800]  我今天又帶了十個人去闕寺
[00:13:01.800 --> 00:13:02.680]  你多少個?
[00:13:02.680 --> 00:13:04.600]  一個而已
[00:13:04.600 --> 00:13:07.200]  如果我們要跟別人比較
[00:13:07.200 --> 00:13:08.400]  我帶十個人去闕寺
[00:13:08.400 --> 00:13:10.080]  我就威風過你只有一個人去闕寺
[00:13:10.080 --> 00:13:11.520]  或者沒有人去闕寺
[00:13:11.520 --> 00:13:14.000]  如果我們帶著這種心態
[00:13:14.000 --> 00:13:16.400]  上主就不喜悅了
[00:13:16.400 --> 00:13:18.800]  不是說我們街頭報道沒有用
[00:13:18.800 --> 00:13:20.520]  那些人如果闕寺信耶穌
[00:13:20.520 --> 00:13:22.200]  那些人有祝福
[00:13:22.200 --> 00:13:24.600]  但是對我們是沒有用的
[00:13:24.600 --> 00:13:25.840]  或者可以這樣說
[00:13:25.840 --> 00:13:28.200]  譬如我是一個傳道人
[00:13:28.200 --> 00:13:31.360]  我很多時站港台、港道
[00:13:31.360 --> 00:13:35.360]  上主看的不是我跟多少人港道
[00:13:35.360 --> 00:13:36.760]  我跟三十人港道
[00:13:36.760 --> 00:13:39.320]  我跟三千人港道一樣
[00:13:39.320 --> 00:13:41.560]  上主不會因為我跟三千人港道
[00:13:41.560 --> 00:13:44.440]  所以覺得雷敬業你真的很厲害
[00:13:44.440 --> 00:13:47.320]  反而上主看的是我的內心
[00:13:47.320 --> 00:13:51.640]  或者我以甚麼動機站上港台
[00:13:51.640 --> 00:13:55.240]  是否以一種威風的角度
[00:13:55.240 --> 00:13:58.360]  其實你想想做傳道人都挺威風的
[00:13:58.360 --> 00:13:59.840]  有我講沒你講
[00:13:59.840 --> 00:14:02.440]  二百多人坐在台上聽我說話
[00:14:02.440 --> 00:14:03.640]  如果是
[00:14:03.640 --> 00:14:04.640]  為甚麼想做傳道?
[00:14:04.640 --> 00:14:06.400]  因為覺得很威風
[00:14:06.400 --> 00:14:10.400]  如果是帶著這種心態去侍奉
[00:14:10.400 --> 00:14:13.200]  就算我的宣講祝福到你
[00:14:13.200 --> 00:14:14.760]  但是對我都沒有用
[00:14:14.760 --> 00:14:16.000]  祝福不到自己
[00:14:16.000 --> 00:14:19.760]  因為上主會審判我侍奉的動機
[00:14:19.760 --> 00:14:21.360]  上普羅提醒我們
[00:14:21.360 --> 00:14:22.600]  你做甚麼侍奉都好
[00:14:22.600 --> 00:14:23.720]  大大小小侍奉
[00:14:23.720 --> 00:14:24.600]  沒有所謂的
[00:14:24.600 --> 00:14:26.160]  上主面前沒有所謂叫
[00:14:26.160 --> 00:14:27.960]  大港台就是大的侍奉
[00:14:27.960 --> 00:14:29.760]  派張傳單就是小的侍奉
[00:14:29.760 --> 00:14:31.360]  上主不是這樣分的
[00:14:31.360 --> 00:14:34.000]  上主只是看你的動機
[00:14:34.000 --> 00:14:36.800]  是否出於一種對上主的敬畏
[00:14:36.800 --> 00:14:38.560]  普羅接著說
[00:14:38.560 --> 00:14:40.000]  第二個動機他強調
[00:14:40.000 --> 00:14:42.680]  就是基督的愛激勵我們
[00:14:42.680 --> 00:14:45.400]  因為我們想一人既替眾人死
[00:14:45.400 --> 00:14:47.160]  眾人都死了
[00:14:47.160 --> 00:14:49.640]  一人當然就是指耶穌
[00:14:49.640 --> 00:14:51.560]  耶穌基督就是替眾人
[00:14:51.560 --> 00:14:54.240]  即是你和我和普羅都死了
[00:14:54.240 --> 00:14:57.720]  所以普羅你和我都要死了
[00:14:57.720 --> 00:14:59.560]  這個死的意思是甚麼呢?
[00:14:59.560 --> 00:15:01.200]  普羅接著繼續說
[00:15:01.200 --> 00:15:05.760]  「並且他替眾人死,是叫那些活著的人
[00:15:05.760 --> 00:15:10.880]  不再為自己活,乃為他們死而復活的主活。」
[00:15:10.880 --> 00:15:15.400]  這個死的意思就是將那個自私的我
[00:15:15.400 --> 00:15:19.280]  將一個一切都是為了我自己好處的
[00:15:19.280 --> 00:15:22.080]  那個我將他治死了
[00:15:22.080 --> 00:15:24.640]  現在我們一切要為主
[00:15:24.640 --> 00:15:26.280]  為基督去活了
[00:15:26.280 --> 00:15:30.640]  普羅強調為甚麼他要這樣做呢?
[00:15:30.640 --> 00:15:35.560]  他就說因為基督的愛激勵我們
[00:15:35.560 --> 00:15:38.040]  這個基督的愛激勵
[00:15:38.040 --> 00:15:44.760]  其實中文和合文不是很能夠翻譯出來的
[00:15:44.760 --> 00:15:50.640]  其實有NIV譯本就翻譯成compel
[00:15:50.640 --> 00:15:52.640]  基督的愛可以這樣說
[00:15:52.640 --> 00:15:54.120]  驅使
[00:15:54.120 --> 00:15:56.680]  令我覺得普羅覺得沒有選擇
[00:15:56.680 --> 00:15:58.920]  基督的愛驅使我
[00:15:58.920 --> 00:16:03.760]  我覺得我的生活再不能夠為自己而活了
[00:16:03.760 --> 00:16:09.040]  普羅說愛是一種差不多強迫你的能力
[00:16:09.040 --> 00:16:11.600]  但這種強迫不是令你受苦的
[00:16:11.600 --> 00:16:14.760]  不是說「我都不是想這樣」
[00:16:14.760 --> 00:16:18.840]  而是很自然你的全人就想這樣做
[00:16:18.840 --> 00:16:20.880]  你覺得你無可選擇
[00:16:20.880 --> 00:16:23.360]  但又是你衷心的選擇
[00:16:23.360 --> 00:16:26.000]  這就是愛奇妙的地方
[00:16:26.000 --> 00:16:31.000]  譬如我結婚後有個老婆
[00:16:31.000 --> 00:16:33.800]  老婆是很奇妙的東西
[00:16:33.800 --> 00:16:35.160]  我早起的
[00:16:35.160 --> 00:16:38.600]  我早上起床老婆還在睡覺
[00:16:38.600 --> 00:16:41.200]  有時看著老婆心裏面都會很黏
[00:16:41.200 --> 00:16:44.280]  覺得很得意的神造女性
[00:16:44.280 --> 00:16:45.720]  老婆嫁了我
[00:16:45.720 --> 00:16:47.960]  然後她就由美國來香港
[00:16:47.960 --> 00:16:51.840]  由一個她熟悉的環境去一個不熟悉的環境
[00:16:51.840 --> 00:16:53.800]  為了照顧女兒就不做工了
[00:16:53.800 --> 00:16:57.160]  所以她喪失了做工的能力
[00:16:57.160 --> 00:17:00.040]  然後她離開了她熟悉的環境
[00:17:00.040 --> 00:17:01.360]  跟著這個老公
[00:17:01.360 --> 00:17:03.800]  如果這個老公對她不好
[00:17:03.800 --> 00:17:05.400]  她都很慘
[00:17:05.400 --> 00:17:06.560]  有時都很奇妙的
[00:17:06.560 --> 00:17:11.960]  為何女人可以這樣將性命交給老公
[00:17:11.960 --> 00:17:14.120]  你問我我就比較難
[00:17:14.120 --> 00:17:17.000]  如果老婆明天跟我說
[00:17:17.000 --> 00:17:19.480]  「神帶你我去南非傳福音」
[00:17:19.480 --> 00:17:22.000]  我馬上問老婆「那我做甚麼?」
[00:17:22.000 --> 00:17:24.080]  她說「你跟著我就可以了」
[00:17:24.080 --> 00:17:26.160]  我就做不到這件事
[00:17:26.160 --> 00:17:29.680]  所以我看著這個老婆
[00:17:29.680 --> 00:17:31.760]  在睡覺的老婆
[00:17:31.760 --> 00:17:33.520]  她的愛驅使我
[00:17:33.520 --> 00:17:36.960]  覺得老婆這樣將性命交給我
[00:17:36.960 --> 00:17:40.840]  我沒有理由不好好照顧她
[00:17:40.840 --> 00:17:42.640]  如果我也規附了她
[00:17:42.640 --> 00:17:45.560]  怎樣對得起自己呢?
[00:17:45.560 --> 00:17:47.640]  老婆將性命交給我
[00:17:47.640 --> 00:17:49.160]  保羅也有些類似
[00:17:49.160 --> 00:17:54.880]  她說當她想到基督這樣為我犧牲
[00:17:54.880 --> 00:17:57.480]  我都不為基督犧牲
[00:17:57.480 --> 00:18:00.840]  我都不為祂報答祂的愛
[00:18:00.840 --> 00:18:03.400]  那麼我保羅還是甚麼樣的人呢?
[00:18:03.400 --> 00:18:05.400]  基督已經這麼愛我了
[00:18:05.400 --> 00:18:07.960]  我的事還要拿著為自己去做
[00:18:07.960 --> 00:18:10.080]  為自己的好處去做
[00:18:10.080 --> 00:18:14.840]  這是辜負了甚至藐視基督的愛
[00:18:14.840 --> 00:18:17.280]  所以保羅就說基督的愛
[00:18:17.280 --> 00:18:19.480]  為何他要服侍、傳福音
[00:18:19.480 --> 00:18:22.240]  他要講述他做的每一件行為
