
[00:00:00.000 --> 00:00:04.640]  好 多謝施班剛才的師哥
[00:02:53.400 --> 00:02:56.240]  祢卻要再聽從耶和華的話
[00:02:56.240 --> 00:02:58.680]  進行祂的一切誡明
[00:02:58.680 --> 00:03:01.480]  就是我今天吩咐祢的
[00:03:01.480 --> 00:03:02.720]  耶和華祢的神
[00:03:02.720 --> 00:03:06.000]  必使祢手裡所辦的一切事
[00:03:06.000 --> 00:03:08.440]  祢身所生的
[00:03:08.440 --> 00:03:10.920]  生畜所出的
[00:03:10.920 --> 00:03:12.720]  土地所產的
[00:03:12.720 --> 00:03:14.520]  都豐盛有餘
[00:03:14.520 --> 00:03:16.520]  因為耶和華必再喜悅祢
[00:03:16.520 --> 00:03:17.840]  使祢得福
[00:03:17.840 --> 00:03:20.920]  像循前喜悅祢的列祖一樣
[00:03:20.920 --> 00:03:24.520]  只要祢聽從耶和華祢的神的話
[00:03:24.520 --> 00:03:28.360]  謹守這律法書上所寫的誡明和律例
[00:03:28.360 --> 00:03:30.760]  只要祢一心一意
[00:03:30.760 --> 00:03:33.160]  迴轉歸向耶和華祢的神
[00:03:33.160 --> 00:03:35.560]  接著我們一起讀
[00:03:35.560 --> 00:03:36.160]  其實
[00:03:36.160 --> 00:04:05.760]  (念經)
[00:04:05.760 --> 00:04:08.240]  其實耶和華祢的身體
[00:04:08.240 --> 00:04:09.920]  就在祢頭上
[00:04:09.920 --> 00:04:11.600]  就在祢心裡
[00:04:11.600 --> 00:04:13.480]  祢的荷葉身上
[00:04:13.480 --> 00:04:16.840]  就是我今天吩咐祢的一切誡明
[00:04:16.840 --> 00:04:18.600]  對祢的一切方向
[00:04:18.600 --> 00:04:20.200]  加個字語
[00:04:20.200 --> 00:04:48.280]  (念經)
[00:04:48.280 --> 00:04:59.640]  (念經)
[00:04:59.640 --> 00:05:08.280]  (念經)
[00:05:08.280 --> 00:05:33.720]  (念經)
[00:05:33.720 --> 00:05:36.960]  讓我們一起禱告
[00:05:36.960 --> 00:05:38.560]  沒錯
[00:05:38.560 --> 00:05:40.760]  愛耶和華祢的神
[00:05:40.760 --> 00:05:44.560]  因為祂就是祢的生命
[00:05:44.560 --> 00:05:46.480]  真愛的主
[00:05:46.480 --> 00:05:49.160]  祢是那位住在高天
[00:05:49.160 --> 00:05:51.600]  又親自來到我們當中的神
[00:05:51.600 --> 00:05:53.600]  我們的主
[00:05:53.600 --> 00:05:58.280]  今早我們一次願意用平靜安穩的心
[00:05:58.280 --> 00:06:00.360]  將心打開
[00:06:00.360 --> 00:06:04.480]  以心靈誠實來到祢的寶座前
[00:06:04.480 --> 00:06:07.320]  求我們這位使奴婦擔重擔
[00:06:07.320 --> 00:06:10.000]  使人得安息的主
[00:06:10.000 --> 00:06:15.080]  這一間除去我們生活種種的勞累
[00:06:15.080 --> 00:06:17.120]  人的聲音
[00:06:17.120 --> 00:06:22.440]  使我們能夠在種種煩憂的裡面
[00:06:22.440 --> 00:06:27.600]  我們能夠將一切的擔子交在祢面前
[00:06:27.600 --> 00:06:31.440]  在一間求主幫我們能夠清心
[00:06:31.440 --> 00:06:32.960]  藉著祢的話語
[00:06:32.960 --> 00:06:36.800]  我們能夠得鼓勵、得提醒
[00:06:36.800 --> 00:06:39.320]  可見我們能夠與祢接連
[00:06:39.320 --> 00:06:42.040]  能夠摸到捉緊祢的心
[00:06:42.040 --> 00:06:47.680]  以祢的話建立我們走人生前面每一天的路
[00:06:47.680 --> 00:06:49.680]  我們這樣的禱告
[00:06:49.680 --> 00:06:54.160]  是奉群羊大牧者耶穌基督的命求
[00:06:54.160 --> 00:06:56.600]  回歸上帝
[00:06:56.600 --> 00:07:00.120]  選擇生命
[00:07:00.120 --> 00:07:02.080]  在人生眾多的裡面
[00:07:02.080 --> 00:07:04.440]  你怎樣做決定呢?
[00:07:04.440 --> 00:07:07.920]  有些弟兄姊妹在現在人生的關口裡面
[00:07:07.920 --> 00:07:09.760]  正在經歷辭職
[00:07:09.760 --> 00:07:11.600]  或者說不辭職
[00:07:11.600 --> 00:07:14.400]  有些人在他拍拖的時候
[00:07:14.400 --> 00:07:17.440]  他都需要學習決定究竟嫁給他
[00:07:17.440 --> 00:07:18.440]  娶他
[00:07:18.440 --> 00:07:20.880]  或者說不嫁或者不娶
[00:07:20.880 --> 00:07:23.120]  有些人在人生的路上面
[00:07:23.120 --> 00:07:26.760]  他面對到生命的病患的時候
[00:07:26.760 --> 00:07:33.520]  他應該怎樣去看他自己人生前面的每一步
[00:07:33.520 --> 00:07:37.240]  「一子錯,滿盤皆落索」
[00:07:37.240 --> 00:07:39.720]  是告訴我們當棋局的時候
[00:07:39.720 --> 00:07:42.200]  你走錯一隻棋
[00:07:42.200 --> 00:07:46.760]  你就會全盤棋都會失敗
[00:07:46.760 --> 00:07:50.960]  這位弟兄是我多年前所認識的
[00:07:50.960 --> 00:07:52.600]  我曾經說過
[00:07:52.600 --> 00:07:57.480]  當他那天拿到醫生的報告的時候
[00:07:57.480 --> 00:08:00.320]  他的心亂如麻
[00:08:00.320 --> 00:08:02.560]  但他看見在他街上
[00:08:02.560 --> 00:08:04.600]  即是他家近兩條街
[00:08:04.600 --> 00:08:07.600]  有這個十字架的教會
[00:08:07.600 --> 00:08:11.720]  他不期然想到「我要回到上帝那裡」
[00:08:11.720 --> 00:08:15.520]  因為他回想起自己已經十多年
[00:08:15.520 --> 00:08:17.880]  從他剛剛小時候
[00:08:17.880 --> 00:08:21.320]  回教會受浸侍奉唱詩班
[00:08:21.320 --> 00:08:27.120]  參加團契已經慢慢地轉離了
[00:08:27.120 --> 00:08:32.200]  所以在一間他覺得上帝的聲音再提醒他
[00:08:32.200 --> 00:08:36.680]  「凡仰望我的必不自羞愧」
[00:08:36.680 --> 00:08:40.880]  他很擔心自己前面的日子
[00:08:40.880 --> 00:08:43.960]  所以他能夠在教會裏面
[00:08:43.960 --> 00:08:47.640]  那個主日下午雖然人去樓空
[00:08:47.640 --> 00:08:53.560]  但他仍然坐在教堂空空人位裏面
[00:08:53.560 --> 00:08:57.000]  望著禮堂的十字架
[00:08:57.000 --> 00:09:00.480]  不期然流下兩行眼淚
[00:09:00.480 --> 00:09:02.680]  他告訴上帝
[00:09:02.680 --> 00:09:06.000]  「上帝!上帝!這次死了
[00:09:06.000 --> 00:09:08.520]  我需要你」
[00:09:08.520 --> 00:09:12.120]  就是這樣他再一次復甦他自己
[00:09:12.120 --> 00:09:15.040]  和上帝那種的接連
[00:09:15.040 --> 00:09:19.320]  他經歷到上帝在浸會醫院
[00:09:19.320 --> 00:09:23.360]  通過牧者、通過家人為他禱告
[00:09:23.360 --> 00:09:28.120]  他能夠完成和除去他的病
[00:09:28.120 --> 00:09:30.920]  最後到近期
[00:09:30.920 --> 00:09:32.960]  他仍然WhatsApp給我
[00:09:32.960 --> 00:09:35.400]  牧師在疫情之後
[00:09:35.400 --> 00:09:38.280]  我仍然要如常地進入內地
[00:09:38.280 --> 00:09:41.840]  在不同的家庭教會、教會裏面
[00:09:41.840 --> 00:09:49.520]  我們而去接路、去關心、去酸感
[00:09:49.520 --> 00:09:53.080]  沒錯人生需要回歸上帝
[00:09:53.080 --> 00:09:54.840]  又或者這樣說
[00:09:54.840 --> 00:10:00.240]  在人生發生很多的大是大非的時候
[00:10:00.240 --> 00:10:05.440]  我們願意回歸到上帝嗎?
[00:10:05.440 --> 00:10:11.960]  坊間有一個十、十、十改變生命的決策工具
[00:10:11.960 --> 00:10:16.680]  意思就是當如果你面向移民
[00:10:16.680 --> 00:10:18.320]  或者不移民的時候
[00:10:18.320 --> 00:10:20.120]  我們可以問的
[00:10:20.120 --> 00:10:22.360]  就是當你十分鐘之後
[00:10:22.360 --> 00:10:24.280]  你決定了走
[00:10:24.280 --> 00:10:26.400]  十分鐘之後你的感受是怎樣
[00:10:26.400 --> 00:10:28.840]  或者你有沒有想到些甚麼
[00:10:28.840 --> 00:10:31.360]  然後當你再假設
[00:10:31.360 --> 00:10:33.760]  這條問題就是再問自己
[00:10:33.760 --> 00:10:37.320]  在一年之後 即是十個月後
[00:10:37.320 --> 00:10:40.880]  我如果走或者不走又會怎樣
[00:10:40.880 --> 00:10:43.200]  然後再放遠一些
[00:10:43.200 --> 00:10:46.320]  就是十年之後
[00:10:46.320 --> 00:10:50.600]  即是說差不多人生到了大絕的時候
[00:10:50.600 --> 00:10:54.840]  如果我走或者不走我會怎樣
[00:10:54.840 --> 00:10:58.720]  其實不外乎所謂十分鐘之後
[00:10:58.720 --> 00:11:01.160]  就是當下你一決定
[00:11:01.160 --> 00:11:04.720]  這樣或者不這樣會怎樣呢?
[00:11:04.720 --> 00:11:08.240]  如果我在一年之後才決定
[00:11:08.240 --> 00:11:10.160]  決定了一年之後我又會怎樣呢?
[00:11:10.160 --> 00:11:11.720]  不久的將來
[00:11:11.720 --> 00:11:15.840]  到最後這個決定和不敢決定
[00:11:15.840 --> 00:11:19.320]  對我一輩子會影響怎樣呢?
[00:11:19.320 --> 00:11:21.400]  簡單來說
[00:11:21.400 --> 00:11:26.440]  人生是需要很神思明辨
[00:11:26.440 --> 00:11:29.120]  即是謹謹慎慎地去決定
[00:11:29.120 --> 00:11:33.800]  不要隨便或者別人推我我就決定
[00:11:33.800 --> 00:11:35.640]  而是你自己的心
[00:11:35.640 --> 00:11:39.480]  所謂有沒有聽到內心的聲音
[00:11:39.480 --> 00:11:42.040]  很多時候在基督徒裏面
[00:11:42.040 --> 00:11:45.200]  我們怎樣做決定呢?
[00:11:45.200 --> 00:11:47.440]  今日生命記似乎
[00:11:47.440 --> 00:11:51.080]  和我們講一些老舊常新的事
[00:11:51.080 --> 00:11:53.480]  就是告訴我們原來生命記
[00:11:53.480 --> 00:11:55.560]  正正就是要提醒我們
[00:11:55.560 --> 00:11:57.400]  我們是有神的
[00:11:57.400 --> 00:11:59.400]  重新解明的意思
[00:11:59.400 --> 00:12:03.200]  就是當摩西在離開這個世界之前
[00:12:03.200 --> 00:12:04.480]  即是死之前
[00:12:04.480 --> 00:12:06.800]  他在摩亞的平原
[00:12:06.800 --> 00:12:09.200]  他面向新一代的人
[00:12:09.200 --> 00:12:11.160]  當時他們面向
[00:12:11.160 --> 00:12:13.440]  進過河就是耶利哥
[00:12:13.440 --> 00:12:15.640]  再入一些就是迦南
[00:12:15.640 --> 00:12:18.720]  但是又大又難的地方
[00:12:18.720 --> 00:12:21.360]  其實我們已經走了幾十年
[00:12:21.360 --> 00:12:23.720]  來到這個邊緣摩亞平原
[00:12:23.720 --> 00:12:26.280]  再過一些就是約旦河
[00:12:26.280 --> 00:12:28.080]  進入耶利哥了
[00:12:28.080 --> 00:12:31.480]  但是摩西知道自己進不了
[00:12:31.480 --> 00:12:33.960]  所以他留下一個術語
[00:12:33.960 --> 00:12:35.680]  就是告訴他們
[00:12:35.680 --> 00:12:38.320]  我要在這個地方向你們
[00:12:38.320 --> 00:12:40.080]  再一次
[00:12:40.080 --> 00:12:43.200]  講出神自己的恩若
[00:12:43.200 --> 00:12:45.200]  在這裏你要記得
[00:12:45.200 --> 00:12:47.240]  你是和神納約的
[00:12:47.240 --> 00:12:50.400]  你是領受了神的律例和典章的
[00:12:50.400 --> 00:12:51.840]  不要忘記
[00:12:51.840 --> 00:12:55.360]  人生的路往往是很崎嶇的
[00:12:55.360 --> 00:12:58.160]  人生的路往往是很困難的
[00:12:58.160 --> 00:13:01.440]  人生的路滿佈很多的試探
[00:13:01.440 --> 00:13:04.080]  不過有神的說話
[00:13:04.080 --> 00:13:06.800]  成為你的指引
[00:13:06.800 --> 00:13:11.040]  所以摩西一連四篇的講述
[00:13:11.040 --> 00:13:12.800]  重點就是要告訴你
[00:13:12.800 --> 00:13:15.360]  歷史裏面看見神
[00:13:15.360 --> 00:13:16.680]  在神的律法裏面
[00:13:16.680 --> 00:13:17.800]  我們很容易明白
[00:13:17.800 --> 00:13:20.800]  怎樣為之敬畏、敬愛神
[00:13:20.800 --> 00:13:24.040]  更加重新納約這件事件
[00:13:24.040 --> 00:13:27.680]  就是要我們捉到自己
[00:13:27.680 --> 00:13:30.000]  或者接近神
[00:13:30.000 --> 00:13:33.520]  讓我們能夠守神的約跟從神
[00:13:33.520 --> 00:13:36.280]  當然摩西他也很希望
[00:13:36.280 --> 00:13:38.480]  承傳給約書亞的時候
[00:13:38.480 --> 00:13:40.280]  他能夠因為新人的領袖
[00:13:40.280 --> 00:13:44.200]  經歷到祝福神的帶領
[00:13:44.200 --> 00:13:45.480]  是的
[00:13:45.480 --> 00:13:47.240]  當我們讀這一篇
[00:13:47.240 --> 00:13:49.760]  今天的聖經的時候
[00:13:49.760 --> 00:13:51.840]  是摩西的臨別
[00:13:51.840 --> 00:13:56.720]  對以色列人的一種鼓勵甚至是吩咐
[00:13:56.720 --> 00:13:58.240]  今天我們就來思想
[00:13:58.240 --> 00:14:05.920]  究竟甚麼叫做選擇生命
[00:14:05.920 --> 00:14:08.400]  在《生命紀》二十七章
[00:14:08.400 --> 00:14:11.320]  其實他提到先做了兩件事
[00:14:11.320 --> 00:14:13.360]  才去選擇
[00:14:13.360 --> 00:14:16.080]  這兩件事就是要他們學會
[00:14:16.080 --> 00:14:19.240]  他們有神的恩典
[00:14:19.240 --> 00:14:21.800]  第一件事就是當他們過河之後
[00:14:21.800 --> 00:14:25.560]  摩西說「日後你們我離開世界了」
[00:14:25.560 --> 00:14:28.040]  但是你們這群年輕的新一代
[00:14:28.040 --> 00:14:31.200]  要進到迦南的時候
[00:14:31.200 --> 00:14:32.960]  你要過約旦河
[00:14:32.960 --> 00:14:35.160]  過了約旦河第一件事做
[00:14:35.160 --> 00:14:37.240]  就是要在以巴魯山上
[00:14:37.240 --> 00:14:39.000]  照我今天所吩咐的
[00:14:39.000 --> 00:14:41.320]  將石頭疊起來
[00:14:41.320 --> 00:14:45.400]  將在約旦河那邊的石搬過來
[00:14:45.400 --> 00:14:47.920]  成為你們的一種紀念
[00:14:47.920 --> 00:14:49.000]  紀念甚麼呢?
[00:14:49.000 --> 00:14:51.520]  納石紀念神恩典
[00:14:51.520 --> 00:14:53.680]  祂帶我們走過人生路
[00:14:53.680 --> 00:14:59.840]  所以你和我都可以有很多納寂的訊號
[00:14:59.840 --> 00:15:02.560]  每一次受浸來到
[00:15:02.560 --> 00:15:04.160]  就是你的日子
[00:15:04.160 --> 00:15:05.520]  (英文)
[00:15:05.520 --> 00:15:06.600]  就是紀念日
[00:15:06.600 --> 00:15:08.360]  你就是一個紀念
[00:15:08.360 --> 00:15:09.760]  我和弟兄姐妹分享
[00:15:09.760 --> 00:15:10.920]  我已經信了主
[00:15:10.920 --> 00:15:13.000]  或者受了浸死多少年
[00:15:13.000 --> 00:15:15.040]  這個就是納石
[00:15:15.040 --> 00:15:16.800]  同期他說不單止納石
[00:15:16.800 --> 00:15:19.520]  馬上要在一個地方築一個壇
[00:15:19.520 --> 00:15:23.760]  築壇是表示了對神感謝、回應
[00:15:23.760 --> 00:15:28.200]  所以以色列人就馬上跟隨摩西所說
[00:15:28.200 --> 00:15:31.120]  進了之後他真的做築壇
[00:15:31.120 --> 00:15:32.920]  但更加做的一件事
[00:15:32.920 --> 00:15:35.880]  第二件事是甚麼呢?
[00:15:35.880 --> 00:15:38.560]  納石築壇是一件事
[00:15:38.560 --> 00:15:42.520]  第二件事就是要他們在
[00:15:42.520 --> 00:15:46.920]  現在今日叫做西岸的納布羅斯
[00:15:46.920 --> 00:15:49.240]  以前就叫做士劍
[00:15:49.240 --> 00:15:53.760]  他說你們的群眾就要去到士劍
[00:15:53.760 --> 00:15:55.000]  當去到士劍的時候
[00:15:55.000 --> 00:15:57.840]  你看到左邊是基尼森山
[00:15:57.840 --> 00:16:00.440]  右邊就是以巴魯山
[00:16:00.440 --> 00:16:03.560]  你就要吩咐六個支派的代表
[00:16:03.560 --> 00:16:05.880]  上到去基尼森山
[00:16:05.880 --> 00:16:10.480]  另外要叫六個支派上到以巴魯山
[00:16:10.480 --> 00:16:13.000]  六個支派上到基尼森山
[00:16:13.000 --> 00:16:15.360]  他們要宣佈祝福
[00:16:15.360 --> 00:16:17.800]  六個支派上到以巴魯山
[00:16:17.800 --> 00:16:20.080]  他們要宣佈奏祚
[00:16:20.080 --> 00:16:21.440]  為甚麼這樣說呢?
[00:16:21.440 --> 00:16:24.040]  就是擺明了一切
[00:16:24.040 --> 00:16:29.200]  原來在摩西跟他們說的時候
[00:16:29.200 --> 00:16:32.000]  二十九章至到三十章
[00:16:32.000 --> 00:16:35.720]  他用了一個這樣的平衡經文去說
[00:16:35.720 --> 00:16:39.240]  他說如果你離棄耶和華
[00:16:39.240 --> 00:16:41.720]  去侍奉敬拜別神
[00:16:41.720 --> 00:16:45.880]  又或者好像下面三十章第八節最後說
[00:16:45.880 --> 00:16:49.360]  聽從耶和華的話是相對的
[00:16:49.360 --> 00:16:51.200]  當你一邊離棄
[00:16:51.200 --> 00:16:52.880]  如果另外一邊是聽
[00:16:52.880 --> 00:16:56.320]  有不同的結果
[00:16:56.320 --> 00:16:58.960]  結果就是如果你離棄
[00:16:58.960 --> 00:17:03.080]  一切的奏祚就會降在你入到迦南也好
[00:17:03.080 --> 00:17:05.280]  你的地也不效力
[00:17:05.280 --> 00:17:06.240]  反過來
[00:17:06.240 --> 00:17:08.880]  當如果你跟從耶和華
[00:17:08.880 --> 00:17:11.040]  接受選擇耶和華
[00:17:11.040 --> 00:17:12.880]  耶和華會將一切的東西
[00:17:12.880 --> 00:17:16.320]  搬到隔離的那些囚敵那裏
[00:17:16.320 --> 00:17:19.160]  如果你離棄神
[00:17:19.160 --> 00:17:22.920]  你們會在這個地方被拎出
[00:17:22.920 --> 00:17:25.320]  所以他們被擄就是這個意思
[00:17:25.320 --> 00:17:29.320]  又或者當你們真的信服耶和華的時候
[00:17:29.320 --> 00:17:32.040]  耶和華真的會帶領你進入迦南
[00:17:32.040 --> 00:17:35.000]  繼續安頓在那裏
[00:17:35.000 --> 00:17:38.200]  當你們離棄神的時候
[00:17:38.200 --> 00:17:40.400]  你們會被追趕
[00:17:40.400 --> 00:17:43.960]  就是被人擄到盲國當中
[00:17:43.960 --> 00:17:46.040]  但是神聽你禱告
[00:17:46.040 --> 00:17:48.160]  你歸向的時候
[00:17:48.160 --> 00:17:51.040]  祂就會將你招聚
[00:17:51.040 --> 00:17:53.200]  其實這段經文
[00:17:53.200 --> 00:17:56.480]  是在說一個重點
[00:17:56.480 --> 00:18:01.920]  祂說你的心要歸回耶和華
[00:18:01.920 --> 00:18:03.640]  原來在人生的路上
[00:18:03.640 --> 00:18:05.720]  弟兄姊妹
[00:18:05.720 --> 00:18:08.240]  我們不是因為我們已經信了主十年
[00:18:08.240 --> 00:18:09.120]  二十年
[00:18:09.120 --> 00:18:10.200]  三十年
[00:18:10.200 --> 00:18:12.560]  你現在說這些東西是不需要的
[00:18:12.560 --> 00:18:15.440]  因為我已經歸向神了
[00:18:15.440 --> 00:18:17.080]  你明不明白甚麼叫歸向?
[00:18:17.080 --> 00:18:20.160]  就是當我已經偏離了
[00:18:20.160 --> 00:18:22.200]  我就要歸向
[00:18:22.200 --> 00:18:24.800]  當我意識到自己原來
[00:18:24.800 --> 00:18:27.800]  我在人生的路上遇到這件難處的時候
[00:18:27.800 --> 00:18:31.680]  我已經將神拋諸腦後了很多年
[00:18:31.680 --> 00:18:33.760]  現在我就要將神擺回
[00:18:33.760 --> 00:18:35.560]  那個弟兄是這樣的
[00:18:35.560 --> 00:18:36.440]  他也會說
[00:18:36.440 --> 00:18:38.840]  他說是我不好
[00:18:38.840 --> 00:18:42.760]  因為當眼前的世界有很多的事
[00:18:42.760 --> 00:18:45.600]  令到我慢慢要供書教學
[00:18:45.600 --> 00:18:47.280]  要養妻活兒
[00:18:47.280 --> 00:18:48.720]  我不知道為甚麼
[00:18:48.720 --> 00:18:51.560]  自己的心不再壯在
[00:18:51.560 --> 00:18:53.280]  不再覺得教會
[00:18:53.280 --> 00:18:55.400]  是我當日那種那麼興奮
[00:18:55.400 --> 00:18:56.720]  那麼投入
[00:18:56.720 --> 00:18:58.480]  那麼純潔
[00:18:58.480 --> 00:19:01.000]  我終於慢慢已經
[00:19:01.000 --> 00:19:05.120]  在染色的甕缸裏面
[00:19:05.120 --> 00:19:07.920]  我已經被污染了
[00:19:07.920 --> 00:19:10.800]  所以牧師現在似乎是神
[00:19:10.800 --> 00:19:12.440]  突然一聲
[00:19:12.440 --> 00:19:15.360]  我不知道是不是這個病
[00:19:15.360 --> 00:19:18.240]  就是向我一個洩露
[00:19:18.240 --> 00:19:21.480]  他說我知道不是神給我的
[00:19:21.480 --> 00:19:24.760]  是我人生路上總會有很多
[00:19:24.760 --> 00:19:27.320]  不信耶穌的人都會有病
[00:19:27.320 --> 00:19:29.280]  何況是我呢
[00:19:29.280 --> 00:19:31.120]  我都是一個很普通的人
[00:19:31.120 --> 00:19:32.920]  但是原來這些事
[00:19:32.920 --> 00:19:35.920]  是要提醒我
[00:19:35.920 --> 00:19:38.440]  要回到神那裏
[00:19:38.440 --> 00:19:40.640]  所以弟兄姊妹
[00:19:40.640 --> 00:19:42.200]  我不知道你今天遇到
[00:19:42.200 --> 00:19:45.080]  生活甚麼蹊蹺
[00:19:45.080 --> 00:19:46.600]  高低
[00:19:46.600 --> 00:19:48.040]  難處
[00:19:48.040 --> 00:19:50.320]  困境
[00:19:50.320 --> 00:19:52.640]  但是祂是想提醒你
[00:19:52.640 --> 00:19:57.920]  上帝還在等著你
[00:19:57.920 --> 00:19:59.520]  第二方面
[00:19:59.520 --> 00:20:02.400]  就是當一個叫選擇生命
[00:20:02.400 --> 00:20:04.840]  選擇上帝
[00:20:04.840 --> 00:20:12.880]  其實是將神的話放在心底
[00:20:12.880 --> 00:20:16.400]  神的律法不是在天上
[00:20:16.400 --> 00:20:19.440]  叫你這群已識的人
[00:20:19.440 --> 00:20:20.520]  就是問
[00:20:20.520 --> 00:20:22.400]  誰為我們登上天
[00:20:22.400 --> 00:20:24.240]  取下來呢?
[00:20:24.240 --> 00:20:25.080]  神的說話
[00:20:25.080 --> 00:20:25.720]  神的律法
[00:20:25.720 --> 00:20:28.160]  亦都不是在海的另一邊
[00:20:28.160 --> 00:20:30.920]  叫你去有一個藉口說
[00:20:30.920 --> 00:20:33.080]  誰為我們渡海
[00:20:33.080 --> 00:20:34.400]  取來給我們呢?
[00:20:34.400 --> 00:20:35.640]  沒有的
[00:20:35.640 --> 00:20:36.840]  神的說話
[00:20:36.840 --> 00:20:40.760]  其實已經登錄了在整本聖經
[00:20:40.760 --> 00:20:43.040]  神的說話已經是你人手
[00:20:43.040 --> 00:20:45.160]  可以在你的電子聖經裏面
[00:20:45.160 --> 00:20:47.240]  今天打開
[00:20:47.240 --> 00:20:50.640]  其實對你非常之近
[00:20:50.640 --> 00:20:54.120]  容我提醒一下
[00:20:54.120 --> 00:20:55.800]  在疫情之前
[00:20:55.800 --> 00:20:57.120]  見到這種景象
[00:20:57.120 --> 00:20:58.320]  可能疫情之後
[00:20:58.320 --> 00:20:59.360]  大家少了回來
[00:20:59.360 --> 00:21:01.280]  我看不到了
[00:21:01.280 --> 00:21:02.320]  但疫情之前
[00:21:02.320 --> 00:21:03.520]  往往有時
[00:21:03.520 --> 00:21:05.040]  都不期然坐在後面
[00:21:05.040 --> 00:21:06.640]  看到的時候
[00:21:06.640 --> 00:21:08.880]  突然之間真的勤力了
[00:21:08.880 --> 00:21:12.000]  用他的電子聖經
[00:21:12.000 --> 00:21:12.600]  但看清楚一點
[00:21:12.600 --> 00:21:14.520]  不是的
[00:21:14.520 --> 00:21:15.520]  他好像來崇拜
[00:21:15.520 --> 00:21:18.040]  在掃東西看
[00:21:18.040 --> 00:21:18.920]  還看到
[00:21:18.920 --> 00:21:21.880]  我那次也很不專心
