
[00:00:00.000 --> 00:00:01.800]  如果我想問你一個問題
[00:02:31.960 --> 00:02:34.440]  不可偷渡
[00:02:34.440 --> 00:02:37.120]  究竟這個界面跟我們有什麼關係呢?
[00:02:37.120 --> 00:02:42.440]  第八屆不可偷渡四個字
[00:02:42.440 --> 00:02:46.520]  這個我們說是一個很通用的命令
[00:02:46.520 --> 00:02:47.920]  Generics的Command
[00:02:47.920 --> 00:02:49.200]  意思是什麼呢?
[00:02:49.200 --> 00:02:52.880]  就是說,它沒有說到誰偷、誰去偷
[00:02:52.880 --> 00:02:55.480]  偷什麼、偷誰,沒有說到時間
[00:02:55.480 --> 00:02:57.680]  沒有說到動機
[00:02:57.680 --> 00:03:01.000]  只是說,不可偷渡
[00:03:01.000 --> 00:03:05.240]  意味著無論什麼原因、什麼時間、什麼事情、人文
[00:03:05.240 --> 00:03:08.520]  都是不應該有偷渡這個行為
[00:03:08.520 --> 00:03:11.280]  其實你翻開《舊約聖經》
[00:03:11.280 --> 00:03:15.160]  其實有很多經文都說到有關偷竊的
[00:03:15.160 --> 00:03:17.920]  譬如《昌威及記》第二十二章一節
[00:03:17.920 --> 00:03:19.360]  不如我們一起讀
[00:03:19.360 --> 00:03:23.800]  「人若偷牛或羊,無論是宰了,是賣了,
[00:03:23.800 --> 00:03:28.480]  他就要以五牛賠一牛,四羊賠一羊。」
[00:03:28.480 --> 00:03:29.520]  是不是?
[00:03:29.520 --> 00:03:32.400]  偷了別人的東西,被人發現是要賠的
[00:03:32.400 --> 00:03:35.920]  然後還有另外一段經文在《利美記》十九章十三節
[00:03:35.920 --> 00:03:40.000]  「不可欺壓你的鄰舍,也不可搶奪他的物。」
[00:03:40.000 --> 00:03:43.200]  但是這兩節經文給我們看到是不可以這樣去做
[00:03:43.200 --> 00:03:46.400]  不可以偷、不可以強奪的
[00:03:46.400 --> 00:03:49.520]  但是也有處理的方法是怎樣的
[00:03:49.520 --> 00:03:50.440]  就是賠
[00:03:50.440 --> 00:03:52.680]  很清楚、清清晰晰的
[00:03:52.680 --> 00:03:54.680]  說到處理的方法是怎樣的
[00:03:54.680 --> 00:03:55.840]  是很直接的
[00:03:55.840 --> 00:03:59.520]  但是去到第八節所說的偷渡
[00:03:59.520 --> 00:04:01.520]  原來是和什麼有關呢?
[00:04:01.520 --> 00:04:04.080]  是和賣人有關
[00:04:04.080 --> 00:04:05.560]  是拐帶人口
[00:04:05.560 --> 00:04:08.120]  在《昌威及記》二十一章第十六節說
[00:04:08.120 --> 00:04:11.360]  「拐帶人口,或是把人賣了,
[00:04:11.360 --> 00:04:14.960]  或是留在他手下,必要把他自死。」
[00:04:15.400 --> 00:04:16.640]  就是拐了一個人
[00:04:16.640 --> 00:04:17.560]  把他賣了
[00:04:17.560 --> 00:04:19.560]  又或者是把他抓回來
[00:04:19.560 --> 00:04:20.600]  留在自己的家裡
[00:04:20.600 --> 00:04:24.720]  當然不是好好地請他吃東西
[00:04:24.720 --> 00:04:26.600]  一定是奴役他
[00:04:26.600 --> 00:04:27.720]  必要自死
[00:04:27.720 --> 00:04:29.200]  這段經文也說到
[00:04:29.200 --> 00:04:31.080]  《生命記》二十四章第七節
[00:04:31.080 --> 00:04:32.200]  不如我們一起讀吧
[00:04:32.200 --> 00:04:40.880]  「忠的一個弟兄,當奴才待他,或是賣了他,
[00:04:40.880 --> 00:04:43.840]  拐帶人的,就必自死。」
[00:04:43.840 --> 00:04:48.040]  「這樣便將那惡從你們中間除掉。」
[00:04:48.040 --> 00:04:51.000]  你有沒有發覺
[00:04:51.000 --> 00:04:54.000]  剛才說偷物件、偷牛、偷羊
[00:04:54.000 --> 00:04:57.120]  和這裡去偷、拐賣
[00:04:57.120 --> 00:05:01.040]  那個人的賠償是差很遠的
[00:05:01.040 --> 00:05:04.040]  那個懲罰也差很遠的
[00:05:04.040 --> 00:05:05.320]  這是要怎樣呢?
[00:05:05.320 --> 00:05:06.600]  是要除掉
[00:05:06.600 --> 00:05:07.840]  是要致死的
[00:05:07.840 --> 00:05:11.000]  原來在當時來說是有奴隸的制度
[00:05:11.000 --> 00:05:15.160]  所以摩西也有奴隸的法例來講
[00:05:15.160 --> 00:05:17.560]  譬如在《買賣奴隸》裡他有這樣講
[00:05:17.560 --> 00:05:20.040]  「你若買希伯來人作奴隸,
[00:05:20.040 --> 00:05:21.680]  他必服侍你六年,
[00:05:21.680 --> 00:05:25.240]  第七年他可以自由白白地出去。」
[00:05:25.240 --> 00:05:27.240]  原來就算是作為奴隸
[00:05:27.240 --> 00:05:31.000]  他也有自主的權利、自由的權利
[00:05:31.000 --> 00:05:31.840]  就是怎樣呢?
[00:05:31.840 --> 00:05:32.880]  做滿了七年
[00:05:32.880 --> 00:05:36.320]  第七年他就可以自由自由白白地出去
[00:05:36.320 --> 00:05:38.720]  上述的經文給我們看得到
[00:05:38.720 --> 00:05:44.000]  當時就算是奴隸也享有人應有的自由
[00:05:44.000 --> 00:05:47.320]  有奴隸的制度
[00:05:47.320 --> 00:05:53.200]  就產生了販賣人口去謀取暴利的情況
[00:05:53.200 --> 00:05:58.360]  你一定認識一個人在舊約裡被人拐賣了
[00:05:58.360 --> 00:05:59.920]  你記不記得是誰?
[00:05:59.920 --> 00:06:02.600]  藥室
[00:06:02.600 --> 00:06:07.440]  經文說有些在米田的商人從那裡經過
[00:06:07.440 --> 00:06:09.960]  哥哥們就把藥室從坑裡拉上來
[00:06:09.960 --> 00:06:11.920]  講定二十四萬銀子
[00:06:11.920 --> 00:06:14.600]  把藥室賣給二十萬人
[00:06:14.600 --> 00:06:17.880]  他們就把藥室帶到埃及去了
[00:06:17.880 --> 00:06:21.240]  大家都讀過都知道這段經文
[00:06:21.240 --> 00:06:24.200]  不過你沒想到原來是在講販賣人口
[00:06:24.200 --> 00:06:28.160]  沒想到原來這跟第八屆是有關係的
[00:06:28.160 --> 00:06:34.040]  非法販賣人是律法所禁止的
[00:06:34.040 --> 00:06:35.480]  為什麼呢?
[00:06:35.480 --> 00:06:36.960]  為什麼
[00:06:37.440 --> 00:06:42.080]  這個販賣人口去偷竊、去偷人、去拐賣他
[00:06:42.080 --> 00:06:44.240]  是這麼嚴重?是要處死?
[00:06:44.240 --> 00:06:45.240]  是因為
[00:06:45.240 --> 00:06:49.080]  他漠視了賜生命的神
[00:06:49.080 --> 00:06:54.360]  扭曲了創造主創造的原意
[00:06:54.360 --> 00:06:57.640]  上帝做人希望人人平等
[00:06:57.640 --> 00:07:01.960]  都應該享有生存和自由這些權利
[00:07:01.960 --> 00:07:07.120]  其他人是不應該、不可以妄然地奪去的
[00:07:07.120 --> 00:07:13.080]  所以重點不是在於怎樣去偷竊其他人的物件
[00:07:13.080 --> 00:07:16.920]  是在講他偷竊了一個人的自主權
[00:07:16.920 --> 00:07:20.360]  也沒有重視他的自由
[00:07:20.360 --> 00:07:22.440]  另一方面
[00:07:22.440 --> 00:07:30.760]  也破壞了、傷害了被拐賣的人的家人
[00:07:31.720 --> 00:07:38.200]  如果你看回這個藥室被捉去、被賣的故事
[00:07:38.200 --> 00:07:40.560]  當然,雅各是他爸爸
[00:07:40.560 --> 00:07:42.960]  最初是以為他死了
[00:07:42.960 --> 00:07:45.720]  很傷心,非常的傷心
[00:07:45.720 --> 00:07:48.720]  然後到最後
[00:07:48.720 --> 00:07:51.720]  當藥室告訴他哥哥
[00:07:51.720 --> 00:07:54.320]  邀請他爸爸去到埃及的時候
[00:07:54.320 --> 00:07:55.720]  他爸爸信不信?
[00:07:55.720 --> 00:07:57.720]  是不相信他的哥哥
[00:07:58.320 --> 00:08:04.320]  原來因著這些事情是令到家庭產生那種不信任的
[00:08:04.320 --> 00:08:06.720]  到最後雅各說
[00:08:06.720 --> 00:08:09.520]  我希望能夠趁著我再生的年日
[00:08:09.520 --> 00:08:12.920]  都有機會去見到我親愛的兒子
[00:08:12.920 --> 00:08:19.120]  可以看到那一生裏面那種記掛、那種懷念、那種失落
[00:08:19.120 --> 00:08:22.720]  所以這段經文所描述的
[00:08:22.720 --> 00:08:30.720]  或者是第八屆所描述的所帶來的那種困難和痛苦
[00:08:30.720 --> 00:08:35.520]  如果我們說第六屆是不可殺人,是愛惜生命
[00:08:35.520 --> 00:08:40.120]  第七屆不可姦淫,是愛惜婚姻和家庭
[00:08:40.120 --> 00:08:45.720]  今天所說的第八屆不可偷渡,是愛惜人的自由
[00:08:48.520 --> 00:08:53.920]  舊約經文曾經多次提及到偷渡、拐賣人
[00:08:53.920 --> 00:09:00.320]  當中在利美記、新明記、耶利米斯、阿摩斯書都有記載
[00:09:00.320 --> 00:09:07.120]  聖經學者指出是因著制度上的不公平和人心的罪惡
[00:09:07.120 --> 00:09:12.320]  孕育了這些侵佔、剝削的行為
[00:09:12.320 --> 00:09:17.320]  在耶利米斯第七章九到第十節那裏這樣形容
[00:09:17.320 --> 00:09:18.520]  我們一起讀吧
[00:09:18.520 --> 00:09:24.320]  你們偷渡、殺害、姦淫、起假誓、向巴黎燒香
[00:09:24.320 --> 00:09:27.320]  並隨從數不認識的別臣
[00:09:27.320 --> 00:09:30.320]  且來到這稱為我名下的殿
[00:09:30.320 --> 00:09:32.720]  在我面前敬拜
[00:09:32.720 --> 00:09:35.120]  你看看
[00:09:35.120 --> 00:09:40.120]  偷渡、殺害、姦淫、起假誓、向巴黎燒香
[00:09:40.120 --> 00:09:44.120]  短短一節的經文裏面說的是怎樣
[00:09:44.120 --> 00:09:48.120]  這些人犯了五個戒
[00:09:48.120 --> 00:09:48.920]  看到嗎?
[00:09:48.920 --> 00:09:51.720]  不是第五戒,是五個戒命
[00:09:51.720 --> 00:09:54.120]  但這些人好像若無其事一樣
[00:09:54.120 --> 00:09:57.120]  仍然如常地去到聖殿裏面
[00:09:57.120 --> 00:10:01.320]  去到上帝的面前敬拜
[00:10:01.320 --> 00:10:07.120]  兄弟姐妹,我們今天會不會也像這些人一樣呢?
[00:10:07.120 --> 00:10:11.120]  牧師,我從未賣過人
[00:10:11.120 --> 00:10:13.120]  很嚴重的指控
[00:10:14.720 --> 00:10:20.120]  但我們會不會在不知不覺之下
[00:10:20.120 --> 00:10:23.120]  我們認同了一些制度
[00:10:23.120 --> 00:10:26.120]  在不知不覺之下
[00:10:26.120 --> 00:10:32.120]  我們都希望為自己爭取到最高的利益
[00:10:32.120 --> 00:10:37.120]  以致我們侵佔了其他人的自由
[00:10:37.120 --> 00:10:40.120]  侵佔了其他人的利益
[00:10:42.120 --> 00:10:44.120]  但我們竟然不知道
[00:10:44.120 --> 00:10:50.120]  並且如常地去到上帝的殿去敬拜
[00:10:50.120 --> 00:10:54.120]  接著經文怎樣說呢?
[00:10:54.120 --> 00:10:55.120]  接著經文說
[00:10:55.120 --> 00:11:00.120]  我必將你們從我眼前趕出
[00:11:00.120 --> 00:11:06.120]  兄弟姐妹,可能我們需要再一次去檢視自己的生命
[00:11:06.120 --> 00:11:10.120]  有沒有在這個戒命上犯了
[00:11:10.120 --> 00:11:13.120]  可能是在不知不覺之下
[00:11:13.120 --> 00:11:18.120]  可能是一個認同了整個的不公
[00:11:18.120 --> 00:11:20.120]  認同了這個情況
[00:11:20.120 --> 00:11:25.120]  以致我們同樣犯了這個罪
[00:11:25.120 --> 00:11:28.120]  另一方面
[00:11:28.120 --> 00:11:30.120]  其實今天
[00:11:30.120 --> 00:11:34.120]  販賣人口的問題仍然很嚴重
[00:11:34.120 --> 00:11:38.120]  根據約略的數字
[00:11:38.120 --> 00:11:43.120]  全球仍然有四千萬的人正在被奴役
[00:11:43.120 --> 00:11:46.120]  有大部分是小孩子
[00:11:46.120 --> 00:11:49.120]  有很多是被人拐賣了
[00:11:49.120 --> 00:11:54.120]  然後進入了奴隸的市場
[00:11:54.120 --> 00:11:59.120]  我記得有好幾年我在美國生活的時候
[00:11:59.120 --> 00:12:00.120]  我都經常看到
[00:12:00.120 --> 00:12:02.120]  登了很多照片出來
[00:12:02.120 --> 00:12:05.120]  小孩子的照片不見了
[00:12:05.120 --> 00:12:07.120]  就算是這麼文明的一個國家
[00:12:07.120 --> 00:12:09.120]  都同樣出現這個問題
[00:12:09.120 --> 00:12:13.120]  今天沒有時間和大家細心去研究
[00:12:13.120 --> 00:12:15.120]  但是當你上網的時候
[00:12:15.120 --> 00:12:17.120]  你會看到有很多的機構
[00:12:17.120 --> 00:12:19.120]  很多的志願團體
[00:12:19.120 --> 00:12:21.120]  都在這方面去努力
[00:12:21.120 --> 00:12:25.120]  去揭示這些販賣的行為
[00:12:25.120 --> 00:12:27.120]  兄弟姐妹,如果你今天聽到
[00:12:27.120 --> 00:12:29.120]  心裏面是心有感動的
[00:12:29.120 --> 00:12:32.120]  我鼓勵你去看看那些機構
[00:12:32.120 --> 00:12:38.120]  怎樣去認同並且去參與這些行動
[00:12:38.120 --> 00:12:43.120]  來到新約,我們怎樣看偷渡呢?
[00:12:43.120 --> 00:12:45.120]  來到這裏,你說牧師
[00:12:45.120 --> 00:12:46.120]  偷渡我知道是不好的
[00:12:46.120 --> 00:12:48.120]  我從來都沒有犯過
[00:12:48.120 --> 00:12:50.120]  不關我的事
[00:12:50.120 --> 00:12:53.120]  不如我們去看一些日常生活
[00:12:53.120 --> 00:12:56.120]  看看是否值得我們一起去反省
[00:12:56.120 --> 00:13:00.120]  學業上,你有沒有出過貓?
[00:13:03.120 --> 00:13:05.120]  可能我昨天,周六的時候
[00:13:05.120 --> 00:13:08.120]  我問有沒有出過貓,大家都在笑
[00:13:08.120 --> 00:13:10.120]  可能牠是較為年輕一點
[00:13:10.120 --> 00:13:12.120]  仍然在上學
[00:13:12.120 --> 00:13:15.120]  可能大家都離開了學校一段時間
[00:13:15.120 --> 00:13:17.120]  你有沒有試過
[00:13:17.120 --> 00:13:19.120]  邪邪地
[00:13:19.120 --> 00:13:22.120]  瞄一下旁邊的答案是怎樣?
[00:13:22.120 --> 00:13:25.120]  牧師,這麼小事
[00:13:25.120 --> 00:13:28.120]  你知不知道在學術上
[00:13:28.120 --> 00:13:31.120]  抄襲是很嚴重的罪行
[00:13:31.120 --> 00:13:33.120]  我們經常在報紙上看到
[00:13:33.120 --> 00:13:37.120]  有些人將別人的論文抄了之後
[00:13:37.120 --> 00:13:39.120]  被人發現了
[00:13:39.120 --> 00:13:41.120]  是一個罪行
[00:13:41.120 --> 00:13:44.120]  在職場上
[00:13:44.120 --> 00:13:47.120]  你有沒有用各種手法
[00:13:47.120 --> 00:13:49.120]  來偷竊呢?
[00:13:49.120 --> 00:13:53.120]  譬如原本那件事是別人做好了
[00:13:53.120 --> 00:13:56.120]  但你不知道你很會用這些手段
[00:13:56.120 --> 00:13:57.120]  去搶了別人
[00:13:57.120 --> 00:14:01.120]  於是那些功勞會歸還給你自己
[00:14:01.120 --> 00:14:03.120]  作為員工
[00:14:03.120 --> 00:14:05.120]  你有沒有偷懶呢?
[00:14:05.120 --> 00:14:08.120]  其實偷懶很有意思
[00:14:08.120 --> 00:14:10.120]  你不應該懶的
[00:14:10.120 --> 00:14:11.120]  你偷回來是嗎?
[00:14:11.120 --> 00:14:14.120]  偷回來就懶,我可以這樣形容嗎?
[00:14:14.120 --> 00:14:16.120]  有一本書
[00:14:16.120 --> 00:14:18.120]  美國出版的
[00:14:18.120 --> 00:14:21.120]  叫做《美國講真話》
[00:14:21.120 --> 00:14:23.120]  是一本很暢銷的書
[00:14:23.120 --> 00:14:25.120]  當中提到
[00:14:25.120 --> 00:14:27.120]  我們在工作上
[00:14:27.120 --> 00:14:29.120]  有沒有遲到早退
[00:14:29.120 --> 00:14:31.120]  在工作上對每一樣
[00:14:31.120 --> 00:14:33.120]  被你要做的工作
[00:14:33.120 --> 00:14:35.120]  有沒有做足
[00:14:35.120 --> 00:14:37.120]  上班的時候有沒有
[00:14:37.120 --> 00:14:39.120]  做了你私人的事
[00:14:39.120 --> 00:14:41.120]  有沒有開工數吃飯
[00:14:41.120 --> 00:14:42.120]  作為老闆
[00:14:42.120 --> 00:14:44.120]  你有沒有剝削員工
[00:14:44.120 --> 00:14:48.120]  你說牧師又說這些
[00:14:48.120 --> 00:14:50.120]  是的
[00:14:50.120 --> 00:14:53.120]  其實很多時候我們都不說這些了
[00:14:53.120 --> 00:14:56.120]  又或者我們說牧師你都不明白
[00:14:56.120 --> 00:14:58.120]  這些是行規來的
[00:14:58.120 --> 00:15:00.120]  是的
[00:15:00.120 --> 00:15:02.120]  我沒有辦法一竹竿打一船人
[00:15:02.120 --> 00:15:04.120]  說這些是不對的
[00:15:04.120 --> 00:15:06.120]  但是
[00:15:06.120 --> 00:15:08.120]  我在這裡提醒大家
[00:15:08.120 --> 00:15:10.120]  有時候有些事情
[00:15:10.120 --> 00:15:14.120]  我們是不是在踩界呢?
[00:15:14.120 --> 00:15:18.120]  我們有沒有踩界呢?
[00:15:18.120 --> 00:15:20.120]  是的
[00:15:20.120 --> 00:15:22.120]  法例上我沒有錯
[00:15:22.120 --> 00:15:25.120]  但是在很多灰色地帶上
[00:15:25.120 --> 00:15:28.120]  我們就嘗試試一些底線
[00:15:28.120 --> 00:15:31.120]  我上次說波加尤姆的時候
[00:15:31.120 --> 00:15:32.120]  都是這樣的
[00:15:32.120 --> 00:15:34.120]  我們就試一些底線
[00:15:34.120 --> 00:15:36.120]  不行嗎?為什麼不可以?
[00:15:36.120 --> 00:15:38.120]  永遠都是這樣
[00:15:38.120 --> 00:15:40.120]  你不開始
[00:15:40.120 --> 00:15:42.120]  你的防衛的
[00:15:42.120 --> 00:15:44.120]  防禦的系統
[00:15:44.120 --> 00:15:46.120]  你的意識開始弱的時候
[00:15:46.120 --> 00:15:49.120]  你就很容易就踩下去了
[00:15:49.120 --> 00:15:52.120]  而仍然跟自己
[00:15:52.120 --> 00:15:54.120]  好像有很多藉口說
[00:15:54.120 --> 00:15:56.120]  沒有問題
[00:15:56.120 --> 00:15:58.120]  等於今天我們說
[00:15:58.120 --> 00:16:00.120]  要在這個在世
[00:16:00.120 --> 00:16:02.120]  但是不屬世裏面
[00:16:02.120 --> 00:16:04.120]  我們要為炎為光
[00:16:04.120 --> 00:16:07.120]  當我們說我們的生命要分別為聖
[00:16:07.120 --> 00:16:09.120]  當我們說在我們生活上
[00:16:09.120 --> 00:16:12.120]  要作一個好見證
[00:16:12.120 --> 00:16:15.120]  究竟我們有沒有做到呢?
[00:16:15.120 --> 00:16:20.120]  還是我們只是不斷地去踩界呢?
[00:16:20.120 --> 00:16:22.120]  頂智妹
[00:16:22.120 --> 00:16:23.120]  是的
[00:16:23.120 --> 00:16:25.120]  當人人都這樣做的時候
[00:16:25.120 --> 00:16:27.120]  是不是我們就要做呢?
[00:16:27.120 --> 00:16:29.120]  我曾經聽過有人說
[00:16:29.120 --> 00:16:30.120]  因為他遲到
[00:16:30.120 --> 00:16:33.120]  我經常是很準時
[00:16:33.120 --> 00:16:35.120]  多做幾下我也覺得
[00:16:35.120 --> 00:16:37.120]  他也遲,我也遲
[00:16:37.120 --> 00:16:40.120]  是不是也有這樣的心態呢?
[00:16:40.120 --> 00:16:41.120]  沒錯
[00:16:41.120 --> 00:16:42.120]  很多時候
[00:16:42.120 --> 00:16:45.120]  當我們不踩界的話
[00:16:45.120 --> 00:16:49.120]  我們可能會吃虧
[00:16:49.120 --> 00:16:50.120]  但是
[00:16:50.120 --> 00:16:52.120]  這個是不是一個見證
[00:16:52.120 --> 00:16:54.120]  能夠讓人看到
[00:16:54.120 --> 00:16:59.120]  我們與其他人是有分別的呢?
[00:16:59.120 --> 00:17:01.120]  另一方面
[00:17:01.120 --> 00:17:04.120]  偷取了上帝的物件
[00:17:04.120 --> 00:17:07.120]  《馬拉基書》第三章八到第九節
[00:17:07.120 --> 00:17:08.120]  這樣說
[00:17:08.120 --> 00:17:09.120]  我們一起讀
[00:17:09.120 --> 00:17:12.120]  人豈可奪取神之物呢?
[00:17:12.120 --> 00:17:15.120]  我們竟奪取我們的公物
[00:17:15.120 --> 00:17:16.120]  你們卻說
[00:17:16.120 --> 00:17:20.120]  我們在何事上奪取你的公物呢?
[00:17:20.120 --> 00:17:23.120]  就是你們在當立的十分之一
[00:17:23.120 --> 00:17:25.120]  和當獻的公物上
[00:17:25.120 --> 00:17:29.120]  因你們通國的人都奪取我的公物
[00:17:29.120 --> 00:17:35.120]  就坐就臨到你們身上
[00:17:35.120 --> 00:17:39.120]  近來因著沒有現場實體崇拜
[00:17:39.120 --> 00:17:40.120]  很多時候是網上
[00:17:40.120 --> 00:17:42.120]  就算現在重開現場實體
[00:17:42.120 --> 00:17:44.120]  我們也沒有收奉獻
[00:17:44.120 --> 00:17:45.120]  那你發覺
[00:17:45.120 --> 00:17:46.120]  我好像說多了
[00:17:46.120 --> 00:17:49.120]  每次都提醒大家要奉獻
[00:17:49.120 --> 00:17:51.120]  我不知道你們會不會覺得
[00:17:51.120 --> 00:17:55.120]  牧師弟你經常說錢的
[00:17:55.120 --> 00:17:57.120]  可能每一次提醒
[00:17:57.120 --> 00:17:58.120]  我都是用一個心
[00:17:58.120 --> 00:17:59.120]  就是
[00:17:59.120 --> 00:18:05.120]  我們有沒有偷取了上帝的物件呢?
[00:18:05.120 --> 00:18:07.120]  其實奉獻就是那種
[00:18:07.120 --> 00:18:09.120]  甘心樂意的呈獻
[00:18:09.120 --> 00:18:12.120]  去回應上帝的愛
[00:18:12.120 --> 00:18:15.120]  奉獻就是願意
[00:18:15.120 --> 00:18:17.120]  我們看到上帝在我們生命裏
[00:18:17.120 --> 00:18:19.120]  這麼豐盛的恩典的時候
[00:18:19.120 --> 00:18:23.120]  我們只不過是用小部份來回應
[00:18:23.120 --> 00:18:26.120]  去表達我們那份至誠
[00:18:26.120 --> 00:18:29.120]  的呈獻和一個個回應
[00:18:29.120 --> 00:18:30.120]  我想今天我們經常說
[00:18:30.120 --> 00:18:33.120]  十分之一在你的收入裏
[00:18:33.120 --> 00:18:37.120]  是來自一些這樣的教導
[00:18:37.120 --> 00:18:38.120]  我們也經常說
[00:18:38.120 --> 00:18:40.120]  如果當每一個會友
[00:18:40.120 --> 00:18:43.120]  都能夠實踐十分之一的時候
[00:18:43.120 --> 00:18:46.120]  教會就有更多的錢
[00:18:46.120 --> 00:18:49.120]  可以做更大的事
[00:18:49.120 --> 00:18:50.120]  是的
[00:18:50.120 --> 00:18:52.120]  兄弟姐妹我們有沒有想到
[00:18:52.120 --> 00:18:57.120]  原來我們有沒有將應該給回上帝的
[00:18:57.120 --> 00:19:00.120]  給回他呢?
[00:19:00.120 --> 00:19:03.120]  另外是過份的積聚
[00:19:03.120 --> 00:19:07.120]  宗教改革的時候出版的一本
[00:19:07.120 --> 00:19:09.120]  叫做海德堡教義問答
[00:19:09.120 --> 00:19:14.120]  是將很多我們信仰上的Q&A
[00:19:14.120 --> 00:19:16.120]  那些問答去告訴你
[00:19:16.120 --> 00:19:18.120]  應該怎樣去
[00:19:18.120 --> 00:19:20.120]  作一個好的基督徒
[00:19:20.120 --> 00:19:22.120]  裏面這樣形容
[00:19:22.120 --> 00:19:26.120]  偷渡是有兩種形態出現
[00:19:26.120 --> 00:19:29.120]  第一種形態是貪心
[00:19:29.120 --> 00:19:32.120]  第二種形態是濫用和浪費
[00:19:32.120 --> 00:19:36.120]  我們所擁有的資源
[00:19:36.120 --> 00:19:38.120]  很明顯地
[00:19:38.120 --> 00:19:42.120]  當我們濫用我們所擁有的資源的時候
[00:19:42.120 --> 00:19:45.120]  根據這個教義所說
[00:19:45.120 --> 00:19:50.120]  這是偷渡的其中一種表現、一種形態
[00:19:50.120 --> 00:19:52.120]  兄弟姐妹
[00:19:52.120 --> 00:19:55.120]  你擁有的多不多?
[00:19:55.120 --> 00:20:00.120]  你有沒有好好去運用它呢?
[00:20:00.120 --> 00:20:02.120]  我記得
[00:20:02.120 --> 00:20:05.120]  在神學院搬出來的時候
[00:20:05.120 --> 00:20:09.120]  我送了六百本書給神學院的圖書館
[00:20:09.120 --> 00:20:10.120]  我記得
[00:20:10.120 --> 00:20:14.120]  由上次搬屋搬到現在我住的屋的時候
[00:20:14.120 --> 00:20:16.120]  大屋搬小屋
