
[00:00:00.000 --> 00:00:03.500]  各位弟兄姐妹,早安!
[00:03:35.500 --> 00:03:37.500]  殊不知
[00:03:37.500 --> 00:03:40.500]  耶穌成為月節的羔羊
[00:03:40.500 --> 00:03:41.500]  感謝神
[00:03:41.500 --> 00:03:43.500]  那麼禮拜一呢
[00:03:43.500 --> 00:03:46.500]  我們叫做潔淨日
[00:03:46.500 --> 00:03:50.500]  因為耶穌進了耶路撒冷城
[00:03:50.500 --> 00:03:51.500]  禮拜天晚上
[00:03:51.500 --> 00:03:52.500]  他又出城去了
[00:03:52.500 --> 00:03:54.500]  到伯大尼
[00:03:54.500 --> 00:03:56.500]  伯大尼的意思是
[00:03:56.500 --> 00:03:58.500]  無花果樹之家
[00:03:58.500 --> 00:04:03.500]  所以他禮拜一又回來的時候
[00:04:03.500 --> 00:04:05.500]  他路過的時候看到無花果
[00:04:05.500 --> 00:04:06.500]  他肚子餓了
[00:04:06.500 --> 00:04:09.500]  他就要摘無花果子來吃
[00:04:09.500 --> 00:04:10.500]  是不是
[00:04:10.500 --> 00:04:13.500]  但是沒有果子
[00:04:13.500 --> 00:04:15.500]  他就揍住無花果
[00:04:15.500 --> 00:04:18.500]  結果無花果後來就枯掉
[00:04:18.500 --> 00:04:20.500]  我特別解釋
[00:04:20.500 --> 00:04:22.500]  我們基督徒啊
[00:04:22.500 --> 00:04:24.500]  要像無花果一樣
[00:04:24.500 --> 00:04:27.500]  主隨時要我們的時候
[00:04:27.500 --> 00:04:30.500]  我們隨時要能夠讓他用
[00:04:30.500 --> 00:04:31.500]  是不是
[00:04:31.500 --> 00:04:34.500]  主啊,這個不是我的時間啦
[00:04:34.500 --> 00:04:36.500]  主啊,我才買了五對牛
[00:04:36.500 --> 00:04:38.500]  要去試車一下
[00:04:38.500 --> 00:04:40.500]  主啊,我才買了一個房子
[00:04:40.500 --> 00:04:41.500]  要整理一下
[00:04:41.500 --> 00:04:44.500]  主啊,我才剛剛結婚
[00:04:44.500 --> 00:04:45.500]  是不是
[00:04:45.500 --> 00:04:49.500]  那他隨時要你
[00:04:49.500 --> 00:04:52.500]  我們就要準備好
[00:04:52.500 --> 00:04:54.500]  那麼耶穌又進到聖殿裡面
[00:04:54.500 --> 00:04:55.500]  潔淨了聖殿
[00:04:55.500 --> 00:04:56.500]  不是嗎
[00:04:56.500 --> 00:05:00.500]  推翻換銀錢的桌子等等
[00:05:00.500 --> 00:05:02.500]  趕出許多閒雜人物
[00:05:02.500 --> 00:05:04.500]  耶穌說了一句話
[00:05:04.500 --> 00:05:05.500]  這是我父
[00:05:05.500 --> 00:05:08.500]  是我禱告的殿
[00:05:08.500 --> 00:05:11.500]  你們到死他成了賊窩
[00:05:11.500 --> 00:05:13.500]  是不是
[00:05:13.500 --> 00:05:16.500]  那麼禮拜二呢
[00:05:16.500 --> 00:05:18.500]  是叫做錢餅日
[00:05:18.500 --> 00:05:20.500]  因為他在聖殿裡面
[00:05:20.500 --> 00:05:24.500]  跟法利塞人文士教師在那邊辯道
[00:05:24.500 --> 00:05:27.500]  那麼在那裡講經論道
[00:05:27.500 --> 00:05:31.500]  同樣的那個瑪利亞
[00:05:31.500 --> 00:05:33.500]  高抹耶穌
[00:05:33.500 --> 00:05:35.500]  高他的腳
[00:05:35.500 --> 00:05:37.500]  那麼禮拜三呢
[00:05:37.500 --> 00:05:40.500]  聖經沒有說耶穌幹什麼
[00:05:40.500 --> 00:05:41.500]  我相信
[00:05:41.500 --> 00:05:43.500]  所以耶穌一定是禱告靈修
[00:05:43.500 --> 00:05:45.500]  清淨神
[00:05:45.500 --> 00:05:48.500]  所以叫做靜默日
[00:05:48.500 --> 00:05:51.500]  那麼禮拜四呢
[00:05:51.500 --> 00:05:53.500]  禮拜四晚上
[00:05:53.500 --> 00:05:55.500]  就開始越節的晚餐
[00:05:55.500 --> 00:05:58.500]  所以那天晚上耶穌在越節的晚餐
[00:05:58.500 --> 00:05:59.500]  跟12個門徒
[00:05:59.500 --> 00:06:00.500]  不是嗎
[00:06:00.500 --> 00:06:03.500]  他又為門徒洗腳
[00:06:03.500 --> 00:06:06.500]  然後他又到
[00:06:06.500 --> 00:06:08.500]  科西馬的院去禱告
[00:06:08.500 --> 00:06:11.500]  那時候是半夜的時候
[00:06:11.500 --> 00:06:15.500]  他特別帶了兩個彼得約和雅各
[00:06:15.500 --> 00:06:17.500]  他說父啊
[00:06:17.500 --> 00:06:19.500]  求你撤去這杯
[00:06:19.500 --> 00:06:20.500]  但是不要照我的意思
[00:06:20.500 --> 00:06:22.500]  要照你的意思
[00:06:22.500 --> 00:06:25.500]  他一禱告就是一個小時
[00:06:25.500 --> 00:06:27.500]  然後禱告了三次
[00:06:27.500 --> 00:06:30.500]  最後他很確定
[00:06:30.500 --> 00:06:33.500]  父神要他去死
[00:06:33.500 --> 00:06:36.500]  所以他就很坦然的
[00:06:36.500 --> 00:06:38.500]  感謝神
[00:06:38.500 --> 00:06:40.500]  所以他連夜被捉拿
[00:06:40.500 --> 00:06:42.500]  被鞭打
[00:06:42.500 --> 00:06:44.500]  被受審判
[00:06:44.500 --> 00:06:45.500]  這就是禮拜五了
[00:06:45.500 --> 00:06:47.500]  受難日
[00:06:47.500 --> 00:06:48.500]  又受刑
[00:06:48.500 --> 00:06:51.500]  又走過十家苦路
[00:06:51.500 --> 00:06:53.500]  最後被釘上十字架
[00:06:53.500 --> 00:06:56.500]  又被拿下來
[00:06:56.500 --> 00:06:58.500]  那麼我們往年呢
[00:06:58.500 --> 00:07:01.500]  受難日我們都有聚會
[00:07:01.500 --> 00:07:02.500]  我記得
[00:07:02.500 --> 00:07:04.500]  過去我們講過
[00:07:04.500 --> 00:07:05.500]  比如說
[00:07:05.500 --> 00:07:07.500]  十架上七言
[00:07:07.500 --> 00:07:09.500]  耶穌講了七句話
[00:07:09.500 --> 00:07:11.500]  比如說
[00:07:11.500 --> 00:07:16.500]  我的神我的神為什麼離棄我
[00:07:16.500 --> 00:07:18.500]  最後一句話是說成了
[00:07:18.500 --> 00:07:21.500]  就是it's done
[00:07:21.500 --> 00:07:23.500]  那麼另外也有講過
[00:07:23.500 --> 00:07:25.500]  十架下七言
[00:07:25.500 --> 00:07:27.500]  同樣相對的七句話
[00:07:27.500 --> 00:07:28.500]  在十字架上面
[00:07:28.500 --> 00:07:31.500]  還有十架苦路十字站
[00:07:31.500 --> 00:07:33.500]  耶穌背著十字架經過的
[00:07:33.500 --> 00:07:37.500]  叫做via dolorosa
[00:07:37.500 --> 00:07:39.500]  學工程的人都知道via
[00:07:39.500 --> 00:07:41.500]  就是路徑經過
[00:07:41.500 --> 00:07:43.500]  dolorosa
[00:07:43.500 --> 00:07:47.500]  是一個希臘字
[00:07:47.500 --> 00:07:48.500]  是苦難的意思
[00:07:48.500 --> 00:07:49.500]  但是dolorosa
[00:07:49.500 --> 00:07:50.500]  你不覺得有這個
[00:07:50.500 --> 00:07:52.500]  九方香的意思嗎
[00:07:52.500 --> 00:07:54.500]  那個好漂亮一個字
[00:07:54.500 --> 00:07:56.500]  好像法國字dolorosa
[00:07:56.500 --> 00:08:00.500]  我上次跟七媽媽去耶路撒冷
[00:08:00.500 --> 00:08:02.500]  我們就有去走
[00:08:02.500 --> 00:08:03.500]  一站一站走
[00:08:03.500 --> 00:08:05.500]  看到有一個牌子
[00:08:05.500 --> 00:08:08.500]  解釋在這邊
[00:08:08.500 --> 00:08:10.500]  一門幫他背
[00:08:10.500 --> 00:08:14.500]  在這裡他媽媽給他擦等等
[00:08:14.500 --> 00:08:17.500]  真的是很有感觸
[00:08:17.500 --> 00:08:22.500]  那麼今天我是要講復活後
[00:08:22.500 --> 00:08:24.500]  那麼壽難日為什麼叫
[00:08:24.500 --> 00:08:26.500]  英文叫什麼
[00:08:26.500 --> 00:08:28.500]  good friday
[00:08:28.500 --> 00:08:30.500]  有什麼好good的
[00:08:30.500 --> 00:08:31.500]  是不是
[00:08:31.500 --> 00:08:33.500]  因為在人看
[00:08:33.500 --> 00:08:34.500]  十字架是羞辱
[00:08:34.500 --> 00:08:35.500]  是死亡
[00:08:35.500 --> 00:08:36.500]  是刑罰
[00:08:36.500 --> 00:08:38.500]  是苦難
[00:08:38.500 --> 00:08:40.500]  但是在神看
[00:08:40.500 --> 00:08:43.500]  十字架是榮耀
[00:08:43.500 --> 00:08:45.500]  十字架是
[00:08:45.500 --> 00:08:46.500]  釋放
[00:08:46.500 --> 00:08:48.500]  十字架是永生的圈禁
[00:08:48.500 --> 00:08:50.500]  十字架是復活的盼望
[00:08:50.500 --> 00:08:53.500]  不是嗎
[00:08:53.500 --> 00:08:54.500]  所以禮拜六
[00:08:54.500 --> 00:08:57.500]  耶穌在墳墓裡面
[00:08:57.500 --> 00:09:00.500]  我們叫墳墓師
[00:09:00.500 --> 00:09:01.500]  那麼
[00:09:01.500 --> 00:09:04.500]  有人說他下到陰間去了
[00:09:04.500 --> 00:09:05.500]  甚至於天主教說
[00:09:05.500 --> 00:09:08.500]  他去向死人傳福音去了
[00:09:08.500 --> 00:09:11.500]  救世人
[00:09:11.500 --> 00:09:14.500]  禮拜天就是復活主日
[00:09:14.500 --> 00:09:16.500]  耶穌已經復活了
[00:09:16.500 --> 00:09:22.500]  耶穌已經復活了
[00:09:22.500 --> 00:09:23.500]  可惜我們沒有示範
[00:09:23.500 --> 00:09:24.500]  來唱這首歌
[00:09:24.500 --> 00:09:26.500]  很好的一首歌
[00:09:26.500 --> 00:09:29.500]  這是上個禮拜到今天
[00:09:29.500 --> 00:09:32.500]  各位我很感恩
[00:09:32.500 --> 00:09:34.500]  因為我們
[00:09:34.500 --> 00:09:35.500]  一樣呢
[00:09:35.500 --> 00:09:37.500]  我們會有The Lent
[00:09:37.500 --> 00:09:41.500]  大齋節四十天的連鎖禁食禱告
[00:09:41.500 --> 00:09:44.500]  那麼每天都有禱告的經文
[00:09:44.500 --> 00:09:45.500]  還有我錄的禱告
[00:09:45.500 --> 00:09:47.500]  放到網上面
[00:09:47.500 --> 00:09:49.500]  另外還有一個叫做
[00:09:49.500 --> 00:09:52.500]  二十一天復興與益智的禱告
[00:09:52.500 --> 00:09:54.500]  這是我們有幾個姐妹
[00:09:54.500 --> 00:09:56.500]  我們晨宴帶班
[00:09:56.500 --> 00:09:58.500]  帶著大家來
[00:09:58.500 --> 00:09:59.500]  做這個
[00:09:59.500 --> 00:10:00.500]  做禱告
[00:10:00.500 --> 00:10:01.500]  二十一天的連鎖
[00:10:01.500 --> 00:10:02.500]  十二天
[00:10:02.500 --> 00:10:04.500]  只做了十二天
[00:10:04.500 --> 00:10:06.500]  那麼也是用這個來
[00:10:06.500 --> 00:10:08.500]  做主要的禱告的根據
[00:10:08.500 --> 00:10:09.500]  禱告的依據
[00:10:09.500 --> 00:10:11.500]  禱告的經文
[00:10:11.500 --> 00:10:12.500]  等等
[00:10:12.500 --> 00:10:14.500]  Hallelujah 讚聲
[00:10:14.500 --> 00:10:16.500]  耶穌今天復活了
[00:10:16.500 --> 00:10:19.500]  Hallelujah 是的
[00:10:19.500 --> 00:10:25.500]  那麼
[00:10:25.500 --> 00:10:28.500]  耶穌為什麼要復活呢
[00:10:28.500 --> 00:10:30.500]  你覺得
[00:10:30.500 --> 00:10:32.500]  因為有幾個理由啊
[00:10:32.500 --> 00:10:34.500]  最少有四個理由
[00:10:34.500 --> 00:10:38.500]  第一個理由他要兌現預言
[00:10:38.500 --> 00:10:40.500]  就是說有Prophecy
[00:10:40.500 --> 00:10:43.500]  About His Resurrection
[00:10:43.500 --> 00:10:47.500]  所以就如此的成就了
[00:10:47.500 --> 00:10:50.500]  譬如講這四篇十六篇
[00:10:50.500 --> 00:10:52.500]  第十節他說什麼
[00:10:52.500 --> 00:10:54.500]  他說你必不撇下
[00:10:54.500 --> 00:10:56.500]  他在陰間
[00:10:56.500 --> 00:10:59.500]  你必不讓他的身體見朽壞
[00:10:59.500 --> 00:11:02.500]  表示說耶穌要復活
[00:11:02.500 --> 00:11:04.500]  和希亞書六章二節
[00:11:04.500 --> 00:11:08.500]  他說耶穌三日後要復活
[00:11:08.500 --> 00:11:11.500]  以賽亞書五十三章預言到
[00:11:11.500 --> 00:11:14.500]  那是在主前七百年
[00:11:14.500 --> 00:11:16.500]  預言到耶穌的死
[00:11:16.500 --> 00:11:17.500]  耶穌要來
[00:11:17.500 --> 00:11:20.500]  耶穌要復活
[00:11:20.500 --> 00:11:24.500]  所以這些通通都成就了
[00:11:24.500 --> 00:11:25.500]  是不是
[00:11:25.500 --> 00:11:27.500]  我們看到這麼多年來
[00:11:27.500 --> 00:11:30.500]  耶穌誕降生馬朝
[00:11:30.500 --> 00:11:32.500]  司祭約翰
[00:11:32.500 --> 00:11:36.500]  我們也看到許許多多的門徒使徒
[00:11:36.500 --> 00:11:40.500]  為主來做事情
[00:11:40.500 --> 00:11:43.500]  所以這就實現了預言
[00:11:43.500 --> 00:11:49.500]  先知說的還有經上記的等等
[00:11:49.500 --> 00:11:53.500]  聖經上面有上預言啊
[00:11:53.500 --> 00:11:56.500]  聽說只有一個大的
[00:11:56.500 --> 00:12:00.500]  一個大類還沒有實現是什麼
[00:12:00.500 --> 00:12:02.500]  耶穌再來
[00:12:02.500 --> 00:12:05.500]  跟再來以後的所謂的新天新地啊
[00:12:05.500 --> 00:12:10.500]  或者是千禧年國度啦
[00:12:10.500 --> 00:12:12.500]  或者被提啦
[00:12:12.500 --> 00:12:13.500]  或怎麼樣
[00:12:13.500 --> 00:12:16.500]  是一個大類還沒有發生
[00:12:16.500 --> 00:12:18.500]  但是不管怎麼樣
[00:12:18.500 --> 00:12:22.500]  耶穌兌現了預言
[00:12:22.500 --> 00:12:28.500]  另外他要讓他的證據能夠顯示
[00:12:28.500 --> 00:12:30.500]  他用證據來顯示
[00:12:30.500 --> 00:12:32.500]  他真的復活了
[00:12:32.500 --> 00:12:36.500]  譬如我們讀到聖經上面說
[00:12:36.500 --> 00:12:38.500]  當主日的早上
[00:12:38.500 --> 00:12:40.500]  那個姐妹們
[00:12:40.500 --> 00:12:44.500]  跑去那個耶穌安葬那個洞穴
[00:12:44.500 --> 00:12:46.500]  墓穴
[00:12:46.500 --> 00:12:48.500]  因為他們那天急急忙忙的
[00:12:48.500 --> 00:12:51.500]  沒有把耶穌好好的告母
[00:12:51.500 --> 00:12:55.500]  所以他們帶著香膏去要告耶穌
[00:12:55.500 --> 00:12:58.500]  結果發現耶穌不在裡面
[00:12:58.500 --> 00:13:01.500]  那個天使說你們在人裡面
[00:13:01.500 --> 00:13:03.500]  怎麼找到活人呢
[00:13:03.500 --> 00:13:04.500]  是不是
[00:13:04.500 --> 00:13:09.500]  原來耶穌留下的是一個空墳墓
[00:13:09.500 --> 00:13:11.500]  我有的時候想
[00:13:11.500 --> 00:13:13.500]  耶穌要不要應該留個墳墓
[00:13:13.500 --> 00:13:14.500]  或者留個金身
[00:13:14.500 --> 00:13:18.500]  或者留一個千年不壞的身體
[00:13:18.500 --> 00:13:21.500]  讓我們膜拜啊
[00:13:21.500 --> 00:13:24.500]  今天你到耶路撒冷去
[00:13:24.500 --> 00:13:26.500]  有一個清真寺裡面
[00:13:26.500 --> 00:13:31.500]  有那個馬哈馬的墳墓在那邊
[00:13:31.500 --> 00:13:32.500]  讓人膜拜
[00:13:32.500 --> 00:13:36.500]  今天你到有一些寺廟裡面去
[00:13:36.500 --> 00:13:41.500]  有這個佛陀佛祖的金身在那邊
[00:13:41.500 --> 00:13:45.500]  但是耶穌什麼都沒有留下來
[00:13:45.500 --> 00:13:47.500]  因為耶穌復活了
[00:13:47.500 --> 00:13:49.500]  是的
[00:13:49.500 --> 00:13:51.500]  那麼祂復活了
[00:13:51.500 --> 00:13:54.500]  不是就是就復活了就復活了
[00:13:54.500 --> 00:13:55.500]  祂還傳福音
[00:13:55.500 --> 00:13:57.500]  祂還行聖祭
[00:13:57.500 --> 00:14:02.500]  我們可以看到許多門徒生命的改變
[00:14:02.500 --> 00:14:04.500]  可以證明祂真的復活了
[00:14:04.500 --> 00:14:06.500]  你知道嗎
[00:14:06.500 --> 00:14:10.500]  包括我這個寧晚不靈的人
[00:14:10.500 --> 00:14:14.500]  都可以來證明說耶穌真的復活了
[00:14:14.500 --> 00:14:18.500]  我記得我以前讀大學的時候
[00:14:18.500 --> 00:14:23.500]  沒有五十年也有四十五年啊
[00:14:23.500 --> 00:14:25.500]  人家給我傳福音啊
[00:14:25.500 --> 00:14:26.500]  我說你要我信耶穌
[00:14:26.500 --> 00:14:30.500]  太陽從西邊起來
[00:14:30.500 --> 00:14:32.500]  我現在每天看到的太陽
[00:14:32.500 --> 00:14:35.500]  都是從西邊起來的
[00:14:35.500 --> 00:14:37.500]  我的家人跟我說
[00:14:37.500 --> 00:14:38.500]  阿基雅心你信可以
[00:14:38.500 --> 00:14:41.500]  不要信太迷啦
[00:14:41.500 --> 00:14:43.500]  曾幾何時
[00:14:43.500 --> 00:14:46.500]  我現在執迷不悟了
[00:14:46.500 --> 00:14:47.500]  是不是
[00:14:47.500 --> 00:14:49.500]  哈雷諾亞
[00:14:49.500 --> 00:14:52.500]  那天我們的大海說
[00:14:52.500 --> 00:14:55.500]  哎牧師你看起來很年輕耶
[00:14:55.500 --> 00:14:57.500]  我七十一了
[00:14:57.500 --> 00:14:58.500]  但是我感謝神
[00:14:58.500 --> 00:15:00.500]  因為我信了耶穌
[00:15:00.500 --> 00:15:01.500]  哈雷諾亞
[00:15:01.500 --> 00:15:03.500]  我有平安我有喜樂
[00:15:03.500 --> 00:15:06.500]  我有永生的確信
[00:15:06.500 --> 00:15:08.500]  哈雷諾亞是個神
[00:15:08.500 --> 00:15:11.500]  哦神是又正又活的神
[00:15:11.500 --> 00:15:14.500]  他為他所愛的人
[00:15:14.500 --> 00:15:16.500]  所賜給他們的平安喜樂健康
[00:15:16.500 --> 00:15:19.500]  還有祝福保守帶領
[00:15:19.500 --> 00:15:22.500]  不是你所能想像的
[00:15:22.500 --> 00:15:24.500]  超過你的腦袋
[00:15:24.500 --> 00:15:27.500]  你的腦袋絕對不會想像的
[00:15:27.500 --> 00:15:30.500]  而他在你的心裡面
[00:15:30.500 --> 00:15:33.500]  把十八英寸挪過來這邊
[00:15:33.500 --> 00:15:34.500]  你就有救啦
[00:15:34.500 --> 00:15:35.500]  你就有福啦
[00:15:35.500 --> 00:15:37.500]  哈雷諾亞
[00:15:37.500 --> 00:15:40.500]  我們看到許多門徒生命的轉變
[00:15:40.500 --> 00:15:44.500]  那最明顯的是彼得嘛
[00:15:44.500 --> 00:15:46.500]  耶穌被釘死了
[00:15:46.500 --> 00:15:47.500]  復活了
[00:15:47.500 --> 00:15:48.500]  他還怎麼樣
[00:15:48.500 --> 00:15:51.500]  他還跑去打魚去了
[00:15:51.500 --> 00:15:52.500]  他還帶了好幾個門徒
[00:15:52.500 --> 00:15:55.500]  包括巴多羅滿
[00:15:55.500 --> 00:15:57.500]  就是拿丹葉
[00:15:57.500 --> 00:15:59.500]  還有好幾個門徒
[00:15:59.500 --> 00:16:02.500]  包括雅各登
[00:16:02.500 --> 00:16:03.500]  是不是
[00:16:03.500 --> 00:16:05.500]  耶穌再來找他的時候
[00:16:05.500 --> 00:16:06.500]  三次問他說
[00:16:06.500 --> 00:16:08.500]  彼得你愛我嗎
[00:16:08.500 --> 00:16:10.500]  我的腳癢
[00:16:10.500 --> 00:16:11.500]  是不是
[00:16:11.500 --> 00:16:14.500]  你都不會想到這一個是
[00:16:14.500 --> 00:16:18.500]  三次不認主的這個人
[00:16:18.500 --> 00:16:22.500]  他這下子跪下去在主的面前
[00:16:22.500 --> 00:16:26.500]  他後來他為主傳福音
[00:16:26.500 --> 00:16:27.500]  被捉了
[00:16:27.500 --> 00:16:29.500]  人家要殺他要釘他十指架
[00:16:29.500 --> 00:16:32.500]  他說我不配啦
[00:16:32.500 --> 00:16:34.500]  我的主是這樣子釘
[00:16:34.500 --> 00:16:36.500]  你就乾脆把我倒過來釘好了
[00:16:36.500 --> 00:16:38.500]  所以他是頭下腳上的
[00:16:38.500 --> 00:16:41.500]  釘在十指架上死掉的
[00:16:41.500 --> 00:16:45.500]  巴多羅滿拿丹葉是被剝皮死掉的
[00:16:45.500 --> 00:16:48.500]  以賽亞是被腰斬成兩半死掉的
[00:16:48.500 --> 00:16:52.500]  許許多多的門徒使徒
[00:16:52.500 --> 00:16:55.500]  都為主殉道
[00:16:55.500 --> 00:16:56.500]  義無反顧
[00:16:56.500 --> 00:16:57.500]  為什麼
[00:16:57.500 --> 00:16:59.500]  生命改變
[00:16:59.500 --> 00:17:01.500]  知道這是一個復活的主
[00:17:01.500 --> 00:17:03.500]  不是嗎
[00:17:03.500 --> 00:17:05.500]  而耶穌復活
[00:17:05.500 --> 00:17:08.500]  祂也向許多人顯現
[00:17:08.500 --> 00:17:09.500]  當天主日
[00:17:09.500 --> 00:17:12.500]  祂在墓地向好幾個瑪利亞
[00:17:12.500 --> 00:17:14.500]  還有門徒顯現
[00:17:14.500 --> 00:17:17.500]  然後又向門徒顯現晚上
[00:17:17.500 --> 00:17:19.500]  然後有一個叫多瑪迪士馬
[00:17:19.500 --> 00:17:20.500]  多瑪迪士馬
[00:17:20.500 --> 00:17:22.500]  他說我才不信呢
[00:17:22.500 --> 00:17:24.500]  除非我看到他釘成了十指架
[00:17:24.500 --> 00:17:27.500]  耶穌顯現在他面前
[00:17:27.500 --> 00:17:30.500]  他說多瑪你來看
[00:17:30.500 --> 00:17:33.500]  多瑪怎麼樣
[00:17:33.500 --> 00:17:35.500]  跪下去
[00:17:35.500 --> 00:17:36.500]  我的主我的神
[00:17:36.500 --> 00:17:37.500]  是不是
[00:17:37.500 --> 00:17:40.500]  從一個多疑的多瑪
[00:17:40.500 --> 00:17:43.500]  成為一個生命有變化的人
[00:17:43.500 --> 00:17:46.500]  你知道多瑪
[00:17:46.500 --> 00:17:48.500]  後來被迫來到的時候
[00:17:48.500 --> 00:17:49.500]  他一路跑
[00:17:49.500 --> 00:17:50.500]  他跑到哪裡
[00:17:50.500 --> 00:17:52.500]  跑到印度
[00:17:52.500 --> 00:17:54.500]  聽說還到了中國
[00:17:54.500 --> 00:17:56.500]  甚至於有人說中國的警教
[00:17:56.500 --> 00:18:00.500]  都是他們這幾個人傳的
[00:18:00.500 --> 00:18:02.500]  所以現在印度有許多
[00:18:02.500 --> 00:18:07.500]  聖多瑪大教堂
[00:18:07.500 --> 00:18:09.500]  都是從他傳去的
[00:18:09.500 --> 00:18:11.500]  另外彼得也是
[00:18:11.500 --> 00:18:13.500]  耶穌上來顯現
[00:18:13.500 --> 00:18:16.500]  在加利利的海邊
[00:18:16.500 --> 00:18:18.500]  他說帶了門徒打魚
[00:18:18.500 --> 00:18:20.500]  整夜沒有得著
[00:18:20.500 --> 00:18:21.500]  然後回來的時候
[00:18:21.500 --> 00:18:23.500]  耶穌說在那邊嚇我
[00:18:23.500 --> 00:18:25.500]  哇一下子
[00:18:25.500 --> 00:18:30.500]  魚獲滿滿地回來了
[00:18:30.500 --> 00:18:33.500]  發現是跪在耶穌腳前
