
[00:00:00.000 --> 00:00:04.800]  今天跟大家看「復活主向人顯現」
[00:02:09.080 --> 00:02:12.400]  卻有兩個人攤在旁邊
[00:02:12.400 --> 00:02:14.000]  意無分開
[00:02:14.000 --> 00:02:17.600]  婦女們驚怕將念復地
[00:02:17.600 --> 00:02:19.600]  那兩個人就對她們說
[00:02:19.600 --> 00:02:23.200]  「為什麼在死人中找活人呢?」
[00:02:23.200 --> 00:02:26.800]  「難道在這裏已經復活了」
[00:02:26.800 --> 00:02:28.320]  「在我記憶下」
[00:02:28.320 --> 00:02:30.880]  「我還在家裏的天堂」
[00:02:30.880 --> 00:02:33.040]  「今日復活了」
[00:02:33.040 --> 00:02:37.400]  說:「人子必須被交在罪人手裏」
[00:02:37.400 --> 00:02:39.320]  「釘在十字架上」
[00:02:39.320 --> 00:02:41.560]  「第三天復活」
[00:02:41.560 --> 00:02:44.960]  「難道在我記憶中已復活了」
[00:02:44.960 --> 00:02:46.640]  便從墳墓那裏回去
[00:02:46.640 --> 00:02:48.160]  把這一切的事
[00:02:48.160 --> 00:02:51.800]  告訴十一個門徒和其餘的人
[00:02:51.800 --> 00:02:55.040]  「那裏的屍體」
[00:02:55.040 --> 00:02:59.520]  「在我記憶中已復活了」
[00:02:59.520 --> 00:03:02.600]  「在我記憶中已復活了」
[00:03:02.600 --> 00:03:06.520]  「但有天堂在死人中找活人」
[00:03:06.520 --> 00:03:07.760]  他們這些話
[00:03:07.760 --> 00:03:09.800]  使徒以為是胡言
[00:03:09.800 --> 00:03:11.360]  就不相信
[00:03:11.360 --> 00:03:12.840]  「那裏的屍體」
[00:03:12.840 --> 00:03:16.840]  「在我記憶中已復活了」
[00:03:16.840 --> 00:03:21.480]  「但有天堂在死人中找活人」
[00:03:21.480 --> 00:03:25.800]  「但有天堂在死人中找活人」
[00:03:25.800 --> 00:03:28.960]  這就是《路加》二十四章所記載的
[00:03:28.960 --> 00:03:30.520]  頭一部分關乎的
[00:03:30.520 --> 00:03:37.200]  第一次見到耶穌復活後的經驗
[00:03:37.200 --> 00:03:40.640]  就是這幾位婦女親自見證到
[00:03:40.640 --> 00:03:42.840]  因為天使和她們解釋
[00:03:42.840 --> 00:03:45.240]  耶穌基督復活的事實
[00:03:45.240 --> 00:03:48.000]  當時門徒以為是胡言
[00:03:48.000 --> 00:03:50.240]  但後來去到墳墓的時候
[00:03:50.240 --> 00:03:52.800]  見到耶穌的屍體已經埋在那裏
[00:03:52.800 --> 00:03:55.360]  甚至是果絲布
[00:03:55.360 --> 00:03:59.680]  很整齊地放在墳墓那裏
[00:03:59.680 --> 00:04:01.360]  細麻布獨在一處
[00:04:01.360 --> 00:04:03.560]  他就驚奇
[00:04:03.560 --> 00:04:06.480]  原來真是一件不尋常的事
[00:04:06.480 --> 00:04:09.800]  耶穌是復活的主
[00:04:09.800 --> 00:04:12.680]  在這裏我們第一看到的是證明
[00:04:12.680 --> 00:04:14.920]  主耶穌基督為何祂要復活
[00:04:14.920 --> 00:04:16.440]  向人顯現
[00:04:16.440 --> 00:04:20.040]  因為祂證明祂的預言是真實的
[00:04:20.040 --> 00:04:22.240]  剛才我們讀過這幾節
[00:04:22.240 --> 00:04:24.000]  都可以很清楚地見到
[00:04:24.000 --> 00:04:26.960]  因為祂引述了耶穌先前說的話
[00:04:26.960 --> 00:04:29.680]  「婦女們很驚怕,將念復地那兩個人」
[00:04:29.680 --> 00:04:31.640]  「就是天使,就對她們說」
[00:04:31.640 --> 00:04:34.160]  「為什麼在死人中找活人呢?」
[00:04:34.160 --> 00:04:36.880]  「她不在這裏,已經復活了」
[00:04:36.880 --> 00:04:40.640]  想想當紀念她還在加利利的時候
[00:04:40.640 --> 00:04:42.240]  怎樣告訴我們
[00:04:42.240 --> 00:04:44.640]  祂說人子就是耶穌預言自己
[00:04:44.640 --> 00:04:47.560]  「必須被交在罪人手裏」
[00:04:47.560 --> 00:04:49.480]  「釘在十字架上」
[00:04:49.480 --> 00:04:53.040]  「但是第三天復活」
[00:04:53.040 --> 00:04:56.640]  主耶穌在未受死之前
[00:04:56.640 --> 00:05:00.160]  祂很早的時候在傳道開始
[00:05:00.160 --> 00:05:02.040]  中間到尾後
[00:05:02.040 --> 00:05:06.240]  祂也是再次告訴門徒
[00:05:06.240 --> 00:05:09.240]  知道這是神的計劃
[00:05:09.240 --> 00:05:10.960]  不只是人害我
[00:05:10.960 --> 00:05:13.520]  不是偶然發生的事
[00:05:13.520 --> 00:05:15.240]  是神的計劃
[00:05:15.240 --> 00:05:17.120]  是神自己安排的
[00:05:17.120 --> 00:05:20.120]  是祂自己願意來成就的
[00:05:20.120 --> 00:05:23.240]  就是祂說祂必須交在罪人手裏
[00:05:23.240 --> 00:05:25.120]  釘在十字架上
[00:05:25.120 --> 00:05:26.920]  但是很重要的
[00:05:26.920 --> 00:05:30.520]  這個計劃就是讓祂從死裏面
[00:05:30.520 --> 00:05:32.520]  第三天復活
[00:05:32.520 --> 00:05:34.320]  所以我們知道主耶穌
[00:05:34.320 --> 00:05:37.400]  祂其實單單在路駕福音
[00:05:37.400 --> 00:05:38.960]  就已經起碼說過兩次了
[00:05:38.960 --> 00:05:40.080]  在很早的時候
[00:05:40.080 --> 00:05:40.800]  第九章
[00:05:40.800 --> 00:05:42.360]  如果大家有時間回去看看
[00:05:42.360 --> 00:05:44.200]  當時跟彼得的對話
[00:05:44.200 --> 00:05:48.520]  他說人子必須受許多的苦
[00:05:48.520 --> 00:05:51.920]  被長老祭司長和民事氣絕
[00:05:51.920 --> 00:05:53.640]  並且被殺
[00:05:53.640 --> 00:05:55.280]  第三天復活
[00:05:55.280 --> 00:05:58.680]  這是在路駕福音的第九章裡說的
[00:05:58.680 --> 00:05:59.880]  這裡祂特別說
[00:05:59.880 --> 00:06:02.760]  長老祭司長民事是指猶太人
[00:06:02.760 --> 00:06:05.240]  所以祂是被猶太人迫害
[00:06:05.240 --> 00:06:09.040]  來治祂之死地
[00:06:09.040 --> 00:06:12.360]  但是很重要的祂說第三天復活
[00:06:12.360 --> 00:06:15.120]  接著在路駕福音去到第十八章
[00:06:15.120 --> 00:06:16.320]  即是後面那一部分
[00:06:16.320 --> 00:06:17.640]  差不多到最後的時候
[00:06:17.640 --> 00:06:20.920]  耶穌在十二個門徒當中
[00:06:20.920 --> 00:06:22.720]  就是在未上耶路撒冷之前
[00:06:22.720 --> 00:06:25.240]  告訴祂為什麼祂要上耶路撒冷
[00:06:25.240 --> 00:06:27.000]  祂就告訴門徒
[00:06:27.000 --> 00:06:28.960]  祂說祂要被外邦人
[00:06:28.960 --> 00:06:29.960]  這裡指外邦人
[00:06:29.960 --> 00:06:30.960]  不單止猶太人
[00:06:30.960 --> 00:06:33.760]  祂說要交給外邦人
[00:06:33.760 --> 00:06:36.000]  他們要戲弄祂
[00:06:36.000 --> 00:06:37.960]  凌辱祂
[00:06:37.960 --> 00:06:39.880]  套唾沫在祂的臉上
[00:06:39.880 --> 00:06:41.360]  並且鞭打祂
[00:06:41.360 --> 00:06:42.240]  殺害祂
[00:06:42.240 --> 00:06:44.640]  這就是後來一直記載
[00:06:44.640 --> 00:06:47.960]  路駕和其他福音書所記載的事實
[00:06:47.960 --> 00:06:51.640]  主耶穌基督被這些羅馬外邦人
[00:06:51.640 --> 00:06:54.560]  戲弄、鞭打、凌辱
[00:06:54.560 --> 00:06:56.080]  然後殺害
[00:06:56.080 --> 00:06:58.280]  但是接著在第十八章
[00:06:58.280 --> 00:06:59.400]  耶穌最後一句
[00:06:59.400 --> 00:07:04.160]  祂說第三天祂要復活
[00:07:04.160 --> 00:07:05.840]  所以當時其實門徒
[00:07:05.840 --> 00:07:07.720]  是不太明白這個意思的
[00:07:07.720 --> 00:07:09.760]  因為他們很難想像到
[00:07:09.760 --> 00:07:12.120]  人可以從死裡面復活
[00:07:12.120 --> 00:07:13.800]  而且也是一個隱藏的奧秘
[00:07:13.800 --> 00:07:16.000]  當時他們還未能夠完全明白
[00:07:16.000 --> 00:07:17.800]  直到耶穌釘死之後
[00:07:17.800 --> 00:07:18.360]  他們知道
[00:07:18.360 --> 00:07:19.920]  原來主耶穌被釘
[00:07:19.920 --> 00:07:21.640]  我們好像沒有了盼望
[00:07:21.640 --> 00:07:22.840]  但是到祂復活
[00:07:22.840 --> 00:07:24.280]  向他們顯現的時候
[00:07:24.280 --> 00:07:26.080]  就恍然大悟
[00:07:26.080 --> 00:07:26.960]  所以我們知道
[00:07:26.960 --> 00:07:31.440]  這就是耶穌基督祂之前
[00:07:31.440 --> 00:07:34.000]  不單止在舊約有預言
[00:07:34.000 --> 00:07:36.280]  這個救主的受苦
[00:07:36.280 --> 00:07:37.960]  祂自己的說話
[00:07:37.960 --> 00:07:39.880]  在祂當時的時候
[00:07:39.880 --> 00:07:42.480]  祂也預言自己會受苦、受害
[00:07:42.480 --> 00:07:43.920]  但是加上一件事情
[00:07:43.920 --> 00:07:46.560]  這件事情就是主耶穌很清楚地告訴我們
[00:07:46.560 --> 00:07:51.120]  第三天祂復活了
[00:07:51.120 --> 00:07:52.920]  所以我們看到
[00:07:52.920 --> 00:07:57.440]  甚至當時這種說法一直傳開去
[00:07:57.440 --> 00:08:01.960]  有祭司長去到比拉多面前
[00:08:01.960 --> 00:08:03.640]  去到官府面前
[00:08:03.640 --> 00:08:06.800]  說這個民間傳說
[00:08:06.800 --> 00:08:08.120]  有很多人說
[00:08:08.120 --> 00:08:09.240]  耶穌祂自己說過
[00:08:09.240 --> 00:08:10.360]  祂說祂死了之後
[00:08:10.360 --> 00:08:12.360]  第三天會復活的
[00:08:12.360 --> 00:08:15.240]  所以你們要快些派兵去監視
[00:08:15.240 --> 00:08:18.240]  免得有人偷了祂的屍體
[00:08:18.240 --> 00:08:19.960]  然後說祂復活了
[00:08:19.960 --> 00:08:22.440]  這些假的事情
[00:08:22.440 --> 00:08:25.960]  傳給很多人以為是真的
[00:08:25.960 --> 00:08:28.040]  當然他們是不相信的
[00:08:28.040 --> 00:08:32.280]  所以他們特別用重兵來守護這個墳墓
[00:08:32.280 --> 00:08:34.920]  結果當天使來顯現的時候
[00:08:34.920 --> 00:08:37.000]  那些兵丁屠殺
[00:08:37.000 --> 00:08:40.200]  然後那個大石就滾開
[00:08:40.200 --> 00:08:41.240]  復活的主
[00:08:41.240 --> 00:08:45.800]  就真的來向人顯現
[00:08:45.800 --> 00:08:48.400]  所以這個情況當時有很多人聽說過
[00:08:48.400 --> 00:08:50.040]  連祭司長也聽說過
[00:08:50.040 --> 00:08:53.840]  可見耶穌早就預告了
[00:08:53.840 --> 00:08:56.360]  預告這件事情會發生
[00:08:56.360 --> 00:08:58.280]  預告之後是否真的會發生
[00:08:58.280 --> 00:08:59.560]  所以耶穌就顯現了
[00:08:59.560 --> 00:09:02.800]  所以我們看到這裡就是主耶穌顯現
[00:09:02.800 --> 00:09:07.320]  告訴所有的信眾
[00:09:07.320 --> 00:09:11.000]  然後將這個消息更多地傳揚出去
[00:09:11.000 --> 00:09:15.960]  耶穌基督見證祂是一位復活的真神
[00:09:15.960 --> 00:09:19.560]  是復活的主
[00:09:19.560 --> 00:09:20.840]  所以我們感謝神
[00:09:20.840 --> 00:09:23.600]  耶穌的復活顯現是很重要的
[00:09:23.600 --> 00:09:24.720]  不是一種傳說
[00:09:24.720 --> 00:09:28.200]  不是只寫在紀錄上任人怎樣寫
[00:09:28.200 --> 00:09:30.840]  而是有很多不同的歷史
[00:09:30.840 --> 00:09:33.440]  去考究那件發生了的事實
[00:09:33.440 --> 00:09:36.160]  當時有很多的門徒
[00:09:36.160 --> 00:09:38.920]  同時間來見到耶穌的顯現
[00:09:38.920 --> 00:09:42.360]  有十一個門徒一起見到耶穌的顯現
[00:09:42.360 --> 00:09:43.960]  後來保留更說
[00:09:43.960 --> 00:09:46.320]  向不同的使徒顯現過
[00:09:46.320 --> 00:09:49.880]  更加一時向五百多弟兄來顯現
[00:09:49.880 --> 00:09:53.360]  所以耶穌有很多次在這四十天裡
[00:09:53.360 --> 00:09:54.840]  向門徒來顯現
[00:09:54.840 --> 00:09:57.000]  很重要的一個原因
[00:09:57.000 --> 00:10:00.040]  當然就是證明祂是真的復活了
[00:10:00.040 --> 00:10:01.720]  祂是活著的主
[00:10:01.720 --> 00:10:05.480]  所以初期教會的時代
[00:10:05.480 --> 00:10:11.800]  有人用不同的學說來試圖攻擊基督教
[00:10:11.800 --> 00:10:18.360]  以及想復活主這個事實被消除
[00:10:18.360 --> 00:10:20.400]  但是因為它是真的
[00:10:20.400 --> 00:10:23.240]  所以沒有辦法去禁止
[00:10:23.240 --> 00:10:25.720]  其中一種學說就叫「幻影說」
[00:10:25.720 --> 00:10:27.760]  一個很特別的怪論
[00:10:27.760 --> 00:10:30.360]  就是說耶穌基督其實不是真的復活
[00:10:30.360 --> 00:10:31.760]  只是一個假象
[00:10:31.760 --> 00:10:34.120]  很多人一見到是一個假象
[00:10:34.120 --> 00:10:36.320]  以為祂已經復活了
[00:10:36.320 --> 00:10:38.120]  所以耶穌不單止一次
[00:10:38.120 --> 00:10:39.080]  是多次
[00:10:39.080 --> 00:10:42.480]  而且是向不同的人來顯現
[00:10:42.480 --> 00:10:46.160]  更重要的是祂先預告
[00:10:46.160 --> 00:10:50.120]  如果事件沒有預告又顯現
[00:10:50.120 --> 00:10:52.720]  這可能是隨便騙人的
[00:10:52.720 --> 00:10:55.720]  但是祂很清楚一早已經預告證明
[00:10:55.720 --> 00:10:58.960]  這是一個完整的一個神的計劃
[00:10:58.960 --> 00:11:00.320]  而祂復活的顯現
[00:11:00.320 --> 00:11:03.800]  就是應驗了和證實了這個事實
[00:11:03.800 --> 00:11:05.520]  所以羅馬書第一章
[00:11:05.520 --> 00:11:07.840]  第一章的三和四節
[00:11:07.840 --> 00:11:09.360]  我們一起讀好嗎?請讀
[00:11:09.360 --> 00:11:11.240]  論到他兒子
[00:11:11.240 --> 00:11:13.760]  我主耶穌基督
[00:11:13.760 --> 00:11:14.800]  按肉體說
[00:11:14.800 --> 00:11:17.720]  是從大衛後裔生的
[00:11:17.720 --> 00:11:20.040]  按聖膳的靈說
[00:11:20.040 --> 00:11:22.320]  因從死裡復活
[00:11:22.320 --> 00:11:24.720]  以大能顯明
[00:11:24.720 --> 00:11:28.000]  是上帝的兒子
[00:11:28.000 --> 00:11:30.360]  所以我們看到這個就是
[00:11:30.360 --> 00:11:31.960]  我們的主耶穌基督
[00:11:31.960 --> 00:11:33.640]  祂雖然成為肉身
[00:11:33.640 --> 00:11:35.280]  祂雖然在肉身裡面
[00:11:35.280 --> 00:11:39.320]  真的受著這些皮肉的痛苦
[00:11:39.320 --> 00:11:40.600]  肉體的創傷
[00:11:40.600 --> 00:11:42.360]  這是很真實的事
[00:11:42.360 --> 00:11:44.360]  祂真的好像人一樣
[00:11:44.360 --> 00:11:47.120]  在肉體那裡經歷死亡
[00:11:47.120 --> 00:11:48.800]  甚至被埋葬
[00:11:48.800 --> 00:11:50.160]  但是我們看到
[00:11:50.160 --> 00:11:53.760]  祂更加以聖膳的靈說
[00:11:53.760 --> 00:11:55.680]  祂從死裡復活
[00:11:55.680 --> 00:11:57.920]  以大能顯明
[00:11:57.920 --> 00:12:01.800]  顯明什麼?顯明祂是神的兒子
[00:12:01.800 --> 00:12:03.080]  祂是真神
[00:12:03.080 --> 00:12:04.480]  獨一的上帝
[00:12:04.480 --> 00:12:06.400]  是神的兒子
[00:12:06.400 --> 00:12:09.240]  所以今天我們有一位確實的救主
[00:12:09.240 --> 00:12:12.400]  祂不單止在二千多年復活了
[00:12:12.400 --> 00:12:14.160]  祂今天仍然活著
[00:12:14.160 --> 00:12:17.240]  所以今天我們給大家鼓勵一下
[00:12:17.240 --> 00:12:19.200]  耶穌是活著的主
[00:12:19.200 --> 00:12:21.640]  祂今天仍然活著
[00:12:21.640 --> 00:12:24.120]  祂仍然是那位復活
[00:12:24.120 --> 00:12:26.600]  永生的真神
[00:12:26.600 --> 00:12:28.440]  所以我們能夠滿有盼望
[00:12:28.440 --> 00:12:30.240]  我們知道我們所有基督徒
[00:12:30.240 --> 00:12:33.040]  今天就算是剛剛受洗的肢體
[00:12:33.040 --> 00:12:35.840]  我們都能夠有這個復活的盼望
[00:12:35.840 --> 00:12:37.160]  就是我們跟主耶穌一樣
[00:12:37.160 --> 00:12:39.200]  有一天會有一個新的身體
[00:12:39.200 --> 00:12:42.480]  我們會從死裡聖過了死亡
[00:12:42.480 --> 00:12:45.280]  我們能夠復活得著永恆的生命
[00:12:45.280 --> 00:12:46.920]  得著一個新的身體
[00:12:46.920 --> 00:12:50.040]  與主永遠同在,Amen
[00:12:50.040 --> 00:12:51.120]  Hallelujah
[00:12:51.120 --> 00:12:53.920]  我們有這個復活救恩的盼望
[00:12:53.920 --> 00:12:57.720]  是因為耶穌基督是復活的主
[00:12:57.720 --> 00:13:00.320]  是活著的真神
[00:13:00.320 --> 00:13:03.560]  所以耶穌更加說
[00:13:03.560 --> 00:13:06.080]  在約翰福第十二章二十三、二十四節
[00:13:06.080 --> 00:13:07.280]  我們一起讀,好嗎?請讀
[00:13:07.280 --> 00:13:08.160]  耶穌說:
[00:13:08.160 --> 00:13:11.640]  「人子,得榮耀的時候到了,
[00:13:11.640 --> 00:13:14.600]  我實實在在地告訴你們,
[00:13:14.600 --> 00:13:18.040]  一粒墨子不落在地裡死了,
[00:13:18.040 --> 00:13:21.280]  仍舊是一粒,若是死了,
[00:13:21.280 --> 00:13:25.240]  就結出許多子粒來。」
[00:13:25.240 --> 00:13:27.320]  「人子,得榮耀的時候到了,
[00:13:27.320 --> 00:13:31.120]  這裏是指到主將要在十格上成就救恩。」
[00:13:31.120 --> 00:13:34.840]  當然也指到祂要帶來新的生命
[00:13:34.840 --> 00:13:38.360]  這個新的生命就是一個好像死了
[00:13:38.360 --> 00:13:42.440]  但是其實因為死而產生一個新的生命出來
[00:13:42.440 --> 00:13:44.400]  就好像我們種植一樣
[00:13:44.400 --> 00:13:47.120]  一粒墨子放在地上,好像死了
[00:13:47.120 --> 00:13:51.080]  但是它發芽生長,就結出許多子粒來
[00:13:51.080 --> 00:13:53.560]  許多子粒來就是這個新的生命
[00:13:53.560 --> 00:13:54.760]  所賜給我們每一個
[00:13:54.760 --> 00:13:56.360]  我們每一個都是那些子粒
[00:13:56.360 --> 00:13:58.760]  每一個都是有著神的生命的人
[00:13:58.760 --> 00:14:01.480]  就是因為這一粒,就是主耶穌說的這一粒
[00:14:01.480 --> 00:14:05.840]  一粒墨子死在地裡,埋葬了
[00:14:05.840 --> 00:14:08.440]  但是就生出復活的生命
[00:14:08.440 --> 00:14:11.920]  來賜給我們所有屬於祂的人
[00:14:11.920 --> 00:14:15.000]  許多許多的子粒,千千萬萬,億億萬萬
[00:14:15.000 --> 00:14:16.840]  在歷世歷代以來
[00:14:16.840 --> 00:14:18.560]  凡信靠耶穌基督的人
[00:14:18.560 --> 00:14:21.120]  都得著這種復活的新生
[00:14:21.120 --> 00:14:25.680]  讚美主,Amen!
[00:14:25.680 --> 00:14:28.240]  今天,你和我就是神竟結出來的
[00:14:28.240 --> 00:14:31.680]  這些新的生命的墨子
[00:14:31.680 --> 00:14:33.800]  我們知道我們有復活的生命
[00:14:33.800 --> 00:14:35.600]  有主基督的生命
[00:14:35.600 --> 00:14:38.800]  這是復活的主賜給我們的新生
[00:14:38.800 --> 00:14:40.480]  耶穌基督告訴我們
[00:14:40.480 --> 00:14:42.760]  我們這個生命要不斷延續
[00:14:42.760 --> 00:14:46.440]  所以,復活主二千多年復活了
[00:14:46.440 --> 00:14:48.600]  將復活的生命一直延續下去
[00:14:48.600 --> 00:14:53.400]  直到我們今天,直到主耶穌基督再來
[00:14:53.400 --> 00:14:55.520]  我們繼續地將生命
[00:14:55.520 --> 00:14:59.080]  這種屬靈的生命,復活的生命延續下去
[00:14:59.080 --> 00:15:02.040]  耶穌基督為什麼要來復活顯現
[00:15:02.040 --> 00:15:03.800]  證明祂是一位復活的主
[00:15:03.800 --> 00:15:06.880]  賜生命的主,延續生命的主
[00:15:06.880 --> 00:15:08.080]  我們更加看見
[00:15:08.080 --> 00:15:12.040]  祂除去門徒當時的疑惑和憂愁
[00:15:12.040 --> 00:15:15.760]  這是主對我們的體恤
[00:15:15.760 --> 00:15:17.000]  在第十三節
[00:15:17.000 --> 00:15:19.000]  這裡就是記載剛才十二節讀完
[00:15:19.000 --> 00:15:20.360]  接著下去第十三節
[00:15:20.360 --> 00:15:21.440]  記載另一件事
[00:15:21.440 --> 00:15:23.400]  這個只是路加有記
[00:15:23.400 --> 00:15:24.800]  其他方宣都沒有記
[00:15:24.800 --> 00:15:26.360]  獨家記載
[00:15:26.360 --> 00:15:33.000]  這個是指到兩個以馬五師路上的門徒
[00:15:33.000 --> 00:15:35.000]  當時他們是跟隨耶穌的信徒
[00:15:35.000 --> 00:15:39.400]  但心裡非常憂傷、疑惑、憂愁
[00:15:39.400 --> 00:15:43.480]  因為這位他們所愛的主耶穌基督救主
[00:15:43.480 --> 00:15:45.880]  都死了,被人陷害了
[00:15:45.880 --> 00:15:49.120]  十三節他們就回去故鄉
[00:15:49.120 --> 00:15:49.760]  我們一起讀
[00:15:49.760 --> 00:15:51.360]  在這幾節經文,好嗎?請讀
[00:15:51.360 --> 00:15:53.600]  正當那日門徒中
[00:15:53.600 --> 00:15:57.120]  有兩個人往一個村子裡去
[00:15:57.120 --> 00:16:00.240]  這村子名叫以馬五師
[00:16:00.240 --> 00:16:04.280]  離耶路撒冷約有二十五里
[00:16:04.280 --> 00:16:09.160]  他們彼此談論所遇見的這一切事
[00:16:09.160 --> 00:16:11.680]  正談論相問的時候
[00:16:11.680 --> 00:16:14.320]  耶穌親自就近他們
[00:16:14.320 --> 00:16:16.000]  和他們同行
[00:16:16.000 --> 00:16:18.080]  耶穌向他們顯然
[00:16:18.080 --> 00:16:19.800]  第十六節請讀
[00:16:19.800 --> 00:16:23.080]  只是他們的眼睛迷糊了
[00:16:23.080 --> 00:16:24.520]  不認識他
[00:16:24.520 --> 00:16:26.520]  耶穌對他們說
[00:16:26.520 --> 00:16:30.920]  你們走路彼此談論的是什麼事呢?
[00:16:30.920 --> 00:16:39.160]  他們就站在念上戴著受用
[00:16:39.160 --> 00:16:39.840]  為什麼呢?
[00:16:39.840 --> 00:16:42.880]  因為所發生耶穌被害的事
[00:16:42.880 --> 00:16:44.920]  令他們沒有了盼望
[00:16:44.920 --> 00:16:45.880]  非常憂愁
[00:16:45.880 --> 00:16:47.040]  所親愛的人
[00:16:47.040 --> 00:16:51.240]  他們現在再沒有機會見到
[00:16:51.240 --> 00:16:53.800]  這個時候耶穌知道他們的心
[00:16:53.800 --> 00:16:55.160]  知道他們的憂愁
[00:16:55.160 --> 00:16:56.160]  知道他們的痛苦
[00:16:56.160 --> 00:16:57.480]  知道他們的疑惑
[00:16:57.480 --> 00:17:00.320]  好像今天耶穌知道我們一樣
[00:17:00.320 --> 00:17:02.400]  所以主耶穌親自顯然
[00:17:02.400 --> 00:17:03.600]  這是祂第二個目的
[00:17:03.600 --> 00:17:07.080]  要解除門徒的憂愁和疑惑
[00:17:07.080 --> 00:17:09.880]  所以在第三十九節祂就這樣說
[00:17:09.880 --> 00:17:10.880]  我們再讀,好不好?
[00:17:10.880 --> 00:17:13.760]  你們看我的手我的腳
[00:17:13.760 --> 00:17:17.480]  就知道實在是我了
[00:17:17.480 --> 00:17:18.800]  摸我看看
[00:17:18.800 --> 00:17:21.040]  雲無骨無肉
[00:17:21.040 --> 00:17:23.960]  你們看我是有的
[00:17:23.960 --> 00:17:25.360]  說了這話
[00:17:25.360 --> 00:17:28.760]  就把手和腳給他們看
[00:17:28.760 --> 00:17:32.320]  「他們正喜得不敢信
[00:17:32.320 --> 00:17:36.200]  並且稀奇」(Amaze)
[00:17:36.200 --> 00:17:38.160]  開心到難以置信
[00:17:38.160 --> 00:17:40.840]  不過那種開心已經和剛才
[00:17:40.840 --> 00:17:41.760]  剛才是怎樣?
[00:17:41.760 --> 00:17:43.240]  形容他們是甚麼?
[00:17:43.240 --> 00:17:44.480]  「受用滿面」
[00:17:44.480 --> 00:17:45.280]  現在呢?
[00:17:45.280 --> 00:17:47.800]  「喜樂滿足」,對吧?
[00:17:47.800 --> 00:17:50.040]  他們真的充滿著快樂
[00:17:50.040 --> 00:17:51.880]  充滿著高興
[00:17:51.880 --> 00:17:53.000]  因為,嘩!
[00:17:53.000 --> 00:17:55.680]  原來耶穌沒有死
[00:17:55.680 --> 00:17:56.880]  耶穌沒有死
[00:17:56.880 --> 00:17:57.800]  祂復活了
[00:17:57.800 --> 00:17:59.720]  祂有骨有肉
