
[00:00:00.000 --> 00:00:03.120]  今日進到《江浦多前書》第十四章
[00:02:47.000 --> 00:02:51.560]  我想最重要的恩賜保羅提醒是造就教會
[00:02:51.560 --> 00:02:54.360]  造就教會是最寶貴的恩賜
[00:02:54.360 --> 00:02:57.760]  所以第一節開頭有兩個命令詞
[00:02:57.760 --> 00:03:00.960]  第一個命令詞是「你們要追求愛」
[00:03:00.960 --> 00:03:04.400]  臨時十三章講到愛的寶貴
[00:03:04.400 --> 00:03:05.680]  如果沒有愛的話
[00:03:05.680 --> 00:03:09.360]  各樣恩賜如果不是有真正愛的目的
[00:03:09.360 --> 00:03:12.000]  這些恩賜可能只是個人的追求
[00:03:12.000 --> 00:03:14.360]  就不是將神所喜悅
[00:03:14.360 --> 00:03:17.480]  也不是神所閱立的
[00:03:17.480 --> 00:03:18.800]  所以如果你沒有愛
[00:03:18.800 --> 00:03:23.360]  其他一切的恩賜就好像響鑼鳴笛一樣
[00:03:23.360 --> 00:03:25.240]  沒有任何意義
[00:03:25.240 --> 00:03:27.000]  所以你要追求愛
[00:03:27.000 --> 00:03:29.760]  但同樣保羅不是否定我們去追求
[00:03:29.760 --> 00:03:31.360]  一些屬靈的恩賜
[00:03:31.360 --> 00:03:32.600]  所以保羅接著說
[00:03:32.600 --> 00:03:35.360]  也要切勿屬靈的恩賜
[00:03:35.360 --> 00:03:39.040]  好像一些當時很熱心去尋著恩賜的人
[00:03:39.040 --> 00:03:42.240]  但保羅特別強調各種恩賜裏面
[00:03:42.240 --> 00:03:43.400]  有很多恩賜
[00:03:43.400 --> 00:03:48.400]  其中你要渴望的就是要作先知講道
[00:03:48.400 --> 00:03:50.920]  原來直譯就是一個預言的恩賜
[00:03:50.920 --> 00:03:52.360]  當代來說這個預言的恩賜
[00:03:52.360 --> 00:03:53.680]  可能解釋聖經
[00:03:53.680 --> 00:03:56.520]  或者領受神的教導這個恩賜
[00:03:56.520 --> 00:03:57.760]  所以去到第五節
[00:03:57.760 --> 00:03:59.880]  保羅講到兩種恩賜的對比
[00:03:59.880 --> 00:04:04.320]  他說「我願意你都門都說方言」
[00:04:04.320 --> 00:04:07.840]  他強調就是所有人都可以講方言
[00:04:07.840 --> 00:04:09.000]  如果你要講的話
[00:04:09.000 --> 00:04:11.200]  如果你有這個恩賜就講
[00:04:11.200 --> 00:04:15.360]  但當時不是每個人有所謂說方言的恩賜
[00:04:15.360 --> 00:04:16.880]  但保羅強調
[00:04:16.880 --> 00:04:22.520]  「我更期望你們作先知的講道」
[00:04:22.520 --> 00:04:26.000]  即是當有些人吹噓自己和神很親近的時候
[00:04:26.000 --> 00:04:27.760]  他說自己有一種特別的方言
[00:04:27.760 --> 00:04:29.560]  和神很親近的時候
[00:04:29.560 --> 00:04:31.800]  保羅說這些是他個人的需要
[00:04:31.800 --> 00:04:34.000]  但更應該追求的是那些
[00:04:34.000 --> 00:04:36.640]  能夠建立人的先知的講道
[00:04:36.640 --> 00:04:37.680]  我們教導人
[00:04:37.680 --> 00:04:39.120]  我們講神的話語
[00:04:39.120 --> 00:04:40.720]  我們領受神的感動
[00:04:40.720 --> 00:04:43.320]  而能夠講出來是造就人的說話
[00:04:43.320 --> 00:04:44.880]  這些是更重要
[00:04:44.880 --> 00:04:48.600]  他特別講到當時代有些人的方言是翻不出來的
[00:04:48.600 --> 00:04:52.480]  他說「因為說方言的若不翻出來」
[00:04:52.480 --> 00:04:54.480]  即是有些聲音不知是甚麼聲音
[00:04:54.480 --> 00:04:58.320]  不是說我們潮州人講潮州話
[00:04:58.320 --> 00:04:59.760]  客家人講客家話
[00:04:59.760 --> 00:05:00.720]  英文講英文
[00:05:00.720 --> 00:05:03.960]  而是一些不知翻不出來的方言
[00:05:03.960 --> 00:05:05.840]  這些時候如果不翻不出來
[00:05:05.840 --> 00:05:07.600]  保羅再強調
[00:05:07.600 --> 00:05:16.680]  「使教會被造就,那作先知講道的,就比他強了」
[00:05:16.680 --> 00:05:19.600]  無論這些人覺得很奧秘也好
[00:05:19.600 --> 00:05:24.560]  真正神所重視的就是教會被造就
[00:05:24.560 --> 00:05:27.440]  造就這字有些方言叫adaptation
[00:05:27.440 --> 00:05:28.320]  或者building
[00:05:28.320 --> 00:05:30.360]  即是被建立
[00:05:30.360 --> 00:05:32.040]  在聖經裏面
[00:05:32.040 --> 00:05:33.120]  用詞裏面
[00:05:33.120 --> 00:05:40.240]  首先要建立屋宇的building
[00:05:40.240 --> 00:05:44.280]  這個房屋來給解釋
[00:05:44.280 --> 00:05:46.720]  所以曾經門徒對著耶穌講
[00:05:46.720 --> 00:05:49.200]  指著當時的聖殿說
[00:05:49.200 --> 00:05:51.960]  「這是何等的奠宇」
[00:05:51.960 --> 00:05:53.880]  當時的用語就是這個字
[00:05:53.880 --> 00:05:56.000]  「愛寇多微」
[00:05:56.000 --> 00:06:00.400]  即是這是甚麼的奠宇呢
[00:06:00.400 --> 00:06:01.800]  我們看下一章
[00:06:01.800 --> 00:06:04.240]  羅莫書第十五章第二節說
[00:06:04.240 --> 00:06:07.680]  「我們個人務要叫鄰舍喜悅
[00:06:07.680 --> 00:06:10.400]  使他得益處建立德行」
[00:06:10.400 --> 00:06:13.600]  即是我們在地上的目標就是建立眾人
[00:06:13.600 --> 00:06:15.400]  進行我們的親戚朋友
[00:06:15.400 --> 00:06:17.400]  我們的鄰舍弟兄姊妹
[00:06:17.400 --> 00:06:19.440]  讓他能夠被建立
[00:06:19.440 --> 00:06:20.840]  這個建立德行的意思
[00:06:20.840 --> 00:06:22.000]  原文有這個字
[00:06:22.000 --> 00:06:23.680]  「愛寇多微」這個字
[00:06:23.680 --> 00:06:26.080]  建立了他被成長
[00:06:26.080 --> 00:06:28.440]  去到臨前第三章第九節
[00:06:28.440 --> 00:06:29.200]  我們一起讀吧
[00:06:29.200 --> 00:06:30.360]  第二章
[00:06:30.360 --> 00:06:33.520]  「因為我們是與神同工的
[00:06:33.520 --> 00:06:36.520]  你們是神所耕種的田地
[00:06:36.520 --> 00:06:38.560]  所建造的房屋」
[00:06:38.560 --> 00:06:40.360]  這裡說到教會裏面的弟兄姊妹
[00:06:40.360 --> 00:06:41.840]  就好像神的屋裏面
[00:06:41.840 --> 00:06:43.600]  好像一路慢慢要建立成一個
[00:06:43.600 --> 00:06:46.040]  很大很大的聖殿的屋裏面
[00:06:46.040 --> 00:06:48.000]  我們就是神的屋
[00:06:48.000 --> 00:06:50.360]  這個屋就是算神慢慢建造
[00:06:50.360 --> 00:06:52.320]  所以保羅作為神的工人
[00:06:52.320 --> 00:06:53.400]  與神同工
[00:06:53.400 --> 00:06:55.760]  就是建設這個屋的工程
[00:06:55.760 --> 00:06:58.880]  所以他的目標是要建造教會
[00:06:58.880 --> 00:07:01.400]  造就弟兄姊妹的生命
[00:07:01.400 --> 00:07:03.680]  所以保羅特別強調這個經文說
[00:07:03.680 --> 00:07:06.160]  如果我們很想我們生命的成長
[00:07:06.160 --> 00:07:09.080]  我們應該追求一些的恩賜能力
[00:07:09.080 --> 00:07:10.960]  是能夠幫到別人
[00:07:10.960 --> 00:07:12.720]  建立教會的生命
[00:07:12.720 --> 00:07:14.600]  所以屬靈恩賜
[00:07:14.600 --> 00:07:16.480]  其中一個很重要的原則
[00:07:16.480 --> 00:07:18.200]  真正好的屬靈恩賜
[00:07:18.200 --> 00:07:20.120]  就是要建立教會
[00:07:20.120 --> 00:07:21.600]  所以保羅特別說到
[00:07:21.600 --> 00:07:24.680]  第十四章第十二節的時候
[00:07:24.680 --> 00:07:26.320]  我們再讀另一節經文
[00:07:26.320 --> 00:07:28.040]  十四章第十二節
[00:07:28.040 --> 00:07:30.200]  「你們也是如此
[00:07:30.200 --> 00:07:32.920]  既是切勿屬靈的恩賜
[00:07:32.920 --> 00:07:37.280]  就當求多得造就教會的恩賜」
[00:07:37.280 --> 00:07:40.000]  如果你說我自己是教會熱心的
[00:07:40.000 --> 00:07:41.400]  很多東西想學
[00:07:41.400 --> 00:07:42.480]  你學的東西
[00:07:42.480 --> 00:07:43.440]  你追求的東西
[00:07:43.440 --> 00:07:45.640]  或者甚至靈界想領袖的東西
[00:07:45.640 --> 00:07:48.000]  是否能夠建立教會呢?
[00:07:48.000 --> 00:07:50.840]  是否對教會有益處呢?
[00:07:50.840 --> 00:07:52.360]  這個「造就教會」
[00:07:52.360 --> 00:07:54.440]  「Building」這個字眼
[00:07:54.440 --> 00:07:56.040]  或「Edification」這個字
[00:07:56.040 --> 00:07:58.200]  在新約裡面出現了十八次
[00:07:58.200 --> 00:08:01.240]  在臨前臨後出現了九次
[00:08:01.240 --> 00:08:03.880]  特別說到保羅說到建立教會
[00:08:03.880 --> 00:08:05.640]  以弗洛西說到建立教會的時候
[00:08:05.640 --> 00:08:09.240]  也用了很多次「造就」這個名詞
[00:08:09.240 --> 00:08:11.240]  所以裡面一個觀念就是
[00:08:11.240 --> 00:08:14.000]  我們要珍惜我們的恩賜
[00:08:14.000 --> 00:08:16.000]  要造就教會
[00:08:16.000 --> 00:08:20.440]  現代有些人有很多特殊的表達
[00:08:20.440 --> 00:08:23.240]  我記得我自己在九年代讀神學的時候
[00:08:23.240 --> 00:08:25.320]  有一年的暑假突襲
[00:08:25.320 --> 00:08:28.200]  有一個性格不穩定的傳良人
[00:08:28.200 --> 00:08:31.200]  帶我去一個靈恩的群體裡面
[00:08:31.200 --> 00:08:33.400]  經歷他們的靈恩的聚會
[00:08:33.400 --> 00:08:35.160]  有些人其實也沒有很多人看
[00:08:35.160 --> 00:08:36.480]  八十人的聚會
[00:08:36.480 --> 00:08:38.320]  有些人走到面前
[00:08:38.320 --> 00:08:40.800]  然後又震動一下
[00:08:40.800 --> 00:08:42.880]  有些人說話又不知道
[00:08:42.880 --> 00:08:43.720]  口震動一下
[00:08:43.720 --> 00:08:44.600]  不知道說什麼話
[00:08:44.600 --> 00:08:45.720]  聽不明白的話
[00:08:45.720 --> 00:08:48.720]  然後那時候說那些人呼召
[00:08:48.720 --> 00:08:52.040]  是神學生傳人去幫他按手祈禱
[00:08:52.040 --> 00:08:53.640]  我又不知道走不走出去
[00:08:53.640 --> 00:08:54.960]  我不知道怎麼辦
[00:08:54.960 --> 00:08:56.960]  好多的混亂
[00:08:56.960 --> 00:08:59.680]  我帶了一組我自己的小組的人
[00:08:59.680 --> 00:09:00.800]  其實我都沒有想過去
[00:09:00.800 --> 00:09:02.920]  不過我的同工格叫我去就去
[00:09:02.920 --> 00:09:04.920]  這些很特別的遭遇
[00:09:04.920 --> 00:09:07.040]  我就教聖經說
[00:09:07.040 --> 00:09:09.400]  臨時中心多十歲的聖經說
[00:09:09.400 --> 00:09:11.000]  善無謊言
[00:09:11.000 --> 00:09:13.760]  不過更重要是造就人的說話
[00:09:13.760 --> 00:09:16.160]  有些不明白就不要計較了
[00:09:16.160 --> 00:09:17.600]  等待情況
[00:09:17.600 --> 00:09:20.040]  後來再接觸一些人
[00:09:20.040 --> 00:09:23.360]  他們說到在那些群體裡面的掙扎就是
[00:09:23.360 --> 00:09:26.680]  如果你不懂說謊言就好像低人一等
[00:09:26.680 --> 00:09:28.600]  結果有些人偷偷找個口
[00:09:28.600 --> 00:09:30.080]  就作一些謊言出來
[00:09:30.080 --> 00:09:32.360]  就覺得好像同人一等
[00:09:32.360 --> 00:09:34.680]  我不知道有多少人是這樣的情況
[00:09:34.680 --> 00:09:36.360]  但是覺得很複雜
[00:09:36.360 --> 00:09:38.920]  又不是很合聖經的立場
[00:09:38.920 --> 00:09:40.680]  所以當時保羅的處境
[00:09:40.680 --> 00:09:42.240]  可能有些人的謊言
[00:09:42.240 --> 00:09:43.600]  保羅沒有責備
[00:09:43.600 --> 00:09:45.720]  但是有些很複雜的謊言
[00:09:45.720 --> 00:09:47.800]  所以保羅特別是說到教會的秩序
[00:09:47.800 --> 00:09:49.360]  當時說那麼多教會來說
[00:09:49.360 --> 00:09:51.960]  都很多的各種的驕傲
[00:09:51.960 --> 00:09:53.160]  各種的追求
[00:09:53.160 --> 00:09:54.400]  混亂的程度
[00:09:54.400 --> 00:09:56.360]  保羅在那麼多前書中說到
[00:09:56.360 --> 00:10:00.160]  有些人領聖餐的時候都很混亂
[00:10:00.160 --> 00:10:02.600]  各種混亂臨到教會的時候
[00:10:02.600 --> 00:10:04.600]  所以保羅其中的教導就是
[00:10:04.600 --> 00:10:08.480]  要提防那些不能夠被翻出來的謊言
[00:10:08.480 --> 00:10:11.720]  和一些怪異的聖靈的工作
[00:10:11.720 --> 00:10:14.480]  所以保羅在十四章第23節
[00:10:14.480 --> 00:10:17.280]  一起讀十四章第23節
[00:10:17.280 --> 00:10:20.720]  「所以全教會聚在一處的時候
[00:10:20.720 --> 00:10:22.480]  若都說謊言
[00:10:22.480 --> 00:10:24.600]  偶然有不通謊言的
[00:10:24.600 --> 00:10:26.600]  或是不信的人進來
[00:10:26.600 --> 00:10:29.360]  豈不說你們瘋狂了」
[00:10:29.360 --> 00:10:31.040]  突然間說的東西都不知道是什麼
[00:10:31.040 --> 00:10:34.840]  我們這裡現在二百人
[00:10:34.840 --> 00:10:37.200]  一個不知道的人進來
[00:10:37.200 --> 00:10:39.400]  說這裡是什麼地方
[00:10:39.400 --> 00:10:40.680]  是不是傻了
[00:10:40.680 --> 00:10:42.520]  假如有一個人說謊言不同
[00:10:42.520 --> 00:10:45.720]  無論是說潮州話有人翻譯
[00:10:45.720 --> 00:10:47.120]  說英文有人翻譯
[00:10:47.120 --> 00:10:48.640]  說希臘文有人翻譯
[00:10:48.640 --> 00:10:50.640]  或者說一些我們都不知道什麼話
[00:10:50.640 --> 00:10:53.040]  但翻出來講的道理都好聽
[00:10:53.040 --> 00:10:55.440]  這樣翻譯都沒有問題
[00:10:55.440 --> 00:10:57.520]  但如果講完之後大家都不知道是什麼
[00:10:57.520 --> 00:10:58.840]  之後就「嘿嘿嘿嘿」
[00:10:58.840 --> 00:11:03.080]  保羅就不適合在教會裡面的聚會了
[00:11:03.080 --> 00:11:07.760]  所以保羅再強調一句在二十八節一起讀
[00:11:07.760 --> 00:11:09.680]  「若沒有人翻
[00:11:09.680 --> 00:11:12.240]  就當在會中閉口
[00:11:12.240 --> 00:11:15.320]  只對自己和神說就是了」
[00:11:15.320 --> 00:11:17.200]  有些人說自己的謊言是
[00:11:17.200 --> 00:11:19.480]  跟神領受甘甜的說話
[00:11:19.480 --> 00:11:20.440]  很寶貴的說話
[00:11:20.440 --> 00:11:21.840]  但講不到什麼內容
[00:11:21.840 --> 00:11:23.480]  如果你講不到什麼內容
[00:11:23.480 --> 00:11:25.000]  你跟神很甘甜就行了
[00:11:25.000 --> 00:11:27.880]  但是除非你講到怎麼甘甜
[00:11:27.880 --> 00:11:29.440]  就翻譯出來
[00:11:29.440 --> 00:11:30.920]  我們就明白怎麼甘甜
[00:11:30.920 --> 00:11:34.280]  要不然就在聚會裡面閉口
[00:11:34.280 --> 00:11:38.280]  所以在當代已經有很多這些故事產生
[00:11:38.280 --> 00:11:41.120]  可能在很多的屬靈的傳統裡面
[00:11:41.120 --> 00:11:43.800]  聖經裡面新舊的都有一點點這些情況
[00:11:43.800 --> 00:11:46.240]  就是有些特殊的經歷出現的時候
[00:11:46.240 --> 00:11:48.000]  有些是有神的恩典
[00:11:48.000 --> 00:11:50.520]  有些可能是不知怎樣的混亂
[00:11:50.520 --> 00:11:52.440]  但是要分辨是不容易
[00:11:52.440 --> 00:11:54.040]  但是保羅強調就是
[00:11:54.040 --> 00:11:55.680]  這些聚會這些感受
[00:11:55.680 --> 00:11:58.080]  如果不是大家能夠明白
[00:11:58.080 --> 00:11:59.360]  不能夠翻出來的
[00:11:59.360 --> 00:12:02.040]  就不應該在聚會裡面產生
[00:12:02.040 --> 00:12:03.560]  所以聖經裡面一個提醒就是
[00:12:03.560 --> 00:12:05.120]  我們在這個屬靈的
[00:12:05.120 --> 00:12:07.120]  很多這些所謂的恩賜裡面
[00:12:07.120 --> 00:12:08.440]  我們要分辨
[00:12:08.440 --> 00:12:10.240]  所以日漢臨老的時候
[00:12:10.240 --> 00:12:11.640]  寫日漢一書的時候
[00:12:11.640 --> 00:12:13.280]  就講到我們要分辨
[00:12:13.280 --> 00:12:16.200]  日漢一書第四章一到第三節
[00:12:16.200 --> 00:12:17.560]  一起讀
[00:12:17.560 --> 00:12:19.040]  親愛的弟兄啊
[00:12:19.040 --> 00:12:22.000]  一切的靈你們不可都信
[00:12:22.000 --> 00:12:25.840]  總要試驗那些靈是出於神的不是
[00:12:25.840 --> 00:12:29.720]  因為世上有許多假先知已經出來了
[00:12:29.720 --> 00:12:33.480]  凡靈認耶穌基督是成了肉身來的
[00:12:33.480 --> 00:12:35.280]  就是出於神的
[00:12:35.280 --> 00:12:38.440]  從此你們就可以認出神的靈來
[00:12:38.440 --> 00:12:41.920]  凡靈不認耶穌就不是出於神
[00:12:41.920 --> 00:12:44.400]  這就是那基督者的靈
[00:12:44.400 --> 00:12:45.720]  就是說有些靈
[00:12:45.720 --> 00:12:49.480]  有些靈的特質、靈產生的一些特別的行為
[00:12:49.480 --> 00:12:50.920]  不是來自聖靈的
[00:12:50.920 --> 00:12:52.800]  可以來自基督的
[00:12:52.800 --> 00:12:54.360]  來自撒旦的
[00:12:54.360 --> 00:12:57.120]  當然我們實際上不太容易分辨
[00:12:57.120 --> 00:13:00.120]  但是意思是對任何人自稱有
[00:13:00.120 --> 00:13:03.240]  特別的屬靈的領袖的時候
[00:13:03.240 --> 00:13:05.280]  請強調我們要分辨
[00:13:05.280 --> 00:13:07.040]  不要甚麼都信
[00:13:07.040 --> 00:13:11.040]  甚麼都信就甚麼都亂
[00:13:11.040 --> 00:13:13.160]  八月的時候美國慶祝
[00:13:13.160 --> 00:13:15.560]  這個I Have a Dream五十週年
[00:13:15.560 --> 00:13:17.800]  九月的時候美國慶祝
[00:13:17.800 --> 00:13:19.960]  不是慶祝,是懷念
[00:13:19.960 --> 00:13:21.080]  說得不準確一點
[00:13:21.080 --> 00:13:22.920]  懷念一個故事就是
[00:13:22.920 --> 00:13:24.760]  在美國五十週年前
[00:13:24.760 --> 00:13:29.640]  有一個浸信會的教會被三基黨爆炸、燒毀
[00:13:29.640 --> 00:13:32.320]  結果四個女孩就死了
[00:13:32.320 --> 00:13:33.240]  我追追
[00:13:33.240 --> 00:13:35.880]  三基黨依然聽過很多這個故事
[00:13:35.880 --> 00:13:37.400]  我追追去典故
[00:13:37.400 --> 00:13:38.920]  在網上看到一些照片
[00:13:38.920 --> 00:13:40.040]  下一張
[00:13:40.040 --> 00:13:43.680]  發覺原來他們在三基黨的聚會裏面
[00:13:43.680 --> 00:13:45.680]  會向著十字架舉手
[00:13:45.680 --> 00:13:46.840]  蒙著頭
[00:13:46.840 --> 00:13:48.960]  有些火著的十字架
[00:13:48.960 --> 00:13:51.480]  這些自稱的十字架舉手表達
[00:13:51.480 --> 00:13:52.760]  有些人說可能是
[00:13:52.760 --> 00:13:53.360]  Hate the life
[00:13:53.360 --> 00:13:55.720]  可能參考他們的表達也不奇怪
[00:13:55.720 --> 00:13:57.880]  在三基黨裏面
[00:13:57.880 --> 00:13:59.520]  再看下一張
[00:13:59.520 --> 00:14:00.680]  我喜歡下一張
[00:14:00.680 --> 00:14:02.920]  再下一張一張照片
[00:14:02.920 --> 00:14:04.920]  在聚會裏面有寫著
[00:14:04.920 --> 00:14:06.000]  Jesus Slave
[00:14:06.000 --> 00:14:07.720]  耶穌拯救
[00:14:07.720 --> 00:14:11.320]  但他們行為裏面卻是傷害很多很多的人
[00:14:11.320 --> 00:14:13.200]  很多群體
[00:14:13.200 --> 00:14:15.400]  他們掛著基督的名字
[00:14:15.400 --> 00:14:16.560]  但我們要分辨
[00:14:16.560 --> 00:14:19.720]  他們是否真的做基督合而的事情
[00:14:19.720 --> 00:14:21.960]  在靈因的問題裏面
[00:14:21.960 --> 00:14:24.080]  我自己讀神學的時候
[00:14:24.080 --> 00:14:25.960]  有些人留意一個群體
[00:14:25.960 --> 00:14:27.000]  下一張
[00:14:27.000 --> 00:14:30.680]  叫多倫多的祝福或是聖笑
[00:14:30.680 --> 00:14:34.240]  話說有一個人在機場裏面
[00:14:34.240 --> 00:14:35.640]  附近辦了聚會
[00:14:35.640 --> 00:14:37.240]  他經常叫人狂笑
[00:14:37.240 --> 00:14:37.960]  跌倒
[00:14:37.960 --> 00:14:39.200]  笑笑笑
[00:14:39.200 --> 00:14:40.560]  一開始是笑的
[00:14:40.560 --> 00:14:43.640]  後來有雞叫
[00:14:43.640 --> 00:14:44.920]  如果有一個群體
[00:14:44.920 --> 00:14:45.880]  大家亂笑
[00:14:45.880 --> 00:14:47.080]  有些人扮雞叫
[00:14:47.080 --> 00:14:48.000]  甚麼叫
[00:14:48.000 --> 00:14:49.160]  不得控制
[00:14:49.160 --> 00:14:51.160]  我們習慣有秩序的人
[00:14:51.160 --> 00:14:53.600]  口不相瞞覺得很害怕
[00:14:53.600 --> 00:14:56.440]  但他說這些就是聖靈的充滿
[00:14:56.440 --> 00:14:58.560]  年代有很多這些題目
[00:14:58.560 --> 00:15:00.520]  有時我們真的不太明白
[00:15:00.520 --> 00:15:02.280]  亦有很多混亂
[00:15:02.280 --> 00:15:05.040]  在中國裏面也有很多這些故事
[00:15:05.040 --> 00:15:06.000]  大概十多年前
[00:15:06.000 --> 00:15:07.520]  中國有一個群體
[00:15:07.520 --> 00:15:09.400]  被稱為哭派
[00:15:09.400 --> 00:15:11.200]  或者叫哭叢生
[00:15:11.200 --> 00:15:14.400]  他說如果你未哭足三日三夜
[00:15:14.400 --> 00:15:15.520]  是不得救的
[00:15:15.520 --> 00:15:16.960]  你當然以前未悔改
[00:15:16.960 --> 00:15:18.360]  悔改的人一定會哭
[00:15:18.360 --> 00:15:19.400]  為了罪哭
[00:15:19.400 --> 00:15:21.160]  還要哭足三日三夜
[00:15:21.160 --> 00:15:23.280]  你哭三日三夜
[00:15:23.280 --> 00:15:25.080]  眼淚鼻涕流了
[00:15:25.080 --> 00:15:26.760]  一直哭
[00:15:26.760 --> 00:15:28.400]  三日三夜不停地哭
[00:15:28.400 --> 00:15:30.720]  那叫你真的悔改了
[00:15:30.720 --> 00:15:32.680]  我想問電影節目在下的
[00:15:32.680 --> 00:15:34.200]  包括電影節目
[00:15:34.200 --> 00:15:34.760]  執事
[00:15:34.760 --> 00:15:35.400]  同工
[00:15:35.400 --> 00:15:38.200]  有沒有哭足三日三夜過
[00:15:38.200 --> 00:15:39.400]  大家都不得救
[00:15:39.400 --> 00:15:40.040]  我都不得救
[00:15:40.040 --> 00:15:41.640]  大家都不得救
[00:15:41.640 --> 00:15:43.000]  這裡叫哭叢生
[00:15:43.000 --> 00:15:45.320]  在大陸被稱為異端
[00:15:45.320 --> 00:15:46.840]  或者極端的群體
[00:15:46.840 --> 00:15:48.840]  後來都被解散
[00:15:48.840 --> 00:15:51.880]  它自己運作到很混亂的地方
[00:15:51.880 --> 00:15:55.400]  是河南省出的一個很特殊的組織
[00:15:55.400 --> 00:15:57.280]  所以歷代有很多這些很怪的
[00:15:57.280 --> 00:15:59.240]  我們覺得不是很
[00:15:59.240 --> 00:16:00.240]  按聖經
[00:16:00.240 --> 00:16:01.840]  我們看聖經不是這樣的表達
[00:16:01.840 --> 00:16:06.160]  但他們自稱是所謂的聖靈的充滿
[00:16:06.160 --> 00:16:08.480]  在台灣或者在世界裡面
[00:16:08.480 --> 00:16:11.920]  也有很多自稱是靈魂派很特殊的人物
[00:16:11.920 --> 00:16:13.520]  辦一些特別的聚會
[00:16:13.520 --> 00:16:15.760]  在台灣叫做特會
[00:16:15.760 --> 00:16:17.800]  有一位也偶然來過香港
[00:16:17.800 --> 00:16:19.760]  在美國都有一些名氣的
[00:16:19.760 --> 00:16:22.120]  一個靈魂派背景的領袖
[00:16:22.120 --> 00:16:23.400]  叫做Benny Hinn
[00:16:23.400 --> 00:16:25.160]  大家不知道聽過沒有
[00:16:25.160 --> 00:16:27.480]  白髮的人物
[00:16:27.480 --> 00:16:29.280]  有些人笑他
[00:16:29.280 --> 00:16:31.440]  因為這個Benny Hinn很富貴的
