
[00:00:00.000 --> 00:00:01.480]  各位英雄自媒主日平安
[00:03:17.160 --> 00:03:21.400]  從2000年以後各式各樣的末世科幻片出來
[00:03:21.400 --> 00:03:23.240]  人類社會是怎麼滅絕的
[00:03:23.240 --> 00:03:26.080]  那這部片子蠻有別有心裁的
[00:03:26.080 --> 00:03:29.640]  他說人類到最後是怎麼滅絕的呢
[00:03:29.640 --> 00:03:33.560]  就是全人類都生不出孩子來了
[00:03:33.560 --> 00:03:35.720]  人類失去了生育的能力
[00:03:35.720 --> 00:03:37.920]  這是人類真正的滅頂之災
[00:03:37.920 --> 00:03:39.960]  然而這部影片呢
[00:03:39.960 --> 00:03:42.440]  突然就在一個很卑微
[00:03:42.440 --> 00:03:44.720]  一個社會很低
[00:03:44.720 --> 00:03:49.000]  很卑微很社會層次很低的一個女孩子
[00:03:49.000 --> 00:03:51.400]  她就生下了一個小孩子來
[00:03:51.400 --> 00:03:55.520]  哦這個小孩子就成了全人類的盼望
[00:03:55.520 --> 00:03:56.320]  你知道啊
[00:03:56.320 --> 00:03:57.800]  人類在那裏打仗
[00:03:57.800 --> 00:03:59.920]  在那個前線在那裏交火的時候
[00:03:59.920 --> 00:04:00.680]  他說別打了
[00:04:00.680 --> 00:04:02.560]  爲什麼這個孩子要經過
[00:04:02.560 --> 00:04:04.880]  所有的戰爭都要停下
[00:04:04.880 --> 00:04:08.400]  這個孩子就在這部片子當中就成了
[00:04:08.400 --> 00:04:14.120]  這部孩子的誕生就成了全人類延續下去唯一的盼望
[00:04:14.120 --> 00:04:15.680]  我不知道這部片子的作者
[00:04:15.680 --> 00:04:18.880]  有沒有受這個福爾泰的影響
[00:04:18.880 --> 00:04:20.200]  泰戈爾對不起
[00:04:20.200 --> 00:04:21.160]  哎我打錯了
[00:04:21.160 --> 00:04:24.080]  應該是泰戈爾不是福爾泰是泰戈爾啊
[00:04:24.080 --> 00:04:25.880]  我打錯了啊啊
[00:04:25.880 --> 00:04:27.040]  他說過一句話啊
[00:04:27.040 --> 00:04:28.960]  我在陳導的時候有分享過
[00:04:28.960 --> 00:04:31.840]  他說每一個嬰孩的誕生
[00:04:31.840 --> 00:04:37.640]  每一個嬰孩的出生都證明上帝對人類還沒有失去信心
[00:04:37.640 --> 00:04:39.040]  你同意嗎
[00:04:39.040 --> 00:04:40.280]  其實我告訴你好
[00:04:40.280 --> 00:04:42.960]  你覺得哎有點道理
[00:04:42.960 --> 00:04:45.480]  爲什麼因爲這是一種人本主義
[00:04:45.480 --> 00:04:47.280]  非常以人爲中心
[00:04:47.280 --> 00:04:50.880]  非常人本主義的一種表達
[00:04:50.880 --> 00:04:52.280]  每一個嬰孩的誕生
[00:04:52.280 --> 00:04:53.720]  每一個罪人的誕生
[00:04:53.720 --> 00:04:59.160]  難道真的是能夠增添上帝對我們的信心嗎
[00:04:59.160 --> 00:04:59.720]  所以呢
[00:04:59.720 --> 00:05:02.080]  有一位牧師就把這句話給改了
[00:05:02.080 --> 00:05:04.800]  他改成每一個嬰孩的出生都證明
[00:05:04.800 --> 00:05:07.880]  上帝對人類還沒有失去憐憫
[00:05:07.880 --> 00:05:11.760]  他還憐憫我們
[00:05:11.760 --> 00:05:15.000]  他還讓這生命延續下去
[00:05:15.000 --> 00:05:16.640]  後來又有一個牧師啊
[00:05:16.640 --> 00:05:17.800]  他改得更
[00:05:17.800 --> 00:05:19.920]  我覺得改得更Biblical
[00:05:19.920 --> 00:05:21.080]  他改成什麼了呢
[00:05:21.080 --> 00:05:26.640]  他說每一個嬰孩的誕生都證明都證明了什麼呢
[00:05:26.640 --> 00:05:33.560]  他說每一個嬰孩的誕生都是上帝對人類全人類的一次緩行
[00:05:33.560 --> 00:05:38.880]  我們是罪人
[00:05:38.880 --> 00:05:43.600]  有一天上帝公義聖潔的審判要臨到每一個罪人
[00:05:43.600 --> 00:05:47.080]  但是上帝一再的緩行
[00:05:47.080 --> 00:05:50.640]  上帝一再的憐憫我們
[00:05:50.640 --> 00:05:55.040]  把這個最後的末世的審判推遲下去
[00:05:55.040 --> 00:05:57.160]  各位我們剛剛讀完《啓示錄》
[00:05:57.160 --> 00:06:02.520]  我們知道這個審判有一天終將要來的是吧
[00:06:02.520 --> 00:06:06.600]  但是有一個嬰孩
[00:06:06.600 --> 00:06:11.000]  他的降生會爲我們化解這次審判
[00:06:11.000 --> 00:06:17.400]  有一個嬰孩他的降生要爲我們代替這次審判
[00:06:17.400 --> 00:06:20.120]  這個嬰孩是誰呢
[00:06:20.120 --> 00:06:22.080]  在整本聖經的起初
[00:06:22.080 --> 00:06:23.800]  在整本聖經的開始
[00:06:23.800 --> 00:06:25.600]  在創世紀第三章的時候
[00:06:25.600 --> 00:06:27.080]  三章十五節那裏
[00:06:27.080 --> 00:06:30.520]  當亞當和夏娃當人類的始祖犯罪墮落
[00:06:30.520 --> 00:06:32.040]  被逐出於電影院的時候
[00:06:32.040 --> 00:06:34.480]  神就給了她一個硬曲
[00:06:34.480 --> 00:06:36.120]  就是女人
[00:06:36.120 --> 00:06:37.520]  你要有一個後裔
[00:06:37.520 --> 00:06:39.200]  你要生一個孩子
[00:06:39.200 --> 00:06:41.760]  而這個後裔要傷蛇的頭
[00:06:41.760 --> 00:06:44.440]  這個後裔要成爲你們的救主
[00:06:44.440 --> 00:06:46.920]  這個後裔就是全人類的盼望
[00:06:46.920 --> 00:06:48.520]  直到以塞亞師我們看到
[00:06:48.520 --> 00:06:50.200]  他再次指向那個預言
[00:06:50.200 --> 00:06:53.680]  他說有意嬰孩爲我們而生
[00:06:53.680 --> 00:06:57.240]  這纔是名副其實的人類之子
[00:06:57.240 --> 00:06:59.560]  你知道嗎
[00:06:59.560 --> 00:07:01.680]  從此以後
[00:07:01.680 --> 00:07:04.040]  從一天圓那天開始
[00:07:04.040 --> 00:07:07.440]  從創世紀三章十五節開始
[00:07:07.440 --> 00:07:12.520]  整個人類歷史出現了一個最大的懸念
[00:07:12.520 --> 00:07:14.360]  這個懸念就是
[00:07:14.360 --> 00:07:18.160]  哪個孩子是那個孩子
[00:07:18.160 --> 00:07:24.160]  哪個孩子是那個女人的後裔呢
[00:07:24.160 --> 00:07:28.920]  當然今天我們知道這一位就是耶穌基督
[00:07:28.920 --> 00:07:32.440]  就是我們的救主耶穌基督
[00:07:32.440 --> 00:07:34.440]  我是八零後
[00:07:34.440 --> 00:07:37.080]  那我這一代人
[00:07:37.080 --> 00:07:41.120]  特別在中國大陸有很多和我一樣是獨生子
[00:07:41.120 --> 00:07:42.920]  你知道作爲獨生子
[00:07:42.920 --> 00:07:44.640]  你知道其實我有的時候
[00:07:44.640 --> 00:07:45.840]  我發現我小的時候
[00:07:45.840 --> 00:07:48.880]  我的對我兒時的記憶
[00:07:48.880 --> 00:07:53.520]  其實還是蠻負面蠻灰色的
[00:07:53.520 --> 00:07:54.200]  爲什麼呢
[00:07:54.200 --> 00:07:55.760]  你是不是因爲張牧師
[00:07:55.760 --> 00:07:57.480]  你爹不疼娘不愛呀
[00:07:57.480 --> 00:07:58.560]  當然不是了
[00:07:58.560 --> 00:07:59.400]  作爲獨生子
[00:07:59.400 --> 00:08:02.320]  我是極萬千寵愛於一身的
[00:08:02.320 --> 00:08:03.520]  但是你知道嗎
[00:08:03.520 --> 00:08:06.240]  極萬千寵愛於一身的同時
[00:08:06.240 --> 00:08:09.080]  我也極萬千盼望於一身
[00:08:09.080 --> 00:08:10.560]  萬千期待於一身
[00:08:10.560 --> 00:08:14.160]  萬千壓力於一身
[00:08:14.160 --> 00:08:15.240]  我的爸爸
[00:08:15.240 --> 00:08:15.840]  我的媽媽
[00:08:15.840 --> 00:08:18.160]  我的長輩們
[00:08:18.160 --> 00:08:21.320]  把那麼多的盼望放在我的身上
[00:08:21.320 --> 00:08:24.600]  他們盼望我能夠光宗耀祖
[00:08:24.600 --> 00:08:27.720]  在老張家能夠光耀門楣
[00:08:27.720 --> 00:08:29.200]  但是我發現
[00:08:29.200 --> 00:08:31.120]  我發現這個壓力是我擔不起的
[00:08:31.120 --> 00:08:31.520]  你知道嗎
[00:08:31.520 --> 00:08:33.200]  這就是我痛苦的原因
[00:08:33.200 --> 00:08:35.080]  如果我不信耶穌的話
[00:08:35.080 --> 00:08:36.760]  如果我今天不是基督徒的話
[00:08:36.760 --> 00:08:40.080]  你知道我怎麼化解這個壓力嗎
[00:08:40.080 --> 00:08:41.880]  我就生一個兒子
[00:08:41.880 --> 00:08:44.560]  把這個壓力放在他身上
[00:08:44.560 --> 00:08:45.880]  洪道啊
[00:08:45.880 --> 00:08:47.320]  將來你要
[00:08:47.320 --> 00:08:51.160]  咱老張家就看你了
[00:08:51.160 --> 00:08:54.000]  咱們老張家就指望你了
[00:08:54.000 --> 00:08:54.480]  兄姊妹
[00:08:54.480 --> 00:08:57.080]  這就是中國人一代又一代的一個悲劇
[00:08:57.080 --> 00:09:00.120]  不是嗎
[00:09:00.120 --> 00:09:05.720]  我期待生一個孩子就是我老張家的尼賽亞
[00:09:05.720 --> 00:09:07.480]  兄姊妹
[00:09:07.480 --> 00:09:11.880]  但是不是我們生一個孩子
[00:09:11.880 --> 00:09:14.800]  然後把我們承擔不了的壓力和期待
[00:09:14.800 --> 00:09:17.400]  一代一代的遺傳下去
[00:09:17.400 --> 00:09:18.960]  而是讓我們
[00:09:18.960 --> 00:09:23.120]  聖經讓我們轉眼仰望那一個孩子
[00:09:23.120 --> 00:09:27.880]  那一個蒙應許而來的孩子
[00:09:27.880 --> 00:09:30.600]  這就是今天我們要看到馬太福音
[00:09:30.600 --> 00:09:34.760]  和這四福音所介紹的那一位耶穌基督
[00:09:34.760 --> 00:09:35.560]  兄姊妹
[00:09:35.560 --> 00:09:40.280]  你有沒有想過爲什麼叫做福音書呢
[00:09:40.280 --> 00:09:41.400]  馬太福音
[00:09:41.400 --> 00:09:43.080]  這個馬可福音
[00:09:43.080 --> 00:09:43.720]  路加福音
[00:09:43.720 --> 00:09:44.280]  約翰福音
[00:09:44.280 --> 00:09:46.080]  爲什麼稱作福音書呢
[00:09:46.080 --> 00:09:48.080]  什麼叫做福音呢
[00:09:48.080 --> 00:09:49.720]  當然我們都知道這就是good news
[00:09:49.720 --> 00:09:50.880]  就是好消息
[00:09:50.880 --> 00:09:52.200]  但是在當時
[00:09:52.200 --> 00:09:56.680]  如果我們回到當時羅馬帝國的歷史背景
[00:09:56.680 --> 00:09:58.000]  在羅馬帝國的時候
[00:09:58.000 --> 00:10:01.600]  什麼時候你知道羅馬人會用這個詞嗎
[00:10:01.600 --> 00:10:03.800]  就是當一個新的皇帝
[00:10:03.800 --> 00:10:05.360]  當他們登基的時候
[00:10:05.360 --> 00:10:07.160]  他們必須要昭告天下
[00:10:07.160 --> 00:10:07.920]  對吧
[00:10:07.920 --> 00:10:11.040]  那個昭告天下的昭文
[00:10:11.040 --> 00:10:12.760]  他們就用這個詞
[00:10:12.760 --> 00:10:14.920]  他們就是說這是福音
[00:10:14.920 --> 00:10:18.000]  這是天大的消息
[00:10:18.000 --> 00:10:20.760]  而馬太福音就是
[00:10:20.760 --> 00:10:29.320]  馬太福音這四福音就是要把耶穌基督做王這個消息來告訴我們
[00:10:29.320 --> 00:10:31.960]  在馬太福音當中呢
[00:10:31.960 --> 00:10:33.320]  就已經出來了
[00:10:33.320 --> 00:10:35.400]  在這二十八章經文當中呢
[00:10:35.400 --> 00:10:38.920]  一共有一千零六十八節
[00:10:38.920 --> 00:10:44.040]  這是四福音書當中引用就約最多的一本福音書
[00:10:44.040 --> 00:10:46.240]  引用就約一百二十九次
[00:10:46.240 --> 00:10:49.080]  而且你會發現在這卷福音書當中呢
[00:10:49.080 --> 00:10:51.400]  反覆出現兩個詞組
[00:10:51.400 --> 00:10:52.440]  兩個片語
[00:10:52.440 --> 00:10:54.080]  有的時候說
[00:10:54.080 --> 00:10:57.560]  要應驗主接着衆先知所說的話
[00:10:57.560 --> 00:10:59.200]  有的時候主耶穌自己說
[00:10:59.200 --> 00:11:00.320]  經上說
[00:11:00.320 --> 00:11:02.720]  經上記着說
[00:11:02.720 --> 00:11:03.480]  丟死妹
[00:11:03.480 --> 00:11:06.760]  這些的話都表明一件事情
[00:11:06.760 --> 00:11:08.200]  都表明一件事情
[00:11:08.200 --> 00:11:11.680]  就是我們這位主耶穌基督
[00:11:11.680 --> 00:11:16.960]  他就是舊約歷史歷代所期盼的
[00:11:16.960 --> 00:11:20.240]  所應許的那一位尼賽亞
[00:11:20.240 --> 00:11:21.360]  大魏的子孫
[00:11:21.360 --> 00:11:22.720]  亞伯拉罕的後裔
[00:11:22.720 --> 00:11:26.920]  耶穌基督就是預言中所說的那一位尼賽亞
[00:11:26.920 --> 00:11:27.520]  丟死妹
[00:11:27.520 --> 00:11:29.400]  這是我們的盼望
[00:11:29.400 --> 00:11:31.000]  這是我們今年的盼望
[00:11:31.000 --> 00:11:32.440]  這是我們明年的盼望
[00:11:32.440 --> 00:11:35.560]  這是我們直到離世唯一的盼望
[00:11:35.560 --> 00:11:35.920]  阿門
[00:11:35.920 --> 00:11:41.920]  讓我從兩個角度來分享這段的經文
[00:11:41.920 --> 00:11:45.480]  我們看到這是一個王的血脈
[00:11:45.480 --> 00:11:47.400]  我們看到有一個一脈
[00:11:47.400 --> 00:11:50.720]  在這個家譜當中有一個一脈相承的
[00:11:50.720 --> 00:11:55.720]  一個傳承
[00:11:55.720 --> 00:11:59.680]  就是君王的血脈
[00:11:59.680 --> 00:12:01.160]  各位不要擔心
[00:12:01.160 --> 00:12:04.600]  我不會一個名字一個名字跟你們講
[00:12:04.600 --> 00:12:05.760]  但是丟死妹
[00:12:05.760 --> 00:12:08.400]  我要講到這個家譜當中有兩個重點
[00:12:08.400 --> 00:12:09.040]  第一個呢
[00:12:09.040 --> 00:12:14.040]  我們看到這是一個王族血脈的延續
[00:12:14.040 --> 00:12:15.960]  當我們要看耶穌基督的時候
[00:12:15.960 --> 00:12:17.680]  很多時候你知道嗎
[00:12:17.680 --> 00:12:21.760]  我們很容易矚目在聚焦在這位耶穌基督
[00:12:21.760 --> 00:12:23.600]  究竟爲我們做了什麼
[00:12:23.600 --> 00:12:26.120]  他爲我們做了什麼
[00:12:26.120 --> 00:12:28.120]  他爲門徒洗腳
[00:12:28.120 --> 00:12:29.440]  他醫治病人
[00:12:29.440 --> 00:12:31.600]  他爲我們釘死在十字架上
[00:12:31.600 --> 00:12:33.920]  好讓我們感動啊
[00:12:33.920 --> 00:12:36.560]  但是各位讓我這樣說
[00:12:36.560 --> 00:12:41.360]  除非我們先理解他是誰
[00:12:41.360 --> 00:12:46.200]  否則我們沒有辦法真正意義去理解
[00:12:46.200 --> 00:12:51.400]  去全詮釋他到底爲我們做了什麼
[00:12:51.400 --> 00:12:53.440]  你不理解他的being
[00:12:53.440 --> 00:12:56.920]  你就無法理解他的doing
[00:12:56.920 --> 00:12:58.800]  如果我們不知道他是誰
[00:12:58.800 --> 00:13:01.400]  丟死妹就好像今天有很多的人
[00:13:01.400 --> 00:13:02.880]  他把耶穌當成什麼呢
[00:13:02.880 --> 00:13:04.240]  他看到耶穌所做的
[00:13:04.240 --> 00:13:05.640]  他覺得耶穌好偉大
[00:13:05.640 --> 00:13:09.000]  他就把耶穌當成一個道德上的榜樣
[00:13:09.000 --> 00:13:11.120]  行爲上的一個效法的對象
[00:13:11.120 --> 00:13:13.520]  好像印度的甘地
[00:13:13.520 --> 00:13:16.720]  知道他印度的聖雄甘地一樣
[00:13:16.720 --> 00:13:19.000]  丟死妹甘地不是基督徒
[00:13:19.000 --> 00:13:20.800]  但是甘地非常欣賞耶穌
[00:13:20.800 --> 00:13:22.280]  他覺得耶穌太偉大了
[00:13:22.280 --> 00:13:26.240]  所以他模仿和效法耶穌一切道德上的品德
[00:13:26.240 --> 00:13:28.440]  耶穌的道德上的榜樣
[00:13:28.440 --> 00:13:30.760]  對他有一個強大的感染力
[00:13:30.760 --> 00:13:36.320]  但是他不信耶穌
[00:13:36.320 --> 00:13:38.720]  他不知道耶穌是誰
[00:13:38.720 --> 00:13:43.600]  那麼這位耶穌究竟是誰呢
[00:13:43.600 --> 00:13:46.880]  這一位生在伯利恆
[00:13:46.880 --> 00:13:49.160]  長在拿撒勒的耶穌基督
[00:13:49.160 --> 00:13:52.720]  他究竟是誰呢
[00:13:52.720 --> 00:13:58.720]  在當時人們也給出了他們的答案
[00:13:58.720 --> 00:14:01.120]  在馬太福音13章55節那裏說
[00:14:01.120 --> 00:14:03.600]  這不是木匠的兒子嗎
[00:14:03.600 --> 00:14:05.080]  什麼意思啊
[00:14:05.080 --> 00:14:09.560]  哎這不就是個藍領工人嗎
[00:14:09.560 --> 00:14:12.880]  他們說拿撒勒還能出什麼好的嗎
[00:14:12.880 --> 00:14:15.720]  什麼意思啊
[00:14:15.720 --> 00:14:19.720]  我們中國人叫做窮鄉僻壤出刁民
[00:14:19.720 --> 00:14:21.360]  就這個意思
[00:14:21.360 --> 00:14:23.480]  但是丟死妹
[00:14:23.480 --> 00:14:27.880]  馬太福音這一章家譜開門見山
[00:14:27.880 --> 00:14:31.720]  讓我們看到耶穌基督最重要
[00:14:31.720 --> 00:14:34.520]  最奇妙的一個身世
[00:14:34.520 --> 00:14:37.960]  他直接略過了木匠的兒子
[00:14:37.960 --> 00:14:42.000]  直接略過了他的戶籍他的出身
[00:14:42.000 --> 00:14:43.080]  然後呢
[00:14:43.080 --> 00:14:48.600]  把我們帶到神對亞伯拉罕的那個護照
[00:14:48.600 --> 00:14:52.120]  和對大魏的那個立約當中
[00:14:52.120 --> 00:14:52.920]  丟死妹
[00:14:52.920 --> 00:14:54.880]  這個家譜當中一共出現多少個名字
[00:14:54.880 --> 00:14:55.440]  你們知道嗎
[00:14:55.440 --> 00:14:57.600]  一共出現了47個名字
[00:14:57.600 --> 00:14:59.560]  在這47個名字當中呢
[00:14:59.560 --> 00:15:01.560]  有兩個名字是反覆出現的
[00:15:01.560 --> 00:15:03.400]  當然就是亞伯拉罕和大魏
[00:15:03.400 --> 00:15:05.520]  亞伯拉罕這個名字出現了三次
[00:15:05.520 --> 00:15:07.960]  大魏這個名字呢出現了五次
[00:15:07.960 --> 00:15:08.720]  丟死妹
[00:15:08.720 --> 00:15:12.160]  換句話說這這一份家譜
[00:15:12.160 --> 00:15:16.000]  強調的一下子就把我們對耶穌基督
[00:15:16.000 --> 00:15:17.960]  身世的一個認知呢
[00:15:17.960 --> 00:15:22.160]  帶回到了亞伯拉罕和大魏那裏
[00:15:22.160 --> 00:15:24.320]  我們要回頭看這兩個人
[00:15:24.320 --> 00:15:27.040]  神曾經呼召亞伯拉罕
[00:15:27.040 --> 00:15:29.240]  然後就給亞伯拉罕一個應許
[00:15:29.240 --> 00:15:31.640]  昨天晚上我們也提到這個應許
[00:15:31.640 --> 00:15:35.280]  反覆在亞伯拉罕的一生當中都提到這個應許
[00:15:35.280 --> 00:15:37.120]  下一章
[00:15:37.120 --> 00:15:39.520]  在二十二章十八節那裏說
[00:15:39.520 --> 00:15:40.640]  亞伯拉罕亞伯拉罕
[00:15:40.640 --> 00:15:41.000]  哎
[00:15:41.000 --> 00:15:44.240]  你將來要生很多的子孫
[00:15:44.240 --> 00:15:45.160]  天上的星
[00:15:45.160 --> 00:15:46.600]  海邊的沙那麼多
[00:15:46.600 --> 00:15:47.520]  那麼樣的無數
[00:15:47.520 --> 00:15:48.400]  然後呢
[00:15:48.400 --> 00:15:51.240]  你的後裔你的後裔
[00:15:51.240 --> 00:15:52.240]  怎麼會怎麼樣呢
[00:15:52.240 --> 00:15:57.120]  萬國都要都必因你的後裔得福
[00:15:57.120 --> 00:15:57.600]  哎
[00:15:57.600 --> 00:15:59.760]  給了這樣的一個應許
[00:15:59.760 --> 00:16:01.880]  大家都讀過亞伯拉罕的經歷對不對
[00:16:01.880 --> 00:16:02.040]  哎
[00:16:02.040 --> 00:16:04.760]  亞伯拉罕原名叫什麼
[00:16:04.760 --> 00:16:06.080]  亞伯蘭
[00:16:06.080 --> 00:16:06.880]  是吧
[00:16:06.880 --> 00:16:09.040]  後來上帝給他改名了
[00:16:09.040 --> 00:16:10.320]  改名叫亞伯拉罕
[00:16:10.320 --> 00:16:13.560]  亞伯拉罕是什麼意思啊
[00:16:13.560 --> 00:16:16.840]  就是多國的富
[00:16:16.840 --> 00:16:20.400]  你是多國的富
[00:16:20.400 --> 00:16:20.960]  然後呢
[00:16:20.960 --> 00:16:24.640]  萬國都要因你這後裔來得福
[00:16:24.640 --> 00:16:28.080]  有的時候我覺得亞伯拉罕也挺有壓力的哈
[00:16:28.080 --> 00:16:30.360]  你知道他到九十多歲的時候還生不出孩子來
[00:16:30.360 --> 00:16:32.280]  對吧
[00:16:32.280 --> 00:16:33.280]  然後走在街上
[00:16:33.280 --> 00:16:34.320]  人家就叫他哎
[00:16:34.320 --> 00:16:35.680]  多國的富
[00:16:35.680 --> 00:16:35.880]  哎
[00:16:35.880 --> 00:16:36.960]  多國的富來了
[00:16:36.960 --> 00:16:38.720]  但是膝下無死
[00:16:38.720 --> 00:16:40.760]  你知道這個名字本身是壓力山大的
[00:16:40.760 --> 00:16:41.880]  頂在頭上
[00:16:41.880 --> 00:16:43.840]  你知道有的時候我們中國人也是這樣啊
[00:16:43.840 --> 00:16:45.560]  傳統的中國人都想生個女兒
[00:16:45.560 --> 00:16:45.880]  對吧
[00:16:45.880 --> 00:16:47.520]  都想生個兒子對不對
[00:16:47.520 --> 00:16:49.240]  但是老大是女兒
[00:16:49.240 --> 00:16:51.840]  老大叫什麼
[00:16:51.840 --> 00:16:52.960]  昭帝
[00:16:52.960 --> 00:16:56.120]  老大又生了一個女的叫什麼
[00:16:56.120 --> 00:16:58.960]  若男
[00:16:58.960 --> 00:17:03.280]  你知道這些名字本身就是一種壓力
[00:17:03.280 --> 00:17:08.880]  就說這個家族的盼望沒有實現
[00:17:08.880 --> 00:17:11.480]  亞伯拉罕他的名字叫多國的富
[00:17:11.480 --> 00:17:14.600]  他九十多歲都生不出孩子了
[00:17:14.600 --> 00:17:15.760]  哦
[00:17:15.760 --> 00:17:16.880]  我們長話短說
[00:17:16.880 --> 00:17:17.680]  當然
[00:17:17.680 --> 00:17:19.880]  當他年至百歲的時候
[00:17:19.880 --> 00:17:25.800]  終於終於那個以撒生出來了
[00:17:25.800 --> 00:17:27.720]  沒有
