
[00:00:00.000 --> 00:00:03.320]  大圍轉的第20章
[00:03:50.960 --> 00:03:53.920]  走出來為自己製造形象
[00:03:53.920 --> 00:03:56.840]  說些話是人民喜歡聽的
[00:03:56.840 --> 00:04:00.360]  但是做了總統之後完全不對辦
[00:04:00.360 --> 00:04:03.480]  鴨沙龍也是一樣
[00:04:03.480 --> 00:04:07.640]  他就是用這些方法抬高自己
[00:04:07.640 --> 00:04:09.640]  他不像大衛那樣
[00:04:09.640 --> 00:04:11.640]  大衛真是一個民族的英雄
[00:04:11.640 --> 00:04:17.360]  鴨沙龍謀朝篡位的計劃
[00:04:17.360 --> 00:04:24.200]  是他跟大衛復和之後不久就發生
[00:04:24.200 --> 00:04:28.360]  我在上一篇
[00:04:28.360 --> 00:04:30.360]  不要在你們面前講
[00:04:30.360 --> 00:04:33.400]  講到薩姆以下的十四章
[00:04:33.400 --> 00:04:37.840]  就是講到真正的復和是要認罪悔改
[00:04:37.840 --> 00:04:44.080]  大衛和鴨沙龍就是沒有在認罪悔改的情形下復和
[00:04:44.080 --> 00:04:45.320]  是沒有用的
[00:04:45.320 --> 00:04:47.680]  結果兩父子都不和
[00:04:47.680 --> 00:04:51.680]  引致鴨沙龍追殺大衛
[00:04:51.680 --> 00:04:56.160]  他第一步為自己製造形象是怎樣
[00:04:56.160 --> 00:04:59.520]  他自己坐著戰車馬車
[00:04:59.520 --> 00:05:03.040]  前面有五十個人在為他奔跑
[00:05:03.040 --> 00:05:05.040]  做他的保鏢
[00:05:05.040 --> 00:05:10.560]  這樣的形式來宣佈他已經回到耶路撒冷
[00:05:10.560 --> 00:05:18.920]  驢仔是王子的座騎
[00:05:18.920 --> 00:05:22.040]  但是馬是王的座騎
[00:05:22.040 --> 00:05:24.360]  在啟示錄的十九章
[00:05:24.360 --> 00:05:27.680]  我們知道將來耶穌基督回到世上
[00:05:27.680 --> 00:05:30.040]  戰勝基督戰勝撒旦
[00:05:30.040 --> 00:05:35.840]  都是騎著一匹白馬
[00:05:35.840 --> 00:05:41.520]  而我們看到撒姆爾先知也曾經預言
[00:05:41.520 --> 00:05:45.520]  以色列的君王將會有這樣的排場
[00:05:45.520 --> 00:05:50.640]  就是坐著馬車前面有士兵為他開路
[00:05:50.640 --> 00:05:54.920]  在撒姆爾上的第八章第十一節告訴我們
[00:05:54.920 --> 00:05:59.040]  我們知道日後鴨沙龍的弟弟亞當尼亞
[00:05:59.040 --> 00:06:00.960]  當他想做王的時候
[00:06:00.960 --> 00:06:04.320]  他也是採取同樣的手段
[00:06:04.320 --> 00:06:08.360]  而摩西就警告以色列的君王
[00:06:08.360 --> 00:06:13.560]  警告他們不要為自己多添麻匹
[00:06:13.560 --> 00:06:15.360]  不要倚靠麻匹
[00:06:15.360 --> 00:06:17.960]  在生命記的十七章十六節
[00:06:17.960 --> 00:06:20.560]  大衛在詩篇的二十篇第七節
[00:06:20.560 --> 00:06:22.560]  也警告我們
[00:06:22.560 --> 00:06:26.320]  有人倚靠車有人倚靠馬
[00:06:26.320 --> 00:06:30.560]  但我們會記得耶和華我們神的名
[00:06:30.560 --> 00:06:33.760]  我們基督徒是倚靠誰呢?
[00:06:33.760 --> 00:06:35.000]  是倚靠神
[00:06:35.000 --> 00:06:40.800]  不是倚靠自己的力量、車和馬
[00:06:40.800 --> 00:06:45.600]  當我們讀到大衛流亡的詩歌的時候
[00:06:45.600 --> 00:06:50.600]  我們有印象知道當時大衛可能是病了
[00:06:50.600 --> 00:06:55.280]  這個就讓鴨沙龍可以乘虛而入
[00:06:55.280 --> 00:07:00.480]  能夠幫助他有機會接管國家的事務
[00:07:00.480 --> 00:07:05.320]  當時如果有法官判出來的決定
[00:07:05.320 --> 00:07:07.320]  人民是不滿意的話
[00:07:07.320 --> 00:07:11.520]  他們可以要求王來替他們主持公道
[00:07:11.520 --> 00:07:14.440]  這個就是撒姆爾夏的十四章
[00:07:14.440 --> 00:07:19.040]  提哥亞婦人就是用這樣的辦法
[00:07:19.040 --> 00:07:21.720]  可以見到大衛的面
[00:07:21.720 --> 00:07:25.520]  現在百姓因為大衛病了
[00:07:25.520 --> 00:07:29.720]  不能夠見到大衛來替他們主持公道
[00:07:29.720 --> 00:07:35.040]  鴨沙龍就在往城門口的路上
[00:07:35.040 --> 00:07:37.600]  和百姓見面
[00:07:37.600 --> 00:07:40.840]  幫他們來判斷
[00:07:40.840 --> 00:07:43.920]  幫他們解決他們的問題
[00:07:43.920 --> 00:07:50.200]  城門口就是長老判斷是非的地方
[00:07:50.200 --> 00:07:54.880]  當時可以說是他們的市政廳
[00:07:54.880 --> 00:07:59.040]  鴨沙龍就答應以色列的人民
[00:07:59.040 --> 00:08:01.560]  我會成為你們的事司
[00:08:01.560 --> 00:08:05.160]  我會秉公來判斷你們的事
[00:08:05.160 --> 00:08:06.880]  鴨沙龍還怎樣
[00:08:06.880 --> 00:08:10.360]  跟他們親熱 跟他們親嘴
[00:08:10.360 --> 00:08:11.880]  在經文中告訴他們
[00:08:11.880 --> 00:08:16.920]  這樣鴨沙龍暗中得了以色列人的心
[00:08:16.920 --> 00:08:20.120]  這段經文令我想起還有誰
[00:08:20.120 --> 00:08:22.600]  在新約 猶大
[00:08:22.600 --> 00:08:29.240]  他用一個親吻來出賣耶穌基督
[00:08:29.240 --> 00:08:34.160]  本來這些親吻親嘴是很親熱
[00:08:34.160 --> 00:08:36.120]  表示出愛意
[00:08:36.120 --> 00:08:38.080]  但是從這兩個例子我們見到
[00:08:38.080 --> 00:08:41.600]  有很多人都很虛假 別有用心
[00:08:41.600 --> 00:08:45.840]  這就是鴨沙龍和猶大都是一樣
[00:08:45.840 --> 00:08:48.680]  鴨沙龍要給人一個印象
[00:08:48.680 --> 00:08:51.280]  就是大衛時時都不在場
[00:08:51.280 --> 00:08:54.400]  人民需要他的時候 他都不知道去了哪裡
[00:08:54.400 --> 00:08:58.240]  只有他自己真正關心人民
[00:08:58.240 --> 00:09:02.800]  就是這樣得到人民的愛戴
[00:09:02.800 --> 00:09:05.680]  《說語薩姆》以下第十五章第七節
[00:09:05.680 --> 00:09:09.080]  說滿了四十年 鴨沙龍對王說
[00:09:09.080 --> 00:09:12.200]  求你准我往希伯倫去
[00:09:12.200 --> 00:09:16.080]  還我向耶和華所許的願
[00:09:16.080 --> 00:09:18.080]  這裡寫四十年
[00:09:18.080 --> 00:09:22.120]  但是有很多古舊版本寫四年
[00:09:22.120 --> 00:09:24.120]  四十年太長了
[00:09:24.120 --> 00:09:27.720]  鴨沙龍等了四年而不是等了四十年
[00:09:27.720 --> 00:09:30.120]  四十年就不得了
[00:09:30.120 --> 00:09:35.040]  相信這裡有文士抄錯了經文
[00:09:35.040 --> 00:09:38.480]  有可能鴨沙龍逃亡去基述國的時候
[00:09:38.480 --> 00:09:41.040]  他真的向神許願
[00:09:41.040 --> 00:09:44.560]  他說神啊 如果有一天我能夠回到耶路撒冷
[00:09:44.560 --> 00:09:46.800]  我一定會獻祭
[00:09:46.800 --> 00:09:50.560]  我一定會去希伯倫還願
[00:09:50.560 --> 00:09:53.480]  但是如果這是一個謊話
[00:09:53.480 --> 00:09:55.960]  那他就麻煩了
[00:09:55.960 --> 00:10:00.080]  他是用神的名來過橋
[00:10:00.080 --> 00:10:01.960]  用神的名來說謊
[00:10:01.960 --> 00:10:04.520]  這就是謊稱神的名
[00:10:04.520 --> 00:10:08.320]  他就是犯了十誡當中的第三誡
[00:10:08.320 --> 00:10:11.160]  不可謊稱神的名
[00:10:11.160 --> 00:10:12.520]  很諷刺
[00:10:12.520 --> 00:10:14.320]  戴維聽了之後
[00:10:14.320 --> 00:10:15.880]  他跟鴨沙龍說
[00:10:15.880 --> 00:10:18.400]  你平平安安去吧
[00:10:18.400 --> 00:10:24.160]  這就是戴維跟鴨沙龍說的最後一句話
[00:10:24.160 --> 00:10:26.440]  有很多人覺得很奇怪
[00:10:26.440 --> 00:10:28.880]  有很多的城市有很多的鎮
[00:10:28.880 --> 00:10:30.680]  為什麼戴維都不揀選
[00:10:30.680 --> 00:10:34.000]  為什麼要揀選希伯倫這個地方
[00:10:34.000 --> 00:10:36.840]  其實可能是有六個原因
[00:10:36.840 --> 00:10:38.240]  第一個原因就是
[00:10:38.240 --> 00:10:41.800]  希伯倫是猶大地本來的首都
[00:10:41.800 --> 00:10:45.520]  記不記得戴維在南邊稱王的時候
[00:10:45.520 --> 00:10:48.040]  他的首都就是希伯倫
[00:10:48.040 --> 00:10:50.560]  後來他成為全以色列的王
[00:10:50.560 --> 00:10:53.680]  他才移都去耶路撒冷
[00:10:53.680 --> 00:10:57.360]  相信在希伯倫有很多人都會不滿意
[00:10:57.360 --> 00:11:03.240]  為什麼要移都去耶路撒冷
[00:11:03.240 --> 00:11:05.560]  在希伯倫就好好的
[00:11:05.560 --> 00:11:07.120]  如果你是希伯倫的人
[00:11:07.120 --> 00:11:10.800]  你也希望希伯倫成為全以色列的首都
[00:11:10.800 --> 00:11:14.520]  所以這群人可能是會支持鴨沙龍
[00:11:14.520 --> 00:11:16.040]  還有第二點
[00:11:16.040 --> 00:11:19.720]  希伯倫是鴨沙龍出生的地方
[00:11:19.720 --> 00:11:22.440]  在撒姆爾夏的三章告訴我們
[00:11:22.440 --> 00:11:25.920]  戴維在希伯倫一共生了六個兒子
[00:11:25.920 --> 00:11:28.560]  鴨沙龍就是第三個兒子
[00:11:28.560 --> 00:11:34.520]  所以希伯倫對鴨沙龍是有特別親密的關係
[00:11:34.520 --> 00:11:36.600]  還有第三點
[00:11:36.600 --> 00:11:38.800]  希伯倫對猶太人來說
[00:11:38.800 --> 00:11:40.880]  可以說是一個聖城
[00:11:40.880 --> 00:11:44.800]  是封給祭司的城
[00:11:44.800 --> 00:11:47.240]  他們的民族英雄迦納
[00:11:47.240 --> 00:11:50.960]  也是和希伯倫城有很大的淵源
[00:11:50.960 --> 00:11:53.640]  最初希納去窺探迦南地
[00:11:53.640 --> 00:11:56.840]  就是去了希伯倫來窺探
[00:11:56.840 --> 00:11:59.000]  後來他八十歲的時候
[00:11:59.000 --> 00:12:04.000]  他說我仍然願意為以色列征戰
[00:12:04.000 --> 00:12:08.160]  來娶希伯倫
[00:12:08.160 --> 00:12:12.800]  最後在述約書亞記的二十一章
[00:12:12.800 --> 00:12:18.200]  約書亞將希伯倫城封給迦納
[00:12:18.200 --> 00:12:21.760]  所以我們知道希伯倫對猶太人來說
[00:12:21.760 --> 00:12:24.280]  有很大的淵源
[00:12:24.280 --> 00:12:26.240]  還有第四點
[00:12:26.240 --> 00:12:29.520]  就是因為希伯倫距離耶路撒冷
[00:12:29.520 --> 00:12:32.600]  距離很適中
[00:12:32.600 --> 00:12:34.200]  如果太遠的話
[00:12:34.200 --> 00:12:35.600]  邊長莫及
[00:12:35.600 --> 00:12:39.240]  但如果太近又有問題
[00:12:39.240 --> 00:12:44.120]  其實希伯倫在耶路撒冷西南大概是二十里
[00:12:44.120 --> 00:12:46.320]  如果太近的話
[00:12:46.320 --> 00:12:50.520]  當亞沙隆去到希伯倫來稱帝的時候
[00:12:50.520 --> 00:12:55.440]  大衛很容易就能帶領兵馬來鎮壓
[00:12:55.440 --> 00:13:03.560]  比亞沙隆根本沒時間來穩定鎮腳來對付
[00:13:03.560 --> 00:13:09.600]  所以希伯倫和耶路撒冷的距離剛好適中
[00:13:09.600 --> 00:13:11.520]  所以很適合
[00:13:11.520 --> 00:13:13.200]  還有第五點
[00:13:13.200 --> 00:13:16.560]  就是希伯倫是一座有城牆的城
[00:13:16.560 --> 00:13:18.760]  可以用來防守
[00:13:18.760 --> 00:13:23.080]  而我剛才說過距離耶路撒冷也不算太遠
[00:13:23.080 --> 00:13:27.760]  所以也可以讓亞沙隆來攻擊耶路撒冷
[00:13:27.760 --> 00:13:29.880]  還有最後一點
[00:13:29.880 --> 00:13:33.800]  就是希伯倫本來是大衛的基地
[00:13:33.800 --> 00:13:39.000]  如果亞沙隆能夠取得希伯倫的話
[00:13:39.000 --> 00:13:42.320]  而當地的人民都投靠亞沙隆
[00:13:42.320 --> 00:13:44.600]  會對大衛造成很大的威脅
[00:13:44.600 --> 00:13:47.320]  他自己人都投靠亞沙隆
[00:13:47.320 --> 00:13:53.000]  而遲些如果亞沙隆能夠得到以色列不變的支持的話
[00:13:53.000 --> 00:13:56.600]  大衛就會南北受敵
[00:13:56.600 --> 00:14:02.120]  會得福貝受敵,南北受到夾攻
[00:14:02.120 --> 00:14:08.400]  亞沙隆帶了二百名領袖離開了耶路撒冷
[00:14:08.400 --> 00:14:15.200]  他也邀請了大衛最好的朋友阿希托弗來參加
[00:14:15.200 --> 00:14:17.680]  阿希托弗是大衛的好朋友
[00:14:17.680 --> 00:14:20.360]  為什麼他會投靠亞沙隆呢?
[00:14:20.360 --> 00:14:25.320]  記不記得阿希托弗是拔士巴的爺爺
[00:14:25.320 --> 00:14:28.360]  拔士巴是阿希托弗的孫女
[00:14:28.360 --> 00:14:32.320]  就是因為大衛侵犯了他的孫女
[00:14:32.320 --> 00:14:36.960]  被他的孫女帶來不好的名聲
[00:14:36.960 --> 00:14:38.840]  成為淫婦
[00:14:38.840 --> 00:14:40.560]  所以他很憎恨大衛
[00:14:40.560 --> 00:14:44.520]  大衛還殺死了他的女婿烏尼亞
[00:14:44.520 --> 00:14:49.200]  所以阿希托弗是想向大衛報仇
[00:14:49.200 --> 00:14:54.240]  在《述撒姆》以下的十五章第十節
[00:14:54.240 --> 00:14:59.560]  「或亞沙隆打發探子走遍以色列各支派說
[00:14:59.560 --> 00:15:02.720]  你們一聽見國聲就說
[00:15:02.720 --> 00:15:06.800]  亞沙隆在希伯倫作王了」
[00:15:06.800 --> 00:15:10.240]  亞沙隆帶去希伯倫的二百個首領
[00:15:10.240 --> 00:15:13.160]  對亞沙隆的陰謀一無所知
[00:15:13.160 --> 00:15:16.800]  污糟糟的跟著亞沙隆去
[00:15:16.800 --> 00:15:19.760]  當亞沙隆在希伯倫稱帝的時候
[00:15:19.760 --> 00:15:22.160]  他們不在耶路撒冷
[00:15:22.160 --> 00:15:26.080]  無論耶路撒冷在希伯倫的子民
[00:15:26.080 --> 00:15:28.240]  人民都會認為
[00:15:28.240 --> 00:15:30.760]  這些人就是大衛的心腹
[00:15:30.760 --> 00:15:34.600]  跟著他去希伯倫支持他
[00:15:34.600 --> 00:15:37.040]  而這些人去到希伯倫
[00:15:37.040 --> 00:15:40.240]  夠不夠膽反抗亞沙隆
[00:15:40.240 --> 00:15:42.120]  絕對不夠膽
[00:15:42.120 --> 00:15:46.600]  容不得被亞沙隆制服成為人質
[00:15:46.600 --> 00:15:48.360]  所以他們都不夠膽發聲
[00:15:48.360 --> 00:15:52.200]  他們根本是騎虎難下
[00:15:52.200 --> 00:15:56.520]  說回大衛聽見亞沙隆
[00:15:56.520 --> 00:15:59.360]  在希伯倫自稱為王
[00:15:59.360 --> 00:16:03.440]  他立刻命令他的家人和臣僕
[00:16:03.440 --> 00:16:06.040]  和他一起來離開
[00:16:06.040 --> 00:16:08.840]  你說為什麼?
[00:16:08.840 --> 00:16:11.280]  在撒姆爾夏的十五章十四節
[00:16:11.280 --> 00:16:13.480]  有給我們兩個原因
[00:16:13.480 --> 00:16:15.240]  第一個原因他害怕
[00:16:15.240 --> 00:16:18.080]  如果他再遲延再等下去的話
[00:16:18.080 --> 00:16:21.280]  他的後路會被亞沙隆切斷
[00:16:21.280 --> 00:16:23.400]  沒有機會逃走
[00:16:23.400 --> 00:16:24.840]  第二個原因
[00:16:24.840 --> 00:16:26.560]  他是避免
[00:16:26.560 --> 00:16:30.680]  耶路撒冷城會被亞沙隆進攻的時候
[00:16:30.680 --> 00:16:33.520]  使得人民生靈淘汰
[00:16:33.520 --> 00:16:36.400]  他不想人民被亞沙隆殘殺
[00:16:36.400 --> 00:16:38.080]  所以他寧願怎樣
[00:16:38.080 --> 00:16:39.960]  自己逃亡
[00:16:39.960 --> 00:16:41.880]  放棄他的王位
[00:16:41.880 --> 00:16:43.120]  所以我們見到
[00:16:43.120 --> 00:16:46.840]  大衛一直都是保護他的人民
[00:16:46.840 --> 00:16:48.840]  這個和亞沙隆很不同
[00:16:48.840 --> 00:16:51.720]  亞沙隆是不擇手段
[00:16:51.720 --> 00:16:53.080]  希望成為王
[00:16:53.080 --> 00:16:55.120]  大衛就算是王
[00:16:55.120 --> 00:16:58.080]  他願意逃跑
[00:16:58.080 --> 00:17:01.520]  願意放棄他的王位
[00:17:01.520 --> 00:17:03.720]  為了保護他的人民
[00:17:03.720 --> 00:17:07.600]  他留下十個妃嬪來看守宮殿
[00:17:07.600 --> 00:17:09.040]  他心想
[00:17:09.040 --> 00:17:11.400]  亞沙隆就算再殘忍
[00:17:11.400 --> 00:17:13.560]  不會對婦女下手的話
[00:17:13.560 --> 00:17:17.200]  留下這十個妃嬪應該很安全
[00:17:17.200 --> 00:17:19.080]  但遲些我們會見到
[00:17:19.080 --> 00:17:21.920]  這個也會出現問題
[00:17:21.920 --> 00:17:26.360]  我們說大衛轉
[00:17:26.360 --> 00:17:28.680]  其中一個很大的目的
[00:17:28.680 --> 00:17:29.680]  很重要的目的
[00:17:29.680 --> 00:17:30.680]  就是甚麼
[00:17:30.680 --> 00:17:34.080]  我們要欣賞大衛的詩歌
[00:17:34.080 --> 00:17:36.160]  我們有很多的詩歌
[00:17:36.160 --> 00:17:38.880]  都是大衛流亡的時候所寫
[00:17:38.880 --> 00:17:42.320]  我們見到大衛真的對神很有信心
[00:17:42.320 --> 00:17:45.520]  他堅信就算在很混亂
[00:17:45.520 --> 00:17:47.200]  很不平安的時候
[00:17:47.200 --> 00:17:49.440]  神仍然掌權
[00:17:49.440 --> 00:17:51.920]  仍然坐在他的寶座上
[00:17:51.920 --> 00:17:54.320]  無論大衛的感覺
[00:17:54.320 --> 00:17:55.720]  他的感受是怎樣
[00:17:55.720 --> 00:17:58.320]  他知道神一定會守他的諾言
[00:17:58.320 --> 00:18:00.320]  一定會守他的約
[00:18:00.320 --> 00:18:02.040]  詩篇的第四篇
[00:18:02.040 --> 00:18:05.000]  可能是大衛離開耶路撒冷
[00:18:05.000 --> 00:18:08.240]  第一個晚上所唱的詩歌
[00:18:08.240 --> 00:18:10.240]  他離開了耶路撒冷
[00:18:10.240 --> 00:18:13.440]  居然唱詩歌來敬拜神
[00:18:13.440 --> 00:18:14.760]  詩篇的第三篇
[00:18:14.760 --> 00:18:17.520]  可能是大衛第二個早上
[00:18:17.520 --> 00:18:19.960]  向神禱告的內容
[00:18:19.960 --> 00:18:22.920]  在詩篇的四十一篇和五十五篇
[00:18:22.920 --> 00:18:27.440]  大衛都向神傾討他的心事
[00:18:27.440 --> 00:18:29.880]  神就垂聽大衛的禱告
[00:18:29.880 --> 00:18:33.000]  而且回應了大衛的禱告
[00:18:33.000 --> 00:18:34.720]  遲些我們就會見到
[00:18:34.720 --> 00:18:38.800]  神怎樣回應大衛的禱告
[00:18:38.800 --> 00:18:41.720]  還有呢?詩篇的六十一篇
[00:18:41.720 --> 00:18:44.480]  六十二篇和六十三篇
[00:18:44.480 --> 00:18:45.680]  我們見到
[00:18:45.680 --> 00:18:48.520]  都是大衛當他非常憂愁
[00:18:48.520 --> 00:18:50.760]  非常悲痛的時候
[00:18:50.760 --> 00:18:51.840]  他去求神
[00:18:51.840 --> 00:18:53.720]  祈求神的指引
[00:18:53.720 --> 00:18:56.720]  祈求神賜給他力量
[00:18:56.720 --> 00:19:00.000]  我們要注意到這三篇的詩歌
[00:19:00.000 --> 00:19:03.080]  每一篇的詩歌在最後的時候
[00:19:03.080 --> 00:19:06.400]  都以很強烈的信心來結束
[00:19:06.400 --> 00:19:09.440]  我們見到大衛真是有信心的人
[00:19:09.440 --> 00:19:11.920]  是當他逃亡的時候
[00:19:11.920 --> 00:19:13.600]  當他風平浪靜的時候
[00:19:13.600 --> 00:19:15.760]  大衛很多時候都會忘記神
[00:19:15.760 --> 00:19:18.360]  就好像我們一樣
[00:19:18.360 --> 00:19:23.120]  當我們看到神怎樣回應大衛的需要的時候
[00:19:23.120 --> 00:19:26.280]  我們就會知道當我們有困難的時候
[00:19:26.280 --> 00:19:29.600]  同樣神一定都會回應我們
[00:19:29.600 --> 00:19:32.280]  這就給了我們很大的信心
[00:19:32.280 --> 00:19:35.640]  給了我們很大的勇氣
[00:19:35.640 --> 00:19:39.160]  大衛於是調動他的軍隊
[00:19:39.160 --> 00:19:41.080]  離開耶路撒冷
[00:19:41.080 --> 00:19:43.480]  向東北出發
[00:19:43.480 --> 00:19:46.440]  為什麼要向東北面出發呢
[00:19:46.440 --> 00:19:50.640]  因為希伯倫在耶路撒冷的西南
[00:19:50.640 --> 00:19:53.360]  他是向相反的方向走
[00:19:53.360 --> 00:19:54.960]  逃避亞沙隆
[00:19:54.960 --> 00:19:58.080]  他去到一個地方叫做帕密哈
[00:19:58.080 --> 00:20:01.840]  我相信他是向橄欖山的方向走
[00:20:01.840 --> 00:20:04.000]  去到最後一間屋
[00:20:04.000 --> 00:20:07.840]  帕密哈的意思就是最後的一間屋
[00:20:07.840 --> 00:20:10.080]  他檢閱了自己的軍隊
[00:20:10.080 --> 00:20:14.000]  他發覺他有私人的侍衛跟隨他
[00:20:14.000 --> 00:20:17.120]  就是那些基利提人、比利提人
[00:20:17.120 --> 00:20:22.480]  這些人被記載在撒姆爾夏的第八章和二十三章
[00:20:22.480 --> 00:20:24.200]  還有跟隨他的
[00:20:24.200 --> 00:20:25.760]  是在迦特
[00:20:25.760 --> 00:20:30.880]  當他希望逃離塑羅的時候
[00:20:30.880 --> 00:20:33.480]  有六百個士兵跟隨他
[00:20:33.480 --> 00:20:35.720]  這些都是迦特人
[00:20:35.720 --> 00:20:38.360]  這些人都有跟隨他
[00:20:38.360 --> 00:20:43.520]  而且是被他的將軍以太來指揮
[00:20:43.520 --> 00:20:45.760]  以太是誰呢?
[00:20:45.760 --> 00:20:49.120]  以太是一個非常忠於大衛的人
[00:20:49.120 --> 00:20:50.880]  就算大衛逃亡
[00:20:50.880 --> 00:20:53.200]  他仍然忠心於大衛
[00:20:53.200 --> 00:20:55.880]  以太是一個外邦人
[00:20:55.880 --> 00:20:58.840]  在撒姆爾夏的十五章二十一節
[00:20:58.840 --> 00:21:00.600]  以太對王說
[00:21:00.600 --> 00:21:05.800]  「我只著永生的耶和華起誓,又敢在王的面前起誓
[00:21:05.800 --> 00:21:11.120]  無論生死,王在那裡,僕人也必在那裡。」
