
[00:00:00.000 --> 00:00:03.420]  歡迎大家來到我們的周路崇拜
[00:06:24.960 --> 00:06:29.240]  第二上了機之後要坐穩
[00:06:29.240 --> 00:06:30.920]  get on and stay on
[00:06:30.920 --> 00:06:35.640]  這個是一個勝過撒旦的生命
[00:06:35.640 --> 00:06:37.680]  好像很容易
[00:06:37.680 --> 00:06:38.560]  很難
[00:06:38.560 --> 00:06:42.680]  有多少人可以get on and stay on
[00:06:42.680 --> 00:06:45.120]  留到最後
[00:06:45.120 --> 00:06:46.600]  有多少人會上機
[00:06:46.600 --> 00:06:49.560]  有多少人會坐穩
[00:06:49.560 --> 00:06:56.720]  我告訴你撒旦的引誘他的試探的終極目標
[00:06:56.720 --> 00:06:58.600]  不是要你有甚麼病
[00:06:58.600 --> 00:07:01.800]  不是要你窮一輩子
[00:07:01.800 --> 00:07:03.480]  不是要你這樣那樣
[00:07:03.480 --> 00:07:06.240]  他最終的目標有兩樣東西
[00:07:06.240 --> 00:07:09.040]  第一他要你不上機
[00:07:09.040 --> 00:07:13.000]  第二他要你上了機之後坐不穩
[00:07:13.000 --> 00:07:16.600]  下機
[00:07:16.600 --> 00:07:18.880]  這兩個是我們最終的福音應用
[00:07:18.880 --> 00:07:20.600]  你可不可以現在記住
[00:07:20.600 --> 00:07:21.480]  我很少這樣說
[00:07:21.480 --> 00:07:25.880]  一講到哪裏已經跟你講了最後的謎底是甚麼
[00:07:25.880 --> 00:07:27.840]  上帝要我們上機
[00:07:27.840 --> 00:07:31.240]  上帝要我們坐穩
[00:07:31.240 --> 00:07:33.480]  上帝要我們堅忍到底
[00:07:33.480 --> 00:07:37.880]  這個就是一個勝過撒旦試探的人生
[00:07:37.880 --> 00:07:40.640]  好像很容易
[00:07:40.640 --> 00:07:44.280]  非常之非常之困難
[00:07:44.280 --> 00:07:46.920]  在我們未上機坐穩之前
[00:07:46.920 --> 00:07:48.640]  耶穌要勝過撒旦
[00:07:48.640 --> 00:07:50.400]  耶穌要勝過撒旦
[00:07:50.400 --> 00:07:54.000]  才有救援機
[00:07:54.000 --> 00:07:55.400]  那個救援機從哪裏來
[00:07:55.400 --> 00:07:56.640]  是耶穌那裏來
[00:07:56.640 --> 00:08:00.240]  是耶穌勝過撒旦之後
[00:08:00.240 --> 00:08:02.120]  承傳了那個救援機
[00:08:02.120 --> 00:08:03.800]  以致我們有機上
[00:08:03.800 --> 00:08:07.240]  以致我們可以坐穩
[00:08:07.240 --> 00:08:10.080]  但我們進入耶穌的試探故事
[00:08:10.080 --> 00:08:12.520]  很有名的試探故事
[00:08:12.520 --> 00:08:14.840]  一個試探三個部份
[00:08:14.840 --> 00:08:15.520]  記不記得
[00:08:15.520 --> 00:08:16.240]  Part A
[00:08:16.240 --> 00:08:17.200]  Part B
[00:08:17.200 --> 00:08:20.720]  C我帶你去看Part A
[00:08:20.720 --> 00:08:23.280]  《馬太福音》第四章第一節這樣說
[00:08:23.280 --> 00:08:26.560]  當時耶穌被聖靈引渡
[00:08:26.560 --> 00:08:27.920]  引渡到曠野
[00:08:27.920 --> 00:08:31.080]  受魔鬼的試探
[00:08:31.080 --> 00:08:33.640]  他禁食四十晝夜
[00:08:33.640 --> 00:08:36.240]  後來就餓了
[00:08:36.240 --> 00:08:37.600]  當時是甚麼時候
[00:08:37.600 --> 00:08:40.920]  是耶穌在約旦河受洗之後
[00:08:40.920 --> 00:08:42.440]  約旦河受洗是代表甚麼
[00:08:42.440 --> 00:08:44.640]  耶穌受洗和你怨我完全不一樣
[00:08:44.640 --> 00:08:45.720]  約旦河受洗的時候
[00:08:45.720 --> 00:08:48.360]  有聖靈降臨在耶穌的身上
[00:08:48.360 --> 00:08:49.440]  有上帝的聲音
[00:08:49.440 --> 00:08:50.480]  或者是我的愛子
[00:08:50.480 --> 00:08:52.240]  我所喜悅的
[00:08:52.240 --> 00:08:55.760]  再加上祂受洗的地點不是宮裡河
[00:08:55.760 --> 00:08:56.720]  祂在約旦河
[00:08:56.720 --> 00:08:57.960]  約旦河是甚麼地方
[00:08:57.960 --> 00:08:59.880]  是進入認祂之地
[00:08:59.880 --> 00:09:02.240]  必經之路
[00:09:02.240 --> 00:09:05.400]  所有的東西指向耶穌的身份
[00:09:05.400 --> 00:09:06.080]  祂是誰
[00:09:06.080 --> 00:09:07.240]  祂是生命天子
[00:09:07.240 --> 00:09:11.240]  祂是上帝認祂的君王
[00:09:11.240 --> 00:09:14.280]  於是在祂的洗禮裏面
[00:09:14.280 --> 00:09:16.760]  上帝差遣祂
[00:09:16.760 --> 00:09:19.000]  祂不是應罪悔改
[00:09:19.000 --> 00:09:19.800]  所以被洗禮
[00:09:19.800 --> 00:09:21.960]  祂是被上帝差遣
[00:09:21.960 --> 00:09:26.120]  祂首要的任務就是進入曠野受試探
[00:09:26.120 --> 00:09:27.160]  我想你留意兩件事
[00:09:27.160 --> 00:09:28.200]  第一
[00:09:28.200 --> 00:09:29.480]  試探祂的是魔鬼
[00:09:29.480 --> 00:09:30.080]  不是上帝
[00:09:30.080 --> 00:09:33.240]  上帝沒有去試探祂
[00:09:33.240 --> 00:09:33.960]  第二
[00:09:33.960 --> 00:09:39.440]  引領祂進入曠野受試探的是聖靈
[00:09:39.440 --> 00:09:41.320]  耶穌來到世界上
[00:09:41.320 --> 00:09:47.160]  降世的使命就要是接受撒旦的試探
[00:09:47.160 --> 00:09:50.600]  而升過撒旦的試探
[00:09:50.600 --> 00:09:52.640]  在這裏一開始的時候
[00:09:52.640 --> 00:09:53.680]  給了我們的場景
[00:09:53.680 --> 00:09:55.920]  那個場景是曠野
[00:09:55.920 --> 00:10:00.040]  然後說耶穌在那裏禁食了四十週年
[00:10:00.040 --> 00:10:01.120]  你一想到四十
[00:10:01.120 --> 00:10:01.800]  如果你是猶太人
[00:10:01.800 --> 00:10:03.240]  你想到曠野是四十週年
[00:10:03.240 --> 00:10:07.600]  你一定想起以色列人在舊約聖經裏面
[00:10:07.600 --> 00:10:11.800]  在四十年曠野的旅程
[00:10:11.800 --> 00:10:13.520]  我不知道你熟不熟悉這本聖經
[00:10:13.520 --> 00:10:15.360]  如果你熟悉文素記
[00:10:15.360 --> 00:10:17.720]  你知道這四十年是從哪裏來的
[00:10:17.720 --> 00:10:20.080]  是那四十天出來的
[00:10:20.080 --> 00:10:23.600]  祂派了十二個探子去看迦南地
[00:10:23.600 --> 00:10:25.680]  其實很快幾個月就到了
[00:10:25.680 --> 00:10:29.920]  但是他們在那裏探地四十天
[00:10:29.920 --> 00:10:31.920]  結果說地很漂亮
[00:10:31.920 --> 00:10:33.800]  不過上帝真的不行
[00:10:33.800 --> 00:10:36.320]  怎麼可以找我們去送死呢
[00:10:36.320 --> 00:10:37.640]  他們不信上帝
[00:10:37.640 --> 00:10:40.880]  於是上帝說一年抵一日
[00:10:40.880 --> 00:10:43.000]  要他們在曠野四十年
[00:10:43.000 --> 00:10:45.120]  因為他們四十天的叛逆
[00:10:45.120 --> 00:10:47.640]  不相信上帝讓他們認罪
[00:10:47.640 --> 00:10:49.760]  十二個裏面只有兩個
[00:10:49.760 --> 00:10:51.240]  說Let's go
[00:10:51.240 --> 00:10:52.480]  約書亞和基勒
[00:10:52.480 --> 00:10:54.120]  其他十個說不行
[00:10:54.120 --> 00:10:55.280]  上帝讓我們送死
[00:10:55.280 --> 00:10:58.320]  不如我們回去
[00:10:58.320 --> 00:11:00.520]  回去那裏哀求
[00:11:00.520 --> 00:11:02.720]  這個是以色列人
[00:11:02.720 --> 00:11:06.680]  四十天的叛逆變成四十年
[00:11:06.680 --> 00:11:08.240]  結果四十年裏面
[00:11:08.240 --> 00:11:09.560]  他們有沒有吸取教訓
[00:11:09.560 --> 00:11:10.240]  沒有
[00:11:10.240 --> 00:11:11.560]  原來四十年裏面
[00:11:11.560 --> 00:11:18.280]  他們一樣是繼續的叛逆不信
[00:11:18.280 --> 00:11:20.120]  現在耶穌要來
[00:11:20.120 --> 00:11:21.920]  要來
[00:11:21.920 --> 00:11:23.200]  Take two
[00:11:23.200 --> 00:11:24.600]  看人家拍片
[00:11:24.600 --> 00:11:25.960]  NG
[00:11:25.960 --> 00:11:27.080]  NG叫No good
[00:11:27.080 --> 00:11:28.000]  拍得不好
[00:11:28.000 --> 00:11:28.840]  衰了
[00:11:28.840 --> 00:11:30.520]  於是要Take two
[00:11:30.520 --> 00:11:35.600]  耶穌來重新再去曠野
[00:11:35.600 --> 00:11:36.720]  當然他不是四十年
[00:11:36.720 --> 00:11:39.400]  他四十個晝夜去做甚麼
[00:11:39.400 --> 00:11:40.480]  不是歷史重演
[00:11:40.480 --> 00:11:44.120]  而是耶穌幫他們補考
[00:11:44.120 --> 00:11:47.880]  正如大衛當年大戰哥利亞
[00:11:47.880 --> 00:11:53.240]  代表以色列人出去戰勝他們的敵人
[00:11:53.240 --> 00:11:55.640]  在這裏我想你特別留意一件事
[00:11:55.640 --> 00:11:59.400]  就是耶穌當時的身體狀況
[00:11:59.400 --> 00:12:02.080]  在這個終極考驗的開始的時候
[00:12:02.080 --> 00:12:05.960]  耶穌的身體狀況是怎樣
[00:12:05.960 --> 00:12:06.760]  你可不可以想像
[00:12:06.760 --> 00:12:10.560]  如果你禁食了四十晝夜
[00:12:10.560 --> 00:12:11.840]  當然你一定要喝水
[00:12:11.840 --> 00:12:12.880]  你不可能不喝水
[00:12:12.880 --> 00:12:15.200]  你會死人的
[00:12:15.200 --> 00:12:16.920]  你的狀況會是怎樣
[00:12:16.920 --> 00:12:18.040]  那你說耶穌不一樣
[00:12:18.040 --> 00:12:19.560]  他是上帝一樣
[00:12:19.560 --> 00:12:21.960]  我們有一個假想
[00:12:21.960 --> 00:12:23.280]  但聖經學者告訴我們
[00:12:23.280 --> 00:12:24.120]  神學家告訴我們
[00:12:24.120 --> 00:12:27.400]  耶穌為甚麼可以承受這個救恩
[00:12:27.400 --> 00:12:29.760]  是因為他是100%的人性
[00:12:29.760 --> 00:12:30.720]  他跟你差不多
[00:12:30.720 --> 00:12:32.720]  可能他比你強一點
[00:12:32.720 --> 00:12:33.880]  但可不可以想像
[00:12:33.880 --> 00:12:41.920]  耶穌在四十一不吃東西之後
[00:12:41.920 --> 00:12:43.120]  他的狀態是怎樣
[00:12:43.120 --> 00:12:44.000]  幾近四十
[00:12:44.000 --> 00:12:45.000]  不是四十小時
[00:12:45.000 --> 00:12:47.680]  是四十晝夜
[00:12:47.680 --> 00:12:48.360]  可以這樣說
[00:12:48.360 --> 00:12:52.800]  耶穌當時很有可能是飢寒交迫
[00:12:52.800 --> 00:12:54.760]  厭厭日食
[00:12:54.760 --> 00:12:56.000]  飢寒交迫
[00:12:56.000 --> 00:12:56.640]  厭厭日食
[00:12:56.640 --> 00:12:58.400]  因為抗疫的地方就是
[00:12:58.400 --> 00:12:59.240]  早上很熱
[00:12:59.240 --> 00:13:01.040]  晚上很冷
[00:13:01.040 --> 00:13:02.400]  飢寒交迫
[00:13:02.400 --> 00:13:05.480]  厭厭日食的耶穌
[00:13:05.480 --> 00:13:07.320]  我們怎樣去明白
[00:13:07.320 --> 00:13:09.400]  耶穌在這樣的狀態裏面
[00:13:09.400 --> 00:13:12.080]  去接受撒旦的試探
[00:13:12.080 --> 00:13:14.080]  我們可以有兩個角度去想這件事
[00:13:14.080 --> 00:13:15.800]  第一
[00:13:15.800 --> 00:13:17.840]  在耶穌極度脆弱的時候
[00:13:17.840 --> 00:13:18.960]  他仍然得勝
[00:13:18.960 --> 00:13:21.080]  有沒有試過
[00:13:21.080 --> 00:13:23.120]  黃飛鴻已經中了毒
[00:13:23.120 --> 00:13:24.760]  到最後還是打贏
[00:13:24.760 --> 00:13:26.800]  師父就是師父
[00:13:26.800 --> 00:13:29.280]  還是另一個角度
[00:13:29.280 --> 00:13:30.960]  更有趣的
[00:13:30.960 --> 00:13:32.720]  就是他的脆弱
[00:13:32.720 --> 00:13:35.720]  就是得勝的關鍵
[00:13:35.720 --> 00:13:37.360]  要打贏這場仗
[00:13:37.360 --> 00:13:41.040]  要勝過撒旦的試探
[00:13:41.040 --> 00:13:44.240]  是要置諸死地而後生
[00:13:44.240 --> 00:13:45.160]  你明不明白
[00:13:45.160 --> 00:13:48.040]  所以耶穌當時的狀態
[00:13:48.040 --> 00:13:50.880]  耶穌的厭厭日食
[00:13:50.880 --> 00:13:51.960]  飢寒交迫
[00:13:51.960 --> 00:13:55.400]  他的樣子其實已經開始讓我們看到
[00:13:55.400 --> 00:13:57.840]  最終得勝
[00:13:57.840 --> 00:13:59.640]  是十字架
[00:13:59.640 --> 00:14:02.000]  我們看到一個軟弱的影子
[00:14:02.000 --> 00:14:03.560]  十字架的影子
[00:14:03.560 --> 00:14:06.000]  得勝在乎在哪裏
[00:14:06.000 --> 00:14:06.840]  在乎十字架
[00:14:06.840 --> 00:14:07.960]  所以我們開始看到
[00:14:07.960 --> 00:14:08.680]  每一部分
[00:14:08.680 --> 00:14:10.040]  A部分 B部分 C部分
[00:14:10.040 --> 00:14:13.120]  結果都是帶我們去到
[00:14:13.120 --> 00:14:14.680]  十字架的面前
[00:14:14.680 --> 00:14:16.080]  我們開始看A部分
[00:14:16.080 --> 00:14:17.360]  A部分是怎樣
[00:14:17.360 --> 00:14:19.320]  你若是上帝的兒子
[00:14:19.320 --> 00:14:22.040]  你叫這石頭
[00:14:22.040 --> 00:14:22.800]  變成麵包
[00:14:22.800 --> 00:14:24.440]  英文是眾數
[00:14:24.440 --> 00:14:26.640]  叫這裏很多石頭
[00:14:26.640 --> 00:14:29.920]  將這些石頭變做
[00:14:29.920 --> 00:14:30.400]  麵包
[00:14:30.400 --> 00:14:32.120]  終極考驗的開始
[00:14:32.120 --> 00:14:33.360]  你若是
[00:14:33.360 --> 00:14:34.640]  其實一個更好的翻譯是
[00:14:34.640 --> 00:14:36.360]  你既然是
[00:14:36.360 --> 00:14:37.720]  他不是懷疑耶穌
[00:14:37.720 --> 00:14:38.960]  他不是叫耶穌證明
[00:14:38.960 --> 00:14:40.200]  他說我知道你是誰
[00:14:40.200 --> 00:14:41.080]  你是上帝的兒子
[00:14:41.080 --> 00:14:44.200]  如果你聽過在《馬達福音》裏面的那些富貴
[00:14:44.200 --> 00:14:45.640]  鬼父的那些鬼
[00:14:45.640 --> 00:14:46.520]  會叫耶穌做甚麼
[00:14:46.520 --> 00:14:48.440]  上帝的兒子
[00:14:48.440 --> 00:14:50.120]  祂不是說祂是上帝的兒子
[00:14:50.120 --> 00:14:52.080]  而是說祂是一個應許的君王
[00:14:52.080 --> 00:14:53.280]  我知道你是誰
[00:14:53.280 --> 00:14:55.280]  你既然是一個應許的君王
[00:14:55.280 --> 00:14:57.160]  你是不是應該有能力
[00:14:57.160 --> 00:15:02.080]  你可以將石頭變成麵包
[00:15:02.080 --> 00:15:03.840]  你想想當時耶穌發生了甚麼事
[00:15:03.840 --> 00:15:07.680]  耶穌去到曠野
[00:15:07.680 --> 00:15:09.160]  上帝給他一個功課
[00:15:09.160 --> 00:15:10.680]  那個功課就是要禁食
[00:15:10.680 --> 00:15:12.400]  我們相信耶穌在禁食的同時
[00:15:12.400 --> 00:15:14.360]  祂亦都是禱告
[00:15:14.360 --> 00:15:15.920]  我們相信祂禁食
[00:15:15.920 --> 00:15:17.120]  禱告之外
[00:15:17.120 --> 00:15:20.080]  亦都是思想上帝的話語
[00:15:20.080 --> 00:15:21.560]  尤其是生命記
[00:15:21.560 --> 00:15:22.080]  為甚麼
[00:15:22.080 --> 00:15:24.440]  因為結果三次耶穌回答的
[00:15:24.440 --> 00:15:25.960]  都是出於生命記
[00:15:25.960 --> 00:15:27.280]  生命記亦都是在說
[00:15:27.280 --> 00:15:30.160]  以色列人在曠野的四十年
[00:15:30.160 --> 00:15:31.600]  於是我們很有理由相信
[00:15:31.600 --> 00:15:34.320]  耶穌在當時默想上帝的話語
[00:15:34.320 --> 00:15:36.440]  祂禱告
[00:15:36.440 --> 00:15:37.240]  祂禁食
[00:15:37.240 --> 00:15:39.520]  這個是祂在曠野裏面的任務
[00:15:39.520 --> 00:15:42.480]  現在撒旦走過來
[00:15:42.480 --> 00:15:44.520]  小聲跟祂說
[00:15:44.520 --> 00:15:46.280]  中斷祂的默想
[00:15:46.280 --> 00:15:48.560]  中斷祂的禱告
[00:15:48.560 --> 00:15:51.640]  不如將那些石頭變成麵包先吃
[00:15:51.640 --> 00:15:52.640]  好像很關心
[00:15:52.640 --> 00:15:58.000]  其實是要耶穌偏離上帝的心意
[00:15:58.000 --> 00:15:59.040]  你可以這樣說
[00:15:59.040 --> 00:16:02.040]  從耶穌的個人層面來說
[00:16:02.040 --> 00:16:05.480]  上帝的心意是要耶穌繼續守望
[00:16:05.480 --> 00:16:07.840]  等待上帝回來
[00:16:07.840 --> 00:16:11.360]  上帝將祂擺在一個考試的地方
[00:16:11.360 --> 00:16:12.160]  然後說
[00:16:12.160 --> 00:16:13.520]  你開始考試
[00:16:13.520 --> 00:16:16.800]  時間到我就會來接你的了
[00:16:16.800 --> 00:16:19.880]  而撒旦走進來這個考試的場所
[00:16:19.880 --> 00:16:20.520]  然後跟祂說
[00:16:20.520 --> 00:16:21.880]  不如偏離上帝的旨意
[00:16:21.880 --> 00:16:24.080]  這個是一個個人的層面
[00:16:24.080 --> 00:16:25.280]  但是有另外一個層面
[00:16:25.280 --> 00:16:28.280]  是一個從救贖的層面
[00:16:28.280 --> 00:16:30.560]  這個層面說的是甚麼呢
[00:16:30.560 --> 00:16:32.920]  就是撒旦在引誘耶穌
[00:16:32.920 --> 00:16:38.120]  他說與其作一個軟弱的君王
[00:16:38.120 --> 00:16:45.280]  倒不如作一個有權能的君王
[00:16:45.280 --> 00:16:48.200]  我們現在很喜歡權能
[00:16:48.200 --> 00:16:51.360]  你來聽講道理都要權能時候
[00:16:51.360 --> 00:16:52.760]  權能時刻
[00:16:52.760 --> 00:16:56.000]  如果跟你說我們今天來參與軟弱時候
[00:16:56.000 --> 00:16:57.320]  你鬼來嗎
[00:16:57.320 --> 00:16:59.680]  聽完之後還軟了
[00:16:59.680 --> 00:17:01.360]  我們就是要權能
[00:17:01.360 --> 00:17:04.360]  撒旦在問耶穌
[00:17:04.360 --> 00:17:05.520]  被耶穌試探
[00:17:05.520 --> 00:17:07.560]  他說不如你不要選擇
[00:17:07.560 --> 00:17:08.800]  現在你這麼弱
[00:17:08.800 --> 00:17:10.000]  奄奄一息
[00:17:10.000 --> 00:17:11.240]  但其實你有能力
[00:17:11.240 --> 00:17:12.320]  只要手指動一動
[00:17:12.320 --> 00:17:16.120]  你可以變成一個很強大的君王
[00:17:16.120 --> 00:17:20.800]  為甚麼要用軟弱作為你救主的基礎
[00:17:20.800 --> 00:17:24.760]  為甚麼不用權能
[00:17:24.760 --> 00:17:25.840]  如果你記得
[00:17:25.840 --> 00:17:29.640]  在四本福音書裏面都有寫
[00:17:29.640 --> 00:17:32.440]  之後耶穌做了一個很大的成績
[00:17:32.440 --> 00:17:35.640]  用五餅如魚餵飽了五千個男人
[00:17:35.640 --> 00:17:38.760]  相信是一萬多人
[00:17:38.760 --> 00:17:41.480]  而當耶穌做完這個成績之後
[00:17:41.480 --> 00:17:45.160]  有以下的圖畫出來了
[00:17:45.160 --> 00:17:46.840]  圖畫是甚麼
[00:17:46.840 --> 00:17:49.840]  《養福音》第六章第十四節
[00:17:49.840 --> 00:17:52.400]  「人們看見耶穌所行的成績
[00:17:52.400 --> 00:17:57.880]  說:這生是那要到世上來的先知
[00:17:57.880 --> 00:17:59.760]  他們要強迫他屬王
[00:17:59.760 --> 00:18:01.840]  那這樣才是始皇帝
