
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹,早安,聖誕快樂
[00:01:54.000 --> 00:01:58.000]  不過今天我看下去,那些銅管樂都是紅色的
[00:01:58.000 --> 00:02:00.000]  絲板又紅的
[00:02:00.000 --> 00:02:02.000]  哇,台上面很多紅人
[00:02:02.000 --> 00:02:05.000]  很多紅人
[00:02:05.000 --> 00:02:08.000]  我們三個牧師是黑的
[00:02:08.000 --> 00:02:11.000]  所以時髦聖誕節
[00:02:11.000 --> 00:02:15.000]  這個招牌呢,是我在昆明拍的
[00:02:15.000 --> 00:02:19.000]  現在大陸居然過了聖誕節
[00:02:19.000 --> 00:02:23.000]  我和七位弟兄姊妹去了昆明四天
[00:02:23.000 --> 00:02:25.000]  這個招牌是在昆明拍的
[00:02:25.000 --> 00:02:28.000]  為了證明給大家看一下
[00:02:28.000 --> 00:02:30.000]  這間店鋪真的很時髦
[00:02:30.000 --> 00:02:33.000]  它的名字就叫做非常時髦
[00:02:33.000 --> 00:02:36.000]  在外面有兩個人,吃煙的那個不算
[00:02:36.000 --> 00:02:38.000]  走出來吃煙說什麼
[00:02:38.000 --> 00:02:40.000]  另外那個是型男來的
[00:02:40.000 --> 00:02:44.000]  穿著燕尾禮服,打煲胎白色
[00:02:44.000 --> 00:02:47.000]  招呼大家進去非常時髦
[00:02:47.000 --> 00:02:50.000]  非常時髦賣什麼呢
[00:02:50.000 --> 00:02:54.000]  非常紅酒牛扒餐
[00:02:54.000 --> 00:02:57.000]  哇,我差點想進去吃
[00:02:57.000 --> 00:03:00.000]  叫做非常紅酒牛扒餐
[00:03:00.000 --> 00:03:03.000]  我們八個人在這裡研究
[00:03:03.000 --> 00:03:07.000]  到底這個非常時髦的英文名是什麼
[00:03:07.000 --> 00:03:09.000]  叫做Where You Eat
[00:03:09.000 --> 00:03:11.000]  各位的英文很好
[00:03:11.000 --> 00:03:15.000]  我現在考考你們非常時髦叫做Where You Eat
[00:03:15.000 --> 00:03:19.000]  是什麼意思,哪三個英文字
[00:03:19.000 --> 00:03:23.000]  哇,原來你們懂得回答
[00:03:23.000 --> 00:03:27.000]  當場我們站在那裡
[00:03:27.000 --> 00:03:29.000]  想來想去想不到
[00:03:29.000 --> 00:03:31.000]  我們中間有兩個醫生
[00:03:31.000 --> 00:03:33.000]  都是很資深的醫生
[00:03:33.000 --> 00:03:35.000]  他太太是護士來的
[00:03:35.000 --> 00:03:37.000]  都想不到
[00:03:37.000 --> 00:03:39.000]  我就做個小建議
[00:03:39.000 --> 00:03:42.000]  猜的,因為我真的不知道答案
[00:03:42.000 --> 00:03:44.000]  所以你猜中了
[00:03:44.000 --> 00:03:46.000]  因為根本不知道答案是什麼
[00:03:46.000 --> 00:03:52.000]  我就猜Where We Update Entertainment
[00:03:52.000 --> 00:03:56.000]  我不知道你們收過什麼禮物
[00:03:56.000 --> 00:03:59.000]  你認為最寶貴的
[00:03:59.000 --> 00:04:02.000]  最近我收到一份
[00:04:02.000 --> 00:04:04.000]  給大家看一下
[00:04:04.000 --> 00:04:08.000]  去年十一月我退休
[00:04:08.000 --> 00:04:11.000]  大家很客氣說要請我吃一頓
[00:04:11.000 --> 00:04:14.000]  我也要吃一頓,退了休
[00:04:14.000 --> 00:04:17.000]  誰知道一頓不夠開多一頓
[00:04:17.000 --> 00:04:19.000]  所以一年吃了兩頓
[00:04:19.000 --> 00:04:21.000]  在吃頓的時候
[00:04:21.000 --> 00:04:23.000]  大家不知道記不記得
[00:04:23.000 --> 00:04:25.000]  就派了一張紙給大家
[00:04:25.000 --> 00:04:27.000]  任大家寫東西
[00:04:27.000 --> 00:04:31.000]  上面就寫著劉少康牧師侍奉三十六週年
[00:04:31.000 --> 00:04:34.000]  三十六週年榮休紀念
[00:04:34.000 --> 00:04:36.000]  叫大家寫東西
[00:04:36.000 --> 00:04:38.000]  我都想浪費力氣了
[00:04:38.000 --> 00:04:41.000]  那晚吃飯,哪有人會寫東西呢
[00:04:41.000 --> 00:04:43.000]  我真的不會寫
[00:04:43.000 --> 00:04:46.000]  那張紙,大家只會玩遊戲機
[00:04:46.000 --> 00:04:48.000]  已經不會寫字了
[00:04:48.000 --> 00:04:51.000]  於是散會沒過幾天
[00:04:51.000 --> 00:04:55.000]  同工就給了五六張紙給我
[00:04:55.000 --> 00:04:57.000]  我收到五六張紙
[00:04:57.000 --> 00:04:59.000]  我就是這樣,香港人不寫東西的
[00:04:59.000 --> 00:05:02.000]  誰知道兩個禮拜前
[00:05:02.000 --> 00:05:04.000]  同工給了我一盒東西
[00:05:04.000 --> 00:05:06.000]  嚇了我一跳
[00:05:06.000 --> 00:05:10.000]  原來那晚搜集了一盒這麼多
[00:05:10.000 --> 00:05:12.000]  嚇得我飛起來
[00:05:12.000 --> 00:05:14.000]  我說怎麼這麼遲
[00:05:14.000 --> 00:05:16.000]  一年後才給我
[00:05:16.000 --> 00:05:18.000]  嘩
[00:05:18.000 --> 00:05:20.000]  那個同工回答得很正經
[00:05:20.000 --> 00:05:22.000]  他說你病嘛
[00:05:22.000 --> 00:05:24.000]  你不會看
[00:05:24.000 --> 00:05:27.000]  現在給你就對了
[00:05:27.000 --> 00:05:29.000]  真是
[00:05:29.000 --> 00:05:31.000]  嘩,各位,真可憐
[00:05:31.000 --> 00:05:33.000]  我一年後才收到
[00:05:33.000 --> 00:05:35.000]  真是很抱歉
[00:05:35.000 --> 00:05:37.000]  所以我真的不會多謝你
[00:05:37.000 --> 00:05:39.000]  原來你寫了很多東西
[00:05:39.000 --> 00:05:41.000]  又裝了照片
[00:05:41.000 --> 00:05:43.000]  有很多毛筆字
[00:05:43.000 --> 00:05:45.000]  這個毛筆字很漂亮
[00:05:45.000 --> 00:05:47.000]  要給師班看
[00:05:47.000 --> 00:05:49.000]  師班那個人在不在
[00:05:49.000 --> 00:05:51.000]  在這裡
[00:05:51.000 --> 00:05:53.000]  因為有一個人寫字很漂亮
[00:05:53.000 --> 00:05:55.000]  他寫了
[00:05:55.000 --> 00:05:57.000]  因臨老與少
[00:05:57.000 --> 00:05:59.000]  神賜壽而康
[00:05:59.000 --> 00:06:01.000]  底下加起來就是
[00:06:01.000 --> 00:06:03.000]  神賜壽而康
[00:06:03.000 --> 00:06:05.000]  好東西
[00:06:05.000 --> 00:06:09.000]  這個是我覺得
[00:06:09.000 --> 00:06:11.000]  在聖誕節之前對我來說
[00:06:11.000 --> 00:06:13.000]  很珍貴的禮物
[00:06:13.000 --> 00:06:15.000]  我真是衷心多謝
[00:06:15.000 --> 00:06:17.000]  大家對我的關心,對我的愛
[00:06:17.000 --> 00:06:19.000]  第二份禮物
[00:06:19.000 --> 00:06:21.000]  就是今年我生日
[00:06:21.000 --> 00:06:23.000]  有對很熟的夫婦
[00:06:23.000 --> 00:06:25.000]  送了這麼潮的手錶給我
[00:06:25.000 --> 00:06:28.000]  嘩,這個手錶又巨型又潮
[00:06:28.000 --> 00:06:32.000]  人家送到當然要大
[00:06:32.000 --> 00:06:34.000]  誰知我拿著盒子
[00:06:34.000 --> 00:06:36.000]  開不了
[00:06:36.000 --> 00:06:38.000]  開下去開不了
[00:06:38.000 --> 00:06:40.000]  現在透明的,大家都看到
[00:06:40.000 --> 00:06:42.000]  就是這樣的盒子
[00:06:42.000 --> 00:06:44.000]  揭呢,四邊封實
[00:06:44.000 --> 00:06:46.000]  沒得揭的
[00:06:46.000 --> 00:06:48.000]  由下面推
[00:06:48.000 --> 00:06:50.000]  實心的,推不動的
[00:06:50.000 --> 00:06:52.000]  嘩,搞了我多久
[00:06:52.000 --> 00:06:54.000]  左揭又不是,右揭又不是
[00:06:54.000 --> 00:06:56.000]  推又不是,按下去又不行
[00:06:56.000 --> 00:06:58.000]  嘩,是不是有個按鈕彈開
[00:06:58.000 --> 00:07:00.000]  跳隻手錶出來
[00:07:00.000 --> 00:07:02.000]  又不是沒按鈕的
[00:07:02.000 --> 00:07:04.000]  嘩,搞了我多久
[00:07:04.000 --> 00:07:06.000]  終於才打得開
[00:07:06.000 --> 00:07:08.000]  死火了
[00:07:08.000 --> 00:07:10.000]  我就發覺,不知為何我病得糊裡糊塗
[00:07:10.000 --> 00:07:12.000]  連拆禮物都不會拆
[00:07:12.000 --> 00:07:14.000]  你不要笑我
[00:07:14.000 --> 00:07:16.000]  可能你都不會拆禮物
[00:07:16.000 --> 00:07:20.000]  因為這一份
[00:07:20.000 --> 00:07:22.000]  是神極寶貴的禮物
[00:07:24.000 --> 00:07:26.000]  你已經收了
[00:07:26.000 --> 00:07:28.000]  神送了給我們
[00:07:28.000 --> 00:07:30.000]  不過總是有些人不知為何不懂拆禮物
[00:07:30.000 --> 00:07:36.000]  不單止你不懂拆禮物
[00:07:36.000 --> 00:07:38.000]  你走過我們教會門口都沒看東西
[00:07:38.000 --> 00:07:42.000]  我想問有多少人
[00:07:42.000 --> 00:07:44.000]  知道我現在PowerPoint打出來那幅圖在哪裡
[00:07:44.000 --> 00:07:48.000]  真知還是假知
[00:07:48.000 --> 00:07:50.000]  不要亂舉手
[00:07:50.000 --> 00:07:52.000]  其他人不知道,死火了
[00:07:52.000 --> 00:07:54.000]  這招牌在我們教會門口
[00:07:54.000 --> 00:07:58.000]  真可憐
[00:07:58.000 --> 00:08:00.000]  今早走過我們教會門口
[00:08:00.000 --> 00:08:02.000]  什麼都看不見
[00:08:02.000 --> 00:08:04.000]  衝進去爆炸
[00:08:04.000 --> 00:08:06.000]  因為11點半很早滿
[00:08:06.000 --> 00:08:08.000]  今早9點那場更厲害
[00:08:08.000 --> 00:08:10.000]  爆到不得了
[00:08:10.000 --> 00:08:12.000]  因為浸泥
[00:08:12.000 --> 00:08:14.000]  原來你走過我們教會門口沒看東西
[00:08:14.000 --> 00:08:16.000]  麻煩你散會
[00:08:16.000 --> 00:08:18.000]  我現在告訴你這幅圖在哪裡
[00:08:18.000 --> 00:08:20.000]  麻煩你用眼尾看一看
[00:08:20.000 --> 00:08:22.000]  因為這幅圖我喜歡到不得了
[00:08:22.000 --> 00:08:24.000]  我先讀英文
[00:08:24.000 --> 00:08:36.000]  是聖經哥林多後書
[00:08:36.000 --> 00:08:38.000]  九章十五節
[00:08:38.000 --> 00:08:42.000]  神啊我真好感謝你
[00:08:42.000 --> 00:08:44.000]  為了你送給我的禮物感謝你
[00:08:44.000 --> 00:08:48.000]  你的禮物就是His gift
[00:08:48.000 --> 00:08:50.000]  這個禮物
[00:08:50.000 --> 00:08:52.000]  沒有世上任何的言語
[00:08:52.000 --> 00:08:54.000]  能夠讚美得盡
[00:08:54.000 --> 00:09:00.000]  感恩不盡
[00:09:00.000 --> 00:09:02.000]  因為神將他的愛子
[00:09:02.000 --> 00:09:04.000]  耶穌基督賜給我們
[00:09:04.000 --> 00:09:06.000]  Thank God
[00:09:06.000 --> 00:09:08.000]  For this gift
[00:09:08.000 --> 00:09:10.000]  His gift
[00:09:10.000 --> 00:09:12.000]  No language
[00:09:12.000 --> 00:09:14.000]  Can praise it enough
[00:09:16.000 --> 00:09:18.000]  好嘢啊
[00:09:18.000 --> 00:09:20.000]  所以各位
[00:09:20.000 --> 00:09:22.000]  如果你讀中文聖經
[00:09:22.000 --> 00:09:24.000]  發覺看不明白
[00:09:24.000 --> 00:09:26.000]  如果你又識英文
[00:09:26.000 --> 00:09:28.000]  麻煩你看英文聖經
[00:09:28.000 --> 00:09:30.000]  會幫你容易明白很多
[00:09:30.000 --> 00:09:32.000]  如果你又嫌我們現在
[00:09:32.000 --> 00:09:34.000]  禮拜堂那本和諧本太深
[00:09:34.000 --> 00:09:36.000]  因為有時間中有少少略為文言
[00:09:36.000 --> 00:09:38.000]  文潮潮
[00:09:38.000 --> 00:09:40.000]  文皺皺
[00:09:40.000 --> 00:09:42.000]  麻煩你就買本
[00:09:42.000 --> 00:09:44.000]  現代中文譯本
[00:09:44.000 --> 00:09:46.000]  看得明白
[00:09:46.000 --> 00:09:48.000]  如果你略為識英文
[00:09:48.000 --> 00:09:50.000]  你可以看Living Bible
[00:09:50.000 --> 00:09:52.000]  或者我以前講到時時引用的
[00:09:52.000 --> 00:09:54.000]  就是這本The Message
[00:09:54.000 --> 00:09:58.000]  是一位神學家
[00:09:58.000 --> 00:10:00.000]  他叫做Eugene Peterson
[00:10:00.000 --> 00:10:02.000]  一個人將全本聖經
[00:10:02.000 --> 00:10:04.000]  重新翻譯一次
[00:10:04.000 --> 00:10:06.000]  最新的英文
[00:10:06.000 --> 00:10:08.000]  好到不得了
[00:10:08.000 --> 00:10:10.000]  叫做The Message
[00:10:10.000 --> 00:10:12.000]  我知道楊牧師陳牧師
[00:10:12.000 --> 00:10:14.000]  講到時時引用
[00:10:14.000 --> 00:10:16.000]  所以如果你告訴我你不識Message
[00:10:16.000 --> 00:10:18.000]  你以往沒有聽到
[00:10:18.000 --> 00:10:20.000]  睡著了
[00:10:20.000 --> 00:10:22.000]  我沒有罵錯
[00:10:22.000 --> 00:10:24.000]  有多少人不知道Message
[00:10:24.000 --> 00:10:26.000]  不用你舉手
[00:10:26.000 --> 00:10:28.000]  你心裏面責備自己
[00:10:28.000 --> 00:10:30.000]  原來三個牧師講到都有提Message
[00:10:30.000 --> 00:10:32.000]  但你竟然不知道
[00:10:32.000 --> 00:10:34.000]  甚麼叫Message
[00:10:34.000 --> 00:10:36.000]  那我現在就給你一個Message
[00:10:36.000 --> 00:10:38.000]  請你去
[00:10:38.000 --> 00:10:40.000]  買一本或者在網上
[00:10:40.000 --> 00:10:42.000]  有一本
[00:10:42.000 --> 00:10:44.000]  The Message
[00:10:44.000 --> 00:10:46.000]  甚至可以在你手機裏
[00:10:46.000 --> 00:10:48.000]  隨時讀
[00:10:48.000 --> 00:10:50.000]  神給你的訊息
[00:10:50.000 --> 00:10:52.000]  The Message
[00:10:52.000 --> 00:10:54.000]  Thank God for this gift
[00:10:54.000 --> 00:10:56.000]  His gift
[00:10:56.000 --> 00:10:58.000]  No language can praise it enough
[00:10:58.000 --> 00:11:02.000]  我全部是拍下來的
[00:11:02.000 --> 00:11:04.000]  因為最近
[00:11:04.000 --> 00:11:06.000]  我有個靚相機
[00:11:06.000 --> 00:11:08.000]  剛才那個
[00:11:08.000 --> 00:11:10.000]  移落坊門口
[00:11:10.000 --> 00:11:12.000]  其中一個佈置
[00:11:12.000 --> 00:11:14.000]  這個就QRC
[00:11:14.000 --> 00:11:16.000]  Queens Road Central
[00:11:16.000 --> 00:11:18.000]  100號
[00:11:18.000 --> 00:11:20.000]  你行自動電梯
[00:11:20.000 --> 00:11:22.000]  下去 如果一會兒散會
[00:11:22.000 --> 00:11:24.000]  你行自動電梯下去
[00:11:24.000 --> 00:11:26.000]  就必定見到這個牌
[00:11:26.000 --> 00:11:28.000]  QRC 100號
[00:11:28.000 --> 00:11:30.000]  神就是愛
[00:11:30.000 --> 00:11:32.000]  神將一份
[00:11:32.000 --> 00:11:34.000]  很寶貴的禮物給了我們
[00:11:34.000 --> 00:11:36.000]  因為祂就是愛
[00:11:36.000 --> 00:11:38.000]  祂給了我們什麼呢
[00:11:38.000 --> 00:11:40.000]  神愛世人
[00:11:40.000 --> 00:11:44.000]  神愛世人
[00:11:44.000 --> 00:11:46.000]  回過頭來
[00:11:46.000 --> 00:11:48.000]  大家看不看到
[00:11:48.000 --> 00:11:50.000]  神就是愛下面
[00:11:50.000 --> 00:11:52.000]  有三章十六節
[00:11:52.000 --> 00:11:54.000]  三章十六節
[00:11:54.000 --> 00:11:56.000]  你不要告訴我你不會背
[00:11:56.000 --> 00:11:58.000]  踢你出去
[00:11:58.000 --> 00:12:00.000]  三章十六節都不會背
[00:12:00.000 --> 00:12:02.000]  那肯定不是我們教會會有
[00:12:02.000 --> 00:12:04.000]  你是新來賓 那就原諒你
[00:12:04.000 --> 00:12:06.000]  如果你是我們教會會有
[00:12:06.000 --> 00:12:08.000]  而你告訴牧師你不會背
[00:12:08.000 --> 00:12:10.000]  有人說三章十六節
[00:12:10.000 --> 00:12:12.000]  我跟會長會主席說要開除你會籍
[00:12:12.000 --> 00:12:14.000]  這裡說
[00:12:14.000 --> 00:12:16.000]  神愛世人
[00:12:16.000 --> 00:12:18.000]  更將他
[00:12:18.000 --> 00:12:20.000]  獨生子賜給
[00:12:20.000 --> 00:12:22.000]  我們
[00:12:22.000 --> 00:12:24.000]  我不是這樣背
[00:12:24.000 --> 00:12:26.000]  我從小時候
[00:12:26.000 --> 00:12:28.000]  開始背什麼
[00:12:28.000 --> 00:12:30.000]  神愛世人
[00:12:32.000 --> 00:12:34.000]  你說我這樣背對嗎
[00:12:34.000 --> 00:12:36.000]  但是現在留心睜大眼睛
[00:12:36.000 --> 00:12:38.000]  看看約翰福音三章十六節
[00:12:38.000 --> 00:12:40.000]  變了
[00:12:40.000 --> 00:12:42.000]  神愛世人
[00:12:42.000 --> 00:12:44.000]  更將他的
[00:12:44.000 --> 00:12:46.000]  獨生子賜給誰
[00:12:46.000 --> 00:12:48.000]  我們
[00:12:48.000 --> 00:12:50.000]  我們包括誰
[00:12:50.000 --> 00:12:52.000]  我們 包括我 包括你
[00:12:52.000 --> 00:12:54.000]  包括他教會樓上那些
[00:12:54.000 --> 00:12:56.000]  包括現在在十一樓看轉播那些
[00:12:56.000 --> 00:12:58.000]  包括UG那些
[00:12:58.000 --> 00:13:00.000]  沒得走雞
[00:13:00.000 --> 00:13:02.000]  神將他的愛子
[00:13:02.000 --> 00:13:04.000]  賜給你
[00:13:04.000 --> 00:13:06.000]  和我
[00:13:06.000 --> 00:13:08.000]  所以請你記得這份是你
[00:13:08.000 --> 00:13:10.000]  收了的禮物
[00:13:10.000 --> 00:13:12.000]  請問這份禮物你收了沒有
[00:13:12.000 --> 00:13:14.000]  收了
[00:13:14.000 --> 00:13:16.000]  麻煩你打開它
[00:13:16.000 --> 00:13:18.000]  讓你享受
[00:13:18.000 --> 00:13:20.000]  耶穌基督
[00:13:20.000 --> 00:13:22.000]  讓你進入基督
[00:13:22.000 --> 00:13:24.000]  生命的豐盛
[00:13:24.000 --> 00:13:26.000]  否則你收了
[00:13:26.000 --> 00:13:28.000]  一份聖誕禮物
[00:13:28.000 --> 00:13:30.000]  收了一隻錶
[00:13:30.000 --> 00:13:32.000]  拆了很久 終於才開到
[00:13:32.000 --> 00:13:34.000]  淫不淫高
[00:13:34.000 --> 00:13:36.000]  你不要拿了耶穌這份禮物你不開
[00:13:36.000 --> 00:13:38.000]  因為你就不
[00:13:38.000 --> 00:13:40.000]  享受耶穌基督
[00:13:40.000 --> 00:13:42.000]  因為神愛世人
[00:13:42.000 --> 00:13:46.000]  我們浸信會神學院
[00:13:46.000 --> 00:13:48.000]  我是浸神畢業
[00:13:48.000 --> 00:13:50.000]  以前有一位老師
[00:13:50.000 --> 00:13:52.000]  教授 是宣教士
[00:13:52.000 --> 00:13:54.000]  叫做宋積思
[00:13:54.000 --> 00:13:56.000]  博士
[00:13:56.000 --> 00:13:58.000]  我們中文
[00:13:58.000 --> 00:14:00.000]  幫西教士
[00:14:00.000 --> 00:14:02.000]  翻譯名字翻譯得好
[00:14:02.000 --> 00:14:04.000]  他的英文名字叫
[00:14:04.000 --> 00:14:06.000]  Jesse
[00:14:06.000 --> 00:14:08.000]  J-A-S-S-I-E
[00:14:08.000 --> 00:14:10.000]  Short
[00:14:10.000 --> 00:14:12.000]  他真的長得很矮
[00:14:12.000 --> 00:14:14.000]  Dr. Short
[00:14:14.000 --> 00:14:16.000]  Jesse Short
[00:14:16.000 --> 00:14:18.000]  Jesse
[00:14:18.000 --> 00:14:20.000]  就是積思
[00:14:20.000 --> 00:14:22.000]  仿積的積
[00:14:22.000 --> 00:14:24.000]  淫思的思
[00:14:24.000 --> 00:14:26.000]  真的很好
[00:14:26.000 --> 00:14:28.000]  積一些詩篇 積一些詩歌
[00:14:28.000 --> 00:14:30.000]  姓宋 Short
[00:14:30.000 --> 00:14:32.000]  宋 宋積思
[00:14:32.000 --> 00:14:34.000]  Jesse Short
[00:14:34.000 --> 00:14:36.000]  有些人就叫他
[00:14:36.000 --> 00:14:38.000]  宋姑娘
[00:14:38.000 --> 00:14:40.000]  我們神學生
[00:14:40.000 --> 00:14:42.000]  專玩他
[00:14:42.000 --> 00:14:44.000]  叫他Dr. Short 即是矮博士
[00:14:44.000 --> 00:14:46.000]  Dr. Short
[00:14:46.000 --> 00:14:48.000]  其實在取笑他
[00:14:48.000 --> 00:14:50.000]  你真的很矮 矮博士
[00:14:50.000 --> 00:14:52.000]  他呢
[00:14:52.000 --> 00:14:54.000]  剛才廣東話就
[00:14:54.000 --> 00:14:56.000]  不太好
[00:14:56.000 --> 00:14:58.000]  有一次有一間教會
[00:14:58.000 --> 00:15:00.000]  請他開報道會
[00:15:00.000 --> 00:15:02.000]  很多微信主的
[00:15:02.000 --> 00:15:04.000]  親戚朋友坐在裡面
[00:15:04.000 --> 00:15:06.000]  現在我們請宋積思姑娘
[00:15:06.000 --> 00:15:08.000]  來講訊息
[00:15:08.000 --> 00:15:10.000]  開頭第一句
[00:15:10.000 --> 00:15:12.000]  神愛西人
[00:15:12.000 --> 00:15:14.000]  我說神愛西人
[00:15:14.000 --> 00:15:16.000]  死火了沒有
[00:15:16.000 --> 00:15:18.000]  那些人就走了
[00:15:18.000 --> 00:15:20.000]  神只愛你西人
[00:15:20.000 --> 00:15:22.000]  不愛我們中國人
[00:15:22.000 --> 00:15:24.000]  有些想walk out
[00:15:24.000 --> 00:15:26.000]  不過不好意思 給面子宋博士
[00:15:26.000 --> 00:15:28.000]  坐在這裡聽
[00:15:28.000 --> 00:15:30.000]  根本心已經關門
[00:15:30.000 --> 00:15:32.000]  這個西人說 原來神只愛西人
[00:15:32.000 --> 00:15:34.000]  特別他宣教士
[00:15:34.000 --> 00:15:36.000]  很威風 拿了博士學位
[00:15:36.000 --> 00:15:38.000]  來教我們宗教教育
[00:15:38.000 --> 00:15:42.000]  神愛全世界的人
[00:15:42.000 --> 00:15:46.000]  包括你 包括我
[00:15:46.000 --> 00:15:48.000]  所以請你記得
[00:15:48.000 --> 00:15:50.000]  你已經收了這份
[00:15:50.000 --> 00:15:52.000]  極寶貴的禮物
[00:15:52.000 --> 00:15:56.000]  耶穌又真的很喜歡
[00:15:56.000 --> 00:15:58.000]  送禮
[00:15:58.000 --> 00:16:00.000]  這次耶穌送了一份禮
[00:16:00.000 --> 00:16:02.000]  你看看是誰收的
[00:16:02.000 --> 00:16:06.000]  沒有了
[00:16:06.000 --> 00:16:10.000]  這裡出來了
[00:16:10.000 --> 00:16:12.000]  這麼快
[00:16:18.000 --> 00:16:20.000]  我又有一個
[00:16:20.000 --> 00:16:22.000]  不好意思
[00:16:22.000 --> 00:16:24.000]  我又有兩個
[00:16:24.000 --> 00:16:26.000]  耶穌送了一份禮給誰
[00:16:26.000 --> 00:16:28.000]  彼得
[00:16:28.000 --> 00:16:30.000]  是由耶穌送的
[00:16:30.000 --> 00:16:32.000]  現在請大家打開
[00:16:32.000 --> 00:16:34.000]  路加福音第五章
[00:16:34.000 --> 00:16:36.000]  一到十一節
[00:16:36.000 --> 00:16:38.000]  我今天要講到的經文
[00:16:48.000 --> 00:16:50.000]  因為各位打開聖經
[00:16:50.000 --> 00:16:52.000]  就容易看上下文
[00:16:52.000 --> 00:16:54.000]  新約聖經第八十四頁
[00:16:54.000 --> 00:16:56.000]  路加福音第五章
[00:16:56.000 --> 00:16:58.000]  如果有些未信主的朋友
[00:16:58.000 --> 00:17:00.000]  你看周刊
[00:17:00.000 --> 00:17:02.000]  長刊那段經文都可以
[00:17:02.000 --> 00:17:08.000]  耶穌這份禮物
[00:17:08.000 --> 00:17:10.000]  有兩章
[00:17:10.000 --> 00:17:12.000]  第一章
[00:17:12.000 --> 00:17:14.000]  聖經
[00:17:14.000 --> 00:17:16.000]  第四章
[00:17:16.000 --> 00:17:18.000]  耶穌這份禮物
[00:17:18.000 --> 00:17:20.000]  有兩層包裝
[00:17:20.000 --> 00:17:22.000]  現在的禮物很講究
[00:17:22.000 --> 00:17:24.000]  包裝
[00:17:24.000 --> 00:17:26.000]  特別你去日本
[00:17:26.000 --> 00:17:28.000]  買手信
[00:17:28.000 --> 00:17:30.000]  包裝一層一層
[00:17:30.000 --> 00:17:32.000]  收禮物那一層
[00:17:32.000 --> 00:17:34.000]  撕開了
[00:17:34.000 --> 00:17:36.000]  原來裡面還有膠紙包著
[00:17:36.000 --> 00:17:38.000]  再撕,然後打開盒子
[00:17:38.000 --> 00:17:40.000]  原來裡面還有東西揭著
[00:17:40.000 --> 00:17:42.000]  然後一粒一粒
[00:17:42.000 --> 00:17:44.000]  一粒還要揭開
[00:17:44.000 --> 00:17:46.000]  裡面的東西
[00:17:46.000 --> 00:17:48.000]  哇,開了六七層
[00:17:48.000 --> 00:17:50.000]  才吃到那塊很貴的
[00:17:50.000 --> 00:17:54.000]  哇,真可憐
[00:17:54.000 --> 00:17:56.000]  你說包裝多不環保
[00:17:56.000 --> 00:17:58.000]  耶穌送這份禮物
[00:17:58.000 --> 00:18:00.000]  很正,只有兩層包裝
[00:18:00.000 --> 00:18:02.000]  第一層包裝是什麼呢
[00:18:02.000 --> 00:18:04.000]  讀經,麻煩你看上文
[00:18:04.000 --> 00:18:06.000]  下理
[00:18:06.000 --> 00:18:08.000]  不然你就不明白
[00:18:08.000 --> 00:18:10.000]  耶穌在講什麼
[00:18:10.000 --> 00:18:12.000]  現在我和大家
[00:18:12.000 --> 00:18:14.000]  看第四章
[00:18:14.000 --> 00:18:16.000]  因為你要看第四章
