
[00:00:00.000 --> 00:00:08.000]  那麼這段經文呢是神藉著他的先知以賽亞對那些拜偶像的以色列人所說的
[00:06:29.000 --> 00:06:31.000]  定睛在主耶穌的身上
[00:06:31.000 --> 00:06:33.000]  如果你去看他講的東西
[00:06:33.000 --> 00:06:34.000]  對不對
[00:06:34.000 --> 00:06:35.000]  他說我真是苦啊
[00:06:35.000 --> 00:06:38.000]  誰能救我脫離這取死的身體呢
[00:06:38.000 --> 00:06:40.000]  除了耶穌之外
[00:06:40.000 --> 00:06:42.000]  仰望主耶穌
[00:06:42.000 --> 00:06:44.000]  就是注目在主耶穌的身上
[00:06:44.000 --> 00:06:47.000]  就是專心一意的盯住主耶穌
[00:06:47.000 --> 00:06:49.000]  沒有其他的東西了
[00:06:49.000 --> 00:06:51.000]  沒有其他的人
[00:06:51.000 --> 00:06:53.000]  你知道仰望主耶穌
[00:06:53.000 --> 00:06:55.000]  盯住主耶穌
[00:06:55.000 --> 00:06:57.000]  其實在我們屬靈的生命上
[00:06:57.000 --> 00:07:00.000]  是最難做到的一件事情
[00:07:00.000 --> 00:07:02.000]  同不同意啊
[00:07:02.000 --> 00:07:04.000]  其實我們在這個世界上
[00:07:04.000 --> 00:07:05.000]  要仰望主耶穌
[00:07:05.000 --> 00:07:06.000]  但是聖經上
[00:07:06.000 --> 00:07:08.000]  一直的一再的告訴我們說
[00:07:08.000 --> 00:07:09.000]  我們只有看著他
[00:07:09.000 --> 00:07:10.000]  只有看著他
[00:07:10.000 --> 00:07:12.000]  只有專心的看著他
[00:07:12.000 --> 00:07:15.000]  只有這個
[00:07:15.000 --> 00:07:19.000]  專心一意的盯住在他的身上
[00:07:19.000 --> 00:07:22.000]  我們才能夠得救
[00:07:22.000 --> 00:07:24.000]  不只是我們剛剛信主的時候
[00:07:24.000 --> 00:07:25.000]  而且是我們信主之後
[00:07:25.000 --> 00:07:28.000]  我們所碰到的事情
[00:07:28.000 --> 00:07:29.000]  為什麼呢
[00:07:29.000 --> 00:07:30.000]  其實你知道
[00:07:30.000 --> 00:07:31.000]  弟兄姊妹你好好想一下
[00:07:31.000 --> 00:07:32.000]  今天我們在這個世界上
[00:07:32.000 --> 00:07:34.000]  有許許多多的事
[00:07:34.000 --> 00:07:36.000]  是和主耶穌在那邊爭的
[00:07:36.000 --> 00:07:39.000]  在那邊競爭
[00:07:39.000 --> 00:07:40.000]  許許多多的事情
[00:07:40.000 --> 00:07:41.000]  使我們沒有辦法
[00:07:41.000 --> 00:07:47.000]  專心一意的盯住在他的身上
[00:07:47.000 --> 00:07:49.000]  有的時候我們信
[00:07:49.000 --> 00:07:50.000]  我不知道弟兄姊妹
[00:07:50.000 --> 00:07:51.000]  你是怎麼信的
[00:07:51.000 --> 00:07:52.000]  當你信主的時候
[00:07:52.000 --> 00:07:53.000]  人家跟你講說
[00:07:53.000 --> 00:07:54.000]  你信了主啊
[00:07:54.000 --> 00:07:55.000]  你就會得到平安
[00:07:55.000 --> 00:07:56.000]  你就會得到喜樂
[00:07:56.000 --> 00:07:58.000]  所以有很多時候
[00:07:58.000 --> 00:07:59.000]  我們來到神的面前
[00:07:59.000 --> 00:08:01.000]  我們說是我們信了
[00:08:01.000 --> 00:08:03.000]  但是我們卻以很多的東西
[00:08:03.000 --> 00:08:08.000]  代替了耶穌
[00:08:08.000 --> 00:08:12.000]  我們的眼睛看的是祝福
[00:08:12.000 --> 00:08:13.000]  我們以為基督徒
[00:08:13.000 --> 00:08:15.000]  有一定的形象
[00:08:15.000 --> 00:08:16.000]  所以很多時候
[00:08:16.000 --> 00:08:17.000]  我們常常覺得
[00:08:17.000 --> 00:08:19.000]  我們看我們周圍的人的時候
[00:08:19.000 --> 00:08:20.000]  我們就覺得說
[00:08:20.000 --> 00:08:22.000]  基督徒應該是不會受苦的
[00:08:22.000 --> 00:08:24.000]  基督徒不應該會生病的
[00:08:24.000 --> 00:08:25.000]  所以當一個基督徒生病
[00:08:25.000 --> 00:08:27.000]  生個小病無所謂
[00:08:27.000 --> 00:08:28.000]  感冒過一陣子就好了
[00:08:28.000 --> 00:08:29.000]  對不對
[00:08:29.000 --> 00:08:31.000]  不需要吃藥就會好了
[00:08:31.000 --> 00:08:32.000]  但是當我們看見
[00:08:32.000 --> 00:08:33.000]  一個基督徒生了一種
[00:08:33.000 --> 00:08:35.000]  很嚴重很嚴重的病的時候
[00:08:35.000 --> 00:08:39.000]  我們心裡面就會問一個問題說
[00:08:39.000 --> 00:08:44.000]  Why
[00:08:44.000 --> 00:08:45.000]  因為我們對基督徒
[00:08:45.000 --> 00:08:48.000]  有一個特定的形象
[00:08:48.000 --> 00:08:52.000]  我們以為基督徒就是這個樣子
[00:08:52.000 --> 00:08:56.000]  這些事情成了一種障礙
[00:08:56.000 --> 00:08:59.000]  叫我們的眼睛
[00:08:59.000 --> 00:09:03.000]  從主耶穌的身上挪開了
[00:09:03.000 --> 00:09:04.000]  我們沒有看到祂
[00:09:04.000 --> 00:09:06.000]  所以我們越來越
[00:09:06.000 --> 00:09:08.000]  徐徐朵朵的痛苦
[00:09:08.000 --> 00:09:11.000]  徐徐朵朵的困境纏繞著我們
[00:09:11.000 --> 00:09:13.000]  甚至其他人的困境纏繞著我們
[00:09:13.000 --> 00:09:15.000]  我自己常常在想
[00:09:15.000 --> 00:09:16.000]  有的時候我跟一些
[00:09:16.000 --> 00:09:18.000]  做傳道人的在一起
[00:09:18.000 --> 00:09:19.000]  我們就講說
[00:09:19.000 --> 00:09:22.000]  這個牧師真的是很苦
[00:09:22.000 --> 00:09:25.000]  我不是說這個身體上的苦
[00:09:25.000 --> 00:09:26.000]  乃是真的是看見
[00:09:26.000 --> 00:09:29.000]  很多弟兄姊妹受了苦難
[00:09:29.000 --> 00:09:30.000]  然後弟兄姊妹很多問題
[00:09:30.000 --> 00:09:31.000]  Why me Why me
[00:09:31.000 --> 00:09:32.000]  是不是
[00:09:32.000 --> 00:09:33.000]  為什麼是我
[00:09:33.000 --> 00:09:34.000]  為什麼不是
[00:09:34.000 --> 00:09:36.000]  為什麼一定是要在我的身上
[00:09:36.000 --> 00:09:37.000]  這些事情
[00:09:37.000 --> 00:09:40.000]  為什麼會發生在我的身上
[00:09:40.000 --> 00:09:42.000]  有的時候我們做傳道人的
[00:09:42.000 --> 00:09:44.000]  我們沒有答案
[00:09:44.000 --> 00:09:46.000]  但是我們知道主的原則
[00:09:46.000 --> 00:09:47.000]  我們知道世界
[00:09:47.000 --> 00:09:48.000]  我們知道唯一的一個方法
[00:09:48.000 --> 00:09:50.000]  就是我們把我們的眼睛
[00:09:50.000 --> 00:09:52.000]  定睛在主耶穌身上的時候
[00:09:52.000 --> 00:09:55.000]  這些東西都會成為像保羅所說的
[00:09:55.000 --> 00:09:59.000]  這些暫時的苦楚都會過去
[00:09:59.000 --> 00:10:03.000]  我們能夠勝過這一切
[00:10:03.000 --> 00:10:04.000]  因為我們在這個世界上
[00:10:04.000 --> 00:10:06.000]  有許許多多的思慮
[00:10:06.000 --> 00:10:08.000]  還有錢財的欺騙
[00:10:08.000 --> 00:10:09.000]  這是主耶穌當他在講
[00:10:09.000 --> 00:10:11.000]  那個撒種的比喻的時候
[00:10:11.000 --> 00:10:12.000]  他說有一種人
[00:10:12.000 --> 00:10:14.000]  就是因為世界上的思慮
[00:10:14.000 --> 00:10:16.000]  真的是很多的焦慮
[00:10:16.000 --> 00:10:17.000]  然後再加上錢財
[00:10:17.000 --> 00:10:20.000]  財物的一種欺騙
[00:10:20.000 --> 00:10:22.000]  我們以為那個就是福
[00:10:22.000 --> 00:10:24.000]  所以我們就只想
[00:10:24.000 --> 00:10:25.000]  來到主耶穌的面前
[00:10:25.000 --> 00:10:27.000]  就只想得到祝福
[00:10:27.000 --> 00:10:28.000]  所以當你信主的時候
[00:10:28.000 --> 00:10:29.000]  可能有很多人跟你講說
[00:10:29.000 --> 00:10:31.000]  你來到主的面前
[00:10:31.000 --> 00:10:33.000]  你的家庭問題就會解決了
[00:10:33.000 --> 00:10:35.000]  你跟你太太之間就會和解了
[00:10:35.000 --> 00:10:36.000]  那麼你跟你小孩之間
[00:10:36.000 --> 00:10:37.000]  就會和解了
[00:10:37.000 --> 00:10:39.000]  小孩子就會聽話了
[00:10:39.000 --> 00:10:41.000]  所以你聽了之後很吸引你
[00:10:41.000 --> 00:10:42.000]  對不對
[00:10:42.000 --> 00:10:46.000]  然後你就說好我願意接受
[00:10:46.000 --> 00:10:47.000]  但是我們沒有想到
[00:10:47.000 --> 00:10:51.000]  信了主之後問題還是在
[00:10:51.000 --> 00:10:53.000]  你知道聖經上告訴我們
[00:10:53.000 --> 00:10:54.000]  在這裡他說
[00:10:54.000 --> 00:10:57.000]  地極都當仰望我
[00:10:57.000 --> 00:10:59.000]  神主耶穌他說
[00:10:59.000 --> 00:11:01.000]  地極都當眼睛看著他
[00:11:01.000 --> 00:11:04.000]  當我們的眼睛離開了主耶穌之後
[00:11:04.000 --> 00:11:05.000]  當我們的心思意念
[00:11:05.000 --> 00:11:07.000]  離開了主耶穌之後
[00:11:07.000 --> 00:11:09.000]  這個世界上的思慮
[00:11:09.000 --> 00:11:10.000]  還有錢財的欺騙
[00:11:10.000 --> 00:11:12.000]  你知道真的是會把我們
[00:11:12.000 --> 00:11:13.000]  choke住
[00:11:13.000 --> 00:11:16.000]  這就是那個經文原來的意思
[00:11:16.000 --> 00:11:20.000]  它會把我們掐住我們的喉嚨
[00:11:20.000 --> 00:11:25.000]  喘不過氣來
[00:11:25.000 --> 00:11:27.000]  這些思慮如果不是
[00:11:27.000 --> 00:11:29.000]  從我們的一和十
[00:11:29.000 --> 00:11:31.000]  或者是我們每天的生活
[00:11:31.000 --> 00:11:33.000]  或者就是從錢財
[00:11:33.000 --> 00:11:35.000]  或者就是從我們的工作
[00:11:35.000 --> 00:11:37.000]  也許我們有錢
[00:11:37.000 --> 00:11:39.000]  也許我們缺乏錢
[00:11:39.000 --> 00:11:40.000]  也許我們有工作
[00:11:40.000 --> 00:11:42.000]  但是我們缺乏
[00:11:42.000 --> 00:11:44.000]  或許我們也缺乏工作
[00:11:44.000 --> 00:11:46.000]  我們在找工作
[00:11:46.000 --> 00:11:47.000]  那麼我們的思慮
[00:11:47.000 --> 00:11:49.000]  可能就是從這些來的
[00:11:49.000 --> 00:11:50.000]  如果我們的思慮
[00:11:50.000 --> 00:11:51.000]  不是從這些來的
[00:11:51.000 --> 00:11:52.000]  那麼從哪裡來的呢
[00:11:52.000 --> 00:11:53.000]  我們就會從一些
[00:11:53.000 --> 00:11:55.000]  人際關係上面
[00:11:55.000 --> 00:11:57.000]  或是跟朋友之間的關係
[00:11:57.000 --> 00:11:58.000]  對不對
[00:11:58.000 --> 00:12:01.000]  甚至或者是孤單的感覺
[00:12:01.000 --> 00:12:02.000]  那麼有很多時候
[00:12:02.000 --> 00:12:03.000]  有些年輕的人
[00:12:03.000 --> 00:12:04.000]  就會有這種想法
[00:12:04.000 --> 00:12:05.000]  對不對
[00:12:05.000 --> 00:12:06.000]  就覺得說大家都結婚了
[00:12:06.000 --> 00:12:08.000]  只剩下我一個人了
[00:12:08.000 --> 00:12:11.000]  就會有一種孤單的感覺
[00:12:11.000 --> 00:12:12.000]  有的時候
[00:12:12.000 --> 00:12:13.000]  甚至我們結了婚了
[00:12:13.000 --> 00:12:16.000]  還會有一種孤單的感覺
[00:12:16.000 --> 00:12:17.000]  那麼對另外一種人來講
[00:12:17.000 --> 00:12:18.000]  他的思慮
[00:12:18.000 --> 00:12:21.000]  或者是他在一種困境當中
[00:12:21.000 --> 00:12:22.000]  其實你知道
[00:12:22.000 --> 00:12:23.000]  兄弟姐妹
[00:12:23.000 --> 00:12:24.000]  如果我們從以色列人的歷史
[00:12:24.000 --> 00:12:26.000]  從亞當之後開始
[00:12:26.000 --> 00:12:27.000]  一直到現在
[00:12:27.000 --> 00:12:28.000]  你知道
[00:12:28.000 --> 00:12:32.000]  人就是在這種環境之下過去
[00:12:32.000 --> 00:12:34.000]  當神把以色列人拯救出來的
[00:12:34.000 --> 00:12:36.000]  從埃及救出來的時候
[00:12:36.000 --> 00:12:38.000]  神要他們就是專心一意的
[00:12:38.000 --> 00:12:43.000]  定精在神他自己的身上
[00:12:43.000 --> 00:12:44.000]  他給他們頒佈律法
[00:12:44.000 --> 00:12:45.000]  也是要叫他們
[00:12:45.000 --> 00:12:48.000]  定精在神的身上
[00:12:48.000 --> 00:12:50.000]  因為他們沒有辦法救他們自己
[00:12:50.000 --> 00:12:51.000]  因為他們沒有辦法
[00:12:51.000 --> 00:12:52.000]  做到這些事情
[00:12:52.000 --> 00:12:54.000]  神讓他們看見
[00:12:54.000 --> 00:12:55.000]  神是唯一的希望
[00:12:55.000 --> 00:12:58.000]  要他們定精在他自己的身上
[00:12:58.000 --> 00:12:59.000]  因為你們這些事情
[00:12:59.000 --> 00:13:01.000]  你從聖經裡面看
[00:13:01.000 --> 00:13:03.000]  而且我們從我們現在
[00:13:03.000 --> 00:13:04.000]  每一個人所經歷的
[00:13:04.000 --> 00:13:07.000]  這些事情一直清洗著我們
[00:13:07.000 --> 00:13:09.000]  而且是不停的
[00:13:09.000 --> 00:13:10.000]  而且是慢慢的
[00:13:10.000 --> 00:13:12.000]  一而再再而三的
[00:13:12.000 --> 00:13:14.000]  你這個關頭過了之後
[00:13:14.000 --> 00:13:15.000]  下一件事情又來了
[00:13:15.000 --> 00:13:17.000]  你這件事情過去了
[00:13:17.000 --> 00:13:18.000]  下一件事情又來了
[00:13:18.000 --> 00:13:20.000]  一直不停的
[00:13:20.000 --> 00:13:21.000]  我們怎麼辦
[00:13:21.000 --> 00:13:23.000]  所以我們常常去尋求一些方法
[00:13:23.000 --> 00:13:25.000]  我們說OK
[00:13:25.000 --> 00:13:26.000]  傳道人請你告訴我們
[00:13:26.000 --> 00:13:32.000]  how to do it
[00:13:32.000 --> 00:13:33.000]  但是聖經上告訴我們
[00:13:33.000 --> 00:13:35.000]  神在這裡講
[00:13:35.000 --> 00:13:39.000]  他說地極都要仰望我
[00:13:39.000 --> 00:13:40.000]  我們要把我們的眼睛
[00:13:40.000 --> 00:13:43.000]  定精在他的身上
[00:13:43.000 --> 00:13:45.000]  你知道很多時候
[00:13:45.000 --> 00:13:46.000]  我發現很多時候
[00:13:46.000 --> 00:13:47.000]  弟兄姊妹就覺得說
[00:13:47.000 --> 00:13:49.000]  哎呀 我過不下去了
[00:13:49.000 --> 00:13:50.000]  我不想再走這一條路了
[00:13:50.000 --> 00:13:52.000]  其實我聽過很多
[00:13:52.000 --> 00:13:53.000]  各式各樣的理由
[00:13:53.000 --> 00:13:57.000]  各式各樣的原因
[00:13:57.000 --> 00:13:58.000]  我自己是相信
[00:13:58.000 --> 00:14:00.000]  如果說我們一個一個去
[00:14:00.000 --> 00:14:03.000]  一個一個個案去解決的話
[00:14:03.000 --> 00:14:05.000]  那你真的是講不完的
[00:14:05.000 --> 00:14:07.000]  但是我們看見一件事情
[00:14:07.000 --> 00:14:08.000]  就是在這個
[00:14:08.000 --> 00:14:10.000]  表面上的這些東西之下
[00:14:10.000 --> 00:14:12.000]  我們每一個人有一個問題
[00:14:12.000 --> 00:14:14.000]  就是很多時候我們lost sight
[00:14:14.000 --> 00:14:15.000]  這是美國人講的
[00:14:15.000 --> 00:14:17.000]  就是我們的眼睛
[00:14:17.000 --> 00:14:22.000]  已經離開了主耶穌了
[00:14:22.000 --> 00:14:24.000]  所以這些憂慮這些事情
[00:14:24.000 --> 00:14:25.000]  真的是你看的時候
[00:14:25.000 --> 00:14:28.000]  它就是慢慢的蠶食
[00:14:28.000 --> 00:14:30.000]  就像蠶在那邊吃那個葉子一樣
[00:14:30.000 --> 00:14:33.000]  你們有沒有看過蠶吃葉子
[00:14:33.000 --> 00:14:35.000]  沒有
[00:14:35.000 --> 00:14:36.000]  現在年輕人都不知道
[00:14:36.000 --> 00:14:38.000]  蠶是什麼樣子
[00:14:38.000 --> 00:14:42.000]  你們都會穿霧的衣服
[00:14:42.000 --> 00:14:44.000]  霧是羊毛出來的對不對
[00:14:44.000 --> 00:14:46.000]  你們都喜歡穿絲綢的衣服
[00:14:46.000 --> 00:14:47.000]  但是有沒有看過蠶
[00:14:47.000 --> 00:14:49.000]  蠶吃那個蠶葉
[00:14:49.000 --> 00:14:53.000]  就這樣一點一點一點一點
[00:14:53.000 --> 00:14:55.000]  我很喜歡看他們吃東西
[00:14:55.000 --> 00:14:56.000]  你就坐在那邊一直看
[00:14:56.000 --> 00:14:57.000]  小時候了
[00:14:57.000 --> 00:14:59.000]  就看他一直吃一直吃一直吃
[00:14:59.000 --> 00:15:00.000]  然後最後慢慢慢慢
[00:15:00.000 --> 00:15:02.000]  就把這個葉子吃光了
[00:15:02.000 --> 00:15:04.000]  然後過一陣子就怎麼樣
[00:15:04.000 --> 00:15:06.000]  它就吐出絲來了
[00:15:06.000 --> 00:15:08.000]  Amazing
[00:15:08.000 --> 00:15:09.000]  不過你知道
[00:15:09.000 --> 00:15:10.000]  我們在這個世界上的憂慮
[00:15:10.000 --> 00:15:12.000]  如果我們眼睛離開了主耶穌
[00:15:12.000 --> 00:15:15.000]  也就像那個蠶在吃葉子一樣
[00:15:15.000 --> 00:15:16.000]  它就慢慢慢慢的
[00:15:16.000 --> 00:15:21.000]  把我們屬靈的生命吞下去
[00:15:21.000 --> 00:15:24.000]  但是我們很感謝神
[00:15:24.000 --> 00:15:25.000]  神在聖經裡面
[00:15:25.000 --> 00:15:27.000]  接著主耶穌讓我們看見
[00:15:27.000 --> 00:15:28.000]  祂告訴我們
[00:15:28.000 --> 00:15:30.000]  我們就是要眼睛定睛
