
[00:00:00.000 --> 00:00:02.440]  我們聽到之前,我們就禱告一下
[00:01:40.040 --> 00:01:42.040]  但如果再看下去
[00:01:42.040 --> 00:01:44.040]  大一點少少的
[00:01:44.040 --> 00:01:46.040]  即是小學和中學
[00:01:46.040 --> 00:01:48.040]  你會發現他們真的只有很少
[00:01:48.040 --> 00:01:50.040]  是不參加課外活動
[00:01:50.040 --> 00:01:52.040]  那我觸目的不是那三十幾個巴仙
[00:01:52.040 --> 00:01:54.040]  即是三成幾
[00:01:54.040 --> 00:01:56.040]  最終是下面那個
[00:01:56.040 --> 00:01:58.040]  他說參加十一項
[00:01:58.040 --> 00:02:00.040]  或以上的
[00:02:00.040 --> 00:02:02.040]  都有三成或以上的
[00:02:02.040 --> 00:02:04.040]  即是你想想有多辛苦
[00:02:04.040 --> 00:02:06.040]  有沒有想過
[00:02:06.040 --> 00:02:08.040]  有沒有人是在這裏參加課外活動
[00:02:08.040 --> 00:02:10.040]  放完工之後
[00:02:10.040 --> 00:02:12.040]  你一個星期還去參加十一項活動呢?
[00:02:12.040 --> 00:02:14.040]  所以我覺得我們香港人
[00:02:14.040 --> 00:02:16.040]  真的要反省一下
[00:02:16.040 --> 00:02:18.040]  這樣不是捱得多久的
[00:02:18.040 --> 00:02:20.040]  因此你見到2023年的報告
[00:02:20.040 --> 00:02:22.040]  關於我們睡覺的報告就很好笑了
[00:02:22.040 --> 00:02:24.040]  他說半數的人
[00:02:24.040 --> 00:02:26.040]  是睡不夠六個小時的
[00:02:26.040 --> 00:02:28.040]  有哪個人自己睡不夠六個小時的舉手?
[00:02:28.040 --> 00:02:30.040]  其實都不少
[00:02:30.040 --> 00:02:32.040]  跟旁邊的人說,保重
[00:02:32.040 --> 00:02:34.040]  因為他說睡不夠六個小時
[00:02:34.040 --> 00:02:36.040]  死亡的風險
[00:02:36.040 --> 00:02:38.040]  是高兩成的
[00:02:38.040 --> 00:02:40.040]  而八成的香港人
[00:02:40.040 --> 00:02:42.040]  是覺得自己睡不夠
[00:02:42.040 --> 00:02:44.040]  所以其實在香港生活都是挺慘的
[00:02:44.040 --> 00:02:46.040]  甚麼叫忙呢?
[00:02:46.040 --> 00:02:48.040]  雅文爵志去查一些字典
[00:02:48.040 --> 00:02:50.040]  就發現原來忙
[00:02:50.040 --> 00:02:52.040]  如果有很多事要做就一定是忙
[00:02:52.040 --> 00:02:54.040]  忙是一個心裏面的
[00:02:54.040 --> 00:02:56.040]  壓力的問題
[00:02:56.040 --> 00:02:58.040]  是那些東西追著你來做
[00:02:58.040 --> 00:03:00.040]  你才叫忙
[00:03:00.040 --> 00:03:02.040]  你處理得到它都不是
[00:03:02.040 --> 00:03:04.040]  因此一說到忙
[00:03:04.040 --> 00:03:06.040]  我們就會見到一些手忙腳亂
[00:03:06.040 --> 00:03:08.040]  失方寸這些形容詞
[00:03:08.040 --> 00:03:10.040]  不過亦都很可能
[00:03:10.040 --> 00:03:12.040]  有些人忙得來是不慌不忙
[00:03:12.040 --> 00:03:14.040]  忙裏可以偷閒
[00:03:14.040 --> 00:03:16.040]  忙中亦都有罪
[00:03:16.040 --> 00:03:18.040]  所以如果你按下圖片
[00:03:18.040 --> 00:03:20.040]  形容我們
[00:03:20.040 --> 00:03:22.040]  無論男好女好
[00:03:22.040 --> 00:03:24.040]  你看他七手八臂
[00:03:24.040 --> 00:03:26.040]  所有東西都在做
[00:03:26.040 --> 00:03:28.040]  不過他們的樣子
[00:03:28.040 --> 00:03:30.040]  仍然有笑容
[00:03:30.040 --> 00:03:32.040]  所以你問忙是否一定不開心
[00:03:32.040 --> 00:03:34.040]  忙是否一定辛苦呢?
[00:03:34.040 --> 00:03:36.040]  就未必一樣
[00:03:36.040 --> 00:03:38.040]  除非你做到這樣
[00:03:38.040 --> 00:03:40.040]  應該都挺辛苦的
[00:03:40.040 --> 00:03:42.040]  查字典發現辛苦是很有趣的
[00:03:42.040 --> 00:03:44.040]  原來本身是說味道
[00:03:44.040 --> 00:03:46.040]  我們就已經絕對不會想味道
[00:03:46.040 --> 00:03:48.040]  問你辛苦不辛苦呢?
[00:03:48.040 --> 00:03:50.040]  就是指你很累
[00:03:50.040 --> 00:03:52.040]  做不完的狀態
[00:03:52.040 --> 00:03:54.040]  除了身體的疲倦
[00:03:54.040 --> 00:03:56.040]  那種感覺之外
[00:03:56.040 --> 00:03:58.040]  我覺得這兩個字都是吸睛的
[00:03:58.040 --> 00:04:00.040]  就是覺得有點難
[00:04:00.040 --> 00:04:02.040]  開始覺得吃力
[00:04:02.040 --> 00:04:04.040]  你就應該開始有
[00:04:04.040 --> 00:04:06.040]  所謂辛苦的感覺
[00:04:06.040 --> 00:04:08.040]  辛苦的人未必忙
[00:04:08.040 --> 00:04:10.040]  總之是情緒的問題
[00:04:10.040 --> 00:04:12.040]  如果你又忙又辛苦
[00:04:12.040 --> 00:04:14.040]  不知道會不會是因為
[00:04:14.040 --> 00:04:16.040]  你又要煮飯又要照顧孩子
[00:04:16.040 --> 00:04:18.040]  這個都差不多是
[00:04:18.040 --> 00:04:20.040]  典型忙得你覺得很辛苦的狀態
[00:04:20.040 --> 00:04:22.040]  不過你有沒有留意
[00:04:22.040 --> 00:04:24.040]  那個玩偶
[00:04:24.040 --> 00:04:26.040]  其實他有笑容的
[00:04:26.040 --> 00:04:28.040]  因為我在想的時候
[00:04:28.040 --> 00:04:30.040]  我在找這幅圖的時候
[00:04:30.040 --> 00:04:32.040]  想起自己年輕時照顧孩子的時候
[00:04:32.040 --> 00:04:34.040]  實際上真的挺恐怖的
[00:04:34.040 --> 00:04:36.040]  又要照顧孩子又要墓會
[00:04:36.040 --> 00:04:38.040]  又要煮飯
[00:04:38.040 --> 00:04:40.040]  你知道我喜歡煮飯
[00:04:40.040 --> 00:04:42.040]  所以我有很多事情要做
[00:04:42.040 --> 00:04:44.040]  很感謝丁子梅成年
[00:04:44.040 --> 00:04:46.040]  說師傅師傅辛苦你了
[00:04:46.040 --> 00:04:48.040]  我覺得不是很辛苦
[00:04:48.040 --> 00:04:50.040]  因為你喜歡做的事
[00:04:50.040 --> 00:04:52.040]  你喜歡去服侍的人
[00:04:52.040 --> 00:04:54.040]  你做的時候是會有快樂的
[00:04:54.040 --> 00:04:56.040]  因此為什麼我說
[00:04:56.040 --> 00:04:58.040]  究竟是為了哪一個辛苦
[00:04:58.040 --> 00:05:00.040]  為了哪一個忙
[00:05:00.040 --> 00:05:02.040]  才是一個主線
[00:05:02.040 --> 00:05:04.040]  不知道什麼時候開始
[00:05:04.040 --> 00:05:06.040]  人類開始追求男女平等
[00:05:06.040 --> 00:05:08.040]  我作為一個女人
[00:05:08.040 --> 00:05:10.040]  我是有一點尋問的
[00:05:10.040 --> 00:05:12.040]  我是不會做家務的
[00:05:12.040 --> 00:05:14.040]  但發現現在相識的婦女
[00:05:14.040 --> 00:05:16.040]  他們都很辛苦
[00:05:16.040 --> 00:05:18.040]  他們下班後就另一份工作
[00:05:18.040 --> 00:05:20.040]  開始了
[00:05:20.040 --> 00:05:22.040]  七天長年無休
[00:05:22.040 --> 00:05:24.040]  給掌聲我們的臭小子的婦女們
[00:05:24.040 --> 00:05:26.040]  好不好
[00:05:26.040 --> 00:05:28.040]  我們經常說媽媽很辛苦
[00:05:28.040 --> 00:05:30.040]  母親節很偉大
[00:05:30.040 --> 00:05:32.040]  所以母親節會經常舉辦派對
[00:05:32.040 --> 00:05:34.040]  但因為年齡比較深入
[00:05:34.040 --> 00:05:36.040]  進入了男士的目區
[00:05:36.040 --> 00:05:38.040]  我找到這幅圖代表他們
[00:05:38.040 --> 00:05:40.040]  真的不要以為現在的父親
[00:05:40.040 --> 00:05:42.040]  真的很有空
[00:05:42.040 --> 00:05:44.040]  千脈出名是一位好男人
[00:05:44.040 --> 00:05:46.040]  給掌聲我們的弟兄
[00:05:46.040 --> 00:05:48.040]  你發現現在這一代
[00:05:48.040 --> 00:05:50.040]  父親真是不得了
[00:05:50.040 --> 00:05:52.040]  他們仍然七手八臂
[00:05:52.040 --> 00:05:54.040]  在上班
[00:05:54.040 --> 00:05:56.040]  在做電腦
[00:05:56.040 --> 00:05:58.040]  但現在的男人都什麼
[00:05:58.040 --> 00:06:00.040]  同樣背著兒子
[00:06:00.040 --> 00:06:02.040]  去生活
[00:06:02.040 --> 00:06:04.040]  因為好男人就疼愛老婆
[00:06:04.040 --> 00:06:06.040]  看到老婆的樣子
[00:06:06.040 --> 00:06:08.040]  就想發脾氣
[00:06:08.040 --> 00:06:10.040]  所以無論你去喝
[00:06:10.040 --> 00:06:12.040]  還是起床換片
[00:06:12.040 --> 00:06:14.040]  你會發現是弟兄起床換片
[00:06:14.040 --> 00:06:16.040]  弟兄拿奶粉袋的狀況
[00:06:16.040 --> 00:06:18.040]  但我今天想提一提
[00:06:18.040 --> 00:06:20.040]  我們的姐妹們要留意
[00:06:20.040 --> 00:06:22.040]  我為什麼會選這幅圖呢
[00:06:22.040 --> 00:06:24.040]  這樣找得到
[00:06:24.040 --> 00:06:26.040]  你見不見到這隻手
[00:06:26.040 --> 00:06:28.040]  借這個機會
[00:06:28.040 --> 00:06:30.040]  幫弟兄說說話
[00:06:30.040 --> 00:06:32.040]  因為在女人區經常提供
[00:06:32.040 --> 00:06:34.040]  每一個男人
[00:06:34.040 --> 00:06:36.040]  無論年紀多
[00:06:36.040 --> 00:06:38.040]  總有一個小男孩的他
[00:06:38.040 --> 00:06:40.040]  所有的男士
[00:06:40.040 --> 00:06:42.040]  他可以盡心盡力
[00:06:42.040 --> 00:06:44.040]  努力
[00:06:44.040 --> 00:06:46.040]  不過他有少少時間玩
[00:06:46.040 --> 00:06:48.040]  他就會很開心
[00:06:48.040 --> 00:06:50.040]  所以大家要善用
[00:06:50.040 --> 00:06:52.040]  這個機會
[00:06:52.040 --> 00:06:54.040]  讓你的老公
[00:06:54.040 --> 00:06:56.040]  這個小男孩可以打球
[00:06:56.040 --> 00:06:58.040]  打機
[00:06:58.040 --> 00:07:00.040]  看電視
[00:07:00.040 --> 00:07:02.040]  發胸
[00:07:02.040 --> 00:07:04.040]  很多人投訴
[00:07:04.040 --> 00:07:06.040]  但有時候
[00:07:06.040 --> 00:07:08.040]  他們讓他打球
[00:07:08.040 --> 00:07:10.040]  其他的事情
[00:07:10.040 --> 00:07:12.040]  是做得更好的
[00:07:12.040 --> 00:07:14.040]  給掌聲弟兄
[00:07:14.040 --> 00:07:16.040]  辛苦了
[00:07:16.040 --> 00:07:18.040]  我想我們的退休人士
[00:07:18.040 --> 00:07:20.040]  應該是最舒服的
[00:07:20.040 --> 00:07:22.040]  提早退休
[00:07:22.040 --> 00:07:24.040]  吃長糧
[00:07:24.040 --> 00:07:26.040]  去旅行
[00:07:26.040 --> 00:07:28.040]  不過我發現
[00:07:28.040 --> 00:07:30.040]  過了復活節
[00:07:30.040 --> 00:07:32.040]  大家拖著行李
[00:07:32.040 --> 00:07:34.040]  拖到有少少
[00:07:34.040 --> 00:07:36.040]  過步
[00:07:36.040 --> 00:07:38.040]  旅行的情況
[00:07:38.040 --> 00:07:40.040]  回來開始
[00:07:40.040 --> 00:07:42.040]  看起來很疲倦
[00:07:42.040 --> 00:07:44.040]  阿爸維昆博士
[00:07:44.040 --> 00:07:46.040]  在今年復活節來分享
[00:07:46.040 --> 00:07:48.040]  他有一個奇景
[00:07:48.040 --> 00:07:50.040]  我們就是復活節主日
[00:07:50.040 --> 00:07:52.040]  所以我們的師班
[00:07:52.040 --> 00:07:54.040]  會在現場
[00:07:54.040 --> 00:07:56.040]  他們七點多就回來
[00:07:56.040 --> 00:07:58.040]  給師班掌聲
[00:07:58.040 --> 00:08:00.040]  唱三堂
[00:08:00.040 --> 00:08:02.040]  我們的狀況是這樣的
[00:08:02.040 --> 00:08:04.040]  通常我們獻詩完
[00:08:04.040 --> 00:08:06.040]  他們就走進走廊
[00:08:06.040 --> 00:08:08.040]  我們帶廣元在走廊出來
[00:08:08.040 --> 00:08:10.040]  所以我們一定會相遇
[00:08:10.040 --> 00:08:12.040]  就是一堂兩堂相遇
[00:08:12.040 --> 00:08:14.040]  到了五堂他們走的時候
[00:08:14.040 --> 00:08:16.040]  阿爸博士問我
[00:08:16.040 --> 00:08:18.040]  嘩!這麼多行李箱
[00:08:18.040 --> 00:08:20.040]  知道發生什麼事嗎?
[00:08:20.040 --> 00:08:22.040]  原來所有的先鵬員
[00:08:22.040 --> 00:08:24.040]  早有預備
[00:08:24.040 --> 00:08:26.040]  他們已經把行李箱
[00:08:26.040 --> 00:08:28.040]  放在大廚房裡
[00:08:28.040 --> 00:08:30.040]  一脫下行李箱
[00:08:30.040 --> 00:08:32.040]  馬上拖行李箱
[00:08:32.040 --> 00:08:34.040]  就上路了
[00:08:34.040 --> 00:08:36.040]  給我們師班員掌聲
[00:08:36.040 --> 00:08:38.040]  馬博士真的嘆為觀止
[00:08:38.040 --> 00:08:40.040]  他覺得奇景
[00:08:40.040 --> 00:08:42.040]  但還是很欣賞大家
[00:08:42.040 --> 00:08:44.040]  嘩!都很好
[00:08:44.040 --> 00:08:46.040]  事奉完了
[00:08:46.040 --> 00:08:48.040]  才出發去玩
[00:08:48.040 --> 00:08:50.040]  所以丁姐妹
[00:08:50.040 --> 00:08:52.040]  香港人真的沒有辦法不忙
[00:08:52.040 --> 00:08:54.040]  也很坦白承認
[00:08:54.040 --> 00:08:56.040]  我們很忙
[00:08:56.040 --> 00:08:58.040]  叫你閒一會
[00:08:58.040 --> 00:09:00.040]  就安排到日子滿滿
[00:09:00.040 --> 00:09:02.040]  假期
[00:09:02.040 --> 00:09:04.040]  飛機是星期日
[00:09:04.040 --> 00:09:06.040]  半日生姦下機
[00:09:06.040 --> 00:09:08.040]  第二天就上班
[00:09:08.040 --> 00:09:10.040]  這是我們自己選擇的生活方式
[00:09:10.040 --> 00:09:12.040]  問題是忙是否一定出事
[00:09:12.040 --> 00:09:14.040]  問是否一定不開心
[00:09:14.040 --> 00:09:16.040]  其實真的不是
[00:09:16.040 --> 00:09:18.040]  你問為了誰
[00:09:18.040 --> 00:09:20.040]  去辛苦
[00:09:20.040 --> 00:09:22.040]  為了誰忙才是重要
[00:09:22.040 --> 00:09:24.040]  往往人為何會忙到
[00:09:24.040 --> 00:09:26.040]  覺得自己辛苦呢
[00:09:26.040 --> 00:09:28.040]  不是因為你工作很多
[00:09:28.040 --> 00:09:30.040]  也不是因為你身體疲倦
[00:09:30.040 --> 00:09:32.040]  往往是因為你的心很累
[00:09:32.040 --> 00:09:34.040]  當你的心累的時候
[00:09:34.040 --> 00:09:36.040]  那個就會開始
[00:09:36.040 --> 00:09:38.040]  覺得辛苦
[00:09:38.040 --> 00:09:40.040]  第二就是如果你做那件事
[00:09:40.040 --> 00:09:42.040]  一分耕耘十分收穫
[00:09:42.040 --> 00:09:44.040]  你當然更加興奮
[00:09:44.040 --> 00:09:46.040]  就算你做的事都覺得值得
[00:09:46.040 --> 00:09:48.040]  你都願意努力
[00:09:48.040 --> 00:09:50.040]  不過往往如果你發覺
[00:09:50.040 --> 00:09:52.040]  你很努力去做一件事
[00:09:52.040 --> 00:09:54.040]  但結果
[00:09:54.040 --> 00:09:56.040]  不似預期
[00:09:56.040 --> 00:09:58.040]  或不太開心
[00:09:58.040 --> 00:10:00.040]  就會愈來愈疲累
[00:10:00.040 --> 00:10:02.040]  請你照顧一下你的組長
[00:10:02.040 --> 00:10:04.040]  組長很努力去服侍
[00:10:04.040 --> 00:10:06.040]  很多時候都會在繁忙的工作中
[00:10:06.040 --> 00:10:08.040]  再加上服侍
[00:10:08.040 --> 00:10:10.040]  然後他覺得小組好像很難推
[00:10:10.040 --> 00:10:12.040]  或是有些頂姐妹不相信
[00:10:12.040 --> 00:10:14.040]  罵他兩句的時候
[00:10:14.040 --> 00:10:16.040]  他們的心就會跌到地上
[00:10:16.040 --> 00:10:18.040]  事實上什麼是心累呢
[00:10:18.040 --> 00:10:20.040]  心累其實簡單來說
[00:10:20.040 --> 00:10:22.040]  其實包括了一個
[00:10:22.040 --> 00:10:24.040]  很重的失望的感覺
[00:10:24.040 --> 00:10:26.040]  就是你期望的東西
[00:10:26.040 --> 00:10:28.040]  是沒有出現
[00:10:28.040 --> 00:10:30.040]  當你預期出現不了的時候
[00:10:30.040 --> 00:10:32.040]  你就會想
[00:10:32.040 --> 00:10:34.040]  第一可能就是怪責別人
[00:10:34.040 --> 00:10:36.040]  怪責這個社會怪責這個環境
[00:10:36.040 --> 00:10:38.040]  第二最慘的
[00:10:38.040 --> 00:10:40.040]  就是你怪責自己
[00:10:40.040 --> 00:10:42.040]  當我們自己不知道為了什麼
[00:10:42.040 --> 00:10:44.040]  這麼辛苦為了什麼這麼忙
[00:10:44.040 --> 00:10:46.040]  但是自己又繼續保持那種狀態
[00:10:46.040 --> 00:10:48.040]  那就真的是人到癲
[00:10:48.040 --> 00:10:50.040]  因此就會出現了
[00:10:50.040 --> 00:10:52.040]  有這個狀態你發覺
[00:10:52.040 --> 00:10:54.040]  擦沙雨就滿地都是
[00:10:54.040 --> 00:10:56.040]  為什麼會站在那裡不想動呢
[00:10:56.040 --> 00:10:58.040]  在情緒病裡面就會說
[00:10:58.040 --> 00:11:00.040]  這些人患了抑鬱病
[00:11:00.040 --> 00:11:02.040]  看看你有沒有中了幾項
[00:11:02.040 --> 00:11:04.040]  譬如第一項是你失去興趣
[00:11:04.040 --> 00:11:06.040]  沒什麼興趣
[00:11:06.040 --> 00:11:08.040]  對於身邊的
[00:11:08.040 --> 00:11:10.040]  要玩的時候要做過
[00:11:10.040 --> 00:11:12.040]  攤位也做過
[00:11:12.040 --> 00:11:14.040]  短宣也去過
[00:11:14.040 --> 00:11:16.040]  每一年也沒有親戚
[00:11:16.040 --> 00:11:18.040]  都習慣沒什麼興趣
[00:11:18.040 --> 00:11:20.040]  看到很多需要
[00:11:20.040 --> 00:11:22.040]  看到很多人的呼召
[00:11:22.040 --> 00:11:24.040]  你都發覺視若無睹亦都無不關心
[00:11:24.040 --> 00:11:26.040]  漸漸
[00:11:26.040 --> 00:11:28.040]  你就會進入一個積屈的狀態
[00:11:28.040 --> 00:11:30.040]  就是孤立自己
[00:11:30.040 --> 00:11:32.040]  連同人相處
[00:11:32.040 --> 00:11:34.040]  都不是很想
[00:11:34.040 --> 00:11:36.040]  在小組裡面我們往往都發現
[00:11:36.040 --> 00:11:38.040]  有些少屬靈抑鬱的
[00:11:38.040 --> 00:11:40.040]  Gilto
[00:11:40.040 --> 00:11:42.040]  你會覺得很有趣
[00:11:42.040 --> 00:11:44.040]  他回來小組
[00:11:44.040 --> 00:11:46.040]  其實都是坐在那裡
[00:11:46.040 --> 00:11:48.040]  他也不回答你
[00:11:48.040 --> 00:11:50.040]  大家說一起吃飯
[00:11:50.040 --> 00:11:52.040]  生日會那些
[00:11:52.040 --> 00:11:54.040]  他連反對都不說
[00:11:54.040 --> 00:11:56.040]  不過他通常在你吃飯之前
[00:11:56.040 --> 00:11:58.040]  那三個小時就會通知你
[00:11:58.040 --> 00:12:00.040]  因為病肚子餓
[00:12:00.040 --> 00:12:02.040]  稍後有一點不舒服
[00:12:02.040 --> 00:12:04.040]  他就不理你了
[00:12:04.040 --> 00:12:06.040]  所以組長不要怪他生氣
[00:12:06.040 --> 00:12:08.040]  他可能在抑鬱裡面
[00:12:08.040 --> 00:12:10.040]  當然有另一種是令我們覺得困難的
[00:12:10.040 --> 00:12:12.040]  有些人不知道為什麼
[00:12:12.040 --> 00:12:14.040]  什麼事都不滿意
[00:12:14.040 --> 00:12:16.040]  公司小小事就做點巴掌
[00:12:16.040 --> 00:12:18.040]  常常開口說話都是投訴別人
[00:12:18.040 --> 00:12:20.040]  事實上
[00:12:20.040 --> 00:12:22.040]  在過濾的狀態
[00:12:22.040 --> 00:12:24.040]  在自己覺得很辛苦
[00:12:24.040 --> 00:12:26.040]  又不能夠說出來的時候
[00:12:26.040 --> 00:12:28.040]  我們真的很容易
[00:12:28.040 --> 00:12:30.040]  幻想這個狂躁
[00:12:30.040 --> 00:12:32.040]  或者抑鬱的
[00:12:32.040 --> 00:12:34.040]  而在屬靈上面都會有這個狀態
[00:12:34.040 --> 00:12:36.040]  所以你明白為什麼教會這麼多年
[00:12:36.040 --> 00:12:38.040]  你發覺上帝不斷的帶領教會
[00:12:38.040 --> 00:12:40.040]  有異象有方向
[00:12:40.040 --> 00:12:42.040]  本來是一件好事
[00:12:42.040 --> 00:12:44.040]  但是無論你用什麼主題
[00:12:44.040 --> 00:12:46.040]  或者說什麼分題
[00:12:46.040 --> 00:12:48.040]  總是有人有不同的反應
[00:12:48.040 --> 00:12:50.040]  其實看到的是
[00:12:50.040 --> 00:12:52.040]  可能我們有時候一班基督徒
[00:12:52.040 --> 00:12:54.040]  我們生活在一個這麼繁忙的香港
[00:12:54.040 --> 00:12:56.040]  變成了
[00:12:56.040 --> 00:12:58.040]  空間很少
[00:12:58.040 --> 00:13:00.040]  休息的時間很少
[00:13:00.040 --> 00:13:02.040]  如果我們還要應酬教會的生活
[00:13:02.040 --> 00:13:04.040]  的而且確是會覺得吃力的
[00:13:06.040 --> 00:13:08.040]  有一個問題我們就要想一下
[00:13:08.040 --> 00:13:10.040]  在疫情的裏面
[00:13:10.040 --> 00:13:12.040]  我們都不回小組的
[00:13:12.040 --> 00:13:14.040]  在疫情的裏面
[00:13:14.040 --> 00:13:16.040]  我們都是zoom上課
[00:13:16.040 --> 00:13:18.040]  我們在疫情的裏面都是看直播
[00:13:18.040 --> 00:13:20.040]  那為什麼不可以
[00:13:20.040 --> 00:13:22.040]  長久永遠下去呢
[00:13:22.040 --> 00:13:24.040]  那就好了
[00:13:24.040 --> 00:13:26.040]  省下幾個小時乘車各方面的事情
[00:13:26.040 --> 00:13:28.040]  教會的生活意義究竟在哪裏呢
[00:13:28.040 --> 00:13:30.040]  如果簡單而易
[00:13:30.040 --> 00:13:32.040]  我都很容易同意
[00:13:32.040 --> 00:13:34.040]  第一件事教會的存在
[00:13:34.040 --> 00:13:36.040]  很多時候我們會說
[00:13:36.040 --> 00:13:38.040]  為什麼你會覺得那間廟很旺
[00:13:38.040 --> 00:13:40.040]  那個神很靈
[00:13:40.040 --> 00:13:42.040]  其實你會看到那裡香火鼎盛
[00:13:42.040 --> 00:13:44.040]  村民都知道
[00:13:44.040 --> 00:13:46.040]  那裡香火鼎盛靈一些
[00:13:46.040 --> 00:13:48.040]  如果你說星期日
[00:13:48.040 --> 00:13:50.040]  或者星期六
[00:13:50.040 --> 00:13:52.040]  聽到
[00:13:52.040 --> 00:13:54.040]  是不是真的可以網上
[00:13:54.040 --> 00:13:56.040]  你問我我同意
[00:13:56.040 --> 00:13:58.040]  很多時候我們的組長聽完一次
[00:13:58.040 --> 00:14:00.040]  其實他都會網上聽一次
[00:14:00.040 --> 00:14:02.040]  為什麼呢因為我聽到很多聲音
[00:14:02.040 --> 00:14:04.040]  後面那些電視機仔
[00:14:04.040 --> 00:14:06.040]  好細隻
[00:14:06.040 --> 00:14:08.040]  老人家開始看不到
[00:14:08.040 --> 00:14:10.040]  他power point寫什麼
[00:14:10.040 --> 00:14:12.040]  如果在網上聽到
[00:14:12.040 --> 00:14:14.040]  好多了是不是
[00:14:14.040 --> 00:14:16.040]  你覺得power point你想不想放大一點
[00:14:16.040 --> 00:14:18.040]  大家可以看又ok
[00:14:18.040 --> 00:14:20.040]  定鏡看清楚
[00:14:20.040 --> 00:14:22.040]  他說什麼寫什麼再抄碌屎
[00:14:22.040 --> 00:14:24.040]  都ok而且
[00:14:24.040 --> 00:14:26.040]  還有一樣更加好的就是
[00:14:26.040 --> 00:14:28.040]  每個講完的說話速度不同
[00:14:28.040 --> 00:14:30.040]  我的女兒整天都是
[00:14:30.040 --> 00:14:32.040]  自己誤會的
[00:14:32.040 --> 00:14:34.040]  這樣就搞定了聽完
[00:14:34.040 --> 00:14:36.040]  他又聽到
[00:14:36.040 --> 00:14:38.040]  為什麼還要回來
[00:14:38.040 --> 00:14:40.040]  實體呢其實你問我
[00:14:40.040 --> 00:14:42.040]  信徒
[00:14:42.040 --> 00:14:44.040]  集合在一起當然有個
[00:14:44.040 --> 00:14:46.040]  效果的我想全地
[00:14:46.040 --> 00:14:48.040]  如果在地球外面
[00:14:48.040 --> 00:14:50.040]  看下去的時候就星期日
[00:14:50.040 --> 00:14:52.040]  的地方總之每一個地方都
[00:14:52.040 --> 00:14:54.040]  有些人向一個方向
[00:14:54.040 --> 00:14:56.040]  走就是說
[00:14:56.040 --> 00:14:58.040]  在這個城市在周遭
