
[00:00:00.000 --> 00:00:02.960]  各位弟兄姊妹,平安啊!
[00:02:39.000 --> 00:02:42.000]  看一看不同階段的人可能
[00:02:42.000 --> 00:02:45.000]  有什麼追求
[00:02:45.000 --> 00:02:48.000]  我們先說年輕人
[00:02:48.000 --> 00:02:51.000]  年輕人所追求的其中三樣例子
[00:02:51.000 --> 00:02:54.000]  就是個人成就感和幸福感
[00:02:54.000 --> 00:02:57.000]  年輕人所追求的其中三樣例子
[00:02:57.000 --> 00:03:00.000]  是個人成就感和幸福感
[00:03:00.000 --> 00:03:03.000]  經濟和職業的成功
[00:03:03.000 --> 00:03:06.000]  經濟和職業的成功
[00:03:06.000 --> 00:03:09.000]  和想自己有所作為
[00:03:09.000 --> 00:03:12.000]  英文是make a difference
[00:03:12.000 --> 00:03:15.000]  還有想自己有所作為
[00:03:15.000 --> 00:03:18.000]  很合理年輕的時候責任比較少
[00:03:18.000 --> 00:03:21.000]  很合理年輕的時候責任比較少
[00:03:21.000 --> 00:03:24.000]  所以追求的就和個人的事情有關
[00:03:24.000 --> 00:03:27.000]  追求多數和個人的事情相關
[00:03:27.000 --> 00:03:30.000]  到了中年人士
[00:03:30.000 --> 00:03:33.000]  中年人士的定義不是那麼容易
[00:03:33.000 --> 00:03:36.000]  中年人士的定義不容易
[00:03:36.000 --> 00:03:39.000]  從前中年人的定義和今天也不同
[00:03:39.000 --> 00:03:42.000]  按照世衛最新的定義
[00:03:42.000 --> 00:03:45.000]  中年是到六十五歲
[00:03:45.000 --> 00:03:48.000]  按照世衛的最新定義
[00:03:48.000 --> 00:03:51.000]  中年是到六十或六十五歲
[00:03:51.000 --> 00:03:54.000]  家庭責任
[00:03:54.000 --> 00:03:57.000]  自我實現和承傳
[00:03:57.000 --> 00:04:00.000]  有些事情想做就好去做
[00:04:00.000 --> 00:04:03.000]  有一些事想要做就快去做
[00:04:03.000 --> 00:04:06.000]  不想有職業和財務的穩定
[00:04:06.000 --> 00:04:09.000]  不想有太大風險
[00:04:09.000 --> 00:04:12.000]  我們是不是追求這些事情
[00:04:12.000 --> 00:04:15.000]  我們是不是在追求這些事
[00:04:15.000 --> 00:04:18.000]  那老年人呢
[00:04:18.000 --> 00:04:21.000]  年長的人有什麼追求
[00:04:21.000 --> 00:04:24.000]  第一年輕人不追求的就是身心健康
[00:04:24.000 --> 00:04:27.000]  年輕人不追求的就是身心健康
[00:04:27.000 --> 00:04:30.000]  其實每個人都應該追求
[00:04:30.000 --> 00:04:33.000]  除了家人朋友的歸屬感和認同
[00:04:33.000 --> 00:04:36.000]  除了家人朋友的歸屬感和認同
[00:04:36.000 --> 00:04:39.000]  很想成為一個群體和社區的一份子
[00:04:39.000 --> 00:04:42.000]  很想成為一個群體和社區的一份子
[00:04:42.000 --> 00:04:45.000]  參與一些社群運動
[00:04:45.000 --> 00:04:48.000]  參與社群活動
[00:04:48.000 --> 00:04:51.000]  有認識了很久的朋友一起去做想做的事情
[00:04:51.000 --> 00:04:54.000]  有認識了很久的朋友一起去做想做的事
[00:04:54.000 --> 00:04:57.000]  遊山玩水閒情的退休生活
[00:04:57.000 --> 00:05:00.000]  遊山玩水閒情的退休生活
[00:05:00.000 --> 00:05:03.000]  我相信我們不會反對
[00:05:03.000 --> 00:05:06.000]  我相信我們不會反對
[00:05:06.000 --> 00:05:09.000]  不同階段的人都有不同的追求
[00:05:09.000 --> 00:05:12.000]  不同階段的人都有不同的追求
[00:05:12.000 --> 00:05:15.000]  有什麼人真的無欲無求
[00:05:15.000 --> 00:05:18.000]  吃喝玩樂生老病死
[00:05:18.000 --> 00:05:21.000]  沒有一個人會有例外
[00:05:21.000 --> 00:05:24.000]  吃喝玩樂生老病死從無例外
[00:05:24.000 --> 00:05:27.000]  有什麼人真的無欲無求
[00:05:27.000 --> 00:05:30.000]  吃喝玩樂生老病死從無例外
[00:05:30.000 --> 00:05:33.000]  有什麼人真的無欲無求
[00:05:33.000 --> 00:05:36.000]  吃喝玩樂生老病死從無例外
[00:05:36.000 --> 00:05:39.000]  有什麼人真的無欲無求
[00:05:39.000 --> 00:05:42.000]  吃喝玩樂生老病死從無例外
[00:05:42.000 --> 00:05:45.000]  有什麼人真的無欲無求
[00:05:45.000 --> 00:05:48.000]  吃喝玩樂生老病死從無例外
[00:05:48.000 --> 00:05:51.000]  有什麼人真的無欲無求
[00:05:51.000 --> 00:05:54.000]  吃喝玩樂生老病死從無例外
[00:05:54.000 --> 00:05:57.000]  有什麼人真的無欲無求
[00:05:57.000 --> 00:06:00.000]  吃喝玩樂生老病死從無例外
[00:06:00.000 --> 00:06:03.000]  有什麼人真的無欲無求
[00:06:03.000 --> 00:06:06.000]  吃喝玩樂生老病死從無例外
[00:06:06.000 --> 00:06:09.000]  有什麼人真的無欲無求
[00:06:09.000 --> 00:06:12.000]  吃喝玩樂生老病死從無例外
[00:06:12.000 --> 00:06:15.000]  有什麼人真的無欲無求
[00:06:15.000 --> 00:06:18.000]  吃喝玩樂生老病死從無例外
[00:06:18.000 --> 00:06:21.000]  有什麼人真的無欲無求
[00:06:21.000 --> 00:06:24.000]  吃喝玩樂生老病死從無例外
[00:06:24.000 --> 00:06:27.000]  有什麼人真的無欲無求
[00:06:27.000 --> 00:06:30.000]  吃喝玩樂生老病死從無例外
[00:06:30.000 --> 00:06:33.000]  有什麼人真的無欲無求
[00:06:33.000 --> 00:06:36.000]  吃喝玩樂生老病死從無例外
[00:06:36.000 --> 00:06:39.000]  有什麼人真的無欲無求
[00:06:39.000 --> 00:06:42.000]  吃喝玩樂生老病死從無例外
[00:06:42.000 --> 00:06:45.000]  有什麼人真的無欲無求
[00:06:45.000 --> 00:06:48.000]  吃喝玩樂生老病死從無例外
[00:06:48.000 --> 00:06:51.000]  有什麼人真的無欲無求
[00:06:51.000 --> 00:06:54.000]  吃喝玩樂生老病死從無例外
[00:06:54.000 --> 00:06:57.000]  有什麼人真的無欲無求
[00:06:57.000 --> 00:07:00.000]  吃喝玩樂生老病死從無例外
[00:07:00.000 --> 00:07:03.000]  有什麼人真的無欲無求
[00:07:03.000 --> 00:07:06.000]  吃喝玩樂生老病死從無例外
[00:07:06.000 --> 00:07:09.000]  有什麼人真的無欲無求
[00:07:09.000 --> 00:07:12.000]  吃喝玩樂生老病死從無例外
[00:07:12.000 --> 00:07:15.000]  有什麼人真的無欲無求
[00:07:15.000 --> 00:07:18.000]  吃喝玩樂生老病死從無例外
[00:07:18.000 --> 00:07:21.000]  有什麼人真的無欲無求
[00:07:21.000 --> 00:07:24.000]  吃喝玩樂生老病死從無例外
[00:07:24.000 --> 00:07:27.000]  有什麼人真的無欲無求
[00:07:27.000 --> 00:07:30.000]  吃喝玩樂生老病死從無例外
[00:07:30.000 --> 00:07:33.000]  有什麼人真的無欲無求
[00:07:33.000 --> 00:07:36.000]  吃喝玩樂生老病死從無例外
[00:07:36.000 --> 00:07:39.000]  有什麼人真的無欲無求
[00:07:39.000 --> 00:07:42.000]  吃喝玩樂生老病死從無例外
[00:07:42.000 --> 00:07:45.000]  有什麼人真的無欲無求
[00:07:45.000 --> 00:07:48.000]  吃喝玩樂生老病死從無例外
[00:07:48.000 --> 00:07:51.000]  有什麼人真的無欲無求
[00:07:51.000 --> 00:07:54.000]  吃喝玩樂生老病死從無例外
[00:07:54.000 --> 00:07:57.000]  有什麼人真的無欲無求
[00:07:57.000 --> 00:08:00.000]  吃喝玩樂生老病死從無例外
[00:08:00.000 --> 00:08:03.000]  有什麼人真的無欲無求
[00:08:03.000 --> 00:08:06.000]  吃喝玩樂生老病死從無例外
[00:08:06.000 --> 00:08:09.000]  有什麼人真的無欲無求
[00:08:09.000 --> 00:08:12.000]  吃喝玩樂生老病死從無例外
[00:08:12.000 --> 00:08:15.000]  有什麼人真的無欲無求
[00:08:15.000 --> 00:08:18.000]  吃喝玩樂生老病死從無例外
[00:08:18.000 --> 00:08:21.000]  有什麼人真的無欲無求
[00:08:21.000 --> 00:08:24.000]  吃喝玩樂生老病死從無例外
[00:08:24.000 --> 00:08:27.000]  有什麼人真的無欲無求
[00:08:27.000 --> 00:08:30.000]  吃喝玩樂生老病死從無例外
[00:08:30.000 --> 00:08:33.000]  有什麼人真的無欲無求
[00:08:33.000 --> 00:08:36.000]  吃喝玩樂生老病死從無例外
[00:08:36.000 --> 00:08:39.000]  有什麼人真的無欲無求
[00:08:39.000 --> 00:08:42.000]  吃喝玩樂生老病死從無例外
[00:08:42.000 --> 00:08:45.000]  有什麼人真的無欲無求
[00:08:45.000 --> 00:08:48.000]  吃喝玩樂生老病死從無例外
[00:08:48.000 --> 00:08:51.000]  有什麼人真的無欲無求
[00:08:51.000 --> 00:08:54.000]  吃喝玩樂生老病死從無例外
[00:08:54.000 --> 00:08:57.000]  有什麼人真的無欲無求
[00:08:57.000 --> 00:09:00.000]  吃喝玩樂生老病死從無例外
[00:09:00.000 --> 00:09:03.000]  有什麼人真的無欲無求
[00:09:03.000 --> 00:09:06.000]  吃喝玩樂生老病死從無例外
[00:09:06.000 --> 00:09:09.000]  有什麼人真的無欲無求
[00:09:09.000 --> 00:09:12.000]  吃喝玩樂生老病死從無例外
[00:09:12.000 --> 00:09:15.000]  有什麼人真的無欲無求
[00:09:15.000 --> 00:09:18.000]  吃喝玩樂生老病死從無例外
[00:09:18.000 --> 00:09:21.000]  有什麼人真的無欲無求
[00:09:21.000 --> 00:09:24.000]  吃喝玩樂生老病死從無例外
[00:09:24.000 --> 00:09:27.000]  有什麼人真的無欲無求
[00:09:27.000 --> 00:09:30.000]  吃喝玩樂生老病死從無例外
[00:09:30.000 --> 00:09:33.000]  有什麼人真的無欲無求
[00:09:33.000 --> 00:09:36.000]  吃喝玩樂生老病死從無例外
[00:09:36.000 --> 00:09:39.000]  有什麼人真的無欲無求
[00:09:39.000 --> 00:09:42.000]  吃喝玩樂生老病死從無例外
[00:09:42.000 --> 00:09:45.000]  有什麼人真的無欲無求
[00:09:45.000 --> 00:09:48.000]  吃喝玩樂生老病死從無例外
[00:09:48.000 --> 00:09:51.000]  有什麼人真的無欲無求
[00:09:51.000 --> 00:09:54.000]  吃喝玩樂生老病死從無例外
[00:09:54.000 --> 00:09:57.000]  有什麼人真的無欲無求
[00:09:57.000 --> 00:10:00.000]  吃喝玩樂生老病死從無例外
[00:10:00.000 --> 00:10:03.000]  有什麼人真的無欲無求
[00:10:03.000 --> 00:10:06.000]  吃喝玩樂生老病死從無例外
[00:10:06.000 --> 00:10:09.000]  有什麼人真的無欲無求
[00:10:09.000 --> 00:10:12.000]  吃喝玩樂生老病死從無例外
[00:10:12.000 --> 00:10:15.000]  有什麼人真的無欲無求
[00:10:15.000 --> 00:10:18.000]  吃喝玩樂生老病死從無例外
[00:10:18.000 --> 00:10:21.000]  有什麼人真的無欲無求
[00:10:21.000 --> 00:10:24.000]  吃喝玩樂生老病死從無例外
[00:10:24.000 --> 00:10:27.000]  有什麼人真的無欲無求
[00:10:27.000 --> 00:10:30.000]  吃喝玩樂生老病死從無例外
[00:10:30.000 --> 00:10:33.000]  有什麼人真的無欲無求
[00:10:33.000 --> 00:10:36.000]  吃喝玩樂生老病死從無例外
[00:10:36.000 --> 00:10:39.000]  有什麼人真的無欲無求
[00:10:39.000 --> 00:10:42.000]  吃喝玩樂生老病死從無例外
[00:10:42.000 --> 00:10:45.000]  有什麼人真的無欲無求
[00:10:45.000 --> 00:10:48.000]  吃喝玩樂生老病死從無例外
[00:10:48.000 --> 00:10:51.000]  有什麼人真的無欲無求
[00:10:51.000 --> 00:10:54.000]  吃喝玩樂生老病死從無例外
[00:10:54.000 --> 00:10:57.000]  有什麼人真的無欲無求
[00:10:57.000 --> 00:11:00.000]  吃喝玩樂生老病死從無例外
[00:11:00.000 --> 00:11:03.000]  有什麼人真的無欲無求
[00:11:03.000 --> 00:11:06.000]  吃喝玩樂生老病死從無例外
[00:11:06.000 --> 00:11:09.000]  有什麼人真的無欲無求
[00:11:09.000 --> 00:11:12.000]  吃喝玩樂生老病死從無例外
[00:11:12.000 --> 00:11:15.000]  有什麼人真的無欲無求
[00:11:15.000 --> 00:11:18.000]  吃喝玩樂生老病死從無例外
[00:11:18.000 --> 00:11:21.000]  有什麼人真的無欲無求
[00:11:21.000 --> 00:11:24.000]  吃喝玩樂生老病死從無例外
[00:11:24.000 --> 00:11:27.000]  有什麼人真的無欲無求
[00:11:27.000 --> 00:11:30.000]  吃喝玩樂生老病死從無例外
[00:11:30.000 --> 00:11:33.000]  有什麼人真的無欲無求
[00:11:33.000 --> 00:11:36.000]  吃喝玩樂生老病死從無例外
[00:11:36.000 --> 00:11:39.000]  有什麼人真的無欲無求
[00:11:39.000 --> 00:11:42.000]  吃喝玩樂生老病死從無例外
[00:11:42.000 --> 00:11:45.000]  有什麼人真的無欲無求
[00:11:45.000 --> 00:11:48.000]  吃喝玩樂生老病死從無例外
[00:11:48.000 --> 00:11:51.000]  有什麼人真的無欲無求
[00:11:51.000 --> 00:11:54.000]  吃喝玩樂生老病死從無例外
[00:11:54.000 --> 00:11:57.000]  有什麼人真的無欲無求
[00:11:57.000 --> 00:12:00.000]  吃喝玩樂生老病死從無例外
[00:12:00.000 --> 00:12:03.000]  有什麼人真的無欲無求
[00:12:03.000 --> 00:12:06.000]  吃喝玩樂生老病死從無例外
[00:12:06.000 --> 00:12:09.000]  有什麼人真的無欲無求
[00:12:09.000 --> 00:12:12.000]  吃喝玩樂生老病死從無例外
[00:12:12.000 --> 00:12:15.000]  有什麼人真的無欲無求
[00:12:15.000 --> 00:12:18.000]  吃喝玩樂生老病死從無例外
[00:12:18.000 --> 00:12:21.000]  有什麼人真的無欲無求
[00:12:21.000 --> 00:12:24.000]  吃喝玩樂生老病死從無例外
[00:12:24.000 --> 00:12:27.000]  有什麼人真的無欲無求
[00:12:27.000 --> 00:12:30.000]  吃喝玩樂生老病死從無例外
[00:12:30.000 --> 00:12:33.000]  有什麼人真的無欲無求
[00:12:33.000 --> 00:12:36.000]  吃喝玩樂生老病死從無例外
[00:12:36.000 --> 00:12:39.000]  有什麼人真的無欲無求
[00:12:39.000 --> 00:12:42.000]  吃喝玩樂生老病死從無例外
[00:12:42.000 --> 00:12:45.000]  有什麼人真的無欲無求
[00:12:45.000 --> 00:12:48.000]  吃喝玩樂生老病死從無例外
[00:12:48.000 --> 00:12:51.000]  有什麼人真的無欲無求
[00:12:51.000 --> 00:12:54.000]  吃喝玩樂生老病死從無例外
[00:12:54.000 --> 00:12:57.000]  有什麼人真的無欲無求
[00:12:57.000 --> 00:13:00.000]  吃喝玩樂生老病死從無例外
[00:13:00.000 --> 00:13:03.000]  有什麼人真的無欲無求
[00:13:03.000 --> 00:13:06.000]  吃喝玩樂生老病死從無例外
[00:13:06.000 --> 00:13:09.000]  有什麼人真的無欲無求
[00:13:09.000 --> 00:13:12.000]  吃喝玩樂生老病死從無例外
[00:13:12.000 --> 00:13:15.000]  有什麼人真的無欲無求
[00:13:15.000 --> 00:13:18.000]  吃喝玩樂生老病死從無例外
[00:13:18.000 --> 00:13:21.000]  有什麼人真的無欲無求
[00:13:21.000 --> 00:13:24.000]  吃喝玩樂生老病死從無例外
[00:13:24.000 --> 00:13:27.000]  有什麼人真的無欲無求
[00:13:27.000 --> 00:13:30.000]  吃喝玩樂生老病死從無例外
[00:13:30.000 --> 00:13:33.000]  有什麼人真的無欲無求
[00:13:33.000 --> 00:13:36.000]  吃喝玩樂生老病死從無例外
[00:13:36.000 --> 00:13:39.000]  有什麼人真的無欲無求
[00:13:39.000 --> 00:13:42.000]  吃喝玩樂生老病死從無例外
[00:13:42.000 --> 00:13:45.000]  有什麼人真的無欲無求
[00:13:45.000 --> 00:13:48.000]  吃喝玩樂生老病死從無例外
[00:13:48.000 --> 00:13:51.000]  有什麼人真的無欲無求
[00:13:51.000 --> 00:13:54.000]  吃喝玩樂生老病死從無例外
[00:13:54.000 --> 00:13:57.000]  有什麼人真的無欲無求
[00:13:57.000 --> 00:14:00.000]  吃喝玩樂生老病死從無例外
[00:14:00.000 --> 00:14:03.000]  有什麼人真的無欲無求
[00:14:03.000 --> 00:14:06.000]  吃喝玩樂生老病死從無例外
[00:14:06.000 --> 00:14:09.000]  有什麼人真的無欲無求
[00:14:09.000 --> 00:14:12.000]  吃喝玩樂生老病死從無例外
[00:14:12.000 --> 00:14:15.000]  有什麼人真的無欲無求
[00:14:15.000 --> 00:14:18.000]  吃喝玩樂生老病死從無例外
[00:14:18.000 --> 00:14:21.000]  有什麼人真的無欲無求
[00:14:21.000 --> 00:14:24.000]  吃喝玩樂生老病死從無例外
[00:14:24.000 --> 00:14:27.000]  有什麼人真的無欲無求
[00:14:27.000 --> 00:14:30.000]  吃喝玩樂生老病死從無例外
[00:14:30.000 --> 00:14:33.000]  有什麼人真的無欲無求
[00:14:33.000 --> 00:14:36.000]  吃喝玩樂生老病死從無例外
[00:14:36.000 --> 00:14:39.000]  有什麼人真的無欲無求
[00:14:39.000 --> 00:14:42.000]  吃喝玩樂生老病死從無例外
[00:14:42.000 --> 00:14:45.000]  有什麼人真的無欲無求
[00:14:45.000 --> 00:14:48.000]  吃喝玩樂生老病死從無例外
[00:14:48.000 --> 00:14:51.000]  有什麼人真的無欲無求
[00:14:51.000 --> 00:14:54.000]  吃喝玩樂生老病死從無例外
[00:14:54.000 --> 00:14:57.000]  有什麼人真的無欲無求
[00:14:57.000 --> 00:15:00.000]  吃喝玩樂生老病死從無例外
[00:15:00.000 --> 00:15:03.000]  有什麼人真的無欲無求
[00:15:03.000 --> 00:15:06.000]  吃喝玩樂生老病死從無例外
[00:15:06.000 --> 00:15:09.000]  有什麼人真的無欲無求
[00:15:09.000 --> 00:15:12.000]  吃喝玩樂生老病死從無例外
[00:15:12.000 --> 00:15:15.000]  有什麼人真的無欲無求
[00:15:15.000 --> 00:15:18.000]  吃喝玩樂生老病死從無例外
[00:15:18.000 --> 00:15:21.000]  有什麼人真的無欲無求
[00:15:21.000 --> 00:15:24.000]  吃喝玩樂生老病死從無例外
[00:15:24.000 --> 00:15:27.000]  有什麼人真的無欲無求
[00:15:27.000 --> 00:15:30.000]  吃喝玩樂生老病死從無例外
[00:15:30.000 --> 00:15:33.000]  有什麼人真的無欲無求
[00:15:33.000 --> 00:15:36.000]  吃喝玩樂生老病死從無例外
[00:15:36.000 --> 00:15:39.000]  有什麼人真的無欲無求
[00:15:39.000 --> 00:15:42.000]  吃喝玩樂生老病死從無例外
[00:15:42.000 --> 00:15:45.000]  有什麼人真的無欲無求
[00:15:45.000 --> 00:15:48.000]  吃喝玩樂生老病死從無例外
[00:15:48.000 --> 00:15:51.000]  有什麼人真的無欲無求
[00:15:51.000 --> 00:15:54.000]  吃喝玩樂生老病死從無例外
[00:15:54.000 --> 00:15:57.000]  有什麼人真的無欲無求
[00:15:57.000 --> 00:16:00.000]  吃喝玩樂生老病死從無例外
[00:16:00.000 --> 00:16:03.000]  有什麼人真的無欲無求
[00:16:03.000 --> 00:16:06.000]  吃喝玩樂生老病死從無例外
[00:16:06.000 --> 00:16:09.000]  有什麼人真的無欲無求
[00:16:09.000 --> 00:16:12.000]  吃喝玩樂生老病死從無例外
[00:16:12.000 --> 00:16:15.000]  有什麼人真的無欲無求
[00:16:15.000 --> 00:16:18.000]  吃喝玩樂生老病死從無例外
[00:16:18.000 --> 00:16:21.000]  有什麼人真的無欲無求
[00:16:21.000 --> 00:16:24.000]  吃喝玩樂生老病死從無例外
[00:16:24.000 --> 00:16:27.000]  有什麼人真的無欲無求
[00:16:27.000 --> 00:16:30.000]  吃喝玩樂生老病死從無例外
[00:16:30.000 --> 00:16:33.000]  有什麼人真的無欲無求
[00:16:33.000 --> 00:16:36.000]  吃喝玩樂生老病死從無例外
[00:16:36.000 --> 00:16:39.000]  有什麼人真的無欲無求
[00:16:39.000 --> 00:16:42.000]  吃喝玩樂生老病死從無例外
[00:16:42.000 --> 00:16:45.000]  有什麼人真的無欲無求
[00:16:45.000 --> 00:16:48.000]  吃喝玩樂生老病死從無例外
[00:16:48.000 --> 00:16:51.000]  有什麼人真的無欲無求
[00:16:51.000 --> 00:16:54.000]  吃喝玩樂生老病死從無例外
[00:16:54.000 --> 00:16:57.000]  有什麼人真的無欲無求
[00:16:57.000 --> 00:17:00.000]  吃喝玩樂生老病死從無例外
[00:17:00.000 --> 00:17:03.000]  有什麼人真的無欲無求
[00:17:03.000 --> 00:17:06.000]  吃喝玩樂生老病死從無例外
[00:17:06.000 --> 00:17:09.000]  有什麼人真的無欲無求
[00:17:09.000 --> 00:17:12.000]  吃喝玩樂生老病死從無例外
[00:17:12.000 --> 00:17:15.000]  有什麼人真的無欲無求
[00:17:15.000 --> 00:17:18.000]  吃喝玩樂生老病死從無例外
[00:17:18.000 --> 00:17:21.000]  有什麼人真的無欲無求
[00:17:21.000 --> 00:17:24.000]  吃喝玩樂生老病死從無例外
[00:17:24.000 --> 00:17:27.000]  有什麼人真的無欲無求
[00:17:27.000 --> 00:17:30.000]  吃喝玩樂生老病死從無例外
[00:17:30.000 --> 00:17:33.000]  有什麼人真的無欲無求
[00:17:33.000 --> 00:17:36.000]  吃喝玩樂生老病死從無例外
[00:17:36.000 --> 00:17:39.000]  有什麼人真的無欲無求
[00:17:39.000 --> 00:17:42.000]  吃喝玩樂生老病死從無例外
[00:17:42.000 --> 00:17:45.000]  有什麼人真的無欲無求
[00:17:45.000 --> 00:17:48.000]  吃喝玩樂生老病死從無例外
[00:17:48.000 --> 00:17:51.000]  有什麼人真的無欲無求
[00:17:51.000 --> 00:17:54.000]  吃喝玩樂生老病死從無例外
[00:17:54.000 --> 00:17:57.000]  有什麼人真的無欲無求
[00:17:57.000 --> 00:18:00.000]  吃喝玩樂生老病死從無例外
[00:18:00.000 --> 00:18:03.000]  有什麼人真的無欲無求
[00:18:03.000 --> 00:18:06.000]  吃喝玩樂生老病死從無例外
[00:18:06.000 --> 00:18:09.000]  有什麼人真的無欲無求
[00:18:09.000 --> 00:18:12.000]  吃喝玩樂生老病死從無例外
[00:18:12.000 --> 00:18:15.000]  有什麼人真的無欲無求
[00:18:15.000 --> 00:18:18.000]  吃喝玩樂生老病死從無例外
[00:18:18.000 --> 00:18:21.000]  有什麼人真的無欲無求
[00:18:21.000 --> 00:18:24.000]  吃喝玩樂生老病死從無例外
[00:18:24.000 --> 00:18:27.000]  有什麼人真的無欲無求
[00:18:27.000 --> 00:18:30.000]  吃喝玩樂生老病死從無例外
[00:18:30.000 --> 00:18:33.000]  有什麼人真的無欲無求
[00:18:33.000 --> 00:18:36.000]  吃喝玩樂生老病死從無例外
[00:18:36.000 --> 00:18:39.000]  有什麼人真的無欲無求
[00:18:39.000 --> 00:18:42.000]  吃喝玩樂生老病死從無例外
[00:18:42.000 --> 00:18:45.000]  有什麼人真的無欲無求
[00:18:45.000 --> 00:18:48.000]  吃喝玩樂生老病死從無例外
[00:18:48.000 --> 00:18:51.000]  有什麼人真的無欲無求
[00:18:51.000 --> 00:18:54.000]  吃喝玩樂生老病死從無例外
[00:18:54.000 --> 00:18:57.000]  有什麼人真的無欲無求
[00:18:57.000 --> 00:19:00.000]  吃喝玩樂生老病死從無例外
[00:19:00.000 --> 00:19:03.000]  有什麼人真的無欲無求
[00:19:03.000 --> 00:19:06.000]  吃喝玩樂生老病死從無例外
[00:19:06.000 --> 00:19:09.000]  有什麼人真的無欲無求
[00:19:09.000 --> 00:19:12.000]  吃喝玩樂生老病死從無例外
[00:19:12.000 --> 00:19:15.000]  有什麼人真的無欲無求
[00:19:15.000 --> 00:19:18.000]  吃喝玩樂生老病死從無例外
[00:19:18.000 --> 00:19:21.000]  有什麼人真的無欲無求
[00:19:21.000 --> 00:19:24.000]  吃喝玩樂生老病死從無例外
[00:19:24.000 --> 00:19:27.000]  有什麼人真的無欲無求
[00:19:27.000 --> 00:19:30.000]  吃喝玩樂生老病死從無例外
[00:19:30.000 --> 00:19:33.000]  有什麼人真的無欲無求
