
[00:00:00.000 --> 00:00:02.340]  以斯拉尼希米記
[00:04:36.960 --> 00:04:40.200]  其實如果說以人為鏡的話
[00:04:40.200 --> 00:04:44.540]  當時的猶太人大概他們都會熟悉
[00:04:44.540 --> 00:04:48.880]  教育聖經究竟怎樣描述這班加南人
[00:04:48.880 --> 00:04:55.840]  當這班加南人大概距離他們一千年前左右
[00:04:55.840 --> 00:04:59.380]  其實無論加南人或者埃及人
[00:04:59.380 --> 00:05:03.380]  都是對他們有壞的影響
[00:05:03.380 --> 00:05:11.840]  尤其是這班加南人在創世紀十五章的時候
[00:05:11.840 --> 00:05:18.420]  上主已經向亞伯拉罕描述這班加南人的情況
[00:05:18.420 --> 00:05:22.420]  當然亞伯拉罕的年代再早五六百年
[00:05:22.420 --> 00:05:24.840]  所以這段經文就提及
[00:05:24.840 --> 00:05:26.640]  上主和亞伯拉罕說
[00:05:26.640 --> 00:05:29.460]  其實你一定要知道你的後裔
[00:05:29.460 --> 00:05:31.180]  即是後來的以色列人
[00:05:31.180 --> 00:05:35.000]  就會寄居在地上成為寄居者
[00:05:35.000 --> 00:05:38.540]  他們即是以色列人要服侍那裡的人
[00:05:38.540 --> 00:05:41.300]  而那裡的人會輔代他們四百年
[00:05:41.300 --> 00:05:42.980]  他們所服侍的那個國家
[00:05:42.980 --> 00:05:44.260]  即是埃及
[00:05:44.260 --> 00:05:45.640]  就我必審判
[00:05:45.640 --> 00:05:46.760]  到了第四代
[00:05:46.760 --> 00:05:48.600]  他們必回到這裏
[00:05:48.600 --> 00:05:49.880]  即是加南
[00:05:49.880 --> 00:05:51.880]  因為亞摩利人的罪孽
[00:05:51.880 --> 00:05:55.840]  到現在還沒有滿盈
[00:05:55.840 --> 00:05:58.760]  如果在亞伯拉罕那個年代
[00:05:58.760 --> 00:06:02.640]  加南人是未曾罪孽滿盈
[00:06:02.640 --> 00:06:04.520]  或者惡貫滿盈
[00:06:04.520 --> 00:06:09.380]  後來就發展到真正的惡貫滿盈的階段
[00:06:09.380 --> 00:06:11.380]  用了幾百年的時間
[00:06:11.380 --> 00:06:15.000]  然後在《春埃及記》二十三章
[00:06:15.000 --> 00:06:19.000]  就即是說是神和以色列人的約書
[00:06:19.000 --> 00:06:21.920]  十誡之後的經文
[00:06:21.920 --> 00:06:24.920]  它說我必使加南人消失
[00:06:24.920 --> 00:06:28.720]  我要差遣黃蜂在你前面
[00:06:28.720 --> 00:06:30.000]  將他們
[00:06:30.000 --> 00:06:33.420]  即是加南人從你們面前趕出去
[00:06:33.420 --> 00:06:37.540]  我要逐漸地把他們從你面前趕走
[00:06:37.540 --> 00:06:42.040]  直到你繁衍起來能夠承受那地遺孽
[00:06:42.040 --> 00:06:43.040]  我們很少留意
[00:06:43.040 --> 00:06:44.720]  原來在約書裏面
[00:06:44.720 --> 00:06:48.920]  神有提及過會用天災的方式
[00:06:48.920 --> 00:06:50.920]  趕走加南人
[00:06:50.920 --> 00:06:52.920]  但是當然我們也明白
[00:06:52.920 --> 00:06:55.680]  後來還有以色列人
[00:06:55.680 --> 00:06:58.680]  主動採取軍事的方式
[00:06:58.680 --> 00:07:00.460]  去佔領加南地的
[00:07:00.460 --> 00:07:06.680]  在《生命記》七章就反映到這個方向了
[00:07:06.680 --> 00:07:09.600]  就是以色列人主動用軍事的方式
[00:07:09.600 --> 00:07:11.340]  進佔加南地
[00:07:11.340 --> 00:07:18.420]  它說上主必定會將他們從你面前趕走
[00:07:18.420 --> 00:07:19.920]  所以第三節說
[00:07:19.920 --> 00:07:22.420]  你們不可以跟他們通婚
[00:07:22.420 --> 00:07:23.840]  第四節又說
[00:07:23.840 --> 00:07:28.800]  因為他必使你的兒子轉來不跟從我
[00:07:28.800 --> 00:07:29.920]  即是說這些加南人
[00:07:29.920 --> 00:07:34.420]  會影響了以色列人去服侍其他的神明
[00:07:34.420 --> 00:07:35.420]  原因是什麼?
[00:07:35.420 --> 00:07:40.180]  因為你是歸上主你的神為聖潔的子民
[00:07:40.180 --> 00:07:41.380]  上主你的神
[00:07:41.380 --> 00:07:43.080]  他是信實的神
[00:07:43.080 --> 00:07:45.340]  守盟約和慈愛
[00:07:45.340 --> 00:07:47.920]  所以我們不應該辜負他
[00:07:47.920 --> 00:07:49.920]  所以回顧起來
[00:07:49.920 --> 00:07:54.680]  眼見著加南人由未曾惡貫滿盈
[00:07:54.680 --> 00:07:58.680]  到後來真正惡貫滿盈的階段
[00:07:58.680 --> 00:08:00.180]  上主又怎樣說
[00:08:00.180 --> 00:08:04.180]  用天災或者軍事的方式趕走他們
[00:08:04.180 --> 00:08:07.920]  所以以斯拉這幫人就問
[00:08:07.920 --> 00:08:12.920]  為什麼當以色列人自己都飽歷滄桑
[00:08:12.920 --> 00:08:17.680]  由巴比倫的管治回歸耶路撒冷
[00:08:17.680 --> 00:08:21.180]  自己都經歷過這樣的困難之下
[00:08:21.180 --> 00:08:27.420]  為什麼還要走一條跟外族通婚的舊路呢?
[00:08:27.420 --> 00:08:29.920]  有一個這樣的背景你才明白
[00:08:29.920 --> 00:08:34.180]  為什麼他們會這麼嚴格要執行這件事
[00:08:34.180 --> 00:08:36.920]  為什麼走一條不跟隨主
[00:08:36.920 --> 00:08:40.180]  去跟隨其他神明的道路呢?
[00:08:40.180 --> 00:08:42.680]  網球有雙重錯誤
[00:08:42.680 --> 00:08:44.920]  這個處境都是對於以色列人來說
[00:08:44.920 --> 00:08:46.920]  回想起來
[00:08:46.920 --> 00:08:50.180]  跟加南人自己又已經犯錯了
[00:08:50.180 --> 00:08:52.180]  現在又跟加南人的話
[00:08:52.180 --> 00:08:55.680]  雙重錯誤為什麼還不悔改呢?
[00:08:55.680 --> 00:08:58.420]  所以在雙重錯誤面前
[00:08:58.420 --> 00:09:03.420]  以斯拉就有雙重的驚慌地坐著
[00:09:03.420 --> 00:09:06.680]  驚慌失措你可以說
[00:09:06.680 --> 00:09:10.420]  為以色列神祂的言語戰經
[00:09:10.420 --> 00:09:14.420]  雙膝跪下然後祈禱
[00:09:14.420 --> 00:09:16.420]  是祈禱的舉手然後說話
[00:09:16.420 --> 00:09:18.920]  所以是祈禱
[00:09:18.920 --> 00:09:21.420]  面對著這樣的事實
[00:09:21.420 --> 00:09:24.920]  雙重錯誤這樣的事實底下
[00:09:24.920 --> 00:09:26.420]  因為剛才說的
[00:09:26.420 --> 00:09:28.920]  神是信實的
[00:09:28.920 --> 00:09:30.920]  祂必定愛以色列人
[00:09:30.920 --> 00:09:34.420]  然後又愛那些遵守祂誡命的人
[00:09:34.420 --> 00:09:38.920]  所以以斯拉就舉手祈禱
[00:09:38.920 --> 00:09:41.920]  願意自己和以色列人
[00:09:41.920 --> 00:09:43.920]  重新歸回上主
[00:09:43.920 --> 00:09:45.920]  成為聖潔的子民
[00:09:45.920 --> 00:09:47.920]  有時我們可能讀下去
[00:09:47.920 --> 00:09:50.420]  都覺得以斯拉在這段的記載裡面
[00:09:50.420 --> 00:09:52.920]  對以色列人很嚴苛
[00:09:52.920 --> 00:09:54.420]  有時感同身受
[00:09:54.420 --> 00:09:56.420]  有時都會覺得教會有時
[00:09:56.420 --> 00:09:59.920]  對於弟兄姊妹是否都很嚴苛
[00:09:59.920 --> 00:10:02.920]  基督教倫理也好
[00:10:02.920 --> 00:10:03.920]  說得坦白些
[00:10:03.920 --> 00:10:05.920]  宣道會紀律手冊也好
[00:10:05.920 --> 00:10:08.920]  有時我們都會有些意見
[00:10:08.920 --> 00:10:11.920]  我們不容易體會以斯拉聽到
[00:10:11.920 --> 00:10:14.920]  猶太人混合婚姻的事實
[00:10:14.920 --> 00:10:17.920]  會這麼驚慌失措
[00:10:17.920 --> 00:10:20.920]  但是經文說上主是我們的神
[00:10:20.920 --> 00:10:22.920]  是信實的神
[00:10:22.920 --> 00:10:24.920]  但是要從這個角度去想
[00:10:24.920 --> 00:10:31.920]  怎樣再一次在神的盟約和慈愛底下生活
[00:10:31.920 --> 00:10:33.920]  所謂願者上吊
[00:10:33.920 --> 00:10:34.920]  說得俗一點
[00:10:34.920 --> 00:10:38.920]  沒有人逼我們去信耶穌的
[00:10:38.920 --> 00:10:40.920]  是我們自願跟從神
[00:10:40.920 --> 00:10:42.920]  自願信耶穌
[00:10:42.920 --> 00:10:44.920]  自願回教會的
[00:10:44.920 --> 00:10:48.920]  為什麼祂的命令我們不聽呢
[00:10:48.920 --> 00:10:50.920]  然後在第二個的部分
[00:10:50.920 --> 00:10:52.920]  將六節到十章五節
[00:10:52.920 --> 00:10:55.920]  其實我們沒有讀到這段聖經
[00:10:55.920 --> 00:10:57.920]  不過我會簡單介紹
[00:10:57.920 --> 00:10:59.920]  一兩個小段的經文
[00:10:59.920 --> 00:11:00.920]  以致你明白
[00:11:00.920 --> 00:11:04.920]  究竟以斯拉祈禱表達了什麼內容
[00:11:04.920 --> 00:11:06.920]  而只要我們稍讀一下
[00:11:06.920 --> 00:11:07.920]  我們就會發現
[00:11:07.920 --> 00:11:12.920]  以斯拉其實沒有停留在驚慌失措裡面
[00:11:12.920 --> 00:11:13.920]  反過來
[00:11:13.920 --> 00:11:16.920]  祂為了以色列人祈禱
[00:11:16.920 --> 00:11:22.920]  表達祂對於猶太人罪惡的悲痛
[00:11:22.920 --> 00:11:25.920]  從以斯拉祈禱的內容
[00:11:25.920 --> 00:11:28.920]  也引發了一班以色列人
[00:11:28.920 --> 00:11:31.920]  男女老少受到感召
[00:11:31.920 --> 00:11:33.920]  成為了大會
[00:11:33.920 --> 00:11:35.920]  我們慢慢就留意到
[00:11:35.920 --> 00:11:38.920]  他們是怎樣願意被興起
[00:11:38.920 --> 00:11:40.920]  不要被替代
[00:11:40.920 --> 00:11:43.920]  這一種這樣的心智
[00:11:43.920 --> 00:11:46.920]  既然加拿人是惡貫滿盈
[00:11:46.920 --> 00:11:49.920]  如果跟他們繼續通婚的話
[00:11:49.920 --> 00:11:52.920]  敬拜他們的神的話
[00:11:52.920 --> 00:11:53.920]  以斯拉就覺得
[00:11:53.920 --> 00:11:55.920]  以色列人這樣的話
[00:11:55.920 --> 00:11:58.920]  就是罪惡滔天了
[00:11:58.920 --> 00:11:59.920]  說得很嚴重
[00:11:59.920 --> 00:12:04.920]  但是相錯誤再加現在的抉擇
[00:12:04.920 --> 00:12:07.920]  又何況我們的神沒有丟棄我們
[00:12:07.920 --> 00:12:09.920]  給我們一個機會
[00:12:09.920 --> 00:12:13.920]  在波斯珠王面前能夠復興
[00:12:13.920 --> 00:12:15.920]  能夠重見神的殿
[00:12:15.920 --> 00:12:18.920]  所以這個背景成為了
[00:12:18.920 --> 00:12:19.920]  為什麼他們要立志
[00:12:19.920 --> 00:12:22.920]  不要重蹈覆轍的緣故
[00:12:22.920 --> 00:12:24.920]  然後十章一節
[00:12:24.920 --> 00:12:26.920]  又他繼續怎樣祈禱呢
[00:12:26.920 --> 00:12:28.920]  他禱告認罪哭泣
[00:12:28.920 --> 00:12:31.920]  俯伏在神的殿前面的時候
[00:12:31.920 --> 00:12:34.920]  以色列人的男女
[00:12:34.920 --> 00:12:35.920]  真是老幼了
[00:12:35.920 --> 00:12:37.920]  孩童都受到感動
[00:12:37.920 --> 00:12:39.920]  聚集在以斯拉那裡
[00:12:39.920 --> 00:12:41.920]  成為一個大會
[00:12:41.920 --> 00:12:42.920]  百姓無不痛哭
[00:12:42.920 --> 00:12:44.920]  而其中有一個人
[00:12:44.920 --> 00:12:47.920]  叫做以蘭的子孫
[00:12:47.920 --> 00:12:49.920]  耶蠍的兒子
[00:12:49.920 --> 00:12:54.920]  釋迦尼就向以斯拉提出一個建議
[00:12:54.920 --> 00:12:56.920]  就是一個實踐的途徑
[00:12:56.920 --> 00:12:58.920]  我們要跟我們的神立約
[00:12:58.920 --> 00:13:01.920]  送走所有的妻子
[00:13:01.920 --> 00:13:03.920]  和他們所生的
[00:13:03.920 --> 00:13:07.920]  照著主那些因為神的誡命
[00:13:07.920 --> 00:13:09.920]  可戰經的人
[00:13:09.920 --> 00:13:11.920]  我們所決定的
[00:13:11.920 --> 00:13:13.920]  按著律法去行
[00:13:13.920 --> 00:13:14.920]  可能你會想
[00:13:14.920 --> 00:13:15.920]  仍然會這樣想
[00:13:15.920 --> 00:13:19.920]  就是為什麼去到這麼極端呢
[00:13:19.920 --> 00:13:21.920]  其實如果問一問
[00:13:21.920 --> 00:13:23.920]  以斯拉記第九第十章
[00:13:23.920 --> 00:13:27.920]  同期的作品《馬拉基書》的話
[00:13:27.920 --> 00:13:30.920]  我們就更加立體會見到
[00:13:30.920 --> 00:13:33.920]  馬拉基書提到究竟
[00:13:33.920 --> 00:13:37.920]  猶太人的情況是怎樣的
[00:13:37.920 --> 00:13:40.920]  那一段的記載一開始的時候
[00:13:40.920 --> 00:13:42.920]  在第十一節就提及
[00:13:42.920 --> 00:13:45.920]  以色列人在哪方面褻瀆上主
[00:13:45.920 --> 00:13:47.920]  褻瀆他的聖殿
[00:13:47.920 --> 00:13:49.920]  就是因為他們娶
[00:13:49.920 --> 00:13:52.920]  外邦神明的女子為妻
[00:13:52.920 --> 00:13:53.920]  這裡索性說
[00:13:53.920 --> 00:13:55.920]  他娶外邦的女子
[00:13:55.920 --> 00:13:58.920]  是娶外邦神明的女子
[00:13:58.920 --> 00:14:02.920]  即是影響是宗教上的影響
[00:14:02.920 --> 00:14:03.920]  然後又說
[00:14:03.920 --> 00:14:06.920]  在娶外邦神明的女子為妻
[00:14:06.920 --> 00:14:10.920]  同時又使到哭泣嘆息的眼淚
[00:14:10.920 --> 00:14:12.920]  遮蓋了上主的祭壇
[00:14:12.920 --> 00:14:14.920]  以至上主不再理會他們的公物
[00:14:14.920 --> 00:14:17.920]  也不喜歡他們手中
[00:14:17.920 --> 00:14:19.920]  去收納這些祭物
[00:14:19.920 --> 00:14:23.920]  即是說影響了他們的敬拜
[00:14:23.920 --> 00:14:25.920]  上主都不越納他們
[00:14:25.920 --> 00:14:27.920]  有沒有這麼嚴重
[00:14:27.920 --> 00:14:30.920]  就因為上主在你
[00:14:30.920 --> 00:14:31.920]  即是以色列人
[00:14:31.920 --> 00:14:35.920]  和你年輕時所娶的妻之間作證
[00:14:35.920 --> 00:14:37.920]  他雖然是你的配偶
[00:14:37.920 --> 00:14:38.920]  你誓約的妻
[00:14:38.920 --> 00:14:41.920]  你卻背棄他
[00:14:41.920 --> 00:14:42.920]  還有一個情況
[00:14:42.920 --> 00:14:46.920]  原來離棄了元配
[00:14:46.920 --> 00:14:49.920]  不單單是娶外邦的女子
[00:14:49.920 --> 00:14:52.920]  可能這兩件事同時發生
[00:14:52.920 --> 00:14:54.920]  所以馬拉基先知就勸勉
[00:14:54.920 --> 00:14:57.920]  當緊守你們的靈性
[00:14:57.920 --> 00:14:58.920]  用我們的說法
[00:14:58.920 --> 00:15:01.920]  即是怎樣才叫屬靈
[00:15:01.920 --> 00:15:04.920]  屬靈不單單只是每天讀經祈禱
[00:15:04.920 --> 00:15:05.920]  這裡還說
[00:15:05.920 --> 00:15:10.920]  如果誰在離棄了年輕時所娶的妻
[00:15:10.920 --> 00:15:13.920]  以色列的神就說
[00:15:13.920 --> 00:15:16.920]  我恨乎優妻的事
[00:15:16.920 --> 00:15:19.920]  和衣服外面披上暴力的人
[00:15:19.920 --> 00:15:23.920]  優妻和暴力的不義
[00:15:23.920 --> 00:15:25.920]  雙提並論
[00:15:25.920 --> 00:15:27.920]  驟眼看起來
[00:15:27.920 --> 00:15:32.920]  原來猶太人不單單是外族通婚
[00:15:32.920 --> 00:15:35.920]  混合婚姻這樣的問題
[00:15:35.920 --> 00:15:41.920]  而且還在他們面對著元配
[00:15:41.920 --> 00:15:44.920]  面對著少年時所娶的妻
[00:15:44.920 --> 00:15:48.920]  犯了重婚的罪惡
[00:15:48.920 --> 00:15:49.920]  離棄了他們
[00:15:49.920 --> 00:15:53.920]  娶了其他外邦的人為妻
[00:15:53.920 --> 00:15:56.920]  有原因的
[00:15:56.920 --> 00:16:00.920]  可能是因為他們回歸耶路撒冷期間
[00:16:00.920 --> 00:16:05.920]  根本沒有帶同自己的妻子
[00:16:05.920 --> 00:16:08.920]  不管他們是八十年前來的
[00:16:08.920 --> 00:16:12.920]  還是一直陸陸續續進入耶路撒冷
[00:16:12.920 --> 00:16:14.920]  沒有帶自己的家人在身邊
[00:16:14.920 --> 00:16:19.920]  於是間接影響了這個事實的出現
[00:16:19.920 --> 00:16:23.920]  當現在以色列的聖文要被重建的時候
[00:16:23.920 --> 00:16:25.920]  以斯拉和猶太的領袖
[00:16:25.920 --> 00:16:31.920]  就覺得很嚴重的處境
[00:16:31.920 --> 00:16:32.920]  不可以姑息
[00:16:32.920 --> 00:16:36.920]  其實有點像我們上一代的處境
[00:16:36.920 --> 00:16:40.920]  有時候逃難來到香港的時候
[00:16:40.920 --> 00:16:44.920]  來的時候有時候是元配或者丈夫
[00:16:44.920 --> 00:16:46.920]  沒有帶他們來
[00:16:46.920 --> 00:16:48.920]  種種原因沒有跟在一起
[00:16:48.920 --> 00:16:52.920]  於是各散東西
[00:16:52.920 --> 00:16:55.920]  婚姻關係又懸疑未決
[00:16:55.920 --> 00:16:58.920]  然後究竟是等待重逢
[00:16:58.920 --> 00:17:01.920]  還是算了
[00:17:01.920 --> 00:17:02.920]  離棄了人
[00:17:02.920 --> 00:17:05.920]  或者算是自己被離棄
[00:17:05.920 --> 00:17:06.920]  矛盾重重
[00:17:06.920 --> 00:17:10.920]  但是又沒有好好處理的機會
[00:17:10.920 --> 00:17:11.920]  現在呢
[00:17:11.920 --> 00:17:15.920]  現在就可能面對著很多不同的家庭
[00:17:15.920 --> 00:17:18.920]  想去與留有沒有共識呢
[00:17:18.920 --> 00:17:23.920]  固然有些家庭真的是前後腳的
[00:17:23.920 --> 00:17:29.920]  甚至對於跟親友道別都沒有機會
[00:17:29.920 --> 00:17:31.920]  其實好像當時這樣
[00:17:31.920 --> 00:17:33.920]  回歸耶路撒冷
[00:17:33.920 --> 00:17:36.920]  重建都不是急在一時的
[00:17:36.920 --> 00:17:40.920]  其實第一代的人回歸耶路撒冷
[00:17:40.920 --> 00:17:42.920]  例如所羅巴伯
[00:17:42.920 --> 00:17:44.920]  他都不是居老是王
[00:17:44.920 --> 00:17:47.920]  一下召書就回去的
[00:17:47.920 --> 00:17:49.920]  起碼都準備了兩三年
[00:17:49.920 --> 00:17:51.920]  然後重建聖殿
[00:17:51.920 --> 00:17:53.920]  也是一個很漫長的時間
[00:17:53.920 --> 00:17:55.920]  到了以斯拉這一代
[00:17:55.920 --> 00:17:58.920]  更加是八十年後的事了
[00:17:58.920 --> 00:18:01.920]  其實我們或者跟他們
[00:18:01.920 --> 00:18:04.920]  都可以好好想清楚
[00:18:04.920 --> 00:18:06.920]  對於他們的處境
[00:18:06.920 --> 00:18:10.920]  其實沒有人逼他們回耶路撒冷重建的
[00:18:10.920 --> 00:18:11.920]  其實他們可以留在
[00:18:11.920 --> 00:18:14.920]  波斯帝國其他的地方
[00:18:14.920 --> 00:18:15.920]  同樣啊
[00:18:15.920 --> 00:18:18.920]  我們好像他們這樣的話
[00:18:18.920 --> 00:18:22.920]  我們要好好面對尋求共識
[00:18:22.920 --> 00:18:27.920]  然後就一往無前
[00:18:27.920 --> 00:18:31.920]  把第六節接回去的經文
[00:18:31.920 --> 00:18:32.920]  猶太人的領袖運用
[00:18:32.920 --> 00:18:35.920]  波斯王亞達舍西
[00:18:35.920 --> 00:18:39.920]  給了以斯拉有五項的權力
[00:18:39.920 --> 00:18:41.920]  七章二十五節
[00:18:41.920 --> 00:18:44.920]  二十六節就反映了有兩項的權力
[00:18:44.920 --> 00:18:48.920]  就是以斯拉是可以任命司法人員的
[00:18:48.920 --> 00:18:52.920]  就是可以找多些左右手幫手的
[00:18:52.920 --> 00:18:57.920]  以及是可以執行律法賦予他的權力的
[00:18:57.920 --> 00:19:00.920]  於是乎他就在經文裡說
[00:19:00.920 --> 00:19:03.920]  通告所有回歸了的猶太人
[00:19:03.920 --> 00:19:06.920]  限他們在三日之內
[00:19:06.920 --> 00:19:09.920]  要去到耶路撒冷聚會
[00:19:09.920 --> 00:19:12.920]  具體的做法是這樣的
[00:19:12.920 --> 00:19:14.920]  十章七節裡說
[00:19:14.920 --> 00:19:16.920]  他們通告了猶大和耶路撒冷
[00:19:16.920 --> 00:19:18.920]  於是所有被擄歸的人
[00:19:18.920 --> 00:19:20.920]  就聚集在耶路撒冷
[00:19:20.920 --> 00:19:23.920]  如果不遵照領袖和長老所議定
[00:19:23.920 --> 00:19:25.920]  三天裡面不來
[00:19:25.920 --> 00:19:28.920]  就必拆毀他所有的財產
[00:19:28.920 --> 00:19:32.920]  將他從被擄之人的會中開除
[00:19:32.920 --> 00:19:35.920]  我不知道是不是真的這麼嚴重
[00:19:35.920 --> 00:19:37.920]  充公家產還是怎麼樣
[00:19:37.920 --> 00:19:39.920]  但是甚至可能
[00:19:39.920 --> 00:19:42.920]  你回去波斯帝國其他地方
[00:19:42.920 --> 00:19:44.920]  但是問題現在只是說
[00:19:44.920 --> 00:19:47.920]  三天之內要離開會議
[00:19:47.920 --> 00:19:50.920]  談一下,僅此而已
[00:19:50.920 --> 00:19:53.920]  他其實沒有說好一定要怎麼做
[00:19:53.920 --> 00:19:55.920]  而事實上經文你剛才也有留意
[00:19:55.920 --> 00:19:57.920]  有人不贊成的
[00:19:57.920 --> 00:19:58.920]  即是可以談的
[00:19:58.920 --> 00:20:00.920]  這個我們一會兒再看
[00:20:00.920 --> 00:20:03.920]  但是那個處境
[00:20:03.920 --> 00:20:05.920]  一路下去的時候很有趣
[00:20:05.920 --> 00:20:08.920]  當願意聚集的猶太人
[00:20:08.920 --> 00:20:11.920]  猶大和便亞民眾人
