
[00:00:00.000 --> 00:00:02.000]  我們看看今天的經文
[00:19:02.840 --> 00:19:29.840]  她已經沒什麼感覺,但當然是不開心,難道回來以下,我又虧了幾百元,我都跟她說,有沒有搞錯停在Cupertino一個shopping mall的裏面,即不是shopping mall,那些street mall,整輛車都被人搏,光天化日
[00:19:29.840 --> 00:19:45.840]  豈有此理,你怎會喜樂呢,你面對這些,回到家裏面,裏面愁雲慘淡,我就在房裏工作,我家裏最近沒什麼人說話
[00:19:45.840 --> 00:20:06.840]  難道我跟她們說,大大喜樂,經過大試煉,以為大喜樂,那就不要說這些,環境的確有影響,但我們怎能從當中找到幸福和內心的平安和穩妥
[00:20:06.840 --> 00:20:21.840]  原來保羅告訴我,他有四件事,是幫助我們去建造,或者去預備我們自己,以致我們能領受到這個喜樂的人生
[00:20:21.840 --> 00:20:41.840]  我們看看保羅提醒我們這四件事,第一件事大家都很熟悉,建立或確立使命,第二,我要你們知道我所做的事,反而使福音更加興旺,以致預刑全軍和其他人都知道我為基督的緣故受困所
[00:20:41.840 --> 00:20:54.840]  剛才我也說過,保羅經歷了四年試煉,現在去到人生的最後階段,他被困在羅馬監獄裏面
[00:20:54.840 --> 00:21:14.840]  基本上因為他是羅馬公民,他有一些公民權,有人可以去探他,但不能夠很多人,有些親的人可以去探他,可以給他一些物資,他可以在監獄裏面寫書信,所以他能夠寫到,譬如給書,提摩太后書等等
[00:21:14.840 --> 00:21:29.840]  但因為他是一個很特別的囚犯,所以當時皇帝就吩咐要特別找預刑朱義林軍,皇帝的護衛隊
[00:21:29.840 --> 00:21:40.840]  他派朱義林軍,當時的制度就是每天24小時都要有一個兵丁跟他鎖在一起,跟他一起過活
[00:21:40.840 --> 00:21:56.840]  這個羅馬林的法律就是,兵丁又要四個小時換一次班,以及每次的兵丁都是不同的,不可以有重複的,因為這樣就可以杜絕了貪污的事件出現
[00:21:56.840 --> 00:22:12.840]  這兩年裏面,每天有六個新的兵丁跟保羅鎖在一起,都是陌生的人,都是跟他完全不認識的,這樣才可以保持公平公正
[00:22:12.840 --> 00:22:29.840]  試想想,每天都給了你,那個不是Irene,那個是陌生人,陌生人跟你鎖在一起,在房間裏面,你吃飯又跟你一起,四個小時後又換一個,又是陌生人
[00:22:29.840 --> 00:22:49.840]  你去廁所又鎖在一起,你睡覺又跟他鎖在一起,你說你快不快樂,全部都是新的人,完全沒有個人的自由,沒有個人的空間,沒有個人的選擇
[00:22:49.840 --> 00:23:06.840]  但為何他還可以這樣喜樂呢?原來保羅找到了一個人生的目標,他的目標就是,我最緊要是全福音,現在就是沒得頂了,這個機會,我找了監裏面沒有機會全福音
[00:23:07.290 --> 00:23:09.930]  現在天天都有新的兵丁來
[00:23:09.930 --> 00:23:11.770]  一天六個
[00:23:11.770 --> 00:23:16.650]  一年裏面就有千幾二千個
[00:23:16.650 --> 00:23:22.290]  兩年裏面有四千個兵丁
[00:23:22.290 --> 00:23:27.410]  是御林軍來跟我鎖在一起
[00:23:27.410 --> 00:23:31.210]  誰才是真正的囚犯呢
[00:23:31.210 --> 00:23:33.370]  我想每個兵丁一聽見就是
[00:23:33.370 --> 00:23:36.090]  下次輪到要跟保羅鎖在一起
[00:23:36.090 --> 00:23:37.530]  大祭
[00:23:37.530 --> 00:23:40.370]  因為我聽見前面的老友跟我說
[00:23:40.370 --> 00:23:42.250]  坐在那裏四個小時
[00:23:42.250 --> 00:23:43.930]  不停跟我說耶穌
[00:23:43.930 --> 00:23:45.170]  我走不掉
[00:23:45.170 --> 00:23:47.570]  一定要陪他一起坐在那裏聽
[00:23:47.570 --> 00:23:51.450]  每逢四個小時就說一次三福
[00:23:51.450 --> 00:23:52.890]  那就最好了
[00:23:52.890 --> 00:23:54.330]  練得很熟悉
[00:23:54.330 --> 00:23:56.170]  一天說六次
[00:23:56.170 --> 00:23:59.250]  跟他說四個小時不停地勸他
[00:23:59.250 --> 00:24:01.850]  那些兵丁一聽見就說
[00:24:01.850 --> 00:24:03.330]  下次輪到我鎖在一起
[00:24:03.330 --> 00:24:06.290]  跟保羅鎖就不要開玩笑了
[00:24:06.290 --> 00:24:08.890]  但保羅鎖就令我開心
[00:24:08.890 --> 00:24:12.010]  因為我本來打算去到羅馬
[00:24:12.010 --> 00:24:13.770]  能夠有機會傳福音
[00:24:13.770 --> 00:24:15.530]  但我坐在監裏面
[00:24:15.530 --> 00:24:17.810]  彷彿沒有了這一個自由
[00:24:17.810 --> 00:24:20.410]  但上帝就給我一個機會
[00:24:20.410 --> 00:24:23.010]  可以實踐這個使命
[00:24:23.010 --> 00:24:25.130]  就是跟我鎖在一起的那些兵丁
[00:24:25.130 --> 00:24:26.250]  我有機會跟他們傳福音
[00:24:26.250 --> 00:24:27.730]  而大家也知道
[00:24:27.730 --> 00:24:31.890]  這些兵丁就將福音帶到皇宮當中
[00:24:31.890 --> 00:24:34.330]  在《夜宵》裏面告訴我們
[00:24:34.330 --> 00:24:36.690]  尼祿王的家人
[00:24:36.690 --> 00:24:37.650]  包括他的母親
[00:24:37.650 --> 00:24:40.250]  他的姐姐和他的老婆
[00:24:40.250 --> 00:24:42.850]  都聽到福音而信耶穌
[00:24:42.850 --> 00:24:46.170]  而保羅在羅馬書第一章裏面也說到
[00:24:46.170 --> 00:24:48.970]  他預認全軍
[00:24:48.970 --> 00:24:49.930]  不是全部相信
[00:24:49.930 --> 00:24:50.970]  而是預認全軍裏面
[00:24:50.970 --> 00:24:53.370]  都有機會聽到福音
[00:24:53.370 --> 00:24:55.490]  福音都能夠傳到
[00:24:55.490 --> 00:24:57.930]  御林全軍的裏面
[00:24:57.930 --> 00:25:01.810]  而福音就是傳到羅馬的地方
[00:25:01.810 --> 00:25:06.370]  等於說這個不是人想著計劃
[00:25:06.370 --> 00:25:10.650]  而是上帝藉著這個機會
[00:25:10.650 --> 00:25:12.570]  但也要人願意配合
[00:25:12.570 --> 00:25:15.290]  他找到一個人生的目標
[00:25:15.290 --> 00:25:17.170]  就是什麼能夠令他快樂呢
[00:25:17.170 --> 00:25:18.690]  雖然環境是這樣
[00:25:18.690 --> 00:25:22.290]  但福音已經是傳開去
[00:25:22.290 --> 00:25:23.930]  如果我們看《寧亞國書》裏面
[00:25:23.930 --> 00:25:25.330]  其實還有下一句
[00:25:25.330 --> 00:25:27.090]  第二節裏面說的就是
[00:25:27.090 --> 00:25:31.490]  因為知道信心經過考驗就忍耐
[00:25:31.490 --> 00:25:36.170]  那種喜樂也是會經過試煉
[00:25:36.170 --> 00:25:38.210]  讓我們能夠看到
[00:25:38.210 --> 00:25:40.610]  原來上帝如何實踐
[00:25:40.610 --> 00:25:43.010]  在我們生命裏面實踐
[00:25:43.010 --> 00:25:44.530]  他在我們生命裏面的計劃
[00:25:44.530 --> 00:25:48.370]  如果我們能夠找到上帝給我們的計劃
[00:25:48.370 --> 00:25:51.770]  之後我們就能夠定定我們的憂慈
[00:25:51.770 --> 00:25:53.250]  但我看看保羅怎麽說
[00:25:53.250 --> 00:25:55.410]  有些人傳基督是出於嫉妒紛爭
[00:25:55.410 --> 00:25:56.930]  有些人是出於好意
[00:25:56.930 --> 00:25:58.090]  後者是出於愛心
[00:25:58.090 --> 00:26:02.010]  知道我奉差遣是為福音的緣故辯護
[00:26:02.010 --> 00:26:03.970]  前者是全方位出於自私
[00:26:03.970 --> 00:26:05.090]  動機不順
[00:26:05.090 --> 00:26:06.570]  企圖要加增我的苦楚
[00:26:06.570 --> 00:26:07.970]  即是何妨呢
[00:26:07.970 --> 00:26:09.210]  假意或是真心
[00:26:09.210 --> 00:26:11.370]  無論如何只要基督被傳開
[00:26:11.370 --> 00:26:13.330]  為此我就歡喜
[00:26:13.330 --> 00:26:16.610]  我還要歡喜
[00:26:16.610 --> 00:26:21.610]  有些人解釋這段經文是強解了
[00:26:21.610 --> 00:26:22.970]  有些人跟我說
[00:26:22.970 --> 00:26:24.890]  總之結果是最重要
[00:26:24.890 --> 00:26:26.970]  基督傳開就可以了
[00:26:26.970 --> 00:26:28.650]  真心假意
[00:26:28.650 --> 00:26:29.970]  用一些假的方法
[00:26:29.970 --> 00:26:32.170]  用一些骯髒招數
[00:26:32.170 --> 00:26:34.010]  用一些奇門左道
[00:26:34.010 --> 00:26:36.210]  總之基督傳開就可以了
[00:26:36.210 --> 00:26:37.930]  保羅不是在說方法
[00:26:37.930 --> 00:26:39.090]  保羅在說
[00:26:39.090 --> 00:26:40.810]  有不同的人用不同的方法
[00:26:40.810 --> 00:26:43.490]  有些人害得他雞毛鴨血
[00:26:43.490 --> 00:26:45.770]  有些人是真誠的
[00:26:45.770 --> 00:26:47.930]  但保羅說
[00:26:47.930 --> 00:26:49.770]  害得我怎樣
[00:26:49.770 --> 00:26:51.730]  這個方法害得我怎樣
[00:26:51.730 --> 00:26:52.530]  不要緊
[00:26:52.530 --> 00:26:55.050]  是他自己的領受
[00:26:55.050 --> 00:26:55.650]  不要緊
[00:26:55.650 --> 00:26:58.170]  他看到甚麼是最優先
[00:26:58.170 --> 00:26:59.370]  在人生裏
[00:26:59.370 --> 00:27:03.450]  甚麼是最優先需要去做的事
[00:27:03.450 --> 00:27:06.650]  最優先希望達到的目標是甚麼
[00:27:06.650 --> 00:27:10.490]  我就放這些在最重要
[00:27:10.490 --> 00:27:11.570]  其他的事
[00:27:11.570 --> 00:27:13.410]  無論是那些人怎樣說我
[00:27:13.410 --> 00:27:14.890]  那些人怎樣害我
[00:27:14.890 --> 00:27:18.610]  那些人怎樣去對付我
[00:27:18.610 --> 00:27:20.690]  這些已經再不重要
[00:27:20.690 --> 00:27:23.090]  在言語上攻擊我已經再不重要
[00:27:23.090 --> 00:27:27.570]  很多時候我也鼓勵了弟兄智慧
[00:27:27.570 --> 00:27:29.530]  有時太多
[00:27:29.530 --> 00:27:31.610]  當你做事的時候
[00:27:31.610 --> 00:27:33.290]  太多不同的意見
[00:27:33.290 --> 00:27:36.330]  太多不同的聲音
[00:27:36.330 --> 00:27:38.530]  但如果你能夠定定了
[00:27:38.530 --> 00:27:40.890]  上帝給你的人生目標
[00:27:40.890 --> 00:27:42.090]  而定立了右前
[00:27:42.090 --> 00:27:43.650]  甚麼才是最重要
[00:27:43.650 --> 00:27:45.650]  甚麼不是太重要
[00:27:45.650 --> 00:27:48.250]  是次要的
[00:27:48.250 --> 00:27:52.690]  你能夠有這個目標去進發
[00:27:52.690 --> 00:27:56.290]  你已經不再憂慮擔心
[00:27:56.290 --> 00:28:01.810]  或者受到旁邊的聲音去影響
[00:28:01.810 --> 00:28:04.050]  我今年六十歲
[00:28:04.050 --> 00:28:07.370]  中國人說六十歲以上
[00:28:07.370 --> 00:28:10.650]  我還有幾個月
[00:28:10.650 --> 00:28:12.890]  你怎樣說我都沒有所謂
[00:28:12.890 --> 00:28:15.370]  我經常跟同工說
[00:28:15.370 --> 00:28:19.570]  我快要年華老去
[00:28:19.570 --> 00:28:24.290]  我快要退休了
[00:28:24.290 --> 00:28:25.290]  最重要是甚麼呢
[00:28:25.290 --> 00:28:28.330]  最重要是上帝要我在會點裡做的事
[00:28:28.330 --> 00:28:29.610]  我要能夠做得到
[00:28:29.610 --> 00:28:32.050]  能夠盡力去做
[00:28:32.050 --> 00:28:36.410]  其他的事不再那麼重要
[00:28:36.410 --> 00:28:39.450]  我記得我三十歲的時候
[00:28:39.450 --> 00:28:41.250]  我接手做主任牧師
[00:28:41.250 --> 00:28:44.170]  在香港一間教會
[00:28:44.170 --> 00:28:47.250]  我當時的年紀是雄心萬丈
[00:28:47.250 --> 00:28:49.250]  三十二立
[00:28:49.250 --> 00:28:52.970]  要建立一番事業
[00:28:52.970 --> 00:28:54.090]  但到了現在的年紀
[00:28:54.090 --> 00:28:57.170]  又有一些新的領袖
[00:28:57.170 --> 00:28:59.370]  領袖即是有人不同的階段
[00:28:59.370 --> 00:29:00.490]  有些心理學家說
[00:29:00.490 --> 00:29:07.050]  現在是一個去成全的階段
[00:29:07.050 --> 00:29:10.570]  不需要再去證明甚麼
[00:29:10.570 --> 00:29:11.730]  但其實在我人生裡
[00:29:11.730 --> 00:29:14.530]  我自己在上帝的領袖
[00:29:14.530 --> 00:29:16.130]  每個人都可能不同
[00:29:16.130 --> 00:29:18.970]  傳福音當然是一個確立人生的目標
