
[00:00:00.000 --> 00:00:05.000]  很高興能夠有這個機會第三個禮拜一字的主日
[00:02:40.000 --> 00:02:43.000]  我們生命中的巨人有可能是我們身體的病痛
[00:02:43.000 --> 00:02:46.000]  我們生命中的巨人有可能是我們的工作
[00:02:46.000 --> 00:02:48.000]  有可能是我們的身份
[00:02:48.000 --> 00:02:49.000]  有可能是我們的配偶
[00:02:49.000 --> 00:02:51.000]  有可能是我們的家庭
[00:02:51.000 --> 00:02:53.000]  有可能是我們的朋友
[00:02:53.000 --> 00:02:56.000]  常常有可能是我們的面子
[00:02:56.000 --> 00:02:58.000]  我們自己克服不了我們自己
[00:02:58.000 --> 00:03:01.000]  為了一點事情面子下不來的時候
[00:03:01.000 --> 00:03:03.000]  結果就戰敗
[00:03:03.000 --> 00:03:07.000]  所以我就用了大胃王戰勝哥利亞的事情
[00:03:07.000 --> 00:03:13.000]  這個大巨人來說我們要來戰勝我們生命中的巨人
[00:03:13.000 --> 00:03:15.000]  而且第六講我們就說要活
[00:03:15.000 --> 00:03:19.000]  第五講要活出一個得勝有餘的人生
[00:03:19.000 --> 00:03:21.000]  菲利比書一章說
[00:03:21.000 --> 00:03:23.000]  我活著就是基督
[00:03:23.000 --> 00:03:26.000]  我死了就有益處
[00:03:26.000 --> 00:03:27.000]  太棒了
[00:03:27.000 --> 00:03:30.000]  得勝並不是我們心裡面想的
[00:03:30.000 --> 00:03:36.000]  好像一戰功成萬骨枯那樣子的轟轟烈烈
[00:03:36.000 --> 00:03:39.000]  得勝我們講的常常有可能只是
[00:03:39.000 --> 00:03:42.000]  你勝過了一個試探
[00:03:42.000 --> 00:03:45.000]  你贏過了一個試煉
[00:03:45.000 --> 00:03:48.000]  你排除萬難來了教會
[00:03:48.000 --> 00:03:52.000]  你勒住了你的口舌不去說那句話
[00:03:52.000 --> 00:03:56.000]  或者是你把你自己的心態調整了
[00:03:56.000 --> 00:04:01.000]  沒有做出不討人喜悅的事情
[00:04:01.000 --> 00:04:02.000]  你沒有偷懶
[00:04:02.000 --> 00:04:06.000]  你多做了一點事情你就得勝了
[00:04:06.000 --> 00:04:08.000]  一點一滴的得勝加起來
[00:04:08.000 --> 00:04:11.000]  就是有一個得勝的人生
[00:04:11.000 --> 00:04:14.000]  你現在沒有用你的手機在那邊抓Pokemon
[00:04:14.000 --> 00:04:15.000]  你就得勝了
[00:04:15.000 --> 00:04:17.000]  不是說你要轟轟烈烈的
[00:04:17.000 --> 00:04:20.000]  要做多大的事情才叫得勝
[00:04:20.000 --> 00:04:24.000]  而是說生命中的點點滴滴的贏過了
[00:04:24.000 --> 00:04:25.000]  就是得勝了
[00:04:25.000 --> 00:04:27.000]  第六次我講說
[00:04:27.000 --> 00:04:32.000]  讓我們一起來祈福天國的大研習
[00:04:32.000 --> 00:04:34.000]  這是在路加福音裡面
[00:04:34.000 --> 00:04:39.000]  主耶穌把舊恩比喻做天國的研習
[00:04:39.000 --> 00:04:44.000]  祂說我們得到舊恩就好像去參加天國的研習
[00:04:44.000 --> 00:04:46.000]  神要邀請我們去的
[00:04:46.000 --> 00:04:48.000]  所以我們要珍惜它
[00:04:48.000 --> 00:04:50.000]  把這個看為是至寶
[00:04:50.000 --> 00:04:57.000]  但是受邀者卻看中至短至輕的人事物
[00:04:57.000 --> 00:05:00.000]  有一個說我剛剛買了一個房地
[00:05:00.000 --> 00:05:01.000]  所以我要去看一下
[00:05:01.000 --> 00:05:03.000]  有一個說我剛買了五對牛
[00:05:03.000 --> 00:05:05.000]  所以我就要試一下
[00:05:05.000 --> 00:05:07.000]  有一個說我剛剛結了婚
[00:05:07.000 --> 00:05:11.000]  所以我還是要去溫柔一下等等
[00:05:11.000 --> 00:05:16.000]  但是我們被人被事被物所攔阻了
[00:05:16.000 --> 00:05:21.000]  卻沒有能夠得到神的舊恩
[00:05:21.000 --> 00:05:23.000]  雅各書四章十五節
[00:05:23.000 --> 00:05:27.000]  他說主若願意我們就可以活著
[00:05:27.000 --> 00:05:30.000]  也可以做這事也可以做那事
[00:05:30.000 --> 00:05:32.000]  我們活著就是祂的恩典
[00:05:32.000 --> 00:05:36.000]  即使有病痛有困苦有患難有貧窮
[00:05:36.000 --> 00:05:38.000]  有分離死別
[00:05:38.000 --> 00:05:40.000]  都是祂的恩典
[00:05:40.000 --> 00:05:41.000]  Hallelujah
[00:05:41.000 --> 00:05:43.000]  好死不如歹活
[00:05:43.000 --> 00:05:46.000]  這句話是很有道理
[00:05:46.000 --> 00:05:49.000]  就算說我今天活著身體有病痛
[00:05:49.000 --> 00:05:52.000]  但是我知道我的神是醫治我的神
[00:05:52.000 --> 00:05:57.000]  即使今天我有貧困貧窮有困苦有患難
[00:05:57.000 --> 00:05:59.000]  我知道祂在我身上有應許的
[00:05:59.000 --> 00:06:02.000]  我就咬著牙我就能夠度過的
[00:06:02.000 --> 00:06:07.000]  我相信祂所加給我的一定是夠我的能力
[00:06:07.000 --> 00:06:09.000]  就算我能力不夠
[00:06:09.000 --> 00:06:13.000]  祂也能夠來幫助我的是的
[00:06:13.000 --> 00:06:16.000]  因為靠著那加給我力量的
[00:06:16.000 --> 00:06:18.000]  我凡事都能行
[00:06:18.000 --> 00:06:20.000]  感謝神讚美神
[00:06:20.000 --> 00:06:26.000]  今天我們要來講走這人生的路
[00:06:26.000 --> 00:06:29.000]  我們怎麼樣來走我們的人生的道路
[00:06:29.000 --> 00:06:33.000]  十篇六十五篇他說
[00:06:33.000 --> 00:06:36.000]  你以恩典為連歲的觀念
[00:06:36.000 --> 00:06:39.000]  你的路徑都低下之遊
[00:06:39.000 --> 00:06:42.000]  低在曠野的草場上
[00:06:42.000 --> 00:06:45.000]  小山以歡樂樹搖
[00:06:45.000 --> 00:06:48.000]  草場以羊群為衣
[00:06:48.000 --> 00:06:50.000]  谷中長滿了五谷
[00:06:50.000 --> 00:06:53.000]  這一切都歡呼歌唱
[00:06:53.000 --> 00:06:55.000]  好美啊
[00:06:55.000 --> 00:06:58.000]  我想到當我走在路上的時候
[00:06:58.000 --> 00:07:01.000]  我唯一要當心的就是不要走滑了
[00:07:01.000 --> 00:07:03.000]  因為低滿了之遊
[00:07:03.000 --> 00:07:05.000]  路非常滑的
[00:07:05.000 --> 00:07:07.000]  神為我們安排了這一切
[00:07:07.000 --> 00:07:10.000]  神為我們準備了這一切
[00:07:10.000 --> 00:07:11.000]  是的
[00:07:11.000 --> 00:07:13.000]  祂用油高了我的頭
[00:07:13.000 --> 00:07:16.000]  祂用油高了我的腳
[00:07:16.000 --> 00:07:18.000]  祂用油讓我的生命
[00:07:18.000 --> 00:07:20.000]  好像潤滑劑一般
[00:07:20.000 --> 00:07:21.000]  讓我活出
[00:07:21.000 --> 00:07:24.000]  讓我走在這個人生路上
[00:07:24.000 --> 00:07:25.000]  是的
[00:07:25.000 --> 00:07:26.000]  感謝神讚美神
[00:07:26.000 --> 00:07:27.000]  讓我們低頭禱告
[00:07:27.000 --> 00:07:29.000]  父神我們謝謝你
[00:07:29.000 --> 00:07:31.000]  你是又真又活的神
[00:07:31.000 --> 00:07:32.000]  謝謝你
[00:07:32.000 --> 00:07:35.000]  讓我們再一次能夠看見你的榮耀
[00:07:35.000 --> 00:07:37.000]  見著你的榮美
[00:07:37.000 --> 00:07:39.000]  讓我們來跟上你的腳步
[00:07:39.000 --> 00:07:41.000]  來走這人生路
[00:07:41.000 --> 00:07:42.000]  謝謝你
[00:07:42.000 --> 00:07:43.000]  感謝禱告讚美
[00:07:43.000 --> 00:07:46.000]  是奉主耶穌基督的名
[00:07:46.000 --> 00:07:48.000]  最近我看了一篇
[00:07:48.000 --> 00:07:49.000]  一個短文
[00:07:49.000 --> 00:07:51.000]  它是說
[00:07:51.000 --> 00:07:55.000]  大概是講的是人生十大省詩
[00:07:55.000 --> 00:07:56.000]  它是特別講
[00:07:56.000 --> 00:08:00.000]  是說是中國點擊率最高的一篇短文
[00:08:00.000 --> 00:08:02.000]  非常的精彩
[00:08:02.000 --> 00:08:04.000]  你相信是誰送給我的嗎
[00:08:04.000 --> 00:08:06.000]  是Jason
[00:08:06.000 --> 00:08:10.000]  是你先生送出來的
[00:08:10.000 --> 00:08:13.000]  他講人生有十大省詩
[00:08:13.000 --> 00:08:14.000]  他說第一個
[00:08:14.000 --> 00:08:17.000]  空白也是色彩
[00:08:17.000 --> 00:08:18.000]  我們都希望
[00:08:18.000 --> 00:08:21.000]  活一個多彩多姿的人生不是嗎
[00:08:21.000 --> 00:08:23.000]  所以我們就拼命的去努力
[00:08:23.000 --> 00:08:26.000]  去掙錢去充滿去要去得到
[00:08:26.000 --> 00:08:32.000]  但是卻忽略了一個空白的人生
[00:08:32.000 --> 00:08:34.000]  沒有能夠安歇
[00:08:34.000 --> 00:08:36.000]  沒有能夠休閒
[00:08:36.000 --> 00:08:38.000]  我們如果忙忙碌碌的
[00:08:38.000 --> 00:08:39.000]  熙熙攘攘的
[00:08:39.000 --> 00:08:41.000]  就想要有一個多彩多姿
[00:08:41.000 --> 00:08:44.000]  榮華富貴的一個人生的時候
[00:08:44.000 --> 00:08:46.000]  最終是贏了別人
[00:08:46.000 --> 00:08:47.000]  但輸掉了自己
[00:08:47.000 --> 00:08:48.000]  你知道嗎
[00:08:48.000 --> 00:08:51.000]  所以空白也是一個顏色
[00:08:51.000 --> 00:08:54.000]  你做實驗不是有做過嗎
[00:08:54.000 --> 00:08:59.000]  你七彩紅橙黃綠藍錠紫
[00:08:59.000 --> 00:09:00.000]  你把七彩畫起來
[00:09:00.000 --> 00:09:02.000]  然後輪子轉起來的時候
[00:09:02.000 --> 00:09:04.000]  是白色
[00:09:04.000 --> 00:09:08.000]  所以空白也是一個色彩
[00:09:08.000 --> 00:09:11.000]  人生不只一種活法
[00:09:11.000 --> 00:09:12.000]  你過的人生
[00:09:12.000 --> 00:09:15.000]  可能跟我過的人生不太一樣
[00:09:15.000 --> 00:09:17.000]  所以我不羨慕別人
[00:09:17.000 --> 00:09:19.000]  我也不卑賤我自己
[00:09:19.000 --> 00:09:20.000]  按照我的天性
[00:09:20.000 --> 00:09:22.000]  按照我的能力
[00:09:22.000 --> 00:09:24.000]  我自己的生活
[00:09:24.000 --> 00:09:25.000]  就是天堂的日子了
[00:09:25.000 --> 00:09:27.000]  不是嗎
[00:09:27.000 --> 00:09:31.000]  今天我如果只能開得起Nissan
[00:09:31.000 --> 00:09:32.000]  這個小車子
[00:09:32.000 --> 00:09:35.000]  那麼我就高高興興的開
[00:09:35.000 --> 00:09:36.000]  我如果錢多
[00:09:36.000 --> 00:09:39.000]  我可以開Mercedes也好
[00:09:39.000 --> 00:09:41.000]  同樣的我到A點到B點
[00:09:41.000 --> 00:09:43.000]  我有路可以走
[00:09:43.000 --> 00:09:47.000]  我的人生也是滿了神的恩典與祝福
[00:09:47.000 --> 00:09:51.000]  所以我們就是不為了要別人
[00:09:51.000 --> 00:09:53.000]  羨慕我們欣賞我們
[00:09:53.000 --> 00:09:56.000]  我們活給我們自己看
[00:09:56.000 --> 00:09:58.000]  這就是在天堂的日子
[00:09:58.000 --> 00:09:59.000]  第三個是
[00:09:59.000 --> 00:10:04.000]  他說幸福是靈魂的香味
[00:10:04.000 --> 00:10:06.000]  什麼叫幸福
[00:10:06.000 --> 00:10:10.000]  生病的人說健康是福
[00:10:10.000 --> 00:10:13.000]  有苦難的人說平安是福
[00:10:13.000 --> 00:10:16.000]  光棍子說有老婆就是福
[00:10:16.000 --> 00:10:19.000]  對於萬事順心的人
[00:10:19.000 --> 00:10:21.000]  沒有什麼是福了
[00:10:21.000 --> 00:10:22.000]  萬事順心嗎
[00:10:22.000 --> 00:10:24.000]  還有什麼福呢
[00:10:24.000 --> 00:10:28.000]  但是經上說虛心的人有福了
[00:10:28.000 --> 00:10:30.000]  飢渴的人有福了
[00:10:30.000 --> 00:10:32.000]  萬一受逼迫的人有福了
[00:10:32.000 --> 00:10:34.000]  對於我們基督徒來說
[00:10:34.000 --> 00:10:37.000]  神與我們同在就是福氣
[00:10:37.000 --> 00:10:41.000]  因為我們是從零開始的
[00:10:41.000 --> 00:10:43.000]  最終我們還要歸回零的
[00:10:43.000 --> 00:10:44.000]  不是嗎
[00:10:44.000 --> 00:10:48.000]  所以一切終必歸回於零
[00:10:48.000 --> 00:10:50.000]  傳道書一章二節說
[00:10:50.000 --> 00:10:51.000]  虛空的虛空
[00:10:51.000 --> 00:10:53.000]  虛空的虛空
[00:10:53.000 --> 00:10:55.000]  凡事都是虛空
[00:10:55.000 --> 00:10:57.000]  你從零開始
[00:10:57.000 --> 00:10:59.000]  你最後還要回歸於零
[00:10:59.000 --> 00:11:01.000]  所不同的是
[00:11:01.000 --> 00:11:03.000]  你這個零化的大
[00:11:03.000 --> 00:11:05.000]  還是這個零化的小
[00:11:05.000 --> 00:11:07.000]  這是你的人生
[00:11:07.000 --> 00:11:09.000]  你終究要歸回於零的
[00:11:09.000 --> 00:11:12.000]  生不帶來死不帶去
[00:11:12.000 --> 00:11:14.000]  但是你的零到底要活多大
[00:11:14.000 --> 00:11:16.000]  就看你這人生的造化
[00:11:16.000 --> 00:11:18.000]  就看神給你的祝福
[00:11:18.000 --> 00:11:20.000]  就看你自己的努力有多少
[00:11:20.000 --> 00:11:22.000]  你是1.1的人生
[00:11:22.000 --> 00:11:23.000]  還是0.9的人生
[00:11:23.000 --> 00:11:25.000]  還是1的人生
[00:11:25.000 --> 00:11:28.000]  人生並沒有什麼可相比性
[00:11:28.000 --> 00:11:31.000]  人各有天賦
[00:11:31.000 --> 00:11:32.000]  各有使命
[00:11:32.000 --> 00:11:35.000]  所以我們要珍惜我們自己所有的
[00:11:35.000 --> 00:11:38.000]  不要去看我們所沒有的
[00:11:38.000 --> 00:11:41.000]  不要去跟別人比不足的
[00:11:41.000 --> 00:11:44.000]  乃至要看我們所有的
[00:11:44.000 --> 00:11:46.000]  甚至於我們要說
[00:11:46.000 --> 00:11:47.000]  我沒有錢
[00:11:47.000 --> 00:11:50.000]  但是我的阿爸父是萬有豐富的神
[00:11:50.000 --> 00:11:52.000]  所以我是富有的
[00:11:52.000 --> 00:11:53.000]  我沒有能力
[00:11:53.000 --> 00:11:56.000]  但是我的神是大有能力的神
[00:11:56.000 --> 00:11:58.000]  在我的軟弱的身上
[00:11:58.000 --> 00:12:00.000]  更顯出祂的能力來了
[00:12:00.000 --> 00:12:04.000]  所以我們保持我們自己的一個個性
[00:12:04.000 --> 00:12:07.000]  不斷地把我們自己的
[00:12:07.000 --> 00:12:09.000]  EQ Emotional Quotient
[00:12:09.000 --> 00:12:11.000]  能夠提升
[00:12:11.000 --> 00:12:15.000]  讓我們能夠活出更精彩的人生來
[00:12:15.000 --> 00:12:17.000]  感謝神讚美神
[00:12:17.000 --> 00:12:18.000]  他又說
[00:12:18.000 --> 00:12:22.000]  痛苦是智慧的曙光
[00:12:22.000 --> 00:12:25.000]  這句話講的我真的是服了
[00:12:25.000 --> 00:12:26.000]  因為他說
[00:12:26.000 --> 00:12:30.000]  一個聰明的人絕對不能夠理解人生
[00:12:30.000 --> 00:12:32.000]  他說只有痛苦
[00:12:32.000 --> 00:12:35.000]  才能夠測悟你的人生
[00:12:35.000 --> 00:12:36.000]  你在痛苦之中
[00:12:36.000 --> 00:12:39.000]  你才可以看到你的人生
[00:12:39.000 --> 00:12:40.000]  你要這樣子想
[00:12:40.000 --> 00:12:43.000]  痛苦臨到幸福的人
[00:12:43.000 --> 00:12:45.000]  可能是提醒他
[00:12:45.000 --> 00:12:48.000]  對於這個幸福的珍惜
[00:12:48.000 --> 00:12:51.000]  痛苦臨到一個很聰明的一個天才
[00:12:51.000 --> 00:12:53.000]  可能是要暗示他
[00:12:53.000 --> 00:12:56.000]  不要聰明反對聰明誤了
[00:12:56.000 --> 00:12:58.000]  痛苦臨到一個心靈
[00:12:58.000 --> 00:13:01.000]  可能是要讓他的心靈能夠昇華起來
[00:13:01.000 --> 00:13:03.000]  痛苦臨到一個哲學家
[00:13:03.000 --> 00:13:05.000]  痛苦臨到一個詩人
[00:13:05.000 --> 00:13:07.000]  痛苦臨到一個豪傑
[00:13:07.000 --> 00:13:09.000]  可能是在培育他
[00:13:09.000 --> 00:13:13.000]  可能是要養成一個更傑出的人來
[00:13:13.000 --> 00:13:16.000]  所以痛苦是智慧的曙光
[00:13:16.000 --> 00:13:20.000]  而成功是貴族的天使
[00:13:20.000 --> 00:13:22.000]  Hallelujah 讚美神
[00:13:22.000 --> 00:13:26.000]  成功之門大都是虛焉的
[00:13:26.000 --> 00:13:29.000]  你進去你敲門它就會打開的
[00:13:29.000 --> 00:13:31.000]  成功的秘訣
[00:13:31.000 --> 00:13:33.000]  就是你要抓住你的目標
[00:13:33.000 --> 00:13:36.000]  要向這個標竿直奔而去
[00:13:36.000 --> 00:13:38.000]  你這個成功的大小
[00:13:38.000 --> 00:13:41.000]  是按照你心裡面的渴望的程度
[00:13:41.000 --> 00:13:42.000]  來衡量的
[00:13:42.000 --> 00:13:48.000]  而成功是無數次的失敗所累積出來的
[00:13:48.000 --> 00:13:50.000]  是失敗的結晶
[00:13:50.000 --> 00:13:54.000]  而成功跟忌妒是最好的朋友
[00:13:54.000 --> 00:13:55.000]  當你成功的時候
[00:13:55.000 --> 00:13:58.000]  當心了有人會忌妒你的
[00:13:58.000 --> 00:14:00.000]  好的沒有關係
[00:14:00.000 --> 00:14:02.000]  因為當我們常常
[00:14:02.000 --> 00:14:04.000]  當我們很努力的
[00:14:04.000 --> 00:14:06.000]  當我們達成我們目標的時候
[00:14:06.000 --> 00:14:08.000]  最終你的目的是怎麼樣
[00:14:08.000 --> 00:14:10.000]  就想要有一個休閒的人生
[00:14:10.000 --> 00:14:11.000]  不是嗎
[00:14:11.000 --> 00:14:14.000]  所以休閒是生活的必需品
[00:14:14.000 --> 00:14:17.000]  所有的榮華富貴
[00:14:17.000 --> 00:14:19.000]  錢財萬貫什麼
[00:14:19.000 --> 00:14:21.000]  都是裝飾品
[00:14:21.000 --> 00:14:22.000]  都是點綴品
[00:14:22.000 --> 00:14:24.000]  只有你人生的休閒
[00:14:24.000 --> 00:14:27.000]  有一個平安喜樂的人生
[00:14:27.000 --> 00:14:30.000]  才是生活的必需品
[00:14:30.000 --> 00:14:32.000]  而真正的幸福快樂
[00:14:32.000 --> 00:14:36.000]  是屬於一個有休閒的人
[00:14:36.000 --> 00:14:41.000]  神不讓休閒與富貴在一起
[00:14:41.000 --> 00:14:44.000]  神不讓安逸與權利同在
[00:14:44.000 --> 00:14:46.000]  這是神的公平
[00:14:46.000 --> 00:14:49.000]  你要想有一個平安幸福喜樂的人生
[00:14:49.000 --> 00:14:52.000]  你可能就得不著你的榮華富貴
[00:14:52.000 --> 00:14:55.000]  或者是權利或者是什麼的
[00:14:55.000 --> 00:14:59.000]  但是神他本身就是平安喜樂
[00:14:59.000 --> 00:15:03.000]  所以我們再一次求神來幫助我們帶領我們
[00:15:03.000 --> 00:15:08.000]  最後他說金錢是流通的財富
[00:15:08.000 --> 00:15:10.000]  這點英文講得最傳神
[00:15:10.000 --> 00:15:12.000]  錢 鈔票英文怎麼講
[00:15:12.000 --> 00:15:15.000]  Currency 流動資產
[00:15:15.000 --> 00:15:18.000]  是的 你知道嗎
[00:15:18.000 --> 00:15:20.000]  錢有兩面不是嗎
[00:15:20.000 --> 00:15:22.000]  有人說錢的兩面
[00:15:22.000 --> 00:15:25.000]  一面是天使 一面是魔鬼
[00:15:25.000 --> 00:15:27.000]  所以你這個錢使用起來
[00:15:27.000 --> 00:15:30.000]  你是像天使般的造就人
[00:15:30.000 --> 00:15:35.000]  還是榮耀神還是像魔鬼一般的呢
[00:15:35.000 --> 00:15:38.000]  是的 所以我們要注意錢
[00:15:38.000 --> 00:15:41.000]  不要窮的只剩下錢
[00:15:41.000 --> 00:15:44.000]  香港人說金錢不是萬能
[00:15:44.000 --> 00:15:47.000]  但是沒有錢卻是萬萬不能
[00:15:47.000 --> 00:15:50.000]  台灣人說人有兩條腿
[00:15:50.000 --> 00:15:51.000]  錢有四條腿
[00:15:51.000 --> 00:15:54.000]  你大概不太容易追的時候是他的
[00:15:54.000 --> 00:15:56.000]  但是當錢來追你的時候
[00:15:56.000 --> 00:15:59.000]  它一下就追上了你
[00:15:59.000 --> 00:16:02.000]  所以我們人生這十大景師
[00:16:02.000 --> 00:16:05.000]  帶領我們走過我們人生許許多多的風浪
[00:16:05.000 --> 00:16:08.000]  但是我們人生的風暴
[00:16:08.000 --> 00:16:11.000]  就剛才如我們馬可福音第四章
[00:16:11.000 --> 00:16:15.000]  三十六到四十一節所說的
[00:16:15.000 --> 00:16:19.000]  我們人總是在風暴之中不是嗎
[00:16:19.000 --> 00:16:22.000]  他說有一天主耶穌同門徒
[00:16:22.000 --> 00:16:26.000]  從加百農坐船渡過加利利海
[00:16:26.000 --> 00:16:28.000]  要到格拉森那邊去
[00:16:28.000 --> 00:16:32.000]  經上面說忽然起了風浪
[00:16:32.000 --> 00:16:34.000]  波浪打入船內
[00:16:34.000 --> 00:16:38.000]  甚至船要滿了水
[00:16:38.000 --> 00:16:41.000]  這好像是我們人生的常態
[00:16:41.000 --> 00:16:43.000]  所以說天有不測風雲
[00:16:43.000 --> 00:16:45.000]  人有旦夕禍國
[00:16:45.000 --> 00:16:49.000]  誰有把握風浪不會臨到呢
[00:16:49.000 --> 00:16:51.000]  我自己從來不敢講
[00:16:51.000 --> 00:16:53.000]  沒有一個人有把握風浪
[00:16:53.000 --> 00:16:55.000]  不會臨到我們的生命
[00:16:55.000 --> 00:16:58.000]  誰能在風暴之中站立得穩呢
[00:16:58.000 --> 00:17:00.000]  我自己知道當風暴來的時候
[00:17:00.000 --> 00:17:02.000]  我常常會站立不住
[00:17:02.000 --> 00:17:06.000]  因為這個風暴有大有小
[00:17:06.000 --> 00:17:08.000]  當我們經歷了三級風
[00:17:08.000 --> 00:17:10.000]  我們能夠屹立不倒
[00:17:10.000 --> 00:17:13.000]  五級風我們可能也可以站得住
[00:17:13.000 --> 00:17:15.000]  到了七級風八級風的時候
[00:17:15.000 --> 00:17:17.000]  真的是要靠神才行
[00:17:17.000 --> 00:17:20.000]  靠我們自己完全的靠不住
[00:17:20.000 --> 00:17:23.000]  是的誰有準備好
[00:17:23.000 --> 00:17:26.000]  面對我們生命的風浪呢
[00:17:26.000 --> 00:17:28.000]  我們生命的結束呢
[00:17:28.000 --> 00:17:30.000]  我自己都想說
[00:17:30.000 --> 00:17:31.000]  我總有一天要走
[00:17:31.000 --> 00:17:34.000]  但是我準備好了嗎
[00:17:34.000 --> 00:17:36.000]  是的求神給我力量
[00:17:36.000 --> 00:17:37.000]  能夠讓我準備好
[00:17:37.000 --> 00:17:40.000]  當神要召我回去的時候
[00:17:40.000 --> 00:17:41.000]  我能夠坦然無懼的
[00:17:41.000 --> 00:17:43.000]  來到祂的面前
[00:17:43.000 --> 00:17:46.000]  其實照這個講
[00:17:46.000 --> 00:17:48.000]  門徒在船上
[00:17:48.000 --> 00:17:50.000]  耶穌也在船上
[00:17:50.000 --> 00:17:51.000]  Chain也有風浪
[00:17:51.000 --> 00:17:52.000]  換句話說
[00:17:52.000 --> 00:17:54.000]  不是說信了耶穌
[00:17:54.000 --> 00:17:56.000]  你的人生就沒有風浪
[00:17:56.000 --> 00:17:58.000]  你的人生還是有風暴
[00:17:58.000 --> 00:18:00.000]  我們人生的風暴
[00:18:00.000 --> 00:18:03.000]  常常是在我們最不注意的時候
[00:18:03.000 --> 00:18:05.000]  最不警醒的時候
[00:18:05.000 --> 00:18:07.000]  缺少了禱告的時候
[00:18:07.000 --> 00:18:08.000]  有了破口的時候
[00:18:08.000 --> 00:18:10.000]  風浪就來了
[00:18:10.000 --> 00:18:13.000]  但是所不同的是
[00:18:13.000 --> 00:18:14.000]  我們生命中
[00:18:14.000 --> 00:18:17.000]  耶穌在那裡掌權作王
[00:18:17.000 --> 00:18:18.000]  祂做的為王
[00:18:18.000 --> 00:18:20.000]  雖然大海翻騰
[00:18:20.000 --> 00:18:22.000]  祂仍然做的為王
[00:18:22.000 --> 00:18:26.000]  所以耶穌是在風浪之上
[00:18:26.000 --> 00:18:28.000]  在風暴之上
[00:18:28.000 --> 00:18:29.000]  耶穌做比喻
[00:18:29.000 --> 00:18:32.000]  祂說你們要把房子蓋在磐石上
[00:18:32.000 --> 00:18:34.000]  祂是來預告我們的人生
[00:18:34.000 --> 00:18:36.000]  必定有風浪
[00:18:36.000 --> 00:18:38.000]  而且總是在風浪之中
[00:18:38.000 --> 00:18:39.000]  如果你的房子
[00:18:39.000 --> 00:18:40.000]  你的生命
