
[00:00:00.000 --> 00:00:03.980]  剛纔所讀的經文是一個很長的故事
[00:01:57.040 --> 00:02:00.040]  竟然立刻在第七章
[00:02:00.040 --> 00:02:04.760]  敗落在一個小小的艾城
[00:02:04.760 --> 00:02:05.800]  爲什麼呢?
[00:02:05.800 --> 00:02:08.320]  一個德性的民族
[00:02:08.320 --> 00:02:11.640]  與神同行的民族
[00:02:11.640 --> 00:02:13.360]  怎樣可以這麼快
[00:02:13.360 --> 00:02:17.040]  從成功變成失敗呢?
[00:02:17.040 --> 00:02:18.120]  我們要明白這一點
[00:02:18.120 --> 00:02:19.920]  我們首先一定要回頭看
[00:02:19.920 --> 00:02:23.440]  爲什麼耶利哥城在第六章
[00:02:23.440 --> 00:02:26.400]  究竟爲什麼這羣以色列民
[00:02:26.400 --> 00:02:31.360]  可以憑他們的力量去得勝呢?
[00:02:31.360 --> 00:02:34.480]  不要忘記耶利哥城
[00:02:34.480 --> 00:02:36.720]  在第六章第一和第二節說
[00:02:36.720 --> 00:02:39.600]  耶利哥城門因以色列人的緣故
[00:02:39.600 --> 00:02:41.680]  關得緊而不緊
[00:02:41.680 --> 00:02:42.720]  沒有人出入
[00:02:42.720 --> 00:02:44.720]  意思是什麼呢?
[00:02:44.720 --> 00:02:49.200]  這個城市是當時古代最古老的城市
[00:02:49.200 --> 00:02:51.880]  也是最堅強的城市
[00:02:51.880 --> 00:02:53.800]  這個城有兩個牆
[00:02:53.800 --> 00:02:55.280]  中間可以建房子
[00:02:55.280 --> 00:02:57.760]  所以不容易打進去
[00:02:57.760 --> 00:02:58.840]  很困難
[00:02:58.840 --> 00:03:01.160]  並且那羣人在裏面
[00:03:01.160 --> 00:03:03.440]  耶利哥城的王都知道
[00:03:03.440 --> 00:03:04.920]  以色列人要來打他們
[00:03:04.920 --> 00:03:06.240]  所以有防衛
[00:03:06.240 --> 00:03:09.160]  他們是曉勇善戰的勇士
[00:03:09.160 --> 00:03:13.000]  和戰鬥能力在耶利哥城
[00:03:13.000 --> 00:03:16.240]  所以以色列人看着耶利哥城怎麼辦
[00:03:16.240 --> 00:03:17.760]  封得不緊緊
[00:03:17.760 --> 00:03:20.600]  不可能戰勝耶利哥
[00:03:20.600 --> 00:03:25.600]  但耶利班爾羅華對約書亞怎麼說呢?
[00:03:25.600 --> 00:03:27.240]  他說:漢
[00:03:27.240 --> 00:03:29.320]  我已經
[00:03:29.320 --> 00:03:30.800]  我已經
[00:03:30.800 --> 00:03:32.320]  不是說我會
[00:03:32.320 --> 00:03:36.120]  我已經把耶利哥城和耶利哥王
[00:03:36.120 --> 00:03:41.240]  以及大能的勇士都交在你手上
[00:03:41.240 --> 00:03:44.400]  我不知道以色列人當時的感覺是什麼
[00:03:44.400 --> 00:03:46.320]  如果你想象一下他們的感覺
[00:03:46.320 --> 00:03:49.320]  我勸你再一次去到我們54號圓滾
[00:03:49.320 --> 00:03:51.320]  你站在地上
[00:03:51.320 --> 00:03:54.720]  你會想:我現在要多籌一千萬
[00:03:54.720 --> 00:03:57.240]  或者計算銀行借錢
[00:03:57.240 --> 00:03:59.200]  即是腳都軟了
[00:03:59.200 --> 00:04:01.560]  但耶和華神告訴我們
[00:04:01.560 --> 00:04:04.040]  禰已經給過禰
[00:04:04.040 --> 00:04:06.680]  也讓我們看見過去很多神蹟的時候
[00:04:06.680 --> 00:04:08.200]  禰會有什麼反應
[00:04:08.200 --> 00:04:10.720]  禰的感受會是怎樣
[00:04:10.720 --> 00:04:12.880]  禰可能會不會告訴神
[00:04:12.880 --> 00:04:14.680]  那又怎樣呢?
[00:04:14.680 --> 00:04:17.120]  不容易拿,怎樣能夠取勝呢?
[00:04:17.120 --> 00:04:20.120]  不可能的
[00:04:20.120 --> 00:04:21.560]  在第六章第十五節
[00:04:21.560 --> 00:04:23.960]  耶和華神給了他們一些方法
[00:04:23.960 --> 00:04:25.680]  說第七天的清早
[00:04:25.680 --> 00:04:27.360]  因爲耶和華神和他們說
[00:04:27.360 --> 00:04:28.720]  就是六天要怎麼做
[00:04:28.720 --> 00:04:29.960]  第七天要怎麼做
[00:04:29.960 --> 00:04:30.960]  天天圍繞着城
[00:04:30.960 --> 00:04:32.160]  大家記得
[00:04:32.160 --> 00:04:34.360]  簡單來說就是第七天的清早黎明的時候
[00:04:34.360 --> 00:04:39.360]  他們起來以同樣的方式圍繞城七次
[00:04:39.360 --> 00:04:42.880]  唯獨這一天他們圍繞城七次
[00:04:42.880 --> 00:04:44.480]  到了第七次
[00:04:44.480 --> 00:04:48.960]  祭司響賀國的時間
[00:04:48.960 --> 00:04:52.960]  就說了
[00:04:52.960 --> 00:04:54.160]  若書下對百姓說
[00:04:54.160 --> 00:04:55.960]  你們呼喊
[00:04:55.960 --> 00:05:00.560]  因爲耶和華已經把城交給你們
[00:05:00.560 --> 00:05:01.760]  如果你是以色列民
[00:05:01.760 --> 00:05:02.960]  你圍繞了六次
[00:05:02.960 --> 00:05:04.760]  城都沒有什麼動靜
[00:05:04.760 --> 00:05:07.360]  但是你聽到領袖說
[00:05:07.360 --> 00:05:08.760]  你照樣多圍繞一次
[00:05:08.760 --> 00:05:10.360]  然後它會倒下
[00:05:10.360 --> 00:05:11.360]  那一刻
[00:05:11.360 --> 00:05:14.960]  你猜那些以色列民是怎麼想的呢?
[00:05:14.960 --> 00:05:16.760]  當時若書下就是這樣
[00:05:16.760 --> 00:05:17.560]  喂
[00:05:17.560 --> 00:05:18.560]  你們一起叫吧
[00:05:18.560 --> 00:05:20.560]  這個叫是什麼意思呢?
[00:05:20.560 --> 00:05:23.760]  不是戰鬥的喊聲
[00:05:23.760 --> 00:05:27.360]  而是崇拜我們按照神的心意
[00:05:27.360 --> 00:05:29.960]  去稱重神的聲音
[00:05:29.960 --> 00:05:31.960]  在這裏說
[00:05:31.960 --> 00:05:34.360]  在經文計劃第七節裏說
[00:05:34.360 --> 00:05:39.160]  這城和其中所有的都要永獻給耶和華
[00:05:39.160 --> 00:05:40.960]  作當毀滅的
[00:05:40.960 --> 00:05:44.960]  只有妓女拉合和她家中所有可以存活的
[00:05:44.960 --> 00:05:47.760]  因爲她隱藏了我們所派的使者
[00:05:47.760 --> 00:05:51.360]  我不想分叉很多不同的枝節
[00:05:51.360 --> 00:05:52.960]  我想提一提
[00:05:52.960 --> 00:05:54.760]  拉合在這裏說到
[00:05:54.760 --> 00:05:57.560]  她能夠留下他們的性命
[00:05:57.560 --> 00:05:58.760]  就是因爲第二章的時候
[00:05:58.760 --> 00:05:59.560]  大家記得
[00:05:59.560 --> 00:06:03.160]  當若書下找一些探子去看這個城的時候
[00:06:03.160 --> 00:06:08.560]  當時皇帝要追捕一些以色列民
[00:06:08.560 --> 00:06:11.560]  但是拉合相信神
[00:06:11.560 --> 00:06:14.160]  其實她還不知道究竟是皇帝贏
[00:06:14.160 --> 00:06:15.760]  還是以色列民贏
[00:06:15.760 --> 00:06:17.160]  如果自己的皇帝贏了
[00:06:17.160 --> 00:06:18.960]  以色列民就會被抓
[00:06:18.960 --> 00:06:21.960]  但是拉合因爲相信神的緣故
[00:06:21.960 --> 00:06:24.160]  她願意踏出一步
[00:06:24.160 --> 00:06:26.160]  就是救這羣以色列民
[00:06:26.160 --> 00:06:29.360]  於是她自己到這裏第六章
[00:06:29.360 --> 00:06:33.160]  以色列民的城牆倒塌的時候
[00:06:33.160 --> 00:06:37.560]  拉合一家被以色列民救出來
[00:06:37.560 --> 00:06:40.760]  但是我想關鍵就是這個故事裏面
[00:06:40.760 --> 00:06:43.960]  就是耶和華神和這羣以色列民說
[00:06:43.960 --> 00:06:47.760]  當我們要進入這個城的時候
[00:06:47.760 --> 00:06:49.360]  當我們要得到這個城的時候
[00:06:49.360 --> 00:06:51.160]  你們這羣以色列民要是怎樣的呢?
[00:06:51.160 --> 00:06:52.560]  第十八節裏面說
[00:06:52.560 --> 00:06:54.960]  「但你們務要謹慎
[00:06:54.960 --> 00:06:57.160]  不可取那當滅的物
[00:06:57.160 --> 00:06:59.160]  以免你們受咒坐
[00:06:59.160 --> 00:07:01.360]  取了那當滅的物
[00:07:01.360 --> 00:07:03.160]  使以色列全營
[00:07:03.160 --> 00:07:06.560]  成爲咒坐而遭受災禍
[00:07:06.560 --> 00:07:09.560]  只有金子、銀子和銅鐵的器皿
[00:07:09.560 --> 00:07:11.360]  都要歸耶和華爲聖
[00:07:11.360 --> 00:07:13.560]  放入耶和華的庫房當中」
[00:07:13.560 --> 00:07:15.960]  當滅的物簡單來說
[00:07:15.960 --> 00:07:17.760]  就是一些物
[00:07:17.760 --> 00:07:21.160]  不是說要毀壞的物
[00:07:21.160 --> 00:07:23.560]  而是因爲耶利哥城
[00:07:23.560 --> 00:07:25.360]  就是以色列民
[00:07:25.360 --> 00:07:27.760]  第一個要進入迦南地之前
[00:07:27.760 --> 00:07:30.360]  一個最重要要攻破的城市
[00:07:30.360 --> 00:07:32.160]  這個城市要獻上
[00:07:32.160 --> 00:07:34.360]  給耶和華做祭物
[00:07:34.360 --> 00:07:36.560]  是歸耶和華爲聖的
[00:07:36.560 --> 00:07:38.160]  是完全交給祂的
[00:07:38.160 --> 00:07:39.160]  裏面的人
[00:07:39.160 --> 00:07:40.960]  就代表了一些叛逆的人
[00:07:40.960 --> 00:07:41.960]  犯罪的
[00:07:41.960 --> 00:07:43.160]  罪性的人
[00:07:43.160 --> 00:07:44.960]  而且是要受審判的
[00:07:44.960 --> 00:07:48.560]  是要被毀滅的意思就是
[00:07:48.560 --> 00:07:50.160]  他們這個城
[00:07:50.160 --> 00:07:52.160]  是要交給耶和華神
[00:07:52.160 --> 00:07:53.160]  成爲祭物
[00:07:53.160 --> 00:07:54.560]  當中不合神心意的東西
[00:07:54.560 --> 00:07:56.160]  他們要毀滅
[00:07:56.160 --> 00:07:57.760]  但這羣以色列民
[00:07:57.760 --> 00:07:59.960]  在約瑟雅紀第六章的時候
[00:07:59.960 --> 00:08:02.160]  他們之所以可以攻陷耶利哥城
[00:08:02.160 --> 00:08:04.960]  就因爲他們按照耶和華這個做法
[00:08:04.960 --> 00:08:06.160]  去做
[00:08:06.160 --> 00:08:07.360]  第20節那裏說
[00:08:07.360 --> 00:08:09.360]  於是百姓就呼喊
[00:08:09.360 --> 00:08:10.960]  祭祀摧國
[00:08:10.960 --> 00:08:13.160]  那些百姓就一起叫
[00:08:13.160 --> 00:08:15.360]  而憑着信心叫
[00:08:15.360 --> 00:08:17.960]  而祭祀就是摧國
[00:08:17.960 --> 00:08:19.960]  摧國是一種敬拜
[00:08:19.960 --> 00:08:23.560]  是在說神的同在的意思
[00:08:23.560 --> 00:08:25.360]  當他們遇到神
[00:08:25.360 --> 00:08:27.360]  這個城牆就倒塌
[00:08:27.360 --> 00:08:30.160]  百姓就上城那裏
[00:08:30.160 --> 00:08:34.760]  就一起能夠奪取這個城
[00:08:34.760 --> 00:08:36.760]  其實
[00:08:36.760 --> 00:08:38.760]  這個故事
[00:08:38.760 --> 00:08:41.560]  講到
[00:08:41.560 --> 00:08:43.360]  這羣以色列民
[00:08:43.360 --> 00:08:45.360]  約瑟雅帶領他們
[00:08:45.360 --> 00:08:46.760]  在第六章
[00:08:46.760 --> 00:08:49.360]  能夠成功地攻陷一個
[00:08:49.360 --> 00:08:51.560]  不可以這麼容易
[00:08:51.560 --> 00:08:53.560]  去攻破的城
[00:08:53.560 --> 00:08:57.160]  他們看來根本是沒有可能的事情
[00:08:57.160 --> 00:08:59.160]  但卻是能夠做得到
[00:08:59.160 --> 00:09:00.960]  關鍵在哪裏呢?
[00:09:00.960 --> 00:09:04.960]  關鍵就是在第六章的27節那裏
[00:09:04.960 --> 00:09:06.960]  在第六章最後一節那裏說
[00:09:06.960 --> 00:09:11.360]  耶和華與約瑟雅同在
[00:09:11.360 --> 00:09:13.560]  關鍵是同在
[00:09:13.560 --> 00:09:14.960]  關鍵不是他們懂什麼
[00:09:14.960 --> 00:09:16.160]  他們做什麼
[00:09:16.160 --> 00:09:18.360]  關鍵就是這羣以色列民
[00:09:18.360 --> 00:09:20.560]  因着約瑟雅的帶領
[00:09:20.560 --> 00:09:23.360]  耶和華神是與以色列民同在
[00:09:23.360 --> 00:09:26.560]  因爲約瑟雅是與神同在
[00:09:26.560 --> 00:09:29.760]  而是按着神的心意帶領以色列民
[00:09:29.760 --> 00:09:35.160]  約瑟雅的名聲就傳遍各個地方
[00:09:35.160 --> 00:09:38.760]  所以
[00:09:38.760 --> 00:09:41.160]  一羣基督徒弟兄姊妹
[00:09:41.160 --> 00:09:42.960]  當我們跟隨神的時候
[00:09:42.960 --> 00:09:44.760]  成功之道
[00:09:44.760 --> 00:09:47.960]  是按着神的策略而行
[00:09:47.960 --> 00:09:51.160]  但究竟神的策略是什麼呢?
[00:09:51.160 --> 00:09:54.360]  在約瑟雅記第六章我們要明白
[00:09:54.360 --> 00:09:58.360]  神成功的策略有一個很特別的地方
[00:09:58.360 --> 00:10:00.960]  就是一般普通人
[00:10:00.960 --> 00:10:02.560]  你想想打仗
[00:10:02.560 --> 00:10:04.160]  要攻城是怎樣的?
[00:10:04.160 --> 00:10:06.760]  就是要爬樓梯
[00:10:06.760 --> 00:10:08.760]  可能要建山坡
[00:10:08.760 --> 00:10:10.760]  容易走進城裏
[00:10:10.760 --> 00:10:13.160]  可能攻他最弱的、最長的地方
[00:10:13.160 --> 00:10:14.560]  或者那道門
[00:10:14.560 --> 00:10:15.760]  看電影也有
[00:10:15.760 --> 00:10:16.560]  撞那道門
[00:10:16.560 --> 00:10:17.960]  撞進去打破它
[00:10:17.960 --> 00:10:19.560]  但是
[00:10:19.560 --> 00:10:21.960]  耶和華神怎樣叫他們?
[00:10:21.960 --> 00:10:25.160]  靜默的繞城行走
[00:10:25.160 --> 00:10:26.560]  爲什麼要靜默?
[00:10:26.560 --> 00:10:27.960]  有些解經家
[00:10:27.960 --> 00:10:29.960]  我覺得是一個很好的提醒
[00:10:29.960 --> 00:10:30.960]  因爲
[00:10:30.960 --> 00:10:32.760]  可能有些人會問
[00:10:32.760 --> 00:10:34.160]  哇 耶和華神有沒有搞錯
[00:10:34.160 --> 00:10:35.360]  用這種方法
[00:10:35.360 --> 00:10:36.760]  繞城怎樣可以
[00:10:36.760 --> 00:10:39.360]  就這樣圍繞城走就可以了嗎?
[00:10:39.360 --> 00:10:41.360]  可能當中有些吵吵鬧鬧的
[00:10:41.360 --> 00:10:42.760]  有些議論
[00:10:42.760 --> 00:10:45.560]  究竟是否可以走得通呢?
[00:10:45.560 --> 00:10:46.560]  我們的敵人會不會覺得
[00:10:46.560 --> 00:10:47.760]  我們這樣走是傻的
[00:10:47.760 --> 00:10:49.760]  不是去打仗的嗎?
[00:10:49.760 --> 00:10:53.160]  但是耶和華神要他們靜默地圍繞城
[00:10:53.160 --> 00:10:55.360]  就是要他們專心地
[00:10:55.360 --> 00:10:56.960]  去想以靠神
[00:10:56.960 --> 00:10:58.760]  不要當中議論
[00:10:58.760 --> 00:11:03.160]  而是聽聽神要怎樣去帶領他們
[00:11:03.160 --> 00:11:05.160]  因爲他們心裏在想
[00:11:05.160 --> 00:11:08.160]  讓敵人覺得我們爲什麼不是直接開戰
[00:11:08.160 --> 00:11:11.560]  而是靜靜地向前走
[00:11:11.560 --> 00:11:13.960]  加起來很奇怪
[00:11:13.960 --> 00:11:15.160]  耶和華神的策略
[00:11:15.160 --> 00:11:18.360]  他們做的不僅是靜默地繞城
[00:11:18.360 --> 00:11:19.960]  更重要的是
[00:11:19.960 --> 00:11:22.360]  不是拿武器
[00:11:22.360 --> 00:11:25.160]  他們拿的是號角
[00:11:25.160 --> 00:11:27.360]  是拿着神的約櫃
[00:11:27.360 --> 00:11:29.760]  神的約櫃代表神的同在
[00:11:29.760 --> 00:11:32.960]  神的約櫃代表神在他們當中
[00:11:32.960 --> 00:11:34.960]  那個號角代表了
[00:11:34.960 --> 00:11:39.960]  這羣以色列民對神的敬拜、尊重和專注
[00:11:39.960 --> 00:11:45.160]  神要他們信靠和信服
[00:11:45.160 --> 00:11:48.760]  不是要使用武器
[00:11:48.760 --> 00:11:49.760]  有時我們打仗的時候
[00:11:49.760 --> 00:11:51.360]  可能我們想想有什麼策略
[00:11:51.360 --> 00:11:52.160]  有什麼力量
[00:11:52.160 --> 00:11:53.360]  有什麼技巧
[00:11:53.360 --> 00:11:57.360]  但神卻是透過要他們繞城、靜默
[00:11:57.360 --> 00:12:00.360]  要透過這六天而不是一天
[00:12:00.360 --> 00:12:01.960]  可能如果你是我
[00:12:01.960 --> 00:12:03.560]  我又不知道你怎麼想
[00:12:03.560 --> 00:12:05.160]  不過起碼我會這樣想
[00:12:05.160 --> 00:12:06.560]  其實神根本一天都可以搞定
[00:12:06.560 --> 00:12:08.560]  爲什麼要六天呢?
[00:12:08.560 --> 00:12:10.560]  你有沒有試過要等一件事
[00:12:10.560 --> 00:12:12.160]  你想馬上知道的
[00:12:12.160 --> 00:12:13.360]  我想我們每個人都想有些事
[00:12:13.360 --> 00:12:14.760]  馬上要知道
[00:12:14.760 --> 00:12:15.760]  買一間房子,下個offer
[00:12:15.760 --> 00:12:17.160]  馬上想24小時知道
[00:12:17.160 --> 00:12:17.960]  究竟是否可以
[00:12:17.960 --> 00:12:18.560]  還是不行
[00:12:18.560 --> 00:12:19.360]  不行就算了
[00:12:19.360 --> 00:12:20.760]  可能再買股票
[00:12:20.760 --> 00:12:23.160]  但是你等六天
[00:12:23.160 --> 00:12:24.160]  你不用等那麼久
[00:12:24.160 --> 00:12:25.560]  神是可以還是不行
[00:12:25.560 --> 00:12:26.960]  你告訴我吧
[00:12:26.960 --> 00:12:29.960]  但神就要我們去依靠祂的時候
[00:12:29.960 --> 00:12:31.160]  要等那六天
[00:12:31.160 --> 00:12:34.560]  其實打仗也說是迅速發動攻擊
[00:12:34.560 --> 00:12:37.160]  但是耶和華神就要你等
[00:12:37.160 --> 00:12:38.560]  六天的等待
[00:12:38.560 --> 00:12:39.760]  好像沒有什麼動靜
[00:12:39.760 --> 00:12:41.160]  好像沒有什麼行動
[00:12:41.160 --> 00:12:44.160]  就是圍着城一直走
[00:12:44.160 --> 00:12:48.760]  指揮官就帶領着軍隊打仗纔對
[00:12:48.760 --> 00:12:52.360]  但是這裏帶領軍隊的是哪些人呢?
[00:12:52.360 --> 00:12:54.560]  是祭司
[00:12:54.560 --> 00:12:56.760]  是帶敬拜的人
[00:12:56.760 --> 00:12:58.560]  抬着藥櫃
[00:12:58.560 --> 00:12:59.560]  託神的蟲在
[00:12:59.560 --> 00:13:01.160]  大家一起走
[00:13:01.160 --> 00:13:03.160]  對於以色列民來說
[00:13:03.160 --> 00:13:05.160]  他們其實也有一部分人
[00:13:05.160 --> 00:13:07.160]  是受過軍事訓練的
[00:13:07.160 --> 00:13:10.760]  是準備上陣作戰的
[00:13:10.760 --> 00:13:11.560]  就好像我們當中
[00:13:11.560 --> 00:13:13.160]  都會有些上陣作戰的人
[00:13:13.160 --> 00:13:14.160]  覺得要作戰的
[00:13:14.160 --> 00:13:15.160]  但是
[00:13:15.160 --> 00:13:18.760]  神的計劃聽起來好像不合邏輯
[00:13:18.760 --> 00:13:21.360]  甚至覺得很可笑
[00:13:21.360 --> 00:13:23.160]  神的目的在第六
[00:13:23.160 --> 00:13:24.960]  想和大家分享
[00:13:24.960 --> 00:13:28.760]  就是要以色列民和我和你
[00:13:28.760 --> 00:13:30.960]  去學一個屬靈的功課
[00:13:30.960 --> 00:13:32.360]  屬靈的功課就是
[00:13:32.360 --> 00:13:36.160]  神的策略是令我們有時候很難理解的
[00:13:36.160 --> 00:13:37.560]  打仗的話
[00:13:37.560 --> 00:13:40.160]  沒有武器、沒有功成、沒有邏輯
[00:13:40.160 --> 00:13:42.760]  只有祭司、只有豪國、只有曉成
[00:13:42.760 --> 00:13:43.960]  只有沉默
[00:13:43.960 --> 00:13:45.760]  這個對比
[00:13:45.760 --> 00:13:47.960]  連續六天的曉成
[00:13:47.960 --> 00:13:50.560]  然後哭喊
[00:13:50.560 --> 00:13:53.560]  但是以色列民因爲完全的信服
[00:13:53.560 --> 00:13:55.360]  就算好像沒有邏輯
[00:13:55.360 --> 00:13:57.760]  但是他們完全的信服
[00:13:57.760 --> 00:13:59.560]  屬靈的功課就是
[00:13:59.560 --> 00:14:04.160]  神的策略上是超越我們人的理性
[00:14:04.160 --> 00:14:06.160]  可以理解的
[00:14:06.160 --> 00:14:08.960]  神是邀請我們信靠祂的智慧
[00:14:08.960 --> 00:14:10.960]  而不是我們自己的判斷
[00:14:10.960 --> 00:14:15.760]  就好像《歷史學書》第55章8-9節那裏說的
[00:14:15.760 --> 00:14:18.160]  又或者神是想我們
[00:14:18.160 --> 00:14:22.360]  也要我們明白神、理解神之前
[00:14:22.360 --> 00:14:23.760]  其實我們需要信服
[00:14:23.760 --> 00:14:25.360]  就好像以色列民
[00:14:25.360 --> 00:14:27.560]  過約旦河、過紅海
[00:14:27.560 --> 00:14:30.760]  都是踏了下水纔會見到的
[00:14:30.760 --> 00:14:35.160]  所以信心是在結果之前
[00:14:35.160 --> 00:14:36.560]  是要採取行動的
[00:14:36.560 --> 00:14:38.160]  什麼是真正的信心呢?
[00:14:38.160 --> 00:14:40.360]  就是在結果之前採取行動
[00:14:40.360 --> 00:14:42.160]  希伯來書第11章30節那裏
[00:14:42.160 --> 00:14:44.160]  我們很明顯的見到
[00:14:44.160 --> 00:14:46.760]  信心的故事
[00:14:46.760 --> 00:14:48.360]  而敬拜
[00:14:48.360 --> 00:14:50.560]  在第6章裏面我們學習就是
[00:14:50.560 --> 00:14:52.360]  敬拜以神爲中心
[00:14:52.360 --> 00:14:55.160]  才能夠取得勝利
[00:14:55.160 --> 00:14:58.160]  因爲約會和號角是表明了
[00:14:58.160 --> 00:15:01.560]  神是親自與祂的子民同在
[00:15:01.560 --> 00:15:02.760]  你和我今天
[00:15:02.760 --> 00:15:04.560]  有沒有這樣渴求的心
[00:15:04.560 --> 00:15:07.360]  去願意追求神的同在
[00:15:07.360 --> 00:15:08.560]  每天的同在
[00:15:08.560 --> 00:15:11.560]  一起的同在
[00:15:11.560 --> 00:15:14.160]  而信心的羣體
[00:15:14.160 --> 00:15:15.560]  是一起行動
[00:15:15.560 --> 00:15:17.760]  是同心的行動
[00:15:17.760 --> 00:15:18.560]  所以
[00:15:18.560 --> 00:15:20.760]  神是要求這羣以色列民
[00:15:20.760 --> 00:15:22.160]  一起行動
[00:15:22.160 --> 00:15:22.960]  不理解也好
[00:15:22.960 --> 00:15:23.960]  都一起行動
[00:15:23.960 --> 00:15:26.360]  而且是這樣做的時候
[00:15:26.360 --> 00:15:27.560]  在神的面前
[00:15:27.560 --> 00:15:28.560]  神見到這羣人
[00:15:28.560 --> 00:15:31.360]  是信心和信服的時候
[00:15:31.360 --> 00:15:34.760]  聖場就倒塌
[00:15:34.760 --> 00:15:35.960]  神的工作
[00:15:35.960 --> 00:15:37.160]  神要做的事
[00:15:37.160 --> 00:15:38.960]  就成就了
[00:15:38.960 --> 00:15:39.760]  所以
[00:15:39.760 --> 00:15:42.960]  第6章讓我們明白一件很重要的事
[00:15:42.960 --> 00:15:44.960]  就是神的國度裏面
[00:15:44.960 --> 00:15:46.760]  讓我們第一節目一起
[00:15:46.760 --> 00:15:48.160]  都能夠明白
[00:15:48.160 --> 00:15:50.760]  勝利不是靠人的力量
[00:15:50.760 --> 00:15:51.760]  策略
[00:15:51.760 --> 00:15:53.560]  或者人數
[00:15:53.560 --> 00:15:56.360]  而是信靠和信服
[00:15:56.360 --> 00:15:58.760]  神的同在
[00:15:58.760 --> 00:16:00.360]  追求神的同在
[00:16:00.360 --> 00:16:01.960]  信靠和信服祂
[00:16:01.960 --> 00:16:04.160]  好像口號一樣
[00:16:04.160 --> 00:16:06.760]  但是如果你看回第6章第7章
[00:16:06.760 --> 00:16:08.960]  不是一個口號
[00:16:08.960 --> 00:16:10.760]  是一個跨越
[00:16:10.760 --> 00:16:16.760]  是一個克服內心軟弱的跨性
[00:16:16.760 --> 00:16:18.160]  約跪在前面
[00:16:18.160 --> 00:16:19.160]  祭司領隊
[00:16:19.160 --> 00:16:20.560]  百姓一起行
[00:16:20.560 --> 00:16:22.360]  耶利哥成就倒塌
[00:16:22.360 --> 00:16:23.560]  不是人的成果
[00:16:23.560 --> 00:16:28.360]  而是很明顯是神的能力的彰顯
[00:16:28.360 --> 00:16:33.560]  但是很可惜
[00:16:33.560 --> 00:16:37.560]  我們有時也不能像
[00:16:37.560 --> 00:16:41.760]  希伯來書第11章30-31節那樣說
[00:16:41.760 --> 00:16:43.960]  去信服神
[00:16:43.960 --> 00:16:46.360]  就是在第30-31節那裏
[00:16:46.360 --> 00:16:47.160]  希伯來書這樣說
[00:16:47.160 --> 00:16:48.160]  因着信
[00:16:48.160 --> 00:16:51.160]  以色列人圍剿耶利哥成七日
[00:16:51.160 --> 00:16:53.960]  成就倒塌
