
[00:00:00.000 --> 00:00:07.000]  讀完故事,我就想問,那個人為何要殺阿伯呢?
[00:03:24.000 --> 00:03:28.000]  給他們一支咪訪問這個稀有品種,
[00:03:28.000 --> 00:03:31.000]  因為有原因的嘛,人家可能是,
[00:03:31.000 --> 00:03:34.000]  給他們一支咪訪問稀有品種,
[00:03:34.000 --> 00:03:38.000]  講出一個原因就可以了,
[00:03:38.000 --> 00:03:44.000]  一個原因,
[00:03:44.000 --> 00:03:46.000]  其實我的原因很簡單,
[00:03:46.000 --> 00:03:48.000]  有競爭才有進步,
[00:03:48.000 --> 00:03:52.000]  哦,好,好,第二個,
[00:03:52.000 --> 00:03:59.000]  我覺得是知道自己的能力在哪裏,
[00:03:59.000 --> 00:04:03.000]  哦,那都是和有名次有關係,
[00:04:03.000 --> 00:04:04.000]  是呀,是呀,
[00:04:04.000 --> 00:04:08.000]  哦,OK,好,還有這邊,有一個,
[00:04:08.000 --> 00:04:10.000]  後面都有的,是不是?後面,
[00:04:10.000 --> 00:04:11.000]  這裏,這裏,
[00:04:11.000 --> 00:04:12.000]  後面,是呀,後面,
[00:04:12.000 --> 00:04:13.000]  哪個?
[00:04:13.000 --> 00:04:14.000]  後面,
[00:04:14.000 --> 00:04:22.000]  我的原因都是相似,
[00:04:22.000 --> 00:04:25.000]  就是你永遠不知道自己的能力去到哪裏,
[00:04:25.000 --> 00:04:27.000]  如果你沒有名次的話,
[00:04:27.000 --> 00:04:33.000]  還有永遠好和不好都是有比較的,
[00:04:33.000 --> 00:04:34.000]  你才會發現的嘛,
[00:04:34.000 --> 00:04:37.000]  哦,好,最後這個,
[00:04:37.000 --> 00:04:47.000]  因為我喜歡知道自己在一堆人裏排第幾,
[00:04:47.000 --> 00:04:48.000]  哦,為甚麼喜歡?
[00:04:48.000 --> 00:04:51.000]  我想知道自己有多厲害,
[00:04:51.000 --> 00:04:53.000]  哦,你想知道自己有多厲害,
[00:04:53.000 --> 00:04:57.000]  這個是很好的,
[00:04:57.000 --> 00:05:01.000]  就是如果沒有客觀的環境,
[00:05:01.000 --> 00:05:03.000]  你就不知道自己有多好,
[00:05:03.000 --> 00:05:04.000]  是不是?
[00:05:04.000 --> 00:05:08.000]  有競爭才有進步,
[00:05:08.000 --> 00:05:09.000]  是不是?
[00:05:09.000 --> 00:05:14.000]  各樣的東西,我不和你們辯論,
[00:05:14.000 --> 00:05:17.000]  不過,我就告訴你,
[00:05:17.000 --> 00:05:21.000]  其實你剛才那些都不是真理,
[00:05:21.000 --> 00:05:23.000]  不是真理,
[00:05:23.000 --> 00:05:27.000]  原來我們在這裏看到,
[00:05:27.000 --> 00:05:30.000]  神不是在排名次,
[00:05:30.000 --> 00:05:32.000]  祂是甚麼?
[00:05:32.000 --> 00:05:37.000]  是人人都可被越立,
[00:05:37.000 --> 00:05:39.000]  亦都有一個可能,
[00:05:39.000 --> 00:05:42.000]  是人人都不可被越立,
[00:05:42.000 --> 00:05:48.000]  原來,我們找一堆人來證明自己有多厲害,
[00:05:48.000 --> 00:05:51.000]  都是很一般,
[00:05:51.000 --> 00:05:54.000]  因為你找不到全世界的人,
[00:05:54.000 --> 00:05:56.000]  就算你找到,又代表甚麼?
[00:05:56.000 --> 00:05:59.000]  不代表你滿足到上帝的標準,
[00:05:59.000 --> 00:06:04.000]  因為那裏有個絕對客觀的真理,
[00:06:04.000 --> 00:06:08.000]  我就覺得,
[00:06:08.000 --> 00:06:14.000]  阿伯死得真是無辜,
[00:06:14.000 --> 00:06:15.000]  是不是?
[00:06:15.000 --> 00:06:21.000]  因為該人能不能被越立,
[00:06:21.000 --> 00:06:25.000]  和阿伯是沒有關係的,
[00:06:25.000 --> 00:06:26.000]  為甚麼?
[00:06:26.000 --> 00:06:28.000]  因為神回答該人,
[00:06:28.000 --> 00:06:34.000]  「你若行得好,豈不蒙越立?」
[00:06:34.000 --> 00:06:35.000]  是不是?
[00:06:35.000 --> 00:06:38.000]  所以和阿伯沒有關係,
[00:06:38.000 --> 00:06:39.000]  不過你說,
[00:06:39.000 --> 00:06:44.000]  整段經文有沒有蛛絲馬跡可以追尋呢?
[00:06:44.000 --> 00:06:48.000]  我們就從上帝說的這句說話,
[00:06:48.000 --> 00:06:50.000]  神對該人說的這句說話,
[00:06:50.000 --> 00:06:55.000]  「你若行得好,豈不蒙越立?」
[00:06:55.000 --> 00:06:56.000]  其實不是的,
[00:06:56.000 --> 00:06:58.000]  之前神還有一句說話,
[00:06:58.000 --> 00:07:00.000]  相當有同理心的,
[00:07:00.000 --> 00:07:01.000]  是不是?
[00:07:01.000 --> 00:07:02.000]  同理心是甚麼?
[00:07:02.000 --> 00:07:05.000]  「你做甚麼生氣呀?」
[00:07:05.000 --> 00:07:07.000]  「你做甚麼這麼生氣?」
[00:07:07.000 --> 00:07:09.000]  是不是?
[00:07:09.000 --> 00:07:12.000]  那裏是說他很憤怒,
[00:07:12.000 --> 00:07:13.000]  憤怒到怎樣?
[00:07:13.000 --> 00:07:29.000]  他的臉被怒氣完全掩蓋,
[00:07:29.000 --> 00:07:32.000]  人人都聞到那股甚麼味道?
[00:07:32.000 --> 00:07:33.000]  糯味,
[00:07:33.000 --> 00:07:36.000]  你有沒有見過那些黑臉的人?
[00:07:36.000 --> 00:07:37.000]  在同事中間,
[00:07:37.000 --> 00:07:40.000]  你喜不喜歡見到那些黑臉的人?
[00:07:40.000 --> 00:07:42.000]  他開心不開心呢?
[00:07:42.000 --> 00:07:44.000]  全世界要陪他,
[00:07:44.000 --> 00:07:45.000]  是不是?
[00:07:45.000 --> 00:07:47.000]  一不開心就黑臉給你看,
[00:07:47.000 --> 00:07:48.000]  我告訴你,
[00:07:48.000 --> 00:07:52.000]  我最喜歡對付那些黑臉的人,
[00:07:52.000 --> 00:07:58.000]  因為他簡直在禍害公眾衛生,
[00:07:58.000 --> 00:07:59.000]  是不是?
[00:07:59.000 --> 00:08:01.000]  所以我是最有環保意識的,
[00:08:01.000 --> 00:08:04.000]  我立刻就要解決那些黑臉的人,
[00:08:04.000 --> 00:08:05.000]  亭姐妹,
[00:08:05.000 --> 00:08:07.000]  你答應我,
[00:08:07.000 --> 00:08:10.000]  做一個忠心良善的教徒,
[00:08:10.000 --> 00:08:13.000]  我現在給你第一個最低的指標,
[00:08:13.000 --> 00:08:16.000]  無論你處於甚麼環境都好,
[00:08:16.000 --> 00:08:22.000]  你不要給那些沒有相關的人看黑臉,
[00:08:22.000 --> 00:08:23.000]  行不行?
[00:08:23.000 --> 00:08:24.000]  行不行?
[00:08:24.000 --> 00:08:25.000]  行不行?
[00:08:25.000 --> 00:08:26.000]  即是說,
[00:08:26.000 --> 00:08:28.000]  其實都允許你黑臉的,
[00:08:28.000 --> 00:08:29.000]  但黑給誰?
[00:08:29.000 --> 00:08:32.000]  黑給那個應該黑的人看,
[00:08:32.000 --> 00:08:34.000]  行不行?
[00:08:34.000 --> 00:08:35.000]  行不行?
[00:08:35.000 --> 00:08:36.000]  如果你夠膽,
[00:08:36.000 --> 00:08:37.000]  你夠吉士,
[00:08:37.000 --> 00:08:40.000]  黑給神看,
[00:08:40.000 --> 00:08:42.000]  行不行?
[00:08:42.000 --> 00:08:43.000]  如果不敢,
[00:08:43.000 --> 00:08:44.000]  你就要小心,
[00:08:44.000 --> 00:08:47.000]  所以神是很有同理心的,
[00:08:47.000 --> 00:08:48.000]  祂就說,
[00:08:48.000 --> 00:08:51.000]  你做甚麼事這麼憤怒?
[00:08:51.000 --> 00:08:53.000]  你憤怒甚麼?
[00:08:53.000 --> 00:08:55.000]  即是如果你做得好,
[00:08:55.000 --> 00:08:56.000]  這句說話應該是這樣,
[00:08:56.000 --> 00:08:57.000]  如果你是好,
[00:08:57.000 --> 00:08:59.000]  你是做得好,
[00:08:59.000 --> 00:09:01.000]  你是行得好,
[00:09:01.000 --> 00:09:04.000]  我怎會不閱立你呢?
[00:09:04.000 --> 00:09:07.000]  那是不是都應該告訴那個人,
[00:09:07.000 --> 00:09:10.000]  不關阿伯的事,
[00:09:10.000 --> 00:09:11.000]  是不是?
[00:09:11.000 --> 00:09:12.000]  是不是?
[00:09:12.000 --> 00:09:13.000]  好,
[00:09:13.000 --> 00:09:14.000]  如果你是那個人,
[00:09:14.000 --> 00:09:16.000]  你怎麼辦?
[00:09:16.000 --> 00:09:18.000]  你怎麼辦?
[00:09:18.000 --> 00:09:20.000]  給你一秒鐘想想,
[00:09:20.000 --> 00:09:21.000]  如果你是那個人,
[00:09:21.000 --> 00:09:27.000]  你怎樣回應神?
[00:09:27.000 --> 00:09:28.000]  怎樣?
[00:09:28.000 --> 00:09:29.000]  你太不給面子了,
[00:09:29.000 --> 00:09:32.000]  當眾地羞辱我,
[00:09:32.000 --> 00:09:34.000]  是不是?
[00:09:34.000 --> 00:09:36.000]  因為阿伯蒙閱立,
[00:09:36.000 --> 00:09:38.000]  那個人不蒙閱立,
[00:09:38.000 --> 00:09:40.000]  誰知道?
[00:09:40.000 --> 00:09:42.000]  那個人竟然會知道,
[00:09:42.000 --> 00:09:44.000]  即是個個都知道,
[00:09:44.000 --> 00:09:45.000]  是不是?
[00:09:45.000 --> 00:09:47.000]  你太不給面子了,
[00:09:47.000 --> 00:09:48.000]  是可殺,
[00:09:48.000 --> 00:09:50.000]  不可甚麼?
[00:09:50.000 --> 00:09:52.000]  所以他下面應該說,
[00:09:52.000 --> 00:09:53.000]  我現在死給你看,
[00:09:53.000 --> 00:09:54.000]  那就算了,
[00:09:54.000 --> 00:09:55.000]  是不是?
[00:09:55.000 --> 00:09:56.000]  是不是?
[00:09:56.000 --> 00:09:58.000]  真的,
[00:09:58.000 --> 00:10:01.000]  好像是一個公開的事情,
[00:10:01.000 --> 00:10:05.000]  我們有時會不會有些事,
[00:10:05.000 --> 00:10:08.000]  其實都當眾出醜的,
[00:10:08.000 --> 00:10:10.000]  試過沒有?
[00:10:10.000 --> 00:10:12.000]  試過,
[00:10:12.000 --> 00:10:14.000]  當眾出醜的時候,
[00:10:14.000 --> 00:10:16.000]  你的感覺怎樣?
[00:10:16.000 --> 00:10:18.000]  好慘,
[00:10:18.000 --> 00:10:19.000]  好死,
[00:10:19.000 --> 00:10:21.000]  好甚麼?
[00:10:21.000 --> 00:10:23.000]  好不想它發生,
[00:10:23.000 --> 00:10:25.000]  你一定會找原因的,
[00:10:25.000 --> 00:10:28.000]  那你找甚麼原因?
[00:10:28.000 --> 00:10:30.000]  我哪有那麼差?
[00:10:30.000 --> 00:10:32.000]  他差而已,
[00:10:32.000 --> 00:10:33.000]  是不是?
[00:10:33.000 --> 00:10:34.000]  誰是他?
[00:10:34.000 --> 00:10:35.000]  神,
[00:10:35.000 --> 00:10:37.000]  那麼高要求做甚麼?
[00:10:37.000 --> 00:10:38.000]  還有呢?
[00:10:38.000 --> 00:10:39.000]  第二個呢?
[00:10:39.000 --> 00:10:40.000]  阿伯,
[00:10:40.000 --> 00:10:41.000]  裝模作樣,
[00:10:41.000 --> 00:10:43.000]  那麼好做甚麼?
[00:10:43.000 --> 00:10:44.000]  是不是?
[00:10:44.000 --> 00:10:45.000]  好像是,
[00:10:45.000 --> 00:10:47.000]  你的公司加薪加少,
[00:10:47.000 --> 00:10:48.000]  你很生氣,
[00:10:48.000 --> 00:10:51.000]  加得高那個,
[00:10:51.000 --> 00:10:53.000]  你試過沒有?
[00:10:53.000 --> 00:10:56.000]  我但願你是反過來的,
[00:10:56.000 --> 00:10:58.000]  你是加得高那個,
[00:10:58.000 --> 00:11:00.000]  被人生氣你,
[00:11:00.000 --> 00:11:01.000]  是不是?
[00:11:01.000 --> 00:11:02.000]  你試過沒有?
[00:11:02.000 --> 00:11:03.000]  你加得高,
[00:11:03.000 --> 00:11:04.000]  你加得高,
[00:11:04.000 --> 00:11:06.000]  被加得低那個生氣你,
[00:11:06.000 --> 00:11:07.000]  你試過沒有?
[00:11:07.000 --> 00:11:09.000]  試過請舉手,
[00:11:09.000 --> 00:11:10.000]  嘩,
[00:11:10.000 --> 00:11:11.000]  感謝主,
[00:11:11.000 --> 00:11:13.000]  可能很多人很謙和,
[00:11:13.000 --> 00:11:15.000]  不舉手,
[00:11:15.000 --> 00:11:16.000]  嘩,
[00:11:16.000 --> 00:11:17.000]  我記得,
[00:11:17.000 --> 00:11:18.000]  那時我未信耶穌,
[00:11:18.000 --> 00:11:21.000]  所以未需要歸榮要給耶穌,
[00:11:21.000 --> 00:11:22.000]  十六歲,
[00:11:22.000 --> 00:11:24.000]  在寶岡祖,
[00:11:24.000 --> 00:11:25.000]  寶岡祖,
[00:11:25.000 --> 00:11:29.000]  經過一個煉獄般的生活去了寶岡,
[00:11:29.000 --> 00:11:31.000]  突然間我變了好像甚麼?
[00:11:31.000 --> 00:11:34.000]  變了好像在一群女工裏面,
[00:11:34.000 --> 00:11:38.000]  是一個極其超級勁,
[00:11:38.000 --> 00:11:41.000]  有工作效率的女工,
[00:11:41.000 --> 00:11:44.000]  我進去一個半月,
[00:11:44.000 --> 00:11:46.000]  加薪,
[00:11:46.000 --> 00:11:49.000]  加一元零九零,
[00:11:49.000 --> 00:11:51.000]  很厲害,
[00:11:51.000 --> 00:11:54.000]  三個一毫半,
[00:11:54.000 --> 00:11:58.000]  加到四個二,
[00:11:58.000 --> 00:12:00.000]  一元零九零,
[00:12:00.000 --> 00:12:01.000]  嘩,
[00:12:01.000 --> 00:12:03.000]  跟我一條拉做的,
[00:12:03.000 --> 00:12:05.000]  做同樣的工種,
[00:12:05.000 --> 00:12:07.000]  啤飲,
[00:12:07.000 --> 00:12:09.000]  三個人啤飲,
[00:12:09.000 --> 00:12:15.000]  他加九零,
[00:12:15.000 --> 00:12:17.000]  最慘是甚麼?
[00:12:17.000 --> 00:12:19.000]  那張誰加多少,
[00:12:19.000 --> 00:12:25.000]  那張東西是貼出來的,
[00:12:25.000 --> 00:12:28.000]  是否很慘?
[00:12:28.000 --> 00:12:32.000]  很慘,
[00:12:32.000 --> 00:12:36.000]  那加九零那個,
[00:12:36.000 --> 00:12:37.000]  這一個半月來,
[00:12:37.000 --> 00:12:39.000]  我本來跟他很老友,
[00:12:39.000 --> 00:12:41.000]  也有談話的,
[00:12:41.000 --> 00:12:42.000]  嘩,
[00:12:42.000 --> 00:12:44.000]  他突然間很生氣,
[00:12:44.000 --> 00:12:49.000]  有一個時間我去廁所,
[00:12:49.000 --> 00:12:50.000]  一進去,
[00:12:50.000 --> 00:12:51.000]  一推門進去,
[00:12:51.000 --> 00:12:52.000]  嘩,
[00:12:52.000 --> 00:12:56.000]  原來他在那裡跟很多人很大聲地在罵我,
[00:12:56.000 --> 00:12:57.000]  當然我一進去,
[00:12:57.000 --> 00:12:59.000]  他真的超級勁,
[00:12:59.000 --> 00:13:00.000]  甚麼?
[00:13:00.000 --> 00:13:01.000]  尷尬,
[00:13:01.000 --> 00:13:03.000]  我也很尷尬,
[00:13:03.000 --> 00:13:05.000]  我又趕快去完廁所就走,
[00:13:05.000 --> 00:13:06.000]  不過,
[00:13:06.000 --> 00:13:08.000]  我每次去廁所,
[00:13:08.000 --> 00:13:10.000]  大概是三分鐘左右,
[00:13:10.000 --> 00:13:13.000]  他每次去廁所是四十五分鐘,
[00:13:13.000 --> 00:13:16.000]  不只是那次罵我那次,
[00:13:16.000 --> 00:13:17.000]  真的很尷尬,
[00:13:17.000 --> 00:13:19.000]  好朋友沒得做,
[00:13:19.000 --> 00:13:22.000]  於是他就開始單打我,
[00:13:22.000 --> 00:13:24.000]  你知不知道甚麼叫單打?
[00:13:24.000 --> 00:13:25.000]  羽毛球單打,
[00:13:25.000 --> 00:13:27.000]  單打我,
[00:13:27.000 --> 00:13:28.000]  嘩,
[00:13:28.000 --> 00:13:29.000]  他在那裡做得久,
[00:13:29.000 --> 00:13:31.000]  我在那裡做得六個星期,
[00:13:31.000 --> 00:13:33.000]  當然不是很敢,
[00:13:33.000 --> 00:13:34.000]  甚麼?
[00:13:34.000 --> 00:13:35.000]  出聲,
[00:13:35.000 --> 00:13:36.000]  誰知,
[00:13:36.000 --> 00:13:40.000]  原來真的有人會出聲,
[00:13:40.000 --> 00:13:43.000]  有一天他又在那裡單打我,
[00:13:43.000 --> 00:13:45.000]  突然間,
[00:13:45.000 --> 00:13:49.000]  那個教機師傅,
[00:13:49.000 --> 00:13:50.000]  教機師傅,
[00:13:50.000 --> 00:13:52.000]  不關他的事,
[00:13:52.000 --> 00:13:53.000]  不管我們,
[00:13:53.000 --> 00:13:55.000]  教機師傅突然間,
[00:13:55.000 --> 00:13:57.000]  把一把士巴拿,
[00:13:57.000 --> 00:13:58.000]  啪,
[00:13:58.000 --> 00:14:00.000]  拍了在桌子上,
[00:14:00.000 --> 00:14:01.000]  你好辣,
[00:14:01.000 --> 00:14:03.000]  你做甚麼?
[00:14:03.000 --> 00:14:04.000]  讓我一打就打他,
[00:14:04.000 --> 00:14:06.000]  我幾次過來整他,
[00:14:06.000 --> 00:14:07.000]  都見到你單打他,
[00:14:07.000 --> 00:14:08.000]  聽到你單打他,
[00:14:08.000 --> 00:14:12.000]  活該你,嘉利斗領,
[00:14:12.000 --> 00:14:13.000]  你知不知道,
[00:14:13.000 --> 00:14:14.000]  你一天做多少事?
[00:14:14.000 --> 00:14:15.000]  你一天做多少事?
[00:14:15.000 --> 00:14:17.000]  你每次去廁所,
[00:14:17.000 --> 00:14:20.000]  每次去都四十五分鐘,
[00:14:20.000 --> 00:14:21.000]  你跟嘉利說,
[00:14:21.000 --> 00:14:29.000]  原來有人知道,
[00:14:29.000 --> 00:14:30.000]  嘩,
[00:14:30.000 --> 00:14:35.000]  真是可憐,
[00:14:35.000 --> 00:14:38.000]  你猜,
[00:14:38.000 --> 00:14:41.000]  這樣會不會有進步?
[00:14:41.000 --> 00:14:43.000]  我聰明一點,
[00:14:43.000 --> 00:14:46.000]  第二天不要做那麼多,
[00:14:46.000 --> 00:14:47.000]  你明白嗎?
[00:14:47.000 --> 00:14:48.000]  我做得太多,
[00:14:48.000 --> 00:14:50.000]  我太快,
[00:14:50.000 --> 00:14:52.000]  因為他不知道我先前,
[00:14:52.000 --> 00:14:55.000]  經過一個煉獄般的工廠,
[00:14:55.000 --> 00:14:57.000]  不讓人說話,
[00:14:57.000 --> 00:14:59.000]  去洗一間規定你,
[00:14:59.000 --> 00:15:01.000]  幾多分鐘就回來,
[00:15:01.000 --> 00:15:04.000]  我經過一個這樣的過濾,
[00:15:04.000 --> 00:15:07.000]  我才變成機械人,
[00:15:07.000 --> 00:15:09.000]  不過經過這件事之後,
[00:15:09.000 --> 00:15:11.000]  我聰明一點,
[00:15:11.000 --> 00:15:13.000]  我不要做甚麼?
[00:15:13.000 --> 00:15:15.000]  這麼快,
[00:15:15.000 --> 00:15:17.000]  我剛剛想有個決定,
[00:15:17.000 --> 00:15:19.000]  第二天,
[00:15:19.000 --> 00:15:21.000]  我就有一份好工,
[00:15:21.000 --> 00:15:23.000]  這份是四個二,
[00:15:23.000 --> 00:15:25.000]  有一份好工叫我去做,
[00:15:25.000 --> 00:15:27.000]  六元雞,
[00:15:27.000 --> 00:15:28.000]  嘩,
[00:15:28.000 --> 00:15:30.000]  馬上轉甚麼?
[00:15:30.000 --> 00:15:32.000]  馬上轉工,
[00:15:32.000 --> 00:15:34.000]  轉工之後,
[00:15:34.000 --> 00:15:36.000]  你猜我還會不會很拼命地工作?
[00:15:36.000 --> 00:15:38.000]  會不會?
[00:15:38.000 --> 00:15:40.000]  不會,
[00:15:40.000 --> 00:15:45.000]  原來我應該和煉獄般的環境告別,
[00:15:45.000 --> 00:15:46.000]  喂,
[00:15:46.000 --> 00:15:48.000]  頂姐妹,
[00:15:48.000 --> 00:15:50.000]  我講這個故事給你聽,
[00:15:50.000 --> 00:15:52.000]  就說墮落是多麼容易,
[00:15:52.000 --> 00:15:54.000]  殺那間,
[00:15:54.000 --> 00:15:56.000]  我就打回現形,
[00:15:56.000 --> 00:15:58.000]  你明白嗎?
[00:15:58.000 --> 00:16:01.000]  我經過煉獄般的工廠訓練,
[00:16:01.000 --> 00:16:03.000]  我都懶得告訴你,
[00:16:03.000 --> 00:16:05.000]  慘無人道,
[00:16:05.000 --> 00:16:07.000]  然後突然間,
[00:16:07.000 --> 00:16:09.000]  只不過一剎那之間,
[00:16:09.000 --> 00:16:11.000]  我就回到那個甚麼?
[00:16:11.000 --> 00:16:13.000]  那個很自然,
[00:16:13.000 --> 00:16:15.000]  天然的本性裏面,
[00:16:15.000 --> 00:16:17.000]  所以,
[00:16:17.000 --> 00:16:19.000]  你說有競爭,
[00:16:19.000 --> 00:16:21.000]  先有進步?
[00:16:21.000 --> 00:16:23.000]  看看怎樣,
[00:16:23.000 --> 00:16:25.000]  未必,你明白嗎?
[00:16:25.000 --> 00:16:27.000]  再加上,
[00:16:27.000 --> 00:16:29.000]  其實你和第二個人競爭是不公平的,
[00:16:29.000 --> 00:16:31.000]  你同意嗎?
[00:16:31.000 --> 00:16:35.000]  因為那個人和你相距十萬九千里,
[00:16:35.000 --> 00:16:37.000]  你明白嗎?
[00:16:37.000 --> 00:16:39.000]  如果你是一群弱智人士中間,
[00:16:39.000 --> 00:16:41.000]  不好意思,
[00:16:41.000 --> 00:16:43.000]  你是超巴馬,那又如何呢?
[00:16:43.000 --> 00:16:45.000]  你明白嗎?
[00:16:45.000 --> 00:16:50.000]  即是說,其實沒有一個人和你是同等條件的,
[00:16:50.000 --> 00:16:54.000]  在我十七歲信耶穌之後,
[00:16:54.000 --> 00:16:58.000]  主啟示我的第一個處理我人生的態度,
[00:16:58.000 --> 00:17:00.000]  就是增進,
[00:17:00.000 --> 00:17:02.000]  他說不用爭,
[00:17:02.000 --> 00:17:04.000]  我都好像你一樣,
[00:17:04.000 --> 00:17:06.000]  嘩,有競爭才有甚麼?
[00:17:06.000 --> 00:17:08.000]  進步嘛,
[00:17:08.000 --> 00:17:12.000]  主給了一個甚麼競爭方向給我?
[00:17:12.000 --> 00:17:16.000]  他說你今天的你和昨天的你競爭就可以了,
[00:17:16.000 --> 00:17:20.000]  你今天的你比昨天的你厲害就可以了,
[00:17:20.000 --> 00:17:22.000]  你就正在進步了,
[00:17:22.000 --> 00:17:26.000]  有沒有道理呀?
[00:17:26.000 --> 00:17:28.000]  我當時十七歲,
[00:17:28.000 --> 00:17:30.000]  其實是沒有智慧不出這些東西的,
[00:17:30.000 --> 00:17:33.000]  是一個啟示來的,
[00:17:33.000 --> 00:17:35.000]  為甚麼?
[00:17:35.000 --> 00:17:39.000]  是一個悲慘的事件帶來的啟示,
[00:17:39.000 --> 00:17:43.000]  就是我剛剛入了夜小學讀書,
[00:17:43.000 --> 00:17:45.000]  太久沒有讀書了,
[00:17:45.000 --> 00:17:47.000]  太喜歡讀書,
[00:17:47.000 --> 00:17:50.000]  所以太用心讀書,
[00:17:50.000 --> 00:17:53.000]  而一個不經意考第一,
[00:17:53.000 --> 00:17:56.000]  是真是不經意的,
[00:17:56.000 --> 00:17:57.000]  沒有想過考第一,
[00:17:57.000 --> 00:17:59.000]  而一個不經意考第一,
[00:17:59.000 --> 00:18:01.000]  固然我以前讀小學都有考第一,
[00:18:01.000 --> 00:18:03.000]  不過想著這麼久沒有讀書,
[00:18:03.000 --> 00:18:05.000]  應該考不到第一的了,
[00:18:05.000 --> 00:18:07.000]  但是一個不經意考第一,
[00:18:07.000 --> 00:18:09.000]  但是我的班長,
[00:18:09.000 --> 00:18:11.000]  我那個經常考第一的班長,
[00:18:11.000 --> 00:18:15.000]  就不再上學了,
[00:18:15.000 --> 00:18:19.000]  然後,因為我剛剛信耶穌,
[00:18:19.000 --> 00:18:22.000]  並且班長也是一個很好的基督徒,
[00:18:22.000 --> 00:18:25.000]  我就覺得班長真是很好,
[00:18:25.000 --> 00:18:27.000]  他為甚麼不讀書呢?
[00:18:27.000 --> 00:18:30.000]  我要和全道人一起去探望他,
[00:18:30.000 --> 00:18:33.000]  哎呀,我和全道人去探望他的時候,
[00:18:33.000 --> 00:18:34.000]  我不懂得說話,
[00:18:34.000 --> 00:18:36.000]  我剛剛信耶穌沒多久,
[00:18:36.000 --> 00:18:38.000]  我就說,哎呀,阿彬哥,
[00:18:38.000 --> 00:18:41.000]  你不要不讀了,有甚麼困難?
[00:18:41.000 --> 00:18:43.000]  說出來,我們大家商量一下,
[00:18:43.000 --> 00:18:45.000]  解決他吧,
[00:18:45.000 --> 00:18:48.000]  他就,我捉著他的手來說,
[00:18:48.000 --> 00:18:51.000]  他真是有點厭惡我的感覺,
[00:18:51.000 --> 00:18:54.000]  我捉著他的手,拔下來,拔下來,
[00:18:54.000 --> 00:18:57.000]  他未至於推我的,拔下來,
[00:18:57.000 --> 00:19:00.000]  行了,你不用說了,
