
[00:00:00.000 --> 00:00:02.000]  主耶穌是我們的救主
[00:06:32.000 --> 00:06:34.000]  他就半夜來找耶穌
[00:06:34.000 --> 00:06:36.000]  他來到的時候
[00:06:36.000 --> 00:06:38.000]  他就問耶穌一個問題
[00:06:38.000 --> 00:06:40.000]  大家如果剛才讀的聖經
[00:06:40.000 --> 00:06:42.000]  你會留意到第三章二節
[00:06:42.000 --> 00:06:44.000]  聖經就說
[00:06:44.000 --> 00:06:46.000]  這位尼哥德姆
[00:06:46.000 --> 00:06:48.000]  他夜間來到耶穌那裏對他說
[00:06:48.000 --> 00:06:50.000]  拉比
[00:06:50.000 --> 00:06:52.000]  我們知道你是從神那裏來的教師
[00:06:52.000 --> 00:06:56.000]  因為如果沒有神同在
[00:06:56.000 --> 00:06:58.000]  你所行的這些神蹟
[00:06:58.000 --> 00:07:00.000]  就沒有人能行
[00:07:00.000 --> 00:07:02.000]  這位
[00:07:02.000 --> 00:07:04.000]  伯尼賽人
[00:07:04.000 --> 00:07:06.000]  他看到神
[00:07:06.000 --> 00:07:08.000]  在耶穌身上
[00:07:08.000 --> 00:07:10.000]  他見到神
[00:07:10.000 --> 00:07:12.000]  他說不可能是人能夠做這些事
[00:07:12.000 --> 00:07:14.000]  一定是神與你同在
[00:07:14.000 --> 00:07:16.000]  但是
[00:07:16.000 --> 00:07:18.000]  怎樣能夠有神的同在
[00:07:18.000 --> 00:07:20.000]  怎樣能夠認識神
[00:07:20.000 --> 00:07:22.000]  他裏面有很大的
[00:07:22.000 --> 00:07:24.000]  渴求要知道
[00:07:24.000 --> 00:07:26.000]  當他這樣問的時候
[00:07:26.000 --> 00:07:28.000]  他在問一些屬於神的事
[00:07:28.000 --> 00:07:30.000]  屬於天的事
[00:07:30.000 --> 00:07:32.000]  或者說超越這個世界的事情
[00:07:32.000 --> 00:07:34.000]  但是當耶穌一聽見的時候
[00:07:34.000 --> 00:07:36.000]  回答他
[00:07:36.000 --> 00:07:38.000]  好像不是很對題
[00:07:38.000 --> 00:07:40.000]  說了其他事情
[00:07:40.000 --> 00:07:42.000]  但是你小心看
[00:07:42.000 --> 00:07:44.000]  原來他對著他內心問題的核心
[00:07:44.000 --> 00:07:46.000]  回答他
[00:07:46.000 --> 00:07:48.000]  所以在下面第三節
[00:07:48.000 --> 00:07:50.000]  你見到
[00:07:50.000 --> 00:07:52.000]  耶穌回答
[00:07:52.000 --> 00:07:54.000]  我實實在在告訴你
[00:07:54.000 --> 00:07:56.000]  人若不從生
[00:07:56.000 --> 00:07:58.000]  神的過
[00:07:58.000 --> 00:08:00.000]  沒錯
[00:08:00.000 --> 00:08:02.000]  人不能夠幫助自己
[00:08:02.000 --> 00:08:04.000]  人自己不能解決自己的問題
[00:08:04.000 --> 00:08:06.000]  如果你糾纏在
[00:08:06.000 --> 00:08:08.000]  人的能力範圍裏
[00:08:08.000 --> 00:08:10.000]  你沒有出路
[00:08:10.000 --> 00:08:12.000]  而尼哥德姆
[00:08:12.000 --> 00:08:14.000]  他問了一個屬於天的問題
[00:08:14.000 --> 00:08:16.000]  因此耶穌告訴他
[00:08:16.000 --> 00:08:18.000]  沒錯
[00:08:18.000 --> 00:08:20.000]  人如果要能夠
[00:08:20.000 --> 00:08:22.000]  有神的同在
[00:08:22.000 --> 00:08:24.000]  你必須要從生
[00:08:24.000 --> 00:08:26.000]  否則就不能夠
[00:08:26.000 --> 00:08:28.000]  見到
[00:08:28.000 --> 00:08:30.000]  或者進入到神的國
[00:08:30.000 --> 00:08:32.000]  突然間
[00:08:32.000 --> 00:08:34.000]  主耶穌提出一件事情
[00:08:34.000 --> 00:08:36.000]  不單單是這個世界上有的社會
[00:08:36.000 --> 00:08:38.000]  國家
[00:08:38.000 --> 00:08:40.000]  是有神永恆的國度
[00:08:40.000 --> 00:08:42.000]  這個國度也都明顯
[00:08:42.000 --> 00:08:44.000]  是超越了我們地上
[00:08:44.000 --> 00:08:46.000]  所身處的
[00:08:46.000 --> 00:08:48.000]  物質的世界
[00:08:48.000 --> 00:08:50.000]  但是要能夠進入
[00:08:50.000 --> 00:08:52.000]  這個神的國度
[00:08:52.000 --> 00:08:54.000]  你必須要從生
[00:08:54.000 --> 00:08:58.000]  當尼哥德姆聽見的時候
[00:08:58.000 --> 00:09:00.000]  他心裏面還在想
[00:09:00.000 --> 00:09:02.000]  地上的物質的世界
[00:09:02.000 --> 00:09:04.000]  怎麼可能
[00:09:04.000 --> 00:09:06.000]  人回到媽媽的母腹再次
[00:09:06.000 --> 00:09:08.000]  生出來呢
[00:09:08.000 --> 00:09:10.000]  沒錯耶穌提到從生的字
[00:09:10.000 --> 00:09:12.000]  原來文字很清楚
[00:09:12.000 --> 00:09:14.000]  是由兩個字組成的
[00:09:14.000 --> 00:09:16.000]  所以有些英文聖經
[00:09:16.000 --> 00:09:18.000]  也叫born again
[00:09:18.000 --> 00:09:20.000]  因為含義是在說
[00:09:20.000 --> 00:09:22.000]  人是再次出生
[00:09:22.000 --> 00:09:24.000]  或者說
[00:09:24.000 --> 00:09:26.000]  從天上生的意思
[00:09:26.000 --> 00:09:28.000]  不是地上的事
[00:09:28.000 --> 00:09:30.000]  所以不會是
[00:09:30.000 --> 00:09:32.000]  母腹的再生
[00:09:32.000 --> 00:09:34.000]  而是在神的裏面
[00:09:34.000 --> 00:09:36.000]  在天上的恩典裏面
[00:09:36.000 --> 00:09:38.000]  人可以經歷那種再生
[00:09:38.000 --> 00:09:40.000]  當主耶穌
[00:09:40.000 --> 00:09:42.000]  再回答他的時候
[00:09:42.000 --> 00:09:44.000]  不要從物質的角度
[00:09:44.000 --> 00:09:46.000]  去了解這件事
[00:09:46.000 --> 00:09:48.000]  因為屬天的事屬神的事情
[00:09:48.000 --> 00:09:50.000]  我們要告訴他們
[00:09:50.000 --> 00:09:52.000]  第五節耶穌回答
[00:09:52.000 --> 00:09:54.000]  我很清楚
[00:09:54.000 --> 00:09:56.000]  很實在地告訴你
[00:09:56.000 --> 00:09:58.000]  人若不是從水
[00:09:58.000 --> 00:10:00.000]  和聖靈生的
[00:10:00.000 --> 00:10:02.000]  就不能進神的國
[00:10:02.000 --> 00:10:04.000]  不是在母腹再生
[00:10:04.000 --> 00:10:06.000]  而是從水
[00:10:06.000 --> 00:10:08.000]  這裡所說的
[00:10:08.000 --> 00:10:10.000]  正如主耶穌所說
[00:10:10.000 --> 00:10:12.000]  水代表神
[00:10:12.000 --> 00:10:14.000]  要來到去潔淨
[00:10:14.000 --> 00:10:16.000]  人的生命
[00:10:16.000 --> 00:10:18.000]  主耶穌的污穢
[00:10:18.000 --> 00:10:20.000]  帶給人有聖潔的生命
[00:10:20.000 --> 00:10:22.000]  正正是主耶穌
[00:10:22.000 --> 00:10:24.000]  所要講述到
[00:10:24.000 --> 00:10:26.000]  祂自己所要帶來的拯救
[00:10:26.000 --> 00:10:28.000]  帶給生命有潔淨
[00:10:28.000 --> 00:10:30.000]  從水而生
[00:10:30.000 --> 00:10:32.000]  也都從聖靈而生
[00:10:32.000 --> 00:10:34.000]  不是人自己的工作
[00:10:34.000 --> 00:10:36.000]  而是神的靈
[00:10:36.000 --> 00:10:38.000]  進入了我們裏面
[00:10:38.000 --> 00:10:40.000]  叫我們這個已死的生命
[00:10:40.000 --> 00:10:42.000]  能夠再次重新活過來
[00:10:44.000 --> 00:10:46.000]  是神的工作
[00:10:46.000 --> 00:10:48.000]  是聖靈的工作
[00:10:48.000 --> 00:10:50.000]  以致可以經歷我們肉體
[00:10:50.000 --> 00:10:52.000]  本身不會經歷到的事情
[00:10:52.000 --> 00:10:54.000]  我講回剛才的故事
[00:10:54.000 --> 00:10:56.000]  我未講完
[00:10:56.000 --> 00:10:58.000]  那位男士
[00:10:58.000 --> 00:11:00.000]  那位朋友
[00:11:00.000 --> 00:11:02.000]  太太離婚之後
[00:11:02.000 --> 00:11:04.000]  他更加覺得絕望
[00:11:04.000 --> 00:11:06.000]  對自己已經完全失望
[00:11:06.000 --> 00:11:08.000]  仍然控制不住繼續賭博
[00:11:08.000 --> 00:11:10.000]  但特別的事情發生
[00:11:10.000 --> 00:11:12.000]  就是這位太太離婚之後
[00:11:12.000 --> 00:11:14.000]  在一個髮廊裏面
[00:11:14.000 --> 00:11:16.000]  有一位髮型師傅
[00:11:16.000 --> 00:11:18.000]  跟他聊天
[00:11:18.000 --> 00:11:20.000]  然後跟他說道
[00:11:20.000 --> 00:11:22.000]  主耶穌的事情
[00:11:22.000 --> 00:11:24.000]  原來是基督徒的髮型師
[00:11:24.000 --> 00:11:26.000]  幫助他信了耶穌
[00:11:26.000 --> 00:11:28.000]  告訴他
[00:11:28.000 --> 00:11:30.000]  其實你可以想一想
[00:11:30.000 --> 00:11:32.000]  先生可以幫他
[00:11:32.000 --> 00:11:34.000]  就是有一個叫基督教的
[00:11:34.000 --> 00:11:36.000]  戒賭團契
[00:11:36.000 --> 00:11:38.000]  這位太太聽完之後
[00:11:38.000 --> 00:11:40.000]  她的心裏有一種新的盼望
[00:11:40.000 --> 00:11:42.000]  她自己經歷到
[00:11:42.000 --> 00:11:44.000]  耶穌給她的盼望
[00:11:44.000 --> 00:11:46.000]  然後她就去找她的先生
[00:11:46.000 --> 00:11:48.000]  雖然有一段時間
[00:11:48.000 --> 00:11:50.000]  沒有再接觸
[00:11:50.000 --> 00:11:52.000]  突然間心中有新的盼望
[00:11:52.000 --> 00:11:54.000]  你跟我去一個團契
[00:11:54.000 --> 00:11:56.000]  什麼團契
[00:11:56.000 --> 00:11:58.000]  戒賭團契
[00:11:58.000 --> 00:12:00.000]  戒過很多次沒有用
[00:12:00.000 --> 00:12:02.000]  但最終她跟他去
[00:12:02.000 --> 00:12:04.000]  去到的時候
[00:12:04.000 --> 00:12:06.000]  她見到很多朋友
[00:12:06.000 --> 00:12:08.000]  她一見到他們的時候
[00:12:08.000 --> 00:12:10.000]  她說都是賭的
[00:12:10.000 --> 00:12:12.000]  都是那些背景的
[00:12:12.000 --> 00:12:14.000]  但是當她在裏面
[00:12:14.000 --> 00:12:16.000]  一路聽他們說
[00:12:16.000 --> 00:12:18.000]  他們的經歷的時候
[00:12:18.000 --> 00:12:20.000]  這位男士後來說
[00:12:20.000 --> 00:12:22.000]  他說我完全沒有想到
[00:12:22.000 --> 00:12:24.000]  他們
[00:12:24.000 --> 00:12:26.000]  變了
[00:12:26.000 --> 00:12:28.000]  他們改變了
[00:12:28.000 --> 00:12:30.000]  然後他說我忍不住
[00:12:30.000 --> 00:12:32.000]  在那個環境
[00:12:32.000 --> 00:12:34.000]  大男人走路走
[00:12:34.000 --> 00:12:36.000]  聽見他們怎樣改變過來
[00:12:36.000 --> 00:12:38.000]  一個一個說
[00:12:38.000 --> 00:12:40.000]  他們自己不同的經歷
[00:12:40.000 --> 00:12:42.000]  這位男士在當時
[00:12:42.000 --> 00:12:44.000]  也接受了主耶穌
[00:12:44.000 --> 00:12:46.000]  然後他自己也經歷到
[00:12:46.000 --> 00:12:48.000]  一種生命的力量
[00:12:48.000 --> 00:12:50.000]  他可以拒絕賭博
[00:12:50.000 --> 00:12:52.000]  他太太
[00:12:52.000 --> 00:12:54.000]  跟他繼續來往
[00:12:54.000 --> 00:12:56.000]  也一步步
[00:12:56.000 --> 00:12:58.000]  見到他真正改變過來
[00:12:58.000 --> 00:13:00.000]  後來這位太太
[00:13:00.000 --> 00:13:02.000]  決心跟先生再一次復合
[00:13:02.000 --> 00:13:04.000]  在結婚16年之後
[00:13:04.000 --> 00:13:06.000]  結婚的日子
[00:13:06.000 --> 00:13:08.000]  他們再一次復婚
[00:13:08.000 --> 00:13:10.000]  再一次結婚
[00:13:10.000 --> 00:13:12.000]  再一次兩個人走在一起
[00:13:12.000 --> 00:13:14.000]  很多人都經歷到
[00:13:14.000 --> 00:13:16.000]  自己沒有力量
[00:13:16.000 --> 00:13:18.000]  自己不能夠做什麼
[00:13:18.000 --> 00:13:20.000]  但是上帝
[00:13:20.000 --> 00:13:22.000]  改變了人的生命
[00:13:22.000 --> 00:13:24.000]  為什麼我們改變不了自己
[00:13:24.000 --> 00:13:26.000]  為什麼我們好像
[00:13:26.000 --> 00:13:28.000]  一直都不能夠幫助自己改變
[00:13:28.000 --> 00:13:30.000]  聖經說
[00:13:30.000 --> 00:13:32.000]  因為我們的靈已經死了
[00:13:32.000 --> 00:13:34.000]  我想在這個時候
[00:13:34.000 --> 00:13:36.000]  你幫我揭一處經文
[00:13:36.000 --> 00:13:38.000]  經文很清楚說明我們的情況
[00:13:38.000 --> 00:13:40.000]  聖經在後來的
[00:13:40.000 --> 00:13:42.000]  已忽所書
[00:13:42.000 --> 00:13:44.000]  第二章
[00:13:44.000 --> 00:13:46.000]  或者你可以聽我讀出來
[00:13:46.000 --> 00:13:48.000]  聖經已忽所書
[00:13:48.000 --> 00:13:50.000]  聖經1755頁
[00:13:50.000 --> 00:14:00.000]  已忽所書第二章第一節
[00:14:02.000 --> 00:14:04.000]  這裡聖經這樣說
[00:14:04.000 --> 00:14:06.000]  我們看旁邊的和合本
[00:14:06.000 --> 00:14:16.000]  然後第五節
[00:14:16.000 --> 00:14:30.000]  聖經講述了一種情況
[00:14:30.000 --> 00:14:32.000]  當人未認識神之前
[00:14:32.000 --> 00:14:34.000]  我們的靈
[00:14:34.000 --> 00:14:36.000]  我們的靈魂
[00:14:36.000 --> 00:14:38.000]  已經死了
[00:14:38.000 --> 00:14:40.000]  是死在過犯罪惡之中
[00:14:40.000 --> 00:14:42.000]  聖經特別提過
[00:14:42.000 --> 00:14:44.000]  過犯是說一件事情
[00:14:44.000 --> 00:14:46.000]  是說人那種主動
[00:14:46.000 --> 00:14:48.000]  去走偏差的路
[00:14:48.000 --> 00:14:50.000]  知道有正直的路
[00:14:50.000 --> 00:14:52.000]  但是沒有去走
[00:14:52.000 --> 00:14:54.000]  反而走了偏差的路
[00:14:54.000 --> 00:14:56.000]  是過犯
[00:14:56.000 --> 00:14:58.000]  有些事情明知道不應該做
[00:14:58.000 --> 00:15:00.000]  但是做了
[00:15:00.000 --> 00:15:02.000]  應該做的事情
[00:15:02.000 --> 00:15:04.000]  沒有去做
[00:15:04.000 --> 00:15:06.000]  這是我們上述讀到聖經的時候
[00:15:06.000 --> 00:15:08.000]  講述到的情況
[00:15:08.000 --> 00:15:10.000]  聖經說就在這樣的情況
[00:15:10.000 --> 00:15:12.000]  人離開上帝
[00:15:12.000 --> 00:15:14.000]  人在罪當中
[00:15:14.000 --> 00:15:16.000]  因此他的靈魂死去
[00:15:16.000 --> 00:15:18.000]  人死在過犯罪惡之中
[00:15:18.000 --> 00:15:20.000]  但是在這個情況之下
[00:15:20.000 --> 00:15:22.000]  好像無望
[00:15:22.000 --> 00:15:24.000]  但是聖經就清楚說
[00:15:24.000 --> 00:15:26.000]  但是有神的憐憫
[00:15:26.000 --> 00:15:28.000]  會留意到現已
[00:15:28.000 --> 00:15:30.000]  一個轉變
[00:15:30.000 --> 00:15:32.000]  神既有豐富的憐憫
[00:15:32.000 --> 00:15:34.000]  也因祂愛我們的
[00:15:34.000 --> 00:15:36.000]  大愛
[00:15:36.000 --> 00:15:38.000]  各位朋友各位頂姐妹
[00:15:38.000 --> 00:15:40.000]  不要忘記
[00:15:40.000 --> 00:15:42.000]  就算你覺得
[00:15:42.000 --> 00:15:44.000]  自己這個世上沒有什麼人
[00:15:44.000 --> 00:15:46.000]  真是關心你愛你的
[00:15:46.000 --> 00:15:48.000]  要記得有一位神
[00:15:48.000 --> 00:15:50.000]  祂愛你的
[00:15:50.000 --> 00:15:52.000]  我很記得那位
[00:15:52.000 --> 00:15:54.000]  失明的一位
[00:15:54.000 --> 00:15:56.000]  朋友
[00:15:56.000 --> 00:15:58.000]  他說到他自己
[00:15:58.000 --> 00:16:00.000]  自小已經失明從來看不到東西
[00:16:00.000 --> 00:16:02.000]  三歲的時候
[00:16:02.000 --> 00:16:04.000]  跟小朋友一起玩
[00:16:04.000 --> 00:16:06.000]  大家一起走了
[00:16:06.000 --> 00:16:08.000]  他跟著他們走
[00:16:08.000 --> 00:16:10.000]  但不知道前面有一條很大的坑渠
[00:16:10.000 --> 00:16:12.000]  自己跌了下去
[00:16:12.000 --> 00:16:14.000]  但其他人沒有事
[00:16:14.000 --> 00:16:16.000]  個個跳過去就走了
[00:16:16.000 --> 00:16:18.000]  他是第一次知道自己
[00:16:18.000 --> 00:16:20.000]  原來是失明看不到東西
[00:16:20.000 --> 00:16:22.000]  其他人是看到的
