
[00:00:00.000 --> 00:00:01.600]  很多人都會這樣形容的
[00:02:52.000 --> 00:02:56.400]  其實你們這幫猶太人所期待的救主
[00:02:56.400 --> 00:02:58.720]  所期待的微塞亞
[00:02:58.720 --> 00:03:00.880]  究竟是怎樣的呢?
[00:03:00.880 --> 00:03:05.000]  好像無論上帝差派哪一位先知來到你們當中
[00:03:05.000 --> 00:03:07.760]  他都不符合你們的前設
[00:03:07.760 --> 00:03:11.200]  簡單來說就是他不是你想像中這樣
[00:03:11.200 --> 00:03:12.640]  耶穌基督藉著這個比喻
[00:03:12.640 --> 00:03:16.040]  來問當時的猶太人兩條問題
[00:03:16.040 --> 00:03:17.520]  第一
[00:03:17.520 --> 00:03:21.960]  就是說你們是不是期待著一位審判萬民
[00:03:21.960 --> 00:03:24.320]  審判萬邦的主呢?
[00:03:24.320 --> 00:03:29.440]  那為何施洗約翰在約旦河的河邊宣講天國近了
[00:03:29.440 --> 00:03:32.480]  眾人都應該悔改的時候
[00:03:32.480 --> 00:03:34.640]  為何你們不接受上帝的呼籲
[00:03:34.640 --> 00:03:37.080]  不願意承認自己的過犯
[00:03:37.080 --> 00:03:38.520]  拒絕回轉
[00:03:38.520 --> 00:03:41.240]  還要以被鬼附來去誣衊
[00:03:41.240 --> 00:03:44.560]  毀謗上帝的僕人?
[00:03:44.560 --> 00:03:49.280]  第二,如果你們是期待著一位願意憐憫人
[00:03:49.280 --> 00:03:51.840]  施持愛的主
[00:03:51.840 --> 00:03:54.280]  那為何當我耶穌基督
[00:03:54.280 --> 00:03:58.040]  上帝的道導成了肉身的那位人子
[00:03:58.040 --> 00:04:02.200]  在你們的中間傳揚罪德赦免的信息
[00:04:02.200 --> 00:04:03.720]  即使是沉淪的罪人
[00:04:03.720 --> 00:04:06.000]  都能夠被上帝憐憫
[00:04:06.000 --> 00:04:08.400]  被祂拯救的時候
[00:04:08.400 --> 00:04:12.280]  那為何你們卻是不願意接受
[00:04:12.280 --> 00:04:16.080]  上帝將這份無條件的恩典
[00:04:16.080 --> 00:04:19.520]  賜給了敘利和罪人
[00:04:19.520 --> 00:04:21.640]  為何你們拒絕
[00:04:21.640 --> 00:04:26.160]  為身邊那些失而復得的生命感到歡喜快樂
[00:04:26.160 --> 00:04:31.040]  其實你們想怎樣呢?
[00:04:31.040 --> 00:04:33.880]  耶穌基督昔日這番說話
[00:04:33.880 --> 00:04:37.840]  不知道會不會和我們今天扯上一些關係
[00:04:37.840 --> 00:04:40.400]  不知道我們會不會曾經試過
[00:04:40.400 --> 00:04:42.840]  其實我們都對上帝
[00:04:42.840 --> 00:04:46.640]  對我們的信仰帶著一份的前設
[00:04:46.640 --> 00:04:51.040]  可能我們心裏面都期待著一位審判萬人
[00:04:51.040 --> 00:04:52.520]  審判萬邦
[00:04:52.520 --> 00:04:57.920]  能夠為社會為世界帶來公正公義的主
[00:04:57.920 --> 00:04:59.240]  但諷刺的是甚麼呢?
[00:04:59.240 --> 00:05:01.400]  當上帝派人指出
[00:05:01.400 --> 00:05:03.880]  我們自己做得一些不好
[00:05:03.880 --> 00:05:05.120]  做得不足
[00:05:05.120 --> 00:05:06.200]  得罪人
[00:05:06.200 --> 00:05:08.720]  得罪上帝的地方的時候
[00:05:08.720 --> 00:05:10.960]  我們卻是選擇迴避
[00:05:10.960 --> 00:05:15.320]  不願意去面對和人之間的那個嚴軀
[00:05:15.320 --> 00:05:18.040]  不想正視自己生命裏面的問題
[00:05:18.040 --> 00:05:22.720]  甚至要詆毀上帝的使者
[00:05:22.720 --> 00:05:24.200]  另一方面可能
[00:05:24.200 --> 00:05:28.400]  我們都心裏面期待著一位願意憐憫人
[00:05:28.400 --> 00:05:31.040]  願意施持愛的主
[00:05:31.040 --> 00:05:31.800]  但可惜的是
[00:05:31.800 --> 00:05:35.600]  當上帝將這份無條件的救恩
[00:05:35.600 --> 00:05:41.680]  賜給我們認為不配接受這份禮物的人的時候
[00:05:41.680 --> 00:05:44.840]  可能是那些跟我們看法不同
[00:05:44.840 --> 00:05:47.560]  可能是跟我們社會地位不同
[00:05:47.560 --> 00:05:49.400]  政治立場不同
[00:05:49.400 --> 00:05:52.040]  性取向不同的人的時候
[00:05:52.040 --> 00:05:53.320]  我們就會覺得
[00:05:53.320 --> 00:05:54.920]  有沒有搞錯?
[00:05:54.920 --> 00:05:57.200]  他都可以被上帝拯救?
[00:05:57.200 --> 00:06:01.200]  不是吧?
[00:06:01.200 --> 00:06:02.560]  說到底
[00:06:02.560 --> 00:06:05.080]  我們這些的前設
[00:06:05.080 --> 00:06:07.080]  其實都反映著一個更加重要
[00:06:07.080 --> 00:06:09.680]  更加深層次的問題
[00:06:09.680 --> 00:06:13.520]  就是我們都很想上帝按住我的期望
[00:06:13.520 --> 00:06:16.680]  按住我對公義的理解
[00:06:16.680 --> 00:06:17.840]  那個準則
[00:06:17.840 --> 00:06:19.840]  按住我心裏面的那把尺
[00:06:19.840 --> 00:06:22.320]  來出現在我面前
[00:06:22.320 --> 00:06:23.640]  不知不覺間
[00:06:23.640 --> 00:06:26.640]  我們好像忘記了哪一位是人
[00:06:26.640 --> 00:06:31.240]  哪一位才是上帝
[00:06:31.240 --> 00:06:32.600]  從上帝的經文裏面
[00:06:32.600 --> 00:06:33.920]  我們看到
[00:06:33.920 --> 00:06:37.960]  耶穌基督其實是在擇避他所身處的那個世代
[00:06:37.960 --> 00:06:40.720]  他在擇避當時的猶太人
[00:06:40.720 --> 00:06:43.560]  對施捨約翰
[00:06:43.560 --> 00:06:45.680]  對他自己所傳的信息
[00:06:45.680 --> 00:06:48.280]  充滿著很多負面的回應
[00:06:48.280 --> 00:06:50.200]  情況就好像街上
[00:06:50.200 --> 00:06:51.640]  剛才那個比喻
[00:06:51.640 --> 00:06:55.560]  不肯投入遊戲的那幫弟弟一樣
[00:06:55.560 --> 00:06:56.600]  有趣的是什麼呢?
[00:06:56.600 --> 00:06:57.520]  但是
[00:06:57.520 --> 00:07:00.760]  耶穌基督在二十五至二十六節
[00:07:00.760 --> 00:07:01.960]  他卻是指出
[00:07:01.960 --> 00:07:05.160]  咦?上帝卻是選擇將祂的真理
[00:07:05.160 --> 00:07:09.000]  向「嬰孩」啟示出來
[00:07:09.000 --> 00:07:10.960]  咦?那就有點奇怪了
[00:07:10.960 --> 00:07:13.600]  耶穌基督一開始就是擇避以色列人
[00:07:13.600 --> 00:07:14.720]  說他們行事為人
[00:07:14.720 --> 00:07:16.880]  好像街邊的那些小孩一樣
[00:07:16.880 --> 00:07:18.760]  但之後又說
[00:07:18.760 --> 00:07:22.960]  唯有小孩子才能夠看到上帝的啟示
[00:07:22.960 --> 00:07:27.720]  咦?好像是否有點矛盾呢?
[00:07:27.720 --> 00:07:28.800]  其實耶穌基督
[00:07:28.800 --> 00:07:32.240]  這裡指的是兩種不同年紀的小朋友
[00:07:32.240 --> 00:07:34.880]  前者街邊的那些弟弟
[00:07:34.880 --> 00:07:37.960]  俗話說,我們可以說是「屁孩」
[00:07:37.960 --> 00:07:40.240]  後者「嬰孩」
[00:07:40.240 --> 00:07:42.760]  是指出生不久
[00:07:42.760 --> 00:07:46.800]  仍然是需要母親餵哺的初生嬰兒
[00:07:46.800 --> 00:07:49.800]  兩者的分別在哪裡呢?
[00:07:49.800 --> 00:07:51.840]  「屁孩」我問過 CheckGBT
[00:07:51.840 --> 00:07:52.640]  那他又說什麼呢?
[00:07:52.640 --> 00:07:55.800]  他說是指一些自以為是
[00:07:55.800 --> 00:07:57.120]  不自量力
[00:07:57.120 --> 00:07:58.480]  不懂得反省
[00:07:58.480 --> 00:07:59.480]  喜歡搗亂
[00:07:59.480 --> 00:08:03.240]  以及搞破壞的小朋友
[00:08:03.240 --> 00:08:06.400]  他們和「嬰孩」最大的分別是什麼呢?
[00:08:06.400 --> 00:08:08.800]  「屁孩」是有著一些小聰明
[00:08:08.800 --> 00:08:13.160]  認為自己所學的東西已經足夠了
[00:08:13.160 --> 00:08:15.720]  所以令到他們不肯聽人說
[00:08:15.720 --> 00:08:20.800]  甚至會讓人感到他們有一種反叛的態度
[00:08:20.800 --> 00:08:21.960]  相反
[00:08:21.960 --> 00:08:24.920]  「嬰孩」是一個非常脆弱
[00:08:24.920 --> 00:08:28.560]  非常無助的小生命
[00:08:28.560 --> 00:08:29.680]  他們能夠做到的
[00:08:29.680 --> 00:08:34.600]  就是單單地去依靠他們的父母
[00:08:34.600 --> 00:08:37.840]  如果沒有了父母的照顧
[00:08:37.840 --> 00:08:42.440]  他們就不能夠生存下去
[00:08:42.440 --> 00:08:46.120]  耶穌基督基督所表達的其實很合理
[00:08:46.120 --> 00:08:48.200]  祂責備當時的以色列人
[00:08:48.200 --> 00:08:49.160]  行事為人
[00:08:49.160 --> 00:08:51.880]  好像街邊的「屁孩」
[00:08:51.880 --> 00:08:54.280]  因為他們既不合作
[00:08:54.280 --> 00:08:56.720]  也選擇不投入
[00:08:56.720 --> 00:09:00.760]  不參與在上帝拯救的計劃之中
[00:09:00.760 --> 00:09:03.880]  還要選擇和上帝對著幹
[00:09:03.880 --> 00:09:06.800]  表現非常反叛
[00:09:06.800 --> 00:09:10.240]  這也是因為在他們心中
[00:09:10.240 --> 00:09:13.080]  有一個對著他們的「媚賽亞」
[00:09:13.080 --> 00:09:15.720]  對著他們的救主的前設
[00:09:15.720 --> 00:09:18.680]  他們覺得將要來臨的「媚賽亞」
[00:09:18.680 --> 00:09:20.560]  應該要是一位軍士
[00:09:20.560 --> 00:09:23.920]  能夠釋放他們的政治領袖
[00:09:23.920 --> 00:09:26.000]  他們帶著很多的前設
[00:09:26.000 --> 00:09:31.040]  他們覺得「媚賽亞」應該是這樣的
[00:09:31.040 --> 00:09:33.360]  耶穌基督所期望的是
[00:09:33.360 --> 00:09:35.920]  祂很希望這一群以色列人
[00:09:35.920 --> 00:09:40.600]  能夠學習像「嬰孩」那樣
[00:09:40.600 --> 00:09:42.040]  祂很希望以色列人
[00:09:42.040 --> 00:09:46.680]  能夠放下他們一向所依賴的一些小聰明
[00:09:46.680 --> 00:09:48.080]  一些的智慧
[00:09:48.080 --> 00:09:49.640]  一些的經驗
[00:09:49.640 --> 00:09:54.280]  繼而學習單純謙卑地依靠上帝
[00:09:54.280 --> 00:10:00.520]  仰望祂好像「嬰孩」依賴父母一樣
[00:10:00.520 --> 00:10:02.640]  一個裝滿了水的杯子
[00:10:02.640 --> 00:10:04.880]  它不能夠裝更加多的水
[00:10:04.880 --> 00:10:06.400]  這個很合理嗎?
[00:10:06.400 --> 00:10:09.360]  因為當這個杯子是滿的時候
[00:10:09.360 --> 00:10:10.960]  它根本沒有多餘的空間
[00:10:10.960 --> 00:10:13.520]  能夠承載更加多的液體
[00:10:13.520 --> 00:10:16.640]  當我們強行繼續把水倒進杯子裡的時候
[00:10:16.640 --> 00:10:20.840]  那杯子會滿寫 水會流出來
[00:10:20.840 --> 00:10:23.240]  我們的內心就好像一個杯子一樣
[00:10:23.240 --> 00:10:28.200]  當我們的內心好像被我們的聰明智慧
[00:10:28.200 --> 00:10:29.320]  被我們的經驗
[00:10:29.320 --> 00:10:31.120]  一些固有的觀念
[00:10:31.120 --> 00:10:35.040]  甚至是偏見地填滿了的時候
[00:10:35.040 --> 00:10:39.520]  我們的內心就沒有空間來接受上帝的道
[00:10:39.520 --> 00:10:41.880]  唯有當我們願意倒空
[00:10:41.880 --> 00:10:46.000]  我們自己內心的那個杯子的時候
[00:10:46.000 --> 00:10:50.640]  我們才能夠被上帝的活水來充滿
[00:10:50.640 --> 00:10:56.400]  從而讓上帝來使用我們的生命
[00:10:56.400 --> 00:10:59.120]  當我們越覺得自己越是聰明
[00:10:59.120 --> 00:11:01.040]  越是有智慧
[00:11:01.040 --> 00:11:03.280]  越是有經驗的時候
[00:11:03.280 --> 00:11:09.280]  我們就越難明白上帝的心意和祂的計劃
[00:11:09.280 --> 00:11:12.560]  因為我們對周遭的事物
[00:11:12.560 --> 00:11:17.160]  都抱著一種前設 一種封閉的態度
[00:11:17.160 --> 00:11:21.520]  但相反當我們願意承認我們自己的不足
[00:11:21.520 --> 00:11:23.000]  我們的軟弱
[00:11:23.000 --> 00:11:27.280]  就好像一個需要父母的嬰孩一樣的時候
[00:11:27.280 --> 00:11:31.200]  上帝會將祂的真理向我們啟示出來
[00:11:31.200 --> 00:11:35.080]  繼而更新和轉化我們的生命
[00:11:35.080 --> 00:11:40.160]  並且是藉著我們來去成就新的事物
[00:11:40.160 --> 00:11:43.240]  今天在上帝面前
[00:11:43.240 --> 00:11:46.040]  我們會選擇做一個「嬰孩」
[00:11:46.040 --> 00:11:51.440]  抑或選擇做一個「癖孩」呢?
[00:11:51.440 --> 00:11:55.120]  當習避完那幫自高自大的人之後
[00:11:55.120 --> 00:11:57.280]  耶穌基督就向那些
[00:11:57.280 --> 00:12:01.720]  生活在當時一個很複雜的宗教體系之下的人
[00:12:01.720 --> 00:12:04.200]  說了一番安慰的說話
[00:12:04.200 --> 00:12:07.600]  經文十一章二十八節到三十節
[00:12:07.600 --> 00:12:09.480]  耶穌基督這樣說
[00:12:09.480 --> 00:12:14.000]  「凡老虎重擔的人都可以來我這裡
[00:12:14.000 --> 00:12:17.120]  我會讓你們得到安息」
[00:12:17.120 --> 00:12:20.200]  接著又說「我欺騙是容易的
[00:12:20.200 --> 00:12:22.600]  我淡止是輕省的
[00:12:22.600 --> 00:12:26.120]  你們都要向我學習」
[00:12:26.120 --> 00:12:28.480]  這番說話有兩個層次的
[00:12:28.480 --> 00:12:29.880]  第一
[00:12:29.880 --> 00:12:34.160]  耶穌基督再次諷刺當時的宗教領袖
[00:12:34.160 --> 00:12:38.560]  也就是我們熟悉的民事和法理賽人
[00:12:38.560 --> 00:12:40.200]  耶穌基督在此指他們
[00:12:40.200 --> 00:12:43.120]  將上帝的話語改頭換面
[00:12:43.120 --> 00:12:48.320]  讓那個本來可以叫人得自由的真理
[00:12:48.320 --> 00:12:53.400]  本末倒置成為了人的重擔
[00:12:53.400 --> 00:12:57.880]  沒錯 遵行上帝的律法是很重要的
[00:12:57.880 --> 00:13:03.560]  但當我們忘記了律法背後的那個總綱
[00:13:03.560 --> 00:13:05.640]  而是要求其他人
[00:13:05.640 --> 00:13:09.920]  來遵守法則裏面每一項細節的時候
[00:13:09.920 --> 00:13:14.200]  律法就成為了人難以承受
[00:13:14.200 --> 00:13:18.560]  難以承擔的那個重擔
[00:13:18.560 --> 00:13:19.440]  第二
[00:13:19.440 --> 00:13:22.960]  耶穌基督是在安慰當時
[00:13:22.960 --> 00:13:26.600]  被這種很苛刻的生活方式
[00:13:26.600 --> 00:13:30.880]  壓到喘不過氣的一些百姓來講
[00:13:30.880 --> 00:13:33.640]  耶穌基督向他們發出一個邀請
[00:13:33.640 --> 00:13:38.360]  他說如果你背負著很多宗教的責任
[00:13:38.360 --> 00:13:40.520]  而你感到很勞累的話
[00:13:40.520 --> 00:13:43.040]  你可以來我這裏
[00:13:43.040 --> 00:13:45.920]  我會讓你得到安息
[00:13:45.920 --> 00:13:48.960]  上帝的話是叫人得自由的
[00:13:48.960 --> 00:13:52.160]  而不是加重人的重擔
[00:13:52.160 --> 00:13:54.720]  當人能夠理解
[00:13:54.720 --> 00:13:56.560]  律法背後的那個總綱
[00:13:56.560 --> 00:13:58.640]  其實是在呼籲人
[00:13:58.640 --> 00:14:02.280]  去過一個愛倫如己的生活的時候
[00:14:02.280 --> 00:14:04.440]  人就能夠
[00:14:04.440 --> 00:14:06.520]  不是那麼著重那些細節
[00:14:06.520 --> 00:14:08.960]  而是能夠帶著一份憐憫
[00:14:08.960 --> 00:14:11.760]  來對待身邊的人
[00:14:11.760 --> 00:14:12.880]  所以耶穌基督說
[00:14:12.880 --> 00:14:14.880]  你們當父我阿呃
[00:14:14.880 --> 00:14:17.240]  因為我阿呃是容易的
[00:14:17.240 --> 00:14:20.720]  我阿呃是跟民事和法律上的人的呃
[00:14:20.720 --> 00:14:23.280]  截然不同的
[00:14:23.280 --> 00:14:25.160]  耶穌基督這番話
[00:14:25.160 --> 00:14:28.280]  對當時生活在這種苛刻
[00:14:28.280 --> 00:14:31.000]  和很複雜的宗教體系之下的人
[00:14:31.000 --> 00:14:32.800]  來說是一種安慰
[00:14:32.800 --> 00:14:34.840]  是一則的好消息
[00:14:34.840 --> 00:14:39.600]  是一則的福音
[00:14:39.600 --> 00:14:41.240]  今天這段經文
[00:14:41.240 --> 00:14:45.040]  也向我們發出一個很重要的提醒
[00:14:45.040 --> 00:14:50.120]  我們有沒有成為了今天的法律作人呢
[00:14:50.120 --> 00:14:52.160]  我們所傳的
[00:14:52.160 --> 00:14:53.840]  是不是能夠一種
[00:14:53.840 --> 00:14:57.600]  能夠安慰到人的好消息
[00:14:57.600 --> 00:14:59.840]  是不是一個能夠讓人
[00:14:59.840 --> 00:15:03.520]  感受到興盛的福音呢
[00:15:03.520 --> 00:15:06.160]  在我們今天的香港社會
[00:15:06.160 --> 00:15:10.720]  特別是香港裡面的教會裡面
[00:15:10.720 --> 00:15:12.440]  我相信我們在場的每一位基督徒
[00:15:12.440 --> 00:15:14.640]  都有很多不同的責任
[00:15:14.640 --> 00:15:18.400]  回教會不單止是說禮拜六日
[00:15:18.400 --> 00:15:20.080]  崇拜上帝那麼簡單
[00:15:20.080 --> 00:15:21.720]  我們通常還要有什麼
[00:15:21.720 --> 00:15:23.880]  還要有穩定的團體生活
[00:15:23.880 --> 00:15:25.640]  要恆常地上這個主教學
[00:15:25.640 --> 00:15:28.120]  要參與很多不同崗位的服侍
[00:15:28.120 --> 00:15:30.520]  偶爾也要出去外展一下
[00:15:30.520 --> 00:15:31.760]  報道
[00:15:31.760 --> 00:15:33.000]  很多很多事情要參與
[00:15:33.000 --> 00:15:34.760]  除此之外離不開的
[00:15:34.760 --> 00:15:37.360]  一定是每天都要讀經
[00:15:37.360 --> 00:15:38.240]  祈禱靈修
[00:15:38.240 --> 00:15:41.440]  這個一定要的
[00:15:41.440 --> 00:15:43.680]  倘若我們做不到這些事情
[00:15:43.680 --> 00:15:46.360]  彷彿我們就好像成為了一個
[00:15:46.360 --> 00:15:48.400]  不稱職的基督徒
[00:15:48.400 --> 00:15:50.400]  一個壞的榜樣
[00:15:50.400 --> 00:15:53.520]  一個不好的見證
[00:15:53.520 --> 00:15:57.520]  有時候我們會將這個要求
[00:15:57.520 --> 00:16:01.080]  投射在其他人的身上
[00:16:01.080 --> 00:16:03.840]  希望別人也做得到這些事情
[00:16:03.840 --> 00:16:06.680]  因為這樣才是代表你是一個基督徒
[00:16:06.680 --> 00:16:09.080]  好的基督徒
[00:16:09.080 --> 00:16:12.320]  其實在我日常生活的服侍裡面
[00:16:12.320 --> 00:16:14.440]  我經常都要接觸很多不同的學生
[00:16:14.440 --> 00:16:16.360]  或者年輕人
[00:16:16.360 --> 00:16:19.160]  很多時候我都會聽到他們很直接
[00:16:19.160 --> 00:16:21.680]  或者很間接地表達
[00:16:21.680 --> 00:16:24.280]  他們說他們身心很疲累
[00:16:24.280 --> 00:16:26.240]  他們很累
[00:16:26.240 --> 00:16:30.400]  功課、測驗、考試、補習
[00:16:30.400 --> 00:16:32.160]  課外活動、實習
[00:16:32.160 --> 00:16:33.560]  諸如此類
[00:16:33.560 --> 00:16:36.320]  其實已經讓他們忙到呼吸不了
[00:16:36.320 --> 00:16:37.320]  很大壓力
[00:16:37.320 --> 00:16:39.240]  很辛苦
[00:16:39.240 --> 00:16:42.120]  這個也是為什麼一去到長假期
[00:16:42.120 --> 00:16:44.000]  年輕人就會回到家鄉
[00:16:44.000 --> 00:16:47.160]  去日本、去旅行
[00:16:47.160 --> 00:16:49.160]  有時候我都會不斷去想
[00:16:49.160 --> 00:16:54.080]  對於這一批學生或者年輕人來說
[00:16:54.080 --> 00:16:57.760]  我們向他們所傳的是不是一則好消息
[00:16:57.760 --> 00:17:01.720]  抑或其實是一則壞消息
[00:17:01.720 --> 00:17:05.520]  教會的生活是讓他們感到輕省
[00:17:05.520 --> 00:17:09.760]  抑或是在加重他們的負擔
[00:17:09.760 --> 00:17:11.920]  同樣的問題其實都適用在
[00:17:11.920 --> 00:17:14.160]  不同的年齡層之上
[00:17:14.160 --> 00:17:17.920]  好像對於一些
[00:17:17.920 --> 00:17:22.360]  基本上每天都要加班的打工仔來說
[00:17:22.360 --> 00:17:25.520]  什麼才是好消息
[00:17:25.520 --> 00:17:28.760]  對於那些每天都要長時間照顧小朋友
[00:17:28.760 --> 00:17:31.200]  或者老人家的一些照顧者
[00:17:31.200 --> 00:17:33.720]  可能是一些婦女來說
[00:17:33.720 --> 00:17:36.960]  什麼才是好消息
[00:17:36.960 --> 00:17:40.640]  對於每一個生活在我們這個節奏很急促
[00:17:40.640 --> 00:17:41.960]  凡是講求競爭
[00:17:41.960 --> 00:17:46.080]  講求效率的香港社會的人來說
[00:17:46.080 --> 00:17:49.280]  到底什麼才是好消息
[00:17:49.280 --> 00:17:50.480]  我們的信仰群體
[00:17:50.480 --> 00:17:55.520]  我們的教會能不能夠讓他們感受到
[00:17:55.520 --> 00:17:59.520]  這一份從耶穌基督而來的輕省
[00:17:59.520 --> 00:18:02.480]  這一份的安慰呢
[00:18:02.480 --> 00:18:04.480]  當我們說我們要將要
[00:18:04.480 --> 00:18:08.640]  將基督的福音傳開去的時候
[00:18:08.640 --> 00:18:10.760]  其實我們要準備好
[00:18:10.760 --> 00:18:12.760]  要準備好我們自己
[00:18:12.760 --> 00:18:14.480]  我們要去憐憫
[00:18:14.480 --> 00:18:16.080]  要去理解
[00:18:16.080 --> 00:18:20.880]  要去擁抱這些煩惱負擔重擔的生命
[00:18:20.880 --> 00:18:24.160]  我相信在今時今日的香港社會裏面
[00:18:24.160 --> 00:18:26.680]  這些都是教會
[00:18:26.680 --> 00:18:28.440]  我們的信仰群體
[00:18:28.440 --> 00:18:31.920]  需要面對和回應的問題
[00:18:31.920 --> 00:18:33.160]  這個亦都是我們
[00:18:33.160 --> 00:18:36.440]  怎樣去牧養弟兄姊妹的方向
[00:18:36.440 --> 00:18:39.040]  在我自己服侍的教會裏面
[00:18:39.040 --> 00:18:42.320]  最近這一兩年我們嘗試了一些新的改變
[00:18:42.320 --> 00:18:44.360]  因為我們都在想
[00:18:44.360 --> 00:18:47.120]  究竟怎樣可以將基督的愛
[00:18:47.120 --> 00:18:51.040]  去到具體地向我們的鄰舍來分享
[00:18:51.040 --> 00:18:52.640]  讓他們感受到
[00:18:52.640 --> 00:18:55.680]  其實教會其實是關心著他們
[00:18:55.680 --> 00:18:59.080]  教會意識到和觀察到他們的需要
[00:18:59.080 --> 00:19:02.360]  並且是想回應的
[00:19:02.360 --> 00:19:08.480]  之前我們教會做了一個小的執拾
[00:19:08.480 --> 00:19:09.440]  我可以這樣說
[00:19:09.440 --> 00:19:10.320]  在我們教會
[00:19:10.320 --> 00:19:11.440]  有沒有去過望角堂
[00:19:11.440 --> 00:19:14.560]  基督書樓那棟12層很高
[00:19:14.560 --> 00:19:17.800]  其中一層我們有一個小的室
[00:19:17.800 --> 00:19:19.640]  我們將那個室
[00:19:19.640 --> 00:19:23.480]  我和一些同事將它改裝了
[00:19:23.480 --> 00:19:27.840]  變成了一個類似小小的派對房的東西
[00:19:27.840 --> 00:19:29.000]  裏面有些什麼呢
