
[00:00:00.000 --> 00:00:02.000]  好,看你認不認識這個人
[00:01:33.000 --> 00:01:35.000]  今天的女士更加強悍
[00:01:35.000 --> 00:01:37.000]  因爲她有知識,有學歷
[00:01:37.000 --> 00:01:39.000]  有經驗,有獨立
[00:01:39.000 --> 00:01:41.000]  其實她每一個位置都可以幫忙的
[00:01:41.000 --> 00:01:43.000]  總之你說,帕薩尊就很明白
[00:01:43.000 --> 00:01:45.000]  其實有什麼位置
[00:01:45.000 --> 00:01:47.000]  很多人會卸位
[00:01:47.000 --> 00:01:49.000]  很多姐妹來卸的
[00:01:49.000 --> 00:01:51.000]  雖然相對來說姐妹多過弟兄
[00:01:51.000 --> 00:01:54.000]  但是呢,女士卸位
[00:01:54.000 --> 00:01:56.000]  什麼角色她都能夠卸的
[00:01:56.000 --> 00:01:59.000]  你想想,她在工作裏面可能是她的專業
[00:01:59.000 --> 00:02:01.000]  隨時可以支援到一些人去做一些事
[00:02:01.000 --> 00:02:03.000]  有什麼需要呢
[00:02:03.000 --> 00:02:05.000]  很多時候女性都在不同的角度
[00:02:05.000 --> 00:02:07.000]  不同的經驗,不同的能力裏面
[00:02:07.000 --> 00:02:09.000]  可以卸到位去幫人的
[00:02:09.000 --> 00:02:11.000]  去替人補位的
[00:02:11.000 --> 00:02:13.000]  在教會也是的
[00:02:13.000 --> 00:02:16.000]  你發覺不少的女士姐妹都是領袖來的
[00:02:16.000 --> 00:02:18.000]  很多時候她都可以做很多事的
[00:02:18.000 --> 00:02:21.000]  不過唯獨她們做母親的角色
[00:02:21.000 --> 00:02:23.000]  就不會被人取代
[00:02:23.000 --> 00:02:25.000]  有個假象
[00:02:25.000 --> 00:02:27.000]  特別是小朋友
[00:02:27.000 --> 00:02:30.000]  分不到工人姐姐和媽媽的
[00:02:30.000 --> 00:02:33.000]  如果分不到,這是媽媽的責任
[00:02:33.000 --> 00:02:35.000]  一定分得到的
[00:02:35.000 --> 00:02:39.000]  問題是你把媽媽的角色給了工人去做
[00:02:39.000 --> 00:02:42.000]  你要明白,有些事是媽媽才做的
[00:02:42.000 --> 00:02:44.000]  工人帶不了你的
[00:02:44.000 --> 00:02:47.000]  你不要把這個母親的權柄的角色給了別人
[00:02:47.000 --> 00:02:50.000]  理論上是不應該有人能夠取代你的
[00:02:50.000 --> 00:02:53.000]  以前我BB小的時候
[00:02:53.000 --> 00:02:55.000]  我一定是抱着B在身上
[00:02:55.000 --> 00:02:57.000]  讓位都是我坐的
[00:02:57.000 --> 00:03:00.000]  我的工人姐姐是幫我拿行李誓願的
[00:03:00.000 --> 00:03:02.000]  幫我做家務,煮飯
[00:03:02.000 --> 00:03:04.000]  不用她出去陪我一起
[00:03:04.000 --> 00:03:06.000]  我是抱着B坐車走路,學習
[00:03:06.000 --> 00:03:08.000]  都是我抱着B
[00:03:08.000 --> 00:03:10.000]  B當然是我抱的
[00:03:10.000 --> 00:03:12.000]  怎麼會被工人抱呢?我是她媽媽
[00:03:12.000 --> 00:03:14.000]  但今天很多時候搞錯了
[00:03:14.000 --> 00:03:17.000]  我有時候坐地鐵,是工人抱着B坐着
[00:03:17.000 --> 00:03:19.000]  媽媽就拿着行李站着
[00:03:19.000 --> 00:03:22.000]  角色搞亂了
[00:03:22.000 --> 00:03:26.000]  我們說,媽媽這個角色很特別
[00:03:26.000 --> 00:03:29.000]  我真的做了媽媽才體會到一個沒有底線的愛
[00:03:29.000 --> 00:03:32.000]  爲什麼沒有底線呢?
[00:03:32.000 --> 00:03:36.000]  餵奶,換尿片,不眠不休地照顧BB
[00:03:36.000 --> 00:03:40.000]  是完全無怨言,是很開心的
[00:03:40.000 --> 00:03:45.000]  看到BB可以喫,可以玩,很開心
[00:03:45.000 --> 00:03:47.000]  就很開心地照顧BB
[00:03:47.000 --> 00:03:50.000]  我記得我的大B,很多年前
[00:03:50.000 --> 00:03:53.000]  她一不發燒,一發燒就105度
[00:03:53.000 --> 00:03:56.000]  我簡直是頭疼
[00:03:56.000 --> 00:03:58.000]  但後來我的醫生朋友說
[00:03:58.000 --> 00:04:01.000]  你去醫院做一些退燒的東西
[00:04:01.000 --> 00:04:03.000]  都是爲她減溫
[00:04:03.000 --> 00:04:05.000]  其實你就做這樣那樣
[00:04:05.000 --> 00:04:07.000]  其實她降溫就可以了
[00:04:07.000 --> 00:04:09.000]  如果她進了醫院,你又照顧不了她
[00:04:09.000 --> 00:04:12.000]  跟着我就通宵給她看着溫度
[00:04:12.000 --> 00:04:15.000]  通宵給她退燒,通宵給她檢查
[00:04:15.000 --> 00:04:18.000]  但我真的不會計算
[00:04:18.000 --> 00:04:21.000]  現在講回頭,其實講到我才講出來
[00:04:21.000 --> 00:04:23.000]  其實平時我都不會數出來
[00:04:23.000 --> 00:04:26.000]  講到要給例子,我纔講一講
[00:04:26.000 --> 00:04:28.000]  我不是要表揚什麼
[00:04:28.000 --> 00:04:32.000]  問題是,媽媽有時候去到某些位置
[00:04:32.000 --> 00:04:35.000]  真的發覺原來是不計較的,沒有底線
[00:04:35.000 --> 00:04:38.000]  還有一樣東西強,就是無限期
[00:04:38.000 --> 00:04:40.000]  去到幾十歲都好
[00:04:40.000 --> 00:04:42.000]  媽媽都會覺得她很小
[00:04:42.000 --> 00:04:44.000]  我現在都幾十歲了
[00:04:44.000 --> 00:04:47.000]  我媽媽都會當我是B那樣問候
[00:04:47.000 --> 00:04:51.000]  有句話是"養兒長憂九十九"
[00:04:51.000 --> 00:04:57.000]  是嗎?你們是這樣的意思
[00:04:57.000 --> 00:04:59.000]  很久的意思
[00:04:59.000 --> 00:05:02.000]  養兒一百歲,長憂九十九
[00:05:02.000 --> 00:05:04.000]  我覺得不是
[00:05:04.000 --> 00:05:06.000]  總之她養到多少,你就憂多少
[00:05:06.000 --> 00:05:09.000]  所以你發覺無限期的關懷
[00:05:09.000 --> 00:05:11.000]  無論B多大
[00:05:11.000 --> 00:05:13.000]  B那麼小都好
[00:05:13.000 --> 00:05:15.000]  到日後她抱着B
[00:05:15.000 --> 00:05:17.000]  你們做了公公、婆婆
[00:05:17.000 --> 00:05:19.000]  其實都是這樣掛念她
[00:05:19.000 --> 00:05:21.000]  都是這樣擔心她
[00:05:21.000 --> 00:05:24.000]  這個其實是沒有限期的
[00:05:24.000 --> 00:05:27.000]  我今天的題目是"焉能不愛你"
[00:05:27.000 --> 00:05:30.000]  你覺得跟着應該是問候還是感嘆候呢?
[00:05:30.000 --> 00:05:32.000]  我沒有給下去
[00:05:37.000 --> 00:05:39.000]  一般的情況
[00:05:39.000 --> 00:05:43.000]  有哪個母親不愛自己的B呢?
[00:05:43.000 --> 00:05:45.000]  一般情況的母親
[00:05:45.000 --> 00:05:47.000]  其實是真的會愛自己的B
[00:05:47.000 --> 00:05:49.000]  沒有愛是天性
[00:05:49.000 --> 00:05:51.000]  不過很可惜
[00:05:51.000 --> 00:05:53.000]  在現實裏面
[00:05:53.000 --> 00:05:55.000]  有些例子、個案
[00:05:55.000 --> 00:05:57.000]  甚至在新聞裏看到
[00:05:57.000 --> 00:05:59.000]  一些無良的父母
[00:05:59.000 --> 00:06:01.000]  我們有沒有搞錯?
[00:06:01.000 --> 00:06:03.000]  我們會想
[00:06:03.000 --> 00:06:06.000]  爲什麼有些身份是令人痛心的呢?
[00:06:06.000 --> 00:06:08.000]  究竟沒有愛
[00:06:08.000 --> 00:06:11.000]  是不是有些人是天生沒有的呢?
[00:06:11.000 --> 00:06:13.000]  也有不少人是感覺不到沒有愛的
[00:06:13.000 --> 00:06:15.000]  他覺得看着媽媽就只想着傷害
[00:06:15.000 --> 00:06:17.000]  而不是沒有愛
[00:06:17.000 --> 00:06:19.000]  一提起一些回憶
[00:06:19.000 --> 00:06:21.000]  其實就不開心了
[00:06:21.000 --> 00:06:24.000]  有些個案是我們這樣理解的
[00:06:24.000 --> 00:06:26.000]  我就想
[00:06:26.000 --> 00:06:28.000]  沒有愛是天性裏面
[00:06:28.000 --> 00:06:30.000]  是神賦予一種特質
[00:06:30.000 --> 00:06:32.000]  不過有些媽媽
[00:06:32.000 --> 00:06:36.000]  在她的成長裏
[00:06:36.000 --> 00:06:39.000]  她也有她自己傷痛的故事
[00:06:39.000 --> 00:06:41.000]  而她自己傷痛的故事
[00:06:41.000 --> 00:06:44.000]  令她們沒有能力去愛
[00:06:44.000 --> 00:06:46.000]  也沒有辦法去愛
[00:06:46.000 --> 00:06:49.000]  我曾經有一個媽媽
[00:06:49.000 --> 00:06:51.000]  她一見到她的兒子
[00:06:51.000 --> 00:06:53.000]  一跟兒子獨處
[00:06:53.000 --> 00:06:56.000]  她滿嘴都是一些很腐竭
[00:06:56.000 --> 00:06:58.000]  很負面
[00:06:58.000 --> 00:06:59.000]  不開心
[00:06:59.000 --> 00:07:01.000]  她的兒子一直都不開心
[00:07:01.000 --> 00:07:03.000]  全部都是很腐竭
[00:07:03.000 --> 00:07:05.000]  一提起媽媽就只不開心
[00:07:05.000 --> 00:07:07.000]  爲什麼呢?
[00:07:07.000 --> 00:07:09.000]  很久之後
[00:07:09.000 --> 00:07:12.000]  因爲她媽媽託着她出生
[00:07:12.000 --> 00:07:14.000]  那段時間就走爛了
[00:07:14.000 --> 00:07:16.000]  走完一次又一次
[00:07:16.000 --> 00:07:18.000]  根本想起那些日子
[00:07:18.000 --> 00:07:20.000]  就是很苦的日子
[00:07:20.000 --> 00:07:22.000]  所以對着這個B
[00:07:22.000 --> 00:07:24.000]  她根本就是苦
[00:07:24.000 --> 00:07:26.000]  她不能離開她的痛苦
[00:07:26.000 --> 00:07:31.000]  和那種離開不了過往的艱辛歲月的回憶
[00:07:31.000 --> 00:07:34.000]  所以她沒有能力去愛
[00:07:34.000 --> 00:07:36.000]  有一個母親
[00:07:36.000 --> 00:07:39.000]  她和她的女兒相處
[00:07:39.000 --> 00:07:41.000]  都是不開心的
[00:07:41.000 --> 00:07:42.000]  都是罵
[00:07:42.000 --> 00:07:44.000]  都是不滿意的
[00:07:44.000 --> 00:07:46.000]  多少要求都不滿意
[00:07:46.000 --> 00:07:47.000]  爲什麼呢?
[00:07:47.000 --> 00:07:49.000]  原來後來發現
[00:07:49.000 --> 00:07:52.000]  她生在一個重男輕女的家庭
[00:07:52.000 --> 00:07:53.000]  其實人們都當她是舞蹈
[00:07:53.000 --> 00:07:55.000]  整個家庭都當她是舞蹈
[00:07:55.000 --> 00:07:57.000]  她是不被肯定的
[00:07:57.000 --> 00:07:58.000]  沒有人會愛她
[00:07:58.000 --> 00:07:59.000]  沒有人會理會她
[00:07:59.000 --> 00:08:01.000]  結了婚之後
[00:08:01.000 --> 00:08:03.000]  她的夫人就很失望
[00:08:03.000 --> 00:08:05.000]  她只生了一個女兒
[00:08:05.000 --> 00:08:08.000]  所以她每次見到自己的女兒的時候
[00:08:08.000 --> 00:08:10.000]  她只有一種被拒絕的感覺
[00:08:10.000 --> 00:08:12.000]  傷心的感覺
[00:08:12.000 --> 00:08:13.000]  委屈的感覺
[00:08:13.000 --> 00:08:15.000]  她其實是沒有那種能力
[00:08:15.000 --> 00:08:20.000]  和那種辦法去愛
[00:08:20.000 --> 00:08:22.000]  所以我說每個媽媽
[00:08:22.000 --> 00:08:23.000]  每一個人
[00:08:23.000 --> 00:08:25.000]  都有一個故事
[00:08:25.000 --> 00:08:28.000]  這個故事會成爲她的一個擔子
[00:08:28.000 --> 00:08:30.000]  一個重擔
[00:08:30.000 --> 00:08:34.000]  當她的故事壓着的時候
[00:08:34.000 --> 00:08:38.000]  她其實沒有辦法去愛
[00:08:38.000 --> 00:08:40.000]  沒有那個能力
[00:08:40.000 --> 00:08:41.000]  不過呢
[00:08:41.000 --> 00:08:43.000]  還有一個情況
[00:08:43.000 --> 00:08:46.000]  更多的情況就是
[00:08:46.000 --> 00:08:48.000]  那些媽媽不懂得去愛
[00:08:48.000 --> 00:08:49.000]  她都沒有能力去愛
[00:08:49.000 --> 00:08:50.000]  沒有辦法去愛
[00:08:50.000 --> 00:08:53.000]  但是很多時候我們看到
[00:08:53.000 --> 00:08:56.000]  就是不懂得去愛
[00:08:56.000 --> 00:08:58.000]  爲什麼不懂得去愛呢
[00:08:58.000 --> 00:09:00.000]  她們做了很多事情
[00:09:00.000 --> 00:09:01.000]  做了很多事情
[00:09:01.000 --> 00:09:02.000]  覺得自己是愛人的小朋友
[00:09:02.000 --> 00:09:04.000]  她爲你做了很多
[00:09:04.000 --> 00:09:05.000]  但是到頭來
[00:09:05.000 --> 00:09:06.000]  就發覺她們的小朋友
[00:09:06.000 --> 00:09:08.000]  不僅不欣賞她做的事情
[00:09:08.000 --> 00:09:10.000]  還覺得她做的事情
[00:09:10.000 --> 00:09:11.000]  會傷害到自己
[00:09:11.000 --> 00:09:12.000]  其實很慘
[00:09:12.000 --> 00:09:14.000]  其實她是好心做了一些事情
[00:09:14.000 --> 00:09:17.000]  但是子女們不欣賞
[00:09:17.000 --> 00:09:18.000]  就好像今天
[00:09:18.000 --> 00:09:20.000]  我跟你說的那個媽媽
[00:09:20.000 --> 00:09:23.000]  這個媽媽就叫黎伯嘉
[00:09:23.000 --> 00:09:25.000]  所以我叫Pastor Jim介紹
[00:09:25.000 --> 00:09:27.000]  我是黎伯嘉牧區
[00:09:27.000 --> 00:09:28.000]  其實就是因爲大家同名
[00:09:28.000 --> 00:09:30.000]  沒有什麼特別的
[00:09:30.000 --> 00:09:32.000]  我不知道他這樣介紹我
[00:09:32.000 --> 00:09:33.000]  我就是毫無新意地
[00:09:33.000 --> 00:09:35.000]  說我是黎伯嘉牧區的人
[00:09:35.000 --> 00:09:36.000]  還要我說
[00:09:36.000 --> 00:09:37.000]  因爲我今天說的故事
[00:09:37.000 --> 00:09:39.000]  那個人叫黎伯嘉
[00:09:39.000 --> 00:09:40.000]  同一個名字
[00:09:40.000 --> 00:09:42.000]  我不知道你認不認識黎伯嘉
[00:09:42.000 --> 00:09:44.000]  黎伯嘉是誰呢
[00:09:44.000 --> 00:09:47.000]  如果你看《創世紀》24章開始
[00:09:47.000 --> 00:09:49.000]  要不要說電話
[00:09:49.000 --> 00:09:51.000]  有沒有計時
[00:09:51.000 --> 00:09:56.000]  《創世紀》24章15節裏說
[00:09:56.000 --> 00:09:58.000]  黎伯嘉是什麼人呢
[00:09:58.000 --> 00:09:59.000]  黎伯嘉
[00:09:59.000 --> 00:10:00.000]  你知道是誰嗎
[00:10:00.000 --> 00:10:01.000]  知道嗎
[00:10:01.000 --> 00:10:03.000]  真的知道嗎
[00:10:03.000 --> 00:10:05.000]  是誰
[00:10:05.000 --> 00:10:09.000]  以撒的老婆
[00:10:09.000 --> 00:10:11.000]  未嫁之前
[00:10:11.000 --> 00:10:14.000]  未嫁之前
[00:10:14.000 --> 00:10:17.000]  黎伯嘉其實就是阿伯拉罕的兄弟
[00:10:17.000 --> 00:10:19.000]  拿鶴的兒子
[00:10:19.000 --> 00:10:22.000]  皮絲尼所生的女兒
[00:10:22.000 --> 00:10:26.000]  是誰呢
[00:10:26.000 --> 00:10:30.000]  就是阿伯拉罕的兄弟的孫女
[00:10:30.000 --> 00:10:33.000]  是不是阿伯拉罕的侄孫女
[00:10:33.000 --> 00:10:35.000]  不是嗎
[00:10:35.000 --> 00:10:37.000]  不認識嗎
[00:10:37.000 --> 00:10:39.000]  總而言之
[00:10:39.000 --> 00:10:43.000]  他就是阿伯拉罕的兄弟的孫女
[00:10:43.000 --> 00:10:44.000]  就是黎伯嘉
[00:10:44.000 --> 00:10:46.000]  這個人是未結婚前的
[00:10:46.000 --> 00:10:51.000]  我們說黎伯嘉有什麼特別呢
[00:10:51.000 --> 00:10:52.000]  你認識他
[00:10:52.000 --> 00:10:53.000]  你一說黎伯嘉
[00:10:53.000 --> 00:10:54.000]  你想起什麼
[00:10:54.000 --> 00:10:55.000]  他老公
[00:10:55.000 --> 00:10:56.000]  以撒
[00:10:56.000 --> 00:10:57.000]  他的愛情故事
[00:10:57.000 --> 00:11:00.000]  他的愛情故事在《創世紀》24章
[00:11:00.000 --> 00:11:02.000]  故事開始的時候
[00:11:02.000 --> 00:11:04.000]  就說阿伯拉罕這個信心之父
[00:11:04.000 --> 00:11:05.000]  很有信心
[00:11:05.000 --> 00:11:06.000]  他就說
[00:11:06.000 --> 00:11:07.000]  我現在離開我的家鄉
[00:11:07.000 --> 00:11:09.000]  去英許之地
[00:11:09.000 --> 00:11:10.000]  迦南地
[00:11:10.000 --> 00:11:15.000]  所以他就和一個最老的家庭管家
[00:11:15.000 --> 00:11:19.000]  這個管家應該和他一起離開那個家鄉
[00:11:19.000 --> 00:11:20.000]  一起去迦南地
[00:11:20.000 --> 00:11:22.000]  一路經歷那個旅程
[00:11:22.000 --> 00:11:24.000]  他就和這個管家說
[00:11:24.000 --> 00:11:28.000]  千萬不要在這裏和我的兒子找老婆
[00:11:28.000 --> 00:11:29.000]  因爲神英許的
[00:11:29.000 --> 00:11:32.000]  所以他就說
[00:11:32.000 --> 00:11:34.000]  你要回到我的故鄉
[00:11:34.000 --> 00:11:35.000]  我的家鄉
[00:11:35.000 --> 00:11:38.000]  去和我的兒子找老婆
[00:11:38.000 --> 00:11:40.000]  帶他們來這裏
[00:11:40.000 --> 00:11:42.000]  這個旅程其實不簡單
[00:11:42.000 --> 00:11:44.000]  現在用地圖來看
[00:11:44.000 --> 00:11:45.000]  由現在的以色列
[00:11:45.000 --> 00:11:46.000]  走走走
[00:11:46.000 --> 00:11:48.000]  走去伊拉克
[00:11:48.000 --> 00:11:52.000]  那時候就沒有什麼
[00:11:52.000 --> 00:11:53.000]  就這樣走去
[00:11:53.000 --> 00:11:54.000]  像駱駝一樣
[00:11:54.000 --> 00:11:57.000]  就帶着十匹駱駝
[00:11:57.000 --> 00:11:59.000]  很多各樣的聘禮
[00:11:59.000 --> 00:12:00.000]  就去了
[00:12:00.000 --> 00:12:01.000]  好了
[00:12:01.000 --> 00:12:03.000]  去到就怎麼樣
[00:12:03.000 --> 00:12:05.000]  黎伯嘉是過剖新娘
[00:12:05.000 --> 00:12:06.000]  你知道他們結了婚
[00:12:06.000 --> 00:12:08.000]  愛情故事裏面有件事很有趣
[00:12:08.000 --> 00:12:11.000]  他說這個駱駝人去到那個家鄉之後
[00:12:11.000 --> 00:12:13.000]  去到現在伊拉克的地方
[00:12:13.000 --> 00:12:16.000]  他就問神怎麼樣
[00:12:16.000 --> 00:12:17.000]  問完之後
[00:12:17.000 --> 00:12:18.000]  祈完禱之後
[00:12:18.000 --> 00:12:20.000]  他就發現有個美女出來了
[00:12:20.000 --> 00:12:24.000]  肩膀就擔着水壺
[00:12:24.000 --> 00:12:26.000]  很大的水瓶
[00:12:26.000 --> 00:12:28.000]  然後就和這個駱駝人說
[00:12:28.000 --> 00:12:30.000]  你要不要喝點水
[00:12:30.000 --> 00:12:31.000]  好啊
[00:12:31.000 --> 00:12:33.000]  然後就給他喝水
[00:12:33.000 --> 00:12:34.000]  喝完都不夠
[00:12:34.000 --> 00:12:36.000]  我餵你那些駱駝
[00:12:36.000 --> 00:12:37.000]  好啊
[00:12:37.000 --> 00:12:39.000]  喝完駱駝都不夠
[00:12:39.000 --> 00:12:40.000]  我給點乾糧
[00:12:40.000 --> 00:12:41.000]  給點醋餵你那些駱駝
[00:12:41.000 --> 00:12:42.000]  然後我有住的地方
[00:12:42.000 --> 00:12:43.000]  一起來吧
[00:12:43.000 --> 00:12:46.000]  這個駱駝人就說
[00:12:46.000 --> 00:12:52.000]  這個就是我主人要預備的妻子
[00:12:52.000 --> 00:12:56.000]  整個故事就在二十四章
[00:12:56.000 --> 00:12:58.000]  爲什麼他要做這些呢
[00:12:58.000 --> 00:13:00.000]  當然在祈禱裏面
[00:13:00.000 --> 00:13:01.000]  他發現這個女子做的事情
[00:13:01.000 --> 00:13:03.000]  完全吻合他的祈禱
[00:13:03.000 --> 00:13:05.000]  今天我想你找老婆
[00:13:05.000 --> 00:13:07.000]  你都可能會祈禱的
[00:13:07.000 --> 00:13:09.000]  但這個真的很誇張
[00:13:09.000 --> 00:13:10.000]  連喂水
[00:13:10.000 --> 00:13:11.000]  給他喫的東西
[00:13:11.000 --> 00:13:14.000]  很仔細的東西都很足
[00:13:14.000 --> 00:13:16.000]  所以他就完全吻合
[00:13:16.000 --> 00:13:18.000]  他就去提親
[00:13:18.000 --> 00:13:22.000]  提親的時候
[00:13:22.000 --> 00:13:24.000]  李伯家的哥哥和媽媽就說
[00:13:24.000 --> 00:13:28.000]  那你跟不跟這個人去做過剖新娘
[00:13:28.000 --> 00:13:30.000]  李伯家就說我去
[00:13:30.000 --> 00:13:32.000]  他去的時候
[00:13:32.000 --> 00:13:34.000]  李伯家的家人就給他做了一個祝福
[00:13:34.000 --> 00:13:36.000]  就是我們的妹妹
[00:13:36.000 --> 00:13:39.000]  願你做千萬人之母
[00:13:39.000 --> 00:13:42.000]  意思就是你去到結婚生子
[00:13:42.000 --> 00:13:43.000]  開枝散葉
[00:13:43.000 --> 00:13:46.000]  然後你的後代就好多了
[00:13:46.000 --> 00:13:49.000]  好像一個很普通的祝福
[00:13:49.000 --> 00:13:51.000]  如果你結婚
[00:13:51.000 --> 00:13:54.000]  人家都會有這個祝福
[00:13:54.000 --> 00:13:55.000]  早生貴子
[00:13:55.000 --> 00:13:56.000]  類似這樣
[00:13:56.000 --> 00:13:58.000]  雖然你不會叫他開枝散葉
[00:13:58.000 --> 00:14:00.000]  你都會叫他
[00:14:00.000 --> 00:14:02.000]  我不知道應不應
[00:14:02.000 --> 00:14:04.000]  總之你都會祝福他
[00:14:04.000 --> 00:14:05.000]  這個很平常的祝福
[00:14:05.000 --> 00:14:08.000]  不過這個祝福很特別的地方就是
[00:14:08.000 --> 00:14:10.000]  神正正就是應許阿伯拉罕
[00:14:10.000 --> 00:14:11.000]  這個應許
[00:14:11.000 --> 00:14:12.000]  就是你的子孫
[00:14:12.000 --> 00:14:14.000]  你千萬人的後代
[00:14:14.000 --> 00:14:16.000]  你的後代會像星星那樣多
[00:14:16.000 --> 00:14:18.000]  好像海邊的沙那樣多
[00:14:18.000 --> 00:14:22.000]  然後就結婚了
[00:14:22.000 --> 00:14:23.000]  你覺得
[00:14:23.000 --> 00:14:24.000]  以你的認識
[00:14:24.000 --> 00:14:28.000]  你覺得李伯家是個什麼樣的人
[00:14:28.000 --> 00:14:30.000]  你覺得
[00:14:30.000 --> 00:14:31.000]  起碼勤力
[00:14:31.000 --> 00:14:33.000]  肯去擔稅
[00:14:33.000 --> 00:14:34.000]  起碼helpful
[00:14:34.000 --> 00:14:36.000]  起碼幫人
[00:14:36.000 --> 00:14:38.000]  起碼勇敢
[00:14:38.000 --> 00:14:41.000]  我想他是一個很不怕挑戰的
[00:14:41.000 --> 00:14:42.000]  他很好奇
[00:14:42.000 --> 00:14:44.000]  然後怎麼樣
[00:14:44.000 --> 00:14:45.000]  很能打
[00:14:45.000 --> 00:14:46.000]  不會被人欺負
[00:14:46.000 --> 00:14:50.000]  去到山長水遠去嫁他都夠膽
[00:14:50.000 --> 00:14:51.000]  然後怎麼樣
[00:14:51.000 --> 00:14:52.000]  你看到他很自信
[00:14:52.000 --> 00:14:55.000]  還有他有一份個性
[00:14:55.000 --> 00:14:57.000]  這些就是質素
[00:14:57.000 --> 00:14:59.000]  今天他一定是個很聰明的人
[00:14:59.000 --> 00:15:00.000]  很能幹
[00:15:00.000 --> 00:15:01.000]  又很吸引力
[00:15:01.000 --> 00:15:04.000]  有沒有人覺得自己就是這樣
[00:15:04.000 --> 00:15:06.000]  你太小看自己了
[00:15:06.000 --> 00:15:08.000]  你可能也會有其中其他的
[00:15:08.000 --> 00:15:10.000]  類似的特質
[00:15:10.000 --> 00:15:14.000]  他的性格很特別
[00:15:14.000 --> 00:15:15.000]  沒有嗎
[00:15:15.000 --> 00:15:18.000]  如果你不能幹
[00:15:18.000 --> 00:15:22.000]  你也一定會勇敢的
[00:15:22.000 --> 00:15:24.000]  總有些東西會讚自己的
[00:15:24.000 --> 00:15:25.000]  你未必是這些
[00:15:25.000 --> 00:15:27.000]  可能有些東西可以讚自己
[00:15:27.000 --> 00:15:29.000]  上帝做你一定有些東西可以讚自己
[00:15:29.000 --> 00:15:30.000]  你未發覺到
[00:15:30.000 --> 00:15:31.000]  你又不聽我說
[00:15:31.000 --> 00:15:32.000]  我說上帝做你很特別
[00:15:32.000 --> 00:15:34.000]  你忘記了
[00:15:34.000 --> 00:15:35.000]  這裏就說
[00:15:35.000 --> 00:15:37.000]  在二十四章
[00:15:37.000 --> 00:15:40.000]  以撒見到李百家就很喜歡他
[00:15:40.000 --> 00:15:42.000]  就和他結婚
[00:15:42.000 --> 00:15:43.000]  我想問你愛你的人
[00:15:43.000 --> 00:15:45.000]  你會做什麼
[00:15:45.000 --> 00:15:46.000]  如果你愛你的人
[00:15:46.000 --> 00:15:47.000]  你會做什麼
[00:15:47.000 --> 00:15:49.000]  阿男就立刻抱着他的愛女
[00:15:49.000 --> 00:15:52.000]  擁抱她
[00:15:52.000 --> 00:15:53.000]  我不知道
[00:15:53.000 --> 00:15:58.000]  如果你愛一個人你會做什麼
[00:15:58.000 --> 00:16:02.000]  以撒愛李百家
[00:16:02.000 --> 00:16:06.000]  我覺得最感人浪漫的場面
[00:16:06.000 --> 00:16:08.000]  不是那個行禮的儀式
[00:16:08.000 --> 00:16:12.000]  而是爲他祈禱
[00:16:12.000 --> 00:16:15.000]  經文裏說
[00:16:15.000 --> 00:16:17.000]  以撒娶李百家爲妻的時候
[00:16:17.000 --> 00:16:18.000]  他是四十歲
[00:16:18.000 --> 00:16:21.000]  以撒因爲自己的妻子不生育
