
[00:00:00.000 --> 00:00:02.000]  靜姐妹,早安!
[00:03:19.000 --> 00:03:27.000]  仍然帶給人一點點的平靜和安息。
[00:03:27.000 --> 00:03:30.000]  由二零一九年的十二月,
[00:03:30.000 --> 00:03:36.000]  我一直期待一個平靜歡樂的聖誕節,
[00:03:36.000 --> 00:03:41.000]  可惜,等到快要三年了,
[00:03:41.000 --> 00:03:43.000]  都未能如願。
[00:03:43.000 --> 00:03:44.000]  由社會運動,
[00:03:44.000 --> 00:03:47.000]  直至到如今的新冠疫情,
[00:03:47.000 --> 00:03:51.000]  似乎將平安歡樂的氣氛,
[00:03:51.000 --> 00:03:54.000]  一個愉快的聖誕節,
[00:03:54.000 --> 00:03:57.000]  蒙上一層的濃霧,
[00:03:57.000 --> 00:04:00.000]  我看不見亮光,
[00:04:00.000 --> 00:04:02.000]  看不到歡樂。
[00:04:02.000 --> 00:04:06.000]  香港的疫情會否反覆?
[00:04:06.000 --> 00:04:08.000]  整體世界的情況,
[00:04:08.000 --> 00:04:10.000]  沒有人可以預料到,
[00:04:10.000 --> 00:04:14.000]  外在的環境是不明朗。
[00:04:14.000 --> 00:04:18.000]  現在我們面對的世界,
[00:04:18.000 --> 00:04:22.000]  就好像尼加書有類似的情況,
[00:04:22.000 --> 00:04:25.000]  先知尼加在希西加在位的時候,
[00:04:25.000 --> 00:04:27.000]  得到神的默示,
[00:04:27.000 --> 00:04:29.000]  論及撒瑪利亞,
[00:04:29.000 --> 00:04:31.000]  就是北角以色列,
[00:04:31.000 --> 00:04:35.000]  和耶路撒冷,南角猶大,
[00:04:35.000 --> 00:04:37.000]  先知在第一章已經預言,
[00:04:37.000 --> 00:04:40.000]  撒瑪利亞會變為廢墟,
[00:04:40.000 --> 00:04:43.000]  因為他們離棄神,拜偶像,
[00:04:43.000 --> 00:04:45.000]  然後倒在谷中,
[00:04:45.000 --> 00:04:50.000]  換言之,上帝的審判會臨到以色列。
[00:04:50.000 --> 00:04:52.000]  南角猶大又如何?
[00:04:52.000 --> 00:04:57.000]  三章同樣說,猶大同樣犯罪,
[00:04:57.000 --> 00:05:01.000]  而且犯罪的是領袖、官長,
[00:05:01.000 --> 00:05:04.000]  他們污善、好惡,
[00:05:04.000 --> 00:05:07.000]  吃百姓的肉,剝他們的皮,
[00:05:07.000 --> 00:05:09.000]  使百姓誤入歧途。
[00:05:09.000 --> 00:05:15.000]  所以錫安同樣變為廢墟。
[00:05:15.000 --> 00:05:18.000]  來到第五章,今天我們看這一段聖經,
[00:05:18.000 --> 00:05:23.000]  第一節開始已經說受敵前來圍攻我們,
[00:05:23.000 --> 00:05:28.000]  而且要擊打以色列領袖的面客。
[00:05:28.000 --> 00:05:32.000]  如果我們看《列王記》下十八章,
[00:05:32.000 --> 00:05:34.000]  很詳細的說了,
[00:05:34.000 --> 00:05:37.000]  亞述大軍真的來到,
[00:05:37.000 --> 00:05:41.000]  西拿、基納要攻擊猶大一切的堅固城,
[00:05:41.000 --> 00:05:43.000]  要將城攻取。
[00:05:43.000 --> 00:05:49.000]  於是,希西加王派人向亞述王說:
[00:05:49.000 --> 00:05:57.000]  「我錯了,求你撤離,你罰我,我必成當。」
[00:05:57.000 --> 00:06:01.000]  就是在這裡,尼加書所說的,
[00:06:01.000 --> 00:06:08.000]  以色列領袖被當面攻擊的面客,是羞辱。
[00:06:08.000 --> 00:06:11.000]  面對上帝的判詞,
[00:06:11.000 --> 00:06:17.000]  本來就是有悲哀、哭號、恐懼,
[00:06:17.000 --> 00:06:22.000]  但是竟然有一句說話,就是這樣說:
[00:06:22.000 --> 00:06:27.000]  「錫安啊,因為你必從城裡出來,
[00:06:27.000 --> 00:06:31.000]  住在田野,你要到巴比倫去,在那裡你要蒙拯救,
[00:06:31.000 --> 00:06:38.000]  在那裡耶和華必救贖你脫離仇敵的手掌。」
[00:06:38.000 --> 00:06:42.000]  明明猶大的刑罰就是被亞述攻擊,
[00:06:42.000 --> 00:06:45.000]  輾轉又落入巴比倫手中,
[00:06:45.000 --> 00:06:48.000]  割破加王,成為階下囚。
[00:06:48.000 --> 00:06:51.000]  但是,為何神在這裡說,
[00:06:51.000 --> 00:06:56.000]  以色列人是蒙解救,在巴比倫得救贖呢?
[00:06:56.000 --> 00:07:00.000]  很相反,很極端的情況,
[00:07:00.000 --> 00:07:04.000]  原來在聖經裡,有些時候,
[00:07:04.000 --> 00:07:09.000]  神的工作,上帝的工作,是無軌跡可尋的。
[00:07:09.000 --> 00:07:14.000]  神不是按照一個公式,程序一、二、三,
[00:07:14.000 --> 00:07:16.000]  這樣去完成祂的作為,
[00:07:16.000 --> 00:07:19.000]  有些時候是出人意表。
[00:07:19.000 --> 00:07:24.000]  上帝偉大的救恩,是超過我們邏輯的思考,
[00:07:24.000 --> 00:07:28.000]  超過我們理性的分析,讓我們一起仔細去看一看。
[00:07:28.000 --> 00:07:30.000]  第二節:
[00:07:30.000 --> 00:07:35.000]  「伯利恆的以法他,你在猶大諸城中衰少,
[00:07:35.000 --> 00:07:41.000]  將來必有一位從你那裡出來,在以色列人為我作掌權者。」
[00:07:41.000 --> 00:07:45.000]  伯利恆的以法他,是位於耶路撒冷的南面。
[00:07:45.000 --> 00:07:48.000]  根據《創世紀》35章19節說,
[00:07:48.000 --> 00:07:51.000]  以法他就是伯利恆,
[00:07:51.000 --> 00:07:55.000]  是雅各最愛的太太,拉結埋葬的地方。
[00:07:55.000 --> 00:07:59.000]  而伯利恆是一個小城,
[00:07:59.000 --> 00:08:02.000]  小的意思不單是小,
[00:08:02.000 --> 00:08:09.000]  猶大諸城,諸城的意思是千,千千萬萬的千。
[00:08:09.000 --> 00:08:15.000]  換言之,他城市裡只有一個族群,只有一千人。
[00:08:15.000 --> 00:08:18.000]  一千人很少而已!
[00:08:18.000 --> 00:08:26.000]  這裡不單只是小,更加有一種低下,inferior的意思。
[00:08:26.000 --> 00:08:34.000]  這個伯利恆的小城,在能力上,在社會地位上是弱的。
[00:08:34.000 --> 00:08:38.000]  相比猶大這個大城,
[00:08:38.000 --> 00:08:44.000]  列國虎視眈眈的大國大城。
[00:08:44.000 --> 00:08:51.000]  以法他只是一個小城,在人口,在領導的能力,在征戰戰爭的力量,
[00:08:51.000 --> 00:08:55.000]  都是小,都是弱。
[00:08:55.000 --> 00:08:58.000]  但是,馬太福音不是這樣說。
[00:08:58.000 --> 00:09:02.000]  你看看《輔助經文》,馬太福音二章六節是這樣寫的:
[00:09:02.000 --> 00:09:09.000]  「猶大地的伯利恆,你在猶大諸城中,並不是最小。」
[00:09:09.000 --> 00:09:12.000]  馬太引用尼加的時候改了,
[00:09:12.000 --> 00:09:16.000]  本來是最小,低下,弱勢的城,
[00:09:16.000 --> 00:09:25.000]  但是馬太說:「不是呀!因為將來,有一個統治者從你那裡出來。」
[00:09:25.000 --> 00:09:27.000]  馬太將尼加所說的:
[00:09:27.000 --> 00:09:37.000]  「有一個從你,以法他出來,不再弱小,不再低下,而是高高在上,作統治,作掌權。」
[00:09:37.000 --> 00:09:44.000]  由小變為大,由弱變為強,由低升為高,
[00:09:44.000 --> 00:09:49.000]  唯一可以做到這個改變,只有上帝。
[00:09:49.000 --> 00:09:58.000]  正如我剛才所說,上帝做的事,是出人意表的,你不知道的。
[00:09:58.000 --> 00:10:04.000]  所以我時時都跟小朋友說,上星期才說完,
[00:10:04.000 --> 00:10:09.000]  「報道會,你邀請了哪位朋友來?」
[00:10:09.000 --> 00:10:13.000]  他們便覺得很奇怪,為何我這樣問呢?
[00:10:13.000 --> 00:10:15.000]  因為他們覺得報道會與他們無關。
[00:10:15.000 --> 00:10:19.000]  我便說:「你不要以為是這樣,
[00:10:19.000 --> 00:10:29.000]  你知不知道,你們開口邀請你們的爺爺、奶奶、公公、婆婆、姨媽、姑婆來的時候,
[00:10:29.000 --> 00:10:32.000]  十個,還有九個都不會拒絕你,
[00:10:32.000 --> 00:10:40.000]  因為你們實在太可愛,他們很想見到你,很欣賞你的勇敢,你的邀請。
[00:10:40.000 --> 00:10:50.000]  所以只要你勇敢地邀請和祈禱,然後邀請,千萬不要小看你的邀請。」
[00:10:50.000 --> 00:10:59.000]  同學,沒錯,上帝那種能力和改變,是我們有時預計不到的。
[00:10:59.000 --> 00:11:06.000]  從歷史的角度來說,伯利衡是一個弱小的小城,
[00:11:06.000 --> 00:11:12.000]  但是竟然出了一個很偉大的大衛王,同樣大衛也是出身韓眉。
[00:11:12.000 --> 00:11:18.000]  一個牧羊的童子,在父親眼中是最小的小兒子。
[00:11:18.000 --> 00:11:27.000]  但是上帝揀選他,上帝任命他,甚至乎賦予他成為一國之君。
[00:11:27.000 --> 00:11:32.000]  他沒有能力去管治以色列國。
[00:11:32.000 --> 00:11:39.000]  如果從救恩的角度去看,尼加所說的掌權者是從耿古,從太初就有的意思,
[00:11:39.000 --> 00:11:50.000]  遠古遠古,很開初的時代已經有了,甚至乎是超越人類的歷史,世界的開始已經存在。
[00:11:50.000 --> 00:11:58.000]  約翰福音說:「太初有道,道與神同在,道就是神。」
[00:11:58.000 --> 00:12:10.000]  原來這位掌權者和大衛一樣,他甘願卑微從一個伯利衡小城出生,
[00:12:10.000 --> 00:12:15.000]  甚至乎出生在一個馬槽當中。
[00:12:15.000 --> 00:12:20.000]  但卻是以色列人永遠永遠的掌權者。
[00:12:20.000 --> 00:12:28.000]  馬太在此說:「統治者是神的兒子,尼塞亞救世主。」
[00:12:28.000 --> 00:12:34.000]  現實的以色列人要面對仇敵的攻擊,
[00:12:34.000 --> 00:12:43.000]  而且我們一國之君領袖的面塔也被人打,很丟臉。
[00:12:43.000 --> 00:12:48.000]  另一方面才知道帶出,其實神已經預備了救贖,
[00:12:48.000 --> 00:12:56.000]  由遠古,由太初的時候,這個掌權者已經在此,將會拯救以色列人。
[00:12:56.000 --> 00:13:03.000]  兩面如此特別的情況,這個改變究竟是怎樣的呢?
[00:13:03.000 --> 00:13:06.000]  我們繼續看下去第三節。
[00:13:06.000 --> 00:13:12.000]  因此耶和華要將以色列人交給敵人,直到臨產的婦人生下孩子,
[00:13:12.000 --> 00:13:16.000]  那時她其餘的弟兄必回到以色列人那裡。
[00:13:16.000 --> 00:13:21.000]  留意,是耶和華神將以色列人交給敵人,
[00:13:21.000 --> 00:13:26.000]  因為他們犯罪,拜偶像,背誓,棄約,
[00:13:26.000 --> 00:13:31.000]  所以神懲罰以色列人將他們給仇敵攻擊。
[00:13:31.000 --> 00:13:36.000]  另一方面,神又救回以色列人。
[00:13:36.000 --> 00:13:43.000]  當以色列人交給仇敵後,有一個臨產的婦人生下孩子,
[00:13:43.000 --> 00:13:48.000]  換言之,神的懲罰是有期限的。
[00:13:48.000 --> 00:13:54.000]  但不只是「完了,停止罰」,「完了」,不是的。
[00:13:54.000 --> 00:13:58.000]  神更加預備了婦人生下孩子,
[00:13:58.000 --> 00:14:03.000]  這很明顯是指童女瑪利亞生了救主耶穌。
[00:14:03.000 --> 00:14:10.000]  救主出生後,其餘的弟兄會回到以色列人那裡。
[00:14:10.000 --> 00:14:13.000]  救主的降生,帶來拯救,
[00:14:13.000 --> 00:14:19.000]  首先是以色列人得著釋放,從敵人亞述的手中被拯救出來。
[00:14:19.000 --> 00:14:24.000]  亞述只是敵人的統稱,包括巴比倫等其他國家。
[00:14:24.000 --> 00:14:29.000]  南國的猶大也從巴比倫的手中被救出來。
[00:14:29.000 --> 00:14:35.000]  以色列人其餘的弟兄,「其餘」這個詞,不僅是愚民剩飯,
[00:14:35.000 --> 00:14:43.000]  甚至過去曾經對神不忠的北角以色列的弟兄,也會得到拯救?
[00:14:43.000 --> 00:14:51.000]  沒錯!整體的以色列會恢復,完全整合回來,成為一個新的以色列。
[00:14:51.000 --> 00:14:58.000]  而這個以色列,不是一個普通的以色列,是尼塞亞的群體,
[00:14:58.000 --> 00:15:01.000]  一個新的整體。
[00:15:01.000 --> 00:15:10.000]  尼加斯茲的宣告,其餘的弟兄終會必回到以色列人那裡。
[00:15:10.000 --> 00:15:17.000]  神的目的是拯救所有,全部的以色列人。
[00:15:17.000 --> 00:15:24.000]  原來審判過後,刑罰過後,神竟然有拯救!
[00:15:24.000 --> 00:15:29.000]  有我們看到,神的憐憫,神不是必然要救我們嗎?
[00:15:29.000 --> 00:15:34.000]  不是必然要救以色列人的,他是抵罰的。
[00:15:34.000 --> 00:15:37.000]  神真是好奇妙!
[00:15:37.000 --> 00:15:43.000]  但我想問,是否以色列人才會犯罪?
[00:15:43.000 --> 00:15:47.000]  是否以色列人才需要救主?
[00:15:47.000 --> 00:16:02.000]  這個馬太引用的尼加斯,就是提醒我們,原來歷世歷代舊約新約的人,包括我們都需要救主,人人都需要被拯救。
[00:16:02.000 --> 00:16:11.000]  弟兄姊妹神所預備的尼塞亞救世主,讓我們看到我們自己生命的不足。
[00:16:11.000 --> 00:16:15.000]  我們是一個罪人,我們有污穢。
[00:16:15.000 --> 00:16:24.000]  神的憐憫就是,在我們還了罪人的時候,基督已經為我們死,車死在十字架上。
[00:16:24.000 --> 00:16:30.000]  叫我們回轉悔改,回到神那裡。
[00:16:30.000 --> 00:16:38.000]  讓我們可以好像以色列人那樣,成為一個新的群體,一個尼塞亞的群體。
[00:16:38.000 --> 00:16:45.000]  神沒有放棄任何一個犯罪的人。
[00:16:45.000 --> 00:16:53.000]  弟兄姊妹讓我們,紀念救主降生的時候,首先讓我們去審查自己。
[00:16:53.000 --> 00:16:58.000]  我們有沒有得罪神,有沒有得罪人的地方?
[00:16:58.000 --> 00:17:01.000]  我們願不願意回轉悔改?
[00:17:01.000 --> 00:17:05.000]  我們有沒有接受耶穌基督的拯救?
[00:17:05.000 --> 00:17:08.000]  我們有沒有接受耶穌基督的拯救?
[00:17:08.000 --> 00:17:13.000]  究竟這位救世主,是怎樣的一位救世主?
[00:17:13.000 --> 00:17:17.000]  我們現在繼續講,四節五節。
[00:17:17.000 --> 00:17:26.000]  「他必倚靠耶和華的大能,倚靠耶和華他神之名的威嚴,站立並牧養,使他們安然居住。
[00:17:26.000 --> 00:17:31.000]  因為現在他必尊大,直到地極,這位就是和平。」
[00:17:31.000 --> 00:17:38.000]  這裏強調這位掌權者尼塞亞,是倚靠耶和華的大能,倚靠耶和華的明智。
[00:17:38.000 --> 00:17:45.000]  倚靠神的明智的意思是,這位掌權者與神有個別親密的關係。
[00:17:45.000 --> 00:17:49.000]  倚靠耶和華的大能,是神賜力量給他。
[00:17:49.000 --> 00:17:53.000]  過往以色列的君王,神也賜力量給他們。
[00:17:53.000 --> 00:18:03.000]  《撒姆爾記》上二章十字說:「審判地極的人,將力量賜給所立的王,高舉受高者的國。」
[00:18:03.000 --> 00:18:10.000]  君王掌權者是神所任命,神必然會賜力量給他管治國家。
[00:18:10.000 --> 00:18:15.000]  而且君王代表著神去管理百姓。
[00:18:15.000 --> 00:18:20.000]  而且這位掌權者不是非一般的君王,他是尼塞亞。
[00:18:20.000 --> 00:18:27.000]  他有上帝的尊榮威嚴,他就是神,他與神同等。
[00:18:27.000 --> 00:18:32.000]  所以這位尼塞亞君王,是永遠站立在神的面前。
[00:18:32.000 --> 00:18:38.000]  換句話說,他的國度,尼塞亞的國家,是存留到永遠。
[00:18:38.000 --> 00:18:44.000]  站立,同樣有這個意思,一個君王的站立,就是百姓的擁戴。
[00:18:44.000 --> 00:18:59.000]  不單止百姓的擁戴,而是這個站立,這個掌權者,是永不動搖堅定的站立,在神與人的面前。
[00:18:59.000 --> 00:19:06.000]  尊榮的君王掌權者,有另外一面的,牧羊。
[00:19:06.000 --> 00:19:17.000]  這個掌權者亦是牧羊,描述了他溫柔的一面,就像牧羊人般,牧羊著羊仔,牧羊著百姓,照顧牠們。
[00:19:17.000 --> 00:19:25.000]  以色列書34章23節說:「就是我的僕人大衛牧羊,作牠們的牧人。
[00:19:25.000 --> 00:19:31.000]  我耶和華必作牠們的神,我的僕人大衛在牠們中間作王。」
[00:19:31.000 --> 00:19:35.000]  尼塞亞以色列的王,有溫柔的一面。
[00:19:35.000 --> 00:19:46.000]  帶領、保護、照顧、安慰以色列人。
[00:19:46.000 --> 00:19:49.000]  這位救世主就是這樣。
[00:19:49.000 --> 00:19:56.000]  好了,現實的情況,以色列人正面對的是兵臨城下,敵人的攻擊迫近未捷。
[00:19:56.000 --> 00:20:09.000]  但另一邊,先知正在說:「不是,掌權者牧羊你們,祂會拯救你們,使你們安然居住。」
[00:20:09.000 --> 00:20:11.000]  即是怎樣呢?
[00:20:11.000 --> 00:20:16.000]  以色列人的情況,讓我們認識到原來上帝是有兩面。
[00:20:16.000 --> 00:20:23.000]  第一,以色列人你犯罪,你離棄神,上帝是公義必然懲罰。
[00:20:23.000 --> 00:20:30.000]  你一定會經歷苦難和痛苦,你是咎由自取的以色列人。
[00:20:30.000 --> 00:20:36.000]  但上帝不是停止了,然後上帝有慈愛。
[00:20:36.000 --> 00:20:40.000]  更加憐憫,他從未放棄過犯罪的人。
[00:20:40.000 --> 00:20:47.000]  由創世之時,耿古已經預備了救主,去拯救以色列人。
[00:20:47.000 --> 00:21:01.000]  不僅是以色列人,再說一次,去到新約的馬太福音,耶穌降生就是證明,神從未放棄過犯罪的人。
[00:21:01.000 --> 00:21:07.000]  上兩個星期,我去了何文田一個學校的聖誕節嘉年華會。
[00:21:07.000 --> 00:21:11.000]  這間學校每年都會舉辦聖誕節嘉年華。
[00:21:11.000 --> 00:21:17.000]  我就抱著一個如常的心態去,因為我已經在那裏十年以上。
[00:21:17.000 --> 00:21:25.000]  而這個聖誕攤位遊戲,我都做了三年,所以我很駕輕就熟。
[00:21:25.000 --> 00:21:35.000]  當我很駕輕就熟地應付的時候,突然有一個操流利普通話的家長跟我說,
[00:21:35.000 --> 00:21:45.000]  我就介紹他,25號我們有報道會,而這個報道會的見證嘉賓就是和你一樣,
[00:21:45.000 --> 00:21:53.000]  由中國來的人,你們的背景很近,你來聽吧。
[00:21:53.000 --> 00:22:01.000]  他一聽到的時候,他真的按著他的按鈕,他就說,我太太很喜歡基督教,
[00:22:01.000 --> 00:22:08.000]  在香港認識基督教真的很好,很自由,基督教很好,很關愛人,
[00:22:08.000 --> 00:22:11.880]  經常幫助人,嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟嘟
[00:22:11.880 --> 00:22:24.000]  我就很努力用我的普通話,講得幾講的時候,我最後就說,你參加吧,你參加吧。
[00:22:24.000 --> 00:22:38.000]  其實我心裏想,你快點走吧,你報名參加就可以了,我們會派通告的,邀請每位家長參加。
[00:22:38.000 --> 00:22:51.000]  其實很搞笑,這個經歷叫我知道,我估計不到,上帝的計劃是超過我所能夠想像的。
[00:22:51.000 --> 00:23:05.000]  有讓我去看,原來我也是一個罪人,我如常地去做一些上帝的工作,是的。
[00:23:05.000 --> 00:23:15.000]  因為現今的疫情,沒完沒了,你死,病毒都未死,有時會令到你很困擾,更加令到你很洩氣,究竟是怎樣呢?
[00:23:15.000 --> 00:23:22.000]  世界的情況,不論經濟各與各之間的矛盾,互相不信任,你又指責我,我又指責你。
[00:23:22.000 --> 00:23:32.000]  活在這些環境,這些現實的狀況,有時我就覺得,我怎樣去歡度聖誕呢?
[00:23:32.000 --> 00:23:36.000]  我怎樣去迎接這個普世的救恩呢?
[00:23:36.000 --> 00:23:48.000]  但是上帝竟然告訴我,我已經預備了,我是可以改變的,我可以將微小變為重要,將卑微變為專大。
[00:23:48.000 --> 00:24:02.000]  上帝究竟要做些什麼呢?你是估不到,作為人的,我只能夠承認,我是有限,我是不足,我是愚昧。
[00:24:02.000 --> 00:24:09.000]  救恩已經來到,不只是看外在環境,我們要相信神。
[00:24:09.000 --> 00:24:20.000]  第一次世界大戰,聖誕節同樣臨到,在休戰的一刻,我在想,那些士兵在想什麼呢?
[00:24:20.000 --> 00:24:27.000]  會不會想想為什麼我們會停課呢?其實是不是應該想想為什麼我們會打仗呢?
[00:24:27.000 --> 00:24:40.000]  原來上帝仍然活在人的禍患當中,上帝是在人的罪和不安之中,仍然帶來給人安息和希望。
[00:24:40.000 --> 00:24:59.000]  上帝沒有放棄過一直犯罪的人,耶穌豈不是正正為了世人的罪,為了世界的不安,為了悲慘,為了苦難,耶穌帶來的是上帝與人同在的平安。
[00:24:59.000 --> 00:25:12.000]  這位就是和平,耶穌就是和平。作為相信耶穌的人,我們必定要相信耶穌的主權,
[00:25:12.000 --> 00:25:23.000]  甚至我們更加要活在神的盼望當中,活在耶穌降生帶來給我們的和平,而不是單單活在日光之下的牢籠,
[00:25:23.000 --> 00:25:38.000]  看看世界的形勢,不對勁,我自謀出路,或者終日惶恐不安,不要被世界摧毀我們的鬥志,被環境磨走我們的希望。
[00:25:38.000 --> 00:25:55.000]  今早我學了一個四字詞語,是我隔離位很好的李牧師教我,「磨而不倫」,我真是今早才學的。是不是有中文老師在?我讀錯了?
[00:25:55.000 --> 00:26:15.000]  這是說不要被世界磨走我們的鬥志,或者我們的希望,不要隨流失去。聖誕節提醒我們,耶穌已經降生,耶穌已經勝過這個世界,我們要靠著主。
[00:26:15.000 --> 00:26:29.000]  那位耿古義經存在,又直到永遠,又會明白我們,一個很溫柔的牧羊人,更加有力量去打敗一切仇敵,最終得勝的救主。
[00:26:29.000 --> 00:26:47.000]  所以聖誕節,繼續堅持傳福音,跟別人說,聖誕節的真正意義,是紀念耶穌基督的降生,救恩已經來臨,他必尊為大,直到地極,耶穌是和平。
[00:26:47.000 --> 00:27:04.000]  所以,鼎姐妹,我問你,報道會,你邀請了誰?邀請了人?應該這樣說,你答不到的。邀請了人沒有?沒有人點頭。
[00:27:04.000 --> 00:27:29.000]  不要緊,還有幾天的機會,把握這幾天的邀請,請你一會兒在回應紙上寫你的名字,寫你將會邀請的人的名字,我們會切切為你和你的親友,你所邀請的嘉賓來禱告。
[00:27:29.000 --> 00:27:47.000]  除了邀請新朋友外,也請大家為整個報道會來祈禱,我們今年很特別,有普通話傳譯,就是為了操流利普通話的家長,一定不是我。
[00:27:47.000 --> 00:28:02.000]  你會想像到,原來上帝的計劃是這麼厲害,超越一切,願意耶穌是被尊大,直到地極,普及萬民。我們一起祈禱。
