
[00:00:00.000 --> 00:00:03.000]  各位影視姐妹平安
[00:06:47.000 --> 00:06:49.000]  很不方便
[00:06:49.000 --> 00:06:51.000]  很難謀生的地方
[00:06:51.000 --> 00:06:54.000]  但是他們選擇活在當下
[00:06:54.000 --> 00:06:56.000]  他們放下其他次要的事情
[00:06:56.000 --> 00:06:58.000]  一同負擔起
[00:06:58.000 --> 00:07:00.000]  守護聖城
[00:07:00.000 --> 00:07:02.000]  守護聖殿
[00:07:02.000 --> 00:07:04.000]  守護聖文
[00:07:04.000 --> 00:07:05.000]  一些亂於永恆
[00:07:05.000 --> 00:07:07.000]  在神眼中捍衛
[00:07:07.000 --> 00:07:18.000]  有價值重要的事情
[00:07:18.000 --> 00:07:19.000]  下一步的工作
[00:07:19.000 --> 00:07:20.000]  順理成章
[00:07:20.000 --> 00:07:21.000]  不夠人
[00:07:21.000 --> 00:07:28.000]  要重整聖城的人口
[00:07:28.000 --> 00:07:31.000]  除了可以多人
[00:07:31.000 --> 00:07:33.000]  能夠加強防禦力量
[00:07:33.000 --> 00:07:35.000]  抵抗敵人之外
[00:07:35.000 --> 00:07:37.000]  更重要的一件事
[00:07:37.000 --> 00:07:40.000]  為何回歸聖地
[00:07:40.000 --> 00:07:44.000]  為何回歸神的應許地
[00:07:44.000 --> 00:07:45.000]  第一他們回歸的原因
[00:07:45.000 --> 00:07:47.000]  圓建聖殿
[00:07:47.000 --> 00:07:49.000]  聖殿代表什麼
[00:07:49.000 --> 00:07:51.000]  如果我們回顧
[00:07:51.000 --> 00:07:53.000]  在春海及記的時候
[00:07:53.000 --> 00:07:54.000]  講到
[00:07:54.000 --> 00:07:56.000]  神藉著摩西
[00:07:56.000 --> 00:08:00.000]  跟以色列人說要建造會幕
[00:08:00.000 --> 00:08:02.000]  整個春海及記
[00:08:02.000 --> 00:08:04.000]  曠野漂流期間
[00:08:04.000 --> 00:08:07.000]  會幕在曠野當中
[00:08:07.000 --> 00:08:09.000]  安紮營的時候
[00:08:09.000 --> 00:08:12.000]  十二支派分到東南西北各方面
[00:08:12.000 --> 00:08:16.000]  有三個支派會幕在中間
[00:08:16.000 --> 00:08:23.000]  是要建立一個以神為中心的生活
[00:08:23.000 --> 00:08:26.000]  回歸聖地
[00:08:26.000 --> 00:08:29.000]  人們在聖城以外周圍散居
[00:08:29.000 --> 00:08:30.000]  怎麼辦
[00:08:30.000 --> 00:08:33.000]  所以重整聖城的人口
[00:08:33.000 --> 00:08:35.000]  把人們搬進來
[00:08:35.000 --> 00:08:36.000]  有一個很重要的
[00:08:36.000 --> 00:08:38.000]  就是建立他們親近神
[00:08:38.000 --> 00:08:40.000]  以聖殿為中心
[00:08:40.000 --> 00:08:45.000]  以神為中心的生活
[00:08:45.000 --> 00:08:47.000]  怎麼辦
[00:08:47.000 --> 00:08:52.000]  我們回顧聖經七章五節
[00:08:52.000 --> 00:08:54.000]  不是用自己的方法去做
[00:08:54.000 --> 00:08:56.000]  有很多種方法
[00:08:56.000 --> 00:08:57.000]  不過七章五節說
[00:08:57.000 --> 00:08:59.000]  我的神感動我的心
[00:08:59.000 --> 00:09:01.000]  朝聚貴就官長和百姓
[00:09:01.000 --> 00:09:03.000]  要照家譜計算
[00:09:03.000 --> 00:09:07.000]  我找了第一次上來之人的家譜
[00:09:07.000 --> 00:09:09.000]  神感動他
[00:09:09.000 --> 00:09:11.000]  他就按神的心意去做
[00:09:11.000 --> 00:09:12.000]  並不是按人意
[00:09:12.000 --> 00:09:14.000]  一般如果我們著手的話
[00:09:14.000 --> 00:09:16.000]  看看現在有什麼人
[00:09:16.000 --> 00:09:17.000]  有什麼人住在哪裡
[00:09:17.000 --> 00:09:20.000]  做一個人口普查
[00:09:20.000 --> 00:09:22.000]  歷史告訴我們
[00:09:22.000 --> 00:09:24.000]  歷代至上二十一章告訴我們
[00:09:24.000 --> 00:09:27.000]  當大衛數點人數的時候
[00:09:27.000 --> 00:09:29.000]  他心裡是驕傲的
[00:09:29.000 --> 00:09:31.000]  多少人
[00:09:31.000 --> 00:09:33.000]  我帶領多少人
[00:09:33.000 --> 00:09:34.000]  聖經沒有說
[00:09:34.000 --> 00:09:36.000]  不過更加實在的
[00:09:36.000 --> 00:09:39.000]  我們都可以看到
[00:09:39.000 --> 00:09:40.000]  第一份的名單
[00:09:40.000 --> 00:09:42.000]  以斯拉基二章所說的
[00:09:42.000 --> 00:09:45.000]  第一份隨著所羅巴伯回歸的名單
[00:09:45.000 --> 00:09:47.000]  是什麼人
[00:09:47.000 --> 00:09:48.000]  不要忘記
[00:09:48.000 --> 00:09:52.000]  秘魯去到波斯已經七八十年了
[00:09:52.000 --> 00:09:53.000]  長期在那裡生活
[00:09:53.000 --> 00:09:55.000]  落地生根
[00:09:55.000 --> 00:09:57.000]  放棄家園
[00:09:57.000 --> 00:09:59.000]  返得黎聖地的
[00:09:59.000 --> 00:10:00.000]  隨著所羅巴伯的
[00:10:00.000 --> 00:10:02.000]  回來是要開荒的
[00:10:02.000 --> 00:10:05.000]  即是說這批是心繫神家
[00:10:05.000 --> 00:10:06.000]  族譜亦告訴我們
[00:10:06.000 --> 00:10:08.000]  他們屬於猶大
[00:10:08.000 --> 00:10:11.000]  哪一個族
[00:10:11.000 --> 00:10:13.000]  在這個家譜去找
[00:10:13.000 --> 00:10:14.000]  很多功夫的
[00:10:14.000 --> 00:10:17.000]  還要找下一代的人
[00:10:17.000 --> 00:10:19.000]  現在住在哪裡
[00:10:19.000 --> 00:10:21.000]  但是有個實際的作用
[00:10:21.000 --> 00:10:25.000]  不會找了一些仇敵奸細
[00:10:25.000 --> 00:10:27.000]  混雜在民眾當中
[00:10:27.000 --> 00:10:29.000]  不會把他們搬進來
[00:10:29.000 --> 00:10:33.000]  姓姓耶路撒冷
[00:10:33.000 --> 00:10:35.000]  方法有了
[00:10:35.000 --> 00:10:37.000]  開始了
[00:10:37.000 --> 00:10:40.000]  不過搬屋的人提起搬屋
[00:10:40.000 --> 00:10:41.000]  頭都大了
[00:10:41.000 --> 00:10:43.000]  不好了吧
[00:10:43.000 --> 00:10:46.000]  何況那不是太古城那麼方便的地方
[00:10:46.000 --> 00:10:51.000]  卻是百廢待興又無田可耕的地方
[00:10:51.000 --> 00:10:54.000]  要令到散居各處村莊
[00:10:54.000 --> 00:10:58.000]  已經settle down了的人
[00:10:58.000 --> 00:11:00.000]  搬回到耶路撒冷
[00:11:00.000 --> 00:11:04.000]  談何容易
[00:11:04.000 --> 00:11:05.000]  經文一跳
[00:11:05.000 --> 00:11:09.000]  跳到十一章一節
[00:11:09.000 --> 00:11:10.000]  首先一節說
[00:11:10.000 --> 00:11:14.000]  百姓的首領住在耶路撒冷
[00:11:14.000 --> 00:11:16.000]  有沒有人逼他
[00:11:16.000 --> 00:11:19.000]  百姓已經知道了
[00:11:19.000 --> 00:11:21.000]  聖殿、聖城搞定了
[00:11:21.000 --> 00:11:22.000]  回來住了
[00:11:22.000 --> 00:11:24.000]  其餘的百姓
[00:11:24.000 --> 00:11:25.000]  祭籤
[00:11:25.000 --> 00:11:26.000]  每十人中
[00:11:26.000 --> 00:11:29.000]  使一人來住在聖城耶路撒冷
[00:11:29.000 --> 00:11:31.000]  那九人住在別的城邑
[00:11:31.000 --> 00:11:34.000]  凡甘心樂意住在耶路撒冷的百姓
[00:11:34.000 --> 00:11:38.000]  為他們祝福
[00:11:38.000 --> 00:11:40.000]  祭籤不是抽籤
[00:11:40.000 --> 00:11:42.000]  不是葬彩
[00:11:42.000 --> 00:11:45.000]  從撒布爾記
[00:11:45.000 --> 00:11:47.000]  從撒布爾記上十章
[00:11:47.000 --> 00:11:49.000]  我們知道祭籤
[00:11:49.000 --> 00:11:51.000]  找出誰作王
[00:11:51.000 --> 00:11:52.000]  我們就知道祭籤
[00:11:52.000 --> 00:11:54.000]  是舊約時代
[00:11:54.000 --> 00:11:59.000]  以色列人尋求神旨意的一種方法
[00:11:59.000 --> 00:12:02.000]  尋求完神旨意
[00:12:02.000 --> 00:12:03.000]  祭了籤出來
[00:12:03.000 --> 00:12:06.000]  選中我
[00:12:06.000 --> 00:12:08.000]  祭籤容易
[00:12:08.000 --> 00:12:10.000]  知道是我容易
[00:12:10.000 --> 00:12:12.000]  真的去搬遷
[00:12:12.000 --> 00:12:14.000]  並不容易
[00:12:14.000 --> 00:12:16.000]  百姓看得出
[00:12:16.000 --> 00:12:19.000]  百姓看到有些
[00:12:19.000 --> 00:12:20.000]  祭籤之後
[00:12:20.000 --> 00:12:22.000]  信服神的旨意
[00:12:22.000 --> 00:12:24.000]  還有些人不用祭籤
[00:12:24.000 --> 00:12:27.000]  自己已經願意搬回耶路撒冷
[00:12:27.000 --> 00:12:34.000]  百姓為他們祝福
[00:12:34.000 --> 00:12:36.000]  十一章餘下的經文
[00:12:36.000 --> 00:12:37.000]  記錄了
[00:12:37.000 --> 00:12:40.000]  甘心樂意住在耶路撒冷的猶太人
[00:12:40.000 --> 00:12:42.000]  變雅敏人
[00:12:42.000 --> 00:12:44.000]  大衛的家人
[00:12:44.000 --> 00:12:46.000]  變雅敏人
[00:12:46.000 --> 00:12:48.000]  素羅的家人
[00:12:48.000 --> 00:12:49.000]  利美人
[00:12:49.000 --> 00:12:50.000]  守門的
[00:12:50.000 --> 00:12:56.000]  管理聖殿事務的歌唱者的名單
[00:12:56.000 --> 00:12:57.000]  當我們看聖經
[00:12:57.000 --> 00:12:58.000]  一看到名單的時候
[00:12:58.000 --> 00:12:59.000]  我相信大部份人
[00:12:59.000 --> 00:13:01.000]  都是採取同一動作跳過
[00:13:01.000 --> 00:13:02.000]  因為名單裏面
[00:13:02.000 --> 00:13:04.000]  誰打誰的名單我又不知道
[00:13:04.000 --> 00:13:09.000]  那些字有些像似曾相識
[00:13:09.000 --> 00:13:13.000]  但我讀就握頭
[00:13:13.000 --> 00:13:16.000]  不過這些名單
[00:13:16.000 --> 00:13:19.000]  成為了一群屬神子民
[00:13:19.000 --> 00:13:23.000]  他們當下所作的選擇
[00:13:23.000 --> 00:13:26.000]  永恆被記錄在神的心中
[00:13:26.000 --> 00:13:29.000]  永恆被記錄在神的話語當中
[00:13:29.000 --> 00:13:33.000]  被神去紀念
[00:13:33.000 --> 00:13:34.000]  尼西米記
[00:13:34.000 --> 00:13:36.000]  由七章跳到十一章
[00:13:36.000 --> 00:13:41.000]  去說安排如何重整聖城的聖文
[00:13:41.000 --> 00:13:45.000]  中間插入了第八第九第十章
[00:13:45.000 --> 00:13:47.000]  作者似乎是想我們刻意看到
[00:13:47.000 --> 00:13:51.000]  這三章經文的重要性
[00:13:51.000 --> 00:13:52.000]  從結構上來看
[00:13:52.000 --> 00:13:54.000]  似乎更加告訴我們
[00:13:54.000 --> 00:13:56.000]  八九十章是因
[00:13:56.000 --> 00:13:59.000]  祭籤遷入耶路撒冷
[00:13:59.000 --> 00:14:03.000]  似乎是信服的果
[00:14:03.000 --> 00:14:06.000]  第三章我們要分享的
[00:14:06.000 --> 00:14:11.000]  是重建聖文與耶和華的關係
[00:14:11.000 --> 00:14:12.000]  聖殿重建完畢
[00:14:12.000 --> 00:14:15.000]  聖城城牆落成
[00:14:15.000 --> 00:14:17.000]  重新遷徙
[00:14:17.000 --> 00:14:20.000]  重整聖城人口的方法有了
[00:14:20.000 --> 00:14:22.000]  不過這些只是硬件
[00:14:22.000 --> 00:14:23.000]  沒有了軟件
[00:14:23.000 --> 00:14:26.000]  一切如何運作
[00:14:26.000 --> 00:14:28.000]  縱使他搬進來聖城
[00:14:28.000 --> 00:14:30.000]  他與神不親近的話
[00:14:30.000 --> 00:14:32.000]  住得近又如何
[00:14:32.000 --> 00:14:34.000]  曾經有人開玩笑說
[00:14:34.000 --> 00:14:36.000]  就算耶穌今天
[00:14:36.000 --> 00:14:39.000]  真的在你家出現
[00:14:39.000 --> 00:14:41.000]  甚至在你家過夜
[00:14:41.000 --> 00:14:44.000]  不過你的心軟離他又如何
[00:14:44.000 --> 00:14:46.000]  所以尼西米看到
[00:14:46.000 --> 00:14:48.000]  第三件重要的事情
[00:14:48.000 --> 00:14:52.000]  是重建聖文與耶和華的關係
[00:14:52.000 --> 00:14:57.000]  時間不容許
[00:14:57.000 --> 00:14:59.000]  我跟大家逐點去講
[00:14:59.000 --> 00:15:01.000]  或者逐節去讀
[00:15:01.000 --> 00:15:02.000]  請大家回到聖經
[00:15:02.000 --> 00:15:04.000]  尼西米記第八章
[00:15:04.000 --> 00:15:05.000]  如果可以的話
[00:15:05.000 --> 00:15:07.000]  我們一邊看聖經一邊看
[00:15:07.000 --> 00:15:09.000]  可能會複雜一點
[00:15:09.000 --> 00:15:10.000]  會跳來跳去
[00:15:10.000 --> 00:15:13.000]  但是請大家忍耐一下
[00:15:13.000 --> 00:15:16.000]  八章第一節的時序是
[00:15:16.000 --> 00:15:18.000]  七月一日
[00:15:18.000 --> 00:15:21.000]  如果還記得剛才我說過
[00:15:21.000 --> 00:15:23.000]  城牆的落成
[00:15:23.000 --> 00:15:25.000]  在尼西米記六章
[00:15:25.000 --> 00:15:27.000]  十五十六節說過
[00:15:27.000 --> 00:15:29.000]  什麼時候完成?
[00:15:29.000 --> 00:15:31.000]  以六月二十五日
[00:15:31.000 --> 00:15:33.000]  以六月比較難記
[00:15:33.000 --> 00:15:35.000]  六月二十五日比較容易記
[00:15:35.000 --> 00:15:37.000]  以六月就是六月
[00:15:37.000 --> 00:15:39.000]  六月二十五日
[00:15:39.000 --> 00:15:40.000]  城牆修建完成
[00:15:40.000 --> 00:15:41.000]  隔幾天就是七月
[00:15:41.000 --> 00:15:43.000]  七月一日
[00:15:43.000 --> 00:15:46.000]  經文交代的情節
[00:15:46.000 --> 00:15:48.000]  你看到的是
[00:15:48.000 --> 00:15:50.000]  眾人如同一人
[00:15:50.000 --> 00:15:52.000]  來到這個地方
[00:15:52.000 --> 00:15:55.000]  沒有說尼西米召集人
[00:15:55.000 --> 00:15:56.000]  沒有說哪個首領
[00:15:56.000 --> 00:15:57.000]  說來吧
[00:15:57.000 --> 00:15:58.000]  沒有的
[00:15:58.000 --> 00:16:00.000]  為什麼?
[00:16:00.000 --> 00:16:02.000]  回歸以來
[00:16:02.000 --> 00:16:05.000]  耶路撒冷危機重重
[00:16:05.000 --> 00:16:06.000]  建好聖殿
[00:16:06.000 --> 00:16:07.000]  你可以想想
[00:16:07.000 --> 00:16:09.000]  從各城各鄉
[00:16:09.000 --> 00:16:10.000]  我打算帶些濟生來
[00:16:10.000 --> 00:16:13.000]  我打算帶些獻金來奉獻
[00:16:13.000 --> 00:16:16.000]  未曾進入聖城已經沒有了
[00:16:16.000 --> 00:16:17.000]  現在不同了
[00:16:17.000 --> 00:16:19.000]  情況分別很大了
[00:16:19.000 --> 00:16:21.000]  城牆建好
[00:16:21.000 --> 00:16:23.000]  有人守護著
[00:16:23.000 --> 00:16:26.000]  我們可以安然來到神的面前
[00:16:26.000 --> 00:16:28.000]  聽神的話語
[00:16:28.000 --> 00:16:29.000]  看到以色列人
[00:16:29.000 --> 00:16:33.000]  有一個渴慕聽到神的話語的心
[00:16:33.000 --> 00:16:37.000]  他們來到城牆裡
[00:16:37.000 --> 00:16:39.000]  回到聖殿
[00:16:39.000 --> 00:16:40.000]  不夠坐
[00:16:40.000 --> 00:16:42.000]  所以他們在聖殿以外
[00:16:42.000 --> 00:16:44.000]  城門能夠有寬闊的地方
[00:16:44.000 --> 00:16:46.000]  容納得多的地方
[00:16:46.000 --> 00:16:50.000]  他們邀請文氏以色列帶著律法書
[00:16:50.000 --> 00:16:51.000]  即是摩西五經
[00:16:51.000 --> 00:16:55.000]  摩西五經來宣講
[00:16:55.000 --> 00:16:57.000]  一般我們很習慣
[00:16:57.000 --> 00:17:00.000]  摩西五經我們很多時候說是律法書
[00:17:00.000 --> 00:17:05.000]  但是摩西五經當然不止律法這麼簡單
[00:17:05.000 --> 00:17:08.000]  而事實上
[00:17:08.000 --> 00:17:10.000]  原文也不是叫律法書
[00:17:10.000 --> 00:17:13.000]  Torah的意思是焚燬
[00:17:13.000 --> 00:17:19.000]  是神藉著摩西給以色列民的焚燬
[00:17:19.000 --> 00:17:25.000]  所以當文氏以色列去讀律法書的時候
[00:17:25.000 --> 00:17:29.000]  其實就是在說神的焚燬
[00:17:29.000 --> 00:17:33.000]  我們又要記住一個問題
[00:17:33.000 --> 00:17:37.000]  歸回的這群屬神子民
[00:17:37.000 --> 00:17:43.000]  是在波斯生活了接近九十年
[00:17:43.000 --> 00:17:45.000]  當然如果是下一代的話
[00:17:45.000 --> 00:17:46.000]  他多大就多大
[00:17:46.000 --> 00:17:49.000]  說的不是希伯來文
[00:17:49.000 --> 00:17:53.000]  說的是波斯慣用的雅蘭文
[00:17:53.000 --> 00:17:55.000]  而神的律法書
[00:17:55.000 --> 00:17:57.000]  神的Torah
[00:17:57.000 --> 00:18:00.000]  焚燬書卻是以希伯來文寫成
[00:18:00.000 --> 00:18:03.000]  你和ABC說廣東話
[00:18:03.000 --> 00:18:05.000]  他張開嘴巴只有個洞
[00:18:05.000 --> 00:18:08.000]  所以你看到經文的說法
[00:18:08.000 --> 00:18:11.000]  有一群利美人在百姓的中間
[00:18:11.000 --> 00:18:13.000]  幫助百姓明白
[00:18:13.000 --> 00:18:16.000]  以色列所宣讀的希伯來文
[00:18:16.000 --> 00:18:20.000]  訓誨書的內容
[00:18:20.000 --> 00:18:25.000]  務求要聽得明白
[00:18:25.000 --> 00:18:27.000]  如果有時間的話
[00:18:27.000 --> 00:18:30.000]  我鼓勵你用多一點時間
[00:18:30.000 --> 00:18:33.000]  慢慢去讀希米記八九十章
[00:18:33.000 --> 00:18:36.000]  你會看到很精彩的場面
[00:18:36.000 --> 00:18:39.000]  當以色列站台的時候
[00:18:39.000 --> 00:18:41.000]  他不是孤軍作戰
[00:18:41.000 --> 00:18:44.000]  十二個人打橫排開
[00:18:44.000 --> 00:18:46.000]  一同站台
[00:18:46.000 --> 00:18:47.000]  你去想像一下
[00:18:47.000 --> 00:18:48.000]  面對一大群人
[00:18:48.000 --> 00:18:50.000]  有不同的人在參與聖功
[00:18:50.000 --> 00:18:52.000]  幫助百姓
[00:18:52.000 --> 00:18:54.000]  所有事情不是要凸顯自己
[00:18:54.000 --> 00:18:57.000]  而是要凸顯神的訓誨
[00:18:57.000 --> 00:19:02.000]  要眾人聽得明白
[00:19:02.000 --> 00:19:03.000]  在香港你都知道
[00:19:03.000 --> 00:19:05.000]  去過聖城更加清楚
[00:19:05.000 --> 00:19:07.000]  七月份
[00:19:07.000 --> 00:19:09.000]  在聖殿以外
[00:19:09.000 --> 00:19:11.000]  沒有瓦遮頭
[00:19:11.000 --> 00:19:14.000]  頭殼頂煎得蛋
[00:19:14.000 --> 00:19:16.000]  但是經文說什麼
[00:19:16.000 --> 00:19:18.000]  從清早到下午
[00:19:18.000 --> 00:19:21.000]  百姓都留心聽
[00:19:21.000 --> 00:19:22.000]  聽完之後
[00:19:22.000 --> 00:19:23.000]  回應
[00:19:23.000 --> 00:19:25.000]  向神發出稱頌
[00:19:25.000 --> 00:19:27.000]  聽到神的話
[00:19:27.000 --> 00:19:32.000]  達森哭泣
[00:19:32.000 --> 00:19:33.000]  聽了一天
[00:19:33.000 --> 00:19:34.000]  夠了吧
[00:19:34.000 --> 00:19:36.000]  累了吧
[00:19:36.000 --> 00:19:37.000]  不是
[00:19:37.000 --> 00:19:39.000]  經文繼續說下去
[00:19:39.000 --> 00:19:42.000]  激發到中文的族長
[00:19:42.000 --> 00:19:43.000]  祭司和利美人
