
[00:00:00.000 --> 00:00:03.240]  今日想和大家分享的主題
[00:22:11.200 --> 00:22:13.200]  完不完全?
[00:22:13.200 --> 00:22:16.200]  大家覺得完不完全?
[00:22:16.200 --> 00:22:18.200]  欠了什麼?
[00:22:18.200 --> 00:22:19.200]  欠了什麼?
[00:22:19.200 --> 00:22:23.200]  欠了就是屬靈生命
[00:22:23.200 --> 00:22:26.200]  欠了屬靈生命
[00:22:26.200 --> 00:22:32.200]  原來往往是會放棄的
[00:22:32.200 --> 00:22:34.200]  往往是會放棄的
[00:22:34.200 --> 00:22:35.200]  屬靈生命怎樣?
[00:22:35.200 --> 00:22:39.200]  兒女是不是在教會裏面?
[00:22:39.200 --> 00:22:41.200]  起碼她自己是
[00:22:41.200 --> 00:22:43.200]  兒女是不是在教會裏面?
[00:22:43.200 --> 00:22:45.200]  有沒有參加崇拜?
[00:22:45.200 --> 00:22:46.200]  有沒有參加成長班?
[00:22:46.200 --> 00:22:48.200]  有沒有來侍奉?
[00:22:48.200 --> 00:22:50.200]  有沒有去傳福音?
[00:22:50.200 --> 00:22:56.200]  有沒有參加禪經祈禱會?
[00:22:56.200 --> 00:23:00.200]  如果問大家
[00:23:00.200 --> 00:23:04.200]  如果用一個評分的形式
[00:23:04.200 --> 00:23:06.200]  1至10分
[00:23:06.200 --> 00:23:09.200]  在座的作為母親的
[00:23:09.200 --> 00:23:11.200]  你會給自己有多少分?
[00:23:11.200 --> 00:23:15.200]  1至10分
[00:23:15.200 --> 00:23:17.200]  其實做了一個調查
[00:23:17.200 --> 00:23:20.200]  向一些母親做了調查
[00:23:20.200 --> 00:23:22.200]  1至10分這個範圍裏面
[00:23:22.200 --> 00:23:24.200]  你會給自己作為母親
[00:23:24.200 --> 00:23:27.200]  有多少分?
[00:23:27.200 --> 00:23:29.200]  預備評分
[00:23:29.200 --> 00:23:32.200]  1、2、3
[00:23:32.200 --> 00:23:34.200]  評分了嗎?
[00:23:34.200 --> 00:23:35.200]  好了
[00:23:35.200 --> 00:23:37.200]  你不用告訴我
[00:23:37.200 --> 00:23:38.200]  大多數
[00:23:38.200 --> 00:23:39.200]  在調查裏面
[00:23:39.200 --> 00:23:40.200]  結果是這樣的
[00:23:40.200 --> 00:23:41.200]  大多數的母親
[00:23:41.200 --> 00:23:42.200]  給自己
[00:23:42.200 --> 00:23:47.200]  你覺得有多少分?
[00:23:47.200 --> 00:23:49.200]  7分
[00:23:49.200 --> 00:23:52.200]  或者以上
[00:23:52.200 --> 00:23:53.200]  換句話說
[00:23:53.200 --> 00:23:55.200]  不是剛剛合格
[00:23:55.200 --> 00:23:57.200]  都幾好
[00:23:57.200 --> 00:23:59.200]  是不是?
[00:23:59.200 --> 00:24:00.200]  你的評分
[00:24:00.200 --> 00:24:03.200]  是不是都覺得自己幾好?
[00:24:03.200 --> 00:24:05.200]  會不會有人覺得不好
[00:24:05.200 --> 00:24:06.200]  不合格
[00:24:06.200 --> 00:24:08.200]  努力一點
[00:24:08.200 --> 00:24:09.200]  有沒有?
[00:24:09.200 --> 00:24:12.200]  應該沒有
[00:24:12.200 --> 00:24:13.200]  但我們說
