
[00:00:00.000 --> 00:00:02.840]  今天講到的講題
[00:04:23.060 --> 00:04:24.660]  這就是活水
[00:04:24.660 --> 00:04:27.260]  上一篇講重生與活水
[00:04:27.260 --> 00:04:32.060]  就是耶穌要講我們要領受的很重要的事情
[00:04:32.060 --> 00:04:34.460]  就是重生和領受活水
[00:04:34.460 --> 00:04:37.460]  其實差不多兩件事好像相等
[00:04:37.460 --> 00:04:38.660]  我們作為信徒
[00:04:38.660 --> 00:04:41.260]  我們信得著一個新的生命
[00:04:41.260 --> 00:04:42.860]  就是重生
[00:04:42.860 --> 00:04:44.660]  而得著這個新的生命
[00:04:44.660 --> 00:04:46.860]  也是得著這個活水的泉源
[00:04:46.860 --> 00:04:49.460]  我們就永遠不會再渴了
[00:04:49.460 --> 00:04:51.060]  有一首詩歌叫做
[00:04:51.060 --> 00:04:53.660]  得著這個活水就永遠不渴
[00:04:53.660 --> 00:04:56.060]  也好像剛才見證的姐妹說
[00:04:56.060 --> 00:04:59.060]  我們人當然有很多不如意的事情
[00:04:59.060 --> 00:05:00.060]  不滿足的事情
[00:05:00.060 --> 00:05:01.260]  有些缺憾的事情
[00:05:01.260 --> 00:05:02.260]  但是
[00:05:02.260 --> 00:05:05.860]  這個活水乾涸填滿了我們的需要
[00:05:05.860 --> 00:05:07.860]  所以是非常好
[00:05:07.860 --> 00:05:09.860]  重生與活水就是上一節講的
[00:05:09.860 --> 00:05:13.060]  那麼耶穌耶路撒冷城
[00:05:13.060 --> 00:05:14.460]  薩馬利亞
[00:05:14.460 --> 00:05:16.260]  又回到家附近了
[00:05:16.260 --> 00:05:17.260]  是不是?
[00:05:17.260 --> 00:05:18.060]  那麼
[00:05:18.060 --> 00:05:20.460]  我剛才講說家附近
[00:05:20.460 --> 00:05:21.860]  專門帶大家去想
[00:05:21.860 --> 00:05:24.060]  耶穌的家在哪裡?
[00:05:24.060 --> 00:05:26.660]  伯利恆
[00:05:26.660 --> 00:05:29.060]  出生的地方是伯利恆
[00:05:29.060 --> 00:05:29.660]  那撒勒
[00:05:29.660 --> 00:05:30.660]  是的
[00:05:30.660 --> 00:05:34.260]  耶穌一直長大的地方是那撒勒
[00:05:34.260 --> 00:05:35.460]  那撒勒
[00:05:35.460 --> 00:05:38.260]  大家基本上要記住
[00:05:38.260 --> 00:05:41.060]  猶太地向北走
[00:05:41.060 --> 00:05:41.860]  就有一個湖
[00:05:41.860 --> 00:05:43.260]  叫做加利利湖
[00:05:43.260 --> 00:05:45.460]  大得像海一樣
[00:05:45.460 --> 00:05:47.660]  所以也叫做提比利亞海
[00:05:47.660 --> 00:05:48.460]  那麼
[00:05:48.460 --> 00:05:50.660]  這個湖或者這個海
[00:05:50.660 --> 00:05:52.060]  當然在旁邊
[00:05:52.060 --> 00:05:53.860]  有很多城鎮那些
[00:05:53.860 --> 00:05:57.060]  近著這個水生活
[00:05:57.060 --> 00:05:59.660]  打魚等等的
[00:05:59.660 --> 00:06:02.060]  那麼在湖的旁邊
[00:06:02.060 --> 00:06:03.860]  有幾個很重要
[00:06:03.860 --> 00:06:05.260]  經常在聖經裡面
[00:06:05.260 --> 00:06:07.660]  經常看耶穌去這些地方
[00:06:07.660 --> 00:06:09.260]  其中一個是加勒隆
[00:06:09.260 --> 00:06:12.660]  那麼加拿大上一次第一個神蹟
[00:06:12.660 --> 00:06:13.860]  那個地方在哪裡呢?
[00:06:13.860 --> 00:06:16.260]  原來就在湖邊
[00:06:16.260 --> 00:06:18.460]  向西走走走
[00:06:18.460 --> 00:06:20.060]  走很遠
[00:06:20.060 --> 00:06:21.660]  半天路程那麼遠
[00:06:21.660 --> 00:06:22.860]  那裡就是加拿大了
[00:06:22.860 --> 00:06:25.060]  已經開始上了一點山區
[00:06:25.060 --> 00:06:27.460]  如果那撒勒還再遠一點
[00:06:27.460 --> 00:06:30.060]  從加拿大又走半天
[00:06:30.060 --> 00:06:33.260]  才去到在山區裡面的一個地方
[00:06:33.260 --> 00:06:34.660]  叫做那撒勒
[00:06:34.660 --> 00:06:37.660]  所以那撒勒是一個很偏僻
[00:06:37.660 --> 00:06:40.260]  不是那麼多人經常去
[00:06:40.260 --> 00:06:42.860]  真的是一個小城鎮而已
[00:06:42.860 --> 00:06:45.460]  所以在聖經裡面
[00:06:45.460 --> 00:06:47.460]  到某個時候大家會看到有些人
[00:06:47.460 --> 00:06:50.460]  譏諷耶穌是哪裡來的人
[00:06:50.460 --> 00:06:52.660]  那撒勒來的?
[00:06:52.660 --> 00:06:55.660]  那撒勒也有好東西出的嗎?
[00:06:55.660 --> 00:06:57.860]  還說有先知在那裡出來
[00:06:57.860 --> 00:06:59.460]  這樣來諷刺耶穌
[00:06:59.460 --> 00:07:01.060]  所以那撒勒這個地方
[00:07:01.060 --> 00:07:05.860]  不是一個那麼繁榮的大城鎮
[00:07:05.860 --> 00:07:08.660]  那撒勒是耶穌的家
[00:07:08.660 --> 00:07:10.260]  但問題是耶穌
[00:07:10.260 --> 00:07:13.860]  從撒馬利亞一直上去的時候
[00:07:13.860 --> 00:07:15.060]  留意這個經文
[00:07:15.060 --> 00:07:16.860]  他是沒有回那撒勒
[00:07:16.860 --> 00:07:19.460]  沒有回那撒勒他自己的家
[00:07:19.460 --> 00:07:23.260]  跟著就直去加拿大
[00:07:23.260 --> 00:07:24.660]  換句話說
[00:07:24.660 --> 00:07:26.660]  經過了那撒勒
[00:07:26.660 --> 00:07:28.260]  但是也不回去
[00:07:28.260 --> 00:07:31.860]  照直去上一次第一個神蹟的地方
[00:07:31.860 --> 00:07:32.660]  加拿大
[00:07:32.660 --> 00:07:37.260]  耶穌在撒馬利亞住了兩天
[00:07:37.260 --> 00:07:38.460]  就離開了撒馬利亞
[00:07:38.460 --> 00:07:41.660]  向北去加利利地區一路走
[00:07:41.660 --> 00:07:43.660]  但是耶穌曾經說過
[00:07:43.660 --> 00:07:45.060]  他說先知在本地
[00:07:45.060 --> 00:07:46.460]  就是那撒勒
[00:07:46.460 --> 00:07:48.260]  是沒有人尊敬的
[00:07:48.260 --> 00:07:49.860]  就是回到那裡
[00:07:49.860 --> 00:07:51.260]  那些人都不聽他的了
[00:07:51.260 --> 00:07:54.260]  所以就不回去自己家那撒勒
[00:07:54.260 --> 00:07:55.660]  就再繼續走
[00:07:55.660 --> 00:07:58.660]  走到加拿大那個地方
[00:07:58.660 --> 00:08:01.260]  到加拿大那個地方
[00:08:01.260 --> 00:08:02.660]  在那個區域叫做加利利
[00:08:02.660 --> 00:08:03.660]  所以我們就說
[00:08:03.660 --> 00:08:04.860]  經文45節
[00:08:04.860 --> 00:08:06.260]  去到加利利了
[00:08:06.260 --> 00:08:08.260]  加利利那裡的人
[00:08:08.260 --> 00:08:10.860]  這些人肯接受他
[00:08:10.860 --> 00:08:12.260]  因為這一群人
[00:08:12.260 --> 00:08:15.060]  有一些去過耶路撒冷過節
[00:08:15.060 --> 00:08:19.660]  看到耶穌在耶路撒冷那裡所行的一切事
[00:08:19.660 --> 00:08:21.860]  就接待他
[00:08:21.860 --> 00:08:24.660]  所以耶穌要去這個地方
[00:08:24.660 --> 00:08:26.260]  因為那裡的人肯接待他
[00:08:26.260 --> 00:08:27.260]  接待
[00:08:27.260 --> 00:08:30.660]  除了說接待這件事情
[00:08:30.660 --> 00:08:32.060]  最重要就是
[00:08:32.060 --> 00:08:33.860]  他們肯聽他說話
[00:08:33.860 --> 00:08:36.060]  肯接受他所說的話
[00:08:36.060 --> 00:08:37.660]  聽他的教訓
[00:08:37.660 --> 00:08:39.060]  這個才是最重要的
[00:08:39.060 --> 00:08:40.660]  耶穌不是說自在去那裡
[00:08:40.660 --> 00:08:42.060]  有人接待我
[00:08:42.060 --> 00:08:43.060]  有得吃有得住
[00:08:43.060 --> 00:08:45.060]  他回到家裡也有得吃有得住的
[00:08:45.060 --> 00:08:47.460]  但是他最大的使命
[00:08:47.460 --> 00:08:49.860]  就是要將神國的真理
[00:08:49.860 --> 00:08:51.460]  去告訴人們
[00:08:51.460 --> 00:08:53.060]  讓人們肯接受
[00:08:53.460 --> 00:08:55.060]  那麼這一個地方的人
[00:08:55.060 --> 00:08:57.660]  因為去耶路撒冷過節
[00:08:57.660 --> 00:08:59.260]  見過他所行的事情
[00:08:59.260 --> 00:09:00.460]  就接待他
[00:09:00.460 --> 00:09:01.460]  行不行?
[00:09:01.460 --> 00:09:02.260]  那麼這裡呢
[00:09:02.260 --> 00:09:03.660]  幾次經文彌述的時候
[00:09:03.660 --> 00:09:04.460]  好像不太明白
[00:09:04.460 --> 00:09:07.860]  為什麼在本地沒有人尊重
[00:09:07.860 --> 00:09:09.660]  又去加利利什麼事情呢?
[00:09:09.660 --> 00:09:10.660]  就是這個原因
[00:09:10.660 --> 00:09:12.660]  所以他就去到
[00:09:12.660 --> 00:09:16.260]  第一次行神跡的迦納
[00:09:16.260 --> 00:09:17.460]  46節
[00:09:17.460 --> 00:09:19.860]  來到了加利利的迦納
[00:09:19.860 --> 00:09:21.660]  特別在這裡再提醒
[00:09:21.660 --> 00:09:23.860]  就是以前變水為酒的地方
[00:09:23.860 --> 00:09:24.860]  好了
[00:09:24.860 --> 00:09:26.460]  說他去到這個地方
[00:09:26.460 --> 00:09:29.460]  那麼大家明白了他為什麼會來到迦納
[00:09:29.460 --> 00:09:32.060]  因為迦納的人肯接受他
[00:09:32.060 --> 00:09:33.460]  肯聽他說話
[00:09:33.460 --> 00:09:34.860]  那麼他就去到迦納
[00:09:34.860 --> 00:09:35.660]  好了
[00:09:35.660 --> 00:09:36.860]  來到這一算
[00:09:36.860 --> 00:09:39.860]  就開始這一次真正的故事
[00:09:39.860 --> 00:09:41.060]  其中一個人物
[00:09:41.060 --> 00:09:43.060]  就是有一個大神
[00:09:43.060 --> 00:09:44.860]  有一個大神
[00:09:44.860 --> 00:09:46.260]  這個大神呢
[00:09:46.260 --> 00:09:48.860]  在《和合本聖經》也有一個大神
[00:09:48.860 --> 00:09:51.460]  但是其實是一個貴族的人
[00:09:51.660 --> 00:09:53.060]  你如果看一些英文聖經的話
[00:09:53.060 --> 00:09:54.460]  他是一個 nobleman(貴族)
[00:09:54.460 --> 00:09:56.060]  一個貴族的人
[00:09:56.060 --> 00:09:59.060]  就是有錢有地位
[00:09:59.060 --> 00:10:00.860]  受人尊敬的人
[00:10:00.860 --> 00:10:03.460]  那麼究竟他是猶太人還是外邦人呢?
[00:10:03.460 --> 00:10:04.660]  這裡沒有寫的
[00:10:04.660 --> 00:10:07.660]  那麼我們這一點就不重要
[00:10:07.660 --> 00:10:09.260]  但是重要的是
[00:10:09.260 --> 00:10:10.860]  他不是一個平民
[00:10:10.860 --> 00:10:12.260]  是一個貴族
[00:10:12.260 --> 00:10:13.660]  行不行?
[00:10:13.660 --> 00:10:16.060]  就是一個有錢有地位
[00:10:16.060 --> 00:10:17.460]  下面有很多人
[00:10:17.460 --> 00:10:19.060]  聽他使
[00:10:19.060 --> 00:10:22.260]  他可以指示人們做事
[00:10:22.260 --> 00:10:24.060]  而當時的奴隸社會
[00:10:24.060 --> 00:10:27.460]  也下面有很多的奴隸來服侍他
[00:10:27.460 --> 00:10:28.660]  應該是這樣子的
[00:10:28.660 --> 00:10:30.460]  身份地位很高
[00:10:30.460 --> 00:10:31.460]  但是他呢
[00:10:31.460 --> 00:10:33.260]  這個人有一個問題
[00:10:33.260 --> 00:10:35.060]  就是兒子病了
[00:10:35.060 --> 00:10:37.460]  那當然是很嚴重的事情了
[00:10:37.460 --> 00:10:38.660]  兒子病了
[00:10:38.660 --> 00:10:40.860]  而且不是輕的病
[00:10:40.860 --> 00:10:41.660]  是重病
[00:10:41.660 --> 00:10:43.260]  一會兒看下去我們就知道了
[00:10:43.260 --> 00:10:45.460]  病得快要死
[00:10:45.460 --> 00:10:46.860]  那麼問題就是
[00:10:46.860 --> 00:10:48.660]  他本來這個大神
[00:10:48.660 --> 00:10:50.460]  是在什麼地方住呢?
[00:10:50.460 --> 00:10:51.460]  在加伯隆
[00:10:51.460 --> 00:10:53.260]  剛才不是告訴你了嗎?
[00:10:53.260 --> 00:10:55.260]  就是你記住加利利湖
[00:10:55.260 --> 00:10:56.860]  頂部那一處
[00:10:56.860 --> 00:11:00.260]  旁邊就有加伯隆這個城
[00:11:00.260 --> 00:11:02.060]  那麼剛才我不是告訴你
[00:11:02.060 --> 00:11:04.660]  走去加拿大要走半天嗎?
[00:11:04.660 --> 00:11:06.660]  走去拿撒勒
[00:11:06.660 --> 00:11:07.860]  sorry
[00:11:07.860 --> 00:11:09.860]  我剛才說錯了一點
[00:11:09.860 --> 00:11:13.060]  其實由加伯隆走去加拿大
[00:11:13.060 --> 00:11:14.860]  要走一天
[00:11:14.860 --> 00:11:18.460]  然後由加拿大再走去拿撒勒
[00:11:18.660 --> 00:11:21.260]  又是大半天的路程
[00:11:21.260 --> 00:11:23.460]  一會兒我就說那個路程多遠
[00:11:23.460 --> 00:11:25.460]  那麼查一下地圖
[00:11:25.460 --> 00:11:28.460]  加拿大到加伯隆
[00:11:28.460 --> 00:11:29.860]  那個距離呢
[00:11:29.860 --> 00:11:33.460]  大概是現在我們25至30公里那麼遠
[00:11:33.460 --> 00:11:36.860]  大家明白不明白25至30公里是多遠呢?
[00:11:36.860 --> 00:11:38.260]  不明白是吧?
[00:11:38.260 --> 00:11:42.460]  不明白就是從這裡走到深圳那麼遠
[00:11:42.460 --> 00:11:45.060]  那麼你想想讓你走
[00:11:45.060 --> 00:11:46.860]  是步行的
[00:11:46.860 --> 00:11:48.060]  你走多久呢?
[00:11:49.460 --> 00:11:50.460]  三四個小時
[00:11:50.460 --> 00:11:52.260]  三四個小時?
[00:11:52.260 --> 00:11:54.460]  三四個小時不行
[00:11:54.460 --> 00:11:57.660]  那麼那個是約數
[00:11:57.660 --> 00:12:01.260]  那麼根據一些統計
[00:12:01.260 --> 00:12:05.660]  原來一些過了三四十歲的人
[00:12:05.660 --> 00:12:06.860]  你走路的速度
[00:12:06.860 --> 00:12:08.660]  如果要你走很遠的時候
[00:12:08.660 --> 00:12:10.660]  當然不是叫你一分鐘走多快
[00:12:10.660 --> 00:12:12.460]  長路程的話
[00:12:12.460 --> 00:12:14.660]  你走的速度
[00:12:14.660 --> 00:12:16.660]  每個小時不會超過四公里
[00:12:17.860 --> 00:12:19.460]  一個小時才走四公里
[00:12:19.460 --> 00:12:21.860]  那麼如果25至30公里
[00:12:21.860 --> 00:12:23.260]  就是你走八個小時
[00:12:23.260 --> 00:12:24.860]  432公里
[00:12:24.860 --> 00:12:26.660]  年輕的就可以走快一點
[00:12:26.660 --> 00:12:27.660]  四至五公里
[00:12:27.660 --> 00:12:28.460]  每小時
[00:12:28.460 --> 00:12:29.660]  行不行?
[00:12:29.660 --> 00:12:33.460]  那麼你覺得這個大臣是年輕還是老人呢?
[00:12:33.460 --> 00:12:34.860]  起碼是中年人
[00:12:34.860 --> 00:12:36.660]  那麼他走的是
[00:12:36.660 --> 00:12:38.660]  一開始說的四公里以下
[00:12:38.660 --> 00:12:41.060]  那麼他要走一天的路程
[00:12:41.060 --> 00:12:44.060]  才由加伯隆走到加拿大
[00:12:44.060 --> 00:12:46.260]  那麼問題就是說
[00:12:46.260 --> 00:12:48.660]  你見不見到他是親身去的?
[00:12:48.660 --> 00:12:50.160]  嘩
[00:12:50.160 --> 00:12:51.860]  貴族身份
[00:12:51.860 --> 00:12:54.060]  用不用親身去的?
[00:12:54.060 --> 00:12:57.260]  那麼他要選擇親身去是什麼原因呢?
[00:12:57.260 --> 00:12:59.960]  第一
[00:12:59.960 --> 00:13:01.860]  表示誠意
[00:13:01.860 --> 00:13:03.660]  事態嚴重
[00:13:03.660 --> 00:13:07.260]  如果找一個下屬的人去
[00:13:07.260 --> 00:13:10.660]  萬一別人感覺到他誠意不夠說不來
[00:13:10.660 --> 00:13:13.260]  再轉頭走一天回來
[00:13:13.260 --> 00:13:14.860]  他才決定自己去
[00:13:14.860 --> 00:13:15.860]  又走一天過去
[00:13:15.860 --> 00:13:17.860]  是不是又前後多花了兩天時間呢?
[00:13:17.860 --> 00:13:20.260]  兒子的情況如何呢?
[00:13:20.260 --> 00:13:21.660]  47節這裡說
[00:13:21.660 --> 00:13:24.460]  他的兒子病得快要死了
[00:13:24.460 --> 00:13:29.460]  所以他知道耶穌聽到風聲說
[00:13:29.460 --> 00:13:32.260]  這個耶穌在猶太地回來了附近
[00:13:32.260 --> 00:13:33.660]  加利利亞在加拿大
[00:13:33.660 --> 00:13:36.260]  他自己親身去了
[00:13:36.260 --> 00:13:39.860]  希望求耶穌去醫他的兒子
[00:13:39.860 --> 00:13:41.460]  他快要死了
[00:13:41.460 --> 00:13:44.260]  就是說他很緊張自己的兒子
[00:13:44.260 --> 00:13:44.860]  這很正常
[00:13:45.260 --> 00:13:47.460]  也就是書專降貴
[00:13:47.460 --> 00:13:48.660]  親身去
[00:13:48.660 --> 00:13:50.260]  親身去
[00:13:50.260 --> 00:13:51.460]  事態很嚴重
[00:13:51.460 --> 00:13:53.660]  走足一天的路程
[00:13:53.660 --> 00:13:56.060]  以前的人走路
[00:13:56.060 --> 00:13:58.460]  應該是不會在晚上走
[00:13:58.460 --> 00:14:00.660]  因為晚上你走過一些曠野的地方
[00:14:00.660 --> 00:14:02.660]  又有賊又有野獸
[00:14:02.660 --> 00:14:04.060]  一定是天亮才走
[00:14:04.060 --> 00:14:06.260]  所以你預計那個路程
[00:14:06.260 --> 00:14:08.660]  如果這裡剛剛一天的話
[00:14:08.660 --> 00:14:10.060]  一天亮就好走了
[00:14:10.060 --> 00:14:11.260]  是不是?
[00:14:11.260 --> 00:14:12.460]  去到找耶穌
[00:14:12.460 --> 00:14:14.460]  你去到的時候就晚上了
[00:14:15.260 --> 00:14:16.860]  去到晚上的時候
[00:14:16.860 --> 00:14:19.860]  第二天早上才找到耶穌
[00:14:19.860 --> 00:14:21.860]  耶穌可能很忙
[00:14:21.860 --> 00:14:23.460]  你到處找找
[00:14:23.460 --> 00:14:25.260]  才會找到耶穌
[00:14:25.260 --> 00:14:27.860]  來講他的情況
[00:14:27.860 --> 00:14:29.060]  好了
[00:14:29.060 --> 00:14:31.260]  終於找到耶穌了
[00:14:31.260 --> 00:14:33.260]  告訴耶穌
[00:14:33.260 --> 00:14:35.460]  我的兒子病了
[00:14:35.460 --> 00:14:39.460]  聖經當然不會記述所有細節的
[00:14:39.460 --> 00:14:40.460]  講一些重點
[00:14:40.460 --> 00:14:45.460]  以及作者約翰想我們學習到什麼
[00:14:45.460 --> 00:14:46.460]  就講那些東西
[00:14:46.460 --> 00:14:51.260]  沒有講到大臣再怎麼介紹他兒子的病情
[00:14:51.260 --> 00:14:52.260]  不對他講
[00:14:52.260 --> 00:14:55.660]  若不看見實跡其事
[00:14:55.660 --> 00:14:58.260]  你們總是不信
[00:14:58.260 --> 00:15:00.460]  這個就讓我們去想
[00:15:00.460 --> 00:15:03.060]  為什麼耶穌說了這麼一句話呢?
[00:15:03.060 --> 00:15:07.860]  這個人想他去醫好他的兒子
[00:15:08.260 --> 00:15:12.660]  耶穌就說你們若不看到神跡其事就不信了
[00:15:12.660 --> 00:15:16.460]  所以有兩個地方我們要去想
[00:15:16.460 --> 00:15:18.260]  第一,什麼叫神跡其事?
[00:15:18.260 --> 00:15:20.060]  第二,什麼叫信?
[00:15:20.060 --> 00:15:25.260]  耶穌出來宣揚神的國神的真理
[00:15:25.260 --> 00:15:26.260]  神的道
[00:15:26.260 --> 00:15:27.660]  就是希望人們信
[00:15:27.660 --> 00:15:30.060]  信的意思很廣闊的
[00:15:30.060 --> 00:15:31.060]  我們要慢慢去想
[00:15:31.060 --> 00:15:32.860]  就是說除了一聽
[00:15:32.860 --> 00:15:33.860]  接受
[00:15:33.860 --> 00:15:35.460]  肯跟從
[00:15:36.460 --> 00:15:38.260]  聽祝耶穌說這麼多話
[00:15:38.260 --> 00:15:40.460]  樣樣都肯去接受去跟從
[00:15:40.460 --> 00:15:41.860]  這樣才叫信
[00:15:41.860 --> 00:15:44.260]  所以信也是很有層次的
[00:15:44.260 --> 00:15:45.660]  不是說
[00:15:45.660 --> 00:15:47.460]  你聽到這麼多東西
[00:15:47.460 --> 00:15:48.060]  我信
[00:15:48.060 --> 00:15:50.260]  那就叫做完全的信
[00:15:50.260 --> 00:15:50.660]  不是的
[00:15:50.660 --> 00:15:51.460]  那是信
[00:15:51.460 --> 00:15:52.860]  但是未曾完全
[00:15:52.860 --> 00:15:55.060]  所以耶穌就說
[00:15:55.060 --> 00:15:58.060]  這些人很多都不信
[00:15:58.060 --> 00:16:00.060]  要看到神跡就要信了
[00:16:00.060 --> 00:16:02.060]  這是當時的人
[00:16:02.060 --> 00:16:05.460]  也是很多人的通病
[00:16:05.860 --> 00:16:07.660]  看到神跡就會信了
[00:16:07.660 --> 00:16:09.460]  不過這麼說
[00:16:09.460 --> 00:16:10.660]  也要講回頭
[00:16:10.660 --> 00:16:12.060]  你看聖經看下去
[00:16:12.060 --> 00:16:14.060]  未必是看到神跡就信的
[00:16:14.060 --> 00:16:15.260]  是不是?
[00:16:15.260 --> 00:16:17.660]  有很多人看到神跡
[00:16:17.660 --> 00:16:18.860]  都不信的
[00:16:18.860 --> 00:16:20.860]  都覺得說
[00:16:20.860 --> 00:16:21.860]  趕鬼
[00:16:21.860 --> 00:16:24.060]  你靠著鬼王趕鬼而已
[00:16:24.060 --> 00:16:25.260]  這個就很出名了
[00:16:25.260 --> 00:16:26.860]  就是不肯信
[00:16:26.860 --> 00:16:28.260]  想很多理由
[00:16:28.260 --> 00:16:30.460]  所以看到神跡都未必信的
[00:16:30.460 --> 00:16:32.660]  但是看到神跡信的
[00:16:32.660 --> 00:16:33.660]  是好一點的
